"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.100999999999999,16.2648,-4.75878643775305,0.00193289592661273,0.0149630602515309,-2.5904821395977,"FAAA_HUMAN",32,-6.13374696568936,0.000342918114076887,0.00385629999890579,-0.100999999999999,"Non-significant",2.41382918773565,"FAH","Fumarylacetoacetase","FAAA_HUMAN"
0.0942499999999971,14.35165,4.57751046300185,0.00240040161086792,0.0173378787717139,-2.82868459230361,"TOM70_HUMAN",34,6.12385628207766,0.000346506412754153,0.00388885040425174,0.0942499999999971,"Non-significant",2.41017876291003,"TOMM70","Mitochondrial import receptor subunit TOM70","TOM70_HUMAN"
-0.251864999999999,9.5161375,-6.07541182758974,0.00045886520939496,0.00545976340583437,-0.997642811598902,"NCK2_HUMAN",16,-6.12315787326584,0.00034676136197951,0.00388885040425174,-0.251864999999999,"Non-significant",2.41017876291003,"NCK2","Cytoplasmic protein NCK2","NCK2_HUMAN"
0.146007500000001,10.06184625,5.08225561698732,0.00132867822260947,0.0114899831950975,-2.17706377678,"FA83H_HUMAN",52,6.11576181045087,0.000349474044852065,0.00391045894617433,0.146007500000001,"Non-significant",2.40777226917851,"FAM83H","Protein FAM83H","FA83H_HUMAN"
-0.2980375,9.21744875,-6.08192279665907,0.000455863804571204,0.00543984202310732,-0.990337476603867,"S4A4_HUMAN",15,-6.11498108108054,0.000349761766321259,0.00391045894617433,-0.2980375,"Non-significant",2.40777226917851,"SLC4A4","Electrogenic sodium bicarbonate cotransporter 1","S4A4_HUMAN"
-0.248699999999999,10.77295,-5.67972704668082,0.000690356891881347,0.00725582794826062,-1.45177766417767,"ITIH4_HUMAN",32,-6.11401229029707,0.000350119159123195,0.00391045894617433,-0.248699999999999,"Non-significant",2.40777226917851,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN"
0.236822500000001,9.68217125,6.92529249950878,0.000202869560049039,0.00311374295692853,-0.0872299398441054,"S15A1_HUMAN",11,6.10575533946567,0.000353181683694627,0.00393929720126334,0.236822500000001,"Non-significant",2.40458125249891,"SLC15A1","Solute carrier family 15 member 1","S15A1_HUMAN"
-0.379350000000001,8.9737875,-6.38058564537604,0.000339160820054821,0.00446298620033616,-0.660874740592522,"NFIB_HUMAN",10,-6.09952363822654,0.000355512706412706,0.00395990919452631,-0.379350000000001,"Non-significant",2.40231477285436,"NFIB","Nuclear factor 1 B-type","NFIB_HUMAN"
-0.520597499999999,8.45937625,-5.85235670339972,0.000576310005338368,0.00642801282144754,-1.25115985016793,"BICD2_HUMAN",35,-6.09474021399297,0.000357313560959618,0.00397456794131201,-0.520597499999999,"Up in BM2",2.40071007478173,"BICD2","Protein bicaudal D homolog 2","BICD2_HUMAN"
0.306155000000004,8.33203,5.77028401626304,0.000627677294350401,0.0068040379968719,-1.34605225219159,"ZC3H4_HUMAN",28,6.09166055131342,0.000358478337234532,0.00398212114993048,0.306155000000004,"Non-significant",2.39988553136388,"ZC3H4","Zinc finger CCCH domain-containing protein 4","ZC3H4_HUMAN"
0.581672500000001,7.66105125,5.8749993648681,0.000562975946790227,0.00634164014336201,-1.22513434492353,"MCM5_HUMAN",27,6.08956710315379,0.000359272514944999,0.00398554273006644,0.581672500000001,"Up in D",2.39951253032213,"MCM5","DNA replication licensing factor MCM5","MCM5_HUMAN"
0.188825000000005,14.2116125,5.87058344164766,0.000565549206236372,0.00634858346704984,-1.23020481064098,"GHC2_HUMAN",19,6.08628122751084,0.000360522992487355,0.00399401012488019,0.188825000000005,"Non-significant",2.39859083852039,"SLC25A18","Mitochondrial glutamate carrier 2","GHC2_HUMAN"
-0.22565,10.216075,-5.59569350575413,0.000754807993331994,0.00771560589692729,-1.55085788244753,"MET_HUMAN",33,-6.08495210328169,0.000361030175858067,0.00399423128432447,-0.22565,"Non-significant",2.39856679109334,"MET","Hepatocyte growth factor receptor","MET_HUMAN"
0.106700000000004,15.005325,5.1126361123423,0.00128368384058064,0.0111927045766336,-2.13899511242625,"PEPD_HUMAN",25,6.0822221740619,0.000362074378007734,0.00400038510903962,0.106700000000004,"Non-significant",2.397898198002,"PEPD","Xaa-Pro dipeptidase","PEPD_HUMAN"
-0.146074999999996,10.2090625,-5.26544910857575,0.00108152118521523,0.00987339718974887,-1.94946743335753,"PEX5_HUMAN",31,-6.07874917422627,0.000363407647855576,0.00400737950398769,-0.146074999999996,"Non-significant",2.39713952737431,"PEX5","Peroxisomal targeting signal 1 receptor","PEX5_HUMAN"
0.195399999999999,16.493825,5.93256842955158,0.000530596818185001,0.00606671229495207,-1.15926202606765,"VDAC2_HUMAN",18,6.0780282532168,0.000363685087944235,0.00400737950398769,0.195399999999999,"Non-significant",2.39713952737431,"VDAC2","Voltage-dependent anion-selective channel protein 2","VDAC2_HUMAN"
-0.248725,13.2005875,-7.80348375465762,9.42955658180871e-05,0.00188947183964022,0.769959195337423,"SCD_HUMAN",9,-6.07605267260976,0.000364446576774865,0.00401037991463133,-0.248725,"Non-significant",2.39681448348642,"SCD","Stearoyl-CoA desaturase","SCD_HUMAN"
-0.530367500000001,10.02744125,-6.48220256756577,0.000307406088320381,0.00416547952405038,-0.551244677905335,"TRIA1_HUMAN",7,-6.06211728868488,0.000369868453035177,0.00406458656566003,-0.530367500000001,"Up in BM2",2.39098362261207,"TRIAP1","TP53-regulated inhibitor of apoptosis 1","TRIA1_HUMAN"
-1.0955675,7.52270625,-6.41950969952121,0.000326582688408819,0.00436757729131403,-0.618735820634342,"ICOSL_HUMAN",3,-6.05770571100051,0.000371603462916042,0.00406712293119828,-1.0955675,"Up in BM2",2.39071270058921,"ICOSLG","ICOS ligand","ICOSL_HUMAN"
-0.151924999999999,15.0453875,-5.25739113573268,0.00109125176105345,0.00992905875373602,-1.95938027151685,"PNCB_HUMAN",33,-6.05742803431317,0.000371712970538622,0.00406712293119828,-0.151924999999999,"Non-significant",2.39071270058921,"NAPRT","Nicotinate phosphoribosyltransferase","PNCB_HUMAN"
0.194025,10.3328625,6.39916455195749,0.000333090774517104,0.00441143484570471,-0.640738714562239,"HEXI1_HUMAN",14,6.05718374257823,0.000371809341682083,0.00406712293119828,0.194025,"Non-significant",2.39071270058921,"HEXIM1","Protein HEXIM1","HEXI1_HUMAN"
0.502532500000001,7.50708625,6.3517753086244,0.000348819899892393,0.00456033859835302,-0.692181712210274,"PAPD5_HUMAN",8,6.05648864633791,0.000372083703146952,0.00406712293119828,0.502532500000001,"Up in D",2.39071270058921,"TENT4B","Terminal nucleotidyltransferase 4B","PAPD5_HUMAN"
-0.275049999999998,13.5189,-6.04131714464832,0.00047494676915374,0.00561039425579591,-1.03598424109279,"VISL1_HUMAN",15,-6.05185958134154,0.000373916574865738,0.00408171515412693,-0.275049999999998,"Non-significant",2.38915730616264,"VSNL1","Visinin-like protein 1","VISL1_HUMAN"
4.218465,7.6642175,5.8733684085563,0.000563924818798597,0.00634164014336201,-1.22700675357507,"RSAD2_HUMAN",15,6.04710271919855,0.000375810478861655,0.00409693391716469,4.218465,"Up in D",2.38754104108522,"RSAD2","S-adenosylmethionine-dependent nucleotide dehydratase RSAD2","RSAD2_HUMAN"
0.263874999999997,15.2822875,6.38301412840102,0.000338360407295697,0.004459611927669,-0.658240371513762,"CSRP1_HUMAN",12,6.03636193613205,0.00038012605690731,0.00413847731012765,0.263874999999997,"Non-significant",2.38315942154847,"CSRP1","Cysteine and glycine-rich protein 1","CSRP1_HUMAN"
0.36505,10.627425,6.09867727385919,0.000448240663351012,0.00538808938145395,-0.971563325125032,"TPSNR_HUMAN",12,6.01907403247471,0.000387188036229204,0.00420977124801991,0.36505,"Non-significant",2.37574150236428,"TAPBPL","Tapasin-related protein","TPSNR_HUMAN"
-0.358020000000001,7.90041,-5.74022760842853,0.00064774921957527,0.00691438554958081,-1.38102353643095,"OBSL1_HUMAN",28,-6.01756345604784,0.000387811968765541,0.00421097022508597,-0.358020000000001,"Non-significant",2.37561782937683,"OBSL1","Obscurin-like protein 1","OBSL1_HUMAN"
0.162850000000001,12.28605,5.14620897659322,0.00123591465519555,0.0108946541325733,-2.09707674648521,"SRRM2_HUMAN",54,6.01462882570512,0.000389027283474012,0.00421857892846554,0.162850000000001,"Non-significant",2.374833820949,"SRRM2","Serine/arginine repetitive matrix protein 2","SRRM2_HUMAN"
-0.197800000000001,13.27705,-6.5415258424683,0.000290414078701703,0.00403527901219756,-0.487808938880389,"S22A1_HUMAN",13,-6.01210032356525,0.000390077793850133,0.00422438276616036,-0.197800000000001,"Non-significant",2.37423673779906,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
0.120125,11.3632625,4.77043459165126,0.001906488686692,0.0148286472993368,-2.57533666199258,"NSUN2_HUMAN",46,6.005479592979,0.000392843413254624,0.00424872071485673,0.120125,"Non-significant",2.37174181585871,"NSUN2","RNA cytosine C(5)-methyltransferase NSUN2","NSUN2_HUMAN"
0.394124999999999,9.2660225,5.90452804289016,0.000546100751843355,0.0061665757074543,-1.19129346586423,"RM15_HUMAN",15,6.00139544830193,0.000394560278050852,0.00426166687676006,0.394124999999999,"Non-significant",2.37042050094728,"MRPL15","Large ribosomal subunit protein uL15m","RM15_HUMAN"
-0.185825000000001,10.2219625,-5.35223430298917,0.000982608645567664,0.00931263083972683,-1.84327361810037,"HOOK1_HUMAN",38,-5.99965828609146,0.000395293053100125,0.00426396374909845,-0.185825000000001,"Non-significant",2.37018649620321,"HOOK1","Protein Hook homolog 1","HOOK1_HUMAN"
0.315635,9.116335,5.65755437868765,0.000706746207389965,0.00736201449578518,-1.47782928358708,"OTUD4_HUMAN",34,5.99432902187567,0.000397550484211358,0.00428267919785114,0.315635,"Non-significant",2.36828445603094,"OTUD4","OTU domain-containing protein 4","OTUD4_HUMAN"
0.239425000000002,11.4294625,5.94835280248119,0.000522085786513493,0.00598609689208058,-1.14127536303678,"NCEH1_HUMAN",16,5.98746483411454,0.00040047916874308,0.00430856722487633,0.239425000000002,"Non-significant",2.36566712653991,"NCEH1","Neutral cholesterol ester hydrolase 1","NCEH1_HUMAN"
-0.837825,7.6285175,-5.85563682408958,0.000574356743257996,0.00642141358551919,-1.24738556731096,"SUSD2_HUMAN",12,-5.98336919084438,0.00040223800301837,0.00430987523952548,-0.837825,"Up in BM2",2.36553530143321,"SUSD2","Sushi domain-containing protein 2","SUSD2_HUMAN"
-0.0913749999999993,12.4183875,-4.08288433739383,0.00444319142003698,0.0267832965157818,-3.50240564041476,"EEA1_HUMAN",90,-5.982540618771,0.000402594865010397,0.00430987523952548,-0.0913749999999993,"Non-significant",2.36553530143321,"EEA1","Early endosome antigen 1","EEA1_HUMAN"
-0.909075000000001,12.8049875,-6.16172367193356,0.000420804580056558,0.00516430531033483,-0.901231169170016,"DEF1_HUMAN",5,-5.98245008868736,0.000402633877130351,0.00430987523952548,-0.909075000000001,"Up in BM2",2.36553530143321,"DEFA1B","Neutrophil defensin 1","DEF1_HUMAN"
0.152125000000002,13.2740625,5.3606721852757,0.000973540423376882,0.00926955213802982,-1.83300400048356,"SNX2_HUMAN",26,5.98139564341502,0.000403088577723754,0.00430987523952548,0.152125000000002,"Non-significant",2.36553530143321,"SNX2","Sorting nexin-2","SNX2_HUMAN"
-1.0121825,8.64061125,-5.80517812734205,0.000605239154056842,0.00663335639700266,-1.305600495085,"QSOX1_HUMAN",20,-5.98106943375607,0.000403229361882903,0.00430987523952548,-1.0121825,"Up in BM2",2.36553530143321,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
0.14085,16.51775,4.95046087491861,0.00154515417384717,0.0127374174373946,-2.34371625860716,"DHB4_HUMAN",52,5.97859489145263,0.000404299089764489,0.00431568221079334,0.14085,"Non-significant",2.36495054248313,"HSD17B4","Peroxisomal multifunctional enzyme type 2","DHB4_HUMAN"
-0.206275000000002,10.8743125,-5.2768320399384,0.00106793911602727,0.00977116615311556,-1.93547958363399,"ITPR2_HUMAN",119,-5.9710927618754,0.000407561470312072,0.00434484906842441,-0.206275000000002,"Non-significant",2.36202530549585,"ITPR2","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR2","ITPR2_HUMAN"
-0.160899999999996,11.8487,-6.29670503363668,0.000368151187233442,0.00473056964410621,-0.752303146145355,"STEA3_HUMAN",15,-5.96966579657396,0.000408185296341112,0.00434584812909667,-0.160899999999996,"Non-significant",2.36192545469468,"STEAP3","Metalloreductase STEAP3","STEA3_HUMAN"
0.151375000000002,10.5566625,5.05073018287408,0.00137722258478965,0.0117854600731791,-2.21670427013262,"PRP6_HUMAN",49,5.96681399953069,0.000409435187328291,0.00435350151195503,0.151375000000002,"Non-significant",2.36116130037557,"PRPF6","Pre-mRNA-processing factor 6","PRP6_HUMAN"
0.153875000000001,11.4994625,5.29553829995081,0.00104602802951518,0.00968964721578019,-1.91253142259946,"P3H1_HUMAN",28,5.95726325463071,0.000413652079668046,0.00439264216207078,0.153875000000001,"Non-significant",2.35727417423704,"P3H1","Prolyl 3-hydroxylase 1","P3H1_HUMAN"
0.722507500000001,8.21368375,5.76936277551927,0.000628282113153455,0.0068040379968719,-1.34712237685072,"ASNS_HUMAN",22,5.95410061769234,0.000415059047585888,0.00440188107646715,0.722507500000001,"Up in D",2.35636169475217,"ASNS","Asparagine synthetase [glutamine-hydrolyzing]","ASNS_HUMAN"
0.339297500000002,9.46582375,5.7324352451437,0.000653069048141754,0.00694404676610389,-1.39010947912028,"ZN622_HUMAN",21,5.9488551304412,0.000417404317936502,0.00442103436491401,0.339297500000002,"Non-significant",2.35447610928899,"ZNF622","Cytoplasmic 60S subunit biogenesis factor ZNF622","ZN622_HUMAN"
-0.153475,12.2788625,-5.45703525800068,0.000876314252139169,0.00856260338383422,-1.71641277209313,"CADH1_HUMAN",23,-5.9476262478775,0.00041795587401082,0.00442116420018155,-0.153475,"Non-significant",2.35446335527994,"CDH1","Cadherin-1","CADH1_HUMAN"
-0.126500000000002,14.183075,-5.01046394303826,0.00144210460662078,0.0121504353186816,-2.26753919303022,"LPP_HUMAN",31,-5.9450045594183,0.00041913525946238,0.00442792636220695,-0.126500000000002,"Non-significant",2.35379961018561,"LPP","Lipoma-preferred partner","LPP_HUMAN"
0.823482500000002,6.59611125,5.7778993653326,0.000622702389556545,0.00676147574779411,-1.33721042189623,"SDA1_HUMAN",16,5.93849118759232,0.000422081332385127,0.00445331114915479,0.823482500000002,"Up in D",2.35131696001359,"SDAD1","Protein SDA1 homolog","SDA1_HUMAN"
-0.257052499999999,9.70703625,-6.50301082720294,0.00030132239149272,0.00412332135528786,-0.528946753620078,"TFPI1_HUMAN",11,-5.93616598237175,0.000423138598402774,0.00445804054871917,-0.257052499999999,"Non-significant",2.3508559856528,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
-0.0926749999999998,17.1561875,-4.29224814942788,0.00340856833043728,0.0224085350223936,-3.2130241125298,"UGDH_HUMAN",45,-5.93511558499508,0.000423617173390124,0.00445804054871917,-0.0926749999999998,"Non-significant",2.3508559856528,"UGDH","UDP-glucose 6-dehydrogenase","UGDH_HUMAN"
0.146974999999996,13.4293125,5.47180685674305,0.000862387295977153,0.00848032446838176,-1.69865220599814,"ILF2_HUMAN",22,5.93171983244063,0.00042516842938,0.00446862921032979,0.146974999999996,"Non-significant",2.34982567993092,"ILF2","Interleukin enhancer-binding factor 2","ILF2_HUMAN"
0.125324999999998,12.5183875,5.23837521397954,0.00111460214988618,0.0100522644936929,-1.98280915100697,"ACBD5_HUMAN",24,5.92370565472911,0.000428854488805069,0.00449967188839937,0.125324999999998,"Non-significant",2.34681915339196,"ACBD5","Acyl-CoA-binding domain-containing protein 5","ACBD5_HUMAN"
-0.304,10.5044,-7.26092477412252,0.00015007632556429,0.00253675405562072,0.249766827126216,"NRK1_HUMAN",8,-5.92291569056314,0.000429219738561638,0.00449967188839937,-0.304,"Non-significant",2.34681915339196,"NMRK1","Nicotinamide riboside kinase 1","NRK1_HUMAN"
0.178925,11.1488875,5.78121434798263,0.000620550537511228,0.00676147574779411,-1.33336391811489,"K2013_HUMAN",18,5.91902872079867,0.000431021952117626,0.0045127943339212,0.178925,"Non-significant",2.3455544585646,"KIAA2013","Uncharacterized protein KIAA2013","K2013_HUMAN"
0.340045,9.8524175,5.65618141271267,0.000707775210363665,0.00736337712507782,-1.47944458422159,"VPP3_HUMAN",25,5.91422086820225,0.000433262740006151,0.00452827975430389,0.340045,"Non-significant",2.34406675054827,"TCIRG1","V-type proton ATPase 116 kDa subunit a 3","VPP3_HUMAN"
0.2064,11.376625,5.66557841851348,0.00070076560193432,0.00732764847532851,-1.46839396829541,"RBM39_HUMAN",20,5.9134874201048,0.000433605709578989,0.00452827975430389,0.2064,"Non-significant",2.34406675054827,"RBM39","RNA-binding protein 39","RBM39_HUMAN"
-0.329075000000001,10.8502125,-5.83756183312526,0.000585212643147914,0.00648320709260351,-1.26820094623964,"TGON2_HUMAN",15,-5.90296996150134,0.000438557013479565,0.00456499578670887,-0.329075000000001,"Non-significant",2.34055961896428,"TGOLN2","Trans-Golgi network integral membrane protein 2","TGON2_HUMAN"
0.235700000000001,12.454375,5.59372953394909,0.000756392329217069,0.00772217224772296,-1.55318477187977,"ASM_HUMAN",23,5.90282483954452,0.000438625768944694,0.00456499578670887,0.235700000000001,"Non-significant",2.34055961896428,"SMPD1","Sphingomyelin phosphodiesterase","ASM_HUMAN"
-0.158249999999999,16.910125,-5.68026275987525,0.000689966180480107,0.00725582794826062,-1.45114903776169,"PARK7_HUMAN",19,-5.90247411520001,0.000438791983401634,0.00456499578670887,-0.158249999999999,"Non-significant",2.34055961896428,"PARK7","Parkinson disease protein 7","PARK7_HUMAN"
-0.182074999999999,12.0772125,-5.44332917805952,0.000889460476289556,0.00863956988699263,-1.73291872735407,"SPCS_HUMAN",25,-5.90044257166752,0.000439756140715479,0.0045692279361033,-0.182074999999999,"Non-significant",2.34015717660773,"SEPSECS","O-phosphoseryl-tRNA(Sec) selenium transferase","SPCS_HUMAN"
0.345819999999998,9.678695,5.91210361156477,0.000541862877234535,0.00613518381311219,-1.18262969610778,"PCAT1_HUMAN",13,5.89012069414746,0.000444691210902916,0.00461465638858494,0.345819999999998,"Non-significant",2.33586063138719,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN"
0.16,10.744375,5.52880297886067,0.000810910311295126,0.00812694710513135,-1.63040014206854,"ANXA3_HUMAN",21,5.88660562312971,0.00044638579875376,0.00462212424864732,0.16,"Non-significant",2.33515838430549,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.199517499999999,10.12244125,5.45524382086257,0.0008780201831024,0.00856905888223033,-1.71856871305602,"TRI47_HUMAN",26,5.88628965693364,0.000446538473399449,0.00462212424864732,0.199517499999999,"Non-significant",2.33515838430549,"TRIM47","E3 ubiquitin-protein ligase TRIM47","TRI47_HUMAN"
-0.193737499999997,9.42708125,-5.2437940387299,0.0011078921944584,0.0100137819296251,-1.97612768892752,"BLT3B_HUMAN",49,-5.88481544990107,0.000447251573716153,0.00462366759309586,-0.193737499999997,"Non-significant",2.33501339597018,"BLTP3B","Bridge-like lipid transfer protein family member 3B","BLT3B_HUMAN"
0.128125000000001,10.4473125,4.94196580981551,0.00156039076723813,0.0128177189477136,-2.35454238447042,"ADA10_HUMAN",33,5.87630874428066,0.000451391125826606,0.00465207481397869,0.128125000000001,"Non-significant",2.33235330962784,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
-0.250175,12.3603125,-7.34196736149653,0.000139770934104438,0.00243796195274081,0.329353058614236,"MGMT_HUMAN",9,-5.87614599222714,0.000451470736992614,0.00465207481397869,-0.250175,"Non-significant",2.33235330962784,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","MGMT_HUMAN"
-0.120460000000001,9.930195,-4.90549242307737,0.0016277232305867,0.0132644881156558,-2.40114045728448,"EF2K_HUMAN",31,-5.87567375270095,0.000451701823850577,0.00465207481397869,-0.120460000000001,"Non-significant",2.33235330962784,"EEF2K","Eukaryotic elongation factor 2 kinase","EF2K_HUMAN"
0.403105,9.4092275,6.73872719397911,0.000241055153869943,0.00351631699541956,-0.279878493187782,"LYSM2_HUMAN",7,5.87027095176193,0.000454354982854951,0.00467352841837501,0.403105,"Non-significant",2.33035511214706,"LYSMD2","LysM and putative peptidoglycan-binding domain-containing protein 2","LYSM2_HUMAN"
-0.275747499999998,9.96391875,-5.53059950933375,0.000809344252594105,0.00812118015026496,-1.62825595422191,"ZHX2_HUMAN",29,-5.86784338790013,0.000455552702169775,0.00467997625612508,-0.275747499999998,"Non-significant",2.32975635031477,"ZHX2","Zinc fingers and homeoboxes protein 2","ZHX2_HUMAN"
0.180275000000002,11.7027625,6.23748659689777,0.000390286198185558,0.00491542857712151,-0.817364788915542,"RMND1_HUMAN",14,5.85867082971654,0.000460109942167567,0.00472087772952404,0.180275000000002,"Non-significant",2.3259772476265,"RMND1","Required for meiotic nuclear division protein 1 homolog","RMND1_HUMAN"
-0.140274999999999,13.0639125,-6.32626679788343,0.000357629308361455,0.00463899536384053,-0.719984262869284,"MIC27_HUMAN",15,-5.85326888295479,0.000462817409749039,0.00474272140640328,-0.140274999999999,"Non-significant",2.32397238561911,"APOOL","MICOS complex subunit MIC27","MIC27_HUMAN"
-0.149300000000004,12.447275,-5.72091564346668,0.000661022829029956,0.00700108663663753,-1.40355603683664,"CBPM_HUMAN",18,-5.84383300315465,0.000467589097216897,0.0047821357188521,-0.149300000000004,"Non-significant",2.32037810260081,"CPM","Carboxypeptidase M","CBPM_HUMAN"
0.160025000000003,14.2978125,5.62548346009389,0.000731223704101143,0.00752142023365266,-1.51562630042916,"MARC2_HUMAN",19,5.84335885304955,0.000467830305747669,0.0047821357188521,0.160025000000003,"Non-significant",2.32037810260081,"MTARC2","Mitochondrial amidoxime reducing component 2","MARC2_HUMAN"
0.176225000000002,12.8706125,5.56628704230141,0.000778921656895992,0.00789320116592502,-1.58575232500155,"CXAR_HUMAN",20,5.8359137829391,0.000471635858036283,0.0048150320849084,0.176225000000002,"Non-significant",2.31740081461375,"CXADR","Coxsackievirus and adenovirus receptor","CXAR_HUMAN"
-0.449325,10.7005875,-7.50780864126681,0.00012106790029017,0.00222656483827227,0.490117364664069,"MOT8_HUMAN",5,-5.83015238030049,0.000474604319127438,0.00483507967162861,-0.449325,"Non-significant",2.31559636529068,"SLC16A2","Monocarboxylate transporter 8","MOT8_HUMAN"
-0.369115000000001,7.0781925,-5.74141236040172,0.000646944627675232,0.00691438554958081,-1.37964280741822,"AMOL2_HUMAN",15,-5.82977625558372,0.000474798828488636,0.00483507967162861,-0.369115000000001,"Non-significant",2.31559636529068,"AMOTL2","Angiomotin-like protein 2","AMOL2_HUMAN"
0.390347499999997,9.62239875,5.56045151256261,0.000783808080423016,0.00793291190531837,-1.59269069694335,"SR140_HUMAN",34,5.82867489031775,0.000475368896722696,0.00483507967162861,0.390347499999997,"Non-significant",2.31559636529068,"U2SURP","U2 snRNP-associated SURP motif-containing protein","SR140_HUMAN"
-0.274907499999999,9.90540625,-6.48923468320658,0.00030533486649582,0.00414426363498797,-0.543703414836939,"MSI2H_HUMAN",10,-5.82558970037045,0.000476969832107925,0.00484535152865027,-0.274907499999999,"Non-significant",2.31467470954924,"MSI2","RNA-binding protein Musashi homolog 2","MSI2H_HUMAN"
0.114574999999995,15.6065875,4.61493280606481,0.00229452525957485,0.0167676770965048,-2.77912560281292,"KPYM_HUMAN",44,5.81914602041368,0.000480332799942702,0.00487347561129984,0.114574999999995,"Non-significant",2.3121612029664,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
0.191649999999996,11.793575,5.84189260741494,0.000582590881543577,0.00646707972635803,-1.26320971605251,"SRSF9_HUMAN",16,5.81541759311648,0.000482290650271494,0.00488729141029136,0.191649999999996,"Non-significant",2.31093176489891,"SRSF9","Serine/arginine-rich splicing factor 9","SRSF9_HUMAN"
0.234425000000003,10.9439875,6.07017458733351,0.000461295470748889,0.00547279344312503,-1.0035228809191,"ENPP4_HUMAN",13,5.81224258836956,0.000483964853339747,0.00489820230577684,0.234425000000003,"Non-significant",2.30996328159021,"ENPP4","Bis(5'-adenosyl)-triphosphatase ENPP4","ENPP4_HUMAN"
-0.226062499999999,8.21234125,-5.9619086348776,0.000514897851562532,0.00593689534051989,-1.12585359959324,"P4R3B_HUMAN",14,-5.80789225759958,0.000486269265610116,0.00491545676876909,-0.226062499999999,"Non-significant",2.30843611914644,"PPP4R3B","Serine/threonine-protein phosphatase 4 regulatory subunit 3B","P4R3B_HUMAN"
-0.272155000000001,8.615065,-5.47937318565005,0.000855349023876575,0.00843820854120357,-1.68956632899736,"MDR3_HUMAN",28,-5.80552632687402,0.000487527616888224,0.00492210763947002,-0.272155000000001,"Non-significant",2.3078488931288,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.208974999999997,14.3058125,-5.49515753094398,0.000840870891129196,0.00834559269428226,-1.67063697596948,"CGL_HUMAN",22,-5.80159848602719,0.000489624653983239,0.0049371991554177,-0.208974999999997,"Non-significant",2.30651935397259,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
0.0807249999999993,10.8787125,3.95807971259622,0.00522012030038735,0.0298244322138125,-3.67778035152107,"RB3GP_HUMAN",46,5.79021197075945,0.000495760418076471,0.00499292863315837,0.0807249999999993,"Non-significant",2.30164464152491,"RAB3GAP1","Rab3 GTPase-activating protein catalytic subunit","RB3GP_HUMAN"
0.211299999999996,14.9818,6.14887544553606,0.000426239958590782,0.00519987378054648,-0.915524012368055,"FBX2_HUMAN",13,5.78556969069,0.000498286337937393,0.00501221030479846,0.211299999999996,"Non-significant",2.29997071495296,"FBXO2","F-box only protein 2","FBX2_HUMAN"
0.356775000000001,11.6595625,5.55800786859682,0.000785864404668635,0.00794391663313621,-1.59559751734398,"LSR_HUMAN",23,5.78300104053459,0.000499690087100883,0.00502017075251598,0.356775000000001,"Non-significant",2.29928151082026,"LSR","Lipolysis-stimulated lipoprotein receptor","LSR_HUMAN"
0.267047500000002,10.13280125,5.92807529000318,0.000533047764647711,0.00606934107580824,-1.1643878972037,"RAD_HUMAN",13,5.7807809209967,0.000500906891879691,0.00502623586245986,0.267047500000002,"Non-significant",2.29875713544871,"RRAD","GTP-binding protein RAD","RAD_HUMAN"
-0.458887499999996,9.31062875,-7.27627248120245,0.000148060918762082,0.00252349981707182,0.264891029786583,"F210B_HUMAN",5,-5.77558512088593,0.000503767442142079,0.00504875976855839,-0.458887499999996,"Non-significant",2.29681529352943,"FAM210B","Protein FAM210B, mitochondrial","F210B_HUMAN"
0.140800000000002,12.335275,4.89937156460404,0.00163933437834289,0.0133326024143403,-2.40897891777941,"CD2AP_HUMAN",40,5.7705285116931,0.000506568721074541,0.00506806829883827,0.140800000000002,"Non-significant",2.29515754106391,"CD2AP","CD2-associated protein","CD2AP_HUMAN"
-1.7981625,6.30376875,-5.76013652751972,0.000634375334721639,0.00684856384092679,-1.35784583118111,"HSBP1_HUMAN",3,-5.76906213309512,0.000507384290506344,0.00506806829883827,-1.7981625,"Up in BM2",2.29515754106391,"HSBP1","Heat shock factor-binding protein 1","HSBP1_HUMAN"
-0.225949999999997,14.444775,-5.8160063786446,0.000598459048779109,0.00658545943878005,-1.29307990014757,"HNMT_HUMAN",15,-5.7687668807451,0.00050754867935426,0.00506806829883827,-0.225949999999997,"Non-significant",2.29515754106391,"HNMT","Histamine N-methyltransferase","HNMT_HUMAN"
