"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.232175000000003,10.5629625,-4.0800637020365,0.00436081481131605,0.0150020813357822,-2.88445627808274,"GRWD1_HUMAN",15,-4.11308605831579,0.00366488983729553,0.0127741355808456,-0.232175000000003,"Non-significant",1.89366847868214,"GRWD1","Glutamate-rich WD repeat-containing protein 1","GRWD1_HUMAN"
-0.129650000000002,10.791975,-3.56096275179549,0.00869981064487286,0.0256366095135398,-3.62900102890482,"EXOC2_HUMAN",46,-4.1087911571682,0.00368609850740072,0.012842599049584,-0.129650000000002,"Non-significant",1.89134707605939,"EXOC2","Exocyst complex component 2","EXOC2_HUMAN"
-0.0757999999999974,16.870825,-2.99237246914418,0.0193652914117798,0.0481372525754308,-4.47884856669573,"ECHA_HUMAN",50,-4.10731469662572,0.00369342006933558,0.0128626413459699,-0.0757999999999974,"Non-significant",1.89066983979511,"HADHA","Trifunctional enzyme subunit alpha, mitochondrial","ECHA_HUMAN"
-0.281550000000003,11.142125,-3.90704080875266,0.00546528109481926,0.0179217497661313,-3.1287384656063,"MAP7_HUMAN",32,-4.10696113752528,0.00369517565390777,0.0128632908750471,-0.281550000000003,"Non-significant",1.89064790963595,"MAP7","Ensconsin","MAP7_HUMAN"
-0.6344675,7.98797125,-4.05496707650144,0.00450472333988875,0.0153945605617393,-2.91963670907683,"YJU2_HUMAN",9,-4.10281208043041,0.00371584524956792,0.0129297535466714,-0.6344675,"Up in BDM",1.88840975310419,"YJU2","Splicing factor YJU2","YJU2_HUMAN"
0.126399999999999,14.37025,3.58411934718515,0.00842875306183862,0.0249905669442868,-3.59507151647127,"SFPQ_HUMAN",38,4.10110104337801,0.00372440562344982,0.0129486493196216,0.126399999999999,"Non-significant",1.88777553070458,"SFPQ","Splicing factor, proline- and glutamine-rich","SFPQ_HUMAN"
0.366832500000001,7.54183875,5.66731034605444,0.000673821529654688,0.00365584970225621,-0.841096609317086,"S23A2_HUMAN",4,4.10109525284627,0.00372443462986921,0.0129486493196216,0.366832500000001,"Non-significant",1.88777553070458,"SLC23A2","Solute carrier family 23 member 2","S23A2_HUMAN"
0.169750000000004,14.523175,4.03494439588457,0.00462324836718795,0.0156941573971871,-2.9477664189066,"IF4H_HUMAN",17,4.09877645148646,0.00373606983444416,0.0129835949566652,0.169750000000004,"Non-significant",1.88660504145886,"EIF4H","Eukaryotic translation initiation factor 4H","IF4H_HUMAN"
-0.217824999999999,11.3864375,-5.21637108012775,0.00110503643032664,0.005279189193367,-1.38533631089453,"MOB1B_HUMAN",8,-4.09631568968925,0.00374846038742814,0.0130211348542949,-0.217824999999999,"Non-significant",1.88535116327322,"MOB1B","MOB kinase activator 1B","MOB1B_HUMAN"
0.315907500000002,9.36016625,4.30180225125356,0.00328674065836885,0.0121263275955481,-2.5774312469161,"FUCM_HUMAN",9,4.09333983598082,0.0037635039770006,0.0130678549781664,0.315907500000002,"Non-significant",1.8837956937965,"FUOM","Fucose mutarotase","FUCM_HUMAN"
-0.218249999999998,17.004225,-4.26020468723005,0.00346385109722436,0.0126263456180726,-2.63450191502056,"FRIL_HUMAN",12,-4.09250092586448,0.00376775664233822,0.0130770825376328,-0.218249999999998,"Non-significant",1.88348913515037,"FTL","Ferritin light chain","FRIL_HUMAN"
-0.169910000000003,10.09912,-4.32965231452581,0.00317371155816794,0.0118465354786901,-2.53935893671887,"ZNT10_HUMAN",13,-4.09183153195247,0.00377115371236384,0.0130823228693337,-0.169910000000003,"Non-significant",1.88331513676347,"SLC30A10","Calcium/manganese antiporter SLC30A10","ZNT10_HUMAN"
-0.396812500000001,9.51031875,-3.94087045649521,0.00522744743225215,0.0173010149574498,-3.08065893038252,"HEAT3_HUMAN",26,-4.09152810872113,0.00377269462923407,0.0130823228693337,-0.396812500000001,"Non-significant",1.88331513676347,"HEATR3","HEAT repeat-containing protein 3","HEAT3_HUMAN"
1.255915,9.6439275,4.09480842804201,0.0042786078076267,0.0147937692142234,-2.86382755521882,"ERD21_HUMAN",3,4.09126057171165,0.00377405386508589,0.0130823228693337,1.255915,"Up in BT",1.88331513676347,"KDELR1","ER lumen protein-retaining receptor 1","ERD21_HUMAN"
-0.208100000000002,11.1972,-3.78758956570472,0.00640372814416877,0.0202615836842515,-3.2997075839792,"EXOC4_HUMAN",46,-4.09026326277573,0.00377912541541939,0.0130943660843653,-0.208100000000002,"Non-significant",1.8829155215019,"EXOC4","Exocyst complex component 4","EXOC4_HUMAN"
0.296720000000002,8.6003925,4.74154840029787,0.00191695863796895,0.00807980818204085,-1.98925534877459,"H1X_HUMAN",7,4.08505999845554,0.00380570507404538,0.0131774059265705,0.296720000000002,"Non-significant",1.88017007552789,"H1-10","Histone H1.10","H1X_HUMAN"
-0.201549999999997,11.31915,-4.44901554277014,0.00273525768192984,0.0106475035500763,-2.37743683745494,"RM24_HUMAN",11,-4.08494279995366,0.0038063060788142,0.0131774059265705,-0.201549999999997,"Non-significant",1.88017007552789,"MRPL24","Large ribosomal subunit protein uL24m","RM24_HUMAN"
0.165650000000003,11.248775,3.77859224186179,0.00648117614676287,0.0204120945259938,-3.31265994897121,"STAT6_HUMAN",29,4.08340857483882,0.00381418320225439,0.0131991025293717,0.165650000000003,"Non-significant",1.87945559756629,"STAT6","Signal transducer and activator of transcription 6","STAT6_HUMAN"
-0.446972500000001,8.86778125,-4.36736923745902,0.00302736736996392,0.011431763104083,-2.48797414349802,"S38A9_HUMAN",6,-4.08280964023636,0.00381726307664537,0.0132041867942358,-0.446972500000001,"Non-significant",1.87928834051167,"SLC38A9","Neutral amino acid transporter 9","S38A9_HUMAN"
-0.147747499999999,8.60748375,-3.93978196772369,0.00523492232020203,0.0173117761924228,-3.08220354402839,"RELB_HUMAN",19,-4.08051590289466,0.00382908295707454,0.013239486327329,-0.147747499999999,"Non-significant",1.87812886455902,"RELB","Transcription factor RelB","RELB_HUMAN"
-0.131425,11.9708375,-3.5241357195562,0.00915040288704686,0.0267242292340191,-3.68308719570064,"NCKP1_HUMAN",53,-4.07973334276886,0.0038331246263643,0.0132432262486059,-0.131425,"Non-significant",1.87800620135528,"NCKAP1","Nck-associated protein 1","NCKP1_HUMAN"
-0.118324999999999,11.9826125,-3.7017767568816,0.00718520532757883,0.022103780098363,-3.42365725664786,"ARFG2_HUMAN",25,-4.07968093725277,0.0038333954486389,0.0132432262486059,-0.118324999999999,"Non-significant",1.87800620135528,"ARFGAP2","ADP-ribosylation factor GTPase-activating protein 2","ARFG2_HUMAN"
-0.491252500000001,7.99230125,-3.95828681616722,0.00510940993657452,0.0169857837226431,-3.05596590668411,"TAF7_HUMAN",18,-4.07874069280085,0.00383825798065923,0.0132544393114761,-0.491252500000001,"Non-significant",1.87763863904234,"TAF7","Transcription initiation factor TFIID subunit 7","TAF7_HUMAN"
-0.151624999999999,13.6403875,-3.7929908534816,0.00635771627674266,0.0201315403772639,-3.29193695573969,"IF5_HUMAN",25,-4.07667217393949,0.00384897894864673,0.0132858650193709,-0.151624999999999,"Non-significant",1.8766101641811,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN"
-0.218055000000001,9.78808,-4.35536371524873,0.00307313156056184,0.0115566662997642,-2.50430823418631,"BUD31_HUMAN",11,-4.07611599875006,0.00385186708131637,0.0132902383554847,-0.218055000000001,"Non-significant",1.87646723007732,"BUD31","Protein BUD31 homolog","BUD31_HUMAN"
-0.261195000000001,8.44071,-3.92484590632464,0.00533867311619679,0.0175768844203138,-3.10341444072288,"RRP1B_HUMAN",21,-4.07423953476014,0.00386162857636081,0.0133183134493083,-0.261195000000001,"Non-significant",1.87555076811121,"RRP1B","Ribosomal RNA processing protein 1 homolog B","RRP1B_HUMAN"
-0.128300000000001,10.782625,-3.64851711895896,0.00772167662563345,0.0233587841243332,-3.50104498520948,"CLGN_HUMAN",30,-4.07230747920727,0.00387170722007017,0.0133474582801242,-0.128300000000001,"Non-significant",1.87460142793326,"CLGN","Calmegin","CLGN_HUMAN"
0.185500000000003,10.57055,4.15252360523904,0.00397270538772001,0.0139958052292775,-2.78337010398061,"SUCHY_HUMAN",14,4.07030797243525,0.00388216768373332,0.0133686790010796,0.185500000000003,"Non-significant",1.87391150454695,"SUGCT","Succinate--hydroxymethylglutarate CoA-transferase","SUCHY_HUMAN"
0.207975000000003,13.1262375,4.39413817546754,0.00292799116094211,0.0111593080136696,-2.45162779916307,"NDUS8_HUMAN",11,4.07002078947138,0.0038836725957791,0.0133686790010796,0.207975000000003,"Non-significant",1.87391150454695,"NDUFS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","NDUS8_HUMAN"
-0.0870250000000024,14.1584875,-3.51339304575914,0.0092865261712279,0.0270159480311307,-3.69889330482127,"NSDHL_HUMAN",25,-4.06999890704822,0.00388378729112318,0.0133686790010796,-0.0870250000000024,"Non-significant",1.87391150454695,"NSDHL","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating","NSDHL_HUMAN"
-0.144432500000001,9.30383875,-3.6362936505734,0.00785080523667865,0.0236533999743813,-3.51885447727027,"SLMAP_HUMAN",39,-4.06987987709974,0.00388441124325734,0.0133686790010796,-0.144432500000001,"Non-significant",1.87391150454695,"SLMAP","Sarcolemmal membrane-associated protein","SLMAP_HUMAN"
0.210250000000002,13.385375,6.21295052103465,0.000383324322913219,0.00239336846857774,-0.218885128114688,"ELOC_HUMAN",7,4.06957376894175,0.00388601635271686,0.0133686790010796,0.210250000000002,"Non-significant",1.87391150454695,"ELOC","Elongin-C","ELOC_HUMAN"
-0.177367499999999,8.72743125,-3.76104328054713,0.00663516963123518,0.0207456600445713,-3.33795265064365,"RIPR1_HUMAN",33,-4.06915936866093,0.00388819044570646,0.0133705475142205,-0.177367499999999,"Non-significant",1.87385080832993,"RIPOR1","Rho family-interacting cell polarization regulator 1","RIPR1_HUMAN"
1.4795725,6.43541125,4.03329631871733,0.00463315442727816,0.0157147703743593,-2.95008423071416,"NBDY_HUMAN",3,4.06723187360618,0.00389832007760766,0.0133997601661332,1.4795725,"Up in BT",1.872902974729,"NBDY","Negative regulator of P-body association","NBDY_HUMAN"
0.536625000000001,11.5334375,4.50233260142053,0.0025612567640341,0.0100947994959382,-2.3057689489761,"HMGN3_HUMAN",4,4.06539001082695,0.00390802634751204,0.01342749371203,0.536625000000001,"Up in BT",1.87200504232847,"HMGN3","High mobility group nucleosome-binding domain-containing protein 3","HMGN3_HUMAN"
-0.226042499999998,9.77841625,-5.65074612542956,0.000685854812643728,0.00369424293958823,-0.860596669036437,"RAB7L_HUMAN",7,-4.06168201504711,0.00392764612897661,0.0134892513470257,-0.226042499999998,"Non-significant",1.87001215298769,"RAB29","Ras-related protein Rab-7L1","RAB7L_HUMAN"
-0.326842499999998,9.12025375,-3.98251565894154,0.00494999501030032,0.0165971611838209,-3.02168183949862,"FA98C_HUMAN",15,-4.06136264845385,0.00392934093848231,0.0134894208599991,-0.326842499999998,"Non-significant",1.87000669545083,"FAM98C","Protein FAM98C","FA98C_HUMAN"
0.349725000000003,16.7332625,3.90332799029595,0.005492090830601,0.0179880785574379,-3.13402446907056,"ARGI1_HUMAN",26,4.06006326951201,0.00393624461835942,0.0134986138748049,0.349725000000003,"Non-significant",1.86971082538872,"ARG1","Arginase-1","ARGI1_HUMAN"
-0.217680000000003,9.986935,-3.79826683967452,0.00631311734058558,0.0200321081395845,-3.28435019254162,"DDX21_HUMAN",37,-4.05996905157187,0.00393674571366733,0.0134986138748049,-0.217680000000003,"Non-significant",1.86971082538872,"DDX21","Nucleolar RNA helicase 2","DDX21_HUMAN"
-0.150275000000001,11.1716375,-3.6355055543535,0.00785921025360284,0.023670024121615,-3.52000334114587,"SYAM_HUMAN",42,-4.05992904674898,0.0039369584989825,0.0134986138748049,-0.150275000000001,"Non-significant",1.86971082538872,"AARS2","Alanine--tRNA ligase, mitochondrial","SYAM_HUMAN"
-0.280149999999999,12.393,-6.31438716072911,0.000346516747027094,0.00222454525616924,-0.107397102872714,"RM12_HUMAN",5,-4.05846716080144,0.00394474279312249,0.0135196494222484,-0.280149999999999,"Non-significant",1.86903456992967,"MRPL12","Large ribosomal subunit protein bL12m","RM12_HUMAN"
-0.148874999999999,10.3125625,-3.65273313708698,0.00767767175052715,0.0232514048802444,-3.49490644497196,"SMRC2_HUMAN",37,-4.05556387084162,0.00396025169724162,0.0135671305532749,-0.148874999999999,"Non-significant",1.86751199586668,"SMARCC2","SWI/SNF complex subunit SMARCC2","SMRC2_HUMAN"
0.179825000000001,15.8424375,3.83053209299281,0.00604764182531302,0.019389349895939,-3.23803115964635,"UDB10_HUMAN",24,4.05458261459374,0.00396550830155327,0.0135794641003065,0.179825000000001,"Non-significant",1.86711736870589,"UGT2B10","UDP-glucuronosyltransferase 2B10","UDB10_HUMAN"
0.246574999999998,15.1883125,8.531746249323,4.9461232154832e-05,0.000560059642548774,2.0454339993381,"TM205_HUMAN",5,4.05426627426119,0.00396720454867032,0.0135796003716072,0.246574999999998,"Non-significant",1.86711301053855,"TMEM205","Transmembrane protein 205","TM205_HUMAN"
0.467232499999996,9.49609375,4.44813532048027,0.00273823701477463,0.0106540422625166,-2.37862344111593,"S5A2_HUMAN",5,4.05250569783861,0.00397665926785654,0.0136062824198197,0.467232499999996,"Non-significant",1.86626051881597,"SRD5A2","3-oxo-5-alpha-steroid 4-dehydrogenase 2","S5A2_HUMAN"
0.296525000000003,12.5043375,5.06570624281816,0.00131159916328055,0.00602380388827674,-1.5734839963996,"CEPT1_HUMAN",6,4.05214763497497,0.0039785851304096,0.013607192698831,0.296525000000003,"Non-significant",1.86623146488956,"CEPT1","Choline/ethanolaminephosphotransferase 1","CEPT1_HUMAN"
-0.490380000000001,7.4047675,-3.95591195443327,0.00512533331969197,0.0170249118941794,-3.05933060763394,"MTEF4_HUMAN",14,-4.05069798423426,0.00398639247273085,0.013628209129044,-0.490380000000001,"Non-significant",1.86556121067116,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN"
-0.2342475,9.95463375,-4.5780424154655,0.00233470605304121,0.0093957533935177,-2.20470333359379,"KBRS2_HUMAN",9,-4.04972698449141,0.00399163121787538,0.0136404304810931,-0.2342475,"Non-significant",1.86517192347623,"NKIRAS2","NF-kappa-B inhibitor-interacting Ras-like protein 2","KBRS2_HUMAN"
-0.330950000000001,13.673975,-4.32687491329845,0.00318479032705681,0.0118730837204237,-2.54315082187044,"RS17_HUMAN",8,-4.04594005581612,0.00401213369504878,0.0136964588519806,-0.330950000000001,"Non-significant",1.86339170290457,"RPS17","Small ribosomal subunit protein eS17","RS17_HUMAN"
0.213334999999997,9.48201,4.74951375808898,0.00189882436973165,0.0080240011252887,-1.97885800180558,"GLOD5_HUMAN",9,4.04554543945493,0.00401427669174404,0.0136964588519806,0.213334999999997,"Non-significant",1.86339170290457,"GLOD5","Glyoxalase domain-containing protein 5","GLOD5_HUMAN"
0.507332499999999,7.95514875,4.00963527076236,0.00477794997378254,0.0161324686511817,-2.98340129823346,"TBE_HUMAN",10,4.04546713472748,0.00401470207909725,0.0136964588519806,0.507332499999999,"Up in BT",1.86339170290457,"TUBE1","Tubulin epsilon chain","TBE_HUMAN"
-0.775697499999998,8.27926125,-4.04273451231113,0.0045767356080836,0.0155684973091574,-2.93681562756753,"POP7_HUMAN",6,-4.04546572072148,0.00401470976107702,0.0136964588519806,-0.775697499999998,"Up in BDM",1.86339170290457,"POP7","Ribonuclease P protein subunit p20","POP7_HUMAN"
-0.292600000000002,13.27875,-3.91801898053661,0.00538683724115518,0.0176999165142245,-3.11311933878956,"DNJA1_HUMAN",19,-4.04414026885303,0.00402191763745393,0.0137153414275571,-0.292600000000002,"Non-significant",1.8627933766662,"DNAJA1","DnaJ homolog subfamily A member 1","DNJA1_HUMAN"
-0.0917999999999992,12.656575,-3.6132920879697,0.00810015374742323,0.0242708554171694,-3.55241591536661,"ACSF2_HUMAN",23,-4.04094127149899,0.00403937162507516,0.0137691345456824,-0.0917999999999992,"Non-significant",1.86109335631872,"ACSF2","Medium-chain acyl-CoA ligase ACSF2, mitochondrial","ACSF2_HUMAN"
0.143249999999997,11.6784,3.57323703183511,0.00855498472926326,0.0253007809561689,-3.61100878553398,"ANFY1_HUMAN",47,4.03967848803046,0.00404628399163796,0.0137842743130322,0.143249999999997,"Non-significant",1.86061609282564,"ANKFY1","Rabankyrin-5","ANFY1_HUMAN"
0.360685000000004,9.8267525,4.24699303371804,0.00352226616371661,0.0128063985404496,-2.65267914336484,"LAT3_HUMAN",8,4.03951571444221,0.00404717592967412,0.0137842743130322,0.360685000000004,"Non-significant",1.86061609282564,"SLC43A1","Large neutral amino acids transporter small subunit 3","LAT3_HUMAN"
-0.370749999999999,10.499725,-3.94914771653235,0.00517098373834001,0.017134892759463,-3.06891831482409,"RT31_HUMAN",15,-4.03764207693324,0.00405745807022229,0.0138135553403997,-0.370749999999999,"Non-significant",1.85969452808366,"MRPS31","Small ribosomal subunit protein mS31","RT31_HUMAN"
0.125400000000003,14.26195,3.94601565274715,0.00519227091141194,0.0171984795683859,-3.07335981303867,"GLRX3_HUMAN",18,4.03407369466912,0.00407711878100605,0.013874728006097,0.125400000000003,"Non-significant",1.85777552183477,"GLRX3","Glutaredoxin-3","GLRX3_HUMAN"
-0.154599999999997,12.770675,-4.11132136428332,0.00418854271059986,0.0145813178556462,-2.84076064146713,"SERB_HUMAN",15,-4.03186144505571,0.00408935928266677,0.0139106088793785,-0.154599999999997,"Non-significant",1.85665386014692,"PSPH","Phosphoserine phosphatase","SERB_HUMAN"
0.220999999999993,17.24575,5.02719544187267,0.00137101948200475,0.00625813903868315,-1.62209195147235,"THIO_HUMAN",8,4.03132010530774,0.00409236058885257,0.0139150444244767,0.220999999999993,"Non-significant",1.85651540282083,"TXN","Thioredoxin","THIO_HUMAN"
-0.136725000000002,11.1622125,-4.29878108482505,0.003299264491238,0.0121452044450692,-2.58156794283638,"TPPC4_HUMAN",14,-4.02949370759494,0.00410250411048616,0.0139437515330703,-0.136725000000002,"Non-significant",1.85562036462281,"TRAPPC4","Trafficking protein particle complex subunit 4","TPPC4_HUMAN"
0.3492,8.0971975,4.0441721747872,0.00456820752962679,0.0155459382847158,-2.93479557055357,"CEP44_HUMAN",11,4.02746223981478,0.00411381847768521,0.0139762616851847,0.3492,"Non-significant",1.8546089764161,"CEP44","Centrosomal protein of 44 kDa","CEP44_HUMAN"
-0.263282499999999,10.09183375,-4.59623297704718,0.00228361545994434,0.00924041438332857,-2.18054357796688,"NUP58_HUMAN",8,-4.02716462978048,0.00411547886167796,0.0139762616851847,-0.263282499999999,"Non-significant",1.8546089764161,"NUP58","Nucleoporin p58/p45","NUP58_HUMAN"
-0.3881725,8.03634875,-3.87145489135836,0.00572820445166682,0.0186053169947562,-3.17947756677421,"TEX10_HUMAN",29,-4.0262069199315,0.0041208268969579,0.0139886289446215,-0.3881725,"Non-significant",1.85422484955139,"TEX10","Testis-expressed protein 10","TEX10_HUMAN"
-0.245439999999999,9.9158025,-4.30897303171955,0.00325722293531474,0.0120554011845193,-2.56761792841074,"EMC3_HUMAN",10,-4.02502044862711,0.00412746279444398,0.0140053559556506,-0.245439999999999,"Non-significant",1.8537058488104,"EMC3","ER membrane protein complex subunit 3","EMC3_HUMAN"
0.0814749999999975,10.4762875,3.07282480861108,0.0172487111060858,0.0440376623007447,-4.35697947252222,"TENS3_HUMAN",46,4.02379596112967,0.00413432342180406,0.0140228313661356,0.0814749999999975,"Non-significant",1.85316428861323,"TNS3","Tensin-3","TENS3_HUMAN"
-0.198607500000001,9.47146375,-3.75549787943338,0.00668465084126199,0.0208924009137117,-3.34595313988812,"TBL3_HUMAN",33,-4.02169366282933,0.00414613104488008,0.0140549107210901,-0.198607500000001,"Non-significant",1.85217190875174,"TBL3","Transducin beta-like protein 3","TBL3_HUMAN"
-0.9684175,6.49087125,-3.97427895256886,0.00500357359716086,0.0167289136825142,-3.03332799889206,"HEG1_HUMAN",6,-4.02150185039029,0.00414721017739899,0.0140549107210901,-0.9684175,"Up in BDM",1.85217190875174,"HEG1","Protein HEG homolog 1","HEG1_HUMAN"
-0.5562475,7.13308875,-3.92045048291086,0.00536962903081272,0.0176618964849304,-3.10966209718686,"SNX29_HUMAN",14,-4.02087434256837,0.00415074264282,0.0140610694982803,-0.5562475,"Up in BDM",1.85198164520974,"SNX29","Sorting nexin-29","SNX29_HUMAN"
-0.236650000000003,15.6015,-4.01636815034542,0.00473625261243792,0.016024679701513,-2.97391299059556,"RS18_HUMAN",14,-4.01985869554452,0.00415646697153338,0.0140726671292963,-0.236650000000003,"Non-significant",1.85162358488484,"RPS18","Small ribosomal subunit protein uS13","RS18_HUMAN"
-0.212800000000001,11.4525,-3.74348242365996,0.00679323918852255,0.0211270769603596,-3.36330142080425,"PNPT1_HUMAN",42,-4.0196579538926,0.00415759938852839,0.0140726671292963,-0.212800000000001,"Non-significant",1.85162358488484,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.080449999999999,13.25165,-3.11861278789166,0.016154682872375,0.0418571713614824,-4.28780886746578,"SYFB_HUMAN",39,-4.01614089623061,0.00417749385695263,0.0141341703009895,-0.080449999999999,"Non-significant",1.84972968022559,"FARSB","Phenylalanine--tRNA ligase beta subunit","SYFB_HUMAN"
-0.648777500000001,6.88969875,-3.87899409627292,0.00567137633614472,0.0184499774617914,-3.16871410432726,"APC_HUMAN",29,-4.01166569997433,0.00420295688332781,0.014214455663994,-0.648777500000001,"Up in BDM",1.84726976676145,"APC","Adenomatous polyposis coli protein","APC_HUMAN"
0.126800000000001,10.68835,3.53660234380669,0.00899511967319509,0.0263835388482481,-3.66476081801677,"HBS1L_HUMAN",36,4.01106695258464,0.00420637633748164,0.0142201539029586,0.126800000000001,"Non-significant",1.84709570326561,"HBS1L","HBS1-like protein","HBS1L_HUMAN"
1.209285,8.58061,4.07644044423493,0.00438127819423985,0.0150661571461318,-2.88953001044538,"NDUC1_HUMAN",2,4.01000740851741,0.00421243477237081,0.0142262239858177,1.209285,"Up in BT",1.8469103578033,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN"
-0.188449999999998,10.41555,-3.74110585450713,0.00681494239485422,0.0211749477301448,-3.36673493110498,"CD11A_HUMAN",31,-4.0098932263899,0.00421308822394897,0.0142262239858177,-0.188449999999998,"Non-significant",1.8469103578033,"CDK11A","Cyclin-dependent kinase 11A","CD11A_HUMAN"
0.149425000000001,14.5075625,3.96145209162368,0.005088270404893,0.0169361107508375,-3.05148252530544,"SPRY4_HUMAN",17,4.0098426193796,0.00421337787723414,0.0142262239858177,0.149425000000001,"Non-significant",1.8469103578033,"SPRYD4","SPRY domain-containing protein 4","SPRY4_HUMAN"
0.0687250000000006,13.6445875,2.70737155325774,0.0293464034559985,0.0668306974063693,-4.91288469542194,"UGGG1_HUMAN",80,4.00846404650442,0.00422127652773063,0.0142366347802592,0.0687250000000006,"Non-significant",1.84659265599991,"UGGT1","UDP-glucose:glycoprotein glucosyltransferase 1","UGGG1_HUMAN"
-0.265724999999998,10.2001625,-3.97928759291723,0.00497091839453745,0.0166536939102648,-3.02624502174413,"DIK1A_HUMAN",14,-4.00839569249732,0.0042216685836948,0.0142366347802592,-0.265724999999998,"Non-significant",1.84659265599991,"DIPK1A","Divergent protein kinase domain 1A","DIK1A_HUMAN"
-0.106525,10.9023625,-4.16513158611614,0.00390910697022963,0.0138133012680787,-2.76585567598199,"2A5E_HUMAN",16,-4.00839526501472,0.00422167103571725,0.0142366347802592,-0.106525,"Non-significant",1.84659265599991,"PPP2R5E","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform","2A5E_HUMAN"
0.0974499999999985,12.600075,3.5133978715384,0.00928646453588695,0.0270159480311307,-3.69888620157143,"CSN4_HUMAN",26,4.00682907492207,0.00423066497058677,0.014261098449371,0.0974499999999985,"Non-significant",1.84584702202077,"COPS4","COP9 signalosome complex subunit 4","CSN4_HUMAN"
-0.259049999999997,13.25575,-7.05363958030189,0.000171815809442726,0.00136214606808862,0.668072185974037,"TMCO1_HUMAN",5,-4.0058203779965,0.0042364684226669,0.0142739104921072,-0.259049999999997,"Non-significant",1.84545703091563,"TMCO1","Calcium load-activated calcium channel","TMCO1_HUMAN"
-0.500640000000001,9.05987,-3.87026128003544,0.00573725803146324,0.0186126004518938,-3.18118232796748,"C1TM_HUMAN",25,-4.00556344244473,0.00423794805291398,0.0142739104921072,-0.500640000000001,"Up in BDM",1.84545703091563,"MTHFD1L","Monofunctional C1-tetrahydrofolate synthase, mitochondrial","C1TM_HUMAN"
0.212182500000001,9.32218625,3.77107539599845,0.0065466581113374,0.0205787972380153,-3.32348893766597,"ZCHC8_HUMAN",30,4.00447130652213,0.00424424363204119,0.0142892440638495,0.212182500000001,"Non-significant",1.84499074584742,"ZCCHC8","Zinc finger CCHC domain-containing protein 8","ZCHC8_HUMAN"
-0.573570000000001,7.04044,-4.19064853292134,0.00378376613342726,0.0134983963280403,-2.73047666709387,"PTK7_HUMAN",5,-4.00243369639334,0.00425601637750258,0.0143229976448137,-0.573570000000001,"Up in BDM",1.84396607948911,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN"
-0.166875000000001,10.7313375,-3.68255596005333,0.00737401952744788,0.0225652154109808,-3.45154571629399,"ABCF3_HUMAN",33,-4.00109226417265,0.00426378604544648,0.0143432572837794,-0.166875000000001,"Non-significant",1.84335221130891,"ABCF3","ATP-binding cassette sub-family F member 3","ABCF3_HUMAN"
0.476152500000001,7.67298125,4.05059866737116,0.00453029720035635,0.0154554209107455,-2.92576917443958,"MP2K5_HUMAN",8,3.99763419073479,0.00428388616310044,0.0144049625779727,0.476152500000001,"Non-significant",1.8414878656169,"MAP2K5","Dual specificity mitogen-activated protein kinase kinase 5","MP2K5_HUMAN"
-0.181375000000001,11.4508375,-3.86576443670811,0.00577150641773374,0.0186941167967527,-3.18760656684973,"MK14_HUMAN",19,-3.99724497035251,0.00428615491158407,0.0144066822325405,-0.181375000000001,"Non-significant",1.84143602293347,"MAPK14","Mitogen-activated protein kinase 14","MK14_HUMAN"
-0.132497500000001,9.85483125,-3.77955508207876,0.00647283986207335,0.0203936745539113,-3.31127337152403,"CDC16_HUMAN",21,-3.99551014917185,0.00429628289644106,0.0144348062233704,-0.132497500000001,"Non-significant",1.84058904182731,"CDC16","Cell division cycle protein 16 homolog","CDC16_HUMAN"
-0.0811749999999982,13.6312875,-3.45391072585139,0.0100807067413726,0.0288351827863826,-3.78664226269434,"SUCB1_HUMAN",24,-3.99257444542715,0.00431348060572594,0.0144816606932438,-0.0811749999999982,"Non-significant",1.83918163229933,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN"
0.0899499999999964,15.189925,3.82741583781831,0.00607274647700275,0.0194546211873656,-3.24249890825013,"ECHD2_HUMAN",19,3.9925266291593,0.00431376133360591,0.0144816606932438,0.0899499999999964,"Non-significant",1.83918163229933,"ECHDC2","Enoyl-CoA hydratase domain-containing protein 2, mitochondrial","ECHD2_HUMAN"
-0.22547500000001,16.3313625,-3.92551532111969,0.00533397562326141,0.0175684741500591,-3.10246315977009,"TPM1_HUMAN",16,-3.98923587564963,0.00433312871668975,0.014540724199518,-0.22547500000001,"Non-significant",1.83741396293901,"TPM1","Tropomyosin alpha-1 chain","TPM1_HUMAN"
