"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.205187499999999,9.61930125,-2.62699590002822,0.0327413599292632,0.116347494018249,-5.43598831633586,"ARRD1_HUMAN",9,-2.53723261156425,0.0355638216915528,0.12022771555767,-0.205187499999999,"Non-significant",0.919995404826894,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN"
0.289279999999998,9.181565,2.53534219924712,0.037532178018937,0.126934321534342,-5.57654566913786,"GINM1_HUMAN",9,2.53406463250119,0.0357376099711332,0.120765427264365,0.289279999999998,"Non-significant",0.91805737777877,"GINM1","Glycoprotein integral membrane protein 1","GINM1_HUMAN"
0.26553,7.5470875,2.48268736485851,0.0406050781036169,0.133258779140693,-5.65716158004364,"NPRL3_HUMAN",13,2.53280026455631,0.0358072117769718,0.120950771383442,0.26553,"Non-significant",0.917391357508764,"NPRL3","GATOR1 complex protein NPRL3","NPRL3_HUMAN"
0.141800000000002,15.267725,2.505093087887,0.0392671191793441,0.130593039769681,-5.62287325291463,"RL10A_HUMAN",15,2.53214299500758,0.0358434481540851,0.121023306411528,0.141800000000002,"Non-significant",0.917130986119623,"RPL10A","Large ribosomal subunit protein uL1","RL10A_HUMAN"
0.0789000000000009,11.42165,2.43112353127908,0.0438643221077668,0.140140184193091,-5.73596739703803,"TCEA1_HUMAN",19,2.53067888617545,0.0359243013054373,0.121246365624527,0.0789000000000009,"Non-significant",0.916331270563795,"TCEA1","Transcription elongation factor A protein 1","TCEA1_HUMAN"
-0.336055,7.5679125,-2.4432674508461,0.0430734214011887,0.138597797376489,-5.71742207714007,"ZFYV9_HUMAN",24,-2.53016458692409,0.0359527467651403,0.121285183416439,-0.336055,"Non-significant",0.916192250687512,"ZFYVE9","Zinc finger FYVE domain-containing protein 9","ZFYV9_HUMAN"
0.0935500000000005,14.4341,2.49163630911279,0.0400651753246027,0.132015413210045,-5.64346963868763,"SPRY4_HUMAN",17,2.52989512307128,0.0359676597438772,0.121285183416439,0.0935500000000005,"Non-significant",0.916192250687512,"SPRYD4","SPRY domain-containing protein 4","SPRY4_HUMAN"
-0.317042499999999,7.36645125,-2.70244284617422,0.029273763650098,0.107907515469201,-5.32017326241804,"DHB14_HUMAN",5,-2.52942777980358,0.0359935389362232,0.121285183416439,-0.317042499999999,"Non-significant",0.916192250687512,"HSD17B14","17-beta-hydroxysteroid dehydrogenase 14","DHB14_HUMAN"
-0.108999999999998,11.663375,-2.58273839744223,0.0349706431968254,0.121866083433995,-5.50388864240611,"ACATN_HUMAN",14,-2.52940175472259,0.0359949806357888,0.121285183416439,-0.108999999999998,"Non-significant",0.916192250687512,"SLC33A1","Acetyl-coenzyme A transporter 1","ACATN_HUMAN"
0.179775000000003,10.4779875,2.67428843783541,0.0305209630995987,0.111210810567257,-5.36339658588145,"MOB2_HUMAN",9,2.52834667952295,0.0360534777146179,0.121432378925406,0.179775000000003,"Non-significant",0.915665496838098,"MOB2","MOB kinase activator 2","MOB2_HUMAN"
0.106324999999998,12.6796625,2.35884291926502,0.0488877357187201,0.151238361291346,-5.84612989985389,"TIM44_HUMAN",26,2.52740487498009,0.036105776464982,0.121530784376659,0.106324999999998,"Non-significant",0.915313699090451,"TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","TIM44_HUMAN"
-0.491587499999998,6.00168875,-2.7525326461353,0.0271840386541502,0.102556258116302,-5.24327756309723,"F221A_HUMAN",2,-2.52728671572048,0.0361123433449062,0.121530784376659,-0.491587499999998,"Non-significant",0.915313699090451,"FAM221A","Protein FAM221A","F221A_HUMAN"
-0.3401225,7.57980625,-2.52365865188304,0.0381927658557072,0.128163853657424,-5.59444398530455,"CFA36_HUMAN",8,-2.52479797332726,0.0362509419656433,0.121947157256604,-0.3401225,"Non-significant",0.913828319189202,"CFAP36","Cilia- and flagella-associated protein 36","CFA36_HUMAN"
0.0895724999999992,9.47449875,2.64765728395126,0.0317514186891134,0.114215941383656,-5.40427720019801,"NOSIP_HUMAN",14,2.5237685246488,0.0363084304618656,0.122068541621951,0.0895724999999992,"Non-significant",0.913396244001827,"NOSIP","Nitric oxide synthase-interacting protein","NOSIP_HUMAN"
0.0965500000000024,11.58285,2.30596820477973,0.0529291264539404,0.158535980514944,-5.92643377680348,"RIC8A_HUMAN",31,2.52361868771865,0.0363168056862574,0.122068541621951,0.0965500000000024,"Non-significant",0.913396244001827,"RIC8A","Synembryn-A","RIC8A_HUMAN"
-0.218687500000001,9.24017625,-3.53129110500778,0.00890908600567971,0.0485686470414444,-4.06371575204075,"CLRN3_HUMAN",4,-2.52142957360271,0.0364393920747475,0.122410731848881,-0.218687500000001,"Non-significant",0.912180505569246,"CLRN3","Clarin-3","CLRN3_HUMAN"
-0.0754750000000008,10.4696125,-2.16093899819933,0.0658285971373024,0.182998589125672,-6.14506809519725,"MTREX_HUMAN",47,-2.52106594424977,0.0364597954190875,0.122410731848881,-0.0754750000000008,"Non-significant",0.912180505569246,"MTREX","Exosome RNA helicase MTR4","MTREX_HUMAN"
0.176035000000001,9.0579225,2.61153164631002,0.0335031358756561,0.118234484678704,-5.45971840827016,"CARME_HUMAN",10,2.52094295432951,0.0364666990497262,0.122410731848881,0.176035000000001,"Non-significant",0.912180505569246,"CARNMT1","Carnosine N-methyltransferase","CARME_HUMAN"
0.349314999999999,7.6423275,2.45781008548748,0.0421454281630027,0.136618513278092,-5.69520147829634,"PANK2_HUMAN",13,2.52020886882229,0.0365079321867271,0.122410731848881,0.349314999999999,"Non-significant",0.912180505569246,"PANK2","Pantothenate kinase 2, mitochondrial","PANK2_HUMAN"
0.326979999999999,7.18245,2.48666104695159,0.0403644261565984,0.132628282818354,-5.65108232443751,"MATN2_HUMAN",10,2.51987927160472,0.0365264608985431,0.122410731848881,0.326979999999999,"Non-significant",0.912180505569246,"MATN2","Matrilin-2","MATN2_HUMAN"
0.56219,7.1898025,2.44722877952248,0.0428185918918275,0.138199533987875,-5.71137059530633,"MIGA2_HUMAN",13,2.51976415983677,0.0365329343030563,0.122410731848881,0.56219,"Non-significant",0.912180505569246,"MIGA2","Mitoguardin 2","MIGA2_HUMAN"
0.0907499999999999,11.531025,2.30517272912721,0.0529924413196419,0.158554951862303,-5.92763981900014,"P3H1_HUMAN",28,2.51971793418185,0.0365355341692575,0.122410731848881,0.0907499999999999,"Non-significant",0.912180505569246,"P3H1","Prolyl 3-hydroxylase 1","P3H1_HUMAN"
0.394519999999998,7.5886275,2.66322030305472,0.0310262405861719,0.112545628462583,-5.38038765604933,"USF2_HUMAN",4,2.51967293059779,0.0365380654835584,0.122410731848881,0.394519999999998,"Non-significant",0.912180505569246,"USF2","Upstream stimulatory factor 2","USF2_HUMAN"
0.0867750000000047,15.4833125,2.75639955902415,0.0270293051712124,0.102179588273493,-5.23734201368425,"PSA5_HUMAN",13,2.51914643843959,0.0365676923260828,0.122457893720529,0.0867750000000047,"Non-significant",0.912013214714254,"PSMA5","Proteasome subunit alpha type-5","PSA5_HUMAN"
0.109099999999998,10.4024,2.37038468722019,0.0480479756901096,0.149203524510424,-5.82856679858132,"NSUN6_HUMAN",24,2.51873786406161,0.0365907005334546,0.122457893720529,0.109099999999998,"Non-significant",0.912013214714254,"NSUN6","tRNA (cytosine(72)-C(5))-methyltransferase NSUN6","NSUN6_HUMAN"
0.2093025,8.80328875,2.48604894812068,0.0404014003623273,0.132676244674923,-5.65201881489356,"INT12_HUMAN",13,2.5182549651617,0.0366179132082094,0.122457893720529,0.2093025,"Non-significant",0.912013214714254,"INTS12","Integrator complex subunit 12","INT12_HUMAN"
0.619902500000002,6.75293375,2.49761788049359,0.0397084045291244,0.13136783709837,-5.63431556682693,"PEO1_HUMAN",5,2.51813790246303,0.0366245131133512,0.122457893720529,0.619902500000002,"Non-significant",0.912013214714254,"TWNK","Twinkle mtDNA helicase","PEO1_HUMAN"
-0.0993250000000021,11.4121875,-2.35619143336535,0.0490827481161871,0.151612799192352,-5.85016304150685,"FKBP9_HUMAN",24,-2.51809680624743,0.0366268303735955,0.122457893720529,-0.0993250000000021,"Non-significant",0.912013214714254,"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9","FKBP9_HUMAN"
0.100300000000002,10.718225,2.32612484651047,0.0513500472609111,0.155166858623276,-5.89585233018002,"SLAI2_HUMAN",28,2.5173603982721,0.0366683789408874,0.12254682860065,0.100300000000002,"Non-significant",0.911697923408715,"SLAIN2","SLAIN motif-containing protein 2","SLAI2_HUMAN"
-0.0550499999999996,12.120675,-1.98428719580542,0.0858357604507761,0.218331233067162,-6.40691266751089,"KLC4_HUMAN",45,-2.51464539519125,0.0368219758847774,0.122968782129598,-0.0550499999999996,"Non-significant",0.910205128151235,"KLC4","Kinesin light chain 4","KLC4_HUMAN"
-0.292269999999998,8.48758,-2.89177017458145,0.0221532482326891,0.0896273343807084,-5.0297386945763,"NINJ1_HUMAN",4,-2.51459848866307,0.0368246352925302,0.122968782129598,-0.292269999999998,"Non-significant",0.910205128151235,"NINJ1","Ninjurin-1","NINJ1_HUMAN"
-0.399484999999999,6.02308,-2.5811696154518,0.0350524792311978,0.121866083433995,-5.506294644393,"ZN511_HUMAN",5,-2.51288661502256,0.0369218253527782,0.123202301481445,-0.399484999999999,"Non-significant",0.909381179254742,"ZNF511","Zinc finger protein 511","ZN511_HUMAN"
0.120199999999997,10.483875,2.34312125222382,0.0500556288262274,0.153590838895197,-5.87003478629703,"CD11A_HUMAN",31,2.51283741600704,0.036924622437169,0.123202301481445,0.120199999999997,"Non-significant",0.909381179254742,"CDK11A","Cyclin-dependent kinase 11A","CD11A_HUMAN"
-0.0955749999999984,13.3666125,-2.44342230108249,0.0430634309655834,0.138597797376489,-5.71718554019619,"TWF2_HUMAN",18,-2.51208980421418,0.0369671525369218,0.123275254302817,-0.0955749999999984,"Non-significant",0.909124092895822,"TWF2","Twinfilin-2","TWF2_HUMAN"
0.0767249999999997,10.8355625,2.38201440881005,0.0472166272437648,0.147497933045063,-5.81085858411389,"TMLH_HUMAN",20,2.51192452958044,0.0369765613967585,0.123275254302817,0.0767249999999997,"Non-significant",0.909124092895822,"TMLHE","Trimethyllysine dioxygenase, mitochondrial","TMLH_HUMAN"
-0.241292499999998,8.73714375,-2.54683337649522,0.0368939158521216,0.125604784948377,-5.55893693405794,"GPAM1_HUMAN",9,-2.51043531706692,0.0370614501982653,0.123482313539955,-0.241292499999998,"Non-significant",0.908395242259076,"GPALPP1","GPALPP motifs-containing protein 1","GPAM1_HUMAN"
-0.704395,6.0683375,-2.49470362282217,0.0398818168957165,0.131771328238383,-5.63877570433606,"CSTN1_HUMAN",4,-2.51030664629519,0.0370687940499912,0.123482313539955,-0.704395,"Non-significant",0.908395242259076,"CLSTN1","Calsyntenin-1","CSTN1_HUMAN"
0.114174999999998,11.1072875,2.7586516872663,0.0269396098112915,0.101962567512912,-5.23388516788004,"TIM14_HUMAN",11,2.50892476471961,0.0371477579769074,0.123695093377208,0.114174999999998,"Non-significant",0.90764752722186,"DNAJC19","Mitochondrial import inner membrane translocase subunit TIM14","TIM14_HUMAN"
-0.771875000000001,6.0874775,-2.44404386839314,0.0430233532603403,0.138587603154526,-5.71623606813283,"CP4FN_HUMAN",8,-2.5082632054498,0.0371856215579316,0.123761261875931,-0.771875000000001,"Non-significant",0.907415271198153,"CYP4F22","Ultra-long-chain fatty acid omega-hydroxylase","CP4FN_HUMAN"
-0.0707249999999995,11.7116875,-2.65498741749386,0.0314077001897628,0.113377510416414,-5.39302560072292,"RM13_HUMAN",15,-2.50805017350125,0.0371978225496822,0.123761261875931,-0.0707249999999995,"Non-significant",0.907415271198153,"MRPL13","Large ribosomal subunit protein uL13m","RM13_HUMAN"
-0.114949999999999,11.130825,-2.34256047378524,0.0500978050440001,0.153590838895197,-5.870887040644,"MIRO1_HUMAN",28,-2.50701982383253,0.0372568913279642,0.123907503085862,-0.114949999999999,"Non-significant",0.90690239459144,"RHOT1","Mitochondrial Rho GTPase 1","MIRO1_HUMAN"
0.106599999999997,11.342,2.2790186888056,0.0551172720494415,0.162747581598491,-5.96725517251634,"CUL2_HUMAN",45,2.50559068414407,0.03733898025805,0.124130154158757,0.106599999999997,"Non-significant",0.906122705253992,"CUL2","Cullin-2","CUL2_HUMAN"
0.18895,7.6636,2.40279073034487,0.0457676523006387,0.144586980177509,-5.77919641491192,"PHF14_HUMAN",24,2.50462978867046,0.0373942769141536,0.124251796557237,0.18895,"Non-significant",0.905697323083532,"PHF14","PHD finger protein 14","PHF14_HUMAN"
0.0760249999999978,11.3853125,2.15554393379553,0.0663649388715764,0.184239677910323,-6.15314596869603,"NSUN2_HUMAN",46,2.50442828131073,0.0374058836183535,0.124251796557237,0.0760249999999978,"Non-significant",0.905697323083532,"NSUN2","RNA cytosine C(5)-methyltransferase NSUN2","NSUN2_HUMAN"
-0.103775000000002,13.3969625,-2.62915852907151,0.0326362634837008,0.116125038211536,-5.4326694034919,"SUMF2_HUMAN",13,-2.50333599958926,0.0374688621761239,0.12441058409067,-0.103775000000002,"Non-significant",0.905142670958363,"SUMF2","Inactive C-alpha-formylglycine-generating enzyme 2","SUMF2_HUMAN"
0.119649999999996,10.230925,2.52915738506286,0.0378803923147578,0.127585643466058,-5.58602101806031,"ARY1_HUMAN",14,2.50259766777028,0.0375114938254743,0.124501711085521,0.119649999999996,"Non-significant",0.90482467981408,"NAT1","Arylamine N-acetyltransferase 1","ARY1_HUMAN"
-1.1419425,5.73000375,-2.42322998363757,0.0443863383434261,0.141147867237939,-5.74801665609171,"VP13B_HUMAN",16,-2.5010091192853,0.037603384697286,0.124750366877164,-1.1419425,"Non-significant",0.903958168490194,"VPS13B","Intermembrane lipid transfer protein VPS13B","VP13B_HUMAN"
-0.138849999999998,10.4696,-2.82381276572214,0.0244744361489712,0.0954072408698364,-5.13390249685128,"COMD1_HUMAN",9,-2.50028332536031,0.0376454449713373,0.124750366877164,-0.138849999999998,"Non-significant",0.903958168490194,"COMMD1","COMM domain-containing protein 1","COMD1_HUMAN"
0.058250000000001,12.67305,2.04453509390466,0.0784161403951304,0.205516470255524,-6.31827381646249,"S23IP_HUMAN",38,2.49994336523416,0.037665162347138,0.124750366877164,0.058250000000001,"Non-significant",0.903958168490194,"SEC23IP","SEC23-interacting protein","S23IP_HUMAN"
-0.931112499999999,6.37767125,-2.44624333580307,0.042881840580001,0.138294779337076,-5.71287608904531,"AMN1_HUMAN",5,-2.49969913215595,0.0376793341221286,0.124750366877164,-0.931112499999999,"Non-significant",0.903958168490194,"AMN1","Protein AMN1 homolog","AMN1_HUMAN"
-0.1743375,8.70854625,-2.46884524597033,0.0414549078347684,0.135289543960761,-5.67833183127363,"CC85C_HUMAN",14,-2.4994994811694,0.0376909230204113,0.124750366877164,-0.1743375,"Non-significant",0.903958168490194,"CCDC85C","Coiled-coil domain-containing protein 85C","CC85C_HUMAN"
-0.3239125,7.72764625,-2.40812253242567,0.0454031538435493,0.143733174926902,-5.77106572354209,"SBNO1_HUMAN",31,-2.49929632700393,0.0377027189828134,0.124750366877164,-0.3239125,"Non-significant",0.903958168490194,"SBNO1","Protein strawberry notch homolog 1","SBNO1_HUMAN"
0.188097500000001,10.00820125,2.56335078901485,0.0359959744270626,0.123855444844206,-5.53361802642357,"EMC4_HUMAN",10,2.4990591534511,0.0377164949982988,0.124750366877164,0.188097500000001,"Non-significant",0.903958168490194,"EMC4","ER membrane protein complex subunit 4","EMC4_HUMAN"
-0.173700000000002,10.318925,-3.7288625102486,0.00679939845685004,0.0405097881898667,-3.77323931482121,"TXN4A_HUMAN",5,-2.49898773201381,0.0377206444514907,0.124750366877164,-0.173700000000002,"Non-significant",0.903958168490194,"TXNL4A","Thioredoxin-like protein 4A","TXN4A_HUMAN"
-0.0974250000000012,11.0110875,-3.55491195384486,0.00862330005457141,0.0475671232689652,-4.02875093259275,"PRPK_HUMAN",9,-2.49894088183021,0.0377233666124043,0.124750366877164,-0.0974250000000012,"Non-significant",0.903958168490194,"TP53RK","EKC/KEOPS complex subunit TP53RK","PRPK_HUMAN"
0.186647500000001,9.76652375,2.70138876440173,0.0293194916313535,0.108027502199477,-5.32179154056467,"CAH13_HUMAN",8,2.49811652410077,0.0377712973871898,0.124858506443622,0.186647500000001,"Non-significant",0.903581864400509,"CA13","Carbonic anhydrase 13","CAH13_HUMAN"
0.260605,6.9648125,2.49042321356472,0.0401379301267568,0.132095845515517,-5.64532591982828,"TADA1_HUMAN",10,2.49753299456686,0.0378052630605646,0.124920413772877,0.260605,"Non-significant",0.903366585929352,"TADA1","Transcriptional adapter 1","TADA1_HUMAN"
-0.213767500000001,7.30408125,-2.49934716077795,0.0396058695886444,0.131187441974831,-5.63166878924521,"ZSC18_HUMAN",11,-2.49715649185579,0.0378271947394664,0.124942523156384,-0.213767500000001,"Non-significant",0.903289727925534,"ZSCAN18","Zinc finger and SCAN domain-containing protein 18","ZSC18_HUMAN"
0.123824999999998,9.0100875,2.4403194199687,0.0432640708324915,0.138926303440958,-5.72192496720304,"BT2A1_HUMAN",17,2.49625058503638,0.0378800177698834,0.125066607199962,0.123824999999998,"Non-significant",0.902858631511048,"BTN2A1","Butyrophilin subfamily 2 member A1","BT2A1_HUMAN"
0.113065000000001,9.475505,2.3052293921949,0.0529879287657587,0.158554951862303,-5.92755391275626,"DDX41_HUMAN",35,2.49576034606661,0.0379086346461814,0.125110703232446,0.113065000000001,"Non-significant",0.902705534783395,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN"
-0.196352500000001,8.78619625,-2.51262678873011,0.0388274678282199,0.129762568795657,-5.61133879418757,"SRR_HUMAN",11,-2.49486040850685,0.0379612241883545,0.125185514186445,-0.196352500000001,"Non-significant",0.902445922506307,"SRR","Serine racemase","SRR_HUMAN"
0.178900000000001,11.130425,3.57732534894976,0.00836121848388596,0.0466294347829232,-3.99563117566302,"PP1G_HUMAN",5,2.49484982799622,0.0379618429211396,0.125185514186445,0.178900000000001,"Non-significant",0.902445922506307,"PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G_HUMAN"
-0.159050000000002,15.4209,-2.44157707736127,0.0431826328611934,0.138773510072938,-5.72000405957411,"DHI1_HUMAN",16,-2.49454833446325,0.0379794781293577,0.125193309893235,-0.159050000000002,"Non-significant",0.902418878426563,"HSD11B1","11-beta-hydroxysteroid dehydrogenase 1","DHI1_HUMAN"
-0.5769425,7.13560125,-2.40950999799128,0.0453087880377935,0.143579993944272,-5.76894957796203,"HERC2_HUMAN",64,-2.49384250605698,0.03802079659282,0.125279136040168,-0.5769425,"Non-significant",0.902121250291571,"HERC2","E3 ubiquitin-protein ligase HERC2","HERC2_HUMAN"
0.0997500000000002,11.0127,2.34370800670805,0.0500115374616876,0.153556024011579,-5.86914302339246,"CHERP_HUMAN",23,2.49149978216491,0.0381582649070632,0.125681581240701,0.0997500000000002,"Non-significant",0.9007283639341,"CHERP","Calcium homeostasis endoplasmic reticulum protein","CHERP_HUMAN"
0.197927499999999,8.54822625,2.37983754592139,0.0473711204882531,0.147641465069054,-5.81417406489573,"MYO19_HUMAN",30,2.49032494594008,0.0382273929469292,0.125858701758605,0.197927499999999,"Non-significant",0.900116752343675,"MYO19","Unconventional myosin-XIX","MYO19_HUMAN"
0.108544999999999,10.0348275,2.41859092319365,0.0446960797806992,0.141912649900144,-5.75509606182208,"CAPON_HUMAN",18,2.48899111674837,0.0383060304590137,0.126036856548564,0.108544999999999,"Non-significant",0.89950243698516,"NOS1AP","Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein","CAPON_HUMAN"
0.082200000000002,12.7495,2.4238361846119,0.0443460254057185,0.141147867237939,-5.74709145806007,"ATD3A_HUMAN",18,2.4886177427428,0.0383280725987748,0.126036856548564,0.082200000000002,"Non-significant",0.89950243698516,"ATAD3A","ATPase family AAA domain-containing protein 3A","ATD3A_HUMAN"
-1.7204575,7.17637875,-2.43730271930259,0.0434600530345495,0.139311615164913,-5.72653217312142,"PLTP_HUMAN",1,-2.48837840879139,0.038342208457783,0.126036856548564,-1.7204575,"Non-significant",0.89950243698516,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
-0.263110000000001,8.535575,-2.99200677882036,0.0191422087522757,0.0815404945329211,-4.87641677429347,"DBND1_HUMAN",4,-2.48836499698744,0.0383430007602,0.126036856548564,-0.263110000000001,"Non-significant",0.89950243698516,"DBNDD1","Dysbindin domain-containing protein 1","DBND1_HUMAN"
-0.0629500000000007,16.64415,-2.03541663612972,0.0794972057856284,0.207421417259892,-6.33173722868613,"CALX_HUMAN",50,-2.48481448923366,0.0385533330253999,0.126677444545983,-0.0629500000000007,"Non-significant",0.897300706199812,"CANX","Calnexin","CALX_HUMAN"
0.159374999999997,10.4321875,3.01317455469315,0.0185633191273226,0.0797600053489469,-4.8441002874597,"DGAT1_HUMAN",7,2.48432657383219,0.0385823285962261,0.12672192701597,0.159374999999997,"Non-significant",0.897148231540258,"DGAT1","Diacylglycerol O-acyltransferase 1","DGAT1_HUMAN"
0.239039999999999,9.043615,2.46733063550934,0.0415489946599716,0.135542641552904,-5.68064765350093,"MED15_HUMAN",11,2.48255057511809,0.0386880588116014,0.127018304420308,0.239039999999999,"Non-significant",0.896133688997503,"MED15","Mediator of RNA polymerase II transcription subunit 15","MED15_HUMAN"
0.269147499999999,9.75776375,2.3886268321203,0.0467504730366547,0.146562286024664,-5.8007851840837,"MTA2_HUMAN",27,2.48119533661609,0.0387689378493684,0.127232887305493,0.269147499999999,"Non-significant",0.895400617231418,"MTA2","Metastasis-associated protein MTA2","MTA2_HUMAN"
-0.0654999999999983,14.403125,-2.21203351534849,0.0609588865511373,0.174065117361973,-6.06835348390991,"TRXR2_HUMAN",25,-2.47946631399468,0.0388723731457452,0.127510520565801,-0.0654999999999983,"Non-significant",0.894453981228619,"TXNRD2","Thioredoxin reductase 2, mitochondrial","TRXR2_HUMAN"
0.0893725000000014,7.85885625,2.31682149930244,0.0520728691012973,0.156704700416383,-5.90997233017773,"OSBL6_HUMAN",23,2.47926152513827,0.0388846427682974,0.127510520565801,0.0893725000000014,"Non-significant",0.894453981228619,"OSBPL6","Oxysterol-binding protein-related protein 6","OSBL6_HUMAN"
0.0794500000000014,14.303425,2.35503567039827,0.0491679993277124,0.15181892975088,-5.85192086479983,"PP2AB_HUMAN",20,2.47870722446069,0.0389178726013421,0.127568460450141,0.0794500000000014,"Non-significant",0.89425668568993,"PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform","PP2AB_HUMAN"
0.187875000000002,10.9758375,2.39220153642415,0.0465004195170386,0.146123623538689,-5.79533802989024,"CDC27_HUMAN",20,2.47818889703398,0.0389489719499519,0.12760592264722,0.187875000000002,"Non-significant",0.89412916798701,"CDC27","Cell division cycle protein 27 homolog","CDC27_HUMAN"
-0.372857499999999,6.86230625,-2.43359080134384,0.0437024444725167,0.13975002572447,-5.73220033298109,"KTU_HUMAN",10,-2.47799799450291,0.0389604323476449,0.12760592264722,-0.372857499999999,"Non-significant",0.89412916798701,"DNAAF2","Protein kintoun","KTU_HUMAN"
0.117899999999997,14.76945,2.50307472465504,0.0393857717237847,0.130828426495781,-5.62596302395548,"RS8_HUMAN",14,2.47590701243985,0.0390861839626173,0.127966667781764,0.117899999999997,"Non-significant",0.89290313881783,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN"
-0.2602625,9.14253625,-3.38786899602653,0.0108777482760623,0.0558395619080516,-4.27730104421259,"VP37C_HUMAN",3,-2.47207676789633,0.0393176041497713,0.128672941644641,-0.2602625,"Non-significant",0.890512770344351,"VPS37C","Vacuolar protein sorting-associated protein 37C","VP37C_HUMAN"
0.3463525,7.49160625,2.3948811877052,0.0463138681309194,0.145855791417629,-5.79125411432445,"ARHGQ_HUMAN",18,2.47150328018771,0.0393523732693317,0.128735337614518,0.3463525,"Non-significant",0.890302223690456,"ARHGEF26","Rho guanine nucleotide exchange factor 26","ARHGQ_HUMAN"
-0.242635,8.374385,-2.4737621157414,0.0411509739818077,0.134511836005925,-5.67081311640803,"RBL2A_HUMAN",10,-2.47123754813806,0.0393684945105545,0.128736704426616,-0.242635,"Non-significant",0.890297612712525,"RABL2A","Rab-like protein 2A","RBL2A_HUMAN"
-0.159399999999998,11.351075,-2.66722195569331,0.0308425658533198,0.112071335250059,-5.37424468384074,"TRAM1_HUMAN",9,-2.46941031309347,0.0394795294783604,0.129048318446411,-0.159399999999998,"Non-significant",0.88924765012207,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN"
-0.292275000000004,8.0865125,-2.52675720085718,0.0380164186579888,0.127886171587276,-5.58969777470881,"CC28A_HUMAN",7,-2.46613167606202,0.039679558300782,0.129556606564763,-0.292275000000004,"Non-significant",0.887540435850951,"CCDC28A","Coiled-coil domain-containing protein 28A","CC28A_HUMAN"
-0.0947500000000012,10.9063,-2.39824466352439,0.0460807876338096,0.145352172767207,-5.78612724118939,"PROC_HUMAN",18,-2.46584066869596,0.039697362178912,0.129556606564763,-0.0947500000000012,"Non-significant",0.887540435850951,"PROC","Vitamin K-dependent protein C","PROC_HUMAN"
0.166992499999996,9.04182875,2.37807440948931,0.0474966277899179,0.147794264844883,-5.81685913695715,"GLCE_HUMAN",20,2.46574070217449,0.0397034800163358,0.129556606564763,0.166992499999996,"Non-significant",0.887540435850951,"GLCE","D-glucuronyl C5-epimerase","GLCE_HUMAN"
0.3632375,8.63047375,3.31679042551876,0.0120216749925913,0.0599475009667055,-4.38391972923821,"NDK8_HUMAN",1,2.46547294790695,0.0397198709836732,0.129556606564763,0.3632375,"Non-significant",0.887540435850951,"NME2P1","Putative nucleoside diphosphate kinase","NDK8_HUMAN"
0.18022,10.15269,3.02786125335072,0.0181725391496787,0.078616609999507,-4.82169282374419,"TM41A_HUMAN",6,2.4654729354429,0.0397198717468374,0.129556606564763,0.18022,"Non-significant",0.887540435850951,"TMEM41A","Transmembrane protein 41A","TM41A_HUMAN"
0.172799999999999,14.345175,2.71157376734032,0.0288807339689101,0.10679488366131,-5.30615505962858,"SURF4_HUMAN",8,2.46517095847025,0.0397383659414115,0.129556606564763,0.172799999999999,"Non-significant",0.887540435850951,"SURF4","Surfeit locus protein 4","SURF4_HUMAN"
0.342600000000001,10.4012,3.52488991174377,0.00898827406710899,0.0489282010638509,-4.07320176805844,"CNIH4_HUMAN",1,2.46505200862151,0.0397456532703562,0.129556606564763,0.342600000000001,"Non-significant",0.887540435850951,"CNIH4","Protein cornichon homolog 4","CNIH4_HUMAN"
-0.194347499999999,10.19827625,-2.48172846158988,0.0406633704150934,0.133355046091974,-5.65862846424963,"ALKMO_HUMAN",11,-2.46456884920162,0.0397752674242482,0.129601606655003,-0.194347499999999,"Non-significant",0.887389614537363,"AGMO","Alkylglycerol monooxygenase","ALKMO_HUMAN"
0.0517000000000021,13.11125,1.95702223048698,0.0894154374226579,0.223552228115569,-6.44676734192812,"TIF1B_HUMAN",37,2.46357209789794,0.0398364317330065,0.129749331484778,0.0517000000000021,"Non-significant",0.88689487111511,"TRIM28","Transcription intermediary factor 1-beta","TIF1B_HUMAN"
-0.193274999999996,10.2983375,-2.63214982136902,0.032491471346146,0.115821745353746,-5.42807864762683,"CETN2_HUMAN",8,-2.46211213718587,0.0399261924588977,0.129968268463025,-0.193274999999996,"Non-significant",0.886162667028219,"CETN2","Centrin-2","CETN2_HUMAN"
