"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.150124999999999,12.1986875,6.20082325386015,0.0003885951170787,0.00241616487026703,-0.371155407370066,"OGA_HUMAN",49,6.31294297317816,0.000399165259109884,0.0024591865772753,0.150124999999999,"Non-significant",2.60920852030268,"OGA","Protein O-GlcNAcase","OGA_HUMAN"
-0.201924999999996,10.2956375,-5.70529017350588,0.000647979478781374,0.0034434375092993,-0.936650373983761,"SELS_HUMAN",7,-6.30639652104005,0.000401685569090234,0.00247146046729093,-0.201924999999996,"Non-significant",2.60704633198642,"SELENOS","Selenoprotein S","SELS_HUMAN"
-0.3882175,9.82859875,-6.20549709033141,0.000386779710106404,0.00240858274020806,-0.365970719992215,"ARRD1_HUMAN",9,-6.30560398102205,0.000401991897275935,0.00247146046729093,-0.3882175,"Non-significant",2.60704633198642,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN"
-0.188000000000002,16.931425,-5.57198657753331,0.000747410036987736,0.00384063275840551,-1.09426943271157,"VTNC_HUMAN",29,-6.30538963949369,0.000402074788381489,0.00247146046729093,-0.188000000000002,"Non-significant",2.60704633198642,"VTN","Vitronectin","VTNC_HUMAN"
-0.223800000000004,15.26225,-6.73242728470371,0.000231770035132676,0.00163589734735019,0.201553837848007,"CSRP1_HUMAN",12,-6.29822509488149,0.000404856552589965,0.0024866683241525,-0.223800000000004,"Non-significant",2.60438213776842,"CSRP1","Cysteine and glycine-rich protein 1","CSRP1_HUMAN"
-0.129799999999999,14.358775,-5.60313229111632,0.000722744625990753,0.00375205190230138,-1.05722874307642,"NUDC_HUMAN",25,-6.29180131211723,0.00040736906391769,0.002500200564652,-0.129799999999999,"Non-significant",2.60202515107684,"NUDC","Nuclear migration protein nudC","NUDC_HUMAN"
-0.465720000000002,7.9865675,-6.23722063936746,0.000374704955785574,0.00234968204624887,-0.33085157612455,"LRRC1_HUMAN",14,-6.2846097329961,0.00041020264819669,0.00251568133943387,-0.465720000000002,"Non-significant",2.59934437168868,"LRRC1","Leucine-rich repeat-containing protein 1","LRRC1_HUMAN"
0.186775000000001,14.2827375,5.54448739865885,0.000769966707553898,0.00391916933070413,-1.12708243523126,"DUS3_HUMAN",9,6.27751719824112,0.00041301887261428,0.00253103225727159,0.186775000000001,"Non-significant",2.59670231984934,"DUSP3","Dual specificity protein phosphatase 3","DUS3_HUMAN"
-0.132750000000005,12.350875,-4.93991421596393,0.00151866907199708,0.00655284298193357,-1.87489691369446,"FAF2_HUMAN",24,-6.2649757217414,0.000418051924743315,0.00255802919240589,-0.132750000000005,"Non-significant",2.59209450363045,"FAF2","FAS-associated factor 2","FAF2_HUMAN"
0.337314999999997,9.4601925,6.07034304057227,0.000443323336571394,0.00264651590066956,-0.517002387533671,"CIAO3_HUMAN",21,6.26496259970291,0.000418057226669329,0.00255802919240589,0.337314999999997,"Non-significant",2.59209450363045,"CIAO3","Cytosolic iron-sulfur assembly component 3","CIAO3_HUMAN"
-0.240499999999999,10.355225,-5.73466464847464,0.000628104257751536,0.00337115983758676,-0.902237223406163,"VPS16_HUMAN",36,-6.26358312508462,0.000418615020656897,0.00255950469891808,-0.240499999999999,"Non-significant",2.59184406880476,"VPS16","Vacuolar protein sorting-associated protein 16 homolog","VPS16_HUMAN"
0.242099999999997,15.20985,7.50730261306279,0.000115054062146973,0.000972183644296247,0.978862403222211,"SOX_HUMAN",27,6.25880516926785,0.000420553459226771,0.00256902846027708,0.242099999999997,"Non-significant",2.59023108449472,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
0.142024999999999,12.5667875,6.53131742078838,0.000280779863937581,0.00190079031843171,-0.0111382988801187,"GMPPA_HUMAN",20,6.25817880401321,0.000420808323816263,0.00256902846027708,0.142024999999999,"Non-significant",2.59023108449472,"GMPPA","Mannose-1-phosphate guanylyltransferase regulatory subunit alpha","GMPPA_HUMAN"
-0.304600000000001,11.009825,-6.52561905366517,0.000282328212525625,0.00190648198984514,-0.0172340453652522,"NDRG3_HUMAN",13,-6.25237701775095,0.000423177287273269,0.00258154114190931,-0.304600000000001,"Non-significant",2.58812094922927,"NDRG3","Protein NDRG3","NDRG3_HUMAN"
-0.382457499999999,8.86789375,-6.18949994690415,0.000393032860436061,0.0024362612046815,-0.383727641820808,"MK67I_HUMAN",12,-6.2475386887588,0.000425164292618733,0.00259064394989472,-0.382457499999999,"Non-significant",2.58659227100549,"NIFK","MKI67 FHA domain-interacting nucleolar phosphoprotein","MK67I_HUMAN"
-0.5273,9.1420875,-6.88144708484144,0.000201619118728121,0.00148829893760676,0.356148090610182,"MMP15_HUMAN",15,-6.24718375276382,0.000425310469072162,0.00259064394989472,-0.5273,"Up in BDM",2.58659227100549,"MMP15","Matrix metalloproteinase-15","MMP15_HUMAN"
0.106574999999996,14.1622875,4.74420215648748,0.00191285458030099,0.007880531892239,-2.12804469758805,"ACLY_HUMAN",67,6.24419672066868,0.000426542879913959,0.00259619435116305,0.106574999999996,"Non-significant",2.58566279936077,"ACLY","ATP-citrate synthase","ACLY_HUMAN"
-0.3994,10.57635,-6.54597078720874,0.000276841697428374,0.00187727469824962,0.00451924988878805,"RAB24_HUMAN",13,-6.23956444171015,0.000428462024998771,0.00260306028049897,-0.3994,"Non-significant",2.58451577457807,"RAB24","Ras-related protein Rab-24","RAB24_HUMAN"
-0.516055000000001,7.03174,-6.40094690134482,0.000318711960089004,0.00209955075256676,-0.151570998431919,"CHK2_HUMAN",10,-6.23826835954926,0.000429000721352466,0.00260306028049897,-0.516055000000001,"Up in BDM",2.58451577457807,"CHEK2","Serine/threonine-protein kinase Chk2","CHK2_HUMAN"
-0.209724999999999,15.1778625,-6.23307415169618,0.000376259042591486,0.00235394879355029,-0.335434792786345,"RAB1B_HUMAN",15,-6.23812100327131,0.000429062015748908,0.00260306028049897,-0.209724999999999,"Non-significant",2.58451577457807,"RAB1B","Ras-related protein Rab-1B","RAB1B_HUMAN"
0.145050000000001,13.55005,5.07254861878946,0.00130282207185192,0.00581485963930375,-1.70644656975984,"ASPH_HUMAN",33,6.23789253870763,0.000429157067403291,0.00260306028049897,0.145050000000001,"Non-significant",2.58451577457807,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
-0.167450000000002,13.3809,-7.82025161294908,8.81200836059113e-05,0.000795837581884448,1.27507277325017,"CTNB1_HUMAN",35,-6.2375944351651,0.000429281127539915,0.00260306028049897,-0.167450000000002,"Non-significant",2.58451577457807,"CTNNB1","Catenin beta-1","CTNB1_HUMAN"
0.359920000000001,8.83078,6.15726041840625,0.000405980760677259,0.00249927074528125,-0.419610822538635,"IRS1_HUMAN",28,6.23477053079085,0.000430458332941413,0.00260824190792012,0.359920000000001,"Non-significant",2.58365213134399,"IRS1","Insulin receptor substrate 1","IRS1_HUMAN"
-0.411489999999999,9.4435025,-6.89661985075331,0.000198804157273589,0.0014690883886958,0.371747546395458,"GDAP1_HUMAN",11,-6.23291102702928,0.00043123548317653,0.00261099356592951,-0.411489999999999,"Non-significant",2.5831941983742,"GDAP1","Ganglioside-induced differentiation-associated protein 1","GDAP1_HUMAN"
0.184000000000001,12.304175,5.82650599053415,0.000570209479654379,0.00313324488378406,-0.795378627707779,"GLCNE_HUMAN",35,6.23177872994785,0.000431709479292621,0.00261190697688792,0.184000000000001,"Non-significant",2.58304229452701,"GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase","GLCNE_HUMAN"
0.1677,14.325925,5.66127395367549,0.00067908397055271,0.00357064521643749,-0.988431972342665,"MAAI_HUMAN",15,6.23083562857877,0.000432104721160983,0.00261234290287526,0.1677,"Non-significant",2.58296981704005,"GSTZ1","Maleylacetoacetate isomerase","MAAI_HUMAN"
-0.199950000000001,11.757,-5.54163911415069,0.000772345953913588,0.00392140222706252,-1.13048696743132,"TOIP1_HUMAN",29,-6.22099487831611,0.000436253143514968,0.00263545153888751,-0.199950000000001,"Non-significant",2.57914496525333,"TOR1AIP1","Torsin-1A-interacting protein 1","TOIP1_HUMAN"
0.138600000000002,14.2909,5.0559341367441,0.0013279032546481,0.00589102195791471,-1.72741067523146,"ACD11_HUMAN",40,6.21796702964027,0.000437538517013884,0.00263941855535433,0.138600000000002,"Non-significant",2.57849173449875,"ACAD11","Acyl-CoA dehydrogenase family member 11","ACD11_HUMAN"
-0.210099999999997,10.642525,-5.65769354014747,0.000681686219409507,0.00357796734512146,-0.992655431585487,"ARVC_HUMAN",40,-6.21790970549152,0.000437562893006904,0.00263941855535433,-0.210099999999997,"Non-significant",2.57849173449875,"ARVCF","Splicing regulator ARVCF","ARVC_HUMAN"
0.440214999999998,10.1091925,6.29700916408693,0.000353074859970754,0.00226500324852667,-0.265002081374092,"ALKMO_HUMAN",11,6.21644304000437,0.000438187082344442,0.00264101163416823,0.440214999999998,"Non-significant",2.57822968563748,"AGMO","Alkylglycerol monooxygenase","ALKMO_HUMAN"
0.165100000000002,13.8107,5.81091892992016,0.000579601987413214,0.00317406698120665,-0.81343608660044,"NDUA2_HUMAN",8,6.21575447974989,0.000438480466788787,0.00264101163416823,0.165100000000002,"Non-significant",2.57822968563748,"NDUFA2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2","NDUA2_HUMAN"
-0.238300000000002,12.910225,-8.58931472449684,4.73987471843293e-05,0.000501632649415194,1.96387254956016,"MARE1_HUMAN",16,-6.21081425288729,0.000440591886549404,0.00265175295530814,-0.238300000000002,"Non-significant",2.57646693846637,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
-0.723095000000002,8.256865,-6.24933983282662,0.000370203653350524,0.00233624958160962,-0.317468139951561,"ALS_HUMAN",10,-6.20761366796783,0.000441965877522239,0.00265804329465198,-0.723095000000002,"Up in BDM",2.57543794947481,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
-0.771554999999999,8.6180475,-6.66469041977427,0.000247118664339887,0.00172343413620302,0.130442589756589,"S29A3_HUMAN",6,-6.20573806820952,0.00044277329223653,0.00266091934657834,-0.771554999999999,"Up in BDM",2.57496828887094,"SLC29A3","Equilibrative nucleoside transporter 3","S29A3_HUMAN"
-0.643770000000004,7.8159325,-6.23071142704218,0.000377147799243569,0.00235768419279641,-0.338047325119931,"NGAL_HUMAN",7,-6.20087889388695,0.000444872787418043,0.00267155032741459,-0.643770000000004,"Up in BDM",2.57323664004272,"LCN2","Neutrophil gelatinase-associated lipocalin","NGAL_HUMAN"
0.234927500000001,9.78496875,6.03870061520369,0.00045785677289638,0.00271125003320252,-0.552695424484959,"RILP_HUMAN",17,6.19930498820725,0.000445555212730416,0.00267230391445463,0.234927500000001,"Non-significant",2.5731141521602,"RILP","Rab-interacting lysosomal protein","RILP_HUMAN"
0.173249999999999,14.5941,5.67414166219743,0.000669822474626871,0.00353175150842074,-0.973267369702938,"BPHL_HUMAN",18,6.19906472179893,0.000445659492352448,0.00267230391445463,0.173249999999999,"Non-significant",2.5731141521602,"BPHL","Valacyclovir hydrolase","BPHL_HUMAN"
-0.265025000000003,12.2970375,-6.03966077583182,0.00045740803159449,0.00271057853326852,-0.551610476758177,"TM9S4_HUMAN",24,-6.1919079881374,0.000448778211551948,0.00268900984727531,-0.265025000000003,"Non-significant",2.57040760736781,"TM9SF4","Transmembrane 9 superfamily member 4","TM9S4_HUMAN"
-0.273924999999998,14.2541625,-5.88287569335056,0.000537629784493671,0.0030103400285139,-0.730340365166192,"GHC2_HUMAN",19,-6.19049114970672,0.000449398529367363,0.00269073208361214,-0.273924999999998,"Non-significant",2.57012954281647,"SLC25A18","Mitochondrial glutamate carrier 2","GHC2_HUMAN"
0.264949999999999,11.17275,5.99567119915027,0.000478479896313996,0.00278041193523079,-0.601438034685054,"MISP3_HUMAN",15,6.18219074083657,0.000453051962342162,0.00271059882428697,0.264949999999999,"Non-significant",2.56693475438224,"MISP3","Uncharacterized protein MISP3","MISP3_HUMAN"
-0.185975000000001,12.3493125,-7.36698356950969,0.000130045739654732,0.00106285107545925,0.842852050492912,"OS9_HUMAN",32,-6.17991067721597,0.000454061353581501,0.00271462863979236,-0.185975000000001,"Non-significant",2.56628957333848,"OS9","Protein OS-9","OS9_HUMAN"
0.238224999999998,12.7087375,6.09548659234204,0.000432141272100472,0.00260496093537613,-0.488730796196638,"HMGB3_HUMAN",8,6.17259996082354,0.000457314865127374,0.00273205916838475,0.238224999999998,"Non-significant",2.56350989934455,"HMGB3","High mobility group protein B3","HMGB3_HUMAN"
-0.208225000000001,15.1603375,-5.82475068465863,0.000571258685236167,0.00313687768530159,-0.797410539463915,"CPNS1_HUMAN",15,-6.17076101373528,0.00045813736432474,0.00273404769327296,-0.208225000000001,"Non-significant",2.5631939137826,"CAPNS1","Calpain small subunit 1","CPNS1_HUMAN"
-0.325324999999996,10.5424375,-6.10251105973374,0.00042907375991541,0.00259401884921186,-0.480846736118412,"MGT4B_HUMAN",17,-6.17014471874265,0.000458413383121461,0.00273404769327296,-0.325324999999996,"Non-significant",2.5631939137826,"MGAT4B","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B","MGT4B_HUMAN"
-0.226907499999996,9.45052375,-6.18233560053059,0.000395869855330735,0.00244821426215633,-0.391690458092077,"KPCD2_HUMAN",30,-6.16958893433435,0.000458662460977129,0.00273404769327296,-0.226907499999996,"Non-significant",2.5631939137826,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
0.402625000000002,13.6325125,6.07835201823215,0.000439726872183772,0.00263282393174921,-0.507988339696518,"MTPN_HUMAN",8,6.16659113701377,0.000460008558270895,0.00274005097752664,0.402625000000002,"Non-significant",2.56224135723342,"MTPN","Myotrophin","MTPN_HUMAN"
-0.142049999999998,12.260275,-6.42180626910185,0.00031227544919801,0.00206050812723879,-0.128964531605069,"MTX1_HUMAN",13,-6.15844956508043,0.000463686750322929,0.00275824772690551,-0.142049999999998,"Non-significant",2.5593667310548,"MTX1","Metaxin-1","MTX1_HUMAN"
-0.320035000000001,9.2570575,-6.01193979601426,0.000470563358074778,0.00275820422285601,-0.582981549688356,"TOR2A_HUMAN",8,-6.15831908061277,0.000463745968188121,0.00275824772690551,-0.320035000000001,"Non-significant",2.5593667310548,"TOR2A","Torsin-2A","TOR2A_HUMAN"
-0.147474999999998,13.3432875,-5.03527848667082,0.00135983228601613,0.0059899315356231,-1.7535284726315,"VP26A_HUMAN",17,-6.15708833711612,0.000464304934555587,0.00275954175442118,-0.147474999999998,"Non-significant",2.55916303027148,"VPS26A","Vacuolar protein sorting-associated protein 26A","VP26A_HUMAN"
-0.212975,12.5784625,-5.65389158058977,0.000684461631374979,0.00358859616725829,-0.997142105872942,"PCNA_HUMAN",17,-6.15512121063308,0.000465199912037211,0.00276282945554502,-0.212975,"Non-significant",2.55864592246737,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
-0.343825000000001,15.5381875,-6.38024828037263,0.000325245734516988,0.00213736688788684,-0.174055290939036,"CD59_HUMAN",4,-6.15191090392481,0.000466664649889093,0.00276949366009804,-0.343825000000001,"Non-significant",2.55759962469949,"CD59","CD59 glycoprotein","CD59_HUMAN"
-0.198574999999998,15.1392125,-5.58044971592206,0.000740616488787698,0.00381542579915294,-1.08419150800903,"TMED5_HUMAN",9,-6.14243413269109,0.000471018761854654,0.00279233394970517,-0.198574999999998,"Non-significant",2.55403264341233,"TMED5","Transmembrane emp24 domain-containing protein 5","TMED5_HUMAN"
-0.210407500000002,9.92307875,-5.63139400726426,0.000701144078177601,0.00366107725058757,-1.02373104421271,"GOGA1_HUMAN",39,-6.14203271714227,0.000471204194902616,0.00279233394970517,-0.210407500000002,"Non-significant",2.55403264341233,"GOLGA1","Golgin subfamily A member 1","GOGA1_HUMAN"
-0.140525000000004,13.5685125,-5.37506395091742,0.000926782307214745,0.00446169231043287,-1.33151902175007,"EIF3I_HUMAN",23,-6.14043361517647,0.000471943708960527,0.00279461975275747,-0.140525000000004,"Non-significant",2.55367727561779,"EIF3I","Eukaryotic translation initiation factor 3 subunit I","EIF3I_HUMAN"
-0.1145,12.785,-4.76130835584845,0.00187424852174349,0.00774516912129481,-2.10569938459453,"SRP68_HUMAN",39,-6.13970432914763,0.00047228140322488,0.00279461975275747,-0.1145,"Non-significant",2.55367727561779,"SRP68","Signal recognition particle subunit SRP68","SRP68_HUMAN"
0.238625000000003,12.3997375,6.15804408459768,0.000405660440030645,0.00249920223839002,-0.41873704490357,"FMO5_HUMAN",32,6.13582839408617,0.00047408069530465,0.00280321452827175,0.238625000000003,"Non-significant",2.55234366468014,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN"
-0.310425,10.3259625,-5.97523241697897,0.000488636873358833,0.00281715538328063,-0.624673647395383,"GPAA1_HUMAN",9,-6.13381457575348,0.000475018583792137,0.00280365837408781,-0.310425,"Non-significant",2.55227490628576,"GPAA1","Glycosylphosphatidylinositol anchor attachment 1 protein","GPAA1_HUMAN"
-0.351375000000003,12.8450625,-5.98413365919249,0.000484184191271521,0.00280147517397832,-0.614547770286507,"FLOT2_HUMAN",27,-6.13365776534642,0.000475091701739262,0.00280365837408781,-0.351375000000003,"Non-significant",2.55227490628576,"FLOT2","Flotillin-2","FLOT2_HUMAN"
-0.329879999999999,9.6469625,-6.01585231940544,0.000468681315506952,0.00275116272566645,-0.578547903454369,"UBAP2_HUMAN",21,-6.13343341438404,0.000475196334591155,0.00280365837408781,-0.329879999999999,"Non-significant",2.55227490628576,"UBAP2","Ubiquitin-associated protein 2","UBAP2_HUMAN"
0.255799999999999,11.29975,6.28318452715217,0.000357949513016613,0.00229082020088146,-0.280188991575622,"DCPS_HUMAN",18,6.13157912600057,0.000476062127211496,0.00280671785138623,0.255799999999999,"Non-significant",2.55180124313501,"DCPS","m7GpppX diphosphatase","DCPS_HUMAN"
0.300324999999999,11.5062625,8.30928806394649,5.90773095772252e-05,0.000585198398667538,1.71923059848798,"CD14_HUMAN",14,6.12794788263875,0.000477762728313909,0.00281355560763587,0.300324999999999,"Non-significant",2.55074449694832,"CD14","Monocyte differentiation antigen CD14","CD14_HUMAN"
-0.239950000000002,10.794875,-5.89011582212781,0.000533597600351188,0.00299518708586018,-0.722016887391437,"ADPGK_HUMAN",16,-6.12761688452975,0.00047791808106941,0.00281355560763587,-0.239950000000002,"Non-significant",2.55074449694832,"ADPGK","ADP-dependent glucokinase","ADPGK_HUMAN"
-0.190275,14.2284625,-6.31610869055799,0.000346461744454599,0.00223856936884614,-0.244059118626559,"SEPT7_HUMAN",26,-6.12617145466486,0.000478597151803248,0.00281550274965477,-0.190275,"Non-significant",2.55044404418541,"SEPTIN7","Septin-7","SEPT7_HUMAN"
0.314984999999998,9.3446775,6.04913165261641,0.000453007891996754,0.00269239911103659,-0.540915012922429,"TNAP3_HUMAN",32,6.12465794921989,0.000479309363566055,0.00281764188051231,0.314984999999998,"Non-significant",2.55011420611692,"TNFAIP3","Tumor necrosis factor alpha-induced protein 3","TNAP3_HUMAN"
0.189710000000003,10.03597,5.42366251214267,0.000878449429869497,0.00428774561692944,-1.2724746485591,"DSC2_HUMAN",26,6.12134642311698,0.000480871816478139,0.00282477245101221,0.189710000000003,"Non-significant",2.54901653094189,"DSC2","Desmocollin-2","DSC2_HUMAN"
-0.240662500000001,9.58150625,-5.85158721538466,0.000555449549056057,0.00306840858213717,-0.766389124834289,"GL8D1_HUMAN",16,-6.11750548620042,0.00048269120873499,0.00283340090065717,-0.240662500000001,"Non-significant",2.54769197238207,"GLT8D1","Glycosyltransferase 8 domain-containing protein 1","GL8D1_HUMAN"
-0.255399999999998,13.445825,-6.44283652108135,0.000305932892421524,0.00202195876487586,-0.106225992920642,"RL10_HUMAN",12,-6.11382700594275,0.000484440879657757,0.00284075292271916,-0.255399999999998,"Non-significant",2.5465665378244,"RPL10","Large ribosomal subunit protein uL16","RL10_HUMAN"
0.159875,15.1791125,5.52156758684289,0.000789345598600842,0.00396642838427123,-1.15450953902104,"G6PE_HUMAN",49,6.11326454081594,0.000484709042182389,0.00284075292271916,0.159875,"Non-significant",2.5465665378244,"H6PD","GDH/6PGL endoplasmic bifunctional protein","G6PE_HUMAN"
0.282700000000002,13.182475,5.99672677531998,0.000477961758250867,0.0027793992028358,-0.600239470150616,"ORNT1_HUMAN",15,6.11237355211841,0.000485134172971043,0.00284075292271916,0.282700000000002,"Non-significant",2.5465665378244,"SLC25A15","Mitochondrial ornithine transporter 1","ORNT1_HUMAN"
-0.142474999999997,17.8718625,-4.9211038951819,0.00155235974092135,0.0066530879034291,-1.89898946613011,"TBA1B_HUMAN",37,-6.11160373198805,0.000485501825156683,0.00284075292271916,-0.142474999999997,"Non-significant",2.5465665378244,"TUBA1B","Tubulin alpha-1B chain","TBA1B_HUMAN"
-0.291352500000002,9.78282125,-6.00704054175899,0.000472931937294012,0.00276007859144224,-0.588536114976366,"S15A4_HUMAN",11,-6.11028094065529,0.000486134295543477,0.00284075292271916,-0.291352500000002,"Non-significant",2.5465665378244,"SLC15A4","Solute carrier family 15 member 4","S15A4_HUMAN"
-0.159799999999999,10.91825,-5.1626848119147,0.00117556664729065,0.00537145574338626,-1.59339294977042,"RB3GP_HUMAN",46,-6.11027946578674,0.000486135001241931,0.00284075292271916,-0.159799999999999,"Non-significant",2.5465665378244,"RAB3GAP1","Rab3 GTPase-activating protein catalytic subunit","RB3GP_HUMAN"
0.131925000000004,15.7467875,4.78271519276183,0.00182714098390993,0.00756985165194464,-2.07779544435805,"ST1A2_HUMAN",20,6.10971783294927,0.00048640381603901,0.00284075292271916,0.131925000000004,"Non-significant",2.5465665378244,"SULT1A2","Sulfotransferase 1A2","ST1A2_HUMAN"
-0.988497500000002,8.14208375,-6.19365307717682,0.000391398663210211,0.00242985821407691,-0.379114576624897,"TENX_HUMAN",5,-6.10469625653425,0.00048881471117407,0.0028527720652852,-0.988497500000002,"Up in BDM",2.54473292681591,"TNXB","Tenascin-X","TENX_HUMAN"
-0.501357499999999,7.18373625,-6.09394591158974,0.000432817337153302,0.00260496093537613,-0.490460846242696,"HEAT6_HUMAN",12,-6.10175600733208,0.000490232557804472,0.00285898251423777,-0.501357499999999,"Up in BDM",2.54378850081314,"HEATR6","HEAT repeat-containing protein 6","HEAT6_HUMAN"
-0.190849999999998,12.085875,-7.16465185501622,0.000155678150853889,0.00122526435574682,0.643121875413286,"CC90B_HUMAN",18,-6.09524791614869,0.000493387301170425,0.00287530609615036,-0.190849999999998,"Non-significant",2.5413159148725,"CCDC90B","Coiled-coil domain-containing protein 90B, mitochondrial","CC90B_HUMAN"
0.247975000000004,9.7703975,5.91534278960896,0.00051980907460396,0.0029609702255277,-0.693068399213946,"LAT3_HUMAN",8,6.08993535902692,0.000495979381200881,0.00288715405187119,0.247975000000004,"Non-significant",2.53953004255065,"SLC43A1","Large neutral amino acids transporter small subunit 3","LAT3_HUMAN"
0.353675000000001,13.0018625,6.01598243843068,0.000468618868629018,0.00275116272566645,-0.578400487055854,"AAKG1_HUMAN",22,6.08961796584167,0.000496134724489556,0.00288715405187119,0.353675000000001,"Non-significant",2.53953004255065,"PRKAG1","5'-AMP-activated protein kinase subunit gamma-1","AAKG1_HUMAN"
-0.377332499999998,8.73903625,-5.93656923985023,0.000508514232217509,0.00291099188315448,-0.668774510557085,"PLPL4_HUMAN",16,-6.08795446098789,0.000496949793555266,0.00288981667719944,-0.377332499999998,"Non-significant",2.5391297069341,"PNPLA4","Patatin-like phospholipase domain-containing protein 4","PLPL4_HUMAN"
0.150275000000001,15.2635375,5.0597829400296,0.00132204595240101,0.00587287155244656,-1.72255078619699,"TXD17_HUMAN",7,6.08703270440132,0.00049740207318904,0.00289013419922245,0.150275000000001,"Non-significant",2.53908199093596,"TXNDC17","Thioredoxin domain-containing protein 17","TXD17_HUMAN"
-0.246974999999999,13.3094875,-6.23955955482685,0.000373831501240038,0.00234784772690227,-0.328267254434991,"LETM1_HUMAN",36,-6.08638631963207,0.000497719510740771,0.00289013419922245,-0.246974999999999,"Non-significant",2.53908199093596,"LETM1","Mitochondrial proton/calcium exchanger protein","LETM1_HUMAN"
0.221375000000002,11.2766375,5.90588046230437,0.000524933922594938,0.00297445396672762,-0.703916940445049,"STAT6_HUMAN",29,6.08416961509375,0.000498809851993724,0.00289438624096574,0.221375000000002,"Non-significant",2.53844351498359,"STAT6","Signal transducer and activator of transcription 6","STAT6_HUMAN"
-0.499770000000001,7.7252875,-6.12394641232544,0.000419862276436787,0.00256187662901572,-0.456826828000787,"NPA1P_HUMAN",42,-6.07854972840866,0.000501586141334737,0.00290840802037926,-0.499770000000001,"Non-significant",2.53634466639317,"URB1","Nucleolar pre-ribosomal-associated protein 1","NPA1P_HUMAN"
-0.16025,14.7696,-5.57331418184445,0.000746339776085413,0.00383757277996081,-1.09268787812222,"THRB_HUMAN",42,-6.0770078363374,0.000502350876367949,0.00290878666115248,-0.16025,"Non-significant",2.53628813000143,"F2","Prothrombin","THRB_HUMAN"
-0.225050000000003,11.5974,-5.58676958323848,0.000735588135347584,0.00379920696358756,-1.07667210717511,"FKBP9_HUMAN",24,-6.07696695228995,0.000502371171467137,0.00290878666115248,-0.225050000000003,"Non-significant",2.53628813000143,"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9","FKBP9_HUMAN"
-0.77359,8.4358575,-6.20118792303322,0.000388453131127622,0.00241616487026703,-0.37075078193542,"TMCO3_HUMAN",9,-6.07456564046629,0.000503564810250256,0.00291361085272213,-0.77359,"Up in BDM",2.53556845387049,"TMCO3","Transmembrane and coiled-coil domain-containing protein 3","TMCO3_HUMAN"
0.197025,9.4556275,5.39246621624914,0.000909144125574015,0.0043977330742159,-1.31033890226416,"RAD21_HUMAN",27,6.05671229032562,0.000512539565051929,0.0029634172419991,0.197025,"Non-significant",2.52820719659941,"RAD21","Double-strand-break repair protein rad21 homolog","RAD21_HUMAN"
0.446332499999999,9.63397875,6.85726283019254,0.000206198719262611,0.0015151856798179,0.331230252067495,"TFR2_HUMAN",22,6.05531226912419,0.000513250884891871,0.00296540879383917,0.446332499999999,"Non-significant",2.52791542888625,"TFR2","Transferrin receptor protein 2","TFR2_HUMAN"
0.158750000000001,14.058025,5.98027168428986,0.000486110495573269,0.002808049139227,-0.618939826056206,"NNRE_HUMAN",16,6.05177518406102,0.000515052929231447,0.00297369487641271,0.158750000000001,"Non-significant",2.52670359542687,"NAXE","NAD(P)H-hydrate epimerase","NNRE_HUMAN"
-0.304050000000004,11.59485,-6.7393105632337,0.000230271013749674,0.00163405192237361,0.208750391242075,"FAM3C_HUMAN",11,-6.04960467993143,0.000516162246622267,0.00297443179642078,-0.304050000000004,"Non-significant",2.5265959849766,"FAM3C","Protein FAM3C","FAM3C_HUMAN"
-0.116925000000002,13.3821125,-4.73169382018272,0.00194163833859376,0.00795451732937323,-2.14441055259072,"PREP_HUMAN",59,-6.04939122624261,0.000516271484530923,0.00297443179642078,-0.116925000000002,"Non-significant",2.5265959849766,"PITRM1","Presequence protease, mitochondrial","PREP_HUMAN"
-0.182575000000003,11.2967625,-5.75693168230898,0.000613489742587361,0.00331251675974191,-0.876226965886294,"CHP1_HUMAN",12,-6.04936574946506,0.000516284524357089,0.00297443179642078,-0.182575000000003,"Non-significant",2.5265959849766,"CHP1","Calcineurin B homologous protein 1","CHP1_HUMAN"
