"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.494950000000003,11.216175,-16.9976775085307,4.30268461547514e-07,1.37464821133935e-05,6.70175665594418,"ITA7_HUMAN",33,-18.2825959090576,3.62660877557583e-07,1.15913903006526e-05,-0.494950000000003,"Non-significant",4.93586447053429,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.206950000000006,15.23985,-10.0741660952059,1.63744630215515e-05,0.000199329494884338,2.62084530075809,"AT1A1_HUMAN",50,-18.2814763993412,3.62813527906114e-07,1.15913903006526e-05,-0.206950000000006,"Non-significant",4.93586447053429,"ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1","AT1A1_HUMAN"
-3.6306425,7.44636125,-18.4486425174988,2.40856213046055e-07,8.76955301824892e-06,7.34911983664304,"PCOC1_HUMAN",2,-18.207304832499,3.73092327336513e-07,1.18728554403978e-05,-3.6306425,"Up in BDM",4.92544481997776,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
0.833377499999999,8.42679375,17.3847981408317,3.66901457166004e-07,1.20067387784324e-05,6.87966319017808,"TRI38_HUMAN",16,18.1522365326091,3.80938725276399e-07,1.20750106525848e-05,0.833377499999999,"Up in D",4.91811247744131,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN"
0.628975000000001,11.4109875,16.8119165266707,4.65026465819241e-07,1.44015667556204e-05,6.61496845415841,"CP4FC_HUMAN",18,18.1076790623289,3.87425366686356e-07,1.2232653277054e-05,0.628975000000001,"Up in D",4.91247933375632,"CYP4F12","Cytochrome P450 4F12","CP4FC_HUMAN"
-0.463699999999999,13.7466,-15.859224369124,7.01941911276344e-07,1.95648154098162e-05,6.15457749572909,"EHD1_HUMAN",22,-18.0423779974106,3.97160687950886e-07,1.24912445163697e-05,-0.463699999999999,"Non-significant",4.90339429023543,"EHD1","EH domain-containing protein 1","EHD1_HUMAN"
-3.41072,8.483115,-17.9632977367877,2.90977277755578e-07,1.0361098396909e-05,7.13836590439416,"MIME_HUMAN",7,-17.7382124136825,4.4634416320941e-07,1.39837204310917e-05,-3.41072,"Up in BDM",4.85437726723598,"OGN","Mimecan","MIME_HUMAN"
0.708374999999998,10.9690375,19.702887211384,1.50960654448274e-07,6.16270186820907e-06,7.86914616686573,"ACO12_HUMAN",27,17.7073748229403,4.51707193095809e-07,1.40971013196657e-05,0.708374999999998,"Up in D",4.8508701788547,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.622025000000001,12.3496125,16.4939570281211,5.32183173832613e-07,1.59912141044201e-05,6.46421132087182,"3BHS7_HUMAN",18,17.6190942629865,4.67471028579682e-07,1.45329550923445e-05,0.622025000000001,"Up in D",4.83764606844043,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
-0.58775,11.369875,-17.0540437165332,4.20312126484948e-07,1.34816782475311e-05,6.72790699693917,"SCMC1_HUMAN",23,-17.6080671994465,4.69483786545301e-07,1.45396070752708e-05,-0.58775,"Up in BDM",4.83744732988327,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
0.420075000000004,13.7344625,14.6442918148667,1.22959958530627e-06,2.99363055663573e-05,5.52687069115095,"EHD4_HUMAN",31,17.5666659437256,4.77129393195166e-07,1.47199881114371e-05,0.420075000000004,"Non-significant",4.83209254075527,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
0.256399999999998,14.804575,11.5116789526885,6.56758345998635e-06,0.000103079178848679,3.64688364646558,"ADK_HUMAN",28,17.5346399504792,4.83141097285881e-07,1.48487813283718e-05,0.256399999999998,"Non-significant",4.82830918837247,"ADK","Adenosine kinase","ADK_HUMAN"
0.349525000000002,11.3247875,14.7084546873257,1.1924401690744e-06,2.94755164728697e-05,5.5612544835186,"ZCCHV_HUMAN",51,17.5014966156623,4.89453639314003e-07,1.49858097218753e-05,0.349525000000002,"Non-significant",4.82431978603554,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN"
0.385575000000001,13.7360875,17.3515828199079,3.71901422632934e-07,1.20834726075723e-05,6.86455242692976,"PFKAP_HUMAN",34,17.4777171463991,4.94040665644997e-07,1.50516883961952e-05,0.385575000000001,"Non-significant",4.82241478113172,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
-0.371425000000002,11.8417375,-15.4781788327794,8.33108380506682e-07,2.23721429888223e-05,5.96285566340538,"GOGB1_HUMAN",194,-17.4710805214549,4.95329594629212e-07,1.50516883961952e-05,-0.371425000000002,"Non-significant",4.82241478113172,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
0.320825000000001,16.0947875,13.1280217567742,2.64109166036034e-06,5.25935994481793e-05,4.66957651821976,"IPYR_HUMAN",25,17.3597448825032,5.17534561221337e-07,1.56675350500077e-05,0.320825000000001,"Non-significant",4.80499932506214,"PPA1","Inorganic pyrophosphatase","IPYR_HUMAN"
-2.628965,8.1142625,-17.4550454022289,3.5657635937453e-07,1.19457302215384e-05,6.91152746322156,"FETA_HUMAN",27,-17.274920485808,5.35214989486877e-07,1.6142323731427e-05,-2.628965,"Up in BDM",4.79203394724125,"AFP","Alpha-fetoprotein","FETA_HUMAN"
0.425949999999997,14.810175,14.1919382954408,1.5321833191106e-06,3.52667229737337e-05,5.28029158231238,"KPYR_HUMAN",45,17.2310915742622,5.44619684828518e-07,1.63649104552748e-05,0.425949999999997,"Non-significant",4.78608636670101,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
-0.3323,14.09235,-15.9876426960454,6.63146089592401e-07,1.89406708204077e-05,6.21818460574436,"EPIPL_HUMAN",162,-17.206796877153,5.49913855993351e-07,1.64294013181522e-05,-0.3323,"Non-significant",4.78437826182118,"EPPK1","Epiplakin","EPIPL_HUMAN"
1.0245475,9.49711125,16.9737426587489,4.34577012637306e-07,1.37752391888131e-05,6.69062662163785,"FMO1_HUMAN",22,17.1941861266319,5.52685037078453e-07,1.64294013181522e-05,1.0245475,"Up in D",4.78437826182118,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
-0.384449999999999,13.6852,-14.0320158397377,1.65872877890745e-06,3.7082716571784e-05,5.19132039413384,"BGH3_HUMAN",32,-17.1933756359003,5.52863684094692e-07,1.64294013181522e-05,-0.384449999999999,"Non-significant",4.78437826182118,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.434125000000002,12.6162375,14.5495862393621,1.28687277859528e-06,3.09577162779334e-05,5.47585493110467,"KFA_HUMAN",16,17.1732169939996,5.57328267145064e-07,1.65014079975588e-05,0.434125000000002,"Non-significant",4.78247899763568,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.493100000000004,11.76295,15.4493807885255,8.44101776995691e-07,2.25923002101198e-05,5.9481807351814,"ACACB_HUMAN",121,17.1190113319412,5.69538570553797e-07,1.6801387831337e-05,0.493100000000004,"Non-significant",4.77465484311953,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
0.4588,11.328425,14.9236940869961,1.07677921876449e-06,2.71140387080168e-05,5.67555561698519,"DDC_HUMAN",22,17.1047464681994,5.72802345412862e-07,1.68362231198988e-05,0.4588,"Non-significant",4.77375532745367,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.583930000000001,9.95446,15.8622826918385,7.00988545276173e-07,1.95648154098162e-05,6.15609812918477,"TENS2_HUMAN",51,17.0843834596387,5.77498370067147e-07,1.6912751178452e-05,0.583930000000001,"Up in D",4.77178574045459,"TNS2","Tensin-2","TENS2_HUMAN"
6.016615,8.2598675,17.2509496686096,3.87528641486966e-07,1.24796574069289e-05,6.81859638898492,"IFI44_HUMAN",27,16.983595794759,6.01397455962297e-07,1.75490817203727e-05,6.016615,"Up in D",4.7557456036545,"IFI44","Interferon-induced protein 44","IFI44_HUMAN"
0.288125000000001,15.1475375,12.3158251379557,4.11730023336402e-06,7.26132714673918e-05,4.17121632252825,"STA10_HUMAN",16,16.9191788429073,6.17262376272133e-07,1.79472366453513e-05,0.288125000000001,"Non-significant",4.74600241071028,"STARD10","START domain-containing protein 10","STA10_HUMAN"
0.737150000000003,12.5859,21.3450572078813,8.53760099156674e-08,4.05937816557847e-06,8.50179661922919,"CATS_HUMAN",15,16.8351790795262,6.38671931285987e-07,1.85031728336367e-05,0.737150000000003,"Up in D",4.73275379451633,"CTSS","Cathepsin S","CATS_HUMAN"
-1.1734975,10.37557625,-16.7433468003632,4.7865378716798e-07,1.46551460669651e-05,6.58269447255267,"F13A_HUMAN",7,-16.8100600634743,6.45237667970292e-07,1.86266288221567e-05,-1.1734975,"Up in BDM",4.7298657396511,"F13A1","Coagulation factor XIII A chain","F13A_HUMAN"
-1.00849,9.851405,-20.2304177645769,1.25093244983462e-07,5.34988729736148e-06,8.07801284092715,"ITA3_HUMAN",23,-16.7986260680844,6.48251798697446e-07,1.86470437326386e-05,-1.00849,"Up in BDM",4.72939001063114,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
0.415925000000001,14.7846625,13.9855367805904,1.69770048875111e-06,3.75959261659596e-05,5.16528133870718,"CP2C9_HUMAN",28,16.7446124784099,6.62709112004245e-07,1.89953111784763e-05,0.415925000000001,"Non-significant",4.72135358750077,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
-0.596125000000001,12.6256125,-16.840097810421,4.59553931442045e-07,1.4303808775151e-05,6.62819523451786,"HABP2_HUMAN",20,-16.7224491467751,6.68747429781002e-07,1.91006553884093e-05,-0.596125000000001,"Up in BDM",4.71895173083152,"HABP2","Hyaluronan-binding protein 2","HABP2_HUMAN"
0.270650000000003,15.317725,11.475121658604,6.71318399764992e-06,0.000104351281255777,3.62225799082072,"PSA6_HUMAN",18,16.6508146842439,6.88697125526392e-07,1.94430909553201e-05,0.270650000000003,"Non-significant",4.71123469218077,"PSMA6","Proteasome subunit alpha type-6","PSA6_HUMAN"
0.403475000000004,13.6623875,17.5815762651704,3.38799844698403e-07,1.15063829609126e-05,6.96860411180016,"PIPNB_HUMAN",21,16.6431493426917,6.90871756151057e-07,1.94430909553201e-05,0.403475000000004,"Non-significant",4.71123469218077,"PITPNB","Phosphatidylinositol transfer protein beta isoform","PIPNB_HUMAN"
0.2584,15.792425,11.2824264370825,7.54368884869176e-06,0.000114400819819841,3.49126392265491,"PSA7_HUMAN",16,16.6352586282562,6.93118502393326e-07,1.94430909553201e-05,0.2584,"Non-significant",4.71123469218077,"PSMA7","Proteasome subunit alpha type-7","PSA7_HUMAN"
-2.0454925,10.04910375,-17.3004469636993,3.7975098339641e-07,1.22781087951727e-05,6.84123318272708,"CO6A1_HUMAN",22,-16.6342615583973,6.9340299314544e-07,1.94430909553201e-05,-2.0454925,"Up in BDM",4.71123469218077,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.351700000000001,12.618925,-14.4346547266399,1.36048414113214e-06,3.23435097434443e-05,5.41351536444193,"HKDC1_HUMAN",55,-16.6335855386812,6.93595955389198e-07,1.94430909553201e-05,-0.351700000000001,"Non-significant",4.71123469218077,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
-0.818300000000002,12.243925,-27.7284119892152,1.31493604070975e-08,1.20086738974739e-06,10.5596831962772,"MA1A1_HUMAN",24,-16.6280815752325,6.95169279486267e-07,1.94430909553201e-05,-0.818300000000002,"Up in BDM",4.71123469218077,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
0.342750000000002,16.22425,13.6174367855508,2.0457987806475e-06,4.3516293536773e-05,4.95611150779148,"AATC_HUMAN",29,16.4919453226037,7.35409369227525e-07,2.04783287585988e-05,0.342750000000002,"Non-significant",4.68870548912855,"GOT1","Aspartate aminotransferase, cytoplasmic","AATC_HUMAN"
0.542150000000001,11.68825,17.9383808648619,2.93853848750347e-07,1.04176344712678e-05,7.12739414571293,"GYS2_HUMAN",33,16.4846341275185,7.37644453626712e-07,2.04783287585988e-05,0.542150000000001,"Up in D",4.68870548912855,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
0.75245,12.3798,18.8369631706929,2.07755873859996e-07,7.92118268118088e-06,7.51380726265499,"S38A3_HUMAN",5,16.4776598943587,7.39783743351584e-07,2.04783287585988e-05,0.75245,"Up in D",4.68870548912855,"SLC38A3","Sodium-coupled neutral amino acid transporter 3","S38A3_HUMAN"
0.638967500000003,9.56447375,16.9611171885433,4.36869463956531e-07,1.37938120201587e-05,6.68474939141629,"PLSL_HUMAN",27,16.4464660245317,7.49439154348081e-07,2.06748009713158e-05,0.638967500000003,"Up in D",4.6845586625481,"LCP1","Plastin-2","PLSL_HUMAN"
0.502675000000002,11.7737125,14.4112478630885,1.37605446636541e-06,3.25223633088643e-05,5.40076119234156,"PALMD_HUMAN",22,16.4246023345318,7.56292219812682e-07,2.07851220279754e-05,0.502675000000002,"Up in D",4.68224742143822,"PALMD","Palmdelphin","PALMD_HUMAN"
0.668574999999997,11.0987875,17.4257427512774,3.60842688092131e-07,1.19457302215384e-05,6.89825113762019,"CP4AB_HUMAN",25,16.4170221160147,7.58684852446117e-07,2.07851220279754e-05,0.668574999999997,"Up in D",4.68224742143822,"CYP4A11","Cytochrome P450 4A11","CP4AB_HUMAN"
1.1533,11.051575,17.4664779239273,3.5492739213709e-07,1.19457302215384e-05,6.91670130104265,"MT1H_HUMAN",2,16.4092325421968,7.61152557253584e-07,2.07851220279754e-05,1.1533,"Up in D",4.68224742143822,"MT1H","Metallothionein-1H","MT1H_HUMAN"
2.90554,8.66393,16.5430132663722,5.21137892835093e-07,1.58359307811506e-05,6.48765546565496,"ESIP1_HUMAN",18,16.3589489315365,7.77304069327765e-07,2.11547097386408e-05,2.90554,"Up in D",4.67459292919685,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
-0.630155000000002,8.724745,-15.1074459449773,9.8803798997582e-07,2.53603729034738e-05,5.77188854260086,"UXS1_HUMAN",15,-16.3472465042538,7.81118789602609e-07,2.11871918669728e-05,-0.630155000000002,"Up in BDM",4.67392660050931,"UXS1","UDP-glucuronic acid decarboxylase 1","UXS1_HUMAN"
0.357825000000002,10.8039875,13.527587856748,2.14261885425464e-06,4.50973185865826e-05,4.90424341167921,"NADE_HUMAN",23,16.2703212955512,8.06732279115501e-07,2.16847941973287e-05,0.357825000000002,"Non-significant",4.66384469523017,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
0.388075000000002,13.4071375,14.7828105928843,1.15096121448367e-06,2.86252907589891e-05,5.60092107887185,"GALE_HUMAN",23,16.2692670638887,8.07089890298032e-07,2.16847941973287e-05,0.388075000000002,"Non-significant",4.66384469523017,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN"
0.552224999999998,12.8017125,18.8448832070909,2.0713674206523e-07,7.92118268118088e-06,7.51713081414805,"CRYM_HUMAN",16,16.2680220801012,8.07512440108366e-07,2.16847941973287e-05,0.552224999999998,"Up in D",4.66384469523017,"CRYM","Ketimine reductase mu-crystallin","CRYM_HUMAN"
0.638150000000003,10.4316,15.2046112285784,9.4448514866671e-07,2.47827320302947e-05,5.82237279090878,"ALAT2_HUMAN",21,16.2552297934488,8.11868799896095e-07,2.17045897530916e-05,0.638150000000003,"Up in D",4.66344841851694,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
0.523149999999999,12.314675,15.1180664061441,9.83168296277003e-07,2.53603729034738e-05,5.77742183498808,"HPRT_HUMAN",13,16.2437827262562,8.15789766717956e-07,2.17045897530916e-05,0.523149999999999,"Up in D",4.66344841851694,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","HPRT_HUMAN"
0.501575000000003,12.7922125,15.1068523817651,9.88310956896479e-07,2.53603729034738e-05,5.77157918379709,"GFRP_HUMAN",6,16.2385885706377,8.1757603602974e-07,2.17045897530916e-05,0.501575000000003,"Up in D",4.66344841851694,"GCHFR","GTP cyclohydrolase 1 feedback regulatory protein","GFRP_HUMAN"
-0.649249999999999,10.887125,-15.1928406779711,9.49643399686723e-07,2.47827320302947e-05,5.81627374065648,"ADAM9_HUMAN",25,-16.234484845847,8.18990458331427e-07,2.17045897530916e-05,-0.649249999999999,"Up in BDM",4.66344841851694,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN"
-0.366549999999997,16.356775,-14.5642696043737,1.27779801937495e-06,3.08311683301724e-05,5.48378531813623,"STOM_HUMAN",17,-16.208588970373,8.2798051832577e-07,2.18711324497621e-05,-0.366549999999997,"Non-significant",4.66012872935606,"STOM","Stomatin","STOM_HUMAN"
0.327999999999999,12.376175,14.1698515676898,1.54899089186687e-06,3.53686253642936e-05,5.26806083363107,"GLCNE_HUMAN",35,16.1862817704297,8.35814961538912e-07,2.20061639547851e-05,0.327999999999999,"Non-significant",4.65745565569583,"GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase","GLCNE_HUMAN"
-0.561425,12.0340875,-25.0327650833472,2.73536101322356e-08,2.00999300635328e-06,9.75789211824994,"FPRP_HUMAN",40,-16.172920728648,8.40547889115639e-07,2.20589239861094e-05,-0.561425,"Up in BDM",4.65641567586194,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.544625,13.2048625,14.6302089943029,1.23793025362491e-06,3.00486193394899e-05,5.51930462772974,"CRIP2_HUMAN",10,16.1417927726141,8.5169338042106e-07,2.22790860645418e-05,0.544625,"Up in D",4.65210262881552,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
-0.348825,14.8919875,-13.2018765372766,2.53980937988199e-06,5.13311287158909e-05,4.71345335537882,"CO3_HUMAN",111,-16.0973203761863,8.67910314191733e-07,2.26300615148767e-05,-0.348825,"Non-significant",4.64531426550903,"C3","Complement C3","CO3_HUMAN"
0.939047500000001,9.42556125,15.9970687995487,6.60395676914778e-07,1.89290009095821e-05,6.2228338747852,"ZNFX1_HUMAN",61,16.0675344887617,8.78968525313941e-07,2.28447028620984e-05,0.939047500000001,"Up in D",4.64121448638001,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
0.994377499999999,10.37303625,24.5420952510911,3.15148742639958e-08,2.15876888708371e-06,9.60223378836256,"CMTR1_HUMAN",42,16.0362084402012,8.90772095756084e-07,2.30236789215513e-05,0.994377499999999,"Up in D",4.63782527985165,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
0.892474999999999,12.4964375,15.8298170273403,7.11184498356244e-07,1.97543103100121e-05,6.13994126967932,"SP14L_HUMAN",9,16.0341563739856,8.91551590058834e-07,2.30236789215513e-05,0.892474999999999,"Up in D",4.63782527985165,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN"
-1.40781,8.023075,-16.1976573408118,6.04827857296379e-07,1.76491825650781e-05,6.3211436990694,"NRP1_HUMAN",20,-16.0147649661226,8.98956076371136e-07,2.31409616729551e-05,-1.40781,"Up in BDM",4.63561859695819,"NRP1","Neuropilin-1","NRP1_HUMAN"
0.370024999999998,11.3538625,13.4605555708502,2.21823926228016e-06,4.61531304999612e-05,4.8653346622571,"FGGY_HUMAN",25,16.000067180859,9.04615028352263e-07,2.32127088068932e-05,0.370024999999998,"Non-significant",4.63427417659525,"FGGY","FGGY carbohydrate kinase domain-containing protein","FGGY_HUMAN"
-1.820795,8.3539475,-16.0365596849802,6.49012629105169e-07,1.86689291140821e-05,6.24228316572801,"GSTA3_HUMAN",2,-15.9626246960158,9.19215494024557e-07,2.35127178424066e-05,-1.820795,"Up in BDM",4.62869716773856,"GSTA3","Glutathione S-transferase A3","GSTA3_HUMAN"
-1.0223325,9.18593875,-15.6684910032605,7.64412531836305e-07,2.08741435636245e-05,6.05917567129735,"ANXA8_HUMAN",17,-15.9470693329794,9.25360017683704e-07,2.35952208925469e-05,-1.0223325,"Up in BDM",4.62717595254586,"ANXA8","Annexin A8","ANXA8_HUMAN"
0.928575000000002,12.0276125,26.7065173417045,1.72095707918932e-08,1.41943837460075e-06,10.2658136561715,"RO52_HUMAN",27,15.9292062351376,9.32473925452482e-07,2.37018450925548e-05,0.928575000000002,"Up in D",4.6252178446091,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
0.770195000000003,9.2257575,15.6257775691166,7.79252640918897e-07,2.1065883266045e-05,6.0376567433473,"PHAR4_HUMAN",29,15.9120587101291,9.39361532479118e-07,2.38020666678016e-05,0.770195000000003,"Up in D",4.62338533271427,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
0.3857,13.47205,14.1027131061081,1.60137975835906e-06,3.6257570271194e-05,5.23077045759745,"RBSK_HUMAN",12,15.9044759060233,9.42425770497215e-07,2.38050859466531e-05,0.3857,"Non-significant",4.62333024619578,"RBKS","Ribokinase","RBSK_HUMAN"
-0.386825,14.9855875,-13.1333198344673,2.63367554028487e-06,5.25935994481793e-05,4.67273179066529,"ACOX1_HUMAN",37,-15.8639484057088,9.58997433393339e-07,2.41482126296522e-05,-0.386825,"Non-significant",4.61711500875537,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","ACOX1_HUMAN"
1.3783,12.2636,15.9086867957386,6.86701872110312e-07,1.94758288851497e-05,6.17913589889898,"MT1G_HUMAN",1,15.8254731639338,9.75037777401601e-07,2.44758706668855e-05,1.3783,"Up in D",4.61126185032775,"MT1G","Metallothionein-1G","MT1G_HUMAN"
-1.35625,8.306195,-19.0591464402161,1.91156647904671e-07,7.39291476082993e-06,7.60651828512584,"MCM4_HUMAN",23,-15.7886287007695,9.90685347359014e-07,2.47916707823619e-05,-1.35625,"Up in BDM",4.6056942038853,"MCM4","DNA replication licensing factor MCM4","MCM4_HUMAN"
-0.659250000000004,13.6974,-14.9552003036672,1.0609412653568e-06,2.68827217801849e-05,5.69215370912713,"MARCS_HUMAN",11,-15.7353423117891,1.01382445887969e-06,2.52924169787795e-05,-0.659250000000004,"Up in BDM",4.59700966688372,"MARCKS","Myristoylated alanine-rich C-kinase substrate","MARCS_HUMAN"
-0.514775,11.3825125,-14.564575661827,1.27760964041589e-06,3.08311683301724e-05,5.48395053628412,"TIGAR_HUMAN",12,-15.6770762733114,1.03983362375598e-06,2.58614620948294e-05,-0.514775,"Up in BDM",4.58734692563634,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN"
0.336274999999993,16.4520875,13.6394505497912,2.02283988895699e-06,4.31414639114494e-05,4.96877031357202,"ACY1_HUMAN",30,15.6495438096348,1.05238763927892e-06,2.60934027248205e-05,0.336274999999993,"Non-significant",4.58346928279119,"ACY1","Aminoacylase-1","ACY1_HUMAN"
0.358949999999998,11.092475,12.7497210774195,3.23731422549797e-06,6.11383431885515e-05,4.44113860015903,"ABCD1_HUMAN",33,15.6323519905782,1.06031416766137e-06,2.61555213405762e-05,0.358949999999998,"Non-significant",4.58243661904779,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN"
-0.391099999999996,11.2952,-13.102600636557,2.67700632758362e-06,5.30349072202411e-05,4.65442032070709,"FYCO1_HUMAN",81,-15.6300844526767,1.06136471603476e-06,2.61555213405762e-05,-0.391099999999996,"Non-significant",4.58243661904779,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN"
0.504899999999996,11.9395,14.0179099234977,1.67044804325026e-06,3.70940426747028e-05,5.18342648326736,"AMPD2_HUMAN",42,15.6133385124732,1.06915991536095e-06,2.62675367655398e-05,0.504899999999996,"Up in D",4.58058065120673,"AMPD2","AMP deaminase 2","AMPD2_HUMAN"
0.410774999999997,15.5939625,17.6989928429014,3.23199277634966e-07,1.11166798345678e-05,7.02120760229343,"SKP1_HUMAN",12,15.5857672833995,1.08213679340654e-06,2.64392135589454e-05,0.410774999999997,"Non-significant",4.57775146719283,"SKP1","S-phase kinase-associated protein 1","SKP1_HUMAN"
-3.4674775,7.46249375,-15.7920130361455,7.2326967959071e-07,2.00211945894922e-05,6.1210871362721,"ATS13_HUMAN",7,-15.5846012339553,1.08268955684906e-06,2.64392135589454e-05,-3.4674775,"Up in BDM",4.57775146719283,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
-0.363130000000004,9.991135,-13.6535602897639,2.00827799871437e-06,4.29442091629848e-05,4.9768738308323,"LAMB2_HUMAN",62,-15.5384569961395,1.10482457744834e-06,2.68984851190208e-05,-0.363130000000004,"Non-significant",4.57027217810078,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
0.434350000000002,11.759975,13.4580260593807,2.22115152350426e-06,4.61531304999612e-05,4.86386283641781,"S27A5_HUMAN",30,15.5222806846881,1.11270592470294e-06,2.70090149831048e-05,0.434350000000002,"Non-significant",4.56849125421324,"SLC27A5","Long-chain fatty acid transport protein 5","S27A5_HUMAN"
0.227825000000003,13.1159375,11.1980893164607,7.94329803488602e-06,0.000118460660546095,3.43329199058002,"AAPK1_HUMAN",32,15.5146712252738,1.11643550729066e-06,2.70184078006899e-05,0.227825000000003,"Non-significant",4.56834024760669,"PRKAA1","5'-AMP-activated protein kinase catalytic subunit alpha-1","AAPK1_HUMAN"
0.432525000000002,11.2389625,13.7281620358682,1.93323341566693e-06,4.17816195156036e-05,5.01958793811179,"EKI2_HUMAN",16,15.4913644781581,1.12794762522352e-06,2.72155243423335e-05,0.432525000000002,"Non-significant",4.56518329402049,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
0.552125000000002,13.3731875,14.7403554047629,1.1744403323243e-06,2.9119635601771e-05,5.57829604597593,"RGN_HUMAN",19,15.4152170518986,1.16651331177137e-06,2.80622830328809e-05,0.552125000000002,"Up in D",4.55187699944278,"RGN","Regucalcin","RGN_HUMAN"
0.523425,17.8618375,17.8413107778109,3.05372416595294e-07,1.06945994063323e-05,7.08450636456288,"TPIS_HUMAN",22,15.4058034958409,1.17138440982557e-06,2.80958462451634e-05,0.523425,"Up in D",4.55135788244896,"TPI1","Triosephosphate isomerase","TPIS_HUMAN"
-0.402150000000002,14.21145,-15.3782199591544,8.71979749741881e-07,2.32614267893189e-05,5.91180479754292,"HTRA1_HUMAN",24,-15.3882901796062,1.18050855872117e-06,2.82309191720214e-05,-0.402150000000002,"Non-significant",4.5492749814054,"HTRA1","Serine protease HTRA1","HTRA1_HUMAN"
0.280775000000006,16.5770125,11.5044994424645,6.59589373211726e-06,0.000103322885730046,3.64205302420089,"BLVRB_HUMAN",16,15.3456726007452,1.2030518006255e-06,2.86851554703714e-05,0.280775000000006,"Non-significant",4.54234279194708,"BLVRB","Flavin reductase (NADPH)","BLVRB_HUMAN"
-0.893160000000005,9.4574,-15.6450972285256,7.72500209945616e-07,2.10239703602371e-05,6.04739699552001,"SCOT1_HUMAN",17,-15.296377322716,1.22974137689446e-06,2.92352927924644e-05,-0.893160000000005,"Up in BDM",4.53409255233072,"OXCT1","Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","SCOT1_HUMAN"
-0.241750000000001,12.171725,-10.3995801183272,1.31860898926404e-05,0.000168644247788311,2.86405149948549,"ITA6_HUMAN",48,-15.1586449253553,1.30796022384709e-06,3.10036436638007e-05,-0.241750000000001,"Non-significant",4.50858726325951,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
