"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.111725,10.3309625,-3.36817774571119,0.0112160919816657,0.041947774665007,-4.23745617416767,"DCA11_HUMAN",24,-3.67559808643361,0.00654041429396917,0.0279257687354738,-0.111725,"Non-significant",1.55399486286843,"DCAF11","DDB1- and CUL4-associated factor 11","DCA11_HUMAN"
0.108079999999998,9.6987775,3.51207833577895,0.00917884832464228,0.0364574605452604,-4.02314860981774,"MTMR9_HUMAN",20,3.67524212380438,0.00654371819234511,0.0279257687354738,0.108079999999998,"Non-significant",1.55399486286843,"MTMR9","Myotubularin-related protein 9","MTMR9_HUMAN"
-0.139824999999998,15.0312125,-3.79085389777372,0.0062774831162194,0.0282297348254342,-3.61457792600049,"PSB7_HUMAN",15,-3.67472570140772,0.00654851458679643,0.0279316974935261,-0.139824999999998,"Non-significant",1.55390267011104,"PSMB7","Proteasome subunit beta type-7","PSB7_HUMAN"
-0.137697499999998,10.00804875,-3.49769234254897,0.00936342226645474,0.0369699003652861,-4.04447534170938,"TMPS6_HUMAN",21,-3.6737256438169,0.00655781355422954,0.0279538457240284,-0.137697499999998,"Non-significant",1.55355843601252,"TMPRSS6","Transmembrane protease serine 6","TMPS6_HUMAN"
0.221775000000001,15.4663875,4.98220837614385,0.00140907127150172,0.0100013560898451,-1.9856170501291,"REEP5_HUMAN",7,3.67321299897427,0.00656258582327432,0.0279538457240284,0.221775000000001,"Non-significant",1.55355843601252,"REEP5","Receptor expression-enhancing protein 5","REEP5_HUMAN"
0.635135,8.8275875,3.7067913609049,0.00703111537001969,0.0305140729504613,-3.7368017159562,"TTYH3_HUMAN",6,3.673067958664,0.00656393669416377,0.0279538457240284,0.635135,"Up in D",1.55355843601252,"TTYH3","Protein tweety homolog 3","TTYH3_HUMAN"
0.1523225,8.98076875,3.41865643298579,0.0104511070442399,0.0399432053839995,-4.16203659650885,"ARHGG_HUMAN",26,3.67175140848918,0.00657621234268898,0.0279893567013113,0.1523225,"Non-significant",1.55300708310873,"ARHGEF16","Rho guanine nucleotide exchange factor 16","ARHGG_HUMAN"
0.194024999999995,11.6943625,3.77662728452887,0.00639862863611297,0.0284777185444376,-3.63520114993714,"XRP2_HUMAN",13,3.67144171915486,0.00657910348419455,0.0279893567013113,0.194024999999995,"Non-significant",1.55300708310873,"RP2","Protein XRP2","XRP2_HUMAN"
1.199735,7.30577,3.60675291629537,0.00805757935118535,0.0334721403975844,-3.88337083082006,"FGD5_HUMAN",5,3.66913120980547,0.00660071647942038,0.0280610882332593,1.199735,"Up in D",1.55189549066563,"FGD5","FYVE, RhoGEF and PH domain-containing protein 5","FGD5_HUMAN"
-0.2532025,8.91182625,-3.57945701617888,0.00836491045473356,0.034270632637634,-3.92356657807547,"PDK2_HUMAN",17,-3.66890779800381,0.00660281034422508,0.0280610882332593,-0.2532025,"Non-significant",1.55189549066563,"PDK2","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial","PDK2_HUMAN"
0.143024999999996,10.9432125,4.94645172170475,0.00146925129913824,0.010330121912809,-2.03158410305959,"FNTB_HUMAN",10,3.6677243853594,0.006613913404746,0.0280937109285532,0.143024999999996,"Non-significant",1.55139089058314,"FNTB","Protein farnesyltransferase subunit beta","FNTB_HUMAN"
0.0999999999999996,11.7709,3.31762595975674,0.0120424856398402,0.0440733469979508,-4.31323371837829,"HGS_HUMAN",24,3.66528630116454,0.0066368510979138,0.0281621575321836,0.0999999999999996,"Non-significant",1.55033407650334,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN"
0.270175000000002,11.0445375,3.58715889860609,0.00827693522299269,0.0340292452146911,-3.91221618152743,"DRS7B_HUMAN",16,3.66528134389345,0.00663689782290544,0.0281621575321836,0.270175000000002,"Non-significant",1.55033407650334,"DHRS7B","Dehydrogenase/reductase SDR family member 7B","DRS7B_HUMAN"
0.345075,10.5987125,3.5942506142403,0.00819680978519141,0.0338362240416404,-3.90177100409672,"RASF4_HUMAN",14,3.66382124462319,0.00665067538226474,0.0282060200640488,0.345075,"Non-significant",1.54965818949729,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
0.6122075,7.59419125,3.56565824242561,0.00852505390251236,0.0347357812588451,-3.94391895853676,"THSD4_HUMAN",13,3.6633271268348,0.00665534482392706,0.0282112289899452,0.6122075,"Up in D",1.54957799388982,"THSD4","Thrombospondin type-1 domain-containing protein 4","THSD4_HUMAN"
0.172800000000002,16.754625,3.6451966663513,0.00764517788092007,0.03239550341406,-3.82690542134345,"LEG4_HUMAN",16,3.66294113126023,0.00665899494378633,0.0282121139788942,0.172800000000002,"Non-significant",1.54956437024411,"LGALS4","Galectin-4","LEG4_HUMAN"
0.208800000000004,12.7245,3.40981079901062,0.0105810166132673,0.0403318911718294,-4.17523430298428,"SYMC_HUMAN",41,3.66188702920988,0.00666897384197886,0.0282397972916026,0.208800000000004,"Non-significant",1.54913842502301,"MARS1","Methionine--tRNA ligase, cytoplasmic","SYMC_HUMAN"
-0.249994999999998,9.5231775,-3.86194291192485,0.00570819960252359,0.0264383165771121,-3.51190996905743,"PMM1_HUMAN",10,-3.66140220832437,0.00667356887818222,0.0282405161706647,-0.249994999999998,"Non-significant",1.54912736965909,"PMM1","Phosphomannomutase 1","PMM1_HUMAN"
-0.237449999999999,13.383825,-4.28124605844291,0.00330855840911872,0.0180563271821613,-2.92000327950071,"NDUB6_HUMAN",8,-3.66079737809323,0.00667930608661233,0.0282405161706647,-0.237449999999999,"Non-significant",1.54912736965909,"NDUFB6","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6","NDUB6_HUMAN"
0.240389999999998,9.125215,3.61624227578077,0.00795360257718796,0.0331994062768772,-3.86941700751734,"GPI8_HUMAN",15,3.66077926043645,0.00667947802572808,0.0282405161706647,0.240389999999998,"Non-significant",1.54912736965909,"PIGK","GPI-anchor transamidase","GPI8_HUMAN"
-0.159975000000001,11.9353125,-3.37375194797953,0.0111287480408943,0.0417350611194822,-4.22911542370977,"TBC15_HUMAN",31,-3.65992664354549,0.00668757483534434,0.0282601744846149,-0.159975000000001,"Non-significant",1.54882516104827,"TBC1D15","TBC1 domain family member 15","TBC15_HUMAN"
0.245207499999999,9.47133625,3.86818102634074,0.00566098181340648,0.0263026323721767,-3.50293166714032,"RBM42_HUMAN",10,3.65496344827894,0.0067349162891703,0.0284455660683246,0.245207499999999,"Non-significant",1.54598541932621,"RBM42","RNA-binding protein 42","RBM42_HUMAN"
-0.204550000000001,11.085125,-3.49820674791226,0.00935675413344617,0.0369670700655382,-4.04371236636861,"FPGT_HUMAN",22,-3.65409298834304,0.00674325604717469,0.0284661241373523,-0.204550000000001,"Non-significant",1.54567166107045,"FPGT","Fucose-1-phosphate guanylyltransferase","FPGT_HUMAN"
0.301152500000001,8.74564875,3.82098543866022,0.00602901526233687,0.0274740784439342,-3.57098283719409,"CO8G_HUMAN",9,3.65288380101381,0.00675485943463293,0.0285004311091718,0.301152500000001,"Non-significant",1.54514857062593,"C8G","Complement component C8 gamma chain","CO8G_HUMAN"
0.171050000000001,12.849625,5.62187382958245,0.000686886444256192,0.00620020548099954,-1.19352020093761,"HNRDL_HUMAN",8,3.65231864125243,0.00676029003895998,0.028508671676643,0.171050000000001,"Non-significant",1.54502301758859,"HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like","HNRDL_HUMAN"
0.172532500000003,9.87016375,3.33132084945333,0.0118123740233281,0.0434250413646832,-4.29268106047636,"UBE2O_HUMAN",45,3.64987117641571,0.00678386159710541,0.0285793498345179,0.172532500000003,"Non-significant",1.54394765540834,"UBE2O","(E3-independent) E2 ubiquitin-conjugating enzyme","UBE2O_HUMAN"
0.148275,11.2243375,3.30640686088907,0.012234562533922,0.0446368240556711,-4.33008378507163,"EXOC5_HUMAN",36,3.64985452212449,0.00678402229543448,0.0285793498345179,0.148275,"Non-significant",1.54394765540834,"EXOC5","Exocyst complex component 5","EXOC5_HUMAN"
0.219079999999998,9.0155375,3.48524572500316,0.00952632997800611,0.0374206292092449,-4.06294509346168,"ELMO2_HUMAN",23,3.64517750678812,0.00682931257285087,0.0287418735862791,0.219079999999998,"Non-significant",1.54148492507928,"ELMO2","Engulfment and cell motility protein 2","ELMO2_HUMAN"
0.259952499999999,9.05880875,3.45868732018964,0.00988419698094357,0.0384578295442693,-4.10241093536756,"PKHG3_HUMAN",32,3.64493346571953,0.00683168462122391,0.0287418735862791,0.259952499999999,"Non-significant",1.54148492507928,"PLEKHG3","Pleckstrin homology domain-containing family G member 3","PKHG3_HUMAN"
0.133500000000003,11.572225,3.69783345075041,0.00711701276948986,0.0308007276088536,-3.74987740902359,"TBCB_HUMAN",16,3.64478591210117,0.00683311925099512,0.0287418735862791,0.133500000000003,"Non-significant",1.54148492507928,"TBCB","Tubulin-folding cofactor B","TBCB_HUMAN"
-0.0932999999999957,13.655625,-2.96204604638796,0.0200404329490191,0.0632114215001533,-4.85212539623672,"PSMD3_HUMAN",44,-3.64372008340089,0.00684349162710576,0.0287707406969298,-0.0932999999999957,"Non-significant",1.5410489571417,"PSMD3","26S proteasome non-ATPase regulatory subunit 3","PSMD3_HUMAN"
0.264284999999999,7.9101925,3.6359262007785,0.00774250117619908,0.0326171760752724,-3.84050584986746,"CCD97_HUMAN",13,3.64092366125557,0.00687078579260169,0.0288706826897738,0.264284999999999,"Non-significant",1.53954294646579,"CCDC97","Coiled-coil domain-containing protein 97","CCD97_HUMAN"
-0.223349999999998,10.8188,-4.37604524308051,0.00293541763954739,0.0165769422936887,-2.78954414149631,"ALG13_HUMAN",8,-3.63953738040383,0.00688435954949332,0.0289128993784561,-0.223349999999998,"Non-significant",1.53890835520146,"ALG13","UDP-N-acetylglucosamine transferase subunit ALG13","ALG13_HUMAN"
0.226325000000003,9.651315,3.52385674750188,0.00903063874216356,0.0361417245423909,-4.00570435431977,"T2FA_HUMAN",19,3.63859201661006,0.00689363250666088,0.028937019605533,0.226325000000003,"Non-significant",1.53854620146598,"GTF2F1","General transcription factor IIF subunit 1","T2FA_HUMAN"
0.150500000000001,10.450875,3.71272940580466,0.00697479270581241,0.0303499737803875,-3.72813944109232,"GRWD1_HUMAN",15,3.63672981727959,0.00691193766166345,0.0289734859168236,0.150500000000001,"Non-significant",1.53799924993381,"GRWD1","Glutamate-rich WD repeat-containing protein 1","GRWD1_HUMAN"
0.18455,13.661375,3.85307616578285,0.00577605008042847,0.0267073088321222,-3.52468020452748,"SRSF7_HUMAN",12,3.63663206152343,0.00691290002088641,0.0289734859168236,0.18455,"Non-significant",1.53799924993381,"SRSF7","Serine/arginine-rich splicing factor 7","SRSF7_HUMAN"
0.126624999999999,10.3816125,3.19306905883512,0.0143686958973235,0.0498921521792776,-4.50092825280599,"FAK1_HUMAN",41,3.63662978078405,0.00691292247539729,0.0289734859168236,0.126624999999999,"Non-significant",1.53799924993381,"PTK2","Focal adhesion kinase 1","FAK1_HUMAN"
-0.917137499999997,6.23518875,-3.54544542729847,0.00876561790299932,0.0354866842315005,-3.97377048855404,"KICS2_HUMAN",9,-3.63538013213657,0.00692523734242005,0.0289971856786925,-0.917137499999997,"Up in CM",1.53764415049845,"KICS2","KICSTOR subunit 2","KICS2_HUMAN"
-0.172599999999999,16.150575,-3.6164043493987,0.00795183930466921,0.0331994062768772,-3.86917877390581,"DHPR_HUMAN",16,-3.63533816465063,0.00692565132457672,0.0289971856786925,-0.172599999999999,"Non-significant",1.53764415049845,"QDPR","Dihydropteridine reductase","DHPR_HUMAN"
0.113275000000002,12.6455375,3.14271668643701,0.0154408066014861,0.0523328837983199,-4.57716561782534,"S23IP_HUMAN",38,3.63376136453897,0.00694122461991279,0.0290475545860363,0.113275000000002,"Non-significant",1.53689042349718,"SEC23IP","SEC23-interacting protein","S23IP_HUMAN"
0.123974999999998,12.3932625,3.38892550685181,0.010894653108467,0.0410772594397098,-4.20642649552133,"PLIN3_HUMAN",23,3.63208399515834,0.00695783227794288,0.0291021984768244,0.123974999999998,"Non-significant",1.53607420172582,"PLIN3","Perilipin-3","PLIN3_HUMAN"
0.177055000000001,8.845945,3.60655429130466,0.00805977130334612,0.0334721403975844,-3.88366301459054,"PPIL4_HUMAN",16,3.63078550811503,0.00697071777409645,0.0291230747789808,0.177055000000001,"Non-significant",1.53576277465264,"PPIL4","Peptidyl-prolyl cis-trans isomerase-like 4","PPIL4_HUMAN"
0.259007499999999,8.52834875,3.48335053489688,0.00955140087587725,0.037501141944656,-4.06575886023703,"KPCD_HUMAN",23,3.63056921687435,0.00697286660998176,0.0291230747789808,0.259007499999999,"Non-significant",1.53576277465264,"PRKCD","Protein kinase C delta type","KPCD_HUMAN"
0.334444999999999,9.9694375,3.67678620587692,0.00732332430038624,0.031367091230181,-3.78063786440201,"M1IP1_HUMAN",10,3.63050740625346,0.00697348082351052,0.0291230747789808,0.334444999999999,"Non-significant",1.53576277465264,"MID1IP1","Mid1-interacting protein 1","M1IP1_HUMAN"
-0.18685,11.150025,-3.59555193006764,0.00818219779081875,0.0338362240416404,-3.89985496180696,"DFFA_HUMAN",16,-3.62965422238305,0.00698196483992333,0.0291436597544254,-0.18685,"Non-significant",1.53545591202548,"DFFA","DNA fragmentation factor subunit alpha","DFFA_HUMAN"
0.139825,12.0643875,3.82742156340116,0.0059773344499652,0.0273426389475387,-3.56168581799762,"QKI_HUMAN",14,3.62423812000087,0.00703608016898174,0.0293545980790394,0.139825,"Non-significant",1.53232386157316,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN"
-0.181800000000003,12.9233,-5.09930623548605,0.00123026130978552,0.00911471808684928,-1.83634979120386,"SYJ2B_HUMAN",8,-3.62387654025606,0.00703970883831622,0.0293547980958883,-0.181800000000003,"Non-significant",1.53232090238028,"SYNJ2BP","Synaptojanin-2-binding protein","SYJ2B_HUMAN"
0.4724675,7.86210875,3.65027940121212,0.00759237860700542,0.0322332054998604,-3.81945299640325,"YTDC1_HUMAN",8,3.62200463376462,0.00705852653643855,0.0294183022601541,0.4724675,"Non-significant",1.53138239416192,"YTHDC1","YTH domain-containing protein 1","YTDC1_HUMAN"
0.293857500000001,7.90149625,3.59272087427334,0.0082140225959322,0.0338725137029438,-3.90402362437602,"SIPA1_HUMAN",13,3.62092496902702,0.00706940450277189,0.0294486677407134,0.293857500000001,"Non-significant",1.5309343479378,"SIPA1","Signal-induced proliferation-associated protein 1","SIPA1_HUMAN"
0.4800475,7.96277125,3.51391085170568,0.00915561890897649,0.0364315664846676,-4.02043358830975,"UTP18_HUMAN",16,3.61858836387404,0.00709300791199792,0.0295319852019091,0.4800475,"Non-significant",1.52970735786879,"UTP18","U3 small nucleolar RNA-associated protein 18 homolog","UTP18_HUMAN"
-0.119225,12.2617375,-3.36643912286241,0.0112434847452161,0.0419927507705157,-4.24005831804881,"CADH1_HUMAN",23,-3.61716547181307,0.00710742260388154,0.0295769799525994,-0.119225,"Non-significant",1.52904617303287,"CDH1","Cadherin-1","CADH1_HUMAN"
0.291664999999998,8.3674675,3.42569619128267,0.0103489397332841,0.0396636783232647,-4.15153895439829,"DNMBP_HUMAN",47,3.61660595187812,0.00711309942244369,0.0295800302931317,0.291664999999998,"Non-significant",1.52900138557465,"DNMBP","Dynamin-binding protein","DNMBP_HUMAN"
0.139000000000001,12.512425,3.59425784092671,0.00819672856188324,0.0338362240416404,-3.90176036306997,"PAIP1_HUMAN",17,3.61638209424792,0.00711537201000922,0.0295800302931317,0.139000000000001,"Non-significant",1.52900138557465,"PAIP1","Polyadenylate-binding protein-interacting protein 1","PAIP1_HUMAN"
0.152799999999999,10.863875,3.8631814424908,0.00569879101666972,0.0264245977119108,-3.51012699527534,"GET4_HUMAN",13,3.61552105418815,0.00712412046191663,0.0296013885183946,0.152799999999999,"Non-significant",1.52868791692304,"GET4","Golgi to ER traffic protein 4 homolog","GET4_HUMAN"
0.0913350000000008,9.6230425,2.90825685452319,0.0216736893203429,0.0667471469001395,-4.93432902751425,"LIPA1_HUMAN",47,3.61348182595948,0.00714488555488455,0.0296726300805185,0.0913350000000008,"Non-significant",1.52764395759846,"PPFIA1","Liprin-alpha-1","LIPA1_HUMAN"
-0.166449999999999,13.379625,-3.45696638968615,0.00990787820173858,0.0385316819249777,-4.10497081669482,"ANX13_HUMAN",21,-3.61117139832165,0.0071684903627234,0.0297455010940994,-0.166449999999999,"Non-significant",1.52657871053228,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.159374999999999,14.5155625,-4.43341483185637,0.00273213454277049,0.0158454371755778,-2.71121131339791,"NDUAD_HUMAN",10,-3.61105429622612,0.00716968896827769,0.0297455010940994,-0.159374999999999,"Non-significant",1.52657871053228,"NDUFA13","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13","NDUAD_HUMAN"
-0.237600000000004,13.615675,-3.36470995093307,0.0112707995567315,0.0420564473218409,-4.2426466086976,"VIGLN_HUMAN",70,-3.60947590270993,0.00718586561254115,0.0297968752461851,-0.237600000000004,"Non-significant",1.52582927734969,"HDLBP","Vigilin","VIGLN_HUMAN"
0.4634,8.0709475,3.50535525322093,0.0092646152915482,0.0366743124078163,-4.03311254319057,"VPP2_HUMAN",16,3.60893548338913,0.00719141321782624,0.0297968752461851,0.4634,"Non-significant",1.52582927734969,"ATP6V0A2","V-type proton ATPase 116 kDa subunit a 2","VPP2_HUMAN"
0.739470000000001,7.33773,3.49551894884362,0.00939165188910785,0.0369921315781167,-4.04769927449268,"P121C_HUMAN",17,3.60878333900711,0.00719297586145406,0.0297968752461851,0.739470000000001,"Up in D",1.52582927734969,"POM121C","Nuclear envelope pore membrane protein POM 121C","P121C_HUMAN"
0.2841975,7.28942875,3.5843955452309,0.0083083847277921,0.0340731055519958,-3.91628780314458,"RRP7A_HUMAN",13,3.60689669922504,0.00721238330662641,0.0298621809836987,0.2841975,"Non-significant",1.52487847676519,"RRP7A","Ribosomal RNA-processing protein 7 homolog A","RRP7A_HUMAN"
-0.380174999999999,10.6970875,-4.54608810279127,0.00237632130070725,0.0143984346069461,-2.55872880195296,"AIG1_HUMAN",4,-3.6062786665372,0.00721875302516996,0.0298734665827074,-0.380174999999999,"Non-significant",1.52471437798557,"AIG1","Androgen-induced gene 1 protein","AIG1_HUMAN"
0.15385,12.29215,3.39128572878371,0.0108587159512356,0.0410229278194606,-4.20289931726088,"FAF2_HUMAN",24,3.60538784238654,0.00722794482528351,0.0298964135608851,0.15385,"Non-significant",1.52438090746615,"FAF2","FAS-associated factor 2","FAF2_HUMAN"
-0.221325,11.2332125,-3.52450599903741,0.00902254421265992,0.0361417245423909,-4.00474323246057,"CC124_HUMAN",17,-3.60478333891054,0.00723418939748072,0.0299071531419803,-0.221325,"Non-significant",1.52422492543649,"CCDC124","Coiled-coil domain-containing protein 124","CC124_HUMAN"
0.164275000000002,12.6506875,3.37560323026734,0.0110999008307619,0.0417034770900946,-4.2263459986868,"TIM44_HUMAN",26,3.6021946761428,0.00726099573294684,0.0299912017184024,0.164275000000002,"Non-significant",1.52300613213261,"TIMM44","Mitochondrial import inner membrane translocase subunit TIM44","TIM44_HUMAN"
0.2341,12.440675,5.31355030550585,0.000964494257403069,0.00780545303276442,-1.56823823634688,"RALB_HUMAN",6,3.60211365172467,0.00726183647365561,0.0299912017184024,0.2341,"Non-significant",1.52300613213261,"RALB","Ras-related protein Ral-B","RALB_HUMAN"
0.200577500000001,10.02403625,3.48789884219776,0.00949135124407229,0.0373153029364292,-4.05900668838441,"KC1D_HUMAN",19,3.60078464717246,0.00727564158404495,0.0300238494734367,0.200577500000001,"Non-significant",1.52253362595374,"CSNK1D","Casein kinase I isoform delta","KC1D_HUMAN"
-1.6050225,6.56400875,-3.51371433307125,0.00915810700184753,0.0364315664846676,-4.02072472908272,"CP7A1_HUMAN",5,-3.60064765176526,0.00727706622392275,0.0300238494734367,-1.6050225,"Up in CM",1.52253362595374,"CYP7A1","Cytochrome P450 7A1","CP7A1_HUMAN"
0.401102499999999,6.26705625,3.62935958883695,0.00781224630747307,0.0328940910265353,-3.85014565102494,"ENL_HUMAN",9,3.5994602663395,0.00728942654384551,0.0300565130149987,0.401102499999999,"Non-significant",1.52206140519242,"MLLT1","Protein ENL","ENL_HUMAN"
-0.344300000000001,7.89355,-3.45222050696765,0.00997350064300154,0.0387134272118024,-4.11203192011899,"OBSL1_HUMAN",28,-3.59918302828889,0.00729231573393906,0.0300565130149987,-0.344300000000001,"Non-significant",1.52206140519242,"OBSL1","Obscurin-like protein 1","OBSL1_HUMAN"
0.134275000000001,11.7100125,3.53178769647799,0.0089322918762066,0.0359402570652959,-3.99396693154083,"RTCA_HUMAN",18,3.59859409612352,0.00729845725021251,0.0300667098177096,0.134275000000001,"Non-significant",1.52191409388793,"RTCA","RNA 3'-terminal phosphate cyclase","RTCA_HUMAN"
-0.476147500000002,9.04334875,-4.93537350355142,0.00148846751575223,0.0104205437183064,-2.04586259948518,"ZN706_HUMAN",2,-3.59818698532214,0.00730270592058761,0.030069102529873,-0.476147500000002,"Non-significant",1.52187953405912,"ZNF706","Zinc finger protein 706","ZN706_HUMAN"
0.160074999999997,13.4159875,3.51584594444293,0.00913115772460536,0.0363914589335512,-4.01756698975766,"PCP_HUMAN",18,3.5974851544569,0.00731003653554175,0.0300841764650458,0.160074999999997,"Non-significant",1.52166187254133,"PRCP","Lysosomal Pro-X carboxypeptidase","PCP_HUMAN"
0.2965575,10.22704625,4.85033527085008,0.00164554729437559,0.011068451192633,-2.15604857495209,"AT2B3_HUMAN",5,3.59711131458396,0.00731394449503507,0.0300851565330143,0.2965575,"Non-significant",1.52164772453305,"ATP2B3","Plasma membrane calcium-transporting ATPase 3","AT2B3_HUMAN"
-0.190950000000001,9.4785225,-3.40658348399387,0.0106288434499001,0.0403876225366636,-4.18005143768829,"CTIF_HUMAN",25,-3.59626425230385,0.00732280757065622,0.030106507755386,-0.190950000000001,"Non-significant",1.52133961813472,"CTIF","CBP80/20-dependent translation initiation factor","CTIF_HUMAN"
-0.628492500000001,8.18738125,-3.76839637543802,0.00646987108585986,0.0287479691934304,-3.64714444421893,"IGKC_HUMAN",4,-3.59207295925153,0.00736683141495588,0.0302695973435417,-0.628492500000001,"Up in CM",1.51899335613761,"IGKC","Immunoglobulin kappa constant","IGKC_HUMAN"
0.180025000000001,12.3376625,3.53020340560704,0.00895184533733253,0.0359741314095353,-3.99631105034019,"SH3G1_HUMAN",17,3.59178555971203,0.00736986049008408,0.0302695973435417,0.180025000000001,"Non-significant",1.51899335613761,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
-0.153100000000002,15.4943,-3.82792349909241,0.0059733242157618,0.0273418827028561,-3.56096099090291,"CY1_HUMAN",13,-3.58963164686424,0.0073926042238982,0.0303331140211702,-0.153100000000002,"Non-significant",1.51808300238999,"CYC1","Cytochrome c1, heme protein, mitochondrial","CY1_HUMAN"
0.388180000000001,7.740395,3.58881684345751,0.00825812779470888,0.0339689571806439,-3.90977372712587,"MKNK1_HUMAN",10,3.58962020171116,0.00739272527620128,0.0303331140211702,0.388180000000001,"Non-significant",1.51808300238999,"MKNK1","MAP kinase-interacting serine/threonine-protein kinase 1","MKNK1_HUMAN"
-0.1773825,9.35867375,-3.36197671652855,0.0113141197940556,0.0421413694101173,-4.24673841055364,"ARH37_HUMAN",28,-3.58886505423906,0.00740071694466499,0.0303507141132384,-0.1773825,"Non-significant",1.51783108607833,"ARHGEF37","Rho guanine nucleotide exchange factor 37","ARH37_HUMAN"
0.21603,8.472425,4.06324980991482,0.00437882466309433,0.021996081242676,-3.22475896200719,"FAM3A_HUMAN",9,3.58729558363535,0.00741735604584182,0.0304037424319056,0.21603,"Non-significant",1.51707295528959,"FAM3A","Protein FAM3A","FAM3A_HUMAN"
-1.8370625,7.71303125,-3.54472417610707,0.00877433567085997,0.035486928381702,-3.97483652321858,"MT3_HUMAN",1,-3.58533415215709,0.00743820676028075,0.0304729072351874,-1.8370625,"Up in CM",1.51608611039927,"MT3","Metallothionein-3","MT3_HUMAN"
0.267964999999997,9.9356425,3.39261024706651,0.0108386041782727,0.0409658262118395,-4.20092016476686,"VPS50_HUMAN",40,3.58500950964401,0.00744166385518971,0.0304729072351874,0.267964999999997,"Non-significant",1.51608611039927,"VPS50","Syndetin","VPS50_HUMAN"
-0.143650000000004,16.9105,-3.27520598223767,0.0127861234722659,0.0459538098314933,-4.37700481402905,"HPPD_HUMAN",31,-3.5840460129817,0.00745193416289519,0.030499728540896,-0.143650000000004,"Non-significant",1.51570402602094,"HPD","4-hydroxyphenylpyruvate dioxygenase","HPPD_HUMAN"
0.0966749999999994,10.8064625,3.0649602194946,0.0172662927982328,0.0566422842576679,-4.69525417665741,"VLDLR_HUMAN",32,3.58327679174253,0.00746014446787377,0.0305180959818509,0.0966749999999994,"Non-significant",1.51544256542129,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
0.251905000000001,8.502265,3.46871821659651,0.00974736712998105,0.0380513483432105,-4.08749620534713,"ZO3_HUMAN",19,3.58225293512383,0.00747108761000905,0.0305428146318196,0.251905000000001,"Non-significant",1.51509094361415,"TJP3","Tight junction protein ZO-3","ZO3_HUMAN"
-0.0936999999999983,13.594575,-2.85918616699849,0.0232857549666708,0.0701825805943999,-5.00942187097543,"NOMO2_HUMAN",61,-3.58201452597437,0.00747363822291171,0.0305428146318196,-0.0936999999999983,"Non-significant",1.51509094361415,"NOMO2","BOS complex subunit NOMO2","NOMO2_HUMAN"
-0.204650000000001,17.934725,-3.44055039240256,0.0101368556776367,0.0391436377038464,-4.12940516385783,"ECHM_HUMAN",21,-3.58052517236948,0.00748959307550979,0.0305796639228762,-0.204650000000001,"Non-significant",1.51456729188781,"ECHS1","Enoyl-CoA hydratase, mitochondrial","ECHM_HUMAN"
0.244355000000002,9.07219,3.38869624391636,0.0108981506808208,0.0410772594397098,-4.20676914162897,"CE170_HUMAN",33,3.58047648181752,0.00749011529118509,0.0305796639228762,0.244355000000002,"Non-significant",1.51456729188781,"CEP170","Centrosomal protein of 170 kDa","CE170_HUMAN"
0.535594999999999,8.20059,3.6634252691041,0.00745763440766898,0.0317598373371794,-3.80019242782342,"GTR1_HUMAN",6,3.57674418401842,0.00753026078166616,0.0307282617661021,0.535594999999999,"Up in D",1.51246200618493,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
0.116975,12.1255125,3.0370013146069,0.0179773557662552,0.058483477211016,-4.73781195694015,"CYFP1_HUMAN",60,3.57634190540184,0.00753460147390971,0.0307306780512994,0.116975,"Non-significant",1.51242785722852,"CYFIP1","Cytoplasmic FMR1-interacting protein 1","CYFP1_HUMAN"
0.260449999999997,11.241325,4.24391776832378,0.00346946108249619,0.0186999618371491,-2.97171974221214,"GPC5C_HUMAN",7,3.57189450744482,0.00758276836906749,0.0309117529038365,0.260449999999997,"Non-significant",1.50987636682675,"GPRC5C","G-protein coupled receptor family C group 5 member C","GPC5C_HUMAN"
0.163477499999999,8.76678875,3.26239431549953,0.0130202282584956,0.0464692343331072,-4.39629656603821,"CLIP2_HUMAN",40,3.57074703937346,0.00759524909594547,0.0309292500740902,0.163477499999999,"Non-significant",1.50963060998818,"CLIP2","CAP-Gly domain-containing linker protein 2","CLIP2_HUMAN"
0.124449999999998,14.946625,3.64140933204166,0.00768477787671827,0.0325076414000704,-3.83246048456462,"PSB2_HUMAN",16,3.57056413011588,0.00759724057901982,0.0309292500740902,0.124449999999998,"Non-significant",1.50963060998818,"PSMB2","Proteasome subunit beta type-2","PSB2_HUMAN"
