"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.290100000000002,8.1715375,-3.1936272399701,0.014318353932066,0.102986527212359,-3.52165919347408,"ZDHC5_HUMAN",19,-3.300696500237,0.0112397632869997,0.0860350881669689,-0.290100000000002,"Non-significant",1.06532439190235,"ZDHHC5","Palmitoyltransferase ZDHHC5","ZDHC5_HUMAN"
-1.1996675,6.48479875,-3.23396560307108,0.0135184783340667,0.0999319074686014,-3.46149168442766,"MK_HUMAN",5,-3.297852367463,0.0112868212317381,0.0863147019195791,-1.1996675,"Non-significant",1.06391522492508,"MDK","Midkine","MK_HUMAN"
0.130050000000002,15.639775,3.69021635407613,0.00716511308303214,0.0698872876265164,-2.79261558765476,"SKP1_HUMAN",12,3.29690425541157,0.0113025546117184,0.0863291253793693,0.130050000000002,"Non-significant",1.06384265900588,"SKP1","S-phase kinase-associated protein 1","SKP1_HUMAN"
-0.112250000000003,13.718525,-3.32540452653219,0.0118761935281661,0.0925485119238648,-3.32565588328435,"RAB32_HUMAN",16,-3.29647001568505,0.0113097683163506,0.0863291253793693,-0.112250000000003,"Non-significant",1.06384265900588,"RAB32","Ras-related protein Rab-32","RAB32_HUMAN"
0.165725,14.0529875,3.58533528647175,0.0082694452155773,0.0759692220240659,-2.94427486952533,"MMAB_HUMAN",11,3.29404651492321,0.0113501176724419,0.0865565252824917,0.165725,"Non-significant",1.06270018616691,"MMAB","Corrinoid adenosyltransferase MMAB","MMAB_HUMAN"
-0.331475000000001,11.5392875,-3.63367570770085,0.00773922716343798,0.073178989949094,-2.8742052961396,"CAV2_HUMAN",6,-3.2930832672376,0.0113661972338103,0.0865985919356665,-0.331475000000001,"Non-significant",1.06248916940923,"CAV2","Caveolin-2","CAV2_HUMAN"
0.0868749999999956,16.1993625,2.78860650213694,0.0257752921151469,0.147251459763049,-4.13200376514719,"ACOT1_HUMAN",33,3.29113117174373,0.0113988576257762,0.0867666838637557,0.0868749999999956,"Non-significant",1.06164700053359,"ACOT1","Acyl-coenzyme A thioesterase 1","ACOT1_HUMAN"
-0.11735,11.616425,-3.08480642291376,0.016737275502035,0.113211373404029,-3.68464234309807,"CRTAP_HUMAN",22,-3.29000883801078,0.011417680241949,0.0867666838637557,-0.11735,"Non-significant",1.06164700053359,"CRTAP","Cartilage-associated protein","CRTAP_HUMAN"
0.240350000000003,16.436625,3.50962387523582,0.00917998066200044,0.080489284991529,-3.05458051841238,"COX2_HUMAN",9,3.28986998591497,0.0114200112087085,0.0867666838637557,0.240350000000003,"Non-significant",1.06164700053359,"MT-CO2","Cytochrome c oxidase subunit 2","COX2_HUMAN"
0.12555,15.4571,3.00373057215976,0.0188189552777798,0.121862397604454,-3.80663136207977,"SSDH_HUMAN",29,3.28800877222775,0.0114513047855224,0.0869211465109404,0.12555,"Non-significant",1.0608745538645,"ALDH5A1","Succinate-semialdehyde dehydrogenase, mitochondrial","SSDH_HUMAN"
-0.251800000000001,12.468875,-3.14494125155397,0.0153512626184235,0.107288704983662,-3.59446172029093,"LYRIC_HUMAN",26,-3.28729053716693,0.0114634050884048,0.0869211465109404,-0.251800000000001,"Non-significant",1.0608745538645,"MTDH","Protein LYRIC","LYRIC_HUMAN"
0.123124999999998,11.6216375,3.16324719824666,0.014953903081866,0.10568284264236,-3.56706511603865,"KPRA_HUMAN",19,3.28677200357247,0.0114721493687287,0.0869211465109404,0.123124999999998,"Non-significant",1.0608745538645,"PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1","KPRA_HUMAN"
-0.582582499999998,8.14059625,-3.35833654763287,0.0113380074126471,0.0900668457062798,-3.27693340528955,"YLAT2_HUMAN",5,-3.28585999142083,0.0114875461806623,0.086957436370332,-0.582582499999998,"Non-significant",1.06069327235587,"SLC7A6","Y+L amino acid transporter 2","YLAT2_HUMAN"
-0.470350000000001,8.1836025,-3.46241412017995,0.0098018359818817,0.0829918861657559,-3.12369694897315,"SAS10_HUMAN",5,-3.28404232786467,0.0115182976189251,0.0871097821770739,-0.470350000000001,"Non-significant",1.05993307223715,"UTP3","Something about silencing protein 10","SAS10_HUMAN"
0.142524999999999,13.0121125,4.47300266931429,0.00258776145031983,0.0392867987953678,-1.7078174166848,"SAT2_HUMAN",9,3.27918593460047,0.0116008862691975,0.0876222581382084,0.142524999999999,"Non-significant",1.05738555868665,"SAT2","Thialysine N-epsilon-acetyltransferase","SAT2_HUMAN"
0.117475000000002,16.7048125,3.19113233786838,0.0143694499976869,0.103153021962379,-3.52538514689706,"NIPS1_HUMAN",18,3.27880227557611,0.011607437465003,0.0876222581382084,0.117475000000002,"Non-significant",1.05738555868665,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN"
-0.647972499999998,6.13238375,-3.27308295538389,0.0127880837223805,0.0973414209434314,-3.40328483660858,"CATG_HUMAN",6,-3.27688903865888,0.0116401654949756,0.0877497786157505,-0.647972499999998,"Non-significant",1.05675397054395,"CTSG","Cathepsin G","CATG_HUMAN"
0.183987499999997,8.52133125,3.08649638624249,0.0166965659799105,0.113122684217609,-3.68210433360301,"PLPL7_HUMAN",29,3.27656385102559,0.0116457378792311,0.0877497786157505,0.183987499999997,"Non-significant",1.05675397054395,"PNPLA7","Patatin-like phospholipase domain-containing protein 7","PLPL7_HUMAN"
0.0848000000000031,14.939025,2.6525586892914,0.0315207460014543,0.165089958328961,-4.33845028515982,"LMNB1_HUMAN",50,3.27405296242749,0.0116888592714441,0.0879938184640023,0.0848000000000031,"Non-significant",1.05554783581878,"LMNB1","Lamin-B1","LMNB1_HUMAN"
-0.144874999999999,10.1482375,-3.00560591361847,0.0187678344280998,0.121660829678782,-3.80380490026384,"IASPP_HUMAN",34,-3.27270774696887,0.0117120310653041,0.0880873675902411,-0.144874999999999,"Non-significant",1.05508636831001,"PPP1R13L","RelA-associated inhibitor","IASPP_HUMAN"
-0.440300000000001,10.680675,-3.48980182235608,0.00943576584878778,0.0817137044816405,-3.08356982544526,"TV23B_HUMAN",5,-3.26970049823043,0.0117640076802891,0.0883324170609722,-0.440300000000001,"Non-significant",1.05387988569713,"TVP23B","Golgi apparatus membrane protein TVP23 homolog B","TV23B_HUMAN"
0.0763750000000005,11.3924125,2.7266777124281,0.0282422022463095,0.155599382138169,-4.22595339936183,"C1R_HUMAN",30,3.26957613377444,0.0117661624091951,0.0883324170609722,0.0763750000000005,"Non-significant",1.05387988569713,"C1R","Complement C1r subcomponent","C1R_HUMAN"
0.13935,18.743925,3.20777576760396,0.014032217509875,0.101892045301998,-3.50053949230642,"PEBP1_HUMAN",17,3.26744311930303,0.0118031838364167,0.088529278216783,0.13935,"Non-significant",1.05291307658854,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
0.144074999999999,11.0929875,3.20210808864708,0.0141461029532679,0.102628099124682,-3.50899764509526,"HUTU_HUMAN",17,3.26458897597765,0.0118529140865769,0.0888210143343307,0.144074999999999,"Non-significant",1.05148427149912,"UROC1","Urocanate hydratase","HUTU_HUMAN"
0.141450000000003,15.62585,3.06505306937447,0.0172209752129862,0.115719307209886,-3.7143231969255,"HGD_HUMAN",24,3.263460734523,0.0118726334344709,0.0888875332381666,0.141450000000003,"Non-significant",1.05115914595371,"HGD","Homogentisate 1,2-dioxygenase","HGD_HUMAN"
-0.380315000000001,8.3307325,-3.61350587669495,0.00795586960111748,0.0744545878880834,-2.90340688797584,"OAF_HUMAN",5,-3.26230460759709,0.011892876120004,0.0889578452844823,-0.380315000000001,"Non-significant",1.05081574501103,"OAF","Out at first protein homolog","OAF_HUMAN"
-0.230479999999998,8.7468375,-3.22606975583329,0.0136712233838528,0.100788389659015,-3.47325762600535,"GFRA1_HUMAN",14,-3.26141907160517,0.0119084056717333,0.0889850149769018,-0.230479999999998,"Non-significant",1.05068312212785,"GFRA1","GDNF family receptor alpha-1","GFRA1_HUMAN"
-0.150975000000003,12.1324125,-3.07403037141604,0.0169993411997017,0.114700081609181,-3.70083074657657,"TM9S4_HUMAN",24,-3.26086020821913,0.0119182174243277,0.0889850149769018,-0.150975000000003,"Non-significant",1.05068312212785,"TM9SF4","Transmembrane 9 superfamily member 4","TM9S4_HUMAN"
0.094974999999998,12.3892875,3.12357034512339,0.0158293623765164,0.109054423746065,-3.6264789343272,"DEN10_HUMAN",19,3.2592405710311,0.0119467010457685,0.0891165197208467,0.094974999999998,"Non-significant",1.05004178239864,"DENND10","DENN domain-containing protein 10","DEN10_HUMAN"
-0.223350000000002,12.53255,-3.95396155883789,0.0050323125197475,0.0574580752602925,-2.4175169898613,"PHP14_HUMAN",7,-3.25094599448531,0.0120937041801815,0.0901310789719346,-0.223350000000002,"Non-significant",1.04512542990154,"PHPT1","14 kDa phosphohistidine phosphatase","PHP14_HUMAN"
-0.2238825,7.65518875,-3.19541129804431,0.0142819344643574,0.102975636533687,-3.51899515871829,"KEAP1_HUMAN",15,-3.24916932421164,0.0121254394394423,0.0902855154628047,-0.2238825,"Non-significant",1.0443819181156,"KEAP1","Kelch-like ECH-associated protein 1","KEAP1_HUMAN"
-0.272595000000001,8.0953025,-3.11286621108026,0.0160747374578196,0.110146800772056,-3.64252877392109,"SETB1_HUMAN",26,-3.24703663589635,0.012163650132406,0.0904878437254669,-0.272595000000001,"Non-significant",1.04340976065729,"SETDB1","Histone-lysine N-methyltransferase SETDB1","SETB1_HUMAN"
-0.311882500000001,6.79098125,-3.63387649145209,0.00773710277112187,0.073178989949094,-2.87391485569058,"S7A6O_HUMAN",6,-3.24536291565122,0.0121937266711634,0.0905675269002093,-0.311882500000001,"Non-significant",1.04302749124208,"SLC7A6OS","Probable RNA polymerase II nuclear localization protein SLC7A6OS","S7A6O_HUMAN"
0.150550000000001,10.350975,3.30445791485016,0.0122326525743133,0.0943629009575888,-3.35670232833095,"FBX6_HUMAN",14,3.24521122469623,0.0121964564159345,0.0905675269002093,0.150550000000001,"Non-significant",1.04302749124208,"FBXO6","F-box only protein 6","FBX6_HUMAN"
-0.22532,9.2157075,-3.39797057982958,0.0107246228866539,0.086963856008693,-3.21844288247112,"PIP30_HUMAN",10,-3.24365303384465,0.0122245341175951,0.0906938739330723,-0.22532,"Non-significant",1.0424220470845,"PSME3IP1","PSME3-interacting protein","PIP30_HUMAN"
-0.281512499999998,10.25154375,-3.1843000798763,0.0145103698741988,0.103801057791171,-3.53559132447196,"GIPC1_HUMAN",14,-3.24228574069582,0.0122492281627002,0.090794911824427,-0.281512499999998,"Non-significant",1.0419384887971,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
0.207699999999997,12.445475,3.44559216188826,0.0100342088387618,0.0837557710815636,-3.1483851591372,"RET5_HUMAN",10,3.240167664398,0.0122875857726767,0.0909969540780517,0.207699999999997,"Non-significant",1.04097314448367,"RBP5","Retinol-binding protein 5","RET5_HUMAN"
0.117649999999998,14.0207,2.95170084972975,0.0202973600129749,0.127801656978777,-3.88513004117633,"LYAG_HUMAN",28,3.23893196117324,0.0123100224619138,0.0910251300077167,0.117649999999998,"Non-significant",1.04083869210735,"GAA","Lysosomal alpha-glucosidase","LYAG_HUMAN"
-0.0626750000000005,11.0559875,-2.38646914283024,0.0469015846335231,0.206831194634547,-4.74142864266891,"UBP4_HUMAN",45,-3.23861501436198,0.0123157842369865,0.0910251300077167,-0.0626750000000005,"Non-significant",1.04083869210735,"USP4","Ubiquitin carboxyl-terminal hydrolase 4","UBP4_HUMAN"
-0.163050000000002,10.51995,-3.32975349400475,0.0118035840913712,0.0921578879819633,-3.31921540232387,"RM04_HUMAN",13,-3.23812485475916,0.0123247004523744,0.0910251300077167,-0.163050000000002,"Non-significant",1.04083869210735,"MRPL4","Large ribosomal subunit protein uL4m","RM04_HUMAN"
0.143924999999996,16.7242625,3.90092747418466,0.0053984011390407,0.0593421389825421,-2.49219224305723,"COX41_HUMAN",10,3.23728858191544,0.0123399283487031,0.0910555648988909,0.143924999999996,"Non-significant",1.04069350696926,"COX4I1","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial","COX41_HUMAN"
-0.177849999999999,10.6632,-3.2422162488358,0.0133608078439046,0.0993937411110072,-3.4492030239642,"ALG11_HUMAN",14,-3.23202998466963,0.0124361395650645,0.0916829785561142,-0.177849999999999,"Non-significant",1.03771128598018,"ALG11","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase","ALG11_HUMAN"
-0.304442500000002,6.77872375,-3.09838561467975,0.0164131109298193,0.111628599979262,-3.66425477031844,"APC_HUMAN",29,-3.2309649192275,0.0124557222067622,0.0917448433522343,-0.304442500000002,"Non-significant",1.03741833652117,"APC","Adenomatous polyposis coli protein","APC_HUMAN"
-0.933984999999999,7.4403225,-3.25420068133424,0.0131352610191086,0.098845573416985,-3.43136420722692,"SMIM1_HUMAN",3,-3.22952090838151,0.0124823242393298,0.0918582532441886,-0.933984999999999,"Non-significant",1.03688181728542,"SMIM1","Small integral membrane protein 1","SMIM1_HUMAN"
0.140574999999998,16.3011375,3.39138071850429,0.010824098272185,0.0873115510797478,-3.22815658443493,"ECI1_HUMAN",13,3.22701527026079,0.0125286262638815,0.0920301406858951,0.140574999999998,"Non-significant",1.0360699140697,"ECI1","Enoyl-CoA delta isomerase 1, mitochondrial","ECI1_HUMAN"
-0.147650000000002,10.382975,-3.23579232690272,0.0134833996424446,0.0998526741361886,-3.45877040004768,"U3IP2_HUMAN",15,-3.22572727657744,0.0125524977539864,0.0920301406858951,-0.147650000000002,"Non-significant",1.0360699140697,"RRP9","U3 small nucleolar RNA-interacting protein 2","U3IP2_HUMAN"
-0.228949999999998,7.96068,-3.10433057918762,0.016273289162324,0.111081119527671,-3.65533334278643,"TIF1A_HUMAN",21,-3.22555589448328,0.012555677740535,0.0920301406858951,-0.228949999999998,"Non-significant",1.0360699140697,"TRIM24","Transcription intermediary factor 1-alpha","TIF1A_HUMAN"
-1.377815,6.351175,-3.23609310597856,0.0134776330551649,0.0998526741361886,-3.45832235594661,"NID2_HUMAN",1,-3.22523829893799,0.0125615729576533,0.0920301406858951,-1.377815,"Non-significant",1.0360699140697,"NID2","Nidogen-2","NID2_HUMAN"
-0.200862499999999,8.47512125,-3.21001973772508,0.0139873971730932,0.101656633000902,-3.49719147647892,"ACBD6_HUMAN",14,-3.22522547250301,0.0125618111036249,0.0920301406858951,-0.200862499999999,"Non-significant",1.0360699140697,"ACBD6","Acyl-CoA-binding domain-containing protein 6","ACBD6_HUMAN"
0.67355,6.426685,3.1571848371955,0.0150842740251734,0.106228222821993,-3.57613502769018,"Z280D_HUMAN",9,3.2239997150086,0.0125845915002027,0.0921147152845194,0.67355,"Non-significant",1.03567098591197,"ZNF280D","Zinc finger protein 280D","Z280D_HUMAN"
-0.333545000000001,10.3248275,-3.52772451910779,0.00895290364492635,0.0793062161640771,-3.0281481725632,"TM263_HUMAN",6,-3.22270307985321,0.012608736579235,0.0922091190691956,-0.333545000000001,"Non-significant",1.03522612704188,"TMEM263","Transmembrane protein 263","TM263_HUMAN"
0.2190625,7.51445125,3.21800554685291,0.013829121697229,0.100986845005397,-3.4852801722103,"ADAL_HUMAN",13,3.21804458876394,0.0126958878389326,0.0926519119853176,0.2190625,"Non-significant",1.03314561405577,"ADAL","Adenosine deaminase-like protein","ADAL_HUMAN"
-0.135750000000002,10.99625,-2.95033174440459,0.0203378750157491,0.127860352284595,-3.88719765529035,"P4K2A_HUMAN",32,-3.21766999075055,0.0127029233801884,0.0926519119853176,-0.135750000000002,"Non-significant",1.03314561405577,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","P4K2A_HUMAN"
0.717959999999998,8.676085,3.4479175826445,0.0100017375895007,0.0836675966925787,-3.14497046729551,"OXLD1_HUMAN",2,3.21765581578429,0.0127031896891311,0.0926519119853176,0.717959999999998,"Non-significant",1.03314561405577,"OXLD1","Oxidoreductase-like domain-containing protein 1","OXLD1_HUMAN"
-0.338487499999999,9.90440625,-3.21792555556933,0.013830697616726,0.100986845005397,-3.48539945618277,"SPRY7_HUMAN",10,-3.21535912234998,0.0127464161525051,0.0928845507717662,-0.338487499999999,"Non-significant",1.03205651498944,"SPRYD7","SPRY domain-containing protein 7","SPRY7_HUMAN"
0.0980000000000025,13.103625,2.84608044301192,0.0236866578387955,0.139800735034158,-4.04489317396962,"KLKB1_HUMAN",29,3.21149055183792,0.0128195782382656,0.0933347268182072,0.0980000000000025,"Non-significant",1.02995673932451,"KLKB1","Plasma kallikrein","KLKB1_HUMAN"
-0.124725,10.8891375,-2.96770929338588,0.0198298835069123,0.125922064283243,-3.86096157091286,"NEMO_HUMAN",26,-3.21057712326602,0.0128369174591739,0.0933780384474781,-0.124725,"Non-significant",1.02975525334785,"IKBKG","NF-kappa-B essential modulator","NEMO_HUMAN"
-0.3564575,6.49931375,-3.10348735627189,0.0162930442491052,0.111123441559205,-3.65659858275254,"AKA10_HUMAN",20,-3.209427308375,0.0128587790612294,0.0934541407304597,-0.3564575,"Non-significant",1.02940145130441,"AKAP10","A-kinase anchor protein 10, mitochondrial","AKA10_HUMAN"
-0.240450000000003,12.178025,-4.05687510894666,0.00439649560150427,0.0533962532461215,-2.27372283511992,"S10AG_HUMAN",6,-3.2075802485433,0.0128939796995262,0.0935039062553374,-0.240450000000003,"Non-significant",1.02917024549431,"S100A16","Protein S100-A16","S10AG_HUMAN"
-0.094400000000002,11.858275,-2.78227176232624,0.0260169887368935,0.14780822845811,-4.14161051302591,"RFTN1_HUMAN",33,-3.20728650669682,0.0128995870880451,0.0935039062553374,-0.094400000000002,"Non-significant",1.02917024549431,"RFTN1","Raftlin","RFTN1_HUMAN"
-0.0781000000000009,15.293725,-2.49867400762464,0.03964529838698,0.187543079155489,-4.57183028296852,"MAP4_HUMAN",68,-3.207273071686,0.0128998436173197,0.0935039062553374,-0.0781000000000009,"Non-significant",1.02917024549431,"MAP4","Microtubule-associated protein 4","MAP4_HUMAN"
-0.378757500000001,8.52292875,-3.76865429227167,0.00644346727883768,0.0656193102508215,-2.68009979456078,"STR3N_HUMAN",4,-3.2066470942195,0.0129118020510334,0.0935059065885556,-0.378757500000001,"Non-significant",1.02916095471256,"STARD3NL","STARD3 N-terminal-like protein","STR3N_HUMAN"
0.0792499999999983,10.991625,2.78595813602132,0.0258760521120286,0.147621346704531,-4.13601994660499,"SELO_HUMAN",26,3.20606506147835,0.0129229314668009,0.0935059065885556,0.0792499999999983,"Non-significant",1.02916095471256,"SELENOO","Protein adenylyltransferase SelO, mitochondrial","SELO_HUMAN"
-0.372665,8.8461775,-3.54568353838874,0.00873355550138292,0.0783344507662333,-3.00196029101602,"RETR1_HUMAN",5,-3.2000400470644,0.0130387355192427,0.0942606294415796,-0.372665,"Non-significant",1.02566966449054,"RETREG1","Reticulophagy regulator 1","RETR1_HUMAN"
0.142824999999998,14.4587375,3.13679761200532,0.0155316179871731,0.107638600127101,-3.60665805280233,"SPRY4_HUMAN",17,3.19892962808456,0.0130601974832947,0.0943325982097356,0.142824999999998,"Non-significant",1.02533820359148,"SPRYD4","SPRY domain-containing protein 4","SPRY4_HUMAN"
-0.139152500000002,9.65995875,-2.88595512235915,0.0223421842383531,0.13457841762382,-3.9845218462314,"MROH1_HUMAN",50,-3.19788288568397,0.0130804628106931,0.0943868946282387,-0.139152500000002,"Non-significant",1.02508830216117,"MROH1","Maestro heat-like repeat-containing protein family member 1","MROH1_HUMAN"
0.120620000000001,9.12574,2.96020424635901,0.020047618370713,0.126911486797765,-3.87229047627841,"MTMRA_HUMAN",25,3.19735262269782,0.0130907415457804,0.0943868946282387,0.120620000000001,"Non-significant",1.02508830216117,"MTMR10","Myotubularin-related protein 10","MTMRA_HUMAN"
-0.418225000000001,8.5737075,-3.8986881663059,0.00541448157586503,0.0593421389825421,-2.4953538089642,"RAB3B_HUMAN",3,-3.19487089198374,0.0131389612305286,0.094577161891199,-0.418225000000001,"Non-significant",1.02421372260527,"RAB3B","Ras-related protein Rab-3B","RAB3B_HUMAN"
-0.251399999999999,9.2844875,-3.028873077347,0.0181456232506475,0.11955394399331,-3.76875529300214,"PRC2A_HUMAN",45,-3.19480708840455,0.0131402033903483,0.094577161891199,-0.251399999999999,"Non-significant",1.02421372260527,"PRRC2A","Protein PRRC2A","PRC2A_HUMAN"
-1.928245,6.88218,-3.12082599803361,0.0158918915328205,0.109205135612793,-3.63059299240208,"CDIP1_HUMAN",3,-3.19349206079856,0.0131658325792388,0.0946785048110522,-1.928245,"Non-significant",1.02374860918652,"CDIP1","Cell death-inducing p53-target protein 1","CDIP1_HUMAN"
0.111849999999997,15.8282,2.93502309219511,0.0207967284930981,0.129169211828574,-3.91032323679689,"HIBCH_HUMAN",25,3.19190043562236,0.013196922981719,0.0948189085049363,0.111849999999997,"Non-significant",1.02310504831058,"HIBCH","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial","HIBCH_HUMAN"
-0.0975999999999999,11.638275,-2.95611976906944,0.0201671720801546,0.127318481091371,-3.8784572881127,"SEP10_HUMAN",22,-3.18815567546032,0.0132703776762236,0.0952631840540114,-0.0975999999999999,"Non-significant",1.02107490682634,"SEPTIN10","Septin-10","SEP10_HUMAN"
0.119300000000001,14.042125,2.93265882884574,0.0208685581027536,0.129169211828574,-3.91389579544047,"HDAC6_HUMAN",26,3.18321130717347,0.0133680234851987,0.0958688169945121,0.119300000000001,"Non-significant",1.01832263171837,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN"
-1.0582675,5.96579375,-3.09047149598368,0.0166012219882115,0.112756269974613,-3.6761352711815,"NRP2_HUMAN",11,-3.18267969364521,0.0133785672348165,0.0958688169945121,-1.0582675,"Non-significant",1.01832263171837,"NRP2","Neuropilin-2","NRP2_HUMAN"
0.560265,8.0262975,3.45599698031514,0.00988979248806987,0.0833263297196267,-3.13311116364108,"HS904_HUMAN",3,3.18211250442286,0.013389826233071,0.0958688169945121,0.560265,"Non-significant",1.01832263171837,"HSP90AA4P","Putative heat shock protein HSP 90-alpha A4","HS904_HUMAN"
-0.157749999999997,11.64685,-3.27620841182252,0.0127315669374962,0.097121293129633,-3.39864025956955,"XRP2_HUMAN",13,-3.179932894342,0.0134331855624928,0.0960687027979538,-0.157749999999997,"Non-significant",1.01741807347544,"RP2","Protein XRP2","XRP2_HUMAN"
0.176824999999999,11.7323375,4.01843570484033,0.00462313704075985,0.0549444631346985,-2.32725795331106,"SC11C_HUMAN",8,3.17953178293562,0.0134411810330877,0.0960687027979538,0.176824999999999,"Non-significant",1.01741807347544,"SEC11C","Signal peptidase complex catalytic subunit SEC11C","SC11C_HUMAN"
0.108875000000001,16.4601125,2.93299271093935,0.020858398511652,0.129169211828574,-3.91339126072336,"METK1_HUMAN",24,3.17869260584581,0.0134579248100437,0.0961045884954164,0.108875000000001,"Non-significant",1.01725587652847,"MAT1A","S-adenosylmethionine synthase isoform type-1","METK1_HUMAN"
0.111924999999999,13.6288625,3.36857658044878,0.0111760186194735,0.0892122693694679,-3.26180588695692,"SDF2L_HUMAN",14,3.17805780499389,0.0134706053387089,0.0961114208587777,0.111924999999999,"Non-significant",1.017225002329,"SDF2L1","Stromal cell-derived factor 2-like protein 1","SDF2L_HUMAN"
-0.0705750000000016,14.1851875,-2.39303804507253,0.0464416215037168,0.206238645484577,-4.73152095549937,"ACLY_HUMAN",67,-3.17598295282896,0.0135121396018118,0.0963239308310026,-0.0705750000000016,"Non-significant",1.01626580283687,"ACLY","ATP-citrate synthase","ACLY_HUMAN"
-0.323502499999999,7.13387625,-3.08073531657077,0.0168357760946761,0.113690026708529,-3.69075722399571,"P121C_HUMAN",17,-3.17288822150483,0.0135743404900607,0.0966186926672418,-0.323502499999999,"Non-significant",1.01493884318198,"POM121C","Nuclear envelope pore membrane protein POM 121C","P121C_HUMAN"
-0.343494999999999,9.9420525,-3.90842925870145,0.00534490715315544,0.0588945548945811,-2.48160583927613,"SAYS1_HUMAN",4,-3.17275328016649,0.0135770595209396,0.0966186926672418,-0.343494999999999,"Non-significant",1.01493884318198,"SAYSD1","SAYSvFN domain-containing protein 1","SAYS1_HUMAN"
-0.209180000000002,9.84677,-2.99731688344183,0.0189949014206526,0.122325374584847,-3.81629948829884,"DHX16_HUMAN",34,-3.17162871562943,0.0135997415015082,0.0966386615025943,-0.209180000000002,"Non-significant",1.0148490938933,"DHX16","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16","DHX16_HUMAN"
-0.212232499999999,8.49260875,-3.21562439310094,0.0138761149979367,0.101206753339044,-3.48883121845426,"CHST9_HUMAN",12,-3.17144544654363,0.013603441738716,0.0966386615025943,-0.212232499999999,"Non-significant",1.0148490938933,"CHST9","Carbohydrate sulfotransferase 9","CHST9_HUMAN"
-0.110300000000001,13.350275,-2.91077380351542,0.0215459596936593,0.131961139756375,-3.946978306109,"DC1I2_HUMAN",25,-3.16750960906009,0.0136831633595782,0.0971208426162962,-0.110300000000001,"Non-significant",1.01268755833203,"DYNC1I2","Cytoplasmic dynein 1 intermediate chain 2","DC1I2_HUMAN"
-0.186325,15.6572875,-3.86038371362022,0.00569773991181852,0.0607413157309339,-2.54953944973589,"TBA4A_HUMAN",8,-3.16673315826549,0.013698948613973,0.0971487722641441,-0.186325,"Non-significant",1.0125626835076,"TUBA4A","Tubulin alpha-4A chain","TBA4A_HUMAN"
-0.119299999999999,11.34615,-3.04686012048263,0.017679546229374,0.117262880249521,-3.74168326153345,"RT29_HUMAN",19,-3.16559507040846,0.013722120602669,0.0972289928268626,-0.119299999999999,"Non-significant",1.0122042129831,"DAP3","Small ribosomal subunit protein mS29","RT29_HUMAN"
-0.0989250000000013,14.2136875,-2.67811682425017,0.0303477785830844,0.162396272078411,-4.29965660932974,"COPB_HUMAN",56,-3.16407268342537,0.0137531816214593,0.0973649248123692,-0.0989250000000013,"Non-significant",1.01159746718613,"COPB1","Coatomer subunit beta","COPB_HUMAN"
0.374874999999999,10.3495375,3.04860954066237,0.01763489494853,0.117112540091895,-3.73905136927532,"HUTH_HUMAN",25,3.16213333312139,0.0137928570916943,0.0975247344254741,0.374874999999999,"Non-significant",1.01088522366378,"HAL","Histidine ammonia-lyase","HUTH_HUMAN"
0.493550000000001,11.4509,3.86933872576659,0.0056301089798408,0.0604715882002132,-2.53685384936889,"CHC10_HUMAN",2,3.16180687319591,0.013799547686454,0.0975247344254741,0.493550000000001,"Non-significant",1.01088522366378,"CHCHD10","Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial","CHC10_HUMAN"
-0.156312500000002,10.13159375,-2.9543651912829,0.0202187591020114,0.127502605475607,-3.8811066508915,"VP33A_HUMAN",29,-3.16088802470092,0.0138183972613782,0.0975738335476125,-0.156312500000002,"Non-significant",1.01066663181575,"VPS33A","Vacuolar protein sorting-associated protein 33A","VP33A_HUMAN"
0.188584999999998,9.698875,3.56312158533255,0.00852608824933556,0.0774261617539396,-2.97656837068155,"GLOD5_HUMAN",9,3.15844838047613,0.0138685765625465,0.0978438818070192,0.188584999999998,"Non-significant",1.00946632565773,"GLOD5","Glyoxalase domain-containing protein 5","GLOD5_HUMAN"
-0.179504999999999,8.424955,-2.98397184868152,0.0193665738576295,0.124036853503786,-3.83642383847383,"DUS3L_HUMAN",27,-3.15579333414961,0.0139234042694323,0.0981462323308735,-0.179504999999999,"Non-significant",1.0081263675802,"DUS3L","tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like","DUS3L_HUMAN"
