"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.353124999999999,11.1419125,-8.47097320044573,4.66490101229108e-05,0.000401131860450519,1.84558289349551,"K2013_HUMAN",18,-9.16191620898381,3.18835504646061e-05,0.000316246455933593,-0.353124999999999,"Non-significant",3.49997433277932,"KIAA2013","Uncharacterized protein KIAA2013","K2013_HUMAN"
-0.357699999999999,11.548675,-9.64267022591338,1.92573173282325e-05,0.000213814417533109,2.82897050690363,"SSRP1_HUMAN",25,-9.16037515936428,3.19194627222468e-05,0.000316246455933593,-0.357699999999999,"Non-significant",3.49997433277932,"SSRP1","FACT complex subunit SSRP1","SSRP1_HUMAN"
-0.310550000000001,11.554925,-8.44164786705779,4.77554891935394e-05,0.00040847367105966,1.81952497027124,"AT131_HUMAN",49,-9.1600988233199,3.19259072178413e-05,0.000316246455933593,-0.310550000000001,"Non-significant",3.49997433277932,"ATP13A1","Endoplasmic reticulum transmembrane helix translocase","AT131_HUMAN"
0.247700000000002,13.151,8.22069180418101,5.71074133740675e-05,0.000467205690589664,1.62073897068391,"CHDH_HUMAN",36,9.14984253077051,3.21661383419652e-05,0.000317748090891842,0.247700000000002,"Non-significant",3.49791705011346,"CHDH","Choline dehydrogenase, mitochondrial","CHDH_HUMAN"
0.407024999999997,11.2343875,9.96594253964169,1.53349974921373e-05,0.000180426178644754,3.08199390468373,"CFAB_HUMAN",28,9.14915338248508,3.21823531215571e-05,0.000317748090891842,0.407024999999997,"Non-significant",3.49791705011346,"CFB","Complement factor B","CFAB_HUMAN"
-0.61693,8.807805,-10.1325361651056,1.36710965307392e-05,0.00016642089346079,3.20955767725753,"SPART_HUMAN",19,-9.14859774896642,3.21954331857502e-05,0.000317748090891842,-0.61693,"Up in BDM",3.49791705011346,"SPART","Spartin","SPART_HUMAN"
-0.594642500000003,9.98995375,-9.09999154761367,2.86615516799845e-05,0.00028442739534332,2.38702903804442,"RAD_HUMAN",13,-9.1432427548305,3.23218020889291e-05,0.000318606251566846,-0.594642500000003,"Up in BDM",3.49674570689538,"RRAD","GTP-binding protein RAD","RAD_HUMAN"
0.496549999999999,17.075125,14.2080523241781,1.26088079977243e-06,2.95411579842335e-05,5.84649786511048,"GATM_HUMAN",44,9.13698463944497,3.24701929781607e-05,0.000319679135009102,0.496549999999999,"Non-significant",3.49528570857073,"GATM","Glycine amidinotransferase, mitochondrial","GATM_HUMAN"
-0.5627175,9.55214875,-9.88192011233112,1.62599566995019e-05,0.000188564175038843,3.01693569462999,"NCK2_HUMAN",16,-9.13085322472854,3.26163255734029e-05,0.000320727201471795,-0.5627175,"Up in BDM",3.49386420518498,"NCK2","Cytoplasmic protein NCK2","NCK2_HUMAN"
1.459225,11.4941125,9.28463109842293,2.49785191754924e-05,0.000256871972640592,2.53989983151128,"CP4AB_HUMAN",25,9.12379932235832,3.27853630243419e-05,0.000321997678403105,1.459225,"Up in CM",3.49214725954751,"CYP4A11","Cytochrome P450 4A11","CP4AB_HUMAN"
0.501072499999998,9.36494625,8.61550078194861,4.15999762712977e-05,0.000367891256237307,1.97291836253137,"CAH5A_HUMAN",9,9.11859834802806,3.29106307148794e-05,0.000322647147924644,0.501072499999998,"Up in CM",3.49127216953427,"CA5A","Carbonic anhydrase 5A, mitochondrial","CAH5A_HUMAN"
-1.0507775,8.73869625,-9.08427817163951,2.90022000612111e-05,0.000284841777757922,2.3738963750467,"STR3N_HUMAN",4,-9.11774130974042,3.29313246366239e-05,0.000322647147924644,-1.0507775,"Up in BDM",3.49127216953427,"STARD3NL","STARD3 N-terminal-like protein","STR3N_HUMAN"
0.308799999999998,11.680375,8.16732112603004,5.9663914254834e-05,0.00048274616508691,1.57206422784511,"LAP2A_HUMAN",35,9.11404121446809,3.30208352940919e-05,0.000322830239331481,0.308799999999998,"Non-significant",3.49102579191865,"TMPO","Lamina-associated polypeptide 2, isoform alpha","LAP2A_HUMAN"
0.493524999999998,16.4136125,8.82931920081993,3.52178974140344e-05,0.000327579130952405,2.15805051806832,"GRHPR_HUMAN",24,9.11366751522858,3.30298908730836e-05,0.000322830239331481,0.493524999999998,"Non-significant",3.49102579191865,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","GRHPR_HUMAN"
-1.7354775,7.85924125,-9.20921607656943,2.64143637940149e-05,0.000268562644713236,2.47778002045944,"NRP1_HUMAN",20,-9.10773540894404,3.31740152016492e-05,0.000323498464273674,-1.7354775,"Up in BDM",3.49012777669251,"NRP1","Neuropilin-1","NRP1_HUMAN"
-0.523850000000001,12.8855,-8.86580539889818,3.4242786515423e-05,0.00032221704703628,2.18926227610627,"CAV1_HUMAN",11,-9.10755935141833,3.31783034619418e-05,0.000323498464273674,-0.523850000000001,"Up in BDM",3.49012777669251,"CAV1","Caveolin-1","CAV1_HUMAN"
0.276824999999999,14.5834875,9.8461426758471,1.66727646734166e-05,0.000191444041188691,2.98908450339553,"SIAS_HUMAN",20,9.1031953981828,3.32847971072101e-05,0.000324145801226,0.276824999999999,"Non-significant",3.48925959959305,"NANS","Sialic acid synthase","SIAS_HUMAN"
0.265750000000001,14.37495,8.14689260245399,6.06762569852684e-05,0.000488979247469516,1.55336418514739,"MAAI_HUMAN",15,9.0993351590665,3.3379320176201e-05,0.000324675144385359,0.265750000000001,"Non-significant",3.48855095766124,"GSTZ1","Maleylacetoacetate isomerase","MAAI_HUMAN"
-1.02757,9.3384875,-9.48483075583699,2.15746290270796e-05,0.000231590606143273,2.70270892379905,"RRP12_HUMAN",42,-9.09130549446787,3.35769090318654e-05,0.000326204514067991,-1.02757,"Up in BDM",3.48651003342065,"RRP12","RRP12-like protein","RRP12_HUMAN"
0.256925000000004,14.8640375,7.56194991794336,9.97392134991749e-05,0.000698606640133302,1.00111738686038,"EZRI_HUMAN",34,9.0866380238189,3.36923695315328e-05,0.000326578329883589,0.256925000000004,"Non-significant",3.48601263626871,"EZR","Ezrin","EZRI_HUMAN"
0.925500000000003,12.0372,9.09390138547878,2.87930424986515e-05,0.00028442739534332,2.38194141529784,"MT1G_HUMAN",1,9.08607914882805,3.37062245825809e-05,0.000326578329883589,0.925500000000003,"Up in CM",3.48601263626871,"MT1G","Metallothionein-1G","MT1G_HUMAN"
-0.278049999999999,13.31095,-7.89263389888268,7.50315967638007e-05,0.000573232889075427,1.31736571083315,"TPD54_HUMAN",15,-9.08485495507669,3.37365959981191e-05,0.000326578329883589,-0.278049999999999,"Non-significant",3.48601263626871,"TPD52L2","Tumor protein D54","TPD54_HUMAN"
0.145025000000002,13.9388625,5.66389894883993,0.000633727610090752,0.00291543555626838,-1.04727800286294,"SC23A_HUMAN",35,9.06048851507983,3.43475815009739e-05,0.000332095097215756,0.145025000000002,"Non-significant",3.47873753592784,"SEC23A","Protein transport protein Sec23A","SC23A_HUMAN"
-0.39725,13.0287,-11.7173748666727,4.95034122876188e-06,7.78474866772029e-05,4.33633464830115,"GGT1_HUMAN",22,-9.05024904431753,3.46080528914334e-05,0.000334213729416316,-0.39725,"Non-significant",3.4759757133676,"GGT1","Glutathione hydrolase 1 proenzyme","GGT1_HUMAN"
-0.374117499999997,8.49239875,-8.24158628104284,5.61402372954254e-05,0.000463365956979369,1.63972438168416,"WAPL_HUMAN",40,-9.04556161321921,3.47280347081437e-05,0.000334972201128789,-0.374117499999997,"Non-significant",3.47499123295513,"WAPL","Wings apart-like protein homolog","WAPL_HUMAN"
1.218175,9.0892875,9.09406250523704,2.87895550840467e-05,0.00028442739534332,2.38207604978645,"CP2CJ_HUMAN",9,9.01983757021215,3.53948931952866e-05,0.000340564159515585,1.218175,"Up in CM",3.46780105849796,"CYP2C19","Cytochrome P450 2C19","CP2CJ_HUMAN"
0.475425000000001,11.5929125,8.62443686483969,4.13085659485364e-05,0.00036678777760276,1.98073261823405,"PRPS2_HUMAN",8,9.01902194487267,3.54162721452699e-05,0.000340564159515585,0.475425000000001,"Non-significant",3.46780105849796,"PRPS2","Ribose-phosphate pyrophosphokinase 2","PRPS2_HUMAN"
0.69792,9.58299,17.2910451385375,3.07592553524002e-07,1.11491955611413e-05,7.39046398621248,"S28A1_HUMAN",12,9.01651937098497,3.54819599134947e-05,0.000340564159515585,0.69792,"Up in CM",3.46780105849796,"SLC28A1","Sodium/nucleoside cotransporter 1","S28A1_HUMAN"
-0.387,10.53875,-9.13685850813835,2.78798455400115e-05,0.000279247573110177,2.4177648183298,"VPS41_HUMAN",38,-9.01622541510368,3.54896847086937e-05,0.000340564159515585,-0.387,"Non-significant",3.46780105849796,"VPS41","Vacuolar protein sorting-associated protein 41 homolog","VPS41_HUMAN"
0.2437,14.509575,7.26598451541954,0.000129784251816085,0.000846353488677384,0.708702857017494,"M2GD_HUMAN",56,9.01513163923417,3.55184444478087e-05,0.000340564159515585,0.2437,"Non-significant",3.46780105849796,"DMGDH","Dimethylglycine dehydrogenase, mitochondrial","M2GD_HUMAN"
-0.673545000000001,9.8519525,-8.96540882701792,3.17318437980546e-05,0.000305343444547233,2.27391448134221,"DGLB_HUMAN",20,-9.0121193338444,3.55977860107986e-05,0.00034061948503222,-0.673545000000001,"Up in BDM",3.46773051198138,"DAGLB","Diacylglycerol lipase-beta","DGLB_HUMAN"
0.430475000000001,15.9917625,12.9048163962557,2.50176477545588e-06,4.68096404629859e-05,5.09117144669757,"ADHX_HUMAN",22,9.01171333449827,3.5608494971202e-05,0.00034061948503222,0.430475000000001,"Non-significant",3.46773051198138,"ADH5","Alcohol dehydrogenase class-3","ADHX_HUMAN"
0.247900000000001,15.858725,7.20808569038435,0.000136779296977153,0.000879544198461677,0.650424677971081,"PSA1_HUMAN",21,9.00293363386507,3.58409667659764e-05,0.000342437983888165,0.247900000000001,"Non-significant",3.46541806853314,"PSMA1","Proteasome subunit alpha type-1","PSA1_HUMAN"
-0.578375000000005,11.6109375,-10.061168833208,1.43576298168758e-05,0.000173213017626578,3.15514087561177,"LEG3_HUMAN",13,-8.9943958891631,3.60686752851993e-05,0.000343987504764833,-0.578375000000005,"Up in BDM",3.46345733274894,"LGALS3","Galectin-3","LEG3_HUMAN"
-0.221250000000001,10.952475,-7.9053685714589,7.42280040127252e-05,0.000568167572381494,1.3293311272801,"RPAC1_HUMAN",14,-8.9936644247622,3.60882598095483e-05,0.000343987504764833,-0.221250000000001,"Non-significant",3.46345733274894,"POLR1C","DNA-directed RNA polymerases I and III subunit RPAC1","RPAC1_HUMAN"
-0.494174999999998,10.4580125,-8.81350874568372,3.56501046859578e-05,0.000331140276116876,2.14449163841151,"MGT4B_HUMAN",17,-8.98660696919363,3.62778364961533e-05,0.000345387223084108,-0.494174999999998,"Non-significant",3.46169373233516,"MGAT4B","Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B","MGT4B_HUMAN"
0.36726,10.10942,8.88550247794744,3.37290148896225e-05,0.000318867400412654,2.20606664209452,"SC16B_HUMAN",36,8.98318902144884,3.63700526899421e-05,0.000345857806932709,0.36726,"Non-significant",3.46110241669043,"SEC16B","Protein transport protein Sec16B","SC16B_HUMAN"
0.336125000000003,11.3332375,8.32634870659628,5.24009709487155e-05,0.000438421709311553,1.71633825793499,"OGFR_HUMAN",31,8.98043238415299,3.64446193982037e-05,0.000346140393468673,0.336125000000003,"Non-significant",3.46074771698174,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
0.300199999999997,16.22935,7.76011572209353,8.399895423586e-05,0.000621761490007744,1.19192367074738,"SDHA_HUMAN",38,8.97892688711327,3.64854157163565e-05,0.000346140393468673,0.300199999999997,"Non-significant",3.46074771698174,"SDHA","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial","SDHA_HUMAN"
-1.204745,8.803365,-9.54949662690528,2.05892467022582e-05,0.000224125015973066,2.75465818242759,"MMP15_HUMAN",15,-8.97719432342454,3.65324289126562e-05,0.000346180097187573,-1.204745,"Up in BDM",3.46069790448512,"MMP15","Matrix metalloproteinase-15","MMP15_HUMAN"
-0.6799625,9.36900875,-8.70377505786768,3.88195620980234e-05,0.000350982685054052,2.04981401852807,"NAGPA_HUMAN",15,-8.97475953734431,3.6598612488504e-05,0.000346401153096695,-0.6799625,"Up in BDM",3.46042067097716,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
-0.330287499999999,9.88085625,-8.22783074121849,5.67748736468114e-05,0.000465368544225111,1.62723009876341,"PI42B_HUMAN",16,-8.96903412541321,3.67547771632778e-05,0.000347096912671697,-0.330287499999999,"Non-significant",3.45954924923729,"PIP4K2B","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta","PI42B_HUMAN"
-0.416275000000001,10.4923375,-8.68932572569297,3.92600262120552e-05,0.000352598657635602,2.03727225662957,"MYORG_HUMAN",24,-8.96891606115489,3.67580053503616e-05,0.000347096912671697,-0.416275000000001,"Non-significant",3.45954924923729,"MYORG","Myogenesis-regulating glycosidase","MYORG_HUMAN"
-0.730252499999999,9.12524375,-8.78812079738361,3.63566644475296e-05,0.000336236749118285,2.12267603435519,"CLN3_HUMAN",5,-8.96352349624802,3.69057937414649e-05,0.000348085800247679,-0.730252499999999,"Up in BDM",3.45831369288883,"CLN3","Battenin","CLN3_HUMAN"
0.3043175,9.82922125,7.83383322716914,7.88708705010942e-05,0.000594695192407037,1.26191482582033,"IRF6_HUMAN",15,8.95862334096395,3.70406686561855e-05,0.000348950728144461,0.3043175,"Non-significant",3.45723589110855,"IRF6","Interferon regulatory factor 6","IRF6_HUMAN"
-0.332574999999999,11.1625125,-8.04100276035871,6.62425941205172e-05,0.000522889539332169,1.45581587556278,"SNTB2_HUMAN",21,-8.95510163528491,3.71379456850547e-05,0.000349342355148901,-0.332574999999999,"Non-significant",3.45674875621091,"SNTB2","Beta-2-syntrophin","SNTB2_HUMAN"
-0.739805,9.7682475,-9.01158973672127,3.06384368446762e-05,0.000296587407204213,2.31289151735479,"S35E1_HUMAN",9,-8.95399119528644,3.71686781427755e-05,0.000349342355148901,-0.739805,"Up in BDM",3.45674875621091,"SLC35E1","Solute carrier family 35 member E1","S35E1_HUMAN"
0.360350000000004,14.529075,8.45908309362629,4.70941288878937e-05,0.000404436795883903,1.83502663568327,"SRBS2_HUMAN",41,8.94720533393368,3.73571076364267e-05,0.000350384467882915,0.360350000000004,"Non-significant",3.45545515382316,"SORBS2","Sorbin and SH3 domain-containing protein 2","SRBS2_HUMAN"
-0.475147499999997,9.55357625,-8.61692588558164,4.15533484470215e-05,0.000367881397039732,1.97416501571648,"PRAF2_HUMAN",3,-8.94687701925814,3.73662515545061e-05,0.000350384467882915,-0.475147499999997,"Non-significant",3.45545515382316,"PRAF2","PRA1 family protein 2","PRAF2_HUMAN"
0.66675,10.62455,8.70628275013163,3.87436862806008e-05,0.000350982685054052,2.05198886390021,"INHBE_HUMAN",16,8.93600100360623,3.76705921631566e-05,0.000352828964605787,0.66675,"Up in CM",3.45243576976436,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.357975,12.0568125,-7.99266395725439,6.89723986046525e-05,0.00053917204827989,1.41093727469303,"VATC1_HUMAN",27,-8.92403060900507,3.8008793184251e-05,0.000354685501264195,-0.357975,"Non-significant",3.45015656413491,"ATP6V1C1","V-type proton ATPase subunit C 1","VATC1_HUMAN"
-0.398995000000003,9.6046825,-8.20812527709321,5.76981024761421e-05,0.000470609245524376,1.60930151562312,"TACC1_HUMAN",32,-8.92351479713738,3.80234432619237e-05,0.000354685501264195,-0.398995000000003,"Non-significant",3.45015656413491,"TACC1","Transforming acidic coiled-coil-containing protein 1","TACC1_HUMAN"
-0.430975,11.6735375,-8.51046842423127,4.52040430344932e-05,0.000393688430566978,1.88055911552575,"CO5_HUMAN",67,-8.92341210948208,3.80263605546706e-05,0.000354685501264195,-0.430975,"Non-significant",3.45015656413491,"C5","Complement C5","CO5_HUMAN"
0.411399999999997,11.787425,11.2228478085763,6.70236452136394e-06,9.67414507610442e-05,4.00056880433296,"KANK2_HUMAN",42,8.9227797429266,3.8044331262657e-05,0.000354685501264195,0.411399999999997,"Non-significant",3.45015656413491,"KANK2","KN motif and ankyrin repeat domain-containing protein 2","KANK2_HUMAN"
-0.4711,11.027275,-8.48020839118316,4.63065412025237e-05,0.000399461870373531,1.8537735582142,"ENPP4_HUMAN",13,-8.92113183462019,3.80912068461981e-05,0.000354713392785506,-0.4711,"Non-significant",3.45012241371854,"ENPP4","Bis(5'-adenosyl)-triphosphatase ENPP4","ENPP4_HUMAN"
0.311975000000004,13.1766875,8.16031758073047,6.00088260277501e-05,0.000485051340782304,1.56565757591494,"GSDMD_HUMAN",24,8.90011537638009,3.86947797293623e-05,0.000359919337804874,0.311975000000004,"Non-significant",3.44379481887548,"GSDMD","Gasdermin-D","GSDMD_HUMAN"
0.482452499999997,8.91120125,8.36188148097088,5.09173242481125e-05,0.000429160304376948,1.74826375251102,"ARH_HUMAN",11,8.89467779879391,3.8852693336011e-05,0.000360972781879283,0.482452499999997,"Non-significant",3.44252554359372,"LDLRAP1","Low density lipoprotein receptor adapter protein 1","ARH_HUMAN"
-2.4567525,6.89859875,-9.01185973147214,3.06321701515968e-05,0.000296587407204213,2.31311889264777,"TSP3_HUMAN",7,-8.8871259146574,3.9073216057695e-05,0.00036260482823691,-2.4567525,"Up in BDM",3.44056641738699,"THBS3","Thrombospondin-3","TSP3_HUMAN"
-0.362749999999998,12.8144,-10.6273601544418,9.81301827653278e-06,0.000129801939712286,3.57766781821897,"BAX_HUMAN",9,-8.87847094259118,3.93276880092961e-05,0.000364228028922794,-0.362749999999998,"Non-significant",3.43862663641557,"BAX","Apoptosis regulator BAX","BAX_HUMAN"
1.47194,7.09151,8.97390808982185,3.15273573107398e-05,0.000303737341052097,2.28110077666498,"FETUB_HUMAN",4,8.87811310276111,3.933824931951e-05,0.000364228028922794,1.47194,"Up in CM",3.43862663641557,"FETUB","Fetuin-B","FETUB_HUMAN"
0.319392500000001,9.52146625,7.81496535189641,8.01491263463989e-05,0.000602172848649147,1.24405104901128,"MOCS3_HUMAN",24,8.87243435566226,3.95062811734743e-05,0.000365365298312577,0.319392500000001,"Non-significant",3.43727270347235,"MOCS3","Adenylyltransferase and sulfurtransferase MOCS3","MOCS3_HUMAN"
0.58325,12.707125,9.26601963861474,2.53245234590434e-05,0.000259111548252465,2.52461009591181,"PAHX_HUMAN",19,8.86390824119334,3.976008776037e-05,0.000367292330705223,0.58325,"Up in CM",3.43498813990185,"PHYH","Phytanoyl-CoA dioxygenase, peroxisomal","PAHX_HUMAN"
-0.364450000000001,11.547725,-9.78449633953343,1.74120536043936e-05,0.000197948845688205,2.94088491812517,"STXB2_HUMAN",34,-8.86113193735757,3.98431296780944e-05,0.00036763928902744,-0.364450000000001,"Non-significant",3.43457808244361,"STXBP2","Syntaxin-binding protein 2","STXB2_HUMAN"
-0.664920000000002,9.16374,-9.04649169378965,2.98401719886247e-05,0.000291302065439678,2.34223589683476,"YIF1B_HUMAN",5,-8.84581127598594,4.03049182882847e-05,0.000371385281018609,-0.664920000000002,"Up in BDM",3.43017531249465,"YIF1B","Protein YIF1B","YIF1B_HUMAN"
0.994877499999999,7.50345625,8.79063781534548,3.62859160593251e-05,0.000335966849378608,2.12484126291369,"DHB14_HUMAN",5,8.84462265470583,4.03409967505058e-05,0.000371385281018609,0.994877499999999,"Up in CM",3.43017531249465,"HSD17B14","17-beta-hydroxysteroid dehydrogenase 14","DHB14_HUMAN"
-0.914565,9.1666675,-8.85260994510781,3.45918934134712e-05,0.000324255419910471,2.17798695978379,"DAF_HUMAN",11,-8.84200606746278,4.04205469624617e-05,0.0003716942902134,-0.914565,"Up in BDM",3.42981411027328,"CD55","Complement decay-accelerating factor","DAF_HUMAN"
-1.29701,7.4893125,-8.8696273386039,3.41424121659303e-05,0.000321646990136614,2.19252540432881,"NGAL_HUMAN",7,-8.83802076465801,4.05420494012448e-05,0.00037238793785257,-1.29701,"Up in BDM",3.42900439484673,"LCN2","Neutrophil gelatinase-associated lipocalin","NGAL_HUMAN"
-1.1015925,9.09577125,-9.74638064958364,1.78876001411935e-05,0.000202500660982167,2.91094904146428,"EPHB4_HUMAN",11,-8.82855062665898,4.08324272362032e-05,0.000374629409024098,-1.1015925,"Up in BDM",3.4263981327922,"EPHB4","Ephrin type-B receptor 4","EPHB4_HUMAN"
-0.440975000000002,12.1143375,-8.94009236324959,3.23498342725437e-05,0.000308353432104919,2.25247441885573,"TNR6_HUMAN",16,-8.82465731860608,4.09524854391167e-05,0.00037530492041313,-0.440975000000002,"Non-significant",3.42561574175728,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
-0.996172500000002,10.53191375,-9.1022150538546,2.86137130928631e-05,0.00028442739534332,2.38888579081123,"PLIN4_HUMAN",51,-8.82283489076576,4.10088205149009e-05,0.000375395578960299,-0.996172500000002,"Up in BDM",3.42551084637757,"PLIN4","Perilipin-4","PLIN4_HUMAN"
0.345600000000001,15.868525,10.7448957544433,9.08814315715001e-06,0.00012180623246226,3.66282471686426,"MTP_HUMAN",57,8.81952157629287,4.11114660532362e-05,0.00037590947976053,0.345600000000001,"Non-significant",3.42491672202288,"MTTP","Microsomal triglyceride transfer protein large subunit","MTP_HUMAN"
0.488175000000002,12.4614125,11.2626432161564,6.53802365866716e-06,9.47076079444564e-05,4.0280907587113,"CATS_HUMAN",15,8.81534377664529,4.1241306328214e-05,0.000376670597797688,0.488175000000002,"Non-significant",3.42403827868863,"CTSS","Cathepsin S","CATS_HUMAN"
-0.480912500000001,9.60924875,-8.35200329077689,5.13249911978089e-05,0.000431710243328579,1.73939967203131,"PXDC1_HUMAN",7,-8.8072475968523,4.14942430363597e-05,0.0003785530095518,-0.480912500000001,"Non-significant",3.42187329676135,"PXDC1","PX domain-containing protein 1","PXDC1_HUMAN"
0.909549999999999,11.998175,8.87657202079054,3.39608718567403e-05,0.000320684260768729,2.19845163828429,"ACPM_HUMAN",3,8.80160943504095,4.1671420919091e-05,0.00037949846217075,0.909549999999999,"Up in CM",3.42078997964231,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN"
-0.380599999999998,10.99345,-8.01183119754984,6.78751558004357e-05,0.000532071362448805,1.42875875121383,"DNJC1_HUMAN",25,-8.80096339119105,4.16917771134017e-05,0.00037949846217075,-0.380599999999998,"Non-significant",3.42078997964231,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
-0.9412425,8.53320375,-10.044914850591,1.45193680627849e-05,0.000174124706307849,3.14269929266033,"S29A3_HUMAN",6,-8.78623723668799,4.21588381515476e-05,0.00038320072716699,-0.9412425,"Up in BDM",3.41657367546951,"SLC29A3","Equilibrative nucleoside transporter 3","S29A3_HUMAN"
-0.776750000000003,10.943875,-11.9819488065239,4.22950692684373e-06,7.04899558495226e-05,4.51058202560642,"TM7S3_HUMAN",7,-8.78515718336039,4.21933251489077e-05,0.00038320072716699,-0.776750000000003,"Up in BDM",3.41657367546951,"TM7SF3","Transmembrane 7 superfamily member 3","TM7S3_HUMAN"
-0.413775000000003,11.5399875,-10.9172784947289,8.13167779522615e-06,0.000112164422557701,3.78619708477189,"FAM3C_HUMAN",11,-8.78024255612755,4.23506555142629e-05,0.000384197922022207,-0.413775000000003,"Non-significant",3.41544498839866,"FAM3C","Protein FAM3C","FAM3C_HUMAN"
-0.583417500000003,9.07671625,-9.738091583337,1.79929439555456e-05,0.000202558448457764,2.9044251914523,"S14L1_HUMAN",29,-8.76878913119905,4.27198840376764e-05,0.000387113029906433,-0.583417500000003,"Up in BDM",3.41216221043969,"SEC14L1","SEC14-like protein 1","S14L1_HUMAN"
-0.681784999999998,9.69636,-8.95936216246583,3.18782305829494e-05,0.00030583989385739,2.26879836668318,"SC22A_HUMAN",6,-8.76659288057663,4.2791099413522e-05,0.000387324139484321,-0.681784999999998,"Up in BDM",3.41192543531926,"SEC22A","Vesicle-trafficking protein SEC22a","SC22A_HUMAN"
0.404937499999999,9.22574375,8.01282983603053,6.78185271275742e-05,0.000532071362448805,1.42968632596557,"HG2A_HUMAN",11,8.76072418757649,4.29820546641267e-05,0.000388404205805945,0.404937499999999,"Non-significant",3.4107160760132,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN"
-0.416267500000002,9.22409875,-8.50124802930452,4.55368246338467e-05,0.000394506059502018,1.87240583577386,"C1GLT_HUMAN",16,-8.75763574451541,4.30829320284542e-05,0.000388404205805945,-0.416267500000002,"Non-significant",3.4107160760132,"C1GALT1","Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1","C1GLT_HUMAN"
-0.424742500000002,9.63935375,-8.51322245876743,4.51051752900222e-05,0.000393295719384303,1.88299298461007,"LRC8A_HUMAN",33,-8.75590632019785,4.31395365427424e-05,0.000388404205805945,-0.424742500000002,"Non-significant",3.4107160760132,"LRRC8A","Volume-regulated anion channel subunit LRRC8A","LRC8A_HUMAN"
-0.376300000000001,11.381175,-8.22942334829745,5.67009851576031e-05,0.000465293465003965,1.62867755661641,"FBP1L_HUMAN",32,-8.75504850760778,4.31676440836946e-05,0.000388404205805945,-0.376300000000001,"Non-significant",3.4107160760132,"FNBP1L","Formin-binding protein 1-like","FBP1L_HUMAN"
0.928844999999999,9.040675,8.65578806132904,4.03041833355514e-05,0.000359579154416404,2.00809435884661,"GBP7_HUMAN",17,8.75438372237513,4.31894409906755e-05,0.000388404205805945,0.928844999999999,"Up in CM",3.4107160760132,"GBP7","Guanylate-binding protein 7","GBP7_HUMAN"
-0.578172500000001,8.63805125,-8.45631719921258,4.71983558678295e-05,0.000404436795883903,1.83256925287413,"PLPL2_HUMAN",16,-8.75394230316986,4.32039210520352e-05,0.000388404205805945,-0.578172500000001,"Up in BDM",3.4107160760132,"PNPLA2","Patatin-like phospholipase domain-containing protein 2","PLPL2_HUMAN"
-0.497530000000001,9.6976575,-8.33166693854416,5.217585374095e-05,0.000437486956211721,1.72112374306864,"MA1B1_HUMAN",21,-8.75165198193125,4.32791393678211e-05,0.000388404205805945,-0.497530000000001,"Non-significant",3.4107160760132,"MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","MA1B1_HUMAN"
-3.437305,7.6916975,-8.85264635854916,3.45909245471655e-05,0.000324255419910471,2.17801809414745,"OLFL3_HUMAN",10,-8.7511744884478,4.32948397168325e-05,0.000388404205805945,-3.437305,"Up in BDM",3.4107160760132,"OLFML3","Olfactomedin-like protein 3","OLFL3_HUMAN"
0.635644999999997,9.211675,9.08921722456778,2.88946385548354e-05,0.000284823613949676,2.37802635338782,"PKHF1_HUMAN",11,8.74672433461576,4.344147339404e-05,0.000389287615791603,0.635644999999997,"Up in CM",3.40972941205096,"PLEKHF1","Pleckstrin homology domain-containing family F member 1","PKHF1_HUMAN"
0.415074999999998,11.4835375,8.31993534420291,5.26738964107898e-05,0.000439384008966371,1.71056398587634,"NIF3L_HUMAN",21,8.74042500458055,4.36499961866753e-05,0.000390723055566884,0.415074999999998,"Non-significant",3.40813096141394,"NIF3L1","NIF3-like protein 1","NIF3L_HUMAN"
-0.750117500000002,9.97556625,-8.58456329502644,4.26268536191096e-05,0.000376149408082165,1.94581212991092,"NOP2_HUMAN",24,-8.73104903163339,4.39624564427241e-05,0.000393084663082454,-0.750117500000002,"Up in BDM",3.4055139006434,"NOP2","28S rRNA (cytosine(4447)-C(5))-methyltransferase","NOP2_HUMAN"
