"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.436407500000001,9.37014125,-9.60589352075008,2.25997347539379e-05,0.000166762039165421,2.16521068924862,"CACO1_HUMAN",29,-10.354666221799,8.64973902136631e-06,6.91315715720282e-05,-0.436407500000001,"Non-significant",4.16032357016369,"CALCOCO1","Calcium-binding and coiled-coil domain-containing protein 1","CACO1_HUMAN"
-0.26385,12.256525,-9.46993597783225,2.48836841475957e-05,0.000181008378564321,2.05702552837668,"BCAT2_HUMAN",22,-10.3542943502448,8.6519873667847e-06,6.91315715720282e-05,-0.26385,"Non-significant",4.16032357016369,"BCAT2","Branched-chain-amino-acid aminotransferase, mitochondrial","BCAT2_HUMAN"
-1.8033825,8.17176875,-10.048824466062,1.6648776664155e-05,0.00013136349479571,2.50869846380251,"EXT1_HUMAN",15,-10.3485372364646,8.68687879413067e-06,6.9342777365417e-05,-1.8033825,"Up in BD",4.15899876766493,"EXT1","Exostosin-1","EXT1_HUMAN"
0.813950000000002,12.62885,12.5710355396913,3.56877067059375e-06,4.18551959335158e-05,4.24048054599897,"SDC1_HUMAN",6,10.3356205323818,8.76573721873495e-06,6.99041962248922e-05,0.813950000000002,"Up in C",4.15549675354449,"SDC1","Syndecan-1","SDC1_HUMAN"
-0.454349999999998,12.55325,-10.7864778848907,1.02661017071053e-05,9.12814553089471e-05,3.05230181654033,"PSMF1_HUMAN",13,-10.3327235430719,8.78353381315401e-06,6.99780468418237e-05,-0.454349999999998,"Non-significant",4.15503818328289,"PSMF1","Proteasome inhibitor PI31 subunit","PSMF1_HUMAN"
-0.622335000000001,8.7940675,-9.9442078651265,1.78755745077169e-05,0.000139168053004998,2.42877626166647,"SRPK1_HUMAN",20,-10.3220371677176,8.84953299744398e-06,7.04354092359667e-05,-0.622335000000001,"Up in BD",4.15220895776522,"SRPK1","SRSF protein kinase 1","SRPK1_HUMAN"
0.424924999999998,12.5358875,10.2513496232233,1.45346370062929e-05,0.000118444288446908,2.66136787688981,"GPX2_HUMAN",16,10.3200286336078,8.86199972510522e-06,7.04662208985573e-05,0.424924999999998,"Non-significant",4.15201901907904,"GPX2","Glutathione peroxidase 2","GPX2_HUMAN"
-1.2472325,8.12000125,-10.4409276037567,1.28269735659834e-05,0.000107851824916853,2.8018892715813,"CF047_HUMAN",8,-10.3113069471951,8.91636313760687e-06,7.08297916687026e-05,-1.2472325,"Up in BD",4.14978403558783,"C6orf47","Uncharacterized protein C6orf47","CF047_HUMAN"
-2.7556025,7.82378375,-9.96598951475844,1.76119583328859e-05,0.000137376626463367,2.44547678587163,"DHX58_HUMAN",29,-10.2970314910255,9.00615296984804e-06,7.14738064344765e-05,-2.7556025,"Up in BD",4.14585308834141,"DHX58","ATP-dependent RNA helicase DHX58","DHX58_HUMAN"
0.244975000000004,13.6267875,9.04473385822605,3.38935367258109e-05,0.00023088042365382,1.70987986254057,"IF5_HUMAN",25,10.2926169720254,9.03412438683813e-06,7.16264523436161e-05,0.244975000000004,"Non-significant",4.14492655890346,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN"
-0.296124999999996,11.0393375,-8.75163455461608,4.22483470297092e-05,0.000273130292595519,1.4624537076557,"HCFC1_HUMAN",49,-10.2859136720401,9.07678455010625e-06,7.18722153791253e-05,-0.296124999999996,"Non-significant",4.1434389683045,"HCFC1","Host cell factor 1","HCFC1_HUMAN"
-1.274675,10.9377125,-15.0973818131608,9.91973515685901e-07,1.68020638049442e-05,5.67893671193759,"GSTA5_HUMAN",2,-10.284993819303,9.08265615183872e-06,7.18722153791253e-05,-1.274675,"Up in BD",4.1434389683045,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.5783775,10.00451125,9.61819189908216,2.24050870760079e-05,0.000165923129041655,2.1749316418047,"SH319_HUMAN",43,10.280543792634,9.11112177087917e-06,7.2027942408551e-05,0.5783775,"Up in C",4.14249899135098,"SH3D19","SH3 domain-containing protein 19","SH319_HUMAN"
-0.607612500000002,9.77946875,-10.3529853035845,1.3589206586767e-05,0.000112986121296466,2.73698622891391,"COR1A_HUMAN",13,-10.2681996568915,9.19060900923996e-06,7.25466248069476e-05,-0.607612500000002,"Up in BD",4.13938278807553,"CORO1A","Coronin-1A","COR1A_HUMAN"
-0.496575000000004,12.2687125,-9.75234419968887,2.04003631371617e-05,0.000155429532526442,2.28027690110582,"RIR2B_HUMAN",23,-10.2676091736527,9.19443073608424e-06,7.25466248069476e-05,-0.496575000000004,"Non-significant",4.13938278807553,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
-0.789809999999999,8.058935,-11.1695922055965,8.07917045570692e-06,7.69257135840713e-05,3.32169027482591,"NKAP_HUMAN",8,-10.2582293702787,9.25537836604861e-06,7.29572998508332e-05,-0.789809999999999,"Up in BD",4.13693124761801,"NKAP","NF-kappa-B-activating protein","NKAP_HUMAN"
-0.311015000000003,9.9371675,-8.92382788405035,3.7090797338111e-05,0.000246610183761422,1.6086426813098,"VPS39_HUMAN",40,-10.2500582347402,9.30884181886158e-06,7.33082470999301e-05,-0.311015000000003,"Non-significant",4.13484716494255,"VPS39","Vam6/Vps39-like protein","VPS39_HUMAN"
-0.237124999999997,10.9167375,-7.98697124606439,7.74098998848159e-05,0.000431118450581332,0.783048548990571,"ROCK1_HUMAN",82,-10.2411616261145,9.36744621758996e-06,7.36989674585437e-05,-0.237124999999997,"Non-significant",4.13253859667552,"ROCK1","Rho-associated protein kinase 1","ROCK1_HUMAN"
-0.550525,10.4813875,-9.71735805430136,2.09029284289594e-05,0.000158083217030082,2.25292497301526,"ADAM9_HUMAN",25,-10.2386549607622,9.38403294061579e-06,7.37586788563454e-05,-0.550525,"Up in BD",4.13218687083916,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN"
0.290700000000003,12.8481,9.46114754486558,2.50400570607903e-05,0.000181861140704409,2.04998645494693,"H1BP3_HUMAN",22,10.2339853691385,9.41501975324689e-06,7.39313524301897e-05,0.290700000000003,"Non-significant",4.1311713491576,"HS1BP3","HCLS1-binding protein 3","H1BP3_HUMAN"
-0.315149999999999,10.720825,-9.38557599605253,2.64314410130634e-05,0.000189675725128447,1.98922498261448,"STRN3_HUMAN",24,-10.2293656145886,9.44578881575747e-06,7.41019872838084e-05,-0.315149999999999,"Non-significant",4.13017014485712,"STRN3","Striatin-3","STRN3_HUMAN"
-0.804130000000001,10.012535,-11.0654930288712,8.61617109038575e-06,8.04503081992966e-05,3.24932393176398,"PRIO_HUMAN",8,-10.2193495759259,9.51288693348876e-06,7.45489154852245e-05,-0.804130000000001,"Up in BD",4.12755867014806,"PRNP","Major prion protein","PRIO_HUMAN"
-0.5863175,8.55812125,-9.74031029889647,2.05716708389562e-05,0.000156422264897832,2.27087849104619,"UTP4_HUMAN",24,-10.2181519088293,9.52094590302879e-06,7.45489154852245e-05,-0.5863175,"Up in BD",4.12755867014806,"UTP4","U3 small nucleolar RNA-associated protein 4 homolog","UTP4_HUMAN"
0.272024999999999,12.5862875,8.74864653472271,4.23447148454684e-05,0.000273340135671772,1.45989577079728,"ACSM5_HUMAN",35,10.2164175682697,9.53262966375321e-06,7.45691774651229e-05,0.272024999999999,"Non-significant",4.12744064736568,"ACSM5","Acyl-coenzyme A synthetase ACSM5, mitochondrial","ACSM5_HUMAN"
-0.495475000000001,12.3666125,-11.6973524261221,5.87768187322117e-06,6.08441105585139e-05,3.67944275555785,"RHOG_HUMAN",10,-10.2114649940924,9.56608236384757e-06,7.47595264240442e-05,-0.495475000000001,"Non-significant",4.12633345839106,"RHOG","Rho-related GTP-binding protein RhoG","RHOG_HUMAN"
-0.552597500000001,10.35652625,-9.46085492317607,2.50452827342374e-05,0.000181861140704409,2.04975198376165,"LUZP1_HUMAN",59,-10.1957510431442,9.6730986079691e-06,7.55238689410769e-05,-0.552597500000001,"Up in BD",4.12191577007755,"LUZP1","Leucine zipper protein 1","LUZP1_HUMAN"
0.34055,15.11395,10.2633478278615,1.4419246809425e-05,0.000117683492081117,2.67032903043276,"STA10_HUMAN",16,10.1943730236588,9.68254713841438e-06,7.55257102195253e-05,0.34055,"Non-significant",4.12190518206964,"STARD10","START domain-containing protein 10","STA10_HUMAN"
-0.502602500000002,10.12362375,-9.82809675601712,1.93582652677491e-05,0.000149293564125125,2.33920918014987,"FBLI1_HUMAN",19,-10.1820503673336,9.76750029194945e-06,7.61159385868836e-05,-0.502602500000002,"Up in BD",4.1185243929594,"FBLIM1","Filamin-binding LIM protein 1","FBLI1_HUMAN"
0.394724999999999,8.8317375,9.13211249048779,3.17761713990063e-05,0.000220576674961095,1.78233473375655,"YTDC2_HUMAN",51,10.1800240417398,9.78154977166681e-06,7.61530342147431e-05,0.394724999999999,"Non-significant",4.11831278810643,"YTHDC2","3'-5' RNA helicase YTHDC2","YTDC2_HUMAN"
-0.422100000000002,13.395275,-9.80617201497745,1.96535602461484e-05,0.000151286278777394,2.32219334501968,"PLBL2_HUMAN",19,-10.1754467700782,9.81336966332582e-06,7.63282775141794e-05,-0.422100000000002,"Non-significant",4.11731453814936,"PLBD2","Putative phospholipase B-like 2","PLBL2_HUMAN"
-0.5876825,9.93518375,-11.0227718638158,8.8481466522202e-06,8.2334967372192e-05,3.2194481285679,"GCH1_HUMAN",10,-10.1709966989082,9.8444166142515e-06,7.64971823731126e-05,-0.5876825,"Up in BD",4.11635456095547,"GCH1","GTP cyclohydrolase 1","GCH1_HUMAN"
-0.215775000000001,16.4030125,-7.98129632511042,7.77723001006622e-05,0.000432549061211146,0.777812115611292,"ACTN1_HUMAN",45,-10.1665582300046,9.87549237578328e-06,7.66402593939725e-05,-0.215775000000001,"Non-significant",4.11554303402893,"ACTN1","Alpha-actinin-1","ACTN1_HUMAN"
0.555175,13.0183625,10.3242910420343,1.38488901661377e-05,0.000114333536336351,2.71570388864102,"CSRP2_HUMAN",13,10.1656982090235,9.88152649175762e-06,7.66402593939725e-05,0.555175,"Up in C",4.11554303402893,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2_HUMAN"
0.74431,9.3297875,9.72671485476788,2.07671648692462e-05,0.000157346781513937,2.26024840577448,"ITIH1_HUMAN",26,10.1628133063299,9.90179788470107e-06,7.67248951406232e-05,0.74431,"Up in C",4.11506369644296,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","ITIH1_HUMAN"
0.247499999999997,11.614725,8.12625621966634,6.9084085201644e-05,0.000395773117039188,0.910642865016744,"JIP4_HUMAN",67,10.1526079876026,9.97388291750444e-06,7.72040703944119e-05,0.247499999999997,"Non-significant",4.11235980195401,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","JIP4_HUMAN"
0.326574999999998,16.2817625,11.4243434389593,6.91757358614947e-06,6.87397191021253e-05,3.49624918832221,"LGUL_HUMAN",13,10.1513973620619,9.982473117599e-06,7.72040703944119e-05,0.326574999999998,"Non-significant",4.11235980195401,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN"
0.447324999999998,14.4225125,9.34890736837269,2.71378525061073e-05,0.000194132735466901,1.95959130387855,"CP4F2_HUMAN",36,10.1403467042887,1.00612695844844e-05,7.77401395415676e-05,0.447324999999998,"Non-significant",4.10935468415653,"CYP4F2","Cytochrome P450 4F2","CP4F2_HUMAN"
0.455354999999997,8.5615375,10.1580261100928,1.54686411492535e-05,0.000124203643625446,2.59135006827214,"ZNG1C_HUMAN;ZNG1E_HUMAN",15,10.1375582230293,1.00812628220793e-05,7.7821273649158e-05,0.455354999999997,"Non-significant",4.10890166566444,"ZNG1C;ZNG1E","Zinc-regulated GTPase metalloprotein activator 1C;Zinc-regulated GTPase metalloprotein activator 1E","ZNG1C_HUMAN;ZNG1E_HUMAN"
0.597772499999998,8.11509625,9.64975785083524,2.19140939190481e-05,0.000163023359299779,2.19983313161935,"GCKR_HUMAN",25,10.1324474513699,1.01180224945503e-05,7.80315601225995e-05,0.597772499999998,"Up in C",4.10772970993872,"GCKR","Glucokinase regulatory protein","GCKR_HUMAN"
-0.737937499999997,9.54659625,-10.4932589329817,1.2396382795445e-05,0.000105420691034292,2.84028147243355,"NADK_HUMAN",10,-10.1239261775004,1.01796471912002e-05,7.84330335276874e-05,-0.737937499999997,"Up in BD",4.10550098760552,"NADK","NAD kinase","NADK_HUMAN"
0.270175,10.4301375,8.27214240811357,6.14272990870361e-05,0.000361767958272645,1.0424019051922,"MYO5B_HUMAN",79,10.121194776764,1.0199489294389e-05,7.85121251036627e-05,0.270175,"Non-significant",4.10506326734427,"MYO5B","Unconventional myosin-Vb","MYO5B_HUMAN"
0.427825000000002,11.4629375,9.38484097081812,2.64453956845347e-05,0.000189675725128447,1.98863194743916,"RTKN_HUMAN",29,10.1132504388048,1.02574474141557e-05,7.88841969054867e-05,0.427825000000002,"Non-significant",4.10300999152011,"RTKN","Rhotekin","RTKN_HUMAN"
-0.212699999999998,15.0273,-8.17019003845738,6.66707070055251e-05,0.000385720858173108,0.950522888569971,"2AAA_HUMAN",34,-10.1100544551317,1.02808678835327e-05,7.89856575213201e-05,-0.212699999999998,"Non-significant",4.10245176218857,"PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","2AAA_HUMAN"
0.390674999999998,16.2888375,13.1893040476115,2.55509535641587e-06,3.28833151207179e-05,4.6161036429499,"CYC_HUMAN",10,10.1088227404974,1.02899100064369e-05,7.89856575213201e-05,0.390674999999998,"Non-significant",4.10245176218857,"CYCS","Cytochrome c","CYC_HUMAN"
-0.5784375,10.08840625,-9.49063727904162,2.45196817936166e-05,0.000178677645639172,2.07358403277389,"DDX23_HUMAN",38,-10.1068996741081,1.0304045236608e-05,7.90201710474387e-05,-0.5784375,"Up in BD",4.10226203457765,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN"
-0.671144999999998,8.049525,-10.0097604353149,1.70953838289817e-05,0.000134370044707566,2.47894083805686,"NCDN_HUMAN",14,-10.1046312460006,1.03207469953728e-05,7.90742839888468e-05,-0.671144999999998,"Up in BD",4.10196473189533,"NCDN","Neurochondrin","NCDN_HUMAN"
0.874197500000001,8.36123125,12.8164192552994,3.11997738408184e-06,3.80053114334367e-05,4.39157691131997,"ANGI_HUMAN",5,10.1013998034045,1.03445915864335e-05,7.91829708922331e-05,0.874197500000001,"Up in C",4.10136820783895,"ANG","Angiogenin","ANGI_HUMAN"
0.503025000000004,10.0113875,9.270384027813,2.87234082772099e-05,0.000203170406433621,1.89579719661057,"NBEL1_HUMAN",71,10.0947582917881,1.03937930275401e-05,7.94853686938185e-05,0.503025000000004,"Up in C",4.09971280694525,"NBEAL1","Neurobeachin-like protein 1","NBEL1_HUMAN"
0.261075000000002,14.8194625,8.48126774704962,5.20618429660154e-05,0.000320904502733379,1.22800770844936,"MUTA_HUMAN",40,10.0869094783029,1.04522769461075e-05,7.9858123396262e-05,0.261075000000002,"Non-significant",4.09768089960404,"MMUT","Methylmalonyl-CoA mutase, mitochondrial","MUTA_HUMAN"
0.497824999999999,11.5126125,9.78941290102551,1.98827133570072e-05,0.000152620303465117,2.30916425753219,"CP4FC_HUMAN",18,10.0846995368777,1.04688104021271e-05,7.990996990376e-05,0.497824999999999,"Non-significant",4.0973990329004,"CYP4F12","Cytochrome P450 4F12","CP4FC_HUMAN"
-0.656675,8.7335575,-9.66198306595193,2.17272090605465e-05,0.0001623697902264,2.20945835259656,"KPCD_HUMAN",23,-10.0829055592258,1.04822534316032e-05,7.99381522160771e-05,-0.656675,"Up in BD",4.09724589475037,"PRKCD","Protein kinase C delta type","KPCD_HUMAN"
-0.493209999999999,7.0910825,-12.3672059059709,3.99766441706326e-06,4.54425579229397e-05,4.11287808255502,"SRGP1_HUMAN",9,-10.0795467890992,1.05074741822156e-05,8.00502673778486e-05,-0.493209999999999,"Non-significant",4.09663721314468,"SRGAP1","SLIT-ROBO Rho GTPase-activating protein 1","SRGP1_HUMAN"
-0.354449999999996,10.91005,-8.80280487433523,4.06358007345849e-05,0.0002654440593005,1.50614600030349,"UACA_HUMAN",75,-10.0783490640117,1.05164842603004e-05,8.00502673778486e-05,-0.354449999999996,"Non-significant",4.09663721314468,"UACA","Uveal autoantigen with coiled-coil domains and ankyrin repeats","UACA_HUMAN"
-0.356375,12.0454125,-9.69026392152115,2.13017401664735e-05,0.000159749761588322,2.23168428333098,"GCP60_HUMAN",19,-10.0754832997662,1.0538077609405e-05,8.01402228589072e-05,-0.356375,"Non-significant",4.09614945418858,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN"
-0.767109999999999,9.745985,-9.65835314017794,2.17825106630147e-05,0.000162634810942982,2.20660151977836,"GTPB4_HUMAN",25,-10.0724306774496,1.05611336174669e-05,8.02261042202272e-05,-0.767109999999999,"Up in BD",4.09568429662634,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN"
0.256824999999999,12.0651375,9.45720375019461,2.51105894150507e-05,0.000182173992942111,2.04682585721188,"COQ5_HUMAN",20,10.0703304083819,1.05770294834189e-05,8.02261042202272e-05,0.256824999999999,"Non-significant",4.09568429662634,"COQ5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial","COQ5_HUMAN"
-0.455300000000001,11.157875,-10.2475419950663,1.45714739065429e-05,0.000118508872108967,2.65852212524249,"APOL1_HUMAN",14,-10.070106093266,1.057872879508e-05,8.02261042202272e-05,-0.455300000000001,"Non-significant",4.09568429662634,"APOL1","Apolipoprotein L1","APOL1_HUMAN"
0.304224999999999,11.1166375,9.28183259140469,2.84858585530869e-05,0.000202187938024421,1.90512691683883,"GLPK_HUMAN",23,10.0658732442227,1.06108524343406e-05,8.03300077984814e-05,0.304224999999999,"Non-significant",4.09512219087505,"GK","Glycerol kinase","GLPK_HUMAN"
0.376050000000003,15.812075,16.3837727609423,5.57555012741924e-07,1.08570926234164e-05,6.32522741211397,"PHS_HUMAN",9,10.0657187294652,1.06120271341492e-05,8.03300077984814e-05,0.376050000000003,"Non-significant",4.09512219087505,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","PHS_HUMAN"
-0.49715,10.88505,-9.23390365214164,2.94953877181189e-05,0.000207378377798575,1.86600278299483,"GBF1_HUMAN",70,-10.0617431757413,1.06423015118046e-05,8.04848595883528e-05,-0.49715,"Non-significant",4.09428580926765,"GBF1","Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1","GBF1_HUMAN"
-0.2789,13.985175,-9.6261154928998,2.22806821850827e-05,0.000165300481948695,2.18118897014236,"RAB6A_HUMAN",19,-10.0549067131453,1.06945887999898e-05,8.08057502141165e-05,-0.2789,"Non-significant",4.09255773331695,"RAB6A","Ras-related protein Rab-6A","RAB6A_HUMAN"
-0.805282500000001,8.98261875,-12.1065586370897,4.63375356632317e-06,5.09215975023021e-05,3.9468472455922,"TTYH3_HUMAN",6,-10.0505199960667,1.07282913912509e-05,8.09837027244695e-05,-0.805282500000001,"Up in BD",4.09160237036777,"TTYH3","Protein tweety homolog 3","TTYH3_HUMAN"
-1.172455,9.0711,-11.8131589449761,5.49096776077198e-06,5.77114791061649e-05,3.75597669892192,"S38A2_HUMAN",4,-10.0492724791111,1.07378976410708e-05,8.09837027244695e-05,-1.172455,"Up in BD",4.09160237036777,"SLC38A2","Sodium-coupled neutral amino acid symporter 2","S38A2_HUMAN"
0.41535,11.174025,12.4819348559993,3.74949421119316e-06,4.36005014799454e-05,4.18493855237364,"RBPMS_HUMAN",10,10.0458517916272,1.07642874593253e-05,8.11081145142915e-05,0.41535,"Non-significant",4.09093569434015,"RBPMS","RNA-binding protein with multiple splicing","RBPMS_HUMAN"
-0.370899999999997,10.611875,-9.27499422722524,2.86274820898914e-05,0.000202841917176257,1.89955534419277,"NCBP1_HUMAN",26,-10.0291870879899,1.08938962481824e-05,8.20093309849396e-05,-0.370899999999997,"Non-significant",4.08613673097334,"NCBP1","Nuclear cap-binding protein subunit 1","NCBP1_HUMAN"
0.527149999999999,12.728175,9.41062836239344,2.59607460593236e-05,0.000187347003692196,2.00941405959597,"KBTBB_HUMAN",32,10.0276723247455,1.09057637126307e-05,8.20233494643542e-05,0.527149999999999,"Up in C",4.08606250005481,"KBTBD11","Kelch repeat and BTB domain-containing protein 11","KBTBB_HUMAN"
-0.393692499999998,9.80414125,-9.16822576516635,3.09449706399705e-05,0.000215720126961291,1.81210859406403,"HTSF1_HUMAN",33,-10.0227818259057,1.09441775417838e-05,8.22368171288209e-05,-0.393692499999998,"Non-significant",4.08493370683785,"HTATSF1","17S U2 SnRNP complex component HTATSF1","HTSF1_HUMAN"
-2.903225,7.74457,-10.2449102903844,1.45969959907726e-05,0.000118598784075672,2.65655469300466,"PCOC1_HUMAN",2,-10.0133817851836,1.10184396192744e-05,8.27190183139302e-05,-2.903225,"Up in BD",4.08239462830445,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
-0.304375,11.7816625,-9.064674866591,3.33966605995194e-05,0.000228535745905559,1.72646706109575,"CCDC6_HUMAN",26,-10.0085039078571,1.10571982826591e-05,8.29340453076295e-05,-0.304375,"Non-significant",4.08126715034259,"CCDC6","Coiled-coil domain-containing protein 6","CCDC6_HUMAN"
0.312300000000002,14.673,9.73887435838803,2.05922203164351e-05,0.000156422264897832,2.26975635717904,"BPHL_HUMAN",18,10.0049405147464,1.10856089270597e-05,8.30711352687712e-05,0.312300000000002,"Non-significant",4.08054985432839,"BPHL","Valacyclovir hydrolase","BPHL_HUMAN"
0.402600000000001,11.0794,9.8206746764189,1.94576654455552e-05,0.000149919117784456,2.33345258680218,"CC124_HUMAN",17,10.0025993188697,1.11043196372338e-05,8.31193824014691e-05,0.402600000000001,"Non-significant",4.08029769235933,"CCDC124","Coiled-coil domain-containing protein 124","CC124_HUMAN"
-0.270524999999999,12.4497875,-9.1163075067775,3.21478460833706e-05,0.00022221588717662,1.76927276751078,"PLIN3_HUMAN",23,-10.0015989484761,1.11123253369127e-05,8.31193824014691e-05,-0.270524999999999,"Non-significant",4.08029769235933,"PLIN3","Perilipin-3","PLIN3_HUMAN"
-0.210399999999998,13.652525,-8.56587377574289,4.87388209647098e-05,0.000304543334046259,1.30203065357327,"KAP0_HUMAN",25,-9.98302041259638,1.12621866858702e-05,8.41635427992381e-05,-0.210399999999998,"Non-significant",4.07487599151525,"PRKAR1A","cAMP-dependent protein kinase type I-alpha regulatory subunit","KAP0_HUMAN"
-0.342494999999998,8.726265,-8.73031214785249,4.2941475985839e-05,0.000275888887250712,1.44418438505424,"HTR5B_HUMAN",60,-9.9792930454752,1.12925251194468e-05,8.43003392021454e-05,-0.342494999999998,"Non-significant",4.07417067788625,"HEATR5B","HEAT repeat-containing protein 5B","HTR5B_HUMAN"
0.265075,10.5862625,10.2865546136556,1.41989857931347e-05,0.000116536948759628,2.68763542497906,"RM44_HUMAN",16,9.97824673228323,1.13010579145106e-05,8.43003392021454e-05,0.265075,"Non-significant",4.07417067788625,"MRPL44","Large ribosomal subunit protein mL44","RM44_HUMAN"
0.36842,9.5908525,8.97794892514545,3.56193627188624e-05,0.000240533390089978,1.6541014171864,"FIL1L_HUMAN",39,9.9718516310595,1.13533680031557e-05,8.46135553544275e-05,0.36842,"Non-significant",4.07256005606211,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
0.184049999999999,17.755275,7.79628572472358,9.07004831840486e-05,0.000485988602054138,0.6054445477666,"THIM_HUMAN",32,9.96938102509693,1.13736494921692e-05,8.46877189253438e-05,0.184049999999999,"Non-significant",4.07217956475389,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial","THIM_HUMAN"
-0.701424999999997,11.2895125,-10.0354610784786,1.68000559894442e-05,0.000132273855524757,2.49853010684272,"SCAM3_HUMAN",12,-9.96406025086995,1.14174664125118e-05,8.49368327130412e-05,-0.701424999999997,"Up in BD",4.07090393784611,"SCAMP3","Secretory carrier-associated membrane protein 3","SCAM3_HUMAN"
-0.680534999999999,9.5542825,-9.50635481462146,2.42473236876697e-05,0.000176850141985335,2.08613541540737,"ERCC3_HUMAN",27,-9.96118470896286,1.14412254339446e-05,8.50364153286293e-05,-0.680534999999999,"Up in BD",4.07039505558505,"ERCC3","General transcription and DNA repair factor IIH helicase/translocase subunit XPB","ERCC3_HUMAN"
0.449024999999997,12.0293375,10.6621627169365,1.11141961420521e-05,9.68269712779418e-05,2.96304659481119,"NAGAB_HUMAN",12,9.95591250063389,1.14849308962811e-05,8.52415778244069e-05,0.449024999999997,"Non-significant",4.0693485200783,"NAGA","Alpha-N-acetylgalactosaminidase","NAGAB_HUMAN"
-0.397162499999997,9.81220875,-11.0060698970942,8.94075259646931e-06,8.30082557031205e-05,3.207739789011,"CD123_HUMAN",12,-9.95534761987995,1.14896247250512e-05,8.52415778244069e-05,-0.397162499999997,"Non-significant",4.0693485200783,"CDC123","Translation initiation factor eIF2 assembly protein","CD123_HUMAN"
-0.490925000000001,13.0115875,-13.7251004304838,1.93496913955104e-06,2.73970241900508e-05,4.92853099956843,"HNRDL_HUMAN",8,-9.94910904528397,1.15416069037262e-05,8.55498131977824e-05,-0.490925000000001,"Non-significant",4.06778093442517,"HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like","HNRDL_HUMAN"
-0.315125000000005,12.7511625,-8.84235234568331,3.94369959482224e-05,0.000259058087166288,1.53976874398155,"CADH2_HUMAN",33,-9.94455114636839,1.15797517267464e-05,8.57550177559777e-05,-0.315125000000005,"Non-significant",4.06674045880733,"CDH2","Cadherin-2","CADH2_HUMAN"
0.378850000000003,11.9187,10.3321914542035,1.37768361020872e-05,0.000113968216311716,2.72156877581015,"HDHD2_HUMAN",14,9.93831982497389,1.16321302148099e-05,8.60065323030528e-05,0.378850000000003,"Non-significant",4.06546856229791,"HDHD2","Haloacid dehalogenase-like hydrolase domain-containing protein 2","HDHD2_HUMAN"
-1.015975,7.70667,-9.60918221588002,2.25474979102734e-05,0.000166676634687486,2.16781120973602,"DGKA_HUMAN",20,-9.93708549649188,1.1642537068267e-05,8.60065323030528e-05,-1.015975,"Up in BD",4.06546856229791,"DGKA","Diacylglycerol kinase alpha","DGKA_HUMAN"
-0.740667500000001,9.26765625,-9.86889027438481,1.8822070989125e-05,0.000145844364809874,2.37078144990444,"EBP2_HUMAN",13,-9.93677127967211,1.16451879551584e-05,8.60065323030528e-05,-0.740667500000001,"Up in BD",4.06546856229791,"EBNA1BP2","Probable rRNA-processing protein EBP2","EBP2_HUMAN"
-0.555157499999999,8.22606875,-10.4789174384932,1.25127391990844e-05,0.000105970491688114,2.82977692960213,"SENP3_HUMAN",11,-9.91343008980644,1.18440106967693e-05,8.73962193448379e-05,-0.555157499999999,"Up in BD",4.05850735401535,"SENP3","Sentrin-specific protease 3","SENP3_HUMAN"
-0.343875000000002,11.6706375,-10.8817803233183,9.66537005021539e-06,8.69777208250996e-05,3.12010650194153,"TX264_HUMAN",13,-9.90492656911666,1.19173879483731e-05,8.78585848927721e-05,-0.343875000000002,"Non-significant",4.05621579604235,"TEX264","Testis-expressed protein 264","TX264_HUMAN"
0.256149999999998,13.275825,9.65295113693034,2.18651041733662e-05,0.00016295465819387,2.20234830319868,"PPCS_HUMAN",18,9.89584264413029,1.1996336968647e-05,8.83611594510048e-05,0.256149999999998,"Non-significant",4.05373859406962,"PPCS","Phosphopantothenate--cysteine ligase","PPCS_HUMAN"
