"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BD_vs_B1"
-0.437102500000002,8.34921875,-5.52615850154124,0.000686045797505329,0.00478456271029817,-1.25581621185836,"JMJD6_HUMAN",13,5.8269623215422,0.00055312230792908,0.00413588123495907,0.437102500000002,"Non-significant",2.38343194083831,"JMJD6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6","JMJD6_HUMAN",-0.437102500000002
-0.4147,14.51955,-7.03801359793129,0.000144957490753128,0.00160286100924424,0.462114345159952,"FGL1_HUMAN",17,5.82397960223839,0.00055486456600752,0.00414279218596692,0.4147,"Non-significant",2.38270685158016,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN",-0.4147
-0.481997500000002,8.20418375,-5.82325802161473,0.000494615126142552,0.00382947707338146,-0.89534653605157,"NRP1_HUMAN",20,5.82362581457293,0.000555071624075489,0.00414279218596692,0.481997500000002,"Non-significant",2.38270685158016,"NRP1","Neuropilin-1","NRP1_HUMAN",-0.481997500000002
-0.327375000000002,11.1064875,-8.11894621693268,5.53171145801027e-05,0.000842049410830453,1.53127353599838,"CDC5L_HUMAN",43,5.81847769032068,0.000558094362432039,0.00416138163549781,0.327375000000002,"Non-significant",2.38076245373588,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN",-0.327375000000002
-0.412052500000001,10.29837375,-5.51350097154058,0.000695852762005312,0.00481556324939121,-1.2714381792424,"MPZL1_HUMAN",10,5.81763313354113,0.000558591992393309,0.00416138163549781,0.412052500000001,"Non-significant",2.38076245373588,"MPZL1","Myelin protein zero-like protein 1","MPZL1_HUMAN",-0.412052500000001
0.341325000000001,14.4916375,5.72559780877033,0.000550082425193045,0.00411674008099932,-1.01253269819209,"DHCR7_HUMAN",10,-5.81241205018481,0.00056167933594289,0.00417773817374045,-0.341325000000001,"Non-significant",2.37905878150814,"DHCR7","7-dehydrocholesterol reductase","DHCR7_HUMAN",0.341325000000001
-0.181225,12.2422875,-4.54814486313738,0.00219251518222002,0.0110971197356822,-2.52886111471159,"CCAR2_HUMAN",47,5.81110067103656,0.00056245776207772,0.00417773817374045,0.181225,"Non-significant",2.37905878150814,"CCAR2","Cell cycle and apoptosis regulator protein 2","CCAR2_HUMAN",-0.181225
-0.327755,9.4488775,-5.28427980882637,0.00090314666055172,0.00585514814814117,-1.55815382893461,"UBE2A_HUMAN",4,5.81091331752026,0.000562569071809219,0.00417773817374045,0.327755,"Non-significant",2.37905878150814,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A_HUMAN",-0.327755
-0.432049999999998,12.3159,-5.63384300918871,0.00060852782616361,0.00439957998110954,-1.12379219998092,"STX12_HUMAN",13,5.81043225935159,0.000562854988395812,0.00417773817374045,0.432049999999998,"Non-significant",2.37905878150814,"STX12","Syntaxin-12","STX12_HUMAN",-0.432049999999998
-0.251099999999997,15.6267,-4.97182159428596,0.00130364420063957,0.00763845969263151,-1.96079091500631,"LAMP2_HUMAN",10,5.80727285044707,0.000564736801109849,0.00418786014988157,0.251099999999997,"Non-significant",2.37800782965529,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN",-0.251099999999997
0.676514999999998,6.8498625,5.74978924428544,0.000535727839910859,0.00403944788246219,-0.983386437047014,"SKAP2_HUMAN",9,-5.80250256115983,0.000567591358801379,0.00420517044288867,-0.676514999999998,"Up in B1",2.37621639679689,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN",0.676514999999998
0.310777499999999,9.48950875,5.26339830384918,0.000925183228210978,0.00594455964517435,-1.58463462475594,"TACC1_HUMAN",32,-5.79225237288828,0.000573779539652183,0.00424712455953168,-0.310777499999999,"Non-significant",2.37190500184803,"TACC1","Transforming acidic coiled-coil-containing protein 1","TACC1_HUMAN",0.310777499999999
-0.2080375,9.97568125,-4.60527762198561,0.00204095609531697,0.0105076739607943,-2.45076637421316,"ZC3HE_HUMAN",35,5.79029889215827,0.000574967373002115,0.00425202312532122,0.2080375,"Non-significant",2.37140438216095,"ZC3H14","Zinc finger CCCH domain-containing protein 14","ZC3HE_HUMAN",-0.2080375
0.334649999999998,10.2382,5.45662535057193,0.000741873393318707,0.00507323404246625,-1.34190459052613,"DEMA_HUMAN",19,-5.7887587390225,0.000575905805955262,0.00425507004528006,-0.334649999999998,"Non-significant",2.37109328633657,"DMTN","Dematin","DEMA_HUMAN",0.334649999999998
-1.471575,6.77015,-6.17123044105961,0.000341970080073107,0.00293788961473339,-0.487926467559301,"PXDC2_HUMAN",6,5.78235735837615,0.000579824529480359,0.00427766442410416,1.471575,"Up in BD",2.36879328813199,"PLXDC2","Plexin domain-containing protein 2","PXDC2_HUMAN",-1.471575
-3.02708,8.65426,-5.87588888625769,0.00046731321170753,0.00369236822114561,-0.832715557411196,"SAMD9_HUMAN",42,5.78203557727589,0.000580022294793784,0.00427766442410416,3.02708,"Up in BD",2.36879328813199,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN",-3.02708
-0.339050000000002,10.6828,-5.69406913485438,0.000569433729087471,0.00421110048692958,-1.05063625582892,"COG2_HUMAN",44,5.78083182875994,0.000580762778831398,0.00427922109507218,0.339050000000002,"Non-significant",2.36863527418696,"COG2","Conserved oligomeric Golgi complex subunit 2","COG2_HUMAN",-0.339050000000002
-0.406124999999999,12.0033375,-6.03868928548115,0.000392896683828726,0.00324947897410376,-0.641270949740679,"XRP2_HUMAN",13,5.77780236393045,0.000582631004405156,0.00428907687486965,0.406124999999999,"Non-significant",2.36763616965449,"RP2","Protein XRP2","XRP2_HUMAN",-0.406124999999999
-0.294424999999999,16.1116625,-5.33985901338863,0.000847262782412005,0.00562268068163894,-1.48796701954286,"NAMPT_HUMAN",34,5.77633736907441,0.000583536840626695,0.00429105434762595,0.294424999999999,"Non-significant",2.3674359849489,"NAMPT","Nicotinamide phosphoribosyltransferase","NAMPT_HUMAN",-0.294424999999999
-0.18885,10.3355,-4.41974400083392,0.0025800055760127,0.0124800628790608,-2.7060596347627,"PP1R8_HUMAN",17,5.77565164839011,0.000583961373548008,0.00429105434762595,0.18885,"Non-significant",2.3674359849489,"PPP1R8","Nuclear inhibitor of protein phosphatase 1","PP1R8_HUMAN",-0.18885
0.29785,12.899425,5.17832463085957,0.00102129340214039,0.00642421367276327,-1.69315030139588,"RAB8A_HUMAN",11,-5.76031967644182,0.000593543706046094,0.00435750570024576,-0.29785,"Non-significant",2.3607620360978,"RAB8A","Ras-related protein Rab-8A","RAB8A_HUMAN",0.29785
-0.224849999999998,11.2927,-4.91172593317468,0.00140120086221566,0.00803694474564761,-2.03981269582672,"REPS1_HUMAN",32,5.75851300035681,0.000594684325845716,0.00436191779111699,0.224849999999998,"Non-significant",2.36032252381021,"REPS1","RalBP1-associated Eps domain-containing protein 1","REPS1_HUMAN",-0.224849999999998
-0.359355000000001,9.518775,-5.68613140112534,0.000574423576014314,0.00423637387310556,-1.06025025900881,"DHX36_HUMAN",37,5.75234092467648,0.000598599397623736,0.00438665360924085,0.359355000000001,"Non-significant",2.35786665817191,"DHX36","ATP-dependent DNA/RNA helicase DHX36","DHX36_HUMAN",-0.359355000000001
-0.235425000000001,10.5860625,-5.668628243879,0.000585598349468241,0.00428361217986588,-1.08147954436567,"ROCK2_HUMAN",67,5.74104960910023,0.000605836068616986,0.00443566389731078,0.235425000000001,"Non-significant",2.35304136898666,"ROCK2","Rho-associated protein kinase 2","ROCK2_HUMAN",-0.235425000000001
-0.740522499999999,9.11926625,-5.77290116860939,0.0005224002985553,0.00397979416891847,-0.955613545910595,"CDK16_HUMAN",12,5.7370181745261,0.00060844335153389,0.00445072181941034,0.740522499999999,"Up in BD",2.35156954929656,"CDK16","Cyclin-dependent kinase 16","CDK16_HUMAN",-0.740522499999999
-0.277025000000002,11.7103375,-5.00463929185349,0.0012535393138617,0.00741916809915448,-1.91785423338839,"RAB9A_HUMAN",14,5.73222159683375,0.00061156173978124,0.00446567374734677,0.277025000000002,"Non-significant",2.35011300873942,"RAB9A","Ras-related protein Rab-9A","RAB9A_HUMAN",-0.277025000000002
-0.315775,11.9455125,-5.87954759078718,0.000465478306734093,0.00368146883887639,-0.828375209303985,"ANFY1_HUMAN",47,5.73217467230073,0.000611592334320534,0.00446567374734677,0.315775,"Non-significant",2.35011300873942,"ANKFY1","Rabankyrin-5","ANFY1_HUMAN",-0.315775
-0.266600000000002,10.347675,-5.06571262075538,0.00116583692258469,0.00709597879913555,-1.83835571210433,"ARY1_HUMAN",14,5.72521857976699,0.000616146539938524,0.00449486686130243,0.266600000000002,"Non-significant",2.3472831676144,"NAT1","Arylamine N-acetyltransferase 1","ARY1_HUMAN",-0.266600000000002
1.4448675,6.25614375,5.78310280788802,0.000516634645566515,0.00396200933597167,-0.94337711535458,"MT3_HUMAN",1,-5.72322772966172,0.000617456891446143,0.00449812053835901,-1.4448675,"Up in B1",2.34696891074059,"MT3","Metallothionein-3","MT3_HUMAN",1.4448675
0.331525000000001,15.1094375,5.27069490181324,0.000917416341598087,0.00590874604712138,-1.57537456318859,"STA10_HUMAN",16,-5.72285049706084,0.000617705529825375,0.00449812053835901,-0.331525000000001,"Non-significant",2.34696891074059,"STARD10","START domain-containing protein 10","STA10_HUMAN",0.331525000000001
-0.230374999999999,11.3167375,-4.99570789121451,0.00126696240067209,0.00746962588229942,-1.92952441094163,"PI42C_HUMAN",17,5.71940885572276,0.000619979100451048,0.00450858530919102,0.230374999999999,"Non-significant",2.34595970840873,"PIP4K2C","Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma","PI42C_HUMAN",-0.230374999999999
0.331900000000005,11.22935,5.39374653651063,0.000796702235281109,0.0053709292475206,-1.42032557084565,"VTDB_HUMAN",21,-5.71898736372465,0.000620258179366623,0.00450858530919102,-0.331900000000005,"Non-significant",2.34595970840873,"GC","Vitamin D-binding protein","VTDB_HUMAN",0.331900000000005
-0.600615,7.8403225,-7.68844450305924,8.01392985116205e-05,0.00108322065195557,1.11963351193011,"TRM6_HUMAN",14,5.71214065289652,0.000624811140181493,0.00453759968201888,0.600615,"Up in BD",2.34317382126708,"TRMT6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6","TRM6_HUMAN",-0.600615
-0.471750000000002,12.8169,-5.53166733808647,0.000681825379908039,0.00476746933027394,-1.24902401051818,"CISD2_HUMAN",8,5.7099462545357,0.00062627823123726,0.00454238103862849,0.471750000000002,"Non-significant",2.34271643770044,"CISD2","CDGSH iron-sulfur domain-containing protein 2","CISD2_HUMAN",-0.471750000000002
0.213674999999999,14.1660375,4.88722972670863,0.00144324468013479,0.00820225240710533,-2.07217082512421,"KAP2_HUMAN",24,-5.7094755118597,0.000626593450212887,0.00454238103862849,-0.213674999999999,"Non-significant",2.34271643770044,"PRKAR2A","cAMP-dependent protein kinase type II-alpha regulatory subunit","KAP2_HUMAN",0.213674999999999
-0.676180000000002,9.2834225,-5.70477779685321,0.000562777860291693,0.00417333343553922,-1.03767953798878,"EMP3_HUMAN",1,5.70589066877494,0.000628999725832934,0.00455573905368065,0.676180000000002,"Up in BD",2.34144115965706,"EMP3","Epithelial membrane protein 3","EMP3_HUMAN",-0.676180000000002
0.367999999999997,11.433025,8.57153886954161,3.81040556155238e-05,0.000648410697979535,1.94541903982466,"RTKN_HUMAN",29,-5.70348493648453,0.000630620296386948,0.00456338751628979,-0.367999999999997,"Non-significant",2.34071265,"RTKN","Rhotekin","RTKN_HUMAN",0.367999999999997
0.403127500000002,10.12683625,5.61508322190468,0.000621304745192316,0.00446400556034621,-1.14667922612468,"WDTC1_HUMAN",28,-5.69956491988362,0.000633270879819014,0.00457846916062352,-0.403127500000002,"Non-significant",2.33927970676193,"WDTC1","WD and tetratricopeptide repeats protein 1","WDTC1_HUMAN",0.403127500000002
-0.408349999999999,12.632525,-6.85671655116312,0.00017228897413439,0.00181093859288463,0.270678884554673,"BAG3_HUMAN",35,5.6916148947391,0.000638684510055278,0.00461135654228309,0.408349999999999,"Non-significant",2.3361712975681,"BAG3","BAG family molecular chaperone regulator 3","BAG3_HUMAN",-0.408349999999999
-0.8364125,8.03563375,-5.70570073231708,0.000562208261111405,0.00417293790134388,-1.03656357017998,"NKAP_HUMAN",8,5.69121131523059,0.000638960698670921,0.00461135654228309,0.8364125,"Up in BD",2.3361712975681,"NKAP","NF-kappa-B-activating protein","NKAP_HUMAN",-0.8364125
-2.0593625,8.24899375,-5.76220173595095,0.000528523951856418,0.00400005533975227,-0.96846190052552,"KPCD1_HUMAN",1,5.69032245492483,0.000639569456019185,0.00461163239340149,2.0593625,"Up in BD",2.33614531887086,"PRKD1","Serine/threonine-protein kinase D1","KPCD1_HUMAN",-2.0593625
-0.255550000000003,14.2143,-5.64002661498414,0.000604380202375131,0.0043774239926507,-1.11625857518423,"HTRA1_HUMAN",24,5.68568639131428,0.000642755038204905,0.00463047145615886,0.255550000000003,"Non-significant",2.33437478859664,"HTRA1","Serine protease HTRA1","HTRA1_HUMAN",-0.255550000000003
-0.9871625,8.17019625,-5.76424616805792,0.00052734773686734,0.00399699826908171,-0.966005680282578,"TCAM1_HUMAN",14,5.68422072781673,0.000643765804863583,0.00463362333099942,0.9871625,"Up in BD",2.33407927307458,"TICAM1","TIR domain-containing adapter molecule 1","TCAM1_HUMAN",-0.9871625
0.3207,10.4098,7.89979065086558,6.66693375630377e-05,0.000955475630358216,1.32395660688622,"PPIP2_HUMAN",20,-5.67938567238605,0.000647112748936374,0.0046530333422437,-0.3207,"Non-significant",2.33226383543136,"PSTPIP2","Proline-serine-threonine phosphatase-interacting protein 2","PPIP2_HUMAN",0.3207
-0.594282499999998,7.29048875,-5.71138829796965,0.000558712171954798,0.00415461866229129,-1.02968896189735,"2A5B_HUMAN",11,5.67866420692872,0.000647613820366716,0.0046530333422437,0.594282499999998,"Up in BD",2.33226383543136,"PPP2R5B","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform","2A5B_HUMAN",-0.594282499999998
-0.358174999999999,10.9262375,-7.2699197611223,0.000116792070123364,0.00139032445185147,0.701687304635302,"CORO7_HUMAN",31,5.66851029559546,0.000654711814315603,0.00469985399210748,0.358174999999999,"Non-significant",2.32791563385301,"CORO7","Coronin-7","CORO7_HUMAN",-0.358174999999999
-0.3315,8.73844,-5.66876321987773,0.000585511259919971,0.00428361217986588,-1.08131567690814,"TP53B_HUMAN",54,5.66010137285916,0.000660655433072567,0.00473831221430839,0.3315,"Non-significant",2.32437632637307,"TP53BP1","TP53-binding protein 1","TP53B_HUMAN",-0.3315
-0.278795000000001,9.6378975,-5.40786009840447,0.000784016884004866,0.00530754478510162,-1.40267607072757,"RELCH_HUMAN",45,5.65914951500566,0.000661331995337278,0.00473895967935391,0.278795000000001,"Non-significant",2.32431698640687,"RELCH","RAB11-binding protein RELCH","RELCH_HUMAN",-0.278795000000001
-0.531627500000002,7.41676625,-5.52458480028923,0.000687256734050442,0.00478887601838769,-1.25775728976308,"STIM2_HUMAN",14,5.65300977332756,0.000665714540081077,0.00476202484643762,0.531627500000002,"Up in BD",2.32220834294151,"STIM2","Stromal interaction molecule 2","STIM2_HUMAN",-0.531627500000002
0.212325,10.3322375,4.6506291602963,0.00192880285546169,0.010090947236697,-2.38910573370113,"WDR48_HUMAN",30,-5.65277980782425,0.000665879314882675,0.00476202484643762,-0.212325,"Non-significant",2.32220834294151,"WDR48","WD repeat-containing protein 48","WDR48_HUMAN",0.212325
-0.318974999999998,11.0066875,-5.104347339247,0.00111385468616206,0.00687286095155608,-1.78833754994048,"ANXA3_HUMAN",21,5.65216757690704,0.000666318211223672,0.00476202484643762,0.318974999999998,"Non-significant",2.32220834294151,"ANXA3","Annexin A3","ANXA3_HUMAN",-0.318974999999998
-0.310732499999999,8.98527875,-5.21282791735777,0.000981047732301274,0.00622922923817062,-1.64901752488421,"INT12_HUMAN",13,5.64647059560343,0.00067041770533356,0.00478037040708836,0.310732499999999,"Non-significant",2.32053845076821,"INTS12","Integrator complex subunit 12","INT12_HUMAN",-0.310732499999999
-0.255050000000002,13.633425,-5.1012538021208,0.00111792160499664,0.00689213062849533,-1.792334818095,"PPAL_HUMAN",17,5.64615129854801,0.000670648296052527,0.00478037040708836,0.255050000000002,"Non-significant",2.32053845076821,"ACP2","Lysosomal acid phosphatase","PPAL_HUMAN",-0.255050000000002
0.136349999999998,11.524375,3.70450004270068,0.00668012132840871,0.0256245265797116,-3.73433588581279,"VPS36_HUMAN",26,-5.64613590699472,0.000670659413786738,0.00478037040708836,-0.136349999999998,"Non-significant",2.32053845076821,"VPS36","Vacuolar protein-sorting-associated protein 36","VPS36_HUMAN",0.136349999999998
-0.204075,11.6081125,-5.30294304676439,0.000883940216256857,0.00579002331280727,-1.53453752930477,"PP6R1_HUMAN",27,5.6385811478655,0.000676141207989304,0.00481519769531061,0.204075,"Non-significant",2.3173858775488,"PPP6R1","Serine/threonine-protein phosphatase 6 regulatory subunit 1","PP6R1_HUMAN",-0.204075
0.39246,8.2430975,5.54196251434615,0.00067401477307688,0.00473744470502645,-1.23634150478238,"FBX38_HUMAN",29,-5.63027454659655,0.000682226047407626,0.00485425452570057,-0.39246,"Non-significant",2.3138774558143,"FBXO38","F-box only protein 38","FBX38_HUMAN",0.39246
0.371675,11.2808125,5.51821123129526,0.000692185301809949,0.00480664415337613,-1.26562220671812,"LARP4_HUMAN",26,-5.62540549820337,0.000685821027285205,0.0048755420963468,-0.371675,"Non-significant",2.31197708942939,"LARP4","La-related protein 4","LARP4_HUMAN",0.371675
-0.2142325,9.33664375,-4.74366434021891,0.00171926400793041,0.00930797788084494,-2.26353029019961,"SYNRG_HUMAN",37,5.62225692165321,0.000688156922763338,0.0048878492150229,0.2142325,"Non-significant",2.31088220008415,"SYNRG","Synergin gamma","SYNRG_HUMAN",-0.2142325
-0.408575000000001,10.6055875,-7.54940267832967,9.06541419979574e-05,0.00118569163393121,0.982785902029546,"OSB11_HUMAN",39,5.62109101145781,0.000689024139296649,0.00488971213163724,0.408575000000001,"Non-significant",2.31071670801779,"OSBPL11","Oxysterol-binding protein-related protein 11","OSB11_HUMAN",-0.408575000000001
-0.18895,12.89735,-5.04537208251692,0.00119427300675963,0.0072093418324407,-1.86477416747632,"KINH_HUMAN",72,5.61610836904334,0.000692743980991257,0.00491179789329152,0.18895,"Non-significant",2.30875951149923,"KIF5B","Kinesin-1 heavy chain","KINH_HUMAN",-0.18895
-0.284119999999998,10.000715,-5.05423361084242,0.00118179185017603,0.00716610917102239,-1.8532575524628,"RTF1_HUMAN",30,5.61506491807143,0.000693525800246064,0.00491303158929793,0.284119999999998,"Non-significant",2.30865044347485,"RTF1","RNA polymerase-associated protein RTF1 homolog","RTF1_HUMAN",-0.284119999999998
-0.410749999999998,10.874325,-5.53039448872865,0.000682797977147033,0.00477014351709548,-1.2505930214831,"NPC1_HUMAN",22,5.6020418033656,0.000703366397001794,0.00497838054900657,0.410749999999998,"Non-significant",2.302911908849,"NPC1","NPC intracellular cholesterol transporter 1","NPC1_HUMAN",-0.410749999999998
0.183575000000003,13.0817125,4.99836774821707,0.00126294842566653,0.00745139571143253,-1.92604773765157,"IDE_HUMAN",56,-5.59483459362966,0.000708878913182077,0.00501006545916426,-0.183575000000003,"Non-significant",2.30015659980778,"IDE","Insulin-degrading enzyme","IDE_HUMAN",0.183575000000003
0.178399999999998,14.411525,4.29055061759592,0.00304654033522557,0.0141365315768855,-2.88669205640865,"NDUS1_HUMAN",47,-5.59456944422288,0.000709082628390933,0.00501006545916426,-0.178399999999998,"Non-significant",2.30015659980778,"NDUFS1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial","NDUS1_HUMAN",0.178399999999998
0.387224999999999,10.4785375,5.42511834882876,0.000768807197544508,0.00522207443508593,-1.38113134934319,"IQEC1_HUMAN",34,-5.58602811632649,0.000715679853568876,0.00505226223266133,-0.387224999999999,"Non-significant",2.29651411590725,"IQSEC1","IQ motif and SEC7 domain-containing protein 1","IQEC1_HUMAN",0.387224999999999
-0.420629999999999,8.3688925,-5.37160066080857,0.000817066221849895,0.00548220760049372,-1.44807519838895,"HMCES_HUMAN",16,5.57687093596292,0.000722828533036423,0.00509341124391138,0.420629999999999,"Non-significant",2.29299125731075,"HMCES","Abasic site processing protein HMCES","HMCES_HUMAN",-0.420629999999999
-0.389350000000004,10.991125,-5.60831537824151,0.000625986790206743,0.00449365117694592,-1.15494769151291,"RRAGA_HUMAN",13,5.57667625267395,0.000722981373202526,0.00509341124391138,0.389350000000004,"Non-significant",2.29299125731075,"RRAGA","Ras-related GTP-binding protein A","RRAGA_HUMAN",-0.389350000000004
-0.499377499999999,7.92337125,-5.38162164482626,0.000807781233500004,0.0054365493008997,-1.43551012779067,"RPP29_HUMAN",6,5.57546152232617,0.000723935833069273,0.00509341124391138,0.499377499999999,"Non-significant",2.29299125731075,"POP4","Ribonuclease P protein subunit p29","RPP29_HUMAN",-0.499377499999999
0.348680000000003,9.72146,5.15934735747734,0.00104420191452313,0.00652263066081177,-1.7174951311238,"HOOK2_HUMAN",27,-5.57534255545256,0.000724029385037013,0.00509341124391138,-0.348680000000003,"Non-significant",2.29299125731075,"HOOK2","Protein Hook homolog 2","HOOK2_HUMAN",0.348680000000003
-0.442075000000003,11.3540125,-5.56111941469712,0.000659742947184163,0.00468603008970965,-1.21278073618478,"GSTA5_HUMAN",2,5.56893254487542,0.00072908991857631,0.00512455114074114,0.442075000000003,"Non-significant",2.29034416844514,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN",-0.442075000000003
0.29965,10.3551,5.03741664205435,0.00120560157115498,0.00725605174955001,-1.87512267445455,"VP13A_HUMAN",105,-5.56519157094606,0.000732061451599007,0.00513652872081519,-0.29965,"Non-significant",2.28933027919265,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN",0.29965
0.393325000000001,14.8331625,5.2753794612287,0.000912467756309306,0.00589566496742456,-1.56943333529278,"SAR1B_HUMAN",9,-5.56492590712876,0.000732272984466733,0.00513652872081519,-0.393325000000001,"Non-significant",2.28933027919265,"SAR1B","Small COPII coat GTPase SAR1B","SAR1B_HUMAN",0.393325000000001
0.265024999999998,11.3452375,5.05128659290067,0.00118592662488801,0.0071857907863342,-1.8570863220578,"SKI2_HUMAN",58,-5.56438933263873,0.000732700434875654,0.00513652872081519,-0.265024999999998,"Non-significant",2.28933027919265,"SKIC2","Superkiller complex protein 2","SKI2_HUMAN",0.265024999999998
0.357675,8.6969875,5.5807258800506,0.000645481292135042,0.00460903293668511,-1.1887186816418,"CDK6_HUMAN",14,-5.55892742924487,0.000737067332741955,0.00516266486183122,-0.357675,"Non-significant",2.28712606658196,"CDK6","Cyclin-dependent kinase 6","CDK6_HUMAN",0.357675
0.291650000000001,10.2612,5.54088057543625,0.000674830935319481,0.00473906033899858,-1.23767365379727,"FBX3_HUMAN",16,-5.55100763724962,0.000743450754527979,0.00520255158105977,-0.291650000000001,"Non-significant",2.28378360525212,"FBXO3","F-box only protein 3","FBX3_HUMAN",0.291650000000001
0.218349999999997,13.560175,4.63719506306009,0.00196130526286422,0.0101884514394161,-2.40734043154046,"GALM_HUMAN",17,-5.5500131150661,0.000744256674622919,0.00520255158105977,-0.218349999999997,"Non-significant",2.28378360525212,"GALM","Galactose mutarotase","GALM_HUMAN",0.218349999999997
-0.914635000000002,8.748065,-5.69558738887603,0.000568484794332976,0.00420793277710023,-1.04879834264694,"SAS10_HUMAN",5,5.54947538325638,0.00074469283425537,0.00520255158105977,0.914635000000002,"Up in BD",2.28378360525212,"UTP3","Something about silencing protein 10","SAS10_HUMAN",-0.914635000000002
-0.258800000000001,16.6401,-4.75494764315764,0.00169559612519641,0.00922925268172743,-2.24838436001119,"LMNA_HUMAN",61,5.54571683938833,0.000747749358275987,0.00521763984275537,0.258800000000001,"Non-significant",2.28252590218142,"LMNA","Prelamin-A/C","LMNA_HUMAN",-0.258800000000001
0.534879999999999,9.4758725,6.14533646197414,0.000351313298798216,0.00299859070135795,-0.517709234095548,"ALKB7_HUMAN",11,-5.54523331153978,0.000748143582550225,0.00521763984275537,-0.534879999999999,"Up in B1",2.28252590218142,"ALKBH7","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial","ALKB7_HUMAN",0.534879999999999
-0.694622500000001,7.35675375,-5.53674069644189,0.000677963961133201,0.0047486851801037,-1.24277239636761,"KCTD5_HUMAN",6,5.54371824790219,0.000749380320762416,0.00522175959717466,0.694622500000001,"Up in BD",2.28218312638971,"KCTD5","BTB/POZ domain-containing protein KCTD5","KCTD5_HUMAN",-0.694622500000001
0.128024999999999,11.0480875,3.63555226150151,0.00735084500107623,0.0275333086856808,-3.83689959088013,"CUL3_HUMAN",38,-5.54201516137196,0.000750773250076034,0.00522431149865691,-0.128024999999999,"Non-significant",2.28197093622865,"CUL3","Cullin-3","CUL3_HUMAN",0.128024999999999
0.603447499999995,8.18449875,5.46189724344566,0.000737469320321217,0.00504738739725351,-1.33535431121091,"FBXW5_HUMAN",17,-5.54102797430251,0.000751581970936247,0.00522431149865691,-0.603447499999995,"Up in B1",2.28197093622865,"FBXW5","F-box/WD repeat-containing protein 5","FBXW5_HUMAN",0.603447499999995
0.285387500000002,9.06055125,5.20299919937941,0.00099233128607443,0.00626152520323155,-1.66157233186132,"P3C2A_HUMAN",60,-5.54051901989102,0.000751999292870833,0.00522431149865691,-0.285387500000002,"Non-significant",2.28197093622865,"PIK3C2A","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha","P3C2A_HUMAN",0.285387500000002
0.386675000000002,11.1970125,5.29165219197687,0.000895505244196586,0.00583269048254715,-1.54881908502697,"DFFA_HUMAN",16,-5.54011363032928,0.000752331879801638,0.00522431149865691,-0.386675000000002,"Non-significant",2.28197093622865,"DFFA","DNA fragmentation factor subunit alpha","DFFA_HUMAN",0.386675000000002
0.351000000000001,12.425075,5.13505640617533,0.00107435466074523,0.00665951589172062,-1.74873043054831,"DDAH2_HUMAN",17,-5.53841891069444,0.000753724018530528,0.00522827003069114,-0.351000000000001,"Non-significant",2.28164198998771,"DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN",0.351000000000001
0.321352500000001,9.98264875,5.1831694349837,0.00101553406979228,0.00639296097050704,-1.68694328939863,"DMAC2_HUMAN",9,-5.53784564546438,0.000754195577853008,0.00522827003069114,-0.321352500000001,"Non-significant",2.28164198998771,"DMAC2","Distal membrane-arm assembly complex protein 2","DMAC2_HUMAN",0.321352500000001
-0.250850000000002,13.763875,-6.03803122127834,0.000393169669265555,0.00324947897410376,-0.64203789816085,"RALA_HUMAN",13,5.5335747994599,0.00075771903276464,0.0052481944660125,0.250850000000002,"Non-significant",2.27999008103494,"RALA","Ras-related protein Ral-A","RALA_HUMAN",-0.250850000000002
-0.256349999999998,11.3456,-4.77181207249163,0.00166088447791061,0.00909548051148475,-2.22578053354608,"ABCBA_HUMAN",27,5.5261161387398,0.000763916324501091,0.00528499356235899,0.256349999999998,"Non-significant",2.27695553736955,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","ABCBA_HUMAN",-0.256349999999998
-0.186124999999999,13.6109625,-4.4722825483819,0.0024130862560534,0.0119077998825883,-2.63327264244468,"AN32B_HUMAN",7,5.52560909061541,0.000764339660323847,0.00528499356235899,0.186124999999999,"Non-significant",2.27695553736955,"ANP32B","Acidic leucine-rich nuclear phosphoprotein 32 family member B","AN32B_HUMAN",-0.186124999999999
