"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_C"
0.0878416666666642,13.2363285714286,1.93101792913819,0.100143331174185,0.3313379229967,-5.15422593031198,"FIS1_HUMAN",7,-2.24229922778625,0.0661376454785641,0.274165975623742,-0.0878416666666642,"Non-significant",0.561986442747524,"FIS1","Mitochondrial fission 1 protein","FIS1_HUMAN",0.0878416666666642
-0.109358333333338,11.1906428571429,-3.72702094933466,0.00920670795598751,0.103935503363473,-2.684188212047,"DCTN4_HUMAN",19,2.24225511242645,0.0661416572188789,0.274165975623742,0.109358333333338,"Non-significant",0.561986442747524,"DCTN4","Dynactin subunit 4","DCTN4_HUMAN",-0.109358333333338
-0.0891833333333363,10.1120714285714,-2.02501996569653,0.0877541249026086,0.310748846077451,-5.02433918929405,"BCAR1_HUMAN",29,2.24150334422514,0.0662100598706408,0.274165975623742,0.0891833333333363,"Non-significant",0.561986442747524,"BCAR1","Breast cancer anti-estrogen resistance protein 1","BCAR1_HUMAN",-0.0891833333333363
-0.0830333333333328,12.0075857142857,-2.63680989067171,0.0375348677576997,0.203416586380541,-4.16342800561433,"UBA6_HUMAN",57,2.2409218317446,0.0662630213465827,0.274165975623742,0.0830333333333328,"Non-significant",0.561986442747524,"UBA6","Ubiquitin-like modifier-activating enzyme 6","UBA6_HUMAN",-0.0830333333333328
-0.259066666666667,8.17971857142857,-2.49391952918603,0.0456493120432841,0.222369499669691,-4.36502576564533,"ULK3_HUMAN",18,2.24088483517613,0.0662663923067675,0.274165975623742,0.259066666666667,"Non-significant",0.561986442747524,"ULK3","Serine/threonine-protein kinase ULK3","ULK3_HUMAN",-0.259066666666667
0.0782333333333334,14.2789714285714,1.91663682384653,0.102187189605545,0.334133921351787,-5.17397510363811,"PSMD4_HUMAN",11,-2.24072987342129,0.0662805136506892,0.274165975623742,-0.0782333333333334,"Non-significant",0.561986442747524,"PSMD4","26S proteasome non-ATPase regulatory subunit 4","PSMD4_HUMAN",0.0782333333333334
-0.0913750000000046,13.3770857142857,-2.88863040170864,0.0267356215013407,0.17069828483044,-3.81064869820465,"VPS35_HUMAN",41,2.2406159808905,0.0662908944270872,0.274165975623742,0.0913750000000046,"Non-significant",0.561986442747524,"VPS35","Vacuolar protein sorting-associated protein 35","VPS35_HUMAN",-0.0913750000000046
-0.17444166666667,11.0565857142857,-5.10201615372849,0.00201191231528704,0.0505229675254633,-1.06137840266668,"KS6A1_HUMAN",29,2.24039182358944,0.0663113302417934,0.274165975623742,0.17444166666667,"Non-significant",0.561986442747524,"RPS6KA1","Ribosomal protein S6 kinase alpha-1","KS6A1_HUMAN",-0.17444166666667
-0.564650000000004,12.6892428571429,-2.29439747411576,0.0601847858756105,0.256182132999704,-4.64682320472594,"TIM8A_HUMAN",7,2.23959521703388,0.0663840074813112,0.274235436692847,0.564650000000004,"Non-significant",0.561876426403646,"TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A_HUMAN",-0.564650000000004
0.219821666666665,9.10256571428571,2.21096877184188,0.0676171157317052,0.272593090503428,-4.76432812493604,"ABCA8_HUMAN",29,-2.2394640156538,0.0663959853529507,0.274235436692847,-0.219821666666665,"Non-significant",0.561876426403646,"ABCA8","ABC-type organic anion transporter ABCA8","ABCA8_HUMAN",0.219821666666665
0.184074999999995,12.4537857142857,2.2076717796376,0.0679295353680452,0.273307334186117,-4.76896385202786,"HACD2_HUMAN",6,-2.23845004101644,0.0664886304142256,0.274477834340238,-0.184074999999995,"Non-significant",0.56149272156874,"HACD2","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2","HACD2_HUMAN",0.184074999999995
-0.0835416666666671,11.5201285714286,-2.2573047118038,0.0633793747460039,0.263255645463489,-4.69910956520176,"NAA50_HUMAN",13,2.23721857710845,0.0666013270028224,0.274606236100941,0.0835416666666671,"Non-significant",0.561289604486462,"NAA50","N-alpha-acetyltransferase 50","NAA50_HUMAN",-0.0835416666666671
0.406108333333331,6.75253857142857,2.27855163555607,0.0615286494945194,0.259434571655817,-4.6691669759525,"TM260_HUMAN",8,-2.23709985383715,0.0666122023242516,0.274606236100941,-0.406108333333331,"Non-significant",0.561289604486462,"TMEM260","Protein O-mannosyl-transferase TMEM260","TM260_HUMAN",0.406108333333331
0.166116666666666,8.88476714285714,2.94000439006998,0.0249722212998045,0.164775889605159,-3.73926751986306,"PK3CA_HUMAN",32,-2.23699668884117,0.066621653964363,0.274606236100941,-0.166116666666666,"Non-significant",0.561289604486462,"PIK3CA","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform","PK3CA_HUMAN",0.166116666666666
0.155249999999995,15.9145142857143,2.30388344758954,0.0593948528844643,0.255094896846506,-4.63344263787947,"UDB10_HUMAN",24,-2.23533714783399,0.0667738865303732,0.274974776364829,-0.155249999999995,"Non-significant",0.560707142489681,"UGT2B10","UDP-glucuronosyltransferase 2B10","UDB10_HUMAN",0.155249999999995
-0.212725000000002,10.6727428571429,-2.21533626618148,0.0672055267927787,0.271747010038034,-4.75818615693588,"SCAM2_HUMAN",9,2.23528035541528,0.0667791025614448,0.274974776364829,0.212725000000002,"Non-significant",0.560707142489681,"SCAMP2","Secretory carrier-associated membrane protein 2","SCAM2_HUMAN",-0.212725000000002
-0.290633333333339,10.5680571428571,-2.22753409123282,0.0660695939941632,0.269309393976208,-4.74102625425554,"EI2BD_HUMAN",23,2.23469398099862,0.0668329820612808,0.275056514257298,0.290633333333339,"Non-significant",0.560578065047985,"EIF2B4","Translation initiation factor eIF2B subunit delta","EI2BD_HUMAN",-0.290633333333339
-0.351283333333333,13.6086,-2.28697985361256,0.0608100461206305,0.257884366628046,-4.65728384741124,"RL34_HUMAN",7,2.23397285775456,0.0668993047345561,0.275189353775785,0.351283333333333,"Non-significant",0.560368371620628,"RPL34","Large ribosomal subunit protein eL34","RL34_HUMAN",-0.351283333333333
0.173869166666663,9.98121714285714,2.16879153219074,0.0717274255622243,0.280489976206802,-4.82357507111574,"MSI2H_HUMAN",10,-2.23100700455619,0.0671727948215067,0.275720628141295,-0.173869166666663,"Non-significant",0.559530740775604,"MSI2","RNA-binding protein Musashi homolog 2","MSI2H_HUMAN",0.173869166666663
-0.110735000000002,8.21183285714286,-2.92817046204395,0.025367029651557,0.165623344647444,-3.75568903940052,"ZFY26_HUMAN",49,2.23084725941447,0.0671875581706809,0.275720628141295,0.110735000000002,"Non-significant",0.559530740775604,"ZFYVE26","Zinc finger FYVE domain-containing protein 26","ZFY26_HUMAN",-0.110735000000002
-0.213117499999999,9.60275857142857,-2.20496868379187,0.0681867832830797,0.273714550051773,-4.77276400811853,"SMYD5_HUMAN",10,2.23078267735737,0.0671935276768612,0.275720628141295,0.213117499999999,"Non-significant",0.559530740775604,"SMYD5","Histone-lysine N-trimethyltransferase SMYD5","SMYD5_HUMAN",-0.213117499999999
-0.185395000000002,8.77685,-2.17742669108906,0.0708655496647607,0.279554044870796,-4.81145555710792,"YTHD1_HUMAN",12,2.23077345438638,0.0671943802274808,0.275720628141295,0.185395000000002,"Non-significant",0.559530740775604,"YTHDF1","YTH domain-containing family protein 1","YTHD1_HUMAN",-0.185395000000002
0.0647166666666692,13.1648142857143,1.71133233088912,0.13626947218562,0.388935785196457,-5.45136118645137,"PIPNA_HUMAN",17,-2.23013184622462,0.0672537165028534,0.275720628141295,-0.0647166666666692,"Non-significant",0.559530740775604,"PITPNA","Phosphatidylinositol transfer protein alpha isoform","PIPNA_HUMAN",0.0647166666666692
0.0923833333333324,10.8855571428571,1.99359289109558,0.0917149231107328,0.316910919158524,-5.06790676426995,"NHLC3_HUMAN",9,-2.22995775054915,0.0672698263105181,0.275720628141295,-0.0923833333333324,"Non-significant",0.559530740775604,"NHLRC3","NHL repeat-containing protein 3","NHLC3_HUMAN",0.0923833333333324
-0.316265833333337,7.72084,-2.24049067659104,0.0648846082534509,0.266734679181555,-4.72278941535382,"1A1L1_HUMAN",18,2.22976313972966,0.0672878391944921,0.275720628141295,0.316265833333337,"Non-significant",0.559530740775604,"ACCS","1-aminocyclopropane-1-carboxylate synthase-like protein 1","1A1L1_HUMAN",-0.316265833333337
0.0752666666666642,16.0763428571429,1.93662880845865,0.099356997801562,0.330701535162939,-5.14651121322783,"NAMPT_HUMAN",34,-2.2295532879738,0.0673072683453391,0.275720628141295,-0.0752666666666642,"Non-significant",0.559530740775604,"NAMPT","Nicotinamide phosphoribosyltransferase","NAMPT_HUMAN",0.0752666666666642
0.145158333333331,13.0884142857143,2.23042165067964,0.0658035889076821,0.268360448607868,-4.73696274078099,"NDUA7_HUMAN",9,-2.22880156046142,0.0673769147518367,0.275720628141295,-0.145158333333331,"Non-significant",0.559530740775604,"NDUFA7","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7","NDUA7_HUMAN",0.145158333333331
0.586967499999998,7.45579,2.28151945311617,0.0612746129903502,0.259245465914322,-4.66498292329879,"RBM4B_HUMAN",3,-2.22849401797237,0.067405429568479,0.275720628141295,-0.586967499999998,"Non-significant",0.559530740775604,"RBM4B","RNA-binding protein 4B","RBM4B_HUMAN",0.586967499999998
0.140989166666664,9.60995857142857,2.30288129825134,0.0594777963819929,0.255264466820229,-4.63485638794352,"TM40L_HUMAN",6,-2.22793933964762,0.067456889949153,0.275720628141295,-0.140989166666664,"Non-significant",0.559530740775604,"TOMM40L","Mitochondrial import receptor subunit TOM40B","TM40L_HUMAN",0.140989166666664
0.30899333333333,8.45406428571428,2.24018468016355,0.064912340429609,0.266734679181555,-4.72322022379474,"PI42A_HUMAN",9,-2.22782924606474,0.0674671087311457,0.275720628141295,-0.30899333333333,"Non-significant",0.559530740775604,"PIP4K2A","Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha","PI42A_HUMAN",0.30899333333333
-0.0884500000000052,11.2398571428571,-1.98704505694495,0.092562513312088,0.31838219886938,-5.07696687359516,"PTN23_HUMAN",54,2.22738680499992,0.0675081918335987,0.275720628141295,0.0884500000000052,"Non-significant",0.559530740775604,"PTPN23","Tyrosine-protein phosphatase non-receptor type 23","PTN23_HUMAN",-0.0884500000000052
-0.109871666666669,10.0812828571429,-2.03165769187542,0.0869398434586232,0.310034728087495,-5.01512052325286,"SH3K1_HUMAN",27,2.22719109304009,0.0675263730223845,0.275720628141295,0.109871666666669,"Non-significant",0.559530740775604,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","SH3K1_HUMAN",-0.109871666666669
-0.212517500000001,8.42036142857143,-2.2054370020198,0.0681421429221559,0.273714550051773,-4.77210565557647,"FAM3A_HUMAN",9,2.22704307787529,0.0675401266509667,0.275720628141295,0.212517500000001,"Non-significant",0.559530740775604,"FAM3A","Protein FAM3A","FAM3A_HUMAN",-0.212517500000001
-0.235275000000001,8.16846714285714,-2.22450886719336,0.0663494672487149,0.269769991836701,-4.74528297314937,"UB2J2_HUMAN",7,2.2260560461573,0.0676319161088896,0.275906710789633,0.235275000000001,"Non-significant",0.559237736188219,"UBE2J2","Ubiquitin-conjugating enzyme E2 J2","UB2J2_HUMAN",-0.235275000000001
-0.456027500000001,9.72241285714286,-2.25040518739448,0.0639926362355954,0.264316118669127,-4.7088281966748,"LAMA4_HUMAN",5,2.2256868967511,0.0676662784476475,0.275906710789633,0.456027500000001,"Non-significant",0.559237736188219,"LAMA4","Laminin subunit alpha-4","LAMA4_HUMAN",-0.456027500000001
-0.0552333333333372,13.2942714285714,-1.66169207046063,0.146043178632367,0.400973849485537,-5.51688487363778,"RUVB2_HUMAN",33,2.22545244525533,0.067688111777291,0.275906710789633,0.0552333333333372,"Non-significant",0.559237736188219,"RUVBL2","RuvB-like 2","RUVB2_HUMAN",-0.0552333333333372
-0.362248333333337,7.82884428571429,-2.23839319790945,0.0650749458550075,0.266734679181555,-4.725742325976,"FBX9_HUMAN",12,2.22457791834896,0.067769616481214,0.276099702629865,0.362248333333337,"Non-significant",0.558934061112559,"FBXO9","F-box only protein 9","FBX9_HUMAN",-0.362248333333337
-0.141091666666668,12.8273428571429,-2.29828515715072,0.0598597372508029,0.255595724157444,-4.64133978275991,"LTOR4_HUMAN",4,2.22369157193311,0.0678523262529856,0.276236394035589,0.141091666666668,"Non-significant",0.558719103861712,"LAMTOR4","Ragulator complex protein LAMTOR4","LTOR4_HUMAN",-0.141091666666668
-0.230554166666666,9.89330142857143,-2.21031815448299,0.0676786505240114,0.27270515064087,-4.7652429789375,"TENS2_HUMAN",51,2.22325580908706,0.0678930278842614,0.276236394035589,0.230554166666666,"Non-significant",0.558719103861712,"TNS2","Tensin-2","TENS2_HUMAN",-0.230554166666666
-0.249663333333337,7.99646857142857,-2.29165085907082,0.0604155301114189,0.25661520225465,-4.65069684891132,"ZC21A_HUMAN",12,2.22312027003054,0.06790569280573,0.276236394035589,0.249663333333337,"Non-significant",0.558719103861712,"ZC2HC1A","Zinc finger C2HC domain-containing protein 1A","ZC21A_HUMAN",-0.249663333333337
0.238553333333332,8.39091285714286,2.20853639611802,0.0678474621007592,0.273249146068977,-4.76774822795685,"AKA7G_HUMAN",10,-2.22063787414647,0.0681380829782995,0.277004474801812,-0.238553333333332,"Non-significant",0.557513215173682,"AKAP7","A-kinase anchor protein 7 isoform gamma","AKA7G_HUMAN",0.238553333333332
0.148794166666665,9.68721857142857,2.25176852566379,0.0638709734230107,0.26426682054689,-4.70690799661574,"CHMP7_HUMAN",22,-2.22037173976837,0.0681630459459118,0.277004474801812,-0.148794166666665,"Non-significant",0.557513215173682,"CHMP7","Charged multivesicular body protein 7","CHMP7_HUMAN",0.148794166666665
0.119840833333328,9.74425714285714,2.15036843043958,0.0736022455524914,0.284110291690921,-4.84941245094897,"PTEN_HUMAN",16,-2.21988208957991,0.0682089990169951,0.277051929173051,-0.119840833333328,"Non-significant",0.557438821406284,"PTEN","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","PTEN_HUMAN",0.119840833333328
-0.280545000000004,7.78084857142857,-2.22554305605124,0.0662536542196551,0.26975667484179,-4.74382785196942,"PEAK1_HUMAN",36,2.21806253623067,0.0683800425026713,0.277607174057806,0.280545000000004,"Non-significant",0.556569314825758,"PEAK1","Inactive tyrosine-protein kinase PEAK1","PEAK1_HUMAN",-0.280545000000004
0.43656083333333,6.91109,2.23613780692783,0.0652802547358418,0.267038440167121,-4.72891728124196,"DPOE4_HUMAN",4,-2.21731946910503,0.0684500204052743,0.27775176452602,-0.43656083333333,"Non-significant",0.556343173353865,"POLE4","DNA polymerase epsilon subunit 4","DPOE4_HUMAN",0.43656083333333
0.144016666666662,16.6862285714286,4.78419412471537,0.0027912703892375,0.0611431939192593,-1.41041856364618,"FUMH_HUMAN",23,-2.21676499244096,0.0685022861022534,0.277824374593334,-0.144016666666662,"Non-significant",0.556229654613501,"FH","Fumarate hydratase, mitochondrial","FUMH_HUMAN",0.144016666666662
0.120016666666665,13.7448142857143,2.14705991688084,0.0739442010823357,0.284922346514353,-4.85404950980763,"GALE_HUMAN",23,-2.21579512727323,0.0685938059889149,0.278056035009227,-0.120016666666665,"Non-significant",0.55586767443077,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN",0.120016666666665
1.8011375,6.77863142857143,2.25038556850006,0.0639943887461935,0.264316118669127,-4.70885582830221,"C1QB_HUMAN",4,-2.21482555951011,0.0686854240346802,0.278287860888381,-1.8011375,"Non-significant",0.555505737482603,"C1QB","Complement C1q subcomponent subunit B","C1QB_HUMAN",1.8011375
-0.170005000000003,9.03430428571429,-2.17462428187643,0.0711440906462877,0.280456645710844,-4.81538938088729,"WAC2A_HUMAN",12,2.21444421047568,0.0687214937339543,0.278294505937652,0.170005000000003,"Non-significant",0.555495367379624,"WASHC2A","WASH complex subunit 2A","WAC2A_HUMAN",-0.170005000000003
-0.183158333333333,9.05598142857143,-2.16266864941773,0.0723450415921772,0.282222476442842,-4.83216509689235,"TBB4A_HUMAN",4,2.21290911598694,0.0688668877942954,0.278722323249636,0.183158333333333,"Non-significant",0.554828246658468,"TUBB4A","Tubulin beta-4A chain","TBB4A_HUMAN",-0.183158333333333
0.073466666666663,9.97810428571429,1.9343074508686,0.0996815737153115,0.331013205602408,-5.14970361374071,"SPAG7_HUMAN",11,-2.21210393069684,0.0689432766018808,0.278722323249636,-0.073466666666663,"Non-significant",0.554828246658468,"SPAG7","Sperm-associated antigen 7","SPAG7_HUMAN",0.073466666666663
0.315251666666663,8.72703714285714,2.4556671807084,0.0481213372688873,0.227480123603262,-4.4190692750572,"CLD3_HUMAN",2,-2.21191545108818,0.0689611705001916,0.278722323249636,-0.315251666666663,"Non-significant",0.554828246658468,"CLDN3","Claudin-3","CLD3_HUMAN",0.315251666666663
-0.176387500000002,8.97020714285714,-2.22468598245029,0.0663330481986435,0.269769991836701,-4.74503377349192,"TRAD1_HUMAN",18,2.21164439728598,0.0689869122426776,0.278722323249636,0.176387500000002,"Non-significant",0.554828246658468,"TRAFD1","TRAF-type zinc finger domain-containing protein 1","TRAD1_HUMAN",-0.176387500000002
0.115024999999999,14.8403285714286,2.04588811371979,0.0852197225201092,0.30669234956814,-4.9953382290187,"ISOC2_HUMAN",11,-2.21137055022931,0.0690129293318891,0.278722323249636,-0.115024999999999,"Non-significant",0.554828246658468,"ISOC2","Isochorismatase domain-containing protein 2","ISOC2_HUMAN",0.115024999999999
-0.0943008333333371,9.47396714285714,-1.98427855685091,0.0929229835187589,0.319208022006854,-5.08079297354521,"RABX5_HUMAN",25,2.21114849531802,0.0690340332977571,0.278722323249636,0.0943008333333371,"Non-significant",0.554828246658468,"RABGEF1","Rab5 GDP/GTP exchange factor","RABX5_HUMAN",-0.0943008333333371
-0.0763050000000014,9.44329714285714,-1.89207054021779,0.105774976889702,0.340856811144337,-5.20762764529925,"WDR24_HUMAN",26,2.20971746271979,0.0691701976796889,0.279058315694043,0.0763050000000014,"Non-significant",0.5543050313583,"WDR24","GATOR2 complex protein WDR24","WDR24_HUMAN",-0.0763050000000014
0.101266666666664,13.897,2.06367238024486,0.0831182663890073,0.303178941209181,-4.97058118338049,"TWF1_HUMAN",26,-2.20954842386718,0.0691863002166104,0.279058315694043,-0.101266666666664,"Non-significant",0.5543050313583,"TWF1","Twinfilin-1","TWF1_HUMAN",0.101266666666664
0.877724999999998,6.45973714285714,2.28069729509717,0.0613448786138599,0.259336116022923,-4.66614204552169,"CREST_HUMAN",4,-2.20893346021378,0.0692449139245662,0.279155431048513,-0.877724999999998,"Non-significant",0.554153918408373,"SS18L1","Calcium-responsive transactivator","CREST_HUMAN",0.877724999999998
-0.132184999999998,8.32848571428571,-3.63204910110039,0.0103336204426584,0.109185168677134,-2.80706539220062,"DVL2_HUMAN",11,2.20790893438927,0.0693426778578348,0.27941020195657,0.132184999999998,"Non-significant",0.553757740768169,"DVL2","Segment polarity protein dishevelled homolog DVL-2","DVL2_HUMAN",-0.132184999999998
-0.122950000000001,11.0602428571429,-2.07493737471535,0.0818143525542964,0.300387858884955,-4.95488057021157,"RBG1L_HUMAN",29,2.20743414955956,0.0693880318233903,0.279453642864207,0.122950000000001,"Non-significant",0.553690224693588,"RABGAP1L","Rab GTPase-activating protein 1-like","RBG1L_HUMAN",-0.122950000000001
-0.202801666666668,8.60918,-2.17325830349616,0.0712802658144862,0.280489976206802,-4.81730663005431,"PTN3_HUMAN",25,2.20689887606532,0.0694392006996455,0.279520447836272,0.202801666666668,"Non-significant",0.553586416551664,"PTPN3","Tyrosine-protein phosphatase non-receptor type 3","PTN3_HUMAN",-0.202801666666668
0.107541666666663,9.75768571428571,2.04913195613757,0.0848324523011981,0.306256786785524,-4.99082535305925,"BCAS3_HUMAN",27,-2.20648513262283,0.0694787787250457,0.279540551734467,-0.107541666666663,"Non-significant",0.553555181992067,"BCAS3","BCAS3 microtubule associated cell migration factor","BCAS3_HUMAN",0.107541666666663
-0.100850000000003,14.4553714285714,-2.67974286636871,0.0354063764018095,0.199044810209199,-4.10300524706564,"MAOX_HUMAN",30,2.20459419727975,0.0696599590295681,0.280130074047761,0.100850000000003,"Non-significant",0.55264026392949,"ME1","NADP-dependent malic enzyme","MAOX_HUMAN",-0.100850000000003
-0.303232499999998,8.71872428571429,-2.20093977808598,0.0685720626470258,0.274726396891284,-4.77842716643624,"MXRA7_HUMAN",7,2.20340980347077,0.0697736901438235,0.280447905237457,0.303232499999998,"Non-significant",0.552147799538262,"MXRA7","Matrix-remodeling-associated protein 7","MXRA7_HUMAN",-0.303232499999998
-0.176858333333337,9.45005142857143,-2.1548409214935,0.0731425506372425,0.283060899001803,-4.84314256091596,"RANB9_HUMAN",21,2.20081633697664,0.0700233965082282,0.281311686866804,0.176858333333337,"Non-significant",0.550812225046557,"RANBP9","Ran-binding protein 9","RANB9_HUMAN",-0.176858333333337
0.120241666666667,11.6118428571429,3.15587406092791,0.0188216468370656,0.144615372038024,-3.44218930300729,"BAG5_HUMAN",19,-2.19932491335693,0.0701674122799123,0.281750220297333,-0.120241666666667,"Non-significant",0.550135735711745,"BAG5","BAG family molecular chaperone regulator 5","BAG5_HUMAN",0.120241666666667
0.0835583333333325,11.2512142857143,1.88794012780552,0.106390363569993,0.341658048762913,-5.21327503054593,"MAP11_HUMAN",25,-2.19789336023957,0.0703059341001362,0.282166268784211,-0.0835583333333325,"Non-significant",0.549494904672618,"METAP1","Methionine aminopeptidase 1","MAP11_HUMAN",0.0835583333333325
0.806744166666666,6.29919,2.23450104172673,0.065429667288715,0.267240020563256,-4.7312212082545,"TM2D2_HUMAN",1,-2.19717511633418,0.0703755399521137,0.282305453812871,-0.806744166666666,"Non-significant",0.549280731708001,"TM2D2","TM2 domain-containing protein 2","TM2D2_HUMAN",0.806744166666666
-0.0733750000000057,10.1709714285714,-1.83049217293185,0.115325664338011,0.354309757171174,-5.29147918025668,"TPC13_HUMAN",14,2.19681414892569,0.0704105485459328,0.282305785663083,0.0733750000000057,"Non-significant",0.549280221194905,"TRAPPC13","Trafficking protein particle complex subunit 13","TPC13_HUMAN",-0.0733750000000057
-0.0789666666666715,15.6459428571429,-2.05941276015548,0.0836167776374474,0.304037073163962,-4.97651427788554,"PSA4_HUMAN",13,2.19529494920352,0.0705580857484953,0.282757068470544,0.0789666666666715,"Non-significant",0.548586529605398,"PSMA4","Proteasome subunit alpha type-4","PSA4_HUMAN",-0.0789666666666715
-0.113466666666666,11.5131285714286,-2.39182764782331,0.0525638436030562,0.238693004406463,-4.50927158445555,"ANO6_HUMAN",39,2.1943944469945,0.0706456884898878,0.282770333709851,0.113466666666666,"Non-significant",0.548566155631614,"ANO6","Anoctamin-6","ANO6_HUMAN",-0.113466666666666
0.370363333333332,9.62417285714286,2.22526452069122,0.0662794452846463,0.26975667484179,-4.74421976215381,"RPC2_HUMAN",31,-2.19433204475804,0.0706517632622925,0.282770333709851,-0.370363333333332,"Non-significant",0.548566155631614,"POLR3B","DNA-directed RNA polymerase III subunit RPC2","RPC2_HUMAN",0.370363333333332
-0.140983333333335,11.7225714285714,-2.42260422220289,0.0503709564717397,0.233724707899582,-4.46578731466185,"CHM1A_HUMAN",9,2.19418226901924,0.0706663459227884,0.282770333709851,0.140983333333335,"Non-significant",0.548566155631614,"CHMP1A","Charged multivesicular body protein 1a","CHM1A_HUMAN",-0.140983333333335
0.173524999999998,11.6634571428571,2.13853396547788,0.0748329034599348,0.28639884406565,-4.86599477645568,"ACTY_HUMAN",12,-2.19347197549885,0.0707355446986756,0.282793128763763,-0.173524999999998,"Non-significant",0.548531147124909,"ACTR1B","Beta-centractin","ACTY_HUMAN",0.173524999999998
-0.551301666666671,9.42864714285714,-2.21889546676335,0.0668720144025865,0.271212489922783,-4.75318000506768,"ARGL1_HUMAN",4,2.1934055985789,0.0707420148905517,0.282793128763763,0.551301666666671,"Non-significant",0.548531147124909,"ARGLU1","Arginine and glutamate-rich protein 1","ARGL1_HUMAN",-0.551301666666671
-0.0736500000000024,10.4007142857143,-1.90134061549201,0.104406661692756,0.338702957421445,-5.19494157431541,"KAIN_HUMAN",16,2.19162950502662,0.0709153690253881,0.283345985087599,0.0736500000000024,"Non-significant",0.547682936778104,"SERPINA4","Kallistatin","KAIN_HUMAN",-0.0736500000000024
-0.250369166666669,6.64079857142857,-2.18135937738192,0.0704765479368608,0.27829112700227,-4.80593414373699,"VIP1_HUMAN",16,2.19093954149334,0.0709828303504519,0.283475404013193,0.250369166666669,"Non-significant",0.547484617070002,"PPIP5K1","Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1","VIP1_HUMAN",-0.250369166666669
-0.646041666666667,6.94624,-2.23875545009212,0.0650420319360417,0.266734679181555,-4.72523235073658,"TMPS2_HUMAN",8,2.1899199904578,0.0710826382357477,0.283733809807185,0.646041666666667,"Non-significant",0.547088910457867,"TMPRSS2","Transmembrane protease serine 2","TMPS2_HUMAN",-0.646041666666667
-0.3331175,7.86776714285714,-2.20530570712147,0.0681546550003109,0.273714550051773,-4.7722902288089,"RABL6_HUMAN",13,2.18758186158883,0.0713120732879199,0.284509125560837,0.3331175,"Non-significant",0.545903799155883,"RABL6","Rab-like protein 6","RABL6_HUMAN",-0.3331175
-0.173408333333334,11.3634428571429,-2.41977538639388,0.0505684709043349,0.233784791827128,-4.46978442538773,"LEG3_HUMAN",13,2.18602215503158,0.0714655476498404,0.284980770426078,0.173408333333334,"Non-significant",0.545184443779548,"LGALS3","Galectin-3","LEG3_HUMAN",-0.173408333333334
0.0389833333333289,14.8814428571429,1.38319003435389,0.214360399730762,0.484694306430252,-5.86908927607421,"MIC60_HUMAN",59,-2.1853265556405,0.0715341039433315,0.285113492196227,-0.0389833333333289,"Non-significant",0.54498223043616,"IMMT","MICOS complex subunit MIC60","MIC60_HUMAN",0.0389833333333289
-0.0844000000000005,14.6829714285714,-2.53520734842729,0.0431301536557411,0.216880949172497,-4.30671688454892,"ARP3_HUMAN",22,2.18393799348393,0.0716711592896887,0.285518965272821,0.0844000000000005,"Non-significant",0.544365038942555,"ACTR3","Actin-related protein 3","ARP3_HUMAN",-0.0844000000000005
0.236874999999994,10.3836571428571,2.16949195031841,0.0716571188156777,0.280489976206802,-4.82259224117965,"NU3M_HUMAN",1,-2.18310353611391,0.0717536528417046,0.285557586133109,-0.236874999999994,"Non-significant",0.54430629786312,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN",0.236874999999994
-0.0530500000000007,15.9099857142857,-1.76131606354181,0.127067963253174,0.374440520224354,-5.38471334770908,"PCBP2_HUMAN",18,2.18305790181613,0.0717581670175235,0.285557586133109,0.0530500000000007,"Non-significant",0.54430629786312,"PCBP2","Poly(rC)-binding protein 2","PCBP2_HUMAN",-0.0530500000000007
0.092683333333337,16.4007285714286,2.14026063512779,0.0746520483479077,0.286223705079465,-4.86357613784669,"OTC_HUMAN",20,-2.18276812836571,0.0717868384291078,0.285557586133109,-0.092683333333337,"Non-significant",0.54430629786312,"OTC","Ornithine transcarbamylase, mitochondrial","OTC_HUMAN",0.092683333333337
0.0850916666666652,14.1378571428571,2.52512214894488,0.043731690562168,0.218239319444903,-4.32095668880672,"SNAA_HUMAN",19,-2.18136472075489,0.071925864499911,0.28596987838307,-0.0850916666666652,"Non-significant",0.543679709321828,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN",0.0850916666666652
-2.17953,8.58011428571429,-2.21620459469418,0.0671240034019569,0.271553212961971,-4.75696489188322,"DYN1_HUMAN",7,2.18083427940934,0.0719784838830306,0.286038389983548,2.17953,"Non-significant",0.543575675125745,"DNM1","Dynamin-1","DYN1_HUMAN",-2.17953
