"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.704521120836176,18.0808216850256,-1.74613974429631,0.119166614850738,0.634185547998756,-5.81763928685701,"Q9Y623",1,-1.73716372799008,0.120562899392697,0.645325114668423,0.704521120836176,"Non-significant",0.190221432754852,"MYH4","Myosin-4","Q9Y623"
0.470832163831176,16.2861344689392,1.69563743550291,0.128636002158615,0.640942294030018,-5.88845113892572,"O15031",2,1.69441095397932,0.128636111962799,0.645895709180899,-0.470832163831176,"Non-significant",0.189837600555547,"PLXNB2","Plexin-B2","O15031"
-0.591479278698426,16.7995847374311,-1.71400443781866,0.125113813158414,0.640942294030018,-5.86280724292977,"O43889",1,-1.70006526195358,0.127540271090964,0.645895709180899,0.591479278698426,"Non-significant",0.189837600555547,"CREB3","Cyclic AMP-responsive element-binding protein 3","O43889"
-0.141625593986703,25.3623074322321,-1.40271595975345,0.198526550129419,0.741272521854203,-6.27783457881725,"P02774",36,-1.71780499374804,0.124158220448812,0.645895709180899,0.141625593986699,"Non-significant",0.189837600555547,"GC","Vitamin D-binding protein","P02774"
0.428043978989173,17.6245282145093,1.6953938367421,0.128683329514677,0.640942294030018,-5.88879039057261,"P09382",7,1.7030459350055,0.126966091474724,0.645895709180899,-0.428043978989173,"Non-significant",0.189837600555547,"LGALS1","Galectin-1","P09382"
0.578311107044474,16.3785727899211,1.72972361702375,0.122170916097125,0.638605274289789,-5.84076017298824,"P09493",2,1.73054334810447,0.121781370903084,0.645895709180899,-0.578311107044474,"Non-significant",0.189837600555547,"TPM1","Tropomyosin alpha-1 chain","P09493"
-0.654419932033424,15.3576214717922,-1.72558665343747,0.122939102217737,0.638605274289789,-5.84657133504053,"P31025",1,-1.71485607278387,0.124714584811811,0.645895709180899,0.654419932033425,"Non-significant",0.189837600555547,"LCN1;LCN1P1","Lipocalin-1","P31025"
-0.262332587993679,18.7002187770604,-1.69197313927753,0.129349625707073,0.640942294030018,-5.89355187942454,"P49721",3,-1.69234008699668,0.129039639523182,0.645895709180899,0.262332587993676,"Non-significant",0.189837600555547,"PSMB2","Proteasome subunit beta type-2","P49721"
0.196240945725702,18.4203031067922,1.73687220322855,0.120854060877327,0.638605274289789,-5.83070389459994,"P53634",2,1.70284863761038,0.127004023395899,0.645895709180899,-0.196240945725702,"Non-significant",0.189837600555547,"CTSC","Dipeptidyl peptidase 1","P53634"
0.480130331365176,15.2804538036261,1.7335874161727,0.121457502734189,0.638605274289789,-5.83532707716259,"Q12929",1,1.7089607534839,0.125833798221855,0.645895709180899,-0.480130331365174,"Non-significant",0.189837600555547,"EPS8","Epidermal growth factor receptor kise substrate 8","Q12929"
0.308480559617877,17.7550590087806,1.76713765466814,0.115424583699018,0.634185547998756,-5.78792529413101,"Q13103",1,1.69839705443917,0.127862676095768,0.645895709180899,-0.308480559617877,"Non-significant",0.189837600555547,"SPP2","Secreted phosphoprotein 24","Q13103"
0.800412930817558,19.4539437670213,1.7077920145998,0.126294988324636,0.640942294030018,-5.87149522694622,"Q9C0B1",1,1.70264567103505,0.1270430562422,0.645895709180899,-0.800412930817551,"Non-significant",0.189837600555547,"FTO","Alpha-ketoglutarate-dependent dioxygese FTO","Q9C0B1"
0.234500536649101,17.0416060025407,1.82386212184702,0.105860789409637,0.607073079573204,-5.70690261243369,"Q9NP84",1,1.69522234104721,0.128478325010407,0.645895709180899,-0.234500536649101,"Non-significant",0.189837600555547,"TNFRSF12A","Tumor necrosis factor receptor superfamily member 12A","Q9NP84"
-1.2604694791321,21.5444878225445,-1.67840531727744,0.132024050628321,0.646847994083732,-5.91239334977067,"P08779",24,-1.68717739423435,0.13005075226529,0.647456970955152,1.2604694791321,"Non-significant",0.188789088864765,"KRT16","Keratin, type I cytoskeletal 16","P08779"
0.297542067942722,16.0617698670048,1.68872611926975,0.129985052242702,0.640942294030018,-5.89806745872733,"Q14651",2,1.6779354497161,0.131879130215095,0.653048527161377,-0.297542067942723,"Non-significant",0.185054545684561,"PLS1","Plastin-1","Q14651"
0.237597508252723,18.1332048262349,1.65603080782175,0.136546403670467,0.658809067279433,-5.9433067952999,"P02458",3,1.65557871343637,0.136400750746058,0.66336453289582,-0.237597508252726,"Non-significant",0.178247751959431,"COL2A1","Collagen alpha-1(II) chain","P02458"
0.192620163217079,19.3899001258074,1.6379789013397,0.140298734705797,0.666239119679834,-5.96810146289142,"Q12805",7,1.65350224170084,0.136827889614581,0.66336453289582,-0.192620163217075,"Non-significant",0.178247751959431,"EFEMP1","EGF-containing fibulin-like extracellular matrix protein 1","Q12805"
-0.438258626238799,17.0316178848822,-1.65564000967112,0.136626647743479,0.658809067279433,-5.94384496369616,"Q96C23",4,-1.66029641899744,0.135434861442184,0.66336453289582,0.438258626238799,"Non-significant",0.178247751959431,"GALM","Galactose mutarotase","Q96C23"
0.651480030804475,15.2759042359469,1.64989903400855,0.137810484431399,0.658809067279433,-5.95174376543309,"Q9Y2B0",4,1.65484693151503,0.136551140988399,0.66336453289582,-0.651480030804475,"Non-significant",0.178247751959431,"CNPY2","Protein canopy homolog 2","Q9Y2B0"
0.220304431855553,17.9108993955903,1.63340516627932,0.141264388473443,0.667402161869429,-5.97436240911265,"Q13162",7,1.64638954197674,0.138300351828976,0.66701107184183,-0.220304431855549,"Non-significant",0.175866957088094,"PRDX4","Peroxiredoxin-4","Q13162"
0.240081423650647,16.6261430846365,1.74694613501335,0.119020833526712,0.634185547998756,-5.81650104803718,"P07711",1,1.6382526449286,0.140002705159397,0.671722823718142,-0.240081423650651,"Non-significant",0.172809895044398,"CTSL","Procathepsin L","P07711"
-0.237064331033231,20.5003415159817,-1.59419142697354,0.149797051439506,0.684173958196738,-6.02768126147369,"P19827",12,-1.63138157382565,0.141455193745897,0.675193347467531,0.237064331033228,"Non-significant",0.170571845369924,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827"
0.296606341551428,17.1074773208825,1.6880052593512,0.130126513258794,0.640942294030018,-5.89906939626884,"Q9Y4D8",1,1.62321146826188,0.143200268404381,0.680017684833111,-0.296606341551424,"Non-significant",0.167479792697349,"HECTD4","Probable E3 ubiquitin-protein ligase HECTD4","Q9Y4D8"
-0.341390287289581,17.8312605426736,-1.60630372612763,0.147112493082471,0.684173958196738,-6.01128201004721,"P08571",6,-1.61197689648923,0.14563208761753,0.682723021665559,0.341390287289574,"Non-significant",0.165755452335457,"CD14","Monocyte differentiation antigen CD14","P08571"
0.242043639250301,16.9699485996841,1.70871527242275,0.126118794187642,0.640942294030018,-5.87020497963163,"P08758",1,1.60836732315806,0.146421388588003,0.682723021665559,-0.242043639250301,"Non-significant",0.165755452335457,"ANXA5","Annexin A5","P08758"
-0.208379789958276,17.6808521440069,-1.57539774344786,0.154050931541521,0.685822897151197,-6.05300017607429,"Q15582",10,-1.60701049181433,0.146719094288819,0.682723021665559,0.208379789958272,"Non-significant",0.165755452335457,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","Q15582"
-0.190095256535898,17.8683871326718,-1.60152604228535,0.14816612516722,0.684173958196738,-6.01775822863496,"Q9BS26",6,-1.60852962141597,0.146385815292299,0.682723021665559,0.190095256535898,"Non-significant",0.165755452335457,"ERP44","Endoplasmic reticulum resident protein 44","Q9BS26"
0.239390494123874,15.8056747750518,1.69426718555617,0.128902430211853,0.640942294030018,-5.89035914386269,"Q12884",1,1.59428422924921,0.149538398912366,0.692362786964257,-0.239390494123874,"Non-significant",0.159666282579416,"FAP","Prolyl endopeptidase FAP","Q12884"
-0.298034878574295,17.9445548694591,-1.61936469980481,0.144266989905384,0.678128084529874,-5.99352798195687,"A6NM76",1,-1.56282242436511,0.156721065414014,0.692692110622025,0.298034878574299,"Non-significant",0.159459758707657,"OR6C76","Olfactory receptor 6C76","A6NM76"
-0.248589811303049,24.3573104816284,-1.47970261763399,0.177452834196465,0.711347724960723,-6.17941181740913,"P02647",31,-1.56928075973086,0.155221603122479,0.692692110622025,0.248589811303049,"Non-significant",0.159459758707657,"APOA1","Apolipoprotein A-I","P02647"
0.180796958584217,19.5814704871681,1.53085617113377,0.164573613502288,0.699610379206853,-6.11237357635513,"P04003",12,1.58553922568772,0.151504233818682,0.692692110622025,-0.180796958584224,"Non-significant",0.159459758707657,"C4BPA","C4b-binding protein alpha chain","P04003"
0.254464394952826,16.9892393781914,1.64887502547763,0.13802263396567,0.658809067279433,-5.9531512605328,"P09622",1,1.56686447798658,0.155781074273118,0.692692110622025,-0.254464394952823,"Non-significant",0.159459758707657,"DLD","Dihydrolipoyl dehydrogese, mitochondrial","P09622"
-0.26827121734712,19.4213706031611,-1.52681661417541,0.1655592996888,0.699610379206853,-6.11771303490335,"P23526",13,-1.55713507906473,0.15805236866228,0.692692110622025,0.268271217347127,"Non-significant",0.159459758707657,"AHCY","Adenosylhomocysteise","P23526"
0.565996333610228,14.3880452096696,1.58429073929992,0.15202452309134,0.684173958196738,-6.04103884605864,"P28799",1,1.57258478305858,0.154459530335961,0.692692110622025,-0.565996333610226,"Non-significant",0.159459758707657,"GRN","Progranulin","P28799"
-0.259494602205592,19.7398097071543,-1.55868325872066,0.15792607337447,0.693403879172842,-6.07538624876487,"P29622",5,-1.56285737896319,0.156712914655445,0.692692110622025,0.259494602205599,"Non-significant",0.159459758707657,"SERPI4","Kallistatin","P29622"
0.405625414709725,16.9106930225658,1.58396227321607,0.152098936003227,0.684173958196738,-6.04148126279899,"P51659",1,1.5569363828485,0.15809906418619,0.692692110622025,-0.405625414709725,"Non-significant",0.159459758707657,"HSD17B4","Peroxisomal multifunctiol enzyme type 2","P51659"
-0.367912024228403,16.6205146077643,-1.5582892014972,0.158018489350473,0.693403879172842,-6.07591250027291,"P54819",2,-1.55486713681121,0.158586098760118,0.692692110622025,0.367912024228403,"Non-significant",0.159459758707657,"AK2","Adenylate kise 2, mitochondrial","P54819"
-0.634471123044428,16.5469465830745,-1.58690306925828,0.151433886771245,0.684173958196738,-6.03751856595263,"Q3SY69",2,-1.58892919711305,0.150739410285928,0.692692110622025,0.634471123044428,"Non-significant",0.159459758707657,"ALDH1L2","Mitochondrial 10-formyltetrahydrofolate dehydrogese","Q3SY69"
-0.184318005870949,16.5453577393371,-1.58025241853953,0.152941694758882,0.684173958196738,-6.04647483263394,"Q99715",3,-1.57706607915685,0.153431342724698,0.692692110622025,0.184318005870949,"Non-significant",0.159459758707657,"COL12A1","Collagen alpha-1(XII) chain","Q99715"
-0.501286901404978,15.0414602293078,-1.58331510760586,0.152245646218812,0.684173958196738,-6.04235280268274,"Q9ULP9",1,-1.5671468248806,0.155715604905939,0.692692110622025,0.501286901404974,"Non-significant",0.159459758707657,"TBC1D24","TBC1 domain family member 24","Q9ULP9"
0.299372387546754,16.2300840395862,1.54907133426903,0.160194309525121,0.69643159915616,-6.08820252712507,"O14745",3,1.55102256745552,0.15949458918018,0.693389622445291,-0.29937238754675,"Non-significant",0.159022662461093,"SLC9A3R1","(+)/H(+) exchange regulatory cofactor NHE-RF1","O14745"
0.354748685533021,17.9327633713077,1.52470095513587,0.166077654500609,0.699610379206853,-6.12050643824532,"P42126",6,1.52998976660202,0.164548364711975,0.712017690295741,-0.354748685533025,"Non-significant",0.147509216050809,"ECI1","Enoyl-CoA delta isomerase 1, mitochondrial","P42126"
0.188273722341052,17.7607322615514,1.52414492358352,0.166214128969231,0.699610379206853,-6.12124024265106,"P16112",3,1.52191983462425,0.166525355113118,0.716583691956585,-0.188273722341052,"Non-significant",0.144733079750507,"ACAN","Aggrecan core protein","P16112"
-0.197063936889499,21.9450610075341,-1.48342204470395,0.176486885140979,0.711347724960723,-6.17458027331098,"P43652",11,-1.51938281763655,0.167151271557908,0.716583691956585,0.197063936889499,"Non-significant",0.144733079750507,"AFM","Afamin","P43652"
1.11602221029707,17.2898551941708,1.4965609175487,0.173112090244729,0.711347724960723,-6.15745832773975,"A4D2H0",1,1.49761223684744,0.172609643839929,0.733195092641166,-1.11602221029707,"Non-significant",0.134780450482863,"CTAGE15;CTAGE6","cTAGE family member 15","A4D2H0"
0.628521441344809,16.6258954993174,1.50697758055377,0.170477611908373,0.711208346926501,-6.14382405013316,"O15511",1,1.50002334434277,0.171997373261957,0.733195092641166,-0.628521441344802,"Non-significant",0.134780450482863,"ARPC5","Actin-related protein 2/3 complex subunit 5","O15511"
0.197845019770096,17.6818327146695,1.48115422870357,0.177075286607328,0.711347724960723,-6.17752698631784,"Q15084",6,1.48725014004697,0.175263172876625,0.737698627653431,-0.197845019770099,"Non-significant",0.132121024462315,"PDIA6","Protein disulfide-isomerase A6","Q15084"
-0.225140936799372,15.7525614170561,-1.50381470444856,0.171273716376468,0.711208346926501,-6.14796945794337,"Q8WUM4",2,-1.48878942065841,0.174866707099958,0.737698627653431,0.225140936799374,"Non-significant",0.132121024462315,"PDCD6IP","Programmed cell death 6-interacting protein","Q8WUM4"
-0.206143374101497,18.9343176877589,-1.59419362964484,0.149796559205137,0.684173958196738,-6.02767828496744,"Q8N2C7",1,-1.48294300970625,0.176376800188131,0.739026773638955,0.206143374101497,"Non-significant",0.131339827595659,"UNC80","Protein unc-80 homolog","Q8N2C7"
-0.212308602054424,17.5600840654004,-1.56559851861156,0.156312223861354,0.69256037940485,-6.0661397039053,"G3V278",1,-1.46569275260177,0.180900268087719,0.740828781097727,0.212308602054424,"Non-significant",0.130282153716617,"PLEKHG3","Pleckstrin homology domain-containing family G member 3 (Fragment)","G3V278"
0.204621868521699,18.3062533111189,1.45051315424396,0.185198035937421,0.717545528360049,-6.21708849316341,"P05362",4,1.4533562198281,0.184198042838102,0.740828781097727,-0.204621868521702,"Non-significant",0.130282153716617,"ICAM1","Intercellular adhesion molecule 1","P05362"
-0.214080601010298,16.1133651465062,-1.48709520539846,0.175537552420067,0.711347724960723,-6.16980212202842,"P08134",2,-1.47067696397087,0.179582811707785,0.740828781097727,0.214080601010302,"Non-significant",0.130282153716617,"RHOA;RHOC","Rho-related GTP-binding protein RhoC","P08134"
0.225798652360474,16.5002976916212,1.54292357661977,0.161660461427238,0.699521435895432,-6.09637760587142,"P15151",1,1.45782156108408,0.182998283037694,0.740828781097727,-0.225798652360474,"Non-significant",0.130282153716617,"PVR","Poliovirus receptor","P15151"
0.467512719480798,17.1676113687459,1.45849027907724,0.183052153551238,0.717545528360049,-6.20683467080262,"P47756",6,1.46333021626864,0.181527736834427,0.740828781097727,-0.467512719480798,"Non-significant",0.130282153716617,"CAPZB","F-actin-capping protein subunit beta","P47756"
-0.522520900823103,17.4524657339884,-1.44369290484587,0.187050325577824,0.718707889979523,-6.22582942901237,"P49753",6,-1.44843165325669,0.185529248232892,0.740828781097727,0.5225209008231,"Non-significant",0.130282153716617,"ACOT1;ACOT2","Acyl-coenzyme A thioesterase 2, mitochondrial","P49753"
0.779020254398926,16.575117571759,1.45325858961409,0.184457002076029,0.717545528360049,-6.21356316570129,"P62826",2,1.45632082054683,0.183400732364967,0.740828781097727,-0.779020254398922,"Non-significant",0.130282153716617,"RAN","GTP-binding nuclear protein Ran","P62826"
0.429798476305418,16.3252430129973,1.48247262558027,0.176733006596722,0.711347724960723,-6.17581422160115,"P78559",1,1.46360952793581,0.181453453707242,0.740828781097727,-0.429798476305425,"Non-significant",0.130282153716617,"MAP1A","Microtubule-associated protein 1A","P78559"
0.644827630103899,14.4391406506973,1.4535547834015,0.184377211967925,0.717545528360049,-6.21318260230887,"Q15631",1,1.44814421278045,0.185607210814981,0.740828781097727,-0.644827630103899,"Non-significant",0.130282153716617,"TSN","Translin","Q15631"
0.480751336334929,15.0844974297956,1.47239219782124,0.179365101184798,0.715914153866908,-6.18888804342935,"Q6XQN6",2,1.4728995240161,0.178998081858596,0.740828781097727,-0.480751336334926,"Non-significant",0.130282153716617,"PRT","Nicotite phosphoribosyltransferase","Q6XQN6"
0.500952320792898,20.1629135699073,1.46376460356599,0.181645460801296,0.717545528360049,-6.20003727477537,"Q8NF91",1,1.45158893397372,0.184674799965968,0.740828781097727,-0.500952320792898,"Non-significant",0.130282153716617,"SYNE1","Nesprin-1","Q8NF91"
0.130787345239156,19.8653813456336,1.31756990572912,0.224350261265583,0.778924944566625,-6.38295750185156,"P01833",17,1.43784062843673,0.188421018269554,0.742458991138752,-0.130787345239153,"Non-significant",0.129327529100306,"PIGR","Polymeric immunoglobulin receptor","P01833"
0.402488933835237,19.0145875200067,1.42974803421265,0.190888531200375,0.724437622506342,-6.24362649008554,"P40926",11,1.44080706089454,0.187607084189602,0.742458991138752,-0.402488933835251,"Non-significant",0.129327529100306,"MDH2","Malate dehydrogese, mitochondrial","P40926"
-0.194654977630893,19.0709071068785,-1.55518143776755,0.158749052251234,0.693403879172842,-6.08006035494527,"Q14289",1,-1.43987945740921,0.187861267736861,0.742458991138752,0.194654977630901,"Non-significant",0.129327529100306,"PTK2B","Protein-tyrosine kise 2-beta","Q14289"
0.294173753289456,17.6975975883789,1.43567114397169,0.189249847535662,0.721182291671526,-6.23607951049501,"A8MX76",2,1.43002937193242,0.190579177552998,0.745329292866133,-0.294173753289453,"Non-significant",0.127651809830902,"CAPN14","Calpain-14","A8MX76"
0.75107336694402,15.7127412188383,1.41949604789968,0.193754357476605,0.727944251433887,-6.25664564944629,"P06748",3,1.42361004108783,0.192369007554002,0.745329292866133,-0.751073366944023,"Non-significant",0.127651809830902,"NPM1","Nucleophosmin","P06748"
-0.523296943680947,18.8852963650292,-1.4356635501766,0.189251940471038,0.721182291671526,-6.23608919790684,"Q5SRN2",1,-1.42564217239275,0.191800820304933,0.745329292866133,0.52329694368095,"Non-significant",0.127651809830902,"TSBP1","Testis-expressed basic protein 1","Q5SRN2"
0.223135897577773,22.7005996420589,1.50675379204081,0.170533830962307,0.711208346926501,-6.14411751585776,"Q9H9E3",1,1.42553365712713,0.191831124054919,0.745329292866133,-0.223135897577773,"Non-significant",0.127651809830902,"COG4","Conserved oligomeric Golgi complex subunit 4","Q9H9E3"
0.169994187571426,19.37685215741,1.41811000177578,0.194144696865218,0.727944251433887,-6.25840155396982,"A0A024R6I7",2,1.39382205581256,0.200868668477437,0.752116201970187,-0.169994187571429,"Non-significant",0.123715055717203,"SERPI1","Alpha-1-antitrypsin","A0A024R6I7"
-0.0999231184628471,21.8399452962136,-1.04937028574912,0.324858837373822,0.882167986534191,-6.68457535833343,"P00450",46,-1.40381284422877,0.197982031425115,0.752116201970187,0.0999231184628471,"Non-significant",0.123715055717203,"CP","Ceruloplasmin","P00450"
-0.826294276637753,19.5856495409133,-1.38824710408828,0.202723638564536,0.744928925836349,-6.29598327786481,"P02533",10,-1.39375410172133,0.200888427473643,0.752116201970187,0.82629427663775,"Non-significant",0.123715055717203,"KRT14","Keratin, type I cytoskeletal 14","P02533"
-0.23604196374805,17.0632205803137,-1.4578477194029,0.183224185995548,0.717545528360049,-6.2076618193954,"P07358",1,-1.39189145401823,0.201430689080569,0.752116201970187,0.23604196374805,"Non-significant",0.123715055717203,"C8B","Complement component C8 beta chain","P07358"
-0.232548544596273,17.5525915514373,-1.39850627649295,0.199739786446686,0.742807398592895,-6.28312661836068,"P14618",4,-1.40171370501037,0.198585511921623,0.752116201970187,0.232548544596273,"Non-significant",0.123715055717203,"PKM","Pyruvate kise PKM","P14618"
-0.299736323674729,15.7364249787337,-1.41801713461152,0.194170874842516,0.727944251433887,-6.25851916580162,"P28065",2,-1.41304433837847,0.1953470627078,0.752116201970187,0.299736323674725,"Non-significant",0.123715055717203,"PSMB9","Proteasome subunit beta type-9","P28065"
0.211681419957401,18.0922678305552,1.4950803169972,0.173489488837673,0.711347724960723,-6.15939199943977,"P29218",1,1.40719878897238,0.197011984976613,0.752116201970187,-0.211681419957401,"Non-significant",0.123715055717203,"IMPA1","Inositol monophosphatase 1","P29218"
0.177543745910157,16.6519925950394,1.52845537233469,0.165158790261713,0.699610379206853,-6.11554785888153,"P35858",1,1.39854415860732,0.19949976715337,0.752116201970187,-0.177543745910153,"Non-significant",0.123715055717203,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","P35858"
0.155930698767023,16.708287451653,1.58749091891652,0.151301264773155,0.684173958196738,-6.03672598878126,"P63244",1,1.40624627062534,0.197284453019655,0.752116201970187,-0.155930698767026,"Non-significant",0.123715055717203,"RACK1","Receptor of activated protein C kise 1","P63244"
0.245758046184648,16.7120802333772,1.44752075864611,0.18600872561755,0.717683666341045,-6.22092653695808,"Q96QK1",1,1.38795980382323,0.202579474659738,0.753367845521756,-0.245758046184648,"Non-significant",0.12299291985146,"VPS35","Vacuolar protein sorting-associated protein 35","Q96QK1"
0.229757793803149,19.5626517263024,1.39195125932088,0.201641841761775,0.743905758850214,-6.29134788949921,"Q16853",2,1.38123521469187,0.204557543773674,0.757681142137689,-0.229757793803149,"Non-significant",0.120513521734945,"AOC3","Membrane primary amine oxidase","Q16853"
0.170733774821606,17.5100985853264,1.39366336200306,0.201143526065866,0.743905758850214,-6.28920283155077,"Q8TDW7",2,1.37096134097128,0.207612045741164,0.765850924330738,-0.170733774821599,"Non-significant",0.115855759141995,"FAT3","Protocadherin Fat 3","Q8TDW7"
0.193130482270899,16.2109275426262,1.46733053322133,0.180699847655088,0.717545528360049,-6.19543364600869,"Q8TEU7",1,1.36827464574424,0.208417314180719,0.765850924330738,-0.193130482270899,"Non-significant",0.115855759141995,"RAPGEF6","Rap guanine nucleotide exchange factor 6","Q8TEU7"
-0.433355563949952,16.3065822071946,-1.34728642298798,0.215026428226922,0.771139575512253,-6.34673466905423,"O60218",5,-1.35136107812009,0.213549033503022,0.76883604990349,0.433355563949949,"Non-significant",0.114166261256395,"AKR1B10","Aldo-keto reductase family 1 member B10","O60218"
-0.346197767022353,20.9182238694776,-1.31319709247466,0.225751082987675,0.778924944566625,-6.38824430737135,"P00747",28,-1.34382024105534,0.215871893061455,0.76883604990349,0.34619776702235,"Non-significant",0.114166261256395,"PLG","Plasminogen","P00747"
0.134707339152495,19.6706278417467,1.29416007579111,0.231936807971347,0.786716059272776,-6.41112831533982,"P05156",12,1.35328127053556,0.212960994626676,0.76883604990349,-0.134707339152499,"Non-significant",0.114166261256395,"CFI","Complement factor I","P05156"
-0.224809893678675,18.7561110107722,-1.34536459327488,0.21561917841945,0.771139575512253,-6.34909267046124,"P20827",3,-1.3462033131787,0.215135477944913,0.76883604990349,0.224809893678675,"Non-significant",0.114166261256395,"EF1","Ephrin-A1","P20827"
0.177937341628553,18.5508233061454,1.30895752123813,0.227116344528066,0.778924944566625,-6.39335925227386,"P30101",15,1.36073410493862,0.21069185822621,0.76883604990349,-0.177937341628549,"Non-significant",0.114166261256395,"PDIA3","Protein disulfide-isomerase A3","P30101"
0.5017161953993,16.1375098944026,1.35339128190314,0.213152815988716,0.771139575512253,-6.33923031782587,"P62857",1,1.34439322925938,0.215694630894497,0.76883604990349,-0.5017161953993,"Non-significant",0.114166261256395,"RPS28","40S ribosomal protein S28","P62857"
0.601706875739595,15.303125598561,1.34869833965659,0.214591845971159,0.771139575512253,-6.34500096617438,"Q8WW59",2,1.35091691351533,0.213685253465675,0.76883604990349,-0.6017068757396,"Non-significant",0.114166261256395,"SPRYD4","SPRY domain-containing protein 4","Q8WW59"
0.383968624675475,15.5528439886264,1.37259131800316,0.207351889832931,0.758924308242269,-6.31549171107602,"Q9UM47",1,1.35355243402174,0.21287806627219,0.76883604990349,-0.383968624675473,"Non-significant",0.114166261256395,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
0.144258057690372,18.8768123428651,1.49347118282614,0.173900483384038,0.711347724960723,-6.16149232447178,"O14920",1,1.31802387728856,0.223983021128199,0.773719714431079,-0.144258057690376,"Non-significant",0.111416337148408,"IKBKB","Inhibitor of nuclear factor kappa-B kise subunit beta","O14920"
-0.161450151791829,28.6437329930764,-1.26013207677682,0.243351911612519,0.799586609598227,-6.45148760606145,"P02765",14,-1.31038564167747,0.226434171285985,0.773719714431079,0.161450151791826,"Non-significant",0.111416337148408,"AHSG","Alpha-2-HS-glycoprotein","P02765"
-0.299024645297955,19.142006762069,-1.31113141790251,0.226415411006676,0.778924944566625,-6.39073782326681,"P04196",12,-1.32631748357863,0.221347262888027,0.773719714431079,0.299024645297951,"Non-significant",0.111416337148408,"HRG","Histidine-rich glycoprotein","P04196"
-0.427906752295453,17.3884851825256,-1.32290540266904,0.222651117541063,0.778924944566625,-6.37649158751088,"P08133",10,-1.33073863691468,0.219953074582796,0.773719714431079,0.427906752295449,"Non-significant",0.111416337148408,"ANXA6","Annexin A6","P08133"
-0.604047524249953,19.7962800928407,-1.29994897505035,0.230040733691151,0.783363872875899,-6.4041924551372,"P13647",25,-1.31143813624531,0.226095066960463,0.773719714431079,0.60404752424995,"Non-significant",0.111416337148408,"KRT5","Keratin, type II cytoskeletal 5","P13647"
0.507983511751425,13.4588339329174,1.31768963194047,0.224312011937595,0.778924944566625,-6.38281259264156,"P29966",2,1.31918587835141,0.223612121553864,0.773719714431079,-0.507983511751425,"Non-significant",0.111416337148408,"MARCKS","Myristoylated alanine-rich C-kise substrate","P29966"
-0.303754824654948,15.7476700749701,-1.31663613069258,0.224648768819337,0.778924944566625,-6.38408739648344,"P55157",2,-1.31341442068433,0.225459495730497,0.773719714431079,0.30375482465495,"Non-significant",0.111416337148408,"MTTP","Microsomal triglyceride transfer protein large subunit","P55157"
-0.259280177991926,20.9186182264008,-1.31147904952243,0.226303494854179,0.778924944566625,-6.39031836675689,"P81605",3,-1.31324091760398,0.225515233066198,0.773719714431079,0.259280177991926,"Non-significant",0.111416337148408,"DCD","Dermcidin","P81605"
-0.922823976688598,17.6604963099778,-1.32615981091892,0.221620136233152,0.778924944566625,-6.3725395036779,"Q7Z3Z3",1,-1.3266113906177,0.221254346491594,0.773719714431079,0.922823976688601,"Non-significant",0.111416337148408,"PIWIL3","Piwi-like protein 3","Q7Z3Z3"
0.29536954762392,19.1536245141301,1.35651986531659,0.212198110648496,0.771139575512253,-6.33537633436507,"Q8WVQ1",1,1.32329847400968,0.222303634421515,0.773719714431079,-0.295369547623924,"Non-significant",0.111416337148408,"CANT1","Soluble calcium-activated nucleotidase 1","Q8WVQ1"
0.140944543741419,17.0426396900482,1.52909496279113,0.165002712185762,0.699610379206853,-6.11470247077066,"Q92859",1,1.3347390357144,0.218698063235365,0.773719714431079,-0.140944543741426,"Non-significant",0.111416337148408,"NEO1","Neogenin","Q92859"
0.104075145268073,24.5911895461617,0.933966513064915,0.377816482074022,0.906241509885781,-6.79857249728482,"P01024",126,1.30416044564219,0.228448748332362,0.774884765405742,-0.104075145268073,"Non-significant",0.110762877454239,"C3","Complement C3","P01024"
0.397812093541503,16.2470180853962,1.32178167837772,0.223008060734303,0.778924944566625,-6.377854777916,"Q53H76",1,1.30644211155452,0.227708598615292,0.774884765405742,-0.3978120935415,"Non-significant",0.110762877454239,"PLA1A","Phospholipase A1 member A","Q53H76"
-0.551871442097525,17.3416364378327,-1.28040329670204,0.236495927242155,0.792989760950697,-6.42752975592533,"P15924",11,-1.28693192808785,0.234103796897566,0.785435202634589,0.551871442097521,"Non-significant",0.104889637866543,"DSP","Desmoplakin","P15924"
0.323977688353271,17.6913229463871,1.28519351675458,0.234899866271649,0.790971913336534,-6.42183164098521,"P35542",4,1.28876340333239,0.233497053455201,0.785435202634589,-0.323977688353274,"Non-significant",0.104889637866543,"SAA4","Serum amyloid A-4 protein","P35542"
-0.146602370857003,18.2994984807619,-1.2782635251594,0.237211839938815,0.792989760950697,-6.43007057053628,"P55285",7,-1.29079713212854,0.23282486758585,0.785435202634589,0.146602370857,"Non-significant",0.104889637866543,"CDH6","Cadherin-6","P55285"
