"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.126894182892826,19.158112676061,-3.40458013090025,0.00962177331011071,0.120030615581988,-2.77035886118402,"Q6NUQ4",18,-3.82302579746431,0.00361594392868288,0.0565928442171549,0.126894182892826,"Non-significant",1.24723847894371,"TMEM214","Transmembrane protein 214","Q6NUQ4"
0.0932051569229877,23.6511444319093,3.09556365382956,0.015186305014059,0.152433615250295,-3.23487179584868,"Q86TX2",39,3.82453315718458,0.00360726113294595,0.0565928442171549,-0.0932051569230019,"Non-significant",1.24723847894371,"ACOT1","Acyl-coenzyme A thioesterase 1","Q86TX2"
-0.114750233892678,18.2018367569535,-3.3288251663834,0.0107490955695495,0.126673630200047,-2.88343168255102,"O95786",21,-3.81765202237034,0.00364707716200055,0.0568460381919954,0.114750233892675,"Non-significant",1.24529979749006,"DDX58","Antiviral innate immune response receptor RIG-I","O95786"
0.187281177034102,18.4947993800596,3.52184679559094,0.00811733387534181,0.110193418395269,-2.5965228587426,"P13671",12,3.81207769538056,0.00367966960376437,0.0568460381919954,-0.187281177034095,"Non-significant",1.24529979749006,"C6","Complement component C6","P13671"
0.115226100041347,25.2286621664583,3.25027222652123,0.0120669437742848,0.133812532104261,-3.00126698782022,"P30041",28,3.81567274442312,0.00365861495924689,0.0568460381919954,-0.115226100041344,"Non-significant",1.24529979749006,"PRDX6","Peroxiredoxin-6","P30041"
0.118348088812393,19.0038891655635,3.75248177084039,0.00584200302800749,0.0931440215401302,-2.25935691463454,"Q49A26",11,3.81205768610982,0.00367978714440889,0.0568460381919954,-0.118348088812393,"Non-significant",1.24529979749006,"GLYR1","Putative oxidoreductase GLYR1","Q49A26"
0.153009556088975,19.3029750314569,3.61829444377692,0.00706780693908187,0.102294497033362,-2.45472799445841,"Q9H479",11,3.81318315204194,0.00367318192446806,0.0568460381919954,-0.153009556088982,"Non-significant",1.24529979749006,"FN3K","Fructosamine-3-kinase","Q9H479"
0.115411361933841,24.2699756237328,3.38347404560374,0.00992267569849548,0.121247777028952,-2.8018035977579,"O00264",18,3.80928028763967,0.0036961407151198,0.0569511294166909,-0.115411361933841,"Non-significant",1.24449765886191,"PGRMC1","Membrane-associated progesterone receptor component 1","O00264"
0.283588182694693,22.60531762102,3.39334399478511,0.00978073918142713,0.120501131691839,-2.7870931890783,"P02679",37,3.80746943965396,0.00370684418769483,0.0569688450804749,-0.28358818269469,"Non-significant",1.24436258483086,"FGG","Fibrinogen gamma chain","P02679"
0.182699961518722,24.0985249469551,3.33386113572767,0.0106699750118631,0.125990219793544,-2.87589717730308,"P06744",37,3.80515592956068,0.00372056608706584,0.0570327392729399,-0.182699961518718,"Non-significant",1.24387576882253,"GPI","Glucose-6-phosphate isomerase","P06744"
-0.101527881554457,24.5409281376485,-3.17463989026419,0.0134977852282638,0.142261505514075,-3.11523477479018,"ANXA5_HUMAN",30,-3.80277543190126,0.0037347409217985,0.0571032310684216,0.101527881554453,"Non-significant",1.24333931740239,"ANXA5","Annexin A5","ANXA5_HUMAN"
-0.232648298992302,16.8050323395588,-3.68540070163338,0.006423592105009,0.0981152466273918,-2.35673817100388,"Q15643",7,-3.80046984591804,0.00374852368445715,0.0571673829422455,0.232648298992302,"Non-significant",1.24285168883797,"TRIP11","Thyroid receptor-interacting protein 11","Q15643"
-0.304592606116046,18.9369223033257,-3.46863376569441,0.0087664323199318,0.114853421767718,-2.6752180298152,"Q6P6B1",11,-3.79737168360725,0.00376712850184792,0.0572932732241511,0.304592606116039,"Non-significant",1.24189636534719,"ERICH5","Glutamate-rich protein 5","Q6P6B1"
0.119980380510675,18.6629448388449,3.4654956593812,0.00880639695451841,0.114853421767718,-2.67986878430919,"Q8N0W3",15,3.79590088280257,0.00377599469681224,0.0572932732241511,-0.119980380510679,"Non-significant",1.24189636534719,"FCSK","L-fucose kinase","Q8N0W3"
0.105439817718811,21.7873355119428,3.22701427235478,0.0124890952007885,0.137657069653053,-3.03626241781567,"Q9NVS9",25,3.78970016752984,0.00381361472241839,0.0577172197710174,-0.105439817718818,"Non-significant",1.23869459696846,"PNPO","Pyridoxine-5'-phosphate oxidase","Q9NVS9"
0.178373828035319,21.4160459161315,3.74628758631951,0.00589326558896853,0.0937107805520515,-2.26832451543219,"Q9BX59",8,3.78737549159888,0.00382781972707517,0.057785541854555,-0.178373828035316,"Non-significant",1.23818080999202,"TAPBPL","Tapasin-related protein","Q9BX59"
-0.278673673393214,17.4483055159109,-7.09758462389097,0.000114370385365264,0.0189441835536964,1.75209773334189,"P54646",2,-3.78131829889078,0.00386509354002172,0.0582008908564382,0.278673673393218,"Non-significant",1.23507036773715,"PRKAA2","5'-AMP-activated protein kinase catalytic subunit alpha-2","P54646"
-0.21821062205769,19.6118937084265,-3.46676515745241,0.00879020626986978,0.114853421767718,-2.6779872244901,"Q9Y2G5",12,-3.77731208689264,0.00388995520609829,0.0584277150981464,0.218210622057693,"Non-significant",1.23338109708302,"POFUT2","GDP-fucose protein O-fucosyltransferase 2","Q9Y2G5"
-0.106688030387993,22.0259181604115,-3.10857571933859,0.0148938781162936,0.150529144419421,-3.21515440515301,"O43795",64,-3.77428566817519,0.0039088475877501,0.0585639652405876,0.106688030387993,"Non-significant",1.23236952580544,"MYO1B","Unconventional myosin-Ib","O43795"
-0.253674283711128,19.186981940702,-3.82307305333924,0.00529041172625734,0.0892943918021916,-2.15751762720435,"P31947",5,-3.7550833753328,0.00403097971446947,0.0600665030875524,0.253674283711128,"Non-significant",1.22136765078922,"SFN","14-3-3 protein sigma","P31947"
0.133586019880813,21.794828884512,3.19324938566657,0.0131298888253782,0.14011280068048,-3.08714891121393,"P53396",66,3.75562356155968,0.00402748987788751,0.0600665030875524,-0.133586019880809,"Non-significant",1.22136765078922,"ACLY","ATP-citrate synthase","P53396"
-0.117433461529835,19.5408471710385,-3.28094328749234,0.0115331344093755,0.131089801251945,-2.95519036561781,"Q14690",21,-3.75307625808405,0.00404397433218486,0.0600665030875524,0.117433461529831,"Non-significant",1.22136765078922,"PDCD11","Protein RRP5 homolog","Q14690"
-0.162394957850104,19.4698509474736,-3.9576909919488,0.00438749280299926,0.0809419651707675,-1.96518972203341,"Q15121",7,-3.75223603643177,0.00404942717444173,0.0600665030875524,0.162394957850108,"Non-significant",1.22136765078922,"PEA15","Astrocytic phosphoprotein PEA-15","Q15121"
-0.11516831025104,19.847325407952,-3.69061881849301,0.006376199754705,0.0981152466273918,-2.34914229960312,"O43237",11,-3.74281427649341,0.00411110216317674,0.0607166873981282,0.115168310251036,"Non-significant",1.21669193085365,"DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2","O43237"
-0.144575039958745,18.6811395079375,-3.6406522220771,0.00684582140628451,0.100794155668332,-2.42201842205708,"P61289",10,-3.74243213927125,0.00411362430133218,0.0607166873981282,0.144575039958742,"Non-significant",1.21669193085365,"PSME3","Proteasome activator complex subunit 3","P61289"
0.113092184504001,25.760699026537,3.12931013610886,0.0144400570279471,0.148458724237325,-3.18375972620408,"P42765",41,3.73667201122431,0.00415183851964815,0.0608290247976951,-0.113092184504012,"Non-significant",1.21588914602885,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial","P42765"
-0.58808239899513,15.8022311431746,-3.69832266288913,0.00630691399614617,0.0979018850845606,-2.33793436671492,"Q6ZSZ5",2,-3.73670001368459,0.00415165184751448,0.0608290247976951,0.588082398995139,"Non-significant",1.21588914602885,"ARHGEF18","Rho guanine nucleotide exchange factor 18","Q6ZSZ5"
0.240768368946682,19.1192504700605,3.41806919858864,0.00943454705258301,0.119240223825611,-2.75028662736106,"Q70E73",12,3.73675274303679,0.00415130036294099,0.0608290247976951,-0.240768368946675,"Non-significant",1.21588914602885,"RAPH1","Ras-associated and pleckstrin homology domains-containing protein 1","Q70E73"
-0.207685059904307,18.8180039321356,-3.5934360684767,0.00732367711783959,0.104476283860472,-2.49116781215459,"Q07002",8,-3.73481629374288,0.00416422885205717,0.0608610211882767,0.207685059904307,"Non-significant",1.21566076488103,"CDK18","Cyclin-dependent kinase 18","Q07002"
-0.191538550372073,20.5942960483174,-3.37787873212399,0.0100041088267068,0.121318585372157,-2.81014742924225,"A6NGU5",15,-3.72677441661505,0.00421837221288507,0.0611123046911319,0.191538550372073,"Non-significant",1.21387133768801,"GGT1","Glutathione hydrolase 1 proenzyme","A6NGU5"
-0.120495949618192,19.3385897763169,-3.48927297513964,0.00850834556961529,0.113406030527339,-2.64465743846296,"P29466",13,-3.72414771715591,0.00423621616429375,0.0611123046911319,0.120495949618192,"Non-significant",1.21387133768801,"CASP1","Caspase-1","P29466"
-0.153844975010614,19.9399000181487,-4.35280730698276,0.00257247254960585,0.0603923378476365,-1.41578597275404,"P55209",6,-3.72557591326717,0.00422650422483923,0.0611123046911319,0.15384497501061,"Non-significant",1.21387133768801,"NAP1L1","Nucleosome assembly protein 1-like 1","P55209"
-0.421634339703701,17.959190896646,-3.57245263330941,0.00754735878451589,0.105893883369572,-2.52198545874142,"Q96SB4",4,-3.72494235660526,0.00423080962247968,0.0611123046911319,0.421634339703704,"Non-significant",1.21387133768801,"SRPK1","SRSF protein kinase 1","Q96SB4"
-0.188504471016486,18.5891685091473,-3.41611502462441,0.00946142943689518,0.119278020575488,-2.75319332284438,"Q9NP61",13,-3.72893756865294,0.00420373635080176,0.0611123046911319,0.188504471016493,"Non-significant",1.21387133768801,"ARFGAP3","ADP-ribosylation factor GTPase-activating protein 3","Q9NP61"
0.180970105645905,18.1668827859396,3.78609834194466,0.00557200466281148,0.0902281271918775,-2.21077683621422,"Q9P000",7,3.72316480750541,0.00424291365791189,0.0611123046911319,-0.180970105645901,"Non-significant",1.21387133768801,"COMMD9","COMM domain-containing protein 9","Q9P000"
0.237012002402029,18.1748503712696,3.47352861696148,0.00870447959036623,0.114580158493055,-2.66796590822,"Q8TEB1",9,3.71519354501239,0.00429764045643134,0.0616376145911248,-0.237012002402029,"Non-significant",1.21015417705871,"DCAF11","DDB1- and CUL4-associated factor 11","Q8TEB1"
-0.0784137309018895,19.7122733404523,-2.87682434710676,0.0211131939919034,0.178832351951307,-3.56778526740766,"Q9UM54",56,-3.71484382606564,0.00430005830452925,0.0616376145911248,0.0784137309018824,"Non-significant",1.21015417705871,"MYO6","Unconventional myosin-VI","Q9UM54"
-0.158302084723029,18.2102997133179,-3.63613162710206,0.00689009723377866,0.100799106590664,-2.4286271039685,"Q12788",9,-3.70896119186839,0.00434094302619963,0.0620744442811232,0.158302084723029,"Non-significant",1.20708715975925,"TBL3","Transducin beta-like protein 3","Q12788"
0.176611499398838,18.7703852628539,4.43308988904701,0.0023145465693178,0.057149657607398,-1.30702044298262,"A6NLP5",5,3.70638137627174,0.00435900101723097,0.0621835480041825,-0.176611499398835,"Non-significant",1.2063245020632,"TTC36","Tetratricopeptide repeat protein 36","A6NLP5"
-0.45937989720565,17.0353127601209,-4.65992203684281,0.00172606468029997,0.0507473455359844,-1.00508803657528,"Q8TAV4",1,-3.68509421619539,0.00451103786191879,0.0641988514811975,0.459379897205654,"Non-significant",1.19247274139906,"STOML3","Stomatin-like protein 3","Q8TAV4"
-0.181887788572936,17.873793646817,-3.42730326880067,0.00930861197140977,0.118213925765814,-2.73655708346173,"O00461",11,-3.67655551186999,0.00457357176750431,0.0645553510569836,0.181887788572929,"Non-significant",1.19006775280576,"GOLIM4","Golgi integral membrane protein 4","O00461"
-0.171024685734849,17.8837695312952,-3.64717653368536,0.00678245589784474,0.100409961996465,-2.41248496846232,"O15355",8,-3.6776367556189,0.00456560333172714,0.0645553510569836,0.171024685734846,"Non-significant",1.19006775280576,"PPM1G","Protein phosphatase 1G","O15355"
-0.354642989083839,16.8382637526496,-3.38677849018758,0.00987491383164657,0.121089121403704,-2.79687745745237,"P12429",8,-3.6771031453845,0.00456953406072704,0.0645553510569836,0.354642989083839,"Non-significant",1.19006775280576,"ANXA3","Annexin A3","P12429"
0.165158135185688,19.1582387309309,3.33614141590302,0.0106343523368958,0.12581873608117,-2.87248637528782,"Q9UQB8",15,3.67576702595726,0.00457939183248433,0.0645553510569836,-0.165158135185692,"Non-significant",1.19006775280576,"BAIAP2","Brain-specific angiogenesis inhibitor 1-associated protein 2","Q9UQB8"
-0.141630666192754,26.8277881973763,-3.14537914917629,0.0140983522447225,0.146972857404336,-3.15945049404324,"P05783",61,-3.66794644112676,0.00463753895799979,0.0652208603928131,0.141630666192754,"Non-significant",1.18561347628464,"KRT18","Keratin, type I cytoskeletal 18","P05783"
-0.0929476075108155,21.1942253324321,-2.95785791730823,0.018676650134921,0.1664706498573,-3.44417935558145,"Q9Y678",57,-3.6613676307116,0.004687050755493,0.0657620791882465,0.092947607510812,"Non-significant",1.18202446423766,"COPG1","Coatomer subunit gamma-1","Q9Y678"
-0.315959237029304,19.8976006755888,-4.9677066864715,0.00117327625185323,0.0448477326269285,-0.608216582474128,"A0A024R6I7",2,-3.65561052762962,0.0047308315598543,0.0659883209467828,0.315959237029301,"Non-significant",1.18053292199133,"SERPINA1","Alpha-1-antitrypsin","A0A024R6I7"
-0.141003086682339,20.325854960863,-3.8081200124152,0.00540240802507395,0.0898702638231165,-2.17903423165675,"P06731",8,-3.65488560764737,0.00473637453718313,0.0659883209467828,0.141003086682336,"Non-significant",1.18053292199133,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","P06731"
0.156541624192844,19.8298511663823,4.83197304002252,0.00138868261868935,0.0468781970665371,-0.781414524415767,"P14621",5,3.65660737661965,0.00472322038786138,0.0659883209467828,-0.15654162419284,"Non-significant",1.18053292199133,"ACYP2","Acylphosphatase-2","P14621"
0.20681745597777,19.4155815785551,3.71771240670329,0.00613607057436422,0.0960350610864236,-2.30975887315708,"P02766",6,3.65134285817935,0.00476356133011561,0.0662123921013505,-0.206817455977774,"Non-significant",1.17906072177507,"TTR","Transthyretin","P02766"
-0.214503367747263,18.2298994802614,-3.67342412218416,0.00653379759332575,0.0991169880868624,-2.37418522338635,"P06681",6,-3.6441204304883,0.00481949178544016,0.0666897466898993,0.214503367747263,"Non-significant",1.17594093217481,"C2","Complement C2","P06681"
-0.119626718336605,20.3205698008727,-3.13689753721101,0.0142776401697868,0.147505868677149,-3.17227912144478,"Q16706",27,-3.64402032371135,0.00482027181340711,0.0666897466898993,0.119626718336615,"Non-significant",1.17594093217481,"MAN2A1","Alpha-mannosidase 2","Q16706"
-0.151079675962134,18.3050037182104,-4.24289002628662,0.00297746090498083,0.0659081715120728,-1.56629294190954,"Q14141",6,-3.64236165900166,0.00483321526910962,0.0667140339113441,0.15107967596213,"Non-significant",1.17578279862982,"SEPTIN6","Septin-6","Q14141"
-0.129603237738756,19.5688680868825,-3.71677122791964,0.00614424788482001,0.0960350610864236,-2.31112539516006,"Q9NUQ9",9,-3.63919226837366,0.00485804877136971,0.0669019510939436,0.12960323773876,"Non-significant",1.17456121650755,"CYRIB","CYFIP-related Rac1 interactor B","Q9NUQ9"
0.142415018199696,18.3045977412528,4.42116390255824,0.00235101768434729,0.0574554034908315,-1.32311505607824,"Q9BT40",6,3.63744963148837,0.00487175979547451,0.0669361835493421,-0.142415018199696,"Non-significant",1.17433905311824,"INPP5K","Inositol polyphosphate 5-phosphatase K","Q9BT40"
-0.21606230383189,17.1945955321275,-5.70619155768524,0.000490584772560165,0.0326510301392754,0.284285843420103,"Q13554",3,-3.62496301319255,0.00497119373605136,0.0681453522944236,0.21606230383189,"Non-significant",1.16656375893006,"CAMK2B","Calcium/calmodulin-dependent protein kinase type II subunit beta","Q13554"
0.0961694854143715,23.6096642804327,2.94900291265442,0.018928022865322,0.168200322091731,-3.45767328512191,"P55157",67,3.61900117238306,0.00501941430965839,0.068495911062132,-0.096169485414368,"Non-significant",1.16433535341496,"MTTP","Microsomal triglyceride transfer protein large subunit","P55157"
-0.218246422737597,18.7501440054634,-4.22913578764819,0.0030328168076463,0.0660025059269887,-1.58525476416579,"Q15904",4,-3.61896103609039,0.00501974058932612,0.068495911062132,0.2182464227376,"Non-significant",1.16433535341496,"ATP6AP1","V-type proton ATPase subunit S1","Q15904"
-0.2415247972984,19.1405781174326,-3.69390167892527,0.00634657574771035,0.0980430859678674,-2.34436530595084,"Q9Y639",5,-3.61665950319092,0.00503848749789589,0.0685947510272904,0.241524797298403,"Non-significant",1.16370911588363,"NPTN","Neuroplastin","Q9Y639"
-0.237939558396217,18.266352970848,-3.26681114339279,0.0117759280640646,0.132490300086825,-2.97641034488018,"P08603",15,-3.61039508899923,0.00508988463942254,0.0691366334963021,0.237939558396221,"Non-significant",1.16029177159105,"CFH","Complement factor H","P08603"
-0.229436536560126,17.9244465234355,-4.06359189509969,0.00379392299444857,0.0754533881988858,-1.81568385714808,"O95297",4,-3.59892209640761,0.00518543946742903,0.070274489873362,0.229436536560122,"Non-significant",1.15320229827816,"MPZL1","Myelin protein zero-like protein 1","O95297"
-0.202776794996097,18.2890641448589,-3.45477197185781,0.00894443437631024,0.116199699751499,-2.69576974408226,"O00161",8,-3.59727692431328,0.00519929421046568,0.0703024747777933,0.202776794996101,"Non-significant",1.15302938673804,"SNAP23","Synaptosomal-associated protein 23","O00161"
-0.10289100091525,20.4778801838515,-2.96987291189383,0.0183411280614712,0.165582382813303,-3.42587584027635,"O75923",51,-3.59299650768815,0.00523552274754262,0.0706321767954675,0.10289100091525,"Non-significant",1.1509974091291,"DYSF","Dysferlin","O75923"
-0.0857397188693376,19.7810090573967,-3.09436623978334,0.0152135162217239,0.152433615250295,-3.2366868385806,"O14974",20,-3.5877089870583,0.00528063896853527,0.0710800229557017,0.0857397188693376,"Non-significant",1.14825244060882,"PPP1R12A","Protein phosphatase 1 regulatory subunit 12A","O14974"
0.400401056694424,17.7749062752279,3.28417049149343,0.0114784356585629,0.131089801251945,-2.95034714412618,"P09914",8,3.58454080894031,0.00530786576686221,0.0712855936211698,-0.400401056694431,"Non-significant",1.14699822951698,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","P09914"
-0.140408621054021,24.2738306404648,-4.32049957683396,0.0026849304143272,0.0620551940334616,-1.45983394770566,"P07437",6,-3.56869421677121,0.00544626227673488,0.0726533824522821,0.140408621054032,"Non-significant",1.13874416187297,"TUBB","Tubulin beta chain","P07437"
-0.324035911599051,16.7542670512,-3.27786896816877,0.011585498115005,0.131089801251945,-2.95980503304572,"Q5TFQ8",9,-3.57035810288069,0.00543155559508127,0.0726533824522821,0.324035911599051,"Non-significant",1.13874416187297,"SIRPA;SIRPB1","Tyrosine-protein phosphatase non-receptor type substrate 1","Q5TFQ8"
-0.0994866653975919,19.5866714520847,-3.11498103153288,0.0147521051360404,0.149349410740592,-3.20545264896047,"Q92552",20,-3.56999665891343,0.00543474678728961,0.0726533824522821,0.0994866653975919,"Non-significant",1.13874416187297,"MRPS27","28S ribosomal protein S27, mitochondrial","Q92552"
0.0793255244947879,21.8863183959651,2.87538758097001,0.0211592640974053,0.178968357181316,-3.56997905312967,"O94875",31,3.56199419512735,0.00550590337836605,0.0731766050171653,-0.0793255244947808,"Non-significant",1.13562774320297,"SORBS2","Sorbin and SH3 domain-containing protein 2","O94875"
-0.172411734648367,24.327660385235,-3.21201762373081,0.0127695359310861,0.138960618954204,-3.05885189943822,"P35579",239,-3.5605473676202,0.00551887160841262,0.0731766050171653,0.172411734648371,"Non-significant",1.13562774320297,"MYH9","Myosin-9","P35579"
-0.370621649396888,16.8947558736521,-3.31995994659615,0.0108898904742222,0.127576457559503,-2.89670123674273,"Q9UKM7",6,-3.56016551330325,0.00552229955688821,0.0731766050171653,0.370621649396881,"Non-significant",1.13562774320297,"MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","Q9UKM7"
0.117450573712315,23.4278965390473,3.32694877099714,0.0107787343896683,0.126772373107676,-2.88623965811905,"P14324",13,3.55644141581971,0.00555584773458052,0.0731832086402712,-0.117450573712304,"Non-significant",1.1355885532504,"FDPS","Farnesyl pyrophosphate synthase","P14324"
-0.161108145099007,16.6835556879529,-3.54635807292001,0.00783573807632434,0.108409527028125,-2.56038271665814,"Q9NW13",8,-3.5560245132115,0.0055596165544261,0.0731832086402712,0.161108145099007,"Non-significant",1.1355885532504,"RBM28","RNA-binding protein 28","Q9NW13"
0.181184823092359,23.4626069966899,3.27998112111779,0.011549495681332,0.131089801251945,-2.95663452013687,"RETBP_HUMAN",12,3.55625637371467,0.00555752019561077,0.0731832086402712,-0.181184823092352,"Non-significant",1.1355885532504,"RBP4","Retinol-binding protein 4","RETBP_HUMAN"
0.28629876437164,22.7056488243083,4.03123322611933,0.00396553424705029,0.0765384781502206,-1.8611953187947,"P28340",3,3.55306989705343,0.00558640286272455,0.073373833194772,-0.286298764371637,"Non-significant",1.13445879192629,"POLD1","DNA polymerase delta catalytic subunit","P28340"
-0.110454226778945,18.3153479804655,-3.06364308545496,0.0159294765396558,0.15683494972607,-3.28328955452691,"P23634",24,-3.54678279700529,0.00564384952068003,0.07396543888311,0.110454226778941,"Non-significant",1.13097116146534,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","P23634"
-0.171754770066823,17.0354429624109,-3.80307774073617,0.00544074547042513,0.0898702638231165,-2.18629656339127,"Q5VYS8",6,-3.54382188195105,0.00567111684930371,0.0741598021324518,0.171754770066826,"Non-significant",1.12983143761355,"TUT7","Terminal uridylyltransferase 7","Q5VYS8"
0.196226053487116,19.2609197352437,3.30838719464681,0.0110766286862301,0.128698970925716,-2.91403478736251,"Q9HAT2",10,3.53973272898023,0.00570899996727053,0.0744918310827881,-0.196226053487113,"Non-significant",1.12789135020722,"SIAE","Sialate O-acetylesterase","Q9HAT2"
-0.118938179295011,20.0429231330949,-3.43354753042863,0.00922446466495601,0.117669792023963,-2.72727804831149,"P26368",11,-3.53664314705932,0.00573779746168746,0.0747041184804418,0.118938179295004,"Non-significant",1.12665545462336,"U2AF2","Splicing factor U2AF 65 kDa subunit","P26368"
0.0935921239180999,23.4395398527215,2.89211442670976,0.0206293244078454,0.176202105570455,-3.54444320307262,"P49419",44,3.53429941806551,0.00575974383658782,0.0748264760295712,-0.093592123918107,"Non-significant",1.12594470749579,"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogenase","P49419"
-0.170841827141686,18.1973398279128,-3.22064035161317,0.0126074871006951,0.138015877706653,-3.0458611485059,"O14672",14,-3.53283862497768,0.00577346670603356,0.0748416999306046,0.170841827141683,"Non-significant",1.12585635663306,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","O14672"
0.152423632334351,25.0185769116323,3.14002428817999,0.0142112682386694,0.147377030447279,-3.16754921997621,"A6NHG4",20,3.52959416436853,0.00580406745178246,0.0749126714609931,-0.152423632334347,"Non-significant",1.12544471527606,"DDT","D-dopachrome decarboxylase","A6NHG4"
-0.250311304535305,17.7969564017528,-3.78684554235551,0.00556615753541209,0.0902281271918775,-2.20969874088882,"Q9BV68",4,-3.53064614250001,0.00579412706677925,0.0749126714609931,0.250311304535309,"Non-significant",1.12544471527606,"RNF126","E3 ubiquitin-protein ligase RNF126","Q9BV68"
-0.110765953409636,19.6100945743474,-3.58483401037848,0.00741450690785859,0.10551958160277,-2.50379496998314,"Q8NEZ5",10,-3.52823960751386,0.00581689312391071,0.0749160555029796,0.11076595340964,"Non-significant",1.12542509726567,"FBXO22","F-box only protein 22","Q8NEZ5"
0.197921361759231,23.0852663160873,3.13028544921982,0.0144190710507073,0.148458724237325,-3.18228373069014,"O95154",26,3.52391628853034,0.00585802632161916,0.0751369361468252,-0.197921361759231,"Non-significant",1.12414651810489,"AKR7A3","Aflatoxin B1 aldehyde reductase member 3","O95154"
-0.291584072762298,21.9057821878526,-3.15554757689399,0.0138865230246519,0.145527832681896,-3.14407761827144,"P08648",27,-3.52378872741733,0.00585924455949584,0.0751369361468252,0.291584072762298,"Non-significant",1.12414651810489,"ITGA5","Integrin alpha-5","P08648"
0.401303622345843,19.7009130142753,3.22471790569166,0.0125316132004885,0.137772807907003,-3.03972020659917,"Q13103",8,3.52176117763057,0.00587864356572676,0.0752239304343963,-0.401303622345839,"Non-significant",1.12364397852629,"SPP2","Secreted phosphoprotein 24","Q13103"
0.101051017583583,24.2042334024675,2.98423520303003,0.0179482945479632,0.165107166382171,-3.40400568318664,"P45954",27,3.51367776668606,0.00595665012913536,0.0757345516418639,-0.101051017583575,"Non-significant",1.12070594131955,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","P45954"
-0.274374327397741,18.5535653291269,-3.20226918365412,0.0129553882409396,0.139763764941346,-3.0735460801216,"Q07075",12,-3.51604570930452,0.00593368808299994,0.0757345516418639,0.274374327397741,"Non-significant",1.12070594131955,"ENPEP","Glutamyl aminopeptidase","Q07075"
0.224563472908144,19.7387326921128,4.9162429915475,0.0012503162412311,0.045185671190673,-0.673546524010686,"Q9UBX1",3,3.51385120964096,0.00595496511134677,0.0757345516418639,-0.224563472908141,"Non-significant",1.12070594131955,"CTSF","Cathepsin F","Q9UBX1"
0.186119623704247,18.8176623594178,3.17113716523951,0.0135682369604379,0.142693821860832,-3.12052423650951,"Q53SF7",16,3.5122868448511,0.00597018104419039,0.0757450841840581,-0.186119623704251,"Non-significant",1.12064554739349,"COBLL1","Cordon-bleu protein-like 1","Q53SF7"
-0.863357444215097,17.4764078137156,-3.27850754661508,0.0115746008171957,0.131089801251945,-2.95884643201377,"Q5VTQ0",2,-3.50560880735738,0.00603559184614636,0.0764123867910206,0.863357444215097,"Non-significant",1.11683623463186,"TTC39B","Tetratricopeptide repeat protein 39B","Q5VTQ0"
-0.218336674378044,18.0309099794184,-3.64377692465425,0.00681539504864741,0.100594556126447,-2.41745188441568,"O94766",5,-3.49524824844046,0.00613855179134462,0.0775512379910763,0.218336674378044,"Non-significant",1.1104112649245,"B3GAT3","Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3","O94766"
0.485531602850722,15.357971191386,4.0530320234894,0.00384902871834695,0.0754533881988858,-1.83051931724614,"Q7L4I2",1,3.49378674415034,0.00615322208555577,0.077572226841795,-0.485531602850726,"Non-significant",1.11029374122022,"RSRC2","Arginine/serine-rich coiled-coil protein 2","Q7L4I2"
-0.144966111609861,19.0617108556029,-3.15275595937339,0.0139443427117219,0.145877395771925,-3.14829727527933,"Q8NEU8",16,-3.49090765009556,0.00618222860789548,0.0777734793014362,0.144966111609861,"Non-significant",1.10916847186119,"APPL2","DCC-interacting protein 13-beta","Q8NEU8"
0.0855648279478771,19.9317693044327,2.9360057813188,0.0193033872538812,0.170023778722147,-3.47748565418912,"Q14139",24,3.48466744802318,0.00624558691351683,0.0780791534537058,-0.0855648279478807,"Non-significant",1.10746490400398,"UBE4A","Ubiquitin conjugation factor E4 A","Q14139"
-0.489749555288377,16.7486279696499,-3.54123059826972,0.00789377186429679,0.108959633395374,-2.56793703630234,"Q93070",2,-3.48464573764705,0.00624580851876869,0.0780791534537058,0.48974955528838,"Non-significant",1.10746490400398,"ART4","Ecto-ADP-ribosyltransferase 4","Q93070"
-0.101579977766161,19.2343664885802,-2.99323751488717,0.0177065540362182,0.164461342239828,-3.39030274126802,"Q9P2B2",24,-3.48585853649075,0.00623344158115403,0.0780791534537058,0.101579977766161,"Non-significant",1.10746490400398,"PTGFRN","Prostaglandin F2 receptor negative regulator","Q9P2B2"
-0.107735021908461,18.0166326255896,-3.34112982498322,0.0105568614316865,0.125286599740915,-2.86502657525328,"Q5T0N5",12,-3.48188020821174,0.00627410416515895,0.0782687931733113,0.107735021908464,"Non-significant",1.10641136251603,"FNBP1L","Formin-binding protein 1-like","Q5T0N5"
