"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.118744409065055,19.5493141653083,3.15195327608523,0.0137103257934867,0.0766210615806572,-3.40923324904182,"P49585",7,2.81360517019024,0.0185306724519455,0.0797668916700143,-0.118744409065052,"Non-significant",1.0981773310635,"PCYT1A","Choline-phosphate cytidylyltransferase A","P49585"
0.157376858690569,17.9075095480547,2.7344862695882,0.0258776087314069,0.105177442794602,-4.05857437726841,"Q6R327",8,2.8136541605057,0.0185291224584126,0.0797668916700143,-0.157376858690572,"Non-significant",1.0981773310635,"RICTOR","Rapamycin-insensitive companion of mTOR","Q6R327"
-0.103405775602056,18.6519495406504,-2.43710395807628,0.0410043356858468,0.138846594943046,-4.52095276765119,"Q14678",25,-2.81143731394433,0.0185993917932766,0.0799626339317293,0.103405775602052,"Non-significant",1.09711290886138,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","Q14678"
-0.163094378794959,21.1084033176275,-2.7964366330962,0.0235268214738791,0.101114713536851,-3.96195837535397,"O15260",7,-2.80989914863784,0.0186483061730288,0.0800574871920597,0.163094378794955,"Non-significant",1.09659804545436,"SURF4","Surfeit locus protein 4","O15260"
0.0978318019402131,19.2308186369663,2.63892339944353,0.0299881302553556,0.11484856821624,-4.20753283480351,"Q14155",13,2.8102690103664,0.0186365325680996,0.0800574871920597,-0.0978318019402131,"Non-significant",1.09659804545436,"ARHGEF7","Rho guanine nucleotide exchange factor 7","Q14155"
-0.217224179179812,17.5695613896018,-2.72415407536045,0.0262926321441258,0.106221521324812,-4.0746866038808,"Q9H2D6",6,-2.80911803972864,0.0186731954243367,0.0800891143366521,0.217224179179819,"Non-significant",1.09642650894441,"TRIOBP","TRIO and F-actin-binding protein","Q9H2D6"
-0.263658515516884,19.6474055180739,-3.12561636098168,0.0142636324520477,0.0781559287167913,-3.44998092987077,"Q9Y4Z0",3,-2.80882519332368,0.0186825353081139,0.0800891143366521,0.263658515516884,"Non-significant",1.09642650894441,"LSM4","U6 snRNA-associated Sm-like protein LSm4","Q9Y4Z0"
0.109855807539461,23.4225210828325,2.57865854420787,0.0329188335668826,0.121544894463976,-4.30134358651353,"P36542",14,2.80820769685563,0.0187022448385253,0.0801160100374472,-0.109855807539457,"Non-significant",1.09628068770932,"ATP5F1C","ATP synthase subunit gamma, mitochondrial","P36542"
0.569837769368586,16.5769653193339,2.55099723851311,0.0343603420778863,0.124734331464187,-4.34435134127971,"Q9NTI5",5,2.80578803764081,0.0187796787637863,0.0803899673140402,-0.569837769368583,"Non-significant",1.09479814791854,"PDS5B","Sister chromatid cohesion protein PDS5 homolog B","Q9NTI5"
0.0865887935578193,21.0756658449626,2.51522633485453,0.0363202186258808,0.128608945169909,-4.39990833373998,"Q13310",17,2.80409442122282,0.0188340700074784,0.0805649637407416,-0.0865887935578193,"Non-significant",1.09385378402838,"PABPC4","Polyadenylate-binding protein 4","Q13310"
0.131926815972115,20.1222271904646,2.97979317444278,0.0177807080538325,0.0872584229578623,-3.67629266510136,"P09012",7,2.80351352773534,0.0188527621970514,0.0805781245312002,-0.131926815972118,"Non-significant",1.09378284510388,"SNRPA","U1 small nuclear ribonucleoprotein A","P09012"
-0.124865865293973,20.3532785018817,-2.47615943987764,0.0385907123800647,0.133633227597169,-4.46049438208372,"P52306",21,-2.80315921078691,0.0188641727059459,0.0805781245312002,0.12486586529397,"Non-significant",1.09378284510388,"RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","P52306"
0.140896082069077,22.1240019015972,2.65385668841171,0.0293040878588131,0.113615263915541,-4.18426830284016,"O14880",10,2.80227623266712,0.0188926386342486,0.0805842662203323,-0.140896082069069,"Non-significant",1.09374974430798,"MGST3","Microsomal glutathione S-transferase 3","O14880"
0.134399142046718,17.1508516046938,3.19960916119292,0.0127656569038459,0.0734056047421729,-3.33561808298277,"O94915",6,2.80263140210601,0.0188811832894736,0.0805842662203323,-0.134399142046718,"Non-significant",1.09374974430798,"FRYL","Protein furry homolog-like","O94915"
0.119856880140684,19.38032617932,2.47033948033305,0.0389410612898126,0.134533921478072,-4.46951113201982,"A6NFQ2",21,2.79955675170446,0.0189805829331052,0.0809015125304547,-0.119856880140681,"Non-significant",1.09204335876486,"TCAF2","TRPM8 channel-associated factor 2","A6NFQ2"
-0.294960404116459,19.388772262216,-2.75462359704631,0.0250880056889133,0.103454301315456,-4.02716963333296,"Q14449",4,-2.79646260086633,0.0190811452056387,0.081156111883897,0.294960404116463,"Non-significant",1.09067876779711,"GRB14","Growth factor receptor-bound protein 14","Q14449"
-0.335109329644318,20.3144957696717,-2.82839278078195,0.0224015278507116,0.09858325503601,-3.91212512372346,"Q15847",3,-2.79685777999648,0.0190682717458703,0.081156111883897,0.335109329644315,"Non-significant",1.09067876779711,"ADIRF","Adipogenesis regulatory factor","Q15847"
0.142542139596685,18.9560369657928,2.76888778793961,0.024543749468337,0.102704826722592,-4.00492324337047,"Q9Y570",8,2.79647814053135,0.0190806388160948,0.081156111883897,-0.142542139596689,"Non-significant",1.09067876779711,"PPME1","Protein phosphatase methylesterase 1","Q9Y570"
0.193005719525605,17.7412861767499,2.9238688184916,0.0193599205535034,0.0915882233189387,-3.76333245225735,"Q8NB90",5,2.79529907964024,0.019119099232712,0.0812595785635506,-0.193005719525605,"Non-significant",1.09012543438469,"SPATA5","ATPase family protein 2 homolog","Q8NB90"
-0.106958877496353,20.3774275855672,-2.60143963995552,0.031778035660944,0.118804029245272,-4.26589768875144,"O43813",13,-2.79437576755683,0.0191492717466385,0.0813298485934513,0.106958877496361,"Non-significant",1.08975003619721,"LANCL1","Glutathione S-transferase LANCL1","O43813"
-0.349952455766879,17.1895394580735,-2.79124715972258,0.0237150037887751,0.101443735719129,-3.97005164899601,"Q13427",3,-2.79268411214515,0.0192046770898817,0.0815071099551349,0.349952455766879,"Non-significant",1.08880450562075,"PPIG","Peptidyl-prolyl cis-trans isomerase G","Q13427"
-0.157310859385884,18.0508619642958,-2.58314572898015,0.0326908719312374,0.121153305982578,-4.294363557105,"Q9BW91",11,-2.79171916209726,0.019236353549781,0.0815834823736443,0.157310859385884,"Non-significant",1.08839776085541,"NUDT9","ADP-ribose pyrophosphatase, mitochondrial","Q9BW91"
-0.218401603960725,18.1662237421913,-2.55273801981014,0.0342677574685957,0.124596730356851,-4.34164588762417,"Q7Z3D6",10,-2.78868406383828,0.0193363302470205,0.0819492091421345,0.218401603960729,"Non-significant",1.08645523326937,"DGLUCY","D-glutamate cyclase, mitochondrial","Q7Z3D6"
-0.204219219519111,19.5653096774536,-2.54397680794062,0.0347363197632715,0.125458918684669,-4.35526061159905,"Q8N4P3",11,-2.78774671281408,0.0193673123726252,0.0819640054492294,0.204219219519111,"Non-significant",1.08637682647884,"HDDC3","Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1","Q8N4P3"
0.933566336969809,15.8274917186363,2.6020606961469,0.0317475067589625,0.118764355585755,-4.26493106981187,"Q8WWX9",1,2.78777535358973,0.0193663649734849,0.0819640054492294,-0.933566336969809,"Non-significant",1.08637682647884,"SELENOM","Selenoprotein M","Q8WWX9"
-0.129116686776271,19.3539016071941,-2.40279028024837,0.043250495586736,0.142961588239305,-4.57396657206287,"Q13085",47,-2.78587931826516,0.0194291841257087,0.0821675354195751,0.129116686776271,"Non-significant",1.08529973931007,"ACACA","Acetyl-CoA carboxylase 1","Q13085"
-0.171112570553237,18.7910869235917,-2.49278438121417,0.0376074125338014,0.131482749130415,-4.4347244298967,"O15484",17,-2.78366702799865,0.0195027407333034,0.0823793852964553,0.171112570553245,"Non-significant",1.08418145301269,"CAPN5","Calpain-5","O15484"
0.301865392275182,19.2282666974419,2.90442603198129,0.0199425598065277,0.0929042844736911,-3.79361604858152,"Q8TCT8",3,2.78312746959999,0.0195207230293294,0.0823793852964553,-0.301865392275182,"Non-significant",1.08418145301269,"SPPL2A","Signal peptide peptidase-like 2A","Q8TCT8"
0.115389624694263,19.0510337327937,2.52666944010833,0.0356811909106048,0.127405354131698,-4.38214360466648,"Q9UBV2",15,2.78339593780548,0.0195117734888561,0.0823793852964553,-0.115389624694263,"Non-significant",1.08418145301269,"SEL1L","Protein sel-1 homolog 1","Q9UBV2"
0.0786583005415551,19.5232673150823,2.39746746898601,0.0436098712551969,0.143513058661556,-4.58218064224987,"Q9BXJ9",22,2.78268346092325,0.0195355333791353,0.0823835824185175,-0.0786583005415515,"Non-significant",1.08415932683983,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","Q9BXJ9"
-0.11039278946949,21.5432688448982,-2.41217871340288,0.0426238804222018,0.141913008909877,-4.55947208527315,"P07686",27,-2.78191118449765,0.0195613203721004,0.0824340306564202,0.110392789469483,"Non-significant",1.08389346457404,"HEXB","Beta-hexosaminidase subunit beta","P07686"
0.357270969819755,16.700365999717,2.76049300223638,0.024862564907393,0.103096558254353,-4.01801577843645,"Q6P4Q7",3,2.77891827208841,0.0196615804064657,0.0827980253981321,-0.357270969819758,"Non-significant",1.08198002032769,"CNNM4","Metal transporter CNNM4","Q6P4Q7"
-0.0876996192716462,19.2411639425666,-2.702070988061,0.0272027783888277,0.10820424604507,-4.10911946458273,"Q9ULP9",12,-2.77810302644475,0.0196889799482701,0.0828548958585282,0.0876996192716426,"Non-significant",1.08168182422084,"TBC1D24","TBC1 domain family member 24","Q9ULP9"
-0.102105579972665,18.4044380295135,-2.89404622396868,0.0202610390376306,0.0938016892712663,-3.80978748264619,"P36915",9,-2.77546326608196,0.0197779633756294,0.0831120476454392,0.102105579972665,"Non-significant",1.08033601777193,"GNL1","Guanine nucleotide-binding protein-like 1","P36915"
0.121159891274107,18.9156086084382,2.68181835455237,0.0280659426035276,0.110103431411076,-4.14069180866578,"Q12849",10,2.77586148836255,0.0197645138686489,0.0831120476454392,-0.121159891274107,"Non-significant",1.08033601777193,"GRSF1","G-rich sequence factor 1","Q12849"
0.138564314697742,19.8469681665567,2.49469938317474,0.0374957909582291,0.131463110289729,-4.43175480696186,"P19022",16,2.77378150823895,0.0198348644697565,0.0832338471732287,-0.138564314697742,"Non-significant",1.07970003126528,"CDH2","Cadherin-2","P19022"
0.0827720133058314,23.6482208498025,2.38726336080227,0.0443072407722921,0.144708675687966,-4.59791988338983,"P36957",23,2.77417177860167,0.0198216452894123,0.0832338471732287,-0.0827720133058314,"Non-significant",1.07970003126528,"DLST","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","P36957"
-0.127413174154526,20.4237494837238,-2.43974208993632,0.0408365963529306,0.138435829478411,-4.51687271054844,"A1L0T0",23,-2.77250710067716,0.0198780928091103,0.0832730814309183,0.127413174154519,"Non-significant",1.07949536444362,"ILVBL","2-hydroxyacyl-CoA lyase 2","A1L0T0"
0.0807720556912201,22.1459178614572,2.29251414354078,0.0513416622993329,0.158217225990141,-4.74353386995994,"Q96HC4",37,2.77227108316161,0.0198861089984282,0.0832730814309183,-0.0807720556912201,"Non-significant",1.07949536444362,"PDLIM5","PDZ and LIM domain protein 5","Q96HC4"
0.143284518389876,19.5952608145375,3.43524241466572,0.00900489699051027,0.0600628643785377,-2.97426655426661,"Q9UN37",5,2.77264565959582,0.0198733882552306,0.0832730814309183,-0.14328451838988,"Non-significant",1.07949536444362,"VPS4A","Vacuolar protein sorting-associated protein 4A","Q9UN37"
0.127529432572445,19.5406472678614,2.97198365834421,0.0179929242771911,0.0877283789573923,-3.68844060249297,"Q9BVV7",7,2.77027433633927,0.0199540575237527,0.0834989789572892,-0.127529432572448,"Non-significant",1.07831883512629,"TIMM21","Mitochondrial import inner membrane translocase subunit Tim21","Q9BVV7"
0.168627832809612,18.1944722445288,3.06133328894561,0.0157147318646425,0.0820551191846436,-3.54961162629334,"Q8ND76",5,2.76942736918761,0.0199829499775895,0.0835612417365821,-0.168627832809609,"Non-significant",1.07799511494186,"CCNY","Cyclin-Y","Q8ND76"
-0.0876561370400495,23.6873589171489,-2.31037104531328,0.0499353445851862,0.156061037610831,-4.71617037534868,"Q08257",39,-2.76860289340941,0.0200111155996681,0.0835618223535158,0.0876561370400495,"Non-significant",1.07799209730056,"CRYZ","Quinone oxidoreductase","Q08257"
0.117408288180364,18.7247914561213,2.53276974479278,0.0353452068893997,0.126460302777445,-4.37267011058999,"Q8N8S7",14,2.76901280093082,0.0199971074113377,0.0835618223535158,-0.117408288180364,"Non-significant",1.07799209730056,"ENAH","Protein enabled homolog","Q8N8S7"
0.115797510212978,20.4880406039202,2.38245828526163,0.0446395046958353,0.145377043419588,-4.60532791564567,"O00567",34,2.7631534278145,0.0201982860814535,0.0837051237258405,-0.115797510212978,"Non-significant",1.07724795732629,"NOP56","Nucleolar protein 56","O00567"
-0.0822457455508747,22.1547217291631,-2.4051762987676,0.0430903704685936,0.142590387960168,-4.5702836482727,"P35270",21,-2.76632126108035,0.0200892686830817,0.0837051237258405,0.0822457455508712,"Non-significant",1.07724795732629,"SPR","Sepiapterin reductase","P35270"
-0.201419626085844,22.1586509559263,-2.44192803114752,0.0406981336532575,0.138044920918302,-4.5134915632551,"Q16696",34,-2.7631082665411,0.0201998445482952,0.0837051237258405,0.201419626085844,"Non-significant",1.07724795732629,"CYP2A6","Cytochrome P450 2A6","Q16696"
0.204278411170232,18.5478711631611,3.08429327329065,0.0151794580278773,0.0806011649334213,-3.51399975787178,"Q6RW13",4,2.76592286242527,0.0201029465322421,0.0837051237258405,-0.204278411170232,"Non-significant",1.07724795732629,"AGTRAP","Type-1 angiotensin II receptor-associated protein","Q6RW13"
0.166988067504647,17.4288373928856,2.72561839581874,0.0262333992251957,0.106126024138292,-4.07240317401746,"Q8NDZ4",7,2.76363695662704,0.0201816075976226,0.0837051237258405,-0.166988067504644,"Non-significant",1.07724795732629,"DIPK2A","Divergent protein kinase domain 2A","Q8NDZ4"
-0.147518705667554,21.2834636131823,-2.52497098892957,0.0357753122794196,0.127512365285224,-4.38478083878908,"Q8WTV0",13,-2.76561556181817,0.0201135031939249,0.0837051237258405,0.147518705667558,"Non-significant",1.07724795732629,"SCARB1","Scavenger receptor class B member 1","Q8WTV0"
0.15270606550488,18.0808755144083,2.78616725296035,0.0239007187442694,0.101799989908627,-3.97797415502516,"Q969Q5",7,2.7648180120033,0.0201409273428372,0.0837051237258405,-0.15270606550488,"Non-significant",1.07724795732629,"RAB24","Ras-related protein Rab-24","Q969Q5"
-0.135178821750458,16.8922083947675,-2.76423885611372,0.0247197812911035,0.102935793183554,-4.0121737450635,"Q96FV9",8,-2.76456415495,0.0201496642299854,0.0837051237258405,0.135178821750461,"Non-significant",1.07724795732629,"THOC1","THO complex subunit 1","Q96FV9"
-0.186168269666453,18.888296773755,-2.67155229041008,0.028514169486661,0.111495077146859,-4.15669287600226,"Q99598",7,-2.76476654550214,0.0201426983350061,0.0837051237258405,0.186168269666457,"Non-significant",1.07724795732629,"TSNAX","Translin-associated protein X","Q99598"
-0.265692908135254,18.7149393339954,-2.66791660059977,0.0286746626707521,0.111934705618657,-4.16235905288941,"Q9UHE5",5,-2.76680483174028,0.0200726792749514,0.0837051237258405,0.26569290813525,"Non-significant",1.07724795732629,"NAT8","N-acetyltransferase 8","Q9UHE5"
-0.20941256593936,18.6605167246613,-2.58223219188258,0.0327371512913082,0.121237035040858,-4.29578467925316,"Q9Y3P9",8,-2.76321081632791,0.0201963058401536,0.0837051237258405,0.209412565939363,"Non-significant",1.07724795732629,"RABGAP1","Rab GTPase-activating protein 1","Q9Y3P9"
0.139242281566474,20.324974558305,2.73678353834483,0.025786251940015,0.10502965868737,-4.05499184850281,"P06731",8,2.75805727041825,0.0203749139994161,0.0843719529017489,-0.139242281566474,"Non-significant",1.07380189844954,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","P06731"
-0.522217643097704,14.6613143693856,-2.85294637977897,0.0215748216371948,0.0968421042241201,-3.87384329313883,"Q8N5C8",1,-2.75726562769821,0.0204024905543493,0.0844275164299687,0.522217643097706,"Non-significant",1.07351598600363,"TAB3","TGF-beta-activated kinase 1 and MAP3K7-binding protein 3","Q8N5C8"
-0.0929986411704533,20.1294493961584,-2.30119098716926,0.0506534445036418,0.15687218521309,-4.73024266759933,"O60437",99,-2.75199977481028,0.0205868814444636,0.084855038549652,0.0929986411704604,"Non-significant",1.07132236490384,"PPL","Periplakin","O60437"
-1.19388085231442,16.6312218718584,-2.52570221712678,0.0357347596470356,0.127509494867644,-4.38364546034641,"P20774",1,-2.75337686330066,0.0205384997576059,0.084855038549652,1.19388085231442,"Non-significant",1.07132236490384,"OGN","Mimecan","P20774"
-0.0883804272706925,20.9712173597927,-2.30124581377545,0.0506491252686233,0.15687218521309,-4.73015865390297,"P58107",122,-2.75241799049821,0.0205721760444718,0.084855038549652,0.0883804272706925,"Non-significant",1.07132236490384,"EPPK1","Epiplakin","P58107"
-0.341473289123829,18.6632413521224,-2.51762502162384,0.0361853103398966,0.128422895894453,-4.39618516876267,"Q5JS37",7,-2.75342452238332,0.0205368273828695,0.084855038549652,0.341473289123833,"Non-significant",1.07132236490384,"NHLRC3","NHL repeat-containing protein 3","Q5JS37"
0.240334656949056,18.013808290939,2.52257083261808,0.0359087496956979,0.127758874961484,-4.38850734189715,"Q6VY07",9,2.75187741813391,0.0205911857758421,0.084855038549652,-0.240334656949059,"Non-significant",1.07132236490384,"PACS1","Phosphofurin acidic cluster sorting protein 1","Q6VY07"
-0.163178832922206,18.5084132018185,-2.56376480942956,0.0336871619814326,0.123161586079266,-4.32450493100676,"Q99807",10,-2.75225258918393,0.0205779906629748,0.084855038549652,0.163178832922206,"Non-significant",1.07132236490384,"COQ7","5-demethoxyubiquinone hydroxylase, mitochondrial","Q99807"
0.171524015428634,17.9854655266368,3.00324086224325,0.0171590767807082,0.0858385694994658,-3.63983372865283,"Q16540",5,2.75014377240681,0.0206522701872691,0.0850479883471584,-0.171524015428631,"Non-significant",1.07033595436253,"MRPL23","39S ribosomal protein L23, mitochondrial","Q16540"
-0.104377306991172,18.8544372241668,-2.59973487922187,0.0318619897996225,0.119018000826897,-4.26855092052446,"Q9HB71",12,-2.74681083751845,0.0207702168854009,0.0854746744566221,0.104377306991168,"Non-significant",1.06816254460521,"CACYBP","Calcyclin-binding protein","Q9HB71"
0.141588552110758,19.270106235443,2.4000857713095,0.0434327193399878,0.143167111898478,-4.57814045683811,"P27708",32,2.74565693536436,0.0208112089363083,0.0855843026808319,-0.141588552110758,"Non-significant",1.06760588350329,"CAD","CAD protein","P27708"
0.194061258306444,18.0944693339425,3.14131798418858,0.013930999182679,0.077274928489595,-3.42568255187091,"Q969G5",4,2.74503685760836,0.0208332705799432,0.0856159837823578,-0.194061258306455,"Non-significant",1.06744514863521,"CAVIN3","Caveolae-associated protein 3","Q969G5"
0.0661334866370495,21.2401093487671,2.18790965954836,0.0604086112832065,0.17517972050819,-4.90294377379217,"O00231",39,2.74317068888222,0.0208998085069558,0.0857179504305626,-0.0661334866370531,"Non-significant",1.06692822175688,"PSMD11","26S proteasome non-ATPase regulatory subunit 11","O00231"
0.168904041729139,20.1259308047563,2.50611388677745,0.0368373982606275,0.129670251374334,-4.41404913878707,"O14737",12,2.7431315176927,0.020901207433513,0.0857179504305626,-0.168904041729132,"Non-significant",1.06692822175688,"PDCD5","Programmed cell death protein 5","O14737"
0.182438842078682,17.0407849984168,2.74628624078211,0.0254118666430794,0.104073462082886,-4.04017225548772,"Q5VYS8",6,2.74372457725485,0.0208800374706184,0.0857179504305626,-0.182438842078678,"Non-significant",1.06692822175688,"TUT7","Terminal uridylyltransferase 7","Q5VYS8"
0.0973716585874556,20.6086093841867,2.31716533185976,0.0494104308254596,0.154880606635861,-4.70574862898545,"Q15393",39,2.73896284081478,0.0210506227481993,0.0862713838127235,-0.0973716585874591,"Non-significant",1.06413323572345,"SF3B3","Splicing factor 3B subunit 3","Q15393"
0.722585248971271,22.3169584019804,2.47363845735329,0.0387420765371951,0.134001741526273,-4.46440039404608,"P80297",5,2.73836177152537,0.0210722547907038,0.0863007248056092,-0.72258524897126,"Non-significant",1.06398555680212,"MT1G","Metallothionein-1G","P80297"
-0.14244137372679,18.3375243185724,-2.69123141876435,0.0276613139211027,0.109146677844518,-4.12601843171733,"O94819",8,-2.73156436490217,0.0213184471195758,0.0871892319437796,0.142441373726793,"Non-significant",1.05953714805097,"KBTBD11","Kelch repeat and BTB domain-containing protein 11","O94819"
-0.545037341308589,16.4534853188184,-2.78048936306188,0.0241100731744432,0.102102054825814,-3.98682935447054,"Q9BZV2",1,-2.73162607499414,0.0213161991333375,0.0871892319437796,0.545037341308582,"Non-significant",1.05953714805097,"SLC19A3","Thiamine transporter 2","Q9BZV2"
-0.212945596441976,16.3184137780141,-3.49017250196947,0.00830969251292036,0.0570203641594294,-2.89076008612104,"Q86VB7",3,-2.7280012488051,0.0214486491920307,0.087661614209787,0.212945596441976,"Non-significant",1.05719053646613,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","Q86VB7"
0.30830387324529,16.807527807373,3.19027164134849,0.012945213203084,0.0740479813995974,-3.35002962247836,"Q96RU2",2,2.727593835551,0.021463587480198,0.087662583660562,-0.30830387324529,"Non-significant",1.05718573362514,"USP28","Ubiquitin carboxyl-terminal hydrolase 28","Q96RU2"
-0.0929380918780147,22.1747839554266,-2.39789065413431,0.0435811897233803,0.143497865444791,-4.58152768810776,"P51149",20,-2.72608964687051,0.0215188308067862,0.0878280548260549,0.0929380918780112,"Non-significant",1.05636673568879,"RAB7A","Ras-related protein Rab-7a","P51149"
0.52045566671716,15.6580561567649,2.63800340398283,0.0300308030080676,0.114938176082867,-4.20896588468254,"O00308",2,2.72513549815889,0.0215539471051001,0.0878839466492795,-0.520455666717158,"Non-significant",1.05609044822948,"WWP2","NEDD4-like E3 ubiquitin-protein ligase WWP2","O00308"
0.168783802309456,16.8744405450183,2.60508936401545,0.0315990569650584,0.118655652822823,-4.26021700361728,"Q9GZR7",8,2.72451703661264,0.021576739542939,0.0878839466492795,-0.168783802309449,"Non-significant",1.05609044822948,"DDX24","ATP-dependent RNA helicase DDX24","Q9GZR7"
-0.276057861375975,17.9911558605396,-2.92112540565318,0.0194410482979958,0.0917869920830951,-3.76760487835076,"V9GYI1",3,-2.72466331190972,0.0215713466124128,0.0878839466492795,0.276057861375975,"Non-significant",1.05609044822948,"LIME1","Lck-interacting transmembrane adapter 1","V9GYI1"
-0.108667928015251,20.6365837341892,-2.40651603436595,0.0430007230893244,0.142590203870517,-4.56821547638468,"P05177",20,-2.72326408993546,0.0216229890782253,0.0880122074221554,0.108667928015247,"Non-significant",1.05545708639083,"CYP1A2","Cytochrome P450 1A2","P05177"
0.301302820313254,18.1502142400331,4.74748683176089,0.00148525503972299,0.022513726338041,-1.08358162368533,"P62875",1,2.72133955543448,0.0216942224266054,0.0882419156410968,-0.301302820313254,"Non-significant",1.05432507237966,"POLR2L","DNA-directed RNA polymerases I, II, and III subunit RPABC5","P62875"
-0.191849182619318,16.8872660765872,-2.68590697584122,0.0278894483924535,0.109520284855928,-4.1343185415089,"Q5XPI4",6,-2.72047063490962,0.0217264611099381,0.0883128068156518,0.191849182619315,"Non-significant",1.05397631198231,"RNF123","E3 ubiquitin-protein ligase RNF123","Q5XPI4"
0.277915090555723,17.7510687912756,3.46240023424834,0.00865377398141266,0.0588397425896964,-2.93294251699744,"Q9Y221",2,2.71786759693612,0.0218233268548926,0.0886461158281503,-0.27791509055573,"Non-significant",1.05234028895598,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","Q9Y221"
0.204477508135497,18.2922511901244,2.76142063839589,0.0248271264537876,0.103094815490206,-4.01656903972953,"Q06265",5,2.71572489122632,0.0219033873325021,0.0889107547064056,-0.204477508135497,"Non-significant",1.05104570329133,"EXOSC9","Exosome complex component RRP45","Q06265"
0.192463833156978,17.6033845022361,2.60243311356228,0.0317292144188789,0.118764355585755,-4.26435142792955,"Q8IWX8",7,2.71495247944245,0.02193232003704,0.088922606587707,-0.192463833156978,"Non-significant",1.05098781531553,"CHERP","Calcium homeostasis endoplasmic reticulum protein","Q8IWX8"
0.4265499893338,16.3166680796755,2.74157258487007,0.0255968693708099,0.104615580574461,-4.04752333727944,"Q9C0H2",2,2.7148507919452,0.0219361318615658,0.088922606587707,-0.426549989333797,"Non-significant",1.05098781531553,"TTYH3","Protein tweety homolog 3","Q9C0H2"
-0.138143825770435,19.6529645650033,-2.46198357007943,0.0394497068055528,0.135819054088632,-4.48245240259458,"Q9H9S4",14,-2.70999629152042,0.022118880867794,0.0896025044936517,0.138143825770438,"Non-significant",1.04767985113507,"CAB39","Calcium-binding protein 39","Q9H9S4"
0.179870260485355,17.947259105282,3.23778995288014,0.0120582761553027,0.0711211678675275,-3.27675577731725,"Q4G0I0",4,2.70768091754332,0.0222065805000089,0.0898357120227633,-0.179870260485355,"Non-significant",1.04655098570136,"CCSMST1","Protein CCSMST1","Q4G0I0"
0.407188251169632,17.2050557149037,2.60955394093672,0.031381518257614,0.118291190742747,-4.25326733786533,"Q9NV06",3,2.70769551047977,0.0222060266721691,0.0898357120227633,-0.407188251169636,"Non-significant",1.04655098570136,"DCAF13","DDB1- and CUL4-associated factor 13","Q9NV06"
-0.471810999234281,15.0463893472978,-2.8885825471231,0.0204307954326335,0.0941076946436661,-3.81830078516838,"P49005",1,-2.70589732245293,0.0222743754425184,0.0899363536398439,0.471810999234281,"Non-significant",1.0460647243531,"POLD2","DNA polymerase delta subunit 2","P49005"
0.192457762453294,17.4588830932867,2.66608121292881,0.0287560352596025,0.111934705618657,-4.16521936737225,"P52292",6,2.70544010429294,0.0222917878047441,0.0899363536398439,-0.192457762453291,"Non-significant",1.0460647243531,"KPNA2","Importin subunit alpha-1","P52292"
0.102840327252068,21.4467477461595,2.30297664649782,0.0505129594258685,0.156833915186959,-4.72750621445108,"Q13724",40,2.705964835186,0.0222718054920043,0.0899363536398439,-0.102840327252061,"Non-significant",1.0460647243531,"MOGS","Mannosyl-oligosaccharide glucosidase","Q13724"
0.246114948657905,18.782110449961,4.03600541827687,0.00382534016948989,0.0379434830740102,-2.07981372424475,"Q70HW3",2,2.70572338228875,0.0222809980458218,0.0899363536398439,-0.246114948657901,"Non-significant",1.0460647243531,"SLC25A26","S-adenosylmethionine mitochondrial carrier protein","Q70HW3"
-0.179742540917591,17.3880941520794,-2.61866961116406,0.0309420927540329,0.117371309855151,-4.23907541159844,"O43312",7,-2.70414199211143,0.0223412985295255,0.0900751610084927,0.179742540917587,"Non-significant",1.04539495290745,"MTSS1","Protein MTSS 1","O43312"
-0.113880689768546,19.3231999932933,-2.43396926842657,0.0412045522972567,0.139206589614505,-4.525800033057,"P30519",16,-2.7008929916373,0.0224657007385683,0.0902715454879262,0.11388068976855,"Non-significant",1.04444912216713,"HMOX2","Heme oxygenase 2","P30519"
-0.160739651246494,18.0434788343939,-2.59816982467491,0.0319392632609824,0.119087887630782,-4.27098661776333,"P78560",8,-2.70114811031391,0.022455907345991,0.0902715454879262,0.160739651246491,"Non-significant",1.04444912216713,"CRADD","Death domain-containing protein CRADD","P78560"
0.108731340439284,19.0884951205931,3.11578719678403,0.0144760905150982,0.0789039558880533,-3.46519938759819,"Q16539",7,2.70165687756589,0.0224363897616771,0.0902715454879262,-0.108731340439277,"Non-significant",1.04444912216713,"MAPK14","Mitogen-activated protein kinase 14","Q16539"
