"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.242026408513383,7.7215781893049,-1.77854491673827,0.122085004074525,0.411588582443951,-5.61586993088772,"ZNHI2_HUMAN",11,-1.81353909981902,0.112031066941286,0.390871697142501,-0.019616206487024,"Non-significant",0.407965775512609,"ZNHIT2","Zinc finger HIT domain-containing protein 2","ZNHI2_HUMAN"
-0.275937716166178,7.20293753487723,-1.72316399824663,0.13207491434019,0.427294997988956,-5.69105169653703,"MAGI3_HUMAN",28,-1.81338307946131,0.11205679530065,0.390871697142501,0.0079508622487392,"Non-significant",0.407965775512609,"MAGI3","Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3","MAGI3_HUMAN"
-0.110926151275628,12.353360584804,-1.88151695365248,0.105426331119134,0.385468137617133,-5.47403856187813,"VP26C_HUMAN",13,-1.81315951922658,0.112093671140835,0.390871697142501,0.00414514541629174,"Non-significant",0.407965775512609,"VPS26C","Vacuolar protein sorting-associated protein 26C","VP26C_HUMAN"
0.0608462492624593,12.6461138044085,1.78803910263849,0.120447463725233,0.40896233165744,-5.60289945543134,"NNRD_HUMAN",19,1.81292539143648,0.112132302576764,0.390871697142501,0.0554364522298165,"Non-significant",0.407965775512609,"NAXD","ATP-dependent (S)-NAD(P)H-hydrate dehydratase","NNRD_HUMAN"
0.204199075698851,7.93446895054409,1.71299751658546,0.133992427486238,0.429386776128452,-5.70476054211918,"FYV1_HUMAN",32,1.81284488495192,0.112145589222054,0.390871697142501,0.0619290669759422,"Non-significant",0.407965775512609,"PIKFYVE","1-phosphatidylinositol 3-phosphate 5-kinase","FYV1_HUMAN"
-0.0825069745381626,9.40002509525844,-1.81126981461524,0.116530154307897,0.403336736143187,-5.57106734181202,"GBP7_HUMAN",17,-1.8121975131854,0.11225248528149,0.39095463626867,0.0784301757812464,"Non-significant",0.40787363227459,"GBP7","Guanylate-binding protein 7","GBP7_HUMAN"
0.0921139717102104,9.72187382834298,1.68849649422003,0.138723923494578,0.435100856294937,-5.73767422277378,"VPP3_HUMAN",25,1.81211721698233,0.112265750863446,0.39095463626867,0.0152174234390259,"Non-significant",0.40787363227459,"TCIRG1","V-type proton ATPase 116 kDa subunit a 3","VPP3_HUMAN"
-0.114034493764237,9.40635449545724,-1.65117780761767,0.146238588387849,0.443084356302842,-5.78745461254111,"TBCD4_HUMAN",49,-1.81129763499338,0.112401238583016,0.391114136613691,0.0719884236653421,"Non-significant",0.407696486419734,"TBC1D4","TBC1 domain family member 4","TBCD4_HUMAN"
1.02507571379344,6.27574573244367,1.73211962957194,0.130407658022354,0.425805930460111,-5.67895116025654,"GLT10_HUMAN",9,1.81115860277854,0.112424238017535,0.391114136613691,0.0272483825683683,"Non-significant",0.407696486419734,"GALNT10","Polypeptide N-acetylgalactosaminyltransferase 10","GLT10_HUMAN"
-0.104513804117838,9.59734494345529,-1.73542836597107,0.129796815079718,0.425008618868779,-5.6744747950269,"MGRN1_HUMAN",20,-1.81096567990859,0.112456159812638,0.391114136613691,0.489818175633745,"Non-significant",0.407696486419734,"MGRN1","E3 ubiquitin-protein ligase MGRN1","MGRN1_HUMAN"
-0.0721434752146486,10.1939103262765,-1.54190141029307,0.170519383618348,0.474655563309843,-5.93053488710589,"MON2_HUMAN",55,-1.80955778956549,0.112689378694957,0.391757334503377,0.00774908065795898,"Non-significant",0.406982863896957,"MON2","Protein MON2 homolog","MON2_HUMAN"
-0.132220983505251,8.90396118164062,-1.68522659069693,0.139367353602777,0.435939362811463,-5.74205328908044,"AFTIN_HUMAN",33,-1.80867586366845,0.112835707374968,0.392055940413891,0.0264953772226999,"Non-significant",0.406651961347527,"AFTPH","Aftiphilin","AFTIN_HUMAN"
-0.350141445795686,8.65124729701451,-1.90684932833615,0.101682595083712,0.381204586658539,-5.43878554597714,"TNR12_HUMAN",3,-1.80845783985149,0.112871909884995,0.392055940413891,0.194421291351301,"Non-significant",0.406651961347527,"TNFRSF12A","Tumor necrosis factor receptor superfamily member 12A","TNR12_HUMAN"
-0.120458682378107,11.5747383662633,-1.77729553681297,0.122302096287576,0.411596519816421,-5.61757504793954,"IMPA3_HUMAN",16,-1.80790909856041,0.112963076866015,0.39205773077469,-0.0195446014403906,"Non-significant",0.406649978104934,"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN"
0.399322589238491,7.43585368565151,1.90147502194352,0.102465722128479,0.381729508425381,-5.44627545024381,"OCC1_HUMAN",2,1.80770346559129,0.112997258595556,0.39205773077469,0.0534714857737271,"Non-significant",0.406649978104934,"OCC1","Overexpressed in colon carcinoma 1 protein","OCC1_HUMAN"
-0.0460662047068556,12.0024133409772,-1.47858542655943,0.186258642311656,0.488620311579947,-6.01139426613195,"FHI2A_HUMAN",31,-1.80745751886985,0.113038154593842,0.39205773077469,0.0713663101195667,"Non-significant",0.406649978104934,"FHIP2A","FHF complex subunit HOOK interacting protein 2A","FHI2A_HUMAN"
0.374500989913944,6.88330711637224,1.72676323112811,0.131402400745103,0.427092210673096,-5.68619126840189,"RHG32_HUMAN",18,1.80727726932422,0.113068135492903,0.39205773077469,-0.016192674636816,"Non-significant",0.406649978104934,"ARHGAP32","Rho GTPase-activating protein 32","RHG32_HUMAN"
-0.0625804265340335,10.0518951416015,-1.52918807376499,0.173577283717804,0.477749687953277,-5.94689843851272,"PEX1_HUMAN",40,-1.80638666633445,0.11321638150191,0.39205773077469,-0.00143106778464919,"Non-significant",0.406649978104934,"PEX1","Peroxisomal ATPase PEX1","PEX1_HUMAN"
0.042509873708104,13.0682125091553,1.43287173684907,0.198440626492158,0.503800764504808,-6.06873874125674,"P4HA2_HUMAN",32,1.80599429470852,0.11328175320477,0.39205773077469,0.122821251551308,"Non-significant",0.406649978104934,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.0274488131205111,15.8328287942069,-0.928320719947038,0.38659876825418,0.677508078966397,-6.62639347965321,"PLEC_HUMAN",383,-1.8058364510926,0.113308061208945,0.39205773077469,0.037050088246664,"Non-significant",0.406649978104934,"PLEC","Plectin","PLEC_HUMAN"
0.125044425328571,8.73025458199637,1.87409359620908,0.106548872406026,0.386644700671958,-5.48434380979869,"MK67I_HUMAN",12,1.80535972742086,0.113387552972784,0.39205773077469,-0.0809717178344673,"Non-significant",0.406649978104934,"NIFK","MKI67 FHA domain-interacting nucleolar phosphoprotein","MK67I_HUMAN"
-0.0703629652659341,13.5123318263463,-1.66837617257027,0.14272849279027,0.439339525986438,-5.76456739097542,"NMD3_HUMAN",24,-1.80522080669898,0.11341072751465,0.39205773077469,-0.0957890351613351,"Non-significant",0.406649978104934,"NMD3","60S ribosomal export protein NMD3","NMD3_HUMAN"
-0.10007230440776,14.3557570321219,-1.77625678586483,0.122482874499755,0.411863258885624,-5.61899239749501,"DHB11_HUMAN",17,-1.80513511487942,0.113425024758972,0.39205773077469,-0.0364834467569981,"Non-significant",0.406649978104934,"HSD17B11","Estradiol 17-beta-dehydrogenase 11","DHB11_HUMAN"
-0.202602068583166,7.77056046894618,-1.72698818944432,0.131360477011028,0.427092210673096,-5.68588736101477,"TLK2_HUMAN",19,-1.80490367460251,0.113463648036153,0.39205773077469,-0.0310943921406839,"Non-significant",0.406649978104934,"TLK2","Serine/threonine-protein kinase tousled-like 2","TLK2_HUMAN"
0.0755743980408123,10.662399155753,1.71784646500943,0.13307454920778,0.428478925504733,-5.69822575892538,"MCES_HUMAN",21,1.8048375612658,0.113474683496548,0.39205773077469,-0.119377692540485,"Non-significant",0.406649978104934,"RNMT","mRNA cap guanine-N7 methyltransferase","MCES_HUMAN"
-0.116170724232992,8.19730240958078,-1.65931759053932,0.144567188766814,0.440905129853037,-5.77663408412362,"SHAN2_HUMAN",39,-1.80437722623463,0.113551549935794,0.39205773077469,0.0563877423604584,"Non-significant",0.406649978104934,"SHANK2","SH3 and multiple ankyrin repeat domains protein 2","SHAN2_HUMAN"
0.042053461074822,13.2078029087612,1.36825468824008,0.216894418935956,0.524242274425483,-6.14819259039849,"SYFB_HUMAN",39,1.80423006566021,0.113576133247431,0.39205773077469,-0.0112797419230422,"Non-significant",0.406649978104934,"FARSB","Phenylalanine--tRNA ligase beta subunit","SYFB_HUMAN"
-0.153438886006663,10.2544318607875,-2.01309580652713,0.0873633194172812,0.357334340797967,-5.28961943163099,"CETN2_HUMAN",8,-1.80368611695066,0.113667044713851,0.39205773077469,0.0645840167999285,"Non-significant",0.406649978104934,"CETN2","Centrin-2","CETN2_HUMAN"
-0.352290232976276,6.71938242231097,-1.89802697257275,0.102971290963841,0.382909741008527,-5.45107776624406,"PIGP_HUMAN",3,-1.80357237783092,0.113686063031722,0.39205773077469,-0.0575482845306503,"Non-significant",0.406649978104934,"PIGP","Phosphatidylinositol N-acetylglucosaminyltransferase subunit P","PIGP_HUMAN"
0.957505464553834,8.14294849123274,1.72008660645197,0.132652545392599,0.42813952001414,-5.69520449716453,"DSG1_HUMAN",29,1.803525856134,0.113693842804146,0.39205773077469,-0.283553759256998,"Non-significant",0.406649978104934,"DSG1","Desmoglein-1","DSG1_HUMAN"
0.17593367894491,8.79702976771763,1.7124206015752,0.134102037924671,0.429386776128452,-5.70553757987514,"TRM1_HUMAN",23,1.80160775444146,0.114015049815161,0.392858585040261,-0.102442582448349,"Non-significant",0.405763751886852,"TRMT1","tRNA (guanine(26)-N(2))-dimethyltransferase","TRM1_HUMAN"
0.101728916168236,12.184092930385,2.37963712322397,0.0518300637558595,0.281303770779293,-4.76429199473247,"COPZ2_HUMAN",9,1.80156082612533,0.114022919370201,0.392858585040261,-0.0193133354186994,"Non-significant",0.405763751886852,"COPZ2","Coatomer subunit zeta-2","COPZ2_HUMAN"
-0.676394462585453,6.57325008937291,-1.73319554558927,0.130208724513106,0.425805930460111,-5.67749589775015,"CDR2_HUMAN",7,-1.80056692457456,0.11418971220263,0.393141114179123,-0.00201336542766484,"Non-significant",0.405451535860837,"CDR2","Cerebellar degeneration-related protein 2","CDR2_HUMAN"
0.119936466217027,10.3804347174508,2.01320777393592,0.0873493418467653,0.357334340797967,-5.28946122559123,"BAD_HUMAN",10,1.80049480129295,0.114201824762163,0.393141114179123,0.35454098383586,"Non-significant",0.405451535860837,"BAD","Bcl2-associated agonist of cell death","BAD_HUMAN"
-0.277239958445237,6.95337220600673,-1.75253725067613,0.126681999846158,0.420236200634393,-5.6512799561612,"MON1A_HUMAN",11,-1.79959419734411,0.114353178159809,0.393366095824861,-0.3008566697438,"Non-significant",0.405203074591327,"MON1A","Vacuolar fusion protein MON1 homolog A","MON1A_HUMAN"
-0.136637290318784,12.863571030753,-1.8793937794095,0.105746199269258,0.385468137617133,-5.47698718411252,"GSTM2_HUMAN",11,-1.79952902380421,0.114364138532271,0.393366095824861,1.0270672639211,"Non-significant",0.405203074591327,"GSTM2","Glutathione S-transferase Mu 2","GSTM2_HUMAN"
0.158207575480148,9.2609795161656,1.73714780601408,0.129480469469696,0.424499407085629,-5.67214736941322,"TRAF6_HUMAN",17,1.79895891374954,0.114460058098548,0.393484916980895,0.104232549667383,"Non-significant",0.405071910312572,"TRAF6","TNF receptor-associated factor 6","TRAF6_HUMAN"
0.0773884455363323,16.6680474962507,1.62254912452949,0.152263927302753,0.451725596392883,-5.82534021420836,"ROA2_HUMAN",30,1.79874734995103,0.114495672786775,0.393484916980895,0.0326138337453168,"Non-significant",0.405071910312572,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
0.125278155008919,10.8712041037423,2.07067763067832,0.080462803777198,0.343980605820961,-5.2080144336245,"SRRM1_HUMAN",9,1.79760976325987,0.114687356538529,0.393976803960044,-0.0513761838277329,"Non-significant",0.404529347232061,"SRRM1","Serine/arginine repetitive matrix protein 1","SRRM1_HUMAN"
-0.153294324874876,8.10371766771589,-1.72824532854185,0.131126430532025,0.427063689584033,-5.68418876541983,"GAN_HUMAN",18,-1.79606840708882,0.1149475663563,0.394693679161483,-0.0730288028717023,"Non-significant",0.403739828576031,"GAN","Gigaxonin","GAN_HUMAN"
-0.0798651377360216,11.4831814084734,-1.74533162372433,0.127984953926037,0.423002002507479,-5.66105856071905,"PPM1G_HUMAN",19,-1.79557905416498,0.115030296561951,0.394693679161483,-0.0592401027679426,"Non-significant",0.403739828576031,"PPM1G","Protein phosphatase 1G","PPM1G_HUMAN"
-0.161732991536459,10.0342749186924,-1.77761893939256,0.122245865992049,0.411588582443951,-5.61713371627003,"HMGN5_HUMAN",13,-1.79547998951958,0.115047051414272,0.394693679161483,-0.0365377267201721,"Non-significant",0.403739828576031,"HMGN5","High mobility group nucleosome-binding domain-containing protein 5","HMGN5_HUMAN"
0.0840516090392711,16.1010526929583,1.99617964364045,0.0895009462114612,0.360223550376883,-5.31349874589828,"ERP29_HUMAN",13,1.79494669760986,0.115137287521872,0.394693679161483,-0.203117052714028,"Non-significant",0.403739828576031,"ERP29","Endoplasmic reticulum resident protein 29","ERP29_HUMAN"
0.244599103927613,8.00952822821481,1.7067711332288,0.135179959337291,0.429548788878781,-5.7131416320399,"TELO2_HUMAN",25,1.79493505723791,0.115139257896873,0.394693679161483,0.227451602617899,"Non-significant",0.403739828576031,"TELO2","Telomere length regulation protein TEL2 homolog","TELO2_HUMAN"
0.483381350835166,5.90116344179426,1.82392427536732,0.11444876897819,0.400102245363649,-5.55367203064437,"SELM_HUMAN",2,1.79416681102477,0.115269370992575,0.394836046749864,0.0277307033538605,"Non-significant",0.403583205065411,"SELENOM","Selenoprotein M","SELM_HUMAN"
-0.0673028628031567,12.184439931597,-1.6403390599162,0.148492689133123,0.446924385242409,-5.80182976708712,"DAG1_HUMAN",25,-1.79411523434867,0.115278111258372,0.394836046749864,-0.204160888989763,"Non-significant",0.403583205065411,"DAG1","Dystroglycan 1","DAG1_HUMAN"
0.384548107783005,7.13721009663173,1.79153437788233,0.119849990920668,0.407912259366736,-5.59811861327772,"REEP4_HUMAN",5,1.79329871597856,0.115416564374786,0.395119236239864,-0.137499094009383,"Non-significant",0.403271826331053,"REEP4","Receptor expression-enhancing protein 4","REEP4_HUMAN"
-0.278599460919698,7.00090755735125,-1.87492389936268,0.10642273470489,0.386359762593054,-5.4831917480567,"DNAL1_HUMAN",5,-1.79305344730688,0.115458184511303,0.395119236239864,-0.0237770875294654,"Non-significant",0.403271826331053,"DNAL1","Dynein axonemal light chain 1","DNAL1_HUMAN"
-0.0704391002655402,12.1604749134609,-1.61450384123784,0.153999000087933,0.453721091762342,-5.83593761252822,"FUBP3_HUMAN",28,-1.79174202295537,0.115680966790451,0.395175806513735,0.00672602653503596,"Non-significant",0.403209651683624,"FUBP3","Far upstream element-binding protein 3","FUBP3_HUMAN"
0.0421750545501709,10.6681588036673,1.27053641763366,0.24771399943206,0.555081853463611,-6.26444330532246,"NU214_HUMAN",71,1.79090387230122,0.115823565802456,0.395175806513735,-0.100417852401735,"Non-significant",0.403209651683624,"NUP214","Nuclear pore complex protein Nup214","NU214_HUMAN"
0.086828390757276,10.8183577401297,1.70508057554146,0.135504130574907,0.429988469098474,-5.71541526585253,"ARI1_HUMAN",21,1.79033659761792,0.115920174746323,0.395175806513735,-0.162187417348229,"Non-significant",0.403209651683624,"ARIH1","E3 ubiquitin-protein ligase ARIH1","ARI1_HUMAN"
-0.288819948832193,9.29157570430211,-1.98698530173344,0.0906846152239325,0.362739977749936,-5.32645844526356,"VMA21_HUMAN",3,-1.79026886258592,0.115931715423934,0.395175806513735,0.149469931920369,"Non-significant",0.403209651683624,"VMA21","Vacuolar ATPase assembly integral membrane protein VMA21","VMA21_HUMAN"
0.0673705736796091,8.34737791333879,1.61463063171869,0.15397151185004,0.453721091762342,-5.83577077270489,"AP4B1_HUMAN",27,1.79018110389209,0.115946669363922,0.395175806513735,-0.065232356389366,"Non-significant",0.403209651683624,"AP4B1","AP-4 complex subunit beta-1","AP4B1_HUMAN"
-0.068139553070063,14.4352429253714,-1.53769522508649,0.171525497837138,0.475604487308022,-5.93595563717622,"XRCC5_HUMAN",42,-1.79005352441443,0.115968411995235,0.395175806513735,0.312521378199266,"Non-significant",0.403209651683624,"XRCC5","X-ray repair cross-complementing protein 5","XRCC5_HUMAN"
-0.133926073710121,9.60317230224609,-1.748534217247,0.127404257363212,0.42194209969188,-5.65671413521919,"MK08_HUMAN",16,-1.78997086975771,0.115982500433268,0.395175806513735,-0.0676241715749093,"Non-significant",0.403209651683624,"MAPK8","Mitogen-activated protein kinase 8","MK08_HUMAN"
0.104518334070836,10.542400087629,1.7259077265058,0.131561952064411,0.427092210673096,-5.68734688112213,"FBXL8_HUMAN",19,1.78968856738572,0.116030631064754,0.395175806513735,0.137527267138164,"Non-significant",0.403209651683624,"FBXL8","F-box/LRR-repeat protein 8","FBXL8_HUMAN"
0.320226867993672,6.64546516963414,1.71960487664473,0.132743186280646,0.428157884062225,-5.69585432417484,"KTNA1_HUMAN",14,1.7896493213984,0.116037323752041,0.395175806513735,-0.204764207204185,"Non-significant",0.403209651683624,"KATNA1","Katanin p60 ATPase-containing subunit A1","KTNA1_HUMAN"
0.32481344540914,9.22227246420724,1.98810406473377,0.0905397569233595,0.362669810579986,-5.32488225625172,"ZN706_HUMAN",2,1.78942386646105,0.116075778139578,0.395175806513735,0.104518334070834,"Non-significant",0.403209651683624,"ZNF706","Zinc finger protein 706","ZN706_HUMAN"
0.446870962778727,7.43594905308315,1.83939596776635,0.111953277812494,0.395812155194151,-5.53235269232613,"IL8_HUMAN",2,1.7892383539191,0.116107428960595,0.395175806513735,-0.209989984830218,"Non-significant",0.403209651683624,"CXCL8","Interleukin-8","IL8_HUMAN"
0.516734162966409,6.47400440488543,1.71387864584185,0.133825184085599,0.429386776128452,-5.70357357646358,"RGL3_HUMAN",12,1.78833465589622,0.116261729627006,0.395175806513735,-0.0621037483215368,"Non-significant",0.403209651683624,"RGL3","Ral guanine nucleotide dissociation stimulator-like 3","RGL3_HUMAN"
0.0511310895284041,16.1475432259696,1.48666097564139,0.184179198839935,0.486253283768068,-6.00117150435897,"ACOT1_HUMAN",33,1.78833077119499,0.116262393338433,0.395175806513735,-0.120362281799314,"Non-significant",0.403209651683624,"ACOT1","Acyl-coenzyme A thioesterase 1","ACOT1_HUMAN"
0.0983500480652175,10.8503847122192,2.20060922078621,0.0668428894852104,0.315144221547355,-5.02236448908066,"ICT1_HUMAN",10,1.78824967269507,0.116276250058738,0.395175806513735,0.157832264900209,"Non-significant",0.403209651683624,"MRPL58","Large ribosomal subunit protein mL62","ICT1_HUMAN"
-0.065777222315468,13.6984921864101,-1.59868510040791,0.157465041305607,0.45794671869308,-5.85670952233762,"PSMD6_HUMAN",28,-1.78770416831826,0.116369497572467,0.395175806513735,0.822359164555868,"Non-significant",0.403209651683624,"PSMD6","26S proteasome non-ATPase regulatory subunit 6","PSMD6_HUMAN"
0.129788319269842,13.2024109704154,3.5333219073843,0.0108938106099012,0.150840237694092,-3.12533726599161,"CD47_HUMAN",5,1.78754746174716,0.116396297935804,0.395175806513735,-0.0246473948160837,"Non-significant",0.403209651683624,"CD47","Leukocyte surface antigen CD47","CD47_HUMAN"
-0.26306653022764,10.5116995402745,-2.28334383259867,0.0594165625513034,0.300007440558036,-4.90333779627736,"UB2D2_HUMAN",1,-1.78719368282617,0.116456823845605,0.395175806513735,-0.0638243357339743,"Non-significant",0.403209651683624,"UBE2D2","Ubiquitin-conjugating enzyme E2 D2","UB2D2_HUMAN"
-0.359372774759898,10.7314696993147,-1.92318023363129,0.0993389943995419,0.377238258760806,-5.41599097030385,"COX7B_HUMAN",2,-1.78714101165911,0.116465837614727,0.395175806513735,0.0763227144876915,"Non-significant",0.403209651683624,"COX7B","Cytochrome c oxidase subunit 7B, mitochondrial","COX7B_HUMAN"
-0.0869532426198223,10.2834194728306,-1.56798546599402,0.164401877249827,0.466889082739435,-5.89676946984494,"KIF1B_HUMAN",64,-1.78699303476421,0.116491164901616,0.395175806513735,-0.0280217727025329,"Non-significant",0.403209651683624,"KIF1B","Kinesin-like protein KIF1B","KIF1B_HUMAN"
0.777342398961386,6.01240294320243,1.71377046445109,0.133845706740523,0.429386776128452,-5.70371931930741,"BAZ1A_HUMAN",8,1.78698044335334,0.11649332025351,0.395175806513735,-0.0457564194997335,"Non-significant",0.403209651683624,"BAZ1A","Bromodomain adjacent to zinc finger domain protein 1A","BAZ1A_HUMAN"
-0.0826586087544889,10.4605746950422,-1.6289540093114,0.150895851527347,0.449474647317508,-5.81688793730724,"NGLY1_HUMAN",29,-1.78695615999063,0.116497477098947,0.395175806513735,0.0867157777150744,"Non-significant",0.403209651683624,"NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase","NGLY1_HUMAN"
-0.0643240610758458,9.82523959023612,-1.50825088279331,0.178724318957814,0.482352930698007,-5.97370926743604,"UBE2O_HUMAN",45,-1.78499360949857,0.116833897736101,0.395918451353533,0.286650419235229,"Non-significant",0.402394257948998,"UBE2O","(E3-independent) E2 ubiquitin-conjugating enzyme","UBE2O_HUMAN"
0.0784285863240477,10.3114919662476,1.5309082643361,0.173160572424322,0.477088246061443,-5.94468800941969,"MICA3_HUMAN",76,1.78494967867456,0.116841438989161,0.395918451353533,0.328707257906593,"Non-significant",0.402394257948998,"MICAL3","[F-actin]-monooxygenase MICAL3","MICA3_HUMAN"
-0.122078657150269,8.90619645799909,-1.65567152168161,0.145313604434826,0.442225923136144,-5.78148356776714,"OTUD4_HUMAN",34,-1.78482530590013,0.116862791593753,0.395918451353533,-0.378452420234681,"Non-significant",0.402394257948998,"OTUD4","OTU domain-containing protein 4","OTUD4_HUMAN"
-0.0541590054830063,10.9542188644409,-1.36661892418357,0.217380953626434,0.525105405693625,-6.15017834307424,"ITPR2_HUMAN",119,-1.78424579280939,0.116962332966803,0.396090304546177,0.10518391927083,"Non-significant",0.402205788076971,"ITPR2","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR2","ITPR2_HUMAN"
0.12145821253459,9.97160679953438,1.69340501142937,0.137763386260072,0.432726627287513,-5.73109464435559,"GGA3_HUMAN",22,1.78288875192869,0.117195745579438,0.396500821600279,-0.029035369555154,"Non-significant",0.401755908431882,"GGA3","ADP-ribosylation factor-binding protein GGA3","GGA3_HUMAN"
-0.0887039502461739,8.31626973833357,-1.62582560727451,0.151562615928803,0.4504243858978,-5.82101808955793,"NCOA2_HUMAN",31,-1.78279286045351,0.117212255866939,0.396500821600279,-0.0460216999053937,"Non-significant",0.401755908431882,"NCOA2","Nuclear receptor coactivator 2","NCOA2_HUMAN"
-0.19415275255839,8.87790107727051,-1.91236813367691,0.100884560384457,0.380026612330308,-5.43108827725738,"PRSS8_HUMAN",7,-1.78246672326478,0.117268425775145,0.396500821600279,-0.0436190764109341,"Non-significant",0.401755908431882,"PRSS8","Prostasin","PRSS8_HUMAN"
0.317122220993045,7.28817054203578,1.75544699822541,0.126159484701646,0.419012706968643,-5.64732720556503,"PDCD2_HUMAN",8,1.78240522462174,0.11727902043883,0.396500821600279,0.313703695933023,"Non-significant",0.401755908431882,"PDCD2","Programmed cell death protein 2","PDCD2_HUMAN"
-0.108005444208796,10.2696425574166,-1.69824407195463,0.136822671347185,0.431314543712403,-5.72460108320561,"ALAT2_HUMAN",21,-1.78201542378545,0.117346194573794,0.396560877973564,0.544416308403015,"Non-significant",0.40169013258724,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
-0.270606517791744,6.47945090702602,-1.72166036061131,0.132356846693931,0.427730129464672,-5.69308112575711,"THAS_HUMAN",13,-1.78173506405831,0.117394531537158,0.396560877973564,-0.0362348556518572,"Non-significant",0.40169013258724,"TBXAS1","Thromboxane-A synthase","THAS_HUMAN"
-0.166331370671589,9.64385523114886,-1.87005850723828,0.107163968511203,0.387013183051812,-5.48994047329393,"GLOD5_HUMAN",9,-1.78057701341734,0.117594393449084,0.396718432627776,-0.420716166496276,"Non-significant",0.40151762054285,"GLOD5","Glyoxalase domain-containing protein 5","GLOD5_HUMAN"
-0.18267806371053,7.68589721407209,-1.68370763562752,0.139667212621296,0.43603347044171,-5.74408637222003,"MIB2_HUMAN",28,-1.78035975765675,0.117631924709642,0.396718432627776,-0.171229918797813,"Non-significant",0.40151762054285,"MIB2","E3 ubiquitin-protein ligase MIB2","MIB2_HUMAN"
0.32604742050171,7.44678674425397,1.84897649813337,0.110434756326632,0.392971459445685,-5.51912350215425,"TAF9B_HUMAN",4,1.78024048021633,0.11765253493677,0.396718432627776,-0.0238987604777421,"Non-significant",0.40151762054285,"TAF9B","Transcription initiation factor TFIID subunit 9B","TAF9B_HUMAN"
-0.0620884100595909,10.0017012187413,-1.45175401874459,0.193323243856298,0.498134265052398,-6.04516202295942,"CHD4_HUMAN",71,-1.78011629098818,0.117673997551581,0.396718432627776,0.179067810376488,"Non-significant",0.40151762054285,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN"
0.059483289718596,15.2898325238909,1.55243194638829,0.168024534454519,0.47174777597369,-5.91693401299515,"NONO_HUMAN",30,1.780048944434,0.117685638074323,0.396718432627776,-0.758485078811649,"Non-significant",0.40151762054285,"NONO","Non-POU domain-containing octamer-binding protein","NONO_HUMAN"
-0.0842575232187883,14.9079401833671,-1.84617775568959,0.110876262088982,0.393732696685356,-5.5229902729235,"RS7_HUMAN",15,-1.7793682646531,0.117803352052173,0.396897340844248,-0.188285271326698,"Non-significant",0.401321810794369,"RPS7","Small ribosomal subunit protein eS7","RS7_HUMAN"
0.131498575210555,12.5029133387974,2.60888753551088,0.0375462977274649,0.248086856482614,-4.43244661924719,"RALB_HUMAN",6,1.7791764671274,0.117836541051737,0.396897340844248,-0.123445153236386,"Non-significant",0.401321810794369,"RALB","Ras-related protein Ral-B","RALB_HUMAN"
-0.0916662216186381,14.8944875172206,-2.59918405108546,0.0380585214274946,0.248625446073087,-4.44648801130936,"PPAC_HUMAN",9,-1.77828306020173,0.117991255654287,0.397065507472422,0.00225257873537466,"Non-significant",0.401137837854318,"ACP1","Low molecular weight phosphotyrosine protein phosphatase","PPAC_HUMAN"
0.8910391330719,7.11385686056955,1.72642355775884,0.131465727421758,0.427092210673096,-5.68665012287947,"CYBR1_HUMAN",2,1.77807224756199,0.118027791164671,0.397065507472422,-1.91705989837651,"Non-significant",0.401137837854318,"CYBRD1","Plasma membrane ascorbate-dependent reductase CYBRD1","CYBR1_HUMAN"
-0.286342819531759,6.87798343385969,-1.80986318992427,0.116763779837833,0.403336736143187,-5.57299856303838,"ZN384_HUMAN",6,-1.7780406032146,0.11803327631544,0.397065507472422,-0.135309457778934,"Non-significant",0.401137837854318,"ZNF384","Zinc finger protein 384","ZN384_HUMAN"
-0.156249205271399,8.56037780216762,-1.72434263016506,0.131854324345096,0.427092210673096,-5.68946046992,"GTPBA_HUMAN",16,-1.77693265277683,0.118225479284077,0.397547260220058,0.0920604467391968,"Non-significant",0.400611235227022,"GTPBP10","GTP-binding protein 10","GTPBA_HUMAN"
0.0836031436920184,9.4891425541469,1.59958277956896,0.157266400832041,0.457533014109422,-5.85553308987574,"LCAP_HUMAN",34,1.77595450664205,0.118395412832474,0.397953761277008,-0.0836068789164237,"Non-significant",0.400167386189707,"LNPEP","Leucyl-cystinyl aminopeptidase","LCAP_HUMAN"
-0.343395868937176,6.16535609109061,-1.93104517608454,0.0982294530200686,0.375754634435223,-5.40499474609913,"COA8_HUMAN",2,-1.77477649337796,0.118600379106804,0.39847762984373,-0.0460662047068592,"Non-significant",0.399596054463914,"COA8","Cytochrome c oxidase assembly factor 8","COA8_HUMAN"
