"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.215212464332575,15.6956315835317,-4.15523402804887,0.00137005968047923,0.0241782963793327,-1.24060945093971,"KHK_HUMAN",20,-4.28044820385124,0.000993271737148021,0.0180588801069395,-0.211949229240414,"Non-significant",1.74330918527704,"KHK","Ketohexokinase","KHK_HUMAN"
0.184658646583557,8.85810852050781,3.91870478622537,0.00208833990950319,0.0321870592914944,-1.66684542428633,"TMF1_HUMAN",52,4.27897266956596,0.000995918606516872,0.0180665859713451,0.0209680199623126,"Non-significant",1.74312390797525,"TMF1","TATA element modulatory factor","TMF1_HUMAN"
0.260799407958981,8.01320517063141,4.0539711454649,0.00163979536420948,0.0274210224792808,-1.42252552916677,"KDIS_HUMAN",42,4.27158276272152,0.00100928518275177,0.0182682865929257,0.0317789912223798,"Non-significant",1.73830218379868,"KIDINS220","Kinase D-interacting substrate of 220 kDa","KDIS_HUMAN"
-0.265048384666445,8.37327694892883,-4.06955595385915,0.00159494294228916,0.026987823672015,-1.39446988716374,"TBCD1_HUMAN",36,-4.26899074540866,0.00101401739476032,0.0183131541493713,0.0063406825065595,"Non-significant",1.73723684894273,"TBC1D1","TBC1 domain family member 1","TBCD1_HUMAN"
0.389735341072083,7.57007968425751,4.40453738323101,0.000884703724484796,0.0182431633698722,-0.796914588253289,"AP5S1_HUMAN",8,4.26702994913667,0.00101761244759449,0.0183269011647783,0.108419477939607,"Non-significant",1.73691096225053,"AP5S1","AP-5 complex subunit sigma-1","AP5S1_HUMAN"
-0.189794540405316,16.3012533187866,-4.17926761913904,0.00131307373698119,0.0235570645925962,-1.19756896531743,"PSME1_HUMAN",18,-4.26611814093177,0.00101928870757719,0.0183269011647783,0.196203410625459,"Non-significant",1.73691096225053,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
-0.241941571235651,10.3323651154836,-4.37979872156105,0.000923633123077152,0.0184456147149551,-0.840656207431564,"DYR_HUMAN",12,-4.26463624799874,0.001022019104952,0.0183354288431454,0.135100245475771,"Non-significant",1.73670892797043,"DHFR","Dihydrofolate reductase","DYR_HUMAN"
-0.279223203659102,10.5986972649892,-4.15794364148342,0.00136350865467852,0.0241421238269549,-1.23575427254939,"DEMA_HUMAN",19,-4.2612334068294,0.00102831754621196,0.0183952544747985,-0.142377495765683,"Non-significant",1.73529419988307,"DMTN","Dematin","DEMA_HUMAN"
-0.173478126525865,17.5424771308899,-3.8544747053356,0.00234395665336941,0.034447261703315,-1.78332633685781,"ENPL_HUMAN",60,-4.26039220439376,0.00102988074148312,0.0183952544747985,0.340375602245333,"Non-significant",1.73529419988307,"HSP90B1","Endoplasmin","ENPL_HUMAN"
0.439803719520565,7.50031765302022,4.1803932412881,0.00131046580667871,0.0235570645925962,-1.19555446765162,"TRPM4_HUMAN",15,4.25402731513997,0.00104178850935057,0.0185175101475886,-0.0286150574684116,"Non-significant",1.73241740868309,"TRPM4","Transient receptor potential cation channel subfamily M member 4","TRPM4_HUMAN"
0.272409915924072,10.9948888619741,4.24122546785237,0.00117722384418167,0.0217438595037828,-1.08686427184537,"RAB20_HUMAN",14,4.25258877590926,0.00104449948661447,0.0185175101475886,-0.117014288902282,"Non-significant",1.73241740868309,"RAB20","Ras-related protein Rab-20","RAB20_HUMAN"
-0.116888284683228,10.8258890310923,-3.66048285385678,0.00332984578585266,0.0428190770595325,-2.13661054495853,"LRSM1_HUMAN",40,-4.25107114041266,0.0010473674368278,0.0185175101475886,0.309904575347899,"Non-significant",1.73241740868309,"LRSAM1","E3 ubiquitin-protein ligase LRSAM1","LRSM1_HUMAN"
-1.0471203327179,7.71813770135244,-4.16564672706143,0.00134506170971381,0.0239197297917814,-1.22195531877161,"CO6A3_HUMAN",12,-4.25088614931478,0.00104771758024796,0.0185175101475886,0.0998873710632324,"Non-significant",1.73241740868309,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
-0.125699996948235,16.4716652234395,-3.91732020767001,0.0020935355377865,0.0321870592914944,-1.66935337059678,"QOR_HUMAN",25,-4.2506746948003,0.00104811796085773,0.0185175101475886,0.164602637290955,"Non-significant",1.73241740868309,"CRYZ","Quinone oxidoreductase","QOR_HUMAN"
-0.185379743576089,11.8825110594432,-4.16129743878071,0.00135544512932941,0.0240517523276422,-1.22974576015345,"NAAA_HUMAN",18,-4.24741083704232,0.00105431806273947,0.0185472684967571,-0.0548141002655136,"Non-significant",1.7317200409888,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","NAAA_HUMAN"
0.471889853477469,10.2272137800853,4.26856719281951,0.00112199493996895,0.0211407370700631,-1.03812984423496,"EPCAM_HUMAN",9,4.24738532008203,0.00105436668457017,0.0185472684967571,0.222905576229094,"Non-significant",1.7317200409888,"EPCAM","Epithelial cell adhesion molecule","EPCAM_HUMAN"
-0.228356838226311,17.743350982666,-4.72807076317838,0.000507401821279388,0.0129097599689367,-0.231310660685608,"CYB5_HUMAN",9,-4.24421854600044,0.00106041892584189,0.0185945159506081,0.0616092681884624,"Non-significant",1.73061512264064,"CYB5A","Cytochrome b5","CYB5_HUMAN"
-0.137017488479627,12.3418443997701,-3.79392527219238,0.00261446306423409,0.0369525936052704,-1.89337470547799,"ENPP1_HUMAN",37,-4.24358785344822,0.00106162857156173,0.0185945159506081,0.0656278133392334,"Non-significant",1.73061512264064,"ENPP1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1","ENPP1_HUMAN"
0.127114772796608,11.4321271578471,4.02262118077774,0.00173401474322656,0.0284693693297015,-1.47902253630559,"PCY1A_HUMAN",21,4.23352342646879,0.00108112609812695,0.0188952941924253,0.140940308570862,"Non-significant",1.72364634189715,"PCYT1A","Choline-phosphate cytidylyltransferase A","PCY1A_HUMAN"
0.225389599800112,11.0686557292938,4.25413491672417,0.00115080382010838,0.0213529284155726,-1.06384496304964,"BAP29_HUMAN",14,4.22663764237926,0.00109467880857444,0.0190911044576921,-0.138094544410725,"Non-significant",1.71916894609527,"BCAP29","B-cell receptor-associated protein 29","BAP29_HUMAN"
0.437552452087399,9.59479626019796,4.17681129934049,0.00131878343729352,0.0236073854512873,-1.20196539148905,"ASM3B_HUMAN",12,4.21256297583566,0.00112293014431988,0.0195418699847701,-0.00555348396301802,"Non-significant",1.70903388047348,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","ASM3B_HUMAN"
-0.243370294570955,16.8526099522908,-3.9951469275365,0.00182118470482492,0.0294249862745767,-1.52860024605788,"G6PI_HUMAN",35,-4.20286569891563,0.0011428327271,0.0198457298571404,0.240201830863937,"Non-significant",1.70233292461774,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN"
0.443284630775461,10.7560624281565,4.48624850556622,0.000767828347675056,0.0169109511695262,-0.652916485441919,"TV23B_HUMAN",5,4.20109274776024,0.00114651076293686,0.0198671491905924,-0.427645206451421,"Non-significant",1.7018644469123,"TVP23B","Golgi apparatus membrane protein TVP23 homolog B","TV23B_HUMAN"
0.241006970405596,12.9992676575979,3.98273137503959,0.00186205005918711,0.0298478911854313,-1.55102376477931,"K2C7_HUMAN",37,4.19847501155578,0.00115196371255677,0.0199191682807423,0.0824374556541407,"Non-significant",1.70072879937744,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
0.170677185058585,12.1706898212433,3.98320605466437,0.00186047038409207,0.0298478911854313,-1.55016623466549,"TM9S4_HUMAN",24,4.19170237330315,0.00116619639211121,0.0201037063399225,-0.0202282667159768,"Non-significant",1.69672386822182,"TM9SF4","Transmembrane 9 superfamily member 4","TM9S4_HUMAN"
-0.135919213295002,15.1337807973226,-3.84640568600756,0.00237827425282995,0.0347006011719012,-1.79797871800617,"ODP2_HUMAN",28,-4.19104698953518,0.0011675832893372,0.0201037063399225,0.510283827781674,"Up in HBV",1.69672386822182,"DLAT","Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial","ODP2_HUMAN"
-0.181727051734926,14.436446984609,-3.7539986125046,0.00281022195419073,0.0388624297047952,-1.96605779574719,"DESP_HUMAN",216,-4.18584191660033,0.00117865876351621,0.0202515005731422,-0.677850604057312,"Up in CTRL",1.69354279138805,"DSP","Desmoplakin","DESP_HUMAN"
0.365835130214691,7.98755172888438,4.09655970339614,0.00152020857795478,0.0261752862564376,-1.34590692480662,"C2C2L_HUMAN",17,4.18057002466579,0.00118998711837653,0.0204030069853292,-0.789064407348636,"Up in CTRL",1.69030582174576,"C2CD2L","Phospholipid transfer protein C2CD2L","C2C2L_HUMAN"
-0.146360278129603,14.2236976623535,-4.0576821312562,0.00162899827168516,0.0273530350288952,-1.41584319222475,"GALT_HUMAN",19,-4.17689753164078,0.001197945083825,0.0204865898868214,-0.883455038070649,"Up in CTRL",1.68853032644943,"GALT","Galactose-1-phosphate uridylyltransferase","GALT_HUMAN"
0.609027504920957,7.04166241486867,4.07699967766174,0.00157397002813319,0.0267049152789947,-1.3810770076,"E2AK3_HUMAN",21,4.17599755496558,0.00119990362816869,0.0204865898868214,-0.7361159324646,"Up in CTRL",1.68853032644943,"EIF2AK3","Eukaryotic translation initiation factor 2-alpha kinase 3","E2AK3_HUMAN"
0.193372726440446,10.4277108510335,3.862827073112,0.00230897072652524,0.0341296519678528,-1.76816382102546,"E41L2_HUMAN",47,4.17072985592526,0.00121143382207818,0.020629410428982,-0.586761951446551,"Up in CTRL",1.6855131836167,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN"
-0.29060721397399,13.6208606561025,-4.63624845199943,0.000593298784367469,0.0143078315149983,-0.390570734935307,"A1AG2_HUMAN",7,-4.16986153099878,0.00121334541467373,0.020629410428982,0.209949970245349,"Non-significant",1.6855131836167,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN"
-0.13511645793915,13.05015873909,-3.60027568230587,0.00371559005949475,0.0461016800206319,-2.24661221913064,"TPP2_HUMAN",67,-4.15770057150184,0.00124044722267177,0.0210461682226586,-0.0574537515640383,"Non-significant",1.67682696259484,"TPP2","Tripeptidyl-peptidase 2","TPP2_HUMAN"
0.157764315605187,12.0954558849335,3.77805405097101,0.0026905443024452,0.0376650093694422,-1.9222563774772,"PLOD1_HUMAN",41,4.15238911202718,0.00125247973911335,0.0212060475828629,-0.0998635292053383,"Non-significant",1.67354026844271,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN"
-0.235259413719179,9.16482520103455,-4.08122084628655,0.00156220377332462,0.0266164152323044,-1.37348430814771,"ARSB_HUMAN",17,-4.15069654095711,0.00125633934238516,0.0212271722153102,-0.102564811706538,"Non-significant",1.67310785666224,"ARSB","Arylsulfatase B","ARSB_HUMAN"
-0.175928592681871,13.1786668300629,-4.33390620783686,0.00100064479030666,0.019486747344622,-0.921974641953753,"CSRP2_HUMAN",13,-4.14922539346709,0.00125970400535075,0.0212398640072314,-0.532733082771287,"Up in CTRL",1.6728482682449,"CSRP2","Cysteine and glycine-rich protein 2","CSRP2_HUMAN"
0.200362324714664,9.89486734072368,4.10982933177215,0.00148482182122952,0.0256202695140813,-1.32206628664147,"PI42B_HUMAN",16,4.13949657711088,0.00128219028118459,0.021574245166019,1.08070397377014,"Up in HBV",1.66606439032735,"PIP4K2B","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta","PI42B_HUMAN"
0.289666175842282,8.89756830533345,4.13550121972835,0.00141876234441326,0.0247963044581647,-1.27598762389392,"NACC1_HUMAN",13,4.13340482939034,0.00129648077802678,0.0217696266178175,0.637844204902649,"Up in HBV",1.66214901970544,"NACC1","Nucleus accumbens-associated protein 1","NACC1_HUMAN"
-0.456785500049596,6.69871465365092,-4.2342396113291,0.00119178271382783,0.0218636977771529,-1.09932785360445,"ASGL1_HUMAN",7,-4.13166346148292,0.00130059595782778,0.0217936976273533,-0.0623111724853747,"Non-significant",1.66166907893599,"ASRGL1","Isoaspartyl peptidase/L-asparaginase","ASGL1_HUMAN"
0.123790025711058,11.3622140884399,3.69470672807419,0.00312911053375447,0.0412829242010107,-2.07414633231729,"S12A7_HUMAN",32,4.12827237032479,0.00130864848232563,0.0218409509496216,0.0699727535247803,"Non-significant",1.66072845648093,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
-0.211012959480287,9.56126666069031,-3.94498658674359,0.0019922002361427,0.0311957828885004,-1.6192660907643,"ITIH1_HUMAN",26,-4.12821261665587,0.00130879083455958,0.0218409509496216,0.136012554168703,"Non-significant",1.66072845648093,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","ITIH1_HUMAN"
-0.158961534500122,17.1658285458883,-3.81694434424148,0.00250802751004558,0.0360661245030789,-1.8515115102944,"ASSY_HUMAN",32,-4.12674268765239,0.00131229770981152,0.021854597310734,-0.125956416130073,"Non-significant",1.6604571913403,"ASS1","Argininosuccinate synthase","ASSY_HUMAN"
-0.211949229240416,10.1344013214111,-3.9470327568825,0.00198490953767801,0.0311416212600564,-1.61556390311781,"APBA1_HUMAN",25,-4.12048412036371,0.00132733795039157,0.0220185705851788,0.134946584701538,"Non-significant",1.65721087823979,"APBA1","Amyloid-beta A4 precursor protein-binding family A member 1","APBA1_HUMAN"
0.178757667541499,13.2169398466746,4.396872622807,0.000896579140705313,0.0182676706465186,-0.810459924205733,"RRAS2_HUMAN",12,4.12039127920525,0.00132756239531655,0.0220185705851788,0.0694965124130356,"Non-significant",1.65721087823979,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN"
0.198569774627686,14.0665391286214,3.86288572697062,0.00230872695129782,0.0341296519678528,-1.76805735937166,"CAN2_HUMAN",36,4.11680555265462,0.00133626097940884,0.0220995597648627,0.0472923517227244,"Non-significant",1.65561637760879,"CAPN2","Calpain-2 catalytic subunit","CAN2_HUMAN"
0.198230147361773,10.0842475096385,3.84659121684687,0.00237747940631819,0.0347006011719012,-1.7976417696134,"BCR_HUMAN",40,4.11613917197238,0.00133788401677279,0.0220995597648627,0.113435745239261,"Non-significant",1.65561637760879,"BCR","Breakpoint cluster region protein","BCR_HUMAN"
-0.14490294456481,11.4105203151703,-3.66868866697618,0.00328054332558291,0.0425214921961919,-2.12162899902258,"PP6R2_HUMAN",46,-4.10001505334737,0.00137778224014057,0.0226957797880348,0.261694848537445,"Non-significant",1.64405489105188,"PPP6R2","Serine/threonine-protein phosphatase 6 regulatory subunit 2","PP6R2_HUMAN"
0.287030696868893,8.2600462436676,4.01060865571931,0.00177158496483743,0.0288530481146969,-1.50069194166717,"ULK3_HUMAN",18,4.09930633740495,0.00137956382617069,0.0226957797880348,0.0805647373199427,"Non-significant",1.64405489105188,"ULK3","Serine/threonine-protein kinase ULK3","ULK3_HUMAN"
0.196754455566399,10.4269314606984,4.29531663870996,0.00107056338556655,0.0203758047646355,-0.990523665004036,"DNJB2_HUMAN",12,4.09576204653749,0.00138850926931201,0.0227967976397953,0.285493254661557,"Non-significant",1.64212615585239,"DNAJB2","DnaJ homolog subfamily B member 2","DNJB2_HUMAN"
0.157269239425645,11.9720656077067,3.98070930296583,0.00186879479975413,0.0298970380661453,-1.55467692320578,"GCP60_HUMAN",19,4.09341472206822,0.00139446660120012,0.0228434418334934,0.017304539680481,"Non-significant",1.64123846011624,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN"
-0.190586328506487,15.0287857055664,-3.87602476348982,0.00225478151529711,0.0337469785908281,-1.74421458095049,"ALAT1_HUMAN",28,-4.09243066706127,0.00139697189507152,0.0228434418334934,0.0676969289779699,"Non-significant",1.64123846011624,"GPT","Alanine aminotransferase 1","ALAT1_HUMAN"
-0.12311327457429,12.6100204785665,-4.01200774566467,0.00176716623837665,0.028838875540737,-1.49816752816193,"AADAT_HUMAN",18,-4.0847770746106,0.00141661623368992,0.0231181528738915,0.128496646881104,"Non-significant",1.63604686872568,"AADAT","Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial","AADAT_HUMAN"
0.407733023166654,7.04941479365031,4.04947593925861,0.00165297335688959,0.0275846293048084,-1.43062154341729,"CLCN6_HUMAN",12,4.07941904827014,0.00143053792729991,0.0232985605915157,0.0451723337173373,"Non-significant",1.63267090929467,"CLCN6","H(+)/Cl(-) exchange transporter 6","CLCN6_HUMAN"
-0.153115510940534,16.9616746902466,-3.74950113424272,0.00283319720995566,0.0388942461576176,-1.97425047597952,"AOFB_HUMAN",33,-4.07305505247611,0.00144725687970285,0.0235237133226901,0.059263348579389,"Non-significant",1.62849412187043,"MAOB","Amine oxidase [flavin-containing] B","AOFB_HUMAN"
-0.388422131538396,9.40754413604736,-4.04519664311896,0.00166562017987186,0.0276255004118748,-1.43833025624066,"SO1B3_HUMAN",12,-4.06897200640871,0.00145808948195016,0.0235721402956312,0.0729935169220113,"Non-significant",1.62760098275434,"SLCO1B3","Solute carrier organic anion transporter family member 1B3","SO1B3_HUMAN"
0.380775451660135,11.7230304082235,4.92342870767626,0.00036516188668067,0.01009411786753,0.103982483049912,"MRP5_HUMAN",3,4.0679276580644,0.00146087361073705,0.0235721402956312,0.0644054412841868,"Non-significant",1.62760098275434,"ABCC5","ATP-binding cassette sub-family C member 5","MRP5_HUMAN"
0.361935496330261,8.38186228275299,4.52560412344479,0.000717395263548357,0.0161735117656438,-0.583829850866464,"OAF_HUMAN",5,4.0679170457882,0.00146090193011942,0.0235721402956312,0.203027367591888,"Non-significant",1.62760098275434,"OAF","Out at first protein homolog","OAF_HUMAN"
-0.165928840637218,16.7908418973287,-4.06470972419686,0.00160875257379527,0.0271251704714402,-1.40319183756394,"PGRC1_HUMAN",16,-4.06756632741234,0.0014618381578686,0.0235721402956312,0.00418460369111173,"Non-significant",1.62760098275434,"PGRMC1","Membrane-associated progesterone receptor component 1","PGRC1_HUMAN"
0.188607692718504,8.7557893594106,4.07907640000066,0.00156816986977179,0.0266621684762246,-1.37734137537184,"TMM59_HUMAN",15,4.06248372783233,0.00147547558206085,0.0237043687209136,-0.00909817218778741,"Non-significant",1.62517160603473,"TMEM59","Transmembrane protein 59","TMM59_HUMAN"
0.182694792747487,11.4779676596324,3.75898237614956,0.0027849859266664,0.0386898814119963,-1.95698053571421,"PML_HUMAN",44,4.06233676349694,0.0014758718558856,0.0237043687209136,0.119273066520714,"Non-significant",1.62517160603473,"PML","Protein PML","PML_HUMAN"
0.648766398429867,8.44558282693227,4.22722443684607,0.00120659087388679,0.0220358742293887,-1.11184854855742,"RCAS1_HUMAN",3,4.05855255946038,0.0014861134301368,0.0237876305758892,0.0414873361587507,"Non-significant",1.623648814754,"EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","RCAS1_HUMAN"
-0.188575148582462,15.1397151152293,-3.95294954166824,0.00196398200225001,0.0309927800626909,-1.60486024939313,"UCRI_HUMAN",19,-4.05825941486164,0.00148690984773615,0.0237876305758892,0.131343960762024,"Non-significant",1.623648814754,"UQCRFS1","Cytochrome b-c1 complex subunit Rieske, mitochondrial","UCRI_HUMAN"
-0.180799603462193,10.6861600081126,-3.96963715877947,0.0019061765227733,0.0303160403142439,-1.57468585878483,"HDA10_HUMAN",18,-4.05218262825494,0.00150351875271953,0.0240060842894924,0.0499134063720756,"Non-significant",1.61967867335203,"HDAC10","Polyamine deacetylase HDAC10","HDA10_HUMAN"
-0.170206546783419,16.6344947814941,-3.86964581537819,0.00228080773364957,0.0339851795291246,-1.75578873631087,"FUMH_HUMAN",23,-4.05021824769377,0.00150892853977833,0.0240452200838795,0.124040365219116,"Non-significant",1.61897124351107,"FH","Fumarate hydratase, mitochondrial","FUMH_HUMAN"
0.286540746688834,11.037290096283,3.90263665037991,0.00214946282536332,0.0329597818523165,-1.69595859933721,"OCTC_HUMAN",27,4.04448785674055,0.00152482458519897,0.0242509773070685,-0.02374219894409,"Non-significant",1.61527075477246,"CROT","Peroxisomal carnitine O-octanoyltransferase","OCTC_HUMAN"
0.19333779811859,8.4274849096934,4.14784053801656,0.00138810138509131,0.0243127154237867,-1.25386078798121,"OSBL1_HUMAN",13,4.03202836615525,0.00155998527447988,0.0247202234607522,0.278086483478549,"Non-significant",1.60694760772024,"OSBPL1A","Oxysterol-binding protein-related protein 1","OSBL1_HUMAN"
0.316876053810118,9.14399735132853,4.17251272229284,0.00132883748750708,0.0237350818922419,-1.20966052640342,"RHOD_HUMAN",9,4.03187866344814,0.00156041277659233,0.0247202234607522,-0.453198969364168,"Non-significant",1.60694760772024,"RHOD","Rho-related GTP-binding protein RhoD","RHOD_HUMAN"
-0.179344534873991,15.1298051675161,-3.75182226068506,0.00282131580236608,0.0388624297047952,-1.97002214149554,"PCCB_HUMAN",36,-4.02536847526863,0.00157912096116775,0.0249229380830879,-0.137040972709675,"Non-significant",1.60340076144874,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","PCCB_HUMAN"
0.147137641906735,11.1810692946116,3.69350873972729,0.00313592324388832,0.041305750734328,-2.07633198824881,"NIBA2_HUMAN",33,4.02529200364898,0.00157934208352286,0.0249229380830879,-0.318965435028076,"Non-significant",1.60340076144874,"NIBAN2","Protein Niban 2","NIBA2_HUMAN"
0.116529703140296,10.2928816477458,3.72517474467174,0.00296085437942428,0.0399715341222278,-2.01858183981984,"NUDC1_HUMAN",24,4.02403880912924,0.00158297031882791,0.0249317825215396,-0.296445548534394,"Non-significant",1.60324667008853,"NUDCD1","NudC domain-containing protein 1","NUDC1_HUMAN"
0.223613381385801,9.04671700795492,3.92244885227783,0.00207435680325399,0.0320938526823913,-1.66006431722468,"CDK18_HUMAN",19,4.0226708963783,0.00158694048553354,0.024945967748416,-0.0917901992797852,"Non-significant",1.60299964347286,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
0.204693675041238,11.4726941585541,3.88766262751578,0.00220808428894985,0.0333801031129659,-1.72310546358787,"FHL2_HUMAN",21,4.01722197517751,0.00160285723818639,0.0251475304531675,-0.152953386306761,"Non-significant",1.59950465725704,"FHL2","Four and a half LIM domains protein 2","FHL2_HUMAN"
-0.410177230835002,10.6226900418599,-4.45682415908352,0.000807942203378467,0.0173320239125772,-0.704684590680721,"CS012_HUMAN",4,-4.01526230295591,0.00160862171848806,0.025172210587713,-0.187453746795651,"Non-significant",1.59907864365349,"C19orf12","Protein C19orf12","CS012_HUMAN"
-0.101987481117275,15.8882919152578,-3.32976383044712,0.00609884362116026,0.0625824521580422,-2.74187590203807,"RPN1_HUMAN",49,-4.01458296173571,0.00161062501607122,0.025172210587713,0.205457746982575,"Non-significant",1.59907864365349,"RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","RPN1_HUMAN"
0.25966536998749,10.2839214801788,3.99103117026875,0.00183462792121339,0.0295247942885172,-1.53603231960458,"GIPC1_HUMAN",14,4.00373011787382,0.00164297939914352,0.0255966527254444,0.0943621397018379,"Non-significant",1.59181682366921,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
0.183445334434474,10.7496832211812,3.80515515719133,0.00256196988708664,0.0364493136845898,-1.87294780862032,"GOLM1_HUMAN",26,4.00336422186476,0.00164408179188901,0.0255966527254444,0.120367705821989,"Non-significant",1.59181682366921,"GOLM1","Golgi membrane protein 1","GOLM1_HUMAN"
-0.335615873336792,9.544025182724,-4.78509395676372,0.000460700013898344,0.0119239140539867,-0.132936109633051,"FHR2_HUMAN",4,-3.99920352204665,0.00165667107973265,0.0257085920009077,-0.00400769710540771,"Non-significant",1.58992170799272,"CFHR2","Complement factor H-related protein 2","FHR2_HUMAN"
0.298003792762763,11.1779832839966,4.36516843597237,0.000947490940861186,0.0187811192106801,-0.866555766215891,"BST2_HUMAN",7,3.99795032664989,0.00166048236367609,0.0257085920009077,0.0309025049209666,"Non-significant",1.58992170799272,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
0.72564828395843,7.52054969469706,3.9383084623075,0.00201618788276796,0.031450209065749,-1.6313511230881,"ALS_HUMAN",10,3.99710717946867,0.00166305166500472,0.0257085920009077,0.0957267284393488,"Non-significant",1.58992170799272,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
0.353824377059935,9.55096332232157,3.87212461071505,0.0022706576360932,0.0339221224421497,-1.75129081659199,"B3A2_HUMAN",28,3.99682085236412,0.00166392511289251,0.0257085920009077,-0.115307450294495,"Non-significant",1.58992170799272,"SLC4A2","Anion exchange protein 2","B3A2_HUMAN"
0.211903095245335,12.5764377117157,3.72359100075666,0.00296936736187406,0.0400199810115265,-2.02146901566011,"LIMC1_HUMAN",62,3.99518512843885,0.00166892399057019,0.0257368980481289,0.0126980543136863,"Non-significant",1.58944379782639,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.187220811843872,10.2557292779287,4.67486810920646,0.00055545256105672,0.0138542430948527,-0.323460928405891,"NIP7_HUMAN",9,3.99293419005629,0.00167582828616801,0.025794425154711,0.140931844711304,"Non-significant",1.58847414621358,"NIP7","60S ribosome subunit biogenesis protein NIP7 homolog","NIP7_HUMAN"
0.274777293205259,12.3750925064087,4.64646320485815,0.000583033520045357,0.0141442191564436,-0.372802762944736,"RAB3D_HUMAN",6,3.98942438869713,0.00168665259662298,0.0259119577556805,0.0282404422759814,"Non-significant",1.58649977302851,"RAB3D","Ras-related protein Rab-3D","RAB3D_HUMAN"
-0.179619073867791,16.404864470164,-3.67686426494656,0.00323216608623674,0.0420285020525536,-2.10670544245653,"PDIA4_HUMAN",49,-3.98737042601624,0.00169302041448624,0.0259428963922958,-0.0920431017875654,"Non-significant",1.58598153877736,"PDIA4","Protein disulfide-isomerase A4","PDIA4_HUMAN"
0.21475386619565,10.452340443929,3.9749193713626,0.00188824736140259,0.0301488925464024,-1.56513898515439,"U3IP2_HUMAN",15,3.98671718379075,0.00169505081632941,0.0259428963922958,-0.0493986606598131,"Non-significant",1.58598153877736,"RRP9","U3 small nucleolar RNA-interacting protein 2","U3IP2_HUMAN"
0.246112346649166,8.01028025150299,3.8690530143608,0.00228324203554842,0.0339851795291246,-1.75686446840909,"TIF1A_HUMAN",21,3.98530538281767,0.00169944752810941,0.0259612971070398,0.0505692958831787,"Non-significant",1.58567361262834,"TRIM24","Transcription intermediary factor 1-alpha","TIF1A_HUMAN"
-0.163618683814994,14.9890141487121,-3.7222092574377,0.00297681506274033,0.0400234241239508,-2.02398804356387,"TYPH_HUMAN",30,-3.98276149181011,0.00170739950709826,0.0259875637185777,0.0607895255088797,"Non-significant",1.58523443281804,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
-0.117512345314017,15.8856829802195,-3.4497208941918,0.00489291540303374,0.0543165323203887,-2.52214115322814,"S2513_HUMAN",45,-3.98259580803374,0.00170791874611745,0.0259875637185777,-0.0694527626037598,"Non-significant",1.58523443281804,"SLC25A13","Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial","S2513_HUMAN"
-0.171061635017391,14.4384672641754,-3.76968875524754,0.00273155681622225,0.0381432340986911,-1.93748479069012,"DPYS_HUMAN",26,-3.98084262228304,0.00171342304882878,0.0259875637185777,0.0670776367187518,"Non-significant",1.58523443281804,"DPYS","Dihydropyrimidinase","DPYS_HUMAN"
0.237024664878861,11.0968272686005,4.06873065682471,0.00159728598329509,0.026987823672015,-1.39595506627235,"SCAM3_HUMAN",12,3.98067264133525,0.0017139576908032,0.0259875637185777,-0.171407878398892,"Non-significant",1.58523443281804,"SCAMP3","Secretory carrier-associated membrane protein 3","SCAM3_HUMAN"
