"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.180131196975726,10.2929714747837,3.78037315657252,0.00759700392487726,0.0929744944893727,-2.54086492163224,"NEDD4_HUMAN",29,4.28342256290444,0.0034111338653938,0.0555685150575675,0.19359016418457,"Non-significant",1.2551712085938,"NEDD4","E3 ubiquitin-protein ligase NEDD4","NEDD4_HUMAN"
-0.168657143910746,12.4037968771798,-3.55610425092335,0.0101150613481666,0.106877510288584,-2.84312411497479,"CLMN_HUMAN",42,-4.28196399224859,0.00341738834283044,0.0555685150575675,-0.0429226557413926,"Non-significant",1.2551712085938,"CLMN","Calmin","CLMN_HUMAN"
0.180636962254884,10.0974513462612,3.52237556035347,0.0105669636448054,0.109052137284301,-2.88918562003671,"LUZP1_HUMAN",59,4.27880492967346,0.00343097776224729,0.055677907125749,0.0476764837900827,"Non-significant",1.25431709776569,"LUZP1","Leucine zipper protein 1","LUZP1_HUMAN"
0.291018247604384,11.0810726710728,4.539135755786,0.0030512847760498,0.0578460856842712,-1.57392572318487,"SCAM3_HUMAN",12,4.27169633769902,0.00346177379984966,0.0560655341556489,-0.075808525085467,"Non-significant",1.25130403581877,"SCAMP3","Secretory carrier-associated membrane protein 3","SCAM3_HUMAN"
0.755060752232851,9.72496441432407,5.11102008556178,0.00162202480407132,0.0428700627369208,-0.903873000247229,"PIOS1_HUMAN",1,4.26975777491462,0.00347022451065951,0.056090441592612,0.0555377801259418,"Non-significant",1.25111114083413,"PIGBOS1","Protein PIGBOS1","PIOS1_HUMAN"
0.238399465878806,7.74583162580218,4.45676844290282,0.00335490753651123,0.0609834930880902,-1.67459250903599,"LENG9_HUMAN",14,4.26097758618577,0.00350878343777799,0.056600932036045,0.0845719178517417,"Non-significant",1.24717641731387,"LENG9","Leukocyte receptor cluster member 9","LENG9_HUMAN"
0.118518114089959,10.5365482057844,2.90621675394709,0.0241626256016957,0.161935159977347,-3.75443541692468,"DJC13_HUMAN",99,4.25224604413681,0.00354759418051926,0.0571127328114043,-0.0234361489613928,"Non-significant",1.24326705859696,"DNAJC13","DnaJ homolog subfamily C member 13","DJC13_HUMAN"
0.178217172622682,8.32922812870571,3.85097700545477,0.00695322127697278,0.090173070510703,-2.44720201918012,"ESF1_HUMAN",25,4.25068362694327,0.00355458837438491,0.0571127328114043,-0.0150098005930595,"Non-significant",1.24326705859696,"ESF1","ESF1 homolog","ESF1_HUMAN"
-0.279552221298204,14.5015381404332,-4.3274885300721,0.00390138045334849,0.0651950223210124,-1.83472297986686,"DHB8_HUMAN",14,-4.24336992922774,0.00358752951736214,0.0574799894401039,0.0443107287088829,"Non-significant",1.24048332032391,"HSD17B8","(3R)-3-hydroxyacyl-CoA dehydrogenase","DHB8_HUMAN"
0.294834375381495,12.7922480446952,7.98789270889927,0.000121742194471012,0.0120465386089975,1.79235553458124,"VAMP8_HUMAN",6,4.24246823888199,0.00359161383363725,0.0574799894401039,0.0403454303741562,"Non-significant",1.24048332032391,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN"
-0.218146483103414,18.3848149435861,-3.75344341500883,0.0078595356839543,0.0951824963277689,-2.57678163876668,"ALDH2_HUMAN",37,-4.23716027967254,0.00361576022907674,0.0576615009188159,0.0230295658111341,"Non-significant",1.23911405719103,"ALDH2","Aldehyde dehydrogenase, mitochondrial","ALDH2_HUMAN"
0.381515741348268,8.50916767120362,3.90650278839001,0.00648893408301453,0.0883409583046643,-2.3740587087499,"TEP1_HUMAN",70,4.23685193889704,0.0036171683470147,0.0576615009188159,0.051421483357716,"Non-significant",1.23911405719103,"TEP1","Telomerase protein component 1","TEP1_HUMAN"
0.440179904301967,8.84246117728097,4.06891456848766,0.00531561878124455,0.0782796258991884,-2.16277424502761,"RTN1_HUMAN",19,4.23112054727889,0.00364345173047875,0.0577814413678251,0.0455111662546823,"Non-significant",1.23821162880741,"RTN1","Reticulon-1","RTN1_HUMAN"
0.3196816444397,7.78700126920427,4.05426325568553,0.00541123714288817,0.0795412648141206,-2.18167020751475,"IREB2_HUMAN",20,4.22991649755048,0.00364899984912872,0.0577814413678251,0.108820835749308,"Non-significant",1.23821162880741,"IREB2","Iron-responsive element-binding protein 2","IREB2_HUMAN"
-0.27662960688272,10.5356407165527,-3.96274226993467,0.00605316112074703,0.0851219225888066,-2.30044470006729,"ASPC1_HUMAN",25,-4.22986364345392,0.00364924360617846,0.0577814413678251,-0.0855250755945827,"Non-significant",1.23821162880741,"ASPSCR1","Tether containing UBX domain for GLUT4","ASPC1_HUMAN"
-0.0881849924723319,12.2743631090437,-2.44668385621322,0.0461567615419192,0.223450137878184,-4.41854301299152,"USP9X_HUMAN",103,-4.2290112618487,0.00365317715327758,0.0577814413678251,0.245775302251186,"Non-significant",1.23821162880741,"USP9X","Ubiquitin carboxyl-terminal hydrolase 9X","USP9X_HUMAN"
0.183209657669069,10.7514155251639,3.54841238924646,0.0102162339627584,0.107376324318422,-2.85361498683769,"WNK1_HUMAN",48,4.22247064051369,0.00368351540155536,0.0581479454634635,-0.196648756662974,"Non-significant",1.23546562555537,"WNK1","Serine/threonine-protein kinase WNK1","WNK1_HUMAN"
0.367624123891195,8.57883834838867,4.62260683492944,0.00277441419589015,0.0561311834033027,-1.47298598192873,"IKBE_HUMAN",9,4.21716186804699,0.00370834241079226,0.0581756341396225,-0.169224739074718,"Non-significant",1.23525887401738,"NFKBIE","NF-kappa-B inhibitor epsilon","IKBE_HUMAN"
-0.500383694966649,14.7894770758492,-3.98298741343039,0.00590425435248971,0.0837537059722054,-2.27406154774816,"CP2A6_HUMAN",38,-4.21714028332979,0.00370844372665392,0.0581756341396225,-0.199372887611389,"Non-significant",1.23525887401738,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN"
0.530312856038412,8.52014364515032,4.47173028837198,0.00329734920585674,0.0609446274631471,-1.65622814912445,"POMP_HUMAN",7,4.21699716297919,0.00370911559158665,0.0581756341396225,0.160986105601001,"Non-significant",1.23525887401738,"POMP","Proteasome maturation protein","POMP_HUMAN"
0.537033955256147,9.51868275233677,4.45827124694584,0.00334907615423335,0.0609834930880902,-1.67274637443436,"DYN1_HUMAN",7,4.21596848443959,0.00371394854379153,0.0581756341396225,-0.101351896921797,"Non-significant",1.23525887401738,"DNM1","Dynamin-1","DYN1_HUMAN"
0.684194326400718,11.5154620579311,4.44472490167156,0.00340204959315235,0.0609834930880902,-1.68940021149941,"MCFD2_HUMAN",5,4.21190076216044,0.00373312713583601,0.0582960133988137,0.0515137513478603,"Non-significant",1.23436114366458,"MCFD2","Multiple coagulation factor deficiency protein 2","MCFD2_HUMAN"
1.43108113606771,7.94085993085589,4.14861502544923,0.00482704861700473,0.074039078409029,-2.06055938806052,"LCAT_HUMAN",4,4.20993639594387,0.0037424275272303,0.0582960133988137,-0.0302590529123954,"Non-significant",1.23436114366458,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
0.152700901031467,11.4907090323312,3.45077184833872,0.0116008624498491,0.114652129011054,-2.98747231366294,"ANO6_HUMAN",39,4.20945928113987,0.00374469027331115,0.0582960133988137,0.0906100273132324,"Non-significant",1.23436114366458,"ANO6","Anoctamin-6","ANO6_HUMAN"
-0.122405608495066,10.334597996303,-3.24687933347033,0.0151953369872116,0.132795483330534,-3.27088498265853,"SMRC2_HUMAN",37,-4.20826262483168,0.00375037207224313,0.0582960133988137,0.684353311856589,"Non-significant",1.23436114366458,"SMARCC2","SWI/SNF complex subunit SMARCC2","SMRC2_HUMAN"
0.591579198837278,8.55395494188581,4.36079235475041,0.00375173574139519,0.0636853217692062,-1.79322316818789,"MXRA7_HUMAN",7,4.20240910921781,0.00377830108019567,0.0586178488808942,0.110942443211872,"Non-significant",1.23197012305724,"MXRA7","Matrix-remodeling-associated protein 7","MXRA7_HUMAN"
-0.203906218210825,11.8422051838466,-4.2666042070605,0.00419234412613033,0.0679119177119186,-1.91103612338974,"NUD16_HUMAN",16,-4.19436783467704,0.00381703997827902,0.059105844243809,-0.103804429372154,"Non-significant",1.22836957500113,"NUDT16","U8 snoRNA-decapping enzyme","NUD16_HUMAN"
-0.137745857238778,13.228113583156,-3.52409548551056,0.0105433955506187,0.109052137284301,-2.88683310984132,"CK5P3_HUMAN",29,-4.18467497730502,0.00386431347391558,0.0592980186530167,0.102888107299759,"Non-significant",1.22695981763805,"CDK5RAP3","CDK5 regulatory subunit-associated protein 3","CK5P3_HUMAN"
-0.317060470581055,7.58033684321812,-4.26642599068181,0.00419323031472409,0.0679119177119186,-1.91126034616737,"ITFG2_HUMAN",13,-4.18435613263995,0.00386587935820672,0.0592980186530167,-0.0367944240570015,"Non-significant",1.22695981763805,"ITFG2","KICSTOR complex protein ITFG2","ITFG2_HUMAN"
0.682363669077578,17.2313763754708,4.31868342444843,0.00394204142282036,0.0654002705072527,-1.84572380872978,"MIF_HUMAN",6,4.18396018067961,0.00386782489098461,0.0592980186530167,-0.0895629723866751,"Non-significant",1.22695981763805,"MIF","Macrophage migration inhibitory factor","MIF_HUMAN"
-0.299973805745433,10.0934351512364,-3.88842963202279,0.00663620665811129,0.0886937541061645,-2.39781588281005,"SC23B_HUMAN",30,-4.18342673669943,0.00387044769077185,0.0592980186530167,0.0368928114573137,"Non-significant",1.22695981763805,"SEC23B","Protein transport protein Sec23B","SC23B_HUMAN"
0.226646741231338,12.531362261091,5.55120499584829,0.00102793391363966,0.0333626231010887,-0.421632214201866,"ASPG_HUMAN",10,4.18213263835934,0.00387681850280168,0.0592980186530167,0.0593369801839341,"Non-significant",1.22695981763805,"AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","ASPG_HUMAN"
-0.175452550252299,16.0035118375506,-3.689372884314,0.00852495728234069,0.0985349051124108,-2.66265382334968,"CMBL_HUMAN",29,-4.18181791985401,0.00387836958548839,0.0592980186530167,0.226849079132078,"Non-significant",1.22695981763805,"CMBL","Carboxymethylenebutenolidase homolog","CMBL_HUMAN"
0.620166222254435,7.11334473746163,4.23745908271134,0.00434006207560131,0.0694581137700769,-1.94777044784851,"IFT88_HUMAN",8,4.1808874868054,0.00388295917020103,0.0592980186530167,0.0426599184671996,"Non-significant",1.22695981763805,"IFT88","Intraflagellar transport protein 88 homolog","IFT88_HUMAN"
-0.514251470565794,9.69853442055838,-4.79614057223048,0.00228391595307874,0.0501528794843742,-1.26659055848619,"S22A9_HUMAN",5,-4.17988406438178,0.00388791544532967,0.0592980186530167,0.0266087849934902,"Non-significant",1.22695981763805,"SLC22A9","Organic anion transporter 7","S22A9_HUMAN"
0.125094254811604,11.1888700212751,3.24005062338477,0.0153349023511461,0.133248922477773,-3.28046249443516,"G6PD_HUMAN",38,4.17674444869947,0.00390346787834479,0.0594235241367535,-0.00154566764831721,"Non-significant",1.22604159575415,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN"
-0.669380187988279,8.55422728402274,-4.15424407771518,0.00479446431863915,0.0738898447756746,-2.05337708537061,"AMOT_HUMAN",9,-4.17448648691257,0.00391469496416235,0.059482836964819,-0.0179227193196638,"Non-significant",1.22560832648525,"AMOT","Angiomotin","AMOT_HUMAN"
-0.403288920720422,6.78737531389509,-4.44987566028637,0.00338179859624475,0.0609834930880902,-1.68306451924355,"KLHL5_HUMAN",9,-4.1726168800772,0.00392401776742637,0.059512643041348,-0.0506291389465332,"Non-significant",1.22539076166961,"KLHL5","Kelch-like protein 5","KLHL5_HUMAN"
-0.124534527460739,10.7311274664743,-2.95492314779503,0.0225912950526414,0.158158557426344,-3.68465783352198,"MYO7A_HUMAN",93,-4.17049542087077,0.0039346258241952,0.059512643041348,0.0757802327473946,"Non-significant",1.22539076166961,"MYO7A","Unconventional myosin-VIIa","MYO7A_HUMAN"
0.258140484492007,12.3155864988055,4.20984396742657,0.00448535172757936,0.0706682406166582,-1.98269769064773,"CAB45_HUMAN",15,4.16969023224701,0.00393866025550948,0.059512643041348,0.195002873738606,"Non-significant",1.22539076166961,"SDF4","45 kDa calcium-binding protein","CAB45_HUMAN"
-1.01126861572266,9.47708443232945,-4.28283675832369,0.00411248944730952,0.0674129224703722,-1.89063380735193,"CO4A_HUMAN",3,-4.16723881451331,0.00395097103893772,0.0595876933270272,-0.0578924814859576,"Non-significant",1.22484342603239,"C4A","Complement C4-A","CO4A_HUMAN"
0.174426952997866,9.96166746956963,3.44492632376752,0.0116899964618572,0.114972886413951,-2.99552573715925,"NOTC2_HUMAN",53,4.16464563378038,0.00396403951438197,0.0596738712795832,-0.201125383377073,"Non-significant",1.22421578684462,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN"
-0.166002591451033,16.9755908421108,-3.86748424054325,0.00681149350111335,0.089662738101949,-2.42540944559383,"DCXR_HUMAN",22,-4.16235651560323,0.00397561489775508,0.0597372949636755,-0.189617633819584,"Non-significant",1.22375444709759,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.127603371938097,16.9161273411342,3.0496009050659,0.0198402967766806,0.150417889162467,-3.5495782662032,"EF2_HUMAN",66,4.15982942993057,0.00398843651016916,0.0598191753114835,-0.0181208451588919,"Non-significant",1.22315957860227,"EEF2","Elongation factor 2","EF2_HUMAN"
0.204563776651975,15.4290789195469,5.40226235399121,0.00119610803498171,0.0366234739465722,-0.581633338345558,"ERGI1_HUMAN",11,4.15439637584796,0.00401615527718178,0.0599362334501653,0.0187974373499591,"Non-significant",1.22231055273516,"ERGIC1","Endoplasmic reticulum-Golgi intermediate compartment protein 1","ERGI1_HUMAN"
-0.168658018112156,10.7884717668806,-3.35066536528205,0.0132347754205591,0.122284644564938,-3.12598817209934,"SMC1A_HUMAN",70,-4.15397352843818,0.00401832140102604,0.0599362334501653,0.133816321690876,"Non-significant",1.22231055273516,"SMC1A","Structural maintenance of chromosomes protein 1A","SMC1A_HUMAN"
0.198139270146729,15.7393894195557,4.14330736623,0.00485799658266836,0.074193266543598,-2.06733608166737,"HLAA_HUMAN",17,4.15395786766776,0.0040184016510833,0.0599362334501653,0.117243051528943,"Non-significant",1.22231055273516,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
0.154114564259832,16.4407062530518,4.12238109832325,0.00498216556321429,0.0753688592167814,-2.09409645828949,"VDAC2_HUMAN",18,4.14896533914191,0.00404407417945065,0.0602084731964451,0.0259530544280935,"Non-significant",1.22034238576024,"VDAC2","Voltage-dependent anion-selective channel protein 2","VDAC2_HUMAN"
-0.161973794301318,17.3670474461147,-3.72572849329497,0.00814013197227133,0.0963527341125371,-2.61385503497915,"ADH4_HUMAN",25,-4.14672959666146,0.00405562881497489,0.060269912462832,-0.309771617253621,"Non-significant",1.2198994393092,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
0.284840981165569,12.1372068950108,3.74096289527417,0.00798456072869216,0.0957664110533183,-2.59346274864438,"SRRM2_HUMAN",54,4.14134961073955,0.00408358138407692,0.0605018639137779,0.229994217554726,"Non-significant",1.21823124559548,"SRRM2","Serine/arginine repetitive matrix protein 2","SRRM2_HUMAN"
0.224840482075999,11.7587194442749,4.03939087342638,0.00551024075685174,0.0804138372321853,-2.20088477566915,"CP2CI_HUMAN",18,4.14085724443417,0.00408615004002345,0.0605018639137779,-0.114989280700671,"Non-significant",1.21823124559548,"CYP2C18","Cytochrome P450 2C18","CP2CI_HUMAN"
0.162683407465593,10.2600965499878,3.72028489458087,0.0081965229525056,0.0963527341125371,-2.62114974785645,"KBP_HUMAN",25,4.13725244424828,0.0041050099747774,0.0606704024323202,-0.0399806499481077,"Non-significant",1.21702312433144,"KIFBP","KIF-binding protein","KBP_HUMAN"
0.144397338231379,15.7039732251849,3.0791048474596,0.0190580450428335,0.148261723372532,-3.50764837158434,"FLNA_HUMAN",147,4.13480660263974,0.00411786047551654,0.0607496725424386,0.146671772003167,"Non-significant",1.21645605869089,"FLNA","Filamin-A","FLNA_HUMAN"
-0.479634205500254,12.3657232012068,-3.91079537634409,0.00645448522880453,0.0882556213990595,-2.36842326458209,"GYS2_HUMAN",33,-4.13281425021205,0.00412836079891227,0.0607940463200984,-0.00088032086687484,"Non-significant",1.21613894995314,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
-0.226031303405721,12.8036049434117,-3.72970783768241,0.00809917799436236,0.0963527341125371,-2.60852519149181,"HACL2_HUMAN",32,-4.12610588054828,0.00416393149801836,0.0611863277084157,0.112783352533983,"Non-significant",1.2133456115824,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN"
-0.814871311187738,6.19687148502895,-4.40437037877009,0.00356544705739803,0.0621272510149999,-1.73918118520517,"UIMC1_HUMAN",3,-4.12422718710856,0.00417395302212662,0.0611863277084157,0.000251849492350686,"Non-significant",1.2133456115824,"UIMC1","BRCA1-A complex subunit RAP80","UIMC1_HUMAN"
0.219713290532431,9.83088506971087,3.91367844090676,0.00643146090508852,0.0882556213990595,-2.36463983318,"PKHA1_HUMAN",21,4.12354059533839,0.00417762207917948,0.0611863277084157,0.0424073139826433,"Non-significant",1.2133456115824,"PLEKHA1","Pleckstrin homology domain-containing family A member 1","PKHA1_HUMAN"
-0.477138201395649,11.8624210357666,-4.24338692274439,0.00430955741340458,0.0691062230283889,-1.94028837736677,"GTR2_HUMAN",9,-4.11769344964539,0.00420901150629355,0.0615349898415602,0.0363926092783409,"Non-significant",1.21087786676164,"SLC2A2","Solute carrier family 2, facilitated glucose transporter member 2","GTR2_HUMAN"
0.191363970438646,10.0541353225708,3.57701655141716,0.00984547385136799,0.10552995354029,-2.81464261124305,"SPAG1_HUMAN",38,4.11569748168839,0.00421978539108215,0.0615815443583464,0.00799592336018407,"Non-significant",1.21054942394374,"SPAG1","Sperm-associated antigen 1","SPAG1_HUMAN"
-0.232206026713039,11.5766296386719,-3.99884783485504,0.00579041318016212,0.0831422818830831,-2.253435774665,"PLPP_HUMAN",18,-4.10442463136548,0.00428120208206504,0.0623656619279637,0.125402847925823,"Non-significant",1.20505446384161,"PDXP","Chronophin","PLPP_HUMAN"
0.242931683858203,10.4127235412598,3.9021407767342,0.0065241471331868,0.0885232940446115,-2.3797881142246,"STK38_HUMAN",21,4.1022454849281,0.00429318663940207,0.0624281655772552,0.053645133972184,"Non-significant",1.20461942642352,"STK38","Serine/threonine-protein kinase 38","STK38_HUMAN"
-0.464355826377869,7.43220676694597,-4.46152079683532,0.00333650523529674,0.0609834930880902,-1.66875563408574,"FOLR2_HUMAN",7,-4.09889528549168,0.00431168304854813,0.0625066515913763,-0.000779946645092622,"Non-significant",1.20407376512435,"FOLR2","Folate receptor beta","FOLR2_HUMAN"
0.150560299555437,11.1707181930542,3.3808109533877,0.0127179446701653,0.119992329132234,-3.08414402068593,"NFKB2_HUMAN",38,4.09566349857363,0.00432960812361321,0.0625066515913763,-0.315364281336468,"Non-significant",1.20407376512435,"NFKB2","Nuclear factor NF-kappa-B p100 subunit","NFKB2_HUMAN"
0.300933202107743,12.0570853097098,6.76118834472827,0.000330716583076252,0.0197876441291632,0.766356162869951,"TIM8B_HUMAN",6,4.09506633396728,0.00433292918261378,0.0625066515913763,-0.185484091440836,"Non-significant",1.20407376512435,"TIMM8B","Mitochondrial import inner membrane translocase subunit Tim8 B","TIM8B_HUMAN"
-0.204038222630814,10.6971984590803,-3.91417168753743,0.00642753085724331,0.0882556213990595,-2.36399267258447,"ARSD_HUMAN",20,-4.09420780288003,0.00433770867096059,0.0625066515913763,0.0263486703236762,"Non-significant",1.20407376512435,"ARSD","Arylsulfatase D","ARSD_HUMAN"
0.494446436564116,14.5554934910366,3.9115433301097,0.00644850333752241,0.0882556213990595,-2.36744160915268,"RL4_HUMAN",23,4.09339798273709,0.00434222225485393,0.0625066515913763,-0.0180085500081173,"Non-significant",1.20407376512435,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
-0.226257006327275,12.647399357387,-3.94959117061785,0.00615210121458675,0.0857700159023315,-2.31761611993827,"UD2A3_HUMAN",19,-4.09293492132764,0.00434480545939564,0.0625066515913763,0.0781588554382324,"Non-significant",1.20407376512435,"UGT2A3","UDP-glucuronosyltransferase 2A3","UD2A3_HUMAN"
0.465490341186531,14.5195394243513,4.44300797058681,0.00340882984425627,0.0609834930880902,-1.69151304059828,"GLRX1_HUMAN",7,4.08782737225062,0.00437340959969203,0.062806806180356,0.107663869857783,"Non-significant",1.20199329055571,"GLRX","Glutaredoxin-1","GLRX1_HUMAN"
-0.317277749379473,10.2363730839321,-4.00785755479414,0.00572682189300339,0.0828296485558458,-2.2417360040308,"GAS2_HUMAN",16,-4.08352185267229,0.00439768168647202,0.0629644779783207,0.0256757736206001,"Non-significant",1.20090439290887,"GAS2","Growth arrest-specific protein 2","GAS2_HUMAN"
-0.182157039642306,14.0982685089111,-3.78422482766011,0.0075602465995647,0.0928255479359039,-2.53573648536677,"3HAO_HUMAN",23,-4.08312811523586,0.00439990867805125,0.0629644779783207,0.0215125083923366,"Non-significant",1.20090439290887,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase","3HAO_HUMAN"
0.371150096257523,8.56845596858433,3.82426866585492,0.00718943609968574,0.0917749740213542,-2.48254717513677,"RIPR1_HUMAN",33,4.07805731216404,0.00442869949946665,0.0632649079906204,-0.0607007344563488,"Non-significant",1.19883711924037,"RIPOR1","Rho family-interacting cell polarization regulator 1","RIPR1_HUMAN"
0.38681228955587,9.01304313114711,3.85278011910487,0.00693758376489561,0.090173070510703,-2.44481961675582,"LARP7_HUMAN",27,4.07275780867881,0.0044590085647342,0.0635859323273344,0.37512834866842,"Non-significant",1.19663895649612,"LARP7","La-related protein 7","LARP7_HUMAN"
0.42458279927572,8.20146574292864,3.78871265780247,0.00751766388181581,0.0928255479359039,-2.52976374018777,"LAMA5_HUMAN",58,4.05847861291,0.00454180621679727,0.0646530099001632,0.134124875068664,"Non-significant",1.18941125187247,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.136961857477848,14.2273807525635,-3.16748449219053,0.016906391189416,0.139978018480532,-3.38255779133292,"SHOT1_HUMAN",49,-4.05485460889163,0.00456308564212815,0.0648385064125079,0.191681385040308,"Non-significant",1.18816699789936,"SHTN1","Shootin-1","SHOT1_HUMAN"
0.249446948369298,12.4811784199306,6.10604427860737,0.000598710270141897,0.0248978913683695,0.14701676148491,"EPDR1_HUMAN",8,4.05354213124256,0.00457081903721402,0.0648385064125079,0.091166337331126,"Non-significant",1.18816699789936,"EPDR1","Mammalian ependymin-related protein 1","EPDR1_HUMAN"
-0.173238595326723,15.4415005275181,-3.6749102938942,0.00868353739981051,0.0996580232843882,-2.68211872935152,"HEM2_HUMAN",25,-4.04727627883011,0.00460793620530444,0.0652106246869522,-0.0295989513397075,"Non-significant",1.18568163943682,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
0.965314785639427,10.9648678643363,3.88914301762454,0.00663032439101118,0.0886937541061645,-2.39687721398269,"MA7D1_HUMAN",18,4.04640468093684,0.00461312528596384,0.0652106246869522,0.0432775815327844,"Non-significant",1.18568163943682,"MAP7D1","MAP7 domain-containing protein 1","MA7D1_HUMAN"
0.455480178197224,8.373900277274,4.28111510271797,0.00412087867208586,0.0674129224703722,-1.89279577885194,"LUC7L_HUMAN",8,4.04369367484374,0.00462930608799589,0.0653255471269542,-0.0324228604634378,"Non-significant",1.18491694419961,"LUC7L","Putative RNA-binding protein Luc7-like 1","LUC7L_HUMAN"
0.26240237553915,16.8520864759173,5.08607485956202,0.00166577351723664,0.0433207894835197,-0.932059806726684,"TBB2B_HUMAN",9,4.03891194694652,0.00465799709704349,0.0656162993843939,-0.231619517008484,"Non-significant",1.18298826651712,"TUBB2B","Tubulin beta-2B chain","TBB2B_HUMAN"
-0.185626904169688,14.7443784986223,-3.85664769362207,0.00690417221994911,0.0901445651363978,-2.43971112326367,"ENTP5_HUMAN",20,-4.03721795884935,0.00466820769300909,0.065646165027861,-0.15422248840332,"Non-significant",1.18279063980886,"ENTPD5","Nucleoside diphosphate phosphatase ENTPD5","ENTP5_HUMAN"
-0.211963733037278,13.2957338605608,-4.15457076544831,0.00479258072634294,0.0738898447756746,-2.05296040296427,"ORNT1_HUMAN",15,-4.03055230671089,0.00470862269540557,0.0659646885107447,0.171447594960531,"Non-significant",1.18068848398597,"SLC25A15","Mitochondrial ornithine transporter 1","ORNT1_HUMAN"
-0.364687283833824,10.3958599908011,-4.15945911680006,0.00476449320016096,0.0738898447756746,-2.0467273905662,"ALKMO_HUMAN",11,-4.02923648782577,0.00471664570527818,0.0659646885107447,0.0216264724731676,"Non-significant",1.18068848398597,"AGMO","Alkylglycerol monooxygenase","ALKMO_HUMAN"
-0.219485600789341,16.7992738996233,-3.53322308101737,0.0104192739887335,0.108552095727378,-2.87435503325112,"CALX_HUMAN",50,-4.0284590166518,0.00472139321990096,0.0659646885107447,-0.0233391125996949,"Non-significant",1.18068848398597,"CANX","Calnexin","CALX_HUMAN"
0.350336273511254,7.43966640744891,3.81406104184289,0.0072820279522273,0.0922102463339807,-2.49608342354407,"MTMR3_HUMAN",25,4.02813433609159,0.00472337737549207,0.0659646885107447,-0.204038222630818,"Non-significant",1.18068848398597,"MTMR3","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR3","MTMR3_HUMAN"
0.587235371271775,7.87009457179478,3.90931442620266,0.00646634738399584,0.0882556213990595,-2.37036719126552,"LRRC1_HUMAN",14,4.02342370077574,0.00475226698318204,0.0662541139201703,-0.188069025675475,"Non-significant",1.17878714988386,"LRRC1","Leucine-rich repeat-containing protein 1","LRRC1_HUMAN"
-0.303615729014107,10.7707354681832,-3.98499457361143,0.00588971236112336,0.0836937409775043,-2.27144922152121,"THYN1_HUMAN",15,-4.0148844258688,0.00480512905257836,0.0668714946522358,0.208639383316042,"Non-significant",1.17475896972721,"THYN1","Thymocyte nuclear protein 1","THYN1_HUMAN"
-0.364436785380065,14.2836121150426,-4.14063244824239,0.00487367649343576,0.074193266543598,-2.07075299633781,"TSK_HUMAN",11,-4.01307011114043,0.00481644280512731,0.0668714946522358,-0.0432023207346823,"Non-significant",1.17475896972721,"TSKU","Tsukushi","TSK_HUMAN"
0.343598763147998,11.3442974090576,3.98922668218104,0.0058591794985661,0.0835256824760907,-2.26594311372413,"LGAT1_HUMAN",14,4.01229663627178,0.0048212748794131,0.0668714946522358,-0.00402887662252027,"Non-significant",1.17475896972721,"LPGAT1","Acyl-CoA:lysophosphatidylglycerol acyltransferase 1","LGAT1_HUMAN"
0.276532491048215,10.6899393626622,3.72377570124042,0.00816031223892362,0.0963527341125371,-2.61647139173768,"NEO1_HUMAN",29,4.00783535084208,0.0048492488098887,0.0671447181628617,-0.0598897139231003,"Non-significant",1.17298814476657,"NEO1","Neogenin","NEO1_HUMAN"
-0.219096660613966,11.259422983442,-3.6524496407138,0.00893624206764888,0.101294471272101,-2.71240665409887,"PBIP1_HUMAN",29,-4.00467359099056,0.00486918124927862,0.0672576514647215,0.0766046841939332,"Non-significant",1.17225830166188,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN"
-0.156376679738351,14.9396013532366,-3.26473945721849,0.0148367492324448,0.130287211333395,-3.24586057654433,"LMNB1_HUMAN",50,-4.00391400615699,0.00487398312315211,0.0672576514647215,-0.092902461687725,"Non-significant",1.17225830166188,"LMNB1","Lamin-B1","LMNB1_HUMAN"
