"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0845987002054756,10.9591238839286,-1.95381005491009,0.0949447025474756,0.268332050320521,-5.64833299576139,"SYYM_HUMAN",23,-2.09731095604059,0.0736075646323367,0.227718016480456,-0.141093810399367,"Non-significant",0.642602607731315,"YARS2","Tyrosine--tRNA ligase, mitochondrial","SYYM_HUMAN"
-0.0498051643371813,15.9988130841936,-1.58256604978409,0.160926493634437,0.366888892764771,-6.15554232368721,"WDR1_HUMAN",35,-2.09725167932893,0.073614044519132,0.227718016480456,0.0896998246510847,"Non-significant",0.642602607731315,"WDR1","WD repeat-containing protein 1","WDR1_HUMAN"
0.0950779914855637,10.4212221418108,2.11916696440593,0.0749434306244137,0.234710941674954,-5.41285548590976,"WDR12_HUMAN",17,2.09610398903102,0.0737396172302348,0.228019532852944,-0.0990502039591501,"Non-significant",0.642027948407885,"WDR12","Ribosome biogenesis protein WDR12","WDR12_HUMAN"
0.117803176244099,10.0471779959542,2.70639803596035,0.0326828078484174,0.145787962002231,-4.55971512296187,"EMC4_HUMAN",10,2.09580325687592,0.0737725565786583,0.228034485363517,0.405318578084309,"Non-significant",0.641999470233917,"EMC4","ER membrane protein complex subunit 4","EMC4_HUMAN"
-0.205639044443766,9.60211522238595,-2.38218251199242,0.0515224759714061,0.190459879536252,-5.03215439970535,"NHEJ1_HUMAN",7,-2.09552224585756,0.0738033490882698,0.228042793032072,0.0419965585072575,"Non-significant",0.641983648465185,"NHEJ1","Non-homologous end-joining factor 1","NHEJ1_HUMAN"
-0.171130816141766,10.2288059507098,-2.08726894215739,0.0784413432759395,0.240723547405814,-5.4585865059967,"P5CR2_HUMAN",14,-2.09438178062435,0.0739284497936168,0.228309757975094,-0.0568680763244913,"Non-significant",0.641475526336424,"PYCR2","Pyrroline-5-carboxylate reductase 2","P5CR2_HUMAN"
0.0812315940857076,13.7853544780186,2.06077060461984,0.0814719288534515,0.245748412905913,-5.49647533080985,"RGN_HUMAN",19,2.09387853572306,0.0739837191253821,0.228309757975094,-0.152971903483092,"Non-significant",0.641475526336424,"RGN","Regucalcin","RGN_HUMAN"
0.410992781321202,10.7609668459211,2.30688924410945,0.0573362058436078,0.201396525634214,-5.14163060830751,"COX7B_HUMAN",2,2.09372299685994,0.0740008096348633,0.228309757975094,0.30168886979421,"Non-significant",0.641475526336424,"COX7B","Cytochrome c oxidase subunit 7B, mitochondrial","COX7B_HUMAN"
-0.109899202982604,12.185307094029,-2.01363948754791,0.0871556664023472,0.253742761818674,-5.56361690871529,"UEVLD_HUMAN",20,-2.09370943347352,0.0740023001570737,0.228309757975094,0.0470935106277466,"Non-significant",0.641475526336424,"UEVLD","Ubiquitin-conjugating enzyme E2 variant 3","UEVLD_HUMAN"
-0.362366557121279,7.23998206002372,-2.16796780473856,0.0698946041555209,0.22605048455405,-5.3426603246406,"CHIC2_HUMAN",5,-2.09305187114047,0.0740745975231963,0.228445946143373,0.213714281717939,"Non-significant",0.641216544253863,"CHIC2","Cysteine-rich hydrophobic domain-containing protein 2","CHIC2_HUMAN"
-0.608513156572976,6.17942993981497,-2.01021995529716,0.0875831629346509,0.25434852686176,-5.56847500396467,"SMYD4_HUMAN",12,-2.092542688397,0.0741306291650409,0.22849183514806,0.167398969332376,"Non-significant",0.641129314252763,"SMYD4","SET and MYND domain-containing protein 4","SMYD4_HUMAN"
0.0515297253926317,11.5464997972761,1.63750769582795,0.148940499778397,0.351104943405553,-6.08300158682178,"PGTA_HUMAN",32,2.09240491212239,0.0741457976269215,0.22849183514806,-0.0308985710144345,"Non-significant",0.641129314252763,"RABGGTA","Geranylgeranyl transferase type-2 subunit alpha","PGTA_HUMAN"
0.172399838765454,10.8834088189261,2.61482184215391,0.037129599634755,0.156368855027138,-4.69306598886424,"VKORL_HUMAN",7,2.0914537881327,0.0742505957267126,0.228614404415651,0.0195974508921495,"Non-significant",0.640896409281296,"VKORC1L1","Vitamin K epoxide reductase complex subunit 1-like protein 1","VKORL_HUMAN"
-0.117825110753365,9.87614454541887,-2.1032462391816,0.0766691601567952,0.237440292180243,-5.43569636121268,"MSTO1_HUMAN",16,-2.09141281212136,0.0742551139115934,0.228614404415651,0.111069679260254,"Non-significant",0.640896409281296,"MSTO1","Protein misato homolog 1","MSTO1_HUMAN"
0.178521951039631,8.26163727896554,1.94498611609803,0.0961505971894321,0.2702341342553,-5.66077385535718,"CIC_HUMAN",41,2.09127694293348,0.0742700973674705,0.228614404415651,0.14977192878723,"Non-significant",0.640896409281296,"CIC","Protein capicua homolog","CIC_HUMAN"
0.170993407567366,11.8291078295027,2.33221633454687,0.055308634669891,0.19830943955435,-5.10483560253037,"DAP1_HUMAN",9,2.08968470899264,0.0744459107710813,0.229068684109425,-0.0362015565236415,"Non-significant",0.640034278982045,"DAP","Death-associated protein 1","DAP1_HUMAN"
-0.0913205146789515,13.1923351287842,-1.77895995559297,0.12186696863399,0.311400501344641,-5.89180306757924,"PKP2_HUMAN",54,-2.08917434128391,0.0745023527449047,0.229155454955329,0.0832736492156947,"Non-significant",0.639869800087094,"PKP2","Plakophilin-2","PKP2_HUMAN"
0.100372234980275,13.9967489242554,2.03442775636086,0.0846013294397111,0.250805694948416,-5.53404373366769,"AAAD_HUMAN",19,2.08885318706555,0.0745378912494882,0.229177889199828,0.0261484384536743,"Non-significant",0.639827284879663,"AADAC","Arylacetamide deacetylase","AAAD_HUMAN"
-0.496943473815918,7.67214897700719,-2.1878201863639,0.0679407605236723,0.222664348836732,-5.31403266389265,"T176A_HUMAN",2,-2.08767894353838,0.0746679749890463,0.229490889795879,0.106153249740596,"Non-significant",0.639234550169898,"TMEM176A","Transmembrane protein 176A","T176A_HUMAN"
0.0866917769113851,11.9271305629185,2.08439519822331,0.078764449163205,0.240985950418645,-5.46270011889585,"ACAD8_HUMAN",18,2.086765027293,0.0747693755599889,0.229715529456172,0.0933836301167581,"Non-significant",0.6388096442079,"ACAD8","Isobutyryl-CoA dehydrogenase, mitochondrial","ACAD8_HUMAN"
0.343249281247459,6.68657200677054,2.13794619614579,0.0729582408203131,0.231393398823521,-5.38587482914287,"ZKSC1_HUMAN",6,2.08621835490826,0.0748300951934406,0.229815061468424,0.0909368991851824,"Non-significant",0.638621512208753,"ZKSCAN1","Zinc finger protein with KRAB and SCAN domains 1","ZKSC1_HUMAN"
0.0572419961293598,12.0462878090995,1.6541082617513,0.145488227624396,0.347476205602217,-6.06088087088158,"SF3A1_HUMAN",35,2.08585950821218,0.0748699794122336,0.229850553519055,-0.0541840394337747,"Non-significant",0.638554446057757,"SF3A1","Splicing factor 3A subunit 1","SF3A1_HUMAN"
0.0694324175516883,18.0418494088309,1.70460650476852,0.135448591402452,0.332716686497287,-5.99304914578754,"AL1A1_HUMAN",41,2.0848052533322,0.0749872773934936,0.2301235887938,0.0716784795124994,"Non-significant",0.638038861740269,"ALDH1A1","Aldehyde dehydrogenase 1A1","AL1A1_HUMAN"
0.0778403282165634,15.0595625468663,2.01379970468783,0.0871356878951493,0.253742761818674,-5.56338924404331,"RL6_HUMAN",20,2.08071908880391,0.0754436378040099,0.231436550904248,-0.0384875933329223,"Non-significant",0.635568051596568,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
-0.112082958221443,12.5058092389788,-2.20226611186768,0.0665540137257167,0.219341700800351,-5.29317743326558,"CASP3_HUMAN",14,-2.08009729384857,0.0755133239401132,0.231562777947875,-0.0961881478627511,"Non-significant",0.635331249050835,"CASP3","Caspase-3","CASP3_HUMAN"
0.090945800145473,12.1149989536831,1.86289058097166,0.108120747435205,0.289344242971389,-5.77578211826811,"S27A5_HUMAN",30,2.07958431044226,0.0755708634079474,0.231651675743138,0.0442480246226182,"Non-significant",0.635164553810209,"SLC27A5","Long-chain fatty acid transport protein 5","S27A5_HUMAN"
0.169536272684708,9.84318937574113,1.96925680159055,0.0928697564944864,0.26477343787641,-5.62652040507338,"TM131_HUMAN",24,2.07902702868712,0.0756334209980599,0.231755882922303,-0.0258022944132463,"Non-significant",0.634969232854377,"TMEM131","Transmembrane protein 131","TM131_HUMAN"
0.189422210057593,12.7811554500035,2.62008149148696,0.0368576948093878,0.155681070111074,-4.68540114732596,"MIA40_HUMAN",6,2.07851794285616,0.0756906133008962,0.231843577321054,0.13190642992655,"Non-significant",0.634804930704821,"CHCHD4","Mitochondrial intermembrane space import and assembly protein 40","MIA40_HUMAN"
-0.421670675277709,7.75464412144252,-2.07698232802233,0.079604106826823,0.242395281644912,-5.47330619469759,"IDD_HUMAN",6,-2.07815921853934,0.0757309393053971,0.231847694709475,0.00414005915322768,"Non-significant",0.634797217990871,"DGCR2","Integral membrane protein DGCR2/IDD","IDD_HUMAN"
0.116902669270816,13.1614095142909,1.91311707292012,0.100633551811443,0.278492714665092,-5.70558241225267,"KLKB1_HUMAN",29,2.07799768482813,0.0757491050868644,0.231847694709475,0.000946561495464238,"Non-significant",0.634797217990871,"KLKB1","Plasma kallikrein","KLKB1_HUMAN"
-0.746640602747603,7.08590636934553,-1.98574271303508,0.0907049384260344,0.260339536748795,-5.60319379249751,"SMC5_HUMAN",19,-2.07731841221731,0.0758255421822266,0.231994136224203,-0.136021773020421,"Non-significant",0.634522991995544,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN"
0.0910146236419607,12.6696707861764,1.84632246796112,0.11070853632843,0.29277225803976,-5.7988180559684,"ACSM3_HUMAN",32,2.07645613637041,0.0759226825442271,0.232150457569813,0.0827488104502425,"Non-significant",0.63423045600018,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","ACSM3_HUMAN"
0.314211368560789,9.51047624860491,2.59806498934729,0.0380100110419442,0.159057880141483,-4.71748902409101,"PT100_HUMAN",2,2.07614785961318,0.0759574416737627,0.232150457569813,0.127145369847618,"Non-significant",0.63423045600018,"PET100","Protein PET100 homolog, mitochondrial","PT100_HUMAN"
0.274928013483681,8.98655932290214,2.07007386208707,0.0803947380701464,0.244046606178892,-5.48318391936021,"SSU72_HUMAN",10,2.07610329354962,0.0759624679378672,0.232150457569813,0.0021368662515826,"Non-significant",0.63423045600018,"SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72","SSU72_HUMAN"
0.193014621734619,8.93403312138149,2.03199529166059,0.0848963026841098,0.251312878503782,-5.53750757265249,"TMM59_HUMAN",15,2.07489938171293,0.0760983728977697,0.232478237083021,0.0806848208109541,"Non-significant",0.633617696353087,"TMEM59","Transmembrane protein 59","TMM59_HUMAN"
-0.130391200383519,12.9458138602121,-1.96969025058807,0.092812186295398,0.264719523926391,-5.62590770810607,"GCST_HUMAN",22,-2.07392110062502,0.0762089849733634,0.232728529948766,-0.207281510035202,"Non-significant",0.633150373740241,"AMT","Aminomethyltransferase, mitochondrial","GCST_HUMAN"
0.300805330276495,10.7664303098406,2.68009864850716,0.0338992822445028,0.148680419530754,-4.59798596766839,"NTCP_HUMAN",2,2.07321209842763,0.0762892499900492,0.232885994890617,0.0978906154632497,"Non-significant",0.632856627929928,"SLC10A1","Hepatic sodium/bile acid cotransporter","NTCP_HUMAN"
0.0901142756143969,12.2890868868147,2.48665497638891,0.0444485201596631,0.173464589453245,-4.87993174498763,"MTX1_HUMAN",13,2.07272240406976,0.0763447364865689,0.232967729165859,-0.0118602116902817,"Non-significant",0.632704233548381,"MTX1","Metaxin-1","MTX1_HUMAN"
-0.252690553665174,10.0009253365653,-2.01713826652553,0.0867204209651648,0.25351690255091,-5.5586443014744,"GIPC1_HUMAN",14,-2.07231602049813,0.076390813572444,0.233020699746921,-0.0472912788391131,"Non-significant",0.632605497915777,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
0.509769082069402,7.45291103635516,2.00375808314564,0.088396727543148,0.256069634875081,-5.57765018133846,"GNA12_HUMAN",10,2.0719598251643,0.0764312228445563,0.23305634804988,-0.0220362345377403,"Non-significant",0.632539063143383,"GNA12","Guanine nucleotide-binding protein subunit alpha-12","GNA12_HUMAN"
0.152943770090735,9.20625604901995,1.94823606958782,0.0957046961220375,0.269435488048356,-5.65619343140539,"PRP17_HUMAN",26,2.07151080234029,0.0764821933324527,0.233124161044148,-0.0164125760396416,"Non-significant",0.632412713762209,"CDC40","Pre-mRNA-processing factor 17","PRP17_HUMAN"
0.403036793073017,6.82109955378941,2.04072635359629,0.0838422915699779,0.249375496260557,-5.52507036728289,"ATG4C_HUMAN",8,2.0711040901764,0.0765283900638809,0.233177377761295,-0.0797656377157008,"Non-significant",0.632313585945639,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN"
-0.049112399419208,15.260769707816,-1.40538041380492,0.2059708233563,0.425145576370649,-6.38151900450496,"MAP4_HUMAN",68,-2.07058532217494,0.0765873549249085,0.233269443641407,0.0872244040171246,"Non-significant",0.632142146448622,"MAP4","Microtubule-associated protein 4","MAP4_HUMAN"
-0.0893758138020964,10.2413650240217,-1.85155750636464,0.109884382374139,0.291563727463624,-5.7915461189675,"CDHR2_HUMAN",30,-2.07020305521021,0.0766308334733517,0.233312402018311,-0.299720525741565,"Non-significant",0.632062175115543,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.360899726549785,7.61392450332642,-2.1414286917007,0.0725959908991705,0.230816563540701,-5.38086699001444,"ORC3_HUMAN",5,-2.06995581156846,0.0766589676831179,0.233312402018311,0.472249031066894,"Non-significant",0.632062175115543,"ORC3","Origin recognition complex subunit 3","ORC3_HUMAN"
-0.0688589413960976,16.8897304534912,-2.0099142435484,0.0876214836839863,0.254368772311937,-5.56890923438134,"ECH1_HUMAN",20,-2.06961719589658,0.0766975158741723,0.233342198651306,0.209787845611583,"Non-significant",0.632006714338823,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN"
-0.231441974639896,9.0371276310512,-1.96964480209682,0.0928182210464113,0.264719523926391,-5.62597195287216,"KIF2A_HUMAN",23,-2.06814727308925,0.0768650756913765,0.233718610258747,-0.182085673014301,"Non-significant",0.631306704762728,"KIF2A","Kinesin-like protein KIF2A","KIF2A_HUMAN"
-0.511904279390971,7.14097513471331,-1.98269910702641,0.0911007882385764,0.261198514405586,-5.6075038598987,"ITAM_HUMAN",15,-2.06780345217871,0.0769043209766942,0.233718610258747,-0.0890009005864449,"Non-significant",0.631306704762728,"ITGAM","Integrin alpha-M","ITAM_HUMAN"
-0.18134379386902,9.20928410121373,-2.68712593922522,0.0335696266100829,0.147954345635096,-4.58775752036305,"MBNL2_HUMAN",6,-2.06777427654524,0.0769076521309902,0.233718610258747,0.338049014409389,"Non-significant",0.631306704762728,"MBNL2","Muscleblind-like protein 2","MBNL2_HUMAN"
0.067211071650199,14.4042542321342,1.62996262767586,0.150535108149899,0.353017880788519,-6.09302529562664,"AT2A2_HUMAN",54,2.06728767551664,0.0769632313431186,0.233799947254985,-0.252690553665172,"Non-significant",0.631155591150533,"ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","AT2A2_HUMAN"
0.213191429773973,9.81623908451626,2.59112014356364,0.0383812966775127,0.159464792023189,-4.72761246211432,"HMGB2_HUMAN",5,2.06646841588028,0.0770568965752427,0.233882539278269,-0.370558102925653,"Non-significant",0.631002199645111,"HMGB2","High mobility group protein B2","HMGB2_HUMAN"
0.0790557066599522,10.1978601728167,1.70452131494451,0.135464956911183,0.332716686497287,-5.9931642382106,"MON2_HUMAN",55,2.06643770775877,0.0770604096047203,0.233882539278269,0.0460430781046561,"Non-significant",0.631002199645111,"MON2","Protein MON2 homolog","MON2_HUMAN"
0.314742128054302,5.97747564315796,2.27407690264116,0.0600771782100279,0.206402893230993,-5.18924412102148,"PKNX1_HUMAN",4,2.06629364126034,0.0770768930281109,0.233882539278269,-0.1713306903839,"Non-significant",0.631002199645111,"PKNOX1","Homeobox protein PKNOX1","PKNX1_HUMAN"
-0.0951144695281698,11.3261525290353,-1.90803564729356,0.101367194063242,0.279605513847567,-5.71270850379706,"SSRP1_HUMAN",25,-2.0656715449117,0.0771481105710928,0.23401112866312,-0.255948384602865,"Non-significant",0.630763488734899,"SSRP1","FACT complex subunit SSRP1","SSRP1_HUMAN"
0.274226983388264,8.65715190342495,2.58927479706017,0.0384805914047305,0.159523453676574,-4.7303025258579,"SOSB1_HUMAN",3,2.06517128885338,0.0772054271724775,0.234083035192813,0.136106292406717,"Non-significant",0.630630059986091,"NABP2","SOSS complex subunit B1","SOSB1_HUMAN"
0.150337934494015,12.6183561597552,2.42367377705721,0.0485825698956812,0.183947257178515,-4.97173002320313,"RBM8A_HUMAN",9,2.0649611609981,0.0772295150617649,0.234083035192813,0.125430107116697,"Non-significant",0.630630059986091,"RBM8A","RNA-binding protein 8A","RBM8A_HUMAN"
-0.792649825414022,8.04772417885917,-1.97480475483225,0.0921355577211749,0.263235181461131,-5.6186756559515,"WIZ_HUMAN",16,-2.06440466770086,0.0772933443617531,0.234189020220786,-0.0337048371632918,"Non-significant",0.630433470362316,"WIZ","Protein Wiz","WIZ_HUMAN"
-0.119848728179933,8.46853855678013,-1.85013075798893,0.110108398533864,0.291932025302199,-5.79352862313119,"TNR6B_HUMAN",48,-2.06411300991714,0.0773268181424656,0.234202987087706,-0.021794994672141,"Non-significant",0.630407570120039,"TNRC6B","Trinucleotide repeat-containing gene 6B protein","TNR6B_HUMAN"
0.752309441566466,6.16112184524536,2.02931461833201,0.0852225680198179,0.251544531434268,-5.54132381967384,"UIMC1_HUMAN",3,2.06372007615648,0.0773719381663069,0.234226840743847,0.00589696566268216,"Non-significant",0.630363339327599,"UIMC1","BRCA1-A complex subunit RAP80","UIMC1_HUMAN"
-0.147700389226278,8.58736446925572,-2.00068425786253,0.088786372965699,0.25680512560214,-5.58201230465603,"NHSL3_HUMAN",18,-2.06354171350569,0.0773924279066123,0.234226840743847,-0.0659195582072254,"Non-significant",0.630363339327599,"NHSL3","NHS-like protein 3","NHSL3_HUMAN"
-0.157478173573818,11.9567495073591,-2.02588357820067,0.0856419927464089,0.252323576305142,-5.54620669442026,"EFTS_HUMAN",16,-2.06319335160589,0.0774324621389237,0.234260625576147,0.0333192348480207,"Non-significant",0.630300701296401,"TSFM","Elongation factor Ts, mitochondrial","EFTS_HUMAN"
-0.0794094403584431,15.8901722771781,-2.21451583875042,0.0654007016793759,0.217306016964151,-5.27547792411252,"PSA7_HUMAN",16,-2.06254143548387,0.0775074364031353,0.234400051798375,-0.180310249328619,"Non-significant",0.630042296682335,"PSMA7","Proteasome subunit alpha type-7","PSA7_HUMAN"
-0.118773539861046,9.23070321764265,-1.96694065487848,0.093177986640794,0.265360309326188,-5.62979380327016,"ABLM2_HUMAN",21,-2.06120202425816,0.0776617025807293,0.234779081497778,-0.139866272608467,"Non-significant",0.629340600758298,"ABLIM2","Actin-binding LIM protein 2","ABLM2_HUMAN"
0.0771520137786723,11.1347736631121,1.64401338605645,0.147578413567672,0.349814283738345,-6.0743434161274,"TRIPB_HUMAN",92,2.0603063224687,0.0777650344376778,0.234959608266946,0.30234694480896,"Non-significant",0.629006790555931,"TRIP11","Thyroid receptor-interacting protein 11","TRIPB_HUMAN"
-0.278258601824444,7.44106953484671,-2.01824472771978,0.0865832307633062,0.253440236079894,-5.55707135079772,"F262_HUMAN",12,-2.0599457911924,0.0778066652605881,0.234959608266946,0.263732592264834,"Non-significant",0.629006790555931,"PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2","F262_HUMAN"
0.110384782155323,11.3525645392282,2.25890697672371,0.0613894871539405,0.208765422785865,-5.21123293393456,"RN114_HUMAN",13,2.05993172198815,0.0778082902900274,0.234959608266946,0.161569197972584,"Non-significant",0.629006790555931,"RNF114","E3 ubiquitin-protein ligase RNF114","RN114_HUMAN"
0.185054143269817,12.9306522096906,3.63735720580687,0.0094972763186913,0.0700739792206009,-3.24051694783805,"RUXGL_HUMAN",4,2.05956464384968,0.0778507006507085,0.235000217663634,-0.024704138437933,"Non-significant",0.628931735472641,"SNRPGP15","Putative small nuclear ribonucleoprotein G-like protein 15","RUXGL_HUMAN"
0.108973582585669,14.3625022343227,2.1887683172446,0.0678488486438067,0.222664348836732,-5.31266447087824,"PON1_HUMAN",14,2.05878971138697,0.0779403076776094,0.235183211787327,0.03986843427022,"Non-significant",0.62859368297153,"PON1","Serum paraoxonase/arylesterase 1","PON1_HUMAN"
-0.0836420059204102,12.8934963771275,-1.88380060894587,0.104939367106416,0.284958092969363,-5.74662209550712,"KAT3_HUMAN",25,-2.05836463564219,0.0779895034486093,0.235244175086251,-0.0469466845194493,"Non-significant",0.628481121393661,"KYAT3","Kynurenine--oxoglutarate transaminase 3","KAT3_HUMAN"
0.0807228088378693,11.4266576766968,1.73437337137792,0.12984484549884,0.324016873243023,-5.9527030341068,"GTF2I_HUMAN",45,2.0577965602028,0.0780552971967057,0.235350496518287,-0.0893449783325497,"Non-significant",0.628284881126557,"GTF2I","General transcription factor II-I","GTF2I_HUMAN"
0.154920578002926,9.64101151057652,1.92507324397016,0.0989279738026864,0.275747708497079,-5.68879494954813,"DCAF6_HUMAN",29,2.05755955819556,0.078082762709789,0.235350496518287,-0.0613179206848002,"Non-significant",0.628284881126557,"DCAF6","DDB1- and CUL4-associated factor 6","DCAF6_HUMAN"
0.947224219640096,8.12123053414481,1.96576225989506,0.0933351961414687,0.26554059659603,-5.63145885636712,"CASPE_HUMAN",17,2.05603958388924,0.0782591360885975,0.235794515493086,0.0102337201436367,"Non-significant",0.627466300677696,"CASP14","Caspase-14","CASPE_HUMAN"
0.0730126698811802,17.350031716483,1.69567920499062,0.137173918437008,0.334644971195996,-6.00509815740205,"PDIA3_HUMAN",44,2.05572104945164,0.0782961478782115,0.235818464693321,-0.00543038050330935,"Non-significant",0.627422192453562,"PDIA3","Protein disulfide-isomerase A3","PDIA3_HUMAN"
-2.00373415152232,10.6818682125637,-1.96416777694189,0.0935483355786904,0.265621402890353,-5.63371144005248,"K1C16_HUMAN",21,-2.05544416415886,0.0783283343717664,0.23582786830891,0.0910755793253415,"Non-significant",0.627404874653869,"KRT16","Keratin, type I cytoskeletal 16","K1C16_HUMAN"
0.0808451970418194,15.470064163208,2.19285990918763,0.067453658386999,0.221856094103004,-5.30675915217777,"VDAC3_HUMAN",16,2.05392756644747,0.0785048636630642,0.2362716853717,-0.0332651933034409,"Non-significant",0.626588320786689,"VDAC3","Voltage-dependent anion-selective channel protein 3","VDAC3_HUMAN"
-0.216114521026613,8.30757250104632,-1.94813405786825,0.0957186611446892,0.269435488048356,-5.65633723475332,"ESF1_HUMAN",25,-2.05230800393922,0.0786938128786084,0.236752539005202,0.500056505203256,"Non-significant",0.625705354795499,"ESF1","ESF1 homolog","ESF1_HUMAN"
-0.0616649786631527,11.3150480815342,-1.55565790303558,0.167121777307453,0.37521474849825,-6.19067439396459,"ARHGC_HUMAN",62,-2.05166158572203,0.07876935410153,0.236837185999624,-0.5937024752299,"Non-significant",0.625550107664752,"ARHGEF12","Rho guanine nucleotide exchange factor 12","ARHGC_HUMAN"
0.0970701376597241,11.5164799009051,3.26046980335451,0.0154360042992509,0.0935382665303371,-3.76389122271683,"COQ3_HUMAN",10,2.05156774865517,0.0787803259813884,0.236837185999624,0.499161402384442,"Non-significant",0.625550107664752,"COQ3","Ubiquinone biosynthesis O-methyltransferase, mitochondrial","COQ3_HUMAN"
0.231158336003576,11.7027106966291,3.03038541178699,0.0209748623323752,0.112188551723726,-4.09132144887751,"IFM3_HUMAN",3,2.05095723690323,0.0788517468952012,0.23696410159543,-0.0365857283274362,"Non-significant",0.625317441584319,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
-0.203586101531984,7.9565372467041,-2.11845353224354,0.075019916873123,0.234842440396806,-5.41387967907191,"PAR16_HUMAN",10,-2.04996889865075,0.078967503857504,0.237144160449312,-0.0189507007598593,"Non-significant",0.624987565154488,"PARP16","Protein mono-ADP-ribosyltransferase PARP16","PAR16_HUMAN"
-0.140453020731613,11.5503894260951,-1.92855325136426,0.098436932855401,0.274567642897464,-5.68390343784605,"PDE12_HUMAN",25,-2.04994661228176,0.0789701160382108,0.237144160449312,0.0396140416463169,"Non-significant",0.624987565154488,"PDE12","2',5'-phosphodiesterase 12","PDE12_HUMAN"
-0.229368964831034,8.03726952416556,-2.31075280245133,0.0570220302270105,0.20079423149311,-5.13601994415794,"PG12A_HUMAN",6,-2.04910682433285,0.0790686097658937,0.237252781606489,0.0540783405304097,"Non-significant",0.624788687101861,"PLA2G12A","Group XIIA secretory phospholipase A2","PG12A_HUMAN"
-0.0920604864756331,10.0202133996146,-1.90303116849358,0.102094884210988,0.280812844233206,-5.71972156058299,"WDR37_HUMAN",24,-2.04903586246153,0.0790769380300821,0.237252781606489,-0.0957172711690397,"Non-significant",0.624788687101861,"WDR37","WD repeat-containing protein 37","WDR37_HUMAN"
-0.09859339396154,14.1462877818516,-1.97295828853576,0.0923792701136348,0.263838577156647,-5.62128714154063,"VAT1_HUMAN",20,-2.04889044605873,0.0790940071784019,0.237252781606489,-0.0286078453064142,"Non-significant",0.624788687101861,"VAT1","Synaptic vesicle membrane protein VAT-1 homolog","VAT1_HUMAN"
-0.214655001958214,8.44005680084229,-1.96992844552145,0.0927805646255602,0.264719523926391,-5.62557099616993,"WDR74_HUMAN",18,-2.04769595489477,0.0792343560196099,0.237585944103147,0.0832520325978745,"Non-significant",0.624179256363446,"WDR74","WD repeat-containing protein 74","WDR74_HUMAN"
0.113707145055134,9.11456911904471,1.85964335336358,0.108623219974337,0.290191983866762,-5.78030188252703,"GCC1_HUMAN",34,2.04658476358007,0.0793651386508169,0.23780447449605,0.134556770324684,"Non-significant",0.623779978015637,"GCC1","GRIP and coiled-coil domain-containing protein 1","GCC1_HUMAN"
-0.068730354309043,12.9415318625314,-2.03499329060682,0.0845328970381498,0.250694417605098,-5.53323828248413,"CRKL_HUMAN",19,-2.04657871407566,0.0793658512367888,0.23780447449605,0.17018556594846,"Non-significant",0.623779978015637,"CRKL","Crk-like protein","CRKL_HUMAN"
-0.77789783477783,6.71142366954259,-1.95253505898457,0.0951180139642036,0.26844784880193,-5.65013150114768,"ITPR3_HUMAN",41,-2.04612784796679,0.0794189776835348,0.237875815771207,-0.475132226943971,"Non-significant",0.623649709333083,"ITPR3","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3","ITPR3_HUMAN"
-0.235641400019373,10.1127839769636,-2.04402214653729,0.0834478427070798,0.248938598491867,-5.52037262343302,"NAT8_HUMAN",11,-2.04539840416684,0.0795050040113399,0.238045609796314,-0.094486236572255,"Non-significant",0.623339823678304,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
0.476519743601479,6.7435039792742,2.02015814337711,0.086346498141943,0.253217887326493,-5.55435077523117,"MEGF8_HUMAN",6,2.04416223285705,0.0796510013508264,0.238394771287571,-0.0622160434722741,"Non-significant",0.622703274208051,"MEGF8","Multiple epidermal growth factor-like domains protein 8","MEGF8_HUMAN"
0.241292874018347,9.79893561771938,2.13211299952624,0.0735691164072373,0.232390984681932,-5.394259913882,"SYF2_HUMAN",8,2.04319630738009,0.0797652659987313,0.238648734628948,-0.039337158203109,"Non-significant",0.622240864021904,"SYF2","Pre-mRNA-splicing factor SYF2","SYF2_HUMAN"
-0.117418368657454,11.0074804850987,-1.99688076685477,0.0892708856594435,0.257315796177877,-5.5874077589871,"ARP10_HUMAN",18,-2.04287987321611,0.0798027339854933,0.238672828440211,-0.272649963696801,"Non-significant",0.622197020164437,"ACTR10","Actin-related protein 10","ARP10_HUMAN"
