"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.63939166069032,8.39816502730052,-2.15659773884431,0.0529035917320623,0.198865629050171,-5.20780936245764,"DSG1_HUMAN",29,-2.20862115796728,0.0472219540366364,0.183501636867055,0.0650510787964009,"Non-significant",0.736360057411027,"DSG1","Desmoglein-1","DSG1_HUMAN"
0.0581085681915212,10.889746983846,2.3825104009908,0.0353650784228967,0.153614106009023,-4.82517070737084,"ATG5_HUMAN",14,2.20845819106235,0.0472358095639077,0.183501636867055,0.0301578044891251,"Non-significant",0.736360057411027,"ATG5","Autophagy protein 5","ATG5_HUMAN"
0.06244945526125,12.1652332146962,2.14032844619128,0.0544443187207658,0.202874359579855,-5.23477654209683,"EPN1_HUMAN",20,2.20772090076633,0.0472985424549229,0.183617123854225,-0.00664770603181175,"Non-significant",0.73608681960201,"EPN1","Epsin-1","EPN1_HUMAN"
0.138577222824095,9.08414506912231,2.13855629451815,0.0546146809711245,0.203322726638721,-5.23770871039338,"PKN1_HUMAN",25,2.20757783529979,0.0473107244186965,0.183617123854225,0.00853765010832497,"Non-significant",0.73608681960201,"PKN1","Serine/threonine-protein kinase N1","PKN1_HUMAN"
-0.181415081024175,11.7734555403391,-3.11763130839232,0.00928389031369803,0.0635249976735176,-3.51197706778452,"NKX28_HUMAN",1,-2.20730920870714,0.0473336058827489,0.183618241054463,0.0124886035919243,"Non-significant",0.736084177188207,"NKX2-8;NKX2-2","Homeobox protein Nkx-2.8;Homeobox protein Nkx-2.2","NKX28_HUMAN"
0.124631524085991,9.88317346572876,2.12634538335716,0.055802301217151,0.205298914437205,-5.25788421154388,"AT2C1_HUMAN",28,2.20607181330632,0.0474391418529873,0.183939840572151,0.0429443120956385,"Non-significant",0.735324194271014,"ATP2C1","Calcium-transporting ATPase type 2C member 1","AT2C1_HUMAN"
-0.0877866744995064,15.2971445719401,-2.38716545589592,0.0350703612593872,0.15315251260346,-4.81714176585653,"F162A_HUMAN",11,-2.20517948180108,0.0475153858986345,0.184147611444064,0.012967467308064,"Non-significant",0.734833909952648,"FAM162A","Protein FAM162A","F162A_HUMAN"
-0.0748236179351913,18.7637085914612,-2.19056995787156,0.0498183930864381,0.190798341476665,-5.15122336075456,"PEBP1_HUMAN",17,-2.20421288570267,0.0475981062149633,0.184380271310299,0.0332819223404002,"Non-significant",0.734285550307592,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
-0.0935981273651088,9.4187528292338,-2.35213161630195,0.0373479059639434,0.159726404106613,-4.87743633020424,"PKHF1_HUMAN",11,-2.20296586672735,0.0477050261482022,0.184706406625269,0.111073493957537,"Non-significant",0.733518040597941,"PLEKHF1","Pleckstrin homology domain-containing family F member 1","PKHF1_HUMAN"
0.0626516342163352,10.0976206461589,1.99876721137023,0.0697488656831098,0.237772244717548,-5.46554019166205,"COG3_HUMAN",39,2.20180852422675,0.0478044604603348,0.185003261981496,-0.0388756990432704,"Non-significant",0.732820614039828,"COG3","Conserved oligomeric Golgi complex subunit 3","COG3_HUMAN"
-0.0817966461181356,17.3891000747681,-2.06998114697149,0.061606293826967,0.218635087306446,-5.35035073333552,"AL4A1_HUMAN",33,-2.20144118551104,0.0478360617280859,0.185037445818255,-0.188331246376011,"Non-significant",0.732740375020692,"ALDH4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","AL4A1_HUMAN"
-0.481795549392701,6.38916182518005,-2.18025358739529,0.0507367701564645,0.193585789230792,-5.16844562515787,"KCTD6_HUMAN",5,-2.20000967863243,0.0479593994816577,0.185398260635353,-0.051797270774852,"Non-significant",0.731894344625241,"KCTD6","BTB/POZ domain-containing protein KCTD6","KCTD6_HUMAN"
-0.0515322685241628,11.3393584092458,-1.91676061842936,0.0803594311695643,0.26123243884602,-5.59574365082375,"CUL5_HUMAN",45,-2.1998292643511,0.047974965192094,0.185398260635353,0.17500412464142,"Non-significant",0.731894344625241,"CUL5","Cullin-5","CUL5_HUMAN"
0.114048480987551,8.78096477190653,2.11025684682264,0.0574042564782846,0.209027568647942,-5.28438981025229,"AGRL2_HUMAN",29,2.19681794824544,0.0482354807872762,0.186247533008778,0.233631372451779,"Non-significant",0.729909471104611,"ADGRL2","Adhesion G protein-coupled receptor L2","AGRL2_HUMAN"
0.0533484220504317,11.7284808158874,1.86256002583765,0.0881676631347135,0.274325650189822,-5.68025747301451,"VP13C_HUMAN",153,2.19675935360634,0.0482405631824138,0.186247533008778,0.0646401643753123,"Non-significant",0.729909471104611,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
0.0554418563842862,13.0191845099131,2.08706484438461,0.0597898233481808,0.214720236124907,-5.32244170797732,"SPSY_HUMAN",22,2.19623201846183,0.0482863260880487,0.186255500817734,-0.0257412195206079,"Non-significant",0.729890892058812,"SMS","Spermine synthase","SPSY_HUMAN"
0.0420279502868954,14.1779054800669,1.77695523180159,0.101918257236022,0.298861835773148,-5.81105151198354,"ACLY_HUMAN",67,2.1962074039311,0.048288463174968,0.186255500817734,-0.00734806060791193,"Non-significant",0.729890892058812,"ACLY","ATP-citrate synthase","ACLY_HUMAN"
-0.210464239120501,12.2482043107351,-2.72974346599045,0.0188484529618845,0.101953457915876,-4.21404011783409,"PLM_HUMAN",1,-2.19488505100817,0.0484034042617857,0.186610278195224,0.141477465629579,"Non-significant",0.729064439686309,"FXYD1","Phospholemman","PLM_HUMAN"
-0.0948888063430786,13.7513395945231,-2.86839741825924,0.0146348835140971,0.0865630992132948,-3.96469298625496,"A1AG2_HUMAN",7,-2.19426571035792,0.0484573272653169,0.18672958685881,0.0214421153068525,"Non-significant",0.728786863671247,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN"
-0.0911568403244001,12.0496859550476,-2.09924059816247,0.0585260231215436,0.212150307720243,-5.3024878254772,"KMO_HUMAN",26,-2.19361529105253,0.0485140172680398,0.186859439970312,-0.0918406248092509,"Non-significant",0.728484957094745,"KMO","Kynurenine 3-monooxygenase","KMO_HUMAN"
-0.104062557220489,12.4911546707153,-2.226482096749,0.0467430565516389,0.183163365764305,-5.09101490570917,"CH082_HUMAN",13,-2.19318387539277,0.0485516536718174,0.186914371557863,0.0273866653442632,"Non-significant",0.728357305104203,"C8orf82","UPF0598 protein C8orf82","CH082_HUMAN"
-0.328621864318849,13.8176311651866,-2.23481030610242,0.0460561315640862,0.181521911358549,-5.0769966160519,"APOC1_HUMAN",4,-2.19292469754102,0.0485742774369639,0.186914371557863,-0.241019427776337,"Non-significant",0.728357305104203,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
0.172047972679138,8.87146759033203,2.23158622912597,0.0463209101098662,0.182137759847579,-5.08242592177893,"DCK_HUMAN",9,2.19231785676784,0.048627287857802,0.187029800482895,0.456135094165802,"Non-significant",0.728089189430614,"DCK","Deoxycytidine kinase","DCK_HUMAN"
0.320699274539945,6.87011818091074,2.1353316152264,0.0549259708418515,0.203642046091116,-5.2430415286619,"SI1L3_HUMAN",31,2.19176824169139,0.0486753465252262,0.187126083827111,0.0541385412216382,"Non-significant",0.727865671224599,"SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","SI1L3_HUMAN"
-0.123194932937652,13.538985490799,-2.24758465425873,0.0450211496406928,0.179180647957841,-5.05545469012778,"PPIF_HUMAN",11,-2.19149036423147,0.0486996613761485,0.18713103924537,0.0290154218674132,"Non-significant",0.727854170517343,"PPIF","Peptidyl-prolyl cis-trans isomerase F, mitochondrial","PPIF_HUMAN"
0.0472757816314431,15.9048773447673,1.91493564315207,0.0806116624339084,0.261535676822514,-5.59860981697823,"WDR1_HUMAN",35,2.19090751598336,0.0487506990936684,0.187238625488773,-0.0179014205932386,"Non-significant",0.727604555671237,"WDR1","WD repeat-containing protein 1","WDR1_HUMAN"
0.139571189880369,9.6581343015035,2.39621174266247,0.0345043998077783,0.151331493382522,-4.80152396397767,"BL1S3_HUMAN",7,2.18997989497908,0.0488320314509108,0.18737426810009,0.0829607248306257,"Non-significant",0.727290050531725,"BLOC1S3","Biogenesis of lysosome-related organelles complex 1 subunit 3","BL1S3_HUMAN"
-0.725232720375062,6.24601300557454,-2.14667366002271,0.0538384407855092,0.20135527301603,-5.22426936095208,"TRPV4_HUMAN",7,-2.1899788008724,0.0488321274561327,0.18737426810009,-0.038310170173645,"Non-significant",0.727290050531725,"TRPV4","Transient receptor potential cation channel subfamily V member 4","TRPV4_HUMAN"
0.450354754924774,6.66368786493937,2.20187544963463,0.0488300889985542,0.188076840422393,-5.13231172911419,"SNX10_HUMAN",3,2.18937018961976,0.0488855592772274,0.187490769346874,0.0122290849685651,"Non-significant",0.727020108845049,"SNX10","Sorting nexin-10","SNX10_HUMAN"
0.0414326190948699,14.206289768219,1.80788576531412,0.0967403165121674,0.29032706402517,-5.7641863719865,"VILI_HUMAN",46,2.18825116220758,0.0489839462650105,0.187779495894217,-0.0828824043273944,"Non-significant",0.726351831165488,"VIL1","Villin-1","VILI_HUMAN"
0.0873981714248604,12.7807559967041,2.17938244394254,0.0508150512948048,0.19370258999666,-5.16989838834403,"MARE1_HUMAN",16,2.18715544466068,0.0490804650547177,0.188060791843324,0.314744055271149,"Non-significant",0.725701739595871,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
0.07217776775361,11.131205479304,2.10066990518861,0.0583793238697899,0.211862659767885,-5.30014205884804,"FPGT_HUMAN",22,2.18607666355503,0.0491756674524893,0.18833678104919,0.0276229381561368,"Non-significant",0.725064856580225,"FPGT","Fucose-1-phosphate guanylyltransferase","FPGT_HUMAN"
-0.103412628173841,15.5563257535299,-2.12871229909406,0.055570210733516,0.204908848743777,-5.25397736873027,"OST48_HUMAN",20,-2.18556420062121,0.0492209533770592,0.188410300896807,0.201179325580599,"Non-significant",0.724895356849153,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","OST48_HUMAN"
0.103428006172184,11.36514655749,2.16479624829335,0.0521428934137508,0.197100137103978,-5.19418723007609,"CYRIB_HUMAN",16,2.18533488733363,0.0492412303561977,0.188410300896807,0.0104358196258367,"Non-significant",0.724895356849153,"CYRIB","CYFIP-related Rac1 interactor B","CYRIB_HUMAN"
-0.0678308010101212,12.9577956994375,-2.01233218200102,0.0681243866399705,0.233704892453795,-5.44374563837893,"SAC1_HUMAN",36,-2.18389318386645,0.0493688935137997,0.188809881217247,0.00359153747558949,"Non-significant",0.723975280981644,"SACM1L","Phosphatidylinositol-3-phosphatase SAC1","SAC1_HUMAN"
-0.135574460029602,14.4397476514181,-2.14341223993102,0.0541490601874498,0.202144883850898,-5.22967167815232,"SPRY4_HUMAN",17,-2.18359615546755,0.0493952342475325,0.188821763278314,0.0062925815582755,"Non-significant",0.723947951102742,"SPRYD4","SPRY domain-containing protein 4","SPRY4_HUMAN"
-0.126510858535768,8.55097889900208,-2.12372368419419,0.0560604414918618,0.205875828289363,-5.26220940050048,"PRP39_HUMAN",21,-2.18265333751491,0.0494789321013094,0.189052788522492,0.0151777267455877,"Non-significant",0.723416912424695,"PRPF39","Pre-mRNA-processing factor 39","PRP39_HUMAN"
-0.0822355747222776,12.4024509588877,-2.13225260877808,0.0552247605426133,0.204150507928962,-5.24813020864521,"PTER_HUMAN",19,-2.18131638068575,0.0495978489071756,0.189358071921185,0.0387928485870379,"Non-significant",0.722716177122979,"PTER","Phosphotriesterase-related protein","PTER_HUMAN"
0.226554393768309,10.0054590702057,2.2166279263693,0.0475684489010331,0.184617375462605,-5.10757496932825,"S66A2_HUMAN",7,2.18123124308334,0.049605430678012,0.189358071921185,-0.0237829685211377,"Non-significant",0.722716177122979,"SLC66A2","Solute carrier family 66 member 2","S66A2_HUMAN"
0.0486507415771342,16.4167059262594,1.95736763445939,0.0749317887743995,0.250090614936158,-5.5316109785504,"ALDOA_HUMAN",29,2.17791820728554,0.0499013180453179,0.190398127584178,0.0814619064331072,"Non-significant",0.720337326875168,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.077863097190864,15.9807069301605,2.05942124818569,0.0627548392315546,0.221261856153945,-5.36754984648015,"TPM4_HUMAN",28,2.17743462645782,0.049944645737711,0.190474019667,0.0669171810150164,"Non-significant",0.720164252979038,"TPM4","Tropomyosin alpha-4 chain","TPM4_HUMAN"
-0.37049823999405,6.83385058244069,-2.13210675306015,0.0552389524960979,0.204150507928962,-5.24837118616521,"THAS_HUMAN",13,-2.1770120995008,0.0499825322092988,0.190529099092388,0.0979545116424614,"Non-significant",0.72003868607682,"TBXAS1","Thromboxane-A synthase","THAS_HUMAN"
0.448139369487761,6.5723135471344,2.13696922977525,0.0547676773272033,0.203426377348346,-5.24033375306224,"NEPRO_HUMAN",9,2.17565051462472,0.0501048052245336,0.190857844208711,0.244922399520874,"Non-significant",0.719289985955647,"NEPRO","Nucleolus and neural progenitor protein","NEPRO_HUMAN"
-0.0466201305389209,15.8510915438334,-1.93314656980429,0.078127041210016,0.25602357415879,-5.56994655562648,"6PGD_HUMAN",30,-2.17537007118947,0.0501300246294374,0.190857844208711,0.0267876386642758,"Non-significant",0.719289985955647,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN"
0.105092883110025,13.1059095859527,2.88119289954101,0.014296847351313,0.0849966923365916,-3.94157362280513,"SDC1_HUMAN",6,2.1752677732516,0.0501392269454409,0.190857844208711,0.0890519618987984,"Non-significant",0.719289985955647,"SDC1","Syndecan-1","SDC1_HUMAN"
0.380504846572877,7.39574102560679,2.17376793276049,0.0513223257441509,0.195269916349585,-5.17925566519832,"PI51A_HUMAN",5,2.17479721416542,0.0501815771030521,0.190929624118214,0.11328613758087,"Non-significant",0.719126682434386,"PIP5K1A","Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha","PI51A_HUMAN"
0.314744055271148,7.88510135809581,2.11663786657732,0.0567637753649137,0.207801442518312,-5.27388771058147,"ELYS_HUMAN",36,2.17365121662844,0.0502848577180909,0.19123238460802,0.0531914234161253,"Non-significant",0.718438559415523,"AHCTF1","Protein ELYS","ELYS_HUMAN"
-0.0488529205322283,9.53093369801839,-1.86729419041066,0.0874589492135351,0.273234518628994,-5.67292666190573,"BLT3B_HUMAN",49,-2.17318951593813,0.0503265241649275,0.19123238460802,0.22534066438675,"Non-significant",0.718438559415523,"BLTP3B","Bridge-like lipid transfer protein family member 3B","BLT3B_HUMAN"
0.132111787796021,8.74970229466756,2.14050055527568,0.0544278001180253,0.202874359579855,-5.23449171826425,"PPIL4_HUMAN",16,2.17313171847669,0.0503317424235948,0.19123238460802,0.242703199386597,"Non-significant",0.718438559415523,"PPIL4","Peptidyl-prolyl cis-trans isomerase-like 4","PPIL4_HUMAN"
0.188599646091459,8.11829920609792,2.13470249176857,0.054986897294294,0.203774972325913,-5.24408153923569,"SESD1_HUMAN",15,2.17274905922702,0.0503663037907018,0.191274276124782,-0.082385182380678,"Non-significant",0.718343432943183,"SESTD1","SEC14 domain and spectrin repeat-containing protein 1","SESD1_HUMAN"
0.127932429313656,9.03196978569031,2.54712895234859,0.0262716066385807,0.127088897114134,-4.53828127783481,"SGTB_HUMAN",6,2.171468694957,0.0504821077337171,0.191624516371751,0.0610798597335744,"Non-significant",0.717548928222865,"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","SGTB_HUMAN"
0.090481042861958,12.4191742738088,2.03690502110543,0.0652710428504611,0.227176773124496,-5.40408676710212,"SF3B2_HUMAN",47,2.17064326900986,0.0505568973740963,0.191652439410948,0.121995806694032,"Non-significant",0.717485648541267,"SF3B2","Splicing factor 3B subunit 2","SF3B2_HUMAN"
0.512436866760272,11.8640764554342,2.12895495472779,0.0555464683894457,0.204908848743777,-5.25357673380768,"SUH_HUMAN",9,2.17051691045602,0.050568355604024,0.191652439410948,0.06404268741605,"Non-significant",0.717485648541267,"RBPJ","Recombining binding protein suppressor of hairless","SUH_HUMAN"
0.114603042602532,10.022568543752,2.15499594853718,0.0530534345664828,0.199060601441277,-5.21046825420683,"GGA1_HUMAN",15,2.17040828928045,0.0505782073609248,0.191652439410948,-0.697904646396639,"Non-significant",0.717485648541267,"GGA1","ADP-ribosylation factor-binding protein GGA1","GGA1_HUMAN"
0.129999876022335,9.65727519989014,2.41572330167634,0.0333136029755253,0.148026053243354,-4.76777238272717,"RAB7L_HUMAN",7,2.17026492158177,0.0505912133399588,0.191652439410948,-0.270795941352843,"Non-significant",0.717485648541267,"RAB29","Ras-related protein Rab-7L1","RAB7L_HUMAN"
-0.0746463537216275,13.171256462733,-2.13710895329232,0.0547541914633121,0.203426377348346,-5.24010268064249,"HEM3_HUMAN",18,-2.17008681879436,0.0506073747970832,0.191652439410948,-0.21977519989014,"Non-significant",0.717485648541267,"HMBS","Porphobilinogen deaminase","HEM3_HUMAN"
-0.1195695400238,10.7763427098592,-2.38362276698367,0.0352944364977228,0.153572329353684,-4.82325260001599,"RMXL1_HUMAN",8,-2.16928958822028,0.0506797770273556,0.191837237029026,-0.238521575927725,"Non-significant",0.717067089206073,"RBMXL1","RNA binding motif protein, X-linked-like-1","RMXL1_HUMAN"
0.0477813482284617,13.5164566834768,2.00676997724718,0.06878618611866,0.235359358375775,-5.45269087136101,"GBP2_HUMAN",24,2.16862635578579,0.0507400843444562,0.191976101241804,-0.0873647928237755,"Non-significant",0.716752832467386,"GBP2","Guanylate-binding protein 2","GBP2_HUMAN"
0.0616793632507342,10.8455064296722,2.08365773786142,0.0601480320867626,0.215530448310899,-5.32801603649724,"STAM2_HUMAN",21,2.16557494272836,0.0510184202691378,0.192782876419192,0.00102114677428489,"Non-significant",0.714931544120532,"STAM2","Signal transducing adapter molecule 2","STAM2_HUMAN"
0.200755000114442,6.84455959002177,2.10904151248182,0.0575270117970069,0.209275749719908,-5.28638846987069,"ZN451_HUMAN",23,2.1654944433712,0.0510257825019381,0.192782876419192,-0.0277925729751871,"Non-significant",0.714931544120532,"ZNF451","E3 SUMO-protein ligase ZNF451","ZN451_HUMAN"
0.0976008176803571,10.2369782129924,2.05520770653329,0.0632186953132363,0.222222464018457,-5.37440125786484,"VPS16_HUMAN",36,2.16525887913248,0.0510473322630129,0.192782876419192,-0.145044803619374,"Non-significant",0.714931544120532,"VPS16","Vacuolar protein sorting-associated protein 16 homolog","VPS16_HUMAN"
-0.109555721282961,9.619793176651,-2.13083769997084,0.0553625783239685,0.204463855936104,-5.25046756936069,"UBXN7_HUMAN",17,-2.16506375744042,0.0510651887763863,0.192782876419192,-0.0823416709900116,"Non-significant",0.714931544120532,"UBXN7","UBX domain-containing protein 7","UBXN7_HUMAN"
0.209129333496085,10.5600216388702,2.1015272819153,0.0582914915979721,0.211677816003896,-5.29873459966475,"COCA1_HUMAN",34,2.16494303179439,0.0510762399021625,0.192782876419192,0.119719624519352,"Non-significant",0.714931544120532,"COL12A1","Collagen alpha-1(XII) chain","COCA1_HUMAN"
-1.46566689014435,15.4116140206655,-2.11318492447161,0.0571095167781603,0.208515187408765,-5.27957240686807,"K2C1_HUMAN",46,-2.16431995826135,0.0511333113863672,0.192782876419192,0.091971397399897,"Non-significant",0.714931544120532,"KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN"
0.0948530435562223,14.2790473302205,2.44932855249813,0.0313553286875134,0.142401033903093,-4.70943528782922,"RS15_HUMAN",9,2.164287787765,0.051136259729095,0.192782876419192,-0.0766676664352506,"Non-significant",0.714931544120532,"RPS15","Small ribosomal subunit protein uS19","RS15_HUMAN"
-0.0835938453674139,11.7521287600199,-2.29275657693895,0.0415365923797471,0.170518089216999,-4.97890379113218,"COMDA_HUMAN",12,-2.16421328137187,0.0511430886624558,0.192782876419192,0.0867217779159537,"Non-significant",0.714931544120532,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN"
0.122303247451798,13.9271487394969,2.07631682603071,0.0609266800910295,0.216981213453022,-5.34001246560589,"RETST_HUMAN",33,2.1619635581111,0.0513496937952778,0.193471933924072,-0.140492916107164,"Non-significant",0.713382027161649,"RETSAT","All-trans-retinol 13,14-reductase","RETST_HUMAN"
-1.73878049850464,8.11072524388631,-2.11022618977276,0.0574073499719708,0.209027568647942,-5.28444023306472,"SPB3_HUMAN",17,-2.16088795451508,0.0514487503763346,0.193703534669245,0.317531943321231,"Non-significant",0.712862454276539,"SERPINB3","Serpin B3","SPB3_HUMAN"
0.0444511175155498,11.897334655126,1.87601960262336,0.0861663618602855,0.271740016623415,-5.6593894874519,"EPB41_HUMAN",34,2.16077858794082,0.0514588324536607,0.193703534669245,-0.0177046060562116,"Non-significant",0.712862454276539,"EPB41","Protein 4.1","EPB41_HUMAN"
0.279252231121061,7.68225713570913,2.12401635472438,0.0560315685607636,0.205875828289363,-5.26172667764333,"CMTR2_HUMAN",12,2.16042770595224,0.0514911914614542,0.193735607873721,0.0656610727310145,"Non-significant",0.71279055025744,"CMTR2","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2","CMTR2_HUMAN"
0.205789148807526,7.35903255144755,2.10038846325853,0.0584081827546293,0.211862659767885,-5.30060401497379,"EPG5_HUMAN",27,2.16012245614918,0.0515193577742796,0.193751883679579,0.112096428871155,"Non-significant",0.712754066536903,"EPG5","Ectopic P granules protein 5 homolog","EPG5_HUMAN"
-0.0596470832824885,13.0038708845774,-2.02525354761849,0.0666098011126015,0.229965103501322,-5.42291980230838,"SAM50_HUMAN",25,-2.15863725392333,0.0516566090689311,0.194178196995006,0.0377185344696382,"Non-significant",0.711799535789187,"SAMM50","Sorting and assembly machinery component 50 homolog","SAM50_HUMAN"
0.486334621906277,6.73650614420573,2.18376782719792,0.0504221393057714,0.19256613070395,-5.16258266845758,"PA2GD_HUMAN",1,2.15729511592637,0.0517809356287396,0.194555554255556,0.164452135562901,"Non-significant",0.710956366257789,"PLA2G2D","Group IID secretory phospholipase A2","PA2GD_HUMAN"
0.109875440597527,10.6588711738586,2.0726068616408,0.0613237816483062,0.217822715671234,-5.34606795459902,"SLAI2_HUMAN",28,2.15667205672517,0.0518387473424154,0.194680343246532,0.418499886989592,"Non-significant",0.710677896710721,"SLAIN2","SLAIN motif-containing protein 2","SLAI2_HUMAN"
0.247705042362211,7.28714895248413,2.14602614551778,0.053899976166601,0.201492689193177,-5.22534220257565,"TR10B_HUMAN",9,2.15637220674183,0.05186659114554,0.194680343246532,0.0444511175155498,"Non-significant",0.710677896710721,"TNFRSF10B","Tumor necrosis factor receptor superfamily member 10B","TR10B_HUMAN"
-0.343058705329897,9.42033513387044,-2.2490838256198,0.0449011512633164,0.179017439971668,-5.0529234469323,"COX14_HUMAN",2,-2.15616314801425,0.0518860124857866,0.194680343246532,0.302736639976498,"Non-significant",0.710677896710721,"COX14","Cytochrome c oxidase assembly protein COX14","COX14_HUMAN"
0.150760889053341,9.25708055496216,2.08590205978115,0.0599118478718679,0.215063422108954,-5.32434458662406,"RFIP1_HUMAN",29,2.15563364977246,0.0519352329699693,0.194775098452672,0.41552692651749,"Non-significant",0.710466567456772,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN"
-0.0886237621307409,14.835152387619,-2.39130438516809,0.0348103138513629,0.152426411998937,-4.80999862527391,"ADT1_HUMAN",10,-2.15521578636375,0.0519741072701789,0.194830982373037,0.113659143447864,"Non-significant",0.710341979676435,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
-0.102584958076479,7.35688177744547,-2.02578065029156,0.0665486877980973,0.229851757643492,-5.42206891112501,"PCNT_HUMAN",87,-2.15472806990133,0.0520195147309011,0.194911293784248,0.205789148807527,"Non-significant",0.710162995740895,"PCNT","Pericentrin","PCNT_HUMAN"
0.0518198013305238,14.2120589415232,1.94223751748653,0.0769132990334702,0.253864586305378,-5.55558616644251,"LPP_HUMAN",31,2.15404955620595,0.0520827479615196,0.195058291559111,0.48975110054015,"Non-significant",0.70983558392265,"LPP","Lipoma-preferred partner","LPP_HUMAN"
0.147528171539305,8.99615399042765,2.07644200871145,0.0609133231233891,0.216981213453022,-5.33980805396918,"INT4_HUMAN",34,2.15157522033069,0.0523139542378792,0.195833950295368,0.129545927047737,"Non-significant",0.708112015557411,"INTS4","Integrator complex subunit 4","INT4_HUMAN"
-0.0631885528564293,14.3847825527191,-2.22141956931587,0.0471653795641721,0.184161261263158,-5.09952619419857,"HDHD3_HUMAN",15,-2.15123646524873,0.0523456831954277,0.195862507978472,0.289704561233521,"Non-significant",0.708048688744274,"HDHD3","Haloacid dehalogenase-like hydrolase domain-containing protein 3","HDHD3_HUMAN"
0.387394666671754,6.38715052604675,2.11180710650804,0.0572480297339454,0.208821695533112,-5.28183961959808,"TRAK2_HUMAN",10,2.14984412779631,0.0524762845904155,0.196260821383482,0.107411384582488,"Non-significant",0.707166387894476,"TRAK2","Trafficking kinesin-binding protein 2","TRAK2_HUMAN"
0.117439031600949,8.78965028127035,2.055671021764,0.0631675337850039,0.222138704920262,-5.37364820223881,"SRGP2_HUMAN",39,2.14949329705755,0.0525092408877742,0.19629374456989,-0.0186415910720807,"Non-significant",0.707093540145616,"SRGAP2","SLIT-ROBO Rho GTPase-activating protein 2","SRGP2_HUMAN"
-0.0509523153304894,10.9737076759339,-2.0346661018783,0.0655263303227698,0.227772663187832,-5.4077096158575,"ANXA9_HUMAN",22,-2.14863895452579,0.0525895775051996,0.196503676498739,0.06244945526125,"Non-significant",0.706629319750751,"ANXA9","Annexin A9","ANXA9_HUMAN"
-0.0693950653076296,13.7499738534292,-2.05241767385643,0.0635276048664771,0.223018939416786,-5.37893441923153,"GALE_HUMAN",23,-2.14739916861463,0.0527063643444359,0.196849551023544,0.0980839729309082,"Non-significant",0.70586557141589,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN"
-0.0721533298492432,12.4015876452128,-2.15574421164321,0.0529833868362667,0.199060601441277,-5.20922627873334,"PEX14_HUMAN",16,-2.14502069383366,0.0529310981788162,0.197598086770436,-0.0487742424011621,"Non-significant",0.704217264753779,"PEX14","Peroxisomal membrane protein PEX14","PEX14_HUMAN"
-0.348518252372743,7.84100325902303,-2.2482856067101,0.0449650051643551,0.179044878476587,-5.0542712635451,"LRRC7_HUMAN",1,-2.1433303001539,0.0530913652382122,0.198105383512833,-0.0466626882553136,"Non-significant",0.703103722350658,"LRRC7","Leucine-rich repeat-containing protein 7","LRRC7_HUMAN"
-0.0766676664352524,12.6537996927897,-2.38468009048508,0.0352274164094292,0.153572329353684,-4.82142912638506,"ENSA_HUMAN",11,-2.14222500280343,0.0531964056813154,0.198365508878709,-0.00362658500669966,"Non-significant",0.702533839267783,"ENSA","Alpha-endosulfine","ENSA_HUMAN"
-0.083314180374165,13.6039256254832,-2.07501853797613,0.061065369228003,0.217118813486206,-5.34213211966613,"DNJA3_HUMAN",21,-2.14195344523745,0.0532222426783978,0.198365508878709,0.0598747730255127,"Non-significant",0.702533839267783,"DNAJA3","DnaJ homolog subfamily A member 3, mitochondrial","DNJA3_HUMAN"
0.0694167613983208,11.2693541844686,1.96428934690394,0.074041115531012,0.248471206643921,-5.52061187825311,"CUL2_HUMAN",45,2.1418267359466,0.0532343023089042,0.198365508878709,0.103989481925939,"Non-significant",0.702533839267783,"CUL2","Cullin-2","CUL2_HUMAN"
0.134331941604623,10.8404024442037,2.08321967410723,0.0601942341329322,0.215600943498607,-5.328732450527,"UBP13_HUMAN",21,2.13988767938966,0.053419173968534,0.198798257609877,0.0149345397949201,"Non-significant",0.701587426345807,"USP13","Ubiquitin carboxyl-terminal hydrolase 13","UBP13_HUMAN"
