"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.188786665598601,14.0485928399222,6.08335344311881,0.000694362902996824,0.00360249635254504,-1.43317373825263,"DHC24_HUMAN",24,6.73518416756799,0.000252295866981203,0.00146327996046139,-0.387898921966551,"Non-significant",2.83467257500135,"DHCR24","Delta(24)-sterol reductase","DHC24_HUMAN"
0.183685700098692,13.0445420401437,5.60903651773753,0.00108711074023023,0.00497507983430799,-1.93899676936247,"FMO3_HUMAN",32,6.73336395374204,0.00025272188893237,0.00146372530081465,-0.434658368428535,"Non-significant",2.83454042022729,"FMO3","Flavin-containing monooxygenase 3","FMO3_HUMAN"
0.579939762751277,10.6886441367013,6.5716860353039,0.000449340080710622,0.0026061082307977,-0.940778372383006,"TGON2_HUMAN",15,6.73284563485944,0.000252843349323848,0.00146372530081465,-0.0492806434631365,"Non-significant",2.83454042022729,"TGOLN2","Trans-Golgi network integral membrane protein 2","TGON2_HUMAN"
0.171856880188031,17.5070893423898,5.65014796886819,0.00104457741891204,0.00481847707620938,-1.89402646258739,"AGT1_HUMAN",29,6.73254496541233,0.00025291383679346,0.00146372530081465,-0.196861902872724,"Non-significant",2.83454042022729,"AGXT","Alanine--glyoxylate aminotransferase","AGT1_HUMAN"
-0.21584725379941,12.2918622153146,-6.15081107638578,0.000652845103391826,0.00344932933017053,-1.36349119218772,"TM9S4_HUMAN",24,-6.73042906649295,0.000253410501723057,0.00146555439129072,-1.94568252563477,"Up in BD",2.83399805890478,"TM9SF4","Transmembrane 9 superfamily member 4","TM9S4_HUMAN"
-0.334508657455457,12.761004447937,-7.13698873565107,0.000279836890176609,0.00184601343649838,-0.403795420243748,"CASP3_HUMAN",14,-6.72835193579649,0.000253899131244571,0.00146588891478279,-0.144909858703624,"Non-significant",2.83389893932979,"CASP3","Caspase-3","CASP3_HUMAN"
0.295379161834719,8.27791867937361,7.39599879098598,0.000227507299671682,0.00158047451158907,-0.168729424883759,"P4R3B_HUMAN",14,6.72827276289853,0.000253917776982254,0.00146588891478279,-0.0276002883911151,"Non-significant",2.83389893932979,"PPP4R3B","Serine/threonine-protein phosphatase 4 regulatory subunit 3B","P4R3B_HUMAN"
0.19355297088623,15.2131411688668,5.88288531267661,0.000836521215174267,0.00411116483338825,-1.64352152092679,"SOX_HUMAN",27,6.72744582469117,0.000254112618213482,0.00146588891478279,0.0752496719360352,"Non-significant",2.83389893932979,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
0.252976814905804,10.220527103969,5.9639425594284,0.000775406610220813,0.00389575804045305,-1.55787477609886,"CERT_HUMAN",31,6.72711339719707,0.00025419099126194,0.00146588891478279,-0.201548735300717,"Non-significant",2.83389893932979,"CERT1","Ceramide transfer protein","CERT_HUMAN"
-0.222205797831188,12.2782135009766,-5.63822772506778,0.00105671327569231,0.00486339847927815,-1.90704304689514,"SRRT_HUMAN",42,-6.7253526471095,0.000254606557899068,0.00146724262130188,-0.176232020060217,"Non-significant",2.8334980658566,"SRRT","Serrate RNA effector molecule homolog","SRRT_HUMAN"
-0.25027879079183,9.63385609218053,-6.25770906369747,0.00059268630641064,0.00319751109721804,-1.25417864225138,"C19L1_HUMAN",23,-6.7161304490383,0.000256795641521615,0.00147742703004529,0.0534755388895327,"Non-significant",2.8304939596726,"CWF19L1","CWF19-like protein 1","C19L1_HUMAN"
0.241572539011635,11.4189335959298,6.49547944154,0.000480120249578123,0.00273181881714336,-1.01581366080002,"TBC17_HUMAN",20,6.71566293144031,0.000256907177772277,0.00147742703004529,-0.0538845062256019,"Non-significant",2.8304939596726,"TBC1D17","TBC1 domain family member 17","TBC17_HUMAN"
-0.260309219360346,13.6371104376657,-6.00047728504533,0.000749525410175322,0.00379865657599161,-1.51953658698381,"FUBP1_HUMAN",30,-6.71560885959128,0.000256920081266195,0.00147742703004529,-0.0261984666188493,"Non-significant",2.8304939596726,"FUBP1","Far upstream element-binding protein 1","FUBP1_HUMAN"
0.28424072265627,11.8285177775792,6.64525586297309,0.000421735269901533,0.00248328010158276,-0.868952809120949,"NAAA_HUMAN",18,6.71254602415274,0.000257652172724948,0.00148058762711772,0.0344151655832992,"Non-significant",2.82956588422367,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","NAAA_HUMAN"
0.154979626337683,14.2846603393555,5.5577056467585,0.00114298828041058,0.00518112117723546,-1.99545418786621,"ODB2_HUMAN",28,6.70530919497084,0.000259391265089312,0.00148952634461053,-0.180418491363541,"Non-significant",2.82695181120167,"DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","ODB2_HUMAN"
-0.499691963195806,10.8482566561018,-6.49471268691251,0.00048044188465166,0.00273181881714336,-1.01657194459325,"SEPT8_HUMAN",17,-6.70352695874233,0.000259821575050053,0.00149017186797331,-2.43251260121664,"Up in BD",2.82676363963611,"SEPTIN8","Septin-8","SEPT8_HUMAN"
0.330221811930315,10.1927149636405,5.99159622468792,0.000755725571518825,0.00382530086544214,-1.52884097240385,"PTPRM_HUMAN",43,6.70133170968055,0.000260352705511671,0.00149017186797331,0.263200600941982,"Non-significant",2.82676363963611,"PTPRM","Receptor-type tyrosine-protein phosphatase mu","PTPRM_HUMAN"
-0.129753828048749,13.9846112387521,-4.57783943644845,0.00317823559336522,0.0111879408262756,-3.14192443030578,"USO1_HUMAN",49,-6.70101190494459,0.000260430182400762,0.00149017186797331,-0.16996669769285,"Non-significant",2.82676363963611,"USO1","General vesicular transport factor p115","USO1_HUMAN"
-0.306642532348659,10.3965473175049,-6.50921564498592,0.000474399472631051,0.00270885103513606,-1.00224043698056,"ILKAP_HUMAN",19,-6.70096611944535,0.000260441276654486,0.00149017186797331,-0.22658252716065,"Non-significant",2.82676363963611,"ILKAP","Integrin-linked kinase-associated serine/threonine phosphatase 2C","ILKAP_HUMAN"
-0.256115436553966,11.015052659171,-6.38370971712505,0.000529695584062907,0.00293748844806508,-1.12705278587584,"SMU1_HUMAN",21,-6.70056787228062,0.000260537798023976,0.00149017186797331,-0.222834825515751,"Non-significant",2.82676363963611,"SMU1","WD40 repeat-containing protein SMU1","SMU1_HUMAN"
-0.24873018264768,12.7259337561471,-6.47388183984302,0.000489274252813219,0.0027723263179654,-1.03719806496162,"NUDT9_HUMAN",20,-6.70028819881073,0.000260605605207558,0.00149017186797331,-0.17443044980369,"Non-significant",2.82676363963611,"NUDT9","ADP-ribose pyrophosphatase, mitochondrial","NUDT9_HUMAN"
-1.65105696519216,7.38096700395857,-6.45706989172505,0.000496537177379352,0.0028017403736134,-1.05388059862926,"TNF10_HUMAN",9,-6.69800991135216,0.000261158716968126,0.0014922829785066,-0.156124671300283,"Non-significant",2.82614881469785,"TNFSF10","Tumor necrosis factor ligand superfamily member 10","TNF10_HUMAN"
0.280436595280969,12.968775340489,7.17967213860514,0.000270338946019404,0.00179650303685622,-0.364600297576311,"MIC27_HUMAN",15,6.69571757679701,0.000261716568491672,0.00149351073266,-0.193499247233083,"Non-significant",2.82579165212362,"APOOL","MICOS complex subunit MIC27","MIC27_HUMAN"
-0.169748306274409,11.8336971827916,-5.04861419175857,0.00191336659245871,0.00764781109911821,-2.57444917822907,"SON_HUMAN",56,-6.6956143803192,0.000261741713315568,0.00149351073266,-0.346638441085833,"Non-significant",2.82579165212362,"SON","Protein SON","SON_HUMAN"
-0.361041466395058,8.54626887185233,-6.46295126173784,0.000493982535867336,0.00279315281953141,-1.04804085734063,"TDIF2_HUMAN",19,-6.69331546997669,0.000262302568385642,0.00149565919879206,0.168657143910721,"Non-significant",2.82516735362753,"DNTTIP2","Deoxynucleotidyltransferase terminal-interacting protein 2","TDIF2_HUMAN"
-0.390321413675956,11.0332484926496,-6.87373651381665,0.000347549886005338,0.00214776829782735,-0.649648971088733,"UBCP1_HUMAN",14,-6.69252318006078,0.000262496172153656,0.00149571203711711,0.4201161066691,"Non-significant",2.8251520112369,"UBLCP1","Ubiquitin-like domain-containing CTD phosphatase 1","UBCP1_HUMAN"
-0.257050275802623,12.0147428512573,-7.36339397819552,0.000233437894787755,0.00160790753676388,-0.19795822798117,"UBE2Z_HUMAN",15,-6.68977281177639,0.000263169496609959,0.00149849634771453,-0.986098289489748,"Up in BD",2.82434431122308,"UBE2Z","Ubiquitin-conjugating enzyme E2 Z","UBE2Z_HUMAN"
-0.253772656122804,10.6612715039935,-7.39083285511795,0.000228435392428569,0.00158483043320954,-0.17335361750623,"DJB12_HUMAN",15,-6.68626267096244,0.000264031638716562,0.00150200260005089,-0.138154665629118,"Non-significant",2.82332931554305,"DNAJB12","DnaJ homolog subfamily B member 12","DJB12_HUMAN"
-0.668023029963177,9.4530645098005,-6.51925261412827,0.00047026827064638,0.00269474363253962,-0.992335984433469,"FEN1_HUMAN",14,-6.68575944469768,0.000264155497938455,0.00150200260005089,0.0978946685791087,"Non-significant",2.82332931554305,"FEN1","Flap endonuclease 1","FEN1_HUMAN"
-0.463175932566322,6.47931003570557,-6.55013322327546,0.000457811865780713,0.00264390425547666,-0.961933975550746,"GCR_HUMAN",16,-6.68319515993002,0.000264787659180354,0.00150454276371806,0.0233376820882238,"Non-significant",2.82259546376781,"NR3C1","Glucocorticoid receptor","GCR_HUMAN"
-0.397109587987265,9.27651337214879,-6.14200231795294,0.000658103497871059,0.00347194524169426,-1.37255948919255,"GCC1_HUMAN",34,-6.68042847998573,0.000265471619870212,0.00150737349449048,0.00466958681744956,"Non-significant",2.82177912558919,"GCC1","GRIP and coiled-coil domain-containing protein 1","GCC1_HUMAN"
-0.30276377995807,12.4741979326521,-8.07293266254785,0.000136041401125365,0.0010875270233805,0.415821578613837,"1433S_HUMAN",12,-6.6553353858178,0.00027176628042598,0.00154120579466077,0.135428349177051,"Non-significant",2.81213936678565,"SFN","14-3-3 protein sigma","1433S_HUMAN"
0.362475315729764,12.2210163388934,9.37025793175424,5.58171092215053e-05,0.000563308487839917,1.43014456562446,"MGMT_HUMAN",9,6.65516379987682,0.000271809895508942,0.00154120579466077,0.034836292266851,"Non-significant",2.81213936678565,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","MGMT_HUMAN"
0.328757683436068,12.5384689058576,6.28728959911963,0.000577168046789299,0.00313883480673483,-1.22416796034183,"NXP20_HUMAN",22,6.64870825526245,0.000273456535158454,0.00154934984634111,-0.102165699005125,"Non-significant",2.80985050659173,"FAM114A1","Protein NOXP20","NXP20_HUMAN"
-0.572926441828407,10.2371797561646,-8.43234627297023,0.000105054828760472,0.000894643219483635,0.709945243910338,"TM115_HUMAN",6,-6.64753946962753,0.000273755856218929,0.00154934984634111,0.55497193336485,"Up in DM",2.80985050659173,"TMEM115","Transmembrane protein 115","TM115_HUMAN"
0.512514114379883,9.35601765768869,6.47664280617479,0.000488093057842107,0.00276756608758271,-1.03446141329079,"GPC6_HUMAN",16,6.64729293873084,0.000273819038655798,0.00154934984634111,-0.0441013177235945,"Non-significant",2.80985050659173,"GPC6","Glypican-6","GPC6_HUMAN"
-0.163861433664961,15.2351378032139,-5.01841743609119,0.00197485268367847,0.0078241966188316,-2.60990710927461,"AT1A1_HUMAN",50,-6.64474805030352,0.000274472214791972,0.00155196345005021,0.124985297520976,"Non-significant",2.80911851093119,"ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1","AT1A1_HUMAN"
-0.44034226735433,9.5760714667184,-6.81004869280244,0.000366618792399041,0.002228273319495,-0.710214865606915,"DCNL3_HUMAN",13,-6.63638743590273,0.000276630398368174,0.00156307733451209,-1.06630214055377,"Up in BD",2.8060195343794,"DCUN1D3","DCN1-like protein 3","DCNL3_HUMAN"
0.269284963607761,10.3642741612026,6.92288500827983,0.000333604025104835,0.00209347491082802,-0.603202906224211,"ERRFI_HUMAN",16,6.63276175073639,0.000277572232572557,0.00156730765142222,-0.127683003743515,"Non-significant",2.80484574622402,"ERRFI1","ERBB receptor feedback inhibitor 1","ERRFI_HUMAN"
0.220042943954461,10.5162594658988,5.65715909547657,0.00103751304077018,0.00480778958138757,-1.88637907666964,"HBS1L_HUMAN",36,6.63102502416463,0.000278024650644425,0.00156877052526347,0.111728906631448,"Non-significant",2.80444057897546,"HBS1L","HBS1-like protein","HBS1L_HUMAN"
-0.744895776112863,9.58980941772461,-7.06807030182212,0.000295986302688698,0.00191670619314932,-0.467470080668599,"LYSM2_HUMAN",7,-6.62966503978647,0.00027837950455523,0.00156968123694311,-0.557491143544492,"Up in BD",2.80418853299984,"LYSMD2","LysM and putative peptidoglycan-binding domain-containing protein 2","LYSM2_HUMAN"
-0.668807665506993,7.38291427067348,-6.27305422770838,0.000584577791132157,0.00316639799549153,-1.23859754459686,"DNMT1_HUMAN",24,-6.62285853177912,0.000280163142080906,0.00157864148253089,-0.21323188145954,"Non-significant",2.80171648926817,"DNMT1","DNA (cytosine-5)-methyltransferase 1","DNMT1_HUMAN"
0.210554679234832,15.3082283564976,6.04559877236765,0.000718901063051064,0.00368255254141183,-1.47241321401299,"TXND5_HUMAN",24,6.61950671234875,0.00028104618912429,0.00158187253986519,-0.086193124453227,"Non-significant",2.80082851291375,"TXNDC5","Thioredoxin domain-containing protein 5","TXND5_HUMAN"
-0.225150267283098,11.0784314019339,-6.01614106021821,0.000738729880030461,0.00375802774079446,-1.50314970864278,"ERLEC_HUMAN",25,-6.61920256095419,0.00028112647306946,0.00158187253986519,-1.08535877863564,"Up in BD",2.80082851291375,"ERLEC1","Endoplasmic reticulum lectin 1","ERLEC_HUMAN"
0.275364160537675,12.4306398119245,6.55591646570762,0.000455520962299911,0.00263442415402814,-0.956252228154579,"CBPM_HUMAN",18,6.61288711359049,0.000282799326327221,0.00159018276771938,0.106097062428793,"Non-significant",2.79855295715732,"CPM","Carboxypeptidase M","CBPM_HUMAN"
-0.287053108215328,8.74688557216099,-6.04839023202716,0.000717053534220465,0.00368005842926303,-1.46950605388781,"SCAP_HUMAN",27,-6.60957043095514,0.000283682326764848,0.00159404321286009,0.105743567148858,"Non-significant",2.79749990950684,"SCAP","Sterol regulatory element-binding protein cleavage-activating protein","SCAP_HUMAN"
-0.236112197240191,10.3995731898717,-5.69693972600531,0.000998437867248108,0.00468826669840923,-1.84310826832677,"SMRC2_HUMAN",37,-6.60559642373713,0.000284744400581832,0.00159890385212525,0.489434957504269,"Non-significant",2.79617765116741,"SMARCC2","SWI/SNF complex subunit SMARCC2","SMRC2_HUMAN"
-0.297132730484009,12.4254301616124,-6.34900712782484,0.00054625163599605,0.00299884017217317,-1.16188152254649,"STK25_HUMAN",20,-6.60443242786099,0.000285056328130564,0.00159954844152932,0.0884505112965908,"Non-significant",2.79600260298824,"STK25","Serine/threonine-protein kinase 25","STK25_HUMAN"
0.242727756500241,16.605023247855,7.05129359029661,0.000300076488129539,0.00193213102906216,-0.483043485803494,"PGRC1_HUMAN",16,6.60258636059201,0.000285551823147511,0.00160122148791908,0.0266425609588623,"Non-significant",2.79554859042425,"PGRMC1","Membrane-associated progesterone receptor component 1","PGRC1_HUMAN"
0.324569861094147,16.2258747645787,6.16808769051433,0.000642669521402834,0.00340602253211143,-1.34573245874415,"METK1_HUMAN",24,6.59859555027166,0.000286626283389576,0.00160613650788882,0.117028713226333,"Non-significant",2.79421754616603,"MAT1A","S-adenosylmethionine synthase isoform type-1","METK1_HUMAN"
-0.124740282694511,15.1282691955567,-4.46955518642547,0.00358766742689006,0.0123406993728197,-3.27694499256623,"ICAL_HUMAN",48,-6.59695169854715,0.000287070181098705,0.00160751376772594,0.313648939132692,"Non-significant",2.79384529882564,"CAST","Calpastatin","ICAL_HUMAN"
-0.34976085027059,10.9399858202253,-6.73652904183265,0.000390127738357909,0.00233788513222753,-0.780669791017043,"PP4C_HUMAN",15,-6.5949373320621,0.000287615182154773,0.0016094548882785,0.057793696721415,"Non-significant",2.79332119173157,"PPP4C","Serine/threonine-protein phosphatase 4 catalytic subunit","PP4C_HUMAN"
-0.287368297576908,17.4131976536342,-9.21644368586766,6.16761391045349e-05,0.000606594172962662,1.31642787582912,"ACTA_HUMAN",11,-6.59370495583702,0.000287949182176223,0.00161021341431969,0.227672417958541,"Non-significant",2.79311655967063,"ACTA2","Actin, aortic smooth muscle","ACTA_HUMAN"
0.293366909027128,10.8706565584455,6.61433302133246,0.000433096369012611,0.00252816110659592,-0.899069578447158,"HUTU_HUMAN",17,6.59146282995041,0.000288557961651584,0.00161213249258707,-0.0385309060414585,"Non-significant",2.79259926871275,"UROC1","Urocanate hydratase","HUTU_HUMAN"
-0.432217915852858,8.45535918644497,-6.08263723059088,0.000694819475770595,0.00360249635254504,-1.43391651202389,"CBP_HUMAN",36,-6.59097820799787,0.000288689735238972,0.00161213249258707,0.492613236109413,"Non-significant",2.79259926871275,"CREBBP","CREB-binding protein","CBP_HUMAN"
-0.346944014231362,9.27916949135917,-6.00213072282187,0.000748377461915472,0.00379758269292191,-1.51780540304784,"INT4_HUMAN",34,-6.58664908485431,0.000289869865387327,0.00161760941386023,0.0835580825805664,"Non-significant",2.79112633432005,"INTS4","Integrator complex subunit 4","INT4_HUMAN"
0.208976745605483,14.3623552322388,5.65794289350302,0.00103672664895184,0.00480778958138757,-1.88552454335415,"GSH1_HUMAN",32,6.58167570693661,0.000291232302185679,0.0016233430378986,0.521904945373524,"Up in DM",2.78958969722584,"GCLC","Glutamate--cysteine ligase catalytic subunit","GSH1_HUMAN"
0.258122523625653,10.6268156596593,5.79259188546979,0.000911107763543717,0.00438607195476741,-1.73989269705472,"M3K20_HUMAN",35,6.58143856880982,0.000291297444316041,0.0016233430378986,0.107587655385348,"Non-significant",2.78958969722584,"MAP3K20","Mitogen-activated protein kinase kinase kinase 20","M3K20_HUMAN"
0.233237663904804,14.4145344325474,7.46613303407098,0.000215323286784807,0.00151792628060115,-0.106203541208167,"FAH2A_HUMAN",15,6.5790388944102,0.000291957557644374,0.0016256569265134,-0.0426417191823241,"Non-significant",2.78897110120365,"FAHD2A","Oxaloacetate tautomerase FAHD2A, mitochondrial","FAH2A_HUMAN"
-0.181807676951115,11.2370233535767,-5.21212249465782,0.00161561897616179,0.00674338085009092,-2.38465035329542,"EXOC4_HUMAN",46,-6.57847340362268,0.000292113359484414,0.0016256569265134,-0.0291096369425503,"Non-significant",2.78897110120365,"EXOC4","Exocyst complex component 4","EXOC4_HUMAN"
-0.186794757842957,11.4151438304356,-5.59954825417585,0.00109720279182543,0.00501278347571596,-1.94940677969001,"SC24B_HUMAN",30,-6.57688317033078,0.000292551994296617,0.00162698209850771,0.225002686182632,"Non-significant",2.78861722552786,"SEC24B","Protein transport protein Sec24B","SC24B_HUMAN"
0.244184017181414,13.0538676125663,6.35234160515875,0.000544635565677939,0.00299401963408591,-1.15852888983915,"PNPH_HUMAN",20,6.57460023612591,0.000293182988691154,0.0016293745001644,-0.00992886225381717,"Non-significant",2.78797908471406,"PNP","Purine nucleoside phosphorylase","PNPH_HUMAN"
0.205050230026258,10.7185570853097,5.39504426171277,0.00134264739524282,0.00589515203733779,-2.17665100852475,"RAPH1_HUMAN",45,6.56575325141099,0.000295642716011238,0.0016419199163006,-0.112431446711183,"Non-significant",2.78464802916354,"RAPH1","Ras-associated and pleckstrin homology domains-containing protein 1","RAPH1_HUMAN"
-0.187761783599823,16.0661404473441,-5.85903069818722,0.000855531838900118,0.0041795242220072,-1.66888239767869,"ROA1_HUMAN",25,-6.56088975537779,0.000297004763338152,0.00164835612156345,-0.153884887695291,"Non-significant",2.78294895470102,"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1_HUMAN"
-0.608139355977377,10.3446115766253,-6.76109384457803,0.000382087163994383,0.00230330999156792,-0.757064296384834,"RNF13_HUMAN",10,-6.55568278912741,0.000298470803960014,0.00165536028935855,-0.665673653284709,"Up in BD",2.78110746735592,"RNF13","E3 ubiquitin-protein ligase RNF13","RNF13_HUMAN"
0.446732878684998,7.88385466166905,6.8332723161352,0.000359530735356065,0.00220002442434322,-0.688079701851738,"ZC21A_HUMAN",12,6.54157016298265,0.000302485221725554,0.00167647888598439,0.640473683675117,"Up in DM",2.77560191181954,"ZC2HC1A","Zinc finger C2HC domain-containing protein 1A","ZC21A_HUMAN"
1.87976940472923,13.7231772286551,6.43359978047623,0.000506882148712956,0.00284549485463076,-1.07722373179517,"APOC3_HUMAN",4,6.54081111845717,0.000302702845284954,0.00167653985436322,0.370768388112417,"Non-significant",2.77558611815267,"APOC3","Apolipoprotein C-III","APOC3_HUMAN"
0.360074599583948,8.97469288962228,6.78386199778515,0.000374802577059529,0.00226951351512017,-0.735243353248804,"DAPK2_HUMAN",14,6.53808514453021,0.000303485849895818,0.00167973000413006,0.345242579778075,"Non-significant",2.77476052014307,"DAPK2","Death-associated protein kinase 2","DAPK2_HUMAN"
0.271317481994624,10.9226792199271,5.67239072319786,0.00102235092941413,0.00476947547798778,-1.86978703095887,"DIAP2_HUMAN",48,6.53703052618057,0.000303789385723514,0.00168026385532419,1.160440603892,"Up in DM",2.77462251475412,"DIAPH2","Protein diaphanous homolog 2","DIAP2_HUMAN"
-0.412325382232686,9.92103454044888,-6.76560356957044,0.000380631598515308,0.00229624147981652,-0.752737757842753,"HAX1_HUMAN",13,-6.53547871535292,0.000304236640342432,0.0016815913485957,0.614287654558814,"Up in DM",2.77427953565623,"HAX1","HCLS1-associated protein X-1","HAX1_HUMAN"
0.338404973348036,10.3772437231881,8.60084003141321,9.3366222177127e-05,0.000819884769204771,0.844217855545446,"HYI_HUMAN",10,6.52881994914633,0.00030616419093269,0.0016910934276568,0.634431600570682,"Up in DM",2.7718323983189,"HYI","Putative hydroxypyruvate isomerase","HYI_HUMAN"
-0.192759275436421,10.1842810767037,-5.35570323711389,0.00139665982474363,0.00605368473182148,-2.22100387085937,"PKN2_HUMAN",40,-6.52744770544087,0.000306563120938653,0.00169214500904506,1.24987665812176,"Up in DM",2.77156242266247,"PKN2","Serine/threonine-protein kinase N2","PKN2_HUMAN"
0.217716296513865,10.9276978628976,5.23816391491399,0.0015731897706372,0.00661734670759475,-2.35476144981315,"PYR1_HUMAN",88,6.52414088018878,0.00030752685608883,0.00169631061203587,0.814280589421626,"Up in DM",2.77049462098148,"CAD","Multifunctional protein CAD","PYR1_HUMAN"
-0.589013179143269,8.50700119563512,-6.23404761193755,0.000605440470463015,0.0032554963401835,-1.27825809633465,"CCPG1_HUMAN",19,-6.5194730274131,0.000308893031660712,0.00170221598293722,0.625821669896451,"Up in DM",2.76898533599836,"CCPG1","Cell cycle progression protein 1","CCPG1_HUMAN"
-0.964040319124853,6.9327746118818,-6.51168417130659,0.000473379621754226,0.00270493116261534,-0.999803451795671,"XXLT1_HUMAN",8,-6.51905052059005,0.000309017025248524,0.00170221598293722,0.92735425631205,"Up in DM",2.76898533599836,"XXYLT1","Xyloside xylosyltransferase 1","XXLT1_HUMAN"
-0.370154619216914,8.76741463797433,-6.09268017268127,0.000688448207857969,0.00358540998623849,-1.42350677592884,"WDR70_HUMAN",25,-6.51387196695028,0.000310541322374339,0.00170945202832116,0.66096067428591,"Up in DM",2.76714308213134,"WDR70","WD repeat-containing protein 70","WDR70_HUMAN"
0.211602210998532,13.2384155818394,6.642272700024,0.000422816398465207,0.00248423769525466,-0.871853619054765,"PPCS_HUMAN",18,6.51154912024107,0.000311227784017325,0.00171206931492649,-0.588263829549167,"Up in BD",2.76647865643416,"PPCS","Phosphopantothenate--cysteine ligase","PPCS_HUMAN"
0.221273422241209,10.5485677719116,7.110453855522,0.000285932895027699,0.00187123034164575,-0.428254304623824,"RM44_HUMAN",16,6.50919867312744,0.000311924133881078,0.0017146269683029,0.390700419743853,"Non-significant",2.76583034980733,"MRPL44","Large ribosomal subunit protein mL44","RM44_HUMAN"
-0.160557031631487,13.0643134798322,-4.87502431267712,0.00229879943434151,0.00875395237495821,-2.78003046442733,"PSA_HUMAN",54,-6.50855424045676,0.000312115360140915,0.0017146269683029,1.34050710995992,"Up in DM",2.76583034980733,"NPEPPS","Puromycin-sensitive aminopeptidase","PSA_HUMAN"
0.267214059829689,9.99139499664306,5.92514068790899,0.000804007783993254,0.00399248418563113,-1.59877203546358,"SH3K1_HUMAN",27,6.50301792833753,0.000313763605883917,0.00172251549265366,0.795823256174707,"Up in DM",2.76383686327013,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","SH3K1_HUMAN"
-0.991480271021521,8.63337632587978,-6.32227768552211,0.000559404641964754,0.00305657189555691,-1.18880301931769,"TOR3A_HUMAN",11,-6.49968978659914,0.000314759138678816,0.00172681247548338,0.198687791824334,"Non-significant",2.7627548224121,"TOR3A","Torsin-3A","TOR3A_HUMAN"
-0.294513781865406,10.2730820519583,-5.88093996968029,0.000838053501634258,0.00411620224713097,-1.6455870381151,"TBK1_HUMAN",31,-6.49631280751269,0.000315772899612312,0.00173103001880076,0.200918356577567,"Non-significant",2.7616954007055,"TBK1","Serine/threonine-protein kinase TBK1","TBK1_HUMAN"
-0.466713428497314,8.93168095179967,-6.12779441149307,0.00066668639223083,0.00350129021783881,-1.38720558539461,"RBM26_HUMAN",24,-6.49570889043458,0.000315954579473,0.00173103001880076,0.743374347686775,"Up in DM",2.7616954007055,"RBM26","RNA-binding protein 26","RBM26_HUMAN"
-0.349881410598764,10.4553052357265,-6.08819416547039,0.000691285926080886,0.0035955730796284,-1.42815511887589,"MED24_HUMAN",24,-6.49458684967361,0.000316292440559165,0.0017313211314296,-0.0493040482203186,"Non-significant",2.76162237021082,"MED24","Mediator of RNA polymerase II transcription subunit 24","MED24_HUMAN"
-0.26042826970421,13.3920027869088,-5.65060198727385,0.0010441183103227,0.00481847707620938,-1.89353104982364,"ILF3_HUMAN",42,-6.49411559023677,0.000316434463632007,0.0017313211314296,0.272197564442925,"Non-significant",2.76162237021082,"ILF3","Interleukin enhancer-binding factor 3","ILF3_HUMAN"
0.368328809738159,10.3964752469744,6.21188601783553,0.000617669098410434,0.00331028207694997,-1.30087103917088,"S14L4_HUMAN",20,6.48760178500938,0.000318404862275959,0.00174092793295629,0.0874120394388829,"Non-significant",2.75921920646292,"SEC14L4","SEC14-like protein 4","S14L4_HUMAN"
-0.192863861719781,12.4048316138131,-5.4269603762824,0.00130055543452677,0.00575706862834164,-2.14082118833864,"GLCNE_HUMAN",35,-6.48536524746501,0.000319084573378406,0.00174346018872237,0.242831230163572,"Non-significant",2.7585879651309,"GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase","GLCNE_HUMAN"
-0.680128256479892,7.9064291545323,-6.17986757005644,0.000635834492297505,0.00338083949574178,-1.33364424981092,"SFSWA_HUMAN",20,-6.48466494735182,0.000319297737298674,0.00174346018872237,0.163460095723492,"Non-significant",2.7585879651309,"SFSWAP","Splicing factor, suppressor of white-apricot homolog","SFSWA_HUMAN"
-0.247434298197399,12.5692449297224,-6.25797894330851,0.000592542602184801,0.00319751109721804,-1.25390437458456,"RALY_HUMAN",20,-6.48242874951404,0.000319979481249638,0.001746007740995,0.375862121582051,"Non-significant",2.75795383516426,"RALY","RNA-binding protein Raly","RALY_HUMAN"
-0.226819117864,14.2996116365705,-8.75660981257276,8.3867543813033e-05,0.000762893778586267,0.966378621735547,"MESD_HUMAN",13,-6.47476458823969,0.000322328439452582,0.00175764311674613,0.767682353655498,"Up in DM",2.75506930227823,"MESD","LRP chaperone MESD","MESD_HUMAN"
0.298005819320643,15.2592172622681,9.8112203352668,4.22553664221671e-05,0.000460214823019415,1.74731133939278,"ARK74_HUMAN",10,6.47115760107476,0.000323440612363977,0.00176252325636085,0.292170921961468,"Non-significant",2.75386514381597,"AKR7L","Aflatoxin B1 aldehyde reductase member 4","ARK74_HUMAN"
