"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.252816438674929,11.8331085443497,-6.4997296918725,0.000258602914048045,0.00203529709319426,-0.0159377521329853,"NAAA_HUMAN",18,-6.59205763775941,0.000161572108603501,0.00122180437018528,-0.0772262811660749,"Non-significant",2.91299832580414,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","NAAA_HUMAN"
0.2010064125061,10.277116060257,5.79090931971871,0.000537313005839643,0.00349791407442242,-0.823619510387338,"DDX23_HUMAN",38,6.58974053698017,0.00016196735331681,0.00122365279777709,0.191224336624146,"Non-significant",2.91234179248455,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN"
-0.202207803726173,12.2491942644119,-6.38954075141361,0.000288617071873287,0.00218659096281966,-0.137372340589448,"LNP_HUMAN",20,-6.5878804616193,0.000162285412032521,0.00122491519370407,-0.115483522415159,"Non-significant",2.91189397838623,"LNPK","Endoplasmic reticulum junction formation protein lunapark","LNP_HUMAN"
0.1104037761688,11.1322025060654,4.76059487018253,0.00174490515036203,0.00826512573849244,-2.11731298746235,"HCFC1_HUMAN",49,6.58427822976267,0.000162903328075436,0.00122843643494803,-0.0410006046295504,"Non-significant",2.91064731103211,"HCFC1","Host cell factor 1","HCFC1_HUMAN"
-0.172263383865353,12.2935601472855,-5.69327155785665,0.000597122076170801,0.00379969756707627,-0.939953020186564,"LIMD1_HUMAN",34,-6.57980495382304,0.000163674277302497,0.00123310407245353,0.253270387649534,"Non-significant",2.90900026794206,"LIMD1","LIM domain-containing protein 1","LIMD1_HUMAN"
-0.641112327575678,8.69849324226379,-7.31528070771662,0.000119484264619002,0.00112863250654084,0.83905416829492,"MYL9_HUMAN",5,-6.5731210556987,0.000164833730841032,0.00124068728389993,-0.119663715362575,"Non-significant",2.90633766893708,"MYL9","Myosin regulatory light polypeptide 9","MYL9_HUMAN"
0.313461780548101,12.8563098907471,7.66095330433646,8.78790774733215e-05,0.000902595993188014,1.17965081944483,"LICH_HUMAN",10,6.57208876197361,0.000165013609157299,0.00124089010630429,0.209119439125061,"Non-significant",2.90626667808137,"LIPA","Lysosomal acid lipase/cholesteryl ester hydrolase","LICH_HUMAN"
0.225121736526507,13.377826333046,10.3338752209261,1.12896817520205e-05,0.000194903144118924,3.45514296841776,"RAB5C_HUMAN",10,6.57067763041039,0.000165259850921501,0.00124159113923802,0.193005084991457,"Non-significant",2.90602139546875,"RAB5C","Ras-related protein Rab-5C","RAB5C_HUMAN"
0.179047822952276,12.5954831838608,6.39299740893273,0.000287618568471388,0.00218106267717462,-0.133540495178619,"HMOX2_HUMAN",20,6.56939091993063,0.000165484734737406,0.00124213056212702,0.0369682312011683,"Non-significant",2.90583275244352,"HMOX2","Heme oxygenase 2","HMOX2_HUMAN"
0.788207888603211,8.25787764787674,6.90626325625635,0.000174467678388001,0.00150279272021257,0.419647095884006,"IHH_HUMAN",5,6.56412397778665,0.000166408787072101,0.00124791210564051,0.342370748519897,"Non-significant",2.90381600229748,"IHH","Indian hedgehog protein","IHH_HUMAN"
0.186100721359223,14.0315901041031,6.49298000899525,0.000260337961581521,0.00204292284359039,-0.023334093654535,"RAB6A_HUMAN",19,6.56113594893339,0.000166935548527715,0.00125034983389825,0.175521850585925,"Non-significant",2.90296845925169,"RAB6A","Ras-related protein Rab-6A","RAB6A_HUMAN"
-0.295094490051259,9.77589893341064,-6.36515279865294,0.000295772552327542,0.00223316337385879,-0.164448894887205,"TFB1M_HUMAN",19,-6.56047222240613,0.000167052806866391,0.00125034983389825,0.132309198379495,"Non-significant",2.90296845925169,"TFB1M","Dimethyladenosine transferase 1, mitochondrial","TFB1M_HUMAN"
0.68968081474306,9.97713053226472,6.75836881651025,0.000200908661019254,0.00166344170970432,0.263407035772451,"SPON2_HUMAN",7,6.55888530724462,0.000167333530430978,0.00125034983389825,0.258798122406001,"Non-significant",2.90296845925169,"SPON2","Spondin-2","SPON2_HUMAN"
-0.216122865676871,10.0490275621414,-7.02753576668826,0.000155669464237491,0.00137293699219891,0.545916844266586,"MET17_HUMAN",15,-6.55879089131554,0.000167350248904794,0.00125034983389825,0.225966453552225,"Non-significant",2.90296845925169,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
0.147795915603604,14.2976936101913,5.22052700702127,0.00101307581551072,0.00567182882636895,-1.521515974118,"COPB_HUMAN",56,6.55746321841792,0.000167585538685212,0.00125095589778455,-0.120050430297876,"Non-significant",2.90275800100716,"COPB1","Coatomer subunit beta","COPB_HUMAN"
0.230015516281149,10.331204533577,6.49476443012103,0.000259878007269528,0.00204128765826229,-0.0213781819136667,"CSTF1_HUMAN",18,6.54937681844981,0.000169026513885446,0.00126055251256113,-0.262820720672607,"Non-significant",2.8994390576111,"CSTF1","Cleavage stimulation factor subunit 1","CSTF1_HUMAN"
0.54235899448395,8.39259618520737,6.40615043782865,0.000283854150192285,0.00216206916782141,-0.118973157942109,"TCAM1_HUMAN",14,6.5483874959868,0.000169203745144725,0.0012607155079011,0.0237710475922004,"Non-significant",2.89938290493217,"TICAM1","TIR domain-containing adapter molecule 1","TCAM1_HUMAN"
-0.182213306426998,15.1585114002228,-6.48530071857496,0.000262327761757261,0.00205456318426488,-0.0317557702168578,"RDH16_HUMAN",19,-6.54502670706693,0.000169807343659756,0.00126405209766537,0.268237113952651,"Non-significant",2.89823502632078,"RDH16","Retinol dehydrogenase 16","RDH16_HUMAN"
-0.254172563552846,15.1502228975296,-7.51286657457239,0.00010010328151891,0.000990567185869892,1.0352426663761,"NQO2_HUMAN",12,-6.54082373939549,0.000170565543453847,0.001268532373588,0.242202281951908,"Non-significant",2.89669844488591,"NQO2","Ribosyldihydronicotinamide dehydrogenase [quinone]","NQO2_HUMAN"
-0.098519802093497,13.9755575656891,-4.67894380040386,0.00192780736871934,0.00894748736765828,-2.22623537097064,"DPP3_HUMAN",39,-6.53689620205585,0.000171277433855482,0.00127266034643166,-0.128904819488524,"Non-significant",2.89528748743258,"DPP3","Dipeptidyl peptidase 3","DPP3_HUMAN"
0.121432542800953,12.8904927968979,5.52870142790429,0.000715361305954636,0.00434721236006241,-1.13893166656953,"SRP54_HUMAN",27,6.53324022464808,0.000171943049269559,0.00127606620406992,0.40159285068512,"Non-significant",2.89412679323525,"SRP54","Signal recognition particle subunit SRP54","SRP54_HUMAN"
-0.267331361770651,12.5191677808762,-8.36969420091088,4.83969523350064e-05,0.00057243858782251,1.84129281794904,"GNA1_HUMAN",10,-6.53265239943672,0.000172050336116896,0.00127606620406992,0.330073237419128,"Non-significant",2.89412679323525,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN"
-0.223253011703498,15.4806867837906,-8.856523124108,3.28989744682355e-05,0.000432645508647103,2.26948122725298,"ERGI1_HUMAN",11,-6.53004187809467,0.000172527688245487,0.00127843804787569,0.0479753017425768,"Non-significant",2.89332031270423,"ERGIC1","Endoplasmic reticulum-Golgi intermediate compartment protein 1","ERGI1_HUMAN"
0.190176248550449,11.8701645135879,5.78335733591834,0.000541693791825227,0.00352187774588934,-0.83257233113037,"PR40A_HUMAN",32,6.52099132883952,0.000174193993287012,0.00128960772037483,0.974649906158447,"Up in BD",2.88954237558074,"PRPF40A","Pre-mRNA-processing factor 40 homolog A","PR40A_HUMAN"
1.83700168132782,7.38077288866043,6.26436868669928,0.000327511482548736,0.002414597091683,-0.277119821523012,"IF2B2_HUMAN",12,6.51979041188871,0.000174416426307901,0.00129007737744969,0.46276688575745,"Non-significant",2.88938424040492,"IGF2BP2","Insulin-like growth factor 2 mRNA-binding protein 2","IF2B2_HUMAN"
0.216560840606681,13.0669932365418,6.3101778633289,0.00031263810130227,0.00232515632810872,-0.225752243916944,"CXAR_HUMAN",20,6.51791652678696,0.00017476413222086,0.00129147192061936,0.467836856842025,"Non-significant",2.88891503188527,"CXADR","Coxsackievirus and adenovirus receptor","CXAR_HUMAN"
-0.136502981185926,12.5106629133225,-5.42683039666851,0.000801432545508482,0.00473055698826143,-1.26394816706517,"ACSM3_HUMAN",32,-6.51673785044205,0.00017498323145867,0.00129191441315346,0.189682006835977,"Non-significant",2.88876625656258,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","ACSM3_HUMAN"
0.250868320465081,10.0621592998505,6.61951821335038,0.000229858320925967,0.00184477785953837,0.114421394788032,"T2FB_HUMAN",16,6.51531356553088,0.000175248390261631,0.00129269585325716,0.59105801582335,"Up in BD",2.88850364433069,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN"
0.289047718048101,9.48790216445923,6.04713656727475,0.000409643934345999,0.0028547653833282,-0.524292270020933,"ZCHC8_HUMAN",30,6.51153702219757,0.00017595361684166,0.00129671902547978,0.727387189865109,"Up in BD",2.88715411713339,"ZCCHC8","Zinc finger CCHC domain-containing protein 8","ZCHC8_HUMAN"
0.208731174469001,9.83848023414612,5.8075589526915,0.000527792982675042,0.00345085597213964,-0.803908157110203,"CDC73_HUMAN",34,6.50136597612722,0.000177868563054578,0.00130964203323489,0.160289287567149,"Non-significant",2.88284739460022,"CDC73","Parafibromin","CDC73_HUMAN"
-0.231130361557025,10.6473089456558,-5.87259491736251,0.000492359284471002,0.00327191092071885,-0.727262910295028,"ATG7_HUMAN",34,-6.49366495042984,0.000179333761834448,0.00131923313102875,0.566228628158596,"Up in BD",2.8796784504182,"ATG7","Ubiquitin-like modifier-activating enzyme ATG7","ATG7_HUMAN"
0.589409112930301,8.64262998104095,7.42570176064547,0.000108182504814954,0.00104999144027337,0.9491953368683,"S40A1_HUMAN",5,6.49073181859504,0.000179895316971805,0.0013221654002801,0.124993562698375,"Non-significant",2.87871421206996,"SLC40A1","Ferroportin","S40A1_HUMAN"
-0.184742450714127,15.612589597702,-7.26308455379447,0.000125281711213716,0.00116441672942507,0.786542491113378,"MTCH2_HUMAN",15,-6.48498598817568,0.000181000999876925,0.00132908788506911,-0.124008178710925,"Non-significant",2.87644630066855,"MTCH2","Mitochondrial carrier homolog 2","MTCH2_HUMAN"
0.577903151512145,7.29680234193802,6.27040291263542,0.000325507980810311,0.0024054387580099,-0.27033852560937,"SDA1_HUMAN",16,6.47713858447408,0.000182523221275341,0.00133905372281023,0.47594106197357,"Non-significant",2.87320199875199,"SDAD1","Protein SDA1 homolog","SDA1_HUMAN"
0.337809324264523,13.1917620897293,11.3553456011725,5.8154698352784e-06,0.00011826246176303,4.18914369098617,"VAMP8_HUMAN",6,6.47464722311057,0.000183009438552354,0.00134140793533315,0.0958123207092285,"Non-significant",2.87243912884284,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN"
0.144027233123774,11.6667103767395,5.03256874528908,0.00126059143427814,0.00662011288280071,-1.76136924411836,"CLIP1_HUMAN",78,6.46893820447554,0.000184129014285868,0.00134839604866023,0.000527143478397107,"Non-significant",2.87018252880575,"CLIP1","CAP-Gly domain-containing linker protein 1","CLIP1_HUMAN"
0.59105801582335,13.8506017923355,7.87946987844032,7.27782394223296e-05,0.000783186518133664,1.38874522255153,"CD63_HUMAN",4,6.46331819704103,0.000185238516794467,0.00135529785867476,-0.0652897357940674,"Non-significant",2.8679652478427,"CD63","CD63 antigen","CD63_HUMAN"
0.479856014251705,8.40426516532898,6.54754951115648,0.000246673241539529,0.00195650702038293,0.0363069838320254,"HS3SB_HUMAN",11,6.46130713363266,0.000185637330776918,0.00135699216389542,0.0973649024963503,"Non-significant",2.86742266021558,"HS3ST3B1","Heparan sulfate glucosamine 3-O-sulfotransferase 3B1","HS3SB_HUMAN"
-0.121884822845425,12.8857798576355,-5.06377692965797,0.00121524527089567,0.00647014444097603,-1.72119904629141,"TTL12_HUMAN",38,-6.45671718689955,0.000186551114818936,0.00136244441551832,0.129386186599699,"Non-significant",2.86568120686864,"TTLL12","Tubulin--tyrosine ligase-like protein 12","TTL12_HUMAN"
-0.219905853271451,10.5636892318725,-6.67500125918135,0.000217766315981579,0.00177049688163781,0.174224629616642,"RM44_HUMAN",16,-6.45527857100737,0.000186838540109315,0.00136329383306276,0.132717847824075,"Non-significant",2.86541052984049,"MRPL44","Large ribosomal subunit protein mL44","RM44_HUMAN"
-0.215404987335202,8.31738829612732,-5.63853390819953,0.000633856893064997,0.0039715172434976,-1.0057294243371,"PCM1_HUMAN",55,-6.45445424202154,0.000187003455287016,0.00136329383306276,0.0801467895507741,"Non-significant",2.86541052984049,"PCM1","Pericentriolar material 1 protein","PCM1_HUMAN"
0.188418149948129,12.353881239891,6.87913269595106,0.000179012021637094,0.00153704078683955,0.39117230009205,"GNA11_HUMAN",16,6.45176263521763,0.00018754305671056,0.00136600032508931,0.208731174468999,"Non-significant",2.86454919729836,"GNA11","Guanine nucleotide-binding protein subunit alpha-11","GNA11_HUMAN"
-0.132235288619974,11.306415438652,-5.37330073196322,0.00085120603624556,0.0049724159669521,-1.33021189445801,"AKAP1_HUMAN",31,-6.44263711289373,0.000189385319444166,0.00137818159817934,0.0816836357116486,"Non-significant",2.86069355318967,"AKAP1","A-kinase anchor protein 1, mitochondrial","AKAP1_HUMAN"
0.501319169998171,9.01824963092804,7.43384326475896,0.000107397780498713,0.00104620540136115,0.957265741959935,"SELH_HUMAN",6,6.4271645559131,0.000192554696750628,0.00139998997261164,0.290714740753174,"Non-significant",2.8538750749325,"SELENOH","Selenoprotein H","SELH_HUMAN"
0.184175491333022,12.131516456604,6.35474644351755,0.000298885747383295,0.00224968363104643,-0.176024655902123,"GCP60_HUMAN",19,6.42589044161614,0.000192818279381799,0.00140065131504379,0.0591449737549006,"Non-significant",2.85366996664138,"ACBD3","Golgi resident protein GCP60","GCP60_HUMAN"
0.345630168914793,7.74062716960907,7.12805928460359,0.00014179403153739,0.00128131380037944,0.649345833909367,"DYM_HUMAN",10,6.42234925654904,0.00019355295449096,0.00140473047651131,0.189806938171387,"Non-significant",2.85240699518417,"DYM","Dymeclin","DYM_HUMAN"
-0.28193974494932,15.911131978035,-6.18625189044744,0.000354725541851276,0.00256985986301897,-0.36531805869151,"ENOG_HUMAN",20,-6.41878608060475,0.000194295308495822,0.00140885802782404,0.275808811187748,"Non-significant",2.85113276901921,"ENO2","Gamma-enolase","ENOG_HUMAN"
-0.11600351333615,16.7848732471466,-4.93510330555516,0.00141464567841944,0.00718300064749393,-1.88771408282686,"UGPA_HUMAN",39,-6.41164245081862,0.000195793090541786,0.00141845101487147,-0.0446958541870011,"Non-significant",2.84818565763926,"UGP2","UTP--glucose-1-phosphate uridylyltransferase","UGPA_HUMAN"
-0.196947097778301,15.7544806003571,-7.00226793096473,0.000159391514963182,0.00139214505103472,0.51974325963651,"ESTD_HUMAN",15,-6.41071936790119,0.000195987557387189,0.00141859325659201,-0.107955932617185,"Non-significant",2.84814210893965,"ESD","S-formylglutathione hydrolase","ESTD_HUMAN"
0.289826154708846,12.3870047330856,6.76081261566036,0.000200436965017941,0.0016629299940241,0.266009120009842,"STX12_HUMAN",13,6.40771933668481,0.00019662104929803,0.0014210913079702,0.328585863113402,"Non-significant",2.84737801688348,"STX12","Syntaxin-12","STX12_HUMAN"
-0.209379434585601,11.9882551431656,-7.53491162429998,9.81684901111181e-05,0.000982238784489086,1.05688123834475,"PTGR2_HUMAN",13,-6.40742671678142,0.00019668296017384,0.0014210913079702,0.0802183151245117,"Non-significant",2.84737801688348,"PTGR2","Prostaglandin reductase 2","PTGR2_HUMAN"
-0.161142826080376,12.5308392047882,-5.47286279296699,0.00076119706428114,0.00454812443267833,-1.20728088674147,"ACSM5_HUMAN",35,-6.39389192421244,0.000199570198647905,0.00144066956568426,-0.267371535301208,"Non-significant",2.84143561825337,"ACSM5","Acyl-coenzyme A synthetase ACSM5, mitochondrial","ACSM5_HUMAN"
0.315657615661621,12.4461250305176,6.7973026271934,0.000193538739763469,0.00161727428881646,0.304780668346739,"1433S_HUMAN",12,6.39177094615318,0.000200026865385415,0.00144268265398867,0.3987820148468,"Non-significant",2.84082918988969,"SFN","14-3-3 protein sigma","1433S_HUMAN"
-0.245794057846053,9.88277208805083,-5.66377518293067,0.000616615068519617,0.00390266354599701,-0.975347816147051,"NBEL1_HUMAN",71,-6.39021083728969,0.00020036350697025,0.00144382726070747,0.758972883224486,"Up in BD",2.84048476258982,"NBEAL1","Neurobeachin-like protein 1","NBEL1_HUMAN"
0.292137384414701,13.6900511980057,8.20540922150257,5.53635131278757e-05,0.000637190844708629,1.69210838497209,"HM13_HUMAN",9,6.387207946539,0.000201013232708519,0.00144722393096444,0.338786602020267,"Non-significant",2.83946426469449,"HM13","Minor histocompatibility antigen H13","HM13_HUMAN"
-0.422688722610475,8.22667253017426,-6.23495495917287,0.000337476043200892,0.00246914392653926,-0.31024003578766,"MIGA1_HUMAN",16,-6.38487226441895,0.000201520202602605,0.00144958769850845,0.0754942893981934,"Non-significant",2.83875550516158,"MIGA1","Mitoguardin 1","MIGA1_HUMAN"
-0.743245482444762,7.74541276693344,-6.18949187329013,0.000353548053208412,0.00256472744756749,-0.361644742374383,"CHLE_HUMAN",13,-6.37468248027145,0.000203748487660191,0.00146431818323719,0.270948529243466,"Non-significant",2.83436454471898,"BCHE","Cholinesterase","CHLE_HUMAN"
0.30468225479126,9.47958970069885,6.16168364362044,0.000363797506489768,0.00262153904765362,-0.393215194586929,"CANT1_HUMAN",19,6.36037132316925,0.000206924020614371,0.00148579280576591,-0.0472519397735756,"Non-significant",2.82804174884352,"CANT1","Soluble calcium-activated nucleotidase 1","CANT1_HUMAN"
0.226541280746476,11.102795958519,5.61022663895527,0.000653831272101583,0.00406527735006302,-1.03990354784857,"MILK2_HUMAN",56,6.35957308027686,0.000207102743815781,0.00148579280576591,-0.199949979782113,"Non-significant",2.82804174884352,"MICALL2","MICAL-like protein 2","MILK2_HUMAN"
-0.12440824508667,16.868301153183,-5.16998582018358,0.00107388958241317,0.00592354865513286,-1.58552211273043,"AOFB_HUMAN",33,-6.3586710848081,0.000207304901559873,0.0014859293032304,0.260483503341677,"Non-significant",2.82800185272033,"MAOB","Amine oxidase [flavin-containing] B","AOFB_HUMAN"
-0.196226358413723,10.917729973793,-6.16414454520399,0.000362877274933733,0.00261723218561094,-0.390417424025781,"RM39_HUMAN",20,-6.35639137847576,0.00020781680590858,0.0014882838156595,0.23179304599762,"Non-significant",2.82731424095327,"MRPL39","Large ribosomal subunit protein mL39","RM39_HUMAN"
-0.194178104400629,10.6261684894562,-5.74926954681408,0.000561966776707328,0.0036074354637684,-0.873077293638208,"RM37_HUMAN",28,-6.33687569808429,0.000212256477177041,0.00151873814445724,0.127351999282842,"Non-significant",2.81851709922512,"MRPL37","Large ribosomal subunit protein mL37","RM37_HUMAN"
0.193765401840199,12.7356497049331,6.13815702551007,0.000372727272244629,0.00266929310414203,-0.420000940575509,"NUDT9_HUMAN",20,6.32830660658096,0.00021423882058454,0.00153157162134182,0.0907808542251605,"Non-significant",2.81486268933978,"NUDT9","ADP-ribose pyrophosphatase, mitochondrial","NUDT9_HUMAN"
0.416139602661124,13.281414270401,9.22617781714095,2.48323698065388e-05,0.000349202510589698,2.58147359691394,"SAA4_HUMAN",5,6.32355334944129,0.000215347213547688,0.00153814022070946,-0.350702762603756,"Non-significant",2.8130040713587,"SAA4","Serum amyloid A-4 protein","SAA4_HUMAN"
0.307511568069458,9.50329101085663,6.45084600514865,0.000271466443650425,0.00210309537530365,-0.0696288941328032,"RUFY3_HUMAN",14,6.32115025953197,0.000215909984242404,0.00154001125093848,0.615736722946167,"Up in BD",2.81247610630467,"RUFY3","Protein RUFY3","RUFY3_HUMAN"
0.216548919677738,9.6237518787384,5.65796538536859,0.000620537087977126,0.00391284859943206,-0.98233317357877,"BRD4_HUMAN",37,6.32081442698248,0.000215988760607344,0.00154001125093848,0.153569459915197,"Non-significant",2.81247610630467,"BRD4","Bromodomain-containing protein 4","BRD4_HUMAN"
-0.217617273330699,11.441378235817,-7.73580111937623,8.23433871088167e-05,0.000863222536176924,1.25180095762217,"CP3A7_HUMAN",12,-6.31941491697003,0.000216317385371074,0.00154100023257322,0.381162643432617,"Non-significant",2.81219729573631,"CYP3A7","Cytochrome P450 3A7","CP3A7_HUMAN"
-0.165283679962155,12.8618757724762,-6.2837277662324,0.000321131956776764,0.00238071759575621,-0.255380004084523,"CRKL_HUMAN",19,-6.31266253357034,0.000217910702063355,0.00155088388953201,-0.251969814300537,"Non-significant",2.80942071541858,"CRKL","Crk-like protein","CRKL_HUMAN"
0.360636949539185,9.10135614871979,6.04538774596504,0.000410391938299585,0.00285584921729231,-0.526306424377055,"P4K2B_HUMAN",21,6.31139923246341,0.000218210228817469,0.00155088388953201,-0.0171971321105966,"Non-significant",2.80942071541858,"PI4K2B","Phosphatidylinositol 4-kinase type 2-beta","P4K2B_HUMAN"
0.308782577514648,10.82364153862,6.72623508679327,0.000207227636084591,0.00171052394627708,0.22912769544444,"NECP1_HUMAN",12,6.31111277413579,0.000218278210727823,0.00155088388953201,-1.2705705165863,"Up in D",2.80942071541858,"NECAP1","Adaptin ear-binding coat-associated protein 1","NECP1_HUMAN"
0.259268760681152,9.8829619884491,5.80294143387996,0.000530414325422943,0.00346520276689352,-0.809371123405723,"TNAP3_HUMAN",32,6.30632496717879,0.000219417908306189,0.00155761759229783,-0.123575329780577,"Non-significant",2.80753915638098,"TNFAIP3","Tumor necrosis factor alpha-induced protein 3","TNAP3_HUMAN"
0.54358649253845,8.9419173002243,6.18996203177525,0.000353377547656937,0.00256472744756749,-0.361111811886274,"LIPG_HUMAN",13,6.30316545110685,0.000220173595343838,0.00156161586767474,0.357133030891418,"Non-significant",2.80642578676206,"LIPG","Endothelial lipase","LIPG_HUMAN"
-0.218442916870126,15.2394113540649,-5.80182816537778,0.000531048481258582,0.00346545534406078,-0.810688648136776,"SOX_HUMAN",27,-6.29595576028439,0.000221908756233334,0.00157254816425962,0.0487561225891007,"Non-significant",2.80339604403732,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
-0.358100652694727,12.8639544248581,-9.41398170836231,2.16047189674721e-05,0.000312478947775524,2.73587483665858,"GFRP_HUMAN",6,-6.2931736246381,0.000222582358871396,0.00157594525295158,0.00278532505035489,"Non-significant",2.80245887361931,"GCHFR","GTP cyclohydrolase 1 feedback regulatory protein","GFRP_HUMAN"
0.144155263900748,15.6796094179153,6.85730166156744,0.000182764733348488,0.00155120611547032,0.368198999141324,"CLIC1_HUMAN",17,6.29045573589505,0.000223242582246135,0.0015781893821052,0.104137182235698,"Non-significant",2.80184088283241,"CLIC1","Chloride intracellular channel protein 1","CLIC1_HUMAN"
0.227935314178502,10.2840669155121,9.10833736221258,2.71332656703662e-05,0.000373784919608407,2.48319809837023,"SCAM1_HUMAN",10,6.29026778807252,0.000223288317803398,0.0015781893821052,0.412285089492796,"Non-significant",2.80184088283241,"SCAMP1","Secretory carrier-associated membrane protein 1","SCAM1_HUMAN"
0.137385368347125,12.5117449760437,4.96323105430101,0.00136816026334251,0.00702610909921592,-1.85111328861385,"HKDC1_HUMAN",55,6.28703278084759,0.000224077150443283,0.0015823864218423,-0.191754221916197,"Non-significant",2.80068745232947,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
0.156295299530026,13.7918186187744,5.54855922221492,0.000699804203643878,0.00429341609474913,-1.11472735273997,"EIF3E_HUMAN",28,6.27566461642813,0.000226873641180071,0.00160074149959573,-0.17824697494507,"Non-significant",2.79567879572805,"EIF3E","Eukaryotic translation initiation factor 3 subunit E","EIF3E_HUMAN"
0.197914838790926,12.6925686597824,6.40830439546889,0.000283242928282695,0.00216206916782141,-0.116589601186456,"BUB3_HUMAN",17,6.27430420608825,0.000227210860677893,0.00160172799612548,-0.00113630294799982,"Non-significant",2.79541123345249,"BUB3","Mitotic checkpoint protein BUB3","BUB3_HUMAN"
-0.1811637878418,8.62314915657043,-6.32995012029272,0.000306451975750013,0.00229175237901899,-0.20366106580294,"WWOX_HUMAN",18,-6.27306740882307,0.00022751791813182,0.00160250033656388,0.242295503616333,"Non-significant",2.79520187059678,"WWOX","WW domain-containing oxidoreductase","WWOX_HUMAN"
0.601024627685547,8.31776547431946,5.99301989837021,0.000433509354925808,0.00297336847495182,-0.586801602013196,"L2GL1_HUMAN",23,6.26949493915378,0.000228407419071778,0.00160701899255541,0.684590101242101,"Up in BD",2.7939789904966,"LLGL1","Lethal(2) giant larvae protein homolog 1","L2GL1_HUMAN"
0.215762615203879,15.367280960083,7.19453463211951,0.000133379113448312,0.00121873662896351,0.717136051648747,"ARF1_HUMAN",13,6.26890140412593,0.000228555572764228,0.00160701899255541,0.23498558998108,"Non-significant",2.7939789904966,"ARF1","ADP-ribosylation factor 1","ARF1_HUMAN"
-0.182480096817022,10.6799293756485,-5.2080817983105,0.00102768962119395,0.00571925486033448,-1.53724350133681,"ITPR2_HUMAN",119,-6.26765983412167,0.000228865826470226,0.00160780719998218,0.0309772491455096,"Non-significant",2.79376603083882,"ITPR2","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR2","ITPR2_HUMAN"
3.25244402885437,8.29320085048676,6.00278618231612,0.000429090584799256,0.00294804488150818,-0.575492845177775,"MATN3_HUMAN",18,6.26474651353574,0.00022959565409453,0.00161153904612718,-0.259764075279236,"Non-significant",2.79275916746338,"MATN3","Matrilin-3","MATN3_HUMAN"
-0.258369922637925,16.6242201328278,-5.96100012413858,0.000448355103469649,0.00304686206830212,-0.623964957614793,"DCXR_HUMAN",22,-6.26303726693924,0.000230025037411101,0.00161315743608788,-0.037133932113651,"Non-significant",2.79232324557592,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.222032546997067,9.06462335586548,5.72940104168312,0.000574170419252902,0.00368286069708936,-0.896757406157111,"MARK2_HUMAN",29,6.2533487087984,0.000232475699466002,0.00162893594599926,0.190796375274658,"Non-significant",2.78809599294502,"MARK2","Serine/threonine-protein kinase MARK2","MARK2_HUMAN"
-0.294545650482203,11.9521019458771,-6.71977371780213,0.000208524836751507,0.00171773657401191,0.222220429231578,"NAGAB_HUMAN",12,-6.24721873369627,0.000234041087002458,0.00163848954265569,0.336456060409526,"Non-significant",2.78555632607375,"NAGA","Alpha-N-acetylgalactosaminidase","NAGAB_HUMAN"
-1.35988116264343,6.85357272624969,-5.98569992264438,0.000436854434985293,0.00299125475567145,-0.595285754236075,"SMC5_HUMAN",19,-6.24453909205942,0.000234729020428779,0.00164188902737855,-0.0242574214935498,"Non-significant",2.78465619948564,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN"
0.874330997467041,8.62113094329834,6.07166548789387,0.000399310546343801,0.00280536672760952,-0.49608305100741,"TOR3A_HUMAN",11,6.24228855628462,0.000235308512271154,0.00164452477912846,0.210112333297729,"Non-significant",2.78395957833354,"TOR3A","Torsin-3A","TOR3A_HUMAN"
-0.259316921234149,10.9641499519348,-5.93899693929463,0.000458883876309699,0.0031018172773983,-0.64957967526118,"PPOX_HUMAN",22,-6.23931749143349,0.000236075948218781,0.00164846836819896,-0.237965106964099,"Non-significant",2.78291938194421,"PPOX","Protoporphyrinogen oxidase","PPOX_HUMAN"
-0.311173200607302,9.03925573825836,-5.83697809229825,0.000511425598744574,0.00337351973089407,-0.769168583892739,"DCAF6_HUMAN",29,-6.23495624851839,0.000237207469909531,0.00165494532316933,-0.27252161502838,"Non-significant",2.78121635006839,"DCAF6","DDB1- and CUL4-associated factor 6","DCAF6_HUMAN"
