Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,snRNA Binding (GO:0017069),3/43,0.0636847489031707,0.2374212130162066,0,0,3.455129716981132,9.514771338580209,DDX39B;SNRPD3;HNRNPC
GO_Molecular_Function_2023,Transition Metal Ion Binding (GO:0046914),15/456,0.0660104295257398,0.2396354094759384,0,0,1.5794861633973978,4.292952613236196,SEC23A;FEN1;B4GALT1;SHMT2;PLOD3;ADH5;ADAMTS13;XPNPEP3;FTH1;ALB;ANG;HNRNPC;KPNB1;PCK2;LTF
GO_Molecular_Function_2023,Ubiquitin-Specific Protease Binding (GO:1990381),2/20,0.0670979146532627,0.2396354094759384,0,0,5.112418300653594,13.811721109546966,VCP;CLTC
GO_Molecular_Function_2023,RNA Stem-Loop Binding (GO:0035613),2/20,0.0670979146532627,0.2396354094759384,0,0,5.112418300653594,13.811721109546966,DHX9;METTL16
GO_Molecular_Function_2023,Fibroblast Growth Factor Binding (GO:0017134),2/20,0.0670979146532627,0.2396354094759384,0,0,5.112418300653594,13.811721109546966,RPS2;THBS1
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On The Aldehyde Or Oxo Group Of Donors, NAD Or NADP As Acceptor (GO:0016620)",2/20,0.0670979146532627,0.2396354094759384,0,0,5.112418300653594,13.811721109546966,ALDH1A1;AKR1C3
GO_Molecular_Function_2023,Damaged DNA Binding (GO:0003684),3/45,0.0710197221764873,0.2474047698771076,0,0,3.2902628032345014,8.702079373901139,FEN1;PCNA;RPS3
GO_Molecular_Function_2023,Protein Kinase Inhibitor Activity (GO:0004860),3/45,0.0710197221764873,0.2474047698771076,0,0,3.2902628032345014,8.702079373901139,NPM1;RACK1;MACROH2A1
GO_Molecular_Function_2023,Protein Phosphorylated Amino Acid Binding (GO:0045309),3/45,0.0710197221764873,0.2474047698771076,0,0,3.2902628032345014,8.702079373901139,YWHAE;PFN1;YWHAZ
GO_Molecular_Function_2023,Telomerase RNA Binding (GO:0070034),2/21,0.0731442638021717,0.2486904969273838,0,0,4.843095975232198,12.66625337693039,HNRNPC;SNRPD3
GO_Molecular_Function_2023,Transforming Growth Factor Beta Binding (GO:0050431),2/21,0.0731442638021717,0.2486904969273838,0,0,4.843095975232198,12.66625337693039,LTBP4;THBS1
GO_Molecular_Function_2023,DNA Endonuclease Activity (GO:0004520),2/21,0.0731442638021717,0.2486904969273838,0,0,4.843095975232198,12.66625337693039,FEN1;RPS3
GO_Molecular_Function_2023,"Steroid Dehydrogenase Activity, Acting On The CH-OH Group Of Donors, NAD Or NADP As Acceptor (GO:0033764)",2/22,0.0793578801883875,0.2655677092918482,0,0,4.600705882352941,11.657211183313237,AKR1C3;HSD17B4
GO_Molecular_Function_2023,Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869),2/22,0.0793578801883875,0.2655677092918482,0,0,4.600705882352941,11.657211183313237,CST3;LTF
GO_Molecular_Function_2023,Phospholipase Activity (GO:0004620),4/77,0.0825045020445551,0.2739407294448118,0,0,2.525988535898183,6.302094903257326,PDIA3;PLA2G2A;NOTUM;PRDX6
GO_Molecular_Function_2023,Phospholipase C Activity (GO:0004629),2/23,0.0857289044925117,0.2824401892195156,0,0,4.3814005602240895,10.763196296641668,PDIA3;NOTUM
GO_Molecular_Function_2023,DNA Binding (GO:0003677),24/846,0.0967463262266319,0.2860292938072941,0,0,1.3584974008802593,3.1729920056238754,H2AZ1;APP;XRCC6;FEN1;PCNA;XRCC5;DHX9;APLP2;HMGA1;H1-1;MACROH2A2;H1-0;MACROH2A1;H1-2;JCHAIN;HSPD1;H1-5;SUB1;H2AC21;ALB;H2BC11;RPS3;ANG;HNRNPA1
GO_Molecular_Function_2023,FAD Binding (GO:0071949),2/25,0.0989054444693453,0.2860292938072941,0,0,4.0,9.254363966490075,QSOX1;PCYOX1
GO_Molecular_Function_2023,1-Acylglycerophosphocholine O-acyltransferase Activity (GO:0047184),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,PRDX6
GO_Molecular_Function_2023,Sterol Esterase Activity (GO:0004771),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,LCAT
GO_Molecular_Function_2023,Supercoiled DNA Binding (GO:0097100),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,RPS3
GO_Molecular_Function_2023,3'-5' RNA Helicase Activity (GO:0034458),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,DHX9
GO_Molecular_Function_2023,3-hydroxyacyl-CoA Dehydrogenase Activity (GO:0003857),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,HSD17B4
GO_Molecular_Function_2023,5'-Flap Endonuclease Activity (GO:0017108),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,FEN1
GO_Molecular_Function_2023,ADP-D-ribose Modification-Dependent Protein Binding (GO:0160002),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,MACROH2A1
GO_Molecular_Function_2023,BH Domain Binding (GO:0051400),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,RACK1
GO_Molecular_Function_2023,BH3 Domain Binding (GO:0051434),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,RACK1
GO_Molecular_Function_2023,Apolipoprotein Receptor Binding (GO:0034190),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,APOA1
GO_Molecular_Function_2023,Chitinase Activity (GO:0004568),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,CHIA
GO_Molecular_Function_2023,Ciliary Neurotrophic Factor Receptor Binding (GO:0005127),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,CRLF1
GO_Molecular_Function_2023,Double-Stranded Methylated DNA Binding (GO:0010385),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,MACROH2A1
GO_Molecular_Function_2023,Ferroxidase Activity (GO:0004322),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,FTH1
GO_Molecular_Function_2023,"Intramolecular Oxidoreductase Activity, Interconverting Aldoses And Ketoses (GO:0016861)",1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,TPI1
GO_Molecular_Function_2023,Lactate Dehydrogenase Activity (GO:0004457),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,LDHB
GO_Molecular_Function_2023,Malate Dehydrogenase Activity (GO:0016615),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,MDH2
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Metal Ions, Oxygen As Acceptor (GO:0016724)",1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,FTH1
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Another Compound As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016716)",1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,TYRP1
GO_Molecular_Function_2023,Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,APOE
GO_Molecular_Function_2023,rDNA Binding (GO:0000182),1/5,0.1022975356675499,0.2860292938072941,0,0,11.484154929577464,26.182376803357883,MACROH2A1
GO_Molecular_Function_2023,NAD Binding (GO:0051287),2/26,0.1056929163623442,0.2900224969453229,0,0,3.8331372549019607,8.613892754169068,GLUD1;ALDH1A1
GO_Molecular_Function_2023,NF-kappaB Binding (GO:0051059),2/26,0.1056929163623442,0.2900224969453229,0,0,3.8331372549019607,8.613892754169068,PSMA6;NPM1
GO_Molecular_Function_2023,Carboxy-Lyase Activity (GO:0016831),2/27,0.112601689259646,0.2900224969453229,0,0,3.679623529411765,8.035924531210112,PAICS;PCK2
GO_Molecular_Function_2023,Iron Ion Binding (GO:0005506),3/56,0.1174118319946872,0.2900224969453229,0,0,2.6059095763616944,5.582034453984901,FTH1;PLOD3;LTF
GO_Molecular_Function_2023,Cell Adhesion Mediator Activity (GO:0098631),2/28,0.1196235205440395,0.2900224969453229,0,0,3.5379185520361998,7.512436761764449,CLSTN3;CNTN1
GO_Molecular_Function_2023,Glutathione Transferase Activity (GO:0004364),2/28,0.1196235205440395,0.2900224969453229,0,0,3.5379185520361998,7.512436761764449,GSTA5;GSTO1
GO_Molecular_Function_2023,3-hydroxyacyl-CoA Dehydratase Activity (GO:0018812),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,HSD17B4
GO_Molecular_Function_2023,MutLalpha Complex Binding (GO:0032405),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,PCNA
GO_Molecular_Function_2023,Acid-Amino Acid Ligase Activity (GO:0016881),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,PAICS
GO_Molecular_Function_2023,"Alcohol Dehydrogenase Activity, Zinc-Dependent (GO:0004024)",1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,ADH5
GO_Molecular_Function_2023,Aldehyde-Lyase Activity (GO:0016832),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,ALDOC
GO_Molecular_Function_2023,Alpha-Glucosidase Activity (GO:0090599),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,GANAB
GO_Molecular_Function_2023,Alpha-Mannosidase Activity (GO:0004559),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,MAN2B1
GO_Molecular_Function_2023,Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,GAPDH
GO_Molecular_Function_2023,Ceramide Transfer Activity (GO:0120017),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,PLTP
GO_Molecular_Function_2023,Clathrin Light Chain Binding (GO:0032051),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,CLTC
GO_Molecular_Function_2023,Dopamine Receptor Binding (GO:0050780),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,VPS35
GO_Molecular_Function_2023,Flap Endonuclease Activity (GO:0048256),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,FEN1
GO_Molecular_Function_2023,"Mannosyl-Oligosaccharide 1,2-Alpha-Mannosidase Activity (GO:0004571)",1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,MAN1A1
GO_Molecular_Function_2023,Mannosyl-Oligosaccharide Mannosidase Activity (GO:0015924),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,MAN1A1
GO_Molecular_Function_2023,Minor Groove Of Adenine-Thymine-Rich DNA Binding (GO:0003680),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,HMGA1
GO_Molecular_Function_2023,Peroxisome Proliferator Activated Receptor Binding (GO:0042975),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,HMGA1
GO_Molecular_Function_2023,Phosphatidic Acid Transfer Activity (GO:1990050),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,PLTP
GO_Molecular_Function_2023,Primary miRNA Binding (GO:0070878),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,SRSF3
GO_Molecular_Function_2023,Protein Tyrosine Kinase Inhibitor Activity (GO:0030292),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,RACK1
GO_Molecular_Function_2023,Serine-Type Exopeptidase Activity (GO:0070008),1/6,0.1214682457794529,0.2900224969453229,0,0,9.186854460093898,19.366829953865945,CPVL
GO_Molecular_Function_2023,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),9/270,0.1256723611597822,0.2977853325198354,0,0,1.5931364461310016,3.3042877674585807,EEF1A1;RAP1B;ARF1;DHX9;RAC1;SEPTIN9;EEF2;RAN;RAB11B
GO_Molecular_Function_2023,"Hydrolase Activity, Hydrolyzing O-glycosyl Compounds (GO:0004553)",2/29,0.126750462808211,0.2977853325198354,0,0,3.406710239651416,7.036679184339184,CHIA;MAN1A1
GO_Molecular_Function_2023,Endonuclease Activity (GO:0004519),3/58,0.1268215180849181,0.2977853325198354,0,0,2.510891938250429,5.1849279512701605,FEN1;RPS3;ANG
GO_Molecular_Function_2023,Glucuronosyltransferase Activity (GO:0015020),2/30,0.1339748549852749,0.3095255587715524,0,0,3.284873949579832,6.602935460274344,EXT1;B4GAT1
GO_Molecular_Function_2023,pre-mRNA Binding (GO:0036002),2/30,0.1339748549852749,0.3095255587715524,0,0,3.284873949579832,6.602935460274344,HNRNPC;HNRNPA1
GO_Molecular_Function_2023,CD4 Receptor Binding (GO:0042609),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,CD74
GO_Molecular_Function_2023,U1 snRNA Binding (GO:0030619),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,HNRNPC
GO_Molecular_Function_2023,Androsterone Dehydrogenase Activity (GO:0047023),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,AKR1C3
GO_Molecular_Function_2023,Calcium-Independent Phospholipase A2 Activity (GO:0047499),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,PRDX6
GO_Molecular_Function_2023,Dehydroascorbic Acid Transmembrane Transporter Activity (GO:0033300),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,SLC2A1
GO_Molecular_Function_2023,Glucosidase Activity (GO:0015926),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,GANAB
GO_Molecular_Function_2023,Immunoglobulin Receptor Binding (GO:0034987),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,JCHAIN
GO_Molecular_Function_2023,Oxidized DNA Binding (GO:0032356),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,RPS3
GO_Molecular_Function_2023,Protein-Glutamine Gamma-Glutamyltransferase Activity (GO:0003810),1/7,0.1402304993298591,0.3095255587715524,0,0,7.655320813771518,15.03863113365512,F13A1
GO_Molecular_Function_2023,O-acyltransferase Activity (GO:0008374),2/31,0.1412893138863086,0.3095255587715524,0,0,3.1714401622718054,6.206335932376308,LCAT;PRDX6
GO_Molecular_Function_2023,Phospholipase A2 Activity (GO:0004623),2/31,0.1412893138863086,0.3095255587715524,0,0,3.1714401622718054,6.206335932376308,PLA2G2A;PRDX6
GO_Molecular_Function_2023,Beta-Tubulin Binding (GO:0048487),2/32,0.148686725755052,0.3240608125430621,0,0,3.0655686274509804,5.842709239611713,EML4;CCT5
GO_Molecular_Function_2023,Type II Transforming Growth Factor Beta Receptor Binding (GO:0005114),1/8,0.1585929784444064,0.3353334121336951,0,0,6.561368209255533,12.082196873203394,TGFB1
GO_Molecular_Function_2023,Alcohol Dehydrogenase (NAD+) Activity (GO:0004022),1/8,0.1585929784444064,0.3353334121336951,0,0,6.561368209255533,12.082196873203394,ADH5
GO_Molecular_Function_2023,Disulfide Oxidoreductase Activity (GO:0015036),1/8,0.1585929784444064,0.3353334121336951,0,0,6.561368209255533,12.082196873203394,PDIA3
GO_Molecular_Function_2023,"Endodeoxyribonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016888)",1/8,0.1585929784444064,0.3353334121336951,0,0,6.561368209255533,12.082196873203394,FEN1
GO_Molecular_Function_2023,Metal-Dependent Deubiquitinase Activity (GO:0140492),1/8,0.1585929784444064,0.3353334121336951,0,0,6.561368209255533,12.082196873203394,PSMD14
GO_Molecular_Function_2023,pre-miRNA Binding (GO:0070883),1/8,0.1585929784444064,0.3353334121336951,0,0,6.561368209255533,12.082196873203394,RAN
GO_Molecular_Function_2023,NADP Binding (GO:0050661),2/35,0.1713094160402707,0.3426473837612405,0,0,2.7864527629233518,4.916093767339103,G6PD;PGD
GO_Molecular_Function_2023,GDP Binding (GO:0019003),3/67,0.1721386312974368,0.3426473837612405,0,0,2.156802771226415,3.794797702159925,RAP1B;RAN;RAB11B
GO_Molecular_Function_2023,Sulfurtransferase Activity (GO:0016783),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,MOCS3
GO_Molecular_Function_2023,Thioesterase Binding (GO:0031996),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,RAC1
GO_Molecular_Function_2023,DNA N-glycosylase Activity (GO:0019104),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,RPS3
GO_Molecular_Function_2023,Type I Transforming Growth Factor Beta Receptor Binding (GO:0034713),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,TGFB1
GO_Molecular_Function_2023,G-rich Strand Telomeric DNA Binding (GO:0098505),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,HNRNPA1
GO_Molecular_Function_2023,NADP-retinol Dehydrogenase Activity (GO:0052650),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,AKR1C3
GO_Molecular_Function_2023,Tat Protein Binding (GO:0030957),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,NPM1
GO_Molecular_Function_2023,U3 snoRNA Binding (GO:0034511),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,XRCC5
GO_Molecular_Function_2023,Clathrin Heavy Chain Binding (GO:0032050),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,LRP1
GO_Molecular_Function_2023,Cytidylyltransferase Activity (GO:0070567),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,NANS
GO_Molecular_Function_2023,Estradiol 17-Beta-Dehydrogenase [NAD(P)] Activity (GO:0004303),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,HSD17B4
GO_Molecular_Function_2023,"Intramolecular Transferase Activity, Phosphotransferases (GO:0016868)",1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,PGAM1
GO_Molecular_Function_2023,Nucleoside Triphosphate Diphosphatase Activity (GO:0047429),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,DHX9
GO_Molecular_Function_2023,Oxidized Purine DNA Binding (GO:0032357),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,RPS3
GO_Molecular_Function_2023,Phosphatidylinositol Transfer Activity (GO:0008526),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,PLTP
GO_Molecular_Function_2023,siRNA Binding (GO:0035197),1/9,0.1765641812793215,0.3426473837612405,0,0,5.740903755868545,9.955133771871312,DHX9
GO_Molecular_Function_2023,aminoacyl-tRNA Ligase Activity (GO:0004812),2/37,0.1866869627140246,0.3587599174174413,0,0,2.626957983193277,4.408881536530341,RARS1;VARS1
GO_Molecular_Function_2023,Transforming Growth Factor Beta Receptor Activity (GO:0005024),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,LTBP4
GO_Molecular_Function_2023,Vinculin Binding (GO:0017166),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,TLN1
GO_Molecular_Function_2023,N6-methyladenosine-containing RNA Binding (GO:1990247),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,HNRNPC
GO_Molecular_Function_2023,Chloride Ion Binding (GO:0031404),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,AMY1A
GO_Molecular_Function_2023,Complement Component C3b Binding (GO:0001851),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,CFHR5
GO_Molecular_Function_2023,Death Domain Binding (GO:0070513),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,RACK1
GO_Molecular_Function_2023,Fatty Acid Synthase Activity (GO:0004312),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,FASN
GO_Molecular_Function_2023,Myosin II Binding (GO:0045159),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,GSN
GO_Molecular_Function_2023,Nuclear Retinoid X Receptor Binding (GO:0046965),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,HMGA1
GO_Molecular_Function_2023,Semaphorin Receptor Activity (GO:0017154),1/10,0.1941524258964976,0.3587599174174413,0,0,5.102764736567553,8.364001524536997,PLXNB2
GO_Molecular_Function_2023,"Phosphatidylinositol-4,5-Bisphosphate Binding (GO:0005546)",3/73,0.2045319082865759,0.3727406139683151,0,0,1.9713274932614555,3.1285584046477912,GSN;PARD3;PFN1
GO_Molecular_Function_2023,GTPase Activity (GO:0003924),8/265,0.2073393183651459,0.3727406139683151,0,0,1.435026884466443,2.2578693033443047,EEF1A1;RAP1B;ARF1;RAC1;SEPTIN9;EEF2;RAN;RAB11B
GO_Molecular_Function_2023,DNA-(apurinic Or Apyrimidinic Site) Endonuclease Activity (GO:0003906),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,RPS3
GO_Molecular_Function_2023,"UDP-galactose:beta-N-acetylglucosamine Beta-1,3-Galactosyltransferase Activity (GO:0008499)",1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,B4GAT1
GO_Molecular_Function_2023,Carbohydrate Kinase Activity (GO:0019200),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,GALK1
GO_Molecular_Function_2023,enoyl-CoA Hydratase Activity (GO:0004300),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,HSD17B4
GO_Molecular_Function_2023,Hexosaminidase Activity (GO:0015929),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,HEXB
GO_Molecular_Function_2023,Histone Methyltransferase Binding (GO:1990226),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,HSP90AB1
GO_Molecular_Function_2023,mRNA Methyltransferase Activity (GO:0008174),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,METTL16
GO_Molecular_Function_2023,Sequence-Specific mRNA Binding (GO:1990825),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,DHX9
GO_Molecular_Function_2023,Single-Stranded Telomeric DNA Binding (GO:0043047),1/11,0.2113658540385034,0.3727406139683151,0,0,4.592253521126761,7.137118506972764,HNRNPA1
GO_Molecular_Function_2023,Signal Sequence Binding (GO:0005048),2/41,0.2179459045149038,0.3827562372679097,0,0,2.357043740573152,3.590975917690724,CEMIP;KPNB1
GO_Molecular_Function_2023,Promoter-Specific Chromatin Binding (GO:1990841),2/42,0.2258353675114578,0.3926732177662252,0,0,2.298,3.4193068192491274,DHX9;MACROH2A1
GO_Molecular_Function_2023,Regulatory RNA Binding (GO:0061980),2/42,0.2258353675114578,0.3926732177662252,0,0,2.298,3.4193068192491274,DHX9;HNRNPA1
GO_Molecular_Function_2023,"DNA Exonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016895)",1/12,0.2282124347959003,0.3926732177662252,0,0,4.174562526675203,6.167825763314871,FEN1
GO_Molecular_Function_2023,NAD+ Binding (GO:0070403),1/12,0.2282124347959003,0.3926732177662252,0,0,4.174562526675203,6.167825763314871,GLUD1
GO_Molecular_Function_2023,Protein Kinase A Catalytic Subunit Binding (GO:0034236),1/12,0.2282124347959003,0.3926732177662252,0,0,4.174562526675203,6.167825763314871,EZR
GO_Molecular_Function_2023,Phosphoric Diester Hydrolase Activity (GO:0008081),2/44,0.2416708152599921,0.4046594805292924,0,0,2.188347338935574,3.107844380387544,PDIA3;NOTUM
GO_Molecular_Function_2023,5'-3' Exonuclease Activity (GO:0008409),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,FEN1
GO_Molecular_Function_2023,Ubiquitin-Ubiquitin Ligase Activity (GO:0034450),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,PRPF19
GO_Molecular_Function_2023,Ubiquitination-Like Modification-Dependent Protein Binding (GO:0140035),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,VCP
GO_Molecular_Function_2023,K63-linked Deubiquitinase Activity (GO:0061578),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,PSMD14
GO_Molecular_Function_2023,U6 snRNA Binding (GO:0017070),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,METTL16
GO_Molecular_Function_2023,Insulin-Like Growth Factor Receptor Binding (GO:0005159),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,IGF2
GO_Molecular_Function_2023,Metalloendopeptidase Inhibitor Activity (GO:0008191),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,SPOCK2
GO_Molecular_Function_2023,Peptide Hormone Receptor Binding (GO:0051428),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,PSMC5
GO_Molecular_Function_2023,Phosphatidylglycerol Binding (GO:1901611),1/13,0.2446999682259485,0.4046594805292924,0,0,3.826486697965571,5.386631184898387,PLTP
GO_Molecular_Function_2023,Copper Ion Binding (GO:0005507),2/45,0.2496080762343497,0.4095885420833924,0,0,2.13734610123119,2.9663441840199125,ALB;ANG
GO_Molecular_Function_2023,Potassium Channel Regulator Activity (GO:0015459),2/45,0.2496080762343497,0.4095885420833924,0,0,2.13734610123119,2.9663441840199125,YWHAE;FLNA
GO_Molecular_Function_2023,Hydro-Lyase Activity (GO:0016836),2/46,0.257552840504804,0.4151885310750677,0,0,2.0886631016042783,2.8333349385594757,HSD17B4;ENO1
GO_Molecular_Function_2023,3'-5' DNA Helicase Activity (GO:0043138),1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,DHX9
GO_Molecular_Function_2023,Translation Elongation Factor Activity (GO:0003746),1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,EEF2
GO_Molecular_Function_2023,Aldo-Keto Reductase (NADP) Activity (GO:0004033),1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,AKR1C3
GO_Molecular_Function_2023,Aspartic-Type Peptidase Activity (GO:0070001),1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,CTSD
GO_Molecular_Function_2023,"Beta-1,3-Galactosyltransferase Activity (GO:0048531)",1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,B4GAT1
GO_Molecular_Function_2023,Myosin V Binding (GO:0031489),1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,RAB11B
GO_Molecular_Function_2023,Nucleotidyltransferase Activity (GO:0016779),1/14,0.260836088934219,0.4151885310750677,0,0,3.531960996749729,4.7464719859609215,MOCS3
