"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.493876457214348,10.6077761650086,-17.376492312975,2.50016061591401e-07,5.77957357194482e-06,7.16744105939641,"PP4R1_HUMAN",33,-20.9521656136419,2.4141178854865e-08,7.02084319814963e-07,0.791463851928704,"Up in C",6.15361072628719,"PPP4R1","Serine/threonine-protein phosphatase 4 regulatory subunit 1","PP4R1_HUMAN"
2.07085752487183,11.0064308643341,22.6696845157859,3.52245038677009e-08,1.34183861212453e-06,9.34330909296966,"SPP24_HUMAN",6,20.8401181461074,2.51948430571347e-08,7.30110559162824e-07,0.00312566757201971,"Non-significant",6.13661137056622,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN"
-0.35461568832395,16.5921800136566,-14.0612325831084,1.17144210722516e-06,1.81394680496659e-05,5.44283969012031,"LMNA_HUMAN",61,-20.8097040536002,2.54896791927051e-08,7.36025825514625e-07,0.121165513992301,"Non-significant",6.13310694696451,"LMNA","Prelamin-A/C","LMNA_HUMAN"
0.887173414230364,9.57952725887299,20.8759545579225,6.47849845501014e-08,2.06143280250793e-06,8.66885455383376,"DPTOR_HUMAN",16,20.796220876254,2.56216222053486e-08,7.37212207709922e-07,-0.0986187458038366,"Non-significant",6.13240748178563,"DEPTOR","DEP domain-containing mTOR-interacting protein","DPTOR_HUMAN"
1.14845132827755,12.6588547229767,24.4521191183977,2.01077164174897e-08,8.9645060995336e-07,9.96174946432605,"SCD_HUMAN",9,20.7628658406231,2.59513296247604e-08,7.44060383658324e-07,0.421725273132324,"Non-significant",6.12839181818333,"SCD","Stearoyl-CoA desaturase","SCD_HUMAN"
-1.08281397819519,10.0142422914505,-20.3202372133189,7.90593458344669e-08,2.37587974852172e-06,8.4479951925626,"BT3A3_HUMAN",17,-20.733023428975,2.62503521235387e-08,7.48721263254149e-07,-0.33650493621826,"Non-significant",6.1256798329828,"BTN3A3","Butyrophilin subfamily 3 member A3","BT3A3_HUMAN"
0.9179151058197,13.46850502491,22.9335628562715,3.23329176044467e-08,1.28156335422394e-06,9.43793663210254,"NDRG2_HUMAN",12,20.7247266319649,2.63341714648082e-08,7.48721263254149e-07,-0.193880796432495,"Non-significant",6.1256798329828,"NDRG2","Protein NDRG2","NDRG2_HUMAN"
-0.525595903396631,10.2741516828537,-17.2862766131211,2.59744398987891e-07,5.92012936344872e-06,7.12489485220021,"TARA_HUMAN",36,-20.7172312587355,2.64101524370601e-08,7.48721263254149e-07,-0.215160131454475,"Non-significant",6.1256798329828,"TRIOBP","TRIO and F-actin-binding protein","TARA_HUMAN"
0.745216131210318,9.90309274196624,19.1591358744045,1.21976731917573e-07,3.32120537845366e-06,7.9663550580436,"APBA1_HUMAN",25,20.7100683806531,2.64829926736432e-08,7.48721263254149e-07,-0.1166157722473,"Non-significant",6.1256798329828,"APBA1","Amyloid-beta A4 precursor protein-binding family A member 1","APBA1_HUMAN"
-0.549550294876102,10.5743490457535,-17.1572333048856,2.7441251722391e-07,6.12574121337414e-06,7.06365826782172,"COG4_HUMAN",41,-20.6041474681868,2.75868408858037e-08,7.75734259159366e-07,-0.0776014328002752,"Non-significant",6.11028702815705,"COG4","Conserved oligomeric Golgi complex subunit 4","COG4_HUMAN"
0.606689691543572,15.7339540719986,18.2393909287878,1.7516141056698e-07,4.42442038663284e-06,7.56377483835318,"CMBL_HUMAN",29,20.6001333244447,2.76296772118631e-08,7.75734259159366e-07,0.126243114471437,"Non-significant",6.11028702815705,"CMBL","Carboxymethylenebutenolidase homolog","CMBL_HUMAN"
-0.6832363605499,13.3733104467392,-19.351560902441,1.13322832313869e-07,3.14897760751621e-06,8.04815361441249,"GBA1_HUMAN",22,-20.5735426697152,2.79153260294373e-08,7.81051570354669e-07,0.0929019451141393,"Non-significant",6.10732029009062,"GBA1","Lysosomal acid glucosylceramidase","GBA1_HUMAN"
0.579661607742302,12.5394033193588,21.1348784989417,5.91481286033804e-08,1.91971166195131e-06,8.76974885257931,"DDAH2_HUMAN",17,20.5491024052713,2.81807976706893e-08,7.85769732989598e-07,-0.370632648468015,"Non-significant",6.10470470376137,"DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN"
0.572570323944074,14.595930814743,19.3919818390615,1.11594540835801e-07,3.1116086059852e-06,8.06523345227034,"PUR6_HUMAN",21,20.5250209291243,2.84451440592278e-08,7.90424311289638e-07,0.424322128295902,"Non-significant",6.10213971050473,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.531180381774895,16.4136500358582,17.3027583495609,2.57935604093305e-07,5.89546335665656e-06,7.13268392555828,"DHSO_HUMAN",34,20.4745726306999,2.90079859682955e-08,8.03313304255119e-07,0.201300621032699,"Non-significant",6.09511504031067,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
0.578300476074201,13.900295495987,18.8070838903463,1.39816389018403e-07,3.64781408519395e-06,7.81456620352693,"3HAO_HUMAN",23,20.3912444465372,2.99652239007079e-08,8.23673973335359e-07,1.07789087295535,"Up in C",6.08424465674961,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase","3HAO_HUMAN"
0.726922988891578,15.4756450653076,19.5846624638219,1.03755275043004e-07,2.94360245349278e-06,8.14616642914415,"KHK_HUMAN",20,20.3862147682671,3.00241262741387e-08,8.23673973335359e-07,-0.192462444305413,"Non-significant",6.08424465674961,"KHK","Ketohexokinase","KHK_HUMAN"
-0.594343423843386,9.92652928829193,-17.1213741630453,2.78653218991229e-07,6.19449922984886e-06,7.04656162756212,"JAK1_HUMAN",48,-20.3842000917283,3.00477564835182e-08,8.23673973335359e-07,-0.240086078643801,"Non-significant",6.08424465674961,"JAK1","Tyrosine-protein kinase JAK1","JAK1_HUMAN"
0.323560953140253,14.7133501768113,12.6534238156574,2.51035312937837e-06,3.1575932878113e-05,4.59010515477646,"IQGA2_HUMAN",113,20.374322592095,3.01639121788992e-08,8.24074018247771e-07,0.112620830535926,"Non-significant",6.084033778263,"IQGAP2","Ras GTPase-activating-like protein IQGAP2","IQGA2_HUMAN"
0.89806580543519,10.2762399911881,18.731177094291,1.4403891005606e-07,3.74593498780407e-06,7.78146965498321,"F261_HUMAN",31,20.3284402746402,3.07101141832403e-08,8.36180760009436e-07,0.109514713287354,"Non-significant",6.07769982951206,"PFKFB1","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1","F261_HUMAN"
1.36488008499148,12.9924373626709,20.3833337866288,7.72715829018196e-08,2.33948367039315e-06,8.47337468557823,"S22A1_HUMAN",13,20.3133795147224,3.08918144661695e-08,8.38314991901334e-07,0.36293745040895,"Non-significant",6.07659276712077,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
-1.3070719242096,9.98401844501495,-20.4263102053208,7.60800843510282e-08,2.32770029269862e-06,8.4906161613776,"ITM2B_HUMAN",13,-20.2785071452967,3.13171767669459e-08,8.47025240956663e-07,1.25291204452513,"Up in C",6.07210364770369,"ITM2B","Integral membrane protein 2B","ITM2B_HUMAN"
-1.09239530563355,11.8353474140167,-20.76988762204,6.72676855994489e-08,2.10737452105764e-06,8.62715971743159,"LEG3_HUMAN",13,-20.1981116074422,3.23230684625082e-08,8.71326835564091e-07,0.309765338897726,"Non-significant",6.05981891013908,"LGALS3","Galectin-3","LEG3_HUMAN"
0.515103816986073,15.5036599636078,16.1402990469208,4.29180795992144e-07,8.5772733465031e-06,6.56475471529168,"PYGL_HUMAN",56,20.1230306367031,3.32952777524143e-08,8.94562528751953e-07,0.541205406188974,"Up in C",6.04838929741877,"PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN"
-1.46386194229126,9.0662944316864,-19.5241002329189,1.06150076049248e-07,3.00105127896725e-06,8.12081382381024,"ANXA8_HUMAN",17,-20.1030252575714,3.35598256300641e-08,8.98694472482971e-07,-1.14213871955872,"Up in BD",6.04638792947607,"ANXA8","Annexin A8","ANXA8_HUMAN"
-0.596245288848873,12.538548707962,-17.3643330635589,2.51302910921721e-07,5.78311499134763e-06,7.1617193155315,"BAG3_HUMAN",35,-20.037680625182,3.44404929723449e-08,9.19243947294759e-07,0.380788326263453,"Non-significant",6.03656922103499,"BAG3","BAG family molecular chaperone regulator 3","BAG3_HUMAN"
-0.873054265975922,12.9363240003586,-23.3816933309744,2.80166393401199e-08,1.1539442213489e-06,9.59612192950356,"GELS_HUMAN",11,-19.9583497745912,3.55446728711254e-08,9.45604838282988e-07,-0.136127471923803,"Non-significant",6.0242903143454,"GSN","Gelsolin","GELS_HUMAN"
-0.702690124511747,12.4120862483978,-20.4262243182465,7.60824447049025e-08,2.32770029269862e-06,8.49058174108547,"NICA_HUMAN",16,-19.9254177218384,3.60146569496089e-08,9.54976883951396e-07,1.0734553337097,"Up in C",6.02000714076584,"NCSTN","Nicastrin","NICA_HUMAN"
0.686653137207051,15.1722445487976,19.6062225708071,1.02917524488932e-07,2.93007997790593e-06,8.15517308616985,"CK054_HUMAN",18,19.8699885472908,3.68215218884572e-08,9.73191624113817e-07,1.28410363197325,"Up in C",6.01180163753078,"C11orf54","Ester hydrolase C11orf54","CK054_HUMAN"
-1.5746667385101,15.7138339281082,-29.1682647718784,5.42654989330189e-09,3.63892775489682e-07,11.3965705758451,"B2MG_HUMAN",4,-19.8154379811869,3.76354362302928e-08,9.85766184275665e-07,-0.736665010452276,"Up in BD",6.00622608396418,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
0.713958263397249,10.42786693573,19.249568251225,1.17819952544704e-07,3.22969964509366e-06,8.00489846486369,"DEMA_HUMAN",19,19.8138491146726,3.76594431533366e-08,9.85766184275665e-07,-0.372176647186251,"Non-significant",6.00622608396418,"DMTN","Dematin","DEMA_HUMAN"
-0.597709417343179,11.4018644094467,-16.7508774233546,3.27090061277282e-07,6.92078304340395e-06,6.86784459241265,"PRG4_HUMAN",49,-19.8133050021402,3.7667668348805e-08,9.85766184275665e-07,-0.1624746322632,"Non-significant",6.00622608396418,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-0.436098575592052,12.7516100406647,-16.1260533126764,4.31959617738008e-07,8.61159788286535e-06,6.55755119906812,"RAGP1_HUMAN",33,-19.8056731695445,3.77832491138442e-08,9.85766184275665e-07,0.013749122619636,"Non-significant",6.00622608396418,"RANGAP1","Ran GTPase-activating protein 1","RAGP1_HUMAN"
0.452310085296652,10.4213163852692,16.1905107106734,4.1954618522993e-07,8.42623204691993e-06,6.59009582758258,"DP13B_HUMAN",34,19.7753908681289,3.82457966093415e-08,9.94635877205758e-07,0.494119167327876,"Non-significant",6.00233587951816,"APPL2","DCC-interacting protein 13-beta","DP13B_HUMAN"
0.511060237884525,12.3173954486847,16.1016285517548,4.36771437996298e-07,8.68618492132833e-06,6.54518620121624,"CSDE1_HUMAN",47,19.7355952645876,3.8863338552345e-08,1.00608327752366e-06,0.0266189575195312,"Non-significant",5.99736606950662,"CSDE1","Cold shock domain-containing protein E1","CSDE1_HUMAN"
-0.641129016876226,12.9769167900085,-18.9498142307989,1.32250181699199e-07,3.54151146636072e-06,7.87644199621661,"SQSTM_HUMAN",20,-19.7310895215802,3.89339597168388e-08,1.00608327752366e-06,-0.00421452522279964,"Non-significant",5.99736606950662,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
0.519100666046153,11.1707322597504,16.2223646610344,4.13560824034403e-07,8.347344592575e-06,6.60613264238663,"GTF2I_HUMAN",45,19.7186564226411,3.91295784227596e-08,1.00792825181673e-06,0.190819025039678,"Non-significant",5.99657038153047,"GTF2I","General transcription factor II-I","GTF2I_HUMAN"
-0.547075748443575,12.7087068557739,-16.0026294411053,4.56904971604618e-07,8.96419677075505e-06,6.49488155782281,"LIMC1_HUMAN",62,-19.5699237396221,4.15571689681156e-08,1.06556918823902e-06,0.100781440734851,"Non-significant",5.97241834595459,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.669835805892927,15.5111788511276,19.0287175370214,1.28266853466328e-07,3.46919083008596e-06,7.91044973601229,"ADH6_HUMAN",19,19.5656160178065,4.16299522642061e-08,1.06556918823902e-06,-0.114955186843872,"Non-significant",5.97241834595459,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN"
-1.4002001285553,10.335617184639,-24.6939152868271,1.86929193620039e-08,8.52103076984831e-07,10.0420625344127,"PLPP1_HUMAN",6,-19.5557614905764,4.17969924530057e-08,1.06648049296757e-06,-0.0575673580169678,"Non-significant",5.97204708383764,"PLPP1","Phospholipid phosphatase 1","PLPP1_HUMAN"
0.515828371047949,13.9245656728745,16.7478008437615,3.27530279599103e-07,6.92078304340395e-06,6.86634446767645,"ACSA_HUMAN",31,19.4669780997844,4.33362779751705e-08,1.10229015514274e-06,-0.197128295898448,"Non-significant",5.9577040713728,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
-1.01570200920105,9.81094563007355,-20.6160904457724,7.10611578810263e-08,2.20915798868447e-06,8.56632055669832,"ASM3B_HUMAN",12,-19.455531674722,4.35393156396366e-08,1.10399377218754e-06,-0.269941687583927,"Non-significant",5.95703337652731,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","ASM3B_HUMAN"
1.0914788246155,11.0333399772644,19.8871852088665,9.26714248946326e-08,2.6854855056966e-06,8.27164952255067,"IYD1_HUMAN",13,19.438946220021,4.38354047052875e-08,1.10803885912369e-06,0.197942495346073,"Non-significant",5.95544500855429,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN"
0.431748390197773,15.72256731987,15.182520845043,6.70682897416849e-07,1.20972334069755e-05,6.06623133250741,"GLGB_HUMAN",45,19.4294358325329,4.40062052550231e-08,1.1089017063331e-06,-0.303362131118775,"Non-significant",5.95510694825034,"GBE1","1,4-alpha-glucan-branching enzyme","GLGB_HUMAN"
-0.450296878814676,11.5151040554047,-14.8824265085816,7.75616086301071e-07,1.33769065832517e-05,5.90380431195431,"CO5_HUMAN",67,-19.4092969307559,4.43703555314266e-08,1.11461629963466e-06,-0.0166928768157923,"Non-significant",5.95287461031119,"C5","Complement C5","CO5_HUMAN"
-1.18831086158754,10.6302436590195,-17.9677999746651,1.95571482402288e-07,4.85280430645922e-06,7.44105595930662,"TENA_HUMAN",56,-19.3772217044055,4.49573337280723e-08,1.12587594404191e-06,0.0749020576477069,"Non-significant",5.94850946009407,"TNC","Tenascin","TENA_HUMAN"
-0.557003259658824,12.1035615205765,-18.8493880231942,1.37523954278855e-07,3.62295248382671e-06,7.83295409081763,"BIEA_HUMAN",19,-19.2944886318516,4.65119526909243e-08,1.16122456656665e-06,0.0860223770141619,"Non-significant",5.93508378492142,"BLVRA","Biliverdin reductase A","BIEA_HUMAN"
0.541205406188974,14.8852405548096,16.9887790417563,2.94990031254527e-07,6.43427181075063e-06,6.98303880693141,"ALAT1_HUMAN",28,19.2115404074326,4.81313717074847e-08,1.19796917188506e-06,0.56087899208069,"Up in C",5.92155435778349,"GPT","Alanine aminotransferase 1","ALAT1_HUMAN"
-0.882075786590551,11.8434150218963,-19.7893252157206,9.61031855668212e-08,2.75541076921974e-06,8.2312678912989,"ANGL4_HUMAN",14,-19.1764205789114,4.88359943619119e-08,1.21178978058885e-06,-0.329587101936346,"Non-significant",5.91657271436844,"ANGPTL4","Angiopoietin-related protein 4","ANGL4_HUMAN"
-0.480645418167127,11.8675585985184,-18.0148622510344,1.91849825368416e-07,4.77505976392431e-06,7.46245143609846,"GNA13_HUMAN",21,-19.1468585474612,4.94380796491433e-08,1.22298956790594e-06,0.505292892456049,"Up in C",5.91257724747738,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN"
0.791463851928706,10.117639541626,16.9508234878798,2.99863836779039e-07,6.52304335556334e-06,6.96476621155371,"AKA12_HUMAN",66,19.1375713321131,4.96289452203502e-08,1.22397951829155e-06,0.595039367675785,"Up in C",5.91222584948407,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.845857381820654,12.0982676744461,-18.5718050609597,1.53382144701768e-07,3.96351185385397e-06,7.71154681178805,"APOL3_HUMAN",18,-19.0145829539711,5.22360190793605e-08,1.28260181485077e-06,-0.0776290893554759,"Non-significant",5.89190814990208,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.738820552825921,9.34792232513428,-17.5302655225342,2.34368387173002e-07,5.60963154431192e-06,7.2394652066797,"FLRT3_HUMAN",27,-19.0106419860379,5.23220607241317e-08,1.28260181485077e-06,-1.77598607540131,"Up in BD",5.89190814990208,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.853234767913779,10.1083915233612,18.2365586234433,1.7536142994824e-07,4.42442038663284e-06,7.56250437228423,"ABHD2_HUMAN",20,18.9729498013848,5.31530544432597e-08,1.29904784262834e-06,0.114519357681274,"Non-significant",5.88637485400251,"ABHD2","Monoacylglycerol lipase ABHD2","ABHD2_HUMAN"
-0.4085404872894,15.6449955701828,-14.68817257442,8.53401800597031e-07,1.43364434990565e-05,5.79698736790321,"KPYM_HUMAN",44,-18.9417696563831,5.38516683938029e-08,1.30952336382518e-06,0.1152784824371,"Non-significant",5.88288674871654,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
0.4598844051361,10.8224328756333,15.6264960942779,5.43560582374494e-07,1.02807705486868e-05,6.30097640760398,"LONP2_HUMAN",36,18.9394318577732,5.39044618582217e-08,1.30952336382518e-06,-0.112319946289052,"Non-significant",5.88288674871654,"LONP2","Lon protease homolog 2, peroxisomal","LONP2_HUMAN"
-0.837184190750122,13.3866740465164,-20.1933199434012,8.27989429149041e-08,2.44302044658739e-06,8.39670498819521,"SDCB1_HUMAN",13,-18.9311320344072,5.40923622313734e-08,1.31016545416527e-06,0.517252564430238,"Up in C",5.88267385602848,"SDCBP","Syntenin-1","SDCB1_HUMAN"
-0.955089330673204,10.5142828226089,-17.4891849869934,2.38437465156706e-07,5.66978245962446e-06,7.22028472841665,"ADA10_HUMAN",33,-18.8466041725216,5.60483877463785e-08,1.35350183980391e-06,-0.405542135238649,"Non-significant",5.86854114956016,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
-0.763051986694334,8.54590249061584,-16.784696107961,3.22294871302382e-07,6.86378106495414e-06,6.8843167541709,"ZFY26_HUMAN",49,-18.8166839133325,5.67596606887133e-08,1.36661094014308e-06,0.438667893409733,"Non-significant",5.86435510693782,"ZFYVE26","Zinc finger FYVE domain-containing protein 26","ZFY26_HUMAN"
0.554789066314676,11.1564002037048,15.5725643961034,5.57446303918013e-07,1.04701835879416e-05,6.27280534596245,"ARHGC_HUMAN",62,18.7608092200794,5.81151849381416e-08,1.39510831534935e-06,0.834451436996457,"Up in C",5.8553920727256,"ARHGEF12","Rho guanine nucleotide exchange factor 12","ARHGC_HUMAN"
1.00055384635922,11.969465136528,17.4339651523666,2.44033488602278e-07,5.68990726011174e-06,7.1944329405054,"GYS2_HUMAN",33,18.721029041763,5.91023697550616e-08,1.41462132210198e-06,-0.154878735542297,"Non-significant",5.84935980023247,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
-0.402147293090827,12.2184734344483,-14.8800966910881,7.76500246575249e-07,1.33769065832517e-05,5.9025310847898,"PYRG1_HUMAN",36,-18.6692352286237,6.04159710411333e-08,1.43818519868844e-06,-0.382758855819702,"Non-significant",5.84218518517039,"CTPS1","CTP synthase 1","PYRG1_HUMAN"
0.37468338012695,16.5517935752869,15.1045409640608,6.96317990645848e-07,1.23630725954057e-05,6.02432186560151,"ACY1_HUMAN",30,18.6682468441204,6.04413547883605e-08,1.43818519868844e-06,0.344031810760498,"Non-significant",5.84218518517039,"ACY1","Aminoacylase-1","ACY1_HUMAN"
-0.685527801513699,12.1607356071472,-17.3548900708813,2.52307457103409e-07,5.78311499134763e-06,7.15727304641202,"MA1A1_HUMAN",24,-18.6223141117395,6.16342939422035e-08,1.45911709791722e-06,0.458923816680899,"Non-significant",5.83590985345362,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-0.708946704864479,13.5058157444,-16.4867014294787,3.67450818155473e-07,7.58650366033972e-06,6.73804688942475,"ITIH2_HUMAN",47,-18.6205476487643,6.16806956600453e-08,1.45911709791722e-06,0.184940814971922,"Non-significant",5.83590985345362,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.8167018890381,17.9766688346863,17.484767564934,2.38879751975213e-07,5.66978245962446e-06,7.21821960773653,"LDHA_HUMAN",24,18.5886754767344,6.25246820672203e-08,1.47478276248089e-06,-1.49160099029545,"Up in BD",5.83127194714619,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-2.45886766910553,8.52087110280991,-17.8121301291999,2.08475905842969e-07,5.09510090364414e-06,7.36989040839872,"ASNS_HUMAN",22,-18.5416054389845,6.37948907805325e-08,1.50038186606736e-06,-0.8529372215271,"Up in BD",5.82379819346458,"ASNS","Asparagine synthetase [glutamine-hydrolyzing]","ASNS_HUMAN"
0.314567327499423,12.9731763601303,12.0030085365642,3.66695853953204e-06,4.14974917569916e-05,4.16595113257867,"MYLK_HUMAN",102,18.4880762635322,6.52746785332407e-08,1.52853489682838e-06,-1.08213901519775,"Up in BD",5.81572464177466,"MYLK","Myosin light chain kinase, smooth muscle","MYLK_HUMAN"
0.465815544128404,11.7923970222473,18.146898264011,1.81828807739911e-07,4.56767475542303e-06,7.52218521064449,"MPI_HUMAN",19,18.4847213358066,6.53686972146228e-08,1.52853489682838e-06,-0.15977001190185,"Non-significant",5.81572464177466,"MPI","Mannose-6-phosphate isomerase","MPI_HUMAN"
-0.546023607254051,9.93859732151033,-15.3615403941058,6.15766364191991e-07,1.13811578110565e-05,6.1616683047127,"FA5_HUMAN",56,-18.3863216400998,6.81949345816213e-08,1.59003936550367e-06,-3.30701482295993,"Up in BD",5.79859212347239,"F5","Coagulation factor V","FA5_HUMAN"
0.624630212783822,13.1383472681046,17.4407948829154,2.43333375812407e-07,5.68990726011174e-06,7.19763469987786,"GRB14_HUMAN",21,18.3518485527687,6.9217262295125e-08,1.60925176579554e-06,-0.259867072105407,"Non-significant",5.79337600565723,"GRB14","Growth factor receptor-bound protein 14","GRB14_HUMAN"
-0.503413915634148,11.6790624856949,-15.080271484779,7.04520802381407e-07,1.24271343272233e-05,6.01123621368177,"MDR1_HUMAN",52,-18.3307329392004,6.98519412884354e-08,1.61936757604104e-06,-0.174589157104492,"Non-significant",5.79065456068009,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.572444438934351,13.0097670555115,-17.15388614044,2.74805250390459e-07,6.12574121337414e-06,7.06206391106478,"GGT1_HUMAN",22,-18.2874843735676,7.11723424543919e-08,1.64527745491435e-06,0.0251317024231259,"Non-significant",5.78376085335075,"GGT1","Glutathione hydrolase 1 proenzyme","GGT1_HUMAN"
0.489995002746575,10.4643476009369,14.4643797838552,9.54149545789378e-07,1.56720028634312e-05,5.67224669555193,"MYO7A_HUMAN",93,18.2263448116497,7.30869547351838e-08,1.68473736000364e-06,-0.16576838493345,"Non-significant",5.77346779330395,"MYO7A","Unconventional myosin-VIIa","MYO7A_HUMAN"
1.08559942245487,11.7111716270447,27.8950180564247,7.56229878782054e-09,4.70582346950873e-07,11.0345434364891,"PIN4_HUMAN",6,18.2134450824451,7.34982495795652e-08,1.68941868863624e-06,0.00813889503479182,"Non-significant",5.77226270588754,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN"
0.600257158279447,14.2244199514389,15.7937821875731,5.02913943783268e-07,9.6015146820175e-06,6.38776588158881,"PFKAL_HUMAN",43,18.1806714595716,7.45549207691988e-08,1.7088661783087e-06,0.188288211822476,"Non-significant",5.76729194564535,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
0.724751710891724,12.3598982095718,17.6149532675211,2.26225266607422e-07,5.4468599799781e-06,7.27886717867965,"SIAT1_HUMAN",19,18.1643820116639,7.50864435276627e-08,1.7141144260072e-06,-0.0629806518554705,"Non-significant",5.7659601900413,"ST6GAL1","Beta-galactoside alpha-2,6-sialyltransferase 1","SIAT1_HUMAN"
0.354713201522799,12.6271957159042,13.4910286526293,1.58092765579859e-06,2.25441950775919e-05,5.10753407631771,"SRBS1_HUMAN",46,18.1607235847493,7.52064007466801e-08,1.7141144260072e-06,0.306933164596559,"Non-significant",5.7659601900413,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-0.940321683883669,9.36780226230621,-17.5459573005829,2.32834863261886e-07,5.58941443936964e-06,7.24678006107994,"CDK18_HUMAN",19,-18.1523289878713,7.54824663113504e-08,1.71558748361428e-06,0.482666969299315,"Non-significant",5.76558713089711,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
-0.576326370239272,12.3012115955353,-18.8215103656142,1.39029806283459e-07,3.63899305865802e-06,7.82084140665531,"CASP7_HUMAN",16,-18.0794806865335,7.79264378887791e-08,1.76286580758935e-06,-0.376985311508198,"Non-significant",5.75378074569362,"CASP7","Caspase-7","CASP7_HUMAN"
-0.641541957855228,12.9107227325439,-18.1219764485052,1.83674066128018e-07,4.59978818692203e-06,7.5109433005272,"ADPRS_HUMAN",17,-18.0774113945606,7.79971438161913e-08,1.76286580758935e-06,-0.0580056905746478,"Non-significant",5.75378074569362,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
-0.608328580856327,11.867316365242,-15.8157603885745,4.97833607838782e-07,9.57199288166547e-06,6.39910244387909,"FPRP_HUMAN",40,-18.0504980800611,7.89233276432829e-08,1.77884411249333e-06,0.874196887016295,"Up in C",5.74986210927994,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-0.602643966674798,11.4960203170777,-15.8328472028965,4.93923980849042e-07,9.55183320033207e-06,6.40790548802387,"G6PD_HUMAN",38,-18.0271252144265,7.97376798947034e-08,1.79222031763331e-06,0.406434297561639,"Non-significant",5.74660860357399,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN"
-0.82255434989929,8.92673313617706,-16.6924259666511,3.35569321275976e-07,7.01755018771461e-06,6.83929799490995,"DDX27_HUMAN",28,-17.9422159642143,8.27763110211275e-08,1.85079656903379e-06,-1.06803011894227,"Up in BD",5.73264131425701,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN"
-0.66243171691892,10.1275534629822,-17.4224117778335,2.45223010627663e-07,5.6979802365067e-06,7.18901395132427,"COR2A_HUMAN",19,-17.941567964722,8.27999943997123e-08,1.85079656903379e-06,-0.882075786590551,"Up in BD",5.73264131425701,"CORO2A","Coronin-2A","COR2A_HUMAN"
0.73747229576111,9.43513476848602,17.0870750028755,2.82778871435775e-07,6.23496674682031e-06,7.03017598199484,"GPC1_HUMAN",21,17.9107587692855,8.39348351898892e-08,1.87100893607352e-06,0.575879335403474,"Up in C",5.72792413827329,"GPC1","Glypican-1","GPC1_HUMAN"
0.451033115386997,13.5922250747681,14.1667442613282,1.10961319447709e-06,1.75785196650119e-05,5.50347605785584,"DDB1_HUMAN",62,17.8575938477913,8.59343663124121e-08,1.91033273495592e-06,0.233654499053952,"Non-significant",5.71889098229684,"DDB1","DNA damage-binding protein 1","DDB1_HUMAN"
