"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.342159867286682,7.114573041598,-2.56768806591073,0.0247987898750593,0.125643157321046,-4.2036665118745,"EAPP_HUMAN",7,-2.54718330532202,0.0249319329438893,0.124537073776883,0.103302836418136,"Non-significant",0.904701343026718,"EAPP","E2F-associated phosphoprotein","EAPP_HUMAN"
-0.280585885047913,7.84276008605957,-2.52666744939321,0.0267352640765959,0.131523905054779,-4.27606985355033,"COIL_HUMAN",11,-2.54304160402645,0.0251253333487109,0.125426034474799,0.00936961174012474,"Non-significant",0.901612308360053,"COIL","Coilin","COIL_HUMAN"
-0.301422894001009,7.9389386177063,-2.61641032860749,0.022676175644389,0.119203932381597,-4.11725225983964,"CDN2C_HUMAN",6,-2.53986504645782,0.0252746510966361,0.12609397757051,0.0277385115623474,"Non-significant",0.899305655459862,"CDKN2C","Cyclin-dependent kinase 4 inhibitor C","CDN2C_HUMAN"
0.348627924919127,8.23945887883504,2.5142546235389,0.0273497266158263,0.133023546040588,-4.29791234075459,"PNO1_HUMAN",10,2.53910703970829,0.0253104090956632,0.126179326632533,0.332832217216495,"Non-significant",0.899011794575904,"PNO1","RNA-binding protein PNO1","PNO1_HUMAN"
-0.151276230812078,12.3837292194366,-2.69769425106588,0.0195246075541868,0.109281326165893,-3.97216805057051,"RET5_HUMAN",10,-2.53845091686423,0.0253414004695422,0.126179326632533,-0.192005157470662,"Non-significant",0.899011794575904,"RBP5","Retinol-binding protein 5","RET5_HUMAN"
-0.155145645141635,11.5937963326772,-2.51096563620278,0.0275148273403058,0.133420645462211,-4.30369452678562,"ACY3_HUMAN",16,-2.53840189767197,0.025343717324228,0.126179326632533,-0.1804376244545,"Non-significant",0.899011794575904,"ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)","ACY3_HUMAN"
-0.102707624435396,10.3554133574168,-2.28735938602719,0.0413104045590628,0.173062019225598,-4.69089131643978,"VCIP1_HUMAN",60,-2.53780063359509,0.0253721523324862,0.126179326632533,-0.379865050315857,"Non-significant",0.899011794575904,"VCPIP1","Deubiquitinating protein VCPIP1","VCIP1_HUMAN"
0.101644277572634,9.56551837921143,2.27373982929265,0.0423368843099163,0.175995835696517,-4.71405474621217,"SPT6H_HUMAN",69,2.53770915795028,0.025376481113979,0.126179326632533,-0.0186685919761649,"Non-significant",0.899011794575904,"SUPT6H","Transcription elongation factor SPT6","SPT6H_HUMAN"
0.174802362918854,7.78982528050741,2.44245787621283,0.0311821720324488,0.145558593973413,-4.42360282492835,"MIB2_HUMAN",28,2.53753099026817,0.0253849143649798,0.126179326632533,-0.0785404443741093,"Non-significant",0.899011794575904,"MIB2","E3 ubiquitin-protein ligase MIB2","MIB2_HUMAN"
0.203579664230347,7.95938456058502,2.47250575805223,0.0295187568211603,0.140291850385954,-4.37113781057747,"MCE1_HUMAN",20,2.53689317061288,0.0254151267150535,0.126252282893178,-0.243924617767313,"Non-significant",0.898760760227547,"RNGTT","mRNA-capping enzyme","MCE1_HUMAN"
-0.589340984821316,7.35991315046946,-2.54833745627792,0.0256946107129674,0.127953493421744,-4.23786271616163,"RM35_HUMAN",3,-2.53636083358033,0.0254403692433687,0.126300476995026,-0.0443457365036011,"Non-significant",0.898595009255307,"MRPL35","Large ribosomal subunit protein bL35m","RM35_HUMAN"
0.11434841156006,10.9180932839712,2.60248458797292,0.0232640201414014,0.121118956879673,-4.14199545555182,"RPAC1_HUMAN",14,2.5358711252651,0.0254636118601197,0.126338689613671,-0.0484114885330111,"Non-significant",0.898463631925609,"POLR1C","DNA-directed RNA polymerases I and III subunit RPAC1","RPAC1_HUMAN"
-0.286161661148061,13.7790265083313,-2.59064139813599,0.023775665496528,0.122746731710783,-4.16301078642912,"NTF2_HUMAN",7,-2.53345988421127,0.0255783552255308,0.126787183823219,-0.0630835294723742,"Non-significant",0.896924644531277,"NUTF2","Nuclear transport factor 2","NTF2_HUMAN"
-0.0914474725722982,11.3901413281759,-2.53762332073821,0.02620410347722,0.129538168466768,-4.25676496526669,"TATD1_HUMAN",17,-2.53331622086415,0.0255852075144678,0.126787183823219,-0.0956490635871887,"Non-significant",0.896924644531277,"TATDN1","Deoxyribonuclease TATDN1","TATD1_HUMAN"
0.152985572814924,18.0845896402995,2.40198492227752,0.0335665846525667,0.152525297939212,-4.49393889945174,"ANXA2_HUMAN",39,2.53222283583455,0.0256374168876876,0.126968486926409,-0.134068965911847,"Non-significant",0.896304055833237,"ANXA2","Annexin A2","ANXA2_HUMAN"
0.274335920810695,7.37817009290059,2.56995059509678,0.024696059228678,0.125205784997795,-4.19966346682339,"FHI2B_HUMAN",8,2.53125833377343,0.0256835578069884,0.127119533676854,0.0855079889297112,"Non-significant",0.895787708956282,"FHIP2B","FHF complex subunit HOOK-interacting protein 2B","FHI2B_HUMAN"
0.210311293601992,10.0569536685944,2.48726129371481,0.0287337183720791,0.137850607561917,-4.34530021482703,"RINT1_HUMAN",16,2.53081818476771,0.0257046408865011,0.127146449473277,0.2080157995224,"Non-significant",0.895695762862971,"RINT1","RAD50-interacting protein 1","RINT1_HUMAN"
-0.152949333190923,8.96650258700053,-2.53606424951864,0.0262790580835863,0.129829729510824,-4.25951362064278,"CDK6_HUMAN",14,-2.52917952451238,0.0257832800983025,0.127457857274273,0.280029177665707,"Non-significant",0.894633386827294,"CDK6","Cyclin-dependent kinase 6","CDK6_HUMAN"
0.0728524923324354,13.5747910340627,2.33942202274148,0.0376015809713029,0.164209428381785,-4.60186739977536,"KAP0_HUMAN",25,2.5275452089049,0.0258619430668922,0.127760622451475,0.0522093176841736,"Non-significant",0.893602980975849,"PRKAR1A","cAMP-dependent protein kinase type I-alpha regulatory subunit","KAP0_HUMAN"
-0.197869062423678,16.8877701759339,-2.62114786806724,0.0224795257703555,0.118476722396679,-4.10882675831106,"ACBP_HUMAN",9,-2.5272543494514,0.0258759670918085,0.127760622451475,-0.0288743972778338,"Non-significant",0.893602980975849,"DBI","Acyl-CoA-binding protein","ACBP_HUMAN"
-0.107686877250661,12.3361210028331,-2.66140238093802,0.0208746832339365,0.113401437595055,-4.03708009688197,"PTGR2_HUMAN",13,-2.52583623389222,0.0259444483224866,0.128020966312598,0.0882240533828504,"Non-significant",0.892718899038016,"PTGR2","Prostaglandin reductase 2","PTGR2_HUMAN"
-0.0826708078384648,11.5038904349009,-2.3385364872042,0.0376619094709667,0.164209428381785,-4.60338777986873,"NUB1_HUMAN",27,-2.52471974170336,0.0259984876125551,0.128167098963376,-0.179993867874126,"Non-significant",0.892223445741442,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
-0.136821985244778,14.6149446964264,-2.50675186520893,0.0277277668733307,0.13421296091695,-4.31109921606265,"MIC19_HUMAN",16,-2.52432563653127,0.0260175887129869,0.128167098963376,-0.23982191085814,"Non-significant",0.892223445741442,"CHCHD3","MICOS complex subunit MIC19","MIC19_HUMAN"
0.179319381713869,8.44273432095846,3.1026385468381,0.00923388096380524,0.0677016738542595,-3.23703737451133,"OAF_HUMAN",5,2.52424755230974,0.0260213748356799,0.128167098963376,0.095139145851137,"Non-significant",0.892223445741442,"OAF","Out at first protein homolog","OAF_HUMAN"
-0.258245468139664,15.9659961064657,-2.4517605035138,0.0306577225727382,0.144045817846521,-4.40738189580477,"UDB10_HUMAN",24,-2.52287166174585,0.0260881762236379,0.128418296892493,0.0390706062316895,"Non-significant",0.891373094076098,"UGT2B10","UDP-glucuronosyltransferase 2B10","UDB10_HUMAN"
-0.191985964775089,8.24266417821248,-2.51734297530259,0.0271955746947112,0.132679205479644,-4.29248083139979,"CP2U1_HUMAN",13,-2.52224955990672,0.026118434647791,0.128489417907141,0.0781685113906878,"Non-significant",0.891132638354304,"CYP2U1","Cytochrome P450 2U1","CP2U1_HUMAN"
-0.231722712516801,12.693513472875,-2.47454940583083,0.0294088004921697,0.139932858079545,-4.36756214553548,"GPX2_HUMAN",16,-2.52137260957404,0.0261611464084277,0.128535893302411,0.21977651119232,"Non-significant",0.890975579830886,"GPX2","Glutathione peroxidase 2","GPX2_HUMAN"
0.218726277351381,9.45689272880554,2.44043499371033,0.0312973586397318,0.145844973431824,-4.42712747232073,"MAGD2_HUMAN",27,2.52131846486448,0.0261637857368092,0.128535893302411,-0.14691090583805,"Non-significant",0.890975579830886,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
0.368879616260529,7.10723368326823,2.46295602236467,0.0300378745521568,0.142250644678272,-4.387834188482,"HS12A_HUMAN",17,2.52108171015847,0.0261753295700123,0.128535893302411,0.0274319648742658,"Non-significant",0.890975579830886,"HSPA12A","Heat shock 70 kDa protein 12A","HS12A_HUMAN"
0.507542312145234,6.83306936422984,2.50338639218247,0.0278989880792311,0.134796520404831,-4.31701054242208,"TBC16_HUMAN",6,2.52000474511166,0.0262279032028472,0.128716285827017,0.218308806419371,"Non-significant",0.890366500513315,"TBC1D16","TBC1 domain family member 16","TBC16_HUMAN"
0.184760808944672,10.7357329527537,2.63661699802408,0.0218489840206652,0.116641086090758,-4.08128833504675,"TPPC1_HUMAN",9,2.51892195292352,0.0262808644116595,0.128898361541072,-0.0293148159980774,"Non-significant",0.889752603035997,"TRAPPC1","Trafficking protein particle complex subunit 1","TPPC1_HUMAN"
-0.576219677925113,6.03805470466614,-2.51378992815834,0.0273729948397545,0.133023546040588,-4.29872943272499,"KLH11_HUMAN",4,-2.51720313100923,0.0263651477080873,0.129233748747663,-0.0401812791824749,"Non-significant",0.888624057695988,"KLHL11","Kelch-like protein 11","KLH11_HUMAN"
-0.602194726467133,6.60133004188538,-2.52437646376013,0.0268476529712306,0.131837387128212,-4.28010361960648,"GREM2_HUMAN",3,-2.51687034242997,0.0263814963863246,0.129235937993767,-0.0575047731399643,"Non-significant",0.888616700721059,"GREM2","Gremlin-2","GREM2_HUMAN"
0.341379463672637,7.84727744261424,2.45830212870419,0.0302940524670877,0.142724501101462,-4.39596346820333,"SEGN_HUMAN",17,2.51567067559041,0.0264405131320927,0.12944701820754,0.0178842544555664,"Non-significant",0.887907949021508,"SCGN","Secretagogin","SEGN_HUMAN"
0.262453079223635,8.607666015625,2.6359619755324,0.0218753285513149,0.116641086090758,-4.08245525511482,"S35A1_HUMAN",6,2.51515001017957,0.0264661666595322,0.129494603517169,0.0923334360122698,"Non-significant",0.887748329741405,"SLC35A1","CMP-sialic acid transporter","S35A1_HUMAN"
-0.320755064487458,6.85608800252279,-2.6053229297181,0.0231430081678288,0.120953843974241,-4.13695512504894,"LMBL4_HUMAN",5,-2.5131700247267,0.0265639421237606,0.129894800023949,0.107743144035341,"Non-significant",0.886408234347352,"L3MBTL4","Lethal(3)malignant brain tumor-like protein 4","LMBL4_HUMAN"
0.267710208892815,8.17227327823639,3.03776839169092,0.010411712115819,0.07370730345406,-3.35579705379521,"IFM2_HUMAN",2,2.51233428324921,0.0266053175226664,0.129942373559383,0.595408439636229,"Non-significant",0.886249204568281,"IFITM2","Interferon-induced transmembrane protein 2","IFM2_HUMAN"
-0.148358225822465,11.2448128064474,-2.42894195478607,0.0319596437141634,0.147745178876568,-4.44713472244685,"GLPK_HUMAN",23,-2.51232759237598,0.0266056490221254,0.129942373559383,-0.117779970169071,"Non-significant",0.886249204568281,"GK","Glycerol kinase","GLPK_HUMAN"
0.102702498435974,11.3480763435364,2.4774758308576,0.0292520385593886,0.139353603711075,-4.36244032597999,"SHLB2_HUMAN",18,2.5117378911463,0.0266348814952684,0.130007016163391,-0.164192676544173,"Non-significant",0.886033209240689,"SH3GLB2","Endophilin-B2","SHLB2_HUMAN"
0.125528931617735,10.8991337617238,2.7783154284475,0.0168256785069749,0.0990886153812936,-3.82726374238261,"ICT1_HUMAN",10,2.50963068420178,0.0267395935422135,0.130350119709702,0.256592154502869,"Non-significant",0.884888565652237,"MRPL58","Large ribosomal subunit protein mL62","ICT1_HUMAN"
-0.308881878852842,6.62292603651683,-2.4637591640549,0.0299938777273537,0.142134253230439,-4.38643079213674,"GAS6_HUMAN",14,-2.5094510159142,0.0267485400945214,0.130350119709702,-0.0343414545059115,"Non-significant",0.884888565652237,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN"
-0.0923924446106277,12.3269693851471,-2.28615259755134,0.041400389726576,0.173241444913825,-4.6929459025906,"ENPP1_HUMAN",37,-2.50935562076449,0.0267532914575838,0.130350119709702,-0.106214165687575,"Non-significant",0.884888565652237,"ENPP1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1","ENPP1_HUMAN"
0.461379170417777,10.8496400515239,2.60415942962456,0.0231925390232615,0.121057010046272,-4.13902144581844,"TMM19_HUMAN",2,2.50847102886724,0.0267973894105476,0.130486748795399,-0.180823683738709,"Non-significant",0.884433589607228,"TMEM19","Transmembrane protein 19","TMM19_HUMAN"
0.43527042865755,11.2579599221548,2.55001958832415,0.0256155016519702,0.127737743118446,-4.23489297184351,"HBA_HUMAN",4,2.50756349725605,0.0268427040471011,0.130629135204066,0.146562576293945,"Non-significant",0.883959948274005,"HBA2","Hemoglobin subunit alpha","HBA_HUMAN"
0.350662112236021,8.9434560139974,2.43949497067398,0.0313510252151027,0.146011336345639,-4.42876503500141,"C1TM_HUMAN",25,2.50687834755986,0.0268769638880609,0.130630712967016,0.302089929580687,"Non-significant",0.883954702816294,"MTHFD1L","Monofunctional C1-tetrahydrofolate synthase, mitochondrial","C1TM_HUMAN"
0.517625033855438,6.82034170627594,2.51728088109166,0.0271986657227867,0.132679205479644,-4.29259005648607,"JOS2_HUMAN",4,2.50674579529083,0.0268835968411158,0.130630712967016,0.126281440258023,"Non-significant",0.883954702816294,"JOSD2","Josephin-2","JOS2_HUMAN"
-0.254961490631104,8.44733166694641,-3.11335364660634,0.00905262646951528,0.0668217032858771,-3.21739720980415,"CRLS1_HUMAN",2,-2.5065929092926,0.0268912492671118,0.130630712967016,0.0116029977798497,"Non-significant",0.883954702816294,"CRLS1","Cardiolipin synthase (CMP-forming)","CRLS1_HUMAN"
-0.18906509876251,9.45179359118144,-2.45897665061687,0.0302567920770094,0.142631641073002,-4.39478553643236,"PGLT1_HUMAN",17,-2.50598985097331,0.0269214547986862,0.130699320877492,-0.0224554538726878,"Non-significant",0.883726669037083,"POGLUT1","Protein O-glucosyltransferase 1","PGLT1_HUMAN"
0.0827493667602486,10.7479345798493,2.37625802614827,0.0351726783516644,0.157579028094805,-4.53844153722557,"TBC23_HUMAN",23,2.50470371676783,0.026985983439715,0.130934380546008,-0.0115159749984741,"Non-significant",0.882946302105254,"TBC1D23","TBC1 domain family member 23","TBC23_HUMAN"
0.185591340064999,8.63158297538757,2.42571728437482,0.0321478853473891,0.148409914936192,-4.45274270527359,"STAU2_HUMAN",24,2.50438245735191,0.027002125192741,0.130934529499646,0.0568513870239133,"Non-significant",0.882945808043223,"STAU2","Double-stranded RNA-binding protein Staufen homolog 2","STAU2_HUMAN"
-0.116137266159066,9.91680995623271,-2.35780612682684,0.0363698858607163,0.161089314183728,-4.57025687981256,"EF2K_HUMAN",31,-2.50329871093671,0.0270566472254076,0.131120675015437,-0.0800812244415283,"Non-significant",0.882328823663268,"EEF2K","Eukaryotic elongation factor 2 kinase","EF2K_HUMAN"
0.0889621973037826,14.1518309911092,2.43059230996796,0.0318637159563491,0.14746948723078,-4.44426366228186,"VAT1_HUMAN",20,2.50206503264997,0.0271188417994664,0.131338788038476,0.0455034375190735,"Non-significant",0.881606995590915,"VAT1","Synaptic vesicle membrane protein VAT-1 homolog","VAT1_HUMAN"
-0.250237345695465,13.2191642920176,-2.93844530194178,0.0125131418700181,0.0832877182454033,-3.53704940653475,"RL35_HUMAN",3,-2.50176524270268,0.0271339762663469,0.131338788038476,0.0804861783981625,"Non-significant",0.881606995590915,"RPL35","Large ribosomal subunit protein uL29","RL35_HUMAN"
0.367844104766842,7.77020219961802,2.4474592993325,0.0308991396405618,0.14465282710763,-4.41488434682964,"CHSTD_HUMAN",15,2.50070609919454,0.0271875110679116,0.131519584791023,0.0711063146591258,"Non-significant",0.881009570874983,"CHST13","Carbohydrate sulfotransferase 13","CHSTD_HUMAN"
0.140619158744808,8.33850256601969,2.40369263194085,0.0334625140961341,0.152352858296517,-4.49097909221949,"ANS1A_HUMAN",25,2.49982524507707,0.0272321119770758,0.131585123785192,0.132287859916699,"Non-significant",0.880793206642963,"ANKS1A","Ankyrin repeat and SAM domain-containing protein 1A","ANS1A_HUMAN"
-0.184416890144327,15.142945766449,-2.54351837523194,0.0259225681812119,0.128851811381473,-4.24636753376538,"ABHEB_HUMAN",11,-2.49979901093432,0.0272334413937114,0.131585123785192,-0.0265953540802002,"Non-significant",0.880793206642963,"ABHD14B","Putative protein-lysine deacylase ABHD14B","ABHEB_HUMAN"
-0.226444482803315,13.3447016080221,-3.38979407853558,0.0054345530946882,0.0472005153188839,-2.70930336946873,"TM258_HUMAN",2,-2.49894074498481,0.0272769687064532,0.131717126962178,-0.225428700447113,"Non-significant",0.880357750766693,"TMEM258","Transmembrane protein 258","TM258_HUMAN"
-0.0746247768401869,14.851756811142,-2.12782778635664,0.0549672643370196,0.205293638449889,-4.95865906639697,"MIC60_HUMAN",59,-2.4985464802715,0.0272969865531854,0.131735516459464,-0.146550774574262,"Non-significant",0.880297121599296,"IMMT","MICOS complex subunit MIC60","MIC60_HUMAN"
-0.182365775108323,13.7349448998769,-3.29197543183722,0.00650783892978187,0.0532620412712359,-2.88929499450726,"NDUB3_HUMAN",4,-2.49782851050664,0.0273334762512621,0.131833330263506,0.0226638317108119,"Non-significant",0.879974776998806,"NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","NDUB3_HUMAN"
0.169040083885184,10.4254294236501,2.94990956118531,0.0122504271536598,0.0822479682816248,-3.51617022381508,"T179B_HUMAN",6,2.49750604391268,0.0273498804635191,0.131834210276999,0.0658164024353116,"Non-significant",0.879971878007119,"TMEM179B","Transmembrane protein 179B","T179B_HUMAN"
-1.12490260601044,10.6195748647054,-2.44062460886431,0.0312865441513703,0.145844973431824,-4.42679712929794,"S10A9_HUMAN",8,-2.49659068022666,0.0273964978607974,0.131912416126999,-0.0184746980667114,"Non-significant",0.879714324986888,"S100A9","Protein S100-A9","S10A9_HUMAN"
0.159118533134459,9.02124659220378,2.8759685741409,0.0140466733673879,0.0898169271886402,-3.65061423858623,"NAA20_HUMAN",7,2.49655007556626,0.0273985675430508,0.131912416126999,0.103648781776428,"Non-significant",0.879714324986888,"NAA20","N-alpha-acetyltransferase 20","NAA20_HUMAN"
-0.541248559951784,6.91344567139943,-2.43141518045049,0.0318159901998698,0.147405355948136,-4.44283190645075,"FRAS1_HUMAN",20,-2.49300409185336,0.0275798961277423,0.132706818135087,-0.0747777223587125,"Non-significant",0.877106763628576,"FRAS1","Extracellular matrix organizing protein FRAS1","FRAS1_HUMAN"
0.281086564064028,9.06923365592956,2.58328276233116,0.0240990949800284,0.123722896337771,-4.17605542047638,"TXN4B_HUMAN",6,2.49215862494366,0.0276233012035616,0.132837023006713,-0.0746560096740492,"Non-significant",0.876680865881877,"TXNL4B","Thioredoxin-like protein 4B","TXN4B_HUMAN"
-0.159491062164301,13.4109329382579,-2.43362165479496,0.0316883574281174,0.147185722499377,-4.4389919608044,"ZA2G_HUMAN",19,-2.49155884716384,0.0276541329811298,0.132906646207949,-0.567625284194937,"Non-significant",0.876453300928849,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN"
-0.17480742931367,9.87939262390137,-2.38099877062319,0.0348712621607249,0.156699302784709,-4.53025338266533,"PKHA6_HUMAN",38,-2.49109492933649,0.0276780036472682,0.132942751561081,0.55492007732391,"Non-significant",0.876335336729116,"PLEKHA6","Pleckstrin homology domain-containing family A member 6","PKHA6_HUMAN"
0.122209548950192,17.2414633433024,2.89165547683843,0.0136448827156737,0.0882392613799549,-3.62213666483092,"RS27A_HUMAN",9,2.49067206856492,0.0276997790938236,0.132968756465153,-0.0658692121505489,"Non-significant",0.876250392783208,"RPS27A","Ubiquitin-ribosomal protein eS31 fusion protein","RS27A_HUMAN"
0.110661387443519,11.5923058191935,2.60673731727829,0.0230829362758629,0.12087308190331,-4.13444291158353,"TM1L1_HUMAN",13,2.49031380687376,0.0277182409334078,0.132978833568952,-0.122677445411702,"Non-significant",0.876217480805513,"TOM1L1","TOM1-like protein 1","TM1L1_HUMAN"
0.237840294837949,6.9681126276652,2.64943361341279,0.0213397256015356,0.114776935780066,-4.05844092360829,"ADPRM_HUMAN",6,2.48995533985024,0.027736725258209,0.132989006592015,0.258479833602902,"Non-significant",0.8761842580837,"ADPRM","Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase","ADPRM_HUMAN"
0.256592154502867,8.88044635454814,2.47937862788737,0.0291505451645702,0.139274826897391,-4.35910904636237,"DAF_HUMAN",11,2.48863140148848,0.0278050973584788,0.133238223014362,-0.0659446120262146,"Non-significant",0.875371168086861,"CD55","Complement decay-accelerating factor","DAF_HUMAN"
-0.0695137977600115,11.2407546838124,-2.41044538865977,0.033054030557029,0.150831053530025,-4.47926823897309,"DRG1_HUMAN",20,-2.48755207999018,0.0278609572224397,0.13342094057653,-0.0262641906738139,"Non-significant",0.874776002030332,"DRG1","Developmentally-regulated GTP-binding protein 1","DRG1_HUMAN"
-0.278401553630832,7.69823809464773,-2.51872507398986,0.027126862685379,0.132567656671122,-4.29004948274782,"S2533_HUMAN",8,-2.48726058254206,0.0278760621507258,0.13342094057653,0.201738476753238,"Non-significant",0.874776002030332,"SLC25A33","Solute carrier family 25 member 33","S2533_HUMAN"
0.246403276920317,7.44131338596344,2.46728412590443,0.0298015144798256,0.141305080617003,-4.38026962444292,"WDR73_HUMAN",12,2.4852561383681,0.0279801437368558,0.133840275544101,0.255980789661407,"Non-significant",0.873413177939571,"WDR73","WD repeat-containing protein 73","WDR73_HUMAN"
0.0784130096435636,14.5014595190684,2.18951173835493,0.0492449912355377,0.193913240690733,-4.85607805946542,"XRCC5_HUMAN",42,2.48443612330753,0.0280228315021501,0.133965618598808,0.0811574459075928,"Non-significant",0.8730066461778,"XRCC5","X-ray repair cross-complementing protein 5","XRCC5_HUMAN"
-0.141578793525742,13.5639369487763,-2.47822745510493,0.02921190674418,0.139353603711075,-4.36112453150532,"VISL1_HUMAN",15,-2.48306367550493,0.0280944182506259,0.134228887197435,-0.0428303480148262,"Non-significant",0.872154010244582,"VSNL1","Visinin-like protein 1","VISL1_HUMAN"
-0.118101239204401,13.6392276287079,-2.43774282012814,0.0314512943583395,0.146313989725607,-4.43181681275695,"ERLN1_HUMAN",18,-2.47880023218344,0.0283179276527271,0.135217272640254,0.1353809833527,"Non-significant",0.868967828119123,"ERLIN1","Erlin-1","ERLN1_HUMAN"
0.0818463563918961,10.3728888034821,2.20551750327731,0.0478549151695204,0.190547072361818,-4.82925761794941,"FAK1_HUMAN",41,2.47819668944963,0.0283497065986984,0.135246678847237,0.0299179553985365,"Non-significant",0.86887339073916,"PTK2","Focal adhesion kinase 1","FAK1_HUMAN"
-0.328315138816834,6.86998482545217,-2.41787341409586,0.0326102568768256,0.149730823524272,-4.46637358059512,"PTN21_HUMAN",19,-2.47805125686144,0.0283573693559359,0.135246678847237,0.0601840019225879,"Non-significant",0.86887339073916,"PTPN21","Tyrosine-protein phosphatase non-receptor type 21","PTN21_HUMAN"
0.182278037071223,9.38149388631185,2.49488099182184,0.0283362988082474,0.136364476158164,-4.33193925049368,"SARAF_HUMAN",12,2.47604397054159,0.0284633366255702,0.13563593559179,0.0231134891509885,"Non-significant",0.867625232580949,"SARAF","Store-operated calcium entry-associated regulatory factor","SARAF_HUMAN"
0.201719880104074,10.5319885412852,2.52371037396921,0.0268804155273744,0.131918560984886,-4.28127621028597,"GSTP1_HUMAN",10,2.47587329404989,0.0284723644788475,0.13563593559179,0.0539698600768865,"Non-significant",0.867625232580949,"GSTP1","Glutathione S-transferase P","GSTP1_HUMAN"
-0.158868074417104,15.3457557360331,-2.39121863412052,0.0342299202734208,0.154720001146881,-4.51258256417818,"TXND5_HUMAN",24,-2.47446901373246,0.0285467482607152,0.135840107096411,-0.0392969846725482,"Non-significant",0.866971984701993,"TXNDC5","Thioredoxin domain-containing protein 5","TXND5_HUMAN"
0.406203806400298,7.29651800791422,2.56591485032608,0.0248795945820229,0.125822318088426,-4.20680313949857,"RLP24_HUMAN",3,2.47443310087928,0.0285486529987289,0.135840107096411,0.0573744773864746,"Non-significant",0.866971984701993,"RSL24D1","Probable ribosome biogenesis protein RLP24","RLP24_HUMAN"
-0.277029871940627,10.2409811814626,-3.03189658281741,0.0105254898049903,0.0743185539923162,-3.36653337159153,"KTAP2_HUMAN",1,-2.46946919678144,0.0288131112911502,0.137018230230063,0.20847010612488,"Non-significant",0.863221646262568,"KRTCAP2","Keratinocyte-associated protein 2","KTAP2_HUMAN"
-1.13799011707306,10.3805532455444,-2.4131599144135,0.032891184558894,0.150341201861716,-4.47455750593987,"S10A8_HUMAN",8,-2.46874228934685,0.0288520361502563,0.13707288318555,-0.00313496589662421,"Non-significant",0.863048452195773,"S100A8","Protein S100-A8","S10A8_HUMAN"
0.440618395805355,8.73585351308187,2.60484901337296,0.0231631705475952,0.120981418406366,-4.13779680738809,"GNAZ_HUMAN",1,2.46837731299549,0.0288715992473869,0.13707288318555,-0.178341627120965,"Non-significant",0.863048452195773,"GNAZ","Guanine nucleotide-binding protein G(z) subunit alpha","GNAZ_HUMAN"
-0.0929523706436246,15.3877805074056,-2.54188408676024,0.0260003216995907,0.129020178933107,-4.24925071359695,"F10A1_HUMAN",15,-2.46831010326271,0.0288752031516749,0.13707288318555,0.0262224674224871,"Non-significant",0.863048452195773,"ST13","Hsc70-interacting protein","F10A1_HUMAN"
0.0836539268493723,12.272158463796,2.19451557808795,0.0488063590461725,0.193016681249754,-4.84770199946911,"ABLM1_HUMAN",44,2.46708173649348,0.0289411468666138,0.137305721298873,-0.0312740802764893,"Non-significant",0.862311366064322,"ABLIM1","Actin-binding LIM protein 1","ABLM1_HUMAN"
0.0769304037094098,11.4370672702789,2.4196250981571,0.0325064469217105,0.149592239033263,-4.46333082060651,"MK14_HUMAN",19,2.46623419598183,0.028986730983411,0.137348834377446,-0.0948423147201538,"Non-significant",0.862175021904804,"MAPK14","Mitogen-activated protein kinase 14","MK14_HUMAN"
-0.0993719100952308,12.94584608078,-2.34020524810443,0.0375482997844189,0.164209428381785,-4.60052250262511,"NT5D1_HUMAN",25,-2.4661612662135,0.0289906566734601,0.137348834377446,-0.0548987388610751,"Non-significant",0.862175021904804,"NT5DC1","5'-nucleotidase domain-containing protein 1","NT5D1_HUMAN"
0.402755796909334,7.87079652150472,2.4207996486908,0.0324370183956237,0.149365959912316,-4.46129015908018,"PCDGH_HUMAN",12,2.46593827166814,0.0290026632874286,0.137348834377446,-0.188207983970639,"Non-significant",0.862175021904804,"PCDHGB5","Protocadherin gamma-B5","PCDGH_HUMAN"
-0.179974198341368,8.3196226755778,-2.54224323550394,0.0259832152460801,0.129020178933107,-4.24861715602147,"AKA7G_HUMAN",10,-2.46565661205696,0.0290178354406392,0.137348834377446,0.00564563274387631,"Non-significant",0.862175021904804,"AKAP7","A-kinase anchor protein 7 isoform gamma","AKA7G_HUMAN"
0.193858027458191,7.8884672721227,2.37420939944793,0.0353037043201022,0.157991852978783,-4.54197813977782,"SBNO1_HUMAN",31,2.46456519500941,0.0290766991457819,0.137547342233859,0.679803490638749,"Non-significant",0.861547796872414,"SBNO1","Protein strawberry notch homolog 1","SBNO1_HUMAN"
