"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.4754228591919,11.5929000377655,-8.57187245963419,3.48058395374099e-05,0.000316800549604102,2.15675753453149,"PRPS2_HUMAN",8,-7.33397935595125,7.15364898891617e-05,0.000494839794510365,-0.0874419212341504,"Non-significant",3.30553538212028,"PRPS2","Ribose-phosphate pyrophosphokinase 2","PRPS2_HUMAN"
-0.263292312622051,15.5899586677551,-6.64821287282229,0.000197339481105538,0.00117649709749474,0.239079068889565,"LMAN1_HUMAN",27,-7.33017080766382,7.18052373955004e-05,0.000496275720806721,-0.753123760223374,"Up in CM",3.30427697118106,"LMAN1","Protein ERGIC-53","LMAN1_HUMAN"
-0.269688367843624,12.6147629022598,-7.19595666265358,0.000116116850228068,0.000784474555345956,0.824593086317902,"AADAT_HUMAN",18,-7.32709610733294,7.20230159896966e-05,0.000497357235523743,-0.0440835952758754,"Non-significant",3.30333155958578,"AADAT","Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial","AADAT_HUMAN"
0.712689161300657,9.83936059474945,7.01736934086598,0.000137557329473259,0.000882961432838978,0.6374303822955,"GTPB4_HUMAN",25,7.31995957727392,7.25313111068889e-05,0.000500441376123552,-0.272929906845092,"Non-significant",3.30064679034698,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN"
-0.247869729995747,15.8587135076523,-6.9144133014656,0.000151900488222776,0.000953896037727204,0.527908912331982,"PSA1_HUMAN",21,-7.31503589575726,7.28843094012687e-05,0.000502449691148593,0.973908782005308,"Up in BDM",3.29890741639574,"PSMA1","Proteasome subunit alpha type-1","PSA1_HUMAN"
-0.404940366744995,9.22574317455292,-7.92995297028951,5.97917128583145e-05,0.00048034649320036,1.55828374931584,"HG2A_HUMAN",11,-7.31117916132277,7.31621408649418e-05,0.000503936851424565,0.104545354843138,"Non-significant",3.29762388180071,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN"
0.214844942092926,11.8283187150955,6.61355143813414,0.000204296259771583,0.00120805780600786,0.200858814240183,"HGS_HUMAN",24,7.3035341712206,7.37163385561011e-05,0.000507158667370006,0.074410676956175,"Non-significant",3.29485614799813,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN"
-0.478339910507204,8.82503950595856,-7.37495201394816,9.82967336640953e-05,0.000695968321946308,1.00868702884731,"LIPG_HUMAN",13,-7.30300464681827,7.37548961667003e-05,0.000507158667370006,0.196665406227111,"Non-significant",3.29485614799813,"LIPG","Endothelial lipase","LIPG_HUMAN"
-0.304391384124774,13.6297330856323,-6.59871626062576,0.000207356704631762,0.00122096683699718,0.18445666230156,"ASPH_HUMAN",33,-7.29998599380071,7.39751273738021e-05,0.000508242323040669,0.186924934387207,"Non-significant",3.29392917262353,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
0.278059005737273,13.3109498023987,7.59350633609664,8.05434025341315e-05,0.000596285737374035,1.22886183183139,"TPD54_HUMAN",15,7.29571727966028,7.42878010761016e-05,0.000509947029781263,0.299054622650143,"Non-significant",3.29247493344805,"TPD52L2","Tumor protein D54","TPD54_HUMAN"
-0.294318199157697,16.8351650238037,-6.60325804986157,0.000206414372859033,0.00121630081436325,0.189480974919009,"HPPD_HUMAN",31,-7.29488485273854,7.43489445687989e-05,0.000509947029781263,-0.0854599475860756,"Non-significant",3.29247493344805,"HPD","4-hydroxyphenylpyruvate dioxygenase","HPPD_HUMAN"
-0.652697801590001,10.4266875982284,-7.54098652319403,8.44574195880636e-05,0.000619049234451263,1.17640639107842,"CALL4_HUMAN",9,-7.28691774979417,7.49369677840352e-05,0.000513546078209174,-0.0900503396987897,"Non-significant",3.28942058300306,"CALML4","Calmodulin-like protein 4","CALL4_HUMAN"
0.556428432464624,12.2096312046051,9.74043112001313,1.41027631939192e-05,0.000166564513181164,3.15586300341839,"S22AI_HUMAN",5,7.27969817745708,7.54742614860501e-05,0.000516791694259756,-0.407012701034551,"Non-significant",3.28668447482362,"SLC22A18","Solute carrier family 22 member 18","S22AI_HUMAN"
0.561805009841919,10.3334583044052,7.19509154662394,0.000116211291043362,0.000784474555345956,0.823694906892113,"GIPC1_HUMAN",14,7.27693266977132,7.56812026239002e-05,0.00051777173532068,0.148542284965517,"Non-significant",3.28586166098748,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
0.421437978744509,9.68318331241607,7.17786465955217,0.000118109804784205,0.000793330261605163,0.805792592978587,"STX16_HUMAN",16,7.27585543089859,7.57619814036892e-05,0.000517887714498344,0.0985612869262997,"Non-significant",3.28576439133557,"STX16","Syntaxin-16","STX16_HUMAN"
0.478291511535648,8.84136843681335,7.60506096930192,7.97097200582228e-05,0.000592275337502216,1.24036424441125,"CAMLG_HUMAN",11,7.27333122513671,7.59516373272765e-05,0.000518627973047154,-0.133895158767675,"Non-significant",3.28514406255242,"CAMLG","Guided entry of tail-anchored proteins factor CAMLG","CAMLG_HUMAN"
0.376033306121801,11.0425820350647,7.41499772279167,9.47411656793159e-05,0.000676913912058824,1.0494041496928,"TPPC4_HUMAN",14,7.27252876811995,7.60120397517269e-05,0.000518627973047154,-0.0104038715362584,"Non-significant",3.28514406255242,"TRAPPC4","Trafficking protein particle complex subunit 4","TPPC4_HUMAN"
0.343107223510742,8.8469250202179,7.68479058451194,7.42128170304501e-05,0.000563847350931624,1.31936224505844,"CHKA_HUMAN",13,7.27186521011071,7.60620271045246e-05,0.000518627973047154,-0.17898726463318,"Non-significant",3.28514406255242,"CHKA","Choline kinase alpha","CHKA_HUMAN"
0.570661664009098,7.93630880117416,6.97397207317675,0.00014341075729846,0.000913371181098672,0.591411964834263,"RBM28_HUMAN",22,7.26576965084094,7.65229236939107e-05,0.000521318162053242,0.133722066879269,"Non-significant",3.28289714454909,"RBM28","RNA-binding protein 28","RBM28_HUMAN"
1.13512372970581,8.07293939590454,7.6015421506663,7.99625835411553e-05,0.000593610615601952,1.2368627778054,"GTR6_HUMAN",4,7.26495085930443,7.65850689139099e-05,0.000521318162053242,-0.0441453456878627,"Non-significant",3.28289714454909,"SLC2A6","Solute carrier family 2, facilitated glucose transporter member 6","GTR6_HUMAN"
0.296962738037102,11.9833211898804,6.33403680128592,0.000271489429215208,0.00149854777459333,-0.112659588513067,"NAA15_HUMAN",57,7.26221710599611,7.67929617105544e-05,0.000522295131030543,-1.01262807846068,"Up in CM",3.28208402274892,"NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit","NAA15_HUMAN"
0.816739797592167,10.2501500844955,9.58063209717474,1.58671838433658e-05,0.00018056988738439,3.02554071649124,"HEPC_HUMAN",2,7.26055272393497,7.69198378875875e-05,0.000522719903366738,-0.7600281238556,"Up in CM",3.28173096315502,"HAMP","Hepcidin","HEPC_HUMAN"
0.571635723114012,8.78245615959167,7.21630530832854,0.000113919953756442,0.000773511719480982,0.845695869526821,"CPEB4_HUMAN",13,7.24895790747787,7.78101700138895e-05,0.000528327798738661,-0.115059852600098,"Non-significant",3.27709653767349,"CPEB4","Cytoplasmic polyadenylation element-binding protein 4","CPEB4_HUMAN"
-0.214138269424446,13.9146279096604,-7.18288028161824,0.000117553509351966,0.000790903130084457,0.81100821735444,"APEX1_HUMAN",18,-7.24421056484286,7.81779865395519e-05,0.000530381423730706,0.0577085018157959,"Non-significant",3.27541169522268,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN"
-0.28179955482485,13.9313043355942,-7.51129643398753,8.67636607744389e-05,0.000633663675538971,1.1466265935502,"PLPHP_HUMAN",15,-7.24063584005743,7.84562190259237e-05,0.000531193002202038,-0.0388522148132253,"Non-significant",3.2747476548845,"PLPBP","Pyridoxal phosphate homeostasis protein","PLPHP_HUMAN"
0.351651668548588,10.288676738739,6.47763521378675,0.000234328880530745,0.00134333984091407,0.0495967182609078,"DIP2B_HUMAN",61,7.24035452994424,7.84781607226009e-05,0.000531193002202038,-0.100413799285899,"Non-significant",3.2747476548845,"DIP2B","Disco-interacting protein 2 homolog B","DIP2B_HUMAN"
0.175148010253897,12.0830755233765,5.50015068341024,0.000670620186557679,0.0030013304984716,-1.10709869355966,"AP3B1_HUMAN",52,7.24015136385386,7.84940115405772e-05,0.000531193002202038,-0.134609699249275,"Non-significant",3.2747476548845,"AP3B1","AP-3 complex subunit beta-1","AP3B1_HUMAN"
-0.746420621871945,10.5139578580856,-8.60184705298807,3.39655345234953e-05,0.000312944160692964,2.18379085377981,"AIG1_HUMAN",4,-7.23570167655644,7.88420608055616e-05,0.000533103734480272,0.104742288589478,"Non-significant",3.27318827515935,"AIG1","Androgen-induced gene 1 protein","AIG1_HUMAN"
-0.2445967197418,15.3269077539444,-7.2730441920927,0.000108034993881292,0.000744139168380986,0.904299832305247,"GAL3B_HUMAN",17,-7.23369417430075,7.89996433808679e-05,0.000533724484922866,-0.00261735916137162,"Non-significant",3.27268287322607,"GATD3B;GATD3","Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial","GAL3B_HUMAN"
-0.511088132858275,10.585822224617,-6.67688012087622,0.000191784415760055,0.00115013950441765,0.270581837578836,"SPTN2_HUMAN",105,-7.22387741092605,7.97752586954879e-05,0.000538266418375492,-0.245316505432175,"Non-significant",3.26900271431241,"SPTBN2","Spectrin beta chain, non-erythrocytic 2","SPTN2_HUMAN"
-0.582529306411752,11.5093842744827,-7.08634030252446,0.000128793936223993,0.00084126024592796,0.710132410311957,"TTPA_HUMAN",15,-7.22350815479599,7.98045971537733e-05,0.000538266418375492,0.128887653350818,"Non-significant",3.26900271431241,"TTPA","Alpha-tocopherol transfer protein","TTPA_HUMAN"
-0.258747577667226,13.7609565258026,-6.45661932452195,0.000239396192052511,0.00136121983343663,0.0260082937502641,"SUOX_HUMAN",30,-7.21976236969226,8.010288554882e-05,0.000539829579188643,-0.238641738891602,"Non-significant",3.26774332258339,"SUOX","Sulfite oxidase, mitochondrial","SUOX_HUMAN"
0.514337301254271,8.60296046733856,8.10588071263004,5.13729223696847e-05,0.000424736274856076,1.72611892651505,"SNX11_HUMAN",8,7.21057472820621,8.08397573728401e-05,0.000544343395288983,0.0517201423645055,"Non-significant",3.26412704216041,"SNX11","Sorting nexin-11","SNX11_HUMAN"
0.526603221893307,9.12520790100098,6.87689241777207,0.000157535372936659,0.000981680055504332,0.48769560010213,"DJC16_HUMAN",24,7.20020897745494,8.16801239948401e-05,0.000549499615457826,0.097866058349604,"Non-significant",3.26003260716151,"DNAJC16","DnaJ homolog subfamily C member 16","DJC16_HUMAN"
-0.425086021423324,9.8104977607727,-7.09666329412408,0.000127536612285309,0.000837242776766178,0.720968213481436,"DPTOR_HUMAN",16,-7.19946332918408,8.17409460016756e-05,0.000549499615457826,-0.142891645431515,"Non-significant",3.26003260716151,"DEPTOR","DEP domain-containing mTOR-interacting protein","DPTOR_HUMAN"
-0.346633195877072,16.0635312795639,-7.17189323692773,0.00011877593822446,0.000795868637609836,0.799579460446962,"DHPR_HUMAN",16,-7.19838589007782,8.18289203919429e-05,0.000549635645745219,-0.0299692153930664,"Non-significant",3.25992510955758,"QDPR","Dihydropteridine reductase","DHPR_HUMAN"
-0.320946455001849,10.8615654706955,-6.35509462353254,0.000265652253286667,0.00147133268475632,-0.0887065993743956,"COBL1_HUMAN",60,-7.19129396900736,8.24106033814266e-05,0.000553084893165339,0.120175361633301,"Non-significant",3.25720820358929,"COBLL1","Cordon-bleu protein-like 1","COBL1_HUMAN"
0.44899237155914,7.02038377523422,7.12184468442025,0.000124526509832608,0.000820802681382438,0.747350968560228,"P85B_HUMAN",15,7.18191775752833,8.31866713435514e-05,0.000557831943207914,0.265072822570785,"Non-significant",3.25349662029276,"PIK3R2","Phosphatidylinositol 3-kinase regulatory subunit beta","P85B_HUMAN"
-0.421066284179691,9.62558221817017,-7.68131088979524,7.44436965685159e-05,0.000565047852158033,1.31592795277851,"MLX_HUMAN",11,-7.18107833062322,8.32565435500004e-05,0.000557839466857723,0.328301191329954,"Non-significant",3.25349076286993,"MLX","Max-like protein X","MLX_HUMAN"
-0.488159894943223,12.3320385217667,-7.86966778945366,6.3022753918421e-05,0.000499357689524098,1.50008381771454,"MGMT_HUMAN",9,-7.1777105171569,8.35375263806859e-05,0.00055926030449908,0.333939552307129,"Non-significant",3.25238600518241,"MGMT","Methylated-DNA--protein-cysteine methyltransferase","MGMT_HUMAN"
-0.187773466110226,12.9358435869217,-6.39578022474535,0.000254764652869352,0.00142464534347479,-0.0425827572384003,"MVD1_HUMAN",24,-7.17428118063322,8.38247194407759e-05,0.000560720340925355,-0.2476773262024,"Non-significant",3.25125368896766,"MVD","Diphosphomevalonate decarboxylase","MVD1_HUMAN"
0.499718785285952,7.44448739290238,7.80654364914585,6.6616466033994e-05,0.000521240120925581,1.43876077337928,"MIEAP_HUMAN",9,7.16933467131884,8.42408933791512e-05,0.000563040040262301,0.0770587921142507,"Non-significant",3.24946071945302,"SPATA18","Mitochondria-eating protein","MIEAP_HUMAN"
-0.358139038085941,16.8598737716675,-6.47871268723073,0.000234072310534428,0.00134333984091407,0.0508046334726835,"PCKGM_HUMAN",50,-7.16723727216236,8.44180466936488e-05,0.000563759696191166,0.88442885875702,"Up in BDM",3.24890597555105,"PCK2","Phosphoenolpyruvate carboxykinase [GTP], mitochondrial","PCKGM_HUMAN"
0.204999685287447,12.0131434202194,6.46336674578845,0.000237756127198513,0.00135382324681909,0.0335875320955736,"YES_HUMAN",24,7.16180810735106,8.4878527043422e-05,0.000566368724038097,0.207255601882926,"Non-significant",3.24690073722631,"YES1","Tyrosine-protein kinase Yes","YES_HUMAN"
0.470283269882188,9.73907721042632,6.69424371453359,0.000188504382094904,0.00113550449615297,0.289615596164193,"XPO5_HUMAN",38,7.15959642444051,8.50669083463308e-05,0.000567159321546531,-0.581567764282212,"Up in CM",3.24629492567655,"XPO5","Exportin-5","XPO5_HUMAN"
0.417678117752075,8.24336540699005,7.31287596762826,0.000104106132215297,0.000724457252825831,0.945233150773543,"GALT4_HUMAN",13,7.15336247606987,8.56003792907069e-05,0.000569990089621236,0.0876204967498495,"Non-significant",3.24413269531036,"GALNT4","Polypeptide N-acetylgalactosaminyltransferase 4","GALT4_HUMAN"
0.330528259277353,11.0525505542755,6.50519236994071,0.000227863920270704,0.00131593441215408,0.0804456491134751,"GNPAT_HUMAN",36,7.15299450123367,8.56319841321526e-05,0.000569990089621236,0.639506816864015,"Up in BDM",3.24413269531036,"GNPAT","Dihydroxyacetone phosphate acyltransferase","GNPAT_HUMAN"
-0.236654281616204,15.1057271957397,-7.64715559010133,7.67529684192159e-05,0.000577176631838293,1.28215318331474,"GPX1_HUMAN",15,-7.1507612540589,8.58240714004042e-05,0.000570800422412196,0.34310722351074,"Non-significant",3.24351571416423,"GPX1","Glutathione peroxidase 1","GPX1_HUMAN"
0.406485080718973,11.5263442993164,7.70368213739096,7.29732168918126e-05,0.000556489362650533,1.33798595784705,"MARE3_HUMAN",11,7.14973340770551,8.59126390312963e-05,0.000570921501310351,-0.0482959747314453,"Non-significant",3.24342360084583,"MAPRE3","Microtubule-associated protein RP/EB family member 3","MARE3_HUMAN"
-0.347023487091073,10.8698279857635,-7.21772253535719,0.000113768679753365,0.000773131547335685,0.847163938817932,"SMAP2_HUMAN",15,-7.14677922013964,8.61677587137731e-05,0.00057214827676232,-0.24637770652771,"Non-significant",3.24249140576185,"SMAP2","Stromal membrane-associated protein 2","SMAP2_HUMAN"
-0.183893203735344,14.8240501880646,-5.54177174353907,0.000639678075402157,0.00289571647414745,-1.05527009689289,"PCCA_HUMAN",53,-7.1434201016185,8.64588652439584e-05,0.00057361180097259,0.118219375610325,"Non-significant",3.24138192246481,"PCCA","Propionyl-CoA carboxylase alpha chain, mitochondrial","PCCA_HUMAN"
-0.213230371475223,14.1794635057449,-5.84689297503661,0.000455585627099482,0.00223936116463052,-0.682487706771276,"SHOT1_HUMAN",49,-7.14018789884462,8.67399992231767e-05,0.000575006824915732,-0.187966346740751,"Non-significant",3.24032700051793,"SHTN1","Shootin-1","SHOT1_HUMAN"
-0.30706262588501,9.48504137992859,-7.05811719758606,0.000132302496533293,0.000857430077373112,0.680446769041334,"UBXN7_HUMAN",17,-7.13219437501279,8.74396161542302e-05,0.000579171465694223,0.0332090854644491,"Non-significant",3.23719284286893,"UBXN7","UBX domain-containing protein 7","UBXN7_HUMAN"
0.406725645065308,8.61275446414948,6.63587383098883,0.000199785368784592,0.00118758863173493,0.225489527499979,"RIPR1_HUMAN",33,7.12623726312156,8.79650548941626e-05,0.000582176554169034,-0.423515558242801,"Non-significant",3.23494528876331,"RIPOR1","Rho family-interacting cell polarization regulator 1","RIPR1_HUMAN"
0.365144491195665,9.81570971012115,8.26919398625709,4.47288446515766e-05,0.000384052746563908,1.87930044173538,"CD2B2_HUMAN",10,7.11626889419198,8.88521215098948e-05,0.000587568145013273,0.000699043273948874,"Non-significant",3.23094175750392,"CD2BP2","CD2 antigen cytoplasmic tail-binding protein 2","CD2B2_HUMAN"
0.805109977722175,11.7208576202393,7.77198655136808,6.86803745395979e-05,0.000533275176090236,1.40502259417921,"PTTG_HUMAN",5,7.11463104963287,8.89988133724057e-05,0.000588058934612133,0.153821229934699,"Non-significant",3.23057914723296,"PTTG1IP","Pituitary tumor-transforming gene 1 protein-interacting protein","PTTG_HUMAN"
-0.293613195419329,14.9883545637131,-8.12344136721621,5.06080506708978e-05,0.000421162792967861,1.74270989971223,"RD23B_HUMAN",12,-7.11097189098191,8.93275097527043e-05,0.000589750540385226,0.0921866893768293,"Non-significant",3.2293316525005,"RAD23B","UV excision repair protein RAD23 homolog B","RD23B_HUMAN"
1.98723661899567,8.33561486005783,7.16218393622173,0.00011986799874359,0.000801026909458474,0.789468799198646,"PLTP_HUMAN",1,7.10457657669423,8.99052158724247e-05,0.000593082050072239,0.483271837234545,"Non-significant",3.22688521990958,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
-0.275584220886222,15.4361183643341,-6.20411053139314,0.000310809968066925,0.00165915268479936,-0.261673936499307,"ACON_HUMAN",46,-7.10341335816169,9.00107355731108e-05,0.000593295782648433,-0.218015193939175,"Non-significant",3.22672873876692,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN"
0.327810525894174,12.022752404213,7.20439663811401,0.000115199968964525,0.00077959345135793,0.83335133629128,"CADM1_HUMAN",15,7.09819453326643,9.04858407079575e-05,0.000595943272324974,0.16603875160215,"Non-significant",3.22479507866374,"CADM1","Cell adhesion molecule 1","CADM1_HUMAN"
0.506774902343745,9.37355327606201,6.71115876089103,0.000185368939804405,0.00112412823435945,0.308123459765465,"A0AAG2UWQ9_HUMAN",30,7.09359605143186,9.09067684838144e-05,0.000598229942804274,0.005673408508299,"Non-significant",3.22313185330867,"NKRF","NF-kappa-B-repressing factor","A0AAG2UWQ9_HUMAN"
0.249130487441972,11.7392140626907,6.45187542767237,0.000240556788656741,0.00136663699210695,0.020676244094405,"CCDC6_HUMAN",26,7.09163318533424,9.10871002266379e-05,0.00059893090051778,0.0992670059204102,"Non-significant",3.2226232798726,"CCDC6","Coiled-coil domain-containing protein 6","CCDC6_HUMAN"
0.577064275741551,10.9529737234115,8.35213581800541,4.1726619749046e-05,0.000364838138624741,1.95615260359859,"S17A5_HUMAN",6,7.08907094263582,9.13230925596001e-05,0.00059999641540777,0.166884183883649,"Non-significant",3.22185134423848,"SLC17A5","Sialin","S17A5_HUMAN"
0.206056594848626,17.8400835990906,5.93206156994115,0.000415290638973741,0.00208390120261777,-0.580650582594537,"TBA1B_HUMAN",37,7.08778263608766,9.14420056287849e-05,0.000600291613003204,-0.0956766605377197,"Non-significant",3.22163772436339,"TUBA1B","Tubulin alpha-1B chain","TBA1B_HUMAN"
-0.382287979125969,8.56858897209167,-7.31512011615176,0.000103889564029541,0.000724154485100852,0.947534286883155,"KCC1D_HUMAN",13,-7.08172956986309,9.2003009355189e-05,0.000603486190709785,0.15514612197876,"Non-significant",3.21933266320898,"CAMK1D","Calcium/calmodulin-dependent protein kinase type 1D","KCC1D_HUMAN"
1.07553899288177,8.10469657182693,8.03851087642462,5.44294855675507e-05,0.000445651711296777,1.66219813304575,"PGAM4_HUMAN",1,7.06939961531192,9.31575585319701e-05,0.000610565775386434,-0.0668860673904401,"Non-significant",3.21426754326924,"PGAM4","Probable phosphoglycerate mutase 4","PGAM4_HUMAN"
0.280693531036349,11.643016576767,6.66273697527342,0.000194503007422316,0.00116233971354508,0.255051946096932,"SEP10_HUMAN",22,7.0610797343636,9.39456533760297e-05,0.000614987249444486,-0.0271978378295756,"Non-significant",3.2111338883763,"SEPTIN10","Septin-10","SEP10_HUMAN"
0.275795698165899,12.2163592576981,6.16651918418752,0.000323335348545502,0.00171026272366245,-0.305184624338975,"EP15R_HUMAN",47,7.0606794512337,9.39837551529656e-05,0.000614987249444486,-0.346425294876074,"Non-significant",3.2111338883763,"EPS15L1","Epidermal growth factor receptor substrate 15-like 1","EP15R_HUMAN"
0.423200607299805,8.57601189613342,8.08200177374717,5.24338035036944e-05,0.000431488723761639,1.70351179139254,"FAM3A_HUMAN",9,7.05897037242766,9.41466294822787e-05,0.000615523087077232,-0.0255060195922843,"Non-significant",3.21075565288343,"FAM3A","Protein FAM3A","FAM3A_HUMAN"
0.277694225311279,9.64509892463684,6.22556901061982,0.000303901818105335,0.00163301943848125,-0.236916685191012,"VPS11_HUMAN",41,7.0582291776809,9.42173618622039e-05,0.000615523087077232,0.300043344497677,"Non-significant",3.21075565288343,"VPS11","Vacuolar protein sorting-associated protein 11 homolog","VPS11_HUMAN"
0.413879632949849,12.2220720052719,6.47383682468927,0.000235235853939016,0.001345104805399,0.0453373584351038,"SRRM2_HUMAN",54,7.05299265362826,9.47187599494736e-05,0.000618300899621906,0.424932718276978,"Non-significant",3.20880012160634,"SRRM2","Serine/arginine repetitive matrix protein 2","SRRM2_HUMAN"
0.381364583969122,11.0227414369583,6.91236383065207,0.000152202420128225,0.000954382099629382,0.525716531783338,"MINP1_HUMAN",17,7.04901878453808,9.51012255817986e-05,0.000620298508336587,0.349654316902162,"Non-significant",3.20739926320384,"MINPP1","Multiple inositol polyphosphate phosphatase 1","MINP1_HUMAN"
-0.478477001190189,9.99663019180298,-6.7053379246404,0.000186441323238983,0.00112771629740699,0.301758304326151,"APBA1_HUMAN",25,-7.0474341455628,9.52542148494929e-05,0.000620555247772087,0.482770800590518,"Non-significant",3.20721954738935,"APBA1","Amyloid-beta A4 precursor protein-binding family A member 1","APBA1_HUMAN"
0.306777715682951,10.8436411619187,6.49198900822382,0.000230936397863519,0.00133178246784974,0.0656766268073099,"RM37_HUMAN",28,7.04702720558957,9.52935467986222e-05,0.000620555247772087,0.157126426696777,"Non-significant",3.20721954738935,"MRPL37","Large ribosomal subunit protein mL37","RM37_HUMAN"
0.268754720687877,10.2429691553116,6.37609203659668,0.000259970159236209,0.00144428034644143,-0.0648770303602761,"VP33A_HUMAN",29,7.04318313254145,9.56659741149726e-05,0.000622480925396061,-0.0918632745742824,"Non-significant",3.20587395205898,"VPS33A","Vacuolar protein sorting-associated protein 33A","VP33A_HUMAN"
-0.325061321258517,16.2669842243195,-8.64542136013098,3.27841653334486e-05,0.000305759445420232,2.22294968437178,"CYC_HUMAN",10,-7.03849239832944,9.61226082638209e-05,0.000624950996356284,0.32715535163879,"Non-significant",3.2041540352102,"CYCS","Cytochrome c","CYC_HUMAN"
0.758014917373657,8.04210650920868,6.85130437349164,0.000161511485175411,0.000999621808324395,0.460178790959116,"SESD1_HUMAN",15,7.03308777909192,9.66517248204142e-05,0.000627887986543508,-0.520932912826551,"Up in CM",3.2021178262708,"SESTD1","SEC14 domain and spectrin repeat-containing protein 1","SESD1_HUMAN"
-0.303781032562272,14.8014750480652,-8.35268434214354,4.17075301202891e-05,0.000364838138624741,1.95665876566614,"ISOC2_HUMAN",11,-7.02568781577706,9.73814117231728e-05,0.000632122219777459,-0.0182497501373504,"Non-significant",3.19919894348471,"ISOC2","Isochorismatase domain-containing protein 2","ISOC2_HUMAN"
-0.270965576171882,16.6116352081299,-6.33214467385136,0.000272020850620586,0.00150046035481675,-0.114814553638084,"ROA2_HUMAN",30,-7.00943933938545,9.90050624926516e-05,0.000642147943297662,0.111313343048069,"Non-significant",3.19236490408705,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
0.742000818252579,10.9424258470535,6.70143501535578,0.000187164225385385,0.00112994830712575,0.297488190712162,"NEO1_HUMAN",29,7.0016339150164,9.97956414200122e-05,0.0006467586537396,-0.189546108245851,"Non-significant",3.18925775163931,"NEO1","Neogenin","NEO1_HUMAN"
-0.294323444366428,13.8128788471222,-6.5424235856467,0.000219441805844333,0.00127837561679923,0.121978016992614,"ASAH1_HUMAN",24,-6.99893342809832,0.000100070783604278,0.000648024212422275,-0.40481758117676,"Non-significant",3.18840876708474,"ASAH1","Acid ceramidase","ASAH1_HUMAN"
0.302584409713749,10.9550668001175,6.4650905125046,0.000237339142299988,0.00135331679593964,0.035522912398898,"ITB3_HUMAN",27,6.99681002301298,0.000100287717464633,0.000648432041497727,0.459502339363095,"Non-significant",3.18813553314826,"ITGB3","Integrin beta-3","ITB3_HUMAN"
-0.549954414367676,9.47719097137451,-7.40628994526976,9.5501936156045e-05,0.000679739219272061,1.04056481395239,"FUCM_HUMAN",9,-6.99633530975584,0.000100336286682914,0.000648432041497727,0.261568546295168,"Non-significant",3.18813553314826,"FUOM","Fucose mutarotase","FUCM_HUMAN"
0.351758480072,13.2570810317993,6.41900595025143,0.000248772017003065,0.00139787821742581,-0.0163440747765433,"LETM1_HUMAN",36,6.99597168181014,0.000100373508025776,0.000648432041497727,-0.173838138580325,"Non-significant",3.18813553314826,"LETM1","Mitochondrial proton/calcium exchanger protein","LETM1_HUMAN"
0.524249315261839,10.0643380880356,7.30445948679465,0.000104922846165417,0.00072846939905473,0.936598129462165,"M1IP1_HUMAN",10,6.9944472011576,0.000100529721526781,0.000648924550889658,-0.3795930147171,"Non-significant",3.18780579478221,"MID1IP1","Mid1-interacting protein 1","M1IP1_HUMAN"
0.25806474685665,11.1300058364868,5.86123367838545,0.000448508173013621,0.00220959035569673,-0.665273408155919,"TRIPB_HUMAN",92,6.98994399560309,0.000100992734828125,0.000650836345546806,-0.310074806213326,"Non-significant",3.18652820215548,"TRIP11","Thyroid receptor-interacting protein 11","TRIPB_HUMAN"
0.549830913543698,11.2406103610993,13.5898246889467,1.25441222171113e-06,2.86161402370928e-05,5.82163289809787,"LFA3_HUMAN",3,6.98965354002109,0.000101022679802774,0.000650836345546806,-0.19587337970734,"Non-significant",3.18652820215548,"CD58","Lymphocyte function-associated antigen 3","LFA3_HUMAN"
0.354083299636848,14.3159228563309,7.29115011992201,0.000106228968917946,0.000735445267747623,0.92292764223825,"RAB10_HUMAN",13,6.98922841491011,0.000101066526422107,0.000650836345546806,0.370210886001587,"Non-significant",3.18652820215548,"RAB10","Ras-related protein Rab-10","RAB10_HUMAN"
-0.315939903259274,14.6881411075592,-7.24510371589007,0.000110889523130934,0.000758648896023948,0.875484535515239,"AN32A_HUMAN",14,-6.98029424878156,0.00010199285817645,0.000656239710350186,0.019811391830447,"Non-significant",3.1829374931451,"ANP32A","Acidic leucine-rich nuclear phosphoprotein 32 family member A","AN32A_HUMAN"
