"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.287808418273923,6.61235117912292,1.13052396274271,0.292528094242361,0.905250438591969,-5.43267523089101,"EXTL2_HUMAN",5,1.14286802693248,0.285361990601255,0.899953294671287,-0.069911718368532,"Non-significant",0.0457800287749723,"EXTL2","Exostosin-like 2","EXTL2_HUMAN"
0.0319650173186741,11.2715755701065,0.901482305654263,0.394889368957235,0.925546598134137,-5.65034058168435,"CBPD_HUMAN",54,1.14278322389908,0.285395247842646,0.899953294671287,-0.467694163322451,"Non-significant",0.0457800287749723,"CPD","Carboxypeptidase D","CBPD_HUMAN"
0.173391103744507,8.6828795671463,1.13930442938515,0.289069031437494,0.905250438591969,-5.42362533721465,"PTSS2_HUMAN",8,1.14259173796248,0.285470354437577,0.899953294671287,-0.0152153968810751,"Non-significant",0.0457800287749723,"PTDSS2","Phosphatidylserine synthase 2","PTSS2_HUMAN"
-0.194706201553347,7.92186200618744,-1.10128880801434,0.304286943067446,0.905250438591969,-5.46245381236627,"EXT2_HUMAN",21,-1.1422743229144,0.28559488928855,0.899953294671287,0.123530983924866,"Non-significant",0.0457800287749723,"EXT2","Exostosin-2","EXT2_HUMAN"
0.179009437561035,7.1330578327179,1.1053416865488,0.302634505484164,0.905250438591969,-5.45835841735352,"CC186_HUMAN",16,1.14189280619442,0.285744631682749,0.899953294671287,-0.0420718193054483,"Non-significant",0.0457800287749723,"CCDC186","Coiled-coil domain-containing protein 186","CC186_HUMAN"
-0.179548263549808,9.4808235168457,-1.28611825386201,0.236044025043065,0.886723691105356,-5.26545511516222,"CYTM1_HUMAN",2,-1.14171744719481,0.285813479935992,0.899953294671287,-0.0701380968093854,"Non-significant",0.0457800287749723,"CYSTM1","Cysteine-rich and transmembrane domain-containing protein 1","CYTM1_HUMAN"
-0.0797998905181849,9.34609091281891,-1.18818983673531,0.270415172900277,0.899537426333528,-5.37236710847998,"DJC12_HUMAN",11,-1.14162507473286,0.285849751947676,0.899953294671287,-0.057865858078026,"Non-significant",0.0457800287749723,"DNAJC12","DnaJ homolog subfamily C member 12","DJC12_HUMAN"
-0.08747458457945,12.464619755745,-1.33801295197304,0.21938461922404,0.882243074980401,-5.20666397364029,"PHP14_HUMAN",7,-1.14151738947193,0.285892041530421,0.899953294671287,-0.0438609123229963,"Non-significant",0.0457800287749723,"PHPT1","14 kDa phosphohistidine phosphatase","PHP14_HUMAN"
-0.187704563140864,6.62156534194946,-1.14175820890078,0.288108322555557,0.905250438591969,-5.42108760259465,"CIKS_HUMAN",7,-1.14129080144532,0.285981042411836,0.899953294671287,-0.0493810176848992,"Non-significant",0.0457800287749723,"TRAF3IP2","E3 ubiquitin ligase TRAF3IP2","CIKS_HUMAN"
0.0659589767456232,16.6437735557556,1.46991367320241,0.18156544192471,0.878883707487644,-5.05123666873593,"AK1C2_HUMAN",8,1.14040381764311,0.286329652705178,0.899953294671287,-0.159050345420837,"Non-significant",0.0457800287749723,"AKR1C2","Aldo-keto reductase family 1 member C2","AK1C2_HUMAN"
0.0497374534606934,9.38833475112915,1.19949751483453,0.26624458571886,0.899537426333528,-5.36030448647282,"NOSIP_HUMAN",14,1.13979169046275,0.286570435628806,0.899953294671287,-0.00775909423830079,"Non-significant",0.0457800287749723,"NOSIP","Nitric oxide synthase-interacting protein","NOSIP_HUMAN"
0.119149446487427,9.21931135654449,1.10782910575256,0.301623903197305,0.905250438591969,-5.45583963618026,"SNTA1_HUMAN",16,1.13964116898514,0.28662966884527,0.899953294671287,-0.081728935241701,"Non-significant",0.0457800287749723,"SNTA1","Alpha-1-syntrophin","SNTA1_HUMAN"
0.0424375534057528,13.0590386390686,1.01434936476896,0.341489222740292,0.908258148889331,-5.54767071918378,"BGH3_HUMAN",32,1.13945212673306,0.286704074700678,0.899953294671287,0.187811970710755,"Non-significant",0.0457800287749723,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.0571136474609251,12.6620860099793,1.19939194788509,0.266283273883861,0.899537426333528,-5.36041745251427,"MGN_HUMAN",13,1.13938286849072,0.28673133820025,0.899953294671287,0.0343980789184517,"Non-significant",0.0457800287749723,"MAGOH","Protein mago nashi homolog","MGN_HUMAN"
0.0310995578765727,13.4490634202957,0.960284123081169,0.36634197972561,0.91909801197739,-5.59801723559849,"DDX17_HUMAN",31,1.13853041260245,0.287067078068283,0.899953294671287,0.192679405212405,"Non-significant",0.0457800287749723,"DDX17","Probable ATP-dependent RNA helicase DDX17","DDX17_HUMAN"
-0.270393610000607,7.37014257907867,-1.10706637049891,0.301933503254511,0.905250438591969,-5.45661241339013,"ZN800_HUMAN",10,-1.13852364621061,0.28706974427589,0.899953294671287,0.0457649230957013,"Non-significant",0.0457800287749723,"ZNF800","Zinc finger protein 800","ZN800_HUMAN"
0.262605309486393,7.70250111818314,1.13133162467787,0.292208522204789,0.905250438591969,-5.43184481587036,"S40A1_HUMAN",5,1.13806177392154,0.287251786010649,0.899953294671287,0.0710661411285489,"Non-significant",0.0457800287749723,"SLC40A1","Ferroportin","S40A1_HUMAN"
0.0322301387786865,9.62053954601288,0.952448679038313,0.370054396238937,0.919956559465095,-5.60513825160078,"CDC73_HUMAN",34,1.13796188631913,0.287291167774515,0.899953294671287,-0.0276966094971272,"Non-significant",0.0457800287749723,"CDC73","Parafibromin","CDC73_HUMAN"
-0.0691056251526234,14.9367971420288,-1.21667843567277,0.260010036829205,0.897283044293397,-5.34183204415906,"SAMP_HUMAN",11,-1.13754930840305,0.287453877026042,0.899953294671287,0.0515978336334246,"Non-significant",0.0457800287749723,"APCS","Serum amyloid P-component","SAMP_HUMAN"
0.0452673435211217,15.1061900854111,1.27040223364329,0.24129778845048,0.891781321844951,-5.28297634312334,"RAB5A_HUMAN",13,1.13741268624102,0.287507773318037,0.899953294671287,0.109947681427002,"Non-significant",0.0457800287749723,"RAB5A","Ras-related protein Rab-5A","RAB5A_HUMAN"
0.0446250438689972,12.4108768701554,1.00608589723051,0.345201770622233,0.910270859781598,-5.55550077651658,"ENPP1_HUMAN",37,1.13721889818397,0.287584234995829,0.899953294671287,-0.0582463741302242,"Non-significant",0.0457800287749723,"ENPP1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1","ENPP1_HUMAN"
-0.0832655429840106,8.74656522274017,-1.07679355297432,0.314428114622166,0.906883285695452,-5.4869774520355,"AGRL2_HUMAN",29,-1.13710328760199,0.287629858479853,0.899953294671287,0.0320713520050262,"Non-significant",0.0457800287749723,"ADGRL2","Adhesion G protein-coupled receptor L2","AGRL2_HUMAN"
0.0489444732666264,10.6907558441162,1.07100527661562,0.316863264880163,0.906883285695452,-5.49271454361716,"GSK3B_HUMAN",23,1.13659517984862,0.287830442314092,0.899953294671287,0.0554709434509242,"Non-significant",0.0457800287749723,"GSK3B","Glycogen synthase kinase-3 beta","GSK3B_HUMAN"
-0.317768692970278,8.2483748793602,-1.10693165340439,0.301988212432109,0.905250438591969,-5.4567488650708,"CAAP1_HUMAN",8,-1.13653219526994,0.287855314328426,0.899953294671287,0.21425461769104,"Non-significant",0.0457800287749723,"CAAP1","Caspase activity and apoptosis inhibitor 1","CAAP1_HUMAN"
-0.0410575866699006,11.9920518398285,-1.0306247584129,0.334267393533653,0.908020314256557,-5.53210927292586,"SAE2_HUMAN",27,-1.13645722154218,0.287884922994134,0.899953294671287,-0.0512871742248748,"Non-significant",0.0457800287749723,"UBA2","SUMO-activating enzyme subunit 2","SAE2_HUMAN"
-0.0667340755462238,13.8127881288528,-1.10647718013063,0.302172834597939,0.905250438591969,-5.45720910349026,"DHRS1_HUMAN",18,-1.13600574235402,0.288063273106894,0.899953294671287,0.0353651046752894,"Non-significant",0.0457800287749723,"DHRS1","Dehydrogenase/reductase SDR family member 1","DHRS1_HUMAN"
0.0944857597351074,8.93871450424194,1.19738206900232,0.267020743736159,0.899537426333528,-5.36256694373762,"MED20_HUMAN",9,1.13530474829226,0.288340366119102,0.899953294671287,0.0878386497497736,"Non-significant",0.0457800287749723,"MED20","Mediator of RNA polymerase II transcription subunit 20","MED20_HUMAN"
0.884286522865298,7.18983453512192,1.09502497732408,0.306855023222633,0.905250438591969,-5.46876234647949,"TGM1_HUMAN",20,1.13504579993658,0.288442778827632,0.899953294671287,0.0328836441040004,"Non-significant",0.0457800287749723,"TGM1","Protein-glutamine gamma-glutamyltransferase K","TGM1_HUMAN"
0.214254617691038,6.45306301116944,1.13361529353768,0.291306459812647,0.905250438591969,-5.42949458315796,"GBB4_HUMAN",6,1.13463067668725,0.288607018791106,0.899953294671287,0.15561747550964,"Non-significant",0.0457800287749723,"GNB4","Guanine nucleotide-binding protein subunit beta-4","GBB4_HUMAN"
-0.089439868927002,9.45921564102173,-1.06904112180053,0.317692974129107,0.906883285695452,-5.49465625232129,"XPO5_HUMAN",38,-1.13448865130894,0.288663227143484,0.899953294671287,-0.0603294372558505,"Non-significant",0.0457800287749723,"XPO5","Exportin-5","XPO5_HUMAN"
-0.201065659523014,7.24562388658524,-1.17158605064546,0.276636753855361,0.901134701884119,-5.38994058610643,"LCAT_HUMAN",4,-1.13448031575846,0.288666526316622,0.899953294671287,0.0367252826690514,"Non-significant",0.0457800287749723,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
0.0831637382507431,9.87894201278687,1.28394356906828,0.236765154386443,0.886723691105356,-5.26788760110429,"MBP_HUMAN",8,1.13423729228986,0.28876272720523,0.899953294671287,-0.00806498527527388,"Non-significant",0.0457800287749723,"MBP","Myelin basic protein","MBP_HUMAN"
0.051080465316776,10.2373768091202,0.992145408475291,0.3515350260389,0.911593701907077,-5.5686006798098,"NBEL1_HUMAN",71,1.1336194255201,0.289007425717188,0.899953294671287,-0.0042848587036115,"Non-significant",0.0457800287749723,"NBEAL1","Neurobeachin-like protein 1","NBEL1_HUMAN"
-0.088261604309082,9.21008896827698,-1.14439177955087,0.287080110315299,0.905250438591969,-5.41835973413855,"RPR1A_HUMAN",12,-1.13331818691357,0.289126787851849,0.899953294671287,-0.154751062393188,"Non-significant",0.0457800287749723,"RPRD1A","Regulation of nuclear pre-mRNA domain-containing protein 1A","RPR1A_HUMAN"
-0.120588064193722,9.42272198200226,-1.08665556330157,0.31031333167122,0.906883285695452,-5.47715145253677,"GTPB4_HUMAN",25,-1.13302559189155,0.289242762920606,0.899953294671287,0.241723895072938,"Non-significant",0.0457800287749723,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN"
0.0527272224426252,11.3493332862854,1.25725226640291,0.245769648318153,0.892250913989869,-5.29753255900679,"VTI1B_HUMAN",12,1.13298417554558,0.289259182015281,0.899953294671287,0.129592418670626,"Non-significant",0.0457800287749723,"VTI1B","Vesicle transport through interaction with t-SNAREs homolog 1B","VTI1B_HUMAN"
-0.0539302825927752,10.9899911880493,-1.2480824094343,0.248929285117319,0.89400149166659,-5.30762608164535,"DDX3Y_HUMAN",12,-1.13277147959763,0.289343514964858,0.899953294671287,0.0389275550842285,"Non-significant",0.0457800287749723,"DDX3Y","ATP-dependent RNA helicase DDX3Y","DDX3Y_HUMAN"
-0.0548663139343262,8.70639228820801,-1.02215446994042,0.338010968771878,0.908020314256557,-5.54023101600628,"HTR5A_HUMAN",43,-1.13248781959312,0.289456015509594,0.899953294671287,0.0288405418395996,"Non-significant",0.0457800287749723,"HEATR5A","HEAT repeat-containing protein 5A","HTR5A_HUMAN"
-0.086550712585451,9.25173950195313,-1.06623170848684,0.318882724400019,0.906883285695452,-5.49742907419557,"DHX36_HUMAN",37,-1.13241288189184,0.289485741918446,0.899953294671287,0.105248212814329,"Non-significant",0.0457800287749723,"DHX36","ATP-dependent DNA/RNA helicase DHX36","DHX36_HUMAN"
-0.0484383106231743,11.8019534349441,-1.19450556964649,0.268079139955042,0.899537426333528,-5.3656390870559,"KGUA_HUMAN",14,-1.13093973910234,0.290070607680461,0.899953294671287,0.000442981720000901,"Non-significant",0.0457800287749723,"GUK1","Guanylate kinase","KGUA_HUMAN"
0.0548410415649272,11.991229057312,1.0467501923016,0.327229735676443,0.907238614641823,-5.51651055780599,"FAKD4_HUMAN",29,1.13093110276985,0.290074039259103,0.899953294671287,-0.013862133026123,"Non-significant",0.0457800287749723,"TBRG4","FAST kinase domain-containing protein 4","FAKD4_HUMAN"
-0.0922009944915807,8.419402718544,-1.15227834331169,0.284018849200135,0.905250438591969,-5.41016493556447,"TANK_HUMAN",11,-1.13089494546912,0.290088406430751,0.899953294671287,-0.108997821807865,"Non-significant",0.0457800287749723,"TANK","TRAF family member-associated NF-kappa-B activator","TANK_HUMAN"
-0.219284296035763,7.92860770225525,-1.12761850146865,0.293680053483252,0.905250438591969,-5.43565913021085,"GEMI8_HUMAN",6,-1.13074848258338,0.290146609567616,0.899953294671287,-0.193488121032718,"Non-significant",0.0457800287749723,"GEMIN8","Gem-associated protein 8","GEMI8_HUMAN"
0.0862309932708758,9.25618922710419,1.09685498568202,0.306102961903046,0.905250438591969,-5.46692192222848,"KPCI_HUMAN",18,1.13053640948136,0.290230902243373,0.899953294671287,-0.0155475139618009,"Non-significant",0.0457800287749723,"PRKCI","Protein kinase C iota type","KPCI_HUMAN"
0.229376435279847,6.76186114549637,1.10236668404069,0.303846768366038,0.905250438591969,-5.46136566902602,"PRAG1_HUMAN",10,1.13036021361581,0.29030094971847,0.899953294671287,0.178650140762333,"Non-significant",0.0457800287749723,"PRAG1","Inactive tyrosine-protein kinase PRAG1","PRAG1_HUMAN"
-0.0335569381713725,11.5366606712342,-0.965872355056223,0.363711444521203,0.91909801197739,-5.59291103891037,"PGTA_HUMAN",32,-1.13028607741119,0.290330426954996,0.899953294671287,-0.00210165977478738,"Non-significant",0.0457800287749723,"RABGGTA","Geranylgeranyl transferase type-2 subunit alpha","PGTA_HUMAN"
0.09934401512146,8.86997258663177,1.2549725436013,0.246551988601737,0.892250913989869,-5.30004630947163,"MED29_HUMAN",7,1.13019057721042,0.290368402246657,0.899953294671287,-0.0297260284423828,"Non-significant",0.0457800287749723,"MED29","Mediator of RNA polymerase II transcription subunit 29","MED29_HUMAN"
0.041632413864102,11.9802492856979,0.946049415604892,0.373107207408098,0.920400658044142,-5.61092047559139,"HIP1R_HUMAN",75,1.1299389747852,0.290468470045588,0.899953294671287,0.0617828369140643,"Non-significant",0.0457800287749723,"HIP1R","Huntingtin-interacting protein 1-related protein","HIP1R_HUMAN"
-0.0622532367706476,12.8340400457382,-1.29221050549661,0.234033784704089,0.886723691105356,-5.258627060629,"GNA1_HUMAN",10,-1.12888840921706,0.290886601490766,0.899953294671287,0.313189744949343,"Non-significant",0.0457800287749723,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN"
-0.0539705753326452,14.1359947919846,-1.14738753292858,0.285914124292161,0.905250438591969,-5.41525145257683,"S61A1_HUMAN",15,-1.12867779371833,0.290970485703077,0.899953294671287,0.0233557224273664,"Non-significant",0.0457800287749723,"SEC61A1","Protein transport protein Sec61 subunit alpha isoform 1","S61A1_HUMAN"
0.349772453308093,10.9012265205383,1.11918768628499,0.297043472160271,0.905250438591969,-5.44428719686078,"HMGN4_HUMAN",3,1.12850258155312,0.291040284186933,0.899953294671287,0.0328886508941491,"Non-significant",0.0457800287749723,"HMGN4","High mobility group nucleosome-binding domain-containing protein 4","HMGN4_HUMAN"
-0.0541067123413281,12.617005109787,-1.11583067505141,0.298391345915153,0.905250438591969,-5.44771012526201,"ADPRS_HUMAN",17,-1.12825117589403,0.291140458945825,0.899953294671287,0.186957478523257,"Non-significant",0.0457800287749723,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
-0.192757487297058,7.35912698507309,-1.13636815391369,0.290222065068789,0.905250438591969,-5.42665711262511,"DSN1_HUMAN",6,-1.12821495884514,0.291154892216423,0.899953294671287,-0.00804042816157313,"Non-significant",0.0457800287749723,"DSN1","Kinetochore-associated protein DSN1 homolog","DSN1_HUMAN"
0.133028388023378,7.00412875413895,1.12436772109499,0.294973269370603,0.905250438591969,-5.43899132561168,"TADA3_HUMAN",10,1.12794572326478,0.291262206324922,0.899953294671287,-0.0308868885040496,"Non-significant",0.0457800287749723,"TADA3","Transcriptional adapter 3","TADA3_HUMAN"
0.174793720245365,7.79697954654694,1.09995394658165,0.304832770720566,0.905250438591969,-5.46380034269729,"LENG8_HUMAN",12,1.12753353109265,0.291426562570234,0.899953294671287,-0.0361311435699498,"Non-significant",0.0457800287749723,"LENG8","Leukocyte receptor cluster member 8","LENG8_HUMAN"
-0.272298574447628,8.51186859607696,-1.15476755674869,0.283058177481906,0.904962159085544,-5.40757042173233,"T185B_HUMAN",2,-1.12732224959817,0.291510837075944,0.899953294671287,-0.02814841270445,"Non-significant",0.0457800287749723,"TMEM185B","Transmembrane protein 185B","T185B_HUMAN"
-0.0916352272033745,9.87781262397766,-1.23329764136669,0.254095642595174,0.89400149166659,-5.3238002548417,"NUDT4_HUMAN",8,-1.1271464818732,0.291580960953657,0.899953294671287,0.107485294342045,"Non-significant",0.0457800287749723,"NUDT4","Diphosphoinositol polyphosphate phosphohydrolase 2","NUDT4_HUMAN"
0.0601909160614156,10.0501309633255,1.01721273932461,0.340209996222943,0.908020314256557,-5.5449463408992,"LUZP1_HUMAN",59,1.12676501460268,0.291733196672676,0.899953294671287,-0.0679788589477539,"Non-significant",0.0457800287749723,"LUZP1","Leucine zipper protein 1","LUZP1_HUMAN"
-0.0742330551147443,8.8946361541748,-1.07032609766443,0.317149973472239,0.906883285695452,-5.49338625256458,"TTC7B_HUMAN",25,-1.12647439709768,0.2918492187969,0.899953294671287,0.0218632221221995,"Non-significant",0.0457800287749723,"TTC7B","Tetratricopeptide repeat protein 7B","TTC7B_HUMAN"
-0.063129663467377,12.227590918541,-1.16324628378614,0.279805853284855,0.903966943792822,-5.39870434338782,"MEP50_HUMAN",13,-1.12597602525304,0.292048267820001,0.899953294671287,-0.0546486377715762,"Non-significant",0.0457800287749723,"WDR77","Methylosome protein WDR77","MEP50_HUMAN"
0.0860252380370792,11.4018304347992,1.11570304076671,0.298442689373543,0.905250438591969,-5.44784012330985,"ARM10_HUMAN",14,1.12596120663211,0.292054188018582,0.899953294671287,0.0391106605529785,"Non-significant",0.0457800287749723,"ARMC10","Armadillo repeat-containing protein 10","ARM10_HUMAN"
0.0637254714965731,14.8623721599579,1.27563304160208,0.239538240416556,0.888261752729702,-5.27715966146076,"ADT1_HUMAN",10,1.12587920708427,0.292086949455805,0.899953294671287,-0.444419384002686,"Non-significant",0.0457800287749723,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
0.174535512924223,10.5594207048416,1.31258273536517,0.22741754426011,0.882902023160009,-5.23565038427114,"UB2D2_HUMAN",1,1.12564829714667,0.29217922114026,0.899953294671287,0.000719785690298735,"Non-significant",0.0457800287749723,"UBE2D2","Ubiquitin-conjugating enzyme E2 D2","UB2D2_HUMAN"
-0.0891499519348127,9.07257461547852,-1.09565381169311,0.306596430845425,0.905250438591969,-5.46813017955687,"TCF25_HUMAN",17,-1.12556379372376,0.292212994560905,0.899953294671287,-0.0044865608215261,"Non-significant",0.0457800287749723,"TCF25","Ribosome quality control complex subunit TCF25","TCF25_HUMAN"
0.192675113677977,8.34862494468689,1.1225773243446,0.295687481400283,0.905250438591969,-5.44082369349236,"SESQ1_HUMAN",7,1.12537509539952,0.292288422750208,0.899953294671287,-0.0554020404815763,"Non-significant",0.0457800287749723,"PHETA1","Sesquipedalian-1","SESQ1_HUMAN"
-0.0412399768829239,11.9778488874435,-1.06046461574208,0.321336026304948,0.906883285695452,-5.50310445718018,"DDC_HUMAN",22,-1.1253700794019,0.29229042800225,0.899953294671287,-0.304780364036562,"Non-significant",0.0457800287749723,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.0500464439392125,9.70621991157532,1.01162688900577,0.342708941188945,0.908258148889331,-5.55025570792772,"MICA1_HUMAN",38,1.12516590681414,0.292372059686786,0.899953294671287,-0.054997444152832,"Non-significant",0.0457800287749723,"MICAL1","[F-actin]-monooxygenase MICAL1","MICA1_HUMAN"
0.0999279022216761,10.8461775779724,1.5457916589467,0.162544044456125,0.865741178283621,-4.95831140292095,"CS012_HUMAN",4,1.12515432487676,0.292376690889299,0.899953294671287,-0.0318226814270028,"Non-significant",0.0457800287749723,"C19orf12","Protein C19orf12","CS012_HUMAN"
-0.307918667793272,6.46505624055863,-1.10862948709894,0.30129929626571,0.905250438591969,-5.4550283132493,"BLNK_HUMAN",5,-1.12513433916735,0.292384682597616,0.899953294671287,0.109538555145262,"Non-significant",0.0457800287749723,"BLNK","B-cell linker protein","BLNK_HUMAN"
-0.184368610382082,7.42500066757202,-1.20761990612261,0.263281848809018,0.898629269762535,-5.35159309414584,"KCNJ8_HUMAN",3,-1.12509306700349,0.292401186697413,0.899953294671287,-0.0332925319671507,"Non-significant",0.0457800287749723,"KCNJ8","ATP-sensitive inward rectifier potassium channel 8","KCNJ8_HUMAN"
-0.138091325759888,8.42511785030365,-1.16010471655226,0.281007331783582,0.90469712602345,-5.40199459116676,"MCRI2_HUMAN",7,-1.12445234274772,0.292657497962906,0.899953294671287,-0.0763926506042001,"Non-significant",0.0457800287749723,"MCRIP2","MAPK regulated corepressor interacting protein 2","MCRI2_HUMAN"
-0.302363991737368,7.57227128744125,-1.11582949084263,0.298391822254277,0.905250438591969,-5.44771133145012,"MIS_HUMAN",4,-1.1241870269695,0.292763685773621,0.899953294671287,0.0447473526000977,"Non-significant",0.0457800287749723,"AMH","Muellerian-inhibiting factor","MIS_HUMAN"
0.271645188331604,6.97192507982254,1.10249613010133,0.303793940488182,0.905250438591969,-5.46123493919224,"CSF1_HUMAN",7,1.1240966270732,0.292799873719976,0.899953294671287,0.119380593299866,"Non-significant",0.0457800287749723,"CSF1","Macrophage colony-stimulating factor 1","CSF1_HUMAN"
-0.0372502803802757,11.0983866453171,-1.04257188938885,0.329042073966579,0.908020314256557,-5.5205695027523,"ABCB7_HUMAN",23,-1.12378884046474,0.292923110462716,0.899953294671287,0.0206232070922852,"Non-significant",0.0457800287749723,"ABCB7","Iron-sulfur clusters transporter ABCB7, mitochondrial","ABCB7_HUMAN"
0.103451251983641,9.29174137115479,1.08335865790059,0.311684129331674,0.906883285695452,-5.48044347271958,"RFC3_HUMAN",20,1.12348462515345,0.293044957999938,0.899953294671287,0.0429089069366455,"Non-significant",0.0457800287749723,"RFC3","Replication factor C subunit 3","RFC3_HUMAN"
-0.121950387954724,15.6112323999405,-1.33280093083295,0.221010756524483,0.882243074980401,-5.21263204001116,"GSTA2_HUMAN",4,-1.12310186671589,0.293198321993679,0.899953294671287,-0.206591129302975,"Non-significant",0.0457800287749723,"GSTA2","Glutathione S-transferase A2","GSTA2_HUMAN"
-0.0483651161193741,14.5989923477173,-1.18410689257684,0.271934285700297,0.899537426333528,-5.3767038974335,"RTN4_HUMAN",14,-1.12243035767959,0.293467537765492,0.899953294671287,-0.219284296035765,"Non-significant",0.0457800287749723,"RTN4","Reticulon-4","RTN4_HUMAN"
-0.110471963882473,12.0709329843521,-1.10601158549418,0.302362068491768,0.905250438591969,-5.45768046584856,"SFXN5_HUMAN",13,-1.12237637724106,0.293489187721991,0.899953294671287,-0.0734937191009752,"Non-significant",0.0457800287749723,"SFXN5","Sideroflexin-5","SFXN5_HUMAN"
-0.0609714984893763,14.1018923521042,-1.04944996164684,0.32606287200715,0.906883285695452,-5.51388157578638,"ODBA_HUMAN",28,-1.12193280634563,0.293667139196363,0.899953294671287,0.164165973663328,"Non-significant",0.0457800287749723,"BCKDHA","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","ODBA_HUMAN"
0.044278860092124,11.8403686285019,0.983565302329205,0.355476937469229,0.913938965774256,-5.576594534243,"NU107_HUMAN",42,1.12175274928478,0.293739398951397,0.899953294671287,0.00518679618835094,"Non-significant",0.0457800287749723,"NUP107","Nuclear pore complex protein Nup107","NU107_HUMAN"
0.199710607528687,6.26355898380279,1.10164028442432,0.304143353789569,0.905250438591969,-5.46209907086917,"SEBP2_HUMAN",9,1.1213546797418,0.293899200966584,0.899953294671287,0.0641672611236253,"Non-significant",0.0457800287749723,"SECISBP2","Selenocysteine insertion sequence-binding protein 2","SEBP2_HUMAN"
-0.0384812355041291,13.7110028266907,-1.1366647855243,0.29010541286829,0.905250438591969,-5.4263510792761,"ASPDH_HUMAN",17,-1.12112702252855,0.293990623433612,0.899953294671287,0.024083614349367,"Non-significant",0.0457800287749723,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN"
-0.0832717418670619,8.55823814868927,-1.09736526095372,0.305893521626266,0.905250438591969,-5.46640835294988,"PLPL4_HUMAN",16,-1.12040790611153,0.294279554965641,0.899953294671287,0.0790443420410174,"Non-significant",0.0457800287749723,"PNPLA4","Patatin-like phospholipase domain-containing protein 4","PLPL4_HUMAN"
-0.131936550140379,7.35055208206177,-1.07630659455596,0.314632407099269,0.906883285695452,-5.48746096331499,"ANR50_HUMAN",24,-1.12016053267433,0.294378998741383,0.899953294671287,-0.0408189296722252,"Non-significant",0.0457800287749723,"ANKRD50","Ankyrin repeat domain-containing protein 50","ANR50_HUMAN"
0.0611939430236745,10.4599652290344,1.05078655691754,0.325486391787015,0.906883285695452,-5.51257818966069,"PUS1_HUMAN",27,1.12010943324757,0.294399543981256,0.899953294671287,-0.0807323455810494,"Non-significant",0.0457800287749723,"PUS1","Pseudouridylate synthase 1 homolog","PUS1_HUMAN"
0.0470609664916992,10.7738881111145,0.985415909558821,0.354623888662645,0.912525178463397,-5.57487483806304,"MIOS_HUMAN",47,1.11989763122998,0.294484714148969,0.899953294671287,0.00568437576292524,"Non-significant",0.0457800287749723,"MIOS","GATOR2 complex protein MIOS","MIOS_HUMAN"
0.0815670490264893,9.11578977108002,1.05957087964241,0.321717545548203,0.906883285695452,-5.50398197789512,"RFIP1_HUMAN",29,1.11910720615033,0.294802734765794,0.899953294671287,-0.0561738014221191,"Non-significant",0.0457800287749723,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN"
-0.115164279937744,9.20259189605713,-1.07509515586255,0.315141095327477,0.906883285695452,-5.48866314256589,"GAB1_HUMAN",23,-1.11907539653151,0.294815538820599,0.899953294671287,-0.00598311424255282,"Non-significant",0.0457800287749723,"GAB1","GRB2-associated-binding protein 1","GAB1_HUMAN"
0.0826327800750715,8.16317045688629,1.10934147874828,0.301010772850556,0.905250438591969,-5.4543062408762,"TNK1_HUMAN",14,1.11746381522195,0.295464815632385,0.899953294671287,0.102048397064197,"Non-significant",0.0457800287749723,"TNK1","Non-receptor tyrosine-protein kinase TNK1","TNK1_HUMAN"
-0.0634512901306206,11.778370141983,-1.17877029833358,0.273930442590336,0.899537426333528,-5.38235717777209,"CHM4A_HUMAN",12,-1.11720897082264,0.29556759213038,0.899953294671287,-0.089580297470075,"Non-significant",0.0457800287749723,"CHMP4A","Charged multivesicular body protein 4a","CHM4A_HUMAN"
0.0923309326171875,9.68150544166565,1.33970728342967,0.218858224597275,0.882243074980401,-5.20472087734832,"BOLA1_HUMAN",6,1.11712799420893,0.295600255250278,0.899953294671287,0.0471737384796249,"Non-significant",0.0457800287749723,"BOLA1","BolA-like protein 1","BOLA1_HUMAN"
-0.104866266250612,7.53660356998444,-1.05801251768588,0.322383633702162,0.906883285695452,-5.505510777111,"NPA1P_HUMAN",42,-1.11690147977867,0.295691638492044,0.899953294671287,-0.0399279594421742,"Non-significant",0.0457800287749723,"URB1","Nucleolar pre-ribosomal-associated protein 1","NPA1P_HUMAN"
