"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0378525257110471,10.400939822197,-0.977160545213238,0.358448826433784,0.92506445125627,-5.49820925771556,"CERT_HUMAN",31,-1.11718855626548,0.295953204650274,0.906896549812496,-0.024083614349367,"Non-significant",0.0424422503246448,"CERT1","Ceramide transfer protein","CERT_HUMAN"
-0.163238406181333,8.00610691308975,-1.19016670560446,0.269691128110226,0.905112070355039,-5.28863095352492,"AP1S2_HUMAN",4,-1.11710109009464,0.295988461504395,0.906896549812496,-0.0790443420410174,"Non-significant",0.0424422503246448,"AP1S2","AP-1 complex subunit sigma-2","AP1S2_HUMAN"
-0.0815670490264893,9.11578977108002,-1.05973443067356,0.321655832163591,0.916914576501839,-5.42048365008177,"RFIP1_HUMAN",29,-1.1161732835764,0.296362658750248,0.906896549812496,0.0408189296722252,"Non-significant",0.0424422503246448,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN"
-0.183651208877569,7.42695760726929,-1.16390117321374,0.2795647250981,0.908983030552298,-5.31602621414753,"MTMR4_HUMAN",4,-1.11589619466414,0.29647448575489,0.906896549812496,0.0807323455810494,"Non-significant",0.0424422503246448,"MTMR4","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR4","MTMR4_HUMAN"
-0.0381226539611497,10.8077375888824,-1.00257677748937,0.346795400576715,0.922589468944086,-5.4747868005062,"NEMO_HUMAN",26,-1.11533170488318,0.296702405628966,0.906896549812496,-0.00568437576292524,"Non-significant",0.0424422503246448,"IKBKG","NF-kappa-B essential modulator","NEMO_HUMAN"
0.131936550140381,7.35055208206177,1.07628720511263,0.314648787225897,0.916914576501839,-5.40434819826226,"ANR50_HUMAN",24,1.11504359333758,0.296818788182732,0.906896549812496,0.0561738014221191,"Non-significant",0.0424422503246448,"ANKRD50","Ankyrin repeat domain-containing protein 50","ANR50_HUMAN"
-0.0554709434509224,15.6226749420166,-1.12075771675513,0.296423310934935,0.91443338222688,-5.36011997124005,"GBB2_HUMAN",15,-1.11480480214149,0.296915275401441,0.906896549812496,0.00598311424255282,"Non-significant",0.0424422503246448,"GNB2","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2","GBB2_HUMAN"
0.115164279937744,9.20259189605713,1.07511313358006,0.31514177722842,0.916914576501839,-5.40549859838772,"GAB1_HUMAN",23,1.11458162372949,0.297005476657718,0.906896549812496,-0.102048397064197,"Non-significant",0.0424422503246448,"GAB1","GRB2-associated-binding protein 1","GAB1_HUMAN"
0.0967452526092742,11.7379266023636,1.36562245864701,0.210952029666846,0.8893365645514,-5.09578009397587,"MSMO1_HUMAN",5,1.11391132835708,0.29727651906738,0.906896549812496,0.089580297470075,"Non-significant",0.0424422503246448,"MSMO1","Methylsterol monooxygenase 1","MSMO1_HUMAN"
-0.0654876232146986,11.0839091539383,-1.09833143572225,0.305505663833712,0.914925596576357,-5.38258229817249,"NMNA1_HUMAN",16,-1.11379581177995,0.297323249578168,0.906896549812496,-0.0471737384796249,"Non-significant",0.0424422503246448,"NMNAT1","Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1","NMNA1_HUMAN"
-0.0432231426238996,9.52319157123566,-0.98059315291943,0.356857789657563,0.92506445125627,-5.49507255166629,"TCOF_HUMAN",37,-1.11350337469197,0.297441576833396,0.906896549812496,0.0399279594421742,"Non-significant",0.0424422503246448,"TCOF1","Treacle protein","TCOF_HUMAN"
0.0838832855224627,9.07101726531982,1.09113745930814,0.308465877731433,0.916020007390284,-5.38971994853445,"RRP1_HUMAN",16,1.11346697925204,0.297456305952818,0.906896549812496,-0.29635167121887,"Non-significant",0.0424422503246448,"RRP1","Ribosomal RNA processing protein 1 homolog A","RRP1_HUMAN"
-0.0473315715789759,11.2557839155197,-0.985631595346629,0.354532163067884,0.924000520627741,-5.4904533062402,"MFN1_HUMAN",43,-1.11314270934898,0.297587562632364,0.906896549812496,-0.0631916522979505,"Non-significant",0.0424422503246448,"MFN1","Mitofusin-1","MFN1_HUMAN"
0.116174697875975,7.75966799259186,1.08867577450053,0.309484061799384,0.916020007390284,-5.39215471127392,"TAB3_HUMAN",15,1.11300088443805,0.29764498446806,0.906896549812496,0.10653591156005,"Non-significant",0.0424422503246448,"TAB3","TGF-beta-activated kinase 1 and MAP3K7-binding protein 3","TAB3_HUMAN"
-0.0438897609710516,10.8397804498673,-1.0186044700413,0.33959741043506,0.918876152108688,-5.45978443565631,"PTCD3_HUMAN",26,-1.11293829934475,0.297670326626214,0.906896549812496,-0.0144960880279239,"Non-significant",0.0424422503246448,"PTCD3","Small ribosomal subunit protein mS39","PTCD3_HUMAN"
-0.10498046875,8.8941912651062,-1.24413006167965,0.250310897258461,0.899048919318639,-5.23109026062296,"SGTB_HUMAN",6,-1.11262506385715,0.297797188801314,0.906896549812496,0.0116534233093279,"Non-significant",0.0424422503246448,"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","SGTB_HUMAN"
-0.119671940803525,7.65635329484939,-1.08491565402844,0.311044459518126,0.916914576501839,-5.39586615092139,"HOME2_HUMAN",16,-1.1125865114015,0.297812805745961,0.906896549812496,0.00767159461977585,"Non-significant",0.0424422503246448,"HOMER2","Homer protein homolog 2","HOME2_HUMAN"
-0.0942158699035609,9.52728271484375,-1.1966337367375,0.267304744695413,0.905112070355039,-5.28182334859219,"UBTD2_HUMAN",8,-1.11204026601155,0.298034150628697,0.906896549812496,-0.025387763977049,"Non-significant",0.0424422503246448,"UBTD2","Ubiquitin domain-containing protein 2","UBTD2_HUMAN"
-0.0410616397857275,10.8904873132706,-0.962194281430895,0.365448626036451,0.92506445125627,-5.51178712611795,"HOOK3_HUMAN",41,-1.11203260138558,0.298037257355348,0.906896549812496,-0.0424394607544247,"Non-significant",0.0424422503246448,"HOOK3","Protein Hook homolog 3","HOOK3_HUMAN"
0.104866266250611,7.53660356998444,1.05805633736985,0.322373007616054,0.916914576501839,-5.42210933883433,"NPA1P_HUMAN",42,1.11189319039744,0.298093769748183,0.906896549812496,0.00147056579590021,"Non-significant",0.0424422503246448,"URB1","Nucleolar pre-ribosomal-associated protein 1","NPA1P_HUMAN"
0.210669755935671,6.61495423316955,1.09984287806609,0.304886622808603,0.914925596576357,-5.38107847066762,"P5CR1_HUMAN",8,1.11187822665677,0.298099836038546,0.906896549812496,-0.00674939155582344,"Non-significant",0.0424422503246448,"PYCR1","Pyrroline-5-carboxylate reductase 1, mitochondrial","P5CR1_HUMAN"
0.0586121082305731,12.7420293092728,1.35715403104409,0.213510922818108,0.8893365645514,-5.10545491154655,"MTX2_HUMAN",9,1.11140655575944,0.298291101527564,0.906896549812496,-0.00952291488647816,"Non-significant",0.0424422503246448,"MTX2","Metaxin-2","MTX2_HUMAN"
-0.0397326946258509,12.2362555265426,-0.949517812774092,0.371457576142227,0.92506445125627,-5.52316153189662,"ABLM1_HUMAN",44,-1.11078749463718,0.298542283035591,0.906896549812496,-0.0411627292632986,"Non-significant",0.0424422503246448,"ABLIM1","Actin-binding LIM protein 1","ABLM1_HUMAN"
0.163254737854002,8.66431713104248,1.31850261251379,0.225534884986048,0.889994595820153,-5.14916276227558,"KRT35_HUMAN",1,1.11043792136722,0.298684195369696,0.906896549812496,0.00316333770752486,"Non-significant",0.0424422503246448,"KRT35","Keratin, type I cuticular Ha5","KRT35_HUMAN"
0.0632607936859149,9.77380979061127,1.03147345575067,0.333902011620412,0.91857303510512,-5.44761081631385,"DHX16_HUMAN",34,1.1103568188084,0.298717127341975,0.906896549812496,-0.11648643016815,"Non-significant",0.0424422503246448,"DHX16","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16","DHX16_HUMAN"
-0.0321719646453502,12.5063194036484,-0.897731688638371,0.39677102658381,0.930609156635556,-5.56840177419773,"OGDHL_HUMAN",44,-1.11014910853372,0.29880148199857,0.906896549812496,0.00749158859252397,"Non-significant",0.0424422503246448,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","OGDHL_HUMAN"
0.110952615737901,13.1839393377304,1.71601280417156,0.126323224671606,0.843964960189896,-4.66909082700353,"H14_HUMAN",2,1.10995338570037,0.29888098571085,0.906896549812496,-0.0582554340362691,"Non-significant",0.0424422503246448,"H1-4","Histone H1.4","H14_HUMAN"
0.0968079566955584,9.71469950675964,1.06640224762262,0.318818579257261,0.916914576501839,-5.41400563917162,"DHX8_HUMAN",24,1.1098609702164,0.298918531252866,0.906896549812496,0.00449061393737438,"Non-significant",0.0424422503246448,"DHX8","ATP-dependent RNA helicase DHX8","DHX8_HUMAN"
0.282039642333984,6.56047332286835,1.07595409045222,0.314788599191468,0.916914576501839,-5.40467468826746,"P3C2B_HUMAN",23,1.10973025075119,0.298971644926265,0.906896549812496,-0.142030715942383,"Non-significant",0.0424422503246448,"PIK3C2B","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta","P3C2B_HUMAN"
0.0695910453796387,8.65320920944214,1.05925477102368,0.321860698536692,0.916914576501839,-5.42094852130463,"TRM1_HUMAN",23,1.10962288151265,0.299015276602668,0.906896549812496,-0.00553655624390004,"Non-significant",0.0424422503246448,"TRMT1","tRNA (guanine(26)-N(2))-dimethyltransferase","TRM1_HUMAN"
0.0339837074279981,13.4250922203064,0.973061455093974,0.360355822743749,0.92506445125627,-5.50194400947408,"KYNU_HUMAN",27,1.10938479156363,0.299112047387459,0.906896549812496,0.130900859832764,"Non-significant",0.0424422503246448,"KYNU","Kynureninase","KYNU_HUMAN"
0.161717653274534,9.87319147586822,1.21945144954947,0.259024378633261,0.901181906332912,-5.25761062101398,"ERD21_HUMAN",3,1.10894913185119,0.299289184226309,0.906896549812496,-0.0282752513885498,"Non-significant",0.0424422503246448,"KDELR1","ER lumen protein-retaining receptor 1","ERD21_HUMAN"
-0.0577619075774756,11.8708795309067,-1.0716376488624,0.316604711486376,0.916914576501839,-5.40889872377328,"NAA10_HUMAN",19,-1.10894897571143,0.299289247726845,0.906896549812496,-0.150053262710573,"Non-significant",0.0424422503246448,"NAA10","N-alpha-acetyltransferase 10","NAA10_HUMAN"
0.0604889392852783,9.29363429546356,1.0787302631959,0.313624911925989,0.916914576501839,-5.40195151146304,"FIBP_HUMAN",18,1.10887745953307,0.29931833379318,0.906896549812496,0.157954454421997,"Non-significant",0.0424422503246448,"FIBP","Acidic fibroblast growth factor intracellular-binding protein","FIBP_HUMAN"
0.0911121368408168,9.01868915557861,1.10366217154651,0.303326827636534,0.91443338222688,-5.37727191589401,"JMJD7_HUMAN",13,1.10856641427504,0.299444863972414,0.906941256540563,0.0286877155303946,"Non-significant",0.0424208417011843,"JMJD7","Bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7","JMJD7_HUMAN"
-0.147300720214846,7.69776427745819,-1.14886931226897,0.285347534228667,0.913647238906072,-5.33151865894106,"IDS_HUMAN",6,-1.10778555268164,0.299762698431906,0.907295870262982,0.0551147460937749,"Non-significant",0.042251065895652,"IDS","Iduronate 2-sulfatase","IDS_HUMAN"
0.0967011451721262,11.1652421951294,1.15438640398971,0.283213848976072,0.912627947018207,-5.32584843157427,"FCGRN_HUMAN",9,1.1067463146892,0.300186116205947,0.907295870262982,0.0322890281677246,"Non-significant",0.042251065895652,"FCGRT","IgG receptor FcRn large subunit p51","FCGRN_HUMAN"
-0.147018671035765,8.43626177310943,-1.06810504143002,0.318097189785496,0.916914576501839,-5.41234661305437,"FAKD1_HUMAN",26,-1.10652692968921,0.300275561236683,0.907295870262982,0.0114355087280256,"Non-significant",0.042251065895652,"FASTKD1","FAST kinase domain-containing protein 1, mitochondrial","FAKD1_HUMAN"
0.212536454200748,7.08835977315903,1.0888414857454,0.309415437584219,0.916020007390284,-5.39199093509664,"MIEAP_HUMAN",9,1.1061987694634,0.300409394363566,0.907295870262982,0.0312755107879248,"Non-significant",0.042251065895652,"SPATA18","Mitochondria-eating protein","MIEAP_HUMAN"
-0.0810748338699359,7.96814304590225,-1.05168138107926,0.325108970532705,0.916914576501839,-5.42826814601259,"DHX32_HUMAN",28,-1.10614675856918,0.300430610247769,0.907295870262982,0.0581023693084752,"Non-significant",0.042251065895652,"DHX32","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32","DHX32_HUMAN"
-0.373754739761353,6.13263964653015,-1.08375184156854,0.311528691694467,0.916914576501839,-5.39701304032848,"PHF10_HUMAN",6,-1.10584432588441,0.300553999869427,0.907295870262982,0.0107638835907,"Non-significant",0.042251065895652,"PHF10","PHD finger protein 10","PHF10_HUMAN"
-0.224628329277035,6.83240336179733,-1.10295970442626,0.303613233832094,0.91443338222688,-5.37797273840666,"GSTCD_HUMAN",6,-1.10577261375657,0.300583263635417,0.907295870262982,-0.0991561412810995,"Non-significant",0.042251065895652,"GSTCD","Glutathione S-transferase C-terminal domain-containing protein","GSTCD_HUMAN"
0.0725378990173304,9.34003639221191,1.03971131803714,0.330295352585909,0.91857303510512,-5.43975891434584,"DAAF5_HUMAN",32,1.10513242604029,0.300844607184546,0.907295870262982,-0.0195002555847008,"Non-significant",0.042251065895652,"DNAAF5","Dynein axonemal assembly factor 5","DAAF5_HUMAN"
-0.0453865528106494,12.7184933423996,-1.15835831489704,0.281685826678205,0.910798886572231,-5.32175482968866,"MARE2_HUMAN",14,-1.10479893904209,0.300980817962986,0.907295870262982,0.0218856334686492,"Non-significant",0.042251065895652,"MAPRE2","Microtubule-associated protein RP/EB family member 2","MARE2_HUMAN"
0.0387668609619247,11.9737434387207,0.9436250306036,0.374275950537355,0.92506445125627,-5.52840930952126,"KANK2_HUMAN",42,1.10466682583545,0.30103479236768,0.907295870262982,-0.011416435241701,"Non-significant",0.042251065895652,"KANK2","KN motif and ankyrin repeat domain-containing protein 2","KANK2_HUMAN"
-0.0992450714111293,9.1439414024353,-1.17370850173385,0.275843805282621,0.906456269414035,-5.30584501211997,"NQO1_HUMAN",8,-1.10451776808961,0.301095698641142,0.907295870262982,0.160838603973389,"Non-significant",0.042251065895652,"NQO1","NAD(P)H dehydrogenase [quinone] 1","NQO1_HUMAN"
-0.115536451339721,6.77070796489715,-1.07972634881373,0.313208215765137,0.916914576501839,-5.40097321547197,"ACK1_HUMAN",15,-1.10389819896757,0.301348964839766,0.907295870262982,0.0749661922455012,"Non-significant",0.042251065895652,"TNK2","Activated CDC42 kinase 1","ACK1_HUMAN"
0.11353993415832,8.75777447223664,1.32189674255236,0.224456110406413,0.889994595820153,-5.14535466272842,"NRAM2_HUMAN",4,1.10373120772692,0.301417256125806,0.907295870262982,-0.0848317146301252,"Non-significant",0.042251065895652,"SLC11A2","Natural resistance-associated macrophage protein 2","NRAM2_HUMAN"
0.10688591003418,8.90882873535156,1.18588102809164,0.271282260513151,0.905112070355039,-5.29312884038451,"CDO1_HUMAN",7,1.10368859387225,0.301434685086135,0.907295870262982,0.203311443328857,"Non-significant",0.042251065895652,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN"
0.104939222335814,9.74081432819366,1.13740690803146,0.289822375534324,0.91443338222688,-5.34323972017629,"PXL2B_HUMAN",9,1.10354718007889,0.30149252871149,0.907295870262982,0.0328955650329998,"Non-significant",0.042251065895652,"PRXL2B","Prostamide/prostaglandin F synthase","PXL2B_HUMAN"
-0.0489873886108487,10.5406029224396,-1.11994445562691,0.296748830880722,0.91443338222688,-5.36094008953454,"SPF27_HUMAN",15,-1.10352681246676,0.301500860566636,0.907295870262982,-0.00137948989865144,"Non-significant",0.042251065895652,"BCAS2","Pre-mRNA-splicing factor SPF27","SPF27_HUMAN"
0.178622245788574,9.39721608161926,1.18178316614401,0.272810903157159,0.905112070355039,-5.29741950646445,"BRI3B_HUMAN",3,1.10311793330549,0.301668160983148,0.907295870262982,-0.152791023254395,"Non-significant",0.042251065895652,"BRI3BP","BRI3-binding protein","BRI3B_HUMAN"
0.214306950569153,7.38814491033554,1.1128295345237,0.29960898287496,0.91443338222688,-5.36809727105206,"LYSM3_HUMAN",5,1.10299954931541,0.301716613727865,0.907295870262982,-0.0237169265746999,"Non-significant",0.042251065895652,"LYSMD3","LysM and putative peptidoglycan-binding domain-containing protein 3","LYSM3_HUMAN"
0.16087698936462,8.94393146038055,1.06683361990068,0.318635706139518,0.916914576501839,-5.41358553527577,"DDX18_HUMAN",23,1.10261269673358,0.301874989630441,0.907295870262982,-0.198489427566525,"Non-significant",0.042251065895652,"DDX18","ATP-dependent RNA helicase DDX18","DDX18_HUMAN"
0.0515508651733381,9.21414232254028,1.00817458652881,0.344268221912525,0.920237582452514,-5.4695673080901,"ACAP2_HUMAN",32,1.10256916234955,0.301892816565096,0.907295870262982,0.247751235961915,"Non-significant",0.042251065895652,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","ACAP2_HUMAN"
-0.0530354976653733,11.3451081514359,-1.05733604268668,0.322681229245246,0.916914576501839,-5.42280656631656,"PAK1_HUMAN",20,-1.10242325200985,0.301952571619111,0.907295870262982,0.141426801681517,"Non-significant",0.042251065895652,"PAK1","Serine/threonine-protein kinase PAK 1","PAK1_HUMAN"
0.147966861724875,11.2379462718964,1.1250467928426,0.294711306589863,0.91443338222688,-5.35578787867116,"RL37A_HUMAN",7,1.10225385909573,0.302021955334029,0.907295870262982,0.0777556896209735,"Non-significant",0.042251065895652,"RPL37A","Large ribosomal subunit protein eL43","RL37A_HUMAN"
0.0465936660766744,12.036345243454,1.10211419258955,0.303958248664651,0.91443338222688,-5.37881585355781,"CASP7_HUMAN",16,1.10072105846865,0.302650369442057,0.907664381461065,-0.00111103057862394,"Non-significant",0.0420747067914849,"CASP7","Caspase-7","CASP7_HUMAN"
0.0620219707489262,15.6829127073288,1.03998737468705,0.33017501901024,0.91857303510512,-5.43949499665253,"CP3A5_HUMAN",25,1.10068835273162,0.302663789362885,0.907664381461065,0.0419020652770996,"Non-significant",0.0420747067914849,"CYP3A5","Cytochrome P450 3A5","CP3A5_HUMAN"
-0.0703637599945246,11.9650844335556,-1.40540284392569,0.19928669648832,0.8893365645514,-5.04987470431146,"RFA3_HUMAN",7,-1.10056565496482,0.302714139304408,0.907664381461065,0.0214614868163778,"Non-significant",0.0420747067914849,"RPA3","Replication protein A 14 kDa subunit","RFA3_HUMAN"
0.163328886032105,7.73332333564758,1.07403971582755,0.315593038144359,0.916914576501839,-5.40654958531372,"FBXW9_HUMAN",14,1.10053668782437,0.302726027155628,0.907664381461065,-0.000940322876001431,"Non-significant",0.0420747067914849,"FBXW9","F-box/WD repeat-containing protein 9","FBXW9_HUMAN"
-0.0799288749695002,10.3486628532409,-1.15840901780273,0.281666364556671,0.910798886572231,-5.32170251161376,"EXOS8_HUMAN",10,-1.10043259795085,0.302768747750649,0.907664381461065,-0.0195157527923744,"Non-significant",0.0420747067914849,"EXOSC8","Exosome complex component RRP43","EXOS8_HUMAN"
-0.0873973369598353,9.52858674526215,-1.63543624916594,0.142425592173081,0.850593902933367,-4.77122651919011,"CHPT1_HUMAN",4,-1.09911339573041,0.303310589581449,0.907664381461065,0.0813412666320499,"Non-significant",0.0420747067914849,"CHPT1","Cholinephosphotransferase 1","CHPT1_HUMAN"
0.0912780761718714,9.2089569568634,1.11713765392862,0.297874509161845,0.91443338222688,-5.36376736787626,"SGPP1_HUMAN",11,1.09908452097274,0.303322458034403,0.907664381461065,-0.0394377708435254,"Non-significant",0.0420747067914849,"SGPP1","Sphingosine-1-phosphate phosphatase 1","SGPP1_HUMAN"
-0.0790443420410174,9.46025562286377,-1.13548987655221,0.290576304513782,0.91443338222688,-5.34519212165862,"GFOD2_HUMAN",11,-1.09898296742434,0.303364202730114,0.907664381461065,0.0810182094573975,"Non-significant",0.0420747067914849,"GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2","GFOD2_HUMAN"
-0.0636298656463232,12.6977053880691,-1.81365169291395,0.1090980799589,0.823761796779881,-4.54278586829147,"VAMP8_HUMAN",6,-1.09851836136537,0.303555242221305,0.907664381461065,0.00776910781857509,"Non-significant",0.0420747067914849,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN"
-0.0536665916443031,15.745218038559,-1.30339980464143,0.230389278233712,0.891078529665363,-5.16603599039621,"EF1B_HUMAN",10,-1.09820376269074,0.303684654927388,0.907664381461065,0.157930850982675,"Non-significant",0.0420747067914849,"EEF1B2","Elongation factor 1-beta","EF1B_HUMAN"
0.0696454048156756,9.36954021453857,1.01653832360428,0.340518784227413,0.918876152108688,-5.46172836889364,"TBCD4_HUMAN",49,1.09750253850595,0.303973266529268,0.907664381461065,-0.0826051235199259,"Non-significant",0.0420747067914849,"TBC1D4","TBC1 domain family member 4","TBCD4_HUMAN"
0.0670351982116717,13.9473242759705,1.65836198316352,0.137660050205065,0.848496810852608,-4.74237680210115,"SPCS3_HUMAN",6,1.09690065153942,0.304221165984953,0.907664381461065,0.0566208362579363,"Non-significant",0.0420747067914849,"SPCS3","Signal peptidase complex subunit 3","SPCS3_HUMAN"
0.0403935909271489,10.1164356470108,1.02382250229975,0.337279073775906,0.91857303510512,-5.45486200316342,"MTHR_HUMAN",22,1.09645724096222,0.304403896142387,0.907664381461065,0.27262818813324,"Non-significant",0.0420747067914849,"MTHFR","Methylenetetrahydrofolate reductase (NADPH)","MTHR_HUMAN"
0.0717818737029994,10.2583533525467,1.10819228783491,0.301485029473494,0.91443338222688,-5.37274486409901,"HEPS_HUMAN",13,1.09626235953172,0.304484234567247,0.907664381461065,0.0259828567505256,"Non-significant",0.0420747067914849,"HPN","Serine protease hepsin","HEPS_HUMAN"
-0.165313005447389,8.54564964771271,-1.07469237909355,0.315318599948809,0.916914576501839,-5.40591065034744,"CLP1_HUMAN",12,-1.09612703270315,0.304540031928302,0.907664381461065,-0.0393388271331769,"Non-significant",0.0420747067914849,"CLP1","Polyribonucleotide 5'-hydroxyl-kinase Clp1","CLP1_HUMAN"
0.0743908882141113,9.69806838035584,1.08352138669205,0.311624649034234,0.916914576501839,-5.39724003994,"CNOT9_HUMAN",15,1.09580939011397,0.304671032732179,0.907664381461065,0.14923393726349,"Non-significant",0.0420747067914849,"CNOT9","CCR4-NOT transcription complex subunit 9","CNOT9_HUMAN"
-0.111237764358521,9.00526940822601,-1.12057495646659,0.296496438383451,0.91443338222688,-5.36030430863817,"DCTP1_HUMAN",9,-1.09569980182027,0.304716239022183,0.907664381461065,0.079264163970949,"Non-significant",0.0420747067914849,"DCTPP1","dCTP pyrophosphatase 1","DCTP1_HUMAN"
-0.0448482036590239,11.4512511491775,-1.0676534308366,0.318288389135783,0.916914576501839,-5.41278680173482,"DCPS_HUMAN",18,-1.09550941059349,0.304794789976872,0.907664381461065,0.0378665924072248,"Non-significant",0.0420747067914849,"DCPS","m7GpppX diphosphatase","DCPS_HUMAN"
-0.125231742858874,11.072900056839,-1.45117258742742,0.186570775350122,0.887516045216726,-4.9961583742189,"ATP8_HUMAN",2,-1.09543548339096,0.304825294928002,0.907664381461065,-0.0874972343444806,"Non-significant",0.0420747067914849,"MT-ATP8","ATP synthase protein 8","ATP8_HUMAN"
-0.0325448513031024,13.8362036943436,-1.09923533612897,0.305135332901634,0.914925596576357,-5.3816831273856,"GALM_HUMAN",17,-1.09508379396691,0.304970447398074,0.907664381461065,-0.0339264869689746,"Non-significant",0.0420747067914849,"GALM","Galactose mutarotase","GALM_HUMAN"
0.0746636390686017,9.61015391349792,1.11897486472207,0.297137300698907,0.91443338222688,-5.36191731343023,"NUD18_HUMAN",12,1.09487838239429,0.305055252048816,0.907664381461065,0.0622532367706494,"Non-significant",0.0420747067914849,"NUDT18","8-oxo-dGDP phosphatase NUDT18","NUD18_HUMAN"
-1.29242396354675,8.4085658788681,-1.06239335267844,0.320522046997862,0.916914576501839,-5.41790394080502,"CASPE_HUMAN",17,-1.09459880924063,0.305170704475858,0.907664381461065,-0.0660302639007746,"Non-significant",0.0420747067914849,"CASP14","Caspase-14","CASPE_HUMAN"
-0.0347704887389995,11.682455778122,-0.885656857720757,0.40285047618282,0.932672273934545,-5.57866134108621,"RB6I2_HUMAN",63,-1.0943183199518,0.305286569982987,0.907664381461065,-0.0232475996017447,"Non-significant",0.0420747067914849,"ERC1","ELKS/Rab6-interacting/CAST family member 1","RB6I2_HUMAN"
-0.0781540870666255,12.6626422405243,-1.13131155559994,0.292225061962387,0.91443338222688,-5.34943965652711,"CAV1_HUMAN",11,-1.09394887272914,0.305439235675383,0.907664381461065,-0.0779073238372501,"Non-significant",0.0420747067914849,"CAV1","Caveolin-1","CAV1_HUMAN"
0.159347414970402,7.02418714761734,1.06070786930458,0.32124038446092,0.916914576501839,-5.41953975477018,"MYPT2_HUMAN",19,1.0934932928837,0.305627576896872,0.907664381461065,-0.0456147193908496,"Non-significant",0.0420747067914849,"PPP1R12B","Protein phosphatase 1 regulatory subunit 12B","MYPT2_HUMAN"
0.139078497886658,7.77016144990921,1.14137610356274,0.288266419250962,0.913730221012162,-5.33919008786271,"NTCP5_HUMAN",6,1.09331045481604,0.305703189799131,0.907664381461065,-0.0710666179657,"Non-significant",0.0420747067914849,"SLC10A5","Sodium/bile acid cotransporter 5","NTCP5_HUMAN"
0.0625162124633469,14.8554606437683,1.11997871203273,0.296735113429321,0.91443338222688,-5.36090555265842,"NUDT5_HUMAN",13,1.09320832526692,0.305745432038469,0.907664381461065,-0.1013915538788,"Non-significant",0.0420747067914849,"NUDT5","ADP-sugar pyrophosphatase","NUDT5_HUMAN"
-0.0399849414825475,14.0144973993301,-1.08439434200172,0.311261289881909,0.916914576501839,-5.39637999112535,"RRAS_HUMAN",17,-1.09301698279723,0.305824586444951,0.907664381461065,0.00526142120362572,"Non-significant",0.0420747067914849,"RRAS","Ras-related protein R-Ras","RRAS_HUMAN"
-0.119827985763552,11.8200770616531,-1.05680941015917,0.322906727415188,0.916914576501839,-5.42331611546646,"BLMH_HUMAN",21,-1.09265140268534,0.305975864417148,0.907664381461065,0.00856828689575195,"Non-significant",0.0420747067914849,"BLMH","Bleomycin hydrolase","BLMH_HUMAN"
0.0684833526611257,10.1877536773682,1.02750462148513,0.335650526432454,0.91857303510512,-5.45137725955801,"SC23B_HUMAN",30,1.09225928261574,0.306138190470438,0.907664381461065,-0.0236067771911515,"Non-significant",0.0420747067914849,"SEC23B","Protein transport protein Sec23B","SC23B_HUMAN"
0.0358707904815763,10.3622070550919,0.938582012505736,0.376700543407837,0.92506445125627,-5.53288018770367,"WDR91_HUMAN",34,1.09219937397825,0.306162996861821,0.907664381461065,-0.223979234695433,"Non-significant",0.0420747067914849,"WDR91","WD repeat-containing protein 91","WDR91_HUMAN"
0.0462453365325715,13.4730831384659,1.13953275574013,0.288988180399899,0.91443338222688,-5.3410719982619,"EIF3F_HUMAN",14,1.09215923218419,0.306179619278468,0.907664381461065,0.0415270328521746,"Non-significant",0.0420747067914849,"EIF3F","Eukaryotic translation initiation factor 3 subunit F","EIF3F_HUMAN"
0.181240797042825,10.7668243646622,1.0620451801815,0.320670331108402,0.916914576501839,-5.41824200711003,"RDH14_HUMAN",16,1.09211057693175,0.306199768011264,0.907664381461065,-0.528646945953367,"Non-significant",0.0420747067914849,"RDH14","Retinol dehydrogenase 14","RDH14_HUMAN"
0.035602807998675,13.623609662056,0.892292226025807,0.399501394484869,0.932095504482321,-5.57303721951746,"NOMO2_HUMAN",61,1.09210686221997,0.306201306361751,0.907664381461065,0.0604317188262975,"Non-significant",0.0420747067914849,"NOMO2","BOS complex subunit NOMO2","NOMO2_HUMAN"
