"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.137054284413619,13.7677065985543,-2.37620257236935,0.0495868622550395,0.396355087399402,-4.35546845558287,"CTNA1_HUMAN",52,-2.94499034667915,0.0199442182385315,0.278572442497402,0.170127789179483,"Non-significant",0.555061847938109,"CTNNA1","Catenin alpha-1","CTNA1_HUMAN"
-0.117508172988892,10.2838538033622,-2.41480789352674,0.0468673907848119,0.390433273950681,-4.29927907805985,"SYTL4_HUMAN",33,-2.94489327247038,0.0199470777780368,0.278572442497402,-0.0242415269215908,"Non-significant",0.555061847938109,"SYTL4","Synaptotagmin-like protein 4","SYTL4_HUMAN"
-0.249141295750933,9.05799647739955,-2.77164324975259,0.0279695235294926,0.32626274808752,-3.77928730442183,"PNKP_HUMAN",24,-2.9430043058149,0.0200028071572598,0.278870751329907,0.107345660527525,"Non-significant",0.554597033249684,"PNKP","Bifunctional polynucleotide phosphatase/kinase","PNKP_HUMAN"
0.62426650524139,7.50916964667184,2.81057173466758,0.0264565754634887,0.321259772493497,-3.72274442848757,"KPRP_HUMAN",26,2.93910360895858,0.0201184047117054,0.279977175456936,-0.014182567596432,"Non-significant",0.552877372147582,"KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN"
0.304007450739492,10.3101754869734,2.9092572198992,0.0229948241208461,0.312909023933249,-3.57978631775248,"PX11B_HUMAN",14,2.93762316954637,0.0201624607396126,0.279977175456936,-0.0354320208231833,"Non-significant",0.552877372147582,"PEX11B","Peroxisomal membrane protein 11B","PX11B_HUMAN"
-0.41644104321797,9.81208079201834,-3.94701358613531,0.00569073207416654,0.17298593929752,-2.13779773946487,"RBP17_HUMAN",3,-2.93431186892177,0.0202613671641193,0.279977175456936,-0.0859282811482753,"Non-significant",0.552877372147582,"RANBP17","Ran-binding protein 17","RBP17_HUMAN"
-0.248553435007755,10.7392713001796,-2.91351059368779,0.0228568245537837,0.312909023933249,-3.57363877800405,"THYN1_HUMAN",15,-2.93410428482989,0.0202675844731599,0.279977175456936,0.0101178487142253,"Non-significant",0.552877372147582,"THYN1","Thymocyte nuclear protein 1","THYN1_HUMAN"
0.501897096633915,7.9134966305324,2.79399666324897,0.027089962734533,0.324679405654358,-3.74681024614702,"POP1_HUMAN",29,2.93351490185762,0.0202852478573542,0.279977175456936,0.31023104985551,"Non-significant",0.552877372147582,"POP1","Ribonucleases P/MRP protein subunit POP1","POP1_HUMAN"
0.47639099756878,9.71697303227016,3.55956104471046,0.00941379486389024,0.217006048225744,-2.66015884325185,"CRIP1_HUMAN",3,2.93240031516222,0.0203186953130485,0.279977175456936,-0.138543168703718,"Non-significant",0.552877372147582,"CRIP1","Cysteine-rich protein 1","CRIP1_HUMAN"
-0.215234120686842,11.705548286438,-2.65733109222756,0.0329600915124275,0.341230020805198,-3.94568187721084,"SNUT1_HUMAN",36,-2.93217483422581,0.0203254687569588,0.279977175456936,0.00091377894083422,"Non-significant",0.552877372147582,"SART1","U4/U6.U5 tri-snRNP-associated protein 1","SNUT1_HUMAN"
0.273378133773805,7.67063243048532,3.08688817545996,0.0179168037820016,0.286195104313727,-3.32424914773821,"LRCH1_HUMAN",11,2.93108594864502,0.0203582121665753,0.279977175456936,0.369853218396504,"Non-significant",0.552877372147582,"LRCH1","Leucine-rich repeat and calponin homology domain-containing protein 1","LRCH1_HUMAN"
0.763515631357831,6.99719721930367,2.82259640598758,0.0260068413628808,0.320211700786669,-3.70529448197242,"ITAM_HUMAN",15,2.92946659715294,0.0204070091959898,0.280173388521592,-0.207807660102847,"Non-significant",0.552573117326744,"ITGAM","Integrin alpha-M","ITAM_HUMAN"
-0.178863048553469,11.4874670846122,-3.60614999548317,0.00885045633335846,0.211836586102863,-2.59621472587263,"FAM3C_HUMAN",11,-2.9263186840175,0.0205022182387773,0.280700964988571,0.662969430287681,"Non-significant",0.55175609435348,"FAM3C","Protein FAM3C","FAM3C_HUMAN"
-0.20332169532778,10.2615037645613,-3.01714768617405,0.0197518195914058,0.296139406383888,-3.42426555770072,"GIPC1_HUMAN",14,-2.9259095845679,0.0205146256147674,0.280700964988571,-0.127341985702516,"Non-significant",0.55175609435348,"GIPC1","PDZ domain-containing protein GIPC1","GIPC1_HUMAN"
0.484362045923868,7.72650487082345,3.30273169779474,0.0133031241432688,0.253721815855159,-3.01775448359046,"CAH3_HUMAN",4,2.91888309295499,0.0207289601040768,0.282814696839224,-0.0248506863911828,"Non-significant",0.548498025602403,"CA3","Carbonic anhydrase 3","CAH3_HUMAN"
0.931675752003992,7.25354242324829,2.83541219912568,0.0255363718895992,0.319263669510335,-3.68670520472741,"NSE2_HUMAN",9,2.9185618540543,0.0207388149641778,0.282814696839224,-0.031740665435791,"Non-significant",0.548498025602403,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
0.371363004048652,10.391846384321,2.76716882388519,0.0281491597387381,0.32626274808752,-3.78579096380531,"PLIN2_HUMAN",25,2.910927960569,0.0209744535718459,0.285100762962436,-0.13923645019532,"Non-significant",0.545001620466996,"PLIN2","Perilipin-2","PLIN2_HUMAN"
-0.239247957865389,10.4393314634051,-2.72011920999674,0.0301130739399045,0.333487100327016,-3.85422963016979,"NCBP1_HUMAN",26,-2.9098655479528,0.0210074689325102,0.285100762962436,-0.233285903930643,"Non-significant",0.545001620466996,"NCBP1","Nuclear cap-binding protein subunit 1","NCBP1_HUMAN"
-0.349587043126427,9.19181769234793,-2.90898931797366,0.0230035455818305,0.312909023933249,-3.58017356702947,"SESN2_HUMAN",12,-2.908627397299,0.021046014120795,0.285100762962436,-0.0991369088490774,"Non-significant",0.545001620466996,"SESN2","Sestrin-2","SESN2_HUMAN"
-0.292887528737383,8.50489793504988,-3.09169053695296,0.0177973117739019,0.286195104313727,-3.31737822630323,"MB12B_HUMAN",10,-2.90859576385594,0.0210469998785431,0.285100762962436,0.0717897415161097,"Non-significant",0.545001620466996,"MVB12B","Multivesicular body subunit 12B","MB12B_HUMAN"
-0.543736378351843,7.38668414524623,-2.95397879192972,0.021586860295955,0.307550948853578,-3.51521343605969,"TOE1_HUMAN",7,-2.90533211406832,0.0211489613813672,0.285646752050494,0.070559183756485,"Non-significant",0.544170709725495,"TOE1","Target of EGR1 protein 1","TOE1_HUMAN"
0.442997972170514,7.95466933931623,4.11854760276041,0.00458693346579778,0.166153473845907,-1.91368961935054,"MFAP4_HUMAN",2,2.90493892312125,0.0211612801093638,0.285646752050494,0.0704097747802752,"Non-significant",0.544170709725495,"MFAP4","Microfibril-associated glycoprotein 4","MFAP4_HUMAN"
-0.145963986714678,9.62677696772984,-2.35490864073982,0.0511555276420763,0.400652462633018,-4.38643299554777,"YLPM1_HUMAN",65,-2.90248179926498,0.0212384323465773,0.285646752050494,-0.163962682088219,"Non-significant",0.544170709725495,"YLPM1","YLP motif-containing protein 1","YLPM1_HUMAN"
0.203805764516193,12.3539254324777,2.62526569205792,0.0345211671391273,0.347093866377793,-3.99242433996311,"LIMD1_HUMAN",34,2.89928274580774,0.0213393218550357,0.285646752050494,0.109428485234581,"Non-significant",0.544170709725495,"LIMD1","LIM domain-containing protein 1","LIMD1_HUMAN"
-0.152940750122079,10.055344581604,-2.53723571667682,0.0392150979388856,0.371319023884967,-4.12081198491708,"ELMO1_HUMAN",32,-2.89832482979076,0.021369629353226,0.285646752050494,0.151938041051224,"Non-significant",0.544170709725495,"ELMO1","Engulfment and cell motility protein 1","ELMO1_HUMAN"
0.410382628440858,7.97541080202375,3.544191233375,0.00960807134211746,0.217006048225744,-2.68131893141675,"FERM1_HUMAN",4,2.89693183476939,0.021413782658334,0.285646752050494,0.0815440018972176,"Non-significant",0.544170709725495,"FERMT1","Fermitin family homolog 1","FERM1_HUMAN"
0.153442382812525,15.926129749843,2.6303000712786,0.0342710602126977,0.34629561963366,-3.98508431544534,"AK1BA_HUMAN",25,2.89592245510972,0.0214458362317003,0.285646752050494,-0.236026604970293,"Non-significant",0.544170709725495,"AKR1B10","Aldo-keto reductase family 1 member B10","AK1BA_HUMAN"
-0.114069064458231,11.9821293694632,-2.26462864106003,0.0583894593097672,0.416021007638823,-4.51741529069077,"CSKP_HUMAN",43,-2.89533989835375,0.0214643585669705,0.285646752050494,0.0246016979217405,"Non-significant",0.544170709725495,"CASK","Peripheral plasma membrane protein CASK","CSKP_HUMAN"
0.519964416821802,7.05207565852574,2.84503517636981,0.0251890116430496,0.318490905787216,-3.67275323198879,"GSE1_HUMAN",11,2.89475620718783,0.0214829337465207,0.285646752050494,0.225571433703102,"Non-significant",0.544170709725495,"GSE1","Genetic suppressor element 1","GSE1_HUMAN"
-0.143898884455359,10.1029115404402,-2.3152022798146,0.0542174053652738,0.404871154947695,-4.44410636506934,"GOGA3_HUMAN",78,-2.8941466600233,0.021502349699195,0.285646752050494,-0.219513614972432,"Non-significant",0.544170709725495,"GOLGA3","Golgin subfamily A member 3","GOGA3_HUMAN"
0.519922733306888,9.18372004372733,2.74633088293224,0.0290018482293024,0.328749506828724,-3.81609086307942,"RRP12_HUMAN",42,2.89412114711032,0.0215031627638851,0.285646752050494,-0.243880430857326,"Non-significant",0.544170709725495,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.598712046941119,6.27755614689418,-2.91007474178545,0.0229682315753593,0.312909023933249,-3.5786046294997,"VGLL4_HUMAN",7,-2.89353441971145,0.0215218699057859,0.285646752050494,0.0840688546498747,"Non-significant",0.544170709725495,"VGLL4","Transcription cofactor vestigial-like protein 4","VGLL4_HUMAN"
0.332091291745508,8.13314226695469,2.90485889747733,0.0231384538279454,0.312909023933249,-3.58614466855445,"ALKB4_HUMAN",12,2.89264209355731,0.0215503533420525,0.285646752050494,0.330845912297606,"Non-significant",0.544170709725495,"ALKBH4","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 4","ALKB4_HUMAN"
0.37379074096677,15.2773530142648,3.47147315851175,0.0105879633308968,0.228747412554384,-2.78185895015863,"ATPD_HUMAN",5,2.89114554364964,0.021598212366877,0.285646752050494,0.0319642225901244,"Non-significant",0.544170709725495,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN"
1.03145241737366,8.3032511302403,2.88995448538814,0.0236322617049941,0.314398485918424,-3.6077006910524,"GBG10_HUMAN",3,2.8906098938152,0.0216153692086521,0.285646752050494,-0.0476309458414406,"Non-significant",0.544170709725495,"GNG10","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-10","GBG10_HUMAN"
-0.233285903930636,10.3250805991036,-2.55335809584722,0.0383082775631858,0.369360544330416,-4.09729572920079,"ASCC3_HUMAN",92,-2.88313795580612,0.0218561859513749,0.28835950050318,0.0433325767517108,"Non-significant",0.540065735433468,"ASCC3","Activating signal cointegrator 1 complex subunit 3","ASCC3_HUMAN"
0.184552272160884,10.9534064701625,2.74128187049115,0.0292125054886193,0.329519343881311,-3.82343524277448,"PUR1_HUMAN",20,2.87954418010925,0.0219730084536116,0.288413434233019,0.105074405670148,"Non-significant",0.539984514141985,"PPAT","Amidophosphoribosyltransferase","PUR1_HUMAN"
-0.160518407821639,13.1606258664812,-2.8513912654353,0.0249623110990264,0.318092768318846,-3.66354075780302,"PPIE_HUMAN",17,-2.87938818124561,0.0219780942435747,0.288413434233019,0.403828978538517,"Non-significant",0.539984514141985,"PPIE","Peptidyl-prolyl cis-trans isomerase E","PPIE_HUMAN"
0.664322495460514,6.71769482748849,2.76673038595145,0.0281668269200972,0.32626274808752,-3.78642828993678,"RHG32_HUMAN",18,2.8791894586019,0.0219845746721566,0.288413434233019,0.270462314287826,"Non-significant",0.539984514141985,"ARHGAP32","Rho GTPase-activating protein 32","RHG32_HUMAN"
-0.856646140416458,6.18338945933751,-2.76405535563353,0.0282748718308101,0.32626274808752,-3.79031697785484,"PTPRS_HUMAN",19,-2.87864149013152,0.0220024544971948,0.288413434233019,0.0639877319335884,"Non-significant",0.539984514141985,"PTPRS","Receptor-type tyrosine-protein phosphatase S","PTPRS_HUMAN"
0.166651089986193,11.2888348443167,2.60776878461383,0.0354052963207833,0.351626161991231,-4.01793752876994,"ABCBA_HUMAN",27,2.87751223149713,0.0220393493396004,0.288431097647609,0.0382129351298008,"Non-significant",0.539957917292864,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","ABCBA_HUMAN"
-0.137627204259219,14.5749950408936,-2.38841500747424,0.0487095139528548,0.393262682799467,-4.33770013572755,"ES8L2_HUMAN",42,-2.8760342572221,0.0220877350012625,0.288441393345263,-0.0401016076405849,"Non-significant",0.539942415202718,"EPS8L2","Epidermal growth factor receptor kinase substrate 8-like protein 2","ES8L2_HUMAN"
0.185257752736428,12.9866422925677,2.59010403527976,0.0363218385194862,0.356798302357277,-4.04369933706694,"P4HA2_HUMAN",32,2.87531770593072,0.0221112332586583,0.288441393345263,-0.00510954856872736,"Non-significant",0.539942415202718,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.42289447784424,14.7999748502459,2.97153118032831,0.0210594834728677,0.304610615078839,-3.4899104105049,"ATP5J_HUMAN",8,2.8725425763835,0.022202486272343,0.288857885736488,-0.0811680157979318,"Non-significant",0.539315771847356,"ATP5PF","ATP synthase-coupling factor 6, mitochondrial","ATP5J_HUMAN"
-0.194706122080483,8.38584191458566,-2.49179031548011,0.041892786562326,0.380685845289742,-4.1870903938784,"SPTCS_HUMAN",68,-2.87196381713974,0.0222215668047908,0.288857885736488,-0.0885301828384426,"Non-significant",0.539315771847356,"SPG11","Spatacsin","SPTCS_HUMAN"
-1.29803188641866,6.80276543753488,-2.77289414879517,0.0279195189715578,0.32626274808752,-3.77746926292227,"CY24B_HUMAN",9,-2.87110353038115,0.0222499603876393,0.288857885736488,-0.0967654387156163,"Non-significant",0.539315771847356,"CYBB","Cytochrome b-245 heavy chain","CY24B_HUMAN"
-0.265934308369932,13.4785917827061,-2.80660630226802,0.0266066757598755,0.321259772493497,-3.72850066510199,"SRPRB_HUMAN",16,-2.86904344384882,0.0223181072100656,0.288884543182256,-0.0671076774597328,"Non-significant",0.539275694535989,"SRPRB","Signal recognition particle receptor subunit beta","SRPRB_HUMAN"
-0.583428382873532,6.81161860057286,-2.83675342267864,0.0254876564460238,0.319146364819502,-3.68476029800514,"LRWD1_HUMAN",9,-2.86888914302852,0.0223232201842833,0.288884543182256,-0.052953243255617,"Non-significant",0.539275694535989,"LRWD1","Leucine-rich repeat and WD repeat-containing protein 1","LRWD1_HUMAN"
0.247592608133951,8.13093144553048,3.32540972203024,0.0128981612418702,0.249180191229845,-2.9858496591823,"MED6_HUMAN",9,2.8650592227146,0.0224505226893281,0.290069332963707,-0.1574229399363,"Non-significant",0.537498183740086,"MED6","Mediator of RNA polymerase II transcription subunit 6","MED6_HUMAN"
0.192550977071104,16.3045095716204,2.77289878621615,0.0279193337659823,0.32626274808752,-3.77746252308441,"PSME1_HUMAN",18,2.86185079690738,0.0225577507443595,0.290804141415748,0.0191079775492504,"Non-significant",0.536399412870773,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
-0.1435990333557,10.4474874223982,-2.49364980983461,0.0417795965134695,0.380685845289742,-4.18437892285218,"CD11A_HUMAN",31,-2.86121466103249,0.0225790743273258,0.290804141415748,-0.85826023419698,"Non-significant",0.536399412870773,"CDK11A","Cyclin-dependent kinase 11A","CD11A_HUMAN"
0.222915013631185,12.6257760184152,2.65035702124952,0.0332932369373625,0.341518741478836,-3.95584634784357,"ENAH_HUMAN",28,2.85985984148339,0.022624558687888,0.290928160370084,0.0512226422627755,"Non-significant",0.536214239215571,"ENAH","Protein enabled homolog","ENAH_HUMAN"
0.158886671066279,14.5595581872123,2.77396898596124,0.0278766274935811,0.32626274808752,-3.77590716503765,"PDXK_HUMAN",18,2.8509964919966,0.0229244902271118,0.293821647844756,0.310068448384632,"Non-significant",0.531916209930458,"PDXK","Pyridoxal kinase","PDXK_HUMAN"
-0.186922788620016,12.2426324571882,-2.62557442631724,0.0345057746833891,0.347093866377793,-3.99197419934653,"HOT_HUMAN",26,-2.85037539377685,0.0229456628454255,0.293821647844756,-0.223487059275303,"Non-significant",0.531916209930458,"ADHFE1","Hydroxyacid-oxoacid transhydrogenase, mitochondrial","HOT_HUMAN"
0.155453205108628,11.7790265764509,2.97982576784534,0.0208150363875319,0.303219399009755,-3.47796150696729,"UBE2Z_HUMAN",15,2.85000757364127,0.0229582110837534,0.293821647844756,-0.204989512761435,"Non-significant",0.531916209930458,"UBE2Z","Ubiquitin-conjugating enzyme E2 Z","UBE2Z_HUMAN"
-0.402184089024865,7.60156093324934,-2.91108728932243,0.0229353402817759,0.312909023933249,-3.57714110515025,"CCNH_HUMAN",9,-2.84705758887631,0.0230591095548361,0.294648212484945,0.250382502873734,"Non-significant",0.530696189255,"CCNH","Cyclin-H","CCNH_HUMAN"
0.123832225799546,16.5039972577776,2.37262937683301,0.0498466113075155,0.396524906028609,-4.36066594990366,"DHSO_HUMAN",34,2.84372157734152,0.0231737688229204,0.295647736209396,-0.00948325792950122,"Non-significant",0.52922544206833,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
-0.150995810826617,10.3509352547782,-2.44804832695143,0.0446487020637346,0.387785426232742,-4.25085536965655,"SMRC2_HUMAN",37,-2.84026231366455,0.0232932924102079,0.296706082600356,-0.440883557001733,"Non-significant",0.527673550371083,"SMARCC2","SWI/SNF complex subunit SMARCC2","SMRC2_HUMAN"
0.652994116147366,7.12974950245449,2.75255512929979,0.0287443485339029,0.32665496359116,-3.80703840908443,"RHG07_HUMAN",12,2.83590619397319,0.0234447189514938,0.297826627602091,-0.0924185117085692,"Non-significant",0.526036476148377,"DLC1","Rho GTPase-activating protein 7","RHG07_HUMAN"
0.139586210250904,11.9217108317784,2.55186386277136,0.0383914006947459,0.369360544330416,-4.09947524673093,"QNG1_HUMAN",25,2.83254599550414,0.0235622264266394,0.297826627602091,-0.165735880533857,"Non-significant",0.526036476148377,"QNG1","Queuosine 5'-phosphate N-glycosylase/hydrolase","QNG1_HUMAN"
-0.422166665395103,6.65692486081804,-2.87652066001564,0.0240868945306208,0.3163244310792,-3.62714239259305,"TOP3A_HUMAN",9,-2.83235927896421,0.0235687739556934,0.297826627602091,0.290285468101499,"Non-significant",0.526036476148377,"TOP3A","DNA topoisomerase 3-alpha","TOP3A_HUMAN"
-0.40534691015879,7.48211302076067,-2.89073900645705,0.0236059934114453,0.314398485918424,-3.60656568045998,"E2F4_HUMAN",9,-2.83205463828313,0.0235794607642799,0.297826627602091,-0.0103315512339073,"Non-significant",0.526036476148377,"E2F4","Transcription factor E2F4","E2F4_HUMAN"
-0.481711387634275,7.52800212587629,-2.77359201957853,0.027891662484754,0.32626274808752,-3.77645501721088,"FA20C_HUMAN",12,-2.83157438092341,0.0235963184719914,0.297826627602091,0.0485068957010757,"Non-significant",0.526036476148377,"FAM20C","Extracellular serine/threonine protein kinase FAM20C","FA20C_HUMAN"
-0.57682406902313,6.63641125815255,-2.85164568492931,0.0249532817182949,0.318092768318846,-3.66317205373728,"STN1_HUMAN",7,-2.83112069821935,0.0236122549101665,0.297826627602091,0.172377109527588,"Non-significant",0.526036476148377,"STN1","CST complex subunit STN1","STN1_HUMAN"
-0.214906851450596,10.9499498094831,-3.53306009590598,0.00975147974741121,0.21857322284667,-2.69666335513672,"NCBP2_HUMAN",9,-2.8296039398148,0.0236656153240505,0.297826627602091,0.0321436723073276,"Non-significant",0.526036476148377,"NCBP2","Nuclear cap-binding protein subunit 2","NCBP2_HUMAN"
0.193806409835812,16.2410677501134,2.65147712997393,0.033239494331987,0.341518741478836,-3.95421375435615,"THIC_HUMAN",23,2.82934026232058,0.0236749044618374,0.297826627602091,-0.279432853062946,"Non-significant",0.526036476148377,"ACAT2","Acetyl-CoA acetyltransferase, cytosolic","THIC_HUMAN"
0.330845912297612,12.4718198776245,2.91965987103511,0.0226588600398188,0.312909023933249,-3.56475325705985,"ASPG_HUMAN",10,2.8261391466875,0.0237879806420829,0.298210315517792,-0.443680763244628,"Non-significant",0.525477337761059,"AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase","ASPG_HUMAN"
-0.67526825269063,9.40282453809465,-2.73351094637702,0.0295398688355207,0.331727181187582,-3.83474094754843,"COR1A_HUMAN",13,-2.82536798932001,0.0238153050202547,0.298210315517792,0.278143684069314,"Non-significant",0.525477337761059,"CORO1A","Coronin-1A","COR1A_HUMAN"
-0.164252758026176,10.9135684967041,-2.64116842647487,0.0337375405344402,0.344335099240814,-3.96924001562349,"ANXA9_HUMAN",22,-2.82424446059022,0.0238551734986467,0.298210315517792,0.0869107246398784,"Non-significant",0.525477337761059,"ANXA9","Annexin A9","ANXA9_HUMAN"
0.171599070231121,14.4971588679722,2.66518672620564,0.0325889981199461,0.341230020805198,-3.9342339154274,"GSTM3_HUMAN",21,2.82415607715736,0.0238583127384544,0.298210315517792,0.159545660018921,"Non-significant",0.525477337761059,"GSTM3","Glutathione S-transferase Mu 3","GSTM3_HUMAN"
0.400154113769531,9.35029234204973,3.45299655385077,0.0108538025429428,0.228747412554384,-2.80751502649539,"FDX2_HUMAN",4,2.82328802391138,0.0238891674989604,0.298210315517792,-0.279594580332437,"Non-significant",0.525477337761059,"FDX2","Ferredoxin-2, mitochondrial","FDX2_HUMAN"
0.259239832560224,11.9796368735177,2.85795084540325,0.0247306080684227,0.318084348425286,-3.65403587349216,"SFXN5_HUMAN",13,2.8214041594138,0.0239562721358543,0.298568038945098,-0.055821895599367,"Non-significant",0.5249566843963,"SFXN5","Sideroflexin-5","SFXN5_HUMAN"
1.07253114382426,6.24862834385463,2.72937603014758,0.029715624830609,0.331727181187582,-3.8407576787217,"GLT10_HUMAN",9,2.81924010229147,0.0240335998425321,0.298568038945098,-0.043715238571167,"Non-significant",0.5249566843963,"GALNT10","Polypeptide N-acetylgalactosaminyltransferase 10","GLT10_HUMAN"
-0.534667491912836,8.4314398084368,-2.70140394554142,0.0309337331206543,0.336456180349851,-3.88147621781186,"EXT2_HUMAN",21,-2.81843430611133,0.0240624595426323,0.298568038945098,-6.19888305628535e-05,"Non-significant",0.5249566843963,"EXT2","Exostosin-2","EXT2_HUMAN"
-0.129014809926346,11.4562936510358,-2.18521105104887,0.0656083707887735,0.431049652291586,-4.63210568079769,"SKT_HUMAN",84,-2.81776762021719,0.0240863642740557,0.298568038945098,0.0334610144297596,"Non-significant",0.5249566843963,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN"
-0.434488375981664,11.4919768742153,-3.53791995463106,0.0096885845773683,0.217765028423175,-2.6899619302454,"H2AZ_HUMAN",3,-2.81733728785036,0.0241018074327137,0.298568038945098,-0.479348023732504,"Non-significant",0.5249566843963,"H2AZ1;H2AZ2","Histone H2A.Z;Histone H2A.V","H2AZ_HUMAN"
0.171614487965899,11.9923689705985,2.70173459246856,0.030919032946006,0.336456180349851,-3.8809947441185,"SFXN3_HUMAN",19,2.81473699894697,0.0241953425911524,0.298862725805535,-0.00973041852318346,"Non-significant",0.524528246842335,"SFXN3","Sideroflexin-3","SFXN3_HUMAN"
-0.988404512405392,6.96904604775565,-2.71886032690775,0.0301675538131661,0.333487100327016,-3.85606199233283,"SRCAP_HUMAN",11,-2.81462827100122,0.0241992618750599,0.298862725805535,0.0303850173950089,"Non-significant",0.524528246842335,"SRCAP","Helicase SRCAP","SRCAP_HUMAN"
-0.455851316452022,7.34352098192487,-3.21302912817069,0.0150439494794339,0.267104170844917,-3.14452942405462,"RBIS_HUMAN",4,-2.81277125531715,0.024266303332606,0.298900689675624,0.0594878196716326,"Non-significant",0.524473082879848,"RBIS","Ribosomal biogenesis factor","RBIS_HUMAN"
0.238391637802128,9.78802585601806,2.67644543006356,0.032064737641315,0.341230020805198,-3.91782938519836,"DREB_HUMAN",21,2.81250279629066,0.0242760111530979,0.298900689675624,-0.120401779810585,"Non-significant",0.524473082879848,"DBN1","Drebrin","DREB_HUMAN"
0.781323631604511,6.48147909981864,2.88996751520459,0.0236318251725541,0.314398485918424,-3.60768183975515,"SIAH2_HUMAN",3,2.81077306649008,0.0243386574274945,0.29921797934347,-0.176369110743176,"Non-significant",0.524012314233178,"SIAH2","E3 ubiquitin-protein ligase SIAH2","SIAH2_HUMAN"
-0.228604078292813,11.2481970105852,-2.7947320224788,0.0270615267344548,0.324679405654358,-3.74574226133426,"ST1E1_HUMAN",15,-2.80650615515281,0.0244939144960565,0.299470555570494,-0.159212589263914,"Non-significant",0.523645871711675,"SULT1E1","Sulfotransferase 1E1","ST1E1_HUMAN"
1.20526003837586,9.62677070072719,2.73965601866265,0.0292806811607623,0.329519343881311,-3.82580045305238,"LTOR5_HUMAN",5,2.80619871833474,0.0245051407242253,0.299470555570494,-0.259260813395183,"Non-significant",0.523645871711675,"LAMTOR5","Ragulator complex protein LAMTOR5","LTOR5_HUMAN"
-0.27814499537153,11.3934755325317,-2.61033271691825,0.035274279007892,0.351440591905319,-4.0141986522713,"BMP1_HUMAN",35,-2.80539912200044,0.0245343635192244,0.299470555570494,-0.0376284122467005,"Non-significant",0.523645871711675,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
0.190943638483684,13.3779886790684,3.09760236390701,0.0176513798641792,0.286195104313727,-3.30892293229354,"RRAS2_HUMAN",12,2.80513001051275,0.0245442068755014,0.299470555570494,-0.0246823628743904,"Non-significant",0.523645871711675,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN"
0.165124416351357,17.4777104513986,2.30289756591613,0.0552037074594142,0.407944337272939,-4.46195927059907,"MYH9_HUMAN",143,2.80445195353132,0.0245690265606414,0.299470555570494,0.215215444564819,"Non-significant",0.523645871711675,"MYH9","Myosin-9","MYH9_HUMAN"
-0.232406616210957,11.2548082896641,-2.75533310820342,0.0286301977964799,0.32626274808752,-3.80299868134333,"OMA1_HUMAN",16,-2.80325405164427,0.0246129385753197,0.299470555570494,-0.0347555875778198,"Non-significant",0.523645871711675,"OMA1","Metalloendopeptidase OMA1, mitochondrial","OMA1_HUMAN"
0.473822156588239,7.3495682988848,2.80922384420803,0.0265074958249604,0.321259772493497,-3.72470093893547,"GOLI_HUMAN",9,2.80243414514453,0.0246430413271714,0.299470555570494,0.558789968490609,"Non-significant",0.523645871711675,"RNF130","E3 ubiquitin-protein ligase RNF130","GOLI_HUMAN"
-0.219069321950249,12.3596448898316,-4.35878657782679,0.00341665419267991,0.146342846928574,-1.60752759169599,"RFA2_HUMAN",7,-2.80127588516705,0.0246856319889047,0.299470555570494,-0.504854758580501,"Non-significant",0.523645871711675,"RPA2","Replication protein A 32 kDa subunit","RFA2_HUMAN"
0.222266038258841,14.762250491551,3.40038494019499,0.0116510373630811,0.236341292910101,-2.8808086073113,"RAC1_HUMAN",9,2.80111991264077,0.0246913731423047,0.299470555570494,0.0759404500325758,"Non-significant",0.523645871711675,"RAC1","Ras-related C3 botulinum toxin substrate 1","RAC1_HUMAN"
-1.1911260286967,6.20815249851772,-2.78722547285885,0.0273532831702812,0.32626274808752,-3.75664550977524,"F221A_HUMAN",2,-2.79995002053257,0.0247344797255319,0.299545624616366,0.0682782332102825,"Non-significant",0.523537019651804,"FAM221A","Protein FAM221A","F221A_HUMAN"
-1.03020135561625,8.29986606325422,-2.68925277868031,0.0314790635598541,0.339800859306025,-3.89917260607821,"SPB3_HUMAN",17,-2.79877274975142,0.0247779372440346,0.299580009337997,0.422894477844233,"Non-significant",0.523487170024159,"SERPINB3","Serpin B3","SPB3_HUMAN"
