,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
134,prerank,Negative Regulation Of NOTCH4 Signaling R-HSA-9604323,0.27427344056133,2.001602065182501,0.0065040650406504065,0.019890217233567667,0.642,36/41,61.72%,RPS27A;PSMD14;YWHAZ;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
135,prerank,FCERI Mediated NF-kB Activation R-HSA-2871837,0.2763433602671878,2.000480430759659,0.0049504950495049506,0.01985902497673588,0.644,37/42,61.72%,IGLL5;RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;UBE2V1;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;UBE2N;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;PSMB9;PSME1
136,prerank,Cellular Responses To Stimuli R-HSA-8953897,0.13653144136495418,1.994788237132665,0.005961251862891207,0.020180114757875206,0.655,154/212,61.72%,ALB;APOB;APOA1;H2BC11;H2BC12;HSPA1A;H1-2;VCP;HSP90AB1;TLN1;H1-1;HSP90AA1;PDIA6;EEF1A1;HSPA5;H2AZ1;HSP90B1;RPS27A;HYOU1;BLVRB;H1-0;PSMD14;RPSA;RPS10;LMNA;H1-5;RPL22;TKT;RPLP1;HSPA8;RPS9;BLVRA;PRDX1;RPS16;RPS3;PRDX2;PSMC5;DYNC1H1;PSMC3;RPS25;RPLP0;PHGDH;RPS13;RPL10A;RPL30;PSMC4;HMGA1;IDH1;PSMD13;HSPA13;PSMC1;P4HB;RBBP4;YWHAE;HSPA9;PSMC2;PSMC6;RPS14;PSME2;PSMB2;PSMA6;RPS2;RPL12;CAPZA1;HSPA4;HMGA2;SERPINH1;RPL27A;RPS4X;RPLP2;PSMA7;PTGES3;DNAJB11;CAPZB;GPX3;ACADVL;PSMD12;ST13;RPS5;GSTP1;PSMD11;RPL18;RPS11;RPL11;ACTR1A;PSMA1;RPS3A;PSMA4;GFPT1;PSMD8;RPL5;PSMB3;PSMA3;PSMA2;PSMD3;RPS15A;PSMB1;RPS7;ETF1;RPL14;GSTA1;PSMD6;SEC31A;IGFBP7;LMNB1;PSMD2;DCTN1;NQO1;EIF2S1;RPL9;PSMA5;STIP1;TPR;ELOB;PSMB4;RPS8;RPL15;RPL27;TALDO1;RPL4;XPO1;EIF2S3;GSR;PSMD5;RPS23;RPL7;RPL29;MAPK3;PRDX3;RPL28;RPL26;RPL8;RPS6;RPS17;RPS27;RPS20;PSMD7;DNAJC3;RPS12;PSME3;RPL23;CALR;RPS19;ATP6V1A;PSMB5;ERO1A;RPL35A;RPL7A;DNAJA2;PSMB6;RBX1;PSMB9;CAPZA2;PSME1
137,prerank,Cellular Responses To Stress R-HSA-2262752,0.13653144136495418,1.994788237132665,0.005961251862891207,0.020180114757875206,0.655,154/212,61.72%,ALB;APOB;APOA1;H2BC11;H2BC12;HSPA1A;H1-2;VCP;HSP90AB1;TLN1;H1-1;HSP90AA1;PDIA6;EEF1A1;HSPA5;H2AZ1;HSP90B1;RPS27A;HYOU1;BLVRB;H1-0;PSMD14;RPSA;RPS10;LMNA;H1-5;RPL22;TKT;RPLP1;HSPA8;RPS9;BLVRA;PRDX1;RPS16;RPS3;PRDX2;PSMC5;DYNC1H1;PSMC3;RPS25;RPLP0;PHGDH;RPS13;RPL10A;RPL30;PSMC4;HMGA1;IDH1;PSMD13;HSPA13;PSMC1;P4HB;RBBP4;YWHAE;HSPA9;PSMC2;PSMC6;RPS14;PSME2;PSMB2;PSMA6;RPS2;RPL12;CAPZA1;HSPA4;HMGA2;SERPINH1;RPL27A;RPS4X;RPLP2;PSMA7;PTGES3;DNAJB11;CAPZB;GPX3;ACADVL;PSMD12;ST13;RPS5;GSTP1;PSMD11;RPL18;RPS11;RPL11;ACTR1A;PSMA1;RPS3A;PSMA4;GFPT1;PSMD8;RPL5;PSMB3;PSMA3;PSMA2;PSMD3;RPS15A;PSMB1;RPS7;ETF1;RPL14;GSTA1;PSMD6;SEC31A;IGFBP7;LMNB1;PSMD2;DCTN1;NQO1;EIF2S1;RPL9;PSMA5;STIP1;TPR;ELOB;PSMB4;RPS8;RPL15;RPL27;TALDO1;RPL4;XPO1;EIF2S3;GSR;PSMD5;RPS23;RPL7;RPL29;MAPK3;PRDX3;RPL28;RPL26;RPL8;RPS6;RPS17;RPS27;RPS20;PSMD7;DNAJC3;RPS12;PSME3;RPL23;CALR;RPS19;ATP6V1A;PSMB5;ERO1A;RPL35A;RPL7A;DNAJA2;PSMB6;RBX1;PSMB9;CAPZA2;PSME1
138,prerank,Telomere Maintenance R-HSA-157579,0.5720500411412137,1.9934387560299445,0.009057971014492754,0.02024452207049857,0.658,7/8,31.79%,H2BC11;H2BC12;H2AZ1;FEN1;PCNA;RUVBL1;RUVBL2
139,prerank,Plasma Lipoprotein Remodeling R-HSA-8963899,0.4000267914890315,1.992840235301528,0.0036101083032490976,0.020159123183547772,0.66,17/19,50.56%,ALB;APOB;APOE;APOA1;ANGPTL8;APOC3;APOC2;PLTP;P4HB;LCAT;PCSK6;LPL;APOA4;APOA5;ANGPTL4;ANGPTL3;PCSK5
140,prerank,HIV Infection R-HSA-162906,0.21378565295143548,1.991125077872768,0.004658385093167702,0.02023144901036935,0.663,48/74,45.65%,NPM1;PPIA;RPS27A;RAN;PSMD14;XRCC5;XRCC6;FEN1;PSMC5;PSMC3;AP1B1;PSMC4;HMGA1;PSMD13;PSMC1;HLA-A;PSMC2;PSMC6;KPNB1;PSME2;PSMB2;PSMA6;SSRP1;PSMA7;PSMD12;AP2M1;PSMD11;PDCD6IP;PSMA1;PSMA4;AP2B1;PSMD8;AP2A1;PSMB3;RCC1;PSMA3;PSMA2;PSMD3;SUPT16H;PSMB1;AP1M1;PSMD6;PSMD2;PSMA5;AP1G1;TPR;ELOB;PSMB4
141,prerank,Influenza Infection R-HSA-168255,0.21060321953967226,1.9816380508520903,0.012539184952978056,0.02132133153886091,0.688,60/75,60.84%,HSPA1A;HSP90AA1;TGFB1;RPS27A;RAN;RPSA;RPS10;RPL22;CLTC;RPLP1;RPS9;RPS16;RPS3;RPS25;RPLP0;RPS13;RPL10A;RPL30;KPNB1;RPS14;RPS2;RPL12;RPL27A;RPS4X;RPLP2;PARP1;RPS5;RPL18;RPS11;RPL11;RPS3A;RPL5;RPS15A;RPS7;RPL14;RPL9;TPR;CLTA;RPS8;RPL15;RPL27;RPL4;XPO1;RPS23;RPL7;RPL29;RPL28;RPL26;RPL8;RPS6;RPS17;RPS27;RPS20;DNAJC3;RPS12;RPL23;CALR;RPS19;RPL35A;RPL7A
142,prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.20702975862008147,1.975270512768828,0.009508716323296355,0.021890071797843937,0.703,63/79,60.84%,EIF5;RPS27A;RPSA;RPS10;RPL22;RPLP1;RPS9;RPS16;RPS3;EIF4A1;RPS25;RPLP0;RPS13;RPL10A;RPL30;RPS14;RPS2;RPL12;EIF3C;RPL27A;EIF3A;RPS4X;RPLP2;RPS5;RPL18;RPS11;RPL11;EIF3K;RPS3A;RPL5;EIF3F;EIF3L;EIF3B;RPS15A;EIF3E;RPS7;EIF4A2;RPL14;EIF2S1;RPL9;RPS8;RPL15;RPL27;RPL4;EIF2S3;RPS23;RPL7;RPL29;RPL28;RPL26;RPL8;EIF3D;RPS6;RPS17;EIF4E;RPS27;RPS20;RPS12;RPL23;EIF3I;RPS19;RPL35A;RPL7A
143,prerank,Metabolism Of Carbohydrates R-HSA-71387,0.19389076369773695,1.9724125199230953,0.009230769230769232,0.022084848457741262,0.709,38/84,28.40%,PKM;GPC3;LUM;PGK1;ENO1;SDC1;AGRN;CEMIP;RPS27A;OGN;FMOD;EXT1;SDC4;HSPG2;PPP2CA;PYGB;GALK1;B4GAT1;ALDH1A1;UGP2;TKT;DCXR;SLC2A1;ALDOC;AKR1A1;TPI1;HEXB;MDH2;PHGDH;MAN2B1;PYGL;PCK2;B4GALT1;GLB1;CALM1;PPP2R1A;OMD;PGM1
144,prerank,Cellular Response To Hypoxia R-HSA-1234174,0.2728733400491,1.9642317262501972,0.00825082508250825,0.023029042162100277,0.726,36/41,61.72%,RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;ELOB;PSMB4;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
145,prerank,RAC3 GTPase Cycle R-HSA-9013423,-0.43671277017036203,-1.963321914355585,0.011737089201877934,0.5430621734226457,0.681,10/13,32.73%,SRGAP2;FERMT2;ARHGAP17;ABI1;SLC1A5;ESYT1;ARHGAP1;TMPO;NCKAP1;ITGB1
146,prerank,Signaling By FGFR In Disease R-HSA-1226099,-0.5956572769953051,-1.961102826278909,0.015384615384615385,0.41330234445135006,0.686,7/7,40.74%,POLR2H;STAT5B;NCBP1;STAT1;STAT3;NRAS;CPSF6
147,prerank,UCH Proteinases R-HSA-5689603,0.26562906511918766,1.9607101417403947,0.008090614886731391,0.02328873510697105,0.728,31/44,45.65%,H2AC21;TGFB1;H2AC11;RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;RUVBL1;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4
148,prerank,Hedgehog Off State R-HSA-5610787,0.2730399688613122,1.9552131069357672,0.008333333333333333,0.023794879843871863,0.739,36/41,61.72%,RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PRKAR2A;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
149,prerank,Chylomicron Remodeling R-HSA-8963901,0.5883734586024663,1.9527959087435929,0.0,0.023954718779559892,0.741,8/8,41.44%,APOB;APOE;APOA1;APOC3;APOC2;LPL;APOA4;APOA5
150,prerank,Downstream TCR Signaling R-HSA-202424,0.2731916696182358,1.9527254906491576,0.013266998341625208,0.023799982573742953,0.742,36/41,61.72%,RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;UBE2V1;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;UBE2N;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;PSMB9;PSME1
151,prerank,Signaling By NOTCH R-HSA-157118,0.2361138928968708,1.947973340273588,0.004966887417218543,0.024316909796427102,0.753,46/55,61.72%,H2BC11;H2BC12;H2AZ1;RPS27A;CNTN1;PSMD14;YWHAZ;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;NOTCH3;PSME2;B4GALT1;PSMB2;PSMA6;PSMA7;PSMD12;YBX1;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;HDAC1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;ADAM10;RAB6A;PSMD7;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
152,prerank,KEAP1-NFE2L2 Pathway R-HSA-9755511,0.2430637404833708,1.9453398949503615,0.013050570962479609,0.02454302337614607,0.758,44/52,61.72%,VCP;RPS27A;PSMD14;TKT;PRDX1;PSMC5;PSMC3;PHGDH;PSMC4;IDH1;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;GSTA1;PSMD6;PSMD2;NQO1;PSMA5;PSMB4;TALDO1;GSR;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
153,prerank,Transcriptional Regulation By RUNX3 R-HSA-8878159,0.27324829023201647,1.9424978133649051,0.004991680532445923,0.02479834868212131,0.766,36/41,61.72%,TGFB1;RPS27A;PSMD14;CCN2;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;PSMB9;PSME1
154,prerank,Syndecan Interactions R-HSA-3000170,0.5329643329416737,1.9369555604447921,0.0148975791433892,0.02550647962573119,0.778,6/9,15.72%,VTN;SDC1;TGFB1;THBS1;SDC4;ACTN1
155,prerank,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",0.2543448949113915,1.9323061333731375,0.005119453924914676,0.02589973924010873,0.783,39/47,59.03%,RPS27A;RPSA;RPS10;RPS9;RPS16;RPS3;EIF4A1;RPS25;RPS13;RPS14;RPS2;EIF3C;EIF3A;RPS4X;RPS5;RPS11;EIF3K;RPS3A;EIF3F;EIF3L;EIF3B;RPS15A;EIF3E;RPS7;EIF4A2;EIF2S1;RPS8;EIF2S3;RPS23;EIF3D;RPS6;PABPC1;RPS17;EIF4E;RPS27;RPS20;RPS12;EIF3I;RPS19
156,prerank,Translation Initiation Complex Formation R-HSA-72649,0.2543448949113915,1.9323061333731375,0.005119453924914676,0.02589973924010873,0.783,39/47,59.03%,RPS27A;RPSA;RPS10;RPS9;RPS16;RPS3;EIF4A1;RPS25;RPS13;RPS14;RPS2;EIF3C;EIF3A;RPS4X;RPS5;RPS11;EIF3K;RPS3A;EIF3F;EIF3L;EIF3B;RPS15A;EIF3E;RPS7;EIF4A2;EIF2S1;RPS8;EIF2S3;RPS23;EIF3D;RPS6;PABPC1;RPS17;EIF4E;RPS27;RPS20;RPS12;EIF3I;RPS19
157,prerank,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,0.5969021327000898,1.9297119423328315,0.0074487895716946,0.02610823335656616,0.787,6/7,26.77%,H1-2;H1-1;H1-0;H1-5;HMGA1;HMGA2
158,prerank,Cap-dependent Translation Initiation R-HSA-72737,0.1999488544564929,1.929113739535646,0.00794912559618442,0.02601776065907024,0.787,64/81,60.84%,EIF5;RPS27A;RPSA;RPS10;RPL22;RPLP1;RPS9;RPS16;RPS3;EIF4A1;RPS25;RPLP0;RPS13;RPL10A;RPL30;RPS14;RPS2;RPL12;EIF3C;RPL27A;EIF3A;RPS4X;RPLP2;RPS5;RPL18;RPS11;RPL11;EIF3K;RPS3A;RPL5;EIF3F;EIF3L;EIF3B;RPS15A;EIF3E;RPS7;EIF4A2;RPL14;EIF2S1;RPL9;RPS8;RPL15;RPL27;RPL4;EIF2S3;RPS23;RPL7;RPL29;RPL28;RPL26;RPL8;EIF3D;RPS6;PABPC1;RPS17;EIF4E;RPS27;RPS20;RPS12;RPL23;EIF3I;RPS19;RPL35A;RPL7A
159,prerank,Early SARS-CoV-2 Infection Events R-HSA-9772572,0.5132045473404039,1.9286821801262561,0.009398496240601503,0.025889714004988695,0.787,6/10,10.46%,GPC3;VCP;SDC1;AGRN;SDC4;HSPG2
160,prerank,Eukaryotic Translation Termination R-HSA-72764,0.22447176615349376,1.9282784994938191,0.015723270440251572,0.025794088238843726,0.788,49/60,60.84%,RPS27A;RPSA;RPS10;RPL22;RPLP1;RPS9;RPS16;RPS3;RPS25;RPLP0;RPS13;RPL10A;RPL30;RPS14;RPS2;RPL12;RPL27A;RPS4X;RPLP2;RPS5;RPL18;RPS11;RPL11;RPS3A;RPL5;RPS15A;RPS7;ETF1;RPL14;RPL9;RPS8;RPL15;RPL27;RPL4;RPS23;RPL7;RPL29;RPL28;RPL26;RPL8;RPS6;RPS17;RPS27;RPS20;RPS12;RPL23;RPS19;RPL35A;RPL7A
161,prerank,ER-Phagosome Pathway R-HSA-1236974,0.24898667940729996,1.9272208607851604,0.008264462809917356,0.025760862622876284,0.792,41/48,62.01%,FGB;FGA;RPS27A;FGG;PSMD14;PDIA3;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;HLA-A;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;CALR;PSMB5;PSMB6;PSMB9;PSME1;HLA-C
162,prerank,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,0.3670525859713955,1.9227357968908638,0.010256410256410256,0.026290499862523325,0.801,9/20,10.46%,GPC3;LUM;SDC1;AGRN;OGN;FMOD;EXT1;SDC4;HSPG2
163,prerank,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,0.2545675590852326,1.9164040793545154,0.007042253521126761,0.027183618697293674,0.812,39/47,59.03%,EIF5;RPS27A;RPSA;RPS10;RPS9;RPS16;RPS3;EIF4A1;RPS25;RPS13;RPS14;RPS2;EIF3C;EIF3A;RPS4X;RPS5;RPS11;EIF3K;RPS3A;EIF3F;EIF3L;EIF3B;RPS15A;EIF3E;RPS7;EIF4A2;EIF2S1;RPS8;EIF2S3;RPS23;EIF3D;RPS6;RPS17;EIF4E;RPS27;RPS20;RPS12;EIF3I;RPS19
164,prerank,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,0.2703324930213336,1.9154784487119132,0.008237232289950576,0.02695245643771336,0.814,35/40,61.72%,RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;BUB3;PSMB5;PSMB6;PSMB9;PSME1
165,prerank,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,0.2703324930213336,1.9154784487119132,0.008237232289950576,0.02695245643771336,0.814,35/40,61.72%,RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;BUB3;PSMB5;PSMB6;PSMB9;PSME1
166,prerank,ECM Proteoglycans R-HSA-3000178,0.3147199189803621,1.9141113555477398,0.015358361774744027,0.026994698439231423,0.817,11/28,10.46%,VTN;MATN3;LUM;COMP;AGRN;LAMB1;TGFB1;LAMC1;FMOD;LAMA5;HSPG2
167,prerank,Prolactin Receptor Signaling R-HSA-1170546,-0.6158357771260997,-1.9035711008773715,0.006535947712418301,0.46313157470708743,0.799,6/6,38.69%,JAK2;SKP1;STAT5B;CUL1;PTPN11;RBX1
168,prerank,RHO GTPases Activate PKNs R-HSA-5625740,0.40964915627771203,1.9031157466638229,0.010752688172043012,0.028797587912366897,0.836,12/16,35.48%,H2BC11;H2BC12;H2AZ1;YWHAZ;MYH9;YWHAQ;YWHAE;MYL6;YWHAG;MYH10;RHOC;YWHAB
169,prerank,Signaling By Hedgehog R-HSA-5358351,0.2474347526536818,1.900246578516895,0.00487012987012987,0.029113779907682737,0.84,40/47,61.72%,VCP;RPS27A;NOTUM;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;P4HB;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PRKAR2A;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;OS9;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
170,prerank,Growth Hormone Receptor Signaling R-HSA-982772,-0.6204177581073846,-1.8963434582274765,0.004210526315789474,0.4034141480407277,0.815,5/6,21.04%,JAK2;STAT5B;STAT1;STAT3;MAPK1
171,prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.22467485025185652,1.8942084985274483,0.01938610662358643,0.03009593151902625,0.846,49/60,60.84%,RPS27A;RPSA;RPS10;RPL22;RPLP1;RPS9;RPS16;RPS3;RPS25;RPLP0;RPS13;RPL10A;RPL30;RPS14;RPS2;RPL12;RPL27A;RPS4X;RPLP2;RPS5;RPL18;RPS11;RPL11;RPS3A;RPL5;RPS15A;RPS7;RPL14;RPL9;SRP14;RPS8;RPL15;RPL27;RPL4;RPS23;RPL7;RPL29;RPL28;RPL26;RPL8;RPS6;RPS17;RPS27;RPS20;RPS12;RPL23;RPS19;RPL35A;RPL7A
172,prerank,Regulation Of RUNX2 Expression And Activity R-HSA-8939902,0.2702723264040069,1.8927601964672052,0.0068143100511073255,0.030161757568804386,0.849,35/40,61.72%,RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4;PSMD5;PSMD7;PSME3;PSMB5;PSMB6;RBX1;PSMB9;PSME1
173,prerank,Signaling By B Cell Receptor (BCR) R-HSA-983705,0.24947023843528102,1.8895051200128152,0.004893964110929853,0.030500150379477148,0.851,31/45,45.65%,CLSTN1;IGLL5;PPIA;RPS27A;PSMD14;PSMC5;PSMC3;PSMC4;PSMD13;PSMC1;PSMC2;PSMC6;PSME2;PSMB2;PSMA6;CALM1;PSMA7;PSMD12;PSMD11;PSMA1;PSMA4;PSMD8;PSMB3;PSMA3;PSMA2;PSMD3;PSMB1;PSMD6;PSMD2;PSMA5;PSMB4
174,prerank,Infectious Disease R-HSA-5663205,0.1238562518170315,1.887558595762849,0.011283497884344146,0.030698672068337655,0.853,184/253,63.24%,C3;H2AC21;LTF;H2BC11;H2BC12;GPC3;HSPA1A;PGK1;NPM1;ENO1;VCP;HSP90AB1;HSP90AA1;SDC1;IGLL5;AGRN;PPIA;TGFB1;H2AC11;EEF2;RPS27A;RAN;PSMD14;SDC4;RPSA;GANAB;HSPG2;RPS10;SNRPD3;XRCC5;YWHAZ;RPL22;TUBB;XRCC6;CLTC;RPLP1;MASP1;FEN1;RPS9;RPS16;MYH9;RPS3;PSMC5;DYNC1H1;PSMC3;RPS25;RPLP0;SEC23A;RPS13;AP1B1;RPL10A;RPL30;PSMC4;YWHAQ;HMGA1;PSMD13;PSMC1;HLA-A;HNRNPK;RBBP4;YWHAE;PSMC2;PSMC6;KPNB1;MAN2A1;HSD17B4;RPS14;ACTR3;PSME2;PSMB2;PSMA6;RPS2;RPL12;YWHAG;CORO1A;CALM1;SSRP1;RPL27A;RPS4X;RPLP2;PSMA7;PTGES3;PARP1;SNRPD2;PSMD12;RPS5;AP2M1;ARPC2;PSMD11;RPL18;RPS11;ROCK2;PDCD6IP;RPL11;PSMA1;RPS3A;PSMA4;AP2B1;PSMD8;RAB7A;RPL5;UBE2V1;AP2A1;YWHAB;ARPC5;PSMB3;TKFC;SEC24C;RCC1;PSMA3;PSMA2;GPC6;PSMD3;NRP1;SUPT16H;RPS15A;PRKAR2A;PSMB1;RPS7;RPL14;HDAC1;AP1M1;PSMD6;DDX5;PSMD2;CDC42;RPL9;PSMA5;AP1G1;TPR;CLTA;ELOB;RAB5A;PSMB4;IMPDH2;RPS8;RPL15;GNB1;RPL27;RPL4;UBE2N;XPO1;YWHAH;PSMD5;ARPC3;RPS23;RPL7;RPL29;MAPK3;RPL28;RPL26;RPL8;MASP2;RPS6;RPS17;RPS27;RPS20;PSMD7;DNAJC3;SEC24A;RPS12;PSME3;RPL23;CALR;RPS19;ARPC1B;TRIM28;SNRPE;TUFM;PSMB5;RPL35A;RPL7A;PSMB6;RBX1;PSMB9;PSME1;PRMT1;MAP2K1;RRM1;HLA-C;SNRPF;NMT1;RPL18A;CYFIP2
175,prerank,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,-0.6758499413833529,-1.8710547649140685,0.010141987829614604,0.39580517656962655,0.856,5/5,32.67%,EXOSC6;ASNS;EXOSC4;KHSRP;IGFBP1
176,prerank,Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,0.5749076961770389,1.8698275247259921,0.011090573012939002,0.033546441758665994,0.886,6/7,29.46%,H2BC11;H2BC12;NPM1;H2AZ1;RBBP4;RUVBL1
