CTRL_1;CTRL_2;CTRL_3;CTRL_4;CTRL.myr_1;CTRL.myr_2;CTRL.myr_3;CTRL.myr_4;HBV_1;HBV_2;HBV_3;HBV_4;HBV.myr_1;HBV.myr_2;HBV.myr_3;HBV.myr_4;Protein_Names;Peptides;Genes;Protein.Ids;First.Protein.Description
18.277509897756868;18.354124525283925;18.314746968409434;18.35452919383667;18.328521541676196;18.319253143750984;18.339832609176366;18.338549244813578;18.44628773550493;18.259614550958986;18.483796100008895;18.294311120606213;18.476500988220064;18.365890946551588;18.47536137486005;18.35608653886579;NGLY1_HUMAN;12;NGLY1;Q96IV0;Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
22.05080520856596;22.012379702702084;22.097120392355887;22.146538844673643;22.286347936879597;22.322046414099187;22.276891133163648;22.46848185517168;22.34423088113301;22.348962048557112;22.33896211239574;22.36813554326062;22.493471424086305;22.376254186497384;22.426959301409024;22.470566037771746;ABHEB_HUMAN;12;ABHD14B;Q96IU4;Protein ABHD14B
20.435568533026927;20.513199409490234;20.40618631710786;20.43253374475377;20.410498969062232;20.363918710062137;20.48897375777729;20.477734554352093;20.393254276560498;20.41302251991949;20.455752631875935;20.446180694394183;20.436483826085777;20.468079079546506;20.448541831876323;20.517684764661702;GMPPA_HUMAN;16;GMPPA;Q96IJ6;Mannose-1-phosphate guanyltransferase alpha
17.247250720662098;17.089222869577554;17.10545841439306;17.40591427094912;17.44120969167221;17.070781329557004;17.515599750307445;16.63094962683287;17.20299424541711;17.134406264823507;17.38536531034567;16.884564057825827;16.905704299097177;17.103922946229545;16.797066190019173;17.073921880036135;LRCH3_HUMAN;1;LRCH3;Q96II8;DISP complex protein LRCH3
17.680812767136324;17.69339847428168;17.761791436545412;17.72294091027017;17.65592896337189;17.480813863018653;17.69901658763921;17.608608578535815;17.437857709202323;17.59720874226104;17.72742194325296;17.613645602098888;17.83952982435143;17.865974859519017;17.75013776089355;17.75953713880326;FXL20_HUMAN;5;FBXL20;Q96IG2;F-box/LRR-repeat protein 20
16.979771268436576;17.09193118621653;17.039497425570463;17.024576981528025;17.049423163912792;16.883800733409107;16.88238035255427;17.07796311838468;16.941930216503362;16.956897923511466;17.04620744837326;16.95975295153843;16.88701826977414;16.95526393861194;16.87339604751426;17.03578712461773;AJUBA_HUMAN;5;AJUBA;Q96IF1;LIM domain-containing protein ajuba
22.474428338904072;22.501220059833503;22.635577313825582;22.584199613322827;22.672073078499867;22.71678220877325;22.657392599353404;22.722052873414594;22.66256711672748;22.742739520961578;22.668621443900147;22.65631268957308;22.76037479102366;22.73463644580793;22.720734402438982;22.701175298824808;SUCB2_HUMAN;32;SUCLG2;Q96I99;Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial
19.383554538275025;19.260772552353533;19.34766678077649;19.41780307958715;19.338660224786747;19.44508559143031;19.44455390413785;19.39234048464895;19.287504977229922;19.37990924438546;19.343216083636747;19.31903919794134;19.342309100788448;19.42782433002518;19.28633891147556;19.402270973687035;SYNM_HUMAN;11;NARS2;Q96I59;Probable asparagine--tRNA ligase, mitochondrial
18.28738322719788;18.21280508312817;18.300088859685072;18.06593672876628;18.24998838431439;18.300893219378942;18.099573830263793;18.19071689637552;18.220590884322537;18.17133319583512;18.04489034466936;18.245622336299032;18.163782328367493;18.20547827444462;18.168711287209568;18.17139672775442;RCC1L_HUMAN;3;RCC1L;Q96I51;RCC1-like G exchanging factor-like protein
17.165809899313928;17.326069540934363;17.364630564600102;17.024479589508307;17.10410728871857;17.216821628003935;17.109565428606405;16.974582637498123;17.163059962394236;16.979726618506877;17.026361337703264;17.24197384243474;17.050571417134314;16.983283118196685;17.104967242359756;16.96594207080341;PP16A_HUMAN;2;PPP1R16A;Q96I34;Protein phosphatase 1 regulatory subunit 16A
17.5231254429234;17.421489597708117;17.287423811683524;17.61501171579008;17.709548315300758;17.60618830630294;17.483233216874446;17.567948650458938;17.61214138142276;17.547180728335963;17.696349522799213;17.626008422281096;17.636192687577513;17.483996795422183;17.647064869612738;17.482027987403377;SPF45_HUMAN;7;RBM17;Q96I25;Splicing factor 45
19.852278037505556;19.956838383639614;19.71070891829303;19.781811125496162;19.74842873610668;19.85974405613295;19.843488663661486;19.757238613769328;19.81220237994617;19.878303920337;19.82547280538202;19.83710739985169;19.755590141319303;19.8568631731127;19.801013616845477;19.889383642704264;FUBP3_HUMAN;17;FUBP3;Q96I24;Far upstream element-binding protein 3
20.36442110634275;20.268800110411142;20.356780779319525;20.395766315573034;20.405043793977608;20.554864231824347;20.48664846765083;20.587387480712074;20.619659386262555;20.614060965616137;20.427181874588246;20.537555885925975;20.564730048383037;20.59961505807056;20.683657736945563;20.632318988322876;SCLY_HUMAN;25;SCLY;Q96I15;Selenocysteine lyase
20.298302024193042;20.410726683479915;20.31815881898689;20.464852820000612;20.44699844859159;20.545750702751448;20.540131823350475;20.494209091912467;20.57568326688862;20.585114754660424;20.577565283962915;20.529285655093688;20.65198713774322;20.776339853667444;20.690289611190405;20.65852182186323;DHTK1_HUMAN;28;DHTKD1;Q96HY7;Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
20.366055355878046;20.364218031040597;20.388542891780837;20.369723000716775;20.46449390095387;20.474688263662763;20.473132968051818;20.49945469419339;20.409411654840046;20.435853353099663;20.454548311831967;20.473796898028745;20.47102023331322;20.451844969411322;20.417984334068308;20.486177066077126;DDRGK_HUMAN;8;DDRGK1;Q96HY6;DDRGK domain-containing protein 1
16.549480866368373;16.58238164628649;16.286158842864726;16.5472364687423;16.46194620128608;16.459795000353594;16.406190054789427;16.064742764750257;16.62425285847314;16.60485723321286;16.38726175863815;16.349965365205787;16.524048856967884;16.321283387398076;16.122702643100137;16.431859930111816;INT4_HUMAN;3;INTS4;Q96HW7;Integrator complex subunit 4
19.166604440258713;19.176591977991276;19.105215407464502;19.057079493988596;19.19623470193455;18.902080647262707;19.269101561101532;19.148742197127707;19.051434663047363;19.33113563200672;19.244707593861936;19.104396556529004;19.103362092998434;19.281527109694863;19.207486254166497;19.194843404296243;TM41A_HUMAN;3;TMEM41A;Q96HV5;Transmembrane protein 41A
21.188597296559315;21.218106740640682;21.144430463912173;21.204600993132704;21.24965398236713;21.214547986654882;21.328812960472753;21.243071684792444;21.174146687175227;21.21026110466485;21.200440076989917;21.189743738905943;21.19385739009411;21.19478931123347;21.185666714090985;21.116178947617144;PGAM5_HUMAN;18;PGAM5;Q96HS1;Serine/threonine-protein phosphatase PGAM5, mitochondrial
22.84810827057768;22.61282666206939;22.768472292817734;22.70014038435976;22.88411274634038;22.867748541906106;22.7531543031789;22.852547796559804;22.959140219889896;22.92607588544731;22.80695940602585;22.933468069019703;23.003773862583564;23.02656126435623;22.942439692344614;23.00565435742757;REEP6_HUMAN;9;REEP6;Q96HR9;Receptor expression-enhancing protein 6
17.294746376200507;17.05061392748543;17.255323690008137;17.417737163220345;17.11076875379704;17.030688686860373;17.245162715896566;16.836913306820254;16.82186115876762;16.785784495025393;17.20366344331435;16.974380977917942;16.75258971764099;16.826387108535123;16.67181746095778;16.708854872121915;T176A_HUMAN;2;TMEM176A;Q96HP8;Transmembrane protein 176A
18.884638579584333;18.849475352425685;18.94290962541197;18.795427748612056;18.842285883325864;18.966508268258565;18.905821797716026;18.819614675924466;18.711609844247445;18.892486489919026;18.7785776931936;18.891685819683264;18.98152547471341;18.961932900932133;18.754564597266558;18.897180735971965;OXND1_HUMAN;6;OXNAD1;Q96HP4;Oxidoreductase NAD-binding domain-containing protein 1
17.749358801449652;17.610722090162263;17.762570201796354;17.748356663762713;17.6136671823695;17.488507038158964;18.090836067365764;17.790876631334008;17.48373706663246;17.710328881575904;18.011800523670225;17.582730044700746;17.739483972568372;17.839671288860444;17.70208473327584;17.824828253836518;SAHH3_HUMAN;2;AHCYL2;Q96HN2;Adenosylhomocysteinase 3
17.852303948756997;18.217536509647715;18.036500972722333;18.062662803585933;18.369448250545577;18.33687698389706;18.275474355271363;18.341762031676858;18.191912245756306;18.312617104022085;18.167614150864427;18.422179772354138;18.390290732206314;18.368442516888976;18.25920075367051;18.201047026760016;FMC1_HUMAN;1;FMC1;Q96HJ9;Protein FMC1 homolog
23.259988590531222;23.246421680517095;23.351929697488973;23.341855395451418;23.339764119411544;23.259356516301523;23.22051176968125;23.140585161155432;23.328234995505284;23.153001794910036;23.359684154125542;23.205736284589587;23.25925593350022;23.058060777464856;23.29353339134416;23.118235509047317;ERO1A_HUMAN;38;ERO1A;Q96HE7;ERO1-like protein alpha
17.944780680751027;17.983778548235062;18.117536575334313;18.169469978254064;18.23286120876917;18.368851713481988;18.267655394454497;18.448547881110816;18.388059340907553;18.347210431220024;18.340801988510446;18.420811426074213;18.612612968626653;18.50357731870269;18.60492598717001;18.509001748098616;ACY3_HUMAN;9;ACY3;Q96HD9;N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)
18.874930332924585;18.86027467666092;18.85181612946931;18.78658551448051;18.7636468012169;18.658720543310114;18.723997503776534;18.66961174269146;18.778850363132953;18.924896570239557;19.035478396680574;18.772958858567584;18.90073121883473;18.952334590266034;18.864110558882643;18.75861036125999;CREL1_HUMAN;10;CRELD1;Q96HD1;Protein disulfide isomerase CRELD1
22.243179214460532;22.205588642812973;22.072065855780913;22.19211819888515;22.17698817072107;22.180498028160684;22.155791021695507;22.23193833663417;22.207147812114815;22.22635985858125;22.113005112239783;22.11688012519189;22.047347611362884;22.12111800176707;22.123696438563815;22.12996528275278;PDLI5_HUMAN;37;PDLIM5;Q96HC4;PDZ and LIM domain protein 5
19.33826196288054;19.56256479106546;19.40925832939641;19.67585024332166;19.564337452733444;19.461291584138433;19.663936767526483;19.462438367255583;19.598857610529233;19.551221969937668;19.922129946777325;19.60401382600741;19.593290810562436;19.624756195793093;19.534639150871214;19.407703435117924;PX11C_HUMAN;4;PEX11G;Q96HA9;Peroxisomal membrane protein 11C
16.976720735033744;16.85439360628557;16.853419215554887;16.797851474949848;17.05702923854085;16.637105967208143;16.984629845135476;17.037010648059148;16.834150042280243;16.947362982504433;17.118302373391717;16.990635833003022;17.073095531289574;17.011915149989473;16.974112054622317;17.107370345622748;S2544_HUMAN;5;SLC25A44;Q96H78;Solute carrier family 25 member 44
15.863770071473207;15.784816295576233;16.089781488353996;15.689591282820746;13.692931465251087;15.93729105229422;14.395507359136596;14.657262616649493;15.282921900876245;15.333613109682474;15.218237790931697;15.441157807481808;15.546448370569534;15.457018492391958;15.457537991909948;15.877629234599087;MYO19_HUMAN;2;MYO19;Q96H55;Unconventional myosin-XIX
18.741210204704;18.79490762192453;18.78114836576333;18.754336237047593;18.90285202387305;18.883162331841337;18.90207181231734;18.84929208052216;18.782774305663995;18.84768439934332;18.86201071547448;18.928263901086858;18.92966006468041;18.864270796017355;18.837480108483444;18.886545027139405;SNF8_HUMAN;5;SNF8;Q96H20;Vacuolar-sorting protein SNF8
18.304101723528973;18.289928819722718;18.294836103295445;18.27882601839883;18.42817612704835;18.389299428796498;18.344993677554204;18.410579708286598;18.338797305909196;18.434131368710144;18.48966767499909;18.430840452493264;18.582854977222674;18.6302813471081;18.532317872609404;18.464840857470886;S41A3_HUMAN;2;SLC41A3;Q96GZ6;Solute carrier family 41 member 3
18.31441950155663;18.409618825500225;18.191955606753112;18.32421571328844;18.270331831451504;18.22839596400727;18.23434032003013;18.364288576227878;18.4934254905696;18.486135811109992;18.320329008621446;18.45170614823588;18.35938496338996;18.43973756409318;18.51751561384052;18.351413765060727;MTNB_HUMAN;5;APIP;Q96GX9;Methylthioribulose-1-phosphate dehydratase
18.663738763330944;18.693486957499324;18.8226672945129;18.833467663660233;18.85057449519724;18.960889989830527;18.84136471032845;18.86605034768173;18.74785205651581;18.810963809126765;18.822561495424374;18.874360045522913;18.768849835626796;18.808876215286908;18.80347213179327;18.75800845000361;SYMM_HUMAN;22;MARS2;Q96GW9;Methionine--tRNA ligase, mitochondrial
18.226553309280185;18.17914128802747;18.177516866787343;18.26548227815156;18.0421563183899;18.139476409927028;18.177769890937302;18.289145345859065;18.149568517789614;18.230780398253323;18.2345414743344;18.256015141485353;18.051830255474627;18.16000926267646;18.19672217963412;18.281893814276042;BORC6_HUMAN;8;BORCS6;Q96GS4;BLOC-1-related complex subunit 6
18.74949302193182;18.705413023806134;18.76810676956161;18.805249498172934;18.798566725449284;18.639697522378672;18.811669454484285;18.699260652590322;18.70789494696588;18.71195594603219;18.78534071116004;18.65478984365942;18.54594484734113;18.623495736943884;18.66813361574843;18.638856572715298;DDX27_HUMAN;10;DDX27;Q96GQ7;Probable ATP-dependent RNA helicase DDX27
19.18373955986247;19.001968889135913;18.89324227067921;18.945912434968534;18.951407097494535;18.88349350062735;19.04409790355649;18.882060872663992;18.877451901301477;19.09367030275;19.016960591201173;18.786189847306932;18.886297926849192;19.006600020794107;19.011336466938804;18.979422404081866;RUSF1_HUMAN;11;RUSF1;Q96GQ5;RUS family member 1
19.86150950865649;19.850603489016123;19.840370719244344;19.97791992824562;20.013712500014975;19.981157519195154;20.02429019731363;20.141258985364882;20.045269068488903;20.0744916802992;19.92227370391078;20.041437242359564;20.093765712863796;20.08659238696071;20.108606128778014;20.162189694573218;DCNL1_HUMAN;7;DCUN1D1;Q96GG9;DCN1-like protein 1
17.442255084736825;16.474708857603325;16.696573664530217;16.943602255968226;16.898152600907906;17.073681346326698;17.238096805126997;16.305687719706896;16.667665976977087;16.822334312341965;16.793031705945214;16.817895515728843;16.627662120865736;16.581828740255965;16.654524152676576;16.67191418643526;DMAC1_HUMAN;1;DMAC1;Q96GE9;Distal membrane-arm assembly complex protein 1
17.47996968108982;18.670511031898993;18.407520884290175;18.133714182828935;18.242397261970872;18.193337657793602;18.30684048180453;18.7872425927421;18.984059587394192;18.791309175870133;19.13192476616447;19.392101461923406;19.578186548457523;19.09627247894081;19.16664121396571;19.07843750821181;CALL4_HUMAN;3;CALML4;Q96GE6;Calmodulin-like protein 4
19.568620454313923;19.688625962055724;19.641379716688157;19.753211851551143;19.872858211116483;19.895033815148413;19.918461475349027;20.045828970841292;19.981032058361023;19.905285632479174;20.047613874774836;20.078249856159243;20.117726794914457;20.060508596279565;20.149469285059865;20.131419915011502;PLPP_HUMAN;14;PDXP;Q96GD0;Pyridoxal phosphate phosphatase
17.471310049498626;16.75368684405352;17.42385453745891;17.52308714599601;17.276760534243394;16.869304658385463;17.57153787022786;17.13481734475635;17.00252936605304;16.40731922175196;16.97793948723817;16.420216838896486;16.780770424404867;16.080873725679997;16.4024958267993;16.447167191511237;VMP1_HUMAN;1;VMP1;Q96GC9;Vacuole membrane protein 1
17.600232347024395;17.63252667672267;17.588882959700825;17.634981169273487;17.62865200710302;17.23801281166462;17.554963505652978;17.508398320397568;17.382311611450845;17.49351931066366;17.343714898102867;17.311526601372034;17.190876012100112;17.398284427715478;17.452587134269695;17.306302047355388;RM48_HUMAN;4;MRPL48;Q96GC5;39S ribosomal protein L48, mitochondrial
19.485731056968927;19.47946846095855;19.529281841764195;19.639676327988987;19.649436882056836;19.599832954920526;19.601649296695584;19.68673475187869;19.77500255739999;19.757033471806583;19.73083164132798;19.7825039761472;19.89201800349302;19.819803315580522;19.84828061181343;19.847666050436377;SDSL_HUMAN;12;SDSL;Q96GA7;Serine dehydratase-like
15.758694283529039;16.007419345554787;16.12472917435498;15.995711953666135;16.32245984978518;16.29788709026596;16.30369157568232;16.46630911482141;16.300724341039178;16.38342923901546;16.42411050668144;16.39038562638158;15.81318996587154;16.170908926377987;16.196106441516278;16.25474630466012;BSCL2_HUMAN;1;BSCL2;Q96G97;Seipin
16.218409983324708;16.597309146220937;16.261110586981083;15.81526820386877;15.657776198136451;15.982211516852624;15.922503104817674;16.054865007103434;16.34602194741636;16.309691278360088;16.338915663891985;16.118819437506048;15.804710847077985;16.53031336123564;16.2789575644513;16.02830539437875;DUS3L_HUMAN;2;DUS3L;Q96G46;tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like
20.607438685208134;20.601991985849654;20.62689431340575;20.481030745896273;20.503750052273364;20.40034996636034;20.562738056772023;20.52732045513616;20.549318411551607;20.686507366399415;20.549816623553777;20.48741416684132;20.551742051862902;20.715293412212663;20.56664497838939;20.611784888797064;CERS2_HUMAN;8;CERS2;Q96G23;Ceramide synthase 2
16.28483674904854;16.415482659278737;16.14557994453891;16.505366534425615;15.936005241077558;15.988884356999662;16.024375697440043;16.337374509868823;16.039660202851568;16.456782731832558;16.341289474879648;16.174572687596722;16.398529943505935;16.00152254983324;16.425860053964023;15.583664571657424;IMP4_HUMAN;1;IMP4;Q96G21;U3 small nucleolar ribonucleoprotein protein IMP4
21.2808545757823;21.23835575418984;21.366567680355843;21.392698944502182;21.5223142882561;21.627068041116022;21.594056654547042;21.684445584840784;21.733021116135625;21.59508170202594;21.624941779426116;21.662021587671088;21.715574118673562;21.633769519458543;21.725759825665385;21.70452257157724;PGM2_HUMAN;39;PGM2;Q96G03;Phosphoglucomutase-2
17.269391533762917;17.247565978718974;17.625016719895836;17.41341306886841;17.539885792751477;17.343055558826183;17.350809722579584;17.292654153517724;17.409374360961593;17.285158353312482;17.215476121980203;17.394621786911742;17.230761638565387;17.234658411619233;17.10734991055935;17.123262597829406;CHMP6_HUMAN;2;CHMP6;Q96FZ7;Charged multivesicular body protein 6
17.26308577040447;16.402172693543278;17.439871455963118;17.020079275181377;16.709043413938105;17.562905713451656;16.945741014115338;16.502897051979307;17.541164693941266;17.214736506899698;16.71614960560604;17.707055752412437;17.779815521349562;17.500133861817524;16.901503317098538;17.025766797492253;PERP_HUMAN;1;PERP;Q96FX8;p53 apoptosis effector related to PMP-22
16.89211586449352;16.879104569147565;16.844840594005966;17.218222652156058;17.043059333631927;16.974291342389087;17.212230377072814;17.214006001962666;17.020697863755636;17.02863993986808;16.904081840156373;16.99645142090903;17.233310719414867;16.96155143553989;17.285022854637518;17.093262804760304;DPH3_HUMAN;1;DPH3;Q96FX2;DPH3 homolog
20.581809252334686;20.52145666910357;20.608043609619035;20.624852559505314;20.71281915851517;20.650865931112282;20.607835977590064;20.780054306373604;20.66776644549753;20.681162903343207;20.696551591511643;20.717328343751184;20.756955314814004;20.661925935825934;20.750517269401367;20.729336947914195;OTUB1_HUMAN;16;OTUB1;Q96FW1;Ubiquitin thioesterase OTUB1
17.161102351533568;16.948698024220334;16.95516175308264;17.031733505378444;16.83211121137836;16.926794012991405;16.746894783883285;16.792675927315912;17.07041448627696;17.013006373060268;16.80117785880352;16.928645595513057;17.00380336601968;16.964555216277752;16.88430171060899;16.986530929664386;THOC1_HUMAN;8;THOC1;Q96FV9;THO complex subunit 1
18.458530773744837;18.443307815846847;18.555723754131016;18.578873867700384;18.763766733940404;18.716812764312024;18.724603778947646;18.954917613905792;18.946332329997848;19.017996372440077;18.89346152119259;18.903917140883788;18.90909615711349;18.987799704136513;18.94547527153368;19.060920174482945;SCRN2_HUMAN;8;SCRN2;Q96FV2;Secernin-2
21.115785377416415;20.988013370343843;20.828785756670893;20.81269281088594;20.648243462453358;20.817689453456783;20.862517801941156;20.751432913314165;20.7922215466823;20.708750490163048;20.782463982272546;20.632105943516635;20.993980449327715;20.79773275969559;20.790862316981883;20.95602300724913;SIPA1_HUMAN;4;SIPA1;Q96FS4;Signal-induced proliferation-associated protein 1
19.30052014161894;19.480413529900822;19.594720057311537;19.64928249512053;19.51628867691687;19.461047725271065;19.66707688281797;19.395983819794438;19.375455246188494;19.40806224612201;19.582237558215624;19.353297615371858;19.546474371114073;19.289140841905827;19.640677422844238;19.225169772107627;S10AG_HUMAN;4;S100A16;Q96FQ6;Protein S100-A16
17.37587942354307;17.546238841832704;17.224811907114873;17.21153662518299;17.065216260780268;17.08258567666607;16.921724735951564;16.653600845725453;17.046132826859242;16.894415169461077;16.867713104699746;16.74976469834588;16.97504186800953;16.851541658616316;16.913146536549107;16.714594341480634;S47A1_HUMAN;3;SLC47A1;Q96FL8;Multidrug and toxin extrusion protein 1
21.433924633135312;21.533816389433365;21.470116665415766;21.57064788680026;21.665473849149368;21.53750849105802;21.565948089337674;21.617894281701794;21.636502488678968;21.318373998787596;21.547855682645082;21.534139469503152;21.639994211145737;21.433690364907797;21.534272481446507;21.422775193454942;DYL1_HUMAN;8;DYNLL1;Q96FJ2;Dynein light chain 1, cytoplasmic
17.338988762501423;17.412735223313167;17.51941357857845;17.319654482255434;17.58502120293836;17.6399271083116;17.64897542654033;17.619439090152838;17.316104720049093;17.48914236723279;17.505935576704186;17.548234911694234;17.485703545284583;17.449100270937794;17.399327998671453;17.52777478775528;BORC8_HUMAN;1;BORCS8;Q96FH0;BLOC-1-related complex subunit 8
17.897514611427205;18.15708536790678;18.11328433395725;18.195900816753614;18.415135182117474;18.35702787408953;18.280834191071836;18.295898944709965;18.332596057789214;18.21550930094923;18.2404932238768;18.370610788839933;18.557609537340518;18.21334158543429;18.308747859060812;18.413202309552226;MISP3_HUMAN;6;MISP3;Q96FF7;Uncharacterized protein MISP3
17.80964882013092;17.945323804936933;17.753647675330658;17.832482122281498;17.6701306317978;17.53395323217773;17.339423796651683;17.73605834125096;17.317253608929164;17.775745295636824;17.260478544803934;17.62183725296187;16.614278489265562;17.38184708552706;17.34699842829564;17.723000926842676;EDC3_HUMAN;3;EDC3;Q96F86;Enhancer of mRNA-decapping protein 3
17.626065477936596;16.667984680590624;17.728611438661574;17.53115297509297;17.98938895578341;17.885499771775454;17.879990003169915;18.077081694641272;17.661527608138424;17.901403144469548;17.89446253927461;17.722000324528906;17.769224454244128;17.694126597789236;17.72617158397293;17.896326490437694;ALG14_HUMAN;1;ALG14;Q96F25;UDP-N-acetylglucosamine transferase subunit ALG14 homolog
17.728910319615984;17.71369527792181;17.621651269516818;17.75687552518317;17.447147815336915;17.761336962607707;17.64328547974742;17.29550887868819;17.577340309181398;17.436272343278205;17.573972561836296;17.688632791203563;17.451645787036384;17.203768574767754;17.3552220327702;17.62934238887936;NRBF2_HUMAN;2;NRBF2;Q96F24;Nuclear receptor-binding factor 2
19.840625811644227;19.921002626714316;19.889346504656903;19.972867631905945;20.017808845144916;20.0636847288579;20.06527675185517;20.144349550175257;20.195756669774337;20.08555544661499;20.13598477447787;20.15919875913118;20.31300700244345;20.326620397735088;20.301219304145754;20.26666302952934;SAT2_HUMAN;10;SAT2;Q96F10;Thialysine N-epsilon-acetyltransferase
17.791143806507254;17.823665780148882;17.704106276020536;17.788985907824774;17.660915116988747;17.686780908464726;17.62535212001023;17.61774006849407;17.69294235931201;17.688858134948944;17.68369371328859;17.692016070329377;17.743585336796407;17.62912890402817;17.538681530242606;17.806134213424755;CYFP2_HUMAN;10;CYFIP2;Q96F07;Cytoplasmic FMR1-interacting protein 2
21.247482534760916;21.2189522077839;21.29866001581476;21.258134679040285;21.306318737391205;21.42968154436463;21.317568289020993;21.355426378224983;21.409929525720568;21.44219635211163;21.35352161694326;21.405043793977608;21.529790832126682;21.50751980464518;21.45614381952912;21.433557935602213;MMAB_HUMAN;15;MMAB;Q96EY8;Corrinoid adenosyltransferase
19.054246588510715;18.931577225468452;19.067113945701934;19.106069587705825;18.98513593391746;18.963460576970167;19.017082966303793;18.876238140872502;18.83433524774937;18.924061484281435;18.93545571913417;18.91429461048007;18.81837309237336;18.791083378357527;18.80583831924165;18.882452001882136;PTCD3_HUMAN;15;PTCD3;Q96EY7;Pentatricopeptide repeat domain-containing protein 3, mitochondrial
21.591931348265806;21.51419200892762;21.489679433431956;21.46825313219384;21.56232814729103;21.431034363803207;21.527263176163096;21.531533764030932;21.320700304389863;21.48188809982821;21.37910544972423;21.283191245222145;21.37471900244707;21.432355328713264;21.432992427567186;21.358531017082726;DNJA3_HUMAN;18;DNAJA3;Q96EY1;DnaJ homolog subfamily A member 3, mitochondrial
18.054779175636007;17.632164533974652;18.00312257496581;17.912988714516192;17.7955323855918;17.98189054993107;18.191762881235558;18.241908689936324;18.11621702935862;18.194338456818883;17.726650573020745;17.638386416663934;17.73586007898329;18.03794369201816;18.06611547532795;18.316975308291337;SIM12_HUMAN;3;SMIM12;Q96EX1;Small integral membrane protein 12
16.668386423953798;16.602449503087925;16.174635101820964;16.478259290856787;16.081510484211194;16.09610978728359;16.6185145543682;16.364550204619302;16.42141891833476;16.60222910085079;16.48467344475951;16.27235458826913;16.317273043793605;16.32522990278168;16.4907020504088;16.347858361309697;RBM33_HUMAN;2;RBM33;Q96EV2;RNA-binding protein 33
16.75247211888203;16.939085590808226;16.794606243231247;16.83991728105871;16.812064465178345;16.49680541634147;16.77474845958135;16.499683973340193;16.429033988426365;16.462197099074597;16.716350594982313;16.67158252922462;16.33620840829147;16.252125799069965;16.243865704163756;16.240411233298154;C1GLC_HUMAN;2;C1GALT1C1;Q96EU7;C1GALT1-specific chaperone 1
17.326236356430954;17.714540681767733;16.66698676485261;17.36065850667671;17.45088904574306;17.265505170115162;17.344217875424725;17.110269189761848;17.386081403024356;17.41624499995314;17.232730075110865;17.289001212380825;17.588978090733562;17.3483045631442;17.470825666501156;17.43742698725026;"TV23B_HUMAN;TV23C_HUMAN";1;"TVP23B;TVP23C";Q96ET8;Golgi apparatus membrane protein TVP23 homolog C
20.02240845327938;19.952593385204818;20.05749733991721;20.040902380947827;20.067549902825903;19.91014496165929;20.05283600533394;20.052610502364157;19.896685689892962;19.9938284637943;19.914807005039545;19.881881694098414;20.00615620819151;19.934379085290555;19.918988401102588;19.916691517910266;MITOK_HUMAN;11;CCDC51;Q96ER9;Mitochondrial potassium channel
17.43010947876849;17.475195106007174;17.723314306163932;17.51115809891891;17.57761322487348;17.705834847196744;17.457076223799334;17.731544434516014;17.435979469740683;17.244837643380222;17.394303584763154;17.498514229591066;17.468051229174176;17.19189779180109;17.470412621399717;17.395090588507475;SGTB_HUMAN;3;SGTB;Q96EQ0;Small glutamine-rich tetratricopeptide repeat-containing protein beta
20.599914657755413;20.61851276205684;20.552004837845576;20.665269982782856;20.681523248933427;20.65729227816355;20.618342482323285;20.569725837058687;20.37451737162766;20.500116351481832;20.587350852233545;20.505699149061023;20.48911099952377;20.453292741830726;20.459169430715342;20.42304202661283;DAZP1_HUMAN;10;DAZAP1;Q96EP5;DAZ-associated protein 1
17.3670904906681;17.329113082209403;16.857519391018435;17.819237322599463;17.19542988329039;17.602118887104268;17.239505299975445;17.329191935957958;17.477521127986222;17.493222192766115;17.356039240983954;17.445895885971424;17.497688140143612;17.443761063399172;17.393801017381033;17.459159422598653;RNF31_HUMAN;1;RNF31;Q96EP0;E3 ubiquitin-protein ligase RNF31
19.777549103377215;19.71793910040397;19.703839378357838;19.769033927620484;19.66045035504467;19.747055466456533;19.727892210192515;19.601562251566218;19.668138810883395;19.701401230479647;19.698345196048244;19.65178748658334;19.625803359891624;19.67766975363023;19.688876912005696;19.696818143072846;MOCOS_HUMAN;23;MOCOS;Q96EN8;Molybdenum cofactor sulfurase
19.455712504067268;19.363125209001527;19.51735028819262;19.617481814115276;19.55895875348491;19.610395888157772;19.516636863802606;19.5378193730009;19.52564506062622;19.581496674230472;19.498299959368556;19.591131495547845;19.598301532624262;19.53694342430555;19.596562861363022;19.6172970621334;T3HPD_HUMAN;12;L3HYPDH;Q96EM0;Trans-3-hydroxy-L-proline dehydratase
18.07208548797982;18.142456118544985;18.25986277237461;18.282065816408306;18.456815612317683;18.456615109907364;18.3603198624706;18.26905817435238;18.27704670079553;18.188593674771678;18.285582833437505;18.369754945015536;18.37940798290281;18.249613478598903;18.2065183848112;18.320179141125465;RM53_HUMAN;3;MRPL53;Q96EL3;39S ribosomal protein L53, mitochondrial
