B_1;B_2;B_3;B_4;BM_1;BM_2;BM_3;BM_4;C_1;C_2;C_3;C_4;CM_1;CM_2;CM_3;CM_4;Protein.Names;Peptides;Genes;First.Protein.Description
19.45419686236334;19.662127666846235;19.601578572928023;19.67279650697138;19.730385552037596;19.77883913656448;19.69456533590144;19.766983367215943;19.44252441408333;19.411982607051858;19.39707293895368;19.389906472957747;19.478653112976662;19.68935308475494;19.531194866796273;19.43883245379011;RET1_HUMAN;11;RBP1;Retinol-binding protein 1
17.491884404476092;17.852919585123995;18.251288228434394;18.152066931992618;17.954645037644084;17.787660287867986;18.494797001934824;18.033611198672816;17.84927069728345;17.90578654913516;17.87636705772829;18.197063076004984;17.956404518961346;18.20693326547461;18.13326766392519;18.12401526305922;RERE_HUMAN;3;RERE;Arginine-glutamic acid dipeptide repeats protein
21.906097881808055;21.995071511630332;22.015632834112647;22.019031410574513;21.98815209769054;22.04926361199393;21.960137721520944;21.974212906732667;22.032546217048996;22.12060239371419;22.19760546331949;22.12060239371419;21.9985188132488;22.039256438638546;22.091843400732767;22.015632834112647;RER1_HUMAN;13;RER1;Protein RER1
18.30801455082305;18.60078042345626;18.483185971936713;18.476390231973795;18.499363205925544;18.498634986058175;18.471456920404133;18.520726093011046;18.372274186246106;18.37323901346843;18.18805754992503;18.19853137035457;18.4187297096728;18.236294539162174;18.433817689315816;18.43994853958514;REQU_HUMAN;11;DPF2;Zinc finger protein ubi-d4
18.942425731595524;18.829527645944097;18.615521879071906;18.65426190965002;18.804332726187614;18.700009538632123;18.716169705803754;18.74644215309069;18.899368725026676;18.735304799640303;18.785845145525457;18.788160725051153;18.82615431891557;18.670517947336148;18.69048571004947;18.702636036681234;REPS1_HUMAN;14;REPS1;RalBP1-associated Eps domain-containing protein 1
15.646834307881756;15.42128248091386;16.390137040788282;15.448906756965352;15.542572444080939;16.333955460679306;14.885991821059957;15.830111596001595;15.619735676097497;15.243300451814173;15.353205420006983;14.922301001626884;15.530375853869636;15.802304307292832;15.52961966364858;15.391236875455002;REPI1_HUMAN;2;REPIN1;DNA-binding protein REPIN1
17.68830495563764;17.84031692894416;17.801967222668775;17.852742845131058;17.74605500830348;17.853729874058793;17.851700248145033;17.862128799287543;17.736685992076517;17.963680700036605;17.86840058191975;17.726198198648056;17.815101804715994;17.8047297505213;17.62294550318221;17.893639267421644;RENT2_HUMAN;13;UPF2;Regulator of nonsense transcripts 2
21.23022688488869;21.194602975157967;21.206575616824043;21.22435031855202;21.18253014285739;21.21252488315523;21.20060171577941;21.23022688488869;21.17645562844771;21.20060171577941;21.236079611134127;21.27070595424376;21.164229326114448;21.20060171577941;21.22435031855202;21.241908689936324;RENT1_HUMAN;69;UPF1;Regulator of nonsense transcripts 1
18.850614170802515;18.839194559583525;18.733121273659048;18.813815630140727;18.854287064347208;19.0732524693578;18.640029527173272;18.79959467241626;18.984885692422967;19.040998670637144;18.868738170077176;18.745963128186027;18.90668511903643;18.676694010251335;18.890501792874346;18.716819461329948;RENR_HUMAN;8;ATP6AP2;Renin receptor
17.172368905782783;17.54928080366242;17.252286601359998;17.202315170308836;17.180326835877377;17.36913722985287;17.29195307436126;17.41756411842701;17.374733858340168;17.36483571871768;17.17823689589109;16.89196165626924;17.09934781040319;17.075782046878015;17.195304915952793;17.373052048906818;REN3B_HUMAN;6;UPF3B;Regulator of nonsense transcripts 3B
16.602153692354893;16.96874553095178;15.632776573214702;21.487384724385812;15.07072054483261;15.65928796896347;21.416995396494414;16.178505355303283;16.414475488108618;15.602748152390864;14.995519850905694;15.467927089547135;15.162241827087689;15.513227944210922;16.621780029840068;15.62298695667075;REN3A_HUMAN;1;UPF3A;Regulator of nonsense transcripts 3A
18.353840328457835;17.89075707881199;17.93582688517039;18.083053353616638;18.12595825299231;18.187516393117697;18.115922504383214;18.04043956582686;17.794149296504525;18.053061473061597;17.862219626413513;18.063805836963443;17.738989441647654;18.029136219285494;18.213194423243593;18.375735217235153;RELL1_HUMAN;9;RELL1;RELT-like protein 1
18.36958882693757;18.27055996664803;18.204532936777152;18.147567660208374;18.44739807089618;18.551888467101204;18.144553693038773;18.345526528914238;18.281237301870835;18.288996707977596;18.363056746411637;18.421173157283526;18.417844275787076;18.299427161145655;18.48174031652977;18.35340962050504;RELCH_HUMAN;20;RELCH;RAB11-binding protein RELCH
17.212904802191204;17.07673210533861;17.233057886910483;16.921678252881648;17.15875759474016;17.47395936569476;17.260055803953815;17.08141061910317;17.15151210262672;17.362029417507767;17.27569713266635;17.37357888697191;17.304788014517186;17.283676209625224;17.06157159993309;17.183761363689598;REL_HUMAN;7;REL;Proto-oncogene c-Rel
21.5731145984117;21.60512499331432;21.684317160731307;21.75123675282063;21.658399786356668;21.822987756170253;21.58692039793673;21.747143998186747;21.945923862301242;21.93876407072838;22.158077099132854;22.062499439150624;21.8987371768568;22.377824799213737;22.082128245899554;21.865141207585197;REEP6_HUMAN;12;REEP6;Receptor expression-enhancing protein 6
22.31837951579639;22.37517522079979;22.334836291663475;22.361853842301954;22.19760546331949;22.35380157000722;22.385744462509976;22.396236836327617;22.22729159386414;22.46263806205013;22.535639892993036;22.509299500814254;22.31837951579639;22.37517522079979;22.452619306225138;22.457637380991763;REEP5_HUMAN;4;REEP5;Receptor expression-enhancing protein 5
19.157240833526743;19.23974768355692;19.209967325564243;19.104611549891597;19.2148313505384;19.22914269694125;19.149402299108527;19.14956355631523;19.256266286800155;19.026426181815623;19.096035643227616;19.061205044472107;19.31781887985641;19.04813560855572;19.069287169756706;19.3000039288776;REEP3_HUMAN;5;REEP3;Receptor expression-enhancing protein 3
16.56704846262853;16.729235697362633;16.875593383739943;21.088612279469753;17.053660780623552;16.21570361958893;16.27606986688045;16.143959108739438;15.457579672035939;16.536273021239843;16.234637831344383;16.294597416901194;16.415467804485527;16.568775555722016;16.165062042612725;16.21756396161446;RED1_HUMAN;5;ADARB1;Double-stranded RNA-specific editase 1
20.803412217833493;20.82687119065748;20.88016941681753;20.747143998186747;20.849954803770522;20.865141207585197;20.931568569324174;20.849954803770522;20.865141207585197;20.795507019748147;20.73892349138178;20.705564894435348;20.779565475879124;20.69710331568715;20.82687119065748;20.842301231227086;RED_HUMAN;19;IK;Protein Red
17.374164980645848;17.370466054910082;17.364981018568773;17.485161064928867;17.235013842771778;17.633122949036977;17.46055188506809;17.436353686488378;17.53864364404495;17.52003544479024;17.568126838869638;17.286909657155086;17.40042919075779;17.148645389865898;17.428948961075143;17.48729835638321;RECQ5_HUMAN;7;RECQL5;ATP-dependent DNA helicase Q5
20.89504269329906;20.795507019748147;20.909764199005824;20.909764199005824;20.865141207585197;20.960137721520944;20.849954803770522;20.89504269329906;20.763445810515847;20.872674880270605;20.960137721520944;20.857567987880397;20.981199337048775;20.89504269329906;20.967192479054894;20.93876407072838;RECQ1_HUMAN;34;RECQL;ATP-dependent DNA helicase Q1
20.730655875398178;20.627562382434075;20.722340607186172;20.730655875398178;20.73892349138178;20.779565475879124;20.713977134251547;20.755317929632447;20.924337000093097;20.89504269329906;20.834606839437086;21.04926361199393;20.69710331568715;20.73892349138178;20.887625221736577;20.91706899962906;RDH14_HUMAN;14;RDH14;Retinol dehydrogenase 14
21.022421999775286;21.062499439150624;21.055896704326376;20.967192479054894;21.001957897215572;20.967192479054894;20.98815209769054;21.022421999775286;21.194602975157967;21.06907209307411;21.12060239371419;21.095067301607052;21.12060239371419;20.960137721520944;21.055896704326376;21.126916167646392;RDH13_HUMAN;17;RDH13;Retinol dehydrogenase 13
21.822987756170253;21.830744199804688;21.822987756170253;21.88016941681753;21.684317160731307;21.72650423212771;21.654034593795267;21.722340607186172;21.89133872453564;21.89504269329906;21.88390213569386;21.876427015131714;21.876427015131714;21.779565475879124;21.78356740643662;21.902422223664658;RDH11_HUMAN;17;RDH11;Retinol dehydrogenase 11
19.88870312195768;19.849470770911836;19.805654141688677;19.775102254445507;19.72311595162846;19.746884945593305;19.717201139972854;19.674616422363247;19.945923862301242;19.98815209769054;19.945923862301242;20.001957897215572;19.945923862301242;19.797739091422432;19.88105120953439;19.843042340527276;RDH10_HUMAN;14;RDH10;Retinol dehydrogenase 10
22.76749264357855;22.789549564451747;22.84421843422138;22.73892349138178;22.757354196788967;22.705564894435348;22.74303959985401;22.722340607186172;22.78356740643662;22.716072552253742;22.773541688251353;22.72650423212771;22.84804521376189;22.694980143794183;22.71187866836755;22.724423921686665;RD23B_HUMAN;20;RAD23B;UV excision repair protein RAD23 homolog B
21.101493570766486;21.12060239371419;21.03590522913891;21.114260866840365;20.945923862301242;20.981199337048775;20.995071511630332;21.082128245899554;20.887625221736577;21.001957897215572;21.101493570766486;21.095067301607052;21.082128245899554;21.029179365950597;21.082128245899554;21.101493570766486;RD23A_HUMAN;10;RAD23A;UV excision repair protein RAD23 homolog A
18.83870536387796;18.725063312326508;18.67956600437926;18.78617708204286;18.713211967493304;18.896261440643144;18.866270750513632;18.549506436293612;18.84713994917853;18.800618727933198;18.974084038896;18.64410976622604;18.900194632446123;18.991087213904468;18.85185577094352;18.694106188117832;RCOR3_HUMAN;5;RCOR3;REST corepressor 3
16.705794357502583;16.569004095829303;16.067629726487098;15.986422046265062;17.1357092861044;17.02911464546904;17.036195081069952;17.015458611361975;16.56824858829375;16.303019037558546;16.765868799159644;16.64341937026973;15.990819725460662;17.48947952703855;17.05503877369925;16.519015750728375;RCOR2_HUMAN;1;RCOR2;REST corepressor 2
18.916745449917507;18.958804734597376;18.858475840738205;19.033315449293767;18.989752046803215;18.961602303420257;18.996296936687376;18.97394955583614;18.92497773337601;18.989638417453264;18.983887074794982;18.982450523952156;19.03563679578789;18.946015277704564;18.963392840038406;18.9499720077409;RCOR1_HUMAN;15;RCOR1;REST corepressor 1
20.924337000093097;20.89504269329906;20.931568569324174;20.967192479054894;20.865141207585197;20.967192479054894;20.842301231227086;20.88016941681753;20.811274335606463;20.931568569324174;21.042599881712917;20.93876407072838;20.931568569324174;20.91706899962906;20.953048296734625;20.981199337048775;RCN2_HUMAN;24;RCN2;Reticulocalbin-2
21.771528156813705;21.76749264357855;21.73892349138178;21.718164931214982;21.623102734243375;21.60512499331432;21.623102734243375;21.6714166720235;21.563836784823685;21.649656153284692;21.667090746620712;21.559175407453825;21.60512499331432;21.47258772245773;21.535639892993036;21.609640474436812;RCN1_HUMAN;23;RCN1;Reticulocalbin-1
19.06166124680635;18.95293173932352;19.049518886595045;18.883374169285354;18.998295677524617;19.01068107380196;19.067654933041506;19.0497581655179;19.137951734715358;18.99027573470571;19.059613800163497;18.882416177663;19.04129552339562;18.854073956863452;18.99184012415884;19.016653247952824;RCL1_HUMAN;12;RCL1;RNA 3'-terminal phosphate cyclase-like protein
17.934428040626806;17.793946162604826;17.673557528129123;17.77718466867301;17.702098264715566;17.663919399824703;17.692629122240564;17.54672869955645;17.70610474945484;17.644511171144224;17.70876059197301;17.658392812587348;17.782486378978945;17.632860335647656;17.89669899185914;17.50588906940938;RCCD1_HUMAN;5;RCCD1;RCC1 domain-containing protein 1
21.942348408077418;21.9636694124912;21.927957315771796;22.001957897215572;21.967192479054894;21.956597363815696;21.960137721520944;21.981199337048775;21.909764199005824;21.861359567042772;21.91706899962906;21.887625221736577;21.967192479054894;21.924337000093097;21.974212906732667;21.93876407072838;RCC2_HUMAN;24;RCC2;Protein RCC2
20.842301231227086;20.857567987880397;20.857567987880397;20.834606839437086;20.763445810515847;20.763445810515847;20.865141207585197;20.842301231227086;20.771528156813705;20.803412217833493;20.787558266632654;20.688591815831632;20.763445810515847;20.654034593795267;20.730655875398178;20.713977134251547;RCC1L_HUMAN;18;RCC1L;RCC1-like G exchanging factor-like protein
22.623102734243375;22.56616183776993;22.552154979776052;22.654034593795267;22.611892926168192;22.664922909938003;22.611892926168192;22.609640474436812;22.54745564324023;22.60512499331432;22.60512499331432;22.64746193987178;22.640859205047533;22.716072552253742;22.651847034557502;22.58692039793673;RCC1_HUMAN;25;RCC1;Regulator of chromosome condensation
19.272440706789304;19.168748007253775;19.076364162420468;18.919619876197004;19.120627703931486;19.168912012041623;19.300477689532972;19.121685274012624;19.212458387036552;19.017615856827017;18.99320377329653;19.030311504640583;18.862134854607177;19.06375318251457;19.15462282975191;19.089941792686975;RCAS1_HUMAN;5;EBAG9;Receptor-binding cancer antigen expressed on SiSo cells
20.206575616824043;20.406653452272955;20.206575616824043;20.042599881712917;20.457637380991763;20.447583716327838;20.4971657451784;20.253496664211536;20.3211353810869;20.3321064989079;19.98815209769054;20.17035542891129;19.931568569324174;19.819846964218293;19.880211276791734;20.241908689936324;RCAF1_HUMAN;3;RAB5IF;GEL complex subunit OPTI
16.249037507698368;16.614451046682348;16.016645087505285;16.640174313848423;16.950954514964852;16.50918736739478;16.786856675272876;16.73066914149848;16.3921043975304;16.09988403623577;16.47125447282426;16.46678545922466;16.456192359522113;17.017678376996376;16.42116082703092;16.400716030077184;RC3H1_HUMAN;3;RC3H1;Roquin-1
19.169279119359537;19.298825556901207;19.216324315987517;19.272335905795188;19.4733173135802;19.085456898506006;19.22289393384368;19.414584081767455;19.084050558030583;19.082143842518395;19.0521355043375;19.076003957186195;19.2642295340639;18.898881808086667;19.439707132389685;19.130500179835224;RBX2_HUMAN;3;RNF7;RING-box protein 2
21.194602975157967;21.385744462509976;21.662751810896374;21.1885791875302;20.535639892993036;21.23022688488869;21.06907209307411;21.645264384167533;21.042599881712917;21.1885791875302;21.03590522913891;20.89504269329906;21.326631368841753;21.411833691378636;21.18253014285739;21.164229326114448;RBX1_HUMAN;1;RBX1;E3 ubiquitin-protein ligase RBX1
20.082128245899554;20.06907209307411;20.042599881712917;19.98815209769054;19.76841534998051;19.744868320210283;19.760359358571854;19.821260154546913;19.823791708228296;19.876395537805614;19.89068287244066;19.826068953309402;19.741697392607474;19.652409116378262;19.804049070469286;19.786845510834517;RBSK_HUMAN;7;RBKS;Ribokinase
17.33065432965302;17.343072913720878;17.52426622506826;17.078463569066578;17.487745843659198;17.446033247407403;17.34680803177165;17.61059954778245;16.943281741013326;17.37314553421631;17.278785191322907;17.132871199872163;17.505920074439164;17.273030639888706;17.36416886114277;17.304422627485117;RBPMS_HUMAN;3;RBPMS;RNA-binding protein with multiple splicing
19.245380937778886;19.23914864239915;19.350744988739564;19.250636139875024;19.233170262382707;19.16390514374469;19.304623156216177;19.229337535344705;19.16851543118764;19.209481923762695;19.144152848628785;19.16021612680274;19.21970975105763;19.09390752704877;19.304440453389926;19.16303292807513;RBP56_HUMAN;7;TAF15;TATA-binding protein-associated factor 2N
20.705564894435348;20.713977134251547;20.688591815831632;20.722340607186172;20.755317929632447;20.779565475879124;20.755317929632447;20.811274335606463;20.636440533780526;20.69710331568715;20.645264384167533;20.600595334833805;20.705564894435348;20.645264384167533;20.688591815831632;20.730655875398178;RBP2_HUMAN;142;RANBP2;E3 SUMO-protein ligase RanBP2
19.40702082567018;19.445889825606837;19.34112786663541;19.379989599226278;19.43512898601137;19.381897768351365;19.46324496454109;19.36785196097142;19.427014052478917;19.28716450225845;19.453133959965495;19.381659121174714;19.432346152434604;19.384768997328123;19.411165449905468;19.435774016015188;RBP10_HUMAN;14;RANBP10;Ran-binding protein 10
16.419186628042155;16.120318888939863;16.142376340563704;16.07173468576594;15.792106498952032;16.47245762615271;16.172861095860206;16.5467633601096;16.37455387950734;16.224891021756164;16.463746265079784;16.033642383255582;16.292643370264518;16.350647450935337;16.195795110377073;16.312659643516277;RBP1_HUMAN;4;RALBP1;RalA-binding protein 1
16.091286613124034;15.89622359214023;16.124462634943608;15.810779971048644;14.138623790180727;15.715726096335677;14.981518228010682;16.088432157777895;16.15499210782925;16.08487480869896;15.912791120374358;16.218843211731254;16.203359474745866;15.923636216608923;16.132198467307248;16.176773108168238;RBNS5_HUMAN;4;RBSN;Rabenosyn-5
17.517577125524713;17.315494553300365;17.585285333361465;17.19018156011251;17.828601386796365;17.386334056778406;17.616828798235893;17.336401952259116;17.703396692368806;17.54392295549348;17.0114238301992;17.598575963868203;17.575339810713988;17.381804848479973;17.72173337999775;17.49083521153363;RBMX2_HUMAN;5;RBMX2;RNA-binding motif protein, X-linked 2
23.664922909938003;23.675729664894583;23.620867729860066;23.718164931214982;23.664922909938003;23.718164931214982;23.686456071487644;23.632008287465265;23.632008287465265;23.72858154716032;23.718164931214982;23.675729664894583;23.81909384006576;23.759387593941494;23.686456071487644;23.707672557397338;RBMX_HUMAN;29;RBMX;RNA-binding motif protein, X chromosome
19.82680603521663;19.859889617188276;19.844460587407983;19.778664311583004;19.91505948584849;19.911740143013393;19.859138910577617;19.80624279766317;19.829146681570116;19.884921727165445;19.945923862301242;19.627198991254076;20.042599881712917;19.723322639791135;19.90104953840866;19.858931070216318;RBMS1_HUMAN;8;RBMS1;RNA-binding motif, single-stranded-interacting protein 1
22.07234722510697;22.082128245899554;22.17645562844771;22.029179365950597;22.142580762809686;22.114260866840365;22.019031410574513;22.12376273460752;21.942348408077418;21.977710350968895;22.06907209307411;21.974212906732667;21.967192479054894;22.019031410574513;22.22435031855202;22.20060171577941;RBM8A_HUMAN;11;RBM8A;RNA-binding protein 8A
18.363531638729913;18.411403404180646;18.557355250077958;18.350391059064332;18.441039439688417;18.401725351018875;18.49221701157885;18.253672085263126;18.237322013288317;18.303062753143426;18.095350660303982;18.07264031432627;18.461723233196597;18.306106203176864;18.34312931568685;18.159629934723103;RBM7_HUMAN;6;RBM7;RNA-binding protein 7
17.815508385340543;17.744511959115417;18.013028189105043;17.861928959480185;17.944243072336405;17.89143366483853;17.908844096032503;17.890145504429235;17.943476347870817;17.840532078112652;17.906755571443714;17.829481192259774;17.81359959056838;17.70148245568606;17.79256155126381;17.860856618751072;RBM6_HUMAN;13;RBM6;RNA-binding protein 6
18.99386438909268;18.938634868372286;19.01048712958351;18.958229840039905;18.91950931526597;19.013636178625855;19.05074410764417;18.949590215753098;19.063297641307543;19.034616293305813;19.13493012060291;19.022690194205026;19.08055732281926;19.09051305520672;19.044791646781103;19.114687892212185;RBM5_HUMAN;14;RBM5;RNA-binding protein 5
20.98815209769054;21.022421999775286;21.001957897215572;20.981199337048775;21.082128245899554;21.055896704326376;20.981199337048775;20.974212906732667;21.06907209307411;21.022421999775286;21.029179365950597;21.055896704326376;21.07561493894088;21.008811568256636;21.015632834112647;21.042599881712917;RBM4B_HUMAN;22;RBM4B;RNA-binding protein 4B
20.218449717112335;20.206575616824043;20.18253014285739;20.145693374677023;20.276397066321614;20.218449717112335;20.276397066321614;20.253496664211536;20.253496664211536;20.253496664211536;20.28771237954945;20.23022688488869;20.145693374677023;20.12060239371419;20.194602975157967;20.3211353810869;RBM47_HUMAN;23;RBM47;RNA-binding protein 47
15.442392793240856;16.208558257624635;16.795468970146413;16.246330515004964;16.149965380467556;16.628958093398982;16.702862584975836;15.972726305248962;16.215739636754183;16.477201719927322;16.349573235798278;16.129097837728743;16.031787341501463;16.513702925853668;16.344909616360265;16.624367106462024;RBM45_HUMAN;5;RBM45;RNA-binding protein 45
18.89157606357928;18.939286504477312;18.89156419755437;18.9037435980934;18.689260934552223;18.98990723340797;18.926510279501144;18.844129532345626;18.929865183980805;18.878715524288832;18.85956208415859;18.790927525658024;18.96883551169765;18.76922122518893;18.94809626731799;18.88679803779653;RBM42_HUMAN;9;RBM42;RNA-binding protein 42
17.555899715150936;17.651577297614633;17.569855608330947;17.67280513757949;17.733597961269826;17.57266322320577;18.041734004899357;17.488146109392844;18.168941384064933;17.59496602201636;17.469021696472858;17.428212938057893;17.550250773706047;17.44569386009835;17.558002098774807;17.828248074482353;RBM41_HUMAN;1;RBM41;RNA-binding protein 41
19.60527151665503;19.728048378024155;19.668183834602804;19.51827855767117;19.66744769366503;19.680680585788092;19.72402082676412;19.644287595341705;19.654184975985803;19.607610256703914;19.62550373808583;19.671891732884532;19.65395240155471;19.575027674782337;19.610082232152386;19.664424714483086;RBM4_HUMAN;6;RBM4;RNA-binding protein 4
22.411833691378636;22.356490657534863;22.33756092900001;22.372520767353812;22.396236836327617;22.419569340158244;22.388374718554648;22.396236836327617;22.437459499054132;22.3321064989079;22.419569340158244;22.396236836327617;22.43237062238133;22.465131917538685;22.39362088812061;22.41441685239264;RBM39_HUMAN;25;RBM39;RNA-binding protein 39
20.158077099132854;20.095067301607052;20.12060239371419;20.06907209307411;20.145693374677023;20.06907209307411;20.145693374677023;20.095067301607052;20.12060239371419;20.10789134196464;20.133202430493824;20.12060239371419;20.029179365950597;20.095067301607052;20.10789134196464;20.042599881712917;RBM34_HUMAN;14;RBM34;RNA-binding protein 34
18.885916773540956;18.968860817771297;18.971069171112095;19.191823110725487;18.95659169227613;19.031733505378444;18.977444842705623;19.034906404286687;18.98997373684311;19.02447688408057;18.911108135327183;18.919596600915625;19.143109134895468;19.096738314004714;19.00811398307236;19.045887614705634;RBM33_HUMAN;15;RBM33;RNA-binding protein 33
19.176146359402175;19.381454233256225;19.30101383466248;19.27222881865496;19.199581291773843;19.244784231603866;19.214781558405516;18.977173694368258;19.23732668195501;19.22392392444105;19.41074117318108;19.47576509088588;19.27614940134904;19.386485627795338;19.189189939983102;19.414637756222795;RBM3_HUMAN;5;RBM3;RNA-binding protein 3
19.835102054015408;19.854784699944307;19.840350740224107;19.893695549162462;19.81347746693294;19.85611392994595;19.856832785423663;19.8588051377665;19.833110907459634;19.80926728042528;19.86013976594351;19.88919200011837;19.865701559335616;19.913146536549107;19.918047951322905;19.843434989489225;RBM28_HUMAN;31;RBM28;RNA-binding protein 28
19.46685912721669;19.564004313875323;19.589102483388984;19.53613336215527;19.635447121999025;19.579408018424132;19.556305841097775;19.480064380295005;19.387857463026357;19.491943105419427;19.430736341984687;19.4616792748473;19.44667947863732;19.520375054815897;19.53347612690832;19.546065467713536;RBM27_HUMAN;26;RBM27;RNA-binding protein 27
19.178066651178153;19.194999661752306;19.244284851946503;19.172779075840563;19.173957665591487;19.20113320010794;19.180975073932455;19.126437289823375;19.168172619156856;19.1296603466702;19.13809427263392;19.219064505298963;19.115660936110555;19.13247964743082;19.117645637627863;19.1602259767356;RBM26_HUMAN;24;RBM26;RNA-binding protein 26
21.082128245899554;21.088612279469753;21.029179365950597;21.101493570766486;21.126916167646392;21.10789134196464;21.164229326114448;21.139461420965507;20.974212906732667;21.04926361199393;21.133202430493824;21.042599881712917;21.022421999775286;21.055896704326376;21.12060239371419;21.139461420965507;RBM25_HUMAN;33;RBM25;RNA-binding protein 25
19.755593401028285;19.67163435568988;19.584083516317257;19.55134402765933;19.678840806593296;19.670289720405876;19.592590254403508;19.584033954275768;19.4967465228779;19.56538847608154;19.512429916060185;19.510375924788764;19.74342591090254;19.557803962068434;19.66643900383123;19.644951179785245;RBM22_HUMAN;14;RBM22;Pre-mRNA-splicing factor RBM22
18.38334148086562;18.49673287173187;18.502831804066744;18.375930316445753;18.435828942153744;18.46442210642809;18.470031244009597;18.478939425657867;18.496908376621334;18.474660540586235;18.323569388853937;18.331984083226118;18.49469154733834;18.22156824165215;18.373922927337816;18.54627652910177;RBM19_HUMAN;23;RBM19;Probable RNA-binding protein 19
19.304612016462315;19.346965976119122;19.30580793483233;19.366211207160784;19.38425255548069;19.398324097212306;19.42977449556314;19.363657822562075;19.339428146330786;19.359833190155836;19.37760665782104;19.321974323083264;19.312351203761292;19.322667568326104;19.369098880192695;19.397603612692023;RBM15_HUMAN;31;RBM15;RNA-binding protein 15
21.21252488315523;21.236079611134127;21.21252488315523;21.21252488315523;21.298939634972704;21.298939634972704;21.28771237954945;21.27070595424376;21.276397066321614;21.28771237954945;21.282065816408306;21.247714311617532;21.253496664211536;21.326631368841753;21.33756092900001;21.293336928743326;RBM14_HUMAN;34;RBM14;RNA-binding protein 14
21.853766417720543;21.795507019748147;21.865141207585197;21.93876407072838;21.830744199804688;21.970706963231134;21.815189385609845;21.942348408077418;21.846133092818114;21.861359567042772;21.89133872453564;21.953048296734625;21.931568569324174;22.062499439150624;22.005388802615844;21.91706899962906;RBM12_HUMAN;29;RBM12;RNA-binding protein 12
19.974212906732667;20.082128245899554;19.98815209769054;20.029179365950597;20.015632834112647;20.055896704326376;20.095067301607052;20.055896704326376;19.98815209769054;19.945923862301242;19.98815209769054;19.974212906732667;20.042599881712917;20.055896704326376;20.015632834112647;20.001957897215572;RBM10_HUMAN;25;RBM10;RNA-binding protein 10
16.737154900247646;16.811851298237983;16.56780311359596;16.56782984595719;16.677306723397574;16.70382248443917;16.83836682949531;16.98431831762079;16.702524440115297;16.6699784436685;16.592712511360162;16.7582752740877;16.45734239985097;16.820690059101903;16.69852833383451;16.763238306868896;RBL2_HUMAN;8;RBL2;Retinoblastoma-like protein 2
14.724769627438658;16.320225866191514;16.412768296340023;16.22343801135019;14.61681874952873;15.69855546338133;15.855362472329693;15.987754746956938;16.105081864125484;16.0963424924883;15.288199206978241;15.985097010313474;15.521054418643327;16.376693494627116;15.535934476429153;15.67311028269647;RBIS_HUMAN;3;RBIS;Ribosomal biogenesis factor
19.58327011642169;19.58198389884118;19.470583414002153;19.586885589636466;19.48327258647406;19.507103580717505;19.512410625237486;19.532903772613757;19.659623161069497;19.645498363291004;19.644930062436362;19.67495600068384;19.648364604456752;19.63256040107699;19.58657044469902;19.599829323576028;RBGPR_HUMAN;52;RAB3GAP2;Rab3 GTPase-activating protein non-catalytic subunit
19.093089970221037;19.08905731135542;19.12992190402594;19.148362377541332;19.174347876489797;19.191772518122917;19.16405742029371;19.2353761988597;19.180249124875218;19.246717406835533;19.2248943181054;19.175279078438937;19.23827410860151;19.102439668427195;19.268722453818544;19.259867368664754;RBGP1_HUMAN;29;RABGAP1;Rab GTPase-activating protein 1
18.769382669096004;18.775513833824938;18.7489626145224;18.9459581437563;18.714413231950136;18.783465095348962;18.79690781465473;18.831839149430223;18.945540997373396;18.927491528504675;18.794314321740465;19.003430068771838;18.772375793333183;18.862788679576994;18.910127390210214;18.713638228868938;RBG1L_HUMAN;13;RABGAP1L;Rab GTPase-activating protein 1-like
19.238351088852117;19.30783227700553;19.189074085871958;18.991884400763233;19.26999184307314;19.20630135946867;18.9483586755965;19.1257792036595;19.262705078799716;19.006583585724748;18.90381419428961;19.17723459518125;19.069216355365203;19.19782380064111;19.04054123736467;19.286851013857515;RBFA_HUMAN;4;RBFA;Putative ribosome-binding factor A, mitochondrial
16.646966463624985;16.460662264245517;16.32374089090504;16.9233855226401;16.75840541427207;16.577611749792293;16.654300374943713;16.822122657556577;16.797990755060628;16.25024474521744;16.53820409142806;16.58508870753543;16.296780016002845;16.663877716487377;16.90044231250182;16.68636373605026;RBCC1_HUMAN;5;RB1CC1;RB1-inducible coiled-coil protein 1
22.467621469564385;22.4849290726595;22.46013988819493;22.616387306877396;22.388374718554648;22.372520767353812;22.406653452272955;22.422138699770375;22.372520767353812;22.47010673295398;22.467621469564385;22.43237062238133;22.422138699770375;22.457637380991763;22.439997221856032;22.535639892993036;RBBP9_HUMAN;14;RBBP9;Serine hydrolase RBBP9
21.126916167646392;21.15189852420373;21.114260866840365;21.15189852420373;21.15189852420373;21.206575616824043;21.22435031855202;21.206575616824043;21.139461420965507;21.17645562844771;21.17645562844771;21.17035542891129;21.145693374677023;21.164229326114448;21.194602975157967;21.20060171577941;RBBP7_HUMAN;25;RBBP7;Histone-binding protein RBBP7
19.05986197033399;18.98716406822155;19.043676158118007;18.959254861534745;18.94795933970143;18.991369601297993;19.0283674530316;18.855072245930874;19.01336902196374;19.024133253515313;18.839781990540242;18.849084344215786;18.982982437245187;18.96695881391195;18.94037095506431;19.002941342563993;RBBP6_HUMAN;21;RBBP6;E3 ubiquitin-protein ligase RBBP6
