Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006869~lipid transport	6	6.976744186046512	6.27067037663595E-5	344, 335, 336, 348, 4018, 116519	85	96	19256	14.158823529411764	0.049346747624963494	0.004217025828287676	0.004055033510224581
GAD_DISEASE	hyperlipidemia	4	4.651162790697675	6.525924822435365E-5	335, 348, 338, 116519	76	14	12924	48.58646616541353	0.08355613416688012	0.002566223966940024	0.0023877207291498805
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	4	4.651162790697675	7.172654490031932E-5	1514, 335, 348, 338	85	20	20521	48.28470588235294	0.009849788125776415	7.07018799731719E-4	5.94305657745503E-4
UP_KW_MOLECULAR_FUNCTION	KW-0503~Monooxygenase	6	6.976744186046512	7.37591563799309E-5	1558, 2328, 5053, 2330, 8529, 2329	57	93	11872	13.437464629315224	0.0025783360523051746	0.001978176948959813	0.0017520995833644058
SMART	SM00186:FBG	4	4.651162790697675	8.617880172244124E-5	2267, 2244, 2266, 2243	40	24	10690	44.541666666666664	0.00524333889291273	0.002628453452534458	0.0025853640516732375
GAD_DISEASE	plasma HDL-C levels	5	5.813953488372093	9.003262310735852E-5	9388, 344, 335, 336, 116519	76	41	12924	20.738125802310655	0.11341567452819401	0.0032386407251993703	0.0030133650427434677
GOTERM_CC_DIRECT	GO:0034363~intermediate-density lipoprotein particle	3	3.488372093023256	9.88134167445405E-5	344, 348, 338	85	4	20521	181.06764705882352	0.01354436364167344	9.090834340497726E-4	7.641570894911132E-4
GAD_DISEASE	triglycerides	5	5.813953488372093	9.907427003702184E-5	9388, 335, 348, 338, 116519	76	42	12924	20.24436090225564	0.12406979096912929	0.0032386407251993703	0.0030133650427434677
GAD_DISEASE	Chorioamnionitis|Fetal Membranes, Premature Rupture|Infection of amniotic sac and membranes	8	9.30232558139535	9.931401772581262E-5	7057, 3248, 2335, 335, 2244, 348, 338, 4018	76	186	12924	7.31409168081494	0.12435054681807478	0.0032386407251993703	0.0030133650427434677
GAD_DISEASE	myocardial infarct; thromboembolism, venous; thrombosis, deep vein	3	3.488372093023256	9.931508581389243E-5	2244, 2266, 2243	76	3	12924	170.05263157894737	0.12435179739834579	0.0032386407251993703	0.0030133650427434677
GAD_DISEASE	Coronary Disease|Diabetes Complications|Hypercholesterolemia|Hypertension|Myocardial Infarction	3	3.488372093023256	9.931508581389243E-5	341, 348, 338	76	3	12924	170.05263157894737	0.12435179739834579	0.0032386407251993703	0.0030133650427434677
GAD_DISEASE	Brain Ischemia|Cardiovascular Diseases|Carotid Artery Diseases|Myocardial Infarction|Stroke	3	3.488372093023256	9.931508581389243E-5	2244, 2266, 2243	76	3	12924	170.05263157894737	0.12435179739834579	0.0032386407251993703	0.0030133650427434677
GAD_DISEASE	lipids; left ventricular mass; aortic gradient; aortic valve stenosis	3	3.488372093023256	9.931508581389243E-5	335, 348, 338	76	3	12924	170.05263157894737	0.12435179739834579	0.0032386407251993703	0.0030133650427434677
INTERPRO	IPR000074:ApoA_E	3	3.488372093023256	1.0038615945873331E-4	335, 348, 116519	86	4	20603	179.67732558139534	0.03597956594866736	0.0052344211717768084	0.005134035012318076
GAD_DISEASE	Chorioamnionitis|Fetal Membranes, Premature Rupture|Infection of amniotic sac and membranes|Obstetric Labor, Premature|Pre-Eclampsia|Premature Birth	8	9.30232558139535	1.0270198410677359E-4	7057, 3248, 2335, 335, 2244, 348, 338, 4018	76	187	12924	7.274978891077962	0.12830841483232736	0.003269346494065626	0.003041934957829199
GAD_DISEASE	patent ductus arteriosus	7	8.13953488372093	1.0526853301351528E-4	2328, 344, 3248, 335, 348, 338, 116519	76	130	12924	9.156680161943319	0.1312947872643937	0.0032731169450946496	0.0030454431411351865
REACTOME_PATHWAY	R-HSA-354194~GRB2:SOS provides linkage to MAPK signaling for Integrins 	4	4.651162790697675	1.0961216786945034E-4	2335, 2244, 2266, 2243	72	15	11044	40.9037037037037	0.046042173525223995	0.002618512899103536	0.002338392914548274
REACTOME_PATHWAY	R-HSA-372708~p130Cas linkage to MAPK signaling for integrins	4	4.651162790697675	1.0961216786945034E-4	2335, 2244, 2266, 2243	72	15	11044	40.9037037037037	0.046042173525223995	0.002618512899103536	0.002338392914548274
GOTERM_BP_DIRECT	GO:0032375~negative regulation of cholesterol transport	3	3.488372093023256	1.1218370608507755E-4	341, 344, 336	85	4	19256	169.90588235294118	0.08655976483121941	0.006964019293127507	0.00669650430169386
UP_KW_MOLECULAR_FUNCTION	KW-0560~Oxidoreductase	12	13.953488372093023	1.130386827977036E-4	10437, 1558, 2328, 5053, 5264, 1610, 3248, 2330, 2671, 2194, 8529, 2329	57	613	11872	4.077273117540997	0.003948760585271827	0.001978176948959813	0.0017520995833644058
GAD_DISEASE	Angina Pectoris|Myocardial Infarction|Obesity|Recurrence	4	4.651162790697675	1.2039474828113202E-4	335, 2244, 348, 338	76	17	12924	40.012383900928796	0.14868874827243683	0.0036583586011789434	0.003403887883221096
REACTOME_PATHWAY	R-HSA-1474244~Extracellular matrix organization	10	11.627906976744185	1.2124898850647657E-4	1514, 7057, 2335, 2244, 2266, 2243, 2331, 4148, 1291, 4060	72	300	11044	5.112962962962963	0.05080424450536203	0.0027440560556728907	0.0024505058729730003
UP_KW_BIOLOGICAL_PROCESS	KW-0399~Innate immunity	10	11.627906976744185	1.2545200413065298E-4	3437, 730, 3434, 3433, 2244, 2243, 727, 5648, 3669, 383	54	424	11447	4.9995632424877705	0.0071257037326449835	0.0017876910588618049	0.0014426980475025092
WIKIPATHWAYS	WP5323:Fatty acids and lipoproteins transport in hepatocytes	5	5.813953488372093	1.2557388881264618E-4	341, 344, 348, 338, 4018	64	35	8414	18.78125	0.025660454933593035	0.00371339928345968	0.003390494997941447
OMIM_DISEASE	616004~Dysfibrinogenemia, congenital	3	3.488372093023256	1.2797813455220147E-4	2244, 2266, 2243	41	3	6035	147.1951219512195	0.008919030069331702	0.004479234709327051	0.004479234709327051
OMIM_DISEASE	202400~Afibrinogenemia, congenital	3	3.488372093023256	1.2797813455220147E-4	2244, 2266, 2243	41	3	6035	147.1951219512195	0.008919030069331702	0.004479234709327051	0.004479234709327051
GAD_DISEASE	coronary heart disease	5	5.813953488372093	1.301587589831688E-4	344, 335, 2244, 348, 338	76	45	12924	18.894736842105264	0.15973132492289854	0.00386716135023326	0.0035981665816680443
GOTERM_MF_DIRECT	GO:0008201~heparin binding	7	8.13953488372093	1.3761363949924438E-4	9388, 7057, 2335, 348, 338, 4018, 116519	84	179	18883	8.79096834264432	0.03461811090811939	0.006630703742135797	0.00621628475825231
GAD_DISEASE	Myocardial Infarction	12	13.953488372093023	1.5299829206924975E-4	1558, 7057, 2335, 3434, 335, 2244, 2266, 348, 338, 2243, 4018, 8529	76	507	12924	4.0249143568981625	0.18500586872768265	0.00444692861949102	0.004137605985524928
GOTERM_BP_DIRECT	GO:0006805~xenobiotic metabolic process	6	6.976744186046512	1.5370816024102784E-4	1558, 11309, 2330, 6822, 8529, 2329	85	116	19256	11.717647058823529	0.11666611086668222	0.008860177522464962	0.008519823739074115
INTERPRO	IPR014716:Fibrinogen_a/b/g_C_1	4	4.651162790697675	1.6451645849819554E-4	2267, 2244, 2266, 2243	86	26	20603	36.856887298747765	0.058285799915241854	0.007506063418980171	0.00736211151779425
WIKIPATHWAYS	WP5112:Familial hyperlipidemia type 5	4	4.651162790697675	1.7072789389370617E-4	344, 335, 336, 116519	64	15	8414	35.05833333333333	0.034726396801670556	0.0044175842544996475	0.004033446493238809
GOTERM_BP_DIRECT	GO:0034382~chylomicron remnant clearance	3	3.488372093023256	1.8644232000866195E-4	341, 344, 348	85	5	19256	135.92470588235295	0.13969902493009156	0.009403684515436887	0.009042452520420104
GOTERM_BP_DIRECT	GO:0055090~acylglycerol homeostasis	3	3.488372093023256	1.8644232000866195E-4	335, 348, 116519	85	5	19256	135.92470588235295	0.13969902493009156	0.009403684515436887	0.009042452520420104
GOTERM_MF_DIRECT	GO:0055102~lipase inhibitor activity	3	3.488372093023256	1.8925289922568225E-4	341, 344, 336	84	5	18883	134.8785714285714	0.04729819657847956	0.006630703742135797	0.00621628475825231
GOTERM_MF_DIRECT	GO:0004185~serine-type carboxypeptidase activity	3	3.488372093023256	1.8925289922568225E-4	5476, 59342, 54504	84	5	18883	134.8785714285714	0.04729819657847956	0.006630703742135797	0.00621628475825231
REACTOME_PATHWAY	R-HSA-5668914~Diseases of metabolism	9	10.465116279069768	1.9140288201625213E-4	2328, 5053, 7057, 2588, 5476, 2331, 2719, 4758, 4060	72	250	11044	5.522	0.07901461991528647	0.004115161963349421	0.003674935334712041
GAD_DISEASE	Alzheimer's disease; triglycerides; atherosclerosis, coronary	3	3.488372093023256	1.978824034503539E-4	335, 348, 338	76	4	12924	127.53947368421052	0.23248323308741958	0.005629122838577089	0.0052375682955795805
GOTERM_MF_DIRECT	GO:0008289~lipid binding	7	8.13953488372093	2.0720949194174366E-4	83758, 344, 335, 336, 348, 116519, 83706	84	193	18883	8.153281519861832	0.05166847360561344	0.006630703742135797	0.00621628475825231
GOTERM_CC_DIRECT	GO:0005764~lysosome	8	9.30232558139535	2.079645579324971E-4	10404, 10437, 1514, 1522, 2588, 5476, 5641, 4758	85	295	20521	6.547078763708873	0.028294101248580006	0.0017936943121677875	0.001507743045010604
REACTOME_PATHWAY	R-HSA-9024446~NR1H2 and NR1H3-mediated signaling	5	5.813953488372093	2.270485959786232E-4	341, 344, 348, 5105, 2194	72	47	11044	16.317966903073287	0.09302644098716939	0.0044535573860378696	0.0039771303168338185
REACTOME_PATHWAY	R-HSA-3000480~Scavenging by Class A Receptors	4	4.651162790697675	2.2916820378931173E-4	335, 348, 338, 5648	72	19	11044	32.292397660818715	0.09385289696561605	0.0044535573860378696	0.0039771303168338185
GAD_DISEASE	Coronary Artery Disease|	5	5.813953488372093	2.2935550128819549E-4	335, 2244, 348, 4018, 116519	76	52	12924	16.351214574898787	0.2641165114154026	0.006388506358798279	0.0059441300750524
REACTOME_PATHWAY	R-HSA-196854~Metabolism of vitamins and cofactors	8	9.30232558139535	2.3821353460202558E-4	344, 335, 336, 348, 338, 2719, 2194, 32	72	194	11044	6.3253150057273775	0.09737132443934138	0.0044535573860378696	0.0039771303168338185
INTERPRO	IPR020946:Flavin_mOase-like	3	3.488372093023256	2.4962005629408944E-4	2328, 2330, 2329	86	6	20603	119.78488372093024	0.08709430406636354	0.009111132054734265	0.008936398015328402
INTERPRO	IPR000960:Flavin_mOase	3	3.488372093023256	2.4962005629408944E-4	2328, 2330, 2329	86	6	20603	119.78488372093024	0.08709430406636354	0.009111132054734265	0.008936398015328402
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	7	8.13953488372093	2.6042235596623854E-4	7057, 2335, 348, 2331, 4148, 1291, 4060	85	216	20521	7.823910675381263	0.03530468717337143	0.0021140167719612304	0.0017769996054166864
GAD_DISEASE	cerebrovascular disease; sickle cell anemia	4	4.651162790697675	2.670283536385718E-4	335, 2244, 348, 2243	76	22	12924	30.918660287081337	0.3002726949974962	0.00714033817629541	0.006643665438527666
GAD_DISEASE	lipid profiles	4	4.651162790697675	2.670283536385718E-4	9388, 348, 338, 116519	76	22	12924	30.918660287081337	0.3002726949974962	0.00714033817629541	0.006643665438527666
GOTERM_BP_DIRECT	GO:0042158~lipoprotein biosynthetic process	3	3.488372093023256	2.788702049415573E-4	335, 348, 338	85	6	19256	113.27058823529411	0.2015473732183295	0.013238132669872749	0.012729604649096967
GOTERM_MF_DIRECT	GO:0004499~N,N-dimethylaniline monooxygenase activity	3	3.488372093023256	2.830682261152984E-4	2328, 2330, 2329	84	6	18883	112.39880952380952	0.06991167493550698	0.007246546588551639	0.0067936374267671615
GOTERM_MF_DIRECT	GO:0047822~hypotaurine dehydrogenase activity	3	3.488372093023256	2.830682261152984E-4	2328, 2330, 2329	84	6	18883	112.39880952380952	0.06991167493550698	0.007246546588551639	0.0067936374267671615
UP_KW_BIOLOGICAL_PROCESS	KW-0153~Cholesterol metabolism	5	5.813953488372093	2.8340305174425054E-4	335, 3158, 3422, 348, 338	54	69	11447	15.360976918947932	0.016026451035427214	0.0032307947898844564	0.002607308076047105
GOTERM_CC_DIRECT	GO:0005769~early endosome	8	9.30232558139535	2.9231210661062536E-4	9388, 344, 335, 336, 348, 338, 7018, 116519	85	312	20521	6.190346907993967	0.0395419449713621	0.0022410594840147945	0.0018837891314906969
WIKIPATHWAYS	WP5108:Familial hyperlipidemia type 1	4	4.651162790697675	3.013132741034883E-4	344, 335, 336, 116519	64	18	8414	29.21527777777778	0.06047537184183227	0.006930205304380231	0.006327578756173255
UP_KW_LIGAND	KW-0274~FAD	6	6.976744186046512	3.019585761721781E-4	2328, 1610, 2330, 2671, 26007, 2329	37	116	6921	9.675209692451071	0.007821361271210026	0.00641602151652805	0.00641602151652805
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	6	6.976744186046512	3.051516984407078E-4	730, 2244, 2266, 2243, 727, 5648	61	86	8662	9.906976744186046	0.03743124666671005	0.012714654101696157	0.012206067937628313
REACTOME_PATHWAY	R-HSA-5686938~Regulation of TLR by endogenous ligand	4	4.651162790697675	3.116569171477388E-4	2244, 2266, 338, 2243	72	21	11044	29.216931216931215	0.12543911269572294	0.005583853098896987	0.00498651067436382
GAD_DISEASE	fibrinogen myocardial infarct	3	3.488372093023256	3.2856293282680936E-4	2244, 2266, 2243	76	5	12924	102.03157894736842	0.3555517946951917	0.008288464928102719	0.007711929970500959
GAD_DISEASE	myocardial infarction | metabolic syndrome	3	3.488372093023256	3.2856293282680936E-4	348, 338, 4018	76	5	12924	102.03157894736842	0.3555517946951917	0.008288464928102719	0.007711929970500959
GAD_DISEASE	fibrinogen heart disease, ischemic tissue plasminogen activator level	3	3.488372093023256	3.2856293282680936E-4	2244, 2266, 2243	76	5	12924	102.03157894736842	0.3555517946951917	0.008288464928102719	0.007711929970500959
UP_SEQ_FEATURE	DOMAIN:Fibrinogen C-terminal	4	4.651162790697675	3.467212762615403E-4	2267, 2244, 2266, 2243	84	34	20562	28.79831932773109	0.17707576794940016	0.04871433931474641	0.048540978676615644
GAD_DISEASE	Macular Degeneration	8	9.30232558139535	3.476916668604579E-4	5176, 730, 2244, 2266, 348, 2243, 727, 5648	76	228	12924	5.9667590027700825	0.3718300901093573	0.008608588122082077	0.008009785806933511
INTERPRO	IPR002181:Fibrinogen_a/b/g_C_dom	4	4.651162790697675	3.6972987257244633E-4	2267, 2244, 2266, 2243	86	34	20603	28.18467852257182	0.1262634311716604	0.011245950290745243	0.011030274531744648
INTERPRO	IPR036056:Fibrinogen-like_C	4	4.651162790697675	3.6972987257244633E-4	2267, 2244, 2266, 2243	86	34	20603	28.18467852257182	0.1262634311716604	0.011245950290745243	0.011030274531744648
GAD_DISEASE	Coronary Artery Disease	11	12.790697674418606	3.846322539217988E-4	341, 1558, 9388, 344, 2335, 335, 348, 338, 635, 4018, 116519	76	473	12924	3.9547123623011013	0.4021122478398198	0.009350060427153544	0.00869968225234032
GOTERM_BP_DIRECT	GO:0072378~blood coagulation, fibrin clot formation	3	3.488372093023256	3.893112043037725E-4	2244, 2266, 2243	85	7	19256	97.08907563025211	0.26965285261124994	0.017454118992952468	0.016783638585540415
GAD_DISEASE	Kidney Failure, Chronic	7	8.13953488372093	4.509455301958309E-4	1558, 9388, 335, 2244, 348, 5105, 116519	76	170	12924	7.002167182662538	0.4528597743982655	0.010766324533425463	0.010017432849350244
UP_KW_BIOLOGICAL_PROCESS	KW-1207~Sterol metabolism	5	5.813953488372093	4.534665977961565E-4	335, 3158, 3422, 348, 338	54	78	11447	13.58855650522317	0.02552211926461334	0.004307932679063487	0.0034765772497705335
GOTERM_CC_DIRECT	GO:0034366~spherical high-density lipoprotein particle	3	3.488372093023256	4.562398042713644E-4	344, 335, 336	85	8	20521	90.53382352941176	0.06103348439084988	0.0033137417362867523	0.002785464068183067
GAD_DISEASE	Hepatitis C|Remission, Spontaneous	6	6.976744186046512	4.760254897883606E-4	341, 344, 335, 336, 348, 116519	76	112	12924	9.109962406015038	0.47091046609950116	0.01094090645881226	0.010179871080600188
GAD_DISEASE	Brain Ischemia|Hemorrhage	3	3.488372093023256	4.909905665884335E-4	2244, 348, 2243	76	6	12924	85.02631578947368	0.4813964687769293	0.01094090645881226	0.010179871080600188
GAD_DISEASE	Metabolic Syndrome X|Obesity, Abdominal	3	3.488372093023256	4.909905665884335E-4	335, 348, 116519	76	6	12924	85.02631578947368	0.4813964687769293	0.01094090645881226	0.010179871080600188
GAD_DISEASE	Ischemia|Stroke	3	3.488372093023256	4.909905665884335E-4	2244, 2266, 2243	76	6	12924	85.02631578947368	0.4813964687769293	0.01094090645881226	0.010179871080600188
UP_KW_LIGAND	KW-0285~Flavoprotein	6	6.976744186046512	4.935401166560039E-4	2328, 1610, 2330, 2671, 26007, 2329	37	129	6921	8.700188560653677	0.01275319061304514	0.00641602151652805	0.00641602151652805
GAD_DISEASE	Brain Ischemia|Hypertension|Osteoporosis|Stroke	5	5.813953488372093	5.107452868457242E-4	2244, 348, 338, 4018, 727	76	64	12924	13.285361842105262	0.4949212358845656	0.011194531942831692	0.010415854702230835
GOTERM_BP_DIRECT	GO:0070328~triglyceride homeostasis	4	4.651162790697675	5.153119498414891E-4	344, 335, 348, 116519	85	36	19256	25.17124183006536	0.3402959333112803	0.020885569556068424	0.020083273823431343
GOTERM_BP_DIRECT	GO:0034372~very-low-density lipoprotein particle remodeling	3	3.488372093023256	5.176101500884367E-4	344, 348, 116519	85	8	19256	84.95294117647059	0.3415189490324789	0.020885569556068424	0.020083273823431343
REACTOME_PATHWAY	R-HSA-2187338~Visual phototransduction	6	6.976744186046512	5.347700561835575E-4	344, 335, 336, 348, 338, 2719	72	104	11044	8.849358974358974	0.2054764336447853	0.00919804496635719	0.008214068062979444
GAD_DISEASE	Amyotrophic Lateral Sclerosis|	5	5.813953488372093	5.41862300606828E-4	3248, 2244, 348, 338, 4018	76	65	12924	13.080971659919028	0.5155137599224879	0.01168499832115047	0.010872204870240227
WIKIPATHWAYS	WP688:Catalytic cycle of mammalian flavin containing monooxygenases FMOs 	3	3.488372093023256	5.438363568802412E-4	2328, 2330, 2329	64	5	8414	78.88125	0.10649625046009858	0.010474872404417737	0.00956401393446837
WIKIPATHWAYS	WP5111:Familial hyperlipidemia type 4	4	4.651162790697675	5.566357316357252E-4	344, 335, 336, 116519	64	22	8414	23.903409090909093	0.1088617289068724	0.010474872404417737	0.00956401393446837
GOTERM_BP_DIRECT	GO:0006641~triglyceride metabolic process	4	4.651162790697675	5.590212656402698E-4	341, 336, 348, 116519	85	37	19256	24.49093799682035	0.36317240024139574	0.02148238863674751	0.020657166768421397
GOTERM_BP_DIRECT	GO:1905920~positive regulation of CoA-transferase activity	3	3.488372093023256	6.636128573581655E-4	335, 336, 348	85	9	19256	75.51372549019608	0.4147483472963497	0.024342526176729072	0.023407435332269837
REACTOME_PATHWAY	R-HSA-354192~Integrin signaling	4	4.651162790697675	6.667245933466128E-4	2335, 2244, 2266, 2243	72	27	11044	22.724279835390945	0.24932853761777451	0.011026599043809366	0.009847009378657666
GAD_DISEASE	Acute Coronary Syndrome|Coronary Artery Disease	3	3.488372093023256	6.848022670633554E-4	2244, 2266, 2243	76	7	12924	72.8796992481203	0.5998413838517753	0.014533025889900096	0.013522127305187525
PIR_SUPERFAMILY	PIRSF000332:FMO	3	3.488372093023256	7.138363903332575E-4	2328, 2330, 2329	15	6	1940	64.66666666666667	0.010654206953551904	0.010707545854998862	0.010707545854998862
UP_KW_MOLECULAR_FUNCTION	KW-0121~Carboxypeptidase	4	4.651162790697675	7.460453757382402E-4	10404, 5476, 59342, 54504	57	38	11872	21.924284395198523	0.02578312242632297	0.007691222775930835	0.006812225887253026
GOTERM_BP_DIRECT	GO:0034380~high-density lipoprotein particle assembly	3	3.488372093023256	8.271661186341141E-4	335, 336, 348	85	10	19256	67.96235294117648	0.4871640580886949	0.029022741640770875	0.027907865567829242
GAD_DISEASE	cholesterol, HDL triglycerides	3	3.488372093023256	9.096380437541797E-4	335, 348, 116519	76	8	12924	63.76973684210526	0.7038056773819326	0.01900290725780216	0.017681089475471867
REACTOME_PATHWAY	R-HSA-1989781~PPARA activates gene expression	6	6.976744186046512	9.135350126827051E-4	335, 336, 3158, 84498, 6822, 116519	72	117	11044	7.866096866096866	0.3249709771648539	0.014548890942724562	0.012992497958154027
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	5	5.813953488372093	9.257239746558236E-4	9388, 344, 63874, 6822, 4758	85	99	19256	11.441473559120617	0.5264061809191148	0.030089429092585496	0.02893357741740563
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	4	4.651162790697675	9.321384477256969E-4	335, 2244, 2266, 2243	85	44	19256	20.59465240641711	0.5288536631427587	0.030089429092585496	0.02893357741740563
GAD_DISEASE	diabetes, type 2	10	11.627906976744185	9.547728668360236E-4	344, 335, 336, 2244, 348, 338, 5105, 4018, 727, 116519	76	439	12924	3.873636254645726	0.721166684133153	0.01963894343015021	0.0182728837899079
REACTOME_PATHWAY	R-HSA-400206~Regulation of lipid metabolism by PPARalpha	6	6.976744186046512	9.859840882879749E-4	335, 336, 3158, 84498, 6822, 116519	72	119	11044	7.733893557422968	0.34569541579027563	0.015141898498708187	0.013522067496520797
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	3.488372093023256	0.0010081176986417933	2244, 2266, 2243	85	11	19256	61.78395721925133	0.5569006803407051	0.030131517881626935	0.028974049412815985
GOTERM_BP_DIRECT	GO:0090277~positive regulation of peptide hormone secretion	3	3.488372093023256	0.0010081176986417933	2244, 2266, 2243	85	11	19256	61.78395721925133	0.5569006803407051	0.030131517881626935	0.028974049412815985
UP_KW_MOLECULAR_FUNCTION	KW-0358~Heparin-binding	5	5.813953488372093	0.0010689556101957244	9388, 7057, 2335, 348, 338	57	96	11872	10.847953216374268	0.03674148656571119	0.007691222775930835	0.006812225887253026
UP_KW_MOLECULAR_FUNCTION	KW-0378~Hydrolase	19	22.093023255813954	0.0010987461108472622	9388, 5476, 5641, 63874, 59342, 2194, 383, 10404, 1514, 57733, 1522, 2588, 54504, 5424, 51733, 4018, 5648, 3669, 4758	57	1801	11872	2.197297797519896	0.03774641012935498	0.007691222775930835	0.006812225887253026
WIKIPATHWAYS	WP4927:COVID 19 thrombosis and anticoagulation	3	3.488372093023256	0.0011310607838175741	2244, 2266, 2243	64	7	8414	56.34375	0.20884556460509696	0.019510798520853155	0.017814207345126794
GAD_DISEASE	body mass; triglycerides; cholesterol, total; blood pressure; leptin; apoA1; apoA2; fasting blood sugar; fasting blood sugar	3	3.488372093023256	0.001165140931003216	335, 336, 348	76	9	12924	56.68421052631579	0.7895909224368418	0.023602930678049996	0.021961141184363646
UP_KW_BIOLOGICAL_PROCESS	KW-0442~Lipid degradation	5	5.813953488372093	0.0012000935404960194	9388, 344, 63874, 6822, 4758	54	101	11447	10.494132746607994	0.06615649756882547	0.00977219025832473	0.007886328980402414
GOTERM_BP_DIRECT	GO:0009615~response to virus	5	5.813953488372093	0.0012793707002784899	3437, 3434, 3433, 338, 3669	85	108	19256	10.488017429193901	0.6441027322410788	0.03687329125445505	0.035456845122003866
SMART	SM00028:TPR	5	5.813953488372093	0.0013071693818291128	3437, 143941, 3434, 3433, 23523	40	132	10690	10.12310606060606	0.07668931056881556	0.026579110763858625	0.026143387636582256
REACTOME_PATHWAY	R-HSA-3000178~ECM proteoglycans	5	5.813953488372093	0.0014197358148665986	2335, 2331, 4148, 1291, 4060	72	76	11044	10.091374269005849	0.45714887923333525	0.02105125518595301	0.018799260445130132
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	7	8.13953488372093	0.001427533667875601	7057, 3959, 2335, 348, 2331, 1291, 4060	80	278	17910	5.637140287769784	0.041951242242889486	0.008565202007253607	0.006566654872227765
UP_KW_PTM	KW-0558~Oxidation	4	4.651162790697675	0.0014328954289308954	2335, 335, 336, 348	75	43	14237	17.65829457364341	0.03244231113516316	0.017194745147170745	0.015045402003774402
GAD_DISEASE	Hypertension	9	10.465116279069768	0.0014431666046804475	10404, 2328, 2244, 2266, 348, 338, 2243, 2331, 8529	76	375	12924	4.081263157894736	0.8549834487269751	0.027322950184362618	0.02542240091948175
GAD_DISEASE	gallstones	3	3.488372093023256	0.0014509569656617398	341, 335, 348	76	10	12924	51.01578947368421	0.8564882266675098	0.027322950184362618	0.02542240091948175
GAD_DISEASE	hypertriglyceridemia	3	3.488372093023256	0.0014509569656617398	336, 348, 116519	76	10	12924	51.01578947368421	0.8564882266675098	0.027322950184362618	0.02542240091948175
GAD_DISEASE	thrombophilia and vascular disease	3	3.488372093023256	0.0014509569656617398	2244, 348, 338	76	10	12924	51.01578947368421	0.8564882266675098	0.027322950184362618	0.02542240091948175
GAD_DISEASE	Anemia, Sickle Cell|beta Thalassemia|beta-Thalassemia|Blood Coagulation Disorders, Inherited|Sickle cell anemia|Vascular Diseases	3	3.488372093023256	0.0014509569656617398	2244, 348, 338	76	10	12924	51.01578947368421	0.8564882266675098	0.027322950184362618	0.02542240091948175
REACTOME_PATHWAY	R-HSA-6802948~Signaling by high-kinase activity BRAF mutants	4	4.651162790697675	0.0015615131707909459	2335, 2244, 2266, 2243	72	36	11044	17.04320987654321	0.48930127879971663	0.02238168878133689	0.01998736858612411
GAD_DISEASE	Peripheral Vascular Diseases	4	4.651162790697675	0.0015894819527364692	2244, 2266, 2243, 4018	76	40	12924	17.005263157894735	0.8807851672631242	0.02951579681678693	0.027462715961168997
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	4	4.651162790697675	0.0016028889064851628	7057, 2244, 2266, 2243	85	53	19256	17.097447280799113	0.7259841014010473	0.044488685200110956	0.04277970224942516
WIKIPATHWAYS	WP3942:PPAR signaling pathway	5	5.813953488372093	0.0016241330586113422	335, 336, 3158, 5105, 116519	64	68	8414	9.666819852941176	0.285711868300343	0.025350041854529715	0.023145690388918436
GOTERM_BP_DIRECT	GO:0034116~positive regulation of heterotypic cell-cell adhesion	3	3.488372093023256	0.0016538544684056118	2244, 2266, 2243	85	14	19256	48.544537815126056	0.7370431796722245	0.044488685200110956	0.04277970224942516
GOTERM_MF_DIRECT	GO:0043394~proteoglycan binding	3	3.488372093023256	0.001678472396212789	1514, 7057, 2335	84	14	18883	48.170918367346935	0.3495233960691231	0.039062630311861274	0.03662121591736994
REACTOME_PATHWAY	R-HSA-8964043~Plasma lipoprotein clearance	4	4.651162790697675	0.0016915076014885721	341, 335, 348, 338	72	37	11044	16.58258258258258	0.5171089020235492	0.023462847375486647	0.020952868353922956
UP_KW_DISEASE	KW-0065~Atherosclerosis	3	3.488372093023256	0.0016937082826515295	335, 338, 4018	39	8	4749	45.66346153846154	0.03823805489213694	0.03895529050098518	0.03895529050098518
GAD_DISEASE	Atherosclerosis	4	4.651162790697675	0.0017078595314272838	9388, 335, 2244, 348	76	41	12924	16.590500641848525	0.8982625991258703	0.03127956429477094	0.02910379804240467
WIKIPATHWAYS	WP176:Folate metabolism	5	5.813953488372093	0.0017144955843643285	335, 2244, 2266, 338, 2243	64	69	8414	9.526721014492754	0.2989704031203321	0.025350041854529715	0.023145690388918436
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	5	5.813953488372093	0.0017523674344080073	335, 336, 3158, 5105, 116519	61	75	8662	9.466666666666667	0.19686951254047536	0.053164820934077386	0.051038228096714294
GAD_DISEASE	Myocardial ischemia	3	3.488372093023256	0.0017667351651410878	335, 348, 338	76	11	12924	46.377990430622006	0.9059768265759448	0.03192060697018425	0.029700250613993423
