"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D1C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.0728359222500004,8.960147857625,-0.644694549267231,0.539143703476675,0.661683499796869,-7.89210497180269,"IDD_HUMAN",9,-0.647359487037322,0.536216967179864,0.659820849103514,-0.0728359222500004,"Non-significant",0.18057396568132,"DGCR2","IDD_HUMAN"
-1.18649327825,8.051996887125,-0.625188905641971,0.551166888497059,0.67155040519539,-7.90545111111129,"CLH2_HUMAN",6,-0.646827151922591,0.536543573855081,0.660033975428287,-1.18649327825,"Non-significant",0.180433708456235,"CLTCL1","CLH2_HUMAN"
-0.32255733025,6.782207548625,-0.628045157341022,0.549396288254805,0.670168062764074,-7.90351973533444,"TPC2_HUMAN",5,-0.646821928948701,0.536546778933993,0.660033975428287,-0.32255733025,"Non-significant",0.180433708456235,"TPCN2","TPC2_HUMAN"
-0.067588090000001,12.5788115275,-1.05429203802912,0.325885162630322,0.459960823143165,-7.53392513057704,"CHC10_HUMAN",2,-0.645842678271453,0.537147901283793,0.660677026108432,-0.067588090000001,"Non-significant",0.180010794762452,"CHCHD10","CHC10_HUMAN"
-0.0301320550000046,15.1872953175,-0.654540866248828,0.533135762880549,0.65631683150579,-7.88522923890521,"GAMT_HUMAN",14,-0.645568268278793,0.537316423597569,0.660787880727153,-0.0301320550000046,"Non-significant",0.179937930853516,"GAMT","GAMT_HUMAN"
-0.0213713650000003,11.8379681125,-0.640515887944271,0.541705874192212,0.664037188004867,-7.89499490368899,"RT31_HUMAN",18,-0.645192565003899,0.537547204651031,0.660975257185054,-0.0213713650000003,"Non-significant",0.17981479750244,"MRPS31","RT31_HUMAN"
-0.280231481500001,10.97411346425,-0.62816557844921,0.549321714021149,0.670168062764074,-7.90343813418115,"S100P_HUMAN",4,-0.644337809061489,0.53807247399069,0.661471986042723,-0.280231481500001,"Non-significant",0.179488543864516,"S100P","S100P_HUMAN"
-0.0621216274999981,11.96186029875,-1.28493371502874,0.238660140120123,0.366624078927012,-7.27634467852424,"PP2AA_HUMAN",2,-0.644279809099129,0.538108127689518,0.661471986042723,-0.0621216274999981,"Non-significant",0.179488543864516,"PPP2CA","PP2AA_HUMAN"
0.0181787,12.6958915,0.818166538606548,0.439532603107328,0.571643313005967,-7.75782791822547,"EMC7_HUMAN",12,0.643801616963313,0.538402136075346,0.661736891947958,0.0181787,"Non-significant",0.17931465268782,"EMC7","EMC7_HUMAN"
0.0328006749999972,11.392264365,0.647019781977709,0.537721186089802,0.66022605645316,-7.89048961022627,"HAX1_HUMAN",14,0.64334419525028,0.538683464945447,0.661986138799413,0.0328006749999972,"Non-significant",0.179151104073822,"HAX1","HAX1_HUMAN"
0.0336177350000018,11.547253965,0.61281455014729,0.558877191538908,0.676932870740258,-7.91372719281477,"RTF1_HUMAN",28,0.642900087749563,0.538956690097618,0.662225355806534,0.0336177350000018,"Non-significant",0.178994194656069,"RTF1","RTF1_HUMAN"
-0.0153996949999993,11.2123211625,-0.606265286106888,0.562983714535013,0.680245087416231,-7.9180470978269,"ASH2L_HUMAN",23,-0.642710509242588,0.539073348638155,0.662272155031484,-0.0153996949999993,"Non-significant",0.178963504307472,"ASH2L","ASH2L_HUMAN"
0.0281262412499999,10.062990666125,0.620548763537628,0.554050614326445,0.673637435134497,-7.90857189996703,"RMC1_HUMAN",21,0.642328684172609,0.539308353793364,0.66246431275492,0.0281262412499999,"Non-significant",0.17883751239654,"RMC1","RMC1_HUMAN"
-0.0440814495000019,10.0001913305,-0.696496090338036,0.508003912815455,0.633520488403827,-7.85490197753253,"EFMT1_HUMAN",8,-0.641932735762513,0.539552116852154,0.662667170763049,-0.0440814495000019,"Non-significant",0.178704544286848,"EEF1AKMT1","EFMT1_HUMAN"
0.892048119999998,8.59785068,0.6202857182608,0.554214359636168,0.673637435134497,-7.90874818930259,"PTCD2_HUMAN",6,0.641631143094197,0.539737835003104,0.662798690448887,0.892048119999998,"Non-significant",0.178618358326605,"PTCD2","PTCD2_HUMAN"
0.124976158249998,7.489928722375,0.625660855535223,0.550874089136138,0.671399992539053,-7.9051325264655,"IFI44_HUMAN",9,0.641138555459997,0.540041249092841,0.663074681515449,0.124976158249998,"Non-significant",0.178437554636708,"IFI44","IFI44_HUMAN"
0.0339679700000026,10.6670086375,0.61963408266898,0.554620126281534,0.673712789224247,-7.90918461731947,"BAG5_HUMAN",20,0.639423766229639,0.541098291593626,0.66427577917895,0.0339679700000026,"Non-significant",0.177651582513588,"BAG5","BAG5_HUMAN"
0.15168952925,7.493890881625,0.618438189844871,0.555365257147214,0.674326383246019,-7.90998448503156,"ACAP3_HUMAN",15,0.639141230597107,0.541272573639288,0.664392969740143,0.15168952925,"Non-significant",0.177574971674008,"ACAP3","ACAP3_HUMAN"
-0.0386986725000007,11.50004363125,-0.640541015102277,0.541690445189662,0.664037188004867,-7.89497757600173,"MINY3_HUMAN",13,-0.638968651447737,0.541379045665894,0.664420217642863,-0.0386986725000007,"Non-significant",0.177557160872748,"MINDY3","MINY3_HUMAN"
0.0294499394999974,9.24836230275,0.613242808659194,0.55860928377745,0.676782750507683,-7.91344325595214,"PRP39_HUMAN",23,0.638849726655214,0.541452423180546,0.664420217642863,0.0294499394999974,"Non-significant",0.177557160872748,"PRPF39","PRP39_HUMAN"
-0.0607404705000008,8.288290739,-0.637269134501343,0.543701750085991,0.665509065156609,-7.8972287613853,"PROZ_HUMAN",10,-0.638656469217828,0.541571677269525,0.664469820626613,-0.0607404705000008,"Non-significant",0.177524739375832,"PROZ","PROZ_HUMAN"
0.0174193399999965,13.5424234875,0.670680557813907,0.523377628808954,0.647519452991439,-7.87375916347039,"TIM50_HUMAN",16,0.638310956368416,0.541784923535562,0.664569141104917,0.0174193399999965,"Non-significant",0.177459828809641,"TIMM50","TIM50_HUMAN"
0.258335709749999,6.747778832875,0.617247942993532,0.556107462203001,0.674838727168024,-7.91077919715166,"SCOT1_HUMAN",13,0.638269822660605,0.541810314114722,0.664569141104917,0.258335709749999,"Non-significant",0.177459828809641,"OXCT1","SCOT1_HUMAN"
-0.0140869624999986,11.02650678125,-0.56108091351022,0.591792361331209,0.704152712261542,-7.94670130358908,"RPAP3_HUMAN",32,-0.637387634546057,0.542355033998234,0.665085902986689,-0.0140869624999986,"Non-significant",0.177122257277825,"RPAP3","RPAP3_HUMAN"
-0.0151705749999991,17.164001225,-0.595211895260678,0.569954529577571,0.685914724415954,-7.92524278609747,"ST1A1_HUMAN",24,-0.637239573683958,0.542446488562302,0.665085902986689,-0.0151705749999991,"Non-significant",0.177122257277825,"SULT1A1","ST1A1_HUMAN"
0.0205245000000041,11.5977096575,0.61119395610478,0.559891683300379,0.677577458512404,-7.91480003474805,"NUDC3_HUMAN",22,0.637204209929349,0.54246833349549,0.665085902986689,0.0205245000000041,"Non-significant",0.177122257277825,"NUDCD3","NUDC3_HUMAN"
0.0790734275000027,11.50758647875,0.652937852045306,0.534111056402205,0.657133570926024,-7.88635494211592,"COA4_HUMAN",6,0.636449242170699,0.542934818934065,0.665561022221529,0.0790734275000027,"Non-significant",0.176812119905097,"COA4","COA4_HUMAN"
-0.243284821499998,8.0504104495,-0.620692683115622,0.55396103682383,0.673637435134497,-7.90847541862547,"PGKA1_HUMAN",4,-0.635026312422152,0.543814684136111,0.666542674506803,-0.243284821499998,"Non-significant",0.176172040234331,"PGCKA1","PGKA1_HUMAN"
-0.0262174575000031,13.33631443875,-0.610396776447531,0.560391117273863,0.677987186378842,-7.91532683258863,"SPSY_HUMAN",22,-0.634538925334895,0.54411625517521,0.666815340923502,-0.0262174575000031,"Non-significant",0.175994417239677,"SMS","SPSY_HUMAN"
0.287763238000001,7.3279336095,0.61314100964221,0.558672959785556,0.676782750507683,-7.91351076523357,"KLH36_HUMAN",14,0.634218587788877,0.544314518765463,0.66691657694797,0.287763238000001,"Non-significant",0.175928487578263,"KLHL36","KLH36_HUMAN"
-0.167325497000003,7.401898384,-0.614692551031523,0.557702926766239,0.675996256789276,-7.91248074627204,"NFAC3_HUMAN",11,-0.634149787492618,0.544357106347376,0.66691657694797,-0.167325497000003,"Non-significant",0.175928487578263,"NFATC3","NFAC3_HUMAN"
0.0191292775000012,12.16745805625,0.563689488633094,0.590106854515756,0.702941022712452,-7.94510209224579,"CBPD_HUMAN",60,0.633571780908116,0.544714972874835,0.667258030280771,0.0191292775000012,"Non-significant",0.175706190885316,"CPD","CBPD_HUMAN"
0.034921884500001,9.225452304,0.660945468556292,0.529250107302308,0.652963869211235,-7.8807072410591,"APBA3_HUMAN",11,0.633384258674824,0.544831105483154,0.667303311263805,0.034921884500001,"Non-significant",0.175676720106473,"APBA3","APBA3_HUMAN"
0.0965859890000003,7.15657877925,0.61070813052618,0.560196022244945,0.677848445521482,-7.91512115515498,"ANR50_HUMAN",29,0.633129618857392,0.544988827759092,0.667330180587492,0.0965859890000003,"Non-significant",0.175659233359613,"ANKRD50","ANR50_HUMAN"
0.0657088754999986,8.076774478,0.62444178304104,0.551630596811911,0.672018254159213,-7.90595500727305,"TB10B_HUMAN",11,0.633093204387449,0.545011384881279,0.667330180587492,0.0657088754999986,"Non-significant",0.175659233359613,"TBC1D10B","TB10B_HUMAN"
-0.0491800307499979,8.601006269375,-0.617489479621661,0.555956798892101,0.674753039288916,-7.91061803765915,"ANM7_HUMAN",16,-0.632919416306939,0.545119046453823,0.66736506064768,-0.0491800307499979,"Non-significant",0.175636534218711,"PRMT7","ANM7_HUMAN"
0.0125877849999938,13.73965323,0.532102328930202,0.610696161140362,0.718130293282939,-7.96400794588899,"TTL12_HUMAN",38,0.630767243729877,0.546453369136117,0.668901459257673,0.0125877849999938,"Non-significant",0.174637856601017,"TTLL12","TTL12_HUMAN"
-0.0458710174999979,11.48322832625,-0.822419300703232,0.437260359685663,0.570271943646983,-7.75419770510458,"RNAS6_HUMAN",5,-0.630497894167312,0.546620500003928,0.668970169182967,-0.0458710174999979,"Non-significant",0.17459324792437,"RNASE6","RNAS6_HUMAN"
-0.0702648175000053,12.61980748125,-0.677682085705596,0.519179419876114,0.643269635474903,-7.86870668516885,"PROF2_HUMAN",5,-0.630329230377552,0.54672517107817,0.668970169182967,-0.0702648175000053,"Non-significant",0.17459324792437,"PFN2","PROF2_HUMAN"
-0.223269820000001,7.00104039925,-0.614930522726112,0.557554233910379,0.675996256789276,-7.91232255717819,"G3ST1_HUMAN",5,-0.630293096360106,0.546747597046086,0.668970169182967,-0.223269820000001,"Non-significant",0.17459324792437,"GAL3ST1","G3ST1_HUMAN"
0.311938881750002,7.171555817125,0.612649637920036,0.558980376785925,0.676960574127667,-7.91383648254637,"TIRAP_HUMAN",4,0.629709250980742,0.547110026883037,0.669316461044574,0.311938881750002,"Non-significant",0.17436849390743,"TIRAP","TIRAP_HUMAN"
-0.0163259499999988,12.6890459075,-0.595808847563808,0.569576781250407,0.685655911048227,-7.92485723486814,"H1BP3_HUMAN",23,-0.629443658673757,0.547274944257948,0.669382485744751,-0.0163259499999988,"Non-significant",0.174325655055502,"HS1BP3","H1BP3_HUMAN"
-0.295602083249999,7.074489355125,-0.618205249868923,0.555510465612419,0.674405547263011,-7.9101401243054,"TM104_HUMAN",2,-0.629366557777236,0.547322824979573,0.669382485744751,-0.295602083249999,"Non-significant",0.174325655055502,"TMEM104","TM104_HUMAN"
-0.218154907499998,7.26515007025,-0.607908455996098,0.561951745450648,0.679526087363888,-7.91696719419857,"PMS1_HUMAN",21,-0.629113582695466,0.547479943534182,0.669474678161132,-0.218154907499998,"Non-significant",0.174265844854906,"PMS1","PMS1_HUMAN"
-0.0258567325000012,10.89938223375,-0.637231745106921,0.543724760439696,0.665509065156609,-7.89725442731596,"TIP_HUMAN",15,-0.628989439291497,0.547557056737792,0.669474678161132,-0.0258567325000012,"Non-significant",0.174265844854906,"ITFG1","TIP_HUMAN"
0.027123451749997,9.590079307625,0.590391090239193,0.573010444081458,0.688511052482197,-7.92834353920111,"APC5_HUMAN",34,0.628699456201011,0.54773720851537,0.669594438575697,0.027123451749997,"Non-significant",0.174188162102486,"ANAPC5","APC5_HUMAN"
-0.26099836825,7.592498719625,-0.613332306377286,0.558553305873457,0.676782750507683,-7.91338389609306,"CO4A2_HUMAN",4,-0.62857604813197,0.547813886394353,0.669594438575697,-0.26099836825,"Non-significant",0.174188162102486,"COL4A2","CO4A2_HUMAN"
-0.0935673714999989,9.241515398,-0.736106276618979,0.484984430130437,0.613043938274192,-7.8247649657598,"SMLR1_HUMAN",2,-0.627969944414178,0.548190573257395,0.669957712336752,-0.0935673714999989,"Non-significant",0.173952609057975,"SMLR1","SMLR1_HUMAN"
-0.0912126299999994,7.6842880845,-0.607328364355305,0.562315936223981,0.679730535842813,-7.91734873599748,"TCPR1_HUMAN",18,-0.627652003198045,0.54838823189921,0.670102117523694,-0.0912126299999994,"Non-significant",0.173859009690704,"TECPR1","TCPR1_HUMAN"
0.0165126324999996,12.99623882875,0.598730474051687,0.567730095724415,0.684019007555903,-7.92296520809632,"CHRD1_HUMAN",22,0.626465627555987,0.549126155661979,0.670906561251605,0.0165126324999996,"Non-significant",0.173337960842222,"CHORDC1","CHRD1_HUMAN"
0.0596027372500014,8.512714147625,0.620247076521646,0.554238416497537,0.673637435134497,-7.90877408080992,"KAP1_HUMAN",11,0.626337508338704,0.549205880910157,0.670906720317639,0.0596027372500014,"Non-significant",0.173337857874839,"PRKAR1B","KAP1_HUMAN"
-0.298164248499999,9.340300858,-0.619118512311795,0.554941292102873,0.674005785466155,-7.9095296246012,"RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN",1,-0.625541493104338,0.54970137453623,0.671414705979697,-0.298164248499999,"Non-significant",0.173009150642536,"RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F","RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN"
-0.0222604277499983,9.772516369625,-0.618442821019538,0.555362370427837,0.674326383246019,-7.90998139016932,"ZNG1C_HUMAN;ZNG1E_HUMAN",18,-0.625276024565076,0.549866679091297,0.671519304268406,-0.0222604277499983,"Non-significant",0.172941498085749,"ZNG1C;ZNG1E","ZNG1C_HUMAN;ZNG1E_HUMAN"
0.0242321499999978,14.16010201,0.762513752062229,0.470025950178185,0.600007380592446,-7.80387797981338,"GSTT2_HUMAN",10,0.624503586616056,0.550347836150352,0.672009548154617,0.0242321499999978,"Non-significant",0.172624556289325,"GSTT2B","GSTT2_HUMAN"
0.0373270499999965,11.6954995375,0.597022662966759,0.568809134901945,0.684829624066347,-7.92407219322746,"AHNK2_HUMAN",26,0.622941442652808,0.551321669542126,0.673101151878705,0.0373270499999965,"Non-significant",0.171919666234017,"AHNAK2","AHNK2_HUMAN"
-0.0352578199999982,17.7874596125,-0.604950322740213,0.56381036127869,0.680658483989985,-7.91890940101205,"COF1_HUMAN",19,-0.622587303090569,0.55154258038124,0.673222083400859,-0.0352578199999982,"Non-significant",0.171841646496223,"CFL1","COF1_HUMAN"
0.0161736025000003,13.69040000625,0.570427946050607,0.585765382062702,0.698954757277254,-7.94093962294509,"NUP54_HUMAN",28,0.622518823682341,0.551585303608052,0.673222083400859,0.0161736025000003,"Non-significant",0.171841646496223,"NUP54","NUP54_HUMAN"
-0.0315165525000012,13.75581932125,-0.619951009793779,0.554422756946851,0.673712789224247,-7.90897240924852,"RSU1_HUMAN",15,-0.622209163120209,0.551778520426923,0.673222083400859,-0.0315165525000012,"Non-significant",0.171841646496223,"RSU1","RSU1_HUMAN"
0.00947237249999944,16.12563586375,0.52869316269073,0.612941472099021,0.719855447647671,-7.96598832102031,"NHRF1_HUMAN",27,0.62218538823037,0.551793356740838,0.673222083400859,0.00947237249999944,"Non-significant",0.171841646496223,"NHERF1","NHRF1_HUMAN"
0.126440406000002,8.06792455925,0.599863821521401,0.567014677848777,0.683453929987608,-7.92222900473379,"FLNC_HUMAN",88,0.622142580936458,0.551820070496682,0.673222083400859,0.126440406000002,"Non-significant",0.171841646496223,"FLNC","FLNC_HUMAN"
-0.247084617750001,6.784964203625,-0.605109910630783,0.563709998920571,0.680634806030868,-7.91880483945142,"THRSP_HUMAN",5,-0.62146653406314,0.552242056876032,0.673489806110009,-0.247084617750001,"Non-significant",0.171668973339179,"THRSP","THRSP_HUMAN"
-0.0375161200000047,15.5526430625,-0.605325327699984,0.563574543114234,0.680568742680498,-7.91866365926541,"IF4H_HUMAN",18,-0.621459505966753,0.552246444794405,0.673489806110009,-0.0375161200000047,"Non-significant",0.171668973339179,"EIF4H","IF4H_HUMAN"
-0.0257186850000011,16.4926981925,-0.60329075019363,0.564854663054598,0.681575560925218,-7.91999527195464,"NIT2_HUMAN",20,-0.621407012261224,0.552279219341842,0.673489806110009,-0.0257186850000011,"Non-significant",0.171668973339179,"NIT2","NIT2_HUMAN"
0.0264201174999972,10.95182704875,0.63532150335419,0.544901156458818,0.666517464488663,-7.89856392179963,"MK03_HUMAN",14,0.620233795400796,0.553012019630911,0.674223519900007,0.0264201174999972,"Non-significant",0.171196101437383,"MAPK3","MK03_HUMAN"
-0.0406906607499984,9.672360539375,-0.610091746615896,0.560582288461021,0.678121140849303,-7.91552824060427,"GFRA1_HUMAN",15,-0.620086802257038,0.553103873158628,0.674223519900007,-0.0406906607499984,"Non-significant",0.171196101437383,"GFRA1","GFRA1_HUMAN"
-0.0267801275000004,17.07777166375,-0.580144334740287,0.579537260186833,0.694094205702047,-7.93485817373007,"AL7A1_HUMAN",38,-0.620059636669141,0.553120849461211,0.674223519900007,-0.0267801275000004,"Non-significant",0.171196101437383,"ALDH7A1","AL7A1_HUMAN"
0.0365076099999992,14.78380704,0.848036824634564,0.423747848126162,0.556940195810356,-7.73200237160153,"CD81_HUMAN",6,0.619561637239403,0.553432113482135,0.674459953702959,0.0365076099999992,"Non-significant",0.171043831614227,"CD81","CD81_HUMAN"
0.0103707325000038,12.14651918625,0.51739082903036,0.620416975650483,0.726318706633045,-7.97246946653866,"ASML_HUMAN",31,0.619380970188617,0.553545061161139,0.674459953702959,0.0103707325000038,"Non-significant",0.171043831614227,"ASMTL","ASML_HUMAN"
0.0380766399999981,11.5283232925,0.986119703787322,0.356090485983651,0.491322099583597,-7.60305343865158,"BOLA3_HUMAN",5,0.619279492707595,0.553608507837455,0.674459953702959,0.0380766399999981,"Non-significant",0.171043831614227,"BOLA3","BOLA3_HUMAN"
0.0364181975000015,11.17600309875,0.629770186445298,0.548328595938631,0.669640935260318,-7.90234946376745,"SIA4A_HUMAN",12,0.619237311665359,0.553634881916096,0.674459953702959,0.0364181975000015,"Non-significant",0.171043831614227,"ST3GAL1","SIA4A_HUMAN"
0.0227150900000002,14.750122785,0.567973003165245,0.587344964538688,0.700590637777274,-7.9424613224363,"AFG32_HUMAN",47,0.618834586164285,0.553886727012111,0.674669251731948,0.0227150900000002,"Non-significant",0.170909082504317,"AFG3L2","AFG32_HUMAN"
-0.0154051775000035,11.78487396375,-0.534168951010633,0.609337233022021,0.717824377395609,-7.9628017242572,"ITSN1_HUMAN",53,-0.618192297095257,0.554288523402231,0.675061113098888,-0.0154051775000035,"Non-significant",0.170656908827931,"ITSN1","ITSN1_HUMAN"
-0.0446286224999994,17.17366623875,-0.623321556964346,0.552326313191945,0.672574182879934,-7.90670952986473,"ACBP_HUMAN",11,-0.61771218907659,0.554588976480293,0.675329454312683,-0.0446286224999994,"Non-significant",0.170484308229609,"DBI","ACBP_HUMAN"
-0.0286884324999974,16.76533603625,-0.69238291304101,0.510433935848597,0.635704439312622,-7.85794828262701,"TBB2B_HUMAN",10,-0.616470848194511,0.555366256045326,0.676178271299445,-0.0286884324999974,"Non-significant",0.169938789214098,"TUBB2B","TBB2B_HUMAN"
0.0564670560000042,9.43677616125,0.64703478753182,0.537712013550099,0.66022605645316,-7.89047916891352,"ZC3H8_HUMAN",7,0.61608377255559,0.555608758886697,0.676231511448228,0.0564670560000042,"Non-significant",0.169904595579684,"ZC3H8","ZC3H8_HUMAN"
-0.0239748974999969,12.19390129875,-0.602349994150361,0.565447146532174,0.68185321861512,-7.92060961880213,"MK14_HUMAN",19,-0.616035490650716,0.555639011863373,0.676231511448228,-0.0239748974999969,"Non-significant",0.169904595579684,"MAPK14","MK14_HUMAN"
0.0315706724999991,10.88240516125,0.637338232696556,0.543659226911432,0.665509065156609,-7.89718132542567,"MFR1L_HUMAN",12,0.615907315829803,0.555719329672309,0.676231511448228,0.0315706724999991,"Non-significant",0.169904595579684,"MTFR1L","MFR1L_HUMAN"
0.0292963974999978,10.59602093625,0.599761631135932,0.567079163207401,0.683453929987608,-7.92229543754621,"DMAP1_HUMAN",19,0.615809999395807,0.555780315341633,0.676231511448228,0.0292963974999978,"Non-significant",0.169904595579684,"DMAP1","DMAP1_HUMAN"
0.0361704825000011,9.713023424,0.67145724168995,0.522910872472821,0.647131954789812,-7.87320096953577,"PRCC_HUMAN",9,0.615760849609011,0.555811117726103,0.676231511448228,0.0361704825000011,"Non-significant",0.169904595579684,"PRCC","PRCC_HUMAN"
-0.0268445000000028,12.40877533,-0.576454145442987,0.581898173365395,0.695454994843058,-7.93717887801346,"OPTN_HUMAN",37,-0.615226558913865,0.556146024783418,0.676541325284951,-0.0268445000000028,"Non-significant",0.169705670174908,"OPTN","OPTN_HUMAN"
0.0162115100000015,17.5654153825,0.593983337591073,0.570732413027899,0.686458834105617,-7.92603516776583,"OTC_HUMAN",21,0.615059977385576,0.556250466591814,0.676543697319593,0.0162115100000015,"Non-significant",0.169704147489285,"OTC","OTC_HUMAN"
0.0160505799999981,11.2962569,0.535727660285977,0.608313374510209,0.717129151572944,-7.96188909853466,"RAI14_HUMAN",54,0.614967420084674,0.556308502327927,0.676543697319593,0.0160505799999981,"Non-significant",0.169704147489285,"RAI14","RAI14_HUMAN"
0.0253860924999998,14.70194041625,0.789351297506584,0.45514564031495,0.586967962395152,-7.78201131113164,"CBX3_HUMAN",9,0.614482359022467,0.556612705884106,0.676815997965541,0.0253860924999998,"Non-significant",0.169529384386819,"CBX3","CBX3_HUMAN"
-0.0342116375000021,10.57687067875,-0.628225116739724,0.549284845473116,0.670168062764074,-7.90339778397387,"SLX9_HUMAN",12,-0.613920986440437,0.556964889747763,0.677146553538713,-0.0342116375000021,"Non-significant",0.16931732761452,"SLX9","SLX9_HUMAN"
-0.0209896574999995,14.63133084875,-0.702322646328589,0.504574342200809,0.630574099145529,-7.85055975199278,"MSRA_HUMAN",12,-0.61355304880357,0.55719579080799,0.677329581874898,-0.0209896574999995,"Non-significant",0.169199956485058,"MSRA","MSRA_HUMAN"
-0.24190258975,6.324167370625,-0.593565841890708,0.570996898367944,0.686678963667199,-7.92630410176324,"RHG26_HUMAN",10,-0.613157375404092,0.557444160247346,0.677487640346261,-0.24190258975,"Non-significant",0.169098623373674,"ARHGAP26","RHG26_HUMAN"
0.058178901749999,9.467396259125,0.611848825837292,0.559481603735185,0.677217576056368,-7.91436681562926,"TF2H3_HUMAN",10,0.61308982818019,0.55748656702357,0.677487640346261,0.058178901749999,"Non-significant",0.169098623373674,"GTF2H3","TF2H3_HUMAN"
0.0213038900000022,12.0451825875,0.73940500877732,0.483098795353516,0.611325588655576,-7.82219030324088,"NUP62_HUMAN",11,0.612855498669914,0.557633695937933,0.677534002695851,0.0213038900000022,"Non-significant",0.169068904420171,"NUP62","NUP62_HUMAN"
-0.322369813749999,7.619450688375,-0.597293998141384,0.568637618454591,0.684720926564822,-7.92389650789865,"CNEP1_HUMAN",3,-0.612773031815004,0.557685479974352,0.677534002695851,-0.322369813749999,"Non-significant",0.169068904420171,"CTDNEP1","CNEP1_HUMAN"
-0.0148770799999962,12.9257966275,-0.726160367557949,0.490699120045459,0.618044353179023,-7.83246775011479,"COQ7_HUMAN",14,-0.61161055482651,0.55841574283336,0.678259928006833,-0.0148770799999962,"Non-significant",0.168603840549002,"COQ7","COQ7_HUMAN"
-0.0840828410000025,10.02769649,-0.747936832486776,0.478244365586707,0.607828974295891,-7.8154854334933,"SRALN_HUMAN",2,-0.611369050020235,0.558567525306658,0.678259928006833,-0.0840828410000025,"Non-significant",0.168603840549002,"ARLN","SRALN_HUMAN"
-0.0289719124999994,10.31399118875,-1.24675124506106,0.251571281728994,0.380085021275084,-7.32131733429244,"T106B_HUMAN",6,-0.611337241199689,0.558587518516095,0.678259928006833,-0.0289719124999994,"Non-significant",0.168603840549002,"TMEM106B","T106B_HUMAN"
0.11597001575,6.852650940375,0.591528925063106,0.57228831435771,0.687839469801958,-7.92761374297578,"CIZ1_HUMAN",16,0.611183416070591,0.558684210125876,0.678259928006833,0.11597001575,"Non-significant",0.168603840549002,"CIZ1","CIZ1_HUMAN"
-0.0429983099999944,16.4347777375,-0.627311996805454,0.54985045039929,0.67056104279592,-7.9040162456442,"FKBP2_HUMAN",10,-0.611181628234319,0.558685333984036,0.678259928006833,-0.0429983099999944,"Non-significant",0.168603840549002,"FKBP2","FKBP2_HUMAN"
-0.0387253775000005,13.36557531375,-0.783271375299838,0.458488153576578,0.589744643140085,-7.78702102980119,"TX1B3_HUMAN",6,-0.610467499757045,0.559134350654187,0.678542657777275,-0.0387253775000005,"Non-significant",0.16842284445976,"TAX1BP3","TX1B3_HUMAN"
0.31464385975,6.489755630375,0.591828282317983,0.572098414192906,0.687709288823731,-7.92742152634073,"SE1L3_HUMAN",6,0.61045941051984,0.559139438065997,0.678542657777275,0.31464385975,"Non-significant",0.16842284445976,"SEL1L3","SE1L3_HUMAN"
0.282501697500003,12.68287444125,0.593170407777278,0.571247473235087,0.686882304122474,-7.9265586665027,"DCD_HUMAN",5,0.610427157697264,0.559159722496257,0.678542657777275,0.282501697500003,"Non-significant",0.16842284445976,"DCD","DCD_HUMAN"
-0.0204541700000007,11.572264075,-0.833843429105315,0.431197374641299,0.564548411129468,-7.74436893405825,"GCH1_HUMAN",10,-0.609970913037219,0.559446709778636,0.678793193712988,-0.0204541700000007,"Non-significant",0.168262521020996,"GCH1","GCH1_HUMAN"
-0.220433116,7.052132547,-0.599730325717462,0.567098918772491,0.683453929987608,-7.92231578679556,"AP4AT_HUMAN",3,-0.609227966686397,0.559914222553649,0.679262662910868,-0.220433116,"Non-significant",0.1679622566553,"TEPSIN","AP4AT_HUMAN"
0.0874167677500015,8.080186307625,0.642118180489812,0.540722543144179,0.663331438824375,-7.89388874981123,"CKS1_HUMAN",4,0.608627885626503,0.560292001260111,0.67953349134822,0.0874167677500015,"Non-significant",0.167789133855278,"CKS1B","CKS1_HUMAN"
0.161472440000001,7.4354231955,0.6024585907949,0.565378734306964,0.68185321861512,-7.92053874560353,"CMIP_HUMAN",4,0.608574543668942,0.560325589683745,0.67953349134822,0.161472440000001,"Non-significant",0.167789133855278,"CMIP","CMIP_HUMAN"
0.39451372575,7.384378373625,0.595561056042848,0.569733564745612,0.685746711015388,-7.92501731750269,"TM2D2_HUMAN",1,0.608489216244481,0.560379321196046,0.67953349134822,0.39451372575,"Non-significant",0.167789133855278,"TM2D2","TM2D2_HUMAN"
-0.0261785974999977,12.71575820375,-0.60654443881027,0.562808318076126,0.680130654202676,-7.9178638225688,"RISC_HUMAN",16,-0.607948101190088,0.560720136633124,0.679848968883861,-0.0261785974999977,"Non-significant",0.16758755680193,"SCPEP1","RISC_HUMAN"
0.019030094999998,17.7651398175,0.567909747829004,0.587385696662949,0.700590637777274,-7.94250045207595,"CATD_HUMAN",27,0.607741436882275,0.560850333809008,0.679859622740771,0.019030094999998,"Non-significant",0.167580751062383,"CTSD","CATD_HUMAN"
