"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D3B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D3B_vs_D1BM"
0.684595344999998,10.63891208,14.9152800511045,1.22278708701944e-06,1.1606838239287e-05,5.56179435343518,"RRP15_HUMAN",13,-14.7980774617407,7.08539896901633e-07,6.2081941694219e-06,-0.684595344999998,"Up in D1BM",5.20703470840745,"RRP15","RRP15_HUMAN",0.684595344999998
0.851369976999999,8.507116258,15.4857206839127,9.42241699068369e-07,9.57072940480545e-06,5.85404808192633,"DHDDS_HUMAN",9,-14.789799342802,7.11468472830694e-07,6.22738084889919e-06,-0.851369976999999,"Up in D1BM",5.20569457325121,"DHDDS","DHDDS_HUMAN",0.851369976999999
-0.248655317500003,16.08097457875,-12.3277485315233,4.5495028431599e-06,3.11517136190047e-05,4.08599891025804,"AT1A1_HUMAN",52,14.774653616272,7.16862021742128e-07,6.26199588830651e-06,0.248655317500003,"Non-significant",5.20328722188141,"ATP1A1","AT1A1_HUMAN",-0.248655317500003
0.458992719999999,9.69903337975,14.161234339372,1.75151342227088e-06,1.52510430981863e-05,5.15852516686818,"DDX50_HUMAN",23,-14.7745222371394,7.16909008448901e-07,6.26199588830651e-06,-0.458992719999999,"Non-significant",5.20328722188141,"DDX50","DDX50_HUMAN",0.458992719999999
-0.536905050000001,10.81955421,-14.3373450927234,1.60796305927016e-06,1.42742086183633e-05,5.25451910128246,"DLP1_HUMAN",20,14.7664527846424,7.19801651979598e-07,6.27935828062722e-06,0.536905050000001,"Up in D3B",5.20208473674412,"PDSS2","DLP1_HUMAN",-0.536905050000001
-0.254153967500002,15.03632700375,-12.5535504705775,4.01728358557423e-06,2.84791281268337e-05,4.22587089701366,"PAPS2_HUMAN",43,14.7648251651636,7.20386695618285e-07,6.27935828062722e-06,0.254153967500002,"Non-significant",5.20208473674412,"PAPSS2","PAPS2_HUMAN",-0.254153967500002
0.246732474999998,13.0358864075,13.0702380276709,3.04508125068311e-06,2.29990948584301e-05,4.53730550655524,"GLPK_HUMAN",29,-14.7329445185512,7.31954909635e-07,6.37360323689402e-06,-0.246732474999998,"Non-significant",5.19561497528192,"GK","GLPK_HUMAN",0.246732474999998
0.528900862499999,10.58567678875,15.6197538278754,8.87443851434086e-07,9.23489410338014e-06,5.92120544284811,"CHOLN_HUMAN",12,-14.7302470013034,7.32943302698733e-07,6.37562342461055e-06,-0.528900862499999,"Up in D1BM",5.19547734240295,"CHLSN","CHOLN_HUMAN",0.528900862499999
0.266647577500001,13.44846546625,12.3737687300922,4.43484385300622e-06,3.05402768276058e-05,4.11469787454786,"CLU_HUMAN",65,-14.7111093728795,7.39998856444111e-07,6.43036119687362e-06,-0.266647577500001,"Non-significant",5.19176463183419,"CLUH","CLU_HUMAN",0.266647577500001
0.327567097499999,12.23618149625,13.3204641412647,2.67239660463527e-06,2.08763957186939e-05,4.68400337387105,"ACSL4_HUMAN",34,-14.6942383391126,7.46282332427774e-07,6.47828401651257e-06,-0.327567097499999,"Non-significant",5.18854001586578,"ACSL4","ACSL4_HUMAN",0.327567097499999
-0.507380245,11.0405651325,-14.1372005772232,1.77221008092532e-06,1.53524756136891e-05,5.1453366756275,"ADAM9_HUMAN",22,14.6726494447969,7.54410858600512e-07,6.54210815549765e-06,0.507380245,"Up in D3B",5.18428228030466,"ADAM9","ADAM9_HUMAN",-0.507380245
0.370028737499997,11.66093814375,14.7658077453505,1.31125281697518e-06,1.21997457317533e-05,5.48343347284436,"PWP1_HUMAN",17,-14.6503972366517,7.62893759683618e-07,6.60887101785531e-06,-0.370028737499997,"Non-significant",5.17987272396257,"PWP1","PWP1_HUMAN",0.370028737499997
0.162742140000006,16.26143718,10.2920993443707,1.55063592456527e-05,7.96484473379689e-05,2.70684326505114,"SND1_HUMAN",74,-14.6460679589852,7.64556617641265e-07,6.61647610893041e-06,-0.162742140000006,"Non-significant",5.17937325133313,"SND1","SND1_HUMAN",0.162742140000006
0.5693788525,12.51069331125,17.1384314847424,4.64833165045078e-07,5.72087391865241e-06,6.64519086640192,"ICLN_HUMAN",9,-14.6410800480681,7.66477522266379e-07,6.62629644634186e-06,-0.5693788525,"Up in D1BM",5.17872913861245,"CLNS1A","ICLN_HUMAN",0.5693788525
-0.396087644999998,14.29257822,-13.6214195969419,2.29091015163449e-06,1.86211009335845e-05,4.8570392947517,"LPP_HUMAN",31,14.6382734474959,7.67560769844326e-07,6.62886242727236e-06,0.396087644999998,"Non-significant",5.17856099406083,"LPP","LPP_HUMAN",-0.396087644999998
-0.3876817225,11.10004150875,-13.5339456263547,2.39501058766094e-06,1.91714570212669e-05,4.80712105199309,"WDR91_HUMAN",33,14.6285650424427,7.71321200966512e-07,6.65452037149102e-06,0.3876817225,"Non-significant",5.17688324109409,"WDR91","WDR91_HUMAN",-0.3876817225
0.468677997500002,10.35061812625,13.7146092477508,2.18561968431556e-06,1.79696563685535e-05,4.9098865464434,"LRC8A_HUMAN",33,-14.6150627701026,7.76585721036251e-07,6.69308900062838e-06,-0.468677997500002,"Non-significant",5.17437339997412,"LRRC8A","LRC8A_HUMAN",0.468677997500002
0.357793812500001,15.70242404875,14.7509875076189,1.32041362960645e-06,1.22508976866071e-05,5.47562245470212,"DJB11_HUMAN",17,-14.5984152234269,7.83132430302802e-07,6.74261823802076e-06,-0.357793812500001,"Non-significant",5.17117142905457,"DNAJB11","DJB11_HUMAN",0.357793812500001
-0.568863389999997,13.5594866275,-14.0170384591392,1.87994510005435e-06,1.6006118432685e-05,5.07907578600748,"KCC2B_HUMAN",23,14.5665962766317,7.95819208167286e-07,6.84485725065515e-06,0.568863389999997,"Up in D3B",5.16463560463725,"CAMK2B","KCC2B_HUMAN",-0.568863389999997
0.344245912499996,16.55673933125,15.0606881965242,1.14317953138827e-06,1.10629853846977e-05,5.63730266356088,"RHOA_HUMAN",16,-14.5619859870118,7.97676559764025e-07,6.85383865672882e-06,-0.344245912499996,"Non-significant",5.16406612332563,"RHOA","RHOA_HUMAN",0.344245912499996
0.339587212500001,9.93786358875,20.1127411355088,1.51507604591524e-07,2.58513684028736e-06,7.89567894764861,"YTHD1_HUMAN",11,-14.5590001071498,7.98882091327475e-07,6.85720687148603e-06,-0.339587212500001,"Non-significant",5.16385274833401,"YTHDF1","YTHD1_HUMAN",0.339587212500001
0.3501667975,11.39781379625,13.510497274586,2.42382153264412e-06,1.93544805382375e-05,4.79368806869759,"FOXK1_HUMAN",28,-14.5291711739728,8.1103876954396e-07,6.95447180924317e-06,-0.3501667975,"Non-significant",5.15773584899932,"FOXK1","FOXK1_HUMAN",0.3501667975
0.450829505000005,12.5863466275,16.6500811011664,5.68752327332176e-07,6.6492190963329e-06,6.41947484492692,"S13A5_HUMAN",11,-14.5150791042795,8.16854378076774e-07,6.99722109025318e-06,-0.450829505000005,"Non-significant",5.15507440352676,"SLC13A5","S13A5_HUMAN",0.450829505000005
0.144386529999998,14.6669033775,10.3007047803822,1.54193400894621e-05,7.93950015968697e-05,2.71317306475913,"TIF1B_HUMAN",41,-14.5085178928094,8.19578131326586e-07,7.01342545071248e-06,-0.144386529999998,"Non-significant",5.15406981498795,"TRIM28","TIF1B_HUMAN",0.144386529999998
0.422642227500003,11.60179090625,13.8459059186234,2.0464670549863e-06,1.70876122330904e-05,4.98376926746982,"RIOK3_HUMAN",23,-14.4656845100967,8.37613199463335e-07,7.16048849723778e-06,-0.422642227500003,"Non-significant",5.14505734858348,"RIOK3","RIOK3_HUMAN",0.422642227500003
-0.596714735000001,11.6566931025,-14.0845617844427,1.81851769152919e-06,1.55933729622579e-05,5.11637639992659,"APOA_HUMAN",19,14.461450494023,8.39420105468876e-07,7.16866471023015e-06,0.596714735000001,"Up in D3B",5.14456173177774,"LPA","APOA_HUMAN",-0.596714735000001
0.356680392499999,11.58155560625,13.8552539514048,2.03694981528122e-06,1.70670477067648e-05,4.9890041691687,"ZPR1_HUMAN",22,-14.4567756771661,8.41420233457276e-07,7.17847282167144e-06,-0.356680392499999,"Non-significant",5.1439679395553,"ZPR1","ZPR1_HUMAN",0.356680392499999
0.719622850250001,8.789716124625,14.6425313846974,1.38971068523543e-06,1.27186442625944e-05,5.41823013846366,"TR10B_HUMAN",12,-14.4495078276281,8.44540473132576e-07,7.19780753087409e-06,-0.719622850250001,"Up in D1BM",5.14279977054736,"TNFRSF10B","TR10B_HUMAN",0.719622850250001
-0.314535860000001,13.52991879,-13.6688006729845,2.23667381954848e-06,1.83038093446351e-05,4.88395144477323,"HABP2_HUMAN",23,14.4164760397181,8.58887057897e-07,7.31136062320784e-06,0.314535860000001,"Non-significant",5.1360017945655,"HABP2","HABP2_HUMAN",-0.314535860000001
0.660869599249999,10.199736595375,13.8361806783421,2.05642196116182e-06,1.71214628407998e-05,4.97831956647827,"TXLNG_HUMAN",26,-14.4148535136779,8.59598810962033e-07,7.31136062320784e-06,-0.660869599249999,"Up in D1BM",5.1360017945655,"TXLNG","TXLNG_HUMAN",0.660869599249999
0.174170255000002,15.82372868,10.8037320267838,1.11755539602871e-05,6.19321133012885e-05,3.07524418101212,"NDUS1_HUMAN",51,-14.4043234289162,8.64234233354563e-07,7.34337737192098e-06,-0.174170255000002,"Non-significant",5.13410415307617,"NDUFS1","NDUS1_HUMAN",0.174170255000002
-0.19586468,17.4467835425,-11.4460614343804,7.55133131833956e-06,4.56928727080288e-05,3.51617394814758,"ACS2A_HUMAN",44,14.4000050326333,8.66143366280245e-07,7.3521877486165e-06,0.19586468,"Non-significant",5.13358341115037,"ACSM2A","ACS2A_HUMAN",-0.19586468
0.369910237499996,15.72996878625,14.0073971646036,1.88890679071774e-06,1.60661910584862e-05,5.0737358806407,"VNN1_HUMAN",20,-14.3960908460783,8.67877909248832e-07,7.35243446934187e-06,-0.369910237499996,"Non-significant",5.13356883757642,"VNN1","VNN1_HUMAN",0.369910237499996
-0.643083095,13.51970768,-14.0603245212385,1.84030073989312e-06,1.57321449660843e-05,5.10300710287602,"3BHS7_HUMAN",18,14.3960027608188,8.67916988610174e-07,7.35243446934187e-06,0.643083095,"Up in D3B",5.13356883757642,"HSD3B7","3BHS7_HUMAN",-0.643083095
0.13221693,11.8073086725,9.42115814995777,2.80358614381284e-05,0.000127180600448598,2.04083580882782,"SLK_HUMAN",54,-14.3820623647457,8.74126771865032e-07,7.39760497997024e-06,-0.13221693,"Non-significant",5.13090886301785,"SLK","SLK_HUMAN",0.13221693
0.324218510000001,12.4822889575,13.4870427360481,2.45303436458279e-06,1.9503202353345e-05,4.78022948193593,"ANM1_HUMAN",25,-14.3791006630517,8.75452510554429e-07,7.4013933916382e-06,-0.324218510000001,"Non-significant",5.13068651198068,"PRMT1","ANM1_HUMAN",0.324218510000001
0.600471025000001,10.7287497525,14.43876138005,1.53138371086948e-06,1.38053832073998e-05,5.30928888755543,"IMP4_HUMAN",14,-14.3673275217783,8.80744950329617e-07,7.43867653940716e-06,-0.600471025000001,"Up in D1BM",5.12850432557778,"IMP4","IMP4_HUMAN",0.600471025000001
-0.341913940000001,14.0179804575,-15.7320835597186,8.44298006150411e-07,8.96539694318638e-06,5.97705910312806,"PMVK_HUMAN",14,14.3644650009827,8.82037198340698e-07,7.44213367849224e-06,0.341913940000001,"Non-significant",5.12830253327846,"PMVK","PMVK_HUMAN",-0.341913940000001
-0.939709663250001,8.612482309375,-14.0672154023268,1.8340776127018e-06,1.5694863144633e-05,5.10681035101665,"PLPL4_HUMAN",15,14.3608761220864,8.83660372021592e-07,7.44837327577e-06,0.939709663250001,"Up in D3B",5.12793856678169,"PNPLA4","PLPL4_HUMAN",-0.939709663250001
1.20971322075,9.129554390875,14.3985611794837,1.56123216648675e-06,1.39996020545923e-05,5.28762294904444,"NSE2_HUMAN",9,-14.3539129620175,8.86819274951816e-07,7.46753213643242e-06,-1.20971322075,"Up in D1BM",5.12682289973887,"NSMCE2","NSE2_HUMAN",1.20971322075
0.629429817499998,8.880587101,14.2429009184055,1.68321023544145e-06,1.47915695193943e-05,5.20318061260967,"T2EB_HUMAN",15,-14.3422670465643,8.92131044668552e-07,7.5047630494124e-06,-0.629429817499998,"Up in D1BM",5.12466301534039,"GTF2E2","T2EB_HUMAN",0.629429817499998
0.224891660000003,14.846674445,12.1901420194638,4.91292335000275e-06,3.28920023170558e-05,3.99958903756895,"DDX17_HUMAN",35,-14.3336005038985,8.96107183570637e-07,7.53069536422422e-06,-0.224891660000003,"Non-significant",5.1231649203594,"DDX17","DDX17_HUMAN",0.224891660000003
0.222573997500001,13.74001467375,11.9894241699714,5.50363072533329e-06,3.58501571745242e-05,3.87191742175421,"NEUL_HUMAN",39,-14.3194332903664,9.02650079413977e-07,7.5781250193032e-06,-0.222573997500001,"Non-significant",5.12043823427538,"NLN","NEUL_HUMAN",0.222573997500001
0.343354702499999,13.75690197875,12.8500373534849,3.4224240540859e-06,2.51504902806365e-05,4.40601246396236,"SPT5H_HUMAN",48,-14.3127504659126,9.05755112423028e-07,7.59662670906836e-06,-0.343354702499999,"Non-significant",5.11937921388463,"SUPT5H","SPT5H_HUMAN",0.343354702499999
-0.476709365000003,10.871396065,-13.6922032721114,2.21042415845496e-06,1.81241879684989e-05,4.89721139281773,"IFIT2_HUMAN",24,14.3082155420282,9.07869026079885e-07,7.60678729704508e-06,0.476709365000003,"Non-significant",5.11879872742989,"IFIT2","IFIT2_HUMAN",-0.476709365000003
0.598660467499998,10.66941809875,14.3753431093508,1.57877228436838e-06,1.40968978654037e-05,5.27508317251932,"NEP1_HUMAN",14,-14.3056151042544,9.09083705123205e-07,7.60940074526663e-06,-0.598660467499998,"Up in D1BM",5.1186495433965,"EMG1","NEP1_HUMAN",0.598660467499998
-0.179563759999995,15.20556581,-11.1536859030758,9.0036054794609e-06,5.22308262810571e-05,3.31832374682947,"SRBS2_HUMAN",41,14.2899049548996,9.16461085767473e-07,7.66354215469646e-06,0.179563759999995,"Non-significant",5.11557044934032,"SORBS2","SRBS2_HUMAN",-0.179563759999995
-0.508142710000001,12.4959884875,-14.3774773046011,1.5771506962572e-06,1.40968978654037e-05,5.27623663151999,"CADM1_HUMAN",15,14.285518551954,9.18532946037402e-07,7.67325490797746e-06,0.508142710000001,"Up in D3B",5.1150203741583,"CADM1","CADM1_HUMAN",-0.508142710000001
0.1875116825,12.77508843125,10.6031196147028,1.2685561940478e-05,6.80194666643061e-05,2.93268743477906,"U520_HUMAN",130,-14.2739220114059,9.24035898377665e-07,7.71158275982706e-06,-0.1875116825,"Non-significant",5.1128564762534,"SNRNP200","U520_HUMAN",0.1875116825
-0.382717372500004,13.98600018125,-13.7570162962602,2.13953328593989e-06,1.76631988904871e-05,4.93382275111336,"VTDB_HUMAN",21,14.2444472409719,9.38190719732064e-07,7.81549736390831e-06,0.382717372500004,"Non-significant",5.10704337906159,"GC","VTDB_HUMAN",-0.382717372500004
0.343202827500001,12.43594682125,14.4149488418007,1.54898532571072e-06,1.3934255400657e-05,5.29646207453242,"SHFL_HUMAN",17,-14.2441352803975,9.38341835600333e-07,7.81549736390831e-06,-0.343202827500001,"Non-significant",5.10704337906159,"SHFL","SHFL_HUMAN",0.343202827500001
0.479245662499999,11.34866690875,13.9933343619466,1.90206545151826e-06,1.61618041238381e-05,5.06594081434693,"LEO1_HUMAN",18,-14.2391279469378,9.40771181175798e-07,7.82799633379151e-06,-0.479245662499999,"Non-significant",5.10634938641395,"LEO1","LEO1_HUMAN",0.479245662499999
-0.384095192499995,10.63700032125,-12.7884976777819,3.53717751437157e-06,2.58809629068038e-05,4.36894322732564,"HD_HUMAN",107,14.2340577606929,9.43238246338629e-07,7.84078419959398e-06,0.384095192499995,"Non-significant",5.10564049898336,"HTT","HD_HUMAN",-0.384095192499995
0.294472217500001,14.30237698625,15.5711278222413,9.06894236877729e-07,9.35644005219386e-06,5.89690617195258,"TFAM_HUMAN",15,-14.2277675292143,9.46309106394729e-07,7.85856104216864e-06,-0.294472217500001,"Non-significant",5.10465696905691,"TFAM","TFAM_HUMAN",0.294472217500001
-0.566853522500004,13.93880033375,-14.1961503199774,1.72193278991092e-06,1.50094844737944e-05,5.17764728078473,"LGMN_HUMAN",15,14.2185084320806,9.50849876607801e-07,7.88849764756609e-06,0.566853522500004,"Up in D3B",5.10300569964208,"LGMN","LGMN_HUMAN",-0.566853522500004
-1.23166942575,10.282864332125,-13.810023064181,2.08347128685818e-06,1.72899504194186e-05,4.96364364650419,"SFXN3_HUMAN",17,14.2073639153446,9.56347882462696e-07,7.91731779154521e-06,1.23166942575,"Up in D3B",5.10142192265602,"SFXN3","SFXN3_HUMAN",-1.23166942575
0.213895797500001,16.83237171375,12.2052894358848,4.87134749420229e-06,3.2665543379977e-05,4.00914494859726,"SUCB2_HUMAN",31,-14.2061939066655,9.56927166920939e-07,7.91731779154521e-06,-0.213895797500001,"Non-significant",5.10142192265602,"SUCLG2","SUCB2_HUMAN",0.213895797500001
0.221272225000002,11.4407492875,12.1652440926681,4.98213942231e-06,3.31186539358447e-05,3.98385802530112,"SUV3_HUMAN",33,-14.2057609404934,9.57141633596461e-07,7.91731779154521e-06,-0.221272225000002,"Non-significant",5.10142192265602,"SUPV3L1","SUV3_HUMAN",0.221272225000002
-0.244886875000001,15.68576503,-12.4650252683388,4.21704084796778e-06,2.94648457326815e-05,4.17131514074758,"ANXA7_HUMAN",32,14.2000282028383,9.59986417810177e-07,7.93306423109998e-06,0.244886875000001,"Non-significant",5.10055902937708,"ANXA7","ANXA7_HUMAN",-0.244886875000001
-0.238032105,11.04147184,-11.7841413580306,6.19253518611914e-06,3.92753040510144e-05,3.73928869619109,"ACD10_HUMAN",56,14.1970367326303,9.61474672947326e-07,7.93346502447341e-06,0.238032105,"Non-significant",5.10053708855465,"ACAD10","ACD10_HUMAN",-0.238032105
0.461302995,14.5079010725,13.4415656780655,2.51082268755273e-06,1.98162213795711e-05,4.75407091228677,"G3BP2_HUMAN",28,-14.196147956755,9.6191733954346e-07,7.93346502447341e-06,-0.461302995,"Non-significant",5.10053708855465,"G3BP2","G3BP2_HUMAN",0.461302995
0.3188893775,11.86103403625,13.4595121167184,2.48783523994301e-06,1.97086120653004e-05,4.76440373820189,"SNW1_HUMAN",23,-14.1779610323453,9.71026217223341e-07,7.9943228545809e-06,-0.3188893775,"Non-significant",5.0972183165298,"SNW1","SNW1_HUMAN",0.3188893775
-0.844906090750001,9.572247147125,-14.7620335547133,1.31357888040153e-06,1.22074491542497e-05,5.48144499770816,"LIME1_HUMAN",9,14.1776296363936,9.71193095633034e-07,7.9943228545809e-06,0.844906090750001,"Up in D3B",5.0972183165298,"LIME1","LIME1_HUMAN",-0.844906090750001
-0.288814064999997,16.578878165,-12.7276091922807,3.65503270853126e-06,2.65588540519051e-05,4.33210180415093,"CP2C8_HUMAN",33,14.1699083133541,9.75090426371859e-07,8.01857288184234e-06,0.288814064999997,"Non-significant",5.09590291908387,"CYP2C8","CP2C8_HUMAN",-0.288814064999997
0.234931472500001,16.44553971375,15.8224192043743,8.11325286276625e-07,8.65653270636161e-06,6.02169635876843,"GPX1_HUMAN",16,-14.1578008061476,9.81237225349105e-07,8.06125591858441e-06,-0.234931472500001,"Non-significant",5.09359729119492,"GPX1","GPX1_HUMAN",0.234931472500001
-0.298062086250003,9.387920498875,-12.5590183379243,4.00530182891051e-06,2.84350328657767e-05,4.229228850705,"KI13A_HUMAN",41,14.1557598211622,9.82277698481675e-07,8.06194617380919e-06,0.298062086250003,"Non-significant",5.09356010577311,"KIF13A","KI13A_HUMAN",-0.298062086250003
0.288522239999995,16.2256367225,17.5685262881807,3.9091492851509e-07,5.03304648108796e-06,6.83879612602195,"RS19_HUMAN",13,-14.1511077291494,9.84653938018371e-07,8.06966596423479e-06,-0.288522239999995,"Non-significant",5.09314444209231,"RPS19","RS19_HUMAN",0.288522239999995
0.696216343750001,9.560844539875,13.6145524552367,2.29889407627285e-06,1.86587639950028e-05,4.85313145080623,"NSUN5_HUMAN",25,-14.150171325436,9.85133026123811e-07,8.06966596423479e-06,-0.696216343750001,"Up in D1BM",5.09314444209231,"NSUN5","NSUN5_HUMAN",0.696216343750001
-0.264138937499999,12.37407171875,-12.1687851750447,4.97222809869202e-06,3.3098371611518e-05,3.98609716744688,"CSKP_HUMAN",47,14.14559841226,9.87476423283479e-07,8.08100851636548e-06,0.264138937499999,"Non-significant",5.0925344355422,"CASK","CSKP_HUMAN",-0.264138937499999
0.2824237325,14.21563708875,12.5029361802758,4.13014647221478e-06,2.90350330394482e-05,4.19472261882389,"GYS2_HUMAN",38,-14.138937526068,9.90901055660545e-07,8.1011687664042e-06,-0.2824237325,"Non-significant",5.09145232035802,"GYS2","GYS2_HUMAN",0.2824237325
0.6276850675,10.45355963625,15.7225484919613,8.47866332012657e-07,8.9866021909345e-06,5.97233304932856,"STMN1_HUMAN",9,-14.1331676420038,9.93878410878694e-07,8.11161246209319e-06,-0.6276850675,"Up in D1BM",5.09089280623496,"STMN1","STMN1_HUMAN",0.6276850675
0.512240649999999,13.991726755,14.9568486068494,1.19940397163574e-06,1.14493500304843e-05,5.58345241521257,"GPC3_HUMAN",12,-14.1313252537665,9.94831236480123e-07,8.11161246209319e-06,-0.512240649999999,"Up in D1BM",5.09089280623496,"GPC3","GPC3_HUMAN",0.512240649999999
1.05372476575,9.163015842375,13.713069843175,2.18731373047051e-06,1.79696563685535e-05,4.90901632692725,"CCPG1_HUMAN",19,-14.1308725425842,9.95065522102784e-07,8.11161246209319e-06,-1.05372476575,"Up in D1BM",5.09089280623496,"CCPG1","CCPG1_HUMAN",1.05372476575
0.644334793250003,9.136928319875,13.6487407300093,2.25945614634934e-06,1.84544145906769e-05,4.87256832366312,"RPC3_HUMAN",21,-14.1026048621578,1.00981844841405e-06,8.22392241708409e-06,-0.644334793250003,"Up in D1BM",5.0849209953808,"POLR3C","RPC3_HUMAN",0.644334793250003
-0.673165559749998,9.523814082125,-13.3625500907303,2.61494338679034e-06,2.05035886579123e-05,4.70842154412411,"PLCG2_HUMAN",58,14.1006477922913,1.0108489346655e-06,8.22436840762113e-06,0.673165559749998,"Up in D3B",5.08489744384814,"PLCG2","PLCG2_HUMAN",-0.673165559749998
0.899563074000001,8.8532510995,14.8458175815047,1.26302650126861e-06,1.18685065542844e-05,5.52547302201525,"IFRD2_HUMAN",8,-14.0940049826513,1.01435552526846e-06,8.24493994453989e-06,-0.899563074000001,"Up in D1BM",5.083812503373,"IFRD2","IFRD2_HUMAN",0.899563074000001
-0.240915297499999,11.56313109375,-12.1577517367836,5.00318412926285e-06,3.32061724610681e-05,3.97911837691951,"PTN6_HUMAN",36,14.0770690581746,1.02335782433726e-06,8.31009932691598e-06,0.240915297499999,"Non-significant",5.08039378525636,"PTPN6","PTN6_HUMAN",-0.240915297499999
0.2814722025,15.22813868375,12.8566996379456,3.41025631206781e-06,2.5082941059703e-05,4.4100156137151,"COPE_HUMAN",28,-14.070165589726,1.02705317311554e-06,8.33208007333097e-06,-0.2814722025,"Non-significant",5.07924656502786,"COPE","COPE_HUMAN",0.2814722025
0.14133358,12.3635959625,9.35129531006258,2.94601980457766e-05,0.00013180467586404,1.98512234564531,"CLIP1_HUMAN",81,-14.0678092615736,1.02831793000086e-06,8.33431906920893e-06,-0.14133358,"Non-significant",5.07912987712757,"CLIP1","CLIP1_HUMAN",0.14133358
0.657487632500004,10.74700987375,14.9025394742159,1.23005729472355e-06,1.16365352830806e-05,5.55514461986995,"CD2B2_HUMAN",10,-14.0563072201165,1.03451689220868e-06,8.37650613297501e-06,-0.657487632500004,"Up in D1BM",5.07693708919488,"CD2BP2","CD2B2_HUMAN",0.657487632500004
-0.341414690000001,15.1755992175,-13.8094526021861,2.0840656811163e-06,1.72899504194186e-05,4.96332329075723,"CPPED_HUMAN",19,14.0393479278908,1.04373399435017e-06,8.4430267162933e-06,0.341414690000001,"Non-significant",5.07350183648535,"CPPED1","CPPED_HUMAN",-0.341414690000001
0.435102702499996,10.45347416375,12.8800813126263,3.36793975352813e-06,2.49020738442883e-05,4.42404955717651,"PCM1_HUMAN",69,-14.0282148023824,1.04983498440882e-06,8.48423689701046e-06,-0.435102702499996,"Non-significant",5.07138721360809,"PCM1","PCM1_HUMAN",0.435102702499996
0.239291667500002,14.92645168375,13.4688301028033,2.47599420009443e-06,1.9651746810354e-05,4.76976352379712,"CLYBL_HUMAN",21,-14.0119832492848,1.05880208322382e-06,8.5485083903195e-06,-0.239291667500002,"Non-significant",5.06810965771235,"CLYBL","CLYBL_HUMAN",0.239291667500002
-0.790538547500002,11.22688186125,-18.7599884116331,2.46948411525232e-07,3.61376416796212e-06,7.35155510739036,"MOT8_HUMAN",5,14.0056641432947,1.06231638412103e-06,8.56867445144127e-06,0.790538547500002,"Up in D3B",5.0670863569508,"SLC16A2","MOT8_HUMAN",-0.790538547500002
0.149699212499998,14.96552872625,10.1414806737763,1.71231520374093e-05,8.6167790163178e-05,2.59528962490621,"SYYC_HUMAN",44,-13.9799120305836,1.07677473111402e-06,8.67699255120462e-06,-0.149699212499998,"Non-significant",5.06163077536969,"YARS1","SYYC_HUMAN",0.149699212499998
-0.328150274999997,14.7243940825,-12.6126767997741,3.88984660317021e-06,2.7833206297217e-05,4.26210980686695,"AMPB_HUMAN",40,13.9703570016821,1.0821956436932e-06,8.71234678193885e-06,0.328150274999997,"Non-significant",5.05986484646565,"RNPEP","AMPB_HUMAN",-0.328150274999997
-0.330622192500002,10.70484232875,-12.6127560784836,3.8896788387952e-06,2.7833206297217e-05,4.26215829097671,"VPS11_HUMAN",40,13.9546937779134,1.09114862408157e-06,8.77604174845756e-06,0.330622192500002,"Non-significant",5.05670131944866,"VPS11","VPS11_HUMAN",-0.330622192500002
-0.343386889999998,12.782547115,-13.3709590571888,2.6036327832164e-06,2.04529550137288e-05,4.71329171445522,"DCAF8_HUMAN",22,13.9521961918111,1.09258392778338e-06,8.77622055138202e-06,0.343386889999998,"Non-significant",5.05669247123045,"DCAF8","DCAF8_HUMAN",-0.343386889999998
0.180794714999998,15.53393054,11.6534491426322,6.68195096808106e-06,4.14743480927506e-05,3.65374172012265,"TRXR2_HUMAN",30,-13.9510327750419,1.09325324225307e-06,8.77622055138202e-06,-0.180794714999998,"Non-significant",5.05669247123045,"TXNRD2","TRXR2_HUMAN",0.180794714999998
-0.439066410250001,8.246285438625,-13.1585579867117,2.90718287979334e-06,2.21692788995712e-05,4.5893833562054,"CUL7_HUMAN",29,13.9464996593399,1.09586555848671e-06,8.78882092529447e-06,0.439066410250001,"Non-significant",5.05606938431021,"CUL7","CUL7_HUMAN",-0.439066410250001
0.194294455000001,17.37227702,11.0176705649353,9.78530284220461e-06,5.57299443627991e-05,3.22467527381303,"FTCD_HUMAN",51,-13.9435533488534,1.09756721224613e-06,8.79410079089604e-06,-0.194294455000001,"Non-significant",5.05580856115444,"FTCD","FTCD_HUMAN",0.194294455000001
1.09371984025,8.412802994375,13.605330964001,2.30966497514357e-06,1.87193904571972e-05,4.84788089544537,"NSE3_HUMAN",15,-13.936076899451,1.10189864853907e-06,8.82042137562753e-06,-1.09371984025,"Up in D1BM",5.05451066693864,"NSMCE3","NSE3_HUMAN",1.09371984025
0.405233387500001,13.07886767375,14.05516700215,1.84497416746936e-06,1.57561167756831e-05,5.10015937861074,"DUS23_HUMAN",16,-13.9096190585251,1.11738228339315e-06,8.93587786216402e-06,-0.405233387500001,"Non-significant",5.04886277589857,"DUSP23","DUS23_HUMAN",0.405233387500001
