"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8BM_vs_D1C"
0.369211435,12.51739967,9.15268160990682,3.27023348933187e-05,0.000131323478235247,1.83559588100532,"HTRA2_HUMAN",19,-9.38735581460884,1.90834287752887e-05,7.87343226367637e-05,-0.369211435,"Non-significant",4.10383590446095,"HTRA2","HTRA2_HUMAN",0.369211435
-0.592966795000001,15.295288205,-9.70314002404767,2.2113597849899e-05,9.55317995681801e-05,2.27525824548275,"CSRP1_HUMAN",12,9.3854301924153,1.91110827379424e-05,7.87790107482264e-05,0.592966795000001,"Up in D8BM",4.1035894770593,"CSRP1","CSRP1_HUMAN",-0.592966795000001
0.341338632499999,14.37001299875,8.97863990288355,3.71655358903049e-05,0.000145098796674099,1.69187863041096,"MGLL_HUMAN",21,-9.3853001055559,1.91129525424277e-05,7.87790107482264e-05,-0.341338632499999,"Non-significant",4.1035894770593,"MGLL","MGLL_HUMAN",0.341338632499999
-0.2973549375,11.69055378375,-8.93399584204033,3.84185765619831e-05,0.000149175565028628,1.65463340366294,"MP2K4_HUMAN",21,9.38455479061795,1.91236692888359e-05,7.87846571043978e-05,0.2973549375,"Non-significant",4.10355835083124,"MAP2K4","MP2K4_HUMAN",-0.2973549375
0.43240022625,9.357695102875,8.68667515033831,4.62858591301376e-05,0.000172324870409863,1.44541945366603,"SBNO1_HUMAN",38,-9.37512049560178,1.92599075095797e-05,7.92861511446524e-05,-0.43240022625,"Non-significant",4.10080266396487,"SBNO1","SBNO1_HUMAN",0.43240022625
-0.564051390000001,14.052079795,-13.3235974283497,2.53020239554438e-06,1.83286946690255e-05,4.71218355908796,"VATG1_HUMAN",7,9.37482368112825,1.92642113589095e-05,7.92861511446524e-05,0.564051390000001,"Up in D8BM",4.10080266396487,"ATP6V1G1","VATG1_HUMAN",-0.564051390000001
0.441606522500003,11.12588811125,8.97888734390492,3.71587206184434e-05,0.000145098796674099,1.69208462695404,"RED_HUMAN",22,-9.36949899881724,1.93416035035179e-05,7.95658252470241e-05,-0.441606522500003,"Non-significant",4.09927342841303,"IK","RED_HUMAN",0.441606522500003
0.372666358749996,9.756259202625,8.55839177195189,5.10723570795149e-05,0.000186763079315935,1.33493401038303,"INT4_HUMAN",37,-9.36875007209655,1.93525168035628e-05,7.95718849449908e-05,-0.372666358749996,"Non-significant",4.09924035399733,"INTS4","INT4_HUMAN",0.372666358749996
0.398658275000001,13.5590305325,9.60194391650966,2.37278200011029e-05,0.000101266731538884,2.19607170279989,"PPCT_HUMAN",15,-9.36464290539459,1.94124890377569e-05,7.97795563623857e-05,-0.398658275000001,"Non-significant",4.09810838304127,"PCTP","PPCT_HUMAN",0.398658275000001
0.308049200000001,14.29861045,8.5340264897191,5.20432194602318e-05,0.000189983671212774,1.31379388491141,"AMACR_HUMAN",28,-9.35942610774577,1.94889646828315e-05,8.00548164286484e-05,-0.308049200000001,"Non-significant",4.09661253400753,"AMACR","AMACR_HUMAN",0.308049200000001
0.219833135,14.0298227075,7.52598049184338,0.000118304912369915,0.000370565628526946,0.392808395037534,"SF3B2_HUMAN",51,-9.34193418249007,1.97478641841454e-05,8.10787857808874e-05,-0.219833135,"Non-significant",4.09109276383459,"SF3B2","SF3B2_HUMAN",0.219833135
-0.3504824625,14.72026181125,-9.11023004836897,3.37323803423174e-05,0.000134693800459257,1.80075617781991,"CLIC4_HUMAN",19,9.34084554215239,1.97641043004103e-05,8.11059567420442e-05,0.3504824625,"Non-significant",4.09094724831414,"CLIC4","CLIC4_HUMAN",-0.3504824625
0.393162484999998,13.8669384725,8.83265502065575,4.14438546721324e-05,0.000158426417701317,1.56950208538571,"IMA7_HUMAN",24,-9.33568386770309,1.98413092708656e-05,8.13831609947084e-05,-0.393162484999998,"Non-significant",4.08946544576931,"KPNA6","IMA7_HUMAN",0.393162484999998
-0.334941864999999,12.12902355,-9.10517226548629,3.3857525906702e-05,0.000134974793588174,1.79659609547395,"RCN2_HUMAN",19,9.33258679766614,1.98877955620215e-05,8.15341579728986e-05,0.334941864999999,"Non-significant",4.08866040952633,"RCN2","RCN2_HUMAN",-0.334941864999999
-0.283519030000001,15.8341363675,-7.92421688222651,8.46603336690207e-05,0.000280919571719525,0.767857681554444,"PLEC_HUMAN",400,9.33005068954489,1.99259529221643e-05,8.16508785517369e-05,0.283519030000001,"Non-significant",4.08803913795587,"PLEC","PLEC_HUMAN",-0.283519030000001
-0.366559502499998,15.78339290625,-8.63602182364394,4.81126633938259e-05,0.000177713251422681,1.40195695801449,"ODP2_HUMAN",29,9.32627064510003,1.99829785811914e-05,8.1844765044151e-05,0.366559502499998,"Non-significant",4.08700909371259,"DLAT","ODP2_HUMAN",-0.366559502499998
-0.897480487499998,14.56252741625,-9.65088245708426,2.293112845144e-05,9.8464840406107e-05,2.23445625741682,"LYPA2_HUMAN",9,9.32419380635424,2.00143876113599e-05,8.19335955202294e-05,0.897480487499998,"Up in D8BM",4.08653798642789,"LYPLA2","LYPA2_HUMAN",-0.897480487499998
0.360960005000003,16.118498325,8.2923805200651,6.28856310933335e-05,0.000221043780019061,1.10139120538393,"RRBP1_HUMAN",87,-9.32250827131662,2.00399194720389e-05,8.1998291859134e-05,-0.360960005000003,"Non-significant",4.08619519449286,"RRBP1","RRBP1_HUMAN",0.360960005000003
1.2063763155,9.97672283725,9.85243690431167,1.99536669541221e-05,8.83347997669618e-05,2.39078376288268,"CHUR_HUMAN",6,-9.32089227227307,2.00644323300578e-05,8.20587579379218e-05,-1.2063763155,"Up in D1C",4.08587506091028,"CHURC1","CHUR_HUMAN",1.2063763155
0.319640637500001,10.31333541875,8.26765191844889,6.41319413080829e-05,0.00022486195228196,1.07936957289417,"SYNRG_HUMAN",43,-9.30436864830676,2.03170159314825e-05,8.3051468131167e-05,-0.319640637500001,"Non-significant",4.08065268596239,"SYNRG","SYNRG_HUMAN",0.319640637500001
1.4345959425,7.8123815655,10.6274397567521,1.19530840510546e-05,5.92662032154936e-05,2.96686645345587,"SAP30_HUMAN",3,-9.30235112639241,2.03480997344646e-05,8.31382126329626e-05,-1.4345959425,"Up in D1C",4.08019931651474,"SAP30","SAP30_HUMAN",1.4345959425
-0.189096927500003,13.76414227625,-6.89241177397059,0.000207666054026503,0.000590559098984277,-0.236922602726393,"MACF1_HUMAN",301,9.30169259075195,2.03582572841222e-05,8.31394140735786e-05,0.189096927500003,"Non-significant",4.0801930405167,"MACF1","MACF1_HUMAN",-0.189096927500003
-0.389230489999999,12.44662559,-9.25419849369676,3.03800253367118e-05,0.000123408787259346,1.91835532092767,"YAP1_HUMAN",17,9.29838345714928,2.04093850035006e-05,8.33078480360805e-05,0.389230489999999,"Non-significant",4.07931408384872,"YAP1","YAP1_HUMAN",-0.389230489999999
0.579720018750006,10.066447495625,8.84952061168315,4.09222393793012e-05,0.00015693064409833,1.583726817998,"CRNL1_HUMAN",30,-9.29737869506831,2.04249375518327e-05,8.33309770689243e-05,-0.579720018750006,"Up in D1C",4.0791935259728,"CRNKL1","CRNL1_HUMAN",0.579720018750006
0.404462569999998,12.4508675325,8.88446853017346,3.98647828294708e-05,0.000153785013487235,1.61313011434534,"SAE1_HUMAN",22,-9.29314957790416,2.04905452301117e-05,8.35582030694781e-05,-0.404462569999998,"Non-significant",4.07801090815321,"SAE1","SAE1_HUMAN",0.404462569999998
0.494888067750002,10.291673778625,9.00031740072069,3.65737876187802e-05,0.000143319598251371,1.70990713574671,"WWOX_HUMAN",20,-9.29037537797397,2.05337106542416e-05,8.36937365109297e-05,-0.494888067750002,"Non-significant",4.07730704261039,"WWOX","WWOX_HUMAN",0.494888067750002
0.536874532499997,10.51836073375,8.76475093917962,4.36212363267137e-05,0.00016480654459788,1.51199898324457,"TRM1L_HUMAN",36,-9.28953583060042,2.05467937629317e-05,8.37065851269945e-05,-0.536874532499997,"Up in D1C",4.07724037507937,"TRMT1L","TRM1L_HUMAN",0.536874532499997
0.355188847500001,12.27488422375,8.73879072830392,4.44875323469341e-05,0.000167254866258835,1.48991649265848,"HGH1_HUMAN",24,-9.28771385038024,2.05752188095713e-05,8.37818934038051e-05,-0.355188847500001,"Non-significant",4.07684982915583,"HGH1","HGH1_HUMAN",0.355188847500001
0.714475872500008,15.81556069875,8.93837919310525,3.82934601447577e-05,0.000148813082323726,1.658297250288,"RL6_HUMAN",25,-9.28382013530442,2.06361133152143e-05,8.39892801226177e-05,-0.714475872500008,"Up in D1C",4.07577614108915,"RPL6","RL6_HUMAN",0.714475872500008
0.242550614999997,13.1799229375,7.63668592616813,0.000107644594823392,0.000343038294807702,0.498611528278122,"FLII_HUMAN",62,-9.28204540937244,2.06639356030173e-05,8.40339063631678e-05,-0.242550614999997,"Non-significant",4.07554544756547,"FLII","FLII_HUMAN",0.242550614999997
-3.42082953675,8.543366314125,-9.03628245896169,3.56153246116943e-05,0.000140412334495777,1.7397372977431,"RET1_HUMAN",12,9.2818490062188,2.06670171895654e-05,8.40339063631678e-05,3.42082953675,"Up in D8BM",4.07554544756547,"RBP1","RET1_HUMAN",-3.42082953675
0.293661115000003,12.0169160375,10.4445397413339,1.34483344959136e-05,6.51471330264687e-05,2.83434596515661,"NTPCR_HUMAN",14,-9.277536886186,2.07348048526765e-05,8.42688862599856e-05,-0.293661115000003,"Non-significant",4.07433274589529,"NTPCR","NTPCR_HUMAN",0.293661115000003
0.141251325000001,12.0576688025,6.06264024564982,0.000462150751621169,0.00115630317126107,-1.12963628713065,"NUP98_HUMAN",72,-9.26837982582906,2.08795847778604e-05,8.47897773291289e-05,-0.141251325000001,"Non-significant",4.0716565052571,"NUP98","NUP98_HUMAN",0.141251325000001
0.52676200825,10.211423635875,8.71900444283138,4.5160842362327e-05,0.000169032300298426,1.47304884472574,"TFP11_HUMAN",39,-9.26815892005101,2.08830914385184e-05,8.47897773291289e-05,-0.52676200825,"Up in D1C",4.0716565052571,"TFIP11","TFP11_HUMAN",0.52676200825
-0.553638462500004,16.77121067125,-9.47120015033812,2.60141398406478e-05,0.000108997176605455,2.09268813814893,"MYH11_HUMAN",13,9.2604064621769,2.10065733064575e-05,8.52500753009776e-05,0.553638462500004,"Up in D8BM",4.06930522872509,"MYH11","MYH11_HUMAN",-0.553638462500004
-0.614366293249999,8.105089783875,-8.88112565902719,3.99645866727492e-05,0.000153958638512158,1.61032181482076,"DIP2C_HUMAN",25,9.2538139792978,2.11122233772385e-05,8.56375990600304e-05,0.614366293249999,"Up in D8BM",4.06733551710853,"DIP2C","DIP2C_HUMAN",-0.614366293249999
0.381489037499998,13.56344997875,8.50899699405899,5.30622704677558e-05,0.000192536322760531,1.29202534723129,"NOP56_HUMAN",35,-9.25282418185071,2.11281370977016e-05,8.56609271748566e-05,-0.381489037499998,"Non-significant",4.06721722920696,"NOP56","NOP56_HUMAN",0.381489037499998
0.791187286500005,9.5019500255,9.15112110887351,3.27395643456515e-05,0.000131334819684138,1.83431762425197,"MKRN1_HUMAN",14,-9.2502085043837,2.11702560974008e-05,8.57904272331691e-05,-0.791187286500005,"Up in D1C",4.0665611693978,"MKRN1","MKRN1_HUMAN",0.791187286500005
0.319104432500001,14.90938508375,8.21344950024706,6.69622749389683e-05,0.000232752583695078,1.03091171135524,"SYYC_HUMAN",44,-9.24646361861542,2.12307221909647e-05,8.59754547962361e-05,-0.319104432500001,"Non-significant",4.06562551815238,"YARS1","SYYC_HUMAN",0.319104432500001
0.351471899999996,16.548942565,8.85712905565308,4.06893545382808e-05,0.000156250828885271,1.59013645703669,"PCBP2_HUMAN",21,-9.24611785645083,2.1236314733155e-05,8.59754547962361e-05,-0.351471899999996,"Non-significant",4.06562551815238,"PCBP2","PCBP2_HUMAN",0.351471899999996
-0.233740807499998,12.91716027375,-7.57681007533477,0.000113269583256484,0.000357182685098731,0.44153756628261,"KPBB_HUMAN",55,9.24496432566983,2.12549845090904e-05,8.59891171590379e-05,0.233740807499998,"Non-significant",4.0655565098826,"PHKB","KPBB_HUMAN",-0.233740807499998
0.582627775000002,14.0525929925,11.2935888333121,7.89749081294449e-06,4.28641017786923e-05,3.43285410838925,"PTH2_HUMAN",8,-9.24464891779015,2.12600925565826e-05,8.59891171590379e-05,-0.582627775000002,"Up in D1C",4.0655565098826,"PTRH2","PTH2_HUMAN",0.582627775000002
0.360523697500003,17.17040038125,8.3922693406498,5.81216494214311e-05,0.000207940315353668,1.18980150572058,"DHSO_HUMAN",40,-9.24146533783989,2.13117279427088e-05,8.61566210211476e-05,-0.360523697500003,"Non-significant",4.06471134198313,"SORD","DHSO_HUMAN",0.360523697500003
0.376580474999999,12.62829101,8.81229885481737,4.20834431484472e-05,0.000160145075529689,1.55230293263412,"GOLM2_HUMAN",22,-9.23852326923145,2.13595712422565e-05,8.63086414194534e-05,-0.376580474999999,"Non-significant",4.06394571954664,"GOLM2","GOLM2_HUMAN",0.376580474999999
-0.276837587500001,12.09643638125,-9.41372831608053,2.70971192291506e-05,0.000112679633933158,2.04685347698769,"ARSL_HUMAN",17,9.23721132273711,2.13809446570188e-05,8.63536092544379e-05,0.276837587500001,"Non-significant",4.06371950584952,"ARSL","ARSL_HUMAN",-0.276837587500001
-0.264753105,14.9079548125,-8.30981488106216,6.20233479876247e-05,0.00021846836614613,1.11688480626174,"SEPT7_HUMAN",27,9.23518042484228,2.14140780924816e-05,8.64460077785094e-05,0.264753105,"Non-significant",4.06325505837384,"SEPTIN7","SEPT7_HUMAN",-0.264753105
-0.364356280000003,12.41683376,-9.80963140113198,2.05475348630881e-05,9.02998807929978e-05,2.35781772359103,"BROX_HUMAN",14,9.22997708648573,2.14992318941465e-05,8.6748217154505e-05,0.364356280000003,"Non-significant",4.06173944204622,"BROX","BROX_HUMAN",-0.364356280000003
-0.320575712500002,11.55797219375,-8.21450910730174,6.69056134638988e-05,0.000232747592194471,1.03186151377188,"NED4L_HUMAN",43,9.22776464766179,2.1535553943574e-05,8.68531981772179e-05,0.320575712500002,"Non-significant",4.06121418498723,"NEDD4L","NED4L_HUMAN",-0.320575712500002
-0.892396092249999,7.945031583375,-9.09027668585973,3.42291449339804e-05,0.000136093142758736,1.78433290479828,"IMDH1_HUMAN",14,9.22488194868075,2.15829830639803e-05,8.70028523416022e-05,0.892396092249999,"Up in D8BM",4.06046650903756,"IMPDH1","IMDH1_HUMAN",-0.892396092249999
0.156393527499999,14.67607545875,6.65047197758128,0.000260187392182297,0.000716237599185035,-0.488880931356817,"SC24C_HUMAN",44,-9.22170274913686,2.16354263801286e-05,8.71725664235679e-05,-0.156393527499999,"Non-significant",4.05962016788165,"SEC24C","SC24C_HUMAN",0.156393527499999
0.301740170000002,18.04532218,8.12861614663533,7.16790835818805e-05,0.000244653358610508,0.954543935172957,"AATM_HUMAN",42,-9.21090804740479,2.18145623030882e-05,8.78523390600718e-05,-0.301740170000002,"Non-significant",4.05624667096597,"GOT2","AATM_HUMAN",0.301740170000002
0.582043647500001,11.06806468875,8.69338608422981,4.60497520073524e-05,0.000171673312547534,1.45116183054728,"OTUD4_HUMAN",44,-9.20368483184976,2.19353587358101e-05,8.82966278816346e-05,-0.582043647500001,"Up in D1C",4.05405588215701,"OTUD4","OTUD4_HUMAN",0.582043647500001
-0.458574295,10.731102945,-11.9655427131312,5.3139193754111e-06,3.15429763488311e-05,3.878307039853,"BAG1_HUMAN",9,9.20192198999909,2.19649531090934e-05,8.83735511964432e-05,0.458574295,"Non-significant",4.05367769299756,"BAG1","BAG1_HUMAN",-0.458574295
-0.402890205,12.9421586975,-9.3983506239073,2.7395463831688e-05,0.000113774355079531,2.03454873174063,"CCD25_HUMAN",15,9.19506657200548,2.20804673504932e-05,8.87959252372649e-05,0.402890205,"Non-significant",4.05160696313552,"CCDC25","CCD25_HUMAN",-0.402890205
-0.6689753525,11.78297686625,-10.0165727033847,1.78496499261492e-05,8.09766949556036e-05,2.51604172722692,"SNF8_HUMAN",9,9.18102948512796,2.23191245967454e-05,8.97128761211096e-05,0.6689753525,"Up in D8BM",4.04714521997679,"SNF8","SNF8_HUMAN",-0.6689753525
0.792671443,10.427852036,9.65389449376097,2.28830904774865e-05,9.83086491512403e-05,2.23681321174801,"EXOS9_HUMAN",9,-9.17490843770103,2.24240985365537e-05,9.0091862042236e-05,-0.792671443,"Up in D1C",4.04531443687633,"EXOSC9","EXOS9_HUMAN",0.792671443
0.276453017499996,17.64612102625,8.19741648700731,6.78262555157145e-05,0.000234787477512098,1.01652796694903,"HAOX1_HUMAN",30,-9.17058786573991,2.24985281804166e-05,9.03478294581856e-05,-0.276453017499996,"Non-significant",4.04408227659122,"HAO1","HAOX1_HUMAN",0.276453017499996
0.7123427375,11.87023854375,8.7507804284178,4.40850456452106e-05,0.000166122004064618,1.50012208274354,"DHX8_HUMAN",40,-9.16746878606396,2.2552432109279e-05,9.04618261029916e-05,-0.7123427375,"Up in D1C",4.04353464963843,"DHX8","DHX8_HUMAN",0.7123427375
-0.484797953499999,10.18587946825,-8.69919264074968,4.58465587827572e-05,0.000171142889273632,1.45612737019015,"PROX1_HUMAN",27,9.16744077226255,2.25529168993624e-05,9.04618261029916e-05,0.484797953499999,"Non-significant",4.04353464963843,"PROX1","PROX1_HUMAN",-0.484797953499999
0.240069149999997,11.9207252275,7.61819686286916,0.000109347295596435,0.000347021217839742,0.481025291644308,"NU133_HUMAN",51,-9.16708282171988,2.25591124058e-05,9.04618261029916e-05,-0.240069149999997,"Non-significant",4.04353464963843,"NUP133","NU133_HUMAN",0.240069149999997
0.45945573,10.57427013,9.39654910642487,2.74306574407985e-05,0.000113785930890005,2.03310608242421,"MUL1_HUMAN",14,-9.16443426545426,2.26050136855664e-05,9.05600672881894e-05,-0.45945573,"Non-significant",4.04306326346501,"MUL1","MUL1_HUMAN",0.45945573
-0.5156378775,10.40086889375,-8.57698169578858,5.03453462435265e-05,0.000184585003691468,1.35102970692271,"RLGPB_HUMAN",49,9.16402814001892,2.2612061370157e-05,9.05600672881894e-05,0.5156378775,"Up in D8BM",4.04306326346501,"RALGAPB","RLGPB_HUMAN",-0.5156378775
0.529320482500001,12.51748788375,9.59868702648741,2.37819402654999e-05,0.000101395030095042,2.1935111805628,"NDUF2_HUMAN",12,-9.16366842374404,2.26183057522522e-05,9.05600672881894e-05,-0.529320482500001,"Up in D1C",4.04306326346501,"NDUFAF2","NDUF2_HUMAN",0.529320482500001
-0.355187417500003,14.05912685375,-8.43235801123685,5.6325175949482e-05,0.000202837026096683,1.22504047426856,"ANT3_HUMAN",31,9.16319154348698,2.26265869864666e-05,9.05600672881894e-05,0.355187417500003,"Non-significant",4.04306326346501,"SERPINC1","ANT3_HUMAN",-0.355187417500003
0.355513092500004,13.61966657625,8.78103686954149,4.30874907166965e-05,0.000163522944282321,1.52582432451685,"HEMO_HUMAN",21,-9.16140083760453,2.26577137394884e-05,9.06416085003074e-05,-0.355513092500004,"Non-significant",4.04267239620943,"HPX","HEMO_HUMAN",0.355513092500004
0.421099184999999,10.3022017475,10.0746211213438,1.71665127827829e-05,7.88107495893667e-05,2.55991035878184,"NAA30_HUMAN",12,-9.15779037542989,2.272061829649e-05,9.08277400830635e-05,-0.421099184999999,"Non-significant",4.04178149151089,"NAA30","NAA30_HUMAN",0.421099184999999
0.637712001500002,9.09173321725,8.86132678126117,4.05615077392231e-05,0.000155880296136877,1.5936707978208,"RPC3_HUMAN",21,-9.15749390422845,2.27257923638843e-05,9.08277400830635e-05,-0.637712001500002,"Up in D1C",4.04178149151089,"POLR3C","RPC3_HUMAN",0.637712001500002
0.710129975000001,14.7858048675,11.7924929704034,5.87314838097153e-06,3.41647810236087e-05,3.76581912389855,"RS29_HUMAN",6,-9.156046868624,2.27510652492597e-05,9.0885653547872e-05,-0.710129975000001,"Up in D1C",4.04150466547685,"RPS29","RS29_HUMAN",0.710129975000001
-0.302531957500001,10.46288669125,-8.93387151130509,3.84221321244693e-05,0.000149175565028628,1.65452945906391,"LCMT1_HUMAN",19,9.15068279864477,2.28450255237401e-05,9.1217773633162e-05,0.302531957500001,"Non-significant",4.03992053186083,"LCMT1","LCMT1_HUMAN",-0.302531957500001
0.529398915000002,12.7889709475,9.38965986863065,2.75657141946295e-05,0.00011417759456832,2.02758701104021,"FAM3C_HUMAN",13,-9.14749282400485,2.2901109288801e-05,9.13984139182311e-05,-0.529398915000002,"Up in D1C",4.03906134072718,"FAM3C","FAM3C_HUMAN",0.529398915000002
-0.4093997475,12.56011545625,-10.1405661417566,1.64260554133444e-05,7.59903835461081e-05,2.6094779763527,"CATF_HUMAN",12,9.1458652352317,2.29297838044465e-05,9.14695445753333e-05,0.4093997475,"Non-significant",4.03872348325137,"CTSF","CATF_HUMAN",-0.4093997475
0.277589800000001,12.2772514825,7.85362145834035,8.97433263718471e-05,0.000294681144522127,0.702480720665331,"TENS3_HUMAN",54,-9.14148683220998,2.30071215768075e-05,9.17346394375166e-05,-0.277589800000001,"Non-significant",4.03746664169178,"TNS3","TENS3_HUMAN",0.277589800000001
0.62603593,11.2979606375,13.2639911348257,2.61004107021054e-06,1.87234350474933e-05,4.67728608512284,"UB2E2_HUMAN",6,-9.13726247638465,2.30820156238169e-05,9.19897445357695e-05,-0.62603593,"Up in D1C",4.03626058721734,"UBE2E2","UB2E2_HUMAN",0.62603593
0.760599137499998,10.77106094375,8.70547706847838,4.56277816716338e-05,0.000170401671116615,1.46149844991279,"TUT7_HUMAN",61,-9.1290974990679,2.32275493272902e-05,9.25259987144278e-05,-0.760599137499998,"Up in D1C",4.03373621848549,"TUT7","TUT7_HUMAN",0.760599137499998
-0.235477922499996,16.17591595625,-8.74921014591309,4.41375245729315e-05,0.000166235565069365,1.49878612978027,"CAPZB_HUMAN",20,9.12445951246381,2.33106754166628e-05,9.28132655111247e-05,0.235477922499996,"Non-significant",4.03238994698641,"CAPZB","CAPZB_HUMAN",-0.235477922499996
0.6878147125,8.86922740925,8.69160960197911,4.61121205491194e-05,0.000171753894877829,1.44964209956237,"MSH3_HUMAN",43,-9.12353550040045,2.33272761867263e-05,9.2835510376731e-05,-0.6878147125,"Up in D1C",4.03228587064781,"MSH3","MSH3_HUMAN",0.6878147125
0.561926364250002,9.881725072875,8.87544195871967,4.01349255000337e-05,0.000154544215184917,1.60554497475223,"RBM45_HUMAN",19,-9.12034864922534,2.3384632812539e-05,9.30198536936722e-05,-0.561926364250002,"Up in D1C",4.03142434790428,"RBM45","RBM45_HUMAN",0.561926364250002
0.367973332499998,11.44016170625,8.28570937587448,6.32191445713016e-05,0.000222030903996459,1.09545562773775,"MET_HUMAN",44,-9.11930288510058,2.34034888088461e-05,9.30509467781906e-05,-0.367973332499998,"Non-significant",4.03127920363529,"MET","MET_HUMAN",0.367973332499998
-0.2881577025,10.30186569625,-9.05650143303802,3.50889587071554e-05,0.000138856729081039,1.75646320869734,"RMD5A_HUMAN",18,9.11746550987598,2.3436659507627e-05,9.31388981564298e-05,0.2881577025,"Non-significant",4.03086890412514,"RMND5A","RMD5A_HUMAN",-0.2881577025
0.264948842499994,17.91031551375,7.70334760225747,0.000101748511971121,0.000326843829041379,0.56174090191735,"PCKGM_HUMAN",64,-9.11495645964034,2.34820413216881e-05,9.32334334336755e-05,-0.264948842499994,"Non-significant",4.03042832206637,"PCK2","PCKGM_HUMAN",0.264948842499994
-0.197100162749997,9.583124160625,-7.2441186633674,0.000151229222991149,0.000453470700820641,0.11785605033073,"TPC10_HUMAN",43,9.11492728429287,2.34825696025262e-05,9.32334334336755e-05,0.197100162749997,"Non-significant",4.03042832206637,"TRAPPC10","TPC10_HUMAN",-0.197100162749997
-0.259166002500001,11.59510958125,-8.23848946825011,6.56376177499771e-05,0.000229187854189957,1.05333018458843,"ANAG_HUMAN",26,9.10931747067355,2.35843950550465e-05,9.35936280221218e-05,0.259166002500001,"Non-significant",4.02875371759769,"NAGLU","ANAG_HUMAN",-0.259166002500001
-0.272682905000003,11.4840987925,-10.466336620836,1.32594773926375e-05,6.43061766067556e-05,2.8502468049809,"SYHM_HUMAN",14,9.10788118513142,2.36105450394457e-05,9.3653310182347e-05,0.272682905000003,"Non-significant",4.02847686785072,"HARS2","SYHM_HUMAN",-0.272682905000003
0.315192462500001,11.59843933625,8.41356578167315,5.71593910334638e-05,0.000205162072980427,1.20853883683877,"FTO_HUMAN",26,-9.09760529335479,2.37985858265786e-05,9.43547883030251e-05,-0.315192462500001,"Non-significant",4.02523605542682,"FTO","FTO_HUMAN",0.315192462500001
-3.5360794065,7.81268525125,-8.84575123504677,4.10381720137871e-05,0.000157303661620833,1.58054963775871,"ASM3B_HUMAN",13,9.09126760497997,2.39153973316639e-05,9.4773335264972e-05,3.5360794065,"Up in D8BM",4.02331383540679,"SMPDL3B","ASM3B_HUMAN",-3.5360794065
0.328752042500003,15.06917428875,8.08028971749538,7.45327649333002e-05,0.000252202599607703,0.910750404394864,"USO1_HUMAN",51,-9.0783070592375,2.415628290806e-05,9.5682945785732e-05,-0.328752042500003,"Non-significant",4.01916546254886,"USO1","USO1_HUMAN",0.328752042500003
-0.38519501825,10.077925563375,-8.31698262381734,6.16727105804588e-05,0.000217505973842128,1.12324692913928,"BCR_HUMAN",41,9.07625254297357,2.41947174616231e-05,9.579017072993e-05,0.38519501825,"Non-significant",4.01867905268305,"BCR","BCR_HUMAN",-0.38519501825
0.881534098249999,10.226011275875,10.345933293054,1.43416107631388e-05,6.85482963359314e-05,2.76204248120185,"RETR1_HUMAN",6,-9.06941256130978,2.4323170243157e-05,9.62535220561363e-05,-0.881534098249999,"Up in D1C",4.016583370063,"RETREG1","RETR1_HUMAN",0.881534098249999
-0.246551272500001,11.95513236625,-8.5709651365826,5.05793556882057e-05,0.000185281785787,1.34582356563567,"ARSD_HUMAN",21,9.06830037870945,2.43441288644293e-05,9.62912539644647e-05,0.246551272500001,"Non-significant",4.01641315760513,"ARSD","ARSD_HUMAN",-0.246551272500001
0.490279435250002,10.192974447375,8.74546065120267,4.42631181344948e-05,0.000166634132539373,1.49559535175641,"EDC3_HUMAN",21,-9.06345548456928,2.44356653668063e-05,9.66079846983161e-05,-0.490279435250002,"Non-significant",4.01498697744465,"EDC3","EDC3_HUMAN",0.490279435250002
0.241386649999999,11.37724793,7.86283963573846,8.9060499544541e-05,0.000293124150980451,0.711044082091934,"ATX2_HUMAN",32,-9.0610334701187,2.44815700414239e-05,9.67440946456454e-05,-0.241386649999999,"Non-significant",4.01437553526081,"ATXN2","ATX2_HUMAN",0.241386649999999
-0.333087442500005,15.88632726625,-8.60391111260976,4.93127979575185e-05,0.000181430630285431,1.37429469579063,"GBB2_HUMAN",22,9.05785840632452,2.45418938199514e-05,9.69370304631538e-05,0.333087442500005,"Non-significant",4.01351028844263,"GNB2","GBB2_HUMAN",-0.333087442500005
0.538732525,11.20389986,8.50230009916505,5.3338729123041e-05,0.000193456173742733,1.28619197000875,"PRP16_HUMAN",52,-9.05710662890002,2.45562013985126e-05,9.69481131560014e-05,-0.538732525,"Up in D1C",4.01346063892061,"DHX38","PRP16_HUMAN",0.538732525
-0.259608267500001,11.31540226625,-8.10415759582402,7.31076830193744e-05,0.000247980479802534,0.932405969585272,"HOOK2_HUMAN",28,9.05574614119647,2.45821175255371e-05,9.7004994673573e-05,0.259608267500001,"Non-significant",4.01320590384379,"HOOK2","HOOK2_HUMAN",-0.259608267500001
-3.38737356625,8.483934104375,-8.7987337507266,4.25158386623693e-05,0.000161498875207351,1.54082310544687,"MATN3_HUMAN",20,9.05391633285964,2.46170221692767e-05,9.70565598436881e-05,3.38737356625,"Up in D8BM",4.01297510625565,"MATN3","MATN3_HUMAN",-3.38737356625
