"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.207850929999999,15.93687129,4.6942565445325,0.00207868729723332,0.00779068707353473,-2.3929984672273,"1433T_HUMAN",13,4.52703514486283,0.00220041269175854,0.00788574769508196,0.207850929999999,"Non-significant",2.10315712231562,"YWHAQ","1433T_HUMAN"
-0.175369979999999,11.51102197,-6.72295749581191,0.000243083174181852,0.00157611390398371,-0.0171408560245734,"SELS_HUMAN",9,-4.52582087923704,0.00220380761964981,0.00789455776711782,-0.175369979999999,"Non-significant",2.10267219303753,"SELENOS","SELS_HUMAN"
0.0974626525000009,14.12721371625,3.81104317083528,0.00631338466633053,0.0187510639015152,-3.60475623923508,"ADRO_HUMAN",36,4.52513953991747,0.00220571505908751,0.00789803408370798,0.0974626525000009,"Non-significant",2.10248099641179,"FDXR","ADRO_HUMAN"
-0.933033108250001,7.778816401875,-4.47464572734255,0.00271049969051332,0.00953937448490054,-2.68403474934473,"KCD12_HUMAN",7,-4.52202203012236,0.00221446568101823,0.00792456519823851,-0.933033108250001,"Up in D5BM",2.1010245571463,"KCTD12","KCD12_HUMAN"
0.168666365,10.684674265,4.11420608384603,0.00425548392012058,0.0136741565866766,-3.17658538226059,"AQR_HUMAN",58,4.5218303964608,0.00221500481754063,0.00792456519823851,0.168666365,"Non-significant",2.1010245571463,"AQR","AQR_HUMAN"
0.120804550000001,13.1416879875,4.26389351736084,0.00352022226029592,0.0117049125964632,-2.96980844871922,"COQ5_HUMAN",21,4.52042072563177,0.00221897515001382,0.00792984556162021,0.120804550000001,"Non-significant",2.10073527073905,"COQ5","COQ5_HUMAN"
0.163128137500001,14.62783872875,6.1423858336828,0.000426587068925664,0.002402819459375,-0.64262843005289,"NP1L1_HUMAN",10,4.52026119295972,0.0022194249622206,0.00792984556162021,0.163128137500001,"Non-significant",2.10073527073905,"NAP1L1","NP1L1_HUMAN"
0.1583781225,10.45719623625,4.93858075877393,0.00156000073690546,0.00629084257771906,-2.07732768187599,"CBR3_HUMAN",13,4.52012402140619,0.00221981180545013,0.00792984556162021,0.1583781225,"Non-significant",2.10073527073905,"CBR3","CBR3_HUMAN"
0.160738229999998,11.1522377725,4.34635395727903,0.00317549251504658,0.0107797931572,-2.85724321040583,"MAPK2_HUMAN",20,4.51997084787531,0.00222024386349789,0.00792984556162021,0.160738229999998,"Non-significant",2.10073527073905,"MAPKAPK2","MAPK2_HUMAN"
0.1991257675,11.95671200875,4.71235586045781,0.00203435310097807,0.00765516173577863,-2.36932095282476,"RT25_HUMAN",13,4.51766160859958,0.00222676869155462,0.007949781152526,0.1991257675,"Non-significant",2.0996448267597,"MRPS25","RT25_HUMAN"
0.142439367499996,10.59455609375,4.08147905140316,0.00443766391710758,0.0141471517236384,-3.22220903064732,"BRD4_HUMAN",36,4.51220105948818,0.00224228105131993,0.00800177264249604,0.142439367499996,"Non-significant",2.09681379256114,"BRD4","BRD4_HUMAN"
0.128409622500001,11.01659858125,4.51587846360879,0.00257735549046778,0.00917033745426465,-2.6288647856952,"HDA10_HUMAN",17,4.51138888564687,0.00224459833747727,0.0080066523007177,0.128409622500001,"Non-significant",2.09654903088566,"HDAC10","HDA10_HUMAN"
0.145267962500004,17.48411631625,4.23825916040267,0.00363558405382254,0.0120221019967321,-3.0049970027535,"PGAM1_HUMAN",23,4.50584729070118,0.00226047948262127,0.00805667598443875,0.145267962500004,"Non-significant",2.09384410203795,"PGAM1","PGAM1_HUMAN"
0.439501881499996,8.31725710625,4.36052229544146,0.00312007453816185,0.0106378101880327,-2.83799924542411,"KIFC3_HUMAN",24,4.50582843882216,0.00226053371730901,0.00805667598443875,0.439501881499996,"Non-significant",2.09384410203795,"KIFC3","KIFC3_HUMAN"
0.2160666025,14.89388024625,4.56116760481428,0.00243934182350566,0.00879812247767617,-2.56854775882994,"RAB10_HUMAN",14,4.50456994717576,0.0022641574663517,0.00806618059335523,0.2160666025,"Non-significant",2.09333205881989,"RAB10","RAB10_HUMAN"
0.221257207499999,10.71890616375,4.20742273909534,0.00377986958639748,0.0123925855841208,-3.0474488052807,"DHX30_HUMAN",60,4.50333067321479,0.00226773207448777,0.00807550217822452,0.221257207499999,"Non-significant",2.09283046138688,"DHX30","DHX30_HUMAN"
0.182081460999997,9.29483711725,4.55338639681851,0.00246246421650358,0.0088512199918587,-2.57889003127549,"TRI15_HUMAN",15,4.50242428098673,0.0022703504050924,0.0080791515873947,0.182081460999997,"Non-significant",2.09263424321783,"TRIM15","TRI15_HUMAN"
0.1840136,10.8644891975,4.92868129277324,0.00157798934827887,0.00634886501987714,-2.0899523275025,"SCAM1_HUMAN",12,4.50231238324646,0.00227067387715483,0.0080791515873947,0.1840136,"Non-significant",2.09263424321783,"SCAMP1","SCAM1_HUMAN"
0.133396625000001,12.4757938375,4.41632139342069,0.00291191325938508,0.0100551072770819,-2.76248842023738,"CC50A_HUMAN",18,4.49924279816257,0.00227956702134524,0.00810737148646373,0.133396625000001,"Non-significant",2.09111992679461,"TMEM30A","CC50A_HUMAN"
0.896269557499998,9.670310854,5.01860885638412,0.00142263015289618,0.00588099536967236,-1.97578013718952,"CSRP3_HUMAN",1,4.49771292412764,0.00228401352836703,0.00811975960801589,0.896269557499998,"Up in D8C",2.09045682820434,"CSRP3","CSRP3_HUMAN"
0.180953024999999,12.335263015,4.21424939684987,0.00374739549600169,0.012338101513855,-3.03803920843569,"LEMD2_HUMAN",29,4.49567049062307,0.00228996452208981,0.00813722594481022,0.180953024999999,"Non-significant",2.08952362486441,"LEMD2","LEMD2_HUMAN"
-0.21412038825,8.622478246625,-4.3856138296302,0.00302451577885101,0.0103886077831847,-2.80398898312497,"TERF2_HUMAN",18,-4.49536454095015,0.00229085741689817,0.00813722594481022,-0.21412038825,"Non-significant",2.08952362486441,"TERF2","TERF2_HUMAN"
-0.692152738249998,9.076965212875,-4.51382619639331,0.00258380972679736,0.00918554710551455,-2.63160499460934,"PG12A_HUMAN",7,-4.49458889999008,0.00229312277873523,0.00814184157622546,-0.692152738249998,"Up in D5BM",2.08927735236689,"PLA2G12A","PG12A_HUMAN"
-0.198241472499999,10.95911085625,-4.51536516418311,0.00257896811746972,0.00917220348614021,-2.62955009198439,"HEPS_HUMAN",15,-4.49422741473188,0.00229417937902136,0.00814216336242993,-0.198241472499999,"Non-significant",2.08926018828797,"HPN","HEPS_HUMAN"
0.131718395,12.37354958,4.25861177830608,0.00354365976061241,0.0117726147921346,-2.97705118287852,"RM39_HUMAN",21,4.49261764557352,0.00229889109397854,0.00815213045619568,0.131718395,"Non-significant",2.08872887905651,"MRPL39","RM39_HUMAN"
-0.139148235,17.3526761525,-4.03111402905021,0.00473486921945846,0.0148185676117006,-3.29270846234486,"SBP1_HUMAN",40,-4.4926070758148,0.00229892206600749,0.00815213045619568,-0.139148235,"Non-significant",2.08872887905651,"SELENBP1","SBP1_HUMAN"
0.209253311249999,10.060453891875,4.94011538100404,0.00155723247699806,0.0062895691954416,-2.07537184836485,"RHOD_HUMAN",11,4.49170154759372,0.00230157718044478,0.00815811356348574,0.209253311249999,"Non-significant",2.08841025346218,"RHOD","RHOD_HUMAN"
-0.248270990000002,11.590173005,-5.51702233826026,0.000817247584590513,0.00384316723999653,-1.36353454313131,"GSTA4_HUMAN",8,-4.49097851647306,0.00230369959420546,0.00816220423688852,-0.248270990000002,"Non-significant",2.08819254239245,"GSTA4","GSTA4_HUMAN"
-0.221699955000011,16.0624703175,-4.61266168239016,0.00229221422237016,0.00841143825875406,-2.50032393730313,"ABHEB_HUMAN",13,-4.48984300961035,0.00230703711649776,0.00817059489704187,-0.221699955000011,"Non-significant",2.08774632154631,"ABHD14B","ABHEB_HUMAN"
0.258494377500002,10.27636599375,4.71415117781591,0.00203001261313139,0.00764224042701407,-2.36697487933753,"GFOD2_HUMAN",11,4.48923620656525,0.00230882281606709,0.00817348488728665,0.258494377500002,"Non-significant",2.08759273604677,"GFOD2","GFOD2_HUMAN"
0.248365640000003,13.5659557575,4.55656888905755,0.00245297821340166,0.00883218853513995,-2.57465902235461,"TSN_HUMAN",13,4.48803264547384,0.0023123691178651,0.00818260255855792,0.248365640000003,"Non-significant",2.08710854265465,"TSN","TSN_HUMAN"
0.658304691,9.15629625325,4.6616479815248,0.00216127374874339,0.00803944237782789,-2.43577548947793,"EAA3_HUMAN",5,4.48570908237768,0.00231923233562535,0.0082034449672623,0.658304691,"Up in D8C",2.08600373102058,"SLC1A1","EAA3_HUMAN"
0.194572685000001,10.76686585,4.58540588907268,0.00236883335806309,0.00861756425339396,-2.53638742767387,"ENOG_HUMAN",14,4.48520095479108,0.00232073617527252,0.00820532098211915,0.194572685000001,"Non-significant",2.08590442520973,"ENO2","ENOG_HUMAN"
0.335621595499997,8.68903028975,4.73473763866066,0.00198096437601571,0.0075146483912855,-2.34010604728966,"KLH42_HUMAN",9,4.48308334605419,0.00232701485244209,0.00822175933532286,0.335621595499997,"Non-significant",2.08503523989707,"KLHL42","KLH42_HUMAN"
-2.11647617825,7.200401246375,-4.36027131829705,0.00312104693261418,0.0106378101880327,-2.83833988389462,"F264_HUMAN",12,-4.48297471280367,0.0023273374476485,0.00822175933532286,-2.11647617825,"Up in D5BM",2.08503523989707,"PFKFB4","F264_HUMAN"
-0.100522755000002,14.42758262,-4.01043458133173,0.00486312568794197,0.015137107246552,-3.32175512661304,"CCD47_HUMAN",25,-4.48264672652697,0.00232831172540226,0.00822175933532286,-0.100522755000002,"Non-significant",2.08503523989707,"CCDC47","CCD47_HUMAN"
0.137469290000002,11.96744275,4.39169853826217,0.00300182946562305,0.0103275185982599,-2.79575497134831,"MYD88_HUMAN",18,4.47719371883045,0.00234457515011837,0.00827572191806855,0.137469290000002,"Non-significant",2.08219411098327,"MYD88","MYD88_HUMAN"
0.386941672500001,13.58495986375,4.86530949680676,0.0016987201273318,0.00669089343611202,-2.17110010898926,"DNS2A_HUMAN",7,4.47377701876571,0.00235482846934262,0.00830843414319335,0.386941672500001,"Non-significant",2.08048081821938,"DNASE2","DNS2A_HUMAN"
0.1021451925,14.50893068125,3.98274236381629,0.0050408404875975,0.0155866634152455,-3.36074278750039,"LIS1_HUMAN",26,4.47135837008915,0.00236211625502103,0.00832152431561691,0.1021451925,"Non-significant",2.07979711346583,"PAFAH1B1","LIS1_HUMAN"
-0.119760990000003,16.5540120625,-4.26550171348008,0.00351311970029809,0.0116951366326274,-2.96760394479822,"RLA0_HUMAN",20,-4.47130803405314,0.00236226818682892,0.00832152431561691,-0.119760990000003,"Non-significant",2.07979711346583,"RPLP0","RLA0_HUMAN"
-0.165050984999993,18.757478475,-4.06040919087038,0.00455944669607219,0.0144316846418297,-3.25165975061837,"CH60_HUMAN",60,-4.47127628360804,0.00236236402628774,0.00832152431561691,-0.165050984999993,"Non-significant",2.07979711346583,"HSPD1","CH60_HUMAN"
0.151763202499998,12.95713555875,4.29508209832782,0.00338523842166816,0.011336581110942,-2.92712042760933,"FA98B_HUMAN",20,4.47123535873612,0.00236248756522378,0.00832152431561691,0.151763202499998,"Non-significant",2.07979711346583,"FAM98B","FA98B_HUMAN"
-0.156602622499996,11.25187575875,-4.20740246446294,0.00377996648911789,0.0123925855841208,-3.04747676075843,"TFR2_HUMAN",24,-4.46959486035553,0.0023674455054704,0.00833550466399749,-0.156602622499996,"Non-significant",2.07906810115638,"TFR2","TFR2_HUMAN"
-0.0856854924999997,12.51519453375,-3.47846033335825,0.00988559862503508,0.0267326630768113,-4.08794905976449,"JIP4_HUMAN",70,-4.46890408391892,0.00236953657514594,0.00833938362918795,-0.0856854924999997,"Non-significant",2.07886604724412,"SPAG9","JIP4_HUMAN"
-0.458819627250001,9.799244761125,-5.02859602881335,0.00140644725220947,0.00582838932589659,-1.96317115526996,"DRA_HUMAN",5,-4.46385842979047,0.00238487165227356,0.0083898510672011,-0.458819627250001,"Non-significant",2.07624574849988,"HLA-DRA","DRA_HUMAN"
0.516909599249999,9.925007581875,4.44366934443303,0.00281549611975833,0.00982683925194326,-2.72564146408172,"GP108_HUMAN",10,4.46263022387672,0.00238862085211645,0.00839953490299941,0.516909599249999,"Up in D8C",2.07574476092062,"GPR108","GP108_HUMAN"
-0.255498412499998,14.20480799875,-4.82929016285614,0.00177186537246973,0.00690798021486925,-2.21747832007232,"NDUA7_HUMAN",10,-4.46126586197278,0.00239279321667639,0.00841069809147844,-0.255498412499998,"Non-significant",2.07516795608144,"NDUFA7","NDUA7_HUMAN"
-0.179595707500003,11.60871923125,-4.35830016514972,0.00312869560084252,0.0106593154459579,-2.84101554060551,"PPA6_HUMAN",18,-4.46050133558524,0.00239513469410035,0.00841223590914668,-0.179595707500003,"Non-significant",2.0750885566462,"ACP6","PPA6_HUMAN"
0.2538061125,10.92997264625,4.26472338646631,0.00351655520193762,0.0117019517556779,-2.96867082448194,"CNNM3_HUMAN",27,4.46047129828153,0.00239522673887199,0.00841223590914668,0.2538061125,"Non-significant",2.0750885566462,"CNNM3","CNNM3_HUMAN"
0.117484569999998,11.3909223075,3.98380728561666,0.00503387706928379,0.0155708439695387,-3.35924157756863,"SPE39_HUMAN",30,4.45896821868939,0.00239983762835821,0.00842491935419883,0.117484569999998,"Non-significant",2.07443424763099,"VIPAS39","SPE39_HUMAN"
-0.194254635000007,16.1637197725,-4.34994063481221,0.00316136229537073,0.0107578210689059,-2.85236895683759,"RS7_HUMAN",18,-4.45547995078418,0.00241057567682173,0.00845909341379281,-0.194254635000007,"Non-significant",2.07267617909865,"RPS7","RS7_HUMAN"
0.4869487275,10.00232183875,5.19465249602632,0.00116517538300785,0.00505469032597692,-1.75558260362374,"ZN428_HUMAN",4,4.45393338906216,0.00241535326148973,0.00847233151939115,0.4869487275,"Non-significant",2.07199705877577,"ZNF428","ZN428_HUMAN"
0.176224945,10.7278119325,4.07679809585225,0.00446440974555153,0.0142001923566996,-3.22874664427042,"SYMPK_HUMAN",61,4.4533343817304,0.00241720646707943,0.0084734428593179,0.176224945,"Non-significant",2.07194009486399,"SYMPK","SYMPK_HUMAN"
0.156545637500004,10.79148745375,4.28107918154194,0.00344512851305834,0.0114914872325163,-2.94626933336551,"RINT1_HUMAN",20,4.45318119782253,0.00241768063550356,0.0084734428593179,0.156545637500004,"Non-significant",2.07194009486399,"RINT1","RINT1_HUMAN"
-1.5122576955,8.4842764735,-4.34001112180249,0.00320065080944177,0.0108477224257277,-2.86586752003207,"NOTUM_HUMAN",9,-4.44906268768505,0.0024304672460473,0.00851471671526711,-1.5122576955,"Up in D5BM",2.06982979644394,"NOTUM","NOTUM_HUMAN"
0.197604417500001,9.36038529875,4.11183021028305,0.00426843093129891,0.0137009155826042,-3.17989253430528,"ZNFX1_HUMAN",74,4.44795345237397,0.00243392364458222,0.00852328309106089,0.197604417500001,"Non-significant",2.06939308672532,"ZNFX1","ZNFX1_HUMAN"
-0.321949957499999,12.88228559375,-4.72458680019649,0.00200498396440974,0.0075761293412772,-2.35334702823523,"GTR2_HUMAN",9,-4.44560361993657,0.00244126348208775,0.00854479726547104,-0.321949957499999,"Non-significant",2.06829823692589,"SLC2A2","GTR2_HUMAN"
0.23725116275,7.597476542125,4.21633044661963,0.00373755683009347,0.0123206361051458,-3.0351720697638,"ITPR1_HUMAN",33,4.4453379783908,0.00244209474582035,0.00854479726547104,0.23725116275,"Non-significant",2.06829823692589,"ITPR1","ITPR1_HUMAN"
0.267745734750001,10.066049457625,4.75618428163155,0.00193125243858497,0.00734922203378453,-2.31217910464488,"PPR3B_HUMAN",10,4.44434265944359,0.00244521211136812,0.00855215472478088,0.267745734750001,"Non-significant",2.06792445051318,"PPP1R3B","PPR3B_HUMAN"
2.43220949175,6.948306083875,4.34921474771822,0.00316421645590254,0.0107631882594038,-2.85335528167272,"GPC5B_HUMAN",3,4.43736393205042,0.00246719189854052,0.00862545023342931,2.43220949175,"Up in D8C",2.06421822624998,"GPRC5B","GPC5B_HUMAN"
-0.548205137249999,8.547621846375,-4.94397199301233,0.00155029958781861,0.00627339185104322,-2.07045818161177,"T22D3_HUMAN",4,-4.43686650269099,0.00246876677533662,0.00862737775676302,-0.548205137249999,"Up in D5BM",2.06412118560812,"TSC22D3","T22D3_HUMAN"
0.0721907624999982,14.40232944375,3.72132737432216,0.00711379886619402,0.0205984921481104,-3.73377674016611,"SGT1_HUMAN",25,4.43535079562178,0.0024735723115583,0.00864058889934723,0.0721907624999982,"Non-significant",2.06345665717143,"SUGT1","SGT1_HUMAN"
-0.305202009999995,16.7009980675,-4.23739434004719,0.00363954746888258,0.0120304884765534,-3.00618576241127,"CP2C9_HUMAN",38,-4.43325978505938,0.00248021858636706,0.00866021643102235,-0.305202009999995,"Non-significant",2.06247125421543,"CYP2C9","CP2C9_HUMAN"
0.127835987499999,12.50507318875,4.5362541951065,0.00251422806234027,0.00899127209905224,-2.60169160691722,"TM9S1_HUMAN",16,4.43202819292646,0.00248414230774402,0.0086650755672447,0.127835987499999,"Non-significant",2.06222764549544,"TM9SF1","TM9S1_HUMAN"
-0.176538467499999,16.20148134125,-4.2148819944459,0.00374440174419143,0.012338101513855,-3.03716759129587,"QCR2_HUMAN",23,-4.43183105882136,0.00248477098393696,0.0086650755672447,-0.176538467499999,"Non-significant",2.06222764549544,"UQCRC2","QCR2_HUMAN"
-0.216333149999999,14.688883185,-5.38562732817062,0.000942784936179768,0.004288577564522,-1.52160374034207,"SPCS3_HUMAN",9,-4.4318252210197,0.00248478960378998,0.0086650755672447,-0.216333149999999,"Non-significant",2.06222764549544,"SPCS3","SPCS3_HUMAN"
-0.418402671999999,9.2535521985,-4.32672773398599,0.00325404910550428,0.0109713519641182,-2.88394733897883,"HOME2_HUMAN",16,-4.43153287809383,0.00248572223533013,0.0086650755672447,-0.418402671999999,"Non-significant",2.06222764549544,"HOMER2","HOME2_HUMAN"
0.297137498500003,9.642378688,4.78591515098944,0.00186459932270476,0.00716349484552346,-2.27357371717306,"TYW3_HUMAN",9,4.42969799938208,0.00249158457967065,0.00868192080282924,0.297137498500003,"Non-significant",2.06138418014799,"TYW3","TYW3_HUMAN"
0.334212544249997,9.930616022375,5.35016823750725,0.000980234456925262,0.0044326160072012,-1.56466617015337,"MED29_HUMAN",6,4.42769950755438,0.00249798680942299,0.0086994773631476,0.334212544249997,"Non-significant",2.06050683762494,"MED29","MED29_HUMAN"
0.157310247500002,12.22607219125,4.10997310814791,0.00427858091225319,0.013717823700792,-3.18247811344942,"OCTC_HUMAN",29,4.42748120492808,0.00249868723409424,0.0086994773631476,0.157310247500002,"Non-significant",2.06050683762494,"CROT","OCTC_HUMAN"
-0.0934400525000019,14.00312971875,-3.81398701927465,0.00628883255325044,0.0186847266800662,-3.60054003813805,"STIM1_HUMAN",29,-4.42638836888063,0.00250219682144781,0.00870809950783799,-0.0934400525000019,"Non-significant",2.06007661690035,"STIM1","STIM1_HUMAN"
0.215056180000003,12.29973805,4.66422934882652,0.00215460596333425,0.00802171981667154,-2.43238360746642,"SCAM3_HUMAN",12,4.42517949212174,0.00250608532734622,0.00871803269674011,0.215056180000003,"Non-significant",2.05958150650586,"SCAMP3","SCAM3_HUMAN"
0.150470497499999,12.18880903875,4.01338059824736,0.00484462508490077,0.0150942386959854,-3.31761355967039,"NU107_HUMAN",42,4.42457895380764,0.00250801948334179,0.00872116180902969,0.150470497499999,"Non-significant",2.05942565570498,"NUP107","NU107_HUMAN"
-0.290399551250001,9.596229076375,-4.36238954827384,0.00311285041200869,0.0106253508950347,-2.83546519942229,"PHIPL_HUMAN",15,-4.42308119147223,0.00251285042427425,0.00873435720668358,-0.290399551250001,"Non-significant",2.05876905082556,"PHYHIPL","PHIPL_HUMAN"
0.109609365000001,13.5624550575,4.81499732514511,0.0018018481410732,0.00700220284974918,-2.23593303238942,"MARE2_HUMAN",15,4.42134426461176,0.00251846547904933,0.00875026608528724,0.109609365000001,"Non-significant",2.05797874039312,"MAPRE2","MARE2_HUMAN"
-0.114283324999999,14.9626981025,-3.92430909578749,0.00543948568514033,0.016616758684935,-3.44334882225386,"LDHD_HUMAN",31,-4.42042258381466,0.00252145059688124,0.00875702805155004,-0.114283324999999,"Non-significant",2.05764325910654,"LDHD","LDHD_HUMAN"
0.368216514250001,8.702371597375,4.24424207314433,0.0036082937840283,0.0119418850007718,-2.99677592489358,"SI1L3_HUMAN",41,4.41990295947616,0.00252313524339516,0.00875926975559216,0.368216514250001,"Non-significant",2.05753209866481,"SIPA1L3","SI1L3_HUMAN"
0.440554618750001,9.632089376375,4.80473742108726,0.001823716049968,0.00705465928645263,-2.24919848405612,"PPA5_HUMAN",6,4.41599962180317,0.00253582933049927,0.00879971404972348,0.440554618750001,"Non-significant",2.05553144019584,"ACP5","PPA5_HUMAN"
0.202735902499999,10.94333767875,4.42414451539175,0.00288396730915107,0.0100075634955448,-2.75193712941633,"E41L3_HUMAN",15,4.41510447867298,0.00253875023482554,0.00880622457997714,0.202735902499999,"Non-significant",2.05521024317798,"EPB41L3","E41L3_HUMAN"
0.495340585749997,8.447561144875,4.27843382347161,0.0034565724387627,0.0115250985309853,-2.94988995393743,"T131L_HUMAN",23,4.41458592619054,0.00254044397879512,0.00880847482404937,0.495340585749997,"Non-significant",2.05509928260279,"TMEM131L","T131L_HUMAN"
0.253977060000002,9.6113625765,4.46530334784397,0.00274170607944201,0.00962910022650697,-2.69656876511711,"DOHH_HUMAN",13,4.41324023271044,0.00254484515366406,0.00882010682575428,0.253977060000002,"Non-significant",2.05452615482797,"DOHH","DOHH_HUMAN"
0.127595905000003,15.6725592625,3.97387124414279,0.00509925717062822,0.0157269076806532,-3.37325425455313,"HMCS1_HUMAN",32,4.41249247873783,0.0025472943203849,0.00882496663646706,0.127595905000003,"Non-significant",2.05428692782407,"HMGCS1","HMCS1_HUMAN"
-0.192339900250001,10.002712727375,-4.17998384328322,0.00391353448584466,0.0127609989095492,-3.08533526591591,"GCKR_HUMAN",26,-4.41207593012114,0.00254865978268923,0.00882606955969084,-0.192339900250001,"Non-significant",2.05423265412984,"GCKR","GCKR_HUMAN"
0.220970154000003,9.57185888275,4.20284298098931,0.00380182773465286,0.0124594113434638,-3.05376502132486,"DEN1A_HUMAN",26,4.40929937451755,0.00255778183932707,0.00885402181670961,0.220970154000003,"Non-significant",2.05285941223464,"DENND1A","DEN1A_HUMAN"
0.117653604999999,15.0815542925,4.1567464236805,0.00403077822980812,0.0130926511364365,-3.11750267174341,"PP2AB_HUMAN",21,4.40709333770555,0.00256505488316901,0.00887555320617061,0.117653604999999,"Non-significant",2.05180456819967,"PPP2CB","PP2AB_HUMAN"
-0.0984056000000049,12.9411255125,-3.7907091018829,0.00648583971729045,0.0191284615035134,-3.63390920053925,"TBC15_HUMAN",32,-4.40549739844259,0.00257033055353769,0.00889015848821059,-0.0984056000000049,"Non-significant",2.05109049662914,"TBC1D15","TBC15_HUMAN"
-0.109304905,12.0673155775,-3.75076376308969,0.00683967838332556,0.0199417672407648,-3.69133216505063,"CFAH_HUMAN",50,-4.4043021251313,0.00257428949157691,0.00890019939479155,-0.109304905,"Non-significant",2.05060026356996,"CFH","CFAH_HUMAN"
0.164790870000001,10.40449059,4.12156478028626,0.00421565498718504,0.0135832400179597,-3.16634722569198,"VPP3_HUMAN",27,4.40044710003756,0.00258710328964638,0.00894083379599398,0.164790870000001,"Non-significant",2.04862197828307,"TCIRG1","VPP3_HUMAN"
-0.372055292500004,12.17410051875,-6.11367393254177,0.000439054268075372,0.00245085326199159,-0.674624634019717,"TM230_HUMAN",4,-4.39958604571881,0.00258997484948271,0.00894708934684008,-0.372055292500004,"Non-significant",2.04831822571182,"TMEM230","TM230_HUMAN"
-0.364787221250002,7.982569158125,-4.83752702823251,0.00175483694087187,0.00687019069884302,-2.20685625493251,"LDB1_HUMAN",7,-4.39874837955626,0.00259277174374424,0.00895308194511274,-0.364787221250002,"Non-significant",2.04802744051017,"LDB1","LDB1_HUMAN"
0.312619685,11.858005285,4.85628491483519,0.00171672821854641,0.00674365139307934,-2.18270269660279,"TSN6_HUMAN",8,4.39591082465331,0.00260227057024848,0.00898220255390027,0.312619685,"Non-significant",2.04661715556931,"TSPAN6","TSN6_HUMAN"
0.28245139125,9.562817692875,4.7917381041496,0.00185184443977032,0.00712423404054039,-2.26602745664975,"DVL3_HUMAN",9,4.38950204745664,0.00262386399861829,0.00905302891705017,0.28245139125,"Non-significant",2.04320609241032,"DVL3","DVL3_HUMAN"
1.80143368225,6.953867614375,4.2993762655687,0.00336710158889806,0.0112848108520166,-2.92125372971851,"BRPF3_HUMAN",5,4.3882736268178,0.00262802522940009,0.00906367621056193,1.80143368225,"Up in D8C",2.04269561753985,"BRPF3","BRPF3_HUMAN"
0.175842525000004,10.8435240975,4.06398525941525,0.00453852288157285,0.014376253051025,-3.24665695708211,"EXOC6_HUMAN",38,4.38526667553733,0.00263824153294944,0.00909518931747682,0.175842525000004,"Non-significant",2.04118825661371,"EXOC6","EXOC6_HUMAN"
-0.119814154999997,15.5078758,-4.07036568975731,0.00450145023779207,0.0142802875627961,-3.23773531292189,"ERLN2_HUMAN",23,-4.38031036497459,0.00265517544111029,0.00914982575352357,-0.119814154999997,"Non-significant",2.03858717642577,"ERLIN2","ERLN2_HUMAN"
0.1680910575,12.18804466875,4.27768659783923,0.00345981250255993,0.0115313402863099,-2.95091283763847,"CPSF7_HUMAN",18,4.37566805054713,0.00267114394657001,0.00920109208240238,0.1680910575,"Non-significant",2.03616062295733,"CPSF7","CPSF7_HUMAN"
-0.0862057175000004,12.70635163625,-3.50890347300843,0.00948173476688384,0.0258227923586636,-4.04318047045915,"PP6R2_HUMAN",47,-4.3722174895036,0.00268308084438019,0.00923843481915057,-0.0862057175000004,"Non-significant",2.03440160096437,"PPP6R2","PP6R2_HUMAN"
1.383099556,8.46527338025,4.25836173143278,0.00354477356061665,0.0117726147921346,-2.97739416414202,"TGFB2_HUMAN",11,4.37125480412579,0.00268642152070148,0.0092461604728431,1.383099556,"Up in D8C",2.03403857338274,"TGFB2","TGFB2_HUMAN"
0.38548851,11.178488015,5.82168208025261,0.000591804524248376,0.00303241357744046,-1.00596029574229,"RBX2_HUMAN",4,4.36628611048278,0.0027037358726278,0.00930195496750194,0.38548851,"Non-significant",2.03142576731996,"RNF7","RBX2_HUMAN"
-0.217398640000006,18.585785865,-4.09604102773087,0.0043555722424197,0.0139328722699642,-3.20189044642529,"CALR_HUMAN",46,-4.36446300165968,0.00271011927970711,0.00932011236583078,-0.217398640000006,"Non-significant",2.03057885164107,"CALR","CALR_HUMAN"
0.122100832499997,12.09053611625,4.48157024161447,0.00268762151433091,0.0094746807797136,-2.67475266467956,"PPME1_HUMAN",16,4.36362427193442,0.0027130615054383,0.00932642554214494,0.122100832499997,"Non-significant",2.03028477262707,"PPME1","PPME1_HUMAN"
-0.0901334300000016,15.373895525,-3.71995505746065,0.00712686521062137,0.0206202623302281,-3.7357581341331,"TRXR2_HUMAN",30,-4.36041016985399,0.00272436867040492,0.00935624268052279,-0.0901334300000016,"Non-significant",2.02889852206542,"TXNRD2","TRXR2_HUMAN"
-0.202643157500003,14.86565434875,-5.04528116036683,0.00137986366063198,0.00574080493359673,-1.94213736009668,"NDUB4_HUMAN",10,-4.36030990713582,0.00272472221741552,0.00935624268052279,-0.202643157500003,"Non-significant",2.02889852206542,"NDUFB4","NDUB4_HUMAN"
0.134465452500002,13.59581625375,3.82999000096782,0.00615716501133543,0.0183647359803773,-3.57763998437559,"EEA1_HUMAN",88,4.3602126132296,0.0027250653435382,0.00935624268052279,0.134465452500002,"Non-significant",2.02889852206542,"EEA1","EEA1_HUMAN"
