"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.2303822025,10.86628949625,8.06172934989443,7.66923114415622e-05,0.000216647539565824,0.796014302624339,"CNNM3_HUMAN",27,8.89900416325681,2.77838311767725e-05,8.88766273203095e-05,0.2303822025,"Non-significant",4.05121243430988,"CNNM3","CNNM3_HUMAN"
-1.32268297675,8.335321128375,-8.69232832204031,4.67661386161457e-05,0.000144339722590806,1.35168496104852,"MMP8_HUMAN",13,-8.89578582511696,2.78542960072899e-05,8.9068232566558e-05,-1.32268297675,"Up in D1C",4.0502771655602,"MMP8","MMP8_HUMAN"
0.564717295000001,11.6860289575,9.78494605008467,2.1245414292411e-05,7.54328547054476e-05,2.23912209630945,"CANB1_HUMAN",9,8.88898072954241,2.80039524791053e-05,8.95128234533101e-05,0.564717295000001,"Up in D8B",4.04811474394578,"PPP3R1","CANB1_HUMAN"
-0.405362130250001,10.221388339875,-9.56522590069258,2.47408965954751e-05,8.51187826135753e-05,2.06772795734269,"TIRR_HUMAN",12,-8.88686046189901,2.80507649644987e-05,8.96284677353146e-05,-0.405362130250001,"Non-significant",4.04755402809762,"NUDT16L1","TIRR_HUMAN"
1.770542383,9.01641595375,8.59947425096074,5.02024958166832e-05,0.000152791028842576,1.27199374030064,"FLNC_HUMAN",88,8.88496676210011,2.80926492943196e-05,8.9728283782425e-05,1.770542383,"Up in D8B",4.04707063884604,"FLNC","FLNC_HUMAN"
-1.1747477075,12.14949953625,-8.61821801110776,4.94864886211163e-05,0.000151149380822918,1.28813785168136,"STRBP_HUMAN",21,-8.88440858250816,2.81050083250554e-05,8.97337557469287e-05,-1.1747477075,"Up in D1C",4.04704415476065,"STRBP","STRBP_HUMAN"
-0.771084785250002,8.873287439375,-8.54739174288695,5.2254157070558e-05,0.000157472395404981,1.22698101423647,"ZY11B_HUMAN",31,-8.88125553063922,2.81749366843748e-05,8.99229614966284e-05,-0.771084785250002,"Up in D1C",4.04612939861148,"ZYG11B","ZY11B_HUMAN"
-0.543599605750002,9.243313789375,-8.74911754425914,4.47955707099637e-05,0.000139277707677715,1.4000749699161,"ARRB2_HUMAN",16,-8.8778664085916,2.82503180833356e-05,9.01191665920498e-05,-0.543599605750002,"Up in D1C",4.04518283321704,"ARRB2","ARRB2_HUMAN"
-0.681220531249998,10.065978526875,-9.15658015812112,3.3116158810878e-05,0.000107983018420461,1.73974092726709,"RPB4_HUMAN",10,-8.87753078416056,2.82577953853111e-05,9.01191665920498e-05,-0.681220531249998,"Up in D1C",4.04518283321704,"POLR2D","RPB4_HUMAN"
-1.014564276,9.42272794275,-8.57755501002207,5.10546701060021e-05,0.00015474283147195,1.25307747999408,"SYTC2_HUMAN",29,-8.87584706137176,2.82953401532588e-05,9.0204773884954e-05,-1.014564276,"Up in D1C",4.04477047779032,"TARS3","SYTC2_HUMAN"
0.303493977500001,11.65123558125,9.0590689284715,3.55610811137392e-05,0.000114318975098287,1.659633830151,"CYRIB_HUMAN",16,8.87491952611899,2.83160468244226e-05,9.02366573470919e-05,0.303493977500001,"Non-significant",4.04461700071224,"CYRIB","CYRIB_HUMAN"
-0.5024130345,9.3234876395,-8.50974584986819,5.37960299859882e-05,0.000161254173809351,1.19430360571467,"BRD8_HUMAN",25,-8.87389561148104,2.83389248271758e-05,9.02754336236828e-05,-0.5024130345,"Up in D1C",4.04443041683168,"BRD8","BRD8_HUMAN"
1.20398616875,9.334207296875,9.70439884094856,2.24575831454909e-05,7.88729034722261e-05,2.17668155585474,"CLRN3_HUMAN",4,8.87162839020462,2.83896565940635e-05,9.04003121627578e-05,1.20398616875,"Up in D8B",4.04383006985285,"CLRN3","CLRN3_HUMAN"
-1.1830630275,13.20679020875,-11.622661705961,6.61314955076622e-06,2.99046338859487e-05,3.55301652195146,"RL39_HUMAN;R39L5_HUMAN",2,-8.87118561623768,2.83995760596729e-05,9.04003121627578e-05,-1.1830630275,"Up in D1C",4.04383006985285,"RPL39;RPL39P5","RL39_HUMAN;R39L5_HUMAN"
-0.346674677499999,11.03932368625,-9.08998970559404,3.4764391642812e-05,0.000112228669918523,1.68511462835346,"CPSF4_HUMAN",15,-8.87018034689482,2.84221115303709e-05,9.04378928235169e-05,-0.346674677499999,"Non-significant",4.04364956514335,"CPSF4","CPSF4_HUMAN"
0.235649349999999,13.20823729,8.16534936777497,7.05525001086231e-05,0.000201794035770473,0.889708156991325,"DC1L2_HUMAN",25,8.86899799580976,2.84486423492443e-05,9.0488153344068e-05,0.235649349999999,"Non-significant",4.04340827465194,"DYNC1LI2","DC1L2_HUMAN"
-0.312371015250001,9.760792374625,-10.3744382013104,1.4323017951264e-05,5.47522532023601e-05,2.68289935903005,"TAF9_HUMAN",12,-8.86133814905403,2.86211956285783e-05,9.10026623739293e-05,-0.312371015250001,"Non-significant",4.0409459017735,"TAF9","TAF9_HUMAN"
0.759923937500002,13.78514098875,12.5760598835855,3.84988664855027e-06,1.96108532655432e-05,4.1621463667374,"CD63_HUMAN",4,8.86083079870358,2.86326660459425e-05,9.10048047138949e-05,0.759923937500002,"Up in D8B",4.04093567794652,"CD63","CD63_HUMAN"
-0.976694345750001,8.657396197375,-9.81675801457903,2.07871849102052e-05,7.3992897638564e-05,2.26365990027485,"BNIP2_HUMAN",5,-8.84977235581015,2.88839646746503e-05,9.17689175433952e-05,-0.976694345750001,"Up in D1C",4.03730439096868,"BNIP2","BNIP2_HUMAN"
1.64219236375,8.651841640375,8.86337779386077,4.11081440338894e-05,0.00012977548541635,1.49664521359324,"OAF_HUMAN",6,8.84804131981878,2.89235250063934e-05,9.18599820191748e-05,1.64219236375,"Up in D8B",4.03687364392761,"OAF","OAF_HUMAN"
-0.294407844999999,15.30652952,-10.6526108330941,1.19732705378344e-05,4.76275117335565e-05,2.88463262253876,"MMAB_HUMAN",12,-8.84421587214534,2.90111655988093e-05,9.21036214057866e-05,-0.294407844999999,"Non-significant",4.03572329352052,"MMAB","MMAB_HUMAN"
-0.3871722225,13.04909944375,-8.38485260983602,5.92908919146218e-05,0.000174803402570251,1.08503228888547,"SGPL1_HUMAN",26,-8.8371991994147,2.91726912676525e-05,9.25815567375915e-05,-0.3871722225,"Non-significant",4.03347552092995,"SGPL1","SGPL1_HUMAN"
0.27180147,18.0300776975,8.15770728966513,7.09858962368746e-05,0.000202689742337607,0.882831152794884,"ARGI1_HUMAN",27,8.8337026308367,2.92535591830773e-05,9.28032556846663e-05,0.27180147,"Non-significant",4.03243678777808,"ARG1","ARGI1_HUMAN"
-0.319728855000001,12.985066175,-9.12750930741622,3.38246111340273e-05,0.000109825750095808,1.71593479146957,"PTGR3_HUMAN",15,-8.82311526135855,2.94999573238082e-05,9.35497141769673e-05,-0.319728855000001,"Non-significant",4.02895753506462,"PTGR3","PTGR3_HUMAN"
-0.659409523249998,8.383207559625,-9.34191449807783,2.89746096546519e-05,9.67618798649212e-05,1.89001551872867,"NAPEP_HUMAN",9,-8.81783229383116,2.96237759218326e-05,9.39070354438238e-05,-0.659409523249998,"Up in D1C",4.02730186950203,"NAPEPLD","NAPEP_HUMAN"
-0.429004192500001,12.10257101125,-10.1131710902836,1.70151482122717e-05,6.2876231600718e-05,2.48901893116484,"HYPK_HUMAN",10,-8.81456143118838,2.97007279643811e-05,9.41155774480333e-05,-0.429004192500001,"Non-significant",4.02633848879565,"HYPK","HYPK_HUMAN"
1.0642046925,10.97490835125,10.0034690914646,1.83127880289228e-05,6.6764052896103e-05,2.40629571136408,"MRP_HUMAN",4,8.81397551743214,2.97145361185584e-05,9.41239477427015e-05,1.0642046925,"Up in D8B",4.02629986595292,"MARCKSL1","MRP_HUMAN"
0.615048647500002,11.65184438125,13.2792777892212,2.64511177404181e-06,1.46620793467408e-05,4.58461884250434,"TSN9_HUMAN",5,8.80922950670443,2.98266501923631e-05,9.44435892078994e-05,0.615048647500002,"Up in D8B",4.02482751647297,"TSPAN9","TSN9_HUMAN"
-0.353224273750003,9.896878240625,-8.09783902636455,7.44868467232932e-05,0.000211468383641172,0.828774971288539,"CLAP2_HUMAN",45,-8.80847802731033,2.98444456641499e-05,9.44644508085315e-05,-0.353224273750003,"Non-significant",4.02473159595975,"CLASP2","CLAP2_HUMAN"
-0.239937782500004,11.77087616875,-9.26750490450607,3.05627515372776e-05,0.000101382696854669,1.82999035810431,"RRAGA_HUMAN",16,-8.79958686730374,3.00558989248052e-05,9.50980375514952e-05,-0.239937782500004,"Non-significant",4.02182844509571,"RRAGA","RRAGA_HUMAN"
-0.260643002500002,12.47703743125,-8.43081033147042,5.71984872128018e-05,0.000169762931468274,1.12539645319514,"RM39_HUMAN",21,-8.79880999830909,3.00744543342346e-05,9.51210414946581e-05,-0.260643002500002,"Non-significant",4.02172340320742,"MRPL39","RM39_HUMAN"
0.405141589999999,11.85124576,8.30155519511293,6.33070455199912e-05,0.000184897812435207,1.01140789801122,"PYRD_HUMAN",30,8.79768801661609,3.01012753687069e-05,9.51701613213918e-05,0.405141589999999,"Non-significant",4.02149919452241,"DHODH","PYRD_HUMAN"
0.272506712499998,13.41139388125,9.08309938885712,3.49401639418539e-05,0.00011268434100336,1.67944291170997,"ADPRS_HUMAN",16,8.79514105123767,3.0162260233687e-05,9.53272184138535e-05,0.272506712499998,"Non-significant",4.02078307922309,"ADPRS","ADPRS_HUMAN"
1.95940876,8.042743206,9.32213841651747,2.93874045684977e-05,9.78303448293314e-05,1.87410243800318,"DEFB1_HUMAN",2,8.79366235524882,3.01977298206513e-05,9.54035474731147e-05,1.95940876,"Up in D8B",4.02043547624607,"DEFB1","DEFB1_HUMAN"
0.2406334875,11.99127817125,8.06094498252497,7.67410275968768e-05,0.000216700208245921,0.795301367400977,"SELO_HUMAN",26,8.78580280680525,3.0387043370513e-05,9.59656757474913e-05,0.2406334875,"Non-significant",4.01788407424191,"SELENOO","SELO_HUMAN"
-0.407663827499999,10.45222854625,-8.51420629798419,5.36106893762938e-05,0.000160870238787035,1.19818160254744,"CX038_HUMAN",20,-8.77877669777283,3.05574078920354e-05,9.64675622179648e-05,-0.407663827499999,"Non-significant",4.01561869616904,"CXorf38","CX038_HUMAN"
-0.368123293,10.113646626,-8.18983161002019,6.91840136539954e-05,0.000198810705058308,0.911704257551023,"TNAP3_HUMAN",33,-8.77021393126515,3.07664805987529e-05,9.70912261201379e-05,-0.368123293,"Non-significant",4.01282001437391,"TNFAIP3","TNAP3_HUMAN"
0.255044700000003,13.33050382,8.25116545865246,6.58850445177797e-05,0.000191234517989106,0.96657575944999,"PLIN3_HUMAN",23,8.76848443277341,3.08089031203297e-05,9.71887142220281e-05,0.255044700000003,"Non-significant",4.01238416342418,"PLIN3","PLIN3_HUMAN"
0.485850335,11.5110831275,8.53530711892629,5.27436117560824e-05,0.000158607187010053,1.21650431120601,"APOA_HUMAN",19,8.76603956908343,3.08689845231014e-05,9.73418146446769e-05,0.485850335,"Non-significant",4.0117005619057,"LPA","APOA_HUMAN"
-2.05976223925,7.493490576625,-8.49350960472908,5.44768066579521e-05,0.000163120782706884,1.18017331149596,"EP400_HUMAN",48,-8.76522817380954,3.08889531884845e-05,9.73683569280986e-05,-2.05976223925,"Up in D1C",4.01158215856596,"EP400","EP400_HUMAN"
-0.17820382,14.905448795,-7.78700059601698,9.60996818273674e-05,0.000261804853950511,0.542826744510528,"PGAM5_HUMAN",25,-8.75123642024805,3.12355804219878e-05,9.84241896736207e-05,-0.17820382,"Non-significant",4.0068981520696,"PGAM5","PGAM5_HUMAN"
-1.005041122,10.2601339815,-13.5619101666036,2.28655278856109e-06,1.31648589172004e-05,4.74854337937844,"KISHB_HUMAN",2,-8.74869586984274,3.12989854763976e-05,9.85871257774872e-05,-1.005041122,"Up in D1C",4.00617979468202,"TMEM167B","KISHB_HUMAN"
-0.473163124999997,12.125778915,-10.199029919057,1.60718971652032e-05,5.99159757653685e-05,2.5532148479982,"PSMG2_HUMAN",9,-8.74775035086303,3.13226197963792e-05,9.86247150779529e-05,-0.473163124999997,"Non-significant",4.00601423843653,"PSMG2","PSMG2_HUMAN"
-0.314816480000001,10.294288635,-7.88568497463966,8.85542755224995e-05,0.000244009149519172,0.634584185504119,"INADL_HUMAN",57,-8.74681312535255,3.13460665422794e-05,9.86616859166814e-05,-0.314816480000001,"Non-significant",4.0058514676489,"PATJ","INADL_HUMAN"
0.801868917499998,14.76797723875,8.63916454931574,4.86999301371182e-05,0.000149217397053783,1.30614475157132,"CATH_HUMAN",13,8.74479551661759,3.13966081845298e-05,9.878387845741e-05,0.801868917499998,"Up in D8B",4.00531392654879,"CTSH","CATH_HUMAN"
-0.856102585750002,7.376743376125,-8.53712811601945,5.26695274858244e-05,0.000158497482034278,1.21808380064443,"ELL_HUMAN",16,-8.74353276206447,3.14282869677685e-05,9.88466533027317e-05,-0.856102585750002,"Up in D1C",4.00503803021233,"ELL","ELL_HUMAN"
0.303451779999996,10.55104816,7.95101764368706,8.39263357869726e-05,0.000233470324867456,0.694827773040258,"LIPB2_HUMAN",39,8.74189331990807,3.1469469161666e-05,9.89392598148761e-05,0.303451779999996,"Non-significant",4.00463134300678,"PPFIBP2","LIPB2_HUMAN"
-0.323596002499997,11.79530286875,-8.62688479893782,4.91593191120088e-05,0.000150240718199827,1.29559274885686,"PPA6_HUMAN",18,-8.7408459041681,3.14958115106821e-05,9.89418833678394e-05,-0.323596002499997,"Non-significant",4.0046198270578,"ACP6","PPA6_HUMAN"
-0.741360186,9.50043368275,-8.91151966239158,3.96580660008216e-05,0.000125668360271025,1.53702112465012,"NKAP_HUMAN",10,-8.74058173813938,3.15024591464316e-05,9.89418833678394e-05,-0.741360186,"Up in D1C",4.0046198270578,"NKAP","NKAP_HUMAN"
-0.170389889999999,11.6899636975,-6.97525245111588,0.000194724914695903,0.000476578486054521,-0.248607399768705,"MIPEP_HUMAN",44,-8.74046018772771,3.15055184433837e-05,9.89418833678394e-05,-0.170389889999999,"Non-significant",4.0046198270578,"MIPEP","MIPEP_HUMAN"
-0.330205915000008,17.6570501325,-8.1773184554913,6.98796891905854e-05,0.000200141318446294,0.900468483565856,"F16P1_HUMAN",28,-8.73730819186833,3.15849672131233e-05,9.91544464206391e-05,-0.330205915000008,"Non-significant",4.00368780578899,"FBP1","F16P1_HUMAN"
0.305068972500001,13.41228604375,7.84421609353173,9.16406296472599e-05,0.000251117967261624,0.596138206339191,"ITAV_HUMAN",56,8.73337438272328,3.16844372545929e-05,9.9429680424037e-05,0.305068972500001,"Non-significant",4.00248395644468,"ITGAV","ITAV_HUMAN"
0.338068725000001,10.90350926,8.32069375088984,6.2357841016634e-05,0.000182441597337455,1.02837734180207,"WDR37_HUMAN",23,8.72542346204293,3.18865568690832e-05,0.000100026716728509,0.338068725000001,"Non-significant",3.9998839862192,"WDR37","WDR37_HUMAN"
-0.447546245000005,14.9782124775,-10.4306469254378,1.38089550759854e-05,5.32947263440847e-05,2.72404622111694,"COPZ1_HUMAN",9,-8.7229620096328,3.19494216711803e-05,0.000100186635143742,-0.447546245000005,"Non-significant",3.9991902093116,"COPZ1","COPZ1_HUMAN"
-0.244917390000001,11.5180325525,-8.01960153800324,7.93588439934801e-05,0.000222823349773832,0.757643607816533,"MOCS1_HUMAN",26,-8.7176072683207,3.20866603259419e-05,0.00010057956857098,-0.244917390000001,"Non-significant",3.99749023158688,"MOCS1","MOCS1_HUMAN"
0.286938667499999,10.80369710875,8.3055923328052,6.31054702794009e-05,0.000184422038070633,1.01499013944703,"NDUF7_HUMAN",22,8.71154727533218,3.22427712094046e-05,0.000101031345176235,0.286938667499999,"Non-significant",3.99554386458252,"NDUFAF7","NDUF7_HUMAN"
0.532786846250001,9.492736339625,8.26839845448791,6.49903016178069e-05,0.000189158581607905,0.981933186463564,"CARL1_HUMAN",40,8.71041257969477,3.22720964526257e-05,0.000101085656261309,0.532786846250001,"Up in D8B",3.99531046506685,"CARMIL1","CARL1_HUMAN"
-0.341672421249999,9.881240606625,-8.77671821581009,4.38717933012219e-05,0.000136859861486306,1.42349877242627,"NDC1_HUMAN",16,-8.70706855488011,3.23586938263028e-05,0.00010131925344053,-0.341672421249999,"Non-significant",3.99430801891952,"NDC1","NDC1_HUMAN"
0.315865517499997,11.25734806125,8.04304768559555,7.78621347467189e-05,0.000219351582145753,0.779018740636364,"ATG7_HUMAN",32,8.70396066613629,3.24394095914592e-05,0.000101534267896921,0.315865517499997,"Non-significant",3.99338735827439,"ATG7","ATG7_HUMAN"
0.310871124999995,17.50219965,8.36906739753091,6.00293787904607e-05,0.000176548371885832,1.07112635791092,"PARK7_HUMAN",21,8.69933651854602,3.25599222098138e-05,0.000101873639311997,0.310871124999995,"Non-significant",3.99193817892178,"PARK7","PARK7_HUMAN"
-0.87012434,8.936818123,-8.47184382671608,5.54004224373314e-05,0.000165357705638905,1.16128295001436,"MPP8_HUMAN",17,-8.69487929279971,3.26765593875145e-05,0.000102172379172502,-0.87012434,"Up in D1C",3.9906664935774,"MPHOSPH8","MPP8_HUMAN"
-0.501361369999996,12.711457015,-9.45069587660064,2.68178320536995e-05,9.08186044116645e-05,1.97703517088988,"OXA1L_HUMAN",10,-8.69476159025703,3.26796457763752e-05,0.000102172379172502,-0.501361369999996,"Up in D1C",3.9906664935774,"OXA1L","OXA1L_HUMAN"
-0.66006851175,8.881247758875,-8.39049971538482,5.9029192401655e-05,0.000174214657826873,1.09000186669452,"WIZ_HUMAN",24,-8.69414167626932,3.26959065122484e-05,0.000102185315532718,-0.66006851175,"Up in D1C",3.99061150969364,"WIZ","WIZ_HUMAN"
0.558286668500001,9.98643446075,9.01474276395543,3.67393797365194e-05,0.000117438861030624,1.62297734801825,"FKBP7_HUMAN",11,8.69290476232432,3.27283786343001e-05,0.000102248889365647,0.558286668500001,"Up in D8B",3.99034140063104,"FKBP7","FKBP7_HUMAN"
-0.347253562500001,11.40064346875,-8.5524977651651,5.20488926124618e-05,0.000156909912671831,1.23140396919563,"PP1R8_HUMAN",18,-8.68632829237571,3.29016353287518e-05,0.000102738182637831,-0.347253562500001,"Non-significant",3.98826812089066,"PPP1R8","PP1R8_HUMAN"
1.18411517175,7.659344315625,9.4899166823522,2.60851748801095e-05,8.88730554019575e-05,2.00819895057132,"GTR3_HUMAN",4,8.68603554493596,3.29093715888176e-05,0.000102738182637831,1.18411517175,"Up in D8B",3.98826812089066,"SLC2A3","GTR3_HUMAN"
0.444070817499998,11.25822210375,8.61377997296024,4.96549740359307e-05,0.000151495686834564,1.28431797980743,"SEPT8_HUMAN",16,8.682099524108,3.3013584524703e-05,0.000103025362443066,0.444070817499998,"Non-significant",3.98705584895337,"SEPTIN8","SEPT8_HUMAN"
-0.60466527925,10.152216672875,-8.78196477427774,4.36986362397366e-05,0.000136604881618411,1.42794438666749,"RTF2_HUMAN",12,-8.67781031394718,3.31275698089246e-05,0.000103342814922067,-0.60466527925,"Up in D1C",3.98571971301998,"RTF2","RTF2_HUMAN"
-0.317602394999998,12.20722115,-8.79820385856907,4.31675507025526e-05,0.000135263674673537,1.4416903222584,"DHB7_HUMAN",16,-8.6771397698466,3.31454292526707e-05,0.000103360274942938,-0.317602394999998,"Non-significant",3.98564634410478,"HSD17B7","DHB7_HUMAN"
-0.472609520000001,15.5663065925,-9.0339976876524,3.62222046562079e-05,0.000116090100017938,1.63891931480807,"RL9_HUMAN",12,-8.67634658908334,3.31665689563116e-05,0.000103387947386372,-0.472609520000001,"Non-significant",3.98553008685796,"RPL9","RL9_HUMAN"
-1.2449452875,7.8825074435,-8.67231772028875,4.74836575634126e-05,0.000145965219470249,1.33457112336731,"BN3D2_HUMAN",8,-8.67297023639375,3.32567239719185e-05,0.000103556531576791,-1.2449452875,"Up in D1C",3.98482250383668,"BCDIN3D","BN3D2_HUMAN"
1.02306556725,8.875923156875,8.41169121988707,5.8058677549404e-05,0.000172012862236881,1.10862638143778,"ITA3_HUMAN",21,8.67296671104372,3.32568182487696e-05,0.000103556531576791,1.02306556725,"Up in D8B",3.98482250383668,"ITGA3","ITA3_HUMAN"
-0.966308355250002,9.037553906375,-9.59304648206744,2.42642388802318e-05,8.38210120989648e-05,2.08961682558822,"RBIS_HUMAN",5,-8.67294093664768,3.32575075309494e-05,0.000103556531576791,-0.966308355250002,"Up in D1C",3.98482250383668,"RBIS","RBIS_HUMAN"
-0.261610507499999,14.96805930125,-10.2062167532858,1.59956637171681e-05,5.97110050806065e-05,2.55856679401735,"SRSF7_HUMAN",13,-8.67225087508314,3.32759677305251e-05,0.000103575750369496,-0.261610507499999,"Non-significant",3.98474191170912,"SRSF7","SRSF7_HUMAN"
0.32491946375,9.937616468125,7.96435798739373,8.30151998905604e-05,0.000231317395000838,0.707080174050388,"WDR7_HUMAN",38,8.67063462357845,3.33192498576808e-05,0.000103672187910813,0.32491946375,"Non-significant",3.98433773596279,"WDR7","WDR7_HUMAN"
-0.531455042249997,10.092021466375,-8.4660342614845,5.56510782447717e-05,0.000165930674887539,1.15621082101304,"CNOT4_HUMAN",18,-8.66956843611328,3.33478361541198e-05,0.000103722845366449,-0.531455042249997,"Up in D1C",3.98412557799989,"CNOT4","CNOT4_HUMAN"
0.304364684999999,15.277367355,8.00087733853868,8.05774119678111e-05,0.000225793552352619,0.740537151494859,"ODPA_HUMAN",31,8.66637360009059,3.34336597369893e-05,0.000103951426751414,0.304364684999999,"Non-significant",3.9831695455243,"PDHA1","ODPA_HUMAN"
-0.493266345,11.2123597875,-8.18175682877519,6.96320373985252e-05,0.000199703451252864,0.904455372531155,"SLTM_HUMAN",45,-8.66579757645697,3.34491598925959e-05,0.000103961271657334,-0.493266345,"Non-significant",3.98312841683565,"SLTM","SLTM_HUMAN"
0.285761352499996,15.12593031125,7.98996753887647,8.12971284752589e-05,0.000227356833416708,0.73055508523561,"KAP2_HUMAN",29,8.65902735414687,3.36319435012291e-05,0.000104490841051183,0.285761352499996,"Non-significant",3.98092177515345,"PRKAR2A","KAP2_HUMAN"
0.327621460000001,10.6139278425,8.33589337102341,6.16154155256218e-05,0.000180520103394323,1.04183152773055,"GYS1_HUMAN",21,8.65651746148985,3.36999900116692e-05,0.000104663675684731,0.327621460000001,"Non-significant",3.98020401733604,"GYS1","GYS1_HUMAN"
-0.285575624999996,13.436062455,-8.11246672845999,7.3613837032706e-05,0.000209342453558934,0.842012408997638,"CP1A2_HUMAN",25,-8.65463421731101,3.3751148505228e-05,0.000104783952394316,-0.285575624999996,"Non-significant",3.97970522422489,"CYP1A2","CP1A2_HUMAN"
-0.676846265249999,9.688084244625,-8.9028699548196,3.99142928380485e-05,0.000126337804856144,1.52978027624778,"ISY1_HUMAN",10,-8.65254637132775,3.38079667121177e-05,0.00010492170523433,-0.676846265249999,"Up in D1C",3.97913465967679,"ISY1","ISY1_HUMAN"
-0.30216074,11.84043026,-7.78291116249997,9.64276230197247e-05,0.000262443795425657,0.539004437757544,"SART3_HUMAN",53,-8.65162747694482,3.38330072540489e-05,0.000104960772228332,-0.30216074,"Non-significant",3.97897298272004,"SART3","SART3_HUMAN"
1.99772334075,7.393240332625,9.47687312208718,2.63262927539204e-05,8.94775490414497e-05,1.99784721000897,"MFAP4_HUMAN",1,8.65028788002774,3.38695494674061e-05,0.000105011796103878,1.99772334075,"Up in D8B",3.97876191335791,"MFAP4","MFAP4_HUMAN"
-0.5716903225,11.00025093625,-10.4833779575329,1.33456065112189e-05,5.21028797049858e-05,2.76246904403096,"NC2A_HUMAN",7,-8.65011124693826,3.38743710530838e-05,0.000105011796103878,-0.5716903225,"Up in D1C",3.97876191335791,"DRAP1","NC2A_HUMAN"
0.324393509999997,13.46168363,10.5175520394641,1.30547198906584e-05,5.12520884761806e-05,2.78727874239246,"ENSA_HUMAN",11,8.64756406677471,3.39439874341774e-05,0.000105188922824515,0.324393509999997,"Non-significant",3.97802999221159,"ENSA","ENSA_HUMAN"
1.38797235525,9.388081789125,9.1023071908724,3.44526540213119e-05,0.000111521282928433,1.69524460443555,"TSN4_HUMAN",4,8.63727113017339,3.42269377665598e-05,0.000106026776344849,1.38797235525,"Up in D8B",3.97458444275127,"TSPAN4","TSN4_HUMAN"
0.302210330000001,11.8490557675,8.37061960359176,5.99563034374395e-05,0.000176395002329556,1.07249472287828,"ABRX2_HUMAN",20,8.6362396269147,3.42554388525085e-05,0.000106076081589932,0.302210330000001,"Non-significant",3.97438253131582,"ABRAXAS2","ABRX2_HUMAN"
0.356786249999999,14.01035142,8.16919964937311,7.03352735770082e-05,0.000201241011873931,0.893170994578623,"ILK_HUMAN",26,8.63364941576143,3.43271252597285e-05,0.00010625903004563,0.356786249999999,"Non-significant",3.9736341527379,"ILK","ILK_HUMAN"
-0.322910309999996,12.5133283125,-7.96987268094418,8.26418083114701e-05,0.000230353109212097,0.712140316899912,"PR40A_HUMAN",34,-8.63089613663375,3.44035089731328e-05,0.000106456379271122,-0.322910309999996,"Non-significant",3.97282830886881,"PRPF40A","PR40A_HUMAN"
-0.331487178500002,9.0316746235,-8.59803628661219,5.02579065223818e-05,0.000152791028842576,1.27075400688191,"F262_HUMAN",17,-8.62876977864703,3.44626303998042e-05,0.00010660018775778,-0.331487178500002,"Non-significant",3.97224203037421,"PFKFB2","F262_HUMAN"
-0.83950209875,10.275598645625,-9.16578382394568,3.28953706740636e-05,0.000107393957964238,1.74726442718995,"FUCT1_HUMAN",7,-8.62670313416545,3.45202005952954e-05,0.000106739094210471,-0.83950209875,"Up in D1C",3.97167648694618,"SLC35C1","FUCT1_HUMAN"
0.334572315000001,12.7963659775,8.7007697004337,4.64671312365536e-05,0.000143574578149894,1.35889450708529,"CASP7_HUMAN",16,8.62391584693232,3.45980162762835e-05,0.000106912811617916,0.334572315000001,"Non-significant",3.97097024912633,"CASP7","CASP7_HUMAN"
-0.309821842500003,14.74440061875,-8.52026986822054,5.3359889482606e-05,0.000160174682496042,1.20345069115249,"GHC1_HUMAN",18,-8.62378228766318,3.46017499221348e-05,0.000106912811617916,-0.309821842500003,"Non-significant",3.97097024912633,"SLC25A22","GHC1_HUMAN"
-0.642773153750001,10.370755910625,-8.77953156552381,4.37788456238807e-05,0.000136620470108734,1.42588291014787,"DYM_HUMAN",11,-8.61929501741965,3.47274540654969e-05,0.000107261894583391,-0.642773153750001,"Up in D1C",3.96955453629477,"DYM","DYM_HUMAN"
-0.321877954999998,14.600691795,-7.97016966663711,8.2621753587486e-05,0.000230353109212097,0.712412743646796,"FUBP2_HUMAN",33,-8.61819984331652,3.4758211307278e-05,0.000107317568904413,-0.321877954999998,"Non-significant",3.9693291740858,"KHSRP","FUBP2_HUMAN"
-0.254583119999996,13.3651353125,-8.17916809949672,6.97763625780392e-05,0.000199981285335019,0.902130190024771,"TM9S4_HUMAN",22,-8.61556507621549,3.48323320536823e-05,0.000107507040234525,-0.254583119999996,"Non-significant",3.96856309449358,"TM9SF4","TM9S4_HUMAN"
0.796310665,11.4643908725,8.55505432279643,5.19464595588648e-05,0.00015665714047287,1.23361769721311,"GDF15_HUMAN",12,8.61100422183412,3.49610558609217e-05,0.000107864838891548,0.796310665,"Up in D8B",3.96712010085891,"GDF15","GDF15_HUMAN"
-0.433457137499998,15.45327031625,-8.29302547246747,6.37353274976705e-05,0.000185891029577116,1.00383459920605,"APOL2_HUMAN",22,-8.61015919767439,3.4984963943806e-05,0.000107899107604223,-0.433457137499998,"Non-significant",3.96698214719998,"APOL2","APOL2_HUMAN"
-0.383112664999995,14.52307713,-11.2925150323833,8.05175284736063e-06,3.47685577614768e-05,3.3313886043778,"CBX3_HUMAN",9,-8.60495083672532,3.51327277609594e-05,0.000108315202010653,-0.383112664999995,"Non-significant",3.96531058597843,"CBX3","CBX3_HUMAN"
