"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8B_vs_D1BM"
-0.252343174999998,11.6707696925,-7.80587028875239,9.82018663452973e-05,0.000275272208654643,0.471871891487087,"HBS1L_HUMAN",41,8.64128141040039,3.69427822525525e-05,0.000115801677800954,0.252343174999998,"Non-significant",3.9362851482561,"HBS1L","HBS1L_HUMAN",-0.252343174999998
-0.408935072499997,11.34888362875,-10.0723689656398,1.83503650640631e-05,6.86869539987774e-05,2.35989555994826,"MSRB2_HUMAN",9,8.6345950708202,3.71402210497402e-05,0.000116377294880394,0.408935072499997,"Non-significant",3.934131741937,"MSRB2","MSRB2_HUMAN",-0.408935072499997
0.180143352499998,13.36757159375,8.16944927525709,7.31347160300768e-05,0.000215016575311307,0.80310685983806,"SNX1_HUMAN",21,-8.63373748150026,3.71656300595054e-05,0.000116413636481446,-0.180143352499998,"Non-significant",3.93399614424137,"SNX1","SNX1_HUMAN",0.180143352499998
-0.535069465499998,9.535332918,-8.49218303871331,5.68073629290342e-05,0.000173488863090156,1.08724858346196,"FRY_HUMAN",16,8.63179997847675,3.72231070137503e-05,0.000116550359962445,0.535069465499998,"Up in D8B",3.93348638083528,"FRY","FRY_HUMAN",-0.535069465499998
-0.219979287499999,11.36674642625,-8.57759811345608,5.32049659204329e-05,0.00016449279564952,1.16096042230022,"GAS2_HUMAN",18,8.63111134900318,3.72435595462027e-05,0.000116571096700684,0.219979287499999,"Non-significant",3.93340911766832,"GAS2","GAS2_HUMAN",-0.219979287499999
-0.5044007305,9.96262836475,-8.35120520149457,6.33718076088746e-05,0.000190902403757782,0.964237245291068,"BIRC2_HUMAN",22,8.62433150055706,3.74455977257377e-05,0.000117159964079526,0.5044007305,"Up in D8B",3.93122077014225,"BIRC2","BIRC2_HUMAN",-0.5044007305
1.2377215625,7.8686160445,8.53845408446069,5.48228470710624e-05,0.000168550944785627,1.12725555405704,"HEG1_HUMAN",9,-8.62333714476744,3.74753325754029e-05,0.000117198326136497,-1.2377215625,"Up in D1BM",3.93107859100457,"HEG1","HEG1_HUMAN",1.2377215625
-0.167536737500004,17.17493009625,-7.23861154577174,0.000159163180981802,0.000414966425145563,-0.0702002134227122,"AL7A1_HUMAN",38,8.62299176054541,3.74856670143548e-05,0.000117198326136497,0.167536737500004,"Non-significant",3.93107859100457,"ALDH7A1","AL7A1_HUMAN",-0.167536737500004
0.263789415250002,9.638748764875,7.69715179130851,0.000107483323781529,0.000296235953708712,0.370430228855904,"TEP1_HUMAN",77,-8.62199319405231,3.75155636784697e-05,0.000117248307840497,-0.263789415250002,"Non-significant",3.93089341642386,"TEP1","TEP1_HUMAN",0.263789415250002
0.246735097500004,13.00122213375,8.53125877979673,5.51262431016698e-05,0.000169274718799262,1.12104613133186,"ARFP1_HUMAN",18,-8.62149938083182,3.7530358122282e-05,0.000117251070649635,-0.246735097500004,"Non-significant",3.93088318294034,"ARFIP1","ARFP1_HUMAN",0.246735097500004
-0.466911555749999,10.193061709625,-8.27752915384593,6.71402720418064e-05,0.000199973622982469,0.899270549191106,"VPP3_HUMAN",27,8.61890021966708,3.76083358813319e-05,0.000117407420092932,0.466911555749999,"Non-significant",3.930304455017,"TCIRG1","VPP3_HUMAN",-0.466911555749999
-0.518980025000001,13.219120265,-9.68124847195308,2.3907378138933e-05,8.55098049990338e-05,2.061771902523,"MCP_HUMAN",8,8.61871071691645,3.76140282805722e-05,0.000117407420092932,0.518980025000001,"Up in D8B",3.930304455017,"CD46","MCP_HUMAN",-0.518980025000001
-0.395844459000001,10.008688688,-8.23358135782893,6.95082456205496e-05,0.000206297536033666,0.860292367525584,"SPN90_HUMAN",27,8.6184390568738,3.7622190256378e-05,0.000117407420092932,0.395844459000001,"Non-significant",3.930304455017,"NCKIPSD","SPN90_HUMAN",-0.395844459000001
-0.419643402,9.875431299,-8.19958201654091,7.14048825655331e-05,0.0002111089986478,0.830021070439724,"SYRM_HUMAN",32,8.61308137818042,3.7783567325573e-05,0.000117866389434064,0.419643402,"Non-significant",3.92861001987804,"RARS2","SYRM_HUMAN",-0.419643402
-0.584497925000001,11.14688778,-11.5980192954818,7.08692790844091e-06,3.17236937547788e-05,3.43260185460471,"ARCH_HUMAN",5,8.61262896369337,3.77972298778354e-05,0.000117866389434064,0.584497925000001,"Up in D8B",3.92861001987804,"ZBTB8OS","ARCH_HUMAN",-0.584497925000001
-0.972985029000002,9.31227290625,-8.50659115252253,5.61808513362442e-05,0.000171824526819014,1.09972544636413,"GRTP1_HUMAN",11,8.60382514679347,3.80642041826755e-05,0.000118655021100507,0.972985029000002,"Up in D8B",3.92571387910611,"GRTP1","GRTP1_HUMAN",-0.972985029000002
0.335084438499997,9.3924491405,8.51684726232026,5.57396333307079e-05,0.000170783744572687,1.10859619524364,"CASPA_HUMAN",17,-8.60172672783885,3.81281500984247e-05,0.000118810416702263,-0.335084438499997,"Non-significant",3.92514548092057,"CASP10","CASPA_HUMAN",0.335084438499997
-0.385912894999997,10.8919291475,-8.10368385468708,7.70767307548737e-05,0.000224259497249855,0.744084758276728,"MMS19_HUMAN",40,8.59839055668044,3.82300627017451e-05,0.000119083961017372,0.385912894999997,"Non-significant",3.92414672811183,"MMS19","MMS19_HUMAN",-0.385912894999997
0.485847472500001,11.15231871625,9.43537604126263,2.83696360910361e-05,9.79228757622207e-05,1.86896563574343,"EXOS1_HUMAN",9,-8.59677693954632,3.82794647056121e-05,0.000119116488463384,-0.485847472500001,"Non-significant",3.92402811800482,"EXOSC1","EXOS1_HUMAN",0.485847472500001
-0.536998745,12.4452953325,-8.61330628885464,5.17759748425906e-05,0.000160791443782913,1.19159574849564,"HDHD2_HUMAN",13,8.59666457815248,3.82829073928007e-05,0.000119116488463384,0.536998745,"Up in D8B",3.92402811800482,"HDHD2","HDHD2_HUMAN",-0.536998745
-0.258368255000001,12.5194202675,-8.04534850276977,8.0774747571509e-05,0.000232848955978197,0.691405290159006,"YES_HUMAN",26,8.59650759584575,3.82877178200788e-05,0.000119116488463384,0.258368255000001,"Non-significant",3.92402811800482,"YES1","YES_HUMAN",-0.258368255000001
0.76542258275,10.349922776125,8.89060459645758,4.20432181823106e-05,0.000135312060350781,1.42596129034932,"UCK2_HUMAN",8,-8.5962036981471,3.82970321195598e-05,0.000119116488463384,-0.76542258275,"Up in D1BM",3.92402811800482,"UCK2","UCK2_HUMAN",0.76542258275
-0.50722051,10.89662349,-9.330368241534,3.05569475378934e-05,0.00010406646900885,1.78530119387025,"PLCA_HUMAN",9,8.59573607342291,3.83113695277075e-05,0.00011911712790448,0.50722051,"Up in D8B",3.92402578663158,"AGPAT1","PLCA_HUMAN",-0.50722051
0.573379039500001,8.87918353075,8.89137802707659,4.20191340781066e-05,0.000135286203645669,1.42660635687949,"AL14E_HUMAN",10,-8.59307187846352,3.83931688769066e-05,0.000119327441173837,-0.573379039500001,"Up in D1BM",3.92325967217243,"ARL14EP","AL14E_HUMAN",0.573379039500001
0.70139694225,8.370871066875,9.60743289737759,2.51576520278263e-05,8.87254598085973e-05,2.00433616242037,"NSL1_HUMAN",6,-8.59238919062407,3.84141611024953e-05,0.000119348678191276,-0.70139694225,"Up in D1BM",3.92318238652244,"NSL1","NSL1_HUMAN",0.70139694225
0.350828647499998,10.39387416875,8.11443730803185,7.64160874192118e-05,0.000222798755052417,0.753762098398647,"THOC1_HUMAN",31,-8.59168633411323,3.84357869519676e-05,0.000119371867434832,-0.350828647499998,"Non-significant",3.92309801204583,"THOC1","THOC1_HUMAN",0.350828647499998
0.175807475000003,15.1912233825,7.48088468014755,0.000129036819352996,0.000346553474303188,0.165231811380895,"IMDH2_HUMAN",31,-8.59051325376615,3.84719113083596e-05,0.000119440051719397,-0.175807475000003,"Non-significant",3.92285001722674,"IMPDH2","IMDH2_HUMAN",0.175807475000003
1.074720621,9.2060688735,8.38359101966123,6.17912650594108e-05,0.000186814409320579,0.992646087314997,"LENG9_HUMAN",16,-8.58856941089759,3.85318547234495e-05,0.00011958210731368,-1.074720621,"Up in D1BM",3.92233379757385,"LENG9","LENG9_HUMAN",1.074720621
0.346284627749998,9.039073348125,8.49117879256352,5.68513239197506e-05,0.000173560235175508,1.08637829356371,"F262_HUMAN",17,-8.58561447303255,3.8623178614034e-05,0.000119821410576994,-0.346284627749998,"Non-significant",3.9214655720583,"PFKFB2","F262_HUMAN",0.346284627749998
0.406212092499999,10.78854024375,10.0126772330901,1.90950858058224e-05,7.0887768151787e-05,2.31505762293133,"TFIP8_HUMAN",9,-8.58150438442631,3.87506069444345e-05,0.000120172504023046,-0.406212092499999,"Non-significant",3.92019488938051,"TNFAIP8","TFIP8_HUMAN",0.406212092499999
0.239962814999998,12.0232368725,8.63589656076494,5.0894335520443e-05,0.000158708233112029,1.21092230301152,"ACL6A_HUMAN",17,-8.58096084274372,3.8767494069785e-05,0.000120180657416042,-0.239962814999998,"Non-significant",3.92016542462484,"ACTL6A","ACL6A_HUMAN",0.239962814999998
-0.2309038675,11.78351366625,-7.60009678439462,0.000116610075337608,0.000317218988213248,0.27890985031155,"EFL1_HUMAN",47,8.57361669087363,3.89964782245635e-05,0.000120846071674576,0.2309038675,"Non-significant",3.91776746257353,"EFL1","EFL1_HUMAN",-0.2309038675
-3.47973883225,8.777898013875,-8.33792501563572,6.40330748782153e-05,0.000192355712403439,0.952561717116067,"ITA7_HUMAN",30,8.56598001129602,3.92361930870241e-05,0.000121544237975203,3.47973883225,"Up in D8B",3.91526562484935,"ITGA7","ITA7_HUMAN",-3.47973883225
-0.178938865000001,13.6550621975,-9.70339841127685,2.3546031658527e-05,8.45630595865888e-05,2.07893275092553,"MECR_HUMAN",15,8.56488230691129,3.9270785599735e-05,0.000121606705297636,0.178938865000001,"Non-significant",3.91504247774851,"MECR","MECR_HUMAN",-0.178938865000001
0.302685024999999,13.6424855,8.9251584238515,4.09822852811583e-05,0.000132530437543348,1.45473434624136,"CPSF6_HUMAN",14,-8.56398312060087,3.92991475967293e-05,0.000121626527727295,-0.302685024999999,"Non-significant",3.91497169160033,"CPSF6","CPSF6_HUMAN",0.302685024999999
-0.250102992500004,11.04225349375,-7.78965253294932,9.95272831080737e-05,0.000278247253505126,0.456811097136752,"P85A_HUMAN",36,8.56376452501653,3.93060459756971e-05,0.000121626527727295,0.250102992500004,"Non-significant",3.91497169160033,"PIK3R1","P85A_HUMAN",-0.250102992500004
0.480386733999998,9.05905795125,8.30354403517303,6.57814897388e-05,0.000196691087977419,0.922264054993455,"CAPAM_HUMAN",21,-8.56272314547898,3.93389281928744e-05,0.000121683605775317,-0.480386733999998,"Non-significant",3.91476792958358,"PCIF1","CAPAM_HUMAN",0.480386733999998
-0.25558281,18.12769699,-8.06540186187966,7.94814140140818e-05,0.000229749258821912,0.709549109947591,"THTR_HUMAN",24,8.54744013968443,3.98250644101422e-05,0.000123142137899152,0.25558281,"Non-significant",3.90959331079209,"TST","THTR_HUMAN",-0.25558281
-0.31220221525,9.498509764625,-7.90930969587342,9.0201589705604e-05,0.000256082586604424,0.567349384190488,"ALS2_HUMAN",43,8.54540359796764,3.98903518346756e-05,0.000123298780936736,0.31220221525,"Non-significant",3.90904121728152,"ALS2","ALS2_HUMAN",-0.31220221525
-0.318621873750001,9.196603894125,-8.33631883657653,6.41135785765079e-05,0.000192454898084539,0.9511485805779,"NDOR1_HUMAN",19,8.5435932744576,3.99484879364492e-05,0.000123433212909212,0.318621873750001,"Non-significant",3.90856796637714,"NDOR1","NDOR1_HUMAN",-0.318621873750001
-0.275223734999997,15.665490865,-8.81091994846576,4.46102043849784e-05,0.000142377664809157,1.35924758373156,"1433F_HUMAN",15,8.53796243210847,4.01299231064866e-05,0.000123948377378005,0.275223734999997,"Non-significant",3.90675915425631,"YWHAH","1433F_HUMAN",-0.275223734999997
-0.347516775000001,10.6600691075,-7.99812522974964,8.39151707035363e-05,0.00024058536525854,0.648534185300857,"EXOC6_HUMAN",38,8.53095417799413,4.03570328482489e-05,0.000124561547804967,0.347516775000001,"Non-significant",3.90461600385211,"EXOC6","EXOC6_HUMAN",-0.347516775000001
0.364001750000003,11.44650531,7.99536566051337,8.41028992304115e-05,0.000241041597284304,0.646022640934913,"MET_HUMAN",44,-8.53092440938885,4.03580005997585e-05,0.000124561547804967,-0.364001750000003,"Non-significant",3.90461600385211,"MET","MET_HUMAN",0.364001750000003
0.331935645000002,11.40806496,9.62114249728477,2.49199531131697e-05,8.81716164945765e-05,2.01503237482856,"TPST2_HUMAN",11,-8.53010016791538,4.03848063124353e-05,0.000124598657543015,-0.331935645000002,"Non-significant",3.90448663684861,"TPST2","TPST2_HUMAN",0.331935645000002
0.350942134749999,9.488339185625,8.36821884573814,6.25358675921616e-05,0.000188592067239474,0.979172872768554,"LPIN1_HUMAN",18,-8.52814971481381,4.04483178696999e-05,0.000124748946697293,-0.350942134749999,"Non-significant",3.90396311260225,"LPIN1","LPIN1_HUMAN",0.350942134749999
0.3196942805,9.36578142625,8.1930961761154,7.17732834175147e-05,0.00021190087773248,0.824234798087733,"GRB10_HUMAN",22,-8.52713393418584,4.04814385376487e-05,0.00012480542993191,-0.3196942805,"Non-significant",3.90376651931573,"GRB10","GRB10_HUMAN",0.3196942805
0.448026895750003,10.172146677125,8.77795309789432,4.57236179952641e-05,0.000145221326978247,1.33149891733182,"UBQL4_HUMAN",12,-8.52568705535161,4.05286681697279e-05,0.000124905354297125,-0.448026895750003,"Non-significant",3.90341894439724,"UBQLN4","UBQL4_HUMAN",0.448026895750003
0.457800388249998,9.099469661625,8.75517113647505,4.65113882279059e-05,0.00014727441449024,1.31227198630157,"ANKY2_HUMAN",12,-8.52484935069013,4.05560411218609e-05,0.000124944031657955,-0.457800388249998,"Non-significant",3.90328448447489,"ANKMY2","ANKY2_HUMAN",0.457800388249998
-0.348071336749998,9.075993657125,-8.07395713151497,7.89367624619272e-05,0.00022833149306506,0.717278631627625,"NFXL1_HUMAN",29,8.52352947944705,4.05992114887909e-05,0.000125031331252838,0.348071336749998,"Non-significant",3.90298114471028,"NFXL1","NFXL1_HUMAN",-0.348071336749998
-0.143883464999998,12.7313565025,-6.70600408255685,0.000257578279328241,0.000632797235924728,-0.60959111330061,"GTF2I_HUMAN",48,8.52195819245265,4.06506723670932e-05,0.000125144089620975,0.143883464999998,"Non-significant",3.90258965668788,"GTF2I","GTF2I_HUMAN",-0.143883464999998
-0.913038492250003,8.650820374375,-8.63824047466624,5.08038333133706e-05,0.000158484645077128,1.21292517294516,"NEBL_HUMAN",8,8.5167490967911,4.08217982155339e-05,0.000125625022693952,0.913038492250003,"Up in D8B",3.90092384678085,"NEBL","NEBL_HUMAN",-0.913038492250003
0.602507115000002,10.6977891925,8.74820698037244,4.67552499840934e-05,0.000147990988402525,1.30638620554688,"CO6A2_HUMAN",10,-8.5150225637319,4.0878695286455e-05,0.000125754205317346,-0.602507115000002,"Up in D1BM",3.9004774828877,"COL6A2","CO6A2_HUMAN",0.602507115000002
-0.313074347500002,13.88180410875,-11.7593043178752,6.45201255844839e-06,2.93333408064517e-05,3.538449667948,"MGMT_HUMAN",9,8.51362719976958,4.0924743816278e-05,0.000125849932735282,0.313074347500002,"Non-significant",3.90014701223881,"MGMT","MGMT_HUMAN",-0.313074347500002
0.466142893000002,9.6384569405,8.14173976636201,7.47672430245127e-05,0.000219023337960765,0.778285741147812,"EXD2_HUMAN",32,-8.5130127224204,4.09450406823482e-05,0.000125866428851755,-0.466142893000002,"Non-significant",3.90009008965879,"EXD2","EXD2_HUMAN",0.466142893000002
0.184591292499999,16.81323719125,7.52786373897669,0.000123969889575374,0.000334595644966645,0.210197970710679,"HIBCH_HUMAN",30,-8.51212514754958,4.09743781916037e-05,0.000125910694049226,-0.184591292499999,"Non-significant",3.89993738212938,"HIBCH","HIBCH_HUMAN",0.184591292499999
-0.257023570000003,14.3790913825,-9.49367726635671,2.72319811037716e-05,9.4499122570478e-05,1.91507224137319,"CCS_HUMAN",13,8.51130008244563,4.10016706708842e-05,0.000125948645074666,0.257023570000003,"Non-significant",3.89980650017668,"CCS","CCS_HUMAN",-0.257023570000003
-0.359963180000001,11.976320385,-8.22522471774988,6.99690946071031e-05,0.000207446183061299,0.852861492688152,"GALNS_HUMAN",21,8.50788723204187,4.11147817282259e-05,0.00012625008932139,0.359963180000001,"Non-significant",3.89876830594773,"GALNS","GALNS_HUMAN",-0.359963180000001
0.419720173999998,10.1630539905,8.2932063517847,6.63176879813733e-05,0.000197868893205656,0.91313405856962,"JMY_HUMAN",19,-8.50715242887552,4.11391808352101e-05,0.000126279007742165,-0.419720173999998,"Non-significant",3.89866883930592,"JMY","JMY_HUMAN",0.419720173999998
-0.195755484999999,19.24469018,-8.32862875304709,6.45006006289203e-05,0.000193410018748193,0.944379653970866,"PEBP1_HUMAN",19,8.50614515476452,4.11726537145302e-05,0.000126335747418921,0.195755484999999,"Non-significant",3.89847374595978,"PEBP1","PEBP1_HUMAN",-0.195755484999999
0.283374785000003,13.66041231,11.2555627311886,8.68457628625446e-06,3.73481089371627e-05,3.20334406753075,"ARP5L_HUMAN",10,-8.50260675850725,4.12904809901101e-05,0.000126651187869592,-0.283374785000003,"Non-significant",3.89739073257861,"ARPC5L","ARP5L_HUMAN",0.283374785000003
-0.470669032499998,10.35910260875,-8.58340137381936,5.2969727238197e-05,0.000164147731945133,1.16594644406115,"OGFD2_HUMAN",13,8.49792006581058,4.14471285851184e-05,0.000127085429917775,0.470669032499998,"Non-significant",3.89590423755792,"OGFOD2","OGFD2_HUMAN",-0.470669032499998
-0.735099911749995,8.486853539875,-8.1819792278505,7.2409731539593e-05,0.000213326049630274,0.814308257478016,"DMXL2_HUMAN",51,8.49007763512927,4.17107459842273e-05,0.000127847228327655,0.735099911749995,"Up in D8B",3.8933086828512,"DMXL2","DMXL2_HUMAN",-0.735099911749995
-0.68328094475,8.296023845875,-8.52187715657527,5.55246775292181e-05,0.000170250093449902,1.112943439256,"RNLS_HUMAN",11,8.48778713895382,4.17880936235838e-05,0.000128037746693271,0.68328094475,"Up in D8B",3.89266197750892,"RNLS","RNLS_HUMAN",-0.68328094475
0.414134265,11.009726405,8.19872842077506,7.14532454003232e-05,0.000211177912159651,0.829259757152851,"COR1A_HUMAN",22,-8.48706215214608,4.18126091607143e-05,0.000128066309089993,-0.414134265,"Non-significant",3.89256510679518,"CORO1A","COR1A_HUMAN",0.414134265
0.525081397500001,10.42253863625,8.08845253123079,7.80235228688015e-05,0.00022600009424781,0.73035984325597,"TUT7_HUMAN",61,-8.48612468033415,4.18443338215541e-05,0.000128116923277108,-0.525081397500001,"Up in D1BM",3.89239349944795,"TUT7","TUT7_HUMAN",0.525081397500001
-0.528224947499998,13.10989761375,-10.8000997889938,1.14820475340246e-05,4.67998929711283e-05,2.88847288811656,"RASN_HUMAN",6,8.48187896502484,4.19883499138126e-05,0.000128511184249647,0.528224947499998,"Up in D8B",3.89105907430516,"NRAS","RASN_HUMAN",-0.528224947499998
-0.31794882,10.9135692125,-8.11867851876887,7.61572841934194e-05,0.000222428880272464,0.757576028030105,"WDR37_HUMAN",23,8.48068870601296,4.2028823578555e-05,0.000128588368037619,0.31794882,"Non-significant",3.89079831543633,"WDR37","WDR37_HUMAN",-0.31794882
-0.182803634999999,14.82840824,-7.51984248494508,0.000124818940583728,0.000336510247643994,0.202535937859865,"UBP14_HUMAN",29,8.46878122728315,4.24361431401731e-05,0.0001297874639073,0.182803634999999,"Non-significant",3.88676725375144,"USP14","UBP14_HUMAN",-0.182803634999999
0.835541009750001,9.772171855125,8.33788867834691,6.40348948871812e-05,0.000192355712403439,0.952529749580197,"TRMB_HUMAN",13,-8.46737625833903,4.24844941939741e-05,0.000129888212390645,-0.835541009750001,"Up in D1BM",3.88643026021245,"METTL1","TRMB_HUMAN",0.835541009750001
0.793147563750001,8.863635540125,8.57915275148372,5.3141832284426e-05,0.00016449279564952,1.16229640431643,"MO4L2_HUMAN",9,-8.4630373958737,4.2634203553429e-05,0.00013029865908334,-0.793147563750001,"Up in D1BM",3.88506005363279,"MORF4L2","MO4L2_HUMAN",0.793147563750001
0.338119507,9.652251959,8.09151358358762,7.78321972537709e-05,0.000225833938262318,0.733119830098426,"CACO1_HUMAN",24,-8.45954065055866,4.27552867438045e-05,0.000130575746190849,-0.338119507,"Non-significant",3.88413748365568,"CALCOCO1","CACO1_HUMAN",0.338119507
-0.46286892575,10.055373309625,-8.67018101397473,4.95884939295629e-05,0.000155314850258915,1.24017332052085,"NAGA_HUMAN",12,8.4595244108709,4.27558499806316e-05,0.000130575746190849,0.46286892575,"Non-significant",3.88413748365568,"AMDHD2","NAGA_HUMAN",-0.46286892575
-0.152607917499997,15.74907040625,-7.36040255889418,0.000143131029222441,0.000378316539766684,0.0488998385198567,"GSHR_HUMAN",27,8.45431344238442,4.29370109805737e-05,0.000131081515956268,0.152607917499997,"Non-significant",3.88245854464979,"GSR","GSHR_HUMAN",-0.152607917499997
0.190522194999996,19.0655403125,7.86396394982669,9.36146810196441e-05,0.000264436376110784,0.525617468047868,"ADH1B_HUMAN",23,-8.45293204976664,4.29851797359286e-05,0.000131181057202803,-0.190522194999996,"Non-significant",3.88212887339211,"ADH1B","ADH1B_HUMAN",0.190522194999996
0.375143762499999,13.95576012125,8.72438086901647,4.76005477192138e-05,0.000150327844408113,1.28621981879447,"MBOA5_HUMAN",13,-8.45226817672017,4.30083503461564e-05,0.000131204265315871,-0.375143762499999,"Non-significant",3.88205204626344,"LPCAT3","MBOA5_HUMAN",0.375143762499999
0.139069792500004,13.33034098125,7.14490990658076,0.000172876462231603,0.000445892197108379,-0.16288032833473,"FUBP3_HUMAN",28,-8.45013640555489,4.30828485151861e-05,0.000131383983406116,-0.139069792500004,"Non-significant",3.88145757497648,"FUBP3","FUBP3_HUMAN",0.139069792500004
-0.382487537500001,11.64820802375,-8.20117665200713,7.13146329397889e-05,0.000210916154754204,0.831443136578223,"OFUT2_HUMAN",20,8.44593184529494,4.32302080895429e-05,0.000131785686794487,0.382487537500001,"Non-significant",3.88013175577939,"POFUT2","OFUT2_HUMAN",-0.382487537500001
-0.573940277000004,8.60004925725,-11.3574020851999,8.17035395747566e-06,3.5574495174557e-05,3.27217384481482,"IF4E3_HUMAN",5,8.44495403225801,4.32645589831728e-05,0.000131842721500059,0.573940277000004,"Up in D8B",3.87994384083917,"EIF4E3","IF4E3_HUMAN",-0.573940277000004
0.757215023250002,8.006756782375,8.21452410190396,7.05642480917142e-05,0.000208990178202761,0.843337321545478,"CP4FN_HUMAN",20,-8.44252969557912,4.33498587962244e-05,0.000132054918609821,-0.757215023250002,"Up in D1BM",3.8792454181199,"CYP4F22","CP4FN_HUMAN",0.757215023250002
-0.244672537500001,12.63321125625,-8.03946484059881,8.11587013179126e-05,0.000233795862408983,0.686074959304895,"HDHD5_HUMAN",22,8.44069123452809,4.34146703980557e-05,0.00013220457253801,0.244672537500001,"Non-significant",3.87875352371813,"HDHD5","HDHD5_HUMAN",-0.244672537500001
0.951937674750003,10.226684570125,8.79160899859354,4.52586429653651e-05,0.00014395664209625,1.34300385727192,"MK_HUMAN",6,-8.43862116108795,4.34877771318699e-05,0.000132379369246851,-0.951937674750003,"Up in D1BM",3.87817969254276,"MDK","MK_HUMAN",0.951937674750003
0.988153457500001,10.91128563875,8.19581663621556,7.16184987784632e-05,0.000211517983953632,0.826662280905424,"NPNT_HUMAN",24,-8.43517479122385,4.36097955235188e-05,0.000132702875981134,-0.988153457500001,"Up in D1BM",3.87711966485823,"NPNT","NPNT_HUMAN",0.988153457500001
0.442682032499999,10.40368163625,8.28453663529267,6.67711747066269e-05,0.000199014933381244,0.905469989443434,"GABPA_HUMAN",17,-8.43098869697267,4.3758520320719e-05,0.000133107386424879,-0.442682032499999,"Non-significant",3.87579784389003,"GABPA","GABPA_HUMAN",0.442682032499999
0.255900620000002,14.0866883975,10.7639098832428,1.17449621716746e-05,4.78021661733679e-05,2.86294585301789,"SNX3_HUMAN",11,-8.42925788290518,4.38201792834327e-05,0.000133246858290063,-0.255900620000002,"Non-significant",3.87534302202653,"SNX3","SNX3_HUMAN",0.255900620000002
0.209988355000004,10.9714089625,7.44609055075842,0.000132939864636335,0.0003551664402598,0.131786451548724,"HXK2_HUMAN",39,-8.42713852972528,4.38958123555446e-05,0.000133428706218855,-0.209988355000004,"Non-significant",3.87475072505769,"HK2","HXK2_HUMAN",0.209988355000004
-0.301955699999999,11.23948884,-8.07673748215648,7.87606647098087e-05,0.000227900323665972,0.719789199414821,"FBXL8_HUMAN",22,8.41615467659449,4.42901437893233e-05,0.000134578811103175,0.301955699999999,"Non-significant",3.87102331266299,"FBXL8","FBXL8_HUMAN",-0.301955699999999
0.294324635000002,11.495885015,9.38455828604765,2.94052454509685e-05,0.0001007548024009,1.82857710017571,"NUP37_HUMAN",12,-8.41161132941849,4.44544143342044e-05,0.000135029282314598,-0.294324635000002,"Non-significant",3.86957204062623,"NUP37","NUP37_HUMAN",0.294324635000002
1.22699832875,7.874360323125,8.2171338933253,7.0418570411853e-05,0.000208700927206737,0.84566111967886,"NOP9_HUMAN",14,-8.40780725496406,4.4592480978263e-05,0.000135399863892571,-1.22699832875,"Up in D1BM",3.86838177221465,"NOP9","NOP9_HUMAN",1.22699832875
-0.688470841500003,10.02422809675,-8.31741473051335,6.50697065955376e-05,0.000194839274207384,0.934499716994148,"WIPF3_HUMAN",13,8.4030872944859,4.47644578590341e-05,0.00013587310597544,0.688470841500003,"Up in D8B",3.86686649677978,"WIPF3","WIPF3_HUMAN",-0.688470841500003
-0.272948742499999,10.32341408625,-7.71217430553779,0.000106143856131283,0.000293207754539712,0.384514585978922,"ZFYV1_HUMAN",38,8.3948922339981,4.50648228144791e-05,0.0001367355620962,0.272948742499999,"Non-significant",3.86411851971467,"ZFYVE1","ZFYV1_HUMAN",-0.272948742499999
0.423113107500004,10.48489368125,7.94838057023544,8.7372971462512e-05,0.000249311704961921,0.603153125358938,"RBBP6_HUMAN",43,-8.38860257723038,4.52968836362278e-05,0.000137390223882607,-0.423113107500004,"Non-significant",3.86204416876765,"RBBP6","RBBP6_HUMAN",0.423113107500004
0.217365264999998,13.74110985,7.887255571199,9.18437271768877e-05,0.000260143282172223,0.547076833011671,"GMPPA_HUMAN",23,-8.38760369026893,4.53338613141445e-05,0.00013745291979026,-0.217365264999998,"Non-significant",3.86184603039068,"GMPPA","GMPPA_HUMAN",0.217365264999998
0.250281572499997,10.29272568375,7.59008116492005,0.00011760056786179,0.000319759737582912,0.269413120647373,"MKLN1_HUMAN",42,-8.38665270862227,4.53690970357844e-05,0.000137510290871854,-0.250281572499997,"Non-significant",3.86166479927646,"MKLN1","MKLN1_HUMAN",0.250281572499997
0.454902172499999,16.22242331625,9.29642131286501,3.13043782441679e-05,0.000106268467265441,1.75808159247585,"RS21_HUMAN",9,-8.37498382535214,4.58039606125781e-05,0.000138778427032143,-0.454902172499999,"Non-significant",3.85767803927788,"RPS21","RS21_HUMAN",0.454902172499999
0.290950537250001,9.431634306875,7.9943993547395,8.41687471337735e-05,0.00024114832413004,0.645143019952162,"PMGT1_HUMAN",23,-8.37368642672544,4.58525986280842e-05,0.000138875872740252,-0.290950537250001,"Non-significant",3.85737319879754,"POMGNT1","PMGT1_HUMAN",0.290950537250001
0.442426442499999,10.39658534625,8.77974417269141,4.56623266847507e-05,0.000145131128064014,1.33300873092925,"SPF30_HUMAN",11,-8.37126697031005,4.59434560525795e-05,0.000139101074377584,-0.442426442499999,"Non-significant",3.85666951562654,"SMNDC1","SPF30_HUMAN",0.442426442499999
