"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D5BM"
-0.134315727500001,11.66471111875,-2.8703502440672,0.0236395549621621,0.0549828390662428,-4.97099886958062,"NOP10_HUMAN",7,2.41876459233179,0.0443302714203226,0.0918083188702456,0.134315727500001,"Non-significant",1.03711796503235,"NOP10","NOP10_HUMAN",-0.134315727500001
-0.170428991500001,8.85450923425,-2.46888350565396,0.0424639063161287,0.0878351573837174,-5.57928233604275,"MITD1_HUMAN",10,2.41702208615912,0.0444468113435143,0.0919832637949973,0.170428991500001,"Non-significant",1.03629118464011,"MITD1","MITD1_HUMAN",-0.170428991500001
-0.0762178899999988,10.39527142,-2.2206960801999,0.0613166782697859,0.118215526334864,-5.95253490596503,"Z3H7B_HUMAN",42,2.41701813922326,0.0444470756706905,0.0919832637949973,0.0762178899999988,"Non-significant",1.03629118464011,"ZC3H7B","Z3H7B_HUMAN",-0.0762178899999988
-0.0926508874999996,11.45400857875,-2.45766044218699,0.0431726834580427,0.0891262671731182,-5.59625365539246,"TBL1R_HUMAN",14,2.41701205838896,0.0444474829086515,0.0919832637949973,0.0926508874999996,"Non-significant",1.03629118464011,"TBL1XR1","TBL1R_HUMAN",-0.0926508874999996
-0.203025577499998,13.77304494625,-2.35100262418528,0.050544551382117,0.10153480066727,-5.75718061606546,"UBP33_HUMAN",27,2.4164588811676,0.0444845454830213,0.0920373671763345,0.203025577499998,"Non-significant",1.03603581326658,"USP33","UBP33_HUMAN",-0.203025577499998
-0.0992634297499997,9.116226315375,-2.3775899324947,0.0485943147038401,0.0981876220298931,-5.71713515198728,"ECD_HUMAN",17,2.41629132491027,0.0444957778655657,0.092038015123645,0.0992634297499997,"Non-significant",1.03603275582416,"ECD","ECD_HUMAN",-0.0992634297499997
-0.160993099249998,9.671495199375,-2.353058593854,0.050390935586496,0.101274486423122,-5.75408584983396,"INT8_HUMAN",21,2.415545668998,0.0445457990246104,0.0921188763440729,0.160993099249998,"Non-significant",1.03565136815185,"INTS8","INT8_HUMAN",-0.160993099249998
-0.0923199674999982,12.91218948625,-2.30381760109774,0.0542040529844162,0.107287947548781,-5.82810978046424,"ERG1_HUMAN",25,2.41486674447043,0.0445913933757995,0.0921882628238397,0.0923199674999982,"Non-significant",1.03532436870038,"SQLE","ERG1_HUMAN",-0.0923199674999982
0.0797018999999981,10.9416358475,2.21095330654962,0.0622098154192497,0.119554613353592,-5.96706832744863,"COBL_HUMAN",62,-2.41461349267354,0.044608413094758,0.0921882628238397,-0.0797018999999981,"Non-significant",1.03532436870038,"COBL","COBL_HUMAN",0.0797018999999981
-0.0376043299999971,16.2997784625,-2.07918419923519,0.075651690175967,0.140455527861944,-6.16234745057688,"IPYR2_HUMAN",24,2.41455770389495,0.0446121632528701,0.0921882628238397,0.0376043299999971,"Non-significant",1.03532436870038,"PPA2","IPYR2_HUMAN",-0.0376043299999971
-0.228201629999999,10.5272287125,-3.5249549930844,0.00945666316405536,0.026411601659981,-3.99628959733051,"COX14_HUMAN",2,2.41390872879211,0.044655811357503,0.0922558416500962,0.228201629999999,"Non-significant",1.0350061247236,"COX14","COX14_HUMAN",-0.228201629999999
0.0401372850000037,17.15764475,2.13096396180589,0.0700542288216566,0.131687576881745,-6.08591790507505,"RSSA_HUMAN",23,-2.41346477822365,0.0446856951547203,0.0922949582110114,-0.0401372850000037,"Non-significant",1.03482202249458,"RPSA","RSSA_HUMAN",0.0401372850000037
-0.264489889249999,8.777805447625,-2.41719497714551,0.0458305839615282,0.0936499375058718,-5.65739147499015,"KCTD5_HUMAN",9,2.41182949454272,0.0447959471582007,0.092500009455285,0.264489889249999,"Non-significant",1.03385822286769,"KCTD5","KCTD5_HUMAN",-0.264489889249999
-0.226315260000003,10.353061795,-3.02221100830705,0.0190205910851558,0.0462964372673341,-4.74192625477821,"TM50A_HUMAN",3,2.40920642047485,0.0449733748879068,0.0928144995855264,0.226315260000003,"Non-significant",1.03238417250863,"TMEM50A","TM50A_HUMAN",-0.226315260000003
-0.110278843500001,9.862468838,-2.38199187207579,0.0482789061999731,0.0977053782375926,-5.71050003683073,"NLE1_HUMAN",16,2.40913512934791,0.0449782070653324,0.0928144995855264,0.110278843500001,"Non-significant",1.03238417250863,"NLE1","NLE1_HUMAN",-0.110278843500001
-0.11708855525,9.969615577125,-2.36707817429339,0.04935603759896,0.0994078950828276,-5.73297410749549,"DDB2_HUMAN",17,2.40906056573765,0.0449832616195733,0.0928144995855264,0.11708855525,"Non-significant",1.03238417250863,"DDB2","DDB2_HUMAN",-0.11708855525
1.94114982925,10.501622617875,2.37081987321907,0.0490835132741443,0.0989299219004692,-5.72733708991661,"OR1D4_HUMAN;OR1D5_HUMAN",1,-2.40892734480793,0.0449922939027715,0.0928144995855264,-1.94114982925,"Non-significant",1.03238417250863,"OR1D4;OR1D5","OR1D4_HUMAN;OR1D5_HUMAN",1.94114982925
-0.0840592374999982,13.64781713375,-2.88112260522863,0.0232758024982682,0.0543016161798788,-4.95471204309029,"LIN7A_HUMAN",10,2.40658268848713,0.0451515621224509,0.0931202635503153,0.0840592374999982,"Non-significant",1.03095580354593,"LIN7A","LIN7A_HUMAN",-0.0840592374999982
-0.110406159999997,10.65570104,-2.33713677517417,0.0515930910120766,0.103149469672864,-5.77804350742097,"CCDC9_HUMAN",20,2.40603006428835,0.0451891842843733,0.0931750573221581,0.110406159999997,"Non-significant",1.03070033139205,"CCDC9","CCDC9_HUMAN",-0.110406159999997
0.387098312499997,9.0743682385,2.61673659427206,0.0341703351125539,0.0736251929099482,-5.35530405880411,"SVIP_HUMAN",2,-2.4054526990594,0.0452285248396188,0.0932333665622761,-0.387098312499997,"Non-significant",1.03042863356289,"SVIP","SVIP_HUMAN",0.387098312499997
-0.0822100624999997,10.86422967875,-2.73002743198255,0.0289630683643352,0.0647011827147209,-5.18350305202699,"BUD31_HUMAN",11,2.4049167673461,0.0452650733564832,0.0932858932327132,0.0822100624999997,"Non-significant",1.03018402564678,"BUD31","BUD31_HUMAN",-0.0822100624999997
-0.148323774250001,8.759118199375,-2.34817696788807,0.0507564542403264,0.101814886433058,-5.76143341765233,"RBM34_HUMAN",19,2.40454789340654,0.0452902466088881,0.0933149568971689,0.148323774250001,"Non-significant",1.03004874020526,"RBM34","RBM34_HUMAN",-0.148323774250001
-0.146403789500003,9.650841236,-2.94086941368868,0.0213625661741178,0.050894593069994,-4.86447501273803,"ZDHC3_HUMAN",6,2.40391537900285,0.0453334447418431,0.0933811353198915,0.146403789500003,"Non-significant",1.02974085025779,"ZDHHC3","ZDHC3_HUMAN",-0.146403789500003
-0.235944032749998,9.693304658125,-2.48341186125826,0.0415641061926265,0.0864833006906068,-5.55730437611577,"MXRA7_HUMAN",7,2.40342613084412,0.0453668871067878,0.0934041203466019,0.235944032749998,"Non-significant",1.02963396526538,"MXRA7","MXRA7_HUMAN",-0.235944032749998
-0.0961294142499973,10.079655170375,-2.38363977742526,0.0481613684712293,0.0975377642585277,-5.70801577487012,"RF1ML_HUMAN",16,2.40338508603051,0.0453696938487963,0.0934041203466019,0.0961294142499973,"Non-significant",1.02963396526538,"MTRF1L","RF1ML_HUMAN",-0.0961294142499973
-0.131505730000002,14.519997715,-2.38089562417753,0.048357258821609,0.0978404547785268,-5.71215255588697,"ROAA_HUMAN",15,2.40326587104425,0.0453778470541387,0.0934041203466019,0.131505730000002,"Non-significant",1.02963396526538,"HNRNPAB","ROAA_HUMAN",-0.131505730000002
-0.0995018499999976,15.434420945,-2.69075824417333,0.0306674790886884,0.0675630374382003,-5.24304688024142,"CHSP1_HUMAN",10,2.40278870721034,0.0454104955722718,0.0934485027291696,0.0995018499999976,"Non-significant",1.02942765267647,"CARHSP1","CHSP1_HUMAN",-0.0995018499999976
0.067082880000001,13.172608375,2.26200587561464,0.0576710646071049,0.112565844572935,-5.89078977209949,"EPN1_HUMAN",23,-2.40260639405413,0.0454229761119266,0.0934513706730363,-0.067082880000001,"Non-significant",1.02941432434004,"EPN1","EPN1_HUMAN",0.067082880000001
0.674002051499999,9.0098693965,2.38986287441187,0.0477201315166264,0.0968769240254441,-5.6986326095993,"SELK_HUMAN",4,-2.40233848236597,0.0454413227631615,0.093464230682105,-0.674002051499999,"Non-significant",1.02935456441691,"SELENOK","SELK_HUMAN",0.674002051499999
0.109266042499996,10.50849401875,2.62181983804639,0.0339169851386016,0.0732478267315585,-5.34759567978647,"MSI2H_HUMAN",10,-2.40219132007897,0.0454514036737393,0.093464230682105,-0.109266042499996,"Non-significant",1.02935456441691,"MSI2","MSI2H_HUMAN",0.109266042499996
-0.114402532499996,10.45597469875,-2.33203897995077,0.0519841287709408,0.103734427417202,-5.7857098187045,"MRM3_HUMAN",20,2.39939303081308,0.0456435252079533,0.0938364082872776,0.114402532499996,"Non-significant",1.02762862377049,"MRM3","MRM3_HUMAN",-0.114402532499996
-0.0729641924999971,14.52675223375,-2.25581098857636,0.0582034962656186,0.113406673606773,-5.90006130006765,"CRK_HUMAN",25,2.39893958917083,0.0456747346653971,0.0938776733710393,0.0729641924999971,"Non-significant",1.02743768233122,"CRK","CRK_HUMAN",-0.0729641924999971
-0.199002507500001,10.84062659625,-2.61498779792216,0.0342579488120962,0.0737529555904125,-5.35795593112042,"COA4_HUMAN",6,2.39833597441545,0.045716313880065,0.0939402266443364,0.199002507500001,"Non-significant",1.02714839635347,"COA4","COA4_HUMAN",-0.199002507500001
0.084000114500002,9.98998308275,2.3058444720808,0.0540414564606138,0.107054156640779,-5.82506698185647,"RMC1_HUMAN",21,-2.39809867075715,0.0457326707637358,0.0939509339184814,-0.084000114500002,"Non-significant",1.02709889844129,"RMC1","RMC1_HUMAN",0.084000114500002
0.0983550499999986,14.220142485,2.34531455080179,0.05097203615216,0.102083954680415,-5.76574090048831,"FADS2_HUMAN",18,-2.39761926932779,0.0457657331238307,0.0939785201189509,-0.0983550499999986,"Non-significant",1.0269713981004,"FADS2","FADS2_HUMAN",0.0983550499999986
-0.0956478100000027,12.5196280475,-2.34515484343052,0.0509840918728606,0.102083954680415,-5.76598121540558,"NAAA_HUMAN",18,2.39758064701827,0.0457683978038075,0.0939785201189509,0.0956478100000027,"Non-significant",1.0269713981004,"NAAA","NAAA_HUMAN",-0.0956478100000027
-0.118281362499999,10.31747460375,-2.50470150025188,0.0402808349396619,0.0843965094969948,-5.52508256747237,"WIPI3_HUMAN",11,2.39599855058766,0.0458776874265114,0.0941648730656481,0.118281362499999,"Non-significant",1.02611107468927,"WDR45B","WIPI3_HUMAN",-0.118281362499999
1.65355408175,7.577279031375,2.34823049038628,0.0507524320650134,0.101814886433058,-5.76135286858231,"FBLN3_HUMAN",7,-2.39594347937044,0.0458814964622869,0.0941648730656481,-1.65355408175,"Non-significant",1.02611107468927,"EFEMP1","FBLN3_HUMAN",1.65355408175
-1.30494761475,7.971169352625,-2.34759090749727,0.0508005174735604,0.101854795857431,-5.7623153985819,"SEGN_HUMAN",9,2.39555067794501,0.0459086741428875,0.0941977152751701,1.30494761475,"Non-significant",1.02595963070414,"SCGN","SEGN_HUMAN",-1.30494761475
-1.0150052305,8.38246315725,-2.36126921969465,0.0497821895137857,0.100218312732672,-5.74172347551633,"GTR6_HUMAN",4,2.3950971111879,0.0459400764844826,0.0942322452991401,1.0150052305,"Non-significant",1.0258004606975,"SLC2A6","GTR6_HUMAN",-1.0150052305
-0.0927968024999988,11.72569060375,-2.31905715144573,0.0529935908479104,0.105474138667541,-5.80522254126217,"FA12_HUMAN",20,2.39493935639873,0.0459510036285087,0.0942322452991401,0.0927968024999988,"Non-significant",1.0258004606975,"F12","FA12_HUMAN",-0.0927968024999988
-0.176450969999999,10.71124518,-2.87228074720071,0.0235739299098814,0.0548608802053594,-4.96807977348313,"CA122_HUMAN",5,2.3947494682288,0.0459641600457233,0.0942322452991401,0.176450969999999,"Non-significant",1.0258004606975,"C1orf122","CA122_HUMAN",-0.176450969999999
-0.055348872499998,15.74443888875,-2.62196017200568,0.0339100185782011,0.0732478267315585,-5.34738287019341,"IDI1_HUMAN",14,2.39466200855269,0.0459702209835169,0.0942322452991401,0.055348872499998,"Non-significant",1.0258004606975,"IDI1","IDI1_HUMAN",-0.055348872499998
-0.0726618750000014,10.6217565525,-2.30252041103353,0.0543083745218799,0.10738102013721,-5.83005696032041,"CRBN_HUMAN",20,2.39417250287203,0.0460041586190251,0.0942788847555951,0.0726618750000014,"Non-significant",1.02558556347648,"CRBN","CRBN_HUMAN",-0.0726618750000014
-0.2055947775,11.08861029125,-2.87366866061661,0.023526867984355,0.054796344360356,-4.96598121624536,"RM54_HUMAN",4,2.39372899815527,0.0460349289635095,0.0943190122103602,0.2055947775,"Non-significant",1.02540075619367,"MRPL54","RM54_HUMAN",-0.2055947775
0.0982766174999981,11.72780370625,2.37197286763489,0.0489998453268504,0.0988053485635892,-5.72559985238581,"VP37A_HUMAN",16,-2.39322408922356,0.046069984979452,0.0943678987586393,-0.0982766174999981,"Non-significant",1.02517571505518,"VPS37A","VP37A_HUMAN",0.0982766174999981
-0.102667330000003,14.2238430975,-2.41388960989485,0.0460549655568316,0.0940400447380168,-5.66238138415205,"PDCD6_HUMAN",14,2.39272451414845,0.0461046973513639,0.0944160578169695,0.102667330000003,"Non-significant",1.02495413675881,"PDCD6","PDCD6_HUMAN",-0.102667330000003
-0.086015224999997,17.5131528375,-2.25395954576808,0.0583635840585021,0.113666046679555,-5.90283144408151,"HAOX1_HUMAN",30,2.39256122586235,0.0461160490007346,0.0944163655640494,0.086015224999997,"Non-significant",1.02495272118773,"HAO1","HAOX1_HUMAN",-0.086015224999997
-0.169482231750006,10.096049309125,-2.72913557044818,0.0290006604022905,0.0647197687399806,-5.18485517330251,"SL9B2_HUMAN",6,2.38962440351993,0.0463206994857542,0.0948123302490098,0.169482231750006,"Non-significant",1.02313517942473,"SLC9B2","SL9B2_HUMAN",-0.169482231750006
-0.137927772500003,10.08913290375,-2.31179507237715,0.053566950087559,0.106364151304602,-5.81613158375001,"TPRN_HUMAN",25,2.38859172248344,0.0463928801316247,0.0949370203033417,0.137927772500003,"Non-significant",1.02256440318564,"TPRN","TPRN_HUMAN",-0.137927772500003
0.158300877499997,10.52845287125,2.49774495159762,0.040695605745559,0.0850240833057519,-5.53561320357505,"S2544_HUMAN",9,-2.38659521125263,0.0465327529997609,0.0951767561010222,-0.158300877499997,"Non-significant",1.02146910129639,"SLC25A44","S2544_HUMAN",0.158300877499997
-0.0698404325000013,10.82133030875,-2.16243837236591,0.0668557567277262,0.126949126708268,-6.03925818879714,"COG1_HUMAN",48,2.38655642767005,0.0465354743601675,0.0951767561010222,0.0698404325000013,"Non-significant",1.02146910129639,"COG1","COG1_HUMAN",-0.0698404325000013
-0.0571684850000054,17.588727715,-2.19261683884632,0.0639263985328349,0.122184946311398,-5.99438908826748,"BDH_HUMAN",25,2.38643627000769,0.0465439065901546,0.0951767561010222,0.0571684850000054,"Non-significant",1.02146910129639,"BDH1","BDH_HUMAN",-0.0571684850000054
-0.146863937000003,9.70788669575,-2.32999285985758,0.0521419273401188,0.104000072302381,-5.78878625975831,"FXL20_HUMAN",19,2.38595336619697,0.0465778106789966,0.0951894478980131,0.146863937000003,"Non-significant",1.02141119209517,"FBXL20","FXL20_HUMAN",-0.146863937000003
0.2914096115,8.10165494675,2.34829741858674,0.0507474029179007,0.101814886433058,-5.76125214418406,"XPP2_HUMAN",13,-2.38589753245974,0.0465817323143796,0.0951894478980131,-0.2914096115,"Non-significant",1.02141119209517,"XPNPEP2","XPP2_HUMAN",0.2914096115
-0.138866901500004,8.8433818815,-2.39174558521774,0.0475874565868433,0.0966541377278319,-5.69579334875794,"DIM1_HUMAN",13,2.3858653558927,0.0465839924758932,0.0951894478980131,0.138866901500004,"Non-significant",1.02141119209517,"DIMT1","DIM1_HUMAN",-0.138866901500004
-0.122524735000002,15.227972745,-2.2887043620071,0.0554321891650853,0.109346576754623,-5.85078600765747,"KLKB1_HUMAN",31,2.38467454475193,0.0466677163336382,0.095337416620513,0.122524735000002,"Non-significant",1.02073662042509,"KLKB1","KLKB1_HUMAN",-0.122524735000002
-0.0997514724999977,11.80971217125,-2.30457812753677,0.0541429851097881,0.107204891118253,-5.82696810031419,"MP2K4_HUMAN",21,2.38401489950245,0.0467141605669634,0.0954091735931511,0.0997514724999977,"Non-significant",1.0204098658688,"MAP2K4","MP2K4_HUMAN",-0.0997514724999977
0.163478374500002,8.6436440945,2.38956580895101,0.0477411002536339,0.0968961555593258,-5.69908058359543,"3BP2_HUMAN",12,-2.38296437793737,0.0467882224514031,0.0955372885278286,-0.163478374500002,"Non-significant",1.01982708871848,"SH3BP2","3BP2_HUMAN",0.163478374500002
-0.50413668175,7.065552651875,-2.35056514708555,0.0505772998262987,0.101576378421699,-5.75783908953273,"SOX13_HUMAN",8,2.38097390242872,0.046928878170734,0.0958012870189191,0.50413668175,"Non-significant",1.01862865645945,"SOX13","SOX13_HUMAN",-0.50413668175
-0.136632680750001,9.400699019375,-2.29655072613787,0.0547910945864016,0.108183212993389,-5.83901587123832,"ADA17_HUMAN",29,2.38075461805303,0.0469443999832046,0.095809769360395,0.136632680750001,"Non-significant",1.01859020529522,"ADAM17","ADA17_HUMAN",-0.136632680750001
-0.216828823250001,9.198502778875,-2.38853735394369,0.047813767754075,0.0969969310226469,-5.70063144537294,"ABCG5_HUMAN",10,2.37949673831937,0.0470335383742639,0.0959483847546748,0.216828823250001,"Non-significant",1.01796233200757,"ABCG5","ABCG5_HUMAN",-0.216828823250001
0.068977119999996,14.74740088,2.24635213610364,0.0590260512115141,0.114664804254863,-5.91420977305503,"SBDS_HUMAN",23,-2.37947494387248,0.0470350843286649,0.0959483847546748,-0.068977119999996,"Non-significant",1.01796233200757,"SBDS","SBDS_HUMAN",0.068977119999996
0.830401301749999,8.216196835125,2.35310238662221,0.0503876687009987,0.101274486423122,-5.75401992679701,"TSN8_HUMAN",4,-2.37891231012907,0.0470750117084126,0.0960065990056157,-0.830401301749999,"Non-significant",1.0176989147393,"TSPAN8","TSN8_HUMAN",0.830401301749999
0.213272334999999,12.5107210875,2.44371757931712,0.0440701726410333,0.0906239290537375,-5.61732927819052,"TIM8B_HUMAN",8,-2.37867412443509,0.0470919249475543,0.0960178605183684,-0.213272334999999,"Non-significant",1.01764797526144,"TIMM8B","TIM8B_HUMAN",0.213272334999999
-0.126316305000001,13.87192619,-2.34460513621266,0.0510256094351289,0.102111790581363,-5.76680835533283,"EDF1_HUMAN",16,2.37737585094955,0.0471842220101454,0.0961827829077427,0.126316305000001,"Non-significant",1.01690266140661,"EDF1","EDF1_HUMAN",-0.126316305000001
0.0388274224999989,12.74790906875,1.92699670646181,0.094794243100204,0.168747766650817,-6.38412321937144,"VINEX_HUMAN",36,-2.37712502157237,0.0472020751543636,0.0961959118656023,-0.0388274224999989,"Non-significant",1.01684338421932,"SORBS3","VINEX_HUMAN",0.0388274224999989
-0.0750031450000002,11.059273005,-2.24722101262603,0.0589500054187246,0.114543475259205,-5.91291052620741,"SHC1_HUMAN",24,2.37560242346703,0.0473105954285268,0.0963937657401626,0.0750031450000002,"Non-significant",1.01595105315317,"SHC1","SHC1_HUMAN",-0.0750031450000002
-0.154589175,14.944122315,-3.60277413617469,0.00851383739069559,0.0242951108879909,-3.8831885225157,"ATPK_HUMAN",4,2.37543428094323,0.0473225949729715,0.0963949137330056,0.154589175,"Non-significant",1.01594588099308,"ATP5MF","ATPK_HUMAN",-0.154589175
0.210017202500001,13.01025915375,2.64888177445041,0.0326006594510991,0.0708406698925792,-5.30655537776952,"SMD1_HUMAN",5,-2.37231628494377,0.0475456719650433,0.0968259166449263,-0.210017202500001,"Non-significant",1.01400838288359,"SNRPD1","SMD1_HUMAN",0.210017202500001
0.512790203250001,7.018913030375,2.3561244927832,0.050162743710342,0.100912116165745,-5.74947026781128,"HEXI2_HUMAN",6,-2.37191083952467,0.0475747578033704,0.0968617472281665,-0.512790203250001,"Non-significant",1.01384770125368,"HEXIM2","HEXI2_HUMAN",0.512790203250001
-0.0380454075000003,11.54245662625,-1.87302770491954,0.102662934543443,0.179797856437336,-6.4615487881986,"OGT1_HUMAN",44,2.3710428352019,0.0476370873634448,0.0969453560763366,0.0380454075000003,"Non-significant",1.01347298987281,"OGT","OGT1_HUMAN",-0.0380454075000003
-0.0915789599999961,18.448065995,-2.21488136181049,0.0618481588602267,0.11904958461586,-5.96121018657741,"ATPA_HUMAN",51,2.37101863853332,0.047638826061002,0.0969453560763366,0.0915789599999961,"Non-significant",1.01347298987281,"ATP5F1A","ATPA_HUMAN",-0.0915789599999961
-0.0568826149999992,12.007413745,-2.28105028610378,0.0560648956015333,0.110259217224761,-5.86226190347788,"AGAL_HUMAN",19,2.36914336161865,0.047773773566803,0.0971965091466528,0.0568826149999992,"Non-significant",1.0123493326619,"GLA","AGAL_HUMAN",-0.0568826149999992
0.287452220249998,9.888675212625,2.84219052702674,0.0246189605113684,0.0569309240467283,-5.01359544609415,"BET1_HUMAN",2,-2.36887641931895,0.0477930145886732,0.0972121911119513,-0.287452220249998,"Non-significant",1.01227926798886,"BET1","BET1_HUMAN",0.287452220249998
-0.781281590250001,6.977813541875,-2.33413313889425,0.0518231281597626,0.103535706863863,-5.78256078373474,"EF2KT_HUMAN",5,2.36417030998,0.0481335207732395,0.0978811692636034,0.781281590250001,"Non-significant",1.00930085131761,"EEF2KMT","EF2KT_HUMAN",-0.781281590250001
1.20324540125,7.915186285875,2.3219734846165,0.0527650966663293,0.105093809026581,-5.80084033093541,"CD36_HUMAN",5,-2.36330451859174,0.0481964315878408,0.0979854611321539,-1.20324540125,"Non-significant",1.00883835919011,"CD36","CD36_HUMAN",1.20324540125
-0.179879903749997,9.649100661375,-2.47638021277983,0.0419971313571852,0.0871476662259267,-5.56794273953629,"DIESL_HUMAN",8,2.36285758324003,0.0482289397581703,0.0980279076975205,0.179879903749997,"Non-significant",1.00865026682159,"TMEM68","DIESL_HUMAN",-0.179879903749997
0.106357812999999,9.70027625575,3.95363797645601,0.00536152950122629,0.0168188805976317,-3.38257029694193,"PP16A_HUMAN",6,-2.36226266378845,0.0482722461352379,0.098092276440193,-0.106357812999999,"Non-significant",1.00836518662063,"PPP1R16A","PP16A_HUMAN",0.106357812999999
-0.0615177150000044,16.15610504,-2.144051366539,0.0687060937487487,0.129537145044125,-6.0665338692944,"SOX_HUMAN",31,2.35595608272449,0.0487337550043033,0.099006223410767,0.0615177150000044,"Non-significant",1.00433750532158,"PIPOX","SOX_HUMAN",-0.0615177150000044
-0.216637612499998,10.41686630375,-2.99616731459733,0.0197393803188702,0.0477563825223183,-4.78112129815198,"PRAF2_HUMAN",3,2.35525809238827,0.0487851071262998,0.0990667943730431,0.216637612499998,"Non-significant",1.0040718897845,"PRAF2","PRAF2_HUMAN",-0.216637612499998
0.105640409999999,13.24111104,2.57947105085264,0.0360886208582365,0.0771862433935742,-5.41180542851666,"F136A_HUMAN",10,-2.35523134605903,0.0487870759808402,0.0990667943730431,-0.105640409999999,"Non-significant",1.0040718897845,"FAM136A","F136A_HUMAN",0.105640409999999
-0.095641855000002,12.09633553,-2.82193334670637,0.0253498255172599,0.0583011403233244,-5.04425574554848,"CHM2B_HUMAN",9,2.3543088240418,0.0488550340757324,0.0991699057318951,0.095641855000002,"Non-significant",1.00362009959443,"CHMP2B","CHM2B_HUMAN",-0.095641855000002
0.0961775774999989,10.53006815875,2.30280370235703,0.0542855745352409,0.107361123359349,-5.82963173211676,"GBP7_HUMAN",18,-2.35417793036611,0.0488646841933693,0.0991699057318951,-0.0961775774999989,"Non-significant",1.00362009959443,"GBP7","GBP7_HUMAN",0.0961775774999989
-0.1497585775,10.95026600375,-2.42910343945154,0.0450314272227831,0.0922629800828486,-5.63940869234749,"TF2H4_HUMAN",10,2.35393536926422,0.048882572079092,0.0991699057318951,0.1497585775,"Non-significant",1.00362009959443,"GTF2H4","TF2H4_HUMAN",-0.1497585775
0.72588372225,8.393665909875,2.34760692210599,0.0507993128900824,0.101854795857431,-5.76229129805051,"PLA1A_HUMAN",3,-2.35390359000302,0.0488849161604015,0.0991699057318951,-0.72588372225,"Non-significant",1.00362009959443,"PLA1A","PLA1A_HUMAN",0.72588372225
-0.0826480375000038,10.81300794875,-2.23990828259047,0.059593128540162,0.115500225446085,-5.9238427454412,"WIPF2_HUMAN",24,2.35268678507536,0.0489747550036816,0.0993282507040501,0.0826480375000038,"Non-significant",1.00292721293528,"WIPF2","WIPF2_HUMAN",-0.0826480375000038
0.148218631499997,8.98385047925,2.32295057319845,0.0526887659929182,0.104966582026544,-5.79937194825811,"MID51_HUMAN",15,-2.3516593176462,0.0490507448917294,0.099458438463408,-0.148218631499997,"Non-significant",1.0023583636444,"MIEF1","MID51_HUMAN",0.148218631499997
-0.119848728249998,9.293277978875,-2.2392797801996,0.0596487319098054,0.115581416383391,-5.92478204823935,"CBP_HUMAN",48,2.3493620484365,0.0492210794365667,0.0997798168760993,0.119848728249998,"Non-significant",1.00095729744808,"CREBBP","CBP_HUMAN",-0.119848728249998
0.138475177500002,14.85451066375,2.92830500762372,0.0217506731611231,0.051536690887427,-4.88343708951063,"CHCH2_HUMAN",6,-2.34838157251999,0.0492939605215087,0.0999035328770851,-0.138475177500002,"Non-significant",1.0004191535969,"CHCHD2","CHCH2_HUMAN",0.138475177500002
0.108869552499998,10.66575193375,2.47737558146467,0.0419355535211142,0.0870413151020615,-5.56643694872905,"CSN7B_HUMAN",11,-2.34765275061911,0.0493482063351333,0.0999865579916826,-0.108869552499998,"Non-significant",1.00005838182431,"COPS7B","CSN7B_HUMAN",0.108869552499998
-0.6614893675,7.49504417175,-2.30064947263597,0.0544591963556577,0.107628737651076,-5.83286510277794,"OASL_HUMAN",13,2.3475125163339,0.0493586508249367,0.0999865579916826,0.6614893675,"Non-significant",1.00005838182431,"OASL","OASL_HUMAN",-0.6614893675
0.66011750725,6.235266387625,2.30373874386926,0.0542103889678798,0.107287947548781,-5.82822815556664,"ADIP_HUMAN",10,-2.34696451754901,0.0493994866079161,0.100045236092774,-0.66011750725,"Non-significant",0.999803586566788,"SSX2IP","ADIP_HUMAN",0.66011750725
0.127470970249998,9.195500850875,2.38681781674141,0.0479355174494005,0.0971580904937142,-5.7032242668601,"EPN2_HUMAN",12,-2.34537605786679,0.0495180487702275,0.100261261850648,-0.127470970249998,"Non-significant",0.998866833821062,"EPN2","EPN2_HUMAN",0.127470970249998
-1.04981100575,7.606738746125,-2.3001690141941,0.0544979960244151,0.107680170766478,-5.83358618298137,"RHOF_HUMAN",8,2.34500730365292,0.0495456136344571,0.100292982066484,1.04981100575,"Non-significant",0.99872945537872,"RHOF","RHOF_HUMAN",-1.04981100575
0.10482859825,9.986069798375,2.20951350247378,0.0623429106631976,0.119783085019396,-5.96921511709638,"MYOME_HUMAN",63,-2.34349245304161,0.0496590137140465,0.100498397742064,-0.10482859825,"Non-significant",0.997840862196995,"PDE4DIP","MYOME_HUMAN",0.10482859825
0.0500903124999983,11.62517928875,2.14911562039607,0.0681914100929539,0.12896239525993,-6.05902630281736,"MCES_HUMAN",23,-2.34251697950426,0.0497321755710925,0.100622301461531,-0.0500903124999983,"Non-significant",0.997305753591341,"RNMT","MCES_HUMAN",0.0500903124999983
-0.0619878749999998,17.515725135,-2.22251594109355,0.0611512849095568,0.117977610552221,-5.94981892446093,"PARK7_HUMAN",21,2.34207780014302,0.049765150218093,0.100664855096786,0.0619878749999998,"Non-significant",0.997122127277897,"PARK7","PARK7_HUMAN",-0.0619878749999998
