"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2B_vs_D1B"
-0.386809349249999,9.453304052375,-9.88829780109761,1.86401530817902e-05,0.000226068849390518,2.91432472995463,"PLCG2_HUMAN",58,10.768961552083,6.50763959456085e-06,8.67925540230275e-05,0.386809349249999,"Non-significant",4.06151753156798,"PLCG2","PLCG2_HUMAN",-0.386809349249999
0.435632229999998,14.0824923525,11.3715614815918,7.17114139955677e-06,0.000116378997098091,3.97619216404199,"MARCS_HUMAN",12,-10.7662292009202,6.51965507444641e-06,8.68154385821624e-05,-0.435632229999998,"Non-significant",4.06140303640377,"MARCKS","MARCS_HUMAN",0.435632229999998
-0.373979570000001,10.64294696,-10.5533802597828,1.19675808243866e-05,0.000163357719286732,3.40722485642701,"ZPI_HUMAN",18,10.7606276121531,6.54436591225423e-06,8.70070351331086e-05,0.373979570000001,"Non-significant",4.0604456301864,"SERPINA10","ZPI_HUMAN",-0.373979570000001
-0.748901607499999,11.69086849625,-11.3770450167657,7.14738100581336e-06,0.000116378997098091,3.97987624733825,"ESPN_HUMAN",8,10.7464650634618,6.60731271857556e-06,8.77055730785408e-05,0.748901607499999,"Up in D2B",4.05697280936649,"ESPN","ESPN_HUMAN",-0.748901607499999
-0.361830711499996,9.069331169,-9.86182462752547,1.89820650593692e-05,0.000227595770107288,2.8940966994945,"MROH1_HUMAN",43,10.7273436291716,6.69338050964745e-06,8.86023879606265e-05,0.361830711499996,"Non-significant",4.0525545731,"MROH1","MROH1_HUMAN",-0.361830711499996
0.259278535,15.3326898825,10.8748578792828,9.74598553874438e-06,0.000143053808667871,3.63546264716412,"SDF2L_HUMAN",17,-10.7267885671482,6.69589763090747e-06,8.86023879606265e-05,-0.259278535,"Non-significant",4.0525545731,"SDF2L1","SDF2L_HUMAN",0.259278535
-0.524178505500002,10.14713144225,-10.2358840548257,1.47398434750754e-05,0.000190593062224127,3.17552255432568,"I2BP2_HUMAN",27,10.7211133426729,6.72169495070383e-06,8.87943826692132e-05,0.524178505500002,"Up in D2B",4.05161450779041,"IRF2BP2","I2BP2_HUMAN",-0.524178505500002
-0.377220869999999,13.167749285,-9.76085312953662,2.0352770063206e-05,0.000239265688790465,2.81649942902998,"CING_HUMAN",87,10.7189679875551,6.73147591951919e-06,8.87943826692132e-05,0.377220869999999,"Non-significant",4.05161450779041,"CGN","CING_HUMAN",-0.377220869999999
-0.356827259999999,10.8129880425,-9.87276743715735,1.88398825427645e-05,0.00022663859569277,2.90246389827266,"TBCD5_HUMAN",37,10.6914825654994,6.8582091975968e-06,9.03247583227241e-05,0.356827259999999,"Non-significant",4.04419319177763,"TBC1D5","TBCD5_HUMAN",-0.356827259999999
0.330419304500001,10.14999687775,10.4124600919865,1.31179438182912e-05,0.000174954348804393,3.30517386166851,"DPOD2_HUMAN",19,-10.6847162659498,6.88981735209771e-06,9.05994858983332e-05,-0.330419304500001,"Non-significant",4.04287426669571,"POLD2","DPOD2_HUMAN",0.330419304500001
0.389844892500003,11.08164334375,10.1910155343765,1.51873035208426e-05,0.000195142959416437,3.14225658096415,"UTP15_HUMAN",23,-10.6739936946776,6.94024221805341e-06,9.11204075638196e-05,-0.389844892500003,"Non-significant",4.04038434641006,"UTP15","UTP15_HUMAN",0.389844892500003
-0.540434123000001,9.830609441,-10.1051379264627,1.60872107184824e-05,0.000203297000219023,3.0782173781894,"CRBG1_HUMAN",40,10.6716340096292,6.95139458485333e-06,9.11248910664521e-05,0.540434123000001,"Up in D2B",4.04036297784288,"CRYBG1","CRBG1_HUMAN",-0.540434123000001
3.83303678125,8.465508998125,10.7858868513022,1.03102291656709e-05,0.000148049270251176,3.57292033296784,"PHC1_HUMAN",1,-10.6459009019965,7.07432898250736e-06,9.25924207974449e-05,-3.83303678125,"Up in D1B",4.03342456127229,"PHC1","PHC1_HUMAN",3.83303678125
-0.219895125000004,10.5595713875,-10.6827341495127,1.10111866963477e-05,0.000154947066216218,3.49981505448574,"GL8D1_HUMAN",18,10.6401780367547,7.10199917173757e-06,9.28104666954667e-05,0.219895125000004,"Non-significant",4.03240304348201,"GLT8D1","GL8D1_HUMAN",-0.219895125000004
0.222046372499999,10.33702445125,9.11169130362578,3.23652759696751e-05,0.000333912987941727,2.30005157161166,"BRE1A_HUMAN",41,-10.6364187589442,7.12024145125957e-06,9.29048222796701e-05,-0.222046372499999,"Non-significant",4.03196174310972,"RNF20","BRE1A_HUMAN",0.222046372499999
-0.953385830250003,8.866409540125,-10.6004265463842,1.16092687967824e-05,0.000159893017464181,3.44101912746675,"PROZ_HUMAN",10,10.6333417485467,7.13521209328634e-06,9.2956263886106e-05,0.953385830250003,"Up in D2B",4.03172133984031,"PROZ","PROZ_HUMAN",-0.953385830250003
-0.213217734999997,10.710217475,-8.83252181700937,3.9860086885139e-05,0.00038909520494696,2.06808170543102,"MPRIP_HUMAN",56,10.6198001485561,7.20151741561399e-06,9.36752936669913e-05,0.213217734999997,"Non-significant",4.02837493674226,"MPRIP","MPRIP_HUMAN",-0.213217734999997
-0.264699220000002,15.0614014875,-9.73451334357145,2.07284860520207e-05,0.000242667234628448,2.79614012305959,"ZYX_HUMAN",27,10.6007892850206,7.29577226550859e-06,9.47551069737626e-05,0.264699220000002,"Non-significant",4.02339737375299,"ZYX","ZYX_HUMAN",-0.264699220000002
-0.234501120000001,10.4113100775,-9.01098747469491,3.48685349816811e-05,0.00035410467633806,2.21708635091446,"TPPC8_HUMAN",58,10.5959175874514,7.32014814284943e-06,9.49061636766886e-05,0.234501120000001,"Non-significant",4.02270558142046,"TRAPPC8","TPPC8_HUMAN",-0.234501120000001
-0.3365542875,11.06183016375,-10.1743572193332,1.53573233543504e-05,0.000196343501537714,3.1298724037328,"TLE1_HUMAN",21,10.593969320228,7.32992200184177e-06,9.49061636766886e-05,0.3365542875,"Non-significant",4.02270558142046,"TLE1","TLE1_HUMAN",-0.3365542875
0.464217665,11.3347265725,10.661695295192,1.11606797932713e-05,0.000156528069846063,3.48482548412941,"MK67I_HUMAN",14,-10.5800853023547,7.39999934703669e-06,9.56665559757243e-05,-0.464217665,"Non-significant",4.0192398604856,"NIFK","MK67I_HUMAN",0.464217665
0.376925944999996,10.9213984025,10.8834444049546,9.69340445468443e-06,0.00014284214361632,3.64147370189214,"NEP1_HUMAN",14,-10.5695759333658,7.45354364297485e-06,9.62112088309878e-05,-0.376925944999996,"Non-significant",4.01677432869116,"EMG1","NEP1_HUMAN",0.376925944999996
0.344776630000002,10.71042347,9.97421209120338,1.75775407730205e-05,0.000216879125607592,2.97964091811671,"NOC4L_HUMAN",25,-10.565407167061,7.47490343722974e-06,9.63393900189748e-05,-0.344776630000002,"Non-significant",4.01619610778525,"NOC4L","NOC4L_HUMAN",0.344776630000002
-0.215874910000002,15.5837787375,-10.3748637495229,1.34456257526618e-05,0.000178196823064758,3.27773599760393,"STA10_HUMAN",19,10.5628237214935,7.48817487910125e-06,9.63630932151823e-05,0.215874910000002,"Non-significant",4.01608926777785,"STARD10","STA10_HUMAN",-0.215874910000002
0.266003372499998,10.57037460875,11.6362813933123,6.11949434946759e-06,0.000104178444822924,4.15218073740285,"JMJD6_HUMAN",14,-10.5427594381207,7.59215196005099e-06,9.74104518818282e-05,-0.266003372499998,"Non-significant",4.011394441981,"JMJD6","JMJD6_HUMAN",0.266003372499998
-0.322588443749996,10.141809703125,-10.6548944985789,1.12094931236086e-05,0.000156691239699663,3.47997434274459,"GPC6_HUMAN",16,10.5415295947375,7.59857774435142e-06,9.74104518818282e-05,0.322588443749996,"Non-significant",4.011394441981,"GPC6","GPC6_HUMAN",-0.322588443749996
0.310829634999999,12.2003760325,11.603406586129,6.24008880898186e-06,0.000105617888696603,4.13052980973542,"NIP7_HUMAN",13,-10.5404482486864,7.60423268931581e-06,9.74104518818282e-05,-0.310829634999999,"Non-significant",4.011394441981,"NIP7","NIP7_HUMAN",0.310829634999999
0.305662395000001,10.7356745,9.61117608174921,2.25952775665307e-05,0.000257372425146334,2.70015410197888,"UT14A_HUMAN",35,-10.5274929768184,7.67235126025484e-06,9.81339131603765e-05,-0.305662395000001,"Non-significant",4.00818088300521,"UTP14A","UT14A_HUMAN",0.305662395000001
-0.311513422499999,12.72317433375,-9.79797274296971,1.98362725520999e-05,0.000235492875129085,2.84510852516219,"NHRF2_HUMAN",27,10.5119048053986,7.75522267685253e-06,9.90435938533181e-05,0.311513422499999,"Non-significant",4.00417360941496,"NHERF2","NHRF2_HUMAN",-0.311513422499999
-0.16342306,14.68981576,-8.31863673977386,5.93718667960415e-05,0.000514332441134464,1.62430048333166,"AMPB_HUMAN",40,10.4859489271162,7.89544974327589e-06,0.000100681915107523,0.16342306,"Non-significant",3.99704853217096,"RNPEP","AMPB_HUMAN",-0.16342306
-0.18436146,11.155780075,-8.9642258695068,3.61046131381351e-05,0.000363157260311862,2.1782902142835,"SPE39_HUMAN",30,10.4686843800527,7.99029652914765e-06,0.000101737476501791,0.18436146,"Non-significant",3.99251903881926,"VIPAS39","SPE39_HUMAN",-0.18436146
-2.07144761075,6.659866809875,-10.6666581232049,1.11252103262074e-05,0.000156290663066004,3.48836378526839,"FXDC2_HUMAN",3,10.4353240994186,8.1772122754874e-06,0.000103960365414907,2.07144761075,"Up in D2B",3.98313220264737,"FAXDC2","FXDC2_HUMAN",-2.07144761075
0.291657686249998,9.520496010625,9.58320896809076,2.30445306798268e-05,0.000260727985369477,2.67823797207646,"MLH1_HUMAN",30,-10.4271432657568,8.22379460993589e-06,0.000104271901610679,-0.291657686249998,"Non-significant",3.9818327061417,"MLH1","MLH1_HUMAN",0.291657686249998
0.450884105000002,14.8109503975,9.97238638842585,1.75993975460426e-05,0.000216879125607592,2.97825815594562,"DHB13_HUMAN",24,-10.4266770887885,8.22645801057083e-06,0.000104271901610679,-0.450884105000002,"Non-significant",3.9818327061417,"HSD17B13","DHB13_HUMAN",0.450884105000002
-0.158587929999999,15.18462801,-8.17185770927871,6.67800817790649e-05,0.000559580182689702,1.49334256770454,"FKBP5_HUMAN",41,10.4128651033056,8.30581052619529e-06,0.000105119635022973,0.158587929999999,"Non-significant",3.97831615565895,"FKBP5","FKBP5_HUMAN",-0.158587929999999
-0.430786367500001,11.38889706125,-10.4125076676284,1.31175349180802e-05,0.000174954348804393,3.30520852560062,"ITPK1_HUMAN",15,10.4071860106038,8.33868681610522e-06,0.000105377498010421,0.430786367500001,"Non-significant",3.97725211714269,"ITPK1","ITPK1_HUMAN",-0.430786367500001
0.181132077499999,10.79635751375,8.83203102558105,3.98748814924735e-05,0.00038909520494696,2.06766839885416,"FAKD2_HUMAN",31,-10.3993366505653,8.38436736680451e-06,0.000105796156489214,-0.181132077499999,"Non-significant",3.97553010967178,"FASTKD2","FAKD2_HUMAN",0.181132077499999
-0.386819119999998,10.95488298,-11.1646602916738,8.13649523748043e-06,0.000128672642320305,3.83596711481396,"MFR1L_HUMAN",12,10.3882409257232,8.44942025843412e-06,0.000106457643286011,0.386819119999998,"Non-significant",3.97282315228321,"MTFR1L","MFR1L_HUMAN",-0.386819119999998
-0.486147880500001,8.76241588575,-10.3149871889978,1.3986779288475e-05,0.000183636390377813,3.23385185225806,"PLPL4_HUMAN",15,10.3845754830881,8.47103456333436e-06,0.000106519087356192,0.486147880500001,"Non-significant",3.97257256320444,"PNPLA4","PLPL4_HUMAN",-0.486147880500001
-0.382690665000002,12.3832808725,-13.4360993084918,2.25567355496264e-06,5.28140899855002e-05,5.25692109305342,"ISCU_HUMAN",9,10.3831306545393,8.47957143385988e-06,0.000106519087356192,0.382690665000002,"Non-significant",3.97257256320444,"ISCU","ISCU_HUMAN",-0.382690665000002
0.941855668999999,8.82187616825,9.99028622042218,1.73864238834381e-05,0.00021519848298605,2.99180550126505,"BAZ1A_HUMAN",27,-10.3570368797552,8.63542135564838e-06,0.000108182349601712,-0.941855668999999,"Up in D1B",3.96584359039278,"BAZ1A","BAZ1A_HUMAN",0.941855668999999
0.346822500000002,10.452586055,9.58916470401586,2.29480212562552e-05,0.000259985041893784,2.68290983463849,"WDR75_HUMAN",35,-10.3566681815949,8.63764637346683e-06,0.000108182349601712,-0.346822500000002,"Non-significant",3.96584359039278,"WDR75","WDR75_HUMAN",0.346822500000002
-0.5263149725,11.76961719875,-9.95154257981471,1.78511217233519e-05,0.000219339803215938,2.96245531225738,"ERIC5_HUMAN",23,10.350888352338,8.67261064651044e-06,0.000108459102580766,0.5263149725,"Up in D2B",3.96473399335284,"ERICH5","ERIC5_HUMAN",-0.5263149725
0.384789702499999,11.50634753625,13.2981352721978,2.42404081990368e-06,5.53192420464688e-05,5.17742715058766,"KAD6_HUMAN",9,-10.3474714207275,8.69335555043572e-06,0.000108557472495737,-0.384789702499999,"Non-significant",3.96434027675153,"AK6","KAD6_HUMAN",0.384789702499999
-0.384721278750002,9.566793203125,-10.0621643956555,1.65600409313144e-05,0.000207350836848364,3.04598843932803,"NXN_HUMAN",19,10.3445033029954,8.71142079119604e-06,0.000108622138829869,0.384721278750002,"Non-significant",3.96408164996114,"NXN","NXN_HUMAN",-0.384721278750002
0.333979129999999,11.594813345,9.62321050781691,2.24050103935168e-05,0.000256244006250953,2.70956747297721,"BI2L1_HUMAN",30,-10.3390847733995,8.74450899704194e-06,0.000108873657808075,-0.333979129999999,"Non-significant",3.96307718592357,"BAIAP2L1","BI2L1_HUMAN",0.333979129999999
0.269843819999998,12.6078618775,10.3998069282338,1.32272076963948e-05,0.00017585510043046,3.29594958776986,"GOLP3_HUMAN",17,-10.3284132803522,8.81008738863366e-06,0.000109528357815329,-0.269843819999998,"Non-significant",3.96047342376207,"GOLPH3","GOLP3_HUMAN",0.269843819999998
0.184423924999997,16.2334592325,8.73513676830341,4.29207297002506e-05,0.000411250528372677,1.98568608147549,"DPYS_HUMAN",33,-10.3257473361503,8.82655612432314e-06,0.000109571489796642,-0.184423924999997,"Non-significant",3.96030243339467,"DPYS","DPYS_HUMAN",0.184423924999997
-0.476577039999999,10.477559925,-10.3447318612889,1.37149356662807e-05,0.000180912664680876,3.25568071172978,"ZNT10_HUMAN",14,10.3074348090432,8.94061849430776e-06,0.000110824225424294,0.476577039999999,"Non-significant",3.95536529540088,"SLC30A10","ZNT10_HUMAN",-0.476577039999999
0.356823204999998,12.096889615,9.77771681392697,2.01162625355343e-05,0.000237186805502223,2.82950866087365,"WDR43_HUMAN",24,-10.294382930739,9.02292318670967e-06,0.000111680204905691,-0.356823204999998,"Non-significant",3.95202379789669,"WDR43","WDR43_HUMAN",0.356823204999998
-0.317337990000002,16.7194242475,-9.55222842068617,2.35540031549715e-05,0.00026471559012434,2.65389460361592,"VTNC_HUMAN",29,10.2751673598468,9.1456469150372e-06,0.000112922762090376,0.317337990000002,"Non-significant",3.94721850755365,"VTN","VTNC_HUMAN",-0.317337990000002
-0.162151812500001,11.20582366125,-7.62365629591714,0.000105268222726195,0.000792237365499195,0.986584759567471,"VP13C_HUMAN",160,10.2744745724993,9.15010635991543e-06,0.000112922762090376,0.162151812500001,"Non-significant",3.94721850755365,"VPS13C","VP13C_HUMAN",-0.162151812500001
0.381131652500002,15.49663448375,9.48576960831632,2.46903863095856e-05,0.000274196661664686,2.60143887810086,"DDX3X_HUMAN",49,-10.2613441446846,9.23508923070779e-06,0.000113697846183566,-0.381131652500002,"Non-significant",3.94424776222038,"DDX3X","DDX3X_HUMAN",0.381131652500002
-0.182905434999999,10.3844524625,-8.32410956425026,5.91141110269872e-05,0.000513683342109768,1.62914627782552,"RLGPB_HUMAN",49,10.2606065901442,9.23988903022215e-06,0.000113697846183566,0.182905434999999,"Non-significant",3.94424776222038,"RALGAPB","RLGPB_HUMAN",-0.182905434999999
0.601159095749999,8.364387750625,10.0910834492255,1.62401503591484e-05,0.000204222558722371,3.06769044998214,"KBTB6_HUMAN",15,-10.2534854368575,9.28637569932277e-06,0.000113995273758525,-0.601159095749999,"Up in D1B",3.94311315412969,"KBTBD6","KBTB6_HUMAN",0.601159095749999
0.356563565000002,14.77554321,9.65379674561331,2.19295223954527e-05,0.000252864492847155,2.73344552113824,"IF5_HUMAN",27,-10.2514590480379,9.29965179952559e-06,0.000113995273758525,-0.356563565000002,"Non-significant",3.94311315412969,"EIF5","IF5_HUMAN",0.356563565000002
0.128087520000001,16.32893777,7.03487621251548,0.000176898419229387,0.00115946872137209,0.409023469551659,"SARDH_HUMAN",70,-10.2490063848049,9.31574916342701e-06,0.000113995273758525,-0.128087520000001,"Non-significant",3.94311315412969,"SARDH","SARDH_HUMAN",0.128087520000001
0.513586284750001,9.940725685125,10.484794828423,1.25125615256362e-05,0.000169019841505749,3.35771240728414,"SPOUT_HUMAN",12,-10.2479009606251,9.32301451753588e-06,0.000113995273758525,-0.513586284750001,"Up in D1B",3.94311315412969,"SPOUT1","SPOUT_HUMAN",0.513586284750001
-0.2406740225,10.32937526625,-9.06962196723146,3.3385510094781e-05,0.00034234363088675,2.26548913339594,"TBC8B_HUMAN",36,10.2465836221193,9.33168096967402e-06,0.000113995273758525,0.2406740225,"Non-significant",3.94311315412969,"TBC1D8B","TBC8B_HUMAN",-0.2406740225
-0.246842862499999,14.78202557375,-9.14380788170934,3.16100582390522e-05,0.000327725929762572,2.3263446488651,"A1CF_HUMAN",34,10.2404147917751,9.37238461446267e-06,0.000114152256056975,0.246842862499999,"Non-significant",3.94251550087622,"A1CF","A1CF_HUMAN",-0.246842862499999
0.255940434999999,16.2308092125,9.55748481226993,2.34666736797925e-05,0.000264378959829935,2.65802976695267,"SERC_HUMAN",24,-10.2401678063785,9.37401843284958e-06,0.000114152256056975,-0.255940434999999,"Non-significant",3.94251550087622,"PSAT1","SERC_HUMAN",0.255940434999999
0.219413280000008,17.935136555,8.80435554054061,4.07192449118461e-05,0.000395873720140658,2.04433052208388,"HMCS2_HUMAN",42,-10.2384848178934,9.38515997716022e-06,0.000114152256056975,-0.219413280000008,"Non-significant",3.94251550087622,"HMGCS2","HMCS2_HUMAN",0.219413280000008
0.636340855499999,10.02239835225,10.2613297526604,1.44927116585576e-05,0.00018822660488441,3.19432997065129,"ABHD5_HUMAN",12,-10.2307237289232,9.43673164701691e-06,0.000114525020039641,-0.636340855499999,"Up in D1B",3.94109962355882,"ABHD5","ABHD5_HUMAN",0.636340855499999
0.306558845,11.61714518,9.69992404461185,2.12338272037646e-05,0.000246886068102953,2.76933020742026,"RIOK3_HUMAN",23,-10.2297864508276,9.44298124659513e-06,0.000114525020039641,-0.306558845,"Non-significant",3.94109962355882,"RIOK3","RIOK3_HUMAN",0.306558845
0.360216379999997,10.56130755,9.88380329013077,1.86977081073521e-05,0.000226099020250141,2.91089389211369,"MTRR_HUMAN",20,-10.2202641663816,9.5067379066919e-06,0.000115099098919711,-0.360216379999997,"Non-significant",3.9389280763331,"MTRR","MTRR_HUMAN",0.360216379999997
0.28589463,11.80350411,9.32495672645675,2.77052868594099e-05,0.000296731719107962,2.47316606265458,"PLSL_HUMAN",33,-10.2186451094126,9.51762628390538e-06,0.000115099098919711,-0.28589463,"Non-significant",3.9389280763331,"LCP1","PLSL_HUMAN",0.28589463
-0.334177732499999,11.16766846125,-10.6452824822073,1.12788964786106e-05,0.000157400361619551,3.47311308470373,"MINY1_HUMAN",14,10.2115768425574,9.56532541976735e-06,0.000115440450095213,0.334177732499999,"Non-significant",3.9376419886238,"MINDY1","MINY1_HUMAN",-0.334177732499999
0.791195630999997,9.25222074975,10.6140222446922,1.15079923028898e-05,0.000159017814952554,3.45075975635624,"TSR3_HUMAN",8,-10.2104072423976,9.57324411158543e-06,0.000115440450095213,-0.791195630999997,"Up in D1B",3.9376419886238,"TSR3","TSR3_HUMAN",0.791195630999997
-0.424824715000003,12.6011002075,-9.57664228596954,2.31514716393011e-05,0.000261586802208672,2.67308390237981,"OPTN_HUMAN",37,10.2000465507336,9.64371230763491e-06,0.000116124072915792,0.424824715000003,"Non-significant",3.93507774020315,"OPTN","OPTN_HUMAN",-0.424824715000003
-0.415530679999998,12.0801103125,-10.2110186401107,1.49859494690844e-05,0.000193144599502924,3.15710332852464,"BACH_HUMAN",15,10.1950865926473,9.67765318881349e-06,0.000116366531709713,0.415530679999998,"Non-significant",3.93417190958146,"ACOT7","BACH_HUMAN",-0.415530679999998
0.388801334999998,11.1984099175,9.52124573007096,2.40762630803853e-05,0.000269149630642663,2.62948005840904,"WDR36_HUMAN",35,-10.1801032173509,9.78100038422959e-06,0.000117360006691144,-0.388801334999998,"Non-significant",3.93047987440398,"WDR36","WDR36_HUMAN",0.388801334999998
0.185072184999999,10.22497475,8.49696302319524,5.15868467703375e-05,0.0004645571916957,1.78084671633834,"DNLI3_HUMAN",38,-10.1773552274026,9.80008852272646e-06,0.000117360006691144,-0.185072184999999,"Non-significant",3.93047987440398,"LIG3","DNLI3_HUMAN",0.185072184999999
0.397518157500002,10.76615667125,10.1146317432763,1.59848207411032e-05,0.000202825797885089,3.08532090682535,"ERO1B_HUMAN",16,-10.1770737794828,9.80204587858177e-06,0.000117360006691144,-0.397518157500002,"Non-significant",3.93047987440398,"ERO1B","ERO1B_HUMAN",0.397518157500002
0.138431552499991,17.95325851375,7.1503935336899,0.000159350977617063,0.00106940238083935,0.52521381028332,"PYC_HUMAN",97,-10.1638327263211,9.89462938671247e-06,0.00011830046964624,-0.138431552499991,"Non-significant",3.92701353124387,"PC","PYC_HUMAN",0.138431552499991
0.135274885000005,16.0877017975,7.23920038579884,0.000147184988311931,0.00100587782875354,0.613564109269197,"M2GD_HUMAN",63,-10.1496832797733,9.99464987314672e-06,0.000119327059179538,-0.135274885000005,"Non-significant",3.92326106245014,"DMGDH","M2GD_HUMAN",0.135274885000005
-0.307574272500004,10.90937852875,-9.66956862858273,2.16887947642528e-05,0.000251140225180392,2.7457322409585,"PDK1_HUMAN",22,10.1385951549129,1.00738228865334e-05,0.000120102196761796,0.307574272500004,"Non-significant",3.92044904894346,"PDK1","PDK1_HUMAN",-0.307574272500004
0.166405202499998,14.10175943125,9.32643036871538,2.7675837277985e-05,0.000296731719107962,2.47435025417102,"HUTI_HUMAN",22,-10.133567474835,1.01099537860586e-05,0.000120362712517921,-0.166405202499998,"Non-significant",3.91950803347524,"AMDHD1","HUTI_HUMAN",0.166405202499998
-0.533307077500002,10.08184385375,-10.309863467913,1.40342184039936e-05,0.000183868982547179,3.23008594687625,"CEP43_HUMAN",12,10.1312567038804,1.01266086226314e-05,0.000120390950747757,0.533307077500002,"Up in D2B",3.91940615583577,"CEP43","CEP43_HUMAN",-0.533307077500002
0.1861071575,11.07866168125,9.2792612485482,2.86362622405505e-05,0.000304303918614374,2.43636494154383,"ACS2L_HUMAN",23,-10.1192341660821,1.02137587744852e-05,0.000121256017901599,-0.1861071575,"Non-significant",3.9162966982795,"ACSS1","ACS2L_HUMAN",0.1861071575
-0.690462350500002,9.39154183875,-9.95503843744216,1.7808620943842e-05,0.000219137030562984,2.9651077745973,"SPTC3_HUMAN",14,10.1143548140568,1.02493683606265e-05,0.00012150763138076,0.690462350500002,"Up in D2B",3.91539644500827,"SPTLC3","SPTC3_HUMAN",-0.690462350500002
0.514641285000002,9.20761036875,9.70517974572946,2.11561540863697e-05,0.000246646227930858,2.77340930408335,"TNK1_HUMAN",22,-10.0746011569163,1.05447345018272e-05,0.000124833661679636,-0.514641285000002,"Up in D1B",3.90366829037069,"TNK1","TNK1_HUMAN",0.514641285000002
0.302529572499999,10.62054860625,9.65886065513543,2.18519042488891e-05,0.000252314658786145,2.73739237193073,"MACOI_HUMAN",21,-10.0672851185382,1.06001253971945e-05,0.000125160322839211,-0.302529572499999,"Non-significant",3.90253332530287,"MACO1","MACOI_HUMAN",0.302529572499999
-0.220031262500003,10.54839157875,-8.57947780095567,4.83789463768023e-05,0.000446644182924498,1.85235465737662,"PKHA5_HUMAN",52,10.0643964099841,1.0622086045025e-05,0.000125160322839211,0.220031262500003,"Non-significant",3.90253332530287,"PLEKHA5","PKHA5_HUMAN",-0.220031262500003
-0.297368287499998,12.72232353625,-11.6332990662403,6.13032490594021e-06,0.000104178444822924,4.15021897823785,"AT1B3_HUMAN",12,10.062816586503,1.06341178120631e-05,0.000125160322839211,0.297368287499998,"Non-significant",3.90253332530287,"ATP1B3","AT1B3_HUMAN",-0.297368287499998
0.491996049249998,10.026304125375,9.53788421240094,2.37941897306112e-05,0.000267058888467805,2.64259994176255,"MCM3_HUMAN",35,-10.0622596536364,1.0638362995537e-05,0.000125160322839211,-0.491996049249998,"Non-significant",3.90253332530287,"MCM3","MCM3_HUMAN",0.491996049249998
-0.284688232500001,12.18341791625,-9.81635933602655,1.95859273545361e-05,0.000232848775276989,2.85924399697585,"CTL1_HUMAN",19,10.061183467587,1.06465715358541e-05,0.000125160322839211,0.284688232500001,"Non-significant",3.90253332530287,"SLC44A1","CTL1_HUMAN",-0.284688232500001
-0.556433437500001,12.53216349875,-10.06787900602,1.64962680137983e-05,0.000206915242690931,3.05028133486135,"BNIP3_HUMAN",13,10.0548213196048,1.06952437337852e-05,0.000125557394752194,0.556433437500001,"Up in D2B",3.90115770425333,"BNIP3","BNIP3_HUMAN",-0.556433437500001
0.175665615000003,14.9562424425,7.84757647572367,8.71379409966783e-05,0.000683878682179703,1.19702802803148,"UGGG1_HUMAN",91,-10.0452559632037,1.07688915706116e-05,0.000126100384728036,-0.175665615000003,"Non-significant",3.89928358840703,"UGGT1","UGGG1_HUMAN",0.175665615000003
-0.337914466750004,9.617956638375,-9.32973653752195,2.76098945262382e-05,0.000296463440715492,2.47700643705389,"WWC2_HUMAN",33,10.0449292152295,1.0771417369105e-05,0.000126100384728036,0.337914466750004,"Non-significant",3.89928358840703,"WWC2","WWC2_HUMAN",-0.337914466750004
-0.417901991250002,10.127493619375,-9.87210477544584,1.88484583676156e-05,0.00022663859569277,2.90195744197392,"SYBU_HUMAN",17,10.04059304633,1.0804999410216e-05,0.000126318086031499,0.417901991250002,"Non-significant",3.89853446336911,"SYBU","SYBU_HUMAN",-0.417901991250002
-0.334514379999998,10.2764638675,-9.25256638522219,2.91964374558709e-05,0.000308391944004431,2.41479309272243,"EF2K_HUMAN",38,10.031322308617,1.08771923696167e-05,0.000126985948038087,0.334514379999998,"Non-significant",3.89624433437602,"EEF2K","EF2K_HUMAN",-0.334514379999998
-0.248075485000001,13.541409015,-9.79443342204828,1.98848763152842e-05,0.000235511207694795,2.84238482196919,"TWF2_HUMAN",19,10.0165075776767,1.09936827627749e-05,0.000128168398350525,0.248075485000001,"Non-significant",3.8922190427877,"TWF2","TWF2_HUMAN",-0.248075485000001
-0.278720857500002,11.50767230875,-8.94575238929861,3.66064896066004e-05,0.000367328691540517,2.16291568548383,"HERC4_HUMAN",49,10.0079774158206,1.10613908169864e-05,0.000128779645298865,0.278720857500002,"Non-significant",3.89015277543086,"HERC4","HERC4_HUMAN",-0.278720857500002
-0.199403765000001,12.9685575975,-8.53768940969008,4.99745424075639e-05,0.00045489785956086,1.81621308102757,"ESYT2_HUMAN",38,10.0030152162216,1.11009932237592e-05,0.000129062443976643,0.199403765000001,"Non-significant",3.88920011518178,"ESYT2","ESYT2_HUMAN",-0.199403765000001
0.318782327500001,11.42754244875,9.12240645410789,3.21110710247441e-05,0.000332511323915931,2.30883269571771,"TCOF_HUMAN",44,-9.98858880370849,1.12170335366596e-05,0.00013022813031646,-0.318782327500001,"Non-significant",3.885295194557,"TCOF1","TCOF_HUMAN",0.318782327500001
