"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D3B"
-0.326410294999999,13.54011035,-6.88741161806047,0.000223804854980816,0.000801381105621623,-0.251209310448555,"TSN_HUMAN",13,6.83728759239459,0.000190287254728194,0.000678769052096466,0.326410294999999,"Non-significant",3.16827796719427,"TSN","TSN_HUMAN",-0.326410294999999
-0.587758303000005,9.382874608,-6.79608496860419,0.000243249145746623,0.000856452401628357,-0.3444844984994,"CR3L3_HUMAN",11,6.83601326303641,0.000190517715533682,0.000679303648152878,0.587758303000005,"Up in D8CM",3.16793605305478,"CREB3L3","CR3L3_HUMAN",-0.587758303000005
0.837202906500001,6.93363040675,6.70595294570281,0.00026431815227684,0.000918358493627982,-0.437453509731622,"TOP2A_HUMAN",13,-6.83069108946078,0.000191483598914111,0.000682458881711224,-0.837202906500001,"Up in D3B",3.16592350983133,"TOP2A","TOP2A_HUMAN",0.837202906500001
2.52069628225,8.247134864375,6.67108673939355,0.0002730118145352,0.000942992804941334,-0.473663557332179,"EXT1_HUMAN",17,-6.82500878268927,0.000192520880755811,0.000685865808914089,-2.52069628225,"Up in D3B",3.16376084660944,"EXT1","EXT1_HUMAN",2.52069628225
-0.352348330000002,16.431019305,-6.55372385012652,0.000304721030029754,0.0010286317829879,-0.596573200556943,"CAP1_HUMAN",37,6.81987318110927,0.000193463764365035,0.000688653735063107,0.352348330000002,"Non-significant",3.16199909268146,"CAP1","CAP1_HUMAN",-0.352348330000002
-0.378139495999999,8.444025755,-7.43516158596214,0.000138159122371211,0.000541144629399136,0.289426692679291,"ZFAN1_HUMAN",8,6.81985644242921,0.000193466845963867,0.000688653735063107,0.378139495999999,"Non-significant",3.16199909268146,"ZFAND1","ZFAN1_HUMAN",-0.378139495999999
-0.815545917,7.9686127305,-7.03418476103227,0.000196105508168114,0.000718371720273375,-0.103222953258113,"TMCO3_HUMAN",5,6.81891920957157,0.000193639478459748,0.000688977274772991,0.815545917,"Up in D8CM",3.16179510262569,"TMCO3","TMCO3_HUMAN",-0.815545917
-0.562724352500002,15.99466693625,-10.910398922806,1.11886806761531e-05,7.40843593238765e-05,3.11577248168723,"TBA1C_HUMAN",2,6.81502616221201,0.000194358397230475,0.000691243430487628,0.562724352500002,"Up in D8CM",3.16036898316143,"TUBA1C","TBA1C_HUMAN",-0.562724352500002
-0.117840295000001,13.6783514025,-6.09499818732253,0.000475067881469803,0.00148971248992149,-1.09260898897511,"ACBD5_HUMAN",26,6.81229831032991,0.000194863918272911,0.00069274903716675,0.117840295000001,"Non-significant",3.15942406915953,"ACBD5","ACBD5_HUMAN",-0.117840295000001
4.41366004975,8.802640915125,6.70543094373993,0.000264445996746957,0.000918424106543099,-0.437994612613529,"CF210_HUMAN",1,-6.80607450360099,0.000196022809506306,0.000696575152330797,-4.41366004975,"Up in D3B",3.15703202140533,"CFAP210","CF210_HUMAN",4.41366004975
-0.6021273135,8.5017033815,-6.63113713864479,0.000283369862274681,0.000968582550329799,-0.515323405385359,"SRBP2_HUMAN",24,6.80511004116727,0.000196203083017423,0.000696921949748783,0.6021273135,"Up in D8CM",3.15681585704036,"SREBF2","SRBP2_HUMAN",-0.6021273135
-0.211655139749997,9.855871915625,-6.79771411227452,0.000242886080827571,0.000855889120106854,-0.34281247025705,"NDC1_HUMAN",16,6.80230302562734,0.000196728813599836,0.000698495016778863,0.211655139749997,"Non-significant",3.15583668789362,"NDC1","NDC1_HUMAN",-0.211655139749997
0.193948984999999,12.960653185,6.22927922265802,0.000416131802116843,0.00133215911889209,-0.944770558758488,"INSR_HUMAN",54,-6.80111654264935,0.000196951504751383,0.000698991256231328,-0.193948984999999,"Non-significant",3.1555282568641,"INSR","INSR_HUMAN",0.193948984999999
0.324385406000001,10.041903377,6.47594789787429,0.000328006310261025,0.00109408990470526,-0.678904891192709,"LTN1_HUMAN",64,-6.79706148579788,0.000197714726455846,0.000700977490983008,-0.324385406000001,"Non-significant",3.15429592739543,"LTN1","LTN1_HUMAN",0.324385406000001
-0.252270225,12.1672053325,-6.63022217400477,0.000283612203384053,0.000969017941760916,-0.516279681026433,"RCN2_HUMAN",19,6.7969874693114,0.000197728688108967,0.000700977490983008,0.252270225,"Non-significant",3.15429592739543,"RCN2","RCN2_HUMAN",-0.252270225
0.39154815675,8.946371078375,6.55112823108123,0.000305467554920271,0.0010303265387847,-0.599309473092124,"ZMYD8_HUMAN",38,-6.79681807658206,0.000197760644626598,0.000700977490983008,-0.39154815675,"Non-significant",3.15429592739543,"ZMYND8","ZMYD8_HUMAN",0.39154815675
0.238961932500002,10.46614849625,7.1992653238039,0.000169456458978898,0.000639251557131686,0.0604579417984699,"HSF1_HUMAN",12,-6.79560920897135,0.00019798886913202,0.000701491457719126,-0.238961932500002,"Non-significant",3.15397761314315,"HSF1","HSF1_HUMAN",0.238961932500002
-0.360217334999996,11.327801825,-12.4317414792315,4.63194285590307e-06,3.77953981920687e-05,4.1082612991441,"FLVC2_HUMAN",4,6.79488258672662,0.000198126191080734,0.000701683052361138,0.360217334999996,"Non-significant",3.15385901278987,"FLVCR2","FLVC2_HUMAN",-0.360217334999996
-0.132637500000001,11.3089160925,-5.93716255667407,0.000556604947973707,0.00169924777488967,-1.26925609975989,"MRE11_HUMAN",39,6.79258280979057,0.000198561519791816,0.00070292946254734,0.132637500000001,"Non-significant",3.15308825330654,"MRE11","MRE11_HUMAN",-0.132637500000001
-0.535469055250005,8.580611467125,-6.88922186078609,0.000223437499960223,0.00080074604046119,-0.249369772744497,"NSE1_HUMAN",9,6.78869254556467,0.000199300347995407,0.000705248796495922,0.535469055250005,"Up in D8CM",3.15165764629365,"NSMCE1","NSE1_HUMAN",-0.535469055250005
0.207247730000002,11.678441285,6.66176442205038,0.000275390327739139,0.000947842005926174,-0.483368640522361,"PPA6_HUMAN",18,-6.78768168209947,0.000199492830445838,0.000705585065463345,-0.207247730000002,"Non-significant",3.15145062013176,"ACP6","PPA6_HUMAN",0.207247730000002
-0.437260151000002,8.29881095875,-6.84092844508574,0.000233474156326543,0.000831764016769412,-0.298568613773304,"HDAC4_HUMAN",11,6.78731451970826,0.000199562794645227,0.000705585065463345,0.437260151000002,"Non-significant",3.15145062013176,"HDAC4","HDAC4_HUMAN",-0.437260151000002
-0.306869270000002,13.46892345,-8.50649752529131,5.81110286236557e-05,0.000267367827657638,1.26204241269774,"DNS2A_HUMAN",7,6.78666148058647,0.000199687301457015,0.000705729251145147,0.306869270000002,"Non-significant",3.15136188150642,"DNASE2","DNS2A_HUMAN",-0.306869270000002
0.2734532325,10.92137408375,7.19394835779449,0.000170248485558913,0.000641208438237747,0.0552309008719352,"GLTP_HUMAN",11,-6.77754762016575,0.000201434009536447,0.000711558416896122,-0.2734532325,"Non-significant",3.14778943979024,"GLTP","GLTP_HUMAN",0.2734532325
0.144733187499995,14.17976057375,6.79992381791737,0.00024239460608568,0.000854514485443828,-0.340545071592476,"SPEE_HUMAN",17,-6.777176433089,0.000201505509684547,0.000711558416896122,-0.144733187499995,"Non-significant",3.14778943979024,"SRM","SPEE_HUMAN",0.144733187499995
-0.429978607500002,12.85315144125,-12.3006687725337,4.97762488519313e-06,3.99965683100981e-05,4.02728972659795,"VAMP3_HUMAN",3,6.77638291087073,0.00020165845746425,0.000711800309031058,0.429978607500002,"Non-significant",3.14764182778138,"VAMP3","VAMP3_HUMAN",-0.429978607500002
-0.2680034675,10.41872167625,-7.45777701382518,0.000135517756264709,0.000533526000726405,0.311080535101715,"LMF1_HUMAN",10,6.77239253285693,0.000202429551881262,0.000714222977315678,0.2680034675,"Non-significant",3.14616618220136,"LMF1","LMF1_HUMAN",-0.2680034675
0.169871332500001,11.39451742125,6.41079184496031,0.000349055417986406,0.00115244344622304,-0.748424832750657,"ILKAP_HUMAN",23,-6.76924628413312,0.000203039849251685,0.000716076522737426,-0.169871332500001,"Non-significant",3.14504056480553,"ILKAP","ILKAP_HUMAN",0.169871332500001
0.152304407499997,14.56927788125,6.29402530357783,0.000390675461493619,0.00126605285079958,-0.874277374634091,"G3BP1_HUMAN",25,-6.7665198165141,0.00020357038072757,0.000717647318758966,-0.152304407499997,"Non-significant",3.14408893339987,"G3BP1","G3BP1_HUMAN",0.152304407499997
0.611584663250002,8.063507318375,6.70726620795361,0.000263996825486857,0.000917620305991225,-0.436092329693768,"SUSD2_HUMAN",11,-6.758046173713,0.000205229134573178,0.000723192464597541,-0.611584663250002,"Up in D3B",3.14074610769967,"SUSD2","SUSD2_HUMAN",0.611584663250002
-0.192910912500002,11.59178936375,-7.50611902007666,0.00013006016424635,0.000515410025591201,0.357195542935752,"RM17_HUMAN",12,6.75721661380719,0.000205392333896696,0.000723465099212389,0.192910912500002,"Non-significant",3.1405824149044,"MRPL17","RM17_HUMAN",-0.192910912500002
-0.156901122500001,13.22284161875,-6.10265168152954,0.000471468304919922,0.00148062829440016,-1.08412280916838,"SE1L1_HUMAN",37,6.75439747130659,0.000205948027508911,0.000725057044631063,0.156901122500001,"Non-significant",3.13962782350639,"SEL1L","SE1L1_HUMAN",-0.156901122500001
0.312976597499999,11.43863689875,8.33704164856052,6.62277162268772e-05,0.000295988027612061,1.1150849576533,"CYBC1_HUMAN",7,-6.75358265596715,0.000206108951855506,0.000725057044631063,-0.312976597499999,"Non-significant",3.13962782350639,"CYBC1","CYBC1_HUMAN",0.312976597499999
0.121437075000003,17.2575950625,6.35021727147456,0.000369990453706637,0.00121148762704567,-0.813508835531866,"OTC_HUMAN",21,-6.75341205011503,0.000206142663928477,0.000725057044631063,-0.121437075000003,"Non-significant",3.13962782350639,"OTC","OTC_HUMAN",0.121437075000003
-0.433459997500002,9.0922151805,-7.68334990577572,0.000112066983812846,0.0004558941151344,0.524290066392561,"CF047_HUMAN",6,6.7531808171202,0.000206188365877406,0.000725057044631063,0.433459997500002,"Non-significant",3.13962782350639,"C6orf47","CF047_HUMAN",-0.433459997500002
0.200918197499998,11.25665831375,6.37715393821731,0.000360512012825443,0.00118516215136726,-0.784512792553536,"AKP8L_HUMAN",27,-6.75126729214803,0.00020656699810844,0.000726085582592178,-0.200918197499998,"Non-significant",3.13901218665945,"AKAP8L","AKP8L_HUMAN",0.200918197499998
2.20241355875,8.065409183625,6.80818196474736,0.00024056771967385,0.000849928066078348,-0.332076139763208,"ST1C4_HUMAN",1,-6.74436483550792,0.000207939261865329,0.000730604434457214,-2.20241355875,"Up in D3B",3.13631769613388,"SULT1C4","ST1C4_HUMAN",2.20241355875
0.162482739999998,12.3446431175,6.63255986155391,0.000282993495734017,0.000967688509347679,-0.513836636856218,"ABHD6_HUMAN",18,-6.74079130698457,0.000208653703862946,0.000732809195775323,-0.162482739999998,"Non-significant",3.1350090894911,"ABHD6","ABHD6_HUMAN",0.162482739999998
1.91637337225,7.689861714875,6.66903261944309,0.000273533919573088,0.000942992804941334,-0.475801165730319,"PXDC2_HUMAN",4,-6.73824425484813,0.000209164598840275,0.000734297544200201,-1.91637337225,"Up in D3B",3.13412792425315,"PLXDC2","PXDC2_HUMAN",1.91637337225
-0.603451967000002,9.3504377605,-7.07665158464141,0.000188825900008561,0.000695939445199895,-0.0608395183487112,"COPRS_HUMAN",6,6.73597927003314,0.000209620089124892,0.000735590229489473,0.603451967000002,"Up in D8CM",3.13336404793177,"COPRS","COPRS_HUMAN",-0.603451967000002
-0.155276059999998,14.829743505,-7.25946426750988,0.000160772386221418,0.000613467833164478,0.119433127616592,"OTUB1_HUMAN",14,6.73449253357712,0.000209919674909876,0.000736334972873637,0.155276059999998,"Non-significant",3.13292457183712,"OTUB1","OTUB1_HUMAN",-0.155276059999998
0.424960372500001,15.96293055875,7.70683401808492,0.000109900527794621,0.000449685217854789,0.546201798893989,"ATPD_HUMAN",6,-6.73268814837992,0.000210283910900304,0.000737305775781475,-0.424960372500001,"Non-significant",3.1323523639808,"ATP5F1D","ATPD_HUMAN",0.424960372500001
-0.146735190000001,13.2421088225,-5.8662072921804,0.000598267305704081,0.00180939903831349,-1.34969838269492,"FA5_HUMAN",71,6.73081343068421,0.000210663091714671,0.000738100932007332,0.146735190000001,"Non-significant",3.13188424628451,"F5","FA5_HUMAN",-0.146735190000001
0.0907533149999988,11.4458540675,5.23542296089834,0.00116864658036746,0.0031775877502959,-2.09399593619802,"GOGA5_HUMAN",46,-6.73035030054973,0.000210756882034542,0.000738100932007332,-0.0907533149999988,"Non-significant",3.13188424628451,"GOLGA5","GOGA5_HUMAN",0.0907533149999988
-0.126648187499999,12.82448589875,-6.006419295407,0.000519043244339722,0.00160787045444304,-1.19135828904885,"STXB3_HUMAN",29,6.73026878630534,0.000210773394630638,0.000738100932007332,0.126648187499999,"Non-significant",3.13188424628451,"STXBP3","STXB3_HUMAN",-0.126648187499999
0.115236522500002,13.80214560125,5.73605989152994,0.000684054552800184,0.00202312134229921,-1.49893574600954,"AP2A2_HUMAN",37,-6.72402659799909,0.000212042194224406,0.000741718354654667,-0.115236522500002,"Non-significant",3.12976097374996,"AP2A2","AP2A2_HUMAN",0.115236522500002
-0.22422433,10.237535595,-8.52141590754913,5.74520329769868e-05,0.000265286304928804,1.27486360631054,"GDE1_HUMAN",9,6.72391979535233,0.000212063977194868,0.000741718354654667,0.22422433,"Non-significant",3.12976097374996,"GDE1","GDE1_HUMAN",-0.22422433
0.172487259999999,10.9346582875,6.106671206227,0.000469590077135259,0.0014752794484432,-1.07966888852758,"EXOSX_HUMAN",45,-6.72388840352163,0.000212070380201417,0.000741718354654667,-0.172487259999999,"Non-significant",3.12976097374996,"EXOSC10","EXOSX_HUMAN",0.172487259999999
0.396199939999999,10.7567642925,6.81816524225924,0.000238379808761045,0.000845666417528135,-0.321848200168436,"TXD16_HUMAN",11,-6.72275381171312,0.000212301948336685,0.000742220291385284,-0.396199939999999,"Non-significant",3.12946717675065,"TXNDC16","TXD16_HUMAN",0.396199939999999
-0.16582322,11.381600735,-6.80934048619204,0.000240312667831854,0.000849928066078348,-0.330888656342562,"SEPT8_HUMAN",16,6.72183217005606,0.000212490261485824,0.00074257065259702,0.16582322,"Non-significant",3.12926221867979,"SEPTIN8","SEPT8_HUMAN",-0.16582322
0.448174237500002,11.39191591625,7.25052291877946,0.000162029981654599,0.000616591745086508,0.110697362958676,"COMD6_HUMAN",7,-6.71751871224542,0.000213374084486368,0.000745133173483285,-0.448174237500002,"Non-significant",3.12776610129168,"COMMD6","COMD6_HUMAN",0.448174237500002
-0.283238412499998,12.72393655875,-6.64427093865971,0.000279916675546757,0.000959112869180332,-0.501607191253953,"PGP_HUMAN",16,6.71721555080778,0.000213436356100537,0.000745133173483285,0.283238412499998,"Non-significant",3.12776610129168,"PGP","PGP_HUMAN",-0.283238412499998
0.457617520749999,10.411904692125,6.58147101347598,0.000296867262154555,0.00100574523822377,-0.567371301089405,"SEM4G_HUMAN",17,-6.71696058874986,0.000213488742906885,0.000745133173483285,-0.457617520749999,"Non-significant",3.12776610129168,"SEMA4G","SEM4G_HUMAN",0.457617520749999
-0.274768114999997,10.5580528975,-6.51036402516374,0.000317464939681468,0.00106482768665941,-0.642385581466126,"BPL1_HUMAN",21,6.71261917797651,0.000214382974682147,0.000747944575163831,0.274768114999997,"Non-significant",3.12613058340872,"HLCS","BPL1_HUMAN",-0.274768114999997
-0.259547232499999,14.38937330125,-6.39324575026733,0.000354979624115004,0.00116925488537138,-0.76723209647007,"EHD3_HUMAN",31,6.70799274959754,0.000215340517587908,0.000750974440524813,0.259547232499999,"Non-significant",3.12437484399175,"EHD3","EHD3_HUMAN",-0.259547232499999
-0.141397712500002,15.28467476625,-6.51175022160498,0.000317048389302853,0.00106385385088923,-0.640917582206358,"OCAD1_HUMAN",19,6.70263083254666,0.000216456263114346,0.000754553284446163,0.141397712500002,"Non-significant",3.12231008614175,"OCIAD1","OCAD1_HUMAN",-0.141397712500002
-0.162017819999999,16.4830393775,-6.26904861773404,0.000400283052934971,0.00129258217118205,-0.901410728315065,"DLDH_HUMAN",25,6.69684578943487,0.000217667297011803,0.000758461201534721,0.162017819999999,"Non-significant",3.1200666302897,"DLD","DLDH_HUMAN",-0.162017819999999
0.138912680000004,14.4942412375,6.17577978665478,0.000438571973391458,0.00139079125798217,-1.00340499450413,"CCD47_HUMAN",25,-6.69442467508341,0.000218176373168323,0.000759920929518923,-0.138912680000004,"Non-significant",3.11923159411408,"CCDC47","CCD47_HUMAN",0.138912680000004
-0.248715879999999,13.077935695,-6.52692950102207,0.000312526914589532,0.00105077357920828,-0.624857231929417,"ACOT8_HUMAN",19,6.69105737894989,0.000218886609006271,0.000762079813016876,0.248715879999999,"Non-significant",3.11799954239052,"ACOT8","ACOT8_HUMAN",-0.248715879999999
-0.221186637499997,14.41185665125,-7.16686507562364,0.000174348051224306,0.000654018568655842,0.0285596895380866,"PA1B2_HUMAN",12,6.68746851200492,0.000219646420750918,0.00076440944694859,0.221186637499997,"Non-significant",3.11667395435866,"PAFAH1B2","PA1B2_HUMAN",-0.221186637499997
0.409359457499999,10.59638690875,6.65173622037527,0.000277974939104342,0.00095374038376071,-0.493819673170419,"GLP3L_HUMAN",13,-6.68352242813797,0.000220485259421138,0.000767012072497224,-0.409359457499999,"Non-significant",3.11519780035654,"GOLPH3L","GLP3L_HUMAN",0.409359457499999
0.2863838675,14.87638199375,7.51813594701103,0.00012874221386218,0.000511148431768399,0.368622773964146,"ADX_HUMAN",9,-6.68228444253026,0.000220749160434557,0.000767613314068847,-0.2863838675,"Non-significant",3.1148575011376,"FDX1","ADX_HUMAN",0.2863838675
-0.321818587500001,10.29990351375,-6.587004188857,0.000295328413264701,0.00100254659500933,-0.561558694947484,"BORG5_HUMAN",16,6.67821228423719,0.000221619710959531,0.000770322698423871,0.321818587500001,"Non-significant",3.11332730497536,"CDC42EP1","BORG5_HUMAN",-0.321818587500001
-0.362118723249996,10.115630150875,-11.5765959628899,7.5062070832215e-06,5.47723630153227e-05,3.56506277854384,"PCFT_HUMAN",4,6.67503258763419,0.00022230213396772,0.000772376210722965,0.362118723249996,"Non-significant",3.11217111100716,"SLC46A1","PCFT_HUMAN",-0.362118723249996
0.394397020500001,8.779204011,6.45111165566448,0.000335857281960559,0.00111630166784131,-0.705345392461009,"ZY11B_HUMAN",31,-6.67312342859028,0.000222713002074768,0.000773484917382867,-0.394397020500001,"Non-significant",3.11154815043424,"ZYG11B","ZY11B_HUMAN",0.394397020500001
-0.417922975000002,10.5742521275,-8.23356724347833,7.1810688131137e-05,0.000316079524938566,1.02413321197663,"PLPP1_HUMAN",5,6.67088372589006,0.000223196086670249,0.00077484341620409,0.417922975000002,"Non-significant",3.11078605278308,"PLPP1","PLPP1_HUMAN",-0.417922975000002
0.214381454999996,12.2904750125,6.64750547201847,0.000279073503656632,0.000956612672761997,-0.498232257123594,"KDSR_HUMAN",16,-6.66182796416067,0.000225161293459438,0.000781343986236971,-0.214381454999996,"Non-significant",3.10715772612908,"KDSR","KDSR_HUMAN",0.214381454999996
0.396893027500001,14.95179653125,6.83197689100015,0.000235389632421462,0.000835762094220936,-0.30771636315577,"RS15_HUMAN",10,-6.65548950301368,0.000226548299959013,0.00078583358862326,-0.396893027500001,"Non-significant",3.10466941222314,"RPS15","RS15_HUMAN",0.396893027500001
-0.256661653500004,9.383909583,-6.24982367251848,0.000407858489768695,0.00131215237032837,-0.922347275375983,"INT1_HUMAN",70,6.65137288780479,0.000227454219143919,0.00078865142458416,0.256661653500004,"Non-significant",3.103114907855,"INTS1","INT1_HUMAN",-0.256661653500004
-0.312204360000003,14.1124305725,-11.1965540612145,9.40096013342586e-06,6.5004670192491e-05,3.31173051197189,"CD47_HUMAN",5,6.64642247040118,0.00022854898542151,0.000792121463041903,0.312204360000003,"Non-significant",3.10120821906167,"CD47","CD47_HUMAN",-0.312204360000003
0.102566479999998,13.120181205,5.99948241000568,0.000522674814420008,0.00161674349018211,-1.19913330108491,"CSN2_HUMAN",23,-6.64528014545193,0.000228802440350617,0.00079267397028991,-0.102566479999998,"Non-significant",3.10090540287014,"COPS2","CSN2_HUMAN",0.102566479999998
-0.141560315,13.767487885,-8.40620913115578,6.2769282473369e-05,0.000283602764642071,1.17536485152215,"S22A1_HUMAN",12,6.63660229254364,0.000230738123160535,0.000799051618783955,0.141560315,"Non-significant",3.09742516432941,"SLC22A1","S22A1_HUMAN",-0.141560315
-0.204477789999999,15.20057273,-6.83296981254177,0.00023517629664511,0.000835356512609202,-0.306701240496412,"ARPC4_HUMAN",14,6.63406949992878,0.000231306527618996,0.000800691055975572,0.204477789999999,"Non-significant",3.09653502270071,"ARPC4","ARPC4_HUMAN",-0.204477789999999
0.16128492,11.06207347,5.9596127672895,0.000544106060099026,0.00167138118825608,-1.24393812938509,"UBE4B_HUMAN",49,-6.63306844420059,0.000231531613220894,0.000801141201904317,-0.16128492,"Non-significant",3.09629093235094,"UBE4B","UBE4B_HUMAN",0.16128492
-0.0955548274999991,15.68755459625,-5.50414090864002,0.000873135136706819,0.00248385287455342,-1.77039362868567,"HMCS1_HUMAN",32,6.6301901927582,0.000232180145495422,0.000803055579146867,0.0955548274999991,"Non-significant",3.09525439633839,"HMGCS1","HMCS1_HUMAN",-0.0955548274999991
0.1825520975,11.18598163125,6.21173691916019,0.0004233450353742,0.00135165731180649,-0.963957947659503,"PESC_HUMAN",28,-6.62949152709105,0.000232337875493423,0.000803271514575088,-0.1825520975,"Non-significant",3.09513763361197,"PES1","PESC_HUMAN",0.1825520975
-0.359998464749999,9.078527092875,-6.68958546710343,0.000268359969908421,0.000929336970566178,-0.454434621014252,"GALC_HUMAN",12,6.62755832504879,0.000232774936453337,0.000804452619665921,0.359998464749999,"Non-significant",3.09449952971734,"GALC","GALC_HUMAN",-0.359998464749999
-0.176800247500001,11.56276917375,-6.58592709270151,0.000295627265105099,0.00100282643711382,-0.562689908031555,"MCUR1_HUMAN",17,6.62712816763459,0.000232872311737878,0.00080445930968794,0.176800247500001,"Non-significant",3.0944959180347,"MCUR1","MCUR1_HUMAN",-0.176800247500001
-0.285702232500002,12.20644855375,-6.95075335389802,0.000211344723758362,0.000764216364293892,-0.187056350887538,"CRADD_HUMAN",11,6.62177466129168,0.000234088001710626,0.000808327638844272,0.285702232500002,"Non-significant",3.09241257127897,"CRADD","CRADD_HUMAN",-0.285702232500002
-0.267416480000003,12.379311085,-6.66717575357792,0.000274006852107705,0.000943719425663054,-0.477733917008454,"DIAC_HUMAN",14,6.62087769302353,0.000234292379598658,0.000808702075199462,0.267416480000003,"Non-significant",3.09221144245076,"CTBS","DIAC_HUMAN",-0.267416480000003
0.547273516500001,7.701108873,6.54902784356641,0.000306073148200232,0.0010319562264719,-0.601524251359808,"TNIP2_HUMAN",12,-6.61011850208164,0.000236759482780491,0.000816883209315086,-0.547273516500001,"Up in D3B",3.08784003058592,"TNIP2","TNIP2_HUMAN",0.547273516500001
0.251903057500002,16.46212601625,9.64736862728092,2.54247324317226e-05,0.000138798620250641,2.19187623611895,"ACO13_HUMAN",7,-6.60921189405558,0.000236968690031202,0.00081727049438339,-0.251903057500002,"Non-significant",3.08763417997241,"ACOT13","ACO13_HUMAN",0.251903057500002
0.363244058999999,9.9263715755,6.43273894899465,0.000341800670916284,0.00113159381584971,-0.724951711721475,"AGRG6_HUMAN",20,-6.59966749954998,0.000239183695082812,0.000824572337772196,-0.363244058999999,"Non-significant",3.08377123872506,"ADGRG6","AGRG6_HUMAN",0.363244058999999
-0.135852812499998,16.87078237375,-5.86990836691756,0.000596010014649771,0.00180386657575688,-1.34548649550079,"ACOT1_HUMAN",35,6.59769692683527,0.000239643884428676,0.000825821055539374,0.135852812499998,"Non-significant",3.08311404833467,"ACOT1","ACOT1_HUMAN",-0.135852812499998
-0.707968950250002,8.545301794875,-6.7724730884717,0.000248580214765266,0.00087121938888001,-0.368751268773968,"CTL3_HUMAN",6,6.59659893249721,0.000239900728298217,0.000826026627738493,0.707968950250002,"Up in D8CM",3.08300595256642,"SLC44A3","CTL3_HUMAN",-0.707968950250002
0.17460108,11.6314356325,6.3721192943851,0.000362262724074442,0.00118998928340743,-0.789925751214936,"ALDR_HUMAN",20,-6.59620496857824,0.000239992959550633,0.000826026627738493,-0.17460108,"Non-significant",3.08300595256642,"AKR1B1","ALDR_HUMAN",0.17460108
-0.197621825000001,12.637851,-6.4275233833847,0.000343509272439637,0.00113591198799282,-0.730524749578449,"PTER_HUMAN",19,6.59602423413688,0.000240035284689816,0.000826026627738493,0.197621825000001,"Non-significant",3.08300595256642,"PTER","PTER_HUMAN",-0.197621825000001
-0.3312470875,11.07530534375,-6.43961395085988,0.000339562979986389,0.00112639762231613,-0.717610422056107,"ECSIT_HUMAN",19,6.5957670313909,0.000240095531849485,0.000826026627738493,0.3312470875,"Non-significant",3.08300595256642,"ECSIT","ECSIT_HUMAN",-0.3312470875
-0.118612050000001,12.1364594675,-5.75070006487427,0.000673750235434928,0.00199825500861401,-1.48203813947024,"VAC14_HUMAN",33,6.59471890526434,0.000240341219349529,0.000826417953710313,0.118612050000001,"Non-significant",3.0828002564538,"VAC14","VAC14_HUMAN",-0.118612050000001
-0.164076327500004,11.98647284375,-5.95411127012264,0.000547139677207712,0.0016782533985385,-1.25013644942582,"PRG4_HUMAN",47,6.59444545013201,0.000240405365108279,0.000826417953710313,0.164076327500004,"Non-significant",3.0828002564538,"PRG4","PRG4_HUMAN",-0.164076327500004
0.263857130000002,14.69097531,7.60209993471327,0.000119942297750485,0.000482067074681007,0.44806854339252,"SRP09_HUMAN",9,-6.59352311305295,0.000240621863272615,0.000826824983907407,-0.263857130000002,"Non-significant",3.08258640890833,"SRP9","SRP09_HUMAN",0.263857130000002
-0.350899457500002,10.49801576125,-7.0236590743018,0.000197958248372427,0.000723586329371719,-0.113757897485185,"TIA1_HUMAN",9,6.59043028526092,0.000241349424826937,0.000828987083075083,0.350899457500002,"Non-significant",3.08145223638931,"TIA1","TIA1_HUMAN",-0.350899457500002
-0.315903900000002,10.670120835,-7.17928028455688,0.000172455149244451,0.000648360594550167,0.0407955554015853,"BAG1_HUMAN",9,6.58679143019038,0.000242208578364121,0.000831599228933268,0.315903900000002,"Non-significant",3.08008592202237,"BAG1","BAG1_HUMAN",-0.315903900000002
0.527574538999998,9.2833206655,6.50428244279094,0.000319299714898147,0.00106970480797952,-0.64882871012153,"SNAB_HUMAN",13,-6.58530535842044,0.000242560428640448,0.000832410101100245,-0.527574538999998,"Up in D3B",3.07966265836733,"NAPB","SNAB_HUMAN",0.527574538999998
-0.35929441375,10.144894123125,-6.72155786456532,0.000260528173037503,0.000906685371813838,-0.421291839424693,"WIPI2_HUMAN",11,6.58496007638782,0.000242642261051525,0.000832410101100245,0.35929441375,"Non-significant",3.07966265836733,"WIPI2","WIPI2_HUMAN",-0.35929441375
-0.173791887500002,17.88417530125,-6.15625839972185,0.000447094901810239,0.00141462572348292,-1.02488770985864,"ETFB_HUMAN",27,6.57465362548739,0.000245099141913548,0.000840496609922417,0.173791887500002,"Non-significant",3.07546403391393,"ETFB","ETFB_HUMAN",-0.173791887500002
0.278521542499995,11.93475508625,7.87627978951157,9.5597061562281e-05,0.000400291918484087,0.702745038070569,"NRK1_HUMAN",8,-6.5683430732872,0.000246617158798881,0.000845358288538334,-0.278521542499995,"Non-significant",3.07295918483033,"NMRK1","NRK1_HUMAN",0.278521542499995
-0.157135485000001,11.2495834825,-7.02504885870736,0.000197712493530043,0.00072300156527754,-0.112366207595425,"TPC13_HUMAN",14,6.56721346200358,0.000246889994213226,0.000845949496432229,0.157135485000001,"Non-significant",3.07265556376417,"TRAPPC13","TPC13_HUMAN",-0.157135485000001
