"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D3B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.487199068000004,9.43237459675,11.1030751145003,8.62303519057204e-06,4.81348103452528e-05,3.31153345438771,"CHKA_HUMAN",14,11.0066265316901,5.55166158575685e-06,2.96626730063853e-05,0.487199068000004,"Non-significant",4.52778971576156,"CHKA","CHKA_HUMAN"
-0.170551297499999,14.10243749625,-8.67483290040219,4.56689120838281e-05,0.000173710857380229,1.43853537738879,"HNRL2_HUMAN",42,-11.0062978808027,5.55286966355786e-06,2.96626730063853e-05,-0.170551297499999,"Non-significant",4.52778971576156,"HNRNPUL2","HNRL2_HUMAN"
0.253419639999997,11.71572411,9.71803987206371,2.13437784406292e-05,9.64647230434659e-05,2.29285101767524,"EXOC3_HUMAN",36,11.0062152824718,5.55317333065322e-06,2.96626730063853e-05,0.253419639999997,"Non-significant",4.52778971576156,"EXOC3","EXOC3_HUMAN"
-0.229045867500004,13.74325060875,-9.46532460910024,2.54906699093441e-05,0.000110924551711854,2.09336104119366,"NEUL_HUMAN",39,-11.003567150131,5.5629188941808e-06,2.96959109303673e-05,-0.229045867500004,"Non-significant",4.52730334807802,"NLN","NEUL_HUMAN"
-0.566712854999997,15.088970425,-10.5805480621178,1.19876160686439e-05,6.18381981900855e-05,2.94121154623438,"NB5R1_HUMAN",23,-10.9986465332263,5.58107860120084e-06,2.97701588945262e-05,-0.566712854999997,"Up in D1C",4.52621884735422,"CYB5R1","NB5R1_HUMAN"
-0.665160417499999,10.94979703375,-13.8599545714135,1.85993554683961e-06,1.49740306687675e-05,5.03507530765937,"CHCH7_HUMAN",6,-10.9978859560119,5.5838914713781e-06,2.97701588945262e-05,-0.665160417499999,"Up in D1C",4.52621884735422,"CHCHD7","CHCH7_HUMAN"
-1.17346596925,10.367661357875,-15.5236890218241,8.41404073291878e-07,8.82166041533468e-06,5.92493168409956,"HS71L_HUMAN",2,-10.9942317124493,5.5974283029866e-06,2.98234659708433e-05,-1.17346596925,"Up in D1C",4.52544188588165,"HSPA1L","HS71L_HUMAN"
-0.504789591000002,9.21485555175,-11.1994949507756,8.12687518984797e-06,4.58817354154243e-05,3.37814952980686,"IRF9_HUMAN",13,-10.9905755856513,5.61100898951075e-06,2.98769392119938e-05,-0.504789591000002,"Up in D1C",4.52466389652964,"IRF9","IRF9_HUMAN"
-0.575610399000002,9.58980572225,-10.6158576581381,1.1718376857335e-05,6.0709402907484e-05,2.96674578033269,"SMCA4_HUMAN",21,-10.9877763894448,5.62143160833742e-06,2.99051212193315e-05,-0.575610399000002,"Up in D1C",4.52425443285127,"SMARCA4","SMCA4_HUMAN"
-0.360774040250003,9.368172884125,-10.8373575922667,1.01775326074955e-05,5.43640192323066e-05,3.12521584148655,"DPH2_HUMAN",18,-10.9872490768145,5.62339745315464e-06,2.99051212193315e-05,-0.360774040250003,"Non-significant",4.52425443285127,"DPH2","DPH2_HUMAN"
-0.282853127500001,10.67083454125,-9.86270988384399,1.93158392015312e-05,8.95562203683755e-05,2.40503635154683,"MTMR6_HUMAN",36,-10.9811303354642,5.64626491223849e-06,3.00077975695197e-05,-0.282853127500001,"Non-significant",4.52276587856731,"MTMR6","MTMR6_HUMAN"
-0.249842164999999,13.3603460775,-10.328232404888,1.4128477550967e-05,7.02175337718754e-05,2.75651237337109,"ARFG2_HUMAN",23,-10.9800681991896,5.65024503781331e-06,3.00100286223871e-05,-0.249842164999999,"Non-significant",4.52273359036192,"ARFGAP2","ARFG2_HUMAN"
0.595972776250001,8.809708714375,12.5500155033033,3.70813729762923e-06,2.50849833721643e-05,4.26005961874795,"FBX44_HUMAN",8,10.9760544722317,5.66531407396654e-06,3.00683213735539e-05,0.595972776250001,"Up in D3B",4.52189081661354,"FBXO44","FBX44_HUMAN"
1.380466462,10.451885939,11.7242563621548,5.93301722727988e-06,3.59357439546229e-05,3.73183493405575,"MBNL3_HUMAN",4,10.9752460083121,5.66835480633255e-06,3.00683213735539e-05,1.380466462,"Up in D3B",4.52189081661354,"MBNL3","MBNL3_HUMAN"
0.276721240000001,15.6712557075,9.53699443883208,2.42288378528509e-05,0.000106330885855806,2.15039896510255,"PDC6I_HUMAN",69,10.9713620148751,5.68298854976544e-06,3.0126987727027e-05,0.276721240000001,"Non-significant",4.52104428946602,"PDCD6IP","PDC6I_HUMAN"
-0.3400595175,14.47746026625,-10.3432714338717,1.39893857465393e-05,6.96494580375545e-05,2.76763269066692,"ILF2_HUMAN",25,-10.9557093555968,5.7423945330693e-06,3.04227803389322e-05,-0.3400595175,"Non-significant",4.51680109828176,"ILF2","ILF2_HUMAN"
-0.7489259255,10.26674902475,-11.014029813425,9.11187984944526e-06,5.01090080189737e-05,3.24954722549928,"RHOD_HUMAN",11,-10.9430157354005,5.79108227811236e-06,3.06614525893273e-05,-0.7489259255,"Up in D1C",4.51340727425054,"RHOD","RHOD_HUMAN"
-0.382711172499997,11.31201302875,-10.2652331177412,1.47283844509507e-05,7.25997383257683e-05,2.70977265732255,"GPKOW_HUMAN",29,-10.9357536657078,5.81914501226989e-06,3.079069259788e-05,-0.382711172499997,"Non-significant",4.51158054207912,"GPKOW","GPKOW_HUMAN"
-0.546213389999998,10.5510810625,-12.2330616448409,4.42592821019021e-06,2.87856087065535e-05,4.0612095176833,"EXOS9_HUMAN",9,-10.9335474942189,5.82770050184198e-06,3.08166170200916e-05,-0.546213389999998,"Up in D1C",4.51121503888648,"EXOSC9","EXOS9_HUMAN"
0.63604927175,10.296175241625,12.1883016997158,4.5394584413869e-06,2.9320379465479e-05,4.03274497541313,"EFMT1_HUMAN",8,10.9300653099948,5.8412330894111e-06,3.08688111038534e-05,0.63604927175,"Up in D3B",4.51048009682108,"EEF1AKMT1","EFMT1_HUMAN"
-1.0035529135,9.00151872625,-11.6545316997628,6.18169971768374e-06,3.70067804832075e-05,3.68568153399152,"PHLA2_HUMAN",6,-10.922794670076,5.86960237106071e-06,3.09992972341295e-05,-1.0035529135,"Up in D1C",4.50864815167538,"PHLDA2","PHLA2_HUMAN"
-0.693226577999999,9.72527086825,-12.3976161594871,4.03534596691097e-06,2.68672441983353e-05,4.16503522243591,"EYA3_HUMAN",7,-10.9108572036887,5.91651717888449e-06,3.12275036323215e-05,-0.693226577999999,"Up in D1C",4.50546273245379,"EYA3","EYA3_HUMAN"
-0.639981508250001,9.405313610875,-16.6142106764372,5.22029391637913e-07,6.23255770837956e-06,6.45959884942675,"GLRX2_HUMAN",5,-10.9050594852519,5.93945422880845e-06,3.132894849476e-05,-0.639981508250001,"Up in D1C",4.50405418126215,"GLRX2","GLRX2_HUMAN"
-0.491864442499999,14.52822935625,-11.1216653104738,8.52476413589855e-06,4.77443434561388e-05,3.32441788500128,"RL28_HUMAN",13,-10.8934223104457,5.98579531458116e-06,3.15536389659816e-05,-0.491864442499999,"Non-significant",4.50095054793451,"RPL28","RL28_HUMAN"
-0.252037765000001,15.99707043,-9.69966111956577,2.16182139677745e-05,9.73917293075207e-05,2.27849535188627,"CP27A_HUMAN",33,-10.882414769786,6.03000287841666e-06,3.17668089138587e-05,-0.252037765000001,"Non-significant",4.49802640936888,"CYP27A1","CP27A_HUMAN"
-0.453627347500003,11.84867537125,-10.9018848491537,9.77276541893771e-06,5.27704290302537e-05,3.17083588838154,"AAMP_HUMAN",15,-10.8807986006337,6.03652440172649e-06,3.17730682990304e-05,-0.453627347500003,"Non-significant",4.49794084368736,"AAMP","AAMP_HUMAN"
-0.9179818645,9.84762919025,-11.2054295145299,8.09740888044359e-06,4.57766998345131e-05,3.38223274654761,"METL5_HUMAN",8,-10.8802524437326,6.03873002907185e-06,3.17730682990304e-05,-0.9179818645,"Up in D1C",4.49794084368736,"METTL5","METL5_HUMAN"
0.295668362499997,12.94573175875,10.1291503503759,1.61251199683033e-05,7.8114158743005e-05,2.60794181866766,"VATH_HUMAN",26,10.8593808947077,6.1237003921738e-06,3.21811457948513e-05,0.295668362499997,"Non-significant",4.49239849710701,"ATP6V1H","VATH_HUMAN"
0.395163060749999,10.029785872125,10.5978310574113,1.18549671753244e-05,6.12288715201038e-05,2.95371926279379,"PCDH1_HUMAN",19,10.859326327785,6.12392429172399e-06,3.21811457948513e-05,0.395163060749999,"Non-significant",4.49239849710701,"PCDH1","PCDH1_HUMAN"
-0.268862010000003,12.23506844,-10.4432122782074,1.31034390593886e-05,6.61370585817881e-05,2.84117041650352,"NCK1_HUMAN",21,-10.8567042712789,6.13469397702365e-06,3.22176545372787e-05,-0.268862010000003,"Non-significant",4.49190607963979,"NCK1","NCK1_HUMAN"
2.547458649,7.73354244225,11.4842338022778,6.8402762225123e-06,3.99008223387932e-05,3.57188691667916,"TENXA_HUMAN",1,10.854453174156,6.14395696613749e-06,3.22462100047154e-05,2.547458649,"Up in D3B",4.4915213219826,"TNXA","TENXA_HUMAN"
-0.543355462500001,10.43948650375,-11.3275286339969,7.51720380043356e-06,4.30744465219949e-05,3.46581037876949,"PR38A_HUMAN",11,-10.8450897968161,6.18265492958626e-06,3.24291215939531e-05,-0.543355462500001,"Up in D1C",4.48906481488132,"PRPF38A","PR38A_HUMAN"
0.228904487499999,11.75118553625,9.0565697115279,3.42739655513381e-05,0.000140113753097806,1.76079989342445,"PARP4_HUMAN",68,10.8305235395089,6.24340093570014e-06,3.27273796561048e-05,0.228904487499999,"Non-significant",4.48508876543598,"PARP4","PARP4_HUMAN"
-0.678759336500001,8.777484298,-10.3172338254131,1.42311903847871e-05,7.06447018571087e-05,2.74837061822758,"DNMT1_HUMAN",42,-10.8289144633665,6.25015229077689e-06,3.27424074946914e-05,-0.678759336500001,"Up in D1C",4.48488939080008,"DNMT1","DNMT1_HUMAN"
0.3550245775,13.06749594125,16.2798085281962,6.02355814580963e-07,6.95514679603142e-06,6.29936615644982,"CEAM1_HUMAN",9,10.8277548043655,6.25502306390962e-06,3.27475710594374e-05,0.3550245775,"Non-significant",4.48482090680512,"CEACAM1","CEAM1_HUMAN"
-0.482075333500001,8.02262491,-10.7109098441623,1.10269459127969e-05,5.78382869315278e-05,3.0351085521165,"RSBNL_HUMAN",16,-10.8267635461258,6.25918990135318e-06,3.27490451139081e-05,-0.482075333500001,"Non-significant",4.48480135850598,"RSBN1L","RSBNL_HUMAN"
-0.524186135000003,9.79120850625,-11.7099360632931,5.98315385001173e-06,3.61260772218832e-05,3.72237629128836,"PEX16_HUMAN",10,-10.8229705387476,6.27516291965714e-06,3.2812250775304e-05,-0.524186135000003,"Up in D1C",4.48396397791119,"PEX16","PEX16_HUMAN"
-0.7693998835,9.66326129575,-10.9914391190408,9.24083579126469e-06,5.05785746003702e-05,3.23374961657344,"RTP3_HUMAN",10,-10.8204991272538,6.28559508036371e-06,3.28464233926756e-05,-0.7693998835,"Up in D1C",4.4835119133307,"RTP3","RTP3_HUMAN"
-0.221907612500004,16.91696739125,-9.63206485069557,2.26624205955101e-05,0.000101123103864243,2.22549217087513,"RACK1_HUMAN",29,-10.8192100824154,6.29104403509886e-06,3.28545292266718e-05,-0.221907612500004,"Non-significant",4.48340475144481,"RACK1","RACK1_HUMAN"
-0.528730393250001,9.706787348375,-10.47607581185,1.28261103102134e-05,6.51446542885687e-05,2.86521551895253,"SLU7_HUMAN",20,-10.8132924844137,6.31612659372674e-06,3.29650966306642e-05,-0.528730393250001,"Up in D1C",4.48194564686999,"SLU7","SLU7_HUMAN"
0.383150817499999,10.82293641625,10.839547575763,1.01634881691434e-05,5.43234253504818e-05,3.1267681240975,"GGT7_HUMAN",16,10.8106265822072,6.32746304545932e-06,3.30038279765944e-05,0.383150817499999,"Non-significant",4.48143568519191,"GGT7","GGT7_HUMAN"
0.190091607500001,10.68940925625,8.95749965603546,3.68874833871363e-05,0.000148271148054445,1.67827882966191,"EXOC6_HUMAN",38,10.8072954622404,6.34166036885913e-06,3.30574243964834e-05,0.190091607500001,"Non-significant",4.48073098663781,"EXOC6","EXOC6_HUMAN"
-0.62521958,14.078170655,-16.8243407589223,4.7779808163231e-07,5.85372097395166e-06,6.55868141570121,"TMCO1_HUMAN",5,-10.8055252968866,6.34921940642488e-06,3.30763722971293e-05,-0.62521958,"Up in D1C",4.48048212843427,"TMCO1","TMCO1_HUMAN"
-1.158149004,9.0059353115,-10.5782266469871,1.20055607300051e-05,6.18550558638221e-05,2.93953015045727,"CCD61_HUMAN",12,-10.8039493664273,6.35595752311202e-06,3.30910228303343e-05,-1.158149004,"Up in D1C",4.48028980876324,"CCDC61","CCD61_HUMAN"
-0.350420950000004,11.8060362325,-10.302847841744,1.43668139375263e-05,7.11921661842499e-05,2.73770973024443,"TFB2M_HUMAN",23,-10.8002463304581,6.37182199177716e-06,3.31531404744998e-05,-0.350420950000004,"Non-significant",4.47947532619901,"TFB2M","TFB2M_HUMAN"
-0.525264263500002,9.42513918875,-10.4216755576085,1.32888597737113e-05,6.68727158403657e-05,2.82537630689673,"SMAG1_HUMAN",21,-10.7889542236117,6.42047445020363e-06,3.33826035204994e-05,-0.525264263500002,"Up in D1C",4.47647979556289,"SAMD4A","SMAG1_HUMAN"
-0.858410358250001,9.153820037625,-12.6994689788782,3.41615845698906e-06,2.39159465398345e-05,4.35221228741783,"FCF1_HUMAN",5,-10.7881756682152,6.42384421761182e-06,3.33826035204994e-05,-0.858410358250001,"Up in D1C",4.47647979556289,"FCF1","FCF1_HUMAN"
0.257986785,12.8429204225,9.80171514706375,2.014305632852e-05,9.25263334022316e-05,2.35791330614491,"PUR8_HUMAN",29,10.7842473539671,6.44087717058522e-06,3.34504951761323e-05,0.257986785,"Non-significant",4.47559744887762,"ADSL","PUR8_HUMAN"
-0.291626217500001,10.73468935625,-9.48367344231012,2.51606928621752e-05,0.000109715199242253,2.10799915829696,"CLAP1_HUMAN",72,-10.7820485273365,6.45043328312098e-06,3.34794963937357e-05,-0.291626217500001,"Non-significant",4.47522108338686,"CLASP1","CLAP1_HUMAN"
-0.833304882749999,9.561847210375,-11.0216537871788,9.06881993887513e-06,4.99941682568858e-05,3.25487206676808,"ZBT7A_HUMAN",9,-10.7763600887529,6.47522918278521e-06,3.35875118656594e-05,-0.833304882749999,"Up in D1C",4.47382216713296,"ZBTB7A","ZBT7A_HUMAN"
-0.367818117500002,13.50927245625,-12.5116080988706,3.78767119139614e-06,2.54916684785763e-05,4.23621304095881,"U2AF1_HUMAN",11,-10.7730431660322,6.48973701008403e-06,3.36420622742917e-05,-0.367818117500002,"Non-significant",4.47311738960144,"U2AF1","U2AF1_HUMAN"
-0.806443810500003,8.4133800865,-11.0447962051739,8.93951617222704e-06,4.94430326874683e-05,3.27101522372146,"F10C1_HUMAN",9,-10.7581369079493,6.55538714461975e-06,3.39614986121695e-05,-0.806443810500003,"Up in D1C",4.46901315398062,"FRA10AC1","F10C1_HUMAN"
-0.277973415000003,12.2798556075,-9.89640720134922,1.88753315145812e-05,8.79492367807657e-05,2.43096123579413,"SYNM_HUMAN",28,-10.7523498991195,6.58107486037883e-06,3.40736363624896e-05,-0.277973415000003,"Non-significant",4.46758151574557,"NARS2","SYNM_HUMAN"
-0.297829870000003,14.6734379525,-9.74299186676679,2.09774654340072e-05,9.53202458993243e-05,2.31230338513689,"HACL2_HUMAN",36,-10.7452692926772,6.61265846581168e-06,3.42161437742951e-05,-0.297829870000003,"Non-significant",4.46576893786664,"ILVBL","HACL2_HUMAN"
0.263622522500002,11.55177748125,9.57829451592895,2.35338125512818e-05,0.000104129399472312,2.18309971040757,"PTN6_HUMAN",36,10.7384551391926,6.64321423954412e-06,3.43531612424033e-05,0.263622522500002,"Non-significant",4.4640332921718,"PTPN6","PTN6_HUMAN"
0.498947617500001,10.60098624375,10.784606770646,1.05225503105706e-05,5.57827525583647e-05,3.08774034325035,"TM63A_HUMAN",14,10.7343375974738,6.66175475225854e-06,3.44279158839897e-05,0.498947617500001,"Non-significant",4.46308926679513,"TMEM63A","TM63A_HUMAN"
-0.207372902500003,11.29985177375,-8.8007879124675,4.14937851282162e-05,0.000161398760888664,1.54616053467557,"NU153_HUMAN",60,-10.7218877808883,6.7181680989817e-06,3.46981856043607e-05,-0.207372902500003,"Non-significant",4.45969323421823,"NUP153","NU153_HUMAN"
-0.879760982749998,9.688402296125,-11.0675820747484,8.81423916070939e-06,4.88784354510654e-05,3.28687992299188,"NSA2_HUMAN",8,-10.7073123469775,6.78489549115497e-06,3.50213619687356e-05,-0.879760982749998,"Up in D1C",4.45566696836095,"NSA2","NSA2_HUMAN"
-0.191347125,12.7662091225,-9.37795405947952,2.71304470505662e-05,0.00011673432271017,2.02332320255408,"SSRP1_HUMAN",28,-10.7029306539861,6.80510035694845e-06,3.51041560028877e-05,-0.191347125,"Non-significant",4.45464146409619,"SSRP1","SSRP1_HUMAN"
-0.521840810000002,12.5708895925,-10.4434588727467,1.31013330075997e-05,6.61370585817881e-05,2.84135109103187,"TMX2_HUMAN",18,-10.7019133330056,6.80980108053418e-06,3.51069194543257e-05,-0.521840810000002,"Up in D1C",4.45460727713342,"TMX2","TMX2_HUMAN"
-0.34370732,11.500615715,-9.65859290832797,2.22459771740103e-05,9.96870502922557e-05,2.24633149033388,"GBF1_HUMAN",69,-10.6921245970492,6.85521846783381e-06,3.53194599421584e-05,-0.34370732,"Non-significant",4.45198594569282,"GBF1","GBF1_HUMAN"
-0.643927335750002,9.410257220375,-10.4682448298277,1.28915870225084e-05,6.53023960413002e-05,2.85949194509817,"MTSS2_HUMAN",16,-10.6908645261229,6.86108954949813e-06,3.53281147298227e-05,-0.643927335750002,"Up in D1C",4.45187953789153,"MTSS2","MTSS2_HUMAN"
-0.884742020499999,9.551016211,-13.4890836482039,2.24681913199674e-06,1.74226664798533e-05,4.82288507515586,"RLP24_HUMAN",4,-10.6723828744225,6.94785311586339e-06,3.57530243672848e-05,-0.884742020499999,"Up in D1C",4.44668721510855,"RSL24D1","RLP24_HUMAN"
0.5448143525,11.72468674125,10.9095746231822,9.72575523308983e-06,5.25502505510988e-05,3.17625630301942,"CAV1_HUMAN",12,10.6693930357507,6.9620045182434e-06,3.58039878488552e-05,0.5448143525,"Up in D3B",4.44606859893436,"CAV1","CAV1_HUMAN"
-0.773653269,8.0399752855,-10.8041205653245,1.03934008232927e-05,5.52719088577505e-05,3.10162252517786,"TBE_HUMAN",10,-10.6581286921561,7.01561175389102e-06,3.60538176778369e-05,-0.773653269,"Up in D1C",4.44304874180075,"TUBE1","TBE_HUMAN"
-0.204978229999998,11.091046215,-9.28058353675953,2.90998058967977e-05,0.000123630173338764,1.94460691896481,"VP33A_HUMAN",31,-10.6573911046485,7.01913807205248e-06,3.60538176778369e-05,-0.204978229999998,"Non-significant",4.44304874180075,"VPS33A","VP33A_HUMAN"
0.474030495000003,8.853477478,11.103451513545,8.62103280666201e-06,4.81348103452528e-05,3.31179452077009,"CBX8_HUMAN",12,10.6550703918464,7.0302461040547e-06,3.60888821017522e-05,0.474030495000003,"Non-significant",4.44262657054675,"CBX8","CBX8_HUMAN"
0.663528442499997,12.98372459375,12.1892324026057,4.53706445069344e-06,2.9320379465479e-05,4.03333782599812,"DNS2A_HUMAN",7,10.6470036923165,7.06901087784657e-06,3.62657898291958e-05,0.663528442499997,"Up in D3B",4.44050285964092,"DNASE2","DNS2A_HUMAN"
-0.307353257499999,10.32112801125,-9.65327779273625,2.23287179008823e-05,9.99050007780605e-05,2.24216013369859,"TFP11_HUMAN",39,-10.6428532847528,7.08904919702718e-06,3.6326929692262e-05,-0.307353257499999,"Non-significant",4.43977130662548,"TFIP11","TFP11_HUMAN"
0.210695979999997,10.43238771,9.16228617209075,3.17129661113794e-05,0.000132004242643366,1.84801819168398,"IASPP_HUMAN",35,10.6424587080374,7.09095754317755e-06,3.6326929692262e-05,0.210695979999997,"Non-significant",4.43977130662548,"PPP1R13L","IASPP_HUMAN"
0.6438474655,9.46689033525,10.327332877163,1.41368464595191e-05,7.02177246949242e-05,2.75584678127589,"LEPR_HUMAN",19,10.6418592958163,7.09385766680072e-06,3.6326929692262e-05,0.6438474655,"Up in D3B",4.43977130662548,"LEPR","LEPR_HUMAN"
-0.144654275000001,13.6516530525,-7.75380430746892,9.56038854111628e-05,0.000316514198794458,0.609925124075476,"DDX46_HUMAN",55,-10.6397072489686,7.10428084244474e-06,3.63472485971928e-05,-0.144654275000001,"Non-significant",4.43952845865039,"DDX46","DDX46_HUMAN"
0.58959937,11.32735145,17.8981011456801,3.08793549601037e-07,4.34740726104415e-06,7.04675508180323,"MOT8_HUMAN",5,10.6392598671576,7.10644983843561e-06,3.63472485971928e-05,0.58959937,"Up in D3B",4.43952845865039,"SLC16A2","MOT8_HUMAN"
-0.321747779999999,13.0936298375,-10.1266685872,1.61519469150336e-05,7.81177226422841e-05,2.60607355646917,"GRN_HUMAN",23,-10.6376063919792,7.11447266543028e-06,3.63587752338195e-05,-0.321747779999999,"Non-significant",4.43939075466219,"GRN","GRN_HUMAN"
0.373766659999998,10.446173785,10.6723610366832,1.13016398245026e-05,5.87728080277502e-05,3.00744926950846,"MET17_HUMAN",16,10.6370178995045,7.1173305416778e-06,3.63587752338195e-05,0.373766659999998,"Non-significant",4.43939075466219,"METTL17","MET17_HUMAN"
-0.290561437499997,14.41493165625,-10.7256371343538,1.09240011636295e-05,5.73722359000556e-05,3.04565210672188,"STEA3_HUMAN",17,-10.6187825554331,7.20652783691944e-06,3.67921399984215e-05,-0.290561437499997,"Non-significant",4.43424495088927,"STEAP3","STEA3_HUMAN"
0.2406740175,14.85484695375,9.3993715824132,2.67177327946611e-05,0.000115311710049257,2.04054355775953,"A1CF_HUMAN",34,10.6135499702008,7.23235386862243e-06,3.69016408950475e-05,0.2406740175,"Non-significant",4.43295432175909,"A1CF","A1CF_HUMAN"
0.580079317499999,10.59806001125,10.543255056893,1.2279602518813e-05,6.30357914927376e-05,2.91416047920761,"PAG15_HUMAN",14,10.607940912786,7.26015340974927e-06,3.70210726501976e-05,0.580079317499999,"Up in D3B",4.43155100213328,"PLA2G15","PAG15_HUMAN"
-0.573471903749999,7.766622245375,-10.4113580910155,1.33787379282306e-05,6.72447119839331e-05,2.81779966192438,"GPTC1_HUMAN",16,-10.6014432984832,7.29250680322701e-06,3.71519361598682e-05,-0.573471903749999,"Up in D1C",4.430018548212,"GPATCH1","GPTC1_HUMAN"
-0.1956772825,17.85744977125,-8.66730858804476,4.5932933232213e-05,0.000174636307719587,1.43206487551766,"UGDH_HUMAN",51,-10.6010175934958,7.29463214433288e-06,3.71519361598682e-05,-0.1956772825,"Non-significant",4.430018548212,"UGDH","UGDH_HUMAN"
-0.977219343250002,8.912241578125,-10.4690092720031,1.28851787193565e-05,6.53023960413002e-05,2.86005083441329,"DDX49_HUMAN",11,-10.5926561703555,7.33651793224742e-06,3.73426990645613e-05,-0.977219343250002,"Up in D1C",4.42779429521173,"DDX49","DDX49_HUMAN"
-0.573700187499995,15.92046248875,-10.161913896633,1.57756382049259e-05,7.66856138577398e-05,2.63256843051457,"NB5R3_HUMAN",25,-10.5903038864366,7.34835007251203e-06,3.73803516965624e-05,-0.573700187499995,"Up in D1C",4.4273566168374,"CYB5R3","NB5R3_HUMAN"
-1.1293990625,11.88437926625,-12.7736740751156,3.28093054607686e-06,2.31851505958229e-05,4.39759269344277,"APOA2_HUMAN",3,-10.5846650540877,7.3768010432871e-06,3.75024463171694e-05,-1.1293990625,"Up in D1C",4.42594040194173,"APOA2","APOA2_HUMAN"
-0.256618499749999,8.859041214125,-9.31886091175478,2.83069925923154e-05,0.000120809944587659,1.9756350515871,"CE170_HUMAN",42,-10.5823794977963,7.38836809918753e-06,3.7538610432822e-05,-0.256618499749999,"Non-significant",4.42552180770101,"CEP170","CE170_HUMAN"
0.276738882500002,13.54746401125,10.9394956481564,9.54525674189016e-06,5.17075636744166e-05,3.19731461708188,"CAB45_HUMAN",16,10.5678138430529,7.46256381943595e-06,3.78927412253166e-05,0.276738882500002,"Non-significant",4.42144397598744,"SDF4","CAB45_HUMAN"
0.305254696750001,10.164686084125,9.9864442994552,1.77529615378552e-05,8.37848335960701e-05,2.49985453913822,"EXT2_HUMAN",24,10.5641346492338,7.48143719925658e-06,3.79657038847283e-05,0.305254696750001,"Non-significant",4.42060854388511,"EXT2","EXT2_HUMAN"
-0.796194792499996,13.52100646375,-14.4609032342952,1.3828679715565e-06,1.22532783425568e-05,5.36773338653594,"BI1_HUMAN",4,-10.5612295534567,7.49637748348589e-06,3.80186316536116e-05,-0.796194792499996,"Up in D1C",4.42000351808551,"TMBIM6","BI1_HUMAN"
-0.2125277525,14.43441843875,-10.1265103728064,1.61536588641003e-05,7.81177226422841e-05,2.60595443960639,"MGLL_HUMAN",21,-10.5578887189973,7.51360007574036e-06,3.80830637633286e-05,-0.2125277525,"Non-significant",4.41926812010941,"MGLL","MGLL_HUMAN"
-0.516903638750001,8.459138274125,-10.2608580685334,1.47711033250164e-05,7.27677556555015e-05,2.70651737039529,"NOA1_HUMAN",19,-10.5556935728139,7.52494060936231e-06,3.81176228343239e-05,-0.516903638750001,"Up in D1C",4.41887419151029,"NOA1","NOA1_HUMAN"
1.055537343,8.347114265,13.2426539350123,2.5543039360568e-06,1.91550070080274e-05,4.67882927265067,"PLA1A_HUMAN",3,10.5474609444833,7.56764329328633e-06,3.83109101015679e-05,1.055537343,"Up in D3B",4.41667753093537,"PLA1A","PLA1A_HUMAN"
-0.682572603000001,8.39207828025,-10.1864353709541,1.55196715410617e-05,7.57471403703583e-05,2.65095423958186,"ZC3HD_HUMAN",21,-10.5386758276299,7.61351185541571e-06,3.85199828507197e-05,-0.682572603000001,"Up in D1C",4.41431391489744,"ZC3H13","ZC3HD_HUMAN"
0.308629275000003,12.9163702725,9.66929248898555,2.20804641657813e-05,9.91034251615392e-05,2.25472260335125,"OS9_HUMAN",33,10.536723904452,7.62374547163226e-06,3.85486206241082e-05,0.308629275000003,"Non-significant",4.41399115758854,"OS9","OS9_HUMAN"
-0.213695765000001,15.8165315375,-8.89187498044547,3.87423497392284e-05,0.000153819720184624,1.62319129025376,"ACSS3_HUMAN",46,-10.5349589167476,7.63301230341255e-06,3.8562353321512e-05,-0.213695765000001,"Non-significant",4.41383647053268,"ACSS3","ACSS3_HUMAN"
-0.446880105000002,9.991510035,-11.3811939110322,7.27719194434825e-06,4.21287437492524e-05,3.50228658789018,"YTHD1_HUMAN",11,-10.5339318188382,7.63841076002999e-06,3.8562353321512e-05,-0.446880105000002,"Non-significant",4.41383647053268,"YTHDF1","YTHD1_HUMAN"
-0.322375297249998,9.814002513875,-9.93725279964803,1.8356519800445e-05,8.61030080122153e-05,2.46228249858565,"PKN1_HUMAN",25,-10.5327724594553,7.64450953397178e-06,3.8562353321512e-05,-0.322375297249998,"Non-significant",4.41383647053268,"PKN1","PKN1_HUMAN"
-0.412743330000001,13.332022785,-10.0332196986215,1.7199772835342e-05,8.19078447622023e-05,2.53543121174283,"PPID_HUMAN",25,-10.5327246352306,7.6447612291193e-06,3.8562353321512e-05,-0.412743330000001,"Non-significant",4.41383647053268,"PPID","PPID_HUMAN"
-0.339699745000001,15.7450153825,-10.5030073051481,1.26037833995359e-05,6.43472382039298e-05,2.88487047262444,"RS10_HUMAN",17,-10.5291580930813,7.66355788839899e-06,3.86340487089205e-05,-0.339699745000001,"Non-significant",4.41302977697539,"RPS10","RS10_HUMAN"
-0.526377917000001,9.75264346625,-13.6606095936195,2.05755982799838e-06,1.62237341348909e-05,4.92169824201391,"ZNT6_HUMAN",7,-10.5270026097179,7.67494301462961e-06,3.86667791347509e-05,-0.526377917000001,"Up in D1C",4.41266200228074,"SLC30A6","ZNT6_HUMAN"
