"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.357031822,10.129304409,9.83486828642327,2.08056401627799e-05,0.000127033614224773,2.38762656727472,"VPS39_HUMAN",41,10.529377343815,8.43407520545095e-06,5.64212856402747e-05,0.357031822,"Non-significant",4.24855702204248,"VPS39","VPS39_HUMAN"
-0.234567405000004,13.57103503,-9.7593686618361,2.19089271770629e-05,0.000131437969519903,2.32954236338542,"KMO_HUMAN",26,-10.5273497841807,8.44571705427247e-06,5.64543608647603e-05,-0.234567405000004,"Non-significant",4.24830250499939,"KMO","KMO_HUMAN"
0.6233668325,11.98497343125,10.2563467816705,1.56901639592713e-05,0.000103004741962178,2.70487794296458,"SERB_HUMAN",17,10.5237147880676,8.4666337190024e-06,5.65493309171722e-05,0.6233668325,"Up in D2BM",4.24757252921243,"PSPH","SERB_HUMAN"
-0.388380052499995,12.50656557125,-10.0511457217861,1.79774090602369e-05,0.000113847919585828,2.55188253209801,"ATX10_HUMAN",25,-10.5214152448347,8.47989591429339e-06,5.65504827664562e-05,-0.388380052499995,"Non-significant",4.24756368318922,"ATXN10","ATX10_HUMAN"
-0.263972997500002,12.64745271125,-9.77592695645612,2.16614062570916e-05,0.000130603714836212,2.34231464146552,"FMO4_HUMAN",28,-10.5203331537318,8.48614475216146e-06,5.65504827664562e-05,-0.263972997500002,"Non-significant",4.24756368318922,"FMO4","FMO4_HUMAN"
0.189056632499998,10.39817535875,9.00975769380241,3.73270286438031e-05,0.000198379271398876,1.73073965045407,"FARP2_HUMAN",42,10.519525275973,8.49081344182155e-06,5.65504827664562e-05,0.189056632499998,"Non-significant",4.24756368318922,"FARP2","FARP2_HUMAN"
-0.284437180000001,14.729156495,-9.95901614993622,1.91253190221374e-05,0.000119416545222329,2.48229555443426,"GCST_HUMAN",24,-10.5172598477577,8.50392065160519e-06,5.65504827664562e-05,-0.284437180000001,"Non-significant",4.24756368318922,"AMT","GCST_HUMAN"
-0.322036502499996,12.51799094625,-10.3943595381961,1.43372422638787e-05,9.66016107451905e-05,2.80626328628695,"DNJB4_HUMAN",17,-10.5167175444076,8.50706165679312e-06,5.65504827664562e-05,-0.322036502499996,"Non-significant",4.24756368318922,"DNAJB4","DNJB4_HUMAN"
-0.222809075000001,13.0154165025,-9.57747717052104,2.48492646732134e-05,0.000145051559508668,2.18798511138562,"TBL2_HUMAN",29,-10.516297035388,8.50949813008567e-06,5.65504827664562e-05,-0.222809075000001,"Non-significant",4.24756368318922,"TBL2","TBL2_HUMAN"
-0.1952738725,13.81156611375,-8.7077391872067,4.67696681996204e-05,0.000236343844876859,1.47741843608674,"ITPR2_HUMAN",134,-10.5155601792883,8.51376944247632e-06,5.65504827664562e-05,-0.1952738725,"Non-significant",4.24756368318922,"ITPR2","ITPR2_HUMAN"
-0.190196989999997,13.947488785,-10.7758243061005,1.12353269151656e-05,7.97159684915239e-05,3.08038234446733,"SDSL_HUMAN",17,-10.501755255359,8.59423906506267e-06,5.70400323459947e-05,-0.190196989999997,"Non-significant",4.24382023687844,"SDSL","SDSL_HUMAN"
0.128557679999998,15.22999239,8.25716621234968,6.63069919451036e-05,0.000308104539749327,1.08551811400353,"2AAA_HUMAN",35,10.4957195849615,8.6296895191574e-06,5.72302540967567e-05,0.128557679999998,"Non-significant",4.24237432586211,"PPP2R1A","2AAA_HUMAN"
-1.1698004005,8.8401319385,-10.3719132176999,1.45479999995296e-05,9.76314426720024e-05,2.78985564532097,"CCD86_HUMAN",9,-10.4882329282667,8.67389083603514e-06,5.74781649818712e-05,-1.1698004005,"Up in D1CM",4.24049710537721,"CCDC86","CCD86_HUMAN"
-0.1458249075,15.88256073125,-7.90884699952507,8.78110229878475e-05,0.000385499537898212,0.770364082112536,"IQGA2_HUMAN",117,-10.4824610944163,8.70814149448399e-06,5.76597994163437e-05,-0.1458249075,"Non-significant",4.23912687274432,"IQGAP2","IQGA2_HUMAN"
-0.287983897500002,10.99850034875,-10.7172222164111,1.16581928141996e-05,8.20622679314458e-05,3.03884077165536,"TIM29_HUMAN",15,-10.4791187868483,8.72804455384778e-06,5.774622256231e-05,-0.287983897500002,"Non-significant",4.23847641964361,"TIMM29","TIM29_HUMAN"
0.3060243175,10.29968988875,9.6782931568742,2.31679937895034e-05,0.000136944614061518,2.26673088319371,"EF2K_HUMAN",38,10.4602849358669,8.84115793343137e-06,5.84487217418769e-05,0.3060243175,"Non-significant",4.23322498230402,"EEF2K","EF2K_HUMAN"
-0.309647802500001,12.87147796375,-10.2578059725458,1.56751240671167e-05,0.000103004741962178,2.70595618318499,"BCCIP_HUMAN",18,-10.4571881778572,8.85991382895398e-06,5.84906722022076e-05,-0.309647802500001,"Non-significant",4.23291338749235,"BCCIP","BCCIP_HUMAN"
0.257788420000001,15.154710175,10.4460019919476,1.38653432237416e-05,9.40233129790172e-05,2.84389328037409,"TBB6_HUMAN",17,10.4569460905289,8.8613819435543e-06,5.84906722022076e-05,0.257788420000001,"Non-significant",4.23291338749235,"TUBB6","TBB6_HUMAN"
-0.557699203000002,9.322129488,-9.95323998303201,1.92000054600184e-05,0.000119790411563653,2.47791392307813,"NPA1P_HUMAN",52,-10.4475981745328,8.91828104196416e-06,5.88201806750516e-05,-0.557699203000002,"Up in D1CM",4.23047364582593,"URB1","NPA1P_HUMAN"
-0.3663375375,11.47803652375,-9.97985453022783,1.88585948744042e-05,0.00011871478431393,2.49808443690778,"TFR2_HUMAN",24,-10.439395330526,8.96854858354025e-06,5.91054699066933e-05,-0.3663375375,"Non-significant",4.22837232554231,"TFR2","TFR2_HUMAN"
0.3825593,16.2230865925,12.6046560098182,3.85301790090198e-06,3.67387872021525e-05,4.28342392604638,"TBA4A_HUMAN",9,10.4332500268407,9.00641598066807e-06,5.93086564851962e-05,0.3825593,"Non-significant",4.22688191389744,"TUBA4A","TBA4A_HUMAN"
-0.715435504750005,9.193259239125,-11.6821443546503,6.48569618579362e-06,5.36486095682576e-05,3.69814881445954,"ZFAN5_HUMAN",6,-10.4279531368146,9.03919963103489e-06,5.94733674681618e-05,-0.715435504750005,"Up in D1CM",4.22567747042226,"ZFAND5","ZFAN5_HUMAN"
-0.366446257500002,10.28946125625,-11.0354397442533,9.5594185673374e-06,7.10549727549268e-05,3.26200907261816,"R113A_HUMAN",12,-10.4269311990451,9.04554005151066e-06,5.94733674681618e-05,-0.366446257500002,"Non-significant",4.22567747042226,"RNF113A","R113A_HUMAN"
-0.506969690249996,9.672031045125,-10.4343793175329,1.39699962182298e-05,9.46568312889541e-05,2.83543870303933,"IRF9_HUMAN",13,-10.4224106752865,9.07364679071835e-06,5.95876701944316e-05,-0.506969690249996,"Up in D1CM",4.2248435946303,"IRF9","IRF9_HUMAN"
1.0599439155,9.81093823975,11.016676740171,9.67055978276516e-06,7.14400950122065e-05,3.24901226809007,"PRAP1_HUMAN",5,10.4217281743099,9.07789881743031e-06,5.95876701944316e-05,1.0599439155,"Up in D2BM",4.2248435946303,"PRAP1","PRAP1_HUMAN"
-0.384022952499999,13.85810053375,-13.923452194367,1.93973109700376e-06,2.3158630901763e-05,5.05417415003374,"RHOB_HUMAN",8,-10.4207281790359,9.08413289830877e-06,5.95876701944316e-05,-0.384022952499999,"Non-significant",4.2248435946303,"RHOB","RHOB_HUMAN"
0.423593519999997,11.13321638,9.93472749099208,1.94416060948918e-05,0.000120495071892531,2.46385585052098,"KDM4B_HUMAN",28,10.4171761854237,9.10631533396446e-06,5.96464815879104e-05,0.423593519999997,"Non-significant",4.22441516929493,"KDM4B","KDM4B_HUMAN"
-0.372784853000002,7.98585784425,-9.80758928749696,2.11968567818736e-05,0.000128353667970124,2.36668502011949,"KDM3A_HUMAN",35,-10.4170265150384,9.10725137070123e-06,5.96464815879104e-05,-0.372784853000002,"Non-significant",4.22441516929493,"KDM3A","KDM3A_HUMAN"
0.210755584999996,14.465489745,9.68612333215824,2.30428915028715e-05,0.000136442687248537,2.2728170663744,"KAP0_HUMAN",24,10.4141168472148,9.1254698914262e-06,5.97004672682113e-05,0.210755584999996,"Non-significant",4.22402226968786,"PRKAR1A","KAP0_HUMAN"
-2.62068951125,8.403910100375,-10.38139052944,1.44585888272814e-05,9.7186160466631e-05,2.79678714108856,"MT1M_HUMAN",3,-10.4134486054664,9.12965978274105e-06,5.97004672682113e-05,-2.62068951125,"Up in D1CM",4.22402226968786,"MT1M","MT1M_HUMAN"
-0.373136522500001,11.77686262125,-10.9769396774565,9.91080554843158e-06,7.25787836383404e-05,3.22142101110657,"EBP2_HUMAN",12,-10.40993580283,9.15172071061512e-06,5.97983363331588e-05,-0.373136522500001,"Non-significant",4.22331089847613,"EBNA1BP2","EBP2_HUMAN"
0.138899087499997,15.62230837375,8.55060242594525,5.27312005853297e-05,0.000260122982669408,1.34269269947356,"ANXA7_HUMAN",32,10.4085853839447,9.16021747579524e-06,5.98074927215167e-05,0.138899087499997,"Non-significant",4.22324440390848,"ANXA7","ANXA7_HUMAN"
0.45693898225,9.724650740875,10.2323879168183,1.59394582969567e-05,0.000104069476363322,2.6871545790071,"NAGPA_HUMAN",16,10.4050000466281,9.18281926440847e-06,5.98677907783059e-05,0.45693898225,"Non-significant",4.22280676775199,"NAGPA","NAGPA_HUMAN"
-0.436274770000001,15.5440930125,-10.7116920797896,1.16990196102051e-05,8.22444005791653e-05,3.0349100873018,"RL21_HUMAN",12,-10.4048671846049,9.18365802305725e-06,5.98677907783059e-05,-0.436274770000001,"Non-significant",4.22280676775199,"RPL21","RL21_HUMAN"
0.236253024999998,11.454559445,9.31210122056567,2.99746826285353e-05,0.000167878139452441,1.97722622377592,"EPS8_HUMAN",41,10.4028078696807,9.19666950087054e-06,5.99009409089362e-05,0.236253024999998,"Non-significant",4.22256635576846,"EPS8","EPS8_HUMAN"
-0.5242369175,8.998644948,-10.1001556402766,1.73986466344346e-05,0.000111523340290228,2.58867235832448,"DGCR8_HUMAN",19,-10.4010939817494,9.20751424126644e-06,5.99009409089362e-05,-0.5242369175,"Up in D1CM",4.22256635576846,"DGCR8","DGCR8_HUMAN"
-0.3302907925,10.55381369625,-9.83701394173189,2.07752166955022e-05,0.000126986440555756,2.38927159176076,"APC7_HUMAN",27,-10.4006915386667,9.21006280910918e-06,5.99009409089362e-05,-0.3302907925,"Non-significant",4.22256635576846,"ANAPC7","APC7_HUMAN"
-0.275860787499997,12.91694331375,-11.3291739053467,7.99521339001886e-06,6.21359309729526e-05,3.46290884047966,"DEFM_HUMAN",13,-10.3984711028326,9.22413851104368e-06,5.99462324669138e-05,-0.275860787499997,"Non-significant",4.22223810648082,"PDF","DEFM_HUMAN"
-0.299826142499999,11.89316225125,-9.66183821978139,2.34334039672206e-05,0.000138125987440351,2.25392695091159,"XPOT_HUMAN",33,-10.3904932551361,9.2749111481967e-06,6.02297581418721e-05,-0.299826142499999,"Non-significant",4.22018888077531,"XPOT","XPOT_HUMAN"
-0.525794983000004,9.177722931,-10.1127234913532,1.72536477802056e-05,0.000110931347932382,2.5980812282551,"CHSS2_HUMAN",18,-10.3879055745544,9.29144704703524e-06,6.02906906539338e-05,-0.525794983000004,"Up in D1CM",4.21974974108946,"CHPF","CHSS2_HUMAN"
-0.165495872500001,13.79936766625,-11.3246669082421,8.01690870716253e-06,6.21359309729526e-05,3.45986215028271,"KFA_HUMAN",16,-10.38059712833,9.33832891671216e-06,6.05482880299745e-05,-0.165495872500001,"Non-significant",4.21789813178841,"AFMID","KFA_HUMAN"
-0.837765217000003,8.64966821675,-10.5916688193303,1.26262556652872e-05,8.72350073792669e-05,2.94914990534644,"PINX1_HUMAN",8,-10.3706614138014,9.4024908607822e-06,6.09174446314629e-05,-0.837765217000003,"Up in D1CM",4.21525832276428,"PINX1","PINX1_HUMAN"
-0.330149407500004,11.20442283125,-9.57813363558778,2.48378800775134e-05,0.000145051559508668,2.18850018567444,"THOC2_HUMAN",50,-10.355879731871,9.4988651701955e-06,6.14830474709957e-05,-0.330149407500004,"Non-significant",4.2112446143825,"THOC2","THOC2_HUMAN"
-0.662703753250003,10.124226928375,-12.9660533877433,3.17205476191422e-06,3.20206581894311e-05,4.50191435967037,"TM165_HUMAN",5,-10.355039128625,9.50437903128573e-06,6.14830474709957e-05,-0.662703753250003,"Up in D1CM",4.2112446143825,"TMEM165","TM165_HUMAN"
2.19357967375,7.785942316125,10.2221161824293,1.60477070474435e-05,0.000104614170690566,2.67954491021564,"CD109_HUMAN",5,10.3473451887951,9.5550141387351e-06,6.17632010547532e-05,2.19357967375,"Up in D2BM",4.20927020353389,"CD109","CD109_HUMAN"
-0.108453987499999,15.27075970125,-7.0687059992925,0.000180629183994426,0.000673384958818672,-0.0377403924305657,"SYAC_HUMAN",64,-10.3417593127553,9.59196560441463e-06,6.19545425897401e-05,-0.108453987499999,"Non-significant",4.2079268450695,"AARS1","SYAC_HUMAN"
-0.433319330249997,9.515473723375,-10.6313794882031,1.23105612471677e-05,8.56859791514255e-05,2.97762013970215,"DCNL4_HUMAN",12,-10.3277029335485,9.68566310970476e-06,6.25118333473977e-05,-0.433319330249997,"Non-significant",4.20403776391943,"DCUN1D4","DCNL4_HUMAN"
-0.448312522499997,10.39440619875,-10.5793164603538,1.27263166453586e-05,8.7763073622902e-05,2.94027454015849,"SLX9_HUMAN",12,-10.3207423712583,9.73244137230861e-06,6.27656834944065e-05,-0.448312522499997,"Non-significant",4.20227773751178,"SLX9","SLX9_HUMAN"
0.328747031500001,9.95857274425,9.76017499284201,2.1896799956056e-05,0.000131437969519903,2.3301647659122,"GLMN_HUMAN",27,10.3177873492004,9.75237721219108e-06,6.28291305871304e-05,0.328747031500001,"Non-significant",4.2018389498945,"GLMN","GLMN_HUMAN"
-1.11367345,11.0672003025,-11.8955095006541,5.73100345569836e-06,4.95961274415621e-05,3.83721242119424,"ISK1_HUMAN",3,-10.3170753789557,9.75718732216796e-06,6.28291305871304e-05,-1.11367345,"Up in D1CM",4.2018389498945,"SPINK1","ISK1_HUMAN"
-0.785468577499998,11.11178112125,-15.5424780139455,9.03794698869651e-07,1.40120701247032e-05,5.91054484905021,"ZN706_HUMAN",3,-10.303400856835,9.85009225396959e-06,6.33595671783964e-05,-0.785468577499998,"Up in D1CM",4.19818779815903,"ZNF706","ZN706_HUMAN"
2.99604833025,8.504581748875,10.0889651861808,1.75289151712008e-05,0.000112187719041801,2.58028598840112,"COL10_HUMAN",5,10.3027415936324,9.8545963424935e-06,6.33595671783964e-05,2.99604833025,"Up in D2BM",4.19818779815903,"COLEC10","COL10_HUMAN"
-0.424018860249999,9.995281934875,-9.90270931344499,1.98676265973562e-05,0.000122387020709584,2.4394875224477,"DDX50_HUMAN",23,-10.2997724894007,9.8749099655625e-06,6.34024105453235e-05,-0.424018860249999,"Non-significant",4.1978942300263,"DDX50","DDX50_HUMAN"
-0.201361180000003,17.06591344,-9.00608159789303,3.74281679099414e-05,0.000198791447582165,1.72769965691528,"NAMPT_HUMAN",40,-10.2995690082029,9.87630383746705e-06,6.34024105453235e-05,-0.201361180000003,"Non-significant",4.1978942300263,"NAMPT","NAMPT_HUMAN"
-0.226372720000001,10.4966173175,-9.93014816302837,1.95018987169633e-05,0.00012077994436832,2.46037484476146,"PPIL4_HUMAN",20,-10.2841757170183,9.98239340170007e-06,6.40346986171461e-05,-0.226372720000001,"Non-significant",4.19358463016658,"PPIL4","PPIL4_HUMAN"
-0.600651741499998,9.84701776525,-9.94626630751612,1.92906157604604e-05,0.000120177827232018,2.47262092499865,"RELB_HUMAN",21,-10.2776983348684,1.00274172695458e-05,6.42746008859328e-05,-0.600651741499998,"Up in D1CM",4.19196061143462,"RELB","RELB_HUMAN"
-0.424272299999997,12.5599097,-10.066853271343,1.77895784438563e-05,0.000113242136610138,2.56369073212157,"GOLP3_HUMAN",17,-10.2740121562655,1.0053141475823e-05,6.43905239359515e-05,-0.424272299999997,"Non-significant",4.191178041105,"GOLPH3","GOLP3_HUMAN"
-0.39200473,11.0207952275,-10.2333438186754,1.59294266131618e-05,0.000104069476363322,2.68786240179326,"KRR1_HUMAN",15,-10.2729023786172,1.00609006335452e-05,6.43912919059621e-05,-0.39200473,"Non-significant",4.19117286141196,"KRR1","KRR1_HUMAN"
-0.179227829999999,14.9212856275,-8.71805801155156,4.64056311827738e-05,0.000235097112961574,1.48619438503415,"IF4B_HUMAN",43,-10.2640515482665,1.0123023701996e-05,6.47397320061642e-05,-0.179227829999999,"Non-significant",4.18882910271665,"EIF4B","IF4B_HUMAN"
0.285499575000003,10.33118415,9.47020801543883,2.67913321415822e-05,0.000153831157099044,2.10340678772854,"RBGP1_HUMAN",36,10.2590205402974,1.01585278259243e-05,6.48696107681082e-05,0.285499575000003,"Non-significant",4.1879587079241,"RABGAP1","RBGP1_HUMAN"
-0.799780607499997,10.51655256625,-10.5190045292527,1.32279515430136e-05,9.06491085821641e-05,2.89680620161689,"UCK2_HUMAN",8,-10.2580528880955,1.01653726313164e-05,6.48696107681082e-05,-0.799780607499997,"Up in D1CM",4.1879587079241,"UCK2","UCK2_HUMAN"
-0.652296304999998,14.465676665,-10.2003973659289,1.62793411235042e-05,0.000105666364865337,2.66343255428416,"RL19_HUMAN",12,-10.2579048582604,1.01664201951205e-05,6.48696107681082e-05,-0.652296304999998,"Up in D1CM",4.1879587079241,"RPL19","RL19_HUMAN"
3.2827609775,8.30706769225,9.94242079468153,1.93407880827798e-05,0.000120223822086837,2.46970080092728,"EMIL1_HUMAN",33,10.2566023307751,1.01756430301215e-05,6.48793457646701e-05,3.2827609775,"Up in D2BM",4.18789353814687,"EMILIN1","EMIL1_HUMAN"
-0.354749679499999,9.568104744,-12.8275193482193,3.4155141030218e-06,3.34371293546699e-05,4.41884184318344,"NSE2_HUMAN",9,-10.2515228202593,1.02116995247218e-05,6.50600266771577e-05,-0.354749679499999,"Non-significant",4.18668576297639,"NSMCE2","NSE2_HUMAN"
-0.239199637500001,12.70877027625,-9.14330438387248,3.38538874654795e-05,0.000184807372647412,1.84047014471679,"IPO4_HUMAN",48,-10.2481002204331,1.02360754929594e-05,6.51504714976202e-05,-0.239199637500001,"Non-significant",4.18608243692647,"IPO4","IPO4_HUMAN"
0.238277910000001,12.053956985,9.3494523557603,2.91857657223296e-05,0.000164994513261916,2.00720033668527,"P3H1_HUMAN",32,10.2470364118525,1.02436653123665e-05,6.51504714976202e-05,0.238277910000001,"Non-significant",4.18608243692647,"P3H1","P3H1_HUMAN"
-0.470098257000001,7.66559028625,-10.8915332915679,1.04503953054392e-05,7.580583651424e-05,3.16181341288933,"PARP2_HUMAN",10,-10.2462775198187,1.02490835455979e-05,6.51504714976202e-05,-0.470098257000001,"Non-significant",4.18608243692647,"PARP2","PARP2_HUMAN"
-0.197449684999997,11.0518491275,-8.87525459114773,4.12372774082594e-05,0.000213506763681953,1.61882115282876,"NU160_HUMAN",44,-10.244068176738,1.02648758460212e-05,6.5201686892323e-05,-0.197449684999997,"Non-significant",4.18574116809399,"NUP160","NU160_HUMAN"
-0.164908887499998,14.11065816875,-8.12206781976069,7.38516072606999e-05,0.000336483890594832,0.964586643901441,"ACACB_HUMAN",135,-10.2368635242011,1.03165646254395e-05,6.54570816676258e-05,-0.164908887499998,"Non-significant",4.18404336114074,"ACACB","ACACB_HUMAN"
-0.305280685,9.754745245,-10.5783819384971,1.27339232460326e-05,8.7763073622902e-05,2.93960269500076,"CE022_HUMAN",14,-10.2358785395258,1.03236539502815e-05,6.54570816676258e-05,-0.305280685,"Non-significant",4.18404336114074,"C5orf22","CE022_HUMAN"
0.251498219999998,10.180870295,9.52583688088341,2.5763587978684e-05,0.000149149232879346,2.14737115299251,"CYFP2_HUMAN",27,10.2347214299025,1.03319891170533e-05,6.54570816676258e-05,0.251498219999998,"Non-significant",4.18404336114074,"CYFIP2","CYFP2_HUMAN"
-0.353692295000002,11.1903792625,-9.64493036083536,2.37097061501208e-05,0.000139559436549838,2.2407508479824,"CDC73_HUMAN",32,-10.2336870205668,1.03394468192763e-05,6.54570816676258e-05,-0.353692295000002,"Non-significant",4.18404336114074,"CDC73","CDC73_HUMAN"
-0.26586962,11.2506000975,-9.76367382534992,2.18442653571792e-05,0.000131424206063999,2.33286497680984,"PPIP2_HUMAN",22,-10.2319986193973,1.03516325485982e-05,6.54570816676258e-05,-0.26586962,"Non-significant",4.18404336114074,"PSTPIP2","PPIP2_HUMAN"
-0.2655744575,12.34729647625,-9.82163728326261,2.09943609436862e-05,0.000127574879175311,2.3774757305664,"WDR12_HUMAN",21,-10.2319923917226,1.035167752556e-05,6.54570816676258e-05,-0.2655744575,"Non-significant",4.18404336114074,"WDR12","WDR12_HUMAN"
-0.23246408,10.5394579175,-9.96445343259755,1.90553145307837e-05,0.000119416545222329,2.48641808226235,"DMAP1_HUMAN",19,-10.2053340073825,1.05462344075279e-05,6.66373386964412e-05,-0.23246408,"Non-significant",4.17628235572686,"DMAP1","DMAP1_HUMAN"
-0.3557693975,11.49405038375,-11.1811005354003,8.7441801382106e-06,6.65014335847261e-05,3.36223168864655,"TPST2_HUMAN",11,-10.2010370189827,1.0577977203439e-05,6.67878425826125e-05,-0.3557693975,"Non-significant",4.17530258512636,"TPST2","TPST2_HUMAN"
-0.193667172500003,15.76251018125,-11.1313494832645,9.0134280282258e-06,6.78947138962603e-05,3.32813377066943,"GRPE1_HUMAN",15,-10.1943371115181,1.06276852117466e-05,6.70501479729642e-05,-0.193667172500003,"Non-significant",4.17360025936688,"GRPEL1","GRPE1_HUMAN"
-0.203727004999998,14.341539265,-9.97334228951082,1.89414946611509e-05,0.00011897008830018,2.49315333347997,"BCKD_HUMAN",19,-10.193296264268,1.06354309929829e-05,6.70501479729642e-05,-0.203727004999998,"Non-significant",4.17360025936688,"BCKDK","BCKD_HUMAN"
-0.250354529999997,12.1731213325,-10.5740140728034,1.27695440867365e-05,8.79366724731225e-05,2.93646185229845,"FA50A_HUMAN",15,-10.1919203491337,1.0645680016127e-05,6.70646015365731e-05,-0.250354529999997,"Non-significant",4.17350665142344,"FAM50A","FA50A_HUMAN"
0.646225929000002,8.63583683975,11.1464115890047,8.93093456447876e-06,6.76359815309897e-05,3.33847144013032,"MXRA7_HUMAN",7,10.189376852818,1.06646554277285e-05,6.71339660943418e-05,0.646225929000002,"Up in D2BM",4.17305769510605,"MXRA7","MXRA7_HUMAN"
0.215201612500003,11.89830791875,8.96839039551591,3.84832009842458e-05,0.000202601819049564,1.69646966400227,"TRFL_HUMAN",45,10.1876022329412,1.06779172378761e-05,6.71672868642219e-05,0.215201612500003,"Non-significant",4.17284219411153,"LTF","TRFL_HUMAN"
-0.171996595000001,11.4734354025,-8.8485800342297,4.20665632923865e-05,0.000217133534593708,1.59645564294428,"TNPO3_HUMAN",32,-10.1840981539561,1.07041577981052e-05,6.72586989113957e-05,-0.171996595000001,"Non-significant",4.17225153816719,"TNPO3","TNPO3_HUMAN"
-0.325647592499999,14.76714575125,-10.265294426605,1.55981967399887e-05,0.000102716562751066,2.71148749341777,"ROAA_HUMAN",15,-10.1835314577836,1.07084083448918e-05,6.72586989113957e-05,-0.325647592499999,"Non-significant",4.17225153816719,"HNRNPAB","ROAA_HUMAN"
-0.61993670475,9.100935578375,-10.1308292610424,1.70471535968689e-05,0.000109855089960251,2.6116179405153,"MKNK1_HUMAN",12,-10.1650291270309,1.08482332640818e-05,6.80528390379246e-05,-0.61993670475,"Up in D1CM",4.16715375212434,"MKNK1","MKNK1_HUMAN"
-0.281592844999999,12.8265557275,-9.27205008590501,3.08475143122381e-05,0.000171287021171182,1.94497059321343,"PKHA7_HUMAN",49,-10.1646667123754,1.08509924862938e-05,6.80528390379246e-05,-0.281592844999999,"Non-significant",4.16715375212434,"PLEKHA7","PKHA7_HUMAN"
-0.278839349750001,8.669683098875,-9.45944458490216,2.69954930880228e-05,0.000154687295199826,2.09487455268519,"HIRA_HUMAN",30,-10.1587171346546,1.08964021020531e-05,6.82514342360118e-05,-0.278839349750001,"Non-significant",4.1658882179247,"HIRA","HIRA_HUMAN"
-0.172408105000002,15.8200378425,-9.97405805168123,1.89323629893412e-05,0.00011897008830018,2.4936954505836,"RDH11_HUMAN",19,-10.1583968324052,1.08988528273427e-05,6.82514342360118e-05,-0.172408105000002,"Non-significant",4.1658882179247,"RDH11","RDH11_HUMAN"
-0.231119632499997,17.34814667625,-9.00349649666805,3.7499476304201e-05,0.000199044764337601,1.72556124533157,"FTCD_HUMAN",51,-10.1569503783206,1.09099277790157e-05,6.82700677426303e-05,-0.231119632499997,"Non-significant",4.16576966620888,"FTCD","FTCD_HUMAN"
-0.156850575,12.590684295,-8.45652552741218,5.67086431924995e-05,0.000274553218535082,1.2610452504168,"S27A4_HUMAN",38,-10.1405906189797,1.10360720732299e-05,6.90081984460349e-05,-0.156850575,"Non-significant",4.16109931030098,"SLC27A4","S27A4_HUMAN"
-0.341761350000004,12.3051015125,-10.0616593705846,1.78514402303037e-05,0.000113305564534058,2.55978799552648,"PELO_HUMAN",16,-10.1298330355989,1.11199124374114e-05,6.94809058079618e-05,-0.341761350000004,"Non-significant",4.15813452838218,"PELO","PELO_HUMAN"
-0.165278910000003,13.5918092725,-8.77875998753538,4.43277841223112e-05,0.000226447813555734,1.53764477510304,"EHD4_HUMAN",31,-10.1278717553931,1.11352748472287e-05,6.95253568054004e-05,-0.165278910000003,"Non-significant",4.15785677365087,"EHD4","EHD4_HUMAN"
-0.47040796275,9.211041688875,-9.99490767232266,1.8668536843705e-05,0.000117782258275142,2.50947195740055,"MO4L1_HUMAN",15,-10.1234265122428,1.11701820688851e-05,6.9691683685146e-05,-0.47040796275,"Non-significant",4.15681904320954,"MORF4L1","MO4L1_HUMAN"
0.1669449775,12.96081829125,9.93825548997657,1.93952993134578e-05,0.000120385108919835,2.46653672300951,"DDI2_HUMAN",19,10.1146170776472,1.12397237232447e-05,7.00736917627438e-05,0.1669449775,"Non-significant",4.15444500153093,"DDI2","DDI2_HUMAN"
0.148957010000004,11.5052431825,8.31540734097663,6.33256465231554e-05,0.000297200375581112,1.13715374476339,"HOOK3_HUMAN",38,10.1004150919675,1.13528602613176e-05,7.07267251608621e-05,0.148957010000004,"Non-significant",4.15041645046404,"HOOK3","HOOK3_HUMAN"
0.613517524999999,11.701889395,10.7658213118101,1.13062616567343e-05,8.00171952179795e-05,3.07330583221856,"ESPN_HUMAN",8,10.0908532595918,1.14297524504484e-05,7.11531635190767e-05,0.613517524999999,"Up in D2BM",4.14780578611609,"ESPN","ESPN_HUMAN"
-0.21341181,17.5465090275,-9.12046282090901,3.44211368659558e-05,0.000186943146032952,1.82179909123554,"THIK_HUMAN",31,-10.0843131140982,1.14826823011197e-05,7.14299107868176e-05,-0.21341181,"Non-significant",4.14611989229205,"ACAA1","THIK_HUMAN"
-0.857992887249999,7.307686090375,-11.1155794519027,9.10072504051964e-06,6.84116969817951e-05,3.31729664964796,"TET5A_HUMAN",5,-10.0822452759233,1.14994746869533e-05,7.14816166197116e-05,-0.857992887249999,"Up in D1CM",4.14580563410315,"TENT5A","TET5A_HUMAN"
0.205873015000002,13.32339692,10.8096067922626,1.09994620756067e-05,7.84386343784172e-05,3.10423790547411,"RMD1_HUMAN",15,10.0774330441471,1.15386604583081e-05,7.16723426699183e-05,0.205873015000002,"Non-significant",4.1446484000234,"RMDN1","RMD1_HUMAN"
0.106160880000003,14.29805267,7.36387541563207,0.000139157772396284,0.000550169260566736,0.25429030732214,"HARS1_HUMAN",38,10.0681191235979,1.16149299601291e-05,7.20929636479589e-05,0.106160880000003,"Non-significant",4.14210712082823,"HARS1","HARS1_HUMAN"
