"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.112488390934793,19.6856233620332,2.387629747267,0.047631893655288,0.291384471556428,-4.36063345879694,"GDAP1_HUMAN",12,2.44749567117502,0.0387207785938958,0.248717603596121,-0.112488390934796,"Non-significant",0.604293475389096,"GDAP1","Ganglioside-induced differentiation-associated protein 1","GDAP1_HUMAN"
-0.103121852026444,19.5349253307999,-2.2222645575089,0.0609075800173364,0.322898043797299,-4.60341654692085,"PAR14_HUMAN",32,-2.44802893788067,0.0386878936139113,0.248717603596121,0.103121852026444,"Non-significant",0.604293475389096,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
0.0538936371839114,20.8380080479699,2.27677504745246,0.0561614407692576,0.312694720455308,-4.52363688161817,"SNX1_HUMAN",22,2.44989447937013,0.0385730715539616,0.248717603596121,-0.0538936371839078,"Non-significant",0.604293475389096,"SNX1","Sorting nexin-1","SNX1_HUMAN"
0.0610921278923193,20.5025726102296,2.14301914668032,0.0685360938095972,0.337342657009467,-4.71881635473895,"SUV3_HUMAN",35,2.4477913848554,0.0387025393432538,0.248717603596121,-0.0610921278923229,"Non-significant",0.604293475389096,"SUPV3L1","ATP-dependent RNA helicase SUPV3L1, mitochondrial","SUV3_HUMAN"
-0.116022746726948,19.7327813184541,-2.33781894115632,0.0512885274887346,0.299161653238383,-4.43398429338582,"TR10B_HUMAN",14,-2.44950297776691,0.0385971396657457,0.248717603596121,0.116022746726948,"Non-significant",0.604293475389096,"TNFRSF10B","Tumor necrosis factor receptor superfamily member 10B","TR10B_HUMAN"
0.0633935191461816,20.046844810767,2.11268580986155,0.0717028125220718,0.343980043815137,-4.76277487411144,"FLII_HUMAN",45,2.44490370211618,0.0388810175639945,0.249226187348673,-0.0633935191461816,"Non-significant",0.603406326284556,"FLII","Protein flightless-1 homolog","FLII_HUMAN"
-0.165981117206371,19.623149511088,-3.50189820463634,0.00964511347896532,0.142372478456947,-2.73433714015314,"RASK_HUMAN",4,-2.443930556411,0.0389413503589782,0.249226187348673,0.165981117206371,"Non-significant",0.603406326284556,"KRAS","GTPase KRas","RASK_HUMAN"
0.0919847758950141,21.0470731271675,2.59222283761166,0.0352010055047296,0.25368011090838,-4.05828691078637,"RD23A_HUMAN",10,2.44389071002428,0.0389438227438272,0.249226187348673,-0.0919847758950105,"Non-significant",0.603406326284556,"RAD23A","UV excision repair protein RAD23 homolog A","RD23A_HUMAN"
-0.0508318655123716,21.2872537427134,-2.04295069315601,0.0795453723457561,0.359008267432495,-4.86330807000362,"NUP93_HUMAN",45,-2.44264756950135,0.0390210361495054,0.24949164321964,0.0508318655123645,"Non-significant",0.602943996591206,"NUP93","Nuclear pore complex protein Nup93","NUP93_HUMAN"
0.0734597789675675,18.1052088575609,2.5199123413238,0.0391603703034042,0.267009477986688,-4.1652648745933,"APC4_HUMAN",13,2.4406973892563,0.0391424744172791,0.24999856523037,-0.0734597789675639,"Non-significant",0.602062483785246,"ANAPC4","Anaphase-promoting complex subunit 4","APC4_HUMAN"
-0.926703703450018,15.0872815085877,-2.33576625211755,0.0514452021168913,0.299574980133557,-4.43700360307207,"BLT3B_HUMAN",2,-2.44002840645966,0.0391842194194552,0.24999856523037,0.926703703450018,"Non-significant",0.602062483785246,"BLTP3B","Bridge-like lipid transfer protein family member 3B","BLT3B_HUMAN"
-0.0894119001996927,19.556217934304,-2.97009847740217,0.020318137854406,0.200652388259495,-3.50090182988387,"HIF1N_HUMAN",8,-2.43965182006111,0.039207738316708,0.24999856523037,0.0894119001996927,"Non-significant",0.602062483785246,"HIF1AN","Hypoxia-inducible factor 1-alpha inhibitor","HIF1N_HUMAN"
-0.160396205571285,18.073164226322,-2.47950258904805,0.0415702401055655,0.273556471646615,-4.22500994446255,"SEM4C_HUMAN",7,-2.43846172227567,0.039282156424551,0.250244540288517,0.160396205571285,"Non-significant",0.601635388967267,"SEMA4C","Semaphorin-4C","SEM4C_HUMAN"
0.0871922883002085,21.5008335525411,2.62926146363621,0.0333356352307863,0.247605750192926,-4.00348161633498,"MACD1_HUMAN",10,2.43609688355109,0.0394304529725701,0.250503569294344,-0.0871922883002085,"Non-significant",0.601186081717716,"MACROD1","ADP-ribose glycohydrolase MACROD1","MACD1_HUMAN"
0.0463060642861421,21.7094242084636,2.05323975099308,0.0783369077150333,0.357347947625132,-4.84852447531014,"PSD12_HUMAN",36,2.43708335436525,0.0393685243071683,0.250503569294344,-0.0463060642861493,"Non-significant",0.601186081717716,"PSMD12","26S proteasome non-ATPase regulatory subunit 12","PSD12_HUMAN"
0.082814462439007,23.3881058507295,2.27678083020675,0.0561609576088018,0.312694720455308,-4.52362840325773,"UCRI_HUMAN",20,2.43653469331258,0.0394029561053793,0.250503569294344,-0.082814462439007,"Non-significant",0.601186081717716,"UQCRFS1","Cytochrome b-c1 complex subunit Rieske, mitochondrial","UCRI_HUMAN"
0.0739383379152336,21.2768886801504,2.3722225231372,0.0487336663717079,0.293328192746656,-4.38333822189363,"RAB21_HUMAN",16,2.43480737506252,0.0395115530421359,0.250790603036539,-0.0739383379152372,"Non-significant",0.600688740272876,"RAB21","Ras-related protein Rab-21","RAB21_HUMAN"
0.154084014803512,19.8659341521991,2.32603571238198,0.0521945417450133,0.301924018611171,-4.45131222176169,"ARMC1_HUMAN",11,2.43358942988857,0.0395883058876506,0.251049547418326,-0.154084014803509,"Non-significant",0.600240557216943,"ARMC1","Armadillo repeat-containing protein 1","ARMC1_HUMAN"
0.084763698943334,19.6413602559151,2.22041779175911,0.0610752703553622,0.323296086141879,-4.60611416073749,"TSR1_HUMAN",26,2.43261843788661,0.0396496032186211,0.251210099521246,-0.0847636989433269,"Non-significant",0.599962904432548,"TSR1","Pre-rRNA-processing protein TSR1 homolog","TSR1_HUMAN"
-0.043098673627501,23.6780999146419,-1.93850736878006,0.0928998042597508,0.388399061881186,-5.01226569234742,"G6PD_HUMAN",53,-2.43032289074376,0.0397948963698723,0.251732400292826,0.043098673627501,"Non-significant",0.599060883129444,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN"
0.0525331728901008,21.815776168301,2.39585421666212,0.0470541957697844,0.290248955118211,-4.34850810742977,"MCAT_HUMAN",18,2.43017698556845,0.0398041492299168,0.251732400292826,-0.0525331728900973,"Non-significant",0.599060883129444,"SLC25A20","Mitochondrial carnitine/acylcarnitine carrier protein","MCAT_HUMAN"
0.0397625084462732,20.9922280517319,1.92862002919553,0.094272370213349,0.389703782610777,-5.02625272112884,"NSUN2_HUMAN",45,2.42875885594238,0.039894195063247,0.252073547449403,-0.0397625084462661,"Non-significant",0.598472726713558,"NSUN2","RNA cytosine C(5)-methyltransferase NSUN2","NSUN2_HUMAN"
0.0880766777069013,24.5651906595342,2.15693454441188,0.0671304494574254,0.33460134288926,-4.69860838906069,"ACOT1_HUMAN",49,2.42612326561311,0.0400620875430542,0.252501191787107,-0.0880766777069049,"Non-significant",0.597736567702378,"ACOT1","Acyl-coenzyme A thioesterase 1","ACOT1_HUMAN"
-0.041265822017273,19.4544449298733,-2.10462377834601,0.0725687139534808,0.343980043815137,-4.77443610470418,"KANK1_HUMAN",28,-2.42599353985868,0.0400703695932562,0.252501191787107,0.0412658220172766,"Non-significant",0.597736567702378,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
-0.0896126158612063,18.1979608925876,-2.37030522882822,0.0488725780975923,0.29365605875851,-4.38616266524993,"NRDE2_HUMAN",14,-2.4261234711417,0.0400620744229022,0.252501191787107,0.0896126158612063,"Non-significant",0.597736567702378,"NRDE2","Nuclear exosome regulator NRDE2","NRDE2_HUMAN"
0.11530858849234,22.8992461584289,2.22392368295005,0.0607573228957229,0.322584942808962,-4.60099271324703,"SERC_HUMAN",26,2.4248784267161,0.0401416322722084,0.252722160977961,-0.115308588492336,"Non-significant",0.597356673519528,"PSAT1","Phosphoserine aminotransferase","SERC_HUMAN"
0.545317446633351,17.6330718988842,2.5068497532335,0.0399232356759147,0.270100805706625,-4.18458193141162,"NDUC1_HUMAN",2,2.42409248535771,0.0401919350834565,0.252810892569994,-0.545317446633355,"Non-significant",0.597204218043411,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN"
0.115186940377168,20.1328959958377,3.10145466505756,0.0168453754278867,0.185249606157902,-3.30899898788972,"RM41_HUMAN",6,2.42279171358594,0.0402753274877265,0.253107413608737,-0.115186940377164,"Non-significant",0.596695134011197,"MRPL41","Large ribosomal subunit protein mL41","RM41_HUMAN"
0.0860924060137762,19.9581642210483,2.62081197370018,0.0337519580788497,0.248841277592367,-4.01598376815726,"LZIC_HUMAN",10,2.42202457011756,0.040324590231329,0.253189108808578,-0.0860924060137727,"Non-significant",0.596554979879275,"LZIC","Protein LZIC","LZIC_HUMAN"
0.044877015697903,23.3150267146026,2.38812002190534,0.0475972540946741,0.291384471556428,-4.35991074861306,"PSDE_HUMAN",19,2.42098761549728,0.0403912750483215,0.253379948236641,-0.044877015697903,"Non-significant",0.596227756914093,"PSMD14","26S proteasome non-ATPase regulatory subunit 14","PSDE_HUMAN"
-0.267163364263808,17.8636556978397,-2.87498815701085,0.0233006644660634,0.211554277375883,-3.64061790999891,"RAB3B_HUMAN",3,-2.41897925383989,0.0405207436585709,0.253963942750577,0.267163364263805,"Non-significant",0.595227939191294,"RAB3B","Ras-related protein Rab-3B","RAB3B_HUMAN"
0.100388992564717,19.3248067918387,2.23504782386197,0.0597594675627581,0.320954309633213,-4.58473386728595,"NOC4L_HUMAN",22,2.41827568527805,0.040566197274342,0.254020797640768,-0.100388992564717,"Non-significant",0.595130724597158,"NOC4L","Nucleolar complex protein 4 homolog","NOC4L_HUMAN"
0.0591286952233609,22.0644826336144,2.5658833186019,0.0365930331302163,0.258334233887938,-4.09726009917881,"ARPC3_HUMAN",14,2.41340485910936,0.0408822770616922,0.255586381711355,-0.0591286952233609,"Non-significant",0.592462290205243,"ARPC3","Actin-related protein 2/3 complex subunit 3","ARPC3_HUMAN"
-0.0478815274596087,20.2831621635009,-2.31535922843399,0.0530294855924827,0.30377154683547,-4.46700384203521,"PICAL_HUMAN",20,-2.41329509432919,0.0408894282972764,0.255586381711355,0.0478815274596123,"Non-significant",0.592462290205243,"PICALM","Phosphatidylinositol-binding clathrin assembly protein","PICAL_HUMAN"
0.356237435640363,16.4892703581521,2.30907727240823,0.0535270787170025,0.305331751308914,-4.47623260795493,"ABD18_HUMAN",5,2.40725919771921,0.0412846033844423,0.257825671583342,-0.356237435640359,"Non-significant",0.588673842328167,"ABHD18","Protein ABHD18","ABD18_HUMAN"
0.105107431116629,19.5360478051366,2.5306781241717,0.0385429333360096,0.264608417455279,-4.14934184674484,"COQ7_HUMAN",9,2.40651582114176,0.0413335364014721,0.257900581908023,-0.105107431116629,"Non-significant",0.58854767795063,"COQ7","5-demethoxyubiquinone hydroxylase, mitochondrial","COQ7_HUMAN"
0.0537699348830607,23.8653281020731,2.08712698568218,0.0744838902296282,0.34783462810583,-4.79971062501519,"HYEP_HUMAN",34,2.40540544052574,0.0414067356582608,0.258126632469623,-0.0537699348830714,"Non-significant",0.588167184383322,"EPHX1","Epoxide hydrolase 1","HYEP_HUMAN"
0.077953274047232,26.6635625062176,2.14512223010988,0.0683217824496494,0.336990774818374,-4.71576389976945,"CALR_HUMAN",36,2.40380665665761,0.041512359575311,0.258554232430706,-0.0779532740472249,"Non-significant",0.587448348604516,"CALR","Calreticulin","CALR_HUMAN"
-0.12006204493224,17.0436266267181,-2.38590989950943,0.0477536101948431,0.291384471556428,-4.36316856879664,"NHRF2_HUMAN",10,-2.40148794907158,0.0416660243439979,0.259049137996254,0.120062044932236,"Non-significant",0.586617848519083,"NHERF2","Na(+)/H(+) exchange regulatory cofactor NHE-RF2","NHRF2_HUMAN"
0.0963127520271527,20.7587866164477,2.43426277868186,0.0444496203768696,0.282457605328201,-4.29183770429267,"TMM70_HUMAN",11,2.40187137626283,0.0416405747621152,0.259049137996254,-0.0963127520271527,"Non-significant",0.586617848519083,"TMEM70","Transmembrane protein 70, mitochondrial","TMM70_HUMAN"
0.0974068923785403,19.6442148518228,2.26540575987665,0.0571195378677216,0.314766072132938,-4.54030009603947,"GPAT3_HUMAN",17,2.39929139463291,0.0418121184078271,0.259726166124065,-0.0974068923785367,"Non-significant",0.58548429514986,"GPAT3","Glycerol-3-phosphate acyltransferase 3","GPAT3_HUMAN"
0.0614363163252989,20.4418441251071,2.13499346939454,0.0693601235217506,0.339601951212386,-4.73045947839216,"STIM1_HUMAN",30,2.39827746188197,0.041879728302523,0.259914900451747,-0.0614363163252953,"Non-significant",0.585168822467139,"STIM1","Stromal interaction molecule 1","STIM1_HUMAN"
0.0419846309655298,21.9496699104653,2.04111718134497,0.0797626471303908,0.35909944124386,-4.86594060477009,"ATD3A_HUMAN",31,2.39569572795565,0.0420523743341093,0.260292267376552,-0.0419846309655405,"Non-significant",0.584538733487291,"ATAD3A","ATPase family AAA domain-containing protein 3A","ATD3A_HUMAN"
-0.144742911937033,18.1717501418606,-2.6368461846359,0.0329664580326065,0.24723073037987,-3.99225940389977,"MMAA_HUMAN",6,-2.39579477407267,0.0420457378057039,0.260292267376552,0.144742911937033,"Non-significant",0.584538733487291,"MMAA","Methylmalonic aciduria type A protein, mitochondrial","MMAA_HUMAN"
-0.165121706898351,22.0458248349012,-2.41414581033432,0.0457948815059019,0.286349484343744,-4.32152824249609,"NUCKS_HUMAN",7,-2.39671650290209,0.0419840280722055,0.260292267376552,0.165121706898351,"Non-significant",0.584538733487291,"NUCKS1","Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1","NUCKS_HUMAN"
0.0571258742709766,18.9734202019962,2.05945622354311,0.0776155932097646,0.356286700717013,-4.83958381338223,"GEMI5_HUMAN",41,2.39424639049877,0.0421496061956668,0.260663020777808,-0.0571258742709801,"Non-significant",0.583920576086232,"GEMIN5","Gem-associated protein 5","GEMI5_HUMAN"
-0.0941716389012868,17.5160622109322,-2.49017094931756,0.040919574250496,0.272077381697852,-4.20924098414545,"CCNT1_HUMAN",10,-2.3826855651651,0.0429332735675251,0.261343794670184,0.0941716389012903,"Non-significant",0.582787807303331,"CCNT1","Cyclin-T1","CCNT1_HUMAN"
0.058599976924782,22.378531629544,2.13162740494856,0.0697086675380701,0.34011594461971,-4.73534011898795,"DLDH_HUMAN",28,2.38213611652691,0.04297087887158,0.261343794670184,-0.0585999769247785,"Non-significant",0.582787807303331,"DLD","Dihydrolipoyl dehydrogenase, mitochondrial","DLDH_HUMAN"
-0.0876016985428691,20.3496424025751,-2.21121382642287,0.0619179600954776,0.32440350237856,-4.61955310640042,"G3BP2_HUMAN",22,-2.39103515399053,0.042365839876418,0.261343794670184,0.0876016985428691,"Non-significant",0.582787807303331,"G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN"
0.0598750979122684,24.9980127505589,2.00554859763476,0.0840953681746448,0.368131936112022,-4.91689137545568,"GANAB_HUMAN",78,2.38275425564036,0.0429285745728387,0.261343794670184,-0.059875097912272,"Non-significant",0.582787807303331,"GANAB","Neutral alpha-glucosidase AB","GANAB_HUMAN"
0.121213215027346,20.8013694592344,2.17534874190581,0.0653145878334452,0.332623232861499,-4.67182887695231,"IF2M_HUMAN",33,2.38647897599082,0.0426745404681834,0.261343794670184,-0.121213215027343,"Non-significant",0.582787807303331,"MTIF2","Translation initiation factor IF-2, mitochondrial","IF2M_HUMAN"
-0.41702472334115,16.7870408981868,-2.70241731158408,0.0299466131064946,0.237869457007446,-3.8952715606682,"MED31_HUMAN",2,-2.38350462322334,0.0428772766782978,0.261343794670184,0.417024723341154,"Non-significant",0.582787807303331,"MED31","Mediator of RNA polymerase II transcription subunit 31","MED31_HUMAN"
0.0741997375130268,22.0425166705525,2.3968822099065,0.0469824926675926,0.290248955118211,-4.34699228140398,"MEP50_HUMAN",14,2.39019454703565,0.042422626294649,0.261343794670184,-0.0741997375130268,"Non-significant",0.582787807303331,"WDR77","Methylosome protein WDR77","MEP50_HUMAN"
-0.134737926701881,17.8420357503416,-2.71100956840022,0.0295727894960622,0.237226920187746,-3.8825683812191,"NOM1_HUMAN",6,-2.38628972824857,0.042687411303028,0.261343794670184,0.134737926701881,"Non-significant",0.582787807303331,"NOM1","Nucleolar MIF4G domain-containing protein 1","NOM1_HUMAN"
0.0690611141906317,20.4227437913611,2.68516340595926,0.0307122213982164,0.240126237180679,-3.92078535046031,"PAIP1_HUMAN",11,2.38414322281155,0.0428336678716909,0.261343794670184,-0.0690611141906317,"Non-significant",0.582787807303331,"PAIP1","Polyadenylate-binding protein-interacting protein 1","PAIP1_HUMAN"
0.0994922491974748,18.7582246051885,2.30081268855227,0.0541889337110192,0.307849581098728,-4.48836930155174,"PANK2_HUMAN",14,2.38580140765984,0.0427206401455405,0.261343794670184,-0.0994922491974748,"Non-significant",0.582787807303331,"PANK2","Pantothenate kinase 2, mitochondrial","PANK2_HUMAN"
0.0973617425416649,20.1202546228184,2.17475886360247,0.0653719873570108,0.332672897759949,-4.67268738680208,"PGES2_HUMAN",30,2.39205131201629,0.0422972956560503,0.261343794670184,-0.0973617425416649,"Non-significant",0.582787807303331,"PTGES2","Prostaglandin E synthase 2","PGES2_HUMAN"
-0.107573055890992,17.5451954965686,-2.36786952183384,0.0490496318063288,0.294213513120093,-4.38975048468203,"PLAK2_HUMAN",11,-2.38643236216633,0.0426777103381896,0.261343794670184,0.107573055890992,"Non-significant",0.582787807303331,"PALM2AKAP2","PALM2-AKAP2 fusion protein","PLAK2_HUMAN"
0.0658105921705925,19.6111013579904,2.29160275236067,0.0549362695468404,0.310076826173031,-4.50188772667292,"RT30_HUMAN",18,2.38743736978397,0.0426094191148391,0.261343794670184,-0.065810592170596,"Non-significant",0.582787807303331,"MRPS30","Large ribosomal subunit protein mL65","RT30_HUMAN"
0.0766011033205842,21.4074496419679,2.14442824923542,0.0683924273729069,0.336990774818374,-4.71677122225752,"S27A4_HUMAN",31,2.38383640292341,0.0428546145143661,0.261343794670184,-0.0766011033205842,"Non-significant",0.582787807303331,"SLC27A4","Long-chain fatty acid transport protein 4","S27A4_HUMAN"
-0.070176867248513,19.4950265085859,-2.10464112417126,0.0725668398037062,0.343980043815137,-4.77441102534229,"SIN3A_HUMAN",39,-2.38546072771013,0.0427438377548448,0.261343794670184,0.070176867248513,"Non-significant",0.582787807303331,"SIN3A","Paired amphipathic helix protein Sin3a","SIN3A_HUMAN"
0.0478250472214299,20.7230310876642,2.16936951733172,0.0658987556098739,0.333158816080508,-4.68052905720587,"SNX5_HUMAN",24,2.38321255509535,0.0428972362528095,0.261343794670184,-0.047825047221437,"Non-significant",0.582787807303331,"SNX5","Sorting nexin-5","SNX5_HUMAN"
-0.114917632337388,19.8827552156016,-2.38477640069204,0.0478340032483899,0.291384471556428,-4.36483929226967,"STBD1_HUMAN",10,-2.38546625150727,0.0427434615276451,0.261343794670184,0.114917632337388,"Non-significant",0.582787807303331,"STBD1","Starch-binding domain-containing protein 1","STBD1_HUMAN"
-0.0524084114265051,19.7377480266048,-2.10564335085229,0.0724586347808417,0.343980043815137,-4.77296188575149,"THOC1_HUMAN",29,-2.38259456495804,0.0429394995226284,0.261343794670184,0.0524084114265051,"Non-significant",0.582787807303331,"THOC1","THO complex subunit 1","THOC1_HUMAN"
-0.0669951096635586,19.0362990911701,-2.28830297850605,0.0552065601383943,0.310275377585828,-4.50672944231086,"TRM6_HUMAN",18,-2.3874701286175,0.0426071949587725,0.261343794670184,0.0669951096635586,"Non-significant",0.582787807303331,"TRMT6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6","TRM6_HUMAN"
-0.0977687737303157,18.7320176122279,-2.35706211052933,0.0498431463740106,0.295009447226637,-4.40566549790094,"HNF1A_HUMAN",12,-2.37976573506461,0.0431334895867886,0.262104459786735,0.0977687737303157,"Non-significant",0.581525589338439,"HNF1A","Hepatocyte nuclear factor 1-alpha","HNF1A_HUMAN"
0.0417217434586235,21.9844509427888,2.18612037252139,0.0642752650985773,0.329251578076498,-4.65614437945744,"ACADS_HUMAN",23,2.37867339430152,0.0432086319659664,0.262130086379227,-0.0417217434586199,"Non-significant",0.581483129383064,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN"
0.0723109510514632,19.8947671440361,2.21484677399162,0.0615839496605498,0.323779470278584,-4.61424964973145,"COQ5_HUMAN",21,2.37806793474638,0.0432503379416885,0.262130086379227,-0.0723109510514703,"Non-significant",0.581483129383064,"COQ5","2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial","COQ5_HUMAN"
-0.167701239293081,18.5143882161939,-3.24662676188289,0.0137278981875458,0.167566757247281,-3.09867670006201,"PRR15_HUMAN",4,-2.37852652231268,0.0432187452854567,0.262130086379227,0.167701239293081,"Non-significant",0.581483129383064,"PRR15","Proline-rich protein 15","PRR15_HUMAN"
-0.0520565017489929,19.9928627939922,-2.05775144356084,0.0778127468404614,0.35648858165361,-4.84203630616186,"PLRG1_HUMAN",34,-2.37727821179431,0.0433047969533415,0.262232517197077,0.0520565017489929,"Non-significant",0.581313456186571,"PLRG1","Pleiotropic regulator 1","PLRG1_HUMAN"
0.0811712406349514,23.6125381725958,2.14230725310058,0.0686087901680669,0.337342657009467,-4.71984947591864,"RS3A_HUMAN",31,2.37474322806887,0.0434800713656364,0.262837972532358,-0.081171240634955,"Non-significant",0.580311891509696,"RPS3A","Small ribosomal subunit protein eS1","RS3A_HUMAN"
-0.107116608521743,18.3149860559388,-2.20662052285651,0.0623428726824784,0.32440350237856,-4.62625642265073,"SUN1_HUMAN",20,-2.37496894081689,0.043464436415258,0.262837972532358,0.107116608521739,"Non-significant",0.580311891509696,"SUN1","SUN domain-containing protein 1","SUN1_HUMAN"
0.0949211678354374,19.1037282038946,3.03311693055527,0.0185659907710092,0.193474250094308,-3.40866635933363,"SEC20_HUMAN",7,2.37273791366883,0.0436192246068041,0.263451060730715,-0.0949211678354338,"Non-significant",0.579300048491577,"BNIP1","Vesicle transport protein SEC20","SEC20_HUMAN"
-0.133465395697307,18.9942567510099,-2.28846785404326,0.0551930229852429,0.310275377585828,-4.50648754445083,"Z3H7B_HUMAN",11,-2.3706874771318,0.043761968408882,0.26408475663856,0.133465395697314,"Non-significant",0.578256666187307,"ZC3H7B","Zinc finger CCCH domain-containing protein 7B","Z3H7B_HUMAN"
0.0413045280523079,20.2151805085224,1.85228748091265,0.105553316002082,0.409885012417427,-5.13348023361259,"BIG2_HUMAN",66,2.36905573869323,0.0438758968898177,0.264379635447206,-0.0413045280523079,"Non-significant",0.577772000599108,"ARFGEF2","Brefeldin A-inhibited guanine nucleotide-exchange protein 2","BIG2_HUMAN"
0.0801352621886195,20.7864542920433,2.38370314066287,0.0479102511238585,0.291384471556428,-4.36642116053649,"RM24_HUMAN",13,2.36890316000819,0.0438865650935709,0.264379635447206,-0.0801352621886195,"Non-significant",0.577772000599108,"MRPL24","Large ribosomal subunit protein uL24m","RM24_HUMAN"
0.11091745927704,22.0578900516372,2.44266587478004,0.0438997292658112,0.281121093124349,-4.27943046873974,"ST1A2_HUMAN",9,2.36790857556798,0.0439561692235934,0.264570666826835,-0.110917459277037,"Non-significant",0.577458308075279,"SULT1A2","Sulfotransferase 1A2","ST1A2_HUMAN"
-0.51650546017931,15.0577863678661,-2.30343465285463,0.0539780648178008,0.307401997192402,-4.48451949035191,"ELF2_HUMAN",3,-2.3669059543988,0.0440264472225838,0.264677789750683,0.516505460179314,"Non-significant",0.57728250068361,"ELF2","ETS-related transcription factor Elf-2","ELF2_HUMAN"
-0.15215990728618,18.1249612098372,-2.41859393894388,0.0454938831536748,0.285747313026821,-4.31496484450632,"INGR1_HUMAN",7,-2.36657337359559,0.0440497839716835,0.264677789750683,0.152159907286187,"Non-significant",0.57728250068361,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN"
-0.0592491739387988,21.3157375223757,-2.2894461234523,0.0551127709696811,0.310275377585828,-4.5050522247518,"CNN2_HUMAN",18,-2.36427099781382,0.0442116772083426,0.265113495337035,0.0592491739388024,"Non-significant",0.576568164378449,"CNN2","Calponin-2","CNN2_HUMAN"
-0.0525633035032413,24.3344887938531,-2.00966240677206,0.0835826260512302,0.367336347869202,-4.91101026956101,"IF2B1_HUMAN",42,-2.3638543258655,0.0442410391342947,0.265113495337035,0.0525633035032484,"Non-significant",0.576568164378449,"IGF2BP1","Insulin-like growth factor 2 mRNA-binding protein 1","IF2B1_HUMAN"
-0.213756512969759,22.5162485389524,-2.66158541377428,0.0317915290461234,0.243947080926228,-3.95565951941632,"IFM3_HUMAN",4,-2.36229621072971,0.0443510083432929,0.265113495337035,0.213756512969763,"Non-significant",0.576568164378449,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
-0.261658232113039,16.4375146230456,-2.34490629911003,0.0507512921185666,0.297020554544704,-4.42355722475369,"KCTD9_HUMAN",5,-2.364534070308,0.0441931490936792,0.265113495337035,0.261658232113035,"Non-significant",0.576568164378449,"KCTD9","BTB/POZ domain-containing protein KCTD9","KCTD9_HUMAN"
-0.228153484263096,16.486999648348,-2.21262851427351,0.0617876788060314,0.324118387245463,-4.61748808643607,"KI16B_HUMAN",11,-2.36328591676641,0.0442811249849398,0.265113495337035,0.228153484263096,"Non-significant",0.576568164378449,"KIF16B","Kinesin-like protein KIF16B","KI16B_HUMAN"
0.101544375013702,20.1065772516131,3.39193173064268,0.0112166585581745,0.153257749614823,-2.89035633803158,"RM48_HUMAN",6,2.36123496156403,0.0444260655319866,0.265113495337035,-0.101544375013702,"Non-significant",0.576568164378449,"MRPL48","Large ribosomal subunit protein mL48","RM48_HUMAN"
-0.211877082095832,18.0230109981383,-3.455055141262,0.0102835238456787,0.146529721409242,-2.80061655662975,"SC6A8_HUMAN",3,-2.36124018031989,0.0444256961241824,0.265113495337035,0.211877082095835,"Non-significant",0.576568164378449,"SLC6A8","Sodium- and chloride-dependent creatine transporter 1","SC6A8_HUMAN"
-0.151899652841493,18.172504179131,-2.81167776978397,0.0255387522294514,0.222889460082537,-3.73390169165325,"STK11_HUMAN",5,-2.36155559491266,0.0444033752965327,0.265113495337035,0.151899652841493,"Non-significant",0.576568164378449,"STK11","Serine/threonine-protein kinase STK11","STK11_HUMAN"
-0.103697795537126,18.7430008041761,-2.19282678837406,0.0636365753784488,0.326458904696789,-4.64637220291353,"MAN1_HUMAN",20,-2.35919149009605,0.0445709475031459,0.265524194084441,0.103697795537123,"Non-significant",0.575895900651638,"LEMD3","Inner nuclear membrane protein Man1","MAN1_HUMAN"
0.153290807263232,19.1214575510244,2.3402425546285,0.0511041655746795,0.298585174930889,-4.43041901132265,"NOB1_HUMAN",8,2.35923237456279,0.0445680441860703,0.265524194084441,-0.153290807263232,"Non-significant",0.575895900651638,"NOB1","RNA-binding protein NOB1","NOB1_HUMAN"
0.135186500739831,19.3192776743908,3.0840224677141,0.0172675739031745,0.187154951208944,-3.33438579647802,"AR6P4_HUMAN",5,2.35718266937803,0.0447138317048933,0.265921612405081,-0.135186500739827,"Non-significant",0.575246364560746,"ARL6IP4","ADP-ribosylation factor-like protein 6-interacting protein 4","AR6P4_HUMAN"
-0.0662097165449147,19.6846370642602,-2.48082558903563,0.0414889759706425,0.273279273799081,-4.22305458831746,"SQSTM_HUMAN",13,-2.35728900482149,0.0447062568063637,0.265921612405081,0.0662097165449147,"Non-significant",0.575246364560746,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
