"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.337241552766155,19.3512130403518,-5.8733366226504,0.000520521469763176,0.0134602996366166,0.0643917891216788,"CO4B_HUMAN",5,-4.89286609295974,0.000856032543216912,0.0124777019138632,0.337241552766159,"Non-significant",1.90386539366243,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.644358135124037,18.0363588414514,4.52626435333278,0.00241930809865258,0.0316915743804734,-1.57538069959907,"ANT3_HUMAN",7,4.86372675526706,0.000891221561064104,0.0129097695837128,-0.64435813512404,"Up in C",1.88908150904381,"SERPINC1;cRAP-SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.147579745974937,19.9082045977234,4.34230608696799,0.00304418243292162,0.0354456050460967,-1.82016631187321,"PYRG1_HUMAN",28,4.8650627681298,0.00088957458298357,0.0129097695837128,-0.147579745974934,"Non-significant",1.88908150904381,"CTPS1","CTP synthase 1","PYRG1_HUMAN"
-0.126030073217606,20.6881927708204,-5.89620241305831,0.000508175211995898,0.0131898859857077,0.0899814618611661,"RSU1_HUMAN",13,-4.86490923084675,0.000889763690398262,0.0129097695837128,0.126030073217599,"Non-significant",1.88908150904381,"RSU1","Ras suppressor protein 1","RSU1_HUMAN"
-0.13193531330959,21.0729527583339,-4.58378771570713,0.00225390847296332,0.0305741914233281,-1.49987417763855,"ATG4B_HUMAN",21,-4.85851759788069,0.000897674577148702,0.0129494552041814,0.131935313309583,"Non-significant",1.88774850237769,"ATG4B","Cysteine protease ATG4B","ATG4B_HUMAN"
0.234012562660574,17.7405362971856,7.10512692912954,0.000155647584868217,0.00705669764642787,1.34646803849097,"CERU_HUMAN",6,4.85703102855874,0.00089952531853738,0.0129494552041814,-0.234012562660574,"Non-significant",1.88774850237769,"CP","Ceruloplasmin","CERU_HUMAN"
0.237533646655876,18.3007060787088,4.52386618014104,0.00242648694395918,0.0317260895931142,-1.57853935744075,"MRP3_HUMAN",17,4.85770374548455,0.000898687295005019,0.0129494552041814,-0.237533646655884,"Non-significant",1.88774850237769,"ABCC3","ATP-binding cassette sub-family C member 3","MRP3_HUMAN"
-0.209642170138594,18.8392480727886,-4.64708850449151,0.00208610539274102,0.0294333003619867,-1.41735724744745,"CBX8_HUMAN",15,-4.85192853010831,0.000905909084834689,0.0130145210500325,0.209642170138597,"Non-significant",1.88557180981793,"CBX8","Chromobox protein homolog 8","CBX8_HUMAN"
0.123254813711291,23.1058080194126,4.11423383668382,0.00407584968607937,0.0412596141881753,-2.13059456090067,"AOFB_HUMAN",39,4.84295901890589,0.000917249310202014,0.0130875950305327,-0.123254813711299,"Non-significant",1.88314015183947,"MAOB","Amine oxidase [flavin-containing] B","AOFB_HUMAN"
-0.580635754872443,17.1303507599598,-7.59821430279569,0.000100360740583742,0.00550073373336636,1.80895837899532,"CTHR1_HUMAN",2,-4.84615818777962,0.000913187156520896,0.0130875950305327,0.580635754872443,"Up in BM",1.88314015183947,"CTHRC1","Collagen triple helix repeat-containing protein 1","CTHR1_HUMAN"
-0.153915485466744,19.9248365583882,-5.04124991747372,0.00130548783364013,0.0225616734021667,-0.917047098927173,"RUSF1_HUMAN",14,-4.84294202915621,0.000917270934788028,0.0130875950305327,0.15391548546674,"Non-significant",1.88314015183947,"RUSF1","RUS family member 1","RUSF1_HUMAN"
-0.0938552580930754,21.9400850533513,-3.99002786429032,0.00479363614697389,0.0447852565303643,-2.3028155362397,"SAFB2_HUMAN",37,-4.84198220429628,0.000918493492546692,0.0130875950305327,0.0938552580930789,"Non-significant",1.88314015183947,"SAFB2","Scaffold attachment factor B2","SAFB2_HUMAN"
0.0926117530598276,20.3808671395074,3.78490365665987,0.00629787358839396,0.0516706855395612,-2.59194791318399,"AOXA_HUMAN",54,4.83918316456224,0.000922068730240452,0.0130884686080504,-0.0926117530598276,"Non-significant",1.88311116429568,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
0.0828635045719111,21.5982384495612,4.12369754968162,0.00402616575359162,0.0412596141881753,-2.11756286577905,"CK5P3_HUMAN",30,4.83899937918854,0.000922304003890113,0.0130884686080504,-0.0828635045719004,"Non-significant",1.88311116429568,"CDK5RAP3","CDK5 regulatory subunit-associated protein 3","CK5P3_HUMAN"
-0.135200774476409,20.1295689345897,-4.12223896146225,0.00403378006510607,0.0412596141881753,-2.11957052524004,"MYO1C_HUMAN",42,-4.83365069970856,0.000929179495007526,0.0131592925641837,0.135200774476417,"Non-significant",1.88076745751003,"MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN"
0.176487994459691,19.4463296880834,4.55363021277084,0.002339018388464,0.0311067169300108,-1.53939781961066,"DRS7B_HUMAN",18,4.81270285900674,0.000956642331553441,0.013509838704957,-0.176487994459688,"Non-significant",1.86934983602351,"DHRS7B","Dehydrogenase/reductase SDR family member 7B","DRS7B_HUMAN"
-0.162289670803005,19.8260268825886,-4.80923396321644,0.00171563647041783,0.0268577888709804,-1.20873105841423,"NAGPA_HUMAN",15,-4.8118329422416,0.000957801512310757,0.013509838704957,0.162289670803005,"Non-significant",1.86934983602351,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
0.119195919337876,20.8389062105565,4.51065164050594,0.00246646551578532,0.0319975038114964,-1.59595979485559,"SIAE_HUMAN",22,4.80330299686203,0.000969248150355528,0.0136437310197224,-0.11919591933788,"Non-significant",1.86506685110881,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
0.285806747199612,17.1492281720638,5.1681668975307,0.00112786857526463,0.0210478320797065,-0.760875466121733,"SEM4G_HUMAN",7,4.7974819471127,0.00097714398829125,0.0137272018636811,-0.285806747199619,"Non-significant",1.86241797980684,"SEMA4G","Semaphorin-4G","SEM4G_HUMAN"
-0.247051405554636,18.8853403033062,-5.17787020021491,0.00111543027657254,0.0209812409792273,-0.749033333307388,"DERPC_HUMAN",8,-4.78309673302299,0.000996954554827591,0.0139773829353539,0.247051405554636,"Non-significant",1.85457413639662,"DERPC","Decreased expression in renal and prostate cancer protein","DERPC_HUMAN"
-0.0926785974130837,20.5699175122922,-4.02476991686447,0.00457993380253105,0.0439790309576342,-2.25442218265422,"ERLEC_HUMAN",33,-4.77431119315776,0.00100926551320592,0.0141216268801678,0.0926785974130908,"Non-significant",1.8501152675633,"ERLEC1","Endoplasmic reticulum lectin 1","ERLEC_HUMAN"
0.185848585331694,24.6198279129138,4.48831603929043,0.0025356903088301,0.0322960338837954,-1.62546370539596,"RSSA_HUMAN",18,4.77065685473894,0.0010144342603852,0.014165560012019,-0.185848585331691,"Non-significant",1.84876625168911,"RPSA","Small ribosomal subunit protein uS2","RSSA_HUMAN"
0.12449294842617,18.8736797290098,4.29531306178203,0.00323080075082579,0.0363456427938507,-1.88350413709948,"GOGA5_HUMAN",26,4.76617513922251,0.00102081212077905,0.0141696028375334,-0.124492948426166,"Non-significant",1.84864232250377,"GOLGA5","Golgin subfamily A member 5","GOGA5_HUMAN"
-0.104730844631344,23.4788078190773,-3.96134328113857,0.00497824964870717,0.0457116444571066,-2.34289915107205,"HNRPR_HUMAN",40,-4.76779847324213,0.00101849701698118,0.0141696028375334,0.104730844631341,"Non-significant",1.84864232250377,"HNRNPR","Heterogeneous nuclear ribonucleoprotein R","HNRPR_HUMAN"
0.124192036876746,19.7573173058621,4.86176574514157,0.00161164462172443,0.0258678224112184,-1.14198559943668,"PPM1F_HUMAN",17,4.76732896227605,0.00101916602563903,0.0141696028375334,-0.124192036876746,"Non-significant",1.84864232250377,"PPM1F","Protein phosphatase 1F","PPM1F_HUMAN"
0.236716117631982,18.8891435437368,5.25105331467833,0.0010263604551032,0.020243075416753,-0.660164288718634,"TM135_HUMAN",8,4.76395662382019,0.00102398518457189,0.0141854455529383,-0.236716117631982,"Non-significant",1.84815701882875,"TMEM135","Transmembrane protein 135","TM135_HUMAN"
-0.126918356246733,20.224055022976,-4.21028765623158,0.00360102429351283,0.038835970032264,-1.99892898969541,"ADDA_HUMAN",29,-4.75782150273103,0.00103281532560241,0.0142794388185268,0.126918356246737,"Non-significant",1.84528885998325,"ADD1","Alpha-adducin","ADDA_HUMAN"
-0.164682410603966,22.3739025224316,-4.72375376014361,0.00190100173958976,0.0286330207068849,-1.3182236332977,"LEG2_HUMAN",15,-4.75418193706811,0.00103809229879911,0.0143240324707814,0.164682410603969,"Non-significant",1.84393470316801,"LGALS2","Galectin-2","LEG2_HUMAN"
0.144255446394894,22.2797105898263,4.20731310675,0.00361478825516193,0.0388457552069389,-2.0029862195555,"HGD_HUMAN",30,4.75270724264974,0.00104023868313297,0.0143253382359653,-0.144255446394894,"Non-significant",1.84389511510025,"HGD","Homogentisate 1,2-dioxygenase","HGD_HUMAN"
0.203104169009826,18.8593065571382,4.50944245464071,0.00247015963254033,0.0319975038114964,-1.5975551426118,"ANC2_HUMAN",16,4.75109494324937,0.00104259080455396,0.0143294665303067,-0.203104169009823,"Non-significant",1.84376997758986,"ANAPC2","Anaphase-promoting complex subunit 2","ANC2_HUMAN"
-0.193453153753659,18.9665046091146,-4.44942625605084,0.0026613586108739,0.033063355553597,-1.67701251073231,"PRP17_HUMAN",18,-4.74716553085601,0.00104834723335156,0.0143802758020836,0.193453153753659,"Non-significant",1.84223278445561,"CDC40","Pre-mRNA-processing factor 17","PRP17_HUMAN"
0.141482992059505,23.1538331988755,4.68223719459862,0.00199889122788455,0.0291633086972338,-1.37179803529173,"ISOC1_HUMAN",17,4.74081843715306,0.00105771769271608,0.0144803626089091,-0.141482992059505,"Non-significant",1.83922056265016,"ISOC1","Isochorismatase domain-containing protein 1","ISOC1_HUMAN"
-0.112618296114054,20.4207975434605,-4.30633061467734,0.00318595212238253,0.0361723644512559,-1.86862525482405,"GLYR1_HUMAN",25,-4.73483164233559,0.00106663870487169,0.0145170983185461,0.112618296114054,"Non-significant",1.83812018185757,"GLYR1","Cytokine-like nuclear factor N-PAC","GLYR1_HUMAN"
-0.160731571237356,21.9122739992643,-4.18379900950573,0.00372563538477326,0.0395325019095546,-2.03510443559948,"PURA1_HUMAN",32,-4.73504190611914,0.00106632402226128,0.0145170983185461,0.160731571237356,"Non-significant",1.83812018185757,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.165915416897885,21.0708841099081,4.45846605013949,0.00263155030664228,0.0328612046268231,-1.66501002941389,"TACO1_HUMAN",19,4.73612040845953,0.00106471149269931,0.0145170983185461,-0.165915416897885,"Non-significant",1.83812018185757,"TACO1","Translational activator of cytochrome c oxidase 1","TACO1_HUMAN"
-0.305488292690281,17.4870140858638,-4.48711840035292,0.00253946184505925,0.0322960338837954,-1.62704781698282,"K1C23_HUMAN",11,-4.71545168634187,0.00109607553148545,0.0148598045841386,0.305488292690278,"Non-significant",1.82798690178596,"KRT23","Keratin, type I cytoskeletal 23","K1C23_HUMAN"
0.121548357000403,20.4409218836058,4.2196163851483,0.00355822754624711,0.0386369280371654,-1.98621316181075,"KPCA_HUMAN",27,4.71597815944622,0.001095264429028,0.0148598045841386,-0.121548357000403,"Non-significant",1.82798690178596,"PRKCA","Protein kinase C alpha type","KPCA_HUMAN"
0.109190439838919,20.471349736312,4.32889913271353,0.00309619295487194,0.0356726389619074,-1.8382030996341,"DJC10_HUMAN",24,4.70549174217306,0.00111154228253406,0.0150111957768913,-0.109190439838919,"Non-significant",1.82358471091325,"DNAJC10","DnaJ homolog subfamily C member 10","DJC10_HUMAN"
-0.167662617225432,19.5778269086516,-4.46638342640404,0.00260574341565183,0.0327217635397142,-1.6545078431976,"NFAC2_HUMAN",18,-4.70637247117329,0.00111016520488721,0.0150111957768913,0.167662617225432,"Non-significant",1.82358471091325,"NFATC2","Nuclear factor of activated T-cells, cytoplasmic 2","NFAC2_HUMAN"
0.150581315878249,19.4312675515242,4.34523997289693,0.00303292866980221,0.0354456050460967,-1.81622281383833,"MOCS3_HUMAN",22,4.70384563958299,0.00111412099075246,0.0150169744352001,-0.150581315878256,"Non-significant",1.82341755857399,"MOCS3","Adenylyltransferase and sulfurtransferase MOCS3","MOCS3_HUMAN"
0.164928256413397,22.0075870576607,4.65422190153263,0.00206807269633073,0.0294328466400368,-1.40809605307562,"SPEE_HUMAN",15,4.69747883769917,0.00112415554461877,0.0151230327794379,-0.1649282564134,"Non-significant",1.82036110650029,"SRM","Spermidine synthase","SPEE_HUMAN"
0.145517881217202,22.4423211057923,5.33509396821052,0.000933653619942077,0.0196348481157698,-0.559076282183802,"SRP14_HUMAN",12,4.69396269500364,0.00112973879099005,0.0151398008420202,-0.145517881217199,"Non-significant",1.81987983776729,"VIII.14","Signal recognition particle 14 kDa protein","SRP14_HUMAN"
0.124615098307736,21.2965044859725,4.09565523160772,0.0041753393918462,0.041705607487654,-2.15621511228045,"SRP54_HUMAN",32,4.69462041191839,0.00112869215046999,0.0151398008420202,-0.124615098307743,"Non-significant",1.81987983776729,"VIII.54","Signal recognition particle subunit SRP54","SRP54_HUMAN"
0.2169104598625,22.2140101317706,4.16190802603637,0.00383216916725403,0.0401142505633698,-2.06507795408428,"HACL2_HUMAN",36,4.68867049000494,0.00113819841073393,0.0152239488577477,-0.216910459862504,"Non-significant",1.81747268365662,"ILVBL","2-hydroxyacyl-CoA lyase 2","HACL2_HUMAN"
0.241510512995433,20.4215073800383,4.20194169921312,0.00363978867858942,0.0389770008495572,-2.01031599115923,"CP4FB_HUMAN",29,4.68245996246909,0.00114821276732535,0.0153116463628157,-0.241510512995429,"Non-significant",1.81497810989973,"CYP4F11","Cytochrome P450 4F11","CP4FB_HUMAN"
-0.137187298885468,18.7080725297727,-4.24620242771582,0.00343927607540271,0.0380491140611324,-1.9500440502538,"TP53B_HUMAN",25,-4.68188723294783,0.00114914103324484,0.0153116463628157,0.137187298885468,"Non-significant",1.81497810989973,"TP53BP1","TP53-binding protein 1","TP53B_HUMAN"
-0.0935234014708968,22.8489871385765,-3.69653563221919,0.00709722637712822,0.0550031901752702,-2.71824617027891,"SEPT9_HUMAN",54,-4.67654829456291,0.00115783309814806,0.0153980775071805,0.0935234014709003,"Non-significant",1.8125334986533,"SEPTIN9","Septin-9","SEPT9_HUMAN"
0.212490696537543,19.8254073345779,4.37277563403812,0.00292949747466835,0.0349040125736083,-1.77927373127253,"DCAKD_HUMAN",17,4.67136146248222,0.00116634511950822,0.0154524129495377,-0.212490696537543,"Non-significant",1.81100369430736,"DCAKD","Dephospho-CoA kinase domain-containing protein","DCAKD_HUMAN"
0.115609083662608,20.3894792223449,3.88313862327255,0.00552193453763435,0.0481565493383356,-2.45276281375386,"KS6A1_HUMAN",48,4.67246213415355,0.00116453322967902,0.0154524129495377,-0.115609083662608,"Non-significant",1.81100369430736,"RPS6KA1","Ribosomal protein S6 kinase alpha-1","KS6A1_HUMAN"
0.155412562997206,18.2769171473986,4.30498958097499,0.00319137446318729,0.0361723644512559,-1.87043532411315,"UBR3_HUMAN",22,4.66879200432815,0.00117058666084847,0.0154792349735682,-0.155412562997206,"Non-significant",1.81025050715235,"UBR3","E3 ubiquitin-protein ligase UBR3","UBR3_HUMAN"
0.609844451028327,25.2327854227539,4.18235061214468,0.0037325834157983,0.0395381938655964,-2.03708545436959,"cRAP-ALBU_BOVIN",81,4.65658223228506,0.00119096938152688,0.0157155591534014,-0.609844451028327,"Up in C",1.80367016234499,"cRAP-ALB","Serum albumin","cRAP-ALBU_BOVIN"
0.168235947960365,22.3171794442068,4.2114536036169,0.00359564477928382,0.038835970032264,-1.99733901178759,"GRHPR_HUMAN",25,4.65221684173867,0.00119834898899007,0.0157155591534014,-0.168235947960355,"Non-significant",1.80367016234499,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","GRHPR_HUMAN"
0.155457080156335,19.9972627677161,4.65909068314017,0.0020558631329674,0.0294328466400368,-1.40177936201558,"MMAB_HUMAN",15,4.65176605382216,0.00119911382655546,0.0157155591534014,-0.155457080156339,"Non-significant",1.80367016234499,"MMAB","Corrinoid adenosyltransferase MMAB","MMAB_HUMAN"
-0.093033106955712,19.6569935499621,-4.18909179184949,0.00370036533777959,0.0394441996769116,-2.02786792705852,"P4R3A_HUMAN",26,-4.65141338674221,0.00119971255066785,0.0157155591534014,0.093033106955712,"Non-significant",1.80367016234499,"PPP4R3A","Serine/threonine-protein phosphatase 4 regulatory subunit 3A","P4R3A_HUMAN"
0.195259674284152,18.1385688469658,4.69933101767826,0.00195793120154343,0.028832354965989,-1.34970826370632,"PGPS1_HUMAN",12,4.65361581694862,0.00119597872215827,0.0157155591534014,-0.195259674284152,"Non-significant",1.80367016234499,"PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","PGPS1_HUMAN"
0.312999244605429,17.8304848882071,5.68805515791195,0.000633810885238499,0.0154729636389343,-0.145620298754461,"ERCC6_HUMAN",5,4.64949447410277,0.00120297591935214,0.0157287975073345,-0.312999244605429,"Non-significant",1.80330447864127,"ERCC6","DNA excision repair protein ERCC-6","ERCC6_HUMAN"
-0.0657081354632965,21.1707035996734,-3.38522530845224,0.0109092985606779,0.0713190286054802,-3.17084795788487,"CDC5L_HUMAN",47,-4.6479649303017,0.00120558393335733,0.0157334336872914,0.0657081354632894,"Non-significant",1.80317648597766,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN"
-0.0723070739507463,23.4498854157054,-3.46402516965783,0.00977181958085055,0.0670863759228108,-3.05522013972339,"DDX17_HUMAN",49,-4.6360029996858,0.00122619051535135,0.0159725040637745,0.0723070739507534,"Non-significant",1.79662699270125,"DDX17","Probable ATP-dependent RNA helicase DDX17","DDX17_HUMAN"
-0.149259430345111,20.6025133982459,-4.01508685858024,0.00463843502517057,0.0442425592154931,-2.26789290729679,"FND3B_HUMAN",39,-4.62404043788391,0.00124717640764172,0.0161954200856141,0.149259430345108,"Non-significant",1.79060778254124,"FNDC3B","Fibronectin type III domain-containing protein 3B","FND3B_HUMAN"
-0.129099019183165,18.6744987804711,-4.22743576069673,0.00352278256958862,0.0384313560951058,-1.97556451016559,"TFP11_HUMAN",24,-4.62360771673674,0.00124794271069326,0.0161954200856141,0.129099019183169,"Non-significant",1.79060778254124,"TFIP11","Tuftelin-interacting protein 11","TFP11_HUMAN"
0.116878380380101,22.9436874751717,3.84808167838233,0.00578626334939569,0.0490287508561659,-2.50228416325879,"GABT_HUMAN",49,4.62221859492718,0.00125040611096862,0.0161972828697271,-0.116878380380093,"Non-significant",1.79055783321387,"ABAT","4-aminobutyrate aminotransferase, mitochondrial","GABT_HUMAN"
0.392117860628943,17.8124293135384,7.70036486012937,9.19004196884433e-05,0.00517458653439283,1.90147166678212,"GLYG2_HUMAN",3,4.61371853414772,0.00126559371120257,0.0163636579474377,-0.392117860628939,"Non-significant",1.7861196072165,"GYG2","Glycogenin-2","GLYG2_HUMAN"
-0.114826103016981,19.8592939633579,-4.09395860094219,0.00418455586814431,0.0417275594391292,-2.15855729722496,"ERBB2_HUMAN",28,-4.61000925876381,0.00127228318502931,0.016419743434149,0.114826103016977,"Non-significant",1.7846336332095,"ERBB2","Receptor tyrosine-protein kinase erbB-2","ERBB2_HUMAN"
-0.146802373645102,22.597167762584,-4.65677180423572,0.00206166833685192,0.0294328466400368,-1.40478740044576,"1433F_HUMAN",15,-4.59753495330786,0.00129505941170954,0.0166557114547616,0.146802373645105,"Non-significant",1.77843681153012,"YWHAH","14-3-3 protein eta","1433F_HUMAN"
-0.119673190294957,22.1169918090313,-3.92548581541438,0.00521995942725008,0.0464869345931888,-2.39316754835335,"NPC1_HUMAN",38,-4.59738372382408,0.00129533820107928,0.0166557114547616,0.11967319029495,"Non-significant",1.77843681153012,"NPC1","NPC intracellular cholesterol transporter 1","NPC1_HUMAN"
0.295802599236147,21.6463411660042,4.62055423175548,0.00215471387891641,0.0297614371552139,-1.451873343973,"UBFD1_HUMAN",8,4.59157025832253,0.00130610415474167,0.0167632706036882,-0.295802599236143,"Non-significant",1.77564124426416,"UBFD1","Ubiquitin domain-containing protein UBFD1","UBFD1_HUMAN"
0.0861888504652235,22.5247162996415,3.62227967872392,0.00785377504578704,0.0592171245892927,-2.825149021904,"TCPH_HUMAN",47,4.58106800202211,0.00132579714322327,0.0169847993651099,-0.08618885046522,"Non-significant",1.76993957891702,"CCT7","T-complex protein 1 subunit eta","TCPH_HUMAN"
0.161680826397138,19.994227832637,4.17845470137075,0.00375134249821992,0.0396246192474607,-2.04241552912462,"NADE_HUMAN",23,4.56974411784562,0.00134738780773965,0.0172297832850517,-0.161680826397134,"Non-significant",1.7637201850417,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
-0.12739991620537,23.3972973711126,-3.91787615451019,0.00527287564021083,0.0468386993892519,-2.40385843037672,"HEM6_HUMAN",39,-4.56799426762497,0.00135075762501186,0.0172412975097492,0.127399916205363,"Non-significant",1.76343005404957,"CPOX","Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial","HEM6_HUMAN"
-0.106825400837991,19.492172101827,-3.71042277605826,0.00696466850744874,0.0546374331674237,-2.69833112096698,"DOCK5_HUMAN",58,-4.56638618712144,0.00135386238813749,0.0172493926897371,0.106825400837991,"Non-significant",1.76322619080166,"DOCK5","Dedicator of cytokinesis protein 5","DOCK5_HUMAN"
-0.111656796743326,21.4594863682227,-4.425942697311,0.00274053710884604,0.0336281723971231,-1.70824948244051,"GDIA_HUMAN",20,-4.56342326831202,0.00135960301195987,0.017271812695394,0.111656796743329,"Non-significant",1.76266208036569,"GDI1","Rab GDP dissociation inhibitor alpha","GDIA_HUMAN"
-0.138586874356285,20.3050527617704,-3.966342187789,0.00494552906876218,0.0457116444571066,-2.33590543027122,"NIBA2_HUMAN",36,-4.56071314705754,0.00136487668089072,0.017271812695394,0.138586874356285,"Non-significant",1.76266208036569,"NIBAN2","Protein Niban 2","NIBA2_HUMAN"
-0.203732525801762,17.705507675644,-5.34905253448124,0.000919172717358685,0.0194474664018132,-0.542385779220154,"PLCD3_HUMAN",8,-4.56038478596962,0.00136551713088764,0.017271812695394,0.203732525801758,"Non-significant",1.76266208036569,"PLCD3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3","PLCD3_HUMAN"
-0.0703201097340553,21.2899875676118,-3.18897558368128,0.0144036917754778,0.083319449856161,-3.46156964139176,"ROCK2_HUMAN",98,-4.56044887194796,0.00136539210948004,0.017271812695394,0.0703201097340518,"Non-significant",1.76266208036569,"ROCK2","Rho-associated protein kinase 2","ROCK2_HUMAN"
-0.0945982212770851,19.6497755054719,-3.65165482210393,0.00754457697143819,0.0573815211487815,-2.78277612493944,"PDS5B_HUMAN",51,-4.55839647266893,0.00136940210815239,0.0172896302334901,0.0945982212770886,"Non-significant",1.76221429471174,"PDS5B","Sister chromatid cohesion protein PDS5 homolog B","PDS5B_HUMAN"
0.116000503098675,19.1600970444493,4.26911446481549,0.0033402411729393,0.0370772080595584,-1.91895642686043,"NOL11_HUMAN",22,4.55564431098449,0.00137479912177901,0.0172952206635334,-0.116000503098679,"Non-significant",1.76207389260634,"NOL11","Nucleolar protein 11","NOL11_HUMAN"
-0.138446201233727,18.5814267079131,-4.04986952314618,0.00443199322061559,0.0429780231476917,-2.21956639026953,"RPOM_HUMAN",29,-4.5567603309905,0.00137260785528154,0.0172952206635334,0.138446201233734,"Non-significant",1.76207389260634,"POLRMT","DNA-directed RNA polymerase, mitochondrial","RPOM_HUMAN"
-0.104962726854524,20.5902973154046,-3.99987319308661,0.00473199694878349,0.0447074461385742,-2.28908436970959,"GNA13_HUMAN",29,-4.54856877176131,0.00138877917419516,0.0174396694140838,0.104962726854524,"Non-significant",1.75846175180024,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN"
0.220600396993973,20.7836641205544,4.18712320369843,0.00370974233622382,0.0394662605373759,-2.03055898491721,"ALG1_HUMAN",19,4.54191347210217,0.00140206793691595,0.0174496227015101,-0.220600396993973,"Non-significant",1.75821395898696,"ALG1","Chitobiosyldiphosphodolichol beta-mannosyltransferase","ALG1_HUMAN"
-0.192494141580468,22.6514966970835,-4.49181017835634,0.00252472180447211,0.0322960338837954,-1.62084324853536,"HMGB1_HUMAN",13,-4.54504062093266,0.00139580701761215,0.0174496227015101,0.192494141580472,"Non-significant",1.75821395898696,"HMGB1","High mobility group protein B1","HMGB1_HUMAN"
-0.175827715399141,18.3310939634627,-4.49312101860068,0.00252062034903656,0.0322960338837954,-1.61911033636624,"JAK1_HUMAN",14,-4.54342264328041,0.00139904265225503,0.0174496227015101,0.175827715399137,"Non-significant",1.75821395898696,"JAK1","Tyrosine-protein kinase JAK1","JAK1_HUMAN"
-0.200687115881117,20.2474833929288,-4.39299587476939,0.00285600310137054,0.0343211938963324,-1.75221259971906,"RRS1_HUMAN",14,-4.54495565583513,0.00139597673143806,0.0174496227015101,0.20068711588112,"Non-significant",1.75821395898696,"RRS1","Ribosome biogenesis regulatory protein homolog","RRS1_HUMAN"
0.174206081274232,22.5471296519967,4.21477768457259,0.00358035601774403,0.0388168411737404,-1.99280712276552,"TECR_HUMAN",20,4.54225446000902,0.00140138378040874,0.0174496227015101,-0.174206081274232,"Non-significant",1.75821395898696,"TECR","Very-long-chain enoyl-CoA reductase","TECR_HUMAN"
0.231337726116315,19.5850307069134,4.57453770008188,0.00227964669127686,0.0306740305316287,-1.51198251875437,"TPPC1_HUMAN",10,4.53849239510777,0.00140895179995947,0.0175040951375747,-0.231337726116312,"Non-significant",1.75686033487983,"TRAPPC1","Trafficking protein particle complex subunit 1","TPPC1_HUMAN"
0.177083181252609,20.3035859886281,4.13681779974562,0.00395837328132463,0.0409442403706793,-2.09951742896827,"AAKG1_HUMAN",23,4.53531703673544,0.00141537362470581,0.017552644134451,-0.177083181252613,"Non-significant",1.7556574520469,"PRKAG1","5'-AMP-activated protein kinase subunit gamma-1","AAKG1_HUMAN"
0.121016958182818,19.8007277579523,4.34182624125349,0.00304602736001977,0.0354456050460967,-1.82081140393282,"DCMC_HUMAN",20,4.53231360613126,0.00142147659369028,0.0175659284551249,-0.121016958182814,"Non-significant",1.75532889043324,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","DCMC_HUMAN"
-1.70323737540366,17.2206611877105,-4.48991586741606,0.0025306617958163,0.0322960338837954,-1.62334795441619,"H12_HUMAN",1,-4.5329106307891,0.00142026119975399,0.0175659284551249,1.70323737540366,"Up in BM",1.75532889043324,"H1-2","Histone H1.2","H12_HUMAN"
-0.210699877041506,18.7982635559398,-4.55414473599892,0.00233753708030872,0.0311067169300108,-1.53872235625924,"ORC5_HUMAN",11,-4.52602212962808,0.00143435239625589,0.0176625192780575,0.210699877041506,"Non-significant",1.75294735112502,"ORC5","Origin recognition complex subunit 5","ORC5_HUMAN"
0.55359474515646,19.2421230893941,4.39801220613766,0.00283808425035954,0.0342236688013994,-1.7455085549655,"TACAN_HUMAN",5,4.52603089628459,0.0014343343682431,0.0176625192780575,-0.55359474515646,"Up in C",1.75294735112502,"TMEM120A","Ion channel TACAN","TACAN_HUMAN"
0.179400551747328,20.6578004612001,4.07482405537798,0.00429004618460085,0.042187468254765,-2.18500095419962,"NEMF_HUMAN",26,4.51908731322757,0.00144868964552357,0.0177451773772729,-0.179400551747335,"Non-significant",1.7509196551732,"NEMF","Ribosome quality control complex subunit NEMF","NEMF_HUMAN"
0.095290764375445,24.143032536019,4.24138670590195,0.00346049662400731,0.0380491140611324,-1.95658794232693,"RL7A_HUMAN",23,4.52120236337291,0.0014443007344637,0.0177451773772729,-0.0952907643754486,"Non-significant",1.7509196551732,"RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN"
