Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Pyrimidine-Containing Compound Catabolic Process (GO:0072529)	2/8	1.169325e-02	7.103509e-02	0	0	1.534667e+01	6.827338e+01	DPYSL5;DPYSL2
GO_Biological_Process_2023	Response To Metal Ion (GO:0010038)	5/64	1.178379e-02	7.124092e-02	0	0	3.918789e+00	1.740346e+01	FGB;PPP2CA;FGA;FGG;THBS1
GO_Biological_Process_2023	Positive Regulation Of Type I Interferon Production (GO:0032481)	5/64	1.178379e-02	7.124092e-02	0	0	3.918789e+00	1.740346e+01	HSP90AA1;POLR3B;DHX9;GAPDH;HSPD1
GO_Biological_Process_2023	Proteolysis (GO:0006508)	14/330	1.185593e-02	7.150517e-02	0	0	2.065758e+00	9.161489e+00	CPA1;CPB2;COLEC10;CFH;PLG;CPN1;PSMA6;ADAMTS13;F9;PSMC4;XPNPEP3;CNTN1;CTSD;CTSB
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	6/89	1.200672e-02	7.224139e-02	0	0	3.346593e+00	1.479960e+01	PRDX2;G6PD;PYCR1;PPIA;DHRS2;HSPA1A
GO_Biological_Process_2023	Translational Elongation (GO:0006414)	4/42	1.209467e-02	7.259686e-02	0	0	4.861267e+00	2.146245e+01	EEF1A1;EEF1G;RACK1;EEF2
GO_Biological_Process_2023	Regulation Of Cholesterol Transport (GO:0032374)	3/23	1.246220e-02	7.444756e-02	0	0	6.917335e+00	3.033290e+01	LRP1;APOC2;APOA1
GO_Biological_Process_2023	Regulation Of Lipid Catabolic Process (GO:0050994)	3/23	1.246220e-02	7.444756e-02	0	0	6.917335e+00	3.033290e+01	RARRES2;APOC3;FLNB
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	12/267	1.259477e-02	7.506123e-02	0	0	2.190560e+00	9.582547e+00	GRB7;VCP;LRP1;AHSG;GDF15;RACK1;GPC3;EMILIN1;NOTUM;THBS1;AGT;LTF
GO_Biological_Process_2023	Cellular Response To Oxidative Stress (GO:0034599)	7/117	1.282924e-02	7.609794e-02	0	0	2.948939e+00	1.284566e+01	PRDX2;G6PD;RPS3;PYCR1;PPIA;DHRS2;HSPA1A
GO_Biological_Process_2023	Protein Processing (GO:0016485)	7/117	1.282924e-02	7.609794e-02	0	0	2.948939e+00	1.284566e+01	ADAMTS13;F9;C1R;XPNPEP3;CNTN1;MASP1;CPN1
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	10/205	1.295088e-02	7.663875e-02	0	0	2.383078e+00	1.035827e+01	SERPINF1;APOH;SERPINE1;KRT1;PGK1;CNTN1;EMILIN1;HSPG2;THBS1;THBS4
GO_Biological_Process_2023	Positive Regulation Of Stress Fiber Assembly (GO:0051496)	4/43	1.311572e-02	7.743202e-02	0	0	4.736376e+00	2.052719e+01	SERPINF2;APOA1;CCN2;RAC1
GO_Biological_Process_2023	Negative Regulation Of Response To External Stimulus (GO:0032102)	8/146	1.326446e-02	7.812672e-02	0	0	2.688942e+00	1.162340e+01	C1QTNF3;C1QBP;SERPINE1;APOA1;VPS35;APOE;YWHAZ;LTF
GO_Biological_Process_2023	Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)	3/24	1.402090e-02	8.181569e-02	0	0	6.587601e+00	2.811065e+01	HSP90AB1;TNXB;THBS1
GO_Biological_Process_2023	Positive Regulation Of Lipid Metabolic Process (GO:0045834)	3/24	1.402090e-02	8.181569e-02	0	0	6.587601e+00	2.811065e+01	FLNB;APOE;F2
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)	3/24	1.402090e-02	8.181569e-02	0	0	6.587601e+00	2.811065e+01	HSP90AB1;TNXB;THBS1
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	3/24	1.402090e-02	8.181569e-02	0	0	6.587601e+00	2.811065e+01	C3;C5;TGFB1
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	5/67	1.417641e-02	8.185340e-02	0	0	3.728597e+00	1.586956e+01	VCP;RACK1;CNTN1;HSPE1;HSPD1
GO_Biological_Process_2023	Bone Development (GO:0060348)	4/44	1.419009e-02	8.185340e-02	0	0	4.617730e+00	1.964942e+01	OGN;NOTUM;PPIB;LTF
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	4/44	1.419009e-02	8.185340e-02	0	0	4.617730e+00	1.964942e+01	TGFB1;SERPINF2;APOE;F2
GO_Biological_Process_2023	Regulation Of DNA Recombination (GO:0000018)	4/44	1.419009e-02	8.185340e-02	0	0	4.617730e+00	1.964942e+01	H1-5;H1-1;H1-0;H1-2
GO_Biological_Process_2023	Regulation Of Cell-Substrate Adhesion (GO:0010810)	4/44	1.419009e-02	8.185340e-02	0	0	4.617730e+00	1.964942e+01	PLG;RAC1;NPNT;CORO1C
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	9/178	1.448646e-02	8.257857e-02	0	0	2.472127e+00	1.046832e+01	C1QTNF3;APLP2;C1QBP;FN1;APOA1;RAC1;EZR;F2;THBS1
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	6/93	1.467947e-02	8.257857e-02	0	0	3.192071e+00	1.347471e+01	APOH;CNTN1;ANG;APOE;THBS1;THBS4
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	HSPA5;RACK1
GO_Biological_Process_2023	Aminoglycan Metabolic Process (GO:0006022)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	CHIA;HEXB
GO_Biological_Process_2023	Dosage Compensation (GO:0007549)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	MACROH2A2;MACROH2A1
GO_Biological_Process_2023	Transferrin Transport (GO:0033572)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	CLTC;RAB11B
GO_Biological_Process_2023	Myelin Maintenance (GO:0043217)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	CLU;PRDX6
GO_Biological_Process_2023	Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	HSP90AB1;FN1
GO_Biological_Process_2023	Neuron Remodeling (GO:0016322)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	C3;APP
GO_Biological_Process_2023	Positive Regulation Of ATP Metabolic Process (GO:1903580)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	VCP;ENO1
GO_Biological_Process_2023	Positive Regulation Of Epidermis Development (GO:0045684)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	KRT2;KRT10
GO_Biological_Process_2023	Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	C3;APLP2
GO_Biological_Process_2023	Protein Localization To Nuclear Envelope (GO:0090435)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	LMNA;NUTF2
GO_Biological_Process_2023	Purine Nucleobase Metabolic Process (GO:0006144)	2/9	1.482345e-02	8.257857e-02	0	0	1.315361e+01	5.539703e+01	SHMT2;PAICS
GO_Biological_Process_2023	Axon Guidance (GO:0007411)	8/149	1.484116e-02	8.257857e-02	0	0	2.631324e+00	1.107880e+01	NOTCH3;RELN;DPYSL5;TUBB3;SEMA3B;CNTN1;PLXNB2;RAC1
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	8/149	1.484116e-02	8.257857e-02	0	0	2.631324e+00	1.107880e+01	TGFB1;LRP1;PARD3;RACK1;FBLN1;EMILIN1;PPIA;CORO1C
GO_Biological_Process_2023	Intermediate Filament Organization (GO:0045109)	5/68	1.504128e-02	8.350732e-02	0	0	3.669224e+00	1.539958e+01	KRT19;KRT2;KRT1;KRT10;KRT9
GO_Biological_Process_2023	Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	4/45	1.531863e-02	8.467333e-02	0	0	4.504872e+00	1.882444e+01	GRB7;PIGR;EFEMP1;TGFB1
GO_Biological_Process_2023	Triglyceride Metabolic Process (GO:0006641)	4/45	1.531863e-02	8.467333e-02	0	0	4.504872e+00	1.882444e+01	APOH;APOC3;APOE;APOB
GO_Biological_Process_2023	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	6/94	1.540731e-02	8.497670e-02	0	0	3.155636e+00	1.316820e+01	HNRNPK;NCL;SRSF3;METTL16;HNRNPA1;PRDX6
GO_Biological_Process_2023	ATP Biosynthetic Process (GO:0006754)	3/25	1.568521e-02	8.575720e-02	0	0	6.287843e+00	2.612622e+01	ATP5F1B;TGFB1;ALDOA
GO_Biological_Process_2023	Sterol Transport (GO:0015918)	3/25	1.568521e-02	8.575720e-02	0	0	6.287843e+00	2.612622e+01	LCAT;APOA1;APOB
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	3/25	1.568521e-02	8.575720e-02	0	0	6.287843e+00	2.612622e+01	RACK1;CLU;HSPA1A
GO_Biological_Process_2023	Negative Regulation Of Smoothened Signaling Pathway (GO:0045879)	3/25	1.568521e-02	8.575720e-02	0	0	6.287843e+00	2.612622e+01	VCP;GPC3;RACK1
GO_Biological_Process_2023	Regulation Of Fibroblast Proliferation (GO:0048145)	4/46	1.650216e-02	8.964748e-02	0	0	4.397388e+00	1.804804e+01	CD74;DHX9;FTH1;FN1
GO_Biological_Process_2023	Vacuolar Transport (GO:0007034)	4/46	1.650216e-02	8.964748e-02	0	0	4.397388e+00	1.804804e+01	LRP1;PSAP;IGF2R;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	7/123	1.650369e-02	8.964748e-02	0	0	2.795546e+00	1.147340e+01	MDK;CNTN1;ANG;LAMB1;LAMC1;RTN4;THBS4
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	11/246	1.706455e-02	9.249430e-02	0	0	2.175921e+00	8.857633e+00	APP;PSMA6;NPM1;RELN;DHX9;RPS3;CLU;PPIA;AGT;HSPA1A;LTF
GO_Biological_Process_2023	Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	3/26	1.745585e-02	9.420915e-02	0	0	6.014151e+00	2.434577e+01	EIF6;APOC2;APOC3
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	3/26	1.745585e-02	9.420915e-02	0	0	6.014151e+00	2.434577e+01	C3;C5;TGFB1
GO_Biological_Process_2023	L-serine Metabolic Process (GO:0006563)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	PSAT1;SHMT2
GO_Biological_Process_2023	Actin Filament Depolymerization (GO:0030042)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	GSN;WDR1
GO_Biological_Process_2023	Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	HNRNPK;APOC3
GO_Biological_Process_2023	Regulation Of Microtubule Nucleation (GO:0010968)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	EML2;HSPA1A
GO_Biological_Process_2023	Regulation Of Phagocytosis, Engulfment (GO:0060099)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	C3;APLP2
GO_Biological_Process_2023	Regulation Of Phospholipase Activity (GO:0010517)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	LRP1;APOC2
GO_Biological_Process_2023	Regulation Of Respiratory Burst (GO:0060263)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	RAC1;JCHAIN
GO_Biological_Process_2023	Regulation Of Synapse Maturation (GO:0090128)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	RELN;YWHAZ
GO_Biological_Process_2023	Regulation Of Triglyceride Catabolic Process (GO:0010896)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	APOC2;APOC3
GO_Biological_Process_2023	Removal Of Superoxide Radicals (GO:0019430)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	PRDX2;PRDX1
GO_Biological_Process_2023	Engulfment Of Apoptotic Cell (GO:0043652)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	RAC1;THBS1
GO_Biological_Process_2023	Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	APOC3;APOB
GO_Biological_Process_2023	Negative Regulation Of Cholesterol Transport (GO:0032375)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	APOC2;APOC3
GO_Biological_Process_2023	Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	RACK1;PYCR1
GO_Biological_Process_2023	Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	LRP1;EMILIN1
GO_Biological_Process_2023	Oxygen Transport (GO:0015671)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	HBE1;HBB
GO_Biological_Process_2023	Peptidyl-Proline Hydroxylation (GO:0019511)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	P4HA1;P4HB
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	APOA1;APOE
GO_Biological_Process_2023	Positive Regulation Of Lipid Localization (GO:1905954)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	C3;LRP1
GO_Biological_Process_2023	Positive Regulation Of Phospholipid Transport (GO:2001140)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	APOA1;APOE
GO_Biological_Process_2023	Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206)	2/10	1.827007e-02	9.435159e-02	0	0	1.150882e+01	4.606396e+01	ATP5F1B;TGFB1
GO_Biological_Process_2023	Cellular Response To Hypoxia (GO:0071456)	5/72	1.885200e-02	9.695865e-02	0	0	3.449459e+00	1.369827e+01	TGFB1;LMNA;PGK1;HYOU1;P4HB
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	5/72	1.885200e-02	9.695865e-02	0	0	3.449459e+00	1.369827e+01	TGFB1;GDF15;APLP2;APOA1;FMOD
GO_Biological_Process_2023	Cytoplasmic Microtubule Organization (GO:0031122)	4/48	1.903710e-02	9.771082e-02	0	0	4.197077e+00	1.662616e+01	DYNC1H1;CCDC13;EZR;KPNB1
GO_Biological_Process_2023	Protein Localization (GO:0008104)	14/351	1.923040e-02	9.850193e-02	0	0	1.934919e+00	7.645375e+00	HSPA9;CD74;ARF1;NPM1;COPA;CLTC;USO1;PRPF19;SEPTIN9;ACTB;FBLN5;PARD3;FLNA;VPS35
GO_Biological_Process_2023	Peptidyl-Proline Modification (GO:0018208)	3/27	1.933332e-02	9.862740e-02	0	0	5.763267e+00	2.274142e+01	PPIE;PPIB;PPIA
GO_Biological_Process_2023	Positive Regulation Of Immune System Process (GO:0002684)	3/27	1.933332e-02	9.862740e-02	0	0	5.763267e+00	2.274142e+01	C7;C9;C8B
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	5/73	1.989504e-02	1.010829e-01	0	0	3.398557e+00	1.331312e+01	TGFB1;LMNA;PGK1;HYOU1;P4HB
GO_Biological_Process_2023	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	5/73	1.989504e-02	1.010829e-01	0	0	3.398557e+00	1.331312e+01	VCP;PSMC6;HSPA5;MAN1A1;HSP90B1
GO_Biological_Process_2023	Regulation Of Chemotaxis (GO:0050920)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	TGFB1;RARRES2;THBS1
GO_Biological_Process_2023	Regulation Of Lipid Biosynthetic Process (GO:0046890)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	C3;EIF6;APOE
GO_Biological_Process_2023	Apoptotic Cell Clearance (GO:0043277)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	LRP1;RAC1;THBS1
GO_Biological_Process_2023	Regulation Of Protein Localization To Membrane (GO:1905475)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	GSN;GPC3;SPTBN1
GO_Biological_Process_2023	Glycosaminoglycan Metabolic Process (GO:0030203)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	EXT1;UGDH;HEXB
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Proliferation (GO:0048146)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	CD74;DHX9;FN1
GO_Biological_Process_2023	Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	3/28	2.131795e-02	1.068021e-01	0	0	5.532453e+00	2.129002e+01	TGFB1;FLNA;RAN
GO_Biological_Process_2023	Regulation Of Interleukin-12 Production (GO:0032655)	4/50	2.180030e-02	1.081559e-01	0	0	4.014184e+00	1.535759e+01	MDK;C1QBP;THBS1;HSPD1
GO_Biological_Process_2023	Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	MDK;ASS1
GO_Biological_Process_2023	Carbon Dioxide Transport (GO:0015670)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	HBE1;HBB
GO_Biological_Process_2023	Cellular Response To Superoxide (GO:0071451)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	PRDX2;PRDX1
GO_Biological_Process_2023	Central Nervous System Neuron Axonogenesis (GO:0021955)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	HSP90AA1;HSP90AB1
GO_Biological_Process_2023	Intracellular Copper Ion Homeostasis (GO:0006878)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	APP;ARF1
GO_Biological_Process_2023	Pentose-Phosphate Shunt (GO:0006098)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	G6PD;PGD
GO_Biological_Process_2023	Positive Regulation Of Lipid Transport (GO:0032370)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	LRP1;APOE
GO_Biological_Process_2023	Purine Ribonucleoside Monophosphate Biosynthetic Process (GO:0009168)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	ATIC;PAICS
GO_Biological_Process_2023	Pyrimidine Nucleobase Metabolic Process (GO:0006206)	2/11	2.201822e-02	1.081559e-01	0	0	1.022954e+01	3.903476e+01	DPYSL5;DPYSL2
GO_Biological_Process_2023	Regulation Of Stress Fiber Assembly (GO:0051492)	5/75	2.209286e-02	1.083110e-01	0	0	3.301117e+00	1.258551e+01	SERPINF2;APOA1;CCN2;RAC1;PFN1
GO_Biological_Process_2023	Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)	4/51	2.326895e-02	1.134409e-01	0	0	3.928575e+00	1.477394e+01	LMNA;MACROH2A2;MACROH2A1;H1-0
GO_Biological_Process_2023	Regulation Of Neuron Migration (GO:2001222)	3/29	2.340987e-02	1.134409e-01	0	0	5.319394e+00	1.997218e+01	RELN;MDK;PLXNB2
GO_Biological_Process_2023	Carbohydrate Derivative Biosynthetic Process (GO:1901137)	3/29	2.340987e-02	1.134409e-01	0	0	5.319394e+00	1.997218e+01	G6PD;TPI1;B4GAT1
GO_Biological_Process_2023	Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	3/29	2.340987e-02	1.134409e-01	0	0	5.319394e+00	1.997218e+01	HSP90AA1;HSP90AB1;HSPA1A
GO_Biological_Process_2023	Defense Response To Fungus (GO:0050832)	3/29	2.340987e-02	1.134409e-01	0	0	5.319394e+00	1.997218e+01	RARRES2;GAPDH;LTF
GO_Biological_Process_2023	Positive Regulation Of Microtubule Polymerization (GO:0031116)	3/29	2.340987e-02	1.134409e-01	0	0	5.319394e+00	1.997218e+01	RPS3;RAC1;HSPA1A
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	25/766	2.407023e-02	1.163339e-01	0	0	1.580492e+00	5.890144e+00	APP;COL18A1;TNXB;PLG;CLU;THBS1;ACTB;RBBP4;FTH1;LMNA;EMILIN1;RPS9;XRCC6;NPM1;TGFB1;XRCC5;CLEC11A;FN1;IGF2;AKR1C3;HMGA1;DHRS2;AGT;CRLF1;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of Inflammatory Response (GO:0050729)	6/104	2.409938e-02	1.163339e-01	0	0	2.832178e+00	1.055147e+01	APP;DHX9;MDK;SERPINE1;PLA2G2A;AGT
GO_Biological_Process_2023	Embryonic Organ Development (GO:0048568)	5/77	2.444250e-02	1.173543e-01	0	0	3.209090e+00	1.191032e+01	COL18A1;COL2A1;TGFB1;RARRES2;IGF2
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	5/77	2.444250e-02	1.173543e-01	0	0	3.209090e+00	1.191032e+01	MDK;IGF2;CNTN1;ANG;THBS4
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	10/227	2.445076e-02	1.173543e-01	0	0	2.139045e+00	7.938195e+00	PPP2CA;TGFB1;RACK1;TNC;LTBP4;ENO1;H3-3A;AGT;RTN4;HSPA1A
GO_Biological_Process_2023	Lysosomal Transport (GO:0007041)	6/105	2.511736e-02	1.202287e-01	0	0	2.803426e+00	1.032837e+01	EHD3;LRP1;PSAP;VPS35;IGF2R;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	14/364	2.528155e-02	1.202287e-01	0	0	1.861792e+00	6.847075e+00	APP;CD74;GSN;TGFB1;FN1;TNC;CLU;AGT;RPS3;CNTN1;VPS35;EMILIN1;EZR;HSPA1A
GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	3/30	2.560904e-02	1.202287e-01	0	0	5.122117e+00	1.877159e+01	PLA2G2A;APOB;AGT
GO_Biological_Process_2023	Cytoplasmic Translational Initiation (GO:0002183)	3/30	2.560904e-02	1.202287e-01	0	0	5.122117e+00	1.877159e+01	EIF4A1;EIF5;EIF6
GO_Biological_Process_2023	Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912)	3/30	2.560904e-02	1.202287e-01	0	0	5.122117e+00	1.877159e+01	C1QTNF3;TGFB1;CLTC
GO_Biological_Process_2023	Positive Regulation Of Cell Communication (GO:0010647)	3/30	2.560904e-02	1.202287e-01	0	0	5.122117e+00	1.877159e+01	TNXB;CLSTN3;CLSTN1
GO_Biological_Process_2023	Positive Regulation Of Phosphate Metabolic Process (GO:0045937)	3/30	2.560904e-02	1.202287e-01	0	0	5.122117e+00	1.877159e+01	APP;ANG;THBS1
GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	5/78	2.567526e-02	1.202287e-01	0	0	3.164968e+00	1.159083e+01	CFH;POLR3B;DHX9;APLP2;YWHAZ
GO_Biological_Process_2023	Negative Regulation Of Protein Modification Process (GO:0031400)	5/78	2.567526e-02	1.202287e-01	0	0	3.164968e+00	1.159083e+01	G6PD;TGFB1;FBLN1;PPIA;CORO1C
GO_Biological_Process_2023	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	5/78	2.567526e-02	1.202287e-01	0	0	3.164968e+00	1.159083e+01	PSMA6;VCP;PRPF19;RPS27A;CTSB
GO_Biological_Process_2023	NADPH Regeneration (GO:0006740)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	G6PD;PGD
GO_Biological_Process_2023	Astrocyte Activation (GO:0048143)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	APP;LRP1
GO_Biological_Process_2023	Cell Projection Assembly (GO:0030031)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	GSN;PARVB
GO_Biological_Process_2023	Myelination In Peripheral Nervous System (GO:0022011)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	PARD3;PRDX6
GO_Biological_Process_2023	Negative Regulation By Host Of Viral Process (GO:0044793)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	PSMC3;LTF
GO_Biological_Process_2023	Negative Regulation Of Complement Activation (GO:0045916)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	SERPING1;C4BPA
GO_Biological_Process_2023	Negative Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	FBLN1;CORO1C
GO_Biological_Process_2023	Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	CD74;P4HB
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	MDK;IGF2
GO_Biological_Process_2023	Positive Regulation Of Viral Entry Into Host Cell (GO:0046598)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	CD74;P4HB
GO_Biological_Process_2023	Protein Heterotetramerization (GO:0051290)	2/12	2.605354e-02	1.202287e-01	0	0	9.206118e+00	3.358025e+01	KRT1;KRT10
GO_Biological_Process_2023	Response To Calcium Ion (GO:0051592)	6/106	2.616362e-02	1.205156e-01	0	0	2.775249e+00	1.011130e+01	FGB;FGA;FGG;AKR1C3;CLU;THBS1
GO_Biological_Process_2023	Actin Cytoskeleton Reorganization (GO:0031532)	4/53	2.638280e-02	1.208611e-01	0	0	3.767839e+00	1.369626e+01	MYH9;FLNA;PARVB;EZR
GO_Biological_Process_2023	Negative Regulation Of Metabolic Process (GO:0009892)	4/53	2.638280e-02	1.208611e-01	0	0	3.767839e+00	1.369626e+01	APOC2;ALDH1A1;ACOT13;APOC3
GO_Biological_Process_2023	Positive Regulation Of Chemokine Production (GO:0032722)	4/53	2.638280e-02	1.208611e-01	0	0	3.767839e+00	1.369626e+01	APP;CD74;CHIA;C5
GO_Biological_Process_2023	Actin Filament Polymerization (GO:0030041)	3/31	2.791526e-02	1.265574e-01	0	0	4.938932e+00	1.767437e+01	GSN;ANG;RAC1
GO_Biological_Process_2023	Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	3/31	2.791526e-02	1.265574e-01	0	0	4.938932e+00	1.767437e+01	APP;RELN;APOE
GO_Biological_Process_2023	Regulation Of Macrophage Activation (GO:0043030)	3/31	2.791526e-02	1.265574e-01	0	0	4.938932e+00	1.767437e+01	CD74;THBS1;HSPD1
