Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),3/29,0.0234098654232118,0.1134408700180692,0,0,5.319394049346879,19.97218490874199,HSP90AA1;HSP90AB1;HSPA1A
GO_Biological_Process_2023,Defense Response To Fungus (GO:0050832),3/29,0.0234098654232118,0.1134408700180692,0,0,5.319394049346879,19.97218490874199,RARRES2;GAPDH;LTF
GO_Biological_Process_2023,Positive Regulation Of Microtubule Polymerization (GO:0031116),3/29,0.0234098654232118,0.1134408700180692,0,0,5.319394049346879,19.97218490874199,RPS3;RAC1;HSPA1A
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),25/766,0.0240702297331597,0.1163338772362921,0,0,1.5804916040579826,5.890143682828636,APP;COL18A1;TNXB;PLG;CLU;THBS1;ACTB;RBBP4;FTH1;LMNA;EMILIN1;RPS9;XRCC6;NPM1;TGFB1;XRCC5;CLEC11A;FN1;IGF2;AKR1C3;HMGA1;DHRS2;AGT;CRLF1;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Inflammatory Response (GO:0050729),6/104,0.0240993837137607,0.1163338772362921,0,0,2.832178001842067,10.5514745968898,APP;DHX9;MDK;SERPINE1;PLA2G2A;AGT
GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),5/77,0.0244425049966477,0.1173543240511373,0,0,3.2090903106898367,11.91031936015206,COL18A1;COL2A1;TGFB1;RARRES2;IGF2
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),5/77,0.0244425049966477,0.1173543240511373,0,0,3.2090903106898367,11.91031936015206,MDK;IGF2;CNTN1;ANG;THBS4
GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),10/227,0.0244507617506147,0.1173543240511373,0,0,2.1390445247488645,7.938195104954904,PPP2CA;TGFB1;RACK1;TNC;LTBP4;ENO1;H3-3A;AGT;RTN4;HSPA1A
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),6/105,0.0251173609630569,0.1202286998515027,0,0,2.8034261858489886,10.328371540492167,EHD3;LRP1;PSAP;VPS35;IGF2R;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),14/364,0.0252815530313627,0.1202286998515027,0,0,1.8617917675544795,6.847074865999838,APP;CD74;GSN;TGFB1;FN1;TNC;CLU;AGT;RPS3;CNTN1;VPS35;EMILIN1;EZR;HSPA1A
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),3/30,0.0256090358757602,0.1202286998515027,0,0,5.122117400419287,18.77158720277481,PLA2G2A;APOB;AGT
GO_Biological_Process_2023,Cytoplasmic Translational Initiation (GO:0002183),3/30,0.0256090358757602,0.1202286998515027,0,0,5.122117400419287,18.77158720277481,EIF4A1;EIF5;EIF6
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),3/30,0.0256090358757602,0.1202286998515027,0,0,5.122117400419287,18.77158720277481,C1QTNF3;TGFB1;CLTC
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),3/30,0.0256090358757602,0.1202286998515027,0,0,5.122117400419287,18.77158720277481,TNXB;CLSTN3;CLSTN1
GO_Biological_Process_2023,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),3/30,0.0256090358757602,0.1202286998515027,0,0,5.122117400419287,18.77158720277481,APP;ANG;THBS1
GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),5/78,0.0256752596405638,0.1202286998515027,0,0,3.164967863403233,11.590832063136832,CFH;POLR3B;DHX9;APLP2;YWHAZ
GO_Biological_Process_2023,Negative Regulation Of Protein Modification Process (GO:0031400),5/78,0.0256752596405638,0.1202286998515027,0,0,3.164967863403233,11.590832063136832,G6PD;TGFB1;FBLN1;PPIA;CORO1C
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),5/78,0.0256752596405638,0.1202286998515027,0,0,3.164967863403233,11.590832063136832,PSMA6;VCP;PRPF19;RPS27A;CTSB
GO_Biological_Process_2023,NADPH Regeneration (GO:0006740),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,G6PD;PGD
GO_Biological_Process_2023,Astrocyte Activation (GO:0048143),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,APP;LRP1
GO_Biological_Process_2023,Cell Projection Assembly (GO:0030031),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,GSN;PARVB
GO_Biological_Process_2023,Myelination In Peripheral Nervous System (GO:0022011),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,PARD3;PRDX6
GO_Biological_Process_2023,Negative Regulation By Host Of Viral Process (GO:0044793),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,PSMC3;LTF
GO_Biological_Process_2023,Negative Regulation Of Complement Activation (GO:0045916),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,SERPING1;C4BPA
GO_Biological_Process_2023,Negative Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900025),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,FBLN1;CORO1C
GO_Biological_Process_2023,Positive Regulation By Symbiont Of Entry Into Host (GO:0075294),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,CD74;P4HB
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Cell Proliferation (GO:1905564),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,MDK;IGF2
GO_Biological_Process_2023,Positive Regulation Of Viral Entry Into Host Cell (GO:0046598),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,CD74;P4HB
GO_Biological_Process_2023,Protein Heterotetramerization (GO:0051290),2/12,0.0260535353554946,0.1202286998515027,0,0,9.206117647058823,33.5802513535305,KRT1;KRT10
GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),6/106,0.026163618605084,0.1205155692157257,0,0,2.775249406175772,10.111303267941777,FGB;FGA;FGG;AKR1C3;CLU;THBS1
GO_Biological_Process_2023,Actin Cytoskeleton Reorganization (GO:0031532),4/53,0.0263827982374397,0.1208610884647738,0,0,3.7678390505138224,13.696257203510791,MYH9;FLNA;PARVB;EZR
GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),4/53,0.0263827982374397,0.1208610884647738,0,0,3.7678390505138224,13.696257203510791,APOC2;ALDH1A1;ACOT13;APOC3
GO_Biological_Process_2023,Positive Regulation Of Chemokine Production (GO:0032722),4/53,0.0263827982374397,0.1208610884647738,0,0,3.7678390505138224,13.696257203510791,APP;CD74;CHIA;C5
GO_Biological_Process_2023,Actin Filament Polymerization (GO:0030041),3/31,0.0279152628076189,0.1265574227076895,0,0,4.938931940700809,17.674371389899825,GSN;ANG;RAC1
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),3/31,0.0279152628076189,0.1265574227076895,0,0,4.938931940700809,17.674371389899825,APP;RELN;APOE
GO_Biological_Process_2023,Regulation Of Macrophage Activation (GO:0043030),3/31,0.0279152628076189,0.1265574227076895,0,0,4.938931940700809,17.674371389899825,CD74;THBS1;HSPD1
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),3/31,0.0279152628076189,0.1265574227076895,0,0,4.938931940700809,17.674371389899825,SERPINE1;THBS1;CORO1C
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),3/31,0.0279152628076189,0.1265574227076895,0,0,4.938931940700809,17.674371389899825,ACTR3;RAC1;CORO1C
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),4/54,0.0280288208541483,0.1265574227076895,0,0,3.692293144208038,13.198183007848952,PIGR;GRB7;EFEMP1;TGFB1
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),4/54,0.0280288208541483,0.1265574227076895,0,0,3.692293144208038,13.198183007848952,RAC1;TLN1;THBS1;CORO1C
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),4/54,0.0280288208541483,0.1265574227076895,0,0,3.692293144208038,13.198183007848952,ATP5F1B;TGFB1;APOE;THBS1
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),5/80,0.0282584443542755,0.1273655690878189,0,0,3.080252764612954,10.985299339000772,TGFB1;LRP1;CLTC;ACTB;SPTBN1
GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),6/109,0.0294747996110186,0.1326102343858888,0,0,2.6940017987685354,9.494254025681707,PPP2CA;APP;LRP1;RACK1;GPC3;NOTUM
GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,CFH;C4BPA
GO_Biological_Process_2023,Regulation Of Nitrogen Compound Metabolic Process (GO:0051171),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,VPS35;APOE
GO_Biological_Process_2023,Response To Progesterone (GO:0032570),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,TGFB1;THBS1
GO_Biological_Process_2023,Glomerular Filtration (GO:0003094),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,XPNPEP3;JCHAIN
GO_Biological_Process_2023,Negative Regulation Of Cell Activation (GO:0050866),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,EMILIN1;F2
GO_Biological_Process_2023,Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,HSPA5;RACK1
GO_Biological_Process_2023,Positive Regulation Of Keratinocyte Differentiation (GO:0045618),2/13,0.0303620922320645,0.1349128303244564,0,0,8.368770053475936,29.24517254885113,MACROH2A2;MACROH2A1
GO_Biological_Process_2023,Carboxylic Acid Metabolic Process (GO:0019752),3/33,0.0328473386476204,0.1444249242985407,0,0,4.609198113207548,15.744488634901204,GLUD1;GSTO1;SLC2A1
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),3/33,0.0328473386476204,0.1444249242985407,0,0,4.609198113207548,15.744488634901204,TGFB1;APOE;THBS1
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),3/33,0.0328473386476204,0.1444249242985407,0,0,4.609198113207548,15.744488634901204,HSP90AB1;TGFB1;PPIA
GO_Biological_Process_2023,Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),3/33,0.0328473386476204,0.1444249242985407,0,0,4.609198113207548,15.744488634901204,CEMIP;GSTO1;F2
GO_Biological_Process_2023,Positive Regulation Of Small Molecule Metabolic Process (GO:0062013),3/33,0.0328473386476204,0.1444249242985407,0,0,4.609198113207548,15.744488634901204,APP;APOA1;APOE
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),3/33,0.0328473386476204,0.1444249242985407,0,0,4.609198113207548,15.744488634901204,APOE;CLU;RTN4
GO_Biological_Process_2023,Negative Regulation Of Defense Response (GO:0031348),6/112,0.033049897297538,0.1450619401453894,0,0,2.617353112535293,8.92448527921587,C1QTNF3;C1QBP;APOA1;VPS35;APOE;YWHAZ
GO_Biological_Process_2023,Purine Ribonucleotide Metabolic Process (GO:0009150),5/84,0.0339043755799267,0.1485531438737208,0,0,2.923690683304337,9.894386755104003,ACLY;HSPA8;OLA1;RAN;HSPA1A
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,CD74;PLA2G2A
GO_Biological_Process_2023,Ceramide Transport (GO:0035627),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,PSAP;PLTP
GO_Biological_Process_2023,Copper Ion Homeostasis (GO:0055070),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,APP;ARF1
GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,ETFB;DHRS2
GO_Biological_Process_2023,Establishment Of Spindle Localization (GO:0051293),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,DYNC1H1;KPNB1
GO_Biological_Process_2023,Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,EIF5;EIF6
GO_Biological_Process_2023,Hyaluronan Metabolic Process (GO:0030212),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,CEMIP;TGFB1
GO_Biological_Process_2023,Microvillus Assembly (GO:0030033),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,RAP1B;EZR
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,LRP1;SERPINE1
GO_Biological_Process_2023,Positive Regulation Of Cytoplasmic Translation (GO:2000767),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,PKM;DHX9
GO_Biological_Process_2023,Positive Regulation Of Exosomal Secretion (GO:1903543),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,SDC4;SDC1
GO_Biological_Process_2023,Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,APP;RELN
GO_Biological_Process_2023,Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,CD74;DHX9
GO_Biological_Process_2023,Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,HSPA5;HYOU1
GO_Biological_Process_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,VCP;ENO1
GO_Biological_Process_2023,Regulation Of Carbohydrate Catabolic Process (GO:0043470),2/14,0.0349304458732517,0.148898426052929,0,0,7.670980392156863,25.731509437504265,EIF6;PGAM1
GO_Biological_Process_2023,Regulation Of Phagocytosis (GO:0050764),4/58,0.0352141719393724,0.1496007473437866,0,0,3.4180894842833376,11.437975624500403,AHSG;LMAN2;RACK1;APOA1
GO_Biological_Process_2023,Glycosaminoglycan Biosynthetic Process (GO:0006024),4/58,0.0352141719393724,0.1496007473437866,0,0,3.4180894842833376,11.437975624500403,EXT1;UGDH;CEMIP;B4GAT1
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),5/85,0.0354173715773698,0.1496849614995144,0,0,2.8869964454976302,9.644164223240075,DYNC1H1;VCP;FLNA;KPNB1;RAN
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),5/85,0.0354173715773698,0.1496849614995144,0,0,2.8869964454976302,9.644164223240075,ATP5F1B;TGFB1;RAC1;THBS1;AGT
GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),3/34,0.0354720624468034,0.1496849614995144,0,0,4.460286062081559,14.8929391649397,VPS35;CLU;HSPD1
GO_Biological_Process_2023,Cellular Response To Glucose Stimulus (GO:0071333),3/34,0.0354720624468034,0.1496849614995144,0,0,4.460286062081559,14.8929391649397,RACK1;PCK2;RAB11B
GO_Biological_Process_2023,Sterol Metabolic Process (GO:0016125),4/60,0.0391704251721034,0.1644081742505976,0,0,3.295677136102668,10.677444455230374,APOA1;LCAT;APOE;APOB
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,RPS3;CLU
GO_Biological_Process_2023,Regulation Of Multicellular Organism Growth (GO:0040014),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,GDF15;PPIB
GO_Biological_Process_2023,Renal Filtration (GO:0097205),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,XPNPEP3;JCHAIN
GO_Biological_Process_2023,Endoplasmic Reticulum To Cytosol Transport (GO:1903513),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,VCP;HSP90B1
GO_Biological_Process_2023,Gas Transport (GO:0015669),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,HBE1;HBB
GO_Biological_Process_2023,Glycosaminoglycan Catabolic Process (GO:0006027),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,CEMIP;TGFB1
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,THBS1;CORO1C
GO_Biological_Process_2023,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,THBS1;CORO1C
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,APOE;F2
GO_Biological_Process_2023,Nucleotide-Sugar Biosynthetic Process (GO:0009226),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,UGDH;NANS
GO_Biological_Process_2023,Regulation Of Amyloid Fibril Formation (GO:1905906),2/15,0.0397455944112776,0.1644081742505976,0,0,7.080542986425339,22.83656570760589,APP;CLU
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),5/88,0.040203561295592,0.1657573059973999,0,0,2.782218923085708,8.94149433433309,APOH;RAC1;APOE;THBS1;AGT
GO_Biological_Process_2023,Negative Regulation Of Neuron Death (GO:1901215),5/88,0.040203561295592,0.1657573059973999,0,0,2.782218923085708,8.94149433433309,MDK;VPS35;APOE;CLU;CRLF1
GO_Biological_Process_2023,Ribonucleoprotein Complex Biogenesis (GO:0022613),6/118,0.0410154975952952,0.1678102169182194,0,0,2.476374278927723,7.909057280897353,RPS14;RPS25;RPS9;NPM1;RPS16;RPS13
GO_Biological_Process_2023,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),3/36,0.0410351027454095,0.1678102169182194,0,0,4.189536878216123,13.378562965403754,CEMIP;TGFB1;PARD3
GO_Biological_Process_2023,Neural Crest Cell Migration (GO:0001755),3/36,0.0410351027454095,0.1678102169182194,0,0,4.189536878216123,13.378562965403754,SEMA3B;FN1;CORO1C
GO_Biological_Process_2023,Positive Regulation Of RNA Splicing (GO:0033120),3/36,0.0410351027454095,0.1678102169182194,0,0,4.189536878216123,13.378562965403754,NCL;PRDX6;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Interferon-Beta Production (GO:0032728),3/36,0.0410351027454095,0.1678102169182194,0,0,4.189536878216123,13.378562965403754,HSP90AA1;POLR3B;DHX9
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),4/61,0.04123981988987,0.1681007245105722,0,0,3.237692339596035,10.322899567226315,CLSTN3;CLSTN1;RAC1;AGT
GO_Biological_Process_2023,Positive Regulation Of Interleukin-8 Production (GO:0032757),4/61,0.04123981988987,0.1681007245105722,0,0,3.237692339596035,10.322899567226315,CD74;SERPINE1;CNTN1;HSPA1A
GO_Biological_Process_2023,ERAD Pathway (GO:0036503),5/89,0.0418819465730138,0.1701665519081258,0,0,2.748956217558113,8.722164321538914,VCP;PSMC6;HSPA5;MAN1A1;HSP90B1
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),5/89,0.0418819465730138,0.1701665519081258,0,0,2.748956217558113,8.722164321538914,COL1A1;CEMIP;COL2A1;WDR1;EML2
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),6/119,0.0424509515071206,0.1722002307103363,0,0,2.454333340340109,7.75423536293322,PKM;MDK;SERPINE1;CNTN1;EMILIN1;THBS1
GO_Biological_Process_2023,Glycerophospholipid Metabolic Process (GO:0006650),4/62,0.0433700801288396,0.1756453325668787,0,0,3.18170701883101,9.984150406256404,PLA2G2A;APOA1;LCAT;PRDX6
GO_Biological_Process_2023,Regulation Of Ossification (GO:0030278),3/37,0.0439715543613759,0.1766588805413106,0,0,4.066107103218646,12.703382011695336,MDK;AHSG;NOTUM
GO_Biological_Process_2023,Melanosome Organization (GO:0032438),3/37,0.0439715543613759,0.1766588805413106,0,0,4.066107103218646,12.703382011695336,TYRP1;AP1B1;APOE
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),3/37,0.0439715543613759,0.1766588805413106,0,0,4.066107103218646,12.703382011695336,APOH;APOE;THBS1
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),3/37,0.0439715543613759,0.1766588805413106,0,0,4.066107103218646,12.703382011695336,OGN;ANG;APOE
GO_Biological_Process_2023,Positive Regulation Of Signaling (GO:0023056),3/37,0.0439715543613759,0.1766588805413106,0,0,4.066107103218646,12.703382011695336,TNXB;CLSTN3;CLSTN1
GO_Biological_Process_2023,"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,DHX9;SRSF1
GO_Biological_Process_2023,Cellular Response To Gamma Radiation (GO:0071480),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,XRCC6;XRCC5
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Production (GO:0071634),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,SERPINF2;FN1
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,GLUD1;ALDH1L1
GO_Biological_Process_2023,Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,TGFB1;HLA-A
GO_Biological_Process_2023,Neuron Projection Organization (GO:0106027),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,APP;ARF1
GO_Biological_Process_2023,Nuclear Migration (GO:0007097),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,DYNC1H1;LMNA
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,VTN;MDK
GO_Biological_Process_2023,Protein Localization To Endoplasmic Reticulum (GO:0070972),2/16,0.0447949704342574,0.1774163002238701,0,0,6.574453781512605,20.41801427159936,HSPA5;UBAC2
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),5/91,0.0453640421293215,0.1793876823195656,0,0,2.6847514603769427,8.304031606052906,LRP1;MDK;RAC1;EZR;CLU
GO_Biological_Process_2023,Regulation Of Cellular Component Organization (GO:0051128),7/153,0.0462264527099472,0.1825110338548153,0,0,2.2176940639269405,6.817641911333173,RAP1B;HSPA8;HSP90AA1;TNC;LTBP4;APOE;AGT
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),8/186,0.0467245225517731,0.1841883608428047,0,0,2.080394733313668,6.373260439459894,APP;TGFB1;HSP90AB1;LRP1;SUB1;RACK1;EMILIN1;APOE
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),6/122,0.0469451925237662,0.1847341046955891,0,0,2.390490621672537,7.311971694459568,NPM1;EIF6;IGF2;PLXNB2;EEF2;THBS1
GO_Biological_Process_2023,Regulation Of Protein Import Into Nucleus (GO:0042306),3/38,0.047009871572635,0.1847341046955891,0,0,3.949730458221024,12.075896683763617,TGFB1;FLNA;RAN
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),5/92,0.0471679613595664,0.1850661822454126,0,0,2.6537560603584462,8.104678224389898,COL1A1;CEMIP;COL2A1;WDR1;EML2
GO_Biological_Process_2023,Negative Regulation Of Cell Death (GO:0060548),4/64,0.0478129936043395,0.1873047958176228,0,0,3.0753349093774625,9.350426147214309,PSMC5;ALB;VPS35;CCN2
GO_Biological_Process_2023,Organonitrogen Compound Biosynthetic Process (GO:1901566),6/123,0.048506296603664,0.1897252503238182,0,0,2.3699372677995005,7.171576308821424,B4GAT1;AKR1A1;APOA1;LCAT;APOE;ASS1
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),5/93,0.0490139003674678,0.1902328716668125,0,0,2.6234651012494616,7.911456048374088,APP;HSP90AA1;HSP90AB1;TGFB1;RACK1
GO_Biological_Process_2023,Regulation Of Cellular Respiration (GO:0043457),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,VCP;SHMT2
GO_Biological_Process_2023,Cellular Response To dsRNA (GO:0071359),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,NPM1;DHX9
GO_Biological_Process_2023,Cellular Response To Unfolded Protein (GO:0034620),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,HSPD1;HSPA1A
GO_Biological_Process_2023,Central Nervous System Neuron Development (GO:0021954),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,HSP90AA1;HSP90AB1
GO_Biological_Process_2023,"Retrograde Protein Transport, ER To Cytosol (GO:0030970)",2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,VCP;HSP90B1
GO_Biological_Process_2023,"mRNA Cis Splicing, Via Spliceosome (GO:0045292)",2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,SRSF1;HNRNPC
GO_Biological_Process_2023,Neuron Maturation (GO:0042551),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,C3;APP
GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,G6PD;IDH1
GO_Biological_Process_2023,Positive Regulation Of Glial Cell Differentiation (GO:0045687),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,TGFB1;MDK
GO_Biological_Process_2023,Positive Regulation Of Macrophage Activation (GO:0043032),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,THBS1;HSPD1
GO_Biological_Process_2023,Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,PLA2G2A;APOB
GO_Biological_Process_2023,Purine-Containing Compound Biosynthetic Process (GO:0072522),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,SHMT2;PAICS
GO_Biological_Process_2023,Receptor Recycling (GO:0001881),2/17,0.0500664284872457,0.1902328716668125,0,0,6.135843137254902,18.37319682657696,EHD3;RAB11B
