"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","Null_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0613107062389595,20.5998663046321,-2.13780401627686,0.0587169487251637,0.32656982281266,-4.49096449281786,"O43324",9,-1.96665321405916,0.0720105032017806,0.343936123987977,0.0613107062389631,"Non-significant",0.463522207357031,"EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","O43324"
0.119296788321776,19.1537684282997,2.17669464444497,0.0550072461216252,0.316126549108928,-4.43024746170721,"P49427",4,1.96492782591557,0.0722296438529444,0.344737067990442,-0.119296788321773,"Non-significant",0.462512016394262,"CDC34","Ubiquitin-conjugating enzyme E2 R1","P49427"
0.0724350447886621,22.0930508845299,1.6874052766939,0.122947657308243,0.442716350396144,-5.16025241253446,"P02671",37,1.96257014766011,0.0725300828896435,0.345502941388624,-0.0724350447886692,"Non-significant",0.461548250971661,"FGA","Fibrinogen alpha chain","P02671"
0.048656277398937,21.122510270602,1.66735814131392,0.126938121042474,0.45105637877133,-5.18824489897751,"P35222",27,1.96164795703208,0.072647909926365,0.345502941388624,-0.0486562773989405,"Non-significant",0.461548250971661,"CTNNB1","Catenin beta-1","P35222"
-0.155119244081348,18.7142231929612,-1.85131843111626,0.0943595862826693,0.400364635952091,-4.92498010135064,"Q5VW38",6,-1.96232097231202,0.0725619023509816,0.345502941388624,0.155119244081348,"Non-significant",0.461548250971661,"GPR107","Protein GPR107","Q5VW38"
0.268439652393003,17.5503623288922,2.20719262116892,0.0522570201507352,0.310163234747632,-4.38238205685766,"Q9GZP9",1,1.96236620343043,0.0725561254259204,0.345502941388624,-0.268439652393003,"Non-significant",0.461548250971661,"DERL2","Derlin-2","Q9GZP9"
-0.0949034222822043,18.6739963422752,-1.84989185098261,0.0945794983901148,0.400364635952091,-4.92707362514828,"Q9NQZ2",10,-1.96186322378328,0.0726203898561531,0.345502941388624,0.0949034222822043,"Non-significant",0.461548250971661,"UTP3","Something about silencing protein 10","Q9NQZ2"
-0.0970118275499772,18.166971941193,-2.21059223760561,0.0519588031171389,0.309631567634074,-4.37703333511008,"O00255",5,-1.9607200439547,0.0727666456733876,0.345822193374021,0.0970118275499736,"Non-significant",0.461147139024536,"MEN1","Menin","O00255"
-0.21974372764473,17.8152768080317,-2.04491053340901,0.0685721557270161,0.348631070986594,-4.63441161496619,"O15120",2,-1.95869417259497,0.0730264961493842,0.346450771363157,0.219743727644726,"Non-significant",0.460358467384723,"AGPAT2","1-acyl-sn-glycerol-3-phosphate acyltransferase beta","O15120"
0.0776460887767456,18.9718376881568,2.02440852435257,0.070950071876923,0.353747344975641,-4.6657475580628,"Q13685",8,1.9586714865937,0.0730294108142568,0.346450771363157,-0.0776460887767492,"Non-significant",0.460358467384723,"AAMP","Angio-associated migratory cell protein","Q13685"
-0.0498406826993332,17.5214704874432,-1.93738728810662,0.0819381281569362,0.380776529378972,-4.79732399041829,"Q86VS8",13,-1.95745966346915,0.0731852595452155,0.346450771363157,0.0498406826993403,"Non-significant",0.460358467384723,"HOOK3","Protein Hook homolog 3","Q86VS8"
0.137702539116667,16.9075178948046,2.277563650602,0.0464090665135427,0.297210326613718,-4.27115627343165,"Q8TF46",3,1.95748258012278,0.0731823094746444,0.346450771363157,-0.137702539116674,"Non-significant",0.460358467384723,"DIS3L","DIS3-like exonuclease 1","Q8TF46"
-0.0780493445244446,18.6441010882489,-1.86424762329086,0.0923880166264699,0.397363350073155,-4.90597210200353,"Q9NPL8",11,-1.95727436673784,0.0732091168855738,0.346450771363157,0.0780493445244481,"Non-significant",0.460358467384723,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","Q9NPL8"
1.14314390724907,15.604236045325,1.7610058745577,0.109252558775869,0.423851788784708,-5.05597110547813,"Q9UPS8",1,1.95758075361978,0.0731696727950392,0.346450771363157,-1.14314390724907,"Non-significant",0.460358467384723,"ANKRD26","Ankyrin repeat domain-containing protein 26","Q9UPS8"
-0.161928386434425,17.9139536415318,-1.83618850651323,0.0967162234171029,0.404553940772788,-4.9471447561132,"Q9BWJ5",6,-1.95672570989457,0.0732797995004492,0.346540533840868,0.161928386434422,"Non-significant",0.460245959915502,"SF3B5","Splicing factor 3B subunit 5","Q9BWJ5"
-0.096462532430035,19.0401072706856,-2.55614329951722,0.0289213371295878,0.244436656505385,-3.82227954626803,"Q7Z4H3",4,-1.95524646927602,0.0734706802441743,0.347198186400714,0.096462532430035,"Non-significant",0.459422552038805,"HDDC2","5'-deoxynucleotidase HDDC2","Q7Z4H3"
-0.081206871862026,18.7063469067577,-1.77696559963762,0.106472879894651,0.420225825034206,-5.03305760639031,"Q8TE96",15,-1.95420011467725,0.0736059771545079,0.347592426294826,0.0812068718620296,"Non-significant",0.458929694979985,"DQX1","ATP-dependent RNA helicase DQX1","Q8TE96"
0.0475976336645125,22.6063433166529,1.6645046959308,0.127515499282641,0.45105637877133,-5.19221444103305,"O43175",26,1.95285454807389,0.0737802993953447,0.348170272005778,-0.0475976336645232,"Non-significant",0.458208313215854,"PHGDH","D-3-phosphoglycerate dehydrogenase","O43175"
-0.247236400120688,17.3673729602031,-1.95796607883821,0.0792037044218995,0.373500368283707,-4.76642599689583,"O00712",2,-1.95019955510478,0.0741253740998181,0.348201734333969,0.247236400120681,"Non-significant",0.458169070065912,"NFIC","Nuclear factor 1 C-type","O00712"
0.102714695121133,17.417242186653,1.87884338073401,0.0902083066238979,0.393305385557764,-4.88444070998391,"O75376",8,1.95003806079013,0.0741464115575571,0.348201734333969,-0.102714695121129,"Non-significant",0.458169070065912,"NCOR1","Nuclear receptor corepressor 1","O75376"
0.0639382739682546,17.9735355774629,1.70376896487939,0.11977476889071,0.437831061443109,-5.13726999127439,"O95071",24,1.94999639037542,0.074151840746918,0.348201734333969,-0.0639382739682546,"Non-significant",0.458169070065912,"UBR5","E3 ubiquitin-protein ligase UBR5","O95071"
0.0394350842921369,20.9203933403081,1.65444378726736,0.129570159852631,0.453940514003788,-5.206180764789,"O95394",24,1.94960641586651,0.0742026677553958,0.348201734333969,-0.0394350842921405,"Non-significant",0.458169070065912,"PGM3","Phosphoacetylglucosamine mutase","O95394"
0.0517052762896704,18.1342158762692,2.05523587168116,0.0674034175629815,0.345764966285462,-4.61858397839698,"P40222",11,1.95086671001975,0.074038523562566,0.348201734333969,-0.0517052762896668,"Non-significant",0.458169070065912,"TXLNA","Alpha-taxilin","P40222"
-0.085498474276676,19.4248260773611,-2.41082742879267,0.0370302781724006,0.270010766086242,-4.05791465115078,"Q6P1L8",5,-1.95203955100953,0.0738860689889426,0.348201734333969,0.0854984742766796,"Non-significant",0.458169070065912,"MRPL14","39S ribosomal protein L14, mitochondrial","Q6P1L8"
-0.0452879726155864,21.5794702537051,-1.58750808382175,0.144011210101252,0.479155471146221,-5.29788377426227,"Q92499",40,-1.95048174216793,0.0740886274513124,0.348201734333969,0.0452879726155828,"Non-significant",0.458169070065912,"DDX1","ATP-dependent RNA helicase DDX1","Q92499"
0.0681790881300053,18.4456772364265,2.0203813147087,0.0714262611696476,0.355562706588308,-4.67188835103514,"Q9Y4X5",9,1.94989748480487,0.0741647284982721,0.348201734333969,-0.0681790881300124,"Non-significant",0.458169070065912,"ARIH1","E3 ubiquitin-protein ligase ARIH1","Q9Y4X5"
0.0812931738157765,18.0752516726701,1.84468881648019,0.0953855935740214,0.401763519352889,-4.93470272614392,"Q9Y2U8",11,1.94876516305206,0.0743124206525699,0.348472729736089,-0.0812931738157836,"Non-significant",0.457831202611979,"LEMD3","Inner nuclear membrane protein Man1","Q9Y2U8"
-0.0954263114515719,20.2386757231797,-2.20737942398493,0.0522405908186502,0.310163234747632,-4.38208822157335,"Q8WVJ2",5,-1.94672623680614,0.0745790447025469,0.349478446539697,0.0954263114515754,"Non-significant",0.456579603430509,"NUDCD2","NudC domain-containing protein 2","Q8WVJ2"
0.284277798122268,18.2011784739033,1.89151332550421,0.0883550784990509,0.391023837812116,-4.86568826280318,"P02792",2,1.94613094447175,0.0746570546001797,0.349599526817473,-0.284277798122261,"Non-significant",0.45642916385428,"FTL","Ferritin light chain","P02792"
-0.240025345157481,17.1068350853456,-2.35414425418232,0.0407680469944125,0.282420730305966,-4.1489968461582,"Q6ZSJ8",1,-1.94506979054403,0.0747962988549096,0.350006982281249,0.240025345157481,"Non-significant",0.455923291832664,"C1orf122","Uncharacterized protein C1orf122","Q6ZSJ8"
0.054566560629052,22.1776872160769,1.64696238051396,0.131117255019849,0.455950558322785,-5.21653595820519,"P02679",32,1.9442060345009,0.0749098164501403,0.350049288725516,-0.0545665606290626,"Non-significant",0.455870800465677,"FGG","Fibrinogen gamma chain","P02679"
-0.134586991647303,18.280422585305,-2.28883124042753,0.0455337380752528,0.293951424703535,-4.25325215149633,"Q13643",3,-1.94424770255956,0.0749043366745129,0.350049288725516,0.1345869916473,"Non-significant",0.455870800465677,"FHL3","Four and a half LIM domains protein 3","Q13643"
-0.451590219561446,17.7827601441888,-1.7881426078857,0.104564950198491,0.417777008756462,-5.01694921484827,"Q15517",2,-1.94352587897745,0.0749993158506024,0.350223286073092,0.451590219561442,"Non-significant",0.455654981391241,"CDSN","Corneodesmosin","Q15517"
-0.14592279087455,17.046389040015,-1.97307421130498,0.0772510413379789,0.368843641439806,-4.74365431207724,"Q9GZR2",4,-1.94292461969822,0.0750785152049446,0.350348976593547,0.14592279087455,"Non-significant",0.455499146788714,"REXO4","RNA exonuclease 4","Q9GZR2"
0.144439489193385,16.8667323906274,2.17985067959435,0.0547162951887934,0.315617556850288,-4.42530420038321,"Q8N3E9",3,1.94209691682696,0.0751876677249011,0.350614169397747,-0.144439489193385,"Non-significant",0.455170536710829,"PLCD3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3","Q8N3E9"
0.124285010208773,17.4716584051763,1.85014562103083,0.0945403441941916,0.400364635952091,-4.92670126973379,"Q96HY7",7,1.94130803773077,0.0752918358029463,0.350855766144328,-0.124285010208769,"Non-significant",0.454871381657367,"DHTKD1","Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial","Q96HY7"
0.108172832828124,20.2745259568341,2.96207952448923,0.0144937438465339,0.175311511761054,-3.15427804108993,"E5RFV3",3,1.94026373765925,0.0754299346223625,0.351255032595171,-0.108172832828124,"Non-significant",0.454377444702081,"SREK1","Splicing regulatory glutamine/lysine-rich protein 1","E5RFV3"
0.0841635689326026,19.1590370762801,2.41506052242282,0.0367650501123356,0.269715259988304,-4.05109198986793,"P63098",5,1.93895958696238,0.0756027222632109,0.351571021433571,-0.0841635689326026,"Non-significant",0.453986929247168,"PPP3R1","Calcineurin subunit B type 1","P63098"
-0.231293139046379,15.6844616900692,-2.42040072774444,0.0364331185157786,0.268579017793435,-4.04248103735378,"Q76L83",1,-1.93918077529437,0.0755733913766127,0.351571021433571,0.231293139046375,"Non-significant",0.453986929247168,"ASXL2","Putative Polycomb group protein ASXL2","Q76L83"
-0.0761551038212183,23.4359397208086,-1.93846149490161,0.0817932281255876,0.380776529378972,-4.79571458018388,"SODC_HUMAN",9,-1.93851318298591,0.0756619498607232,0.351602445226565,0.0761551038212147,"Non-significant",0.453948113277699,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN"
-0.0723620189061549,18.7832543909732,-1.96407910403091,0.0784080941380419,0.37171013865786,-4.75722098914234,"Q9NRZ7",9,-1.93681203425351,0.0758880433670229,0.352408716980194,0.0723620189061513,"Non-significant",0.452953357667549,"AGPAT3","1-acyl-sn-glycerol-3-phosphate acyltransferase gamma","Q9NRZ7"
-0.10634775887554,19.0109642478196,-1.85276297484746,0.094137387950565,0.400364635952091,-4.92285944684176,"Q93096",8,-1.93615222418361,0.0759759028251583,0.352572385617303,0.106347758875536,"Non-significant",0.452751705773698,"PTP4A1","Protein tyrosine phosphatase type IVA 1","Q93096"
0.103271382071835,17.5988711824675,1.90622190895111,0.0862481840192069,0.387625138237898,-4.84384747491499,"Q13469",7,1.93504466765689,0.0761235931587095,0.352910787900074,-0.103271382071842,"Non-significant",0.452335065771897,"NFATC2","Nuclear factor of activated T-cells, cytoplasmic 2","Q13469"
-0.0875622063540398,20.3494117266614,-1.84041702293543,0.0960521637316743,0.403051597345801,-4.94095880681342,"Q15102",10,-1.93481571729232,0.0761541559921664,0.352910787900074,0.0875622063540433,"Non-significant",0.452335065771897,"PAFAH1B3","Platelet-activating factor acetylhydrolase IB subunit alpha1","Q15102"
-0.161706096567443,17.9033567593975,-2.04755542693393,0.0682709558045344,0.34842625654698,-4.63036018378967,"Q9BSY4",3,-1.93344480504194,0.0763373958279201,0.353515473008219,0.161706096567446,"Non-significant",0.451591572828821,"CHCHD5","Coiled-coil-helix-coiled-coil-helix domain-containing protein 5","Q9BSY4"
0.0690275679153345,20.9154254910091,2.2374116328224,0.0496631914502132,0.305460003264231,-4.33474807029037,"O95168",7,1.93223404116774,0.0764995655132856,0.353945013376909,-0.0690275679153309,"Non-significant",0.45106420193422,"NDUFB4","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4","O95168"
-0.0421491768343465,19.8196977781239,-1.67538976596516,0.125325583997001,0.447896927127414,-5.17705187408127,"Q9NYB0",22,-1.93196391411423,0.076535789342358,0.353945013376909,0.0421491768343465,"Non-significant",0.45106420193422,"TERF2IP","Telomeric repeat-binding factor 2-interacting protein 1","Q9NYB0"
0.218511907122803,16.3815423992848,2.54907332718562,0.029271627773942,0.245004955423927,-3.83380494314318,"A0A087WTA5",1,1.93044429782209,0.076739861570857,0.354399595028472,-0.21851190712281,"Non-significant",0.450506783051918,"EIF2B4","Translation initiation factor eIF-2B subunit delta","A0A087WTA5"
-0.0519224789206625,20.2745846302304,-1.75987464995572,0.109452080193248,0.423917648280108,-5.05759125246384,"Q07960",17,-1.9306790846497,0.0767082990859304,0.354399595028472,0.0519224789206625,"Non-significant",0.450506783051918,"ARHGAP1","Rho GTPase-activating protein 1","Q07960"
0.186810156768015,16.8230025434083,1.85199451039681,0.0942555319740832,0.400364635952091,-4.92398768310578,"Q9NZI7",4,1.92985574166915,0.0768190336685869,0.35452089849394,-0.186810156768011,"Non-significant",0.450358158695071,"UBP1","Upstream-binding protein 1","Q9NZI7"
0.324037379099416,16.2907921098038,1.83201469500789,0.0973758531656162,0.405389310613605,-4.95324405607362,"Q7L273",2,1.92853931391633,0.0769963891943218,0.355053530617804,-0.324037379099416,"Non-significant",0.449706164411642,"KCTD9","BTB/POZ domain-containing protein KCTD9","Q7L273"
-0.176756893303267,19.2944532046679,-1.97453200170983,0.0770650442664746,0.368843641439806,-4.74145320188177,"Q969X1",3,-1.92821294688109,0.0770404168808068,0.355053530617804,0.17675689330326,"Non-significant",0.449706164411642,"TMBIM1","Protein lifeguard 3","Q969X1"
0.129395434931897,16.2605080896649,2.03599116995442,0.069597220043124,0.351133273189558,-4.64805934427927,"Q86YT6",4,1.92746148660877,0.077141878269364,0.355276787823373,-0.129395434931901,"Non-significant",0.449433166418737,"MIB1","E3 ubiquitin-protein ligase MIB1","Q86YT6"
-0.0571593333845897,20.6859104548089,-1.68750611942485,0.122927873599138,0.442716350396144,-5.16011114541078,"P43155",22,-1.92278225230043,0.0777764195616397,0.357953150743508,0.0571593333845897,"Non-significant",0.446173810520914,"CRAT","Carnitine O-acetyltransferase","P43155"
0.115151538078088,17.999777891863,1.9013793732278,0.0869366093495937,0.389413248162853,-4.85104650567561,"P05423",6,1.92156569979495,0.0779421738855733,0.358469805907499,-0.115151538078088,"Non-significant",0.445547419298849,"POLR3D","DNA-directed RNA polymerase III subunit RPC4","P05423"
-0.0901937260292343,18.6345035808354,-2.058034216908,0.0670899456124467,0.345718124965021,-4.61428918570267,"Q9NQ88",6,-1.92022062917875,0.0781258146688018,0.359067958913334,0.0901937260292414,"Non-significant",0.444823346998607,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","Q9NQ88"
-0.031479974445773,22.0292982281341,-1.39459223344866,0.193854582553049,0.550432015969484,-5.54924626044739,"Q99798",59,-1.9181405799433,0.078410580127357,0.360129744642508,0.0314799744457765,"Non-significant",0.44354100692469,"ACO2","Aconitate hydratase, mitochondrial","Q99798"
-0.138314292875709,16.9819022283296,-2.19150831586324,0.053654393580118,0.31252602472941,-4.40702476865155,"Q8WV60",3,-1.91649682342941,0.0786362864617865,0.360919010671528,0.138314292875712,"Non-significant",0.44259024176344,"PTCD2","Pentatricopeptide repeat-containing protein 2, mitochondrial","Q8WV60"
-0.122817339919479,19.7887485827125,-2.06235857512301,0.0666082546874934,0.344931927867769,-4.60764797717397,"Q9BWH2",4,-1.91429596657264,0.0789394186040002,0.362062316266533,0.122817339919475,"Non-significant",0.441216674545477,"FUNDC2","FUN14 domain-containing protein 2","Q9BWH2"
-0.0608051252307718,19.6729674362952,-1.66422039560561,0.127573155072868,0.45105637877133,-5.19260973863248,"P49589",25,-1.91308534261791,0.0791066170729018,0.362581012999668,0.0608051252307789,"Non-significant",0.440594942009327,"CARS1","Cysteine--tRNA ligase, cytoplasmic","P49589"
-0.142602802822129,16.8310653582366,-2.75365037074118,0.0206580992394744,0.214315132238707,-3.49843885958451,"P15151",2,-1.91263443087348,0.0791689748292933,0.362618797218793,0.142602802822129,"Non-significant",0.440549686956436,"PVR","Poliovirus receptor","P15151"
0.404629707899041,16.253947950278,1.85314101504497,0.0940793182882584,0.400364635952091,-4.92230433943061,"A0A2R8Y648",1,1.91214669980822,0.0792364749673485,0.362680067456422,-0.404629707899037,"Non-significant",0.440476312165804,"GCLC","Gamma-ECS","A0A2R8Y648"
-0.213330967848263,16.0501733323134,-1.9988130193317,0.0740284699747985,0.362195526686222,-4.70469331636514,"Q9UBQ6",2,-1.91096605959157,0.0794000887793745,0.363180883898012,0.213330967848259,"Non-significant",0.439877018730507,"EXTL2","Exostosin-like 2","Q9UBQ6"
-0.062635809463913,19.7558219936486,-1.84111672995478,0.0959426871245262,0.403051597345801,-4.93993454805518,"Q16222",12,-1.90990779284254,0.0795470061388383,0.36360469859233,0.0626358094639095,"Non-significant",0.439370513350133,"UAP1","UDP-N-acetylhexosamine pyrophosphorylase","Q16222"
-0.0835146489207474,19.0006210073903,-1.91469978873916,0.0850551936301191,0.385882083692852,-4.83122451871842,"Q4VC44",8,-1.90920795487738,0.0796442997431444,0.363751210545969,0.083514648920751,"Non-significant",0.439195552693157,"FLYWCH2","FLYWCH family member 2","Q4VC44"
-0.430514539932538,15.3191732374308,-1.82986222087077,0.0977176532369029,0.405955359169551,-4.95638694124815,"Q9BYX2",1,-1.908896563085,0.0796876252919688,0.363751210545969,0.43051453993254,"Non-significant",0.439195552693157,"TBC1D2","TBC1 domain family member 2A","Q9BYX2"
0.194415670229446,16.2208534966456,2.07627957698508,0.0650798506342482,0.341236368622924,-4.58623304549761,"Q8TEA7",2,1.90795763387438,0.079818393640207,0.364100106046989,-0.194415670229457,"Non-significant",0.43877919457439,"TBCK","TBC domain-containing protein kinase-like protein","Q8TEA7"
0.325030210141406,17.3485509410014,1.71625937887424,0.117403010828935,0.432500041541888,-5.1196482890676,"Q5XKE5",6,1.90491986841342,0.0802428182055129,0.365787159724586,-0.32503021014141,"Non-significant",0.436771543689107,"KRT79","Keratin, type II cytoskeletal 79","Q5XKE5"
0.0895031832414332,22.8749269860489,1.74497329003862,0.11211158685612,0.42748077300161,-5.07888353758666,"P10606",13,1.9042736559351,0.0803333696649181,0.365950992606809,-0.0895031832414475,"Non-significant",0.436577070522262,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","P10606"
0.124703391571934,16.3012400875957,2.0320594207948,0.0700536818447268,0.352160331614039,-4.65406805695085,"Q08999",4,1.90385383143112,0.0803922481289489,0.36597041760332,-0.124703391571941,"Non-significant",0.436554018405791,"RBL2","Retinoblastoma-like protein 2","Q08999"
-0.190231974709029,16.9322779389038,-1.77694846084397,0.106475829865407,0.420225825034206,-5.03308226830346,"Q7L3B6",5,-1.90174097509828,0.0806891645842673,0.366864644298576,0.190231974709029,"Non-significant",0.435494140317911,"CDC37L1","Hsp90 co-chaperone Cdc37-like 1","Q7L3B6"
0.0539729485946694,19.3311519840548,1.80320795953658,0.102042942732913,0.415930510494676,-4.99515806353383,"Q9NWU1",14,1.9016769520247,0.0806981772416208,0.366864644298576,-0.0539729485946694,"Non-significant",0.435494140317911,"OXSM","3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","Q9NWU1"
-0.0880344577311298,18.1971951712974,-1.87976915138997,0.0900716787654289,0.393305385557764,-4.88307243972525,"P52756",8,-1.9012721313608,0.0807551859228574,0.366874915843436,0.0880344577311298,"Non-significant",0.435481981030077,"RBM5","RNA-binding protein 5","P52756"
0.0753767597401058,19.2431332216164,1.81168434661741,0.100648678690729,0.412505685569771,-4.98285819623259,"Q7Z4G4",11,1.90058167222586,0.0808525042570278,0.36706817820213,-0.0753767597401129,"Non-significant",0.4352532636307,"TRMT11","tRNA (guanine(10)-N2)-methyltransferase homolog","Q7Z4G4"
-0.0539623658305892,19.8984813371233,-1.77038274530362,0.107611462737763,0.420959960190164,-5.04252125608795,"O60443",15,-1.89861747986312,0.0811299369288587,0.367429659906206,0.0539623658305963,"Non-significant",0.434825789201453,"GSDME","Gasdermin-E","O60443"
-0.118564369082549,17.2817033067761,-1.71872305151343,0.116940255449689,0.432051418870844,-5.11616448956798,"Q14BN4",13,-1.89956146345843,0.0809964956627869,0.367429659906206,0.118564369082542,"Non-significant",0.434825789201453,"SLMAP","Sarcolemmal membrane-associated protein","Q14BN4"
-0.322092034964857,15.7563147224462,-1.94285683264117,0.08120283928632,0.379382322763249,-4.78912535634757,"Q96N06",1,-1.89882326084942,0.0811008307124122,0.367429659906206,0.322092034964854,"Non-significant",0.434825789201453,"SPATA33","Spermatogenesis-associated protein 33","Q96N06"
-0.286956005828626,15.722712673683,-1.83360808042138,0.0971235450891463,0.405194030294035,-4.95091637861642,"Q9HC44",2,-1.89846539381358,0.0811514545084592,0.367429659906206,0.286956005828628,"Non-significant",0.434825789201453,"GPBP1L1","Vasculin-like protein 1","Q9HC44"
-0.266252083302412,17.6265476678057,-1.74773739349875,0.111613853881064,0.42714131059795,-5.07494095061058,"O15541",4,-1.89691277992134,0.0813714207030931,0.367450476731724,0.266252083302412,"Non-significant",0.434801184828563,"RNF113A","E3 ubiquitin-protein ligase RNF113A","O15541"
0.0801512096299923,19.5532432939726,1.82443132275857,0.0985849793013169,0.408040732735099,-4.96430889671419,"P09488",10,1.8977927170887,0.0812466891882484,0.367450476731724,-0.0801512096299888,"Non-significant",0.434801184828563,"GSTM2","Glutathione S-transferase Mu 2","P09488"
0.0762762285919756,24.6872703775034,1.72738025210534,0.115327270583016,0.43091662360254,-5.10390188222286,"P30048",15,1.89688477803847,0.0813753928473182,0.367450476731724,-0.076276228591972,"Non-significant",0.434801184828563,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","P30048"
0.0903197432936906,18.1823910732622,1.86448507408614,0.092352167896004,0.397363350073155,-4.90562243746299,"Q8NET6",8,1.89757426842502,0.0812776381182615,0.367450476731724,-0.0903197432936942,"Non-significant",0.434801184828563,"CHST13","Carbohydrate sulfotransferase 13","Q8NET6"
0.0892612764499958,16.8248445503757,1.79420797212902,0.103542770529478,0.416977325003295,-5.0081868347092,"Q15262",10,1.89630107249649,0.0814582333335785,0.367576849540949,-0.0892612764499958,"Non-significant",0.434651848845293,"PTPRK","Receptor-type tyrosine-protein phosphatase kappa","Q15262"
0.0621391392980826,18.6533695084063,2.01302440127747,0.072303988821983,0.35704423662204,-4.68309386327234,"O00401",9,1.89502666230693,0.0816393669385727,0.368078076202308,-0.0621391392980861,"Non-significant",0.434060049621834,"WASL","Neural Wiskott-Aldrich syndrome protein","O00401"
0.134247444344567,20.2118960337531,1.69869644839583,0.120750304244125,0.439038409517026,-5.14440689013739,"O15144",15,1.8943611982474,0.0817340960138837,0.368078076202308,-0.134247444344567,"Non-significant",0.434060049621834,"ARPC2","Actin-related protein 2/3 complex subunit 2","O15144"
0.0678507792273422,18.706772690462,1.73580641566174,0.113776787808654,0.429260326500955,-5.09193574028653,"Q9H2P0",15,1.89462764270026,0.0816961555238613,0.368078076202308,-0.0678507792273457,"Non-significant",0.434060049621834,"ADNP","Activity-dependent neuroprotector homeobox protein","Q9H2P0"
0.0519574711871087,19.4281343848055,1.77232278964464,0.107274755301166,0.420225825034206,-5.03973403766962,"Q96HN2",15,1.89393136146634,0.0817953366758139,0.368106481574633,-0.0519574711871087,"Non-significant",0.43402653548103,"AHCYL2","Adenosylhomocysteinase 3","Q96HN2"
0.077281365320129,18.1487070063266,1.83033999096845,0.097641690610393,0.405955359169551,-4.95568948836733,"O60934",10,1.89284316580347,0.0819505634343061,0.368342057644938,-0.077281365320129,"Non-significant",0.433748690158668,"NBN","Nibrin","O60934"
-0.0734932788022711,21.7663638537848,-1.8479164542779,0.094884796489372,0.400897239139522,-4.92997129565508,"Q13151",10,-1.8927937451984,0.081957619452112,0.368342057644938,0.0734932788022711,"Non-significant",0.433748690158668,"HNRNPA0","Heterogeneous nuclear ribonucleoprotein A0","Q13151"
-0.450762152869739,14.8220463429418,-1.79836853020138,0.102846921127052,0.416953649169869,-5.00216780418141,"Q9BSQ5",1,-1.89156166509882,0.0821337084305608,0.36888604570589,0.450762152869737,"Non-significant",0.433107773039811,"CCM2","Cerebral cavernous malformations 2 protein","Q9BSQ5"
0.335279137625568,16.0023314970638,1.78229255754125,0.105559613490379,0.419297551866646,-5.02538661821816,"P13747",2,1.8895662619925,0.0824196226073565,0.369315188559201,-0.335279137625568,"Non-significant",0.432602831066037,"HLA-E","HLA class I histocompatibility antigen, alpha chain E","P13747"
-0.0493659258908359,20.4121882394661,-1.64193138422083,0.13216692202744,0.458174104762482,-5.22348482050432,"Q13177",23,-1.88935663194319,0.0824497122943686,0.369315188559201,0.0493659258908359,"Non-significant",0.432602831066037,"PAK2","Serine/threonine-protein kinase PAK 2","Q13177"
0.0852851409570548,18.503801373131,1.79875735154991,0.102782111300139,0.416953649169869,-5.00160495122834,"Q8NBN3",10,1.89020768694278,0.0823276164290658,0.369315188559201,-0.0852851409570583,"Non-significant",0.432602831066037,"TMEM87A","Transmembrane protein 87A","Q8NBN3"
0.110238580795148,18.3788359824561,2.14274939437217,0.0582322145277604,0.325721260058867,-4.48326425367453,"Q9H5N1",4,1.8896989022555,0.0824005889751454,0.369315188559201,-0.110238580795151,"Non-significant",0.432602831066037,"RABEP2","Rab GTPase-binding effector protein 2","Q9H5N1"
0.20349079042219,16.0591551462834,2.00085358384413,0.0737784893162675,0.361395948032389,-4.70159570727654,"P10589",2,1.88677277191861,0.0828214142630822,0.369498200384097,-0.203490790422196,"Non-significant",0.432387672465798,"NR2F2","COUP transcription factor 2","P10589"
0.503202416843678,14.7669569852106,1.7690196765184,0.107848610796897,0.421641505805137,-5.04447862905052,"Q15003",1,1.88682366140014,0.0828140788403422,0.369498200384097,-0.503202416843676,"Non-significant",0.432387672465798,"NCAPH","Condensin complex subunit 2","Q15003"
-0.142288579961225,18.4858873045322,-2.1030778647375,0.0622312744264695,0.333251531453973,-4.54485946764912,"Q16637",3,-1.8880501383397,0.0826374680982583,0.369498200384097,0.142288579961221,"Non-significant",0.432387672465798,"SMN1","Survival motor neuron protein","Q16637"
0.155616681219641,16.3430565261487,1.77306475890298,0.107146236950121,0.420225825034206,-5.03866766207154,"Q8N9N2",6,1.8885534875199,0.0825650858930801,0.369498200384097,-0.155616681219652,"Non-significant",0.432387672465798,"ASCC1","Activating signal cointegrator 1 complex subunit 1","Q8N9N2"
