"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBVM_vs_Null","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.268311782395038,19.6437744764707,-1.90469893817664,0.0857626555768332,0.349840904214446,-4.58396947025492,"Q15031",27,-1.97935838081541,0.0743318181629669,0.329786734278548,0.268311782395035,"Non-significant",0.481766817901617,"LARS2","Probable leucine--tRNA ligase, mitochondrial","Q15031"
-0.267548429402982,18.1239787773795,-2.04050495068912,0.0684071901940868,0.349840904214446,-4.38313137373914,"Q15035",2,-1.93633602272453,0.0799287958308351,0.329786734278548,0.267548429402982,"Non-significant",0.481766817901617,"TRAM2","Translocating chain-associated membrane protein 2","Q15035"
0.103372162890807,22.1585925844154,1.81818428627905,0.0988752064286222,0.350514327802866,-4.70872745383056,"Q15056",11,1.91961660802589,0.0822078765871986,0.329786734278548,-0.103372162890803,"Non-significant",0.481766817901617,"EIF4H","Eukaryotic translation initiation factor 4H","Q15056"
-0.091185943933894,19.5741117205002,-1.73582912055658,0.113047241605286,0.357493896176037,-4.82487358551515,"Q15269",19,-1.92566332060052,0.0813767508279366,0.329786734278548,0.0911859439338905,"Non-significant",0.481766817901617,"PWP2","Periodic tryptophan protein 2 homolog","Q15269"
-0.791926142341005,19.6897134739524,-1.96590838231615,0.0774832036881332,0.349840904214446,-4.49415719141359,"Q15287",3,-2.00679059141498,0.0709565713404232,0.329786734278548,0.791926142341005,"Non-significant",0.481766817901617,"RNPS1","RNA-binding protein with serine-rich domain 1","Q15287"
-0.41635794575436,19.2867296284103,-1.86730171739169,0.091219457816168,0.349840904214446,-4.63822509818672,"Q15397",18,-1.92365138908737,0.0816524225896666,0.329786734278548,0.41635794575436,"Non-significant",0.481766817901617,"PUM3","Pumilio homolog 3","Q15397"
-0.284654752134806,19.1910328687859,-1.86534780335967,0.0915132314890539,0.349840904214446,-4.64104639543938,"Q15418",15,-1.92762391069328,0.0811089455216145,0.329786734278548,0.284654752134802,"Non-significant",0.481766817901617,"RPS6KA1","Ribosomal protein S6 kinase alpha-1","Q15418"
-0.53732910610438,21.0901790268309,-1.88686659171847,0.0883256787948365,0.349840904214446,-4.60990089408151,"Q15424",19,-1.9410898504991,0.0792915909852112,0.329786734278548,0.537329106104387,"Non-significant",0.481766817901617,"SAFB","Scaffold attachment factor B1","Q15424"
-0.250919512572402,18.5822507947497,-1.95698407454195,0.0786418847967442,0.349840904214446,-4.50732686158531,"Q15428",5,-1.96977414678154,0.0755460507272184,0.329786734278548,0.250919512572409,"Non-significant",0.481766817901617,"SF3A2","Splicing factor 3A subunit 2","Q15428"
0.516278845156428,15.1536453990925,1.91467709526445,0.0843588849827256,0.349840904214446,-4.56941237561688,"Q15653",1,1.89056287908108,0.0863122095611135,0.329786734278548,-0.516278845156426,"Non-significant",0.481766817901617,"NFKBIB","NF-kappa-B inhibitor beta","Q15653"
-0.294452859626517,18.4896117850401,-1.91074435060755,0.0849095845669584,0.349840904214446,-4.57515383306558,"Q16186",8,-1.95857287031923,0.0769886139485621,0.329786734278548,0.294452859626521,"Non-significant",0.481766817901617,"ADRM1","Proteasomal ubiquitin receptor ADRM1","Q16186"
0.158126443380549,19.5517482300196,1.88996489878829,0.087875311793998,0.349840904214446,-4.60540322593722,"Q16204",13,1.97712759839459,0.0746127977069537,0.329786734278548,-0.158126443380553,"Non-significant",0.481766817901617,"CCDC6","Coiled-coil domain-containing protein 6","Q16204"
0.130286738298324,19.168357778606,2.05627992880993,0.0666211373024667,0.349840904214446,-4.35944664862598,"Q16774",6,2.01467922970129,0.0700128864112483,0.329786734278548,-0.130286738298327,"Non-significant",0.481766817901617,"GUK1","Guanylate kinase","Q16774"
-0.468027803552161,16.5749346685791,-1.86670084110201,0.0913097072498999,0.349840904214446,-4.63909286024945,"Q3KP66",3,-1.88986280167585,0.0864134073428302,0.329786734278548,0.468027803552165,"Non-significant",0.481766817901617,"INAVA","Innate immunity activator protein","Q3KP66"
-0.212990150556109,19.7794936207557,-1.85150919492832,0.0936190848732984,0.349840904214446,-4.66098923088709,"Q53GS9",17,-1.92677510705161,0.0812247865677761,0.329786734278548,0.212990150556099,"Non-significant",0.481766817901617,"USP39","U4/U6.U5 tri-snRNP-associated protein 2","Q53GS9"
0.178213950561723,19.5081783258167,1.85486923596412,0.0931036986478658,0.349840904214446,-4.65615339022527,"Q53T59",13,1.93129071399727,0.0806102775403974,0.329786734278548,-0.178213950561716,"Non-significant",0.481766817901617,"HS1BP3","HCLS1-binding protein 3","Q53T59"
-0.242497367424441,19.8232089141859,-1.94218268121342,0.0805994826739355,0.349840904214446,-4.5291138207176,"Q56UQ5",9,-1.99610144877355,0.0722543153541029,0.329786734278548,0.242497367424438,"Non-significant",0.481766817901617,"TPT1","Translationally-controlled tumor protein","Q56UQ5"
-0.884664972706741,18.5928898956996,-1.9109727300296,0.0848775133334507,0.349840904214446,-4.5748205610696,"Q58FF7",1,-1.93492933752956,0.0801182596119743,0.329786734278548,0.884664972706741,"Non-significant",0.481766817901617,"HSP90AB3P","Putative heat shock protein HSP 90-beta-3","Q58FF7"
-0.210730748086736,17.0054011858694,-2.09973248804252,0.0619275289129715,0.349840904214446,-4.29385786322403,"Q5EB52",2,-1.89771833567215,0.0852841370367472,0.329786734278548,0.210730748086732,"Non-significant",0.481766817901617,"MEST","Mesoderm-specific transcript homolog protein","Q5EB52"
-0.362194494561209,17.3271852510101,-1.94683491455086,0.0799793255609139,0.349840904214446,-4.52227348620148,"Q5HYK7",4,-1.96852142524228,0.0757061210117458,0.329786734278548,0.362194494561209,"Non-significant",0.481766817901617,"SH3D19","SH3 domain-containing protein 19","Q5HYK7"
-0.345411396608952,21.3782541819481,-1.99433896309979,0.0738979327097832,0.349840904214446,-4.45203779905671,"Q5JNZ5",4,-2.012047443849,0.0703263986700431,0.329786734278548,0.345411396608949,"Non-significant",0.481766817901617,"RPS26","40S ribosomal protein S26","Q5JNZ5"
-0.155281866261319,17.7577173510352,-1.84595135479284,0.0944773763020804,0.349840904214446,-4.66897922351988,"Q5JVF3",8,-1.88706801011597,0.0868184944501349,0.329786734278548,0.155281866261316,"Non-significant",0.481766817901617,"PCID2","PCI domain-containing protein 2","Q5JVF3"
-0.256544453731998,17.5992036346951,-1.86895663730568,0.0909713219203362,0.349840904214446,-4.63583446614235,"Q5NDL2",5,-1.88574179816723,0.0870113335628224,0.329786734278548,0.256544453732001,"Non-significant",0.481766817901617,"EOGT","EGF domain-specific O-linked N-acetylglucosamine transferase","Q5NDL2"
-0.158947379540354,18.1211514541578,-1.94764267919546,0.0798721042001949,0.349840904214446,-4.52108509598569,"Q5SY16",12,-2.03338881037576,0.0678216614357778,0.329786734278548,0.158947379540351,"Non-significant",0.481766817901617,"NOL9","Polynucleotide 5'-hydroxyl-kinase NOL9","Q5SY16"
-0.20490259135774,18.6932230675413,-1.92320918992866,0.0831755728820499,0.349840904214446,-4.55693856308285,"Q5T160",18,-2.00771360026848,0.0708455422426796,0.329786734278548,0.204902591357733,"Non-significant",0.481766817901617,"RARS2","Probable arginine--tRNA ligase, mitochondrial","Q5T160"
0.539175066170737,14.8084870168447,1.95114441884449,0.0794088436819175,0.349840904214446,-4.51593089801212,"Q5VT25",1,1.93000124159349,0.0807853140604955,0.329786734278548,-0.539175066170738,"Non-significant",0.481766817901617,"CDC42BPA","Serine/threonine-protein kinase MRCK alpha","Q5VT25"
-0.417116316056795,18.5490506232901,-1.96791373275903,0.0772250537497636,0.349840904214446,-4.49119445161902,"Q5VTL8",7,-2.01505111975107,0.0699686908601698,0.329786734278548,0.417116316056802,"Non-significant",0.481766817901617,"PRPF38B","Pre-mRNA-splicing factor 38B","Q5VTL8"
-0.543072218597636,18.4546979720303,-1.92525181461481,0.0828945894079192,0.349840904214446,-4.55394869705787,"Q66PJ3",4,-1.96293123130629,0.0764242916777832,0.329786734278548,0.543072218597633,"Non-significant",0.481766817901617,"ARL6IP4","ADP-ribosylation factor-like protein 6-interacting protein 4","Q66PJ3"
-0.0932099678123208,20.4678282660144,-1.82320916830961,0.0980656325779953,0.350514327802866,-4.7015556201371,"Q68CQ7",11,-1.93838647148857,0.0796533709690995,0.329786734278548,0.0932099678123244,"Non-significant",0.481766817901617,"GLT8D1","Glycosyltransferase 8 domain-containing protein 1","Q68CQ7"
-0.205093004613516,18.7865792087051,-1.96030809006075,0.0782084274382849,0.349840904214446,-4.50242450809815,"Q69YL0",5,-1.95458173822448,0.0775087937116005,0.329786734278548,0.205093004613506,"Non-significant",0.481766817901617,"NCBP2AS2","Protein NCBP2AS2","Q69YL0"
0.162967859612884,17.3265422095672,1.89230750788066,0.0875362100373663,0.349840904214446,-4.60200037310124,"Q69YQ0",7,1.9164715995054,0.0826432682931975,0.329786734278548,-0.162967859612888,"Non-significant",0.481766817901617,"SPECC1L","Cytospin-A","Q69YQ0"
-0.518299407803433,18.5996058400813,-1.85276874565709,0.0934255780397802,0.349840904214446,-4.65917693664522,"Q6GMV2",7,-1.89892452245883,0.0851119558379673,0.329786734278548,0.518299407803436,"Non-significant",0.481766817901617,"SMYD5","SET and MYND domain-containing protein 5","Q6GMV2"
-0.336453140853457,20.3437071320945,-1.94970877503184,0.0795984661116529,0.349840904214446,-4.51804448983043,"Q6KC79",14,-2.01081914152527,0.0704731711695228,0.329786734278548,0.336453140853461,"Non-significant",0.481766817901617,"NIPBL","Nipped-B-like protein","Q6KC79"
-0.256064641495435,20.9164198267346,-1.94912282421488,0.0796759813562198,0.349840904214446,-4.51890695300808,"Q6NUM9",24,-2.02755942079583,0.0684973741166011,0.329786734278548,0.256064641495435,"Non-significant",0.481766817901617,"RETSAT","All-trans-retinol 13,14-reductase","Q6NUM9"
-0.289526855869148,18.3794765323094,-1.87762039617998,0.0896824723474963,0.349840904214446,-4.62330337585545,"Q6P1N0",15,-1.94002561118914,0.0794338300820691,0.329786734278548,0.289526855869152,"Non-significant",0.481766817901617,"CC2D1A","Coiled-coil and C2 domain-containing protein 1A","Q6P1N0"
-0.513954049392972,20.1683949326354,-1.94193581584464,0.0806325159972644,0.349840904214446,-4.52947660082969,"Q6P1X6",8,-1.9920551070497,0.0727513502292037,0.329786734278548,0.513954049392972,"Non-significant",0.481766817901617,"C8orf82","UPF0598 protein C8orf82","Q6P1X6"
-0.101416943788657,18.9562001593002,-1.90094398484953,0.086296529839466,0.349840904214446,-4.58943886306896,"Q6P3X3",10,-1.9934618862469,0.0725781856277684,0.329786734278548,0.101416943788653,"Non-significant",0.481766817901617,"TTC27","Tetratricopeptide repeat protein 27","Q6P3X3"
-0.151704359200941,20.676013381908,-1.80934112808565,0.100314898648141,0.350914678285125,-4.7213258610889,"Q6PGP7",38,-1.93752744132914,0.0797686518794949,0.329786734278548,0.151704359200941,"Non-significant",0.481766817901617,"TTC37","Tetratricopeptide repeat protein 37","Q6PGP7"
-0.239627894369047,17.9971132455168,-1.87343234501523,0.0903033718576343,0.349840904214446,-4.62936418786094,"Q6PIJ6",10,-1.92965872445557,0.0808318676051258,0.329786734278548,0.23962789436905,"Non-significant",0.481766817901617,"FBXO38","F-box only protein 38","Q6PIJ6"
-0.403557135186649,16.3587233431116,-1.95651508372127,0.0787032230042086,0.349840904214446,-4.50801826230588,"Q6PL18",6,-1.99866222245006,0.0719414067525106,0.329786734278548,0.403557135186652,"Non-significant",0.481766817901617,"ATAD2","ATPase family AAA domain-containing protein 2","Q6PL18"
0.178515167621313,17.065259008658,1.9762633346147,0.0761588608419123,0.349840904214446,-4.47884519616398,"Q6ULP2",8,2.02130968398788,0.0692288404506578,0.329786734278548,-0.178515167621317,"Non-significant",0.481766817901617,"AFTPH","Aftiphilin","Q6ULP2"
0.188637717861969,19.0404363228052,2.32967850604713,0.0419163446237085,0.345430907807041,-3.93942252323945,"Q6UUV9",2,1.98927451174188,0.0730947605536557,0.329786734278548,-0.188637717861969,"Non-significant",0.481766817901617,"CRTC1","CREB-regulated transcription coactivator 1","Q6UUV9"
-0.208288778781291,16.9024203962755,-1.98100158376638,0.0755599825211162,0.349840904214446,-4.47182766425016,"Q6UXI9",5,-1.9757607071691,0.0747854555389741,0.329786734278548,0.208288778781291,"Non-significant",0.481766817901617,"NPNT","Nephronectin","Q6UXI9"
-0.286729773876075,16.6203814931732,-2.06979194811766,0.0651265517158451,0.349840904214446,-4.33910515609803,"Q6ZNB6",3,-2.03454091387827,0.0676888599437329,0.329786734278548,0.286729773876075,"Non-significant",0.481766817901617,"NFXL1","NF-X1-type zinc finger protein NFXL1","Q6ZNB6"
-0.327950477507436,18.1096264220792,-1.94184151356,0.0806451380318279,0.349840904214446,-4.52961517723145,"Q6ZRS2",11,-1.99900209741037,0.0718999719984307,0.329786734278548,0.327950477507436,"Non-significant",0.481766817901617,"SRCAP","Helicase SRCAP","Q6ZRS2"
-0.151574094880299,19.3285520747999,-1.85903667072586,0.0924681144844182,0.349840904214446,-4.65014988739405,"Q709F0",14,-1.95167275478821,0.0778899949529172,0.329786734278548,0.151574094880299,"Non-significant",0.481766817901617,"ACAD11","Acyl-CoA dehydrogenase family member 11","Q709F0"
-0.513101301529527,19.4884009631085,-1.89827980528819,0.0866771933760424,0.349840904214446,-4.59331655221074,"Q7L014",31,-1.95509433705857,0.0774418018058061,0.329786734278548,0.513101301529524,"Non-significant",0.481766817901617,"DDX46","Probable ATP-dependent RNA helicase DDX46","Q7L014"
0.609056297799317,15.5739402977009,1.93390133655481,0.0817145569177568,0.349840904214446,-4.54127288970642,"Q7L1V2",1,1.92874122250829,0.0809566935996596,0.329786734278548,-0.609056297799313,"Non-significant",0.481766817901617,"MON1B","Vacuolar fusion protein MON1 homolog B","Q7L1V2"
-0.273901641253968,19.3896160492926,-1.90370327966148,0.0859039166246985,0.349840904214446,-4.58542019267016,"Q7L3T8",4,-1.90632689550336,0.0840623062223089,0.329786734278548,0.273901641253968,"Non-significant",0.481766817901617,"PARS2","Probable proline--tRNA ligase, mitochondrial","Q7L3T8"
-0.141576412627565,20.8889154010561,-1.85540285155069,0.0930220908428977,0.349840904214446,-4.65538502522106,"Q7Z2K6",29,-1.99347578379299,0.072576476864976,0.329786734278548,0.141576412627568,"Non-significant",0.481766817901617,"ERMP1","Endoplasmic reticulum metallopeptidase 1","Q7Z2K6"
-0.241734179230427,19.0478216165858,-1.94349977997014,0.0804234541625429,0.349840904214446,-4.52717795155332,"Q7Z2W4",28,-2.02760964679511,0.0684915252298176,0.329786734278548,0.241734179230427,"Non-significant",0.481766817901617,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","Q7Z2W4"
-0.0920859243274705,19.1817008697568,-1.7744022661527,0.106193193751824,0.35367822630764,-4.77080756260249,"Q7Z3D6",14,-1.92996706884171,0.0807899575637459,0.329786734278548,0.092085924327467,"Non-significant",0.481766817901617,"DGLUCY","D-glutamate cyclase, mitochondrial","Q7Z3D6"
-0.182942349013398,18.7779367042971,-1.80632108356849,0.100810966844043,0.350914678285125,-4.72562156982516,"Q7Z460",26,-1.89894349405476,0.0851092502448362,0.329786734278548,0.182942349013398,"Non-significant",0.481766817901617,"CLASP1","CLIP-associating protein 1","Q7Z460"
-0.310934267496251,19.3048953949375,-1.90280958398687,0.086030895940111,0.349840904214446,-4.58672206452767,"Q7Z4V5",14,-1.9635852624536,0.0763399412398837,0.329786734278548,0.310934267496251,"Non-significant",0.481766817901617,"HDGFL2","Hepatoma-derived growth factor-related protein 2","Q7Z4V5"
-0.28973749215357,24.0888661045317,-1.94938644579965,0.0796410981977055,0.349840904214446,-4.518518940969,"Q7Z4W1",14,-2.01400572896245,0.0700929922150879,0.329786734278548,0.289737492153574,"Non-significant",0.481766817901617,"DCXR","L-xylulose reductase","Q7Z4W1"
-0.263634402892873,17.2248642400911,-2.0094732906189,0.0720536736661798,0.349840904214446,-4.42951706381934,"Q86UA1",4,-2.00256401489581,0.0714670759062954,0.329786734278548,0.263634402892865,"Non-significant",0.481766817901617,"PRPF39","Pre-mRNA-processing factor 39","Q86UA1"
-0.308719548587952,17.7512561922677,-1.87492657698251,0.0900813884964125,0.349840904214446,-4.62720249003838,"Q86UK7",5,-1.90144490618925,0.0847532130818153,0.329786734278548,0.308719548587952,"Non-significant",0.481766817901617,"ZNF598","E3 ubiquitin-protein ligase ZNF598","Q86UK7"
-0.340942669920501,20.0780212691213,-1.84380857089817,0.0948102212250986,0.349840904214446,-4.67205670722288,"Q86XP3",29,-1.90642484196798,0.0840484982116116,0.329786734278548,0.340942669920508,"Non-significant",0.481766817901617,"DDX42","ATP-dependent RNA helicase DDX42","Q86XP3"
-0.734240111579243,16.8456286177064,-1.92263745246,0.0832543801972581,0.349840904214446,-4.55777519002724,"Q86XU0",1,-1.93475607951396,0.0801416242702833,0.329786734278548,0.734240111579243,"Non-significant",0.481766817901617,"ZNF677","Zinc finger protein 677","Q86XU0"
0.154990929447699,17.0420864527057,1.94976886069214,0.0795905213928597,0.349840904214446,-4.51795604333657,"Q8IVH2",5,1.90542320642334,0.0841898030261521,0.329786734278548,-0.154990929447703,"Non-significant",0.481766817901617,"FOXP4","Forkhead box protein P4","Q8IVH2"
-0.211050164088199,19.6130660531151,-1.82087023302796,0.0984417035291551,0.350514327802866,-4.70489507712887,"Q8IVS2",13,-1.88722201088267,0.0867961274267083,0.329786734278548,0.211050164088196,"Non-significant",0.481766817901617,"MCAT","Malonyl-CoA-acyl carrier protein transacylase, mitochondrial","Q8IVS2"
-0.542578847260369,17.0741198913977,-1.97419813185877,0.076421279961403,0.349840904214446,-4.48190168420448,"Q8IWS0",5,-2.01729213681372,0.069702921678873,0.329786734278548,0.542578847260366,"Non-significant",0.481766817901617,"PHF6","PHD finger protein 6","Q8IWS0"
-0.140510194539708,18.1259867474333,-1.91238517591938,0.0846794147863112,0.349840904214446,-4.57275900331149,"Q8IWV7",17,-2.03236959930962,0.067939348939863,0.329786734278548,0.140510194539701,"Non-significant",0.481766817901617,"UBR1","E3 ubiquitin-protein ligase UBR1","Q8IWV7"
0.183028652985723,17.3736653576463,1.9089256872561,0.0851653820424087,0.349840904214446,-4.57780716692995,"Q8IWZ8",9,1.96399249495304,0.076287464334333,0.329786734278548,-0.183028652985723,"Non-significant",0.481766817901617,"SUGP1","SURP and G-patch domain-containing protein 1","Q8IWZ8"
-0.204895282052636,19.1640647257964,-1.89224967791338,0.087544566486989,0.349840904214446,-4.60208439910548,"Q8IXB1",13,-1.9640736761777,0.0762770071622742,0.329786734278548,0.204895282052636,"Non-significant",0.481766817901617,"DNAJC10","DnaJ homolog subfamily C member 10","Q8IXB1"
0.192043582937075,20.5440402516631,1.99935145044184,0.0732822428606802,0.349840904214446,-4.44458647344321,"Q8IXM2",7,2.0300683998637,0.0682057736656053,0.329786734278548,-0.192043582937082,"Non-significant",0.481766817901617,"BAP18","Chromatin complexes subunit BAP18","Q8IXM2"
0.158344043145121,19.3027466065802,2.15026365163967,0.0568656599893792,0.349840904214446,-4.21697544233244,"Q8IXM3",4,2.02139302003398,0.0692190387244809,0.329786734278548,-0.158344043145117,"Non-significant",0.481766817901617,"MRPL41","39S ribosomal protein L41, mitochondrial","Q8IXM3"
-0.646560032368509,17.8326883109963,-1.85341032348881,0.093327153598317,0.349840904214446,-4.65825358748102,"Q8IYB3",8,-1.90155905135694,0.0847369992273307,0.329786734278548,0.646560032368509,"Non-significant",0.481766817901617,"SRRM1","Serine/arginine repetitive matrix protein 1","Q8IYB3"
-0.155453270416835,19.2821526752067,-1.89790584398933,0.0867307506117241,0.349840904214446,-4.59386065602498,"Q8IYB7",22,-2.01470831889165,0.070009428496353,0.329786734278548,0.155453270416835,"Non-significant",0.481766817901617,"DIS3L2","DIS3-like exonuclease 2","Q8IYB7"
-0.339622901844901,18.4999734223937,-1.96574185836767,0.0775046767935657,0.349840904214446,-4.49440316045268,"Q8IZV5",7,-2.01059889060486,0.0704995198072075,0.329786734278548,0.339622901844905,"Non-significant",0.481766817901617,"RDH10","Retinol dehydrogenase 10","Q8IZV5"
-0.274722877895769,17.9504103878361,-1.973102252081,0.0765608748635965,0.349840904214446,-4.48352304595569,"Q8N0W3",4,-1.97262595513788,0.0751828303691301,0.329786734278548,0.274722877895773,"Non-significant",0.481766817901617,"FCSK","L-fucose kinase","Q8N0W3"
-0.254797488589698,16.1807492723301,-2.00879779027095,0.0721350558976633,0.349840904214446,-4.43052369148337,"Q8N5I2",3,-1.95906596661986,0.0769245732076019,0.329786734278548,0.254797488589695,"Non-significant",0.481766817901617,"ARRDC1","Arrestin domain-containing protein 1","Q8N5I2"
-0.193676202822378,19.6218330556401,-1.93571757484023,0.0814687745277794,0.349840904214446,-4.53860810374687,"Q8N6M3",5,-1.92503761288055,0.0814623916061382,0.329786734278548,0.19367620282237,"Non-significant",0.481766817901617,"FITM2","Fat storage-inducing transmembrane protein 2","Q8N6M3"
-0.435593256719484,15.290826893454,-2.03305320475315,0.0692665649018692,0.349840904214446,-4.39429528619423,"Q8N806",1,-1.96533239001438,0.0761150399215222,0.329786734278548,0.435593256719482,"Non-significant",0.481766817901617,"UBR7","Putative E3 ubiquitin-protein ligase UBR7","Q8N806"
-0.474403746814108,15.4801014082743,-2.00246477439855,0.0729022663111227,0.349840904214446,-4.43995458248924,"Q8NB14",2,-2.00360338861015,0.0713412173662786,0.329786734278548,0.474403746814106,"Non-significant",0.481766817901617,"USP38","Ubiquitin carboxyl-terminal hydrolase 38","Q8NB14"
0.405125000224468,15.7151000988979,2.02810205220413,0.0698431950860525,0.349840904214446,-4.40170419742741,"Q8NBW4",1,1.94414341479241,0.078884786632577,0.329786734278548,-0.405125000224468,"Non-significant",0.481766817901617,"SLC38A9","Sodium-coupled neutral amino acid transporter 9","Q8NBW4"
-0.146918878920472,16.0608628875251,-2.14828572417142,0.0570561254894413,0.349840904214446,-4.21999656938226,"Q8NDA8",4,-1.99412684833368,0.0724964679100662,0.329786734278548,0.146918878920468,"Non-significant",0.481766817901617,"MROH1","Maestro heat-like repeat-containing protein family member 1","Q8NDA8"
-0.622675844590258,15.7430390707806,-1.97479057470368,0.0763459132598791,0.349840904214446,-4.48102500662672,"Q8NDT2",2,-1.99749185419932,0.0720842596694801,0.329786734278548,0.622675844590256,"Non-significant",0.481766817901617,"RBM15B","Putative RNA-binding protein 15B","Q8NDT2"
-0.0882208915181444,18.1642376871719,-1.74537328779235,0.11131484125701,0.355142536340025,-4.81155234709854,"Q8NEU8",13,-1.89147565185952,0.0861804307022706,0.329786734278548,0.0882208915181408,"Non-significant",0.481766817901617,"APPL2","DCC-interacting protein 13-beta","Q8NEU8"
-0.0985679053029926,19.9299953490924,-1.85603422635388,0.0929256178082974,0.349840904214446,-4.6544757622401,"Q8NEZ5",15,-2.02384684981132,0.068931010805398,0.329786734278548,0.0985679053029891,"Non-significant",0.481766817901617,"FBXO22","F-box only protein 22","Q8NEZ5"
0.384888993592256,15.9820256010078,1.98712259809035,0.074792886836107,0.349840904214446,-4.46275205490236,"Q8NHG7",1,1.89718910807117,0.0853597850926055,0.329786734278548,-0.38488899359225,"Non-significant",0.481766817901617,"SVIP","Small VCP/p97-interacting protein","Q8NHG7"
-0.391821692483166,18.8695898810728,-1.84480832897199,0.0946547913402247,0.349840904214446,-4.67062105475114,"Q8NI27",22,-1.90244159654586,0.0846117341868751,0.329786734278548,0.391821692483173,"Non-significant",0.481766817901617,"THOC2","THO complex subunit 2","Q8NI27"
-0.464624580544719,16.0416377893286,-1.96073570567312,0.0781528285469016,0.349840904214446,-4.50179359592264,"Q8TB52",1,-1.91520779649931,0.0828188295755525,0.329786734278548,0.46462458054472,"Non-significant",0.481766817901617,"FBXO30","F-box only protein 30","Q8TB52"
-0.499944352466244,15.9895874144189,-1.98544617918506,0.0750022468348581,0.349840904214446,-4.46523880893066,"Q8TBK6",1,-1.94985787523396,0.0781287059726438,0.329786734278548,0.499944352466244,"Non-significant",0.481766817901617,"ZCCHC10","Zinc finger CCHC domain-containing protein 10","Q8TBK6"
-0.281225625383481,16.8350175670506,-2.14438213882662,0.0574338176736686,0.349840904214446,-4.2259562450656,"Q8TE04",1,-1.90187837079964,0.0846916564565934,0.329786734278548,0.281225625383481,"Non-significant",0.481766817901617,"PANK1;PANK3","Pantothenate kinase 1","Q8TE04"
-0.227032773218518,19.8290077690437,-1.88090228478941,0.0891986862570865,0.349840904214446,-4.61854964203869,"Q8TED0",18,-1.9560323536162,0.0773193514916531,0.329786734278548,0.227032773218525,"Non-significant",0.481766817901617,"UTP15","U3 small nucleolar RNA-associated protein 15 homolog","Q8TED0"
-0.560381491011395,17.3547914983862,-1.98178234474861,0.0754617261897359,0.349840904214446,-4.47067066727926,"Q8TF01",3,-2.01212656420703,0.0703169542503902,0.329786734278548,0.560381491011391,"Non-significant",0.481766817901617,"PNISR","Arginine/serine-rich protein PNISR","Q8TF01"
-0.190685654153071,17.5858574180277,-1.93457779980958,0.0816229336572269,0.349840904214446,-4.54028050773511,"Q8TF05",10,-1.99772017070301,0.0720563709395713,0.329786734278548,0.190685654153071,"Non-significant",0.481766817901617,"PPP4R1","Serine/threonine-protein phosphatase 4 regulatory subunit 1","Q8TF05"
-0.311399581498893,19.9711397280515,-1.94933719369524,0.0796476142897012,0.349840904214446,-4.5185914344764,"Q8WUY1",10,-2.00517095028808,0.0711517932124588,0.329786734278548,0.311399581498893,"Non-significant",0.481766817901617,"THEM6","Protein THEM6","Q8WUY1"
0.174056886516261,16.887301417662,2.27825718469846,0.0457597276110164,0.346597480727582,-4.0196288291146,"Q8WV22",2,1.90949291371953,0.0836170388266042,0.329786734278548,-0.174056886516258,"Non-significant",0.481766817901617,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","Q8WV22"
-0.421274247037093,16.8753131497597,-1.99530913443894,0.0737783864246893,0.349840904214446,-4.45059617501091,"Q8WVP5",1,-1.92561601597327,0.081383222501868,0.329786734278548,0.42127424703709,"Non-significant",0.481766817901617,"TNFAIP8L1","Tumor necrosis factor alpha-induced protein 8-like protein 1","Q8WVP5"
-0.540616760661639,18.7498181486088,-1.9701627115539,0.0769365019223009,0.349840904214446,-4.48787028320249,"Q8WXA9",6,-2.01658747646901,0.0697863871817077,0.329786734278548,0.540616760661639,"Non-significant",0.481766817901617,"SREK1","Splicing regulatory glutamine/lysine-rich protein 1","Q8WXA9"
-0.308202574215876,19.2737051348431,-1.94522011255477,0.0801940758170574,0.349840904214446,-4.52464857055366,"Q92575",11,-2.00333989885617,0.071373103857419,0.329786734278548,0.308202574215873,"Non-significant",0.481766817901617,"UBXN4","UBX domain-containing protein 4","Q92575"
0.216108211441142,17.7697429395963,2.04160717783872,0.0682809356701434,0.349840904214446,-4.38147873165322,"Q92733",3,1.95031717128876,0.0780682304516744,0.329786734278548,-0.216108211441139,"Non-significant",0.481766817901617,"PRCC","Proline-rich protein PRCC","Q92733"
-0.193561256292941,17.1525910031253,-2.01394533565611,0.0715170766097773,0.349840904214446,-4.42284946731386,"Q92804",3,-1.8971204270052,0.0853696069480288,0.329786734278548,0.193561256292934,"Non-significant",0.481766817901617,"TAF15","TATA-binding protein-associated factor 2N","Q92804"
-0.429587021344378,21.3243984465129,-1.83436949886278,0.096289345294434,0.35032824491755,-4.68559317441232,"Q92896",47,-1.89315851339527,0.0859379600370122,0.329786734278548,0.429587021344378,"Non-significant",0.481766817901617,"GLG1","Golgi apparatus protein 1","Q92896"
-0.14319794515049,20.8331030234862,-1.89480369483663,0.0871762162025113,0.349840904214446,-4.59837236016187,"Q93099",18,-2.01300419517445,0.070212273227976,0.329786734278548,0.14319794515049,"Non-significant",0.481766817901617,"HGD","Homogentisate 1,2-dioxygenase","Q93099"
