"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","Null_vs_M","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.249038265843453,17.5094217633929,3.27657917103704,0.00848209049637592,0.251666838661291,-2.52998578973826,"Q9BSV6",3,3.01028073278369,0.0105946611737848,0.227547514504909,-0.249038265843449,"Non-significant",0.642927903918072,"TSEN34","tRNA-splicing endonuclease subunit Sen34","Q9BSV6"
-0.180951891419259,17.7150051642223,-2.92681165774245,0.0153257353155821,0.314072124784917,-3.1006069150792,"Q6H9L7",7,-3.00581941687639,0.0106838234262816,0.228729395461702,0.180951891419262,"Non-significant",0.640678017874944,"ISM2","Isthmin-2","Q6H9L7"
-0.0793789220971384,19.4646979377938,-2.49301332750157,0.0321141134628773,0.40256079589348,-3.80488178816566,"O00468",35,-2.9986930035143,0.0108278046110958,0.230340059361756,0.0793789220971384,"Non-significant",0.63763052557536,"AGRN","Agrin","O00468"
-0.862100859844379,14.8427412039804,-2.8096156020366,0.0187118012693398,0.332638442431211,-3.29189352672098,"Q9BUV8",1,-2.99957195605244,0.0108099422678144,0.230340059361756,0.862100859844379,"Non-significant",0.63763052557536,"RAB5IF","Respirasome Complex Assembly Factor 1","Q9BUV8"
-0.121086009906922,21.5149486696187,-2.78496454469153,0.0195151862847629,0.33617291335269,-3.33207487973337,"P06731",13,-2.9897195012743,0.0110118592976133,0.23351414289021,0.121086009906918,"Non-significant",0.631686811058594,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","P06731"
0.0851767656551736,19.7743797024662,2.84158997623375,0.0177192066977302,0.326198912311787,-3.23974131429488,"Q9Y315",14,2.98515758876543,0.0111066206644352,0.234780646916027,-0.0851767656551736,"Non-significant",0.629337705056363,"DERA","Deoxyribose-phosphate aldolase","Q9Y315"
-0.274347311229253,24.286458537966,-2.70783705178655,0.022259961155085,0.34608816635783,-3.45760450566714,"P11166",10,-2.97569709145897,0.0113057345783636,0.23602101334308,0.274347311229249,"Non-significant",0.627049329349031,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","P11166"
0.105360388238541,19.7447332071898,2.74381812626235,0.0209342749886527,0.340121718298608,-3.39908269169147,"Q96SB4",15,2.9792922348736,0.0112296525057245,0.23602101334308,-0.105360388238541,"Non-significant",0.627049329349031,"SRPK1","SRSF protein kinase 1","Q96SB4"
-0.102379588943862,19.6691662860076,-2.86703653792195,0.0169673770682376,0.324915907340188,-3.1982137191957,"Q9NNW7",12,-2.97567588213119,0.0113061849400282,0.23602101334308,0.102379588943851,"Non-significant",0.627049329349031,"TXNRD2","Thioredoxin reductase 2, mitochondrial","Q9NNW7"
-0.104957900847062,19.7243948313195,-2.8103825127818,0.0186873492423855,0.332638442431211,-3.29064307031813,"Q9UL25",13,-2.97739858055028,0.011269663094513,0.23602101334308,0.104957900847062,"Non-significant",0.627049329349031,"RAB21","Ras-related protein Rab-21","Q9UL25"
1.75956182541453,19.3758769272425,2.6800315857936,0.0233418206754424,0.352282748527341,-3.50277382984397,"A0A0A0MSQ0",1,2.96193627697562,0.0116017203569792,0.241438286062478,-1.75956182541452,"Non-significant",0.617193860554942,"PLS3","Plastin-3","A0A0A0MSQ0"
-0.0885693586018093,20.169080517133,-2.64330540782604,0.0248518310018839,0.364402887403991,-3.56235061491506,"O95834",19,-2.95727007584833,0.0117038286340097,0.24205973974228,0.0885693586018057,"Non-significant",0.616077437992202,"EML2","Echinoderm microtubule-associated protein-like 2","O95834"
0.141339015638909,18.9523595552725,2.94112443532089,0.0149571389276926,0.312423788025531,-3.07722763531337,"Q99426",8,2.95871869694388,0.0116720337693112,0.24205973974228,-0.141339015638916,"Non-significant",0.616077437992202,"TBCB","Tubulin-folding cofactor B","Q99426"
-0.254458896405655,17.2644045918291,-2.72133749276343,0.021752952859019,0.341373623204418,-3.43565547485413,"Q9NZV1",8,-2.94927699713625,0.0118808197091539,0.244964224218586,0.254458896405659,"Non-significant",0.610897337508795,"CRIM1","Cysteine-rich motor neuron 1 protein","Q9NZV1"
-0.0761316907497545,20.6757835655743,-2.73236193936505,0.0213475351019385,0.340121718298608,-3.41772385069557,"Q9ULV4",16,-2.94432894301193,0.0119917164932499,0.246492307427201,0.0761316907497545,"Non-significant",0.608196629709463,"CORO1C","Coronin-1C","Q9ULV4"
-0.112210918395753,19.3467060828357,-2.9114434185014,0.0157317804010118,0.317800238627344,-3.12570755339488,"Q9BYN0",10,-2.94057063884847,0.0120766358061875,0.247478705006918,0.11221091839575,"Non-significant",0.60646216519859,"SRXN1","Sulfiredoxin-1","Q9BYN0"
0.24762835468513,17.2470293962671,3.7690656712367,0.00375378617817123,0.18771732223825,-1.73823048070451,"O75794",2,2.93865367785607,0.0121201797913412,0.247613795066395,-0.24762835468513,"Non-significant",0.606225163552077,"CDC123","Cell division cycle protein 123 homolog","O75794"
-0.185607568170017,17.9182938635563,-3.93193703569635,0.00288390795940716,0.175682429418067,-1.48163289605818,"Q99574",3,-2.93578207129447,0.0121857009090153,0.248195689335293,0.18560756817002,"Non-significant",0.605205765601805,"SERPINI1","Neuroserpin","Q99574"
-0.181294327920867,16.9422428436536,-3.05390594954462,0.0123505441141617,0.281571639893465,-2.89298971618308,"A2RTX5",5,-2.93187476791906,0.0122754192990071,0.249265408250444,0.181294327920867,"Non-significant",0.603337986431287,"TARS3","Threonine--tRNA ligase 2, cytoplasmic","A2RTX5"
-0.0874717393591311,17.5941541564318,-2.9857417480824,0.0138648590460924,0.300578552534029,-3.00433856464082,"O15164",11,-2.92313302218649,0.0124785293899399,0.250368501173319,0.0874717393591382,"Non-significant",0.601420310553872,"TRIM24","Transcription intermediary factor 1-alpha","O15164"
0.0603347128115921,20.6718150424783,2.48856766657313,0.0323583096241249,0.40256079589348,-3.81201853970568,"P13798",23,2.92580798508226,0.0124160258849482,0.250368501173319,-0.0603347128115956,"Non-significant",0.601420310553872,"APEH","Acylamino-acid-releasing enzyme","P13798"
-0.112955304755001,23.3090642331412,-2.70410349453468,0.02240225466788,0.346691705610772,-3.46367252987129,"Q9NQC3",14,-2.92310464792085,0.0124791940593775,0.250368501173319,0.112955304755001,"Non-significant",0.601420310553872,"RTN4","Reticulon-4","Q9NQC3"
0.0935665681706368,19.6306730232651,2.79707339059242,0.0191163028011639,0.333589440288019,-3.31234049889781,"Q9UJ70",13,2.92762834874643,0.012373669036847,0.250368501173319,-0.0935665681706439,"Non-significant",0.601420310553872,"NAGK","N-acetyl-D-glucosamine kinase","Q9UJ70"
0.1232915338034,17.7385240738499,2.99558897239341,0.0136349193087471,0.298221705300412,-2.98825113687212,"Q32P41",8,2.91555526671089,0.0126572943208102,0.252430146558777,-0.123291533803396,"Non-significant",0.59785878055981,"TRMT5","tRNA (guanine(37)-N1)-methyltransferase","Q32P41"
-0.0750084757797289,19.6868062577066,-2.47562044475139,0.033079990222674,0.404505500879815,-3.83278900787674,"Q53EP0",27,-2.91712761669793,0.0126199934449186,0.252430146558777,0.075008475779736,"Non-significant",0.59785878055981,"FNDC3B","Fibronectin type III domain-containing protein 3B","Q53EP0"
-0.303172277262174,18.6959935952209,-2.63914429620827,0.0250289586965217,0.366198803985572,-3.56909417485598,"A0A140T933",10,-2.91027978084118,0.0127832465166652,0.253475729533649,0.303172277262163,"Non-significant",0.596063618319697,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","A0A140T933"
0.266450500204332,17.8901067405654,3.46464131381526,0.00619506915718873,0.222228099587406,-2.22530764331514,"Q9BU76",2,2.9101910819161,0.0127853748070994,0.253475729533649,-0.266450500204332,"Non-significant",0.596063618319697,"MMTAG2","Multiple myeloma tumor-associated protein 2","Q9BU76"
0.173055976815938,16.534030217458,3.06825790492015,0.0120538196171213,0.280460573799757,-2.8695513387764,"Q2T9J0",5,2.90513549214094,0.0129072646506182,0.255137405379918,-0.173055976815938,"Non-significant",0.593225865344707,"TYSND1","Peroxisomal leader peptide-processing protease","Q2T9J0"
-0.126149724280655,18.9616348319677,-2.86364364306583,0.0170657282310123,0.324915907340188,-3.20375177102557,"Q2TAA5",9,-2.89949992879728,0.0130444976075047,0.257091701376144,0.126149724280655,"Non-significant",0.589911941656302,"ALG11","GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase","Q2TAA5"
-0.0839829318594205,23.3456244773621,-2.4110012250897,0.0369260476423088,0.418901045016927,-3.93611899374311,"P00352",42,-2.89715609274418,0.0131019983899107,0.257091999948387,0.083982931859417,"Non-significant",0.589911437290732,"ALDH1A1","Retinal dehydrogenase 1","P00352"
0.0735812065469865,19.7534186450984,2.48746353652695,0.0324192424565731,0.40256079589348,-3.81379065270247,"Q2Q1W2",24,2.89171947034029,0.0132363438266219,0.257091999948387,-0.073581206546983,"Non-significant",0.589911437290732,"TRIM71","E3 ubiquitin-protein ligase TRIM71","Q2Q1W2"
0.102842348791913,19.3084581360191,2.55336706505833,0.0289739672360923,0.392222491285217,-3.70776467084793,"Q8IYB7",22,2.89243121596229,0.0132186782933869,0.257091999948387,-0.102842348791917,"Non-significant",0.589911437290732,"DIS3L2","DIS3-like exonuclease 2","Q8IYB7"
-0.0681354531883969,20.233023736749,-2.43059965640399,0.0357152648869047,0.41708505195474,-3.90484154238144,"Q96G03",27,-2.89194756372398,0.013230679998063,0.257091999948387,0.0681354531883933,"Non-significant",0.589911437290732,"PGM2","Phosphoglucomutase-2","Q96G03"
-0.126974463537625,17.4740698453902,-3.07843253090428,0.011847877669443,0.278570625483992,-2.85293703287225,"Q9ULH0",7,-2.89606292978061,0.0131289026409942,0.257091999948387,0.126974463537621,"Non-significant",0.589911437290732,"KIDINS220","Kinase D-interacting substrate of 220 kDa","Q9ULH0"
-0.347743148764877,16.9414121473274,-2.81038359590548,0.0186873147310824,0.332638442431211,-3.29064130425734,"O43865",3,-2.88854252012996,0.0133154817508979,0.257138453062729,0.347743148764884,"Non-significant",0.589832973126805,"AHCYL1","S-adenosylhomocysteine hydrolase-like protein 1","O43865"
-0.198231476346162,17.5721443472482,-3.09471558341801,0.0115257452937401,0.27387950075657,-2.8263522064886,"Q86WB7",4,-2.88965392367615,0.0132877434246029,0.257138453062729,0.198231476346162,"Non-significant",0.589832973126805,"UNC93A","Protein unc-93 homolog A","Q86WB7"
0.0804650252496621,19.3641066096152,2.75460711487618,0.0205524333579737,0.340121718298608,-3.38152071163098,"Q709F0",14,2.88503610811996,0.0134033714768998,0.258091931800878,-0.0804650252496693,"Non-significant",0.58822557170226,"ACAD11","Acyl-CoA dehydrogenase family member 11","Q709F0"
0.371458202976243,16.9002211717901,3.39736365452384,0.00692946722041989,0.22987306853482,-2.33403429171463,"Q8WVP5",1,2.87820402866824,0.0135762761807407,0.260672282771184,-0.371458202976246,"Non-significant",0.583905144817382,"TNFAIP8L1","Tumor necrosis factor alpha-induced protein 8-like protein 1","Q8WVP5"
0.0712803114616918,19.5133072812883,2.51926837990442,0.0307086756019417,0.398003763470668,-3.76268510991751,"Q9HCS2",21,2.87460903491422,0.0136681434860744,0.261686370000528,-0.0712803114616882,"Non-significant",0.582218897106829,"CYP4F12","Cytochrome P450 4F12","Q9HCS2"
-0.300118135051754,16.11288076464,-4.25820135853495,0.0017182698340115,0.142105238803055,-0.977690239152239,"H0Y948",1,-2.85499508532612,0.0141803178007958,0.264111923019478,0.300118135051754,"Non-significant",0.578211992641295,"AFDN","Afadin (Fragment)","H0Y948"
0.12642170569417,18.1912013737895,3.23849080335695,0.00904280076384135,0.255287931843274,-2.59194570258596,"O75363",6,2.85691928765208,0.0141292419751204,0.264111923019478,-0.12642170569417,"Non-significant",0.578211992641295,"BCAS1","Breast carcinoma-amplified sequence 1","O75363"
-0.310284903420417,17.7828332418997,-2.84289893596705,0.0176797240493515,0.326198912311787,-3.23760560314917,"P17540",3,-2.8604345658641,0.014036402763672,0.264111923019478,0.310284903420417,"Non-significant",0.578211992641295,"CKMT2","Creatine kinase S-type, mitochondrial","P17540"
0.190827295019542,16.9678727953906,2.90421140639419,0.0159266145070297,0.31857983227345,-3.1375182758299,"P31751",5,2.85738658339008,0.0141168656427046,0.264111923019478,-0.190827295019545,"Non-significant",0.578211992641295,"AKT1","RAC-alpha serine/threonine-protein kinase","P31751"
-0.131315076875847,18.8349980957618,-2.73228015897794,0.0213505144322682,0.340121718298608,-3.41785689495928,"P36955",10,-2.85361445842071,0.0142170776171291,0.264111923019478,0.13131507687584,"Non-significant",0.578211992641295,"SERPINF1","Pigment epithelium-derived factor","P36955"
-0.0910984074711365,19.0766564032257,-2.96954168181361,0.0142517577315794,0.306093040254209,-3.03080464662075,"P84095",10,-2.85319050647834,0.0142283844515791,0.264111923019478,0.0910984074711365,"Non-significant",0.578211992641295,"RHOG","Rho-related GTP-binding protein RhoG","P84095"
-0.125114283920162,16.5195517390746,-2.81816997444134,0.0184408728289957,0.332638442431211,-3.27794428994422,"Q8IWV8",9,-2.85736672726116,0.0141173913140324,0.264111923019478,0.125114283920155,"Non-significant",0.578211992641295,"UBR2","E3 ubiquitin-protein ligase UBR2","Q8IWV8"
-0.082500486782628,19.6676479651587,-2.95562798490013,0.0145928040582891,0.308474384840996,-3.05353492147052,"Q8IYS1",11,-2.86028887933627,0.0140402383469154,0.264111923019478,0.0825004867826244,"Non-significant",0.578211992641295,"PM20D2","Peptidase M20 domain-containing protein 2","Q8IYS1"
0.130985876445084,17.8011768367726,3.54625648158505,0.00541111329263429,0.215832560559181,-2.09388470804215,"Q96B97",5,2.86466905702298,0.0139253709255745,0.264111923019478,-0.130985876445081,"Non-significant",0.578211992641295,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","Q96B97"
0.0836011350240788,18.9491592186906,2.61024174255291,0.0262945203411667,0.375692069949165,-3.61589430914998,"Q96Q11",17,2.86771052844528,0.0138461583611422,0.264111923019478,-0.0836011350240824,"Non-significant",0.578211992641295,"TRNT1","CCA tRNA nucleotidyltransferase 1, mitochondrial","Q96Q11"
-0.0878589727380614,18.6365302107836,-2.80983379079939,0.0187048413013968,0.332638442431211,-3.291537769809,"Q9NP61",12,-2.85790054708653,0.0141032657055164,0.264111923019478,0.0878589727380579,"Non-significant",0.578211992641295,"ARFGAP3","ADP-ribosylation factor GTPase-activating protein 3","Q9NP61"
-0.341240664730105,19.9142650141719,-2.76702337150803,0.0201216558734751,0.340121718298608,-3.36130256497625,"P17568",3,-2.84253023910566,0.0145156389369259,0.268699714133537,0.341240664730105,"Non-significant",0.570732795607373,"NDUFB7","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7","P17568"
-0.0698538362164598,23.3076934712142,-2.29173885464426,0.0452099407378778,0.440843854380975,-4.12513088296214,"Q13724",45,-2.83882247169279,0.0146168886106021,0.269828569089931,0.0698538362164598,"Non-significant",0.568912069707675,"MOGS","Mannosyl-oligosaccharide glucosidase","Q13724"
-0.106174721751771,21.2281036862983,-3.26798940779017,0.00860533849551524,0.252913917800209,-2.54395287977913,"P13987",7,-2.83337989449242,0.01476677820627,0.271846650440152,0.106174721751767,"Non-significant",0.565676013790911,"CD59","CD59 glycoprotein","P13987"
0.0846484287488458,19.7247751100168,2.72987353704285,0.0214383768898287,0.340121718298608,-3.42177193279535,"O75569",13,2.82938074201671,0.0148778835294197,0.27251917912443,-0.0846484287488494,"Non-significant",0.564602927901829,"PRKRA","Interferon-inducible double-stranded RNA-dependent protein kinase activator A","O75569"
0.0915402567957457,19.558554844203,2.61901659440927,0.0259036917081371,0.371693015281,-3.60169327629499,"Q05682",15,2.82800204830528,0.0149163779820025,0.27251917912443,-0.0915402567957457,"Non-significant",0.564602927901829,"CALD1","Caldesmon","Q05682"
-0.130668867234256,25.8102439764399,-2.52317691886548,0.0305047247056705,0.397170595422831,-3.75639645857114,"Q13268",20,-2.82768245313355,0.0149253154363029,0.27251917912443,0.130668867234256,"Non-significant",0.564602927901829,"DHRS2","Dehydrogenase/reductase SDR family member 2, mitochondrial","Q13268"
0.123443765847234,20.6942947764271,3.65442859859944,0.00452771599286779,0.200928641511305,-1.92060325548555,"Q9Y2Q9",5,2.82337778354047,0.0150462123163258,0.27398007807527,-0.123443765847234,"Non-significant",0.562281014904165,"MRPS28","28S ribosomal protein S28, mitochondrial","Q9Y2Q9"
0.143362885221542,18.9090562519643,3.21632282275287,0.00938655110537109,0.255881962406882,-2.62803831882899,"Q14019",5,2.81689908694421,0.0152299937666932,0.276575035855314,-0.143362885221546,"Non-significant",0.558187022634399,"COTL1","Coactosin-like protein","Q14019"
0.117570090453331,16.9847507842893,3.05626393435049,0.0123012861694106,0.281571639893465,-2.88913864944009,"Q9H8M5",7,2.81479667026022,0.0152901084941355,0.276916262214059,-0.117570090453338,"Non-significant",0.557651539081273,"CNNM2","Metal transporter CNNM2","Q9H8M5"
-0.20991547231473,20.3457177484527,-3.24249401527582,0.00898211692887512,0.255287931843274,-2.5854302478301,"Q6UXH0",3,-2.8121838101119,0.0153651452120145,0.277525169988435,0.209915472314727,"Non-significant",0.556697622662483,"ANGPTL8","Angiopoietin-like protein 8","Q6UXH0"
0.15527881764686,17.5794011542837,2.63149383141074,0.0253579141770565,0.367005146653252,-3.58148895877752,"O95490",10,2.80798882372881,0.0154863793280383,0.278687689740503,-0.155278817646856,"Non-significant",0.554882214623068,"ADGRL2","Adhesion G protein-coupled receptor L2","O95490"
0.329425449086422,17.6457316645546,2.74407407292279,0.0209251345472549,0.340121718298608,-3.39866614099976,"Q587I9",3,2.80708283758592,0.0155126859085521,0.278687689740503,-0.329425449086429,"Non-significant",0.554882214623068,"SFT2D3","Vesicle transport protein SFT2C","Q587I9"
0.583183624107766,15.4842874649164,2.74269599035271,0.0209743963973328,0.340121718298608,-3.4009089152599,"Q9H825",1,2.80132984786591,0.015680764842992,0.280954024633395,-0.58318362410777,"Non-significant",0.551364742307092,"METTL8","mRNA N(3)-methylcytidine methyltransferase METTL8","Q9H825"
-0.357933064315993,17.4836825643712,-2.83461530453411,0.0179310926265245,0.3285133112377,-3.25112036145052,"P35443",2,-2.79241717907529,0.0159447132000502,0.2836928834038,0.357933064315997,"Non-significant",0.547151558589856,"COMP","Cartilage oligomeric matrix protein","P35443"
0.129603031935748,19.1085158706842,2.55533935791227,0.0288766593203548,0.392222491285217,-3.7045841849437,"Q86TG7",14,2.79046962191561,0.0160029711873804,0.2836928834038,-0.129603031935741,"Non-significant",0.547151558589856,"PEG10","Retrotransposon-derived protein PEG10","Q86TG7"
0.339183011601669,18.04399828778,3.46403513271477,0.00620131340392901,0.222228099587406,-2.22628577678498,"Q8IV38",1,2.79212452493225,0.0159534540905567,0.2836928834038,-0.339183011601669,"Non-significant",0.547151558589856,"ANKMY2","Ankyrin repeat and MYND domain-containing protein 2","Q8IV38"
-0.519583452523293,17.8920480444843,-2.80249876080843,0.0189402574030111,0.333589440288019,-3.3034965370384,"Q8TF72",1,-2.79156277531749,0.0159702454802657,0.2836928834038,0.519583452523289,"Non-significant",0.547151558589856,"SHROOM3","Protein Shroom3","Q8TF72"
-0.0714331916685325,19.2592373639224,-2.54920665212985,0.0291803003024774,0.392222491285217,-3.71447233920174,"Q4KMQ2",17,-2.78719523452686,0.0161013928696983,0.284455825206025,0.0714331916685289,"Non-significant",0.545985168140088,"ANO6","Anoctamin-6","Q4KMQ2"
0.0440839910655768,20.5857216784648,1.88291540696225,0.0894887244392971,0.527873188792016,-4.74877001723683,"Q92616",102,2.78407221166264,0.0161958211063674,0.284455825206025,-0.0440839910655804,"Non-significant",0.545985168140088,"GCN1","eIF-2-alpha kinase activator GCN1","Q92616"
-0.497957212658701,15.6710315041953,-2.58393874539359,0.0275015896199995,0.38473518171945,-3.65842074411547,"Q9ULH1",3,-2.78341350960744,0.0162158073763172,0.284455825206025,0.497957212658699,"Non-significant",0.545985168140088,"ASAP1","Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1","Q9ULH1"
-0.134588041365536,20.2614960578418,-2.64753427977304,0.0246731014076643,0.363372423148919,-3.55549582463007,"Q9Y6M9",10,-2.78361667484532,0.0162096403645927,0.284455825206025,0.134588041365529,"Non-significant",0.545985168140088,"NDUFB9","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9","Q9Y6M9"
0.431547145158891,15.7414828329525,2.9606704625027,0.0144682573255841,0.308474384840996,-3.04529731660932,"A1L188",1,2.77921510715185,0.0163437676871364,0.285589293714137,-0.431547145158886,"Non-significant",0.544258077596233,"NDUFAF8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8","A1L188"
-0.149136173796148,17.3005377530647,-3.48506233710801,0.0059884749628424,0.221705915613298,-2.1923731167674,"P07992",4,-2.77738434331724,0.0163998775982482,0.285589293714137,0.149136173796151,"Non-significant",0.544258077596233,"ERCC1","DNA excision repair protein ERCC-1","P07992"
0.147022141550853,18.1977113095048,2.89642940279405,0.016138997706928,0.319147241583426,-3.15022622884928,"Q9UEU0",6,2.77711075022154,0.0164082790747564,0.285589293714137,-0.147022141550853,"Non-significant",0.544258077596233,"VTI1B","Vesicle transport through interaction with t-SNAREs homolog 1B","Q9UEU0"
-0.0976352762699868,21.3431236949514,-2.79716592177581,0.0191132865203006,0.333589440288019,-3.31218967267005,"HBA_HUMAN",10,-2.77055861427516,0.0166107539476742,0.286877995369498,0.0976352762699939,"Non-significant",0.542302762510724,"HBA1","Hemoglobin subunit alpha","HBA_HUMAN"
-0.0914841476132828,17.8882555141865,-2.851379124467,0.017426076865368,0.324915907340188,-3.22376801615441,"Q13214",10,-2.77063930185863,0.0166082456159878,0.286877995369498,0.0914841476132793,"Non-significant",0.542302762510724,"SEMA3B","Semaphorin-3B","Q13214"
-0.279845441583131,16.9793261379618,-2.805325615168,0.0188491784675788,0.333589440288019,-3.29888798325006,"Q9NUU6",3,-2.77180932117144,0.0165719151999418,0.286877995369498,0.279845441583127,"Non-significant",0.542302762510724,"OTULINL","Inactive ubiquitin thioesterase OTULINL","Q9NUU6"
0.229843368780656,16.2693149480908,3.60147670927932,0.0049397170348254,0.209500277533956,-2.00529072722324,"Q8N9B5",2,2.76593083689651,0.0167552439519292,0.288629536560097,-0.22984336878066,"Non-significant",0.539659227959451,"JMY","Junction-mediating and -regulatory protein","Q8N9B5"
-0.207489982579506,17.8476788115117,-3.17190047854662,0.0101163557463195,0.260729614831104,-2.70042470825148,"O75954",3,-2.76224386230711,0.0168712456477037,0.289882607910929,0.207489982579503,"Non-significant",0.537777840232774,"TSPAN9","Tetraspanin-9","O75954"
0.181824791462599,17.6635113254828,3.5268093403563,0.00558805607994299,0.216621797541333,-2.12514958029119,"Q5T1V6",3,2.75943439435051,0.0169601695203178,0.289923714172576,-0.181824791462592,"Non-significant",0.537716260281143,"DDX59","Probable ATP-dependent RNA helicase DDX59","Q5T1V6"
0.0738550000188667,19.1469644155495,2.42680913304336,0.0359463554365232,0.41708505195474,-3.91089523761487,"Q8IWZ3",21,2.76076914060236,0.0169178653828324,0.289923714172576,-0.0738550000188738,"Non-significant",0.537716260281143,"ANKHD1","Ankyrin repeat and KH domain-containing protein 1","Q8IWZ3"
-0.249642424130379,18.5603676990275,-2.7137103648634,0.0220379488052493,0.344265361088367,-3.44805703924221,"P46937",4,-2.75618809826451,0.0170634946478632,0.290947780242573,0.249642424130375,"Non-significant",0.536184951864896,"YAP1","Transcriptional coactivator YAP1","P46937"
-0.137203181194192,21.6458312769643,-2.38964398510586,0.0382914278866052,0.418901045016927,-3.97013828900382,"Q92817",50,-2.74646552249122,0.0173766730544214,0.295254786962059,0.137203181194185,"Non-significant",0.529803052446525,"EVPL","Envoplakin","Q92817"
-0.378940541511778,16.7499958802584,-2.7341891630243,0.0212810765014809,0.340121718298608,-3.4147511368291,"Q9BVK8",2,-2.7456187732839,0.0174042144232224,0.295254786962059,0.378940541511774,"Non-significant",0.529803052446525,"TMEM147","Transmembrane protein 147","Q9BVK8"
0.145267679911267,18.6069398951612,2.66409178761889,0.0239855849361861,0.355304436730208,-3.52864357099733,"O00161",8,2.73813411667152,0.0176495358292063,0.295511874492507,-0.145267679911271,"Non-significant",0.529425063266794,"SNAP23","Synaptosomal-associated protein 23","O00161"
0.110201349768797,18.5215753089462,2.8656597255522,0.0170072179751112,0.324915907340188,-3.20046105569487,"O75462",8,2.74165742375199,0.0175336329489529,0.295511874492507,-0.110201349768801,"Non-significant",0.529425063266794,"CRLF1","Cytokine receptor-like factor 1","O75462"
0.126112663972794,21.1177177872772,2.67665459021742,0.0234767490781955,0.353522911399973,-3.508256099947,"P12277",9,2.74094257782179,0.0175570878403916,0.295511874492507,-0.126112663972798,"Non-significant",0.529425063266794,"CKB","Creatine kinase B-type","P12277"
0.131122780263464,20.504788267482,3.95223461613041,0.00279134844643862,0.175682429418067,-1.44987654011272,"Q14011",4,2.73575979205757,0.0177280664894774,0.295511874492507,-0.131122780263464,"Non-significant",0.529425063266794,"CIRBP","Cold-inducible RNA-binding protein","Q14011"
-0.127301751649373,18.4828476142081,-2.73787920799266,0.0211474972678037,0.340121718298608,-3.40874722442604,"Q99611",8,-2.73676070475373,0.0176949195370334,0.295511874492507,0.127301751649373,"Non-significant",0.529425063266794,"SEPHS2","Selenide, water dikinase 2","Q99611"
-0.108380182852311,19.9814715079595,-2.39370430277664,0.0380280896881244,0.418901045016927,-3.96367609689128,"Q99959",27,-2.73580090705744,0.017726703693155,0.295511874492507,0.108380182852311,"Non-significant",0.529425063266794,"PKP2","Plakophilin-2","Q99959"
-0.168219304127604,17.4606522802684,-2.6032133793563,0.0266117950331115,0.377808556179832,-3.62726393260147,"Q9H1B7",8,-2.73630436852267,0.0177100243314688,0.295511874492507,0.168219304127604,"Non-significant",0.529425063266794,"IRF2BPL","Probable E3 ubiquitin-protein ligase IRF2BPL","Q9H1B7"
0.0840059788246812,19.4320790529012,2.7651441259575,0.0201862677349209,0.340121718298608,-3.36436314279379,"P46734",11,2.72934071963097,0.0179421015345922,0.298337524524323,-0.0840059788246812,"Non-significant",0.525292118180286,"MAP2K3","Dual specificity mitogen-activated protein kinase kinase 3","P46734"
-0.305326108298111,16.155032812732,-3.69698775608747,0.00422258850446004,0.197569886895909,-1.8527375222751,"Q9Y6F7",1,-2.72686130356836,0.0180254527488273,0.298981581361118,0.305326108298111,"Non-significant",0.524355565386663,"CDY1;CDY2A","Testis-specific chromodomain protein Y 2","Q9Y6F7"
0.851436926086276,16.5302475450368,2.53201748892939,0.030048354008167,0.396366181513242,-3.74216601528286,"Q86YB7",1,2.72276390311577,0.0181640312489216,0.299795993593655,-0.851436926086272,"Non-significant",0.523174175262903,"ECHDC2","Enoyl-CoA hydratase domain-containing protein 2, mitochondrial","Q86YB7"
-0.0853857210481266,20.5532637750627,-2.56379763764466,0.0284630163656567,0.391644091717177,-3.69093992598986,"Q9Y696",14,-2.72312098473246,0.0181519128261883,0.299795993593655,0.0853857210481195,"Non-significant",0.523174175262903,"CLIC4","Chloride intracellular channel protein 4","Q9Y696"
-0.0936211234076616,20.9212140604296,-2.42643839250668,0.0359690365832604,0.41708505195474,-3.9114872222661,"P61019",19,-2.71323370707273,0.0184904152110754,0.303743376350956,0.093621123407658,"Non-significant",0.517493183831802,"RAB2A","Ras-related protein Rab-2A","P61019"
0.15206289653133,18.0064694132349,4.46159002276742,0.00125335312940271,0.140523929501687,-0.671062784713029,"Q8TD22",3,2.71313425728892,0.0184938512984913,0.303743376350956,-0.152062896531334,"Non-significant",0.517493183831802,"SFXN5","Sideroflexin-5","Q8TD22"
-0.0820682642681057,19.9852081027797,-2.42371517522328,0.0361360694765435,0.41708505195474,-3.91583494782943,"Q99956",19,-2.71147839651885,0.0185511551573137,0.303939586085964,0.0820682642681057,"Non-significant",0.517212732302178,"DUSP9","Dual specificity protein phosphatase 9","Q99956"
