"CTRL_2","CTRL_3","CTRL_4","CTRL.myr_1","CTRL.myr_2","CTRL.myr_3","CTRL.myr_4","HBV_1","HBV_2","HBV_3","HBV_4","HBV.myr_1","HBV.myr_2","HBV.myr_3","HBV.myr_4","Pval","adjPval","negLog10_sca_adjPval","HBV.myr_vs_HBV","Diff_Abund","Protein_Names","Genes","ProtDesc"
23.9236843773598,24.0705058782828,23.9114932979621,24.2035320182233,24.2393395117913,23.7997515675742,24.0404776934932,24.1126870262201,24.0741535519016,24.2023591166193,24.1226100123105,23.9137316425787,24.2262995836865,24.1116845966133,24.0377326034248,0.476926913665775,0.943011885665107,0.0254828334066381,0.0555903201870507,"Non-significant","PZP_HUMAN","PZP","Pregnancy zone protein"
18.3544129708711,18.369115924612,18.199049235314,17.4650322460446,17.4745060736926,18.5102696708982,18.0701314291411,17.1841876834249,17.0075310356157,17.3361839954966,17.4938241838396,16.6306510720206,17.0579705761595,17.2960379082716,17.811851298238,0.843408739365655,0.993250064670355,0.00294139799575335,0.0563040109217745,"Non-significant","PYGL_HUMAN","PYGL","Glycogen phosphorylase, liver form"
15.5500102217963,14.2092096465574,13.3200530640573,13.44041348,13.7758468699298,15.3974506983909,14.470519071256,12.6903057775653,12.3402451314397,12.1113900108635,15.1213230550019,14.2233003612147,13.655564263413,14.6664126505895,15.9007064577016,0.122861404684194,0.601037190728469,0.22109865407309,-1.5456799395121,"Non-significant","PYGB_HUMAN","PYGB","Glycogen phosphorylase, brain form"
18.471496612677,18.7494111816601,18.402479172215,18.5856631025551,18.6749267001218,18.2746101990997,18.7359063426162,18.518630106297,18.5271562493284,18.6127281420778,18.9455381397905,18.4700034312975,18.6403226168409,18.5892268653199,18.3449243490884,0.295048234485702,0.850024331478983,0.0705686426670958,0.139893843736747,"Non-significant","PTPRK_HUMAN","PTPRK","Receptor-type tyrosine-protein phosphatase kappa"
16.3545541590299,16.5322204531762,16.4087194891362,16.5677838065826,16.6535308741448,16.0945107261734,16.2801128399115,16.5120629604011,16.6863637360503,16.5450896612986,16.3443531290603,16.4107676682583,16.364683565542,16.6112697994377,16.2232136160273,0.306018988259663,0.864798986142597,0.0630848282047618,0.119483709386248,"Non-significant","PTPRG_HUMAN","PTPRG","Receptor-type tyrosine-protein phosphatase gamma"
21.8888814553736,22.0400963714783,21.9027570961458,22.0121341428128,22.1504768002488,21.6944658662814,21.7738796859866,21.8260914592777,21.9003118434867,21.8842264260361,22.0384394612125,21.7426614079983,21.9174514816994,21.705758928088,21.897434104283,0.218637627240292,0.74736786131282,0.12646558183372,0.0964408169860747,"Non-significant","PTPRB_HUMAN","PTPRB","Receptor-type tyrosine-protein phosphatase beta"
16.6332648823194,17.0412420409232,16.5823919377409,16.736573695671,17.1738918070933,16.8075184437221,16.7157877541515,16.5022677526778,19.6900133223509,16.8795473540866,16.0561762159568,16.287016111204,16.0602758443253,16.6555307231556,16.6598983645538,0.370699828770152,0.910944540466188,0.0405080626567227,0.866320900458348,"Non-significant","PTPA_HUMAN","PTPA","Serine/threonine-protein phosphatase 2A activator"
18.2568260222389,17.9917155889232,18.0289528315616,17.2763516263921,17.1555989620354,18.1854078116667,17.9041288936381,16.2939260118504,16.2782497960876,17.0828559085072,17.6345203836252,16.5683376667293,16.1677493788124,16.9616870792354,17.5789991345864,0.994519667833417,0.998720384487412,0.000556085820022641,0.00319471017672512,"Non-significant","PTMS_HUMAN","PTMS","Parathymosin"
16.4688006146254,17.1056221012508,16.7202709825332,16.8151080606704,17.1628731694839,16.6381813382182,16.5540326857913,16.6402308120241,16.8218113441001,16.9320647710764,16.687608057609,16.7125001323589,16.8789250230183,16.7296340191751,16.8183325201108,0.858712232733634,0.993250064670355,0.00294139799575335,-0.014419177463374,"Non-significant","PTK7_HUMAN","PTK7","Inactive tyrosine-protein kinase 7"
19.2240016741981,19.1193059168568,19.2902933952305,17.7876730400152,18.4452129247001,19.8004891808258,19.4016753599979,17.5466910240977,17.3792598976651,18.4074005540686,18.3725845314713,17.4060222648774,18.0250908860758,18.4142970959914,19.1918785196355,0.500068936431016,0.954282586351663,0.0203230010607278,-0.332838189819348,"Non-significant","PTGR1_HUMAN","PTGR1","Prostaglandin reductase 1"
14.9912428106586,14.4482647497494,14.6790401863931,13.7900633509775,13.8353596218082,14.6164799235799,14.0411286515243,14.5571405668219,15.2386435763492,13.4778594336569,13.6001800692564,15.0559432933589,14.7166962312233,13.7870250883182,14.0306585159114,0.739020599026891,0.993250064670355,0.00294139799575335,-0.179124870681852,"Non-significant","PTBP1_HUMAN","PTBP1","Polypyrimidine tract-binding protein 1"
15.4709702043534,14.9179547464426,15.6648028032883,15.3224598497852,15.0297185904162,14.9767252094016,14.7717215778192,15.0447057474479,14.661182417832,14.5817596121007,14.5898032721372,15.4406161548389,14.6600181835903,14.9765014740074,13.9718129564054,0.902532800000832,0.993250064670355,0.00294139799575335,-0.0428744298310484,"Non-significant","SERB_HUMAN","PSPH","Phosphoserine phosphatase"
18.0043192355711,17.9296282830246,18.1164658053354,16.7150771891058,17.3873863047507,18.0952012599272,17.8556532486129,16.9594133633718,16.4907960477728,17.5190449387398,17.0233645235179,16.0537837935023,16.8543449023757,17.1295848886198,17.7798988602101,0.920205357893202,0.993250064670355,0.00294139799575335,0.0437516071736006,"Non-significant","PSME2_HUMAN","PSME2","Proteasome activator complex subunit 2"
19.2536028426592,19.0056437361735,19.2316454238513,18.1361400265648,18.5080655535829,19.2679639402594,18.989904462365,17.6366812578993,17.3683870959268,18.4400215623755,18.646576288112,17.3680630538434,17.5671168134213,18.1248583878611,18.8193059396367,0.909600282637052,0.993250064670355,0.00294139799575335,0.0530805023877754,"Non-significant","PSME1_HUMAN","PSME1","Proteasome activator complex subunit 1"
14.2147896201055,13.652307222468,13.7988666453428,15.4434972258934,14.6157790479335,14.9722035006285,14.4839165206071,14.7601065677582,15.0977605648461,14.7324324467051,14.6575529243022,15.8688538964057,14.7566188657511,14.6524696890723,15.2215267056346,0.350895077935509,0.887503242331567,0.0518300516541237,-0.312904163313025,"Non-significant","PSMD5_HUMAN","PSMD5","26S proteasome non-ATPase regulatory subunit 5"
15.0588711467674,16.0894442740048,15.47860216311,14.8795545332633,15.5995525882371,15.1968671904702,14.5677719252151,13.5501575646008,14.8863824815913,15.849329347695,14.8680460293155,14.1174483049299,12.9450523827443,14.3774952447349,14.5944879010425,0.242993099749661,0.773866655460088,0.111333865915141,0.779857897437751,"Non-significant","PSB9_HUMAN","PSMB9","Proteasome subunit beta type-9"
16.7742594365846,16.982759670205,17.0211751893969,15.3035560229333,16.0875643600489,17.1101774142951,16.2844789252267,14.7199769886003,14.4430277024229,16.0957122482087,16.0761496162202,14.4167843353819,14.6779563281418,15.6397081194568,16.5352905666419,0.980909198633078,0.993250064670355,0.00294139799575335,0.0162818014574242,"Non-significant","PSB8_HUMAN","PSMB8","Proteasome subunit beta type-8"
17.6917707766042,17.6157589358202,18.0540478115926,17.0651426160482,17.5089630744057,17.9309509636696,17.9514896286866,16.4155800369131,15.9451877572301,16.7273488137738,18.3980589172198,16.4233982745686,16.6051597261185,16.8537237833585,17.8542231354073,0.923813088372898,0.993250064670355,0.00294139799575335,-0.0625823485790242,"Non-significant","PSB7_HUMAN","PSMB7","Proteasome subunit beta type-7"
19.0812233533915,19.059431605525,18.9442344918546,18.5809724942448,18.5326222659456,19.0302656972276,18.8375694210436,18.1561225886486,18.004143641113,18.5158422592032,18.5284808191787,18.0128100138105,17.4997836147171,18.1953962393028,18.593369237082,0.429970767610889,0.933221740707544,0.0300151522621924,0.225807550807776,"Non-significant","PSB6_HUMAN","PSMB6","Proteasome subunit beta type-6"
18.1029752589426,18.1493402723062,18.2423367810736,17.7417829626844,17.9704092669727,18.1821178853776,17.9970195598458,16.896521622225,16.5820213991232,17.1994135474035,17.4798434058126,16.3667012817463,16.7843408992136,17.6914981790974,17.6069906971219,0.853802681490736,0.993250064670355,0.00294139799575335,-0.0729327706537255,"Non-significant","PSB5_HUMAN","PSMB5","Proteasome subunit beta type-5"
17.9048932977045,18.2614659890604,18.0526635650576,17.2655234834245,17.5593248050298,17.5897169720702,17.6928878881847,16.8746812351042,16.9666293662293,17.1068696032244,17.2339379272615,16.8463841075705,16.8051896579818,16.749777789893,17.3214965602796,0.488922424360019,0.943134331777643,0.0254264457622572,0.114817504023627,"Non-significant","PSB4_HUMAN","PSMB4","Proteasome subunit beta type-4"
17.5124009797294,17.4530615978759,17.6667926454981,16.7152783279312,16.8808988025427,17.3943119594031,17.3970980145476,16.4810457293274,16.1225651480576,17.0268692052634,16.814006594708,15.725520702361,16.5757179772644,16.5417107193054,17.1384018064839,0.754644918119576,0.993250064670355,0.00294139799575335,0.115783867985424,"Non-significant","PSB3_HUMAN","PSMB3","Proteasome subunit beta type-3"
18.8639986846726,18.4290715950795,18.7641912804883,17.9006545758541,18.3605256304516,18.7808761298426,18.556083141026,17.5998692678628,17.4222044153431,18.0332939378828,18.474620935267,17.3193986969907,17.7871245958776,17.8806477441594,18.3447856821614,0.880554244229723,0.993250064670355,0.00294139799575335,0.0495079592916525,"Non-significant","PSB2_HUMAN","PSMB2","Proteasome subunit beta type-2"
15.7075721339029,15.4198022098888,15.9152725277637,14.9698631435828,14.1477614129109,15.7751189771461,15.6223807594476,12.9134560514085,14.5486714192349,14.3721372730214,14.6378757879825,14.2233003612147,12.9134747510855,13.3482993755437,14.0998655490073,0.393884401123497,0.922620850907503,0.0349767347139374,0.471800123699024,"Non-significant","PSB10_HUMAN","PSMB10","Proteasome subunit beta type-10"
18.2496551396009,18.0764659432545,18.0191889103297,17.3012461023559,17.7658558528176,18.0886381571756,17.9787886506297,16.7498301548937,16.4880378131529,17.2787579726304,17.5413310947535,16.4990859805166,16.8259773736796,17.1481985029218,17.5577478807012,0.98438776041372,0.993250064670355,0.00294139799575335,0.00673682440282519,"Non-significant","PSB1_HUMAN","PSMB1","Proteasome subunit beta type-1"
18.3574274334645,18.3973612819731,18.4988297332576,17.3195751054746,18.0069560679966,18.4152466150261,18.1622093674415,17.079224338531,16.6560058040943,17.7117543434382,17.7627323916585,16.5278633468626,16.762836183602,17.3516121809737,17.8941960638395,0.693142900975202,0.989948719645088,0.00438730171758423,0.168302275611051,"Non-significant","PSA7_HUMAN","PSMA7","Proteasome subunit alpha type-7"
17.6721766943322,17.4064624641731,17.6395385568661,16.4830363527594,17.0167538896774,17.5701151158617,17.4410961925821,16.1991681262134,15.9641535688349,16.5736826864424,16.9179896989783,15.8416527936254,16.2806457321085,16.4307726794471,17.0502738095983,0.969757744692614,0.993250064670355,0.00294139799575335,0.0129122664224255,"Non-significant","PSA6_HUMAN","PSMA6","Proteasome subunit alpha type-6"
17.0687782779854,16.8799301936622,17.263049081612,16.4139435501432,16.2464529955851,16.9270024346966,16.9864753779364,16.0298716934249,15.491336413798,16.2396712439005,16.8323461326891,15.5427658834565,15.9029685777486,16.2533082936499,16.6592015450653,0.877843033508547,0.993250064670355,0.00294139799575335,0.0587452959730506,"Non-significant","PSA5_HUMAN","PSMA5","Proteasome subunit alpha type-5"
18.4972788168451,18.3977874226405,18.654366812581,17.698596156745,18.0824349484581,18.5198166705757,18.3542536871546,17.4739752152192,17.1409196169523,17.8980994458924,17.953360965224,17.269172347207,17.3667661571921,17.7130508280301,18.0568281992418,0.955841953448282,0.993250064670355,0.00294139799575335,0.015134427904222,"Non-significant","PSA4_HUMAN","PSMA4","Proteasome subunit alpha type-4"
18.4779558520541,18.2042845635416,18.4918648369642,17.5973542529716,17.915966884373,18.4281843073539,18.2437132565909,17.0740578161347,16.8878988616473,17.5442173622559,18.095360963208,16.7602001510122,17.2712623964705,17.2648640577903,17.9315454860189,0.804637993934871,0.993250064670355,0.00294139799575335,0.0934157279885,"Non-significant","PSA3_HUMAN","PSMA3","Proteasome subunit alpha type-3"
18.3771130706061,18.2230966903477,18.4912072142469,17.5183227460852,17.8646939783439,18.6367378930315,18.246582887869,17.3439143756088,16.5134685388728,17.7124598292992,17.6433207153001,16.7961917410334,17.1840423613041,17.6671808580913,18.1719244232509,0.72166078293819,0.993250064670355,0.00294139799575335,-0.1515439811497,"Non-significant","PSA2_HUMAN","PSMA2","Proteasome subunit alpha type-2"
18.7086461006514,18.6771965919033,18.8846832907918,17.9889176326844,18.2852441625582,18.6422809045609,18.6615902346243,17.5070358119672,17.1655645822312,18.0849017913139,18.3256436349499,17.1787815440092,17.2853389984185,17.9052871016973,18.3672355636205,0.829163582263818,0.993250064670355,0.00294139799575335,0.0866256531791727,"Non-significant","PSA1_HUMAN","PSMA1","Proteasome subunit alpha type-1"
17.8613474498682,17.5487316168082,17.8156334640225,16.5832649738349,17.1625290139581,17.8684186690023,17.7472095737437,16.2382479810374,16.1586708247503,17.0960871325596,17.571286026353,16.4363260303115,16.0960562391809,16.6808951597715,17.5802217575756,0.889452614642391,0.993250064670355,0.00294139799575335,0.0676981944652013,"Non-significant","SERC_HUMAN","PSAT1","Phosphoserine aminotransferase"
20.1999790076159,20.1633327349063,20.2629069037279,19.8968556502327,20.0143937620884,20.0358112831473,20.089802173785,19.6813997120129,19.5923347586592,19.7606257482534,20.0406883808487,19.2123016340576,19.2054233854097,19.2404256751586,19.4398308839814,0.00763078119930219,0.200210891916414,0.698512299631305,0.494266755291722,"Non-significant","SAP_HUMAN","PSAP","Prosaposin"
19.1787475095251,19.7977485889606,18.955224200655,19.9167279586766,19.7714959174582,19.3750097257003,19.7237725841893,19.8110312523773,19.7712605483344,19.9883740337022,19.8455176157612,19.9060978818081,19.9235958879964,19.8009962440064,19.6458976234846,0.676886131647049,0.98625087973505,0.00601259639199599,0.0348989532198978,"Non-significant","PROS_HUMAN","PROS","Vitamin K-dependent protein S"
17.2558123500639,17.2184780977192,17.4028705041267,16.918618699862,17.1048137167995,16.686185888185,16.8990028149138,16.6562293174733,16.3370294838222,16.9025635419716,16.6423337943819,16.7951264785649,16.4931346094987,16.9500432264073,16.8500036561088,0.401061081603155,0.925931446555573,0.0334211661093573,-0.137537958232677,"Non-significant","GLU2B_HUMAN","PRKCSH","Glucosidase 2 subunit beta"
12.4954053634883,14.4855023010108,12.7000321685931,14.7344291394815,14.4586244878262,13.0377408331079,14.2065336469033,14.978737268106,13.9473995129033,14.9144879111721,14.0972173752685,14.2654978447263,14.8849717937977,14.5907741577606,14.1244606155177,0.956977783139237,0.993250064670355,0.00294139799575335,0.0180344139119004,"Non-significant","KAP2_HUMAN","PRKAR2A","cAMP-dependent protein kinase type II-alpha regulatory subunit"
16.4290993906713,16.6316602230472,16.4481146918001,16.7518839812564,16.5359177748532,16.3389905028994,16.6252094060878,16.8156209566423,16.9455009906971,16.8875776268883,16.8319999195097,16.7910102251055,16.4275223706826,17.0016061115386,17.3129272590656,0.948736487165554,0.993250064670355,0.00294139799575335,-0.013091618163724,"Non-significant","PRG4_HUMAN","PRG4","Proteoglycan 4"
21.1265885315722,20.9832469284366,21.1067035023104,20.3860708748243,20.66081242967,21.2090118325506,21.0013669582364,19.8880564784714,19.6917980335222,20.5980252312224,20.768066374569,19.6574266197381,19.9618198846642,20.3814521208581,20.978723025887,0.983528668641273,0.993250064670355,0.00294139799575335,-0.00836888334060149,"Non-significant","PRDX6_HUMAN","PRDX6","Peroxiredoxin-6"
18.0941601795988,17.6756814307018,17.8242751077709,16.9637314928981,17.3369597715709,18.0040009548772,17.7604210873886,16.5862387352644,16.2078684552121,17.1782758061477,17.1127652818853,16.260765202895,16.4556258241912,16.7903357682316,17.463763823406,0.937457579748392,0.993250064670355,0.00294139799575335,0.028664414946423,"Non-significant","PRDX5_HUMAN","PRDX5","Peroxiredoxin-5, mitochondrial"
17.5103237647658,17.4712227137633,17.5869057419127,17.0392939281386,17.4888757199645,17.3946720229413,17.3632450107168,17.134797294794,17.0394545863912,17.3873694748232,17.2007741105294,16.6042404722673,16.9508634120077,16.5467226715492,17.2549640042291,0.120854835750339,0.601037190728469,0.22109865407309,0.351401226621128,"Non-significant","PRDX4_HUMAN","PRDX4","Peroxiredoxin-4"
20.6887710744925,20.3203752880844,20.8234620954206,19.6452291960545,20.1744697957544,20.2218632073745,20.3753555464098,19.567269105172,19.2510801470851,19.8586169772397,19.9688664412829,18.9753554048644,19.2980133287513,19.561897616952,19.9339758605133,0.431708935522712,0.933221740707544,0.0300151522621924,0.219147614924676,"Non-significant","PRDX3_HUMAN","PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial"
21.3568022675014,21.2267273339449,21.3954525497952,20.5281984480704,20.9378091356506,21.4932026433906,21.2858740268211,20.0759543566676,20.0020952902009,20.8505653391334,20.9636129734394,19.803470555142,20.1707221691685,20.5158191648741,21.1311498350273,0.863864203577699,0.993250064670355,0.00294139799575335,0.0677665588073495,"Non-significant","PRDX2_HUMAN","PRDX2","Peroxiredoxin-2"
20.7614100127182,20.4856563811765,20.6153009502194,19.8476798121385,20.0874602513916,20.7792769080132,20.433827874783,19.2876357343395,19.1652357919277,20.1333905958365,20.158323692594,19.0251449706441,19.2980916626828,19.6666973094658,20.3013309600708,0.777768738044841,0.993250064670355,0.00294139799575335,0.113330227958549,"Non-significant","PRDX1_HUMAN","PRDX1","Peroxiredoxin-1"
17.2225213534253,17.3962117457609,17.4189067312579,17.9078647432795,17.675557392515,17.4841699219751,17.6684072007403,17.9334025112762,18.0276144743163,18.0042533901538,18.3703042762744,17.9906801465822,17.8238461181952,18.1072272941001,17.9221546333644,0.33166293682163,0.873481045266273,0.0587465148660308,0.1229166149447,"Non-significant","PRAP1_HUMAN","PRAP1","Proline-rich acidic protein 1"
16.1227734074996,16.080474047374,15.8709233474761,15.3149089042761,15.5890395566803,15.9254107195202,15.6211218007528,15.8237851788944,14.3669778357254,15.3934675510764,15.9310583421442,15.4233293302165,15.1886004354346,15.5332049999894,15.7946037050381,0.793912117775073,0.993250064670355,0.00294139799575335,-0.10611239070955,"Non-significant","2AAA_HUMAN","PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"
16.4732776713686,16.7710767402628,16.2549215738397,16.3820920360183,16.2925373306481,16.6077334143971,16.3651280129384,16.1125291022687,15.5804411308432,15.9037265368277,15.5547087515357,15.148591770741,15.8866277813902,15.7774608126698,16.1092083170323,0.824378934198443,0.993250064670355,0.00294139799575335,0.0573792099104988,"Non-significant","PP2AA_HUMAN;PP2AB_HUMAN","PPP2CA;PPP2CB","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform"
15.7040738455222,15.5841139869494,16.0193387906809,16.1351401107991,15.9318893890274,15.7775789604666,16.0772768016857,15.308147018318,14.9839332656744,15.2782897307248,14.4027656042831,15.79531422476,15.3695053347323,15.9715502896253,15.7812444367658,0.0306307936251536,0.391866000737348,0.4068624153499,-0.736119666720775,"Non-significant","PPIB_HUMAN","PPIB","Peptidyl-prolyl cis-trans isomerase B"
20.7570041634305,20.6602292359457,20.8124656351712,20.0059780968467,20.2857498817906,20.9850275012657,20.7386926417068,19.3195354154463,19.0629499639618,20.2109566587358,20.246972494567,19.1609276114132,19.4295988025455,19.8676799286538,20.5245302373374,0.936096618890944,0.993250064670355,0.00294139799575335,-0.0355805118097514,"Non-significant","PPIA_HUMAN","PPIA","Peptidyl-prolyl cis-trans isomerase A"
21.7467381831361,21.6872124865554,21.4599148402208,21.8096739385466,21.8769590279245,21.5833389885846,21.8289677794403,21.6958382814523,21.7934405841677,21.5390480278362,21.8343445073987,21.7265083897443,21.7235992888886,21.6836791515435,21.6915595180274,0.896948869480965,0.993250064670355,0.00294139799575335,0.00933126316277821,"Non-significant","PPARD_HUMAN","PPARD","Peroxisome proliferator-activated receptor delta"
15.6807798087647,15.7232769709231,15.9088311986999,14.6356217712005,15.3430468813005,16.007695269999,15.7566449246288,13.197232053921,13.9246919029149,15.2070448337093,14.4650115135087,14.1174483049299,14.4031252291393,13.3380677975426,15.267247555642,0.891373294790344,0.993250064670355,0.00294139799575335,-0.0829771457999744,"Non-significant","IPYR2_HUMAN","PPA2","Inorganic pyrophosphatase 2, mitochondrial"
17.2264686410417,16.8371967354873,17.3724740052097,15.8988658698457,16.1662592120275,17.3935329098422,16.8731556984857,15.3485241544574,15.576200881811,16.7194423006389,16.6995724532873,15.340708991119,15.1516904639081,15.9877614073682,16.7744782305213,0.61676482760694,0.975544899710209,0.0107527372918758,0.272275174319502,"Non-significant","IPYR_HUMAN","PPA1","Inorganic pyrophosphatase"
19.3662624422614,19.6560302525568,19.4207209790986,19.5415220538519,19.786157933935,19.5172176294966,19.7981980675943,19.2158126161479,19.361183462383,19.4168037114196,19.3066914312249,19.6754970923219,19.7528118224795,19.798977992132,19.7431760534445,0.000442271585060269,0.0525750346740395,1.27922043221769,-0.417492934800624,"Non-significant","POSTN_HUMAN","POSTN","Periostin"
15.7394615575011,14.6314044487285,14.8758981048814,15.2034550692495,15.1875840488206,15.3155600038288,14.9340640035538,14.9082940983025,14.3309168781146,14.8357543670165,15.1552965552022,15.3457240238137,13.9910168853098,13.0944884586893,13.9718129564054,0.230426020891421,0.757772439126048,0.120461194459736,0.706804893604401,"Non-significant","NCPR_HUMAN","POR","DPH--cytochrome P450 reductase"
14.8546054491632,14.8195604179684,15.5271318077963,16.1562648241846,15.565732821955,15.6893865304097,15.2866768743257,16.3191463953747,16.0264305046528,16.1103120163151,16.1884883975044,16.3124983412951,15.9162340351075,16.5156413261562,16.744098009928,0.324828063674866,0.873481045266273,0.0587465148660308,-0.211023599659949,"Non-significant","PON1_HUMAN","PON1","Serum paraoxonase/arylesterase 1"
15.6529345786069,15.4433547659542,15.7114518867148,15.4434972258934,15.1890137415042,16.8532486294956,16.3639345328684,15.0729113688532,13.9947246709038,15.0799388879514,16.1689384468895,14.7331636522697,15.0598640822374,15.5026422576789,17.0016940659999,0.487796187447133,0.943011885665107,0.0254828334066381,-0.495212670897001,"Non-significant","DPOD1_HUMAN","POLD1","DNA polymerase delta catalytic subunit"
16.9931042400955,16.3747644185535,16.5262638650258,16.629598529008,16.0025249710027,17.2069571055658,16.6005561365492,14.7167873153604,14.115767092836,16.1555001432455,16.8208894623611,14.5358342640728,16.1731383671123,15.806277731724,16.8375786599584,0.643844093249592,0.975544899710209,0.0107527372918758,-0.385971252266126,"Non-significant","PNPO_HUMAN","PNPO","Pyridoxine-5'-phosphate oxidase"
15.8021275686225,15.9963984567537,15.8754589980624,15.365013495358,15.1254336512822,15.9571473972075,15.7354000055647,15.2090115944909,14.4131717262307,15.4086979313391,15.1299148627183,15.060999838238,14.9775482569966,15.4569639661637,16.0442767077579,0.331663849426644,0.873481045266273,0.0587465148660308,-0.3447481635943,"Non-significant","PNPH_HUMAN","PNP","Purine nucleoside phosphorylase"
15.6158049059529,15.2247478587513,15.2623481465184,15.6077464157688,15.1619427772642,14.9788355635096,15.5476808084766,14.0513788996875,14.661182417832,15.2598057771602,16.5750339551058,14.123013980498,14.0215178985819,14.2748585832998,14.1874294025517,0.164818892481871,0.665108458389354,0.177107529073887,0.985145296213526,"Non-significant","PMM2_HUMAN","PMM2","Phosphomannomutase 2"
15.9921041033112,16.3614657881265,15.6553574194028,14.9336814352459,15.9666496421053,15.7151308288679,16.1233252507229,15.5046948688182,15.9070995646185,16.1686290309189,16.8447180221685,16.1565472781864,15.8457840485083,16.3332759193492,16.0067446413318,0.948488394409256,0.993250064670355,0.00294139799575335,0.0206973997870996,"Non-significant","PLXB2_HUMAN","PLXNB2","Plexin-B2"
16.7974462199738,16.745516770076,16.6657245219123,16.6752127860304,17.1764556284477,16.5913426413069,16.9053634989768,16.667430368178,16.3635170947992,16.7636403180829,16.7193219685331,16.6426017396794,16.7955577509895,16.5657848757346,16.9042112335387,0.436962321088696,0.937574963457543,0.0279939983582056,-0.0985614625872522,"Non-significant","PXDC2_HUMAN","PLXDC2","Plexin domain-containing protein 2"
17.2011475618322,17.0912597496612,17.2621682705701,16.324082075383,16.6998299769585,16.9970581631118,16.9612688035396,16.1348353894842,15.7679800870766,16.6073765532343,16.4773029261737,15.6108518295732,15.9315778025429,16.0495316491395,16.2521701601126,0.267044057332701,0.809606342631651,0.0917260981338008,0.28584087865015,"Non-significant","PLST_HUMAN","PLS3","Plastin-3"
20.3732857508232,20.3631808324637,19.9750110705362,21.4409147781736,21.0650531852478,21.0113937996751,20.9483073386018,21.5894463366888,21.4260968258683,21.2426705574864,21.2598018701477,21.8675298729175,21.5258304622439,21.7922453813908,22.2217688249046,0.0373953080063557,0.418387504871109,0.378421294137339,-0.472339737816402,"Non-significant","PLMN_HUMAN","PLG","Plasminogen"
15.8932161954282,16.3147124551373,16.3713801889916,15.8812358693748,15.4100239653265,16.0164252820863,17.6978702860854,16.1509015437745,15.3850973160491,16.2206655078886,17.9505843734087,15.1735405109857,16.0810756043985,16.0495316491395,16.6436025687455,0.512372444088495,0.954416477133523,0.0202620715732593,0.439874601962924,"Non-significant","PLEC_HUMAN","PLEC","Plectin"
17.6583300471465,17.4079647745043,17.2643967822023,17.5202043004454,17.222087340997,17.3976829880427,17.5761447727628,16.7893043849586,17.5328733421085,17.1745063695247,16.8930526217396,17.1246261990562,17.0898228589194,17.1185254433853,17.3635701366622,0.689735456134735,0.987859064433935,0.00530501078140755,-0.0767019799229267,"Non-significant","KPYM_HUMAN","PKM","Pyruvate kinase PKM"
14.5468221304488,13.391726913349,15.3036773075717,15.1071435001921,15.1875840488206,15.2628546154337,15.1578008644077,13.5458815176083,15.1934907095317,14.2074948333557,13.6977820713058,14.8030261861413,15.1405582016399,14.9889509076016,15.500698747949,0.0784276034222439,0.533403660206376,0.272944008514951,-0.947146227882575,"Non-significant","KPYR_HUMAN","PKLR","Pyruvate kinase PKLR"
16.9501001988091,16.8097430119347,16.6437434748217,17.7790267691657,18.0901331003509,17.6092220321979,18.1568040065734,15.1141164629999,16.131457094157,16.2722962616954,14.2981843150426,17.9211494025245,17.6217228044485,17.8686115837752,17.8938347629835,0.0134002727124571,0.241159596968468,0.617695450609125,-2.3723161049592,"Non-significant","PIWL3_HUMAN","PIWIL3","Piwi-like protein 3"
15.9608119531594,15.9039218468382,14.9329851772084,15.6845952273145,16.3269648506708,15.1625840843595,15.5818390356553,14.4849801928047,14.0924433338336,14.2365823056864,14.6505861944145,14.7167230212724,15.6700199511141,14.9350084666959,16.2422455896965,0.0544679328284869,0.477141693911661,0.32135263197471,-1.02485125050993,"Non-significant","PIPNB_HUMAN","PITPNB","Phosphatidylinositol transfer protein beta isoform"
18.2820793946507,16.9181644489563,17.6413885373011,17.0138678560825,17.4532465160023,18.3804272430721,17.9306738209982,17.5101537486373,18.2194947012016,16.4761861017586,16.9562286673605,17.4936678466692,17.4255273606521,16.6670283584592,16.7201507195291,0.644652373178168,0.975544899710209,0.0107527372918758,0.213922233412099,"Non-significant","PIP_HUMAN","PIP","Prolactin-inducible protein"
19.0905053020262,19.1232322809364,18.8556319594509,19.1314023299468,19.1213615071444,18.8922522657225,19.1076436367735,19.124098587749,19.4926786214193,19.1664009421352,19.0238950992821,18.904440584199,18.9786182993702,19.0320834042731,18.8035194305303,0.0683936712640946,0.526359107126385,0.278717858450356,0.27210288305325,"Non-significant","PIGR_HUMAN","PIGR","Polymeric immunoglobulin receptor"
16.3951809827239,16.3292374939372,16.0946055653122,16.3820920360183,16.1356271302976,16.5056999242969,16.4307040866165,15.6491186163652,16.2471468558631,16.2806566054102,15.5547087515357,16.0518822850642,15.6788586831481,15.8654698931153,15.992088609014,0.872143694660554,0.993250064670355,0.00294139799575335,0.0358328397081511,"Non-significant","SERA_HUMAN","PHGDH","D-3-phosphoglycerate dehydrogenase"
