"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042573","GO:0042573","retinoic acid metabolic process","5/204","33/18614",2.78335639442849e-05,0.000551759473483765,0.000439908185559054,"1558/125/1576/59342/126",5
"GO:0019377","GO:0019377","glycolipid catabolic process","4/204","17/18614",2.98109314111228e-05,0.000582393268727443,0.000464331975145025,"4758/2517/57733/2717",4
"GO:0044539","GO:0044539","long-chain fatty acid import into cell","4/204","17/18614",2.98109314111228e-05,0.000582393268727443,0.000464331975145025,"51703/7057/10998/11001",4
"GO:0019369","GO:0019369","arachidonic acid metabolic process","6/204","56/18614",3.31215534759333e-05,0.000642415166698678,0.000512186385443816,"1558/8529/1559/66002/57834/1573",6
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","16/204","445/18614",3.36153449569862e-05,0.00064733550002882,0.000516109281219292,"32/51703/5313/229/3158/6822/55902/7498/230/122622/55753/2203/11001/3157/5207/5232",16
"GO:0046942","GO:0046942","carboxylic acid transport","14/204","352/18614",3.56546326162373e-05,0.000681736805201246,0.000543536840629762,"383/51703/7057/10998/8529/348/11001/83758/11309/8647/10991/366/6580/11000",14
"GO:0015849","GO:0015849","organic acid transport","14/204","353/18614",3.67735263415699e-05,0.000698179063499103,0.000556645965822727,"383/51703/7057/10998/8529/348/11001/83758/11309/8647/10991/366/6580/11000",14
"GO:0072376","GO:0072376","protein activation cascade","4/204","18/18614",3.80001872415935e-05,0.00071642311051284,0.000571191625670475,"2243/2244/2266/2162",4
"GO:0015748","GO:0015748","organophosphate ester transport","9/204","149/18614",3.97296890790307e-05,0.000743828067757407,0.000593041119147519,"116519/348/335/345/6342/344/341/336/2705",9
"GO:0006096","GO:0006096","glycolytic process","7/204","85/18614",4.10422198466669e-05,0.000763102239355958,0.000608408079324092,"5313/229/230/55753/2203/5207/5232",7
"GO:0006757","GO:0006757","ATP generation from ADP","7/204","86/18614",4.42685734548954e-05,0.000817452561879438,0.000651740641635879,"5313/229/230/55753/2203/5207/5232",7
"GO:0051004","GO:0051004","regulation of lipoprotein lipase activity","4/204","19/18614",4.77216036918412e-05,0.000869307051035161,0.000693083319621193,"116519/345/344/341",4
"GO:0140354","GO:0140354","lipid import into cell","4/204","19/18614",4.77216036918412e-05,0.000869307051035161,0.000693083319621193,"51703/7057/10998/11001",4
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","5/204","37/18614",4.933323054342e-05,0.000892633486879599,0.0007116810792629,"7057/5641/1514/10437/8722",5
"GO:0009743","GO:0009743","response to carbohydrate","11/204","234/18614",5.67020957896529e-05,0.00101912566832603,0.000812531084929623,"5313/7057/5176/3158/5106/3795/2203/5105/336/7447/2752",11
"GO:0006144","GO:0006144","purine nucleobase metabolic process","4/204","20/18614",5.91416213593721e-05,0.00105593252440309,0.000841876548036513,"1806/6470/7498/7276",4
"GO:1905953","GO:1905953","negative regulation of lipid localization","6/204","64/18614",7.11203401558987e-05,0.00126123848111157,0.0010055633993557,"7057/8529/345/344/341/336",6
"GO:0006067","GO:0006067","ethanol metabolic process","4/204","21/18614",7.2432423893812e-05,0.00126123848111157,0.0010055633993557,"125/6822/55902/126",4
"GO:0016137","GO:0016137","glycoside metabolic process","4/204","21/18614",7.2432423893812e-05,0.00126123848111157,0.0010055633993557,"2517/57733/2717/2990",4
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process","5/204","40/18614",7.25118562953608e-05,0.00126123848111157,0.0010055633993557,"2330/348/2053/335/1717",5
"GO:0046031","GO:0046031","ADP metabolic process","7/204","94/18614",7.833428505704e-05,0.00135377713149859,0.00107934284808688,"5313/229/230/55753/2203/5207/5232",7
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","7/204","95/18614",8.3789712785419e-05,0.00143883481318146,0.00114715785120902,"32/116519/345/344/341/8647/2329",7
"GO:0031960","GO:0031960","response to corticosteroid","9/204","166/18614",9.18781475084553e-05,0.00155175719794757,0.00123718889513077,"383/5176/3158/5106/210/5105/336/5207/10013",9
"GO:0055090","GO:0055090","acylglycerol homeostasis","5/204","42/18614",9.20924153084609e-05,0.00155175719794757,0.00123718889513077,"116519/348/335/345/344",5
"GO:0070328","GO:0070328","triglyceride homeostasis","5/204","42/18614",9.20924153084609e-05,0.00155175719794757,0.00123718889513077,"116519/348/335/345/344",5
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","7/204","97/18614",9.56309483536529e-05,0.00160137289913943,0.00127674662659797,"2243/2267/2244/2266/2039/81027/83706",7
"GO:0034284","GO:0034284","response to monosaccharide","10/204","207/18614",9.86059694903158e-05,0.00164099810954254,0.00130833911435494,"5313/7057/5176/3158/5106/3795/5105/336/7447/2752",10
"GO:0015909","GO:0015909","long-chain fatty acid transport","6/204","68/18614",0.000100124845500279,0.00165605265931751,0.00132034184379445,"51703/7057/10998/348/11001/11000",6
"GO:0071548","GO:0071548","response to dexamethasone","5/204","43/18614",0.000103288751602087,0.00169796630682456,0.00135375886246125,"383/5176/5106/5105/10013",5
"GO:0009311","GO:0009311","oligosaccharide metabolic process","6/204","69/18614",0.000108670092034781,0.00177560344318648,0.0014156575944818,"2548/2203/4758/57733/2717/414328",6
"GO:0030168","GO:0030168","platelet activation","8/204","133/18614",0.000110280239767434,0.00179105738803014,0.00142797875462968,"2243/348/2267/2244/2266/2039/81027/83706",8
"GO:0044275","GO:0044275","cellular carbohydrate catabolic process","5/204","44/18614",0.000115501149049195,0.00184918594220535,0.00147432363500833,"26007/2548/57733/414328/2990",5
"GO:1900026","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","5/204","44/18614",0.000115501149049195,0.00184918594220535,0.00147432363500833,"2243/335/2244/2266/2039",5
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","7/204","100/18614",0.000115917071302932,0.00184918594220535,0.00147432363500833,"2243/335/2335/2244/2266/2039/83706",7
"GO:0006730","GO:0006730","one-carbon metabolic process","4/204","24/18614",0.000125329807495893,0.00197596000590017,0.00157539838046546,"10840/6470/27232/160428",4
"GO:0009162","GO:0009162","deoxyribonucleoside monophosphate metabolic process","4/204","24/18614",0.000125329807495893,0.00197596000590017,0.00157539838046546,"51733/1806/6470/7498",4
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","7/204","102/18614",0.000131286470383801,0.00205783909392283,0.001640679146412,"5313/229/230/55753/2203/5207/5232",7
"GO:0046887","GO:0046887","positive regulation of hormone secretion","8/204","138/18614",0.000142543344754506,0.00222136911825518,0.00177105877693155,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane","3/204","10/18614",0.000147069380487716,0.00223315568398789,0.00178045599980606,"51703/7057/10998",3
"GO:0030388","GO:0030388","fructose 1,6-bisphosphate metabolic process","3/204","10/18614",0.000147069380487716,0.00223315568398789,0.00178045599980606,"229/230/2203",3
"GO:1905918","GO:1905918","regulation of CoA-transferase activity","3/204","10/18614",0.000147069380487716,0.00223315568398789,0.00178045599980606,"348/335/336",3
"GO:0034114","GO:0034114","regulation of heterotypic cell-cell adhesion","4/204","25/18614",0.000147927689911259,0.00223315568398789,0.00178045599980606,"2243/335/2244/2266",4
"GO:0046835","GO:0046835","carbohydrate phosphorylation","4/204","25/18614",0.000147927689911259,0.00223315568398789,0.00178045599980606,"26007/3795/5207/3705",4
"GO:0046939","GO:0046939","nucleotide phosphorylation","7/204","104/18614",0.000148269609582282,0.00223315568398789,0.00178045599980606,"5313/229/230/55753/2203/5207/5232",7
"GO:0009066","GO:0009066","aspartate family amino acid metabolic process","5/204","47/18614",0.000158855559183738,0.00237930326421865,0.00189697691142218,"635/27232/1428/23743/23464",5
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","7/204","106/18614",0.000166990864150967,0.00247366686676377,0.00197221136261581,"5313/229/230/55753/2203/5207/5232",7
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","7/204","106/18614",0.000166990864150967,0.00247366686676377,0.00197221136261581,"5313/229/230/55753/2203/5207/5232",7
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","4/204","26/18614",0.000173330815643984,0.00255355125123597,0.00203590178628137,"32/345/341/336",4
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","7/204","107/18614",0.000177043757132789,0.00259407591972825,0.00206821139625374,"32/348/130013/2203/345/341/2329",7
"GO:0006635","GO:0006635","fatty acid beta-oxidation","6/204","76/18614",0.000185993044462494,0.00271047161011289,0.00216101164604503,"32/11001/6342/1962/8647/160428",6
"GO:0008206","GO:0008206","bile acid metabolic process","5/204","49/18614",0.000194006901306801,0.00279701928301142,0.00223001459312405,"10998/6822/11001/6342/8647",5
"GO:0010043","GO:0010043","response to zinc ion","5/204","49/18614",0.000194006901306801,0.00279701928301142,0.00223001459312405,"383/3795/210/23498/55532",5
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process","7/204","109/18614",0.000198618257819665,0.00284757466473382,0.00227032151545622,"32/348/345/344/341/336/2329",7
"GO:0006568","GO:0006568","tryptophan metabolic process","3/204","11/18614",0.000200588191589797,0.00284757466473382,0.00227032151545622,"130013/23498/125061",3
"GO:0042730","GO:0042730","fibrinolysis","4/204","27/18614",0.000201738412820534,0.00284757466473382,0.00227032151545622,"2243/7057/2244/2266",4
"GO:0071549","GO:0071549","cellular response to dexamethasone stimulus","4/204","27/18614",0.000201738412820534,0.00284757466473382,0.00227032151545622,"383/5176/5106/5105",4
"GO:0050714","GO:0050714","positive regulation of protein secretion","8/204","146/18614",0.000210100462524405,0.00295016066128019,0.00235211153769099,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/204","50/18614",0.000213661034849313,0.00298222364720539,0.00237767479603054,"2243/7057/2244/2266/3148",5
"GO:0061045","GO:0061045","negative regulation of wound healing","6/204","78/18614",0.000214596212002168,0.00298222364720539,0.00237767479603054,"2243/7057/348/2244/2266/3827",6
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","6/204","79/18614",0.00023014034039095,0.00316560386578572,0.00252388063951836,"10840/2330/130013/23498/125061/160428",6
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","6/204","79/18614",0.00023014034039095,0.00316560386578572,0.00252388063951836,"10840/2330/130013/23498/125061/160428",6
"GO:1905954","GO:1905954","positive regulation of lipid localization","7/204","112/18614",0.000234915539057879,0.00321488473756367,0.00256317141734539,"32/51703/8529/348/335/6342/9388",7
"GO:0032890","GO:0032890","regulation of organic acid transport","6/204","80/18614",0.000246557478091678,0.00335716646936951,0.0026766101555726,"383/51703/7057/8529/8647/10991",6
"GO:0006644","GO:0006644","phospholipid metabolic process","13/204","375/18614",0.00026445849551883,0.00357615389293936,0.00285120500132054,"3158/5833/2224/335/3422/3157/344/341/336/2222/55224/9388/63874",13
"GO:0009176","GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","3/204","12/18614",0.000265293315499953,0.00357615389293936,0.00285120500132054,"51733/1806/6470",3
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","7/204","116/18614",0.000291436189772854,0.00390901476431649,0.00311658915693201,"5313/229/230/55753/2203/5207/5232",7
"GO:0009749","GO:0009749","response to glucose","9/204","194/18614",0.000296805548731813,0.00396132554148995,0.00315829562537969,"5313/7057/5176/5106/3795/5105/336/7447/2752",9
"GO:0008299","GO:0008299","isoprenoid biosynthetic process","4/204","30/18614",0.000307029073522102,0.00397064340094659,0.00316572459188385,"3158/2224/3422/3157",4
"GO:0010447","GO:0010447","response to acidic pH","4/204","30/18614",0.000307029073522102,0.00397064340094659,0.00316572459188385,"5176/5105/5641/10991",4
"GO:0015721","GO:0015721","bile acid and bile salt transport","4/204","30/18614",0.000307029073522102,0.00397064340094659,0.00316572459188385,"10998/11309/8647/366",4
"GO:0032372","GO:0032372","negative regulation of sterol transport","4/204","30/18614",0.000307029073522102,0.00397064340094659,0.00316572459188385,"345/344/341/336",4
"GO:0032375","GO:0032375","negative regulation of cholesterol transport","4/204","30/18614",0.000307029073522102,0.00397064340094659,0.00316572459188385,"345/344/341/336",4
"GO:0009308","GO:0009308","amine metabolic process","7/204","117/18614",0.000307146897131869,0.00397064340094659,0.00316572459188385,"635/5053/130013/23498/1610/125061/501",7
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus","5/204","54/18614",0.0003078132310081,0.00397064340094659,0.00316572459188385,"383/5176/3158/5106/5105",5
"GO:0015711","GO:0015711","organic anion transport","14/204","433/18614",0.000313688039220288,0.00402715692256141,0.00321078183502671,"383/51703/7057/10998/8529/348/11001/83758/11309/8647/10991/366/6580/11000",14
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","8/204","155/18614",0.000315455314239923,0.00403065178763427,0.0032135682298724,"32/51703/2944/635/55902/11001/2328/23743",8
"GO:0046486","GO:0046486","glycerolipid metabolic process","13/204","385/18614",0.000340363193970464,0.0042807362300417,0.00341295618528235,"116519/10998/5106/348/5833/335/345/5105/344/341/336/55224/63874",13
"GO:0006586","GO:0006586","indolalkylamine metabolic process","3/204","13/18614",0.000342100475057254,0.0042807362300417,0.00341295618528235,"130013/23498/125061",3
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","3/204","13/18614",0.000342100475057254,0.0042807362300417,0.00341295618528235,"116519/345/344",3
"GO:0034380","GO:0034380","high-density lipoprotein particle assembly","3/204","13/18614",0.000342100475057254,0.0042807362300417,0.00341295618528235,"348/335/336",3
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","6/204","85/18614",0.000342966997659127,0.0042807362300417,0.00341295618528235,"10840/2330/130013/23498/125061/160428",6
"GO:0009636","GO:0009636","response to toxic substance","10/204","242/18614",0.000349172856118043,0.00430264123283915,0.00343042066119692,"383/2944/348/2053/210/216/7274/2946/55532/2671",10
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","4/204","31/18614",0.000349509803409412,0.00430264123283915,0.00343042066119692,"5641/1514/10437/8722",4
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/204","31/18614",0.000349509803409412,0.00430264123283915,0.00343042066119692,"2243/2244/2266/3148",4
"GO:0009746","GO:0009746","response to hexose","9/204","199/18614",0.000357837161846322,0.00438513176517129,0.00349618892100569,"5313/7057/5176/5106/3795/5105/336/7447/2752",9
"GO:0042060","GO:0042060","wound healing","14/204","439/18614",0.000360207894702447,0.00439421033537464,0.00350342710637007,"2243/7057/8529/348/2267/2244/2266/2039/57834/81027/83706/3705/2162/3827",14
"GO:0048545","GO:0048545","response to steroid hormone","12/204","339/18614",0.00037726142656717,0.00458151714425717,0.00365276355168403,"383/7057/5176/3158/5106/210/5105/336/5207/10013/58/3148",12
"GO:0032370","GO:0032370","positive regulation of lipid transport","6/204","87/18614",0.000388900442667443,0.00470168427547725,0.00374857070534302,"51703/8529/348/335/6342/9388",6
"GO:0006084","GO:0006084","acetyl-CoA metabolic process","4/204","32/18614",0.000396035854452743,0.00470575138264219,0.00375181333880812,"32/3158/55902/3157",4
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process","7/204","122/18614",0.00039621868095689,0.00470575138264219,0.00375181333880812,"32/51703/3158/6822/55902/11001/3157",7
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process","7/204","122/18614",0.00039621868095689,0.00470575138264219,0.00375181333880812,"32/51703/3158/6822/55902/11001/3157",7
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process","7/204","122/18614",0.00039621868095689,0.00470575138264219,0.00375181333880812,"32/51703/3158/6822/55902/11001/3157",7
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","14/204","446/18614",0.000421837572427803,0.00498804427747963,0.00397688053045971,"26007/383/2243/7057/5176/348/335/2244/2266/727/10013/3827/6773/2671",14
"GO:0009158","GO:0009158","ribonucleoside monophosphate catabolic process","3/204","14/18614",0.000431891701169764,0.00504060617469127,0.00401878721252521,"51733/1806/7498",3
"GO:0009159","GO:0009159","deoxyribonucleoside monophosphate catabolic process","3/204","14/18614",0.000431891701169764,0.00504060617469127,0.00401878721252521,"51733/1806/7498",3
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","3/204","14/18614",0.000431891701169764,0.00504060617469127,0.00401878721252521,"4758/57733/2717",3
"GO:0051591","GO:0051591","response to cAMP","6/204","89/18614",0.000439506602709805,0.0051073698314898,0.00407201670931679,"5313/3158/2203/2039/5207/366",6
"GO:0016485","GO:0016485","protein processing","10/204","250/18614",0.000451040641041161,0.00521890801822734,0.00416094415634087,"2243/7057/1522/2244/2266/5641/54205/1514/1512/5648",10
"GO:0009112","GO:0009112","nucleobase metabolic process","4/204","34/18614",0.000502086237338912,0.00578472006780216,0.00461205621523193,"1806/6470/7498/7276",4
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","3/204","15/18614",0.000535516086337401,0.00611759054561709,0.00487744802988837,"2243/2244/2266",3
"GO:0046459","GO:0046459","short-chain fatty acid metabolic process","3/204","15/18614",0.000535516086337401,0.00611759054561709,0.00487744802988837,"5106/5264/5105",3
"GO:0006898","GO:0006898","receptor-mediated endocytosis","10/204","256/18614",0.000542704401711922,0.00616537321718138,0.00491554431886786,"116519/7018/348/345/344/341/1514/929/347730/10487",10
"GO:1900024","GO:1900024","regulation of substrate adhesion-dependent cell spreading","5/204","61/18614",0.000544272561457406,0.00616537321718138,0.00491554431886786,"2243/335/2244/2266/2039",5
"GO:1903035","GO:1903035","negative regulation of response to wounding","6/204","93/18614",0.000556038878577511,0.00627230467215469,0.0050007988991644,"2243/7057/348/2244/2266/3827",6
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","4/204","35/18614",0.000562045769661353,0.00628744977181331,0.00501287382244369,"10998/8529/66002/11001",4
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","4/204","35/18614",0.000562045769661353,0.00628744977181331,0.00501287382244369,"5641/1514/10437/8722",4
"GO:0006637","GO:0006637","acyl-CoA metabolic process","6/204","94/18614",0.000588609646317544,0.00653041813363003,0.0052065882511606,"32/51703/3158/55902/11001/3157",6
"GO:0035383","GO:0035383","thioester metabolic process","6/204","94/18614",0.000588609646317544,0.00653041813363003,0.0052065882511606,"32/51703/3158/55902/11001/3157",6
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","9/204","214/18614",0.000605961203889544,0.00666804655382127,0.00531631698535961,"5106/230/27232/2203/5105/5950/5207/648791/5232",9
"GO:0030100","GO:0030100","regulation of endocytosis","9/204","214/18614",0.000605961203889544,0.00666804655382127,0.00531631698535961,"116519/7018/348/345/344/341/2719/929/347730",9
"GO:0006699","GO:0006699","bile acid biosynthetic process","4/204","36/18614",0.000626920541849367,0.00681523298720118,0.00543366615643636,"10998/11001/6342/8647",4
"GO:0010984","GO:0010984","regulation of lipoprotein particle clearance","4/204","36/18614",0.000626920541849367,0.00681523298720118,0.00543366615643636,"345/344/341/9388",4
"GO:0048261","GO:0048261","negative regulation of receptor-mediated endocytosis","4/204","36/18614",0.000626920541849367,0.00681523298720118,0.00543366615643636,"345/344/341/347730",4
"GO:0006555","GO:0006555","methionine metabolic process","3/204","16/18614",0.000653790524478051,0.0070504770159713,0.00562122210940707,"635/27232/23743",3
"GO:0055091","GO:0055091","phospholipid homeostasis","3/204","16/18614",0.000653790524478051,0.0070504770159713,0.00562122210940707,"335/8647/9388",3
"GO:0046503","GO:0046503","glycerolipid catabolic process","5/204","64/18614",0.000679300615741395,0.00726743833348731,0.00579420157620689,"116519/345/344/341/336",5
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus","5/204","64/18614",0.000679300615741395,0.00726743833348731,0.00579420157620689,"383/5176/3158/5106/5105",5
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","7/204","134/18614",0.000695456518780275,0.00733955591055608,0.00585169966006385,"5313/229/230/55753/2203/5207/5232",7
"GO:0046461","GO:0046461","neutral lipid catabolic process","4/204","37/18614",0.000696931125037966,0.00733955591055608,0.00585169966006385,"116519/345/344/336",4
"GO:0046464","GO:0046464","acylglycerol catabolic process","4/204","37/18614",0.000696931125037966,0.00733955591055608,0.00585169966006385,"116519/345/344/336",4
"GO:0046466","GO:0046466","membrane lipid catabolic process","4/204","37/18614",0.000696931125037966,0.00733955591055608,0.00585169966006385,"4758/2517/57733/2717",4
"GO:0032373","GO:0032373","positive regulation of sterol transport","4/204","38/18614",0.00077229887267737,0.00805984405334345,0.00642597280842079,"348/335/6342/9388",4
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","4/204","38/18614",0.00077229887267737,0.00805984405334345,0.00642597280842079,"348/335/6342/9388",4
"GO:0019218","GO:0019218","regulation of steroid metabolic process","6/204","99/18614",0.000774295107498499,0.00805984405334345,0.00642597280842079,"2330/348/2053/335/8647/1717",6
"GO:0016114","GO:0016114","terpenoid biosynthetic process","3/204","17/18614",0.000787500437278104,0.00807262805666072,0.00643616527085007,"3158/2224/3157",3
"GO:0032488","GO:0032488","Cdc42 protein signal transduction","3/204","17/18614",0.000787500437278104,0.00807262805666072,0.00643616527085007,"348/335/345",3
"GO:0060192","GO:0060192","negative regulation of lipase activity","3/204","17/18614",0.000787500437278104,0.00807262805666072,0.00643616527085007,"345/341/336",3
"GO:1901569","GO:1901569","fatty acid derivative catabolic process","3/204","17/18614",0.000787500437278104,0.00807262805666072,0.00643616527085007,"3248/8529/66002",3
"GO:0061041","GO:0061041","regulation of wound healing","7/204","137/18614",0.000792830270228632,0.0080964788202136,0.00645518106781047,"2243/7057/348/2244/2266/2039/3827",7
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process","10/204","271/18614",0.000841208248758463,0.0085581035420861,0.00682322639112128,"32/51703/5313/6470/55902/130013/23498/122622/125061/11001",10
"GO:0042157","GO:0042157","lipoprotein metabolic process","7/204","139/18614",0.000863518701987293,0.00875205421262309,0.006977859871223,"348/335/345/341/336/2752/9388",7
"GO:0009125","GO:0009125","nucleoside monophosphate catabolic process","3/204","18/18614",0.000937400487285408,0.00925230227263717,0.00737669890704557,"51733/1806/7498",3
"GO:0009313","GO:0009313","oligosaccharide catabolic process","3/204","18/18614",0.000937400487285408,0.00925230227263717,0.00737669890704557,"4758/57733/414328",3
"GO:0043649","GO:0043649","dicarboxylic acid catabolic process","3/204","18/18614",0.000937400487285408,0.00925230227263717,0.00737669890704557,"10840/160428/2752",3
"GO:0070989","GO:0070989","oxidative demethylation","3/204","18/18614",0.000937400487285408,0.00925230227263717,0.00737669890704557,"1558/1559/1576",3
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","4/204","40/18614",0.000939993912566214,0.00925230227263717,0.00737669890704557,"5641/1514/10437/8722",4
"GO:0008210","GO:0008210","estrogen metabolic process","4/204","40/18614",0.000939993912566214,0.00925230227263717,0.00737669890704557,"1558/1559/1576/51478",4
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","4/204","40/18614",0.000939993912566214,0.00925230227263717,0.00737669890704557,"32/345/341/2329",4
"GO:0050708","GO:0050708","regulation of protein secretion","10/204","275/18614",0.000940330423851107,0.00925230227263717,0.00737669890704557,"2243/5106/348/2244/2266/5950/1595/7447/2752/3708",10
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","5/204","69/18614",0.000958057264901188,0.00939244504063128,0.00748843228680661,"26007/229/9380/216/501",5
"GO:0001889","GO:0001889","liver development","7/204","142/18614",0.000978781217037964,0.00956084840990707,0.00762269735008208,"383/51733/3158/5106/2267/5105/2671",7
"GO:0014074","GO:0014074","response to purine-containing compound","7/204","143/18614",0.00101978066047011,0.00991792091807627,0.00790738502058087,"5313/3158/2203/2039/2946/5207/366",7
"GO:1901607","GO:1901607","alpha-amino acid biosynthetic process","5/204","70/18614",0.00102269362582537,0.00991792091807627,0.00790738502058087,"635/6470/5053/23743/2752",5
"GO:0032026","GO:0032026","response to magnesium ion","3/204","19/18614",0.0011042152779592,0.0106475389160669,0.00848909669944115,"7057/2203/929",3
"GO:0061008","GO:0061008","hepaticobiliary system development","7/204","145/18614",0.00110582748386452,0.0106475389160669,0.00848909669944115,"383/51733/3158/5106/2267/5105/2671",7
"GO:0051604","GO:0051604","protein maturation","11/204","332/18614",0.00112894836013563,0.0108201780593238,0.00862673887128655,"2243/7057/1522/2244/2266/5641/54205/1514/1512/5648/2162",11
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","4/204","42/18614",0.00113178420353461,0.0108201780593238,0.00862673887128655,"116519/348/345/344",4
"GO:0009394","GO:0009394","2'-deoxyribonucleotide metabolic process","4/204","43/18614",0.00123727091655333,0.0117868635725363,0.00939746033699792,"51733/1806/6470/7498",4
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","8/204","192/18614",0.0012862118580876,0.0120213617655212,0.00958442164813143,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0006071","GO:0006071","glycerol metabolic process","3/204","20/18614",0.00128864004088858,0.0120213617655212,0.00958442164813143,"26007/5106/5105",3
"GO:0042359","GO:0042359","vitamin D metabolic process","3/204","20/18614",0.00128864004088858,0.0120213617655212,0.00958442164813143,"1576/5641/2638",3
"GO:0046514","GO:0046514","ceramide catabolic process","3/204","20/18614",0.00128864004088858,0.0120213617655212,0.00958442164813143,"4758/57733/2717",3
"GO:1900221","GO:1900221","regulation of amyloid-beta clearance","3/204","20/18614",0.00128864004088858,0.0120213617655212,0.00958442164813143,"348/7274/1595",3
"GO:1902001","GO:1902001","fatty acid transmembrane transport","3/204","20/18614",0.00128864004088858,0.0120213617655212,0.00958442164813143,"51703/7057/10998",3
"GO:0007160","GO:0007160","cell-matrix adhesion","9/204","239/18614",0.00132049883439894,0.0122760857156536,0.00978750860196964,"2243/7057/2335/2267/2244/2266/2039/83706/4059",9
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","4/204","44/18614",0.00134944789330374,0.0124592860285852,0.00993357100982781,"51733/1806/6470/7498",4
"GO:0019692","GO:0019692","deoxyribose phosphate metabolic process","4/204","44/18614",0.00134944789330374,0.0124592860285852,0.00993357100982781,"51733/1806/6470/7498",4
"GO:0002791","GO:0002791","regulation of peptide secretion","8/204","195/18614",0.00141948154778772,0.0130611680984153,0.0104134410655021,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0009268","GO:0009268","response to pH","4/204","45/18614",0.00146853638742332,0.0134665785731063,0.0107366677519456,"5176/5105/5641/10991",4
"GO:0009123","GO:0009123","nucleoside monophosphate metabolic process","5/204","76/18614",0.00148070767794866,0.0134921348080713,0.0107570432914578,"51733/1806/6470/7498/122622",5
"GO:0009129","GO:0009129","pyrimidine nucleoside monophosphate metabolic process","3/204","21/18614",0.00149134131038771,0.0134921348080713,0.0107570432914578,"51733/1806/6470",3
"GO:0010985","GO:0010985","negative regulation of lipoprotein particle clearance","3/204","21/18614",0.00149134131038771,0.0134921348080713,0.0107570432914578,"345/344/341",3
"GO:0033762","GO:0033762","response to glucagon","3/204","21/18614",0.00149134131038771,0.0134921348080713,0.0107570432914578,"383/3158/5207",3
"GO:0090087","GO:0090087","regulation of peptide transport","8/204","197/18614",0.00151426309538865,0.0136536899838388,0.0108858484097293,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0009165","GO:0009165","nucleotide biosynthetic process","10/204","295/18614",0.00159044866801426,0.0142366379779448,0.0113506226577242,"32/51703/5313/6470/55902/130013/23498/122622/125061/11001",10
"GO:0035384","GO:0035384","thioester biosynthetic process","4/204","46/18614",0.00159475692482913,0.0142366379779448,0.0113506226577242,"32/51703/55902/11001",4
