"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0097267","GO:0097267","omega-hydroxylase P450 pathway","2/67","10/18614",0.000563746322250627,0.00549054751428338,0.00388418518679858,"1559/1558",2
"GO:1904729","GO:1904729","regulation of intestinal lipid absorption","2/67","10/18614",0.000563746322250627,0.00549054751428338,0.00388418518679858,"335/336",2
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","3/67","46/18614",0.000605705360650652,0.00586366575039517,0.00414814070705583,"730/727/732",3
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process","4/67","109/18614",0.000642121341207864,0.00614219640072046,0.00434518200817352,"348/336/341/344",4
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","4/67","109/18614",0.000642121341207864,0.00614219640072046,0.00434518200817352,"7057/2243/2266/2244",4
"GO:0006953","GO:0006953","acute-phase response","3/67","48/18614",0.000686602143622831,0.00652881446628337,0.00461868773038092,"2335/5345/197",3
"GO:0007369","GO:0007369","gastrulation","5/67","196/18614",0.00069992383871501,0.00661633887538248,0.00468060523722731,"2335/1291/2719/335/154796",5
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","4/67","112/18614",0.000711101386361572,0.00668268963674296,0.00472754384284701,"2335/83706/335/5341",4
"GO:0002526","GO:0002526","acute inflammatory response","4/67","114/18614",0.0007599042137436,0.00705876341899402,0.00499359020896311,"2335/5345/336/197",4
"GO:0033559","GO:0033559","unsaturated fatty acid metabolic process","4/67","114/18614",0.0007599042137436,0.00705876341899402,0.00499359020896311,"1559/1558/66002/2944",4
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","3/67","50/18614",0.0007740802556387,0.00714912052190454,0.00505751165208588,"116519/341/344",3
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","4/67","115/18614",0.000785173187275245,0.00721013321115039,0.00510067393838956,"116519/7018/341/344",4
"GO:0120009","GO:0120009","intermembrane lipid transfer","3/67","51/18614",0.000820352256998753,0.00734747661178594,0.00519783495937432,"348/335/336",3
"GO:0052547","GO:0052547","regulation of peptidase activity","7/67","425/18614",0.000822889060034774,0.00734747661178594,0.00519783495937432,"7057/3698/5176/5858/2719/5345/197",7
"GO:0009111","GO:0009111","vitamin catabolic process","2/67","12/18614",0.000822990535234268,0.00734747661178594,0.00519783495937432,"1576/66002",2
"GO:0032908","GO:0032908","regulation of transforming growth factor beta1 production","2/67","12/18614",0.000822990535234268,0.00734747661178594,0.00519783495937432,"7057/4060",2
"GO:1904478","GO:1904478","regulation of intestinal absorption","2/67","12/18614",0.000822990535234268,0.00734747661178594,0.00519783495937432,"335/336",2
"GO:0010543","GO:0010543","regulation of platelet activation","3/67","52/18614",0.000868346867092278,0.00770957688075851,0.00545399602477267,"2266/348/5341",3
"GO:0006720","GO:0006720","isoprenoid metabolic process","4/67","119/18614",0.000892209889552251,0.00787791918961795,0.00557308664381973,"1559/1576/1558/5264",4
"GO:0009395","GO:0009395","phospholipid catabolic process","3/67","54/18614",0.000969603892160994,0.00847488463280925,0.0059953986856411,"336/341/344",3
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","2/67","13/18614",0.000970366379861171,0.00847488463280925,0.0059953986856411,"116519/344",2
"GO:0019369","GO:0019369","arachidonic acid metabolic process","3/67","56/18614",0.00107804806452946,0.00934689631641925,0.00661228704793685,"1559/1558/66002",3
"GO:0042180","GO:0042180","cellular ketone metabolic process","5/67","216/18614",0.00108184363089856,0.00934689631641925,0.00661228704793685,"116519/66002/174/341/344",5
"GO:0019730","GO:0019730","antimicrobial humoral response","4/67","126/18614",0.00110364396027161,0.00948425585110414,0.00670945948265318,"2243/2244/7018/55012",4
"GO:0018158","GO:0018158","protein oxidation","2/67","14/18614",0.00112946563316321,0.00950288624342034,0.00672263920538039,"335/336",2
"GO:0018206","GO:0018206","peptidyl-methionine modification","2/67","14/18614",0.00112946563316321,0.00950288624342034,0.00672263920538039,"335/336",2
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","2/67","14/18614",0.00112946563316321,0.00950288624342034,0.00672263920538039,"4758/57733",2
"GO:2001140","GO:2001140","positive regulation of phospholipid transport","2/67","14/18614",0.00112946563316321,0.00950288624342034,0.00672263920538039,"348/335",2
"GO:0006956","GO:0006956","complement activation","3/67","58/18614",0.00119387101224636,0.00999245164937444,0.0070689730988271,"730/727/732",3
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","6/67","331/18614",0.0012119925098,0.0100915645764176,0.00713908868603219,"116519/348/335/341/5341/344",6
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","5/67","222/18614",0.00122188107534049,0.010121458185939,0.00716023636119221,"2243/2266/2244/348/5345",5
"GO:0032905","GO:0032905","transforming growth factor beta1 production","2/67","15/18614",0.00130020452993471,0.0105526700990155,0.00746528916708923,"7057/4060",2
"GO:0042074","GO:0042074","cell migration involved in gastrulation","2/67","15/18614",0.00130020452993471,0.0105526700990155,0.00746528916708923,"2719/154796",2
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","2/67","15/18614",0.00130020452993471,0.0105526700990155,0.00746528916708923,"348/335",2
"GO:2001138","GO:2001138","regulation of phospholipid transport","2/67","15/18614",0.00130020452993471,0.0105526700990155,0.00746528916708923,"348/335",2
"GO:0019229","GO:0019229","regulation of vasoconstriction","3/67","61/18614",0.00138184745943017,0.0111589390316798,0.00789418278859871,"2243/2266/2244",3
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","3/67","62/18614",0.00144839466088224,0.0115226248516721,0.00815146552242221,"5345/335/5341",3
"GO:0090303","GO:0090303","positive regulation of wound healing","3/67","62/18614",0.00144839466088224,0.0115226248516721,0.00815146552242221,"7057/5345/1361",3
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process","3/67","62/18614",0.00144839466088224,0.0115226248516721,0.00815146552242221,"2243/2266/2244",3
"GO:0019216","GO:0019216","regulation of lipid metabolic process","6/67","344/18614",0.00147519231927798,0.0116213516241047,0.00822130793176764,"116519/348/335/336/341/344",6
"GO:0034374","GO:0034374","low-density lipoprotein particle remodeling","2/67","16/18614",0.00148249974047384,0.0116213516241047,0.00822130793176764,"348/336",2
"GO:1902931","GO:1902931","negative regulation of alcohol biosynthetic process","2/67","16/18614",0.00148249974047384,0.0116213516241047,0.00822130793176764,"348/5341",2
"GO:0019731","GO:0019731","antibacterial humoral response","3/67","64/18614",0.00158745375146649,0.0123836804786731,0.00876060322730614,"2243/2244/7018",3
"GO:0006909","GO:0006909","phagocytosis","5/67","236/18614",0.00160047381196035,0.0124249343759434,0.00878978752564039,"7057/11151/335/336/197",5
"GO:1904019","GO:1904019","epithelial cell apoptotic process","4/67","140/18614",0.00162791894133724,0.0125772391285045,0.00889753267532497,"7057/2243/2266/2244",4
"GO:0019377","GO:0019377","glycolipid catabolic process","2/67","17/18614",0.00167626836860858,0.0127064305111037,0.0089889267035614,"4758/57733",2
"GO:0032488","GO:0032488","Cdc42 protein signal transduction","2/67","17/18614",0.00167626836860858,0.0127064305111037,0.0089889267035614,"348/335",2
"GO:0055089","GO:0055089","fatty acid homeostasis","2/67","17/18614",0.00167626836860858,0.0127064305111037,0.0089889267035614,"348/5424",2
"GO:0060192","GO:0060192","negative regulation of lipase activity","2/67","17/18614",0.00167626836860858,0.0127064305111037,0.0089889267035614,"336/341",2
"GO:0045785","GO:0045785","positive regulation of cell adhesion","7/67","482/18614",0.00170099571662752,0.012833333880847,0.00907870211988,"2243/2335/2266/2244/5345/11151/335",7
"GO:0051051","GO:0051051","negative regulation of transport","7/67","483/18614",0.0017211517893777,0.0129247239510746,0.00914335431641867,"7057/348/11151/336/341/337867/344",7
"GO:0042445","GO:0042445","hormone metabolic process","5/67","241/18614",0.00175460971853955,0.0131146875241537,0.00927774049460325,"1559/1522/1576/1558/174",5
"GO:0002683","GO:0002683","negative regulation of immune system process","7/67","487/18614",0.0018036478370196,0.0134188058985671,0.00949288335273472,"7057/2267/2335/727/26007/335/336",7
"GO:0009313","GO:0009313","oligosaccharide catabolic process","2/67","18/18614",0.00188142794973081,0.0138690583266854,0.00981140601501338,"4758/57733",2
"GO:0030299","GO:0030299","intestinal cholesterol absorption","2/67","18/18614",0.00188142794973081,0.0138690583266854,0.00981140601501338,"335/336",2
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","4/67","146/18614",0.00189808745750848,0.0139279750877448,0.00985308557610745,"116519/348/335/344",4
"GO:0051592","GO:0051592","response to calcium ion","4/67","149/18614",0.00204418205511258,0.014931820738936,0.0105632374139789,"7057/2243/2266/2244",4
"GO:0010544","GO:0010544","negative regulation of platelet activation","2/67","19/18614",0.00209789644883867,0.0151861242940709,0.0107431397095579,"2266/348",2
"GO:0048266","GO:0048266","behavioral response to pain","2/67","19/18614",0.00209789644883867,0.0151861242940709,0.0107431397095579,"7057/7060",2
"GO:0016525","GO:0016525","negative regulation of angiogenesis","4/67","151/18614",0.00214579277402997,0.0154631793177855,0.0109391371062184,"7057/5176/7060/154796",4
"GO:0010631","GO:0010631","epithelial cell migration","6/67","371/18614",0.0021595639265138,0.0154929429906593,0.0109601928601264,"7057/5176/348/11151/335/154796",6
"GO:0090132","GO:0090132","epithelium migration","6/67","374/18614",0.00224830465065404,0.0160048949504515,0.0113223637025432,"7057/5176/348/11151/335/154796",6
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","4/67","153/18614",0.00225084396938521,0.0160048949504515,0.0113223637025432,"7057/5176/7060/154796",4
"GO:0006898","GO:0006898","receptor-mediated endocytosis","5/67","256/18614",0.00228261741539405,0.0161593224076575,0.0114316105199424,"116519/348/7018/341/344",5
"GO:1901343","GO:1901343","negative regulation of vasculature development","4/67","154/18614",0.00230467815591502,0.0161784708205607,0.0114451567066489,"7057/5176/7060/154796",4
"GO:0050766","GO:0050766","positive regulation of phagocytosis","3/67","73/18614",0.00231577578539316,0.0161784708205607,0.0114451567066489,"335/336/197",3
"GO:0070988","GO:0070988","demethylation","3/67","73/18614",0.00231577578539316,0.0161784708205607,0.0114451567066489,"1559/1576/1558",3
"GO:0046514","GO:0046514","ceramide catabolic process","2/67","20/18614",0.00232559225858713,0.0161784708205607,0.0114451567066489,"4758/57733",2
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","4/67","156/18614",0.0024150003836963,0.0167280414508619,0.0118339401741924,"7057/2243/2266/2244",4
"GO:1902074","GO:1902074","response to salt","6/67","383/18614",0.00253113607971397,0.0174572346785423,0.0123497942899982,"7057/2243/2266/2244/375790/58",6
"GO:0010985","GO:0010985","negative regulation of lipoprotein particle clearance","2/67","21/18614",0.00256443419734662,0.0176113066458804,0.0124587896227366,"341/344",2
"GO:0046470","GO:0046470","phosphatidylcholine metabolic process","3/67","76/18614",0.00259750756334381,0.0176872654842945,0.0125125252828337,"335/336/341",3
"GO:1903036","GO:1903036","positive regulation of response to wounding","3/67","76/18614",0.00259750756334381,0.0176872654842945,0.0125125252828337,"7057/5345/1361",3
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","4/67","160/18614",0.00264646455541714,0.0179445929981238,0.0126945668214546,"7057/5176/5345/197",4
"GO:0044241","GO:0044241","lipid digestion","2/67","22/18614",0.00281434150726985,0.018844361675761,0.0133310913502256,"335/336",2
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","2/67","22/18614",0.00281434150726985,0.018844361675761,0.0133310913502256,"116519/344",2
"GO:0098856","GO:0098856","intestinal lipid absorption","2/67","22/18614",0.00281434150726985,0.018844361675761,0.0133310913502256,"335/336",2
"GO:0042310","GO:0042310","vasoconstriction","3/67","79/18614",0.00289955607604454,0.0193343842913011,0.0136777486880459,"2243/2266/2244",3
"GO:0045921","GO:0045921","positive regulation of exocytosis","3/67","80/18614",0.00300483551013282,0.0199535977883613,0.0141157996996235,"2243/2266/2244",3
"GO:0072574","GO:0072574","hepatocyte proliferation","2/67","23/18614",0.00307523385236668,0.0201710236765439,0.014269613579188,"2267/1361",2
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","2/67","23/18614",0.00307523385236668,0.0201710236765439,0.014269613579188,"2267/1361",2
"GO:0090208","GO:0090208","positive regulation of triglyceride metabolic process","2/67","23/18614",0.00307523385236668,0.0201710236765439,0.014269613579188,"116519/344",2
"GO:0051258","GO:0051258","protein polymerization","5/67","276/18614",0.00315598830140226,0.020616557725014,0.0145847983120002,"2243/2266/2244/81027/11151",5
"GO:0072576","GO:0072576","liver morphogenesis","2/67","24/18614",0.00334703131658708,0.0217760296589289,0.0154050450539699,"2267/1361",2
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","4/67","171/18614",0.00336074750161513,0.0217771017544174,0.0154058034878792,"348/5345/335/5341",4
"GO:0043542","GO:0043542","endothelial cell migration","5/67","283/18614",0.00351205291250645,0.0226661406843288,0.0160347374572267,"7057/5176/348/335/154796",5
"GO:0003071","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","2/67","25/18614",0.00362965440191202,0.023146248507431,0.0163743807605054,"66002/5345",2
"GO:0003081","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","2/67","25/18614",0.00362965440191202,0.023146248507431,0.0163743807605054,"1522/5345",2
"GO:0006706","GO:0006706","steroid catabolic process","2/67","25/18614",0.00362965440191202,0.023146248507431,0.0163743807605054,"348/1576",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","4/67","176/18614",0.00372501381267254,0.0236604632291098,0.0167381523515138,"7057/348/5345/57447",4
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","3/67","87/18614",0.00380784754493215,0.0240913819082912,0.0170429977145741,"116519/348/344",3
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","2/67","26/18614",0.00392302402645249,0.0247185785776964,0.0174866962721725,"336/341",2
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","6/67","419/18614",0.00393774493832625,0.0247185785776964,0.0174866962721725,"7057/5176/348/2719/7060/1361",6
"GO:0043534","GO:0043534","blood vessel endothelial cell migration","4/67","179/18614",0.00395598056561358,0.0247364232254514,0.0174993201346003,"7057/348/335/154796",4
"GO:0048659","GO:0048659","smooth muscle cell proliferation","4/67","180/18614",0.0040350783619126,0.0251332206495874,0.0177800270537152,"7057/348/5345/57447",4
"GO:0033555","GO:0033555","multicellular organismal response to stress","3/67","90/18614",0.00418824565903189,0.025828470976228,0.0182718688987824,"7057/348/7060",3
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","4/67","182/18614",0.00419647789476869,0.025828470976228,0.0182718688987824,"116519/348/341/344",4
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","2/67","27/18614",0.00422706152255629,0.025828470976228,0.0182718688987824,"348/335",2
"GO:0019433","GO:0019433","triglyceride catabolic process","2/67","27/18614",0.00422706152255629,0.025828470976228,0.0182718688987824,"116519/344",2
"GO:0045940","GO:0045940","positive regulation of steroid metabolic process","2/67","27/18614",0.00422706152255629,0.025828470976228,0.0182718688987824,"348/335",2
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","2/67","28/18614",0.00454168863492294,0.0276458092284893,0.0195575108680892,"7057/727",2
"GO:0003073","GO:0003073","regulation of systemic arterial blood pressure","3/67","94/18614",0.00473024011384599,0.0286848900488698,0.0202925891676412,"1522/66002/5345",3
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process","2/67","29/18614",0.00486682751872637,0.0292140887224442,0.0206669608752758,"335/336",2
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","2/67","29/18614",0.00486682751872637,0.0292140887224442,0.0206669608752758,"7057/348",2
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","3/67","95/18614",0.00487204466559742,0.0292140887224442,0.0206669608752758,"116519/341/344",3
"GO:0032091","GO:0032091","negative regulation of protein binding","3/67","96/18614",0.00501639817480616,0.0299678508063699,0.0212001957690889,"1522/143941/3434",3
"GO:0048732","GO:0048732","gland development","6/67","441/18614",0.0050435487345416,0.0300184548755865,0.0212359946717541,"2267/5176/81027/2194/335/1361",6
"GO:0007015","GO:0007015","actin filament organization","6/67","442/18614",0.00509872394720571,0.0302348685725446,0.021389092495561,"5345/11151/7018/335/5341/58",6
"GO:0009749","GO:0009749","response to glucose","4/67","194/18614",0.00525737721843014,0.0310610484927104,0.0219735580336864,"7057/5176/336/1361",4
"GO:0007162","GO:0007162","negative regulation of cell adhesion","5/67","312/18614",0.00529985579340669,0.0311973196337163,0.0220699605046432,"7057/2267/2266/2192/335",5
"GO:0006721","GO:0006721","terpenoid metabolic process","3/67","99/18614",0.00546488007894732,0.0319347719522485,0.0225916573598588,"1559/1576/1558",3
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","3/67","99/18614",0.00546488007894732,0.0319347719522485,0.0225916573598588,"7057/5176/348",3
"GO:0030149","GO:0030149","sphingolipid catabolic process","2/67","31/18614",0.0055483312625024,0.0323049577494252,0.0228535383810168,"4758/57733",2
"GO:0009746","GO:0009746","response to hexose","4/67","199/18614",0.00574797084582362,0.0333465312246879,0.023590380062662,"7057/5176/336/1361",4
"GO:0050764","GO:0050764","regulation of phagocytosis","3/67","101/18614",0.00577684275777526,0.0333934759415282,0.0236235902249045,"335/336/197",3
"GO:0071353","GO:0071353","cellular response to interleukin-4","2/67","32/18614",0.00590454246840912,0.0339982595370991,0.0240514330724574,"2194/11151",2
"GO:0001935","GO:0001935","endothelial cell proliferation","4/67","201/18614",0.00595248651556934,0.0339982595370991,0.0240514330724574,"7057/348/7060/335",4
"GO:0043393","GO:0043393","regulation of protein binding","4/67","201/18614",0.00595248651556934,0.0339982595370991,0.0240514330724574,"348/1522/143941/3434",4
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","5/67","321/18614",0.00596609159269568,0.0339982595370991,0.0240514330724574,"2243/2266/2244/5345/11151",5
"GO:0042573","GO:0042573","retinoic acid metabolic process","2/67","33/18614",0.00627095813392099,0.0356092923010991,0.0251911280812151,"1576/1558",2
"GO:0034284","GO:0034284","response to monosaccharide","4/67","207/18614",0.00659505579351194,0.0373177980992032,0.0263997785655778,"7057/5176/336/1361",4
"GO:0006691","GO:0006691","leukotriene metabolic process","2/67","34/18614",0.0066475024386987,0.0373515259405203,0.0264236386963364,"66002/1357",2
"GO:0048265","GO:0048265","response to pain","2/67","34/18614",0.0066475024386987,0.0373515259405203,0.0264236386963364,"7057/7060",2
"GO:0062014","GO:0062014","negative regulation of small molecule metabolic process","3/67","107/18614",0.00677603754160151,0.0378093483658112,0.0267475166115849,"348/341/5341",3
"GO:0090277","GO:0090277","positive regulation of peptide hormone secretion","3/67","107/18614",0.00677603754160151,0.0378093483658112,0.0267475166115849,"2243/2266/2244",3
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly","3/67","108/18614",0.00695191792263994,0.0386565124625688,0.0273468270131165,"5345/335/5341",3
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","2/67","35/18614",0.00703409996177764,0.0388446688610882,0.027479934739446,"335/336",2
"GO:0070670","GO:0070670","response to interleukin-4","2/67","35/18614",0.00703409996177764,0.0388446688610882,0.027479934739446,"2194/11151",2
"GO:0002793","GO:0002793","positive regulation of peptide secretion","3/67","109/18614",0.00713049707117103,0.0392421534019584,0.0277611277464481,"2243/2266/2244",3
"GO:0010984","GO:0010984","regulation of lipoprotein particle clearance","2/67","36/18614",0.00743067567974499,0.0403415399234804,0.0285388681867873,"341/344",2
"GO:0019934","GO:0019934","cGMP-mediated signaling","2/67","36/18614",0.00743067567974499,0.0403415399234804,0.0285388681867873,"7057/348",2
"GO:0048261","GO:0048261","negative regulation of receptor-mediated endocytosis","2/67","36/18614",0.00743067567974499,0.0403415399234804,0.0285388681867873,"341/344",2
"GO:1903725","GO:1903725","regulation of phospholipid metabolic process","2/67","36/18614",0.00743067567974499,0.0403415399234804,0.0285388681867873,"341/344",2
"GO:0046466","GO:0046466","membrane lipid catabolic process","2/67","37/18614",0.00783715496492448,0.042405077537487,0.029998679291577,"4758/57733",2
"GO:0032373","GO:0032373","positive regulation of sterol transport","2/67","38/18614",0.00825346358356876,0.0440947520079486,0.0311940079052727,"348/335",2
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","2/67","38/18614",0.00825346358356876,0.0440947520079486,0.0311940079052727,"348/335",2
"GO:0045923","GO:0045923","positive regulation of fatty acid metabolic process","2/67","38/18614",0.00825346358356876,0.0440947520079486,0.0311940079052727,"116519/344",2
"GO:1990748","GO:1990748","cellular detoxification","3/67","115/18614",0.008259191259734,0.0440947520079486,0.0311940079052727,"348/2944/55937",3
"GO:0045765","GO:0045765","regulation of angiogenesis","5/67","349/18614",0.00841529512413492,0.0447048900313797,0.0316256386427079,"7057/5176/727/7060/154796",5
"GO:0010633","GO:0010633","negative regulation of epithelial cell migration","3/67","116/18614",0.00845693003705005,0.0447048900313797,0.0316256386427079,"7057/5176/348",3
"GO:0015908","GO:0015908","fatty acid transport","3/67","116/18614",0.00845693003705005,0.0447048900313797,0.0316256386427079,"7057/348/11309",3
"GO:0006887","GO:0006887","exocytosis","5/67","351/18614",0.00861333813756327,0.0453824078264399,0.0321049359398389,"2243/2266/2244/11151/5341",5
"GO:0019751","GO:0019751","polyol metabolic process","3/67","117/18614",0.00865744176996429,0.0454332280272098,0.0321408877407308,"1576/26007/5341",3
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","2/67","39/18614",0.00867952769405938,0.0454332280272098,0.0321408877407308,"1522/5345",2
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","6/67","495/18614",0.00871068033064543,0.045448257439439,0.0321515200174199,"7057/2243/2266/2244/348/5345",6
"GO:0050866","GO:0050866","negative regulation of cell activation","4/67","225/18614",0.00879500123783904,0.0457396989941985,0.0323576948964952,"2267/2335/2266/348",4
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","3/67","118/18614",0.0088607348230886,0.0459329060022689,0.0324943755821246,"2335/348/2194",3
"GO:1901342","GO:1901342","regulation of vasculature development","5/67","355/18614",0.00901910555247273,0.0465446099190159,0.0329271140815099,"7057/5176/727/7060/154796",5
"GO:0002685","GO:0002685","regulation of leukocyte migration","4/67","227/18614",0.00906562719642313,0.0465446099190159,0.0329271140815099,"7057/727/11151/7060",4
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","4/67","227/18614",0.00906562719642313,0.0465446099190159,0.0329271140815099,"7057/2243/2266/2244",4
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process","2/67","40/18614",0.00911527384511424,0.0466504620034987,0.0330019971596493,"348/335",2
"GO:0048246","GO:0048246","macrophage chemotaxis","2/67","41/18614",0.00956062897400268,0.0486200340545009,0.0343953340836872,"7057/727",2
"GO:0050892","GO:0050892","intestinal absorption","2/67","41/18614",0.00956062897400268,0.0486200340545009,0.0343953340836872,"335/336",2
