"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","4/85","86/18614",0.000646761360546547,0.00715381163433802,0.00526375741446099,"2243/7057/2244/2266",4
"GO:0019915","GO:0019915","lipid storage","4/85","86/18614",0.000646761360546547,0.00715381163433802,0.00526375741446099,"32/348/335/338",4
"GO:0032370","GO:0032370","positive regulation of lipid transport","4/85","87/18614",0.000675590655027004,0.00742740271647869,0.00546506507543375,"348/335/8529/9388",4
"GO:0032373","GO:0032373","positive regulation of sterol transport","3/85","38/18614",0.000690725866466868,0.00750285462138263,0.00552058240579886,"348/335/9388",3
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","3/85","38/18614",0.000690725866466868,0.00750285462138263,0.00552058240579886,"348/335/9388",3
"GO:0009743","GO:0009743","response to carbohydrate","6/85","234/18614",0.00070762328423192,0.00764064665236133,0.00562196945116588,"5176/7057/3158/338/5105/336",6
"GO:0060191","GO:0060191","regulation of lipase activity","4/85","89/18614",0.000735962062794755,0.00789961646100405,0.00581251881422453,"116519/341/344/336",4
"GO:0045861","GO:0045861","negative regulation of proteolysis","7/85","330/18614",0.000780936560087881,0.0083330524705848,0.00613143998880144,"5176/7057/2719/1522/3698/143941/5858",7
"GO:0002478","GO:0002478","antigen processing and presentation of exogenous peptide antigen","3/85","40/18614",0.000803655020642022,0.00842676420488224,0.00620039285776747,"5641/1514/10437",3
"GO:0045922","GO:0045922","negative regulation of fatty acid metabolic process","3/85","40/18614",0.000803655020642022,0.00842676420488224,0.00620039285776747,"32/341/2329",3
"GO:0071634","GO:0071634","regulation of transforming growth factor beta production","3/85","40/18614",0.000803655020642022,0.00842676420488224,0.00620039285776747,"4060/7057/2335",3
"GO:0042445","GO:0042445","hormone metabolic process","6/85","241/18614",0.000824979471455111,0.00860064805298604,0.00632833617546933,"1558/10404/6822/59342/1522/1514",6
"GO:0046434","GO:0046434","organophosphate catabolic process","5/85","161/18614",0.000854758660637177,0.0088601840594048,0.00651930214549137,"51733/341/344/336/9388",5
"GO:1901606","GO:1901606","alpha-amino acid catabolic process","4/85","93/18614",0.000867993421464815,0.00894625037805213,0.00658262953598915,"383/1610/5053/130013",4
"GO:0061365","GO:0061365","positive regulation of triglyceride lipase activity","2/85","10/18614",0.000905570148141908,0.00917711870798559,0.00675250189852361,"116519/344",2
"GO:0097267","GO:0097267","omega-hydroxylase P450 pathway","2/85","10/18614",0.000905570148141908,0.00917711870798559,0.00675250189852361,"1558/8529",2
"GO:1904729","GO:1904729","regulation of intestinal lipid absorption","2/85","10/18614",0.000905570148141908,0.00917711870798559,0.00675250189852361,"335/336",2
"GO:0090207","GO:0090207","regulation of triglyceride metabolic process","3/85","42/18614",0.000927682241882777,0.00934897548208532,0.00687895370004305,"348/116519/344",3
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","7/85","341/18614",0.000945710552052053,0.00947800520122886,0.00697389345741206,"2243/348/2244/2335/2266/57447/7018",7
"GO:0032091","GO:0032091","negative regulation of protein binding","4/85","96/18614",0.000977387398802829,0.00966469100290548,0.0071112564217978,"1522/143941/3434/3433",4
"GO:0045807","GO:0045807","positive regulation of endocytosis","4/85","96/18614",0.000977387398802829,0.00966469100290548,0.0071112564217978,"348/116519/2719/7018",4
"GO:0031960","GO:0031960","response to corticosteroid","5/85","166/18614",0.000980321468872442,0.00966469100290548,0.0071112564217978,"5176/383/3158/5105/336",5
"GO:0071548","GO:0071548","response to dexamethasone","3/85","43/18614",0.000993986366721837,0.00967482547477156,0.00711871334185014,"5176/383/5105",3
"GO:0071604","GO:0071604","transforming growth factor beta production","3/85","43/18614",0.000993986366721837,0.00967482547477156,0.00711871334185014,"4060/7057/2335",3
"GO:0006959","GO:0006959","humoral immune response","6/85","250/18614",0.000997349704400376,0.00967482547477156,0.00711871334185014,"2243/2244/727/730/7018/5648",6
"GO:1903034","GO:1903034","regulation of response to wounding","5/85","170/18614",0.00109026108026388,0.0104260236395081,0.00767144314680922,"2243/7057/348/2244/2266",5
"GO:0019218","GO:0019218","regulation of steroid metabolic process","4/85","99/18614",0.00109614050505959,0.0104260236395081,0.00767144314680922,"348/2330/335/338",4
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","4/85","99/18614",0.00109614050505959,0.0104260236395081,0.00767144314680922,"2243/7057/2244/2266",4
"GO:0010269","GO:0010269","response to selenium ion","2/85","11/18614",0.00110352620660726,0.0104260236395081,0.00767144314680922,"383/338",2
"GO:0034379","GO:0034379","very-low-density lipoprotein particle assembly","2/85","11/18614",0.00110352620660726,0.0104260236395081,0.00767144314680922,"338/341",2
"GO:0006898","GO:0006898","receptor-mediated endocytosis","6/85","256/18614",0.00112682385433742,0.0105909765376584,0.00779281509299072,"348/116519/1514/7018/341/344",6
"GO:0009268","GO:0009268","response to pH","3/85","45/18614",0.00113542568935265,0.0106168154664212,0.00781182731469975,"5176/5641/5105",3
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","3/85","47/18614",0.00128896342287995,0.0119906648672012,0.00882270240330245,"383/335/336",3
"GO:0015718","GO:0015718","monocarboxylic acid transport","5/85","177/18614",0.00130433481315568,0.012071751791145,0.00888236596713967,"7057/348/8529/83758/11309",5
"GO:0032908","GO:0032908","regulation of transforming growth factor beta1 production","2/85","12/18614",0.00132030634008337,0.0120961399035921,0.00890031068168905,"4060/7057",2
"GO:1904478","GO:1904478","regulation of intestinal absorption","2/85","12/18614",0.00132030634008337,0.0120961399035921,0.00890031068168905,"335/336",2
"GO:0003018","GO:0003018","vascular process in circulatory system","6/85","265/18614",0.00134479731868881,0.0122586047040276,0.00901985189154937,"2243/348/2244/2266/59342/11309",6
"GO:0009062","GO:0009062","fatty acid catabolic process","4/85","105/18614",0.00136341635429996,0.0123661863335006,0.00909901019606498,"32/5264/8529/5105",4
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","3/85","49/18614",0.00145497644500903,0.013130981448987,0.00966174460472088,"5641/1514/10437",3
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","3/85","50/18614",0.00154277542408935,0.013781174509957,0.0101401550969799,"116519/341/344",3
"GO:0006521","GO:0006521","regulation of cellular amino acid metabolic process","2/85","13/18614",0.00155573857856275,0.013781174509957,0.0101401550969799,"635/130013",2
"GO:0010896","GO:0010896","regulation of triglyceride catabolic process","2/85","13/18614",0.00155573857856275,0.013781174509957,0.0101401550969799,"116519/344",2
"GO:0019395","GO:0019395","fatty acid oxidation","4/85","109/18614",0.00156500658712852,0.013781174509957,0.0101401550969799,"32/5264/8529/2329",4
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","4/85","109/18614",0.00156500658712852,0.013781174509957,0.0101401550969799,"2243/7057/2244/2266",4
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","4/85","111/18614",0.00167319727444731,0.0146627046176204,0.0107887828324393,"10404/6822/1610/5053",4
"GO:0009063","GO:0009063","amino acid catabolic process","4/85","113/18614",0.00178648355695495,0.0154117789002415,0.0113399498900402,"383/1610/5053/130013",4
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","8/85","491/18614",0.00180197448601515,0.0154117789002415,0.0113399498900402,"2243/383/2244/2267/2266/335/5105/83706",8
"GO:0018158","GO:0018158","protein oxidation","2/85","14/18614",0.00180965209798867,0.0154117789002415,0.0113399498900402,"335/336",2
"GO:0018206","GO:0018206","peptidyl-methionine modification","2/85","14/18614",0.00180965209798867,0.0154117789002415,0.0113399498900402,"335/336",2
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","2/85","14/18614",0.00180965209798867,0.0154117789002415,0.0113399498900402,"4758/57733",2
"GO:2001140","GO:2001140","positive regulation of phospholipid transport","2/85","14/18614",0.00180965209798867,0.0154117789002415,0.0113399498900402,"348/335",2
"GO:0019882","GO:0019882","antigen processing and presentation","4/85","114/18614",0.00184507610797397,0.0156400376629195,0.0115079021392572,"7057/5641/1514/10437",4
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","4/85","115/18614",0.00190498876757124,0.0160388110868402,0.0118013186665777,"116519/7018/341/344",4
"GO:0031348","GO:0031348","negative regulation of defense response","6/85","284/18614",0.00190980330471746,0.0160388110868402,0.0118013186665777,"5176/26007/348/383/335/2671",6
"GO:0046164","GO:0046164","alcohol catabolic process","3/85","54/18614",0.00192694571974663,0.0161082006249787,0.0118523753220409,"26007/348/6822",3
"GO:0034440","GO:0034440","lipid oxidation","4/85","116/18614",0.00196623686926071,0.0163612554166924,0.0120385724298531,"32/5264/8529/2329",4
"GO:0009308","GO:0009308","amine metabolic process","4/85","117/18614",0.0020288357101316,0.0167979654702669,0.0123599026381352,"635/1610/5053/130013",4
"GO:0032905","GO:0032905","transforming growth factor beta1 production","2/85","15/18614",0.00208187721357566,0.0167979654702669,0.0123599026381352,"4060/7057",2
"GO:0046322","GO:0046322","negative regulation of fatty acid oxidation","2/85","15/18614",0.00208187721357566,0.0167979654702669,0.0123599026381352,"32/2329",2
"GO:0046459","GO:0046459","short-chain fatty acid metabolic process","2/85","15/18614",0.00208187721357566,0.0167979654702669,0.0123599026381352,"5264/5105",2
"GO:0090205","GO:0090205","positive regulation of cholesterol metabolic process","2/85","15/18614",0.00208187721357566,0.0167979654702669,0.0123599026381352,"348/335",2
"GO:2001138","GO:2001138","regulation of phospholipid transport","2/85","15/18614",0.00208187721357566,0.0167979654702669,0.0123599026381352,"348/335",2
"GO:0030258","GO:0030258","lipid modification","5/85","197/18614",0.00208729987553372,0.0167979654702669,0.0123599026381352,"32/1558/5264/8529/2329",5
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","4/85","118/18614",0.00209280054921737,0.0167979654702669,0.0123599026381352,"348/383/2335/2194",4
"GO:0043393","GO:0043393","regulation of protein binding","5/85","201/18614",0.00227784906140756,0.0182027233365344,0.0133935201013902,"348/1522/143941/3434/3433",5
"GO:0002698","GO:0002698","negative regulation of immune effector process","4/85","122/18614",0.00236262364732771,0.0182341233344212,0.0134166241444009,"383/335/336/2671",4
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process","4/85","122/18614",0.00236262364732771,0.0182341233344212,0.0134166241444009,"32/6822/3158/55902",4
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process","4/85","122/18614",0.00236262364732771,0.0182341233344212,0.0134166241444009,"32/6822/3158/55902",4
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process","4/85","122/18614",0.00236262364732771,0.0182341233344212,0.0134166241444009,"32/6822/3158/55902",4
"GO:0006956","GO:0006956","complement activation","3/85","58/18614",0.00236588071647673,0.0182341233344212,0.0134166241444009,"727/730/5648",3
"GO:0006555","GO:0006555","methionine metabolic process","2/85","16/18614",0.00237224537316615,0.0182341233344212,0.0134166241444009,"635/27232",2
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","2/85","16/18614",0.00237224537316615,0.0182341233344212,0.0134166241444009,"5053/130013",2
"GO:0042159","GO:0042159","lipoprotein catabolic process","2/85","16/18614",0.00237224537316615,0.0182341233344212,0.0134166241444009,"348/338",2
"GO:0055091","GO:0055091","phospholipid homeostasis","2/85","16/18614",0.00237224537316615,0.0182341233344212,0.0134166241444009,"335/9388",2
"GO:0051289","GO:0051289","protein homotetramerization","3/85","59/18614",0.00248447067454476,0.0190161595089628,0.0139920444828903,"32/51733/27232",3
"GO:0007613","GO:0007613","memory","4/85","124/18614",0.00250612485834222,0.0191013045925747,0.0140546940308622,"5176/348/5641/143941",4
"GO:0034284","GO:0034284","response to monosaccharide","5/85","207/18614",0.00258704432144791,0.0196355581552574,0.0144477965188106,"5176/7057/3158/5105/336",5
"GO:1901654","GO:1901654","response to ketone","5/85","208/18614",0.00264139627502053,0.0197666208098773,0.0145442321052193,"5176/7057/383/3158/5105",5
"GO:0006570","GO:0006570","tyrosine metabolic process","2/85","17/18614",0.00268058915062283,0.0197666208098773,0.0145442321052193,"5053/143941",2
"GO:0019377","GO:0019377","glycolipid catabolic process","2/85","17/18614",0.00268058915062283,0.0197666208098773,0.0145442321052193,"4758/57733",2
"GO:0032488","GO:0032488","Cdc42 protein signal transduction","2/85","17/18614",0.00268058915062283,0.0197666208098773,0.0145442321052193,"348/335",2
"GO:0055089","GO:0055089","fatty acid homeostasis","2/85","17/18614",0.00268058915062283,0.0197666208098773,0.0145442321052193,"348/5424",2
"GO:0060192","GO:0060192","negative regulation of lipase activity","2/85","17/18614",0.00268058915062283,0.0197666208098773,0.0145442321052193,"341/336",2
"GO:1901569","GO:1901569","fatty acid derivative catabolic process","2/85","17/18614",0.00268058915062283,0.0197666208098773,0.0145442321052193,"8529/3248",2
"GO:0019229","GO:0019229","regulation of vasoconstriction","3/85","61/18614",0.00273254310601549,0.0200681505842595,0.0147660969888244,"2243/2244/2266",3
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process","3/85","62/18614",0.00286209842698068,0.0209348651070281,0.0154038234525106,"2243/2244/2266",3
"GO:0006957","GO:0006957","complement activation, alternative pathway","2/85","18/18614",0.00300674223925661,0.0215582230119031,0.0158624887013829,"727/730",2
"GO:0009313","GO:0009313","oligosaccharide catabolic process","2/85","18/18614",0.00300674223925661,0.0215582230119031,0.0158624887013829,"4758/57733",2
"GO:0010755","GO:0010755","regulation of plasminogen activation","2/85","18/18614",0.00300674223925661,0.0215582230119031,0.0158624887013829,"7057/1522",2
"GO:0019373","GO:0019373","epoxygenase P450 pathway","2/85","18/18614",0.00300674223925661,0.0215582230119031,0.0158624887013829,"1558/8529",2
"GO:0030299","GO:0030299","intestinal cholesterol absorption","2/85","18/18614",0.00300674223925661,0.0215582230119031,0.0158624887013829,"335/336",2
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","6/85","313/18614",0.00309822833283536,0.0221267173061549,0.0162807854373611,"348/383/2335/2194/1514/3434",6
"GO:0019731","GO:0019731","antibacterial humoral response","3/85","64/18614",0.00313242409263016,0.0222832051138475,0.0163959287903201,"2243/2244/7018",3
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","6/85","315/18614",0.0031968120214462,0.0226524101832164,0.0166675889933955,"2243/348/2244/2335/2266/57447",6
"GO:0052547","GO:0052547","regulation of peptidase activity","7/85","425/18614",0.00329258125820052,0.0232402428108005,0.0171001148285818,"5176/7057/2719/5641/1514/3698/5858",7
"GO:0010544","GO:0010544","negative regulation of platelet activation","2/85","19/18614",0.00335053944529014,0.0234667125627657,0.0172667507280142,"348/2266",2
"GO:0010801","GO:0010801","negative regulation of peptidyl-threonine phosphorylation","2/85","19/18614",0.00335053944529014,0.0234667125627657,0.0172667507280142,"143941/56288",2
"GO:0031647","GO:0031647","regulation of protein stability","6/85","322/18614",0.00356041657597033,0.0248407525723468,0.0182777660661149,"335/5476/7018/10437/57733/336",6
"GO:0050866","GO:0050866","negative regulation of cell activation","5/85","225/18614",0.00369750380865677,0.0256016557413712,0.0188376367899139,"348/383/2335/2267/2266",5
"GO:0006071","GO:0006071","glycerol metabolic process","2/85","20/18614",0.00371181668135646,0.0256016557413712,0.0188376367899139,"26007/5105",2
"GO:0046514","GO:0046514","ceramide catabolic process","2/85","20/18614",0.00371181668135646,0.0256016557413712,0.0188376367899139,"4758/57733",2
"GO:1904019","GO:1904019","epithelial cell apoptotic process","4/85","140/18614",0.00387592782212995,0.0266323222323626,0.0195959987179457,"2243/7057/2244/2266",4
"GO:0019318","GO:0019318","hexose metabolic process","5/85","228/18614",0.00391130629505233,0.0267739985631129,0.0197002438217531,"26007/32/5105/27232/5232",5
"GO:0006067","GO:0006067","ethanol metabolic process","2/85","21/18614",0.00409041096003287,0.0276865876175359,0.0203717246556233,"6822/55902",2
"GO:0010985","GO:0010985","negative regulation of lipoprotein particle clearance","2/85","21/18614",0.00409041096003287,0.0276865876175359,0.0203717246556233,"341/344",2
"GO:0033762","GO:0033762","response to glucagon","2/85","21/18614",0.00409041096003287,0.0276865876175359,0.0203717246556233,"383/3158",2
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","3/85","71/18614",0.00419981747639129,0.0283214457329881,0.0208388517318104,"5641/1514/10437",3
"GO:0009713","GO:0009713","catechol-containing compound biosynthetic process","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"1610/5053",2
"GO:0019400","GO:0019400","alditol metabolic process","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"26007/5105",2
"GO:0042423","GO:0042423","catecholamine biosynthetic process","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"1610/5053",2
"GO:0044241","GO:0044241","lipid digestion","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"335/336",2
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"116519/344",2
"GO:0071636","GO:0071636","positive regulation of transforming growth factor beta production","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"4060/7057",2
"GO:0098856","GO:0098856","intestinal lipid absorption","2/85","22/18614",0.00448616038740959,0.029461885143021,0.021677984309958,"335/336",2
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","4/85","146/18614",0.00449886559240177,0.029461885143021,0.021677984309958,"348/116519/335/344",4
"GO:0010466","GO:0010466","negative regulation of peptidase activity","5/85","236/18614",0.00452465045565855,0.0295241580092252,0.0217238045353087,"5176/7057/2719/3698/5858",5
"GO:0048545","GO:0048545","response to steroid hormone","6/85","339/18614",0.00457120912171817,0.0297210514222106,0.0218686782355731,"5176/7057/383/3158/5105/336",6
"GO:0019835","GO:0019835","cytolysis","2/85","23/18614",0.00489890415669322,0.0315128090079486,0.0231870491626988,"727/730",2
"GO:0032891","GO:0032891","negative regulation of organic acid transport","2/85","23/18614",0.00489890415669322,0.0315128090079486,0.0231870491626988,"7057/8529",2
"GO:0090208","GO:0090208","positive regulation of triglyceride metabolic process","2/85","23/18614",0.00489890415669322,0.0315128090079486,0.0231870491626988,"116519/344",2
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","3/85","77/18614",0.0052708223610288,0.0336789802470603,0.0247809127564977,"3158/8529/3248",3
"GO:0009259","GO:0009259","ribonucleotide metabolic process","7/85","464/18614",0.00530439125734386,0.0336789802470603,0.0247809127564977,"32/6822/122622/3158/51733/55902/5232",7
"GO:0045540","GO:0045540","regulation of cholesterol biosynthetic process","2/85","24/18614",0.00532848254184472,0.0336789802470603,0.0247809127564977,"348/338",2
"GO:0106118","GO:0106118","regulation of sterol biosynthetic process","2/85","24/18614",0.00532848254184472,0.0336789802470603,0.0247809127564977,"348/338",2
"GO:2001026","GO:2001026","regulation of endothelial cell chemotaxis","2/85","24/18614",0.00532848254184472,0.0336789802470603,0.0247809127564977,"7057/5641",2
"GO:0008652","GO:0008652","amino acid biosynthetic process","3/85","78/18614",0.00546379003640442,0.0343758109449847,0.025293639109987,"635/5053/51733",3
"GO:0046942","GO:0046942","carboxylic acid transport","6/85","352/18614",0.00547663140192976,0.0343758109449847,0.025293639109987,"7057/348/383/8529/83758/11309",6
"GO:0015849","GO:0015849","organic acid transport","6/85","353/18614",0.00555134707758417,0.034626090659298,0.0254777943225148,"7057/348/383/8529/83758/11309",6
"GO:0044272","GO:0044272","sulfur compound biosynthetic process","4/85","155/18614",0.00555468157764923,0.034626090659298,0.0254777943225148,"32/635/2328/55902",4
"GO:0042310","GO:0042310","vasoconstriction","3/85","79/18614",0.00566095968887854,0.0351677427247455,0.0258763406110238,"2243/2244/2266",3
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","4/85","156/18614",0.00568134149793376,0.0351739026527367,0.0258808730712413,"2243/7057/2244/2266",4
"GO:0032890","GO:0032890","regulation of organic acid transport","3/85","80/18614",0.00586235568323901,0.0358994133959818,0.0264147021331776,"7057/383/8529",3
"GO:0045921","GO:0045921","positive regulation of exocytosis","3/85","80/18614",0.00586235568323901,0.0358994133959818,0.0264147021331776,"2243/2244/2266",3
"GO:0048844","GO:0048844","artery morphogenesis","3/85","80/18614",0.00586235568323901,0.0358994133959818,0.0264147021331776,"348/338/3248",3
"GO:0019693","GO:0019693","ribose phosphate metabolic process","7/85","473/18614",0.00587768786031234,0.0358994133959818,0.0264147021331776,"32/6822/122622/3158/51733/55902/5232",7
"GO:0033622","GO:0033622","integrin activation","2/85","26/18614",0.00623750962143531,0.0378011737312248,0.0278140128191221,"2335/83706",2
"GO:0042178","GO:0042178","xenobiotic catabolic process","2/85","26/18614",0.00623750962143531,0.0378011737312248,0.0278140128191221,"1558/2329",2
"GO:0008654","GO:0008654","phospholipid biosynthetic process","5/85","255/18614",0.00625157228190047,0.0378011737312248,0.0278140128191221,"3158/335/3422/336/63874",5
"GO:1901657","GO:1901657","glycosyl compound metabolic process","3/85","82/18614",0.00627792121040286,0.0378343823111986,0.0278384476124876,"51733/27232/57733",3
"GO:0005996","GO:0005996","monosaccharide metabolic process","5/85","256/18614",0.00635365890396348,0.0381640306350654,0.0280810020572523,"26007/32/5105/27232/5232",5
"GO:0016052","GO:0016052","carbohydrate catabolic process","4/85","162/18614",0.00648199460449872,0.0388063967411243,0.028553653494891,"26007/4758/57733/5232",4
"GO:0051100","GO:0051100","negative regulation of binding","4/85","163/18614",0.00662233537971536,0.0393032019302368,0.0289192015595313,"1522/143941/3434/3433",4
"GO:0006094","GO:0006094","gluconeogenesis","3/85","84/18614",0.00671066983391493,0.0393032019302368,0.0289192015595313,"5105/27232/5232",3
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","2/85","27/18614",0.00671664421079019,0.0393032019302368,0.0289192015595313,"383/1610",2
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","2/85","27/18614",0.00671664421079019,0.0393032019302368,0.0289192015595313,"348/335",2
"GO:0010884","GO:0010884","positive regulation of lipid storage","2/85","27/18614",0.00671664421079019,0.0393032019302368,0.0289192015595313,"32/338",2
"GO:0042403","GO:0042403","thyroid hormone metabolic process","2/85","27/18614",0.00671664421079019,0.0393032019302368,0.0289192015595313,"10404/6822",2
"GO:0045940","GO:0045940","positive regulation of steroid metabolic process","2/85","27/18614",0.00671664421079019,0.0393032019302368,0.0289192015595313,"348/335",2
"GO:0050673","GO:0050673","epithelial cell proliferation","7/85","488/18614",0.0069349812815792,0.040450340980015,0.0297632637165085,"5176/7057/348/383/2267/2719/335",7
"GO:0001818","GO:0001818","negative regulation of cytokine production","6/85","371/18614",0.00702792155875087,0.0408610567550452,0.0300654673970854,"7057/383/2335/57447/335/336",6
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","2/85","28/18614",0.0072119851933595,0.0416641437603635,0.0306563768862885,"7057/727",2
"GO:0032801","GO:0032801","receptor catabolic process","2/85","28/18614",0.0072119851933595,0.0416641437603635,0.0306563768862885,"348/5641",2
"GO:0019319","GO:0019319","hexose biosynthetic process","3/85","87/18614",0.00739238935433402,0.0424360578758289,0.0312243494380265,"5105/27232/5232",3
"GO:0046889","GO:0046889","positive regulation of lipid biosynthetic process","3/85","87/18614",0.00739238935433402,0.0424360578758289,0.0312243494380265,"348/116519/344",3
"GO:0001667","GO:0001667","ameboidal-type cell migration","7/85","496/18614",0.00755377586101368,0.0432257079239079,0.0318053720463734,"5176/7057/348/2335/2719/335/5641",7
"GO:0006656","GO:0006656","phosphatidylcholine biosynthetic process","2/85","29/18614",0.00772337815264276,0.0436455076912585,0.0321142597066766,"335/336",2
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","2/85","29/18614",0.00772337815264276,0.0436455076912585,0.0321142597066766,"7057/348",2
"GO:0010955","GO:0010955","negative regulation of protein processing","2/85","29/18614",0.00772337815264276,0.0436455076912585,0.0321142597066766,"7057/1522",2
"GO:1903318","GO:1903318","negative regulation of protein maturation","2/85","29/18614",0.00772337815264276,0.0436455076912585,0.0321142597066766,"7057/1522",2
"GO:0033555","GO:0033555","multicellular organismal response to stress","3/85","90/18614",0.00811371009890281,0.0455673997504944,0.0335283832667713,"7057/348/3158",3
"GO:0051262","GO:0051262","protein tetramerization","3/85","90/18614",0.00811371009890281,0.0455673997504944,0.0335283832667713,"32/51733/27232",3
"GO:1902074","GO:1902074","response to salt","6/85","383/18614",0.00815894181107939,0.0456800013743766,0.0336112352711133,"2243/7057/2244/2266/3158/5641",6
"GO:0008299","GO:0008299","isoprenoid biosynthetic process","2/85","30/18614",0.00825066971543745,0.0460514303501647,0.0338845318191893,"3158/3422",2
"GO:0006694","GO:0006694","steroid biosynthetic process","4/85","175/18614",0.00846610368173991,0.046964868742129,0.0345566375935819,"348/3158/3422/338",4
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","4/85","175/18614",0.00846610368173991,0.046964868742129,0.0345566375935819,"51733/4758/1514/57733",4
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","4/85","176/18614",0.00863340852596173,0.0476924413361342,0.0350919837603541,"7057/348/57447/3248",4
"GO:0007611","GO:0007611","learning or memory","5/85","276/18614",0.00864984189613459,0.0476924413361342,0.0350919837603541,"5176/2628/348/5641/143941",5
"GO:0030149","GO:0030149","sphingolipid catabolic process","2/85","31/18614",0.00879370754571403,0.0480975919161238,0.0353900925837898,"4758/57733",2
"GO:0035767","GO:0035767","endothelial cell chemotaxis","2/85","31/18614",0.00879370754571403,0.0480975919161238,0.0353900925837898,"7057/5641",2
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","4/85","177/18614",0.00880286687770292,0.0480975919161238,0.0353900925837898,"5176/7057/348/2719",4
"GO:0006637","GO:0006637","acyl-CoA metabolic process","3/85","94/18614",0.00913794082178013,0.0496294151218837,0.0365172044185856,"32/3158/55902",3
"GO:0035383","GO:0035383","thioester metabolic process","3/85","94/18614",0.00913794082178013,0.0496294151218837,0.0365172044185856,"32/3158/55902",3
