"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.108093738555876,16.5766756534576,1.98100607086446,0.0854081596127846,0.335213426454763,-4.54883754531378,"O00519",9,2.07255165973013,0.0680820122144964,0.289325075355674,-0.108093738555873,"Non-significant",0.538613925091479,"FAAH","Fatty-acid amide hydrolase 1","O00519"
-0.255570888519252,16.9552829265595,-2.98902697328872,0.0187433917598528,0.204744128468793,-3.10375177195658,"Q5TA45;C9IYS7;C9J979;A0A087WYI0",1,-2.07180863684135,0.0681640187611621,0.289473937702468,0.255570888519248,"Non-significant",0.538390531147319,"INTS11","Integrator complex subunit 11","Q5TA45;C9IYS7;C9J979;A0A087WYI0"
0.0781259536743306,17.7635550498962,1.88596631900803,0.0985699388332959,0.360928428698401,-4.68037468550708,"Q9NXV6;D6RGD2;J3KNE1",17,2.07103246682362,0.0682497851991835,0.289638551237857,-0.0781259536743235,"Non-significant",0.538143633512207,"CDKN2AIP","CDKN2A-interacting protein","Q9NXV6;D6RGD2;J3KNE1"
0.0609765052795481,21.8112742900848,1.84702662915517,0.104510270567864,0.371391169111406,-4.73367780533722,"Q9NR45",20,2.07048712723019,0.0683101070621435,0.289695030775587,-0.0609765052795517,"Non-significant",0.538058954313846,"NANS","Sialic acid synthase","Q9NR45"
0.0846734046936177,22.2849147319794,1.82124985173588,0.10862974470963,0.378606610237974,-4.76875406072906,"P34913;E5RFH6;H0YAW7",37,2.06959667361663,0.0684087134091004,0.289913680898815,-0.0846734046936248,"Non-significant",0.537731289996257,"EPHX2","Bifunctional epoxide hydrolase 2","P34913;E5RFH6;H0YAW7"
-0.0873169898986745,19.8804695606232,-1.87773206082081,0.0997983820228988,0.363880254452723,-4.69167679728491,"P17844;J3KRX8;J3KTA4;J3QRQ7;J3QR02;X6RLV5;J3KTQ4",18,-2.06915812938988,0.0684573268753168,0.289920308045156,0.0873169898986781,"Non-significant",0.537721362557915,"DDX5","Probable ATP-dependent RNA helicase DDX5","P17844;J3KRX8;J3KTA4;J3QRQ7;J3QR02;X6RLV5;J3KTQ4"
0.166236400604269,19.5838420391083,2.14096567148485,0.0670305863969139,0.300002563394452,-4.32367943936127,"B7Z8V7",4,2.06782509940426,0.0686052998734768,0.290347429821678,-0.166236400604276,"Non-significant",0.537082014022608,"NADK2","NAD kinase 2, mitochondrial","B7Z8V7"
0.0475616455078267,21.05570936203,1.74493646857489,0.121751617164799,0.401839027835829,-4.87153925501591,"O95822",27,2.06645014280925,0.0687582491585369,0.290721112035358,-0.0475616455078267,"Non-significant",0.536523428815981,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","O95822"
-0.0515389442444025,19.367475271225,-1.79392849173217,0.113165083148616,0.387401801312096,-4.80574041147562,"Q8N163;H0YB24;A0A087X2B6;G3V119",23,-2.06560187745598,0.0688527731237102,0.290721112035358,0.051538944244399,"Non-significant",0.536523428815981,"CCAR2","Cell cycle and apoptosis regulator protein 2","Q8N163;H0YB24;A0A087X2B6;G3V119"
-0.232597827911349,16.0238246917725,-3.56244749839176,0.00823112215333523,0.163789392344742,-2.30259364462949,"Q8NBW4;D6RG31;D6RHF5;D6R9Q7;E7ESU6;D6RER8",1,-2.06533699813074,0.0688823147633272,0.290721112035358,0.232597827911349,"Non-significant",0.536523428815981,"SLC38A9","Sodium-coupled neutral amino acid transporter 9","Q8NBW4;D6RG31;D6RHF5;D6R9Q7;E7ESU6;D6RER8"
-0.272333860397321,15.9327443838119,-2.73443882943155,0.0273414810101735,0.220500791044669,-3.46937777279514,"Q96QD9;H9KVD1;H9KVD5",1,-2.06544927380228,0.0688697913190895,0.290721112035358,0.272333860397323,"Non-significant",0.536523428815981,"FYTTD1","UAP56-interacting factor","Q96QD9;H9KVD1;H9KVD5"
-0.0631318092346262,18.5832779407501,-1.89357112664507,0.0974483477131943,0.359983741793335,-4.66992241288384,"O14776",16,-2.06356807371131,0.0690799131852653,0.290808904183858,0.0631318092346227,"Non-significant",0.536392300087027,"TCERG1","Transcription elongation regulator 1","O14776"
0.0831403732300018,20.6180953979492,1.96695075521195,0.087241142090869,0.337880386043821,-4.56840927437618,"P14920;F8W152;A0A0B4J250;A0A0B4J257;F8VVT2",11,2.06349917901184,0.0690876201090798,0.290808904183858,-0.0831403732299982,"Non-significant",0.536392300087027,"DAO","D-amino-acid oxidase","P14920;F8W152;A0A0B4J250;A0A0B4J257;F8VVT2"
0.0639290809631063,23.9470875263214,1.77334158487786,0.116700878647944,0.393912806046477,-4.83347392924804,"P27797;K7EJB9",36,2.06346099840192,0.0690918915490372,0.290808904183858,-0.0639290809630992,"Non-significant",0.536392300087027,"CALR","Calreticulin","P27797;K7EJB9"
-0.0945305824279501,18.5648381710052,-2.04850035148395,0.077117275453861,0.319684404950129,-4.45434114413943,"Q9H3G5;H7C218;H7C0X5",8,-2.06428801683983,0.0689994259792707,0.290808904183858,0.0945305824279501,"Non-significant",0.536392300087027,"CPVL","Probable serine carboxypeptidase CPVL","Q9H3G5;H7C218;H7C0X5"
-0.047870159149177,20.2072241306305,-1.69937405148911,0.130285756587225,0.413247989143764,-4.93208552228887,"Q15477",36,-2.06165003764248,0.0692947838260072,0.291463793812871,0.0478701591491735,"Non-significant",0.535415386441441,"SKIV2L","Helicase SKI2W","Q15477"
-0.228390693664554,16.7404298782349,-2.35819298367981,0.0482072144592287,0.270645569541192,-4.01280492471265,"Q86XL3;F5H1D4",2,-2.06098848343664,0.069369044213755,0.291577114901199,0.228390693664551,"Non-significant",0.535246565615223,"ANKLE2","Ankyrin repeat and LEM domain-containing protein 2","Q86XL3;F5H1D4"
-0.0819549560546982,23.3194012641907,-2.10605853366451,0.0706753635995867,0.305400834853193,-4.37315359806198,"P46776;E9PLL6",8,-2.05813596779655,0.0696901196892992,0.292527600494183,0.0819549560547017,"Non-significant",0.533833151199514,"RPL27A","60S ribosomal protein L27a","P46776;E9PLL6"
-0.0821833610534455,19.4809052944183,-2.03986335879631,0.0781325230692298,0.321826609059221,-4.46647826688855,"Q9Y5J7;G3V2F3;A0A1W2PRH9;G3V502;A0A1W2PQS5",9,-2.05817226597736,0.06968602505919,0.292527600494183,0.082183361053449,"Non-significant",0.533833151199514,"TIMM9","Mitochondrial import inner membrane translocase subunit Tim9","Q9Y5J7;G3V2F3;A0A1W2PRH9;G3V502;A0A1W2PQS5"
0.0898942947388015,18.4909219741822,2.59060212866697,0.0339270226000105,0.238697536422107,-3.67718321043403,"O75157",5,2.05710185059403,0.0698068708041207,0.292818201426135,-0.089894294738798,"Non-significant",0.533401931256919,"TSC22D2","TSC22 domain family protein 2","O75157"
-0.0737872123718226,23.0335338115692,-1.82551795035124,0.10793708695651,0.377473512954606,-4.76295806850122,"Q02878;F8VZ45;U3KQR5;F8VR69",24,-2.05622890826082,0.069905571595358,0.293032742973195,0.0737872123718226,"Non-significant",0.533083849618295,"RPL6","60S ribosomal protein L6","Q02878;F8VZ45;U3KQR5;F8VR69"
-0.035438060760498,21.8360674381256,-1.65681510479118,0.138760688300447,0.423363823476642,-4.98803528525743,"O75131;A0A087WYQ3;E5RHZ0;H0YB26",26,-2.053542447576,0.0702101626708319,0.293510869998417,0.035438060760498,"Non-significant",0.532375810283781,"CPNE3","Copine-3","O75131;A0A087WYQ3;E5RHZ0;H0YB26"
-0.119791030883825,20.4118399620056,-1.84526937980202,0.104786287053061,0.371640206830766,-4.73607442695327,"P02671;A0A087WUA0",30,-2.05380930332706,0.0701798496361785,0.293510869998417,0.119791030883825,"Non-significant",0.532375810283781,"FGA","Fibrinogen alpha chain","P02671;A0A087WUA0"
0.253000259399418,17.6652498245239,1.96901506670565,0.0869695508597044,0.337880386043821,-4.56553720290371,"Q8N159;K7EK11",4,2.05374893070317,0.0701867064638016,0.293510869998417,-0.253000259399425,"Non-significant",0.532375810283781,"NAGS","N-acetylglutamate synthase, mitochondrial","Q8N159;K7EK11"
0.0837473869323517,21.7914922237396,1.85149238387199,0.103811952288467,0.369974317636416,-4.72758369569279,"Q9BSE5",20,2.05419577618153,0.0701359711724956,0.293510869998417,-0.0837473869323482,"Non-significant",0.532375810283781,"AGMAT","Agmatinase, mitochondrial","Q9BSE5"
-0.0394444465637243,19.6850440502167,-1.59057008109202,0.152976549037567,0.446519856934262,-5.07386564270008,"Q13045",48,-2.05221356892672,0.0703613016859776,0.293745362598937,0.0394444465637243,"Non-significant",0.532028980936682,"FLII","Protein flightless-1 homolog","Q13045"
-0.166089534759543,18.8021476268768,-2.38327833419467,0.0464085571071921,0.266815188856674,-3.97666665875357,"Q8WUD6",3,-2.05221098294874,0.0703615961045166,0.293745362598937,0.16608953475955,"Non-significant",0.532028980936682,"CHPT1","Cholinephosphotransferase 1","Q8WUD6"
0.23647570610045,16.1268788576126,2.29809323564602,0.0528084227746716,0.278362276422178,-4.09922738390611,"Q9UJ41;E9PFK9",2,2.05166382343827,0.0704239178663053,0.293806487401607,-0.23647570610045,"Non-significant",0.531938618989554,"RABGEF1","Rab5 GDP/GTP exchange factor","Q9UJ41;E9PFK9"
-0.0509991645813059,19.5272119045258,-1.69099073537008,0.131915923625919,0.415788195080774,-4.94315411852625,"O75923",45,-2.05100707047559,0.0704987923531648,0.293919863653722,0.0509991645812988,"Non-significant",0.53177106250278,"DYSF","Dysferlin","O75923"
-0.0772852897644576,18.243819475174,-1.82443305186371,0.108112751223015,0.377570121047264,-4.76443179282307,"Q15386",24,-2.04999304477266,0.0706145485466063,0.29396115257391,0.0772852897644469,"Non-significant",0.531710058490963,"UBE3C","Ubiquitin-protein ligase E3C","Q15386"
-0.137482643127449,18.1698017120361,-1.94059665886362,0.0907817150980547,0.345520029916129,-4.60499975166665,"Q7Z739;Q9BYJ9;Q9Y5A9;A0A087X0Q1;A0A024R7W5;A0A087WY31",8,-2.04966695387131,0.0706518122301137,0.29396115257391,0.137482643127449,"Non-significant",0.531710058490963,"YTHDF3","YTH domain-containing family protein 3","Q7Z739;Q9BYJ9;Q9Y5A9;A0A087X0Q1;A0A024R7W5;A0A087WY31"
0.14218282699585,17.6448957920074,2.70498949337876,0.02857298853725,0.224825133858898,-3.51188352215757,"Q96ND0;K7EPG9;K7EK00",3,2.05020845323456,0.0705899433249763,0.29396115257391,-0.14218282699585,"Non-significant",0.531710058490963,"FAM210A","Protein FAM210A","Q96ND0;K7EPG9;K7EK00"
0.0624074935912944,18.9943099021912,1.7954259846219,0.112911899451656,0.386965030267577,-4.80371844405697,"P52735",25,2.04899996326646,0.0707280906425908,0.29407995582972,-0.0624074935912979,"Non-significant",0.531534575524228,"VAV2","Guanine nucleotide exchange factor VAV2","P52735"
-0.257543563842798,16.5146946907043,-2.20475228885692,0.0608459096908685,0.29321233560623,-4.23287369613072,"Q9Y5A9",2,-2.04722559233268,0.0709313962801079,0.294726408548904,0.257543563842802,"Non-significant",0.530580948055019,"YTHDF2","YTH domain-containing family protein 2","Q9Y5A9"
-0.164678096771283,17.6012465953827,-2.38581150142842,0.0462307460251886,0.266735821167802,-3.97301549715815,"Q9UQ13;X6RI37",3,-2.04679826710492,0.0709804424902902,0.294731459990006,0.164678096771276,"Non-significant",0.530573504561215,"SHOC2","Leucine-rich repeat protein SHOC-2","Q9UQ13;X6RI37"
0.0649557113647496,20.1563887596131,2.14366967056289,0.0667561529578992,0.300002563394452,-4.31984019334984,"P17050",9,2.04555307820614,0.0711235445218492,0.29480794450475,-0.0649557113647496,"Non-significant",0.530460817257746,"NAGA","Alpha-N-acetylgalactosaminidase","P17050"
0.227766036987333,19.8530941009521,1.98462566579228,0.0849422306071768,0.334449856230942,-4.5437911033664,"Q9UBS3",4,2.04538926628928,0.0711423910221621,0.29480794450475,-0.227766036987326,"Non-significant",0.530460817257746,"DNAJB9","DnaJ homolog subfamily B member 9","Q9UBS3"
0.0495653152465714,22.3823714256287,1.66362542683468,0.137370841008803,0.422226152491534,-4.97912311594056,"Q9UI17;Q8TCC6",58,2.04613981383056,0.0710560800965389,0.29480794450475,-0.0495653152465749,"Non-significant",0.530460817257746,"DMGDH","Dimethylglycine dehydrogenase, mitochondrial","Q9UI17;Q8TCC6"
-0.249856948852546,16.5306625366211,-2.22817922561036,0.0587201993981524,0.289235706388022,-4.19940834985772,"Q15464",2,-2.04446344320129,0.0712489967019172,0.295051288761568,0.24985694885255,"Non-significant",0.530102484055603,"SHB","SH2 domain-containing adapter protein B","Q15464"
0.11162614822387,17.8572061061859,2.01585128092673,0.0810244474198042,0.327294244120894,-4.50015400767692,"P02748",7,2.0408169357153,0.0716703727849444,0.295871394279103,-0.111626148223877,"Non-significant",0.528897021683835,"C9","Complement component C9","P02748"
-0.27650403976445,16.4851877689362,-2.00240761684319,0.08268904826101,0.330006421881052,-4.51896335482248,"P0C870;B5MC20",3,-2.04044005471563,0.0717140596680605,0.295871394279103,0.276504039764454,"Non-significant",0.528897021683835,"JMJD7","Bifunctional peptidase and (3S)-lysyl hydroxylase JMJD7","P0C870;B5MC20"
-0.119093894958496,17.348237991333,-3.63440702369857,0.00744660533297452,0.163776784937417,-2.20503082361607,"P19388;A0A0A0MQR7;A0A087WVZ9;A0A087WWX0",3,-2.04084228671185,0.0716674350916554,0.295871394279103,0.1190938949585,"Non-significant",0.528897021683835,"POLR2E","DNA-directed RNA polymerases I, II, and III subunit RPABC1","P19388;A0A0A0MQR7;A0A087WVZ9;A0A087WWX0"
-0.0559468269347718,20.7813489437103,-1.77959156911694,0.115616511201584,0.392306686136652,-4.82506696045283,"Q13263",24,-2.04127795683716,0.071616967333835,0.295871394279103,0.0559468269347754,"Non-significant",0.528897021683835,"TRIM28","Transcription intermediary factor 1-beta","Q13263"
-0.19030523300173,17.4226591587067,-1.96568995821308,0.0874074247145867,0.337894950496413,-4.5701630006243,"Q15397",5,-2.04025837360828,0.071735128700581,0.295871394279103,0.190305233001727,"Non-significant",0.528897021683835,"PUM3","Pumilio homolog 3","Q15397"
0.3563551902771,16.0908200740814,2.22381128610436,0.0591108283721801,0.290231812294322,-4.20565223329116,"Q2VYF4;E9PMA4;H0YCZ8",1,2.04096095253051,0.0716536855387704,0.295871394279103,-0.356355190277103,"Non-significant",0.528897021683835,"LETM2","LETM1 domain-containing protein LETM2, mitochondrial","Q2VYF4;E9PMA4;H0YCZ8"
-0.0780425071716593,20.0700113773346,-2.03716290918398,0.07845263529852,0.322254325211467,-4.47027048934713,"O00233;F5H169;F5H5V4;F5GX23;J3KN29;F5H7X1",9,-2.03890349873038,0.071892436856689,0.296168796450452,0.0780425071716486,"Non-significant",0.528460699505681,"PSMD9","26S proteasome non-ATPase regulatory subunit 9","O00233;F5H169;F5H5V4;F5GX23;J3KN29;F5H7X1"
0.20658779144285,17.5062570571899,2.13895636780742,0.0672352385666565,0.300002563394452,-4.32653171065687,"Q16877;Q66S35",3,2.03880950347263,0.0719033624618429,0.296168796450452,-0.206587791442853,"Non-significant",0.528460699505681,"PFKFB4","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4","Q16877;Q66S35"
-0.0702767372131525,19.5367972850799,-2.18032120497041,0.0631445843227764,0.296143136534477,-4.26771030839698,"O00560;G5EA09;B4DHN5;E9PBU7",8,-2.03682698256344,0.0721341732845624,0.296921025904792,0.070276737213149,"Non-significant",0.527359047566947,"SDCBP","Syntenin-1","O00560;G5EA09;B4DHN5;E9PBU7"
-0.0479907989502273,20.1893658638,-1.78011994892063,0.115525277161141,0.392213089733857,-4.82435571720931,"Q9NYL9",21,-2.0346562067675,0.0723877156023489,0.297765756703387,0.0479907989502273,"Non-significant",0.526125247919825,"TMOD3","Tropomodulin-3","Q9NYL9"
0.0494518280029261,24.9384665489197,1.70031964854132,0.130103070270501,0.413247989143764,-4.93083560748523,"P40926;G3XAL0",33,2.03388998873678,0.0724774120631927,0.297935832644025,-0.0494518280029261,"Non-significant",0.525877261190055,"MDH2","Malate dehydrogenase, mitochondrial","P40926;G3XAL0"
-0.0458970069885289,21.1345794200897,-1.65982459242228,0.138144907904722,0.423085945580963,-4.98409895258516,"O95782",38,-2.0316361406434,0.0727418739091446,0.298425717062683,0.0458970069885254,"Non-significant",0.525163753930063,"AP2A1","AP-2 complex subunit alpha-1","O95782"
-0.683773994445851,14.7454252243042,-1.93197174363918,0.0919704427594414,0.348751918943802,-4.61694335807578,"P43378;A0A0A0MR09",1,-2.03168390498768,0.0727362597662386,0.298425717062683,0.683773994445849,"Non-significant",0.525163753930063,"PTPN9","Tyrosine-protein phosphatase non-receptor type 9","P43378;A0A0A0MR09"
-0.0774283409118226,17.0390913486481,-3.03004939208867,0.0176480338907413,0.202508724087054,-3.04526117038084,"Q13554",5,-2.03231348937443,0.0726622982220704,0.298425717062683,0.0774283409118226,"Non-significant",0.525163753930063,"CAMK2B","Calcium/calmodulin-dependent protein kinase type II subunit beta","Q13554"
-1.74422168731688,15.7428250312805,-1.86158978762076,0.102249460767397,0.368345654037194,-4.71378613689751,"Q8TDJ6;H0YLM8",1,-2.02910816126485,0.0730396013883053,0.299447786929299,1.74422168731687,"Non-significant",0.523678892223936,"DMXL2","DmX-like protein 2","Q8TDJ6;H0YLM8"
2.04990386962892,19.660213470459,1.85709473929673,0.102942226337183,0.368720983526688,-4.71993149714608,"Q9NZR1;H0YMA2;G5EA42",1,2.02771658034878,0.0732039894798546,0.299922196259883,-2.04990386962893,"Non-significant",0.522991392338254,"TMOD2","Tropomodulin-2","Q9NZR1;H0YMA2;G5EA42"
-0.0599222183227468,19.40949010849,-2.07825655009255,0.073717862901563,0.313059594210497,-4.41243307281122,"O95456",10,-2.02528922036283,0.0734915826967548,0.300006730447488,0.0599222183227468,"Non-significant",0.522869002068948,"PSMG1","Proteasome assembly chaperone 1","O95456"
-0.173808097839348,19.9234914779663,-2.27504433169362,0.0546882484109643,0.282471908389239,-4.13230146157203,"P06703;R4GN98",3,-2.02532396758528,0.0734874582325757,0.300006730447488,0.173808097839348,"Non-significant",0.522869002068948,"S100A6","Protein S100-A6","P06703;R4GN98"
-0.252809524536175,17.3736028671265,-2.01692221337531,0.0808932628715109,0.327291060941727,-4.49865423625683,"Q5VW38;U3KQD2;G5E994",3,-2.02583332351761,0.0734270235595768,0.300006730447488,0.252809524536175,"Non-significant",0.522869002068948,"GPR107","Protein GPR107","Q5VW38;U3KQD2;G5E994"
-0.162081956863432,16.1595152616501,-2.09940592186076,0.0713919082848412,0.306469459544247,-4.38256302224206,"Q8TED0;H0Y8P4",4,-2.02507730378645,0.0735167418006664,0.300006730447488,0.162081956863425,"Non-significant",0.522869002068948,"UTP15","U3 small nucleolar RNA-associated protein 15 homolog","Q8TED0;H0Y8P4"
0.177602767944332,17.4281668663025,2.2515440362205,0.0566741173703075,0.285830923669632,-4.16597715889933,"Q96GE6;H3BS46",3,2.02593138554228,0.0734153940407374,0.300006730447488,-0.177602767944325,"Non-significant",0.522869002068948,"CALML4","Calmodulin-like protein 4","Q96GE6;H3BS46"
-0.219386100769029,18.6889848709107,-2.08332844277443,0.0731533454285765,0.31130588020089,-4.40527600290095,"Q9UJY1;A0A6Q8PGM6",3,-2.02553382929657,0.0734625525445115,0.300006730447488,0.219386100769022,"Non-significant",0.522869002068948,"HSPB8","Heat shock protein beta-8","Q9UJY1;A0A6Q8PGM6"
-0.5830855369568,15.4547770023346,-1.95447210698923,0.0889005490147515,0.341311640516448,-4.58575257072984,"A6NJ78",1,-2.02237432798081,0.0738383676609326,0.300536809804573,0.5830855369568,"Non-significant",0.52210232793424,"METTL15","12S rRNA N4-methylcytidine (m4C) methyltransferase","A6NJ78"
-0.0744495391845703,19.1844344139099,-1.8969701260936,0.0969510355813239,0.3585908050733,-4.66524639441735,"O75663",13,-2.02313069324505,0.0737482326967975,0.300536809804573,0.0744495391845739,"Non-significant",0.52210232793424,"TIPRL","TIP41-like protein","O75663"
0.136252880096446,16.9952499866485,1.89576742648555,0.0971267237059098,0.359025117861917,-4.66690125764887,"Q8N1G2",9,2.02234614399533,0.0738417283421168,0.300536809804573,-0.136252880096453,"Non-significant",0.52210232793424,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","Q8N1G2"
-0.0521688461303711,18.3354215621948,-1.70006532382232,0.130152181383544,0.413247989143764,-4.93117180891161,"Q9HCE1;Q5JR04",35,-2.02313572280966,0.0737476336832852,0.300536809804573,0.0521688461303746,"Non-significant",0.52210232793424,"MOV10","Helicase MOV-10","Q9HCE1;Q5JR04"
-0.0300912857055557,20.1882195472717,-1.41440208441436,0.197483405559783,0.502848241760076,-5.29358161129458,"P78527",154,-2.02093435986323,0.0740102579994321,0.300680647570885,0.0300912857055522,"Non-significant",0.521894523092168,"PRKDC","DNA-dependent protein kinase catalytic subunit","P78527"
0.0806622505187988,21.4671537876129,1.83286294617559,0.106754955437486,0.375042209467382,-4.75297255497967,"Q92947;K7EKT3",18,2.02082392040493,0.0740234570537217,0.300680647570885,-0.0806622505187988,"Non-significant",0.521894523092168,"GCDH","Glutaryl-CoA dehydrogenase, mitochondrial","Q92947;K7EKT3"
-0.0766377449036071,18.8701136112213,-2.21518608292248,0.059889835165085,0.291962946429789,-4.2179760857089,"Q9Y320",7,-2.02116758519007,0.0739823917195779,0.300680647570885,0.0766377449036035,"Non-significant",0.521894523092168,"TMX2","Thioredoxin-related transmembrane protein 2","Q9Y320"
0.100699424743645,20.3574571609497,2.12765854265642,0.0683975356463838,0.303021854313559,-4.3425593726615,"Q9BPX5",6,2.02026377897572,0.0740904364387946,0.300754459378032,-0.100699424743652,"Non-significant",0.521787924523732,"ARPC5L","Actin-related protein 2/3 complex subunit 5-like protein","Q9BPX5"
0.0419416427612553,22.5938529968262,1.63198360977949,0.14393970128751,0.433084198893378,-5.02039370521267,"P05166;E7EX59;E9PEC3;E7ETT1;E7ETT4;E7EUY3;F8WBI9;E9PDR0",35,2.01981899908541,0.0741436626567457,0.300772382679965,-0.0419416427612518,"Non-significant",0.521762043746399,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","P05166;E7EX59;E9PEC3;E7ETT1;E7ETT4;E7EUY3;F8WBI9;E9PDR0"
-0.206260204315221,17.5752565860748,-2.43743198082377,0.042754169705395,0.259638799646739,-3.89854960216103,"Q92623",2,-2.01909947417749,0.074229844688511,0.300923883533293,0.206260204315225,"Non-significant",0.521543342086812,"TTC9","Tetratricopeptide repeat protein 9A","Q92623"
0.0959596633911275,23.1734027862549,1.91852143626522,0.0938543794235865,0.351782655722713,-4.63553716078355,"P10606",10,2.01674821091414,0.0745121388197838,0.30135342484339,-0.0959596633911239,"Non-significant",0.520923868466407,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","P10606"
2.34686136245727,17.0516555309296,1.84222956752675,0.105265408949085,0.372356745088556,-4.74021842434463,"P24311;A0A3B3IRN8;A0A3B3ITX0",2,2.01719183862406,0.0744587981511765,0.30135342484339,-2.34686136245728,"Non-significant",0.520923868466407,"COX7B","Cytochrome c oxidase subunit 7B, mitochondrial","P24311;A0A3B3IRN8;A0A3B3ITX0"
0.202136039733929,24.8084602355957,2.12261501031913,0.0689228106290005,0.303030538809161,-4.349708824972,"P48741;P17066",3,2.01618154307749,0.0745803266611766,0.30135342484339,-0.202136039733926,"Non-significant",0.520923868466407,"HSPA6","Heat shock 70 kDa protein 6","P48741;P17066"
0.0640082359313752,20.5309779644013,1.88643757382715,0.098500076063152,0.360928428698401,-4.6797273710297,"Q8N4T8",14,2.01707128028556,0.0744732901656358,0.30135342484339,-0.0640082359313752,"Non-significant",0.520923868466407,"CBR4","Carbonyl reductase family member 4","Q8N4T8"
-0.592576265335103,14.7539249658585,-1.88794008818185,0.0982776490547472,0.360683069371859,-4.67766317382112,"Q9BUI4;E9PHH9",2,-2.0162288944518,0.0745746265282514,0.30135342484339,0.592576265335101,"Non-significant",0.520923868466407,"POLR3C","DNA-directed RNA polymerase III subunit RPC3","Q9BUI4;E9PHH9"
0.0730628967285014,18.6606421470642,2.25492351854982,0.0563841443772943,0.28580666499235,-4.16113741948837,"Q99417;A0A087WV05",7,2.01443452960687,0.0747909226081044,0.301808556064924,-0.0730628967284979,"Non-significant",0.520268452436135,"MYCBP","c-Myc-binding protein","Q99417;A0A087WV05"
0.211938381195072,16.8266565799713,4.39908458920283,0.00269179920827755,0.130282505835376,-1.21862555933775,"Q9BSL1",1,2.01444976755109,0.0747890832758136,0.301808556064924,-0.211938381195075,"Non-significant",0.520268452436135,"UBAC1","Ubiquitin-associated domain-containing protein 1","Q9BSL1"
0.0452685356139995,21.9401338100433,1.69479294041446,0.131174218960638,0.414367566968275,-4.93813685430715,"Q14117",27,2.01398444606999,0.0748452705154516,0.301830207405899,-0.0452685356139995,"Non-significant",0.520237297850034,"DPYS","Dihydropyrimidinase","Q14117"
0.0422539710998429,23.5341680049896,1.75939146095742,0.119156074533384,0.397746333301577,-4.85219791394949,"Q9BWD1",20,2.01258158445733,0.0750149093326885,0.302316462595177,-0.04225397109985,"Non-significant",0.519538202740892,"ACAT2","Acetyl-CoA acetyltransferase, cytosolic","Q9BWD1"
0.130680084228494,20.4675488471985,2.26436615565261,0.0555817910814673,0.284228212982574,-4.14760920744917,"A0A1W2PPD7",4,2.01168468470838,0.0751235580018189,0.302458372897824,-0.130680084228498,"Non-significant",0.519334388498371,"GLDC","Glycine dehydrogenase (decarboxylating), mitochondrial (Fragment)","A0A1W2PPD7"
-0.353953123092655,15.2087112665176,-1.91324058105177,0.0946042126279568,0.353517985575179,-4.64282662742958,"Q96HH9;B7Z4W8;E9PD09",3,-2.01148068619463,0.075148290961793,0.302458372897824,0.353953123092651,"Non-significant",0.519334388498371,"GRAMD2B","GRAM domain-containing protein 2B","Q96HH9;B7Z4W8;E9PD09"
0.112554073333754,22.2401344776153,1.88971020939502,0.0980162272994622,0.360582682160768,-4.6752306541884,"P26885;A0A494C1N0",10,2.01073647231453,0.0752385860930739,0.302624130225536,-0.112554073333751,"Non-significant",0.519096445757705,"FKBP2","Peptidyl-prolyl cis-trans isomerase FKBP2","P26885;A0A494C1N0"
-3.71353697776791,21.0487076044083,-1.83393498755037,0.106583455464298,0.374867153293953,-4.75151394458772,"Q3SY69;A0A494C1M4",2,-2.01012162743919,0.0753132631298447,0.302726893285129,3.7135369777679,"Non-significant",0.518948996002372,"ALDH1L2","Mitochondrial 10-formyltetrahydrofolate dehydrogenase","Q3SY69;A0A494C1M4"
0.0966310501098491,18.5932030677795,2.35128893391045,0.0487145132359068,0.270919522165756,-4.022744765974,"O43447;C9JQD4;A6NM32",5,2.00935230907739,0.0754068017429883,0.302905288357427,-0.0966310501098491,"Non-significant",0.518693144348227,"PPIH","Peptidyl-prolyl cis-trans isomerase H","O43447;C9JQD4;A6NM32"
-0.133781909942623,19.4883878231049,-1.88419902743193,0.0988323622975114,0.361338100535215,-4.68280176875118,"Q9BU23",9,-2.00866844885567,0.0754900429757021,0.303042113886825,0.133781909942623,"Non-significant",0.518497013221364,"LMF2","Lipase maturation factor 2","Q9BU23"
1.03973054885867,14.9026503562927,1.86207779120431,0.102174520725892,0.368345654037194,-4.71311866850063,"A0A3B3IT88",1,2.00722586581182,0.0756659258612897,0.303550413513846,-1.03973054885867,"Non-significant",0.517769171169688,"VPS13C","Vacuolar protein sorting-associated protein 13C (Fragment)","A0A3B3IT88"
0.0734663009643839,22.7678837776184,1.78130792860019,0.115320401024886,0.391949426980335,-4.82275630861164,"P28332;D6RH17;Q8IUN7",24,2.00426735216577,0.0760278593751918,0.304803948906917,-0.0734663009643768,"Non-significant",0.515979410766248,"ADH6","Alcohol dehydrogenase 6","P28332;D6RH17;Q8IUN7"
