,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
280,prerank,Positive Regulation Of Lipid Catabolic Process (GO:0050996),0.4885630498533723,1.4554767213195445,0.07561436672967864,0.34596497988112807,1.0,6/6,51.32%,FLNB;APOC2;APOA4;APOA5;ANGPTL3;APOA2
281,prerank,Regulation Of Cell Motility (GO:2000145),0.30294289930008883,1.455064154362892,0.09523809523809523,0.34502405202724656,1.0,9/17,24.55%,FBLN1;SPOCK2;TGFB1;FLNA;LMNA;TNXB;RAC1;TNC;PLXNB2
282,prerank,Renal System Development (GO:0072001),-0.3902669018052928,-1.4535183085773382,0.11226611226611227,0.7546010833666082,1.0,8/9,49.56%,STAT1;VEGFA;BAG6;LRP4;ARL3;BMP4;PCSK9;PCSK5
283,prerank,"RNA Splicing, Via Transesterification Reactions (GO:0000375)",-0.37505058036832617,-1.4527759508419023,0.08501118568232663,0.7441873803666359,1.0,7/10,31.56%,SRSF10;PRPF8;DDX23;KHSRP;SNRNP40;SF3A3;TRA2B
284,prerank,Regulation Of Autophagy (GO:0010506),-0.2428553919085787,-1.4509877877093518,0.08391608391608392,0.7375457410991435,1.0,17/24,45.59%,PIP4K2A;NEDD4;SNX6;CAPNS1;PRKAA1;STAT3;CDK16;HMGB1;ATP6V1B2;PRKACA;CTSA;VPS29;UFL1;SH3GLB1;ATP6V1A;SNX5;EIF4E
285,prerank,Establishment Of Spindle Orientation (GO:0051294),-0.4325117370892019,-1.4503129831439991,0.09316770186335403,0.7282925172991966,1.0,7/7,56.98%,ITGB1;MAP4;NUMA1;NSFL1C;MAPRE1;DCTN1;PAFAH1B1
286,prerank,Positive Regulation Of Muscle Cell Differentiation (GO:0051149),0.4854984809666746,1.449956847908868,0.1,0.3514303944887261,1.0,4/6,19.81%,LAMB1;LAMC1;NID1;LAMB2
287,prerank,mRNA Catabolic Process (GO:0006402),-0.35930653783464567,-1.4454913361537631,0.09029345372460497,0.7312551958935947,1.0,6/11,16.89%,RNH1;UPF1;XRN2;PNPT1;EXOSC4;MRTO4
288,prerank,Negative Regulation Of Hydrolase Activity (GO:0051346),0.4885630498533724,1.44488970091179,0.0898876404494382,0.3579538846184913,1.0,6/6,51.32%,CTSB;SERPINA5;CST3;ECM1;RCC2;APOA2
289,prerank,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),-0.35383176238302366,-1.4446175181721534,0.08796296296296297,0.7225034885955214,1.0,8/11,35.65%,CD44;CAST;SRC;DDX3X;VEGFA;RPS6KA3;CSNK2A1;FABP1
290,prerank,Protein-Containing Complex Organization (GO:0043933),0.24727921005066955,1.4435562198267828,0.08839779005524862,0.35833172631036664,1.0,17/25,45.06%,FGB;FGA;PARD3;LAMC1;FGG;JCHAIN;SLC2A1;DHX9;CD74;CAPZA1;PPP2R1A;DARS1;AP2M1;DNM1L;VIL1;TPR;ELOB
291,prerank,O-glycan Processing (GO:0016266),-0.5112598123679785,-1.4430340410232065,0.10087719298245613,0.7161174930379531,1.0,4/5,27.64%,ST3GAL1;GALNT2;ST6GAL1;GALNT7
292,prerank,Regulation Of Oxidative Phosphorylation (GO:0002082),0.5188576385217215,1.442289311355634,0.08163265306122448,0.35870625360143604,1.0,3/5,9.99%,VCP;MACROH2A1;SHMT2
293,prerank,Positive Regulation Of Cell Communication (GO:0010647),0.5185919622444839,1.4395734313744233,0.09021113243761997,0.36131792832076914,1.0,4/5,29.34%,CLSTN1;TNXB;CLSTN3;ILK
294,prerank,Positive Regulation Of Kinase Activity (GO:0033674),0.4002497546941477,1.4372012869852135,0.09851301115241635,0.36346477657194354,1.0,7/9,39.51%,RELN;F2;XRCC5;XRCC6;CD74;IQGAP1;TIE1
295,prerank,Glycerophospholipid Metabolic Process (GO:0006650),0.3843865877848397,1.4351223619524163,0.11153846153846154,0.3651278235663133,1.0,9/10,52.25%,APOA1;PRDX6;PLA2G2A;LCAT;PLA2G7;PLEK;APOA4;PAFAH1B1;SERINC5
296,prerank,Response To Unfolded Protein (GO:0006986),0.32093935541729585,1.4338304895898442,0.09532710280373832,0.3654665999676403,1.0,8/14,27.00%,HSPA1A;HSP90AB1;HSP90AA1;HSPA8;HSPE1;HSPD1;HSPA4;SERPINH1
297,prerank,Positive Regulation Of Protein Autophosphorylation (GO:0031954),-0.468294522062804,-1.4319874054356527,0.10450819672131148,0.739002369066345,1.0,5/6,35.77%,PDGFC;RAD50;DDX3X;VEGFA;PDGFA
298,prerank,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),0.45015234642201823,1.427248579375749,0.07692307692307693,0.3743028131955873,1.0,5/7,28.87%,APOA1;PLG;TGFB1;ASS1;CDH1
299,prerank,Regulation Of Collagen Biosynthetic Process (GO:0032965),0.4748721620964983,1.4270417613026591,0.08801498127340825,0.37305877655960784,1.0,4/6,21.51%,F2;TGFB1;SERPINF2;EMILIN1
300,prerank,Negative Regulation Of Protein Kinase Activity (GO:0006469),0.3495105637314273,1.4223419822151158,0.11214953271028037,0.3790092890055147,1.0,11/12,57.39%,NPM1;PPIA;MACROH2A1;CORO1C;YWHAG;GSTP1;HSPB1;QARS1;WARS1;MVP;SORL1
301,prerank,Regulation Of Cytoplasmic Transport (GO:1903649),-0.5205158264947245,-1.4220281715300003,0.11252653927813164,0.7587586537878829,1.0,5/5,48.16%,SRC;MAPK1;MAP2K1;USP7;MAPK3
302,prerank,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.26982248520710067,1.4216878216076334,0.08586762075134168,0.3785196780119545,1.0,21/21,73.35%,APOE;CLU;GSN;PFN1;RPS3;APP;TNXB;RAC1;PLEK;PFN2;VIL1;EFEMP2;VASP;DCTN1;MAPRE1;SLAIN1;NUMA1;DRG1;ARF6;NCKAP1;COLGALT1
303,prerank,Regulation Of Small Molecule Metabolic Process (GO:0062012),0.5140391610311648,1.4196760301540634,0.10546875,0.3804720281161016,1.0,4/5,30.10%,APOE;PGAM1;EIF6;ACADVL
304,prerank,Triglyceride Homeostasis (GO:0070328),0.34718561174695683,1.4178151043398477,0.10948905109489052,0.38192245464107977,1.0,10/12,49.74%,APOE;APOA1;C1QTNF3;ANGPTL8;APOC3;APOC2;APOA4;APOA5;ANGPTL4;ANGPTL3
305,prerank,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),0.3892088759915532,1.4159899989554587,0.09576427255985268,0.3833994225714168,1.0,4/9,8.12%,FGB;FGA;THBS1;FGG
306,prerank,Protein Dephosphorylation (GO:0006470),-0.26835555007363654,-1.413984822416229,0.08830022075055188,0.7734250086763237,1.0,12/19,35.24%,PTPRK;PPP1R12A;PPP2R5D;PPM1G;PPP1CC;SDHAF2;PDPR;PPP3CA;PTPRM;PHPT1;PPP2R2A;PTPN11
307,prerank,Negative Regulation Of Endocytosis (GO:0045806),0.4787964067685474,1.4130183939866567,0.1016949152542373,0.386789967629566,1.0,4/6,20.05%,RACK1;APOC3;APOC2;RAC1
308,prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),-0.4568060508493902,-1.4129093841966378,0.1,0.7656249978600724,1.0,5/6,36.88%,DDX3X;CYCS;ASPH;HMGB1;CYFIP2
309,prerank,Positive Regulation Of Immune Response (GO:0050778),0.36036691077112604,1.4109026120698647,0.10237659963436929,0.3887043654377124,1.0,9/11,47.52%,POLR3B;C9;C7;C8B;DHX9;CD74;C6;CD81;KARS1
310,prerank,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),-0.41344892148578655,-1.4098362408449416,0.1032258064516129,0.753631575475159,1.0,5/8,19.64%,HMGB2;STAT5B;MAPK14;STAT1;STAT3
311,prerank,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),-0.41344892148578655,-1.4098362408449416,0.1032258064516129,0.753631575475159,1.0,5/8,19.64%,HMGB2;STAT5B;MAPK14;STAT1;STAT3
312,prerank,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.3912293447905377,1.407612858032945,0.11278195488721804,0.39285670494542796,1.0,6/9,29.34%,C1QTNF3;RPS3;EZR;APP;LIMS1;ILK
313,prerank,Positive Regulation Of ATP-dependent Activity (GO:0032781),0.34424745317606076,1.4045743338684904,0.09265734265734266,0.39671332885473165,1.0,9/12,41.79%,PFN1;DHX9;DNAJB11;MSH3;TPM1;RGN;PFN2;SSBP1;HNRNPU
314,prerank,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),-0.46052468070115016,-1.4031227143950475,0.12582781456953643,0.7640845591104756,1.0,4/6,18.12%,OBSCN;CD2AP;SRC;ARHGAP1
315,prerank,Neuron Development (GO:0048666),-0.25270879254614437,-1.4027686260855265,0.09954751131221719,0.7548509913721365,1.0,13/20,38.34%,CLN5;NEDD4;CNTN4;PPT1;TBCD;LGI1;CDK16;HMGB1;ARL3;PTPRM;HS6ST1;MAP4;PRMT1
316,prerank,Phospholipid Transport (GO:0015914),0.33230118862533353,1.4009687931779529,0.09363957597173145,0.40101665520227975,1.0,12/13,59.91%,APOE;APOA1;APOC3;APOC2;PLTP;LDLR;APOA4;APOA5;APOC1;APOA2;MTTP;SCARB1
317,prerank,Intracellular Iron Ion Homeostasis (GO:0006879),-0.3768445107229941,-1.399375243880827,0.11699779249448124,0.755392137206711,1.0,8/9,50.91%,B2M;ATP6AP1;BOLA2;CP;ATP6V1A;TFRC;GLRX3;FTL
318,prerank,Extracellular Matrix Disassembly (GO:0022617),0.46492630083465103,1.398765292577803,0.11795774647887323,0.4013873553751476,1.0,3/6,6.78%,GSN;PLG;LAMC1
319,prerank,Cellular Component Disassembly (GO:0022411),0.46492630083465103,1.398765292577803,0.11795774647887323,0.4013873553751476,1.0,3/6,6.78%,GSN;PLG;LAMC1
320,prerank,MAPK Cascade (GO:0000165),-0.2798845107797726,-1.3973277173265675,0.1053864168618267,0.7514198505022633,1.0,13/16,52.60%,MAP4K4;PABPN1;PPP1CC;MAPK14;CDK1;MAPK1;NRAS;MAP2K1;RBX1;PPP1CB;PLVAP;MAPK3;KARS1
321,prerank,Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919),0.3811961982524118,1.3964390781054974,0.10594795539033457,0.4036499424290042,1.0,6/9,30.57%,VCP;RACK1;CNTN1;HSPE1;HSPD1;SORD
322,prerank,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),-0.34430191252125386,-1.3954352446153262,0.11373390557939914,0.7471358659782483,1.0,10/11,56.17%,EIF2B4;MTPN;ZC3H7A;NUDT21;NOLC1;ELP3;ELP1;EIF4E;TCOF1;EIF2S1
323,prerank,GMP Biosynthetic Process (GO:0006177),0.49824150058616645,1.3927970818758735,0.09981167608286252,0.40831717063765355,1.0,5/5,50.32%,ATIC;PAICS;GMPS;GART;PFAS
324,prerank,Positive Regulation Of Transport (GO:0051050),0.38167013863792404,1.3905899294269086,0.11713286713286714,0.4101764208026414,1.0,5/9,20.81%,APOE;ACTB;GPC3;DYNC1H1;LRP1
325,prerank,Peptidyl-Serine Phosphorylation (GO:0018105),-0.3262818332721496,-1.3900163698786125,0.10491071428571429,0.753697301712346,1.0,8/12,33.26%,SRPK1;MAPK14;CDK1;MAPK1;PCK1;RPS6KA3;PRKACA;CSNK2A1
326,prerank,Organelle Disassembly (GO:1903008),-0.3750171601589216,-1.3885218174531309,0.11448598130841121,0.7487660383115916,1.0,7/9,39.16%,GBF1;MCTS1;PRKAA1;CDK1;KLC1;MAP4;UFL1
327,prerank,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),-0.3286448657288395,-1.3884609339198715,0.1309255079006772,0.7393803930584635,1.0,7/12,24.08%,PDGFC;MFAP2;SMARCA4;ACSL1;JAK2;VEGFA;FH
328,prerank,Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205),0.43368544600938974,1.3883871541773019,0.11764705882352941,0.41224728106511177,1.0,7/7,56.81%,HSPA1A;RAN;HSPA8;OLA1;NDUFS1;FIGNL1;AK4
329,prerank,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),0.2619582083743474,1.3881818412588403,0.12283737024221453,0.4109501398406509,1.0,9/21,18.88%,CLU;LTF;HSPA1A;NPM1;PPIA;DHX9;RPS3;APP;AGT
330,prerank,Glucose Homeostasis (GO:0042593),-0.3534759917288538,-1.387828032477121,0.0957683741648107,0.7319732929506747,1.0,7/10,33.78%,ASPSCR1;PRKAA1;STAT3;PARK7;PCK1;HK2;HK1
331,prerank,Intracellular Glucose Homeostasis (GO:0001678),-0.4016677322691138,-1.3876801115412243,0.10021786492374728,0.7234172482353636,1.0,6/8,33.78%,PRKAA1;PCK1;HK2;TRA2B;PRKACA;HK1
332,prerank,Glycoprotein Metabolic Process (GO:0009100),0.3335544830372936,1.3853756796910326,0.11460258780036968,0.4139919496331462,1.0,7/12,26.88%,MAN1A1;ADAMTS13;GANAB;B4GAT1;MAN2B1;MAN2A1;PCSK6
333,prerank,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),0.45757814149626796,1.3847593017680266,0.11610486891385768,0.4133512928494655,1.0,3/6,6.20%,PARD3;CEMIP;TGFB1
334,prerank,Ribonucleoprotein Complex Biogenesis (GO:0022613),0.19855525226381698,1.3790833445990796,0.12457337883959044,0.4215732360542864,1.0,30/38,60.72%,NPM1;RPS9;RPS16;RPS25;RPS13;RPS14;RPS4X;FBL;RPS5;RPS11;RPL11;RPS3A;RPL5;RPS15A;RPS7;RPL14;RPS8;XPO1;NOP56;NOP58;RPS23;RPL7;RPL26;RPS6;RPS17;RPS27;SNU13;RRP9;RPS19;RPL35A
335,prerank,Response To Peptide Hormone (GO:0043434),-0.3541885975698077,-1.3790797189630342,0.09513274336283185,0.7404717338675074,1.0,6/10,23.20%,EIF2B4;SRC;STAT5B;STAT1;STAT3;PCK1
336,prerank,IMP Biosynthetic Process (GO:0006188),0.49824150058616645,1.3776891432916671,0.10984848484848485,0.42220388094283773,1.0,5/5,50.32%,ATIC;PAICS;AMPD2;GART;PFAS
337,prerank,Nuclear Migration (GO:0007097),0.43526110257479844,1.375255465656706,0.126953125,0.42487886113232964,1.0,6/7,43.19%,LMNA;DYNC1H1;LMNB2;LMNB1;PAFAH1B1;DCTN1
338,prerank,Regulation Of Chromosome Organization (GO:0033044),0.4965905136599487,1.3747749224286585,0.1076923076923077,0.4241473631467934,1.0,4/5,31.79%,XRCC5;RUVBL1;HNRNPD;RUVBL2
339,prerank,Regulation Of Protein-Containing Complex Assembly (GO:0043254),0.2223905358179029,1.373786434212575,0.11443661971830986,0.4242635506102602,1.0,8/29,7.42%,APOE;CLU;GSN;VCP;HSP90AA1;TGFB1;HSPA5;RACK1
340,prerank,Endoplasmic Reticulum Organization (GO:0007029),0.4173573891370197,1.3729506523899757,0.10869565217391304,0.42407991969642345,1.0,6/7,44.77%,RTN4;REEP6;RAB18;DNM1L;SEC31A;MAPK15
341,prerank,Positive Regulation Of Growth (GO:0045927),-0.33441398658166005,-1.3717380571269784,0.1288888888888889,0.7539196579933478,1.0,10/11,56.81%,MTPN;DDX3X;EXOSC4;NCBP1;LGI1;RPS6KA3;CSNK2A1;SDCBP;HYAL1;CDC42
342,prerank,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),0.43124691641164925,1.3716994798625635,0.13953488372093023,0.42461324175011833,1.0,4/7,15.84%,PSMD14;XRCC5;XRCC6;PRPF19
343,prerank,Regulation Of Inflammatory Response (GO:0050727),0.21918933215069444,1.3704515771162529,0.1360544217687075,0.42520445955676867,1.0,14/30,27.24%,AHSG;APOE;APOA1;C1QTNF3;MDK;DHX9;APP;AGT;PLA2G2A;SERPINE1;TNC;VPS35;PSMA6;REG3A
344,prerank,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),0.43598708251672,1.3704005185607533,0.11313868613138686,0.423691802374905,1.0,6/7,43.31%,PARD3;WDR1;EZR;PDCD6IP;MSN;CDC42
345,prerank,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),0.4351625138943842,1.370273909368234,0.13523809523809524,0.4223136706136543,1.0,5/7,29.34%,THBS1;ANG;APP;PTGES3;ILK
346,prerank,Pyruvate Metabolic Process (GO:0006090),0.24973120494607987,1.3699160576084388,0.12975778546712802,0.42127863214166217,1.0,22/23,71.24%,GAPDH;PKM;PGK1;ENO1;LDHA;PGAM1;ALDOC;TPI1;LDHB;PCK2;PGM1;GPI;PKLR;PFKL;ME2;ENO3;ENO2;ME1;ALDOB;HK1;PDHA1;HK2
347,prerank,Negative Regulation Of Kinase Activity (GO:0033673),0.3753611102082918,1.3689896004382989,0.14821428571428572,0.42135897095455344,1.0,8/9,52.02%,PPIA;YWHAG;GSTP1;HSPB1;QARS1;HNRNPU;WARS1;PRDX3
348,prerank,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.37710906946148093,1.3650364304126437,0.1303538175046555,0.4262736911766911,1.0,5/9,20.46%,FGB;FGA;FGG;MDK;SERPINE1
349,prerank,Telomere Maintenance (GO:0000723),0.32982608702997435,1.358560431192399,0.13883677298311445,0.43567418134688124,1.0,8/12,35.01%,XRCC5;XRCC6;PTGES3;PARP1;RUVBL1;PRKDC;RUVBL2;APEX1
350,prerank,Cellular Response To Organonitrogen Compound (GO:0071417),0.29820986710598985,1.3577244487786118,0.12724014336917563,0.43564816590962346,1.0,10/15,38.81%,ACTB;CLU;RAP1B;HSP90B1;EZR;CDH1;CAPN2;ROCK2;DIAPH1;SHMT1
351,prerank,Protein Modification By Small Protein Removal (GO:0070646),-0.2614917991203893,-1.357684166497759,0.12709832134292565,0.7886675545091644,1.0,16/17,67.91%,COPS2;USP15;CDK1;UCHL3;COPS5;COPS4;USP9X;COPS6;COPS3;USP7;USP14;USP5;GPS1;COPS8;EIF3F;HINT1
352,prerank,Regulation Of Phagocytosis (GO:0050764),0.4028185554903111,1.3576649616170056,0.13430127041742287,0.43412745605745306,1.0,8/8,59.91%,AHSG;APOA1;RACK1;LMAN2;TGM2;APOA2;CALR;SCARB1
353,prerank,mRNA 3'-End Processing (GO:0031124),-0.3866403224829859,-1.3574259000482296,0.12043010752688173,0.7801048051732197,1.0,7/8,48.33%,CSTF2;CPSF1;NCBP1;NUDT21;CPSF6;PABPC1;CSTF3
354,prerank,Regulation Of Autophagosome Assembly (GO:2000785),-0.44457478005865103,-1.356112220412214,0.125,0.7749290724888724,1.0,6/6,55.76%,PIP4K2A;RAB3GAP2;SCFD1;SH3GLB1;RAB5A;RAB1B
355,prerank,Regulation Of mRNA Catabolic Process (GO:0061013),-0.32944245711982634,-1.3550655878267963,0.12556053811659193,0.7691357895956814,1.0,5/11,10.99%,CAPRIN1;MOV10;VIM;UPF1;PNPT1
356,prerank,Regulation Of Telomerase Activity (GO:0051972),0.3282355363736827,1.3547319424128585,0.12410071942446044,0.43759963375759003,1.0,6/12,18.94%,HSP90AB1;HSP90AA1;XRCC5;TCP1;CCT4;CCT2
357,prerank,Response To Reactive Oxygen Species (GO:0000302),0.3295507025083907,1.3541645236337334,0.13653136531365315,0.43694000031221125,1.0,10/12,52.02%,HBB;APOE;RPS3;HP;GSTP1;TPM1;CAT;HYAL1;MAPK3;PRDX3
358,prerank,Cellular Response To Tumor Necrosis Factor (GO:0071356),0.3243040616980407,1.3527565006893185,0.13893967093235832,0.4377891068744603,1.0,11/13,53.24%,DHX9;RPS3;NPNT;LIMS1;ACTN4;ILK;CCL20;CHI3L1;HYAL1;EIF5A;PLVAP
359,prerank,ATP Biosynthetic Process (GO:0006754),0.48817374422635107,1.3524314796537489,0.13736263736263737,0.4366807113936442,1.0,4/5,32.50%,TGFB1;ATP5F1B;ALDOA;ATP5F1A
360,prerank,Regulation Of Muscle Cell Differentiation (GO:0051147),0.3758306726328069,1.3516233239503288,0.15469613259668508,0.43662628856908264,1.0,5/9,19.81%,LAMB1;LAMC1;IGF2;NID1;LAMB2
361,prerank,Positive Regulation Of Signaling (GO:0023056),0.41829266730309467,1.3515282547160556,0.13970588235294118,0.4351856242072745,1.0,5/7,31.44%,CLSTN1;TNXB;CLSTN3;ILK;NSF
362,prerank,Negative Regulation Of Protein Metabolic Process (GO:0051248),0.2154223552477273,1.3514482051796515,0.13087248322147652,0.4337302792006316,1.0,9/31,9.70%,GAPDH;APOE;CLU;F2;HSP90AB1;FLNA;RACK1;NCL;GRB7
363,prerank,Negative Regulation Of Signal Transduction (GO:0009968),0.2052908453031416,1.3487785714442038,0.13322368421052633,0.4367824187911972,1.0,9/32,9.70%,AHSG;LTF;GPC3;GDF15;VCP;RACK1;THBS1;NOTUM;GRB7
364,prerank,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),0.30001039867802104,1.348311223512146,0.11733800350262696,0.4360467329480064,1.0,5/14,8.12%,FGB;FGA;HSPA1A;THBS1;FGG
365,prerank,Nucleotide Biosynthetic Process (GO:0009165),-0.3605524069013099,-1.3456960140366592,0.1286031042128603,0.7890889145850354,1.0,8/9,52.72%,RRM2B;PNP;PPAT;RRM1;ME1;PRPS1;PFAS;GART
366,prerank,Positive Regulation Of Chemokine Production (GO:0032722),0.44824244420970094,1.3439897876719313,0.13577981651376148,0.4419885811553838,1.0,4/6,23.79%,C5;APP;CHIA;CD74
367,prerank,Positive Regulation Of Cell Migration (GO:0030335),0.17275940017907343,1.3431346372790236,0.13106796116504854,0.44187509888804444,1.0,13/50,10.75%,VTN;FN1;PFN1;CEMIP;LAMB1;TGFB1;HSPA5;RACK1;F10;THBS1;CNTN1;GRB7;MDK
368,prerank,Aortic Valve Morphogenesis (GO:0003180),0.4465686815340843,1.3428899468480446,0.1294559099437148,0.44072203509793245,1.0,5/6,39.51%,TGFB1;EMILIN1;CDH11;ROCK2;TIE1
369,prerank,Sterol Transport (GO:0015918),0.48827667057444324,1.3422460375921856,0.12903225806451613,0.4402860387216747,1.0,5/5,51.32%,APOB;APOA1;LCAT;LDLR;APOA2
370,prerank,Positive Regulation Of Catabolic Process (GO:0009896),0.2448288684497657,1.3401615665835473,0.13454545454545455,0.44253166921845905,1.0,13/22,36.47%,CLU;C4BPA;GPC3;VCP;HSP90AA1;EZR;FLNB;VPS35;NSF;DDB1;RAB7A;MSN;C4BPB
371,prerank,Substantia Nigra Development (GO:0021762),0.3562180886012078,1.3400738348912282,0.14313346228239845,0.44114841629164253,1.0,6/10,26.18%,GLUD1;HSPA5;G6PD;YWHAQ;YWHAE;CALM1
372,prerank,Carbohydrate Catabolic Process (GO:0016052),0.250276492277583,1.339006825673718,0.122040072859745,0.44153452129586035,1.0,19/21,66.34%,GAPDH;PKM;PGK1;ENO1;LDHA;PGAM1;ALDOC;TPI1;PGM1;GPI;PKLR;PFKL;ENO3;NEU1;MANBA;ENO2;NAGA;ALDOB;HK1
373,prerank,Positive Regulation Of Cellular Process (GO:0048522),0.12870308941865047,1.337943390486542,0.13312202852614896,0.4416391442824704,1.0,27/88,19.99%,HBB;FN1;ACTB;PARD3;H3-3A;NPM1;SPOCK2;HSP90AB1;LAMB1;TGFB1;LAMC1;CLEC11A;THBS1;SERPINF2;AKR1C3;HBE1;MDK;CCN2;IGF2;NID1;RPS9;PA2G4;DYNC1H1;CRLF1;ANKRD17;LAMB2;TNXB
374,prerank,Brain Development (GO:0007420),0.2538308474368587,1.337768845750555,0.1452991452991453,0.4404224311989326,1.0,14/21,43.13%,RELN;CNTN1;HSPG2;UGP2;FLNB;PHGDH;RBBP4;RTN4;MACROH2A2;PLXNB2;RAB18;APEX1;QARS1;PAFAH1B1
375,prerank,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),0.2735403786620571,1.3375491360992509,0.13333333333333333,0.4392703391632969,1.0,6/17,10.46%,SERPINF1;PGK1;THBS4;APOH;THBS1;HSPG2
376,prerank,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",0.3168433451118964,1.3365102897294148,0.1408199643493761,0.4393537219954375,1.0,13/13,68.56%,HNRNPA1;KHDRBS1;HNRNPU;DDX5;DDX17;MAGOH;PTBP1;RBMX;SMU1;HNRNPL;RBM25;HNRNPA0;TRA2B
377,prerank,Regulation Of Gene Expression (GO:0010468),0.11775926118876878,1.3359266947574835,0.15256797583081572,0.43874719569381637,1.0,56/114,39.57%,FN1;APOE;CLU;LTF;GSN;ACTA1;HSPA1A;TGFB1;EFEMP1;MACROH2A1;RACK1;CNTN1;METTL16;PPP2CA;IGF2;SRSF1;PRDX6;RPS3;EZR;APP;AHNAK2;HMGA1;PPIE;TNC;LRP1;EMILIN1;VPS35;RBBP4;CD74;HNRNPA1;SFPQ;PPP2R1A;HMGA2;LIMS1;TSKU;CDH1;HNRNPAB;RUVBL1;CTSH;SORD;HNRNPD;YBX1;RUVBL2;PRMT5;HINT1;AKR1B1;ROCK2;RPL11;RPL5;UBE2V1;MSN;SF3B3;DNM2;GPI;RPS7;PSPC1
378,prerank,Actin Filament Organization (GO:0007015),0.2502288740282578,1.334885736643322,0.14505119453924914,0.4389668137003926,1.0,12/22,31.68%,GSN;ACTA1;FLNA;ACTN1;ARPC4;CORO1C;ALDOA;RAC1;TAGLN2;CORO1A;FAT1;TPM1
379,prerank,Diterpenoid Metabolic Process (GO:0016101),0.4207746478873239,1.3341539933013102,0.15254237288135594,0.4372364104954234,1.0,7/7,58.09%,AKR1C3;ALDH1A1;RARRES2;LRP1;AKR1B1;AKR1B10;LRP2
380,prerank,Retinoid Metabolic Process (GO:0001523),0.4207746478873239,1.3341539933013102,0.15254237288135594,0.4372364104954234,1.0,7/7,58.09%,AKR1C3;ALDH1A1;RARRES2;LRP1;AKR1B1;AKR1B10;LRP2
381,prerank,Establishment Of Mitotic Spindle Orientation (GO:0000132),-0.432258064516129,-1.3339259633225478,0.15416666666666667,0.8180627755717936,1.0,6/6,56.98%,ITGB1;NUMA1;NSFL1C;MAPRE1;DCTN1;PAFAH1B1
382,prerank,Negative Chemotaxis (GO:0050919),-0.386895614144526,-1.3322143726959006,0.15098468271334792,0.8145068174173927,1.0,7/8,48.45%,ITGB3;SEMA7A;SEMA3F;PDGFA;SEMA3C;SEMA3A;SEMA4B
383,prerank,Negative Regulation Of Cytokine Production (GO:0001818),0.2563072467418949,1.3279266667890368,0.1514629948364888,0.4468210864962113,1.0,11/19,34.37%,FN1;APOA1;F2;C1QTNF3;THBS1;EZR;RAC1;APLP2;C1QBP;SARS1;ANXA4
384,prerank,Regulation Of Filopodium Assembly (GO:0051489),0.41234728435023654,1.325510599804678,0.14522058823529413,0.4494702678188288,1.0,6/7,45.35%,CLU;AGRN;FSCN1;CAPZB;CDC42;RAB5A
385,prerank,Response To Transforming Growth Factor Beta (GO:0071559),0.47586948521998085,1.3247858088814335,0.15678776290630975,0.44909170301528883,1.0,4/5,33.49%,TGFB1;CLEC3B;LIMS1;ROCK2
386,prerank,Positive Regulation Of Apoptotic Process (GO:0043065),-0.17906165000598878,-1.3237691133015506,0.1488833746898263,0.8316902414482289,1.0,26/37,51.49%,SMPD1;UBE2Z;LGALS1;BCLAF1;CTNNBL1;DNAJA1;DDX3X;ADAMTSL4;AIFM1;IGF2BP1;CASP6;CCAR2;HMGB1;PTPA;CARM1;CTNNB1;BMP4;EEF1E1;ITGB1;GRN;PPID;PCSK9;RPS6;KNG1;CTSV;HTRA1
387,prerank,Actin Filament Polymerization (GO:0030041),0.44640609153371313,1.3235584173788766,0.13176895306859207,0.4497389355626049,1.0,5/6,40.09%,GSN;ANG;RAC1;DIAPH1;VIL1
388,prerank,DNA-templated Transcription (GO:0006351),-0.2887448438420742,-1.3230189769259124,0.1580135440180587,0.8249776865472443,1.0,14/14,71.42%,COPS2;RO60;POLR2H;MMS19;DEK;DDX21;DRAP1;RBMX;TFAM;GARS1;DDX5;SUPT16H;PRMT5;PARP1
