Null_1,Null_2,Null_3,Null_4,Null_5,HBV_1,HBV_2,HBV_3,HBV_4,HBV_5,HBVM_1,HBVM_2,HBVM_3,HBVM_4,HBVM_5,M_1,M_2,M_3,M_4,M_5,Protein.Names,Peptides,Genes,Protein.Ids,First.Protein.Description
17.506005334835468,17.475678024435442,17.495909663930853,17.595097186047745,17.55458135760564,17.567473373740064,17.63134760383235,17.698114545020367,17.608211498886664,17.806669187129053,17.70088669794844,16.724473884286134,17.03898327144386,17.619482077401162,17.59735425297161,17.408769236669233,17.684645903627132,17.53430288245463,17.529994759146582,17.59918643156944,TMED3_HUMAN,5,TMED3,Q9Y3Q3,Transmembrane emp24 domain-containing protein 3
16.36517757743067,16.181369700970883,16.137181286086417,16.311952261458362,16.365312589307212,16.446097883558036,16.329049996107265,16.335725306916352,16.280893985405825,16.104447236421915,16.124179887807625,16.429893791182973,16.15714953035167,16.030826603163856,16.101405339251812,16.046448342917966,16.32431417540347,16.010018824380012,16.09836935247992,16.411391817751042,NALD2_HUMAN,2,NAALAD2,Q9Y3Q0,N-acetylated-alpha-linked acidic dipeptidase 2
18.125721196997446,18.10790666253859,18.202683440846542,18.112037276665465,18.17147980373534,18.051920509689396,18.14188261618358,18.26343426740608,18.0799951202589,18.154175318002775,18.185833645222065,18.184027828286876,18.226981278219395,18.17675265912575,18.1661581779141,18.169000126317645,18.213939574077656,18.100713663479343,18.18617712388575,18.1642637048207,RBGP1_HUMAN,23,RABGAP1,Q9Y3P9,Rab GTPase-activating protein 1
17.219111785848263,17.248974525872743,16.936660940972278,17.271535977872325,16.924800907823577,17.20614632137633,17.0251611956192,17.261929625005845,17.065500283822995,17.084060941950035,17.282835048653077,17.48797345936272,17.24828895759146,17.23550008038633,17.214499370520883,17.29862645787361,17.13518821880793,16.832976521861703,16.93889039073395,17.08419592610208,SIT1_HUMAN,3,SIT1,Q9Y3P8,Signaling threshold-regulating transmembrane adapter 1
20.12060239371419,19.974212906732667,19.929512707464653,20.055896704326376,20.042599881712917,20.095067301607052,20.17035542891129,20.194602975157967,20.015632834112647,20.133202430493824,19.960137721520944,20.10789134196464,20.206575616824043,20.042599881712917,19.974212906732667,20.015632834112647,19.974212906732667,20.042599881712917,20.029179365950597,20.029179365950597,RAP2B_HUMAN,10,RAP2B,Q9Y3L5,Ras-related protein Rap-2b
18.566132100754086,18.642411362612197,18.632356267929634,18.608233160594907,18.370236153526424,18.318869342077747,18.529274215074967,18.55997823758342,18.662132883653623,18.422693081015023,18.54415697602289,18.98155613343758,18.788804344395867,18.75435907469615,18.45461256761966,18.690144651421885,18.63274320885741,18.600809454811237,18.621207673753855,18.53719564587394,3BP1_HUMAN,7,SH3BP1,Q9Y3L3,SH3 domain-binding protein 1
18.90411418958994,18.79372395214774,18.8509986624492,18.943167254127612,18.962170206281126,18.884200336406142,18.906262332327675,18.78717881185163,19.016898039917667,19.02853742610716,18.701627972745246,18.952943111192816,18.621125378896604,18.853440537394146,18.955658420384683,18.942397093738695,18.49016144668396,18.763500923655705,18.8982589050639,18.779190326396947,FBX7_HUMAN,5,FBXO7,Q9Y3I1,F-box only protein 7
20.909764199005824,20.834606839437086,20.909764199005824,20.909764199005824,20.834606839437086,20.945923862301242,20.747143998186747,20.967192479054894,20.960137721520944,21.03590522913891,21.008811568256636,20.953048296734625,21.03590522913891,20.924337000093097,20.849954803770522,20.945923862301242,20.865141207585197,20.98815209769054,20.91706899962906,20.88016941681753,RTCB_HUMAN,21,RTCB,Q9Y3I0,RNA-splicing ligase RtcB homolog
22.84421843422138,22.85186186953518,22.936968557066763,22.93337081195816,22.84804521376189,22.922523429721167,22.874552167511276,22.907932205056937,22.876427015131714,22.907932205056937,22.876427015131714,23.029179365950597,22.989885064914997,22.859465023052994,22.832676812338686,22.878299429464484,22.878299429464484,22.954823921624477,22.815189385609845,22.824930780088046,STRAP_HUMAN,21,STRAP,Q9Y3F4,Serine-threonine kinase receptor-associated protein
17.459399598239322,17.486002215501955,17.387150667898315,17.33484065519575,17.440082411877466,17.58458821792641,17.3962117457609,17.445532219028312,17.439222167298148,17.488350123703327,17.48535763934769,17.60328585520497,17.561750349815913,17.383375234631924,17.453399256579324,17.34760406830323,17.25827157628285,17.479867083269017,17.35229348874002,17.422483673137297,CHMP3_HUMAN,3,CHMP3,Q9Y3E7,Charged multivesicular body protein 3
19.25443122783211,19.034339559028723,19.168623155290053,19.042618583194088,19.11199653824795,19.041258085873125,19.101219112004912,18.81508616471117,19.14798245793319,18.91640141658155,18.92899250283608,18.920245258772532,18.35649925457467,19.19514148079177,19.095809068332983,19.139628788863384,19.19404021434653,19.04837777797536,19.207738842263858,19.183475465123337,PTH2_HUMAN,3,PTRH2,Q9Y3E5,"Peptidyl-tRNA hydrolase 2, mitochondrial"
20.506880900011613,20.406653452272955,20.194602975157967,20.654034593795267,20.406653452272955,20.385744462509976,20.241908689936324,20.447583716327838,20.627562382434075,20.526117118874527,20.467621469564385,20.342994815050638,20.145693374677023,20.467621469564385,20.600595334833805,20.447583716327838,20.3321064989079,20.416995396494414,20.68002980232821,20.59149312772655,GOT1B_HUMAN,4,GOLT1B,Q9Y3E0,Vesicle transport protein GOT1B
20.516531070045332,20.526117118874527,20.457637380991763,20.5451002222421,20.554498920244352,20.554498920244352,20.506880900011613,20.563836784823685,20.5451002222421,20.554498920244352,20.516531070045332,20.747143998186747,20.763445810515847,20.582333128441075,20.5451002222421,20.447583716327838,20.487384724385812,20.563836784823685,20.427263731948244,20.506880900011613,RT23_HUMAN,12,MRPS23,Q9Y3D9,"28S ribosomal protein S23, mitochondrial"
17.706394838076935,17.58590144969077,17.521569769860292,17.69151181019612,17.748330454744927,17.486182959547556,17.641931783104454,17.27468753942428,17.471778396417,17.845134723934873,17.525673732536866,17.90302861697953,17.674012913405,17.756197949678576,17.53013958700028,17.627327257416702,17.831430960286642,17.411932970202002,17.574283077996487,17.634279298648654,KAD6_HUMAN,3,AK6,Q9Y3D8,Adenylate kinase isoenzyme 6
18.861956211993068,18.878449117682184,18.80015103966879,18.717552596780088,18.905090213137687,18.872413368094186,18.901264659087257,18.886143095462362,18.842951832057224,18.689073202967396,18.932168605662277,19.027036654306567,19.01644922291547,18.59441208682224,18.808043474529214,18.94193594597404,18.839849637385356,18.817417780939344,18.62974436626272,18.79559262768311,TIM16_HUMAN,5,PAM16,Q9Y3D7,Mitochondrial import inner membrane translocase subunit TIM16
18.60566036447679,18.522761581061083,18.739134521621352,18.618858636900526,18.66212940578413,18.7545254523675,18.69341549070654,18.69406196617258,18.69559533585657,18.91339200317795,18.56480446205376,18.489405045025034,18.522811378104418,18.619367441892468,18.670936269627088,18.591657476028004,18.52203741444832,18.475982734026537,18.683697139560184,18.70686695063824,FIS1_HUMAN,3,FIS1,Q9Y3D6,Mitochondrial fission 1 protein
18.95934260577484,18.92601216331953,18.852940914348604,19.003468500889806,19.022023679683485,18.965409473399458,18.97033904663762,18.9927807097594,18.966756085779732,18.9930185254473,18.88023220632338,18.592435137383585,18.9949886750872,18.881063162343054,18.93409395943948,18.88534485470157,18.958006050663084,18.920509873952202,19.01184965035081,19.142416230105788,RT18C_HUMAN,1,MRPS18C,Q9Y3D5,"28S ribosomal protein S18c, mitochondrial"
19.904736039959804,19.927242661251054,19.739503750279688,19.945923862301242,20.015632834112647,19.8973713203646,20.015632834112647,19.98815209769054,20.001957897215572,19.945923862301242,19.889530699983723,19.789272540408735,19.640688012727093,19.79328895547191,20.015632834112647,19.80927199140724,19.71525989137293,19.822894425170347,19.736567089727863,19.927124000121104,RT16_HUMAN,6,MRPS16,Q9Y3D3,"28S ribosomal protein S16, mitochondrial"
19.6393495417404,19.564858409565048,19.744937283159278,19.546886925740285,19.6547636263305,19.47750729370625,19.75981668110104,19.62888869580374,19.59910832065091,19.693624776317186,19.581047914323104,19.931568569324174,19.945923862301242,19.506822803739563,19.665141575561538,19.54760814193155,19.639602145173015,19.585367864202638,19.57431079940389,19.525169023651152,CIA2B_HUMAN,5,CIAO2B,Q9Y3D0,Cytosolic iron-sulfur assembly component 2B
18.372486758672082,18.49831164765585,18.434314656265574,18.48656794745705,18.458714992228792,18.53218087465233,18.42117726734431,18.299346663592207,18.4616792748473,18.479464513652296,18.524614405005373,18.64519752601891,18.697714210112427,18.393595752017074,18.326201238981927,18.458554803576792,18.180030540236903,18.689083443501943,18.426756141430435,18.519206230259766,UFC1_HUMAN,3,UFC1,Q9Y3C8,Ubiquitin-fold modifier-conjugating enzyme 1
20.145693374677023,20.12060239371419,20.253496664211536,20.133202430493824,19.453485668427582,20.23022688488869,19.745464248276843,20.264992303049365,20.18253014285739,20.437459499054132,20.28771237954945,19.80279559016105,20.001957897215572,20.015632834112647,20.029179365950597,20.218449717112335,19.906821617451048,20.158077099132854,19.960137721520944,20.133202430493824,PPIL1_HUMAN,7,PPIL1,Q9Y3C6,Peptidyl-prolyl cis-trans isomerase-like 1
17.364023479468752,17.293534513910718,17.39936972581258,17.236135682402356,17.110330370163066,17.302728161368123,17.363339133657373,17.283386833233145,17.253404328774153,17.446170595766215,17.615385374181415,17.267929660650694,17.209967325564243,17.15321554306731,17.30697839548981,17.343688877264224,17.424920776402015,17.340154358837975,17.345872993305353,16.907700475325196,TPRKB_HUMAN,2,TPRKB,Q9Y3C4,EKC/KEOPS complex subunit TPRKB
19.478550421481536,19.382193382678317,19.2285509781021,19.38186609179483,19.373738175118316,19.355441434113633,19.343667192873507,19.37189572981543,19.312045357863514,19.38954941909179,19.355662952597537,17.656382962836584,18.028148886790653,19.298357966239916,19.392174850306308,19.40376517294813,19.26759596323904,19.299999458696597,19.384096532604524,19.383096742439665,NOP16_HUMAN,7,NOP16,Q9Y3C1,Nucleolar protein 16
17.479693439564215,17.189699105039363,17.176280302954392,17.61016696204859,17.70127938409489,17.06528990175323,17.34012827370059,17.360418463290305,17.35140513766285,17.21296178141846,17.168946279344013,17.433740277414834,17.53517663758493,17.465135904255224,17.130419737950252,17.4137849219813,17.038811846007697,17.058773929123547,17.454090406488188,17.26695120580231,WASC3_HUMAN,2,WASHC3,Q9Y3C0,WASH complex subunit 3
18.345556847870327,18.273294778834835,18.254977839955846,18.270920346745967,18.188704738790182,18.247227537203436,18.2097912673157,18.403644529054453,18.334286380973943,18.32628903100177,18.317858617135755,18.755255982074747,18.74587452395922,18.32585879904888,18.38427363835904,18.253713629230326,18.697530968944392,18.15065962757037,18.221403034501684,18.335032637551286,RRP15_HUMAN,3,RRP15,Q9Y3B9,RRP15-like protein
19.183751673140446,19.50068435621362,19.21835038059134,19.126966566592824,19.0074242732398,19.131372183622783,19.324145379091814,19.317613553141754,19.263441144789297,19.199054029491503,19.50868459320922,19.46944507701904,19.654775861143285,19.39751796596812,19.156129997095594,19.131568123469492,19.148657801416338,19.581358750592837,19.243569160234728,19.38734422956391,ORN_HUMAN,4,REXO2,Q9Y3B8,"Oligoribonuclease, mitochondrial"
19.32335168380975,19.348269978788576,19.329927696517863,19.371987163778652,19.459711766808443,19.466697849148144,19.515778748908595,19.425203607550618,19.487769391776677,19.400095584938153,19.375514638526536,19.55977290495555,19.668478185836822,19.46722741076205,19.397660011416605,19.333161903234693,19.431236412071062,19.25486253817843,19.268679055666677,19.436918895130628,RM11_HUMAN,14,MRPL11,Q9Y3B7,"39S ribosomal protein L11, mitochondrial"
20.029179365950597,20.029179365950597,20.042599881712917,20.10789134196464,20.06907209307411,20.029179365950597,20.095067301607052,20.133202430493824,20.055896704326376,20.12060239371419,20.042599881712917,20.12060239371419,20.241908689936324,20.145693374677023,20.015632834112647,20.158077099132854,20.194602975157967,20.082128245899554,20.10789134196464,20.06907209307411,SF3B6_HUMAN,7,SF3B6,Q9Y3B4,Splicing factor 3B subunit 6
20.029179365950597,20.095067301607052,20.206575616824043,20.17035542891129,20.145693374677023,20.10789134196464,19.974212906732667,20.206575616824043,19.974212906732667,20.133202430493824,20.082128245899554,19.57857355131426,19.67223540666736,20.17035542891129,20.241908689936324,20.253496664211536,20.18253014285739,20.276397066321614,20.145693374677023,20.095067301607052,TMED7_HUMAN,8,TMED7,Q9Y3B3,Transmembrane emp24 domain-containing protein 7
18.6674580888574,18.759540389606364,18.790081174239635,18.787006589361496,18.958841542701094,18.957691553759318,18.872972405441562,18.759676916722803,18.66263708600641,18.90683776157075,18.68894006940312,17.754313399037514,17.74497833096863,18.85636777395141,18.681344803319224,18.852651419396654,18.8343630265192,18.53700600971019,18.770241247097566,18.895927275013467,EXOS1_HUMAN,5,EXOSC1,Q9Y3B2,Exosome complex component CSL4
20.218449717112335,20.194602975157967,19.644521732923494,20.253496664211536,20.10789134196464,20.10789134196464,19.84656162822338,19.960137721520944,20.042599881712917,19.877964071487096,20.158077099132854,20.095067301607052,20.145693374677023,20.158077099132854,19.960137721520944,20.001957897215572,20.28771237954945,20.18253014285739,20.457637380991763,20.194602975157967,TMED5_HUMAN,3,TMED5,Q9Y3A6,Transmembrane emp24 domain-containing protein 5
20.457637380991763,20.396236836327617,20.477536938429466,20.457637380991763,20.516531070045332,20.437459499054132,20.427263731948244,20.487384724385812,20.427263731948244,20.477536938429466,20.477536938429466,20.427263731948244,20.3321064989079,20.554498920244352,20.467621469564385,20.457637380991763,20.535639892993036,20.457637380991763,20.467621469564385,20.447583716327838,SBDS_HUMAN,20,SBDS,Q9Y3A5,Ribosome maturation protein SBDS
18.22523097696659,18.23403619631824,18.21523436645728,18.275133302825115,18.227286892609914,18.232931454040504,18.302705852490455,18.277228364387803,18.278027412550433,18.298841215209823,18.279048278878843,17.16450433282882,16.832445035482074,18.23801281166462,18.34766029340567,18.28009108502799,18.19328471158858,18.222436448223274,18.22393099277393,18.30088428451234,RRP7A_HUMAN,12,RRP7A,Q9Y3A4,Ribosomal RNA-processing protein 7 homolog A
19.960137721520944,20.264992303049365,20.477536938429466,20.218449717112335,20.253496664211536,20.28771237954945,20.3321064989079,20.385744462509976,20.18253014285739,20.406653452272955,20.28771237954945,18.45960771812374,18.288487619806766,20.437459499054132,20.23022688488869,20.23022688488869,20.264992303049365,20.342994815050638,20.437459499054132,20.276397066321614,PHOCN_HUMAN,6,MOB4,Q9Y3A3,MOB-like protein phocein
17.866928739447058,17.95672213204555,17.84288433051872,17.88107212688456,17.685460589138042,17.776522992450698,17.87821260318136,17.84751619229386,17.843865860083707,17.80830434692097,17.922172058936276,16.294457417033968,16.2466626730454,17.75575474741813,17.921928081775015,17.937069164918945,17.870930569696196,17.791836958952985,18.115836166701627,17.955354764117793,UTP11_HUMAN,9,UTP11,Q9Y3A2,Probable U3 small nucleolar RNA-associated protein 11
20.17035542891129,20.042599881712917,20.06907209307411,20.133202430493824,20.133202430493824,20.145693374677023,20.17035542891129,20.029179365950597,20.18253014285739,20.206575616824043,20.12060239371419,19.848864355518394,19.752153574097466,19.98815209769054,20.12060239371419,20.12060239371419,20.12060239371419,19.92674914049087,20.06907209307411,20.055896704326376,RT02_HUMAN,10,MRPS2,Q9Y399,"28S ribosomal protein S2, mitochondrial"
21.60512499331432,21.609640474436812,21.684317160731307,21.640859205047533,21.452619306225138,21.516531070045332,21.57773122648207,21.61414186667175,21.623102734243375,21.645264384167533,21.654034593795267,21.17645562844771,21.082128245899554,21.632008287465265,21.705564894435348,21.645264384167533,21.636440533780526,21.649656153284692,21.771528156813705,21.582333128441075,DHRS7_HUMAN,12,DHRS7,Q9Y394,Dehydrogenase/reductase SDR family member 7
17.072362927824678,17.169523805685134,17.059376150415485,17.114413390411865,17.01340991649631,16.796153709486422,16.993214832117214,16.926782433124878,16.643602568745504,16.96152882701734,17.10321608173353,15.90695868995882,16.314305313203683,17.25831758924578,16.987996722165768,16.81974251706285,16.981065515650272,17.009948866095762,17.214717537423724,17.006391829413623,RBMX2_HUMAN,3,RBMX2,Q9Y388,"RNA-binding motif protein, X-linked 2"
17.337186324072537,17.497493238770897,17.233937927261483,17.340458650596876,16.838379141228412,17.14305431282779,16.803424831505485,17.077264282239828,17.084829144662418,17.192841812680395,16.974896274161274,17.485082427661137,17.02144632680693,16.912035570155012,16.78316451456178,17.10280614657534,16.9489831294224,17.262048952722477,17.62476690319009,17.32557776197323,UB2J1_HUMAN,1,UBE2J1,Q9Y385,Ubiquitin-conjugating enzyme E2 J1
20.029179365950597,20.029179365950597,20.015632834112647,20.029179365950597,20.001957897215572,19.960137721520944,19.908440999881307,20.001957897215572,19.945923862301242,19.974212906732667,19.974212906732667,19.740134846518167,19.683181394122236,19.945923862301242,19.98815209769054,19.974212906732667,19.960137721520944,20.029179365950597,19.945923862301242,19.960137721520944,CAB39_HUMAN,15,CAB39,Q9Y376,Calcium-binding protein 39
17.25566484748761,17.172114932533137,17.217948234310818,17.314777941155832,17.142386313052622,17.2037207886932,17.13581948776654,17.322755575636666,17.113141867669206,17.117247393529826,17.297310371168958,17.473483798974783,17.594616192955264,17.33484065519575,17.101185762990433,17.282138232224252,17.11205255327546,17.10203720405921,17.30010226935553,17.361489776841744,CIA30_HUMAN,5,NDUFAF1,Q9Y375,"Complex I intermediate-associated protein 30, mitochondrial"
19.737143344483634,19.671803642503026,19.6702378456134,19.727111117362448,19.634240295822423,19.65467797973567,19.676947044131445,19.68108052599798,19.745933594048385,19.69698280318579,19.74378747007376,20.082128245899554,20.082128245899554,19.738519480206126,19.782363192790857,19.67245296684183,19.726628955414178,19.774577963805665,19.70786293845816,19.692169357731466,SHLB1_HUMAN,18,SH3GLB1,Q9Y371,Endophilin-B1
20.194602975157967,20.17035542891129,20.253496664211536,20.23022688488869,20.194602975157967,20.264992303049365,20.17035542891129,20.23022688488869,20.298939634972704,20.264992303049365,20.310080192577903,20.029179365950597,19.974212906732667,20.276397066321614,20.342994815050638,20.194602975157967,20.298939634972704,20.241908689936324,20.206575616824043,20.310080192577903,STA10_HUMAN,13,STARD10,Q9Y365,START domain-containing protein 10
17.18168610125775,17.35624562036216,16.699735105164503,17.138921714609225,17.001727047540562,17.152552232714953,17.207748373024337,17.057547579061843,17.25711156489237,17.37113000874184,17.148138907535635,16.551627161810224,16.728651293033202,17.20101351351238,16.992739226263595,17.170883505352062,17.06680396834329,17.220217708582545,17.377651135927586,17.099501918694425,SNX24_HUMAN,3,SNX24,Q9Y343,Sorting nexin-24
20.563836784823685,20.467621469564385,20.842301231227086,20.887625221736577,20.447583716327838,20.554498920244352,20.834606839437086,20.73892349138178,20.535639892993036,20.516531070045332,20.902422223664658,20.276397066321614,20.3321064989079,20.705564894435348,20.722340607186172,20.37517522079979,20.73892349138178,20.960137721520944,20.645264384167533,20.688591815831632,PLLP_HUMAN,2,PLLP,Q9Y342,Plasmolipin
21.15189852420373,21.114260866840365,21.101493570766486,21.21252488315523,21.164229326114448,21.095067301607052,21.139461420965507,21.253496664211536,21.101493570766486,21.133202430493824,21.15189852420373,20.609640474436812,20.763445810515847,21.264992303049365,21.12060239371419,21.218449717112335,21.17645562844771,21.158077099132854,21.095067301607052,21.22435031855202,LSM2_HUMAN,5,LSM2,Q9Y333,U6 snRNA-associated Sm-like protein LSm2
17.434595651965463,17.976776663634734,17.63408072782509,17.85589044945323,17.953963371595094,17.34845153740713,17.86319414433552,17.96616181560351,17.749018283718097,17.725958648894625,17.19911635234866,17.354748700562546,17.741908017514017,17.7293817614635,17.820178962415188,17.978950605305247,17.999741314902483,17.470206054494817,18.244498561144216,17.873732468898805,FCF1_HUMAN,2,FCF1,Q9Y324,rRNA-processing protein FCF1 homolog
20.406653452272955,20.487384724385812,20.467621469564385,20.36452797660028,20.3211353810869,20.36452797660028,20.477536938429466,20.487384724385812,20.447583716327838,20.447583716327838,20.385744462509976,20.18253014285739,20.276397066321614,20.385744462509976,20.477536938429466,20.37517522079979,20.37517522079979,20.342994815050638,20.385744462509976,20.396236836327617,TMX2_HUMAN,10,TMX2,Q9Y320,Thioredoxin-related transmembrane protein 2
17.480435225675315,17.39209936505761,17.157110046107903,17.372737553855963,17.55643869619706,17.583883422081538,17.35107725830788,17.450389701173346,17.48046678258307,17.450913203193867,17.53467524282301,17.34143195315394,17.441290756984387,17.37549766953659,17.38543272245794,17.277178409180237,17.191039931160685,17.09403643693948,17.596007718578097,17.46525550062886,MEMO1_HUMAN,5,MEMO1,Q9Y316,Protein MEMO1
19.784040500860947,19.801937234734773,19.86970528442965,19.833866014375207,19.795291392068357,19.87601925564182,19.756605184651864,19.786352594523873,19.761500914357143,19.84511481078013,19.772652859236494,19.281085582373162,19.179896944430396,19.755552654136608,19.748266568269266,19.77225496305102,19.682852317305198,19.776371984960118,19.728603135528903,19.698874197347827,DEOC_HUMAN,14,DERA,Q9Y315,Deoxyribose-phosphate aldolase
18.94484929719492,18.977251969223616,18.894690484751106,18.883025068440173,18.92427320111281,19.116237339209725,19.022898755409113,18.87164659368336,19.09640117769725,19.119782102322883,18.905004984383535,19.135170679615527,19.325070439283433,18.952183842148123,19.047515363039764,18.9765837007974,18.918595408422682,18.973122769976925,18.85248683847297,18.93612605029469,NOSIP_HUMAN,10,NOSIP,Q9Y314,Nitric oxide synthase-interacting protein
18.099794679103244,18.02277416402988,18.171201235985563,16.70314656542263,17.961670124470906,18.30246935717599,18.1088255993705,18.199427926256647,18.341696890581378,18.566704430669567,18.563598487769926,18.117130689719385,18.018873893623084,17.952735560467406,18.118251670855315,18.11091145461158,17.621035922640143,18.18378074459263,18.269943918805374,18.227376213820683,AAR2_HUMAN,2,AAR2,Q9Y312,Protein AAR2 homolog
20.206575616824043,20.28771237954945,20.241908689936324,20.276397066321614,20.18253014285739,20.276397066321614,20.218449717112335,20.35380157000722,20.3211353810869,20.298939634972704,20.18253014285739,19.801889884096152,19.757388381541485,20.218449717112335,20.206575616824043,20.298939634972704,20.194602975157967,20.28771237954945,20.264992303049365,20.276397066321614,ACOT9_HUMAN,18,ACOT9,Q9Y305,"Acyl-coenzyme A thioesterase 9, mitochondrial"
17.263654327409437,17.432329838906202,17.515838410174034,17.36990400905821,17.3283769059807,17.278903133056733,17.5184687503506,17.380351140634914,17.485986497558237,17.39802550525934,17.174750170968647,17.239374768870096,17.215239107151056,17.33560843138058,17.266283280829718,17.14753288132777,17.13861179193518,17.228518097716194,16.936189327276033,17.109504215757006,NAGA_HUMAN,2,AMDHD2,Q9Y303,N-acetylglucosamine-6-phosphate deacetylase
18.511798972427965,18.3579943600662,18.221832533749044,18.40349058943797,18.417914306627317,18.307263078819084,18.075071704427867,18.276692390982824,18.393838716008066,18.28757261169725,18.24451714305671,18.017161824758873,17.75448304419491,18.410322983300457,18.359822468653224,18.24604468654058,18.345058669965248,18.354843379428495,18.237088560688722,18.305522964189976,COQ6_HUMAN,11,COQ6,Q9Y2Z9,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial"
19.762949697490953,19.765677828833,19.767544369532274,19.730309255298412,19.80000564620993,19.812605078298077,19.755585251742016,19.78114356204527,19.778510319739578,19.749900517370374,19.857971885948754,19.327995524172525,19.20902016461427,19.713502308800315,19.834832098295376,19.791935499462294,19.818345004005405,19.852701704267556,19.798932125887557,19.771060615630475,SYYM_HUMAN,21,YARS2,Q9Y2Z4,"Tyrosine--tRNA ligase, mitochondrial"
17.963082338401513,17.924406595763127,18.00514204982179,18.017879510465985,17.902857910658202,18.070571716247677,17.971302171524908,17.95003183165689,17.89344967066532,17.87990626916479,18.04960396809218,17.632824843685075,18.007470811657047,17.882207185319935,18.030117486808336,17.857871681185568,17.966037861113403,17.879834493292094,17.94182708214003,18.078864846793394,MTO1_HUMAN,8,MTO1,Q9Y2Z2,"Protein MTO1 homolog, mitochondrial"
19.823886535699437,19.89498646408889,19.80448398643633,19.80200510127341,19.819631826003384,19.79024189192607,19.761742749756586,19.799090279196307,19.799088697749035,19.802857107057367,19.78323646779183,19.974212906732667,20.06907209307411,19.806011456182926,19.736183893262954,19.811845028145257,19.723650946396326,19.745071915607177,19.829583388390937,19.805539215576125,SGT1_HUMAN,17,SUGT1,Q9Y2Z0,Protein SGT1 homolog
19.561442718061286,19.642307349713754,19.262113202020508,19.63121436482987,19.551931637988677,19.512235066896046,19.333135691359804,19.558876565881405,19.540162101140044,19.52943627354703,19.529012976627836,19.203326493172455,19.575378592118916,19.636259964328495,19.488832581216247,19.447533271563383,19.422366637847684,19.437449339194124,19.535909423992642,19.44786415705607,AR2BP_HUMAN,6,ARL2BP,Q9Y2Y0,ADP-ribosylation factor-like protein 2-binding protein
16.122937163227927,16.35453005471259,16.24921161961463,16.16321331112641,16.53774014237898,16.166857424405038,16.366404183226315,16.525179731430363,16.184861786592865,16.34264592269778,16.388104759538024,15.928067231206757,16.057693527073955,16.2556832861344,16.34383979159585,16.06336980019596,16.379139725900288,16.073018102220264,16.508563901328202,16.06698050598643,ZN281_HUMAN,4,ZNF281,Q9Y2X9,Zinc finger protein 281
18.274246188957097,18.279207015403138,18.470627101885448,18.739111441692323,18.331279991407467,18.56971842120483,18.557430045102038,18.805684052463096,18.64221390800396,18.480703437391657,18.8942848944535,18.588582889963025,18.41060455021584,19.125216692898807,18.685330544158997,18.368536301359853,18.232837792918644,18.591693995330395,18.52324032760632,18.288411015772574,UB2D1_HUMAN;UB2D4_HUMAN,1,UBE2D1;UBE2D4,Q9Y2X8,Ubiquitin-conjugating enzyme E2 D1
17.454652726033718,17.47227039380651,17.40186281739541,17.488365815916918,17.417992572367314,17.330277926849163,17.455006071884632,17.360452757648034,17.393499392896242,17.53781747758228,17.494847773621125,17.073587213522796,17.662320676157204,17.422623281766356,17.300236359205297,17.42573223014172,17.557441264021207,17.223973402043978,17.54397580215703,17.367397686717432,GIT1_HUMAN,5,GIT1,Q9Y2X7,ARF GTPase-activating protein GIT1
22.206575616824043,22.25060838488671,22.17035542891129,22.20060171577941,22.20955331662394,22.142580762809686,22.088612279469753,22.221403034501684,22.262126969354977,22.1885791875302,22.25925593350022,21.241908689936324,21.145693374677023,22.12060239371419,22.218449717112335,22.1885791875302,22.19159422528563,22.290527395156502,22.22729159386414,22.23022688488869,NOP58_HUMAN,28,NOP58,Q9Y2X3,Nucleolar protein 58
17.243871281208538,16.85875809993542,17.06180361568601,17.13663071362251,16.824921459820796,16.973809455983744,16.998810765900572,17.172749781846303,16.998678568245577,16.880528177190953,17.15924065041167,16.912690559118484,16.81643371090228,17.120673261203677,16.995745072246553,17.037278825931388,17.120440397807904,17.05517650064386,16.995910653745536,16.932307040152704,MED16_HUMAN,6,MED16,Q9Y2X0,Mediator of RNA polymerase II transcription subunit 16
17.263856019596084,17.259117979968547,17.30856123414266,17.19669816981113,17.28656678564299,17.400687682218987,17.38498605851085,17.40049590266564,17.475393042945264,17.33261353896288,17.25709314449106,17.58883173270021,17.70538264776173,17.317695245765165,17.171323421445365,17.277632483828135,17.19302476566811,17.228330195419613,17.31464519613212,17.264222660437948,TDRKH_HUMAN,4,TDRKH,Q9Y2W6,Tudor and KH domain-containing protein
19.51820362639752,19.47433970623237,19.504180825675583,19.452721849545362,19.533829694158705,19.43384213431634,19.45006946592345,19.42569535578054,19.484988057281598,19.587253782267695,19.55191662217434,19.6721283412032,19.60586650174135,19.44785407020523,19.604842758278043,19.41256777947889,19.562717564063817,19.455539941770535,19.43120988209418,19.56477655737703,WBP11_HUMAN,10,WBP11,Q9Y2W2,WW domain-binding protein 11
20.705564894435348,20.722340607186172,20.705564894435348,20.730655875398178,20.730655875398178,20.713977134251547,20.705564894435348,20.705564894435348,20.722340607186172,20.705564894435348,20.787558266632654,19.15655468445292,18.810897931280053,20.6714166720235,20.6714166720235,20.713977134251547,20.69710331568715,20.795507019748147,20.69710331568715,20.747143998186747,TR150_HUMAN,27,THRAP3,Q9Y2W1,Thyroid hormone receptor-associated protein 3
