"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CF_vs_CFM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.436514158214742,17.1566009602849,-2.15283512322283,0.0641419549921465,0.322464102046862,-4.17273500443399,"RS25_HUMAN",1,-1.91337156205589,0.0887249203888701,0.35006014044336,0.436514158214749,"Non-significant",0.455857337309825,"RPS25","Small ribosomal subunit protein eS25","RS25_HUMAN"
0.599554339389805,27.6445768881246,1.76140383378129,0.116919597873683,0.421104609769117,-4.71040675795522,"cRAP-FETUB_BOVIN",24,1.89054842958941,0.0920000433815371,0.354255221219729,-0.599554339389805,"Non-significant",0.450683740148372,"cRAP-FETUB","Fetuin-B","cRAP-FETUB_BOVIN"
-0.835851525674858,14.3685617079596,-1.844954051341,0.102978205315146,0.399040545596193,-4.59854843338181,"GNA1_HUMAN",2,-1.88892735992568,0.0922369585203443,0.354255221219729,0.835851525674858,"Non-significant",0.450683740148372,"GNPNAT1","Glucosamine 6-phosphate N-acetyltransferase","GNA1_HUMAN"
0.780141756718047,15.4227389797059,1.86484668718163,0.099899494500884,0.395575107583743,-4.57163989940709,"IDHP_HUMAN",2,1.89865853427526,0.0908233731225083,0.354255221219729,-0.780141756718047,"Non-significant",0.450683740148372,"IDH2","Isocitrate dehydrogenase [NADP], mitochondrial","IDHP_HUMAN"
0.626718773818336,15.1866022718651,1.89815369229044,0.0949404954152398,0.39056090057075,-4.5263667979097,"RS19_HUMAN",2,1.88991718286316,0.0920922301134778,0.354255221219729,-0.626718773818336,"Non-significant",0.450683740148372,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
-0.255451560428575,17.4623926207929,-3.27366123498888,0.0115942767877138,0.251268423844922,-2.57835749924179,"SPB6_HUMAN",2,-1.89555677981,0.0912717090263516,0.354255221219729,0.255451560428572,"Non-significant",0.450683740148372,"SERPINB6","Serpin B6","SPB6_HUMAN"
0.134435920938735,18.5065467086225,1.42917450451076,0.191519695679168,0.484363156992238,-5.13175026950357,"TLN1_HUMAN",57,1.89783559931864,0.0909421191871914,0.354255221219729,-0.134435920938738,"Non-significant",0.450683740148372,"TLN1","Talin-1","TLN1_HUMAN"
-0.316766002401835,16.8149084222512,-1.85462402559025,0.101470495848011,0.39674049727961,-4.58548052106808,"P4HA1_HUMAN",5,-1.88594966200409,0.0926736417473913,0.354364409853461,0.316766002401835,"Non-significant",0.450549902418193,"P4HA1","Prolyl 4-hydroxylase subunit alpha-1","P4HA1_HUMAN"
0.176498027105691,19.5748629020655,1.71424729033023,0.125553958895291,0.426398622991123,-4.77264105745279,"ATPA_HUMAN",8,1.87741723050654,0.0939357543171771,0.357615064681183,-0.176498027105694,"Non-significant",0.446584194657707,"ATP5F1A","ATP synthase subunit alpha, mitochondrial","ATPA_HUMAN"
-0.106624224634118,19.9655492209005,-1.4580895242563,0.183634824165784,0.47580605186836,-5.09686065033883,"PEBP1_HUMAN",10,-1.87300054191764,0.0945954123465574,0.358553790029746,0.106624224634121,"Non-significant",0.445445682504599,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
0.341430098117399,20.1792331982588,1.82310119625905,0.106464286351289,0.406968337900027,-4.62799054348319,"VNN1_HUMAN",5,1.86612626917135,0.0956308064418121,0.3609023477891,-0.341430098117399,"Non-significant",0.442610292702105,"VNN1","Pantetheinase","VNN1_HUMAN"
0.254579361879493,22.059369882881,1.98075416696154,0.0836415425537345,0.359410192755651,-4.41300276285789,"ITIH4_HUMAN",4,1.85700835070737,0.0970205856263192,0.36456220053526,-0.254579361879497,"Non-significant",0.438228362971152,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN"
0.648652766309638,15.2307619364142,1.86317227017756,0.10015521770446,0.395575107583743,-4.57390871592153,"RS13_HUMAN",1,1.84587886396234,0.0987426854567586,0.369433840415804,-0.648652766309638,"Non-significant",0.432463325374625,"RPS13","Small ribosomal subunit protein uS15","RS13_HUMAN"
0.271386776572172,18.9108594424794,1.66631599627604,0.134936902670362,0.433922576104589,-4.83516670578313,"CO1A2_HUMAN",11,1.83621264626831,0.100261591903034,0.373380759878926,-0.271386776572172,"Non-significant",0.42784806478463,"COL1A2","Collagen alpha-2(I) chain","CO1A2_HUMAN"
0.392205595264816,17.184459717831,2.03436652476051,0.0770162432665768,0.34458813997623,-4.33868169577558,"LGUL_HUMAN",2,1.83101023208718,0.101088108953396,0.373380759878926,-0.392205595264812,"Non-significant",0.42784806478463,"GLO1","Lactoylglutathione lyase","LGUL_HUMAN"
0.56256412476408,16.0250263337912,1.7985159589698,0.11051998499918,0.411722519224412,-4.66096047397,"PPGB_HUMAN",3,1.83270711208008,0.100817824123188,0.373380759878926,-0.562564124764073,"Non-significant",0.42784806478463,"CTSA","Lysosomal protective protein","PPGB_HUMAN"
-0.109858342203822,18.5184234471964,-1.30935689220967,0.227439267543542,0.516799173371189,-5.27197161997391,"CA2D1_HUMAN",20,-1.82461731575809,0.102112495535813,0.375566297140192,0.109858342203822,"Non-significant",0.425313387712559,"CACNA2D1","Voltage-dependent calcium channel subunit alpha-2/delta-1","CA2D1_HUMAN"
0.476648722845528,19.7160336408572,1.71240854020844,0.125902416787779,0.426398622991123,-4.77505361718828,"PRDX1_HUMAN",8,1.82130472404185,0.10264710833443,0.375939620397826,-0.476648722845528,"Non-significant",0.424881901438639,"PRDX1;cRAP-PRDX1","Peroxiredoxin-1","PRDX1_HUMAN"
0.113687440663504,19.8760428840853,1.35365843651928,0.213531351389461,0.50288899404545,-5.22097621898727,"ALDOA_HUMAN",15,1.81551174550642,0.103588317545143,0.37779268751758,-0.113687440663504,"Non-significant",0.422746452453091,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.526813182021657,14.9861240219732,1.89039746746665,0.0960738153896954,0.391512073982421,-4.53693340711171,"ERP44_HUMAN",1,1.81071081025653,0.104374446252302,0.378331822840712,-0.526813182021657,"Non-significant",0.422127127111014,"ERP44","Endoplasmic reticulum resident protein 44","ERP44_HUMAN"
0.590720062190801,19.1835012276095,1.84717326421449,0.102630319081432,0.399040545596193,-4.59555153099594,"ICOSL_HUMAN",1,1.80929173062781,0.104607877283146,0.378331822840712,-0.590720062190801,"Non-significant",0.422127127111014,"ICOSLG","ICOS ligand","ICOSL_HUMAN"
-0.408777635327827,17.7008972297496,-1.71411388016187,0.125579210894597,0.426398622991123,-4.77281613678206,"ACBP_HUMAN",6,-1.79829226328557,0.106433811682209,0.3833383756853,0.408777635327827,"Non-significant",0.416417701710662,"DBI","Acyl-CoA-binding protein","ACBP_HUMAN"
0.595295740677608,15.7246793542628,1.82804891655656,0.105665320427243,0.406968337900027,-4.62133558828061,"NRCAM_HUMAN",1,1.79517451334199,0.106956740832641,0.383629962986498,-0.595295740677608,"Non-significant",0.416087480094933,"NRCAM","Neuronal cell adhesion molecule","NRCAM_HUMAN"
0.174640819631165,18.400991166578,1.50017954820724,0.172672504718373,0.466390128846951,-5.04539679436527,"C1S_HUMAN",17,1.78455131051563,0.10875654144882,0.38688802449826,-0.174640819631158,"Non-significant",0.412414712963727,"C1S","Complement C1s subcomponent","C1S_HUMAN"
-0.104928523570003,19.6865903457547,-1.243412772383,0.249568950500881,0.538870271230759,-5.3459031426669,"VINC_HUMAN",51,-1.78548189867096,0.10859776117817,0.38688802449826,0.10492852357001,"Non-significant",0.412414712963727,"VCL","Vinculin","VINC_HUMAN"
0.44314453427473,21.4674545253552,1.64178070318222,0.139987415675425,0.435516404323545,-4.86686970365737,"GELS_HUMAN",31,1.77811302491534,0.10986098795274,0.389221785889708,-0.443144534274733,"Non-significant",0.409802858982091,"GSN;cRAP-GSN","Gelsolin","GELS_HUMAN"
-0.47999325129701,16.0030628443688,-1.71768125183636,0.124905603593653,0.426398622991123,-4.76813257612267,"K2C78_HUMAN",4,-1.76794292938251,0.111626838384437,0.392275691164742,0.479993251297008,"Non-significant",0.406408603723932,"KRT78","Keratin, type II cytoskeletal 78","K2C78_HUMAN"
-0.406364235086766,16.6814305907524,-1.9838714433254,0.0832416196239287,0.359410192755651,-4.40869642143011,"RD23B_HUMAN",1,-1.76846677615933,0.111535242641838,0.392275691164742,0.406364235086759,"Non-significant",0.406408603723932,"RAD23B","UV excision repair protein RAD23 homolog B","RD23B_HUMAN"
0.479964951049077,19.4366819705047,1.65741200402761,0.136749977828571,0.433922576104589,-4.84669627752903,"AMY1A_HUMAN",8,1.76220658351719,0.112634423181555,0.394220481135441,-0.479964951049077,"Non-significant",0.404260816350229,"AMY1A;AMY1B;AMY1C;AMY2B;cRAP-AMY1A","Alpha-amylase 1B","AMY1A_HUMAN"
-0.306670912689629,16.425268760688,-2.15429577548208,0.0639972312345217,0.322464102046862,-4.17067618029239,"NDRG1_HUMAN",2,-1.74727623233722,0.115296544345502,0.40191727105179,0.306670912689633,"Non-significant",0.395863331052733,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.58016099763476,15.7414659308305,1.6998436415889,0.128307797818383,0.43167119576107,-4.79151032270075,"CALX_HUMAN",3,1.7424827946133,0.116163487104744,0.403319627227672,-0.58016099763476,"Non-significant",0.39435064288387,"CANX","Calnexin","CALX_HUMAN"
-0.292765820454758,17.5690835572996,-2.41649315695083,0.0426462980206243,0.314905233787397,-3.79761941715742,"RL22_HUMAN",1,-1.73514830812844,0.117501661618193,0.406340407508332,0.292765820454758,"Non-significant",0.39110998819458,"RPL22","Large ribosomal subunit protein eL22","RL22_HUMAN"
0.273822903188965,19.9209413177726,1.78391636051654,0.112997091596657,0.412455082070829,-4.68045957522421,"PGRP2_HUMAN",4,1.72921731203034,0.118594152432327,0.406876380676916,-0.273822903188968,"Non-significant",0.390537520368904,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","PGRP2_HUMAN"
0.341915618476385,15.72469145306,1.80318098172214,0.10973934953537,0.411459683835399,-4.65471725917224,"VIME_HUMAN",3,1.73081666902714,0.118298632168247,0.406876380676916,-0.341915618476387,"Non-significant",0.390537520368904,"VIM","Vimentin","VIME_HUMAN"
-0.28010352844646,21.2303669914172,-1.53284107937324,0.164573550006463,0.459324248892636,-5.00493142295563,"K2C5_HUMAN",25,-1.70488874305054,0.12317404282816,0.418620852198351,0.280103528446453,"Non-significant",0.378179142530708,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
0.555734521521266,16.7096710847745,1.73104226986091,0.122412583841389,0.426398622991123,-4.75055516272599,"OST48_HUMAN",1,1.69648872229809,0.124792713077859,0.418620852198351,-0.555734521521263,"Non-significant",0.378179142530708,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","OST48_HUMAN"
-0.505193481524914,15.6396250224113,-1.76151581730397,0.116899772993089,0.421104609769117,-4.71025816115836,"PPBT_HUMAN",1,-1.69587848800878,0.124911060736605,0.418620852198351,0.505193481524911,"Non-significant",0.378179142530708,"ALPL","Alkaline phosphatase, tissue-nonspecific isozyme","PPBT_HUMAN"
-0.256868270216039,17.2316261374369,-1.60842346982129,0.147133305115686,0.445855575615672,-4.90962550631709,"PYGL_HUMAN",7,-1.70082486847608,0.123954724794335,0.418620852198351,0.256868270216035,"Non-significant",0.378179142530708,"PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN"
0.55119397194316,14.5168358516912,1.71939644383701,0.124582935082994,0.426398622991123,-4.76587927421117,"RS3A_HUMAN",2,1.70594446998052,0.122971974285786,0.418620852198351,-0.551193971943162,"Non-significant",0.378179142530708,"RPS3A","Small ribosomal subunit protein eS1","RS3A_HUMAN"
-0.297003781161255,16.3381867618067,-2.10407459867424,0.0691627297374765,0.332596793636111,-4.24129605675056,"TPP1_HUMAN",2,-1.70057090337256,0.124003662584369,0.418620852198351,0.297003781161251,"Non-significant",0.378179142530708,"TPP1","Tripeptidyl-peptidase 1","TPP1_HUMAN"
-0.43556611067739,15.6265036845669,-1.82485842021833,0.106179872794176,0.406968337900027,-4.62562773046044,"NCPR_HUMAN",1,-1.69297960290769,0.125474670795883,0.418892362503178,0.43556611067739,"Non-significant",0.377897557884098,"POR","NADPH--cytochrome P450 reductase","NCPR_HUMAN"
0.282417892125821,18.138602102929,1.65782791557354,0.1366647889741,0.433922576104589,-4.84615833695758,"PSME1_HUMAN",5,1.68548818117016,0.126941977703922,0.422167190218407,-0.282417892125821,"Non-significant",0.374515522001329,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
0.340189336000261,15.3911159007534,1.74418512323698,0.120005743848263,0.424490890617147,-4.73321034729004,"CBR1_HUMAN",3,1.68242979320409,0.127545508798836,0.422555349761028,-0.340189336000265,"Non-significant",0.374116395539456,"CBR1","Carbonyl reductase [NADPH] 1","CBR1_HUMAN"
0.584093599599166,15.5542293144101,1.61030433417258,0.146721642137896,0.445855575615672,-4.90722560258782,"2AAA_HUMAN",4,1.6762934945754,0.12876434160396,0.423158940832465,-0.584093599599168,"Non-significant",0.37349647857914,"PPP2R1A","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","2AAA_HUMAN"
0.185157829569999,18.0419711698688,1.44600085385727,0.186895656817064,0.477506435841106,-5.1114942464932,"EF2_HUMAN",16,1.67781568731662,0.128461004990835,0.423158940832465,-0.185157829569995,"Non-significant",0.37349647857914,"EEF2","Elongation factor 2","EF2_HUMAN"
0.393111589933902,15.8310355741768,1.86194506591503,0.100343037345656,0.395575107583743,-4.57557111900346,"PLA1A_HUMAN",1,1.67416183637581,0.129190229632032,0.423158940832465,-0.393111589933904,"Non-significant",0.37349647857914,"PLA1A","Phospholipase A1 member A","PLA1A_HUMAN"
-0.159147218253402,18.5127491916639,-1.81029288578602,0.108559287747932,0.40969331202263,-4.64518775977898,"HSP76_HUMAN",5,-1.66976174768515,0.130073400950303,0.424450045206251,0.159147218253409,"Non-significant",0.37217341582733,"HSPA6","Heat shock 70 kDa protein 6","HSP76_HUMAN"
-0.0923208405165461,23.4237423210707,-1.24434935802472,0.249242390608339,0.538870271230759,-5.34487030859835,"ACTB_HUMAN",11,-1.65972458983711,0.132108668850597,0.427957539983542,0.0923208405165497,"Non-significant",0.368599317588681,"ACTB;ACTG1","Actin, cytoplasmic 1","ACTB_HUMAN"
0.230715340749093,17.6177167412554,1.66456331348852,0.135292025787347,0.433922576104589,-4.83743838513063,"HPPD_HUMAN",5,1.65959881515121,0.132134355663121,0.427957539983542,-0.230715340749093,"Non-significant",0.368599317588681,"HPD","4-hydroxyphenylpyruvate dioxygenase","HPPD_HUMAN"
0.0780293564690062,24.1182239797533,1.03728842427086,0.33049708255758,0.638052121020963,-5.5600298464476,"ANGT_HUMAN",21,1.60691759942586,0.143300961496356,0.433669323936063,-0.0780293564690062,"Non-significant",0.362841297049928,"AGT","Angiotensinogen","ANGT_HUMAN"
0.525536534527864,14.9647446756816,1.65387964797363,0.137475470540048,0.433922576104589,-4.85126259303486,"CNTFR_HUMAN",1,1.61846150333051,0.14078344365061,0.433669323936063,-0.525536534527866,"Non-significant",0.362841297049928,"CNTFR","Ciliary neurotrophic factor receptor subunit alpha","CNTFR_HUMAN"
-0.187158237190374,19.8583907677561,-1.56997270812015,0.155783710356463,0.456742286950171,-4.95839175799695,"CO4B_HUMAN",6,-1.60365953647173,0.144018799137913,0.433669323936063,0.187158237190371,"Non-significant",0.362841297049928,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.472335694306839,15.412837833775,1.68432014969074,0.131338606567857,0.433922576104589,-4.81177043143659,"cRAP-CASK_BOVIN",2,1.64073469930403,0.136038798804739,0.433669323936063,-0.472335694306837,"Non-significant",0.362841297049928,"cRAP-CSN3","Kappa-casein","cRAP-CASK_BOVIN"
-0.117415078320022,20.0062002105512,-1.27497462292436,0.238760351327295,0.525237224513734,-5.31082165000694,"DAG1_HUMAN",13,-1.59857306412085,0.145145964523254,0.433669323936063,0.117415078320022,"Non-significant",0.362841297049928,"DAG1","Dystroglycan 1","DAG1_HUMAN"
0.302698103813768,17.4983655370908,1.63054009018614,0.142358982552313,0.441312845912171,-4.88132276844445,"DX39B_HUMAN",4,1.62264321159859,0.139881393788234,0.433669323936063,-0.302698103813778,"Non-significant",0.362841297049928,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN"
0.0888142960850793,21.4129302967685,1.16063350527365,0.279870840114313,0.578399736236248,-5.4351323195013,"FBLN1_HUMAN",14,1.63697036188159,0.136830361352748,0.433669323936063,-0.0888142960850793,"Non-significant",0.362841297049928,"FBLN1","Fibulin-1","FBLN1_HUMAN"
-0.327233790369998,19.8238406743334,-1.71058248185462,0.126249361876404,0.426398622991123,-4.7774484485379,"FKB1A_HUMAN",3,-1.64450089398634,0.135251006923495,0.433669323936063,0.327233790370002,"Non-significant",0.362841297049928,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","FKB1A_HUMAN"
0.653132508984271,18.1579797877159,1.6001307355359,0.148960964203393,0.445855575615672,-4.9201908432804,"H2B3B_HUMAN",1,1.61287970519796,0.141995703372793,0.433669323936063,-0.653132508984275,"Non-significant",0.362841297049928,"H2BC26","Histone H2B type 3-B","H2B3B_HUMAN"
-0.290527209380283,16.1218788673324,-1.93556507219277,0.0896518380675683,0.375931378949996,-4.47520542302127,"HEM2_HUMAN",2,-1.60353980205687,0.144045241449893,0.433669323936063,0.290527209380279,"Non-significant",0.362841297049928,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
-0.349293161279725,17.02175118981,-1.66788395500441,0.13461993891069,0.433922576104589,-4.833133552803,"IGSF1_HUMAN",3,-1.62728813997668,0.138885552860837,0.433669323936063,0.349293161279725,"Non-significant",0.362841297049928,"IGSF1","Immunoglobulin superfamily member 1","IGSF1_HUMAN"
-0.501452177876967,16.1809597364732,-1.59415329377934,0.150291197495775,0.44676635212884,-4.92779024970424,"KPRP_HUMAN",3,-1.62513003826952,0.139347434379984,0.433669323936063,0.50145217787697,"Non-significant",0.362841297049928,"KPRP","Keratinocyte proline-rich protein","KPRP_HUMAN"
0.0781116403005626,17.827934213089,1.02702269560773,0.335015334880798,0.641142204666742,-5.5699612282096,"LAMC1_HUMAN",35,1.64273587530905,0.135619686655764,0.433669323936063,-0.0781116403005697,"Non-significant",0.362841297049928,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.165852811281091,18.0574390587167,-1.49289038827532,0.174528069082993,0.466390128846951,-5.05436528763327,"NADC_HUMAN",8,-1.62699312969473,0.138948609708123,0.433669323936063,0.165852811281091,"Non-significant",0.362841297049928,"QPRT","Nicotinate-nucleotide pyrophosphorylase [carboxylating]","NADC_HUMAN"
0.702421043087877,16.925368951667,1.59265983572109,0.150625244795937,0.44676635212884,-4.92968682779339,"NQO1_HUMAN",1,1.61625778101664,0.141260928442,0.433669323936063,-0.702421043087874,"Non-significant",0.362841297049928,"NQO1;cRAP-NQO1","NAD(P)H dehydrogenase [quinone] 1","NQO1_HUMAN"
0.169042104072311,18.2137215517712,1.58141826350771,0.153161511245733,0.452191128439783,-4.94393525209554,"PEPD_HUMAN",6,1.60186769831901,0.144414968611277,0.433669323936063,-0.169042104072314,"Non-significant",0.362841297049928,"PEPD","Xaa-Pro dipeptidase","PEPD_HUMAN"
0.530161050514735,15.3390667812389,1.56834840152895,0.156159132277665,0.456742286950171,-4.96043919530673,"PRDX5_HUMAN",4,1.62850204256376,0.138626360315136,0.433669323936063,-0.530161050514735,"Non-significant",0.362841297049928,"PRDX5","Peroxiredoxin-5, mitochondrial","PRDX5_HUMAN"
-0.219179221171864,17.1132522223778,-1.94710448504787,0.0880785806584367,0.37293760005621,-4.45936222223705,"RIDA_HUMAN",3,-1.62216342173773,0.139984624703634,0.433669323936063,0.219179221171864,"Non-significant",0.362841297049928,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","RIDA_HUMAN"
-1.13000704921699,17.2246501897865,-1.54819631662355,0.160885610635942,0.456742286950171,-4.98575337062117,"RL7A_HUMAN",4,-1.63232121871684,0.1378137444176,0.433669323936063,1.13000704921699,"Non-significant",0.362841297049928,"RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN"
0.405789215547207,15.1413189387769,1.72868859949421,0.122848350767748,0.426398622991123,-4.75365567108716,"SEPT7_HUMAN",1,1.59748037362854,0.145389139706675,0.433669323936063,-0.405789215547205,"Non-significant",0.362841297049928,"SEPTIN7","Septin-7","SEPT7_HUMAN"
0.579640899262579,18.677223847323,1.51803119747721,0.168202580356479,0.464967642514088,-5.02333577092149,"THIO_HUMAN",6,1.6015336190319,0.144488940954354,0.433669323936063,-0.579640899262582,"Non-significant",0.362841297049928,"TXN;cRAP-TXN","Thioredoxin","THIO_HUMAN"
-0.0672562461335389,26.6792112675414,-0.955931445053856,0.36761715789505,0.662610585515751,-5.6366682606488,"TRFE_HUMAN",84,-1.62150139902912,0.140127177716838,0.433669323936063,0.0672562461335389,"Non-significant",0.362841297049928,"TF","Serotransferrin","TRFE_HUMAN"
0.424249908822752,18.0722253344146,1.71456720483824,0.125493424480223,0.426398622991123,-4.77222119800855,"UB2V1_HUMAN",1,1.60365743528072,0.144019263130093,0.433669323936063,-0.424249908822755,"Non-significant",0.362841297049928,"UBE2V1;UBE2V2","Ubiquitin-conjugating enzyme E2 variant 1","UB2V1_HUMAN"
-0.471289685209367,15.6636379986556,-1.6543655056842,0.137375472303142,0.433922576104589,-4.85063477868859,"LSAMP_HUMAN",1,-1.59085940519914,0.146870475677061,0.436587578382498,0.471289685209365,"Non-significant",0.35992862482633,"LSAMP","Limbic system-associated membrane protein","LSAMP_HUMAN"
-0.244008379001777,16.83764744204,-2.20944435718306,0.0587629724457183,0.321101655317097,-4.09274871915284,"ACES_HUMAN",2,-1.58805743703697,0.147501448468465,0.436966748363917,0.244008379001773,"Non-significant",0.359551610058196,"ACHE","Acetylcholinesterase","ACES_HUMAN"
-0.274313659929668,17.1669429169415,-1.55283306010924,0.159786767088064,0.456742286950171,-4.9799433504551,"6PGD_HUMAN",5,-1.58307368278876,0.148629757290467,0.438475959834905,0.274313659929671,"Non-significant",0.358054212553924,"PGD","6-phosphogluconate dehydrogenase, decarboxylating","6PGD_HUMAN"
0.252898195509822,15.8295983840967,1.62668516538226,0.143180774679419,0.442280827123616,-4.8862688669542,"COR1A_HUMAN",4,1.58003635020992,0.149321196081917,0.438475959834905,-0.252898195509822,"Non-significant",0.358054212553924,"CORO1A","Coronin-1A","COR1A_HUMAN"
-0.131597262003829,19.1147584354601,-1.27813593721326,0.237699840241196,0.525189765254469,-5.30727679351943,"QSOX1_HUMAN",17,-1.57913752168108,0.149526364183332,0.438475959834905,0.131597262003826,"Non-significant",0.358054212553924,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
0.724390775807173,17.2487332063891,1.53803700159611,0.163317160581007,0.458767946227553,-4.99845277654678,"NEDD8_HUMAN",1,1.56870765384166,0.151925653096341,0.439571556292079,-0.724390775807173,"Non-significant",0.356970417579421,"NEDD8;cRAP-NEDD8","NEDD8","NEDD8_HUMAN"
-0.443956488683156,17.4684425362728,-1.61958394891121,0.144706028081387,0.445407207002282,-4.89536593196638,"PGAM4_HUMAN",2,-1.57205806101242,0.151151190971678,0.439571556292079,0.443956488683153,"Non-significant",0.356970417579421,"PGAM4","Probable phosphoglycerate mutase 4","PGAM4_HUMAN"
-0.0735293743265437,20.4888143634027,-0.988864382736038,0.35222817980197,0.655029946505599,-5.60622163251419,"TPIS_HUMAN",23,-1.57326884323659,0.150872184126537,0.439571556292079,0.0735293743265437,"Non-significant",0.356970417579421,"TPI1","Triosephosphate isomerase","TPIS_HUMAN"
-0.258884110321187,18.3167921137818,-1.71942150269725,0.124578226686582,0.426398622991123,-4.76584634665271,"VCAM1_HUMAN",3,-1.57045486948577,0.151521333879808,0.439571556292079,0.25888411032118,"Non-significant",0.356970417579421,"VCAM1","Vascular cell adhesion protein 1","VCAM1_HUMAN"
-0.320333082895104,18.2260786883908,-1.85951004996435,0.100716703658994,0.395575107583743,-4.57886853717585,"PPIE_HUMAN",1,-1.56593282976102,0.152569753955266,0.439968592801233,0.3203330828951,"Non-significant",0.356578324559155,"PPIE","Peptidyl-prolyl cis-trans isomerase E","PPIE_HUMAN"
0.404959497868596,16.2666816358199,1.55811269539192,0.158543847898422,0.456742286950171,-4.97331719382232,"ALDOB_HUMAN",3,1.56209655434921,0.153464265794256,0.44100514419757,-0.404959497868592,"Non-significant",0.355556344582981,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.38479079995048,18.100948268429,1.65686700659006,0.136861680890611,0.433922576104589,-4.84740108653184,"H31T_HUMAN",2,1.56004162374436,0.153945344115051,0.44100514419757,-0.38479079995048,"Non-significant",0.355556344582981,"H3-3B;H3-4;H3C12;H3C13","Histone H3.1","H31T_HUMAN"
-0.207533585209127,18.5340731142286,-1.66332442868811,0.135543566077854,0.433922576104589,-4.8390434827513,"CLC11_HUMAN",4,-1.54921753647673,0.156501666863961,0.446494276022111,0.207533585209127,"Non-significant",0.350184104318427,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN"
-0.179436796217082,19.2978141408379,-2.09677213138395,0.0699471913865793,0.332596793636111,-4.25153432224753,"HGFL_HUMAN",3,-1.54513691583281,0.157475171823806,0.446494276022111,0.179436796217086,"Non-significant",0.350184104318427,"MST1","Hepatocyte growth factor-like protein","HGFL_HUMAN"
-0.207625976361566,18.7888080393115,-1.49712386788447,0.173448212770475,0.466390128846951,-5.0491592742277,"MDHM_HUMAN",6,-1.54328374238483,0.157919058454825,0.446494276022111,0.207625976361559,"Non-significant",0.350184104318427,"MDH2","Malate dehydrogenase, mitochondrial","MDHM_HUMAN"
0.338575777890036,20.0482332723574,1.4727240146464,0.179754917761474,0.469961652460722,-5.079056322732,"TBA1C_HUMAN",6,1.54397535251872,0.15775326838456,0.446494276022111,-0.338575777890039,"Non-significant",0.350184104318427,"TUBA1C","Tubulin alpha-1C chain","TBA1C_HUMAN"
0.43775214284782,17.2112112003038,1.61682525182572,0.145302573207181,0.445663016055946,-4.89889497745115,"CBPA1_HUMAN",1,1.54037681652011,0.158617593210439,0.447013217229418,-0.43775214284782,"Non-significant",0.349679635514732,"CPA1;CPB1","Carboxypeptidase A1","CBPA1_HUMAN"
0.255823042565154,16.8047867019908,1.51183512720225,0.169742118811558,0.465643158807127,-5.0310082746449,"NELL2_HUMAN",5,1.5362490846857,0.159614212782128,0.448366138171157,-0.255823042565165,"Non-significant",0.348367193937722,"NELL2","Protein kinase C-binding protein NELL2","NELL2_HUMAN"
-0.215486774623171,16.1054359777129,-1.61320849128866,0.146088083922337,0.445855575615672,-4.90351742662725,"NEUR1_HUMAN",4,-1.52468993651084,0.162434793782998,0.454817422592395,0.215486774623171,"Non-significant",0.342162907241095,"NEU1","Sialidase-1","NEUR1_HUMAN"
0.305823787222927,15.0109611457018,1.71755168117524,0.124930010588018,0.426398622991123,-4.76830275910497,"B3GN2_HUMAN",2,1.51018498896005,0.166036682370859,0.45898038311435,-0.305823787222931,"Non-significant",0.338205875872869,"B3GNT2","N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2","B3GN2_HUMAN"
0.6854416051128,14.827678744376,1.48934397501504,0.175437296307589,0.467115255199348,-5.05872038217162,"FIGL1_HUMAN",1,1.51646094442162,0.164469637291799,0.45898038311435,-0.685441605112803,"Non-significant",0.338205875872869,"FIGNL1;VPS4A;VPS4B","Vacuolar protein sorting-associated protein 4B","FIGL1_HUMAN"
