"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BF_vs_CF","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.171473708660994,17.7191810152173,-1.85224547402509,0.101675335581967,0.681520173896287,-4.24486467661617,"JAM1_HUMAN",4,-1.59468992917705,0.146407637114151,0.708434999936205,0.17147370866099,"Non-significant",0.149699990813876,"F11R","Junctional adhesion molecule A","JAM1_HUMAN"
0.22146167739642,21.2010460658922,1.36375365893718,0.210308207023884,0.747541703560691,-4.79440209018034,"K2C5_HUMAN",25,1.54669765875189,0.157496255313071,0.708434999936205,-0.221461677396416,"Non-significant",0.149699990813876,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
0.591684776439269,20.9694828837265,1.50746045908015,0.170671824085459,0.729957546516158,-4.64052014412243,"K2C6A_HUMAN",16,1.60062433517949,0.145086418681812,0.708434999936205,-0.591684776439266,"Non-significant",0.149699990813876,"KRT6A","Keratin, type II cytoskeletal 6A","K2C6A_HUMAN"
0.314666729695183,15.5853265208986,1.63159601988426,0.141967601097737,0.71803223122799,-4.5017529669299,"LSAMP_HUMAN",1,1.41232103858428,0.192611102526597,0.708434999936205,-0.314666729695182,"Non-significant",0.149699990813876,"LSAMP","Limbic system-associated membrane protein","LSAMP_HUMAN"
-0.591326676142728,16.3488540367437,-1.61853998862927,0.144764562747579,0.71803223122799,-4.51657066492981,"NDKA_HUMAN",1,-1.59825418633289,0.145612806669418,0.708434999936205,0.591326676142735,"Non-significant",0.149699990813876,"NME1","Nucleoside diphosphate kinase A","NDKA_HUMAN"
-0.310042629945398,15.4352793400037,-1.97533005260831,0.084182621632912,0.661262424234152,-4.09741480902154,"NHRF1_HUMAN",2,-1.63298339981872,0.138069753406668,0.708434999936205,0.310042629945396,"Non-significant",0.149699990813876,"NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","NHRF1_HUMAN"
0.489768977438068,17.0174494884581,1.55598592535937,0.158877390944937,0.729957546516158,-4.58685818239811,"OSTP_HUMAN",1,1.50633992863974,0.167394993318408,0.708434999936205,-0.489768977438068,"Non-significant",0.149699990813876,"SPP1","Osteopontin","OSTP_HUMAN"
-0.602655778307085,17.1365821932651,-1.52329122008307,0.166740166993755,0.729957546516158,-4.62310074523137,"PCDGK_HUMAN",2,-1.52801022567289,0.162013182273703,0.708434999936205,0.602655778307088,"Non-significant",0.149699990813876,"PCDHGC3","Protocadherin gamma-C3","PCDGK_HUMAN"
0.224688812819547,17.7156443289138,1.70656465593392,0.126848934916796,0.71803223122799,-4.41576462500087,"PHS_HUMAN",3,1.48630762179667,0.172510129094037,0.708434999936205,-0.22468881281954,"Non-significant",0.149699990813876,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","PHS_HUMAN"
-0.500802153855334,15.0898498748598,-1.44408470755557,0.187254597899075,0.733942746847942,-4.70936204701704,"PI16_HUMAN",1,-1.41695417587576,0.191295017606206,0.708434999936205,0.500802153855332,"Non-significant",0.149699990813876,"PI16","Peptidase inhibitor 16","PI16_HUMAN"
-0.312176911522215,15.8715029133827,-1.68392833580293,0.131248882428453,0.71803223122799,-4.44188425489227,"PLA1A_HUMAN",1,-1.43875143622604,0.185207518770775,0.708434999936205,0.31217691152221,"Non-significant",0.149699990813876,"PLA1A","Phospholipase A1 member A","PLA1A_HUMAN"
-0.513806154068149,15.4998969253529,-1.5650358531246,0.156761051139746,0.729957546516158,-4.57676453136936,"PLAK_HUMAN",2,-1.53947553547513,0.159228430811834,0.708434999936205,0.513806154068151,"Non-significant",0.149699990813876,"JUP","Junction plakoglobin","PLAK_HUMAN"
0.229747342994685,17.1973942170281,2.40444930632042,0.0433168964714137,0.611016525129481,-3.57234790170309,"PPAC_HUMAN",2,1.54904732039757,0.15693634149338,0.708434999936205,-0.229747342994678,"Non-significant",0.149699990813876,"ACP1","Low molecular weight phosphotyrosine protein phosphatase","PPAC_HUMAN"
-0.442274396520009,16.0851711979133,-1.3966975724368,0.20056990617198,0.747541703560691,-4.75984275522557,"PPGB_HUMAN",3,-1.41274687610327,0.192489813026586,0.708434999936205,0.442274396520009,"Non-significant",0.149699990813876,"CTSA","Lysosomal protective protein","PPGB_HUMAN"
-0.284394123374284,18.9708980609062,-1.4173845328448,0.194658108270899,0.747541703560691,-4.73791431275488,"PRDX3_HUMAN",8,-1.5071885629865,0.167181290989013,0.708434999936205,0.284394123374287,"Non-significant",0.149699990813876,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3_HUMAN"
-0.215915158864352,18.3607396497197,-1.4494133940794,0.185807162171919,0.733942746847942,-4.70363085350618,"PSA3_HUMAN",5,-1.45385945316596,0.181087846269841,0.708434999936205,0.215915158864348,"Non-significant",0.149699990813876,"PSMA3","Proteasome subunit alpha type-3","PSA3_HUMAN"
0.31619398006192,15.2490680686278,1.65103627130565,0.137894928187463,0.71803223122799,-4.47960019461796,"PSD12_HUMAN",1,1.42592404987266,0.188769194787013,0.708434999936205,-0.316193980061918,"Non-significant",0.149699990813876,"PSMD12","26S proteasome non-ATPase regulatory subunit 12","PSD12_HUMAN"
0.130596201347466,19.1142579051319,1.19822908478109,0.265606561392423,0.777978762354297,-4.96065454225675,"QSOX1_HUMAN",17,1.48547958830094,0.172724498608238,0.708434999936205,-0.130596201347462,"Non-significant",0.149699990813876,"QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN"
-0.277665362587605,17.3597569430786,-2.08327957372897,0.0712660777107426,0.658944358130896,-3.96644805431714,"RAB15_HUMAN",1,-1.55137580129754,0.156383229135588,0.708434999936205,0.277665362587602,"Non-significant",0.149699990813876,"RAB15","Ras-related protein Rab-15","RAB15_HUMAN"
0.325158520396261,14.3167358219001,1.66901300082846,0.134225013857125,0.71803223122799,-4.45902273353678,"RAB2A_HUMAN",1,1.44938090486504,0.182300632514253,0.708434999936205,-0.325158520396259,"Non-significant",0.149699990813876,"RAB2A;RAB2B","Ras-related protein Rab-2A","RAB2A_HUMAN"
-0.323054525507125,17.2332773950283,-1.44819240969993,0.186137942077134,0.733942746847942,-4.70494501823047,"RCN1_HUMAN",5,-1.4895201513793,0.171680655345007,0.708434999936205,0.323054525507132,"Non-significant",0.149699990813876,"RCN1","Reticulocalbin-1","RCN1_HUMAN"
0.394384640841039,16.6595547713243,1.46432646772094,0.181808851416948,0.729957546516158,-4.68753443172402,"RL4_HUMAN",4,1.49570315226383,0.170094101223915,0.708434999936205,-0.394384640841039,"Non-significant",0.149699990813876,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
-0.304275411457724,16.3865258328588,-1.99913080767083,0.0811524616801806,0.661262424234152,-4.06865204339674,"RL8_HUMAN",1,-1.58338058728528,0.148955560528917,0.708434999936205,0.304275411457731,"Non-significant",0.149699990813876,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
-0.531502424098509,15.2432812853745,-1.49476535198543,0.173884583169407,0.729957546516158,-4.65442636698927,"RLA0L_HUMAN",2,-1.4838996412806,0.173134182070955,0.708434999936205,0.531502424098512,"Non-significant",0.149699990813876,"RPLP0;RPLP0P6","Large ribosomal subunit protein uL10","RLA0L_HUMAN"
0.192425386695113,18.0976459288334,1.821888897514,0.106495994980597,0.685964633983475,-4.28083927525604,"ROA2_HUMAN",3,1.46494843876344,0.178115294541417,0.708434999936205,-0.192425386695106,"Non-significant",0.149699990813876,"HNRNPA2B1","Heterogeneous nuclear ribonucleoproteins A2/B1","ROA2_HUMAN"
-0.527759142559141,17.2569251614712,-1.5092025697863,0.17023512291439,0.729957546516158,-4.63860743926247,"RS28_HUMAN",2,-1.49552081260803,0.170140703642866,0.708434999936205,0.527759142559134,"Non-significant",0.149699990813876,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
0.1399868753746,19.5285569749862,1.18274247070768,0.271351020953974,0.777978762354297,-4.97552274382867,"SAHH_HUMAN",17,1.42438225680499,0.189201275507008,0.708434999936205,-0.1399868753746,"Non-significant",0.149699990813876,"AHCY","Adenosylhomocysteinase","SAHH_HUMAN"
-0.33702311944025,17.2225189891051,-1.5573096217494,0.158566234207944,0.729957546516158,-4.58538346444362,"SDC2_HUMAN",2,-1.42210560968087,0.189840866409172,0.708434999936205,0.337023119440246,"Non-significant",0.149699990813876,"SDC2","Syndecan-2","SDC2_HUMAN"
0.570013553974302,15.3482412584514,1.62897214482838,0.142525691222384,0.71803223122799,-4.50473480938079,"SEM7A_HUMAN",1,1.60018509598529,0.14518383986233,0.708434999936205,-0.570013553974302,"Non-significant",0.149699990813876,"SEMA7A","Semaphorin-7A","SEM7A_HUMAN"
-0.480373971570353,15.9129499828324,-1.46649568016966,0.181233675120052,0.729957546516158,-4.68518618536905,"SIAE_HUMAN",2,-1.44214444024056,0.184275256671013,0.708434999936205,0.480373971570355,"Non-significant",0.149699990813876,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
-0.764946264198242,16.2379439958313,-1.50332794861089,0.171711755239467,0.729957546516158,-4.64505310047759,"SND1_HUMAN",1,-1.52820957318857,0.161964395973568,0.708434999936205,0.76494626419824,"Non-significant",0.149699990813876,"SND1","Staphylococcal nuclease domain-containing protein 1","SND1_HUMAN"
-0.220143603468916,17.3832505734235,-1.63446858906543,0.141358917994512,0.71803223122799,-4.49848625884078,"SPIT1_HUMAN",3,-1.43351023600536,0.186655669453917,0.708434999936205,0.220143603468916,"Non-significant",0.149699990813876,"SPINT1","Kunitz-type protease inhibitor 1","SPIT1_HUMAN"
0.575528129813407,15.7011874009702,1.66125937530876,0.135796691825889,0.71803223122799,-4.46790879086941,"TCPE_HUMAN",1,1.6298357269395,0.138738533198928,0.708434999936205,-0.575528129813403,"Non-significant",0.149699990813876,"CCT5","T-complex protein 1 subunit epsilon","TCPE_HUMAN"
0.430852434933273,14.7824648222552,1.5046634767054,0.171375055057845,0.729957546516158,-4.64358880953079,"TCPQ_HUMAN",2,1.45221782433125,0.181531576223339,0.708434999936205,-0.43085243493327,"Non-significant",0.149699990813876,"CCT8","T-complex protein 1 subunit theta","TCPQ_HUMAN"
-0.485578320255318,15.8543616145623,-1.47754314991015,0.178329419393123,0.729957546516158,-4.67320007084223,"TCPZ_HUMAN",2,-1.45359473529088,0.181159334927419,0.708434999936205,0.485578320255319,"Non-significant",0.149699990813876,"CCT6A","T-complex protein 1 subunit zeta","TCPZ_HUMAN"
0.448019211131992,16.190707727053,1.47621548723112,0.178676242830426,0.729957546516158,-4.67464289756537,"TENA_HUMAN",2,1.43711677592616,0.185658123710736,0.708434999936205,-0.448019211131992,"Non-significant",0.149699990813876,"TNC","Tenascin","TENA_HUMAN"
-0.161461640520837,18.5152583586748,-1.65030490683814,0.138046177500057,0.71803223122799,-4.48043550820381,"TFPI1_HUMAN",5,-1.56670616734877,0.152784929687034,0.708434999936205,0.161461640520834,"Non-significant",0.149699990813876,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
0.142434105312255,20.715018569622,1.20294334910426,0.263877933044818,0.777978762354297,-4.95610376477242,"TSP4_HUMAN",13,1.41742478201646,0.19116177472728,0.708434999936205,-0.142434105312255,"Non-significant",0.149699990813876,"THBS4","Thrombospondin-4","TSP4_HUMAN"
-0.413456312205732,18.0776221327231,-1.62673503172395,0.143003109181971,0.71803223122799,-4.50727557333522,"UB2V1_HUMAN",1,-1.51506049456103,0.165210473757226,0.708434999936205,0.413456312205739,"Non-significant",0.149699990813876,"UBE2V1;UBE2V2","Ubiquitin-conjugating enzyme E2 variant 1","UB2V1_HUMAN"
-1.08849935972109,17.2379892757894,-1.34675150725784,0.215492704984005,0.747541703560691,-4.81205864898761,"NONO_HUMAN",1,-1.39610685497119,0.197278769122457,0.720924053893727,1.08849935972109,"Non-significant",0.142110483841069,"NONO","Non-POU domain-containing octamer-binding protein","NONO_HUMAN"
-0.131636921601846,18.8737471356438,-1.31580575903536,0.225212096220973,0.747541703560691,-4.84387114014705,"PTPRG_HUMAN",7,-1.39475357402278,0.197672724454732,0.720924053893727,0.131636921601846,"Non-significant",0.142110483841069,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN"
0.203403350072445,18.431446450198,2.15209559414577,0.0640659543061598,0.620739236203723,-3.88238990115194,"ATS13_HUMAN",2,1.37702632854392,0.20289622784997,0.721778384318746,-0.203403350072449,"Non-significant",0.141596128249992,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
-0.134446192017155,18.395406424439,-1.30827722441163,0.227632674440879,0.747541703560691,-4.85154573213686,"CADH6_HUMAN",7,-1.38611574366855,0.200203304115458,0.721778384318746,0.134446192017151,"Non-significant",0.141596128249992,"CDH6","Cadherin-6","CADH6_HUMAN"
0.163715834565611,25.4561929687055,1.19429960802239,0.267054554377665,0.777978762354297,-4.96443895297491,"IBP1_HUMAN",16,1.38000190029036,0.202011248640641,0.721778384318746,-0.163715834565608,"Non-significant",0.141596128249992,"IGFBP1","Insulin-like growth factor-binding protein 1","IBP1_HUMAN"
0.080061363077899,19.3399551010029,0.921098671106145,0.384319518642915,0.855357287646283,-5.20593349024647,"LAMB1_HUMAN",29,1.37857419351408,0.202435455293916,0.721778384318746,-0.080061363077899,"Non-significant",0.141596128249992,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
-0.111381627296517,19.8565462949352,-1.15682974884749,0.281190452343205,0.781378746700191,-5.00011708397097,"PEBP1_HUMAN",10,-1.37759821173463,0.202725883377621,0.721778384318746,0.111381627296524,"Non-significant",0.141596128249992,"PEBP1","Phosphatidylethanolamine-binding protein 1","PEBP1_HUMAN"
-0.318029310189454,16.0232217119966,-1.52312455238135,0.166781132199607,0.729957546516158,-4.62328458491136,"ST1A1_HUMAN",2,-1.37843927361801,0.202475582832639,0.721778384318746,0.318029310189456,"Non-significant",0.141596128249992,"SULT1A1;SULT1A2","Sulfotransferase 1A1","ST1A1_HUMAN"
0.138076692276719,18.1305823179069,1.2151052941417,0.259461306446282,0.777978762354297,-4.94431084270278,"CAD11_HUMAN",9,1.36281216886392,0.207169754318918,0.725094140116212,-0.138076692276719,"Non-significant",0.13960560463062,"CDH11","Cadherin-11","CAD11_HUMAN"
0.592181997219557,15.9450966795382,1.34781264275345,0.215165930439331,0.747541703560691,-4.81096031839012,"cRAP-CASK_BOVIN",2,1.36341454100667,0.206987098272936,0.725094140116212,-0.592181997219557,"Non-significant",0.13960560463062,"cRAP-CSN3","Kappa-casein","cRAP-CASK_BOVIN"
0.493235116678957,14.9367497532831,1.39362053861575,0.201462533087079,0.747541703560691,-4.76308968268367,"MYDGF_HUMAN",1,1.37092957531854,0.204719889245636,0.725094140116212,-0.493235116678955,"Non-significant",0.13960560463062,"MYDGF","Myeloid-derived growth factor","MYDGF_HUMAN"
-0.234494894967607,16.8449359182162,-1.49652026297616,0.173437266242961,0.729957546516158,-4.65250741452426,"NRP1_HUMAN",3,-1.36774652903434,0.205677572320562,0.725094140116212,0.234494894967611,"Non-significant",0.13960560463062,"NRP1","Neuropilin-1","NRP1_HUMAN"
-0.210710035191756,17.4227728751977,-1.26043235810161,0.243538960041539,0.760402220561351,-4.89970477695062,"AK1BA_HUMAN",8,-1.34761846895209,0.21182265956628,0.731595267805977,0.210710035191759,"Non-significant",0.13572911234324,"AKR1B10","Aldo-keto reductase family 1 member B10","AK1BA_HUMAN"
-0.205078221593865,17.697606457712,-1.52626563082676,0.166010608592809,0.729957546516158,-4.61981829418017,"ARF1_HUMAN",3,-1.33763831880849,0.214927181210281,0.731595267805977,0.205078221593858,"Non-significant",0.13572911234324,"ARF1;ARF3","ADP-ribosylation factor 3","ARF1_HUMAN"
-0.307001647275477,16.4284970739289,-1.49283195440761,0.174378589510545,0.729957546516158,-4.65653922657969,"C1QBP_HUMAN",2,-1.34567961839376,0.212422772458122,0.731595267805977,0.307001647275488,"Non-significant",0.13572911234324,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","C1QBP_HUMAN"
-0.186047789986326,16.9409961914749,-1.30457697855934,0.228830499368554,0.747541703560691,-4.85530830588899,"ETFB_HUMAN",6,-1.34383237514704,0.212995876804706,0.731595267805977,0.186047789986329,"Non-significant",0.13572911234324,"ETFB","Electron transfer flavoprotein subunit beta","ETFB_HUMAN"
0.212772245523674,16.1404524399907,1.88986224277923,0.0959897067436672,0.661262424234152,-4.20005598769715,"MOT4_HUMAN",2,1.3400651340602,0.214168735088192,0.731595267805977,-0.212772245523674,"Non-significant",0.13572911234324,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
-0.636593055549479,16.6692418177604,-1.32300334758298,0.222918546131524,0.747541703560691,-4.83650996710125,"OST48_HUMAN",1,-1.33986945114427,0.214229806928951,0.731595267805977,0.636593055549476,"Non-significant",0.13572911234324,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","OST48_HUMAN"
-0.380317359004675,16.7260867485958,-1.4154267953239,0.195210955252496,0.747541703560691,-4.73999687210352,"RL18_HUMAN",2,-1.35186569574178,0.210513103529239,0.731595267805977,0.380317359004678,"Non-significant",0.13572911234324,"RPL18","Large ribosomal subunit protein eL18","RL18_HUMAN"
-0.245210045918597,17.0927668121743,-1.31268607287224,0.226212456514656,0.747541703560691,-4.84705447057823,"ADHX_HUMAN",4,-1.30298739972678,0.226007227347681,0.737292965517871,0.245210045918601,"Non-significant",0.132359909663083,"ADH5","Alcohol dehydrogenase class-3","ADHX_HUMAN"
-0.485522242738043,22.9807885790692,-1.22925373388611,0.254400656061843,0.775962659860087,-4.93049713235294,"ALBU_HUMAN",57,-1.30766686485979,0.224483331900534,0.737292965517871,0.48552224273805,"Non-significant",0.132359909663083,"ALB;cRAP-ALB","Albumin","ALBU_HUMAN"
-0.596246062037814,17.1388127391636,-1.24911746643188,0.247434877238732,0.767289509195068,-4.91093465011129,"AMPL_HUMAN",5,-1.30606577514841,0.225003759685632,0.737292965517871,0.596246062037817,"Non-significant",0.132359909663083,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
-0.418900181327983,15.8220963389839,-1.27512023027184,0.238558815537225,0.747541703560691,-4.88503517982087,"CALX_HUMAN",3,-1.29311916258701,0.229249406405035,0.737292965517871,0.418900181327983,"Non-significant",0.132359909663083,"CANX","Calnexin","CALX_HUMAN"
0.122318828476509,18.7063891253438,1.17848201462072,0.272949135776002,0.777978762354297,-4.97959099960541,"CO5A1_HUMAN",8,1.29761842835791,0.22776637469604,0.737292965517871,-0.122318828476509,"Non-significant",0.132359909663083,"COL5A1","Collagen alpha-1(V) chain","CO5A1_HUMAN"
0.319477827791196,16.3337610065759,1.31896594991062,0.224202608538047,0.747541703560691,-4.84064199550334,"DSG1_HUMAN",3,1.3009191324265,0.226683539249128,0.737292965517871,-0.3194778277912,"Non-significant",0.132359909663083,"DSG1","Desmoglein-1","DSG1_HUMAN"
-0.0843952078776198,24.6941173323035,-0.981602530015761,0.355456027725863,0.840697090098225,-5.1563886440895,"FETUA_HUMAN",12,-1.29150113306574,0.229784712236795,0.737292965517871,0.0843952078776162,"Non-significant",0.132359909663083,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
-0.546135722029661,16.3801229832696,-1.28680056155299,0.234660119856262,0.747541703560691,-4.87329620928511,"H11_HUMAN",1,-1.29027308134609,0.230191697759612,0.737292965517871,0.546135722029664,"Non-significant",0.132359909663083,"H1-1;H1-2;H1-3;H1-4;H1-6","Histone H1.4","H11_HUMAN"
-0.231501587958839,16.9574892946477,-1.35208351123113,0.213855046710277,0.747541703560691,-4.80653481162416,"IBP2_HUMAN",4,-1.32861184896156,0.217768246034398,0.737292965517871,0.231501587958835,"Non-significant",0.132359909663083,"IGFBP2","Insulin-like growth factor-binding protein 2","IBP2_HUMAN"
-0.183547730491622,18.1435148701728,-1.30258807568225,0.229476555330743,0.747541703560691,-4.85732812052421,"NPC2_HUMAN",5,-1.2998519212736,0.227033176349951,0.737292965517871,0.183547730491622,"Non-significant",0.132359909663083,"NPC2","NPC intracellular cholesterol transporter 2","NPC2_HUMAN"
-0.812278123447843,16.2074198900147,-1.24889284514243,0.247512744901635,0.767289509195068,-4.9111569522713,"OTUB1_HUMAN",3,-1.29991442797717,0.227012685567775,0.737292965517871,0.812278123447843,"Non-significant",0.132359909663083,"OTUB1","Ubiquitin thioesterase OTUB1","OTUB1_HUMAN"
0.220067926488269,20.1678867326112,1.36021634686998,0.211377863489531,0.747541703560691,-4.79808576848283,"PGRP2_HUMAN",4,1.32669044544701,0.218377096518283,0.737292965517871,-0.220067926488273,"Non-significant",0.132359909663083,"PGLYRP2","N-acetylmuramoyl-L-alanine amidase","PGRP2_HUMAN"
-0.322841822305993,15.8412842390486,-1.46578700313411,0.181421405911086,0.729957546516158,-4.68595354383015,"ROA3_HUMAN",1,-1.31915397922749,0.220779166223454,0.737292965517871,0.322841822305985,"Non-significant",0.132359909663083,"HNRNPA3","Heterogeneous nuclear ribonucleoprotein A3","ROA3_HUMAN"
0.181829381571738,18.2834930734885,1.30948815105115,0.227241843385248,0.747541703560691,-4.85031305098057,"STC2_HUMAN",5,1.3048393944692,0.225403076530903,0.737292965517871,-0.181829381571745,"Non-significant",0.132359909663083,"STC2","Stanniocalcin-2","STC2_HUMAN"
0.0881453748179943,22.1695940729933,0.937079165225748,0.376532726892181,0.848910147902371,-5.19308226877351,"THRB_HUMAN",34,1.31541442825782,0.221979326026277,0.737292965517871,-0.0881453748179943,"Non-significant",0.132359909663083,"F2","Prothrombin","THRB_HUMAN"
1.55057032045111,23.7026539756278,1.24186538125053,0.249959294171984,0.769378252983269,-4.91809935770674,"VTDB_HUMAN",11,1.30560234741369,0.22515458445626,0.737292965517871,-1.55057032045111,"Non-significant",0.132359909663083,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.311459159853943,18.1244339088555,-1.24244896778711,0.249755355599298,0.769378252983269,-4.91752375964757,"RAN_HUMAN",5,-1.28344593425319,0.232465291225869,0.741837767588436,0.311459159853943,"Non-significant",0.129691060145021,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
-0.107137977103989,21.8253257903914,-1.19222292375665,0.267822426275729,0.777978762354297,-4.96643572910037,"FABPL_HUMAN",7,-1.26650982011726,0.238186540429196,0.749079409755589,0.107137977103992,"Non-significant",0.125472140390513,"FABP1","Fatty acid-binding protein, liver","FABPL_HUMAN"
-0.0794517089722824,19.386147260047,-0.894157038156104,0.397713365282565,0.856613402147063,-5.22720869104251,"HSP7C_HUMAN",21,-1.27359037026364,0.235780512959505,0.749079409755589,0.0794517089722859,"Non-significant",0.125472140390513,"HSPA8","Heat shock cognate 71 kDa protein","HSP7C_HUMAN"
0.2980957746725,19.8364585760363,1.42970197862843,0.191211243055396,0.744266183731316,-4.724776891712,"PLTP_HUMAN",1,1.26728987685837,0.237920472829164,0.749079409755589,-0.298095774672504,"Non-significant",0.125472140390513,"PLTP","Phospholipid transfer protein","PLTP_HUMAN"
-0.191746783924106,18.6428877556623,-1.16999300883587,0.276156388259689,0.777978762354297,-4.98766836141302,"VAS1_HUMAN",9,-1.26702191947205,0.238011841836194,0.749079409755589,0.191746783924113,"Non-significant",0.125472140390513,"ATP6AP1","V-type proton ATPase subunit S1","VAS1_HUMAN"
-0.678328115210554,15.8249318024606,-1.20550173957692,0.262943719414435,0.777978762354297,-4.95362929897545,"ECHA_HUMAN",4,-1.25809533937969,0.241072379127025,0.750387736599521,0.67832811521056,"Non-significant",0.12471427213789,"HADHA","Trifunctional enzyme subunit alpha, mitochondrial","ECHA_HUMAN"
-0.435471911429069,17.1561035632645,-1.28921516515116,0.233860939662266,0.747541703560691,-4.87086148953111,"RL14_HUMAN",1,-1.26065200925463,0.240192485084852,0.750387736599521,0.435471911429069,"Non-significant",0.12471427213789,"RPL14","Large ribosomal subunit protein eL14","RL14_HUMAN"
-0.425579148207564,16.7288737238534,-1.29043704312957,0.233457406376997,0.747541703560691,-4.86962839472835,"TCPD_HUMAN",1,-1.25773659177741,0.241196058192703,0.750387736599521,0.425579148207564,"Non-significant",0.12471427213789,"CCT4","T-complex protein 1 subunit delta","TCPD_HUMAN"
-0.388388638864154,15.2796941544472,-1.30428598326702,0.228924926505278,0.747541703560691,-4.85560393713419,"KLKB1_HUMAN",1,-1.2516493666455,0.243302680088818,0.752784861390175,0.388388638864152,"Non-significant",0.123329123216318,"KLKB1","Plasma kallikrein","KLKB1_HUMAN"
0.339292233675895,14.9670193343793,1.34480757919745,0.216092444401444,0.747541703560691,-4.8140694460579,"RL35_HUMAN",1,1.25050305022092,0.243701089920091,0.752784861390175,-0.339292233675893,"Non-significant",0.123329123216318,"RPL35","Large ribosomal subunit protein uL29","RL35_HUMAN"
-0.348780224382278,14.4888849176842,-1.3302353433189,0.220634226731855,0.747541703560691,-4.82909024014938,"ARK72_HUMAN",1,-1.24698994749766,0.244925457642444,0.75283410535048,0.348780224382276,"Non-significant",0.123300714461238,"AKR7A2","Aflatoxin B1 aldehyde reductase member 2","ARK72_HUMAN"
0.39096532683714,16.6120940785097,1.27793106965175,0.23761563072178,0.747541703560691,-4.88221611125254,"H2AY_HUMAN",2,1.24548453137474,0.245451672596988,0.75283410535048,-0.390965326837151,"Non-significant",0.123300714461238,"MACROH2A1","Core histone macro-H2A.1","H2AY_HUMAN"
-0.0768674775123408,19.56918008332,-0.901581160889344,0.393989160533786,0.856035394762006,-5.22139546067451,"HS71A_HUMAN",14,-1.23987037903733,0.247422334509806,0.756206289980674,0.0768674775123337,"Non-significant",0.121359714579226,"HSPA1A;HSPA1B","Heat shock 70 kDa protein 1A","HS71A_HUMAN"
-0.488086588176312,16.6472866503915,-1.22818405995199,0.254780366428715,0.775962659860087,-4.93154502030241,"PA1B2_HUMAN",2,-1.2324742643736,0.250038408322837,0.758469647974425,0.488086588176305,"Non-significant",0.120061793889733,"PAFAH1B2","Platelet-activating factor acetylhydrolase IB subunit alpha2","PA1B2_HUMAN"
0.16430338527357,17.1205723007389,1.50788169320458,0.170566139811649,0.729957546516158,-4.64005775775725,"PCBP1_HUMAN",3,1.22792690036779,0.251658132046814,0.758469647974425,-0.16430338527357,"Non-significant",0.120061793889733,"PCBP1","Poly(rC)-binding protein 1","PCBP1_HUMAN"
-0.357467413288527,15.8807469714447,-1.30425209554523,0.22893592513332,0.747541703560691,-4.85563836221146,"RBMX_HUMAN",1,-1.2333371696507,0.249732021266209,0.758469647974425,0.357467413288528,"Non-significant",0.120061793889733,"RBMX;RBMXL1;RBMXL2;RBMXL3","RNA-binding motif protein, X-linked-like-2","RBMX_HUMAN"
-0.468194465454941,15.2658644260468,-1.22931060179201,0.254380482436348,0.775962659860087,-4.93044140663544,"RS19_HUMAN",2,-1.22884087306723,0.251331893305262,0.758469647974425,0.468194465454943,"Non-significant",0.120061793889733,"RPS19","Small ribosomal subunit protein eS19","RS19_HUMAN"
-0.0811550798989131,21.828699468765,-0.871217251824366,0.409381134823013,0.864581082789235,-5.24493022405534,"HEP2_HUMAN",26,-1.21728521463506,0.255482308854767,0.767330948394248,0.0811550798989167,"Non-significant",0.115017285253206,"SERPIND1","Heparin cofactor 2","HEP2_HUMAN"
-0.203166623149279,17.779304265832,-1.61875101294039,0.14471895637014,0.71803223122799,-4.51633155778532,"ADA10_HUMAN",2,-1.21419077351222,0.256603220391799,0.767575512262493,0.203166623149279,"Non-significant",0.114878888885644,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
