"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes"
-0.149959475491052,22.9664630292797,-2.8556536019401,0.0228363497030614,0.131110758923911,-3.45571148151824,"ETFB",25,-3.20706328489771,0.0117065251458303,0.0810427370041514,0.149959475491048,"Non-significant",1.09128590025232,"ETFB"
-0.181612581917854,17.0665011811506,-5.05997040032465,0.00119929695321967,0.0310872806510767,-0.496908501473873,"EXOSC1",3,-3.20820371836552,0.0116859291706705,0.0810427370041514,0.18161258191785,"Non-significant",1.09128590025232,"EXOSC1"
0.314569343694153,17.7760222589493,3.41298945623806,0.0101654522775525,0.0836116621414129,-2.64539282977281,"HSPB8",3,3.20716533218604,0.0117046806503397,0.0810427370041514,-0.314569343694153,"Non-significant",1.09128590025232,"HSPB8"
-0.505301256813304,17.060291474218,-3.06284103602224,0.016830662477735,0.111247634671954,-3.15134738531118,"GBA3",5,-3.20351374170474,0.0117708721799844,0.0813780838821627,0.505301256813301,"Non-significant",1.08949254020404,"GBA3"
0.206063601154277,18.1140698991517,3.52466135536682,0.0086848280065408,0.0762568027404521,-2.48692540953328,"M6PR",4,3.1945517552599,0.0119349869142221,0.0822902871336391,-0.206063601154277,"Non-significant",1.08465142229924,"M6PR"
0.1779170498735,21.0070063360141,3.04370885600526,0.0173082784392569,0.112514806220125,-3.17932776994449,"NDUFB10",9,3.19519781464876,0.0119230765177604,0.0822902871336391,-0.1779170498735,"Non-significant",1.08465142229924,"NDUFB10"
-0.132424580113049,18.0637779894935,-2.85119419279258,0.0229879497175035,0.131110758923911,-3.46229049655142,"DARS2",17,-3.18950869334825,0.0120283861334478,0.0828226426093119,0.132424580113053,"Non-significant",1.08185091664537,"DARS2"
-0.218469649496477,22.0495767111668,-3.05339607548017,0.0170646870905782,0.112005157646681,-3.16515678692398,"XPNPEP3",8,-3.18791432217862,0.0120580729641447,0.0829154587158123,0.218469649496473,"Non-significant",1.08136449225923,"XPNPEP3"
-0.165842803189598,18.1933181212521,-2.92829339418385,0.0205087595101787,0.123875813050855,-3.34869062950648,"CYP4F11",14,-3.18384063468641,0.0121342720464856,0.0832814611875586,0.165842803189598,"Non-significant",1.0794516636593,"CYP4F11"
-0.503449717095524,17.7444427029079,-3.86159003530355,0.00545937451108734,0.0599296927617929,-2.0189484774811,"MARF1",1,-3.18333012888182,0.0121438565375134,0.0832814611875586,0.503449717095524,"Non-significant",1.0794516636593,"MARF1"
0.114686225669978,20.342026296821,3.17604885089459,0.014274931124294,0.101802020887641,-2.98642158064231,"EIF4A1",8,3.18112311618447,0.0121853831189976,0.083454377559293,-0.114686225669974,"Non-significant",1.07855087767878,"EIF4A1"
-0.0962541766575242,17.8743827576407,-2.69242013870975,0.0291287018395766,0.151477526359348,-3.697016306979,"SEC24B",19,-3.1800503077214,0.0122056223175656,0.0834812349955421,0.0962541766575242,"Non-significant",1.07841113474097,"SEC24B"
0.125521018398871,19.3469638545769,2.86407077783088,0.0225530407444155,0.130521896434875,-3.44329614048847,"ALCAM",14,3.17015948340729,0.0123938799738791,0.0844302129778504,-0.125521018398874,"Non-significant",1.073502115204,"ALCAM"
0.123458021511496,22.510520428723,2.73399319128625,0.0273720716432203,0.145718541651108,-3.63548437449671,"ANXA4",33,3.17047078930973,0.0123879087635063,0.0844302129778504,-0.1234580215115,"Non-significant",1.073502115204,"ANXA4"
0.147344813390021,18.0601063068033,2.95863639370004,0.0196113152729781,0.12065953850397,-3.3040767275093,"TOP1",11,3.17104332719507,0.0123769346544096,0.0844302129778504,-0.147344813390024,"Non-significant",1.073502115204,"TOP1"
0.167609038262583,22.8579014417289,2.85252208650199,0.0229426977362254,0.131110758923911,-3.46033134173681,"VDAC2",24,3.16139994803123,0.012563134910639,0.0854694125037623,-0.167609038262576,"Non-significant",1.06818928126668,"VDAC2"
0.186252933834972,18.8090451415992,3.30544941174557,0.0118482946305201,0.091981601410836,-2.79941526103509,"IMMT",5,3.15912969755268,0.0126073937298939,0.0856566086615371,-0.186252933834975,"Non-significant",1.06723912429781,"IMMT"
-0.235698141716213,18.1412710784962,-3.0941355188508,0.0160791340388235,0.108948312766508,-3.10564421366358,"PIR",6,-3.15796902190507,0.0126300840390892,0.0856859231414347,0.235698141716224,"Non-significant",1.0670905200155,"PIR"
0.203091621600329,21.0961149893383,3.07250161916652,0.0165947912769122,0.110585382757851,-3.13723019445888,"POFUT2",7,3.15719671551505,0.0126452056238826,0.0856859231414347,-0.203091621600326,"Non-significant",1.0670905200155,"POFUT2"
-0.138348146019901,19.175954196233,-2.85882914624591,0.0227290318270926,0.130952217606207,-3.45102714647513,"PRPS1",15,-3.15604673013673,0.0126677570741746,0.0857251920522187,0.138348146019901,"Non-significant",1.06689153325151,"PRPS1"
0.341445241584704,17.2254111931075,3.12735458171487,0.0153199978655419,0.105745864151565,-3.05722176151432,"TGOLN2",4,3.15261867278703,0.012735231163225,0.0860679559194968,-0.341445241584697,"Non-significant",1.06515851123702,"TGOLN2"
0.167041615016547,18.3009132907796,3.38666422902479,0.0105523873667417,0.0857322783696657,-2.68297241842558,"MYCBP",5,3.14826931492764,0.0128213788290097,0.0864218367446822,-0.167041615016547,"Non-significant",1.06337650775861,"MYCBP"
0.133714633469026,19.5682842432043,2.83178372703904,0.0236601547544212,0.133223676344295,-3.49093767766463,"SERPINB8",16,3.14842008534553,0.0128183823792899,0.0864218367446822,-0.133714633469026,"Non-significant",1.06337650775861,"SERPINB8"
-0.111451726657052,20.7621712414544,-3.03580045398461,0.0175098545403803,0.113076141336399,-3.19090205259554,"LYPLA1",9,-3.14156912669421,0.0129552799968835,0.0872094900842841,0.111451726657052,"Non-significant",1.05943625283142,"LYPLA1"
-0.143041724453099,22.7004042723342,-2.90049236398952,0.0213688201270506,0.126840738140573,-3.38961598402153,"BLVRB",12,-3.13739616451575,0.0130394111552489,0.0876604828781254,0.143041724453099,"Non-significant",1.05719614136256,"BLVRB"
-0.185494909956525,17.1661701459437,-2.84883925629636,0.0230684305113672,0.131166876698883,-3.46576513927717,"NUMA1",25,-3.13286129325321,0.0131314845777067,0.0881187880524017,0.185494909956525,"Non-significant",1.05493148457817,"NUMA1"
-0.174046037503224,18.7300890694168,-3.02429520247783,0.0178075340865848,0.113737009222182,-3.20774906747381,"SAT2",8,-3.13234392369046,0.0131420319163375,0.0881187880524017,0.174046037503228,"Non-significant",1.05493148457817,"SAT2"
0.137998747751123,19.0144542265682,2.95278173887495,0.0197812146751705,0.12105346205523,-3.31268039333542,"SYNJ2BP",10,3.13098120602731,0.0131698551778135,0.0881897632064058,-0.137998747751126,"Non-significant",1.05458182349615,"SYNJ2BP"
0.424468559394953,16.3647613870995,3.33943800448669,0.0112864383553648,0.0893830009691119,-2.75059221029505,"HK1",2,3.12707199910602,0.0132500123532825,0.0886105401299261,-0.424468559394949,"Non-significant",1.05251461617154,"HK1"
0.366971190903776,15.8271481016348,3.50590802421249,0.00891640424657861,0.0769920340814346,-2.51342745272674,"SMAP",2,3.1243241019786,0.0133066612290471,0.0888732099840799,-0.366971190903776,"Non-significant",1.0512291333999,"SMAP"
-0.471041954773447,18.5533102249091,-3.01815199565141,0.0179686558617377,0.114217022809632,-3.21674860078994,"RBP5",4,-3.11938849150956,0.0134090448735159,0.0894402523766717,0.471041954773451,"Non-significant",1.04846698399207,"RBP5"
0.472296272890354,17.5570780438096,3.89108626217498,0.00524606559342086,0.0583453729911764,-1.97875587162341,"AMOT",1,3.11449156260829,0.0135114369989694,0.0898200704563379,-0.47229627289035,"Non-significant",1.04662660860545,"AMOT"
-0.136714500519751,20.7312396355182,-2.81045870558475,0.0244223431329993,0.135809464639592,-3.52242935713988,"DLD",16,-3.11568456984715,0.0134864170954154,0.0898200704563379,0.136714500519751,"Non-significant",1.04662660860545,"DLD"
-0.14754229360803,21.3551010962597,-2.76274244023881,0.0262218409662809,0.141808602942382,-3.59295668444328,"NIT2",31,-3.11351886823631,0.0135318722316484,0.0898200704563379,0.147542293608023,"Non-significant",1.04662660860545,"NIT2"
-0.191547607919375,18.5087611111394,-2.89312254232015,0.0216030868878064,0.127355537695163,-3.40047233391369,"PDXP",13,-3.11331236934782,0.0135362146837053,0.0898200704563379,0.191547607919379,"Non-significant",1.04662660860545,"PDXP"
0.127879176049845,21.3437835882728,2.72059402566857,0.0279259259392595,0.147591980480632,-3.65531246899637,"UQCRC2",27,3.11217079357995,0.0135602469990015,0.0898629839985643,-0.127879176049852,"Non-significant",1.04641916428079,"UQCRC2"
-0.345296349089196,17.8079564220356,-6.54916699101242,0.000240112987296958,0.027918591886619,1.07909841138202,"C17orf80",1,-3.10649983795495,0.013680291299235,0.0903075745637239,0.3452963490892,"Non-significant",1.0442758216326,"C17orf80"
0.16299415243903,18.0303376456496,2.90618811491105,0.0211895890529498,0.126580534613654,-3.38122774938892,"DDX5",11,3.10739203237151,0.0136613320136332,0.0903075745637239,-0.162994152439026,"Non-significant",1.0442758216326,"DDX5"
0.129753365476997,24.1121149597411,2.69335529069597,0.0290879306097785,0.151477526359348,-3.6956318401392,"HSP90B1",60,3.10703121562473,0.0136689961364567,0.0903075745637239,-0.129753365476997,"Non-significant",1.0442758216326,"HSP90B1"
0.740808379947481,17.6239758457519,2.93783624924389,0.0202219626924479,0.122723085568877,-3.33465336911905,"AFP",6,3.10260159769061,0.0137634513279991,0.0904082173423326,-0.740808379947477,"Non-significant",1.04379209403524,"AFP"
0.105668657295304,23.7034152928373,2.60400386343355,0.0332630624766244,0.162534696877183,-3.82795079557595,"ANXA2",37,3.10465767665518,0.0137195242351465,0.0904082173423326,-0.105668657295301,"Non-significant",1.04379209403524,"ANXA2"
0.137873898459901,18.7327736313386,2.8018182795113,0.0247384063248406,0.136528248929757,-3.53519431697344,"LRPAP1",16,3.10278094815251,0.0137596137757773,0.0904082173423326,-0.137873898459901,"Non-significant",1.04379209403524,"LRPAP1"
-0.155774602937399,20.180124867142,-3.08300827038089,0.0163422141448155,0.110165384572058,-3.12188535074842,"TBCA",7,-3.10247205362248,0.0137662238681933,0.0904082173423326,0.155774602937399,"Non-significant",1.04379209403524,"TBCA"
0.533924368455146,17.7140578027898,3.03184138330752,0.0176116935944257,0.113076141336399,-3.19669813640779,"PZP",3,3.09986327806694,0.0138221815107938,0.0906593341143861,-0.53392436845515,"Non-significant",1.04258747512412,"PZP"
0.108429537564398,19.1506578643118,2.71415392266573,0.0281962486910647,0.148529457013189,-3.66484395524885,"TMOD3",17,3.09898136603595,0.0138411518059943,0.0906675193847209,-0.108429537564401,"Non-significant",1.04254826617439,"TMOD3"
-0.17099207793288,19.8695107917032,-2.79124897737179,0.0251308261919931,0.138014019914914,-3.55081274832277,"PGM2",31,-3.09744878486506,0.0138741827295963,0.0907676711567963,0.170992077932876,"Non-significant",1.04206880718682,"PGM2"
0.0948941294656258,18.7851936206322,2.58779621248221,0.034084276459532,0.16450486638393,-3.85195356983884,"CYFIP1",23,3.09379778106734,0.0139532017016873,0.0910517600839696,-0.0948941294656258,"Non-significant",1.04071165462065,"CYFIP1"
-0.152798556095352,19.3036367384848,-2.85164416540228,0.0229726051181793,0.131110758923911,-3.46162660426201,"TP53I3",13,-3.09396999482638,0.0139494639651844,0.0910517600839696,0.152798556095352,"Non-significant",1.04071165462065,"TP53I3"
0.214581933312079,17.5504377387048,2.90040682445888,0.0213715239009332,0.126840738140573,-3.38974197349648,"LPIN2",11,3.08955025427235,0.0140457206967954,0.091293805647562,-0.214581933312079,"Non-significant",1.03955868866883,"LPIN2"
0.132023795495545,19.5564732674935,3.03318995149749,0.01757693458213,0.113076141336399,-3.19472369595894,"NDUFB9",8,3.08996529808596,0.0140366522137619,0.091293805647562,-0.132023795495549,"Non-significant",1.03955868866883,"NDUFB9"
0.283422515100227,16.4924940351483,3.12957731251416,0.0152705732093145,0.105592704265136,-3.05398522927896,"PRSS8",4,3.08882083147763,0.0140616729574431,0.091293805647562,-0.283422515100227,"Non-significant",1.03955868866883,"PRSS8"
0.345818834715029,20.0077281780303,3.19073224313808,0.0139748125126267,0.100697381429012,-2.96511620436731,"SAA2",3,3.0912228281258,0.014009213018649,0.091293805647562,-0.345818834715026,"Non-significant",1.03955868866883,"SAA2"
0.0955869879631805,22.5752702995003,2.52926015799508,0.037227746728399,0.172671942214406,-3.93861726971557,"GBE1",39,3.08384543235141,0.0141709872265129,0.0918869083027125,-0.095586987963177,"Non-significant",1.03674636083268,"GBE1"
0.233123974567171,17.2566414076293,3.63424100190503,0.00745437537386177,0.0700008734769071,-2.33299321761981,"TMEM63A",3,3.08216492201516,0.0142081089658095,0.0920109942646601,-0.233123974567174,"Non-significant",1.03616027631532,"TMEM63A"
-0.109299908444601,19.1371418807414,-2.97737583346963,0.0190777238990051,0.118161786280036,-3.27655353866074,"GMPR2",9,-3.08109988525687,0.0142316874903832,0.0920471721881171,0.109299908444598,"Non-significant",1.03598954906068,"GMPR2"
-0.0860381923882017,21.7200048757373,-2.46142858649908,0.0412444399971582,0.182453948784991,-4.03894191722458,"AIFM1",37,-3.08028644637006,0.0142497233639276,0.0920474554669872,0.0860381923882017,"Non-significant",1.03598821250402,"AIFM1"
-0.102846871886619,19.6147093767582,-2.57705819312078,0.0346398105985013,0.166089288680349,-3.86785495504986,"DDB1",34,-3.07800746706819,0.014300380402592,0.0920523440724139,0.102846871886623,"Non-significant",1.03596514790138,"DDB1"
0.0916774539062253,21.1376371907543,2.64711771170803,0.0311762902042294,0.156217336615903,-3.76409838327982,"LRRC59",16,3.07893874273554,0.0142796574717629,0.0920523440724139,-0.0916774539062253,"Non-significant",1.03596514790138,"LRRC59"
-0.214471845988072,18.2897972127161,-3.1201398255092,0.0154815932825218,0.106228596700713,-3.06773025716586,"PTP4A1",5,-3.07782433130427,0.0143044592528477,0.0920523440724139,0.214471845988072,"Non-significant",1.03596514790138,"PTP4A1"
0.312066086227173,17.4828186256597,2.99756791940516,0.0185197953692058,0.115686536152451,-3.24692368349736,"B4GALT1",5,3.07517677646917,0.0143635616237057,0.0923100826700814,-0.312066086227173,"Non-significant",1.03475086009187,"B4GALT1"
0.314748531864026,15.9403767370356,3.2357719707239,0.0130952182145953,0.0964202055818621,-2.89989695836727,"TOR2A",3,3.07441574594472,0.0143805973197918,0.0923100826700814,-0.314748531864023,"Non-significant",1.03475086009187,"TOR2A"
0.12419988615445,17.0462037562911,3.14765532805684,0.0148747956892166,0.104103221266802,-3.02767834073539,"MRPL1",7,3.07222828414475,0.0144296807566444,0.092509081141595,-0.124199886154447,"Non-significant",1.03381563270851,"MRPL1"
0.252740890654801,15.7438409314125,3.16914317644018,0.0144184308523543,0.10228367625644,-2.99644876678476,"PARP12",4,3.06942359009852,0.0144928688246555,0.0927978935005477,-0.252740890654799,"Non-significant",1.03246188209441,"PARP12"
0.0828250898715979,19.4599394814267,2.54955530180666,0.0361054952874839,0.169153584149055,-3.90857619017138,"SEPTIN11",18,3.06639898743876,0.0145613336207151,0.0931197285044732,-0.0828250898715979,"Non-significant",1.03095829890103,"SEPTIN11"
-0.121316768368423,18.5019452573848,-2.75042761999973,0.026708276487635,0.143078054985069,-3.61117074877289,"ACSF3",15,-3.06300450771516,0.0146385712860069,0.0934967923835345,0.121316768368423,"Non-significant",1.02920328831493,"ACSF3"
0.293254461529472,19.5981307230113,3.27227649938065,0.0124254330179979,0.0940362652663868,-2.84718933791406,"CD47",3,3.05612856540556,0.0147963327755092,0.0940540774831111,-0.293254461529479,"Non-significant",1.02662237193678,"CD47"
-0.150588094892431,17.1994534065287,-2.88417407914654,0.021891149900264,0.128140872871568,-3.41365812598286,"FCSK",10,-3.05794760235896,0.0147544257974366,0.0940540774831111,0.150588094892424,"Non-significant",1.02662237193678,"FCSK"
-0.278089943745975,17.1455915177037,-3.00266087864667,0.0183817968594974,0.115246657761261,-3.23945482716721,"FUOM",5,-3.05511759298664,0.0148196769849274,0.0940540774831111,0.278089943745975,"Non-significant",1.02662237193678,"FUOM"
0.393915526230922,15.7846402366742,3.07858470073566,0.016448057917306,0.110430793051099,-3.12834480609777,"HLA-F",3,3.05435433493889,0.0148373265960258,0.0940540774831111,-0.393915526230925,"Non-significant",1.02662237193678,"HLA-F"
-0.110684500820422,18.8215893112385,-2.7398900754356,0.0271319458273623,0.144590661304985,-3.62675952497603,"PITPNB",14,-3.05734008097657,0.0147684081496578,0.0940540774831111,0.110684500820422,"Non-significant",1.02662237193678,"PITPNB"
-0.106268730428877,19.342341514303,-2.62394062616849,0.0322807616060016,0.160182712295154,-3.7984239352174,"SCLY",22,-3.0536119623475,0.014854514192016,0.0940540774831111,0.106268730428873,"Non-significant",1.02662237193678,"SCLY"
0.187489197496475,17.3618568295332,3.05029024170844,0.0171423895953715,0.112049396243778,-3.16969935927712,"TOR1A",6,3.05433432341541,0.0148377896368815,0.0940540774831111,-0.187489197496475,"Non-significant",1.02662237193678,"TOR1A"
0.283639751296732,16.7982754740007,2.99490562465051,0.0185923656798246,0.115936007146784,-3.2508286938468,"TPRG1L",5,3.05245993031215,0.0148812272732561,0.094106747503063,-0.283639751296725,"Non-significant",1.02637923631463,"TPRG1L"
0.069384727503202,19.5875332485625,2.25892401474275,0.0560591895646336,0.217766753084788,-4.33697912416503,"RRBP1",52,3.04652029937447,0.0150197479036267,0.0947994746529059,-0.069384727503202,"Non-significant",1.02319406937054,"RRBP1"
-0.258971496153723,15.8288753261268,-4.32936192491154,0.00294616330800682,0.0456744590417058,-1.39736290560823,"SLC28A1",2,-3.04617554086616,0.0150278291523664,0.0947994746529059,0.258971496153725,"Non-significant",1.02319406937054,"SLC28A1"
-0.136292809294851,20.4833822840336,-3.06891959453197,0.0166818403319328,0.110836746932686,-3.14246378485729,"COX6B1",7,-3.0444765119315,0.0150677209123526,0.0948641488697925,0.136292809294851,"Non-significant",1.02289788546261,"COX6B1"
0.248605806769326,17.319511402206,3.4541036932111,0.00959113503212424,0.0800826343713467,-2.58686915087624,"SLC35B2",3,3.04415990410284,0.0150751667379088,0.0948641488697925,-0.248605806769323,"Non-significant",1.02289788546261,"SLC35B2"
-0.334860222243858,20.5454434041248,-3.14373050986434,0.0149597895883328,0.104412392270001,-3.03338714872566,"CREG1",3,-3.03687855511099,0.0152474638389119,0.0958215519874672,0.334860222243851,"Non-significant",1.01853679930824,"CREG1"
0.153036924965207,17.600430863924,2.83750568212399,0.0234598922291815,0.132869391630285,-3.48249109076269,"SFXN3",11,3.03615190061906,0.0152647703029292,0.0958215519874672,-0.1530369249652,"Non-significant",1.01853679930824,"SFXN3"
0.62230353736237,17.8116432133098,2.86768435903138,0.0224325416521484,0.12997155503102,-3.43796717386358,"AKR1B1",7,3.03036137991206,0.0154034114340338,0.0965733491378883,-0.622303537362374,"Non-significant",1.01514270711722,"AKR1B1"
-0.14258605757577,24.0730291445101,-2.74709433262317,0.0268415460661513,0.143641579157354,-3.61610154325917,"GSTA2",16,-3.02815358683321,0.0154566155392772,0.0967604239579666,0.142586057575777,"Non-significant",1.01430223743498,"GSTA2"
-0.1097745278038,18.6570318632128,-2.71360450700845,0.0282194355388624,0.148529457013189,-3.66565714170758,"PRPSAP1",14,-3.0275548721895,0.0154710763873371,0.0967604239579666,0.1097745278038,"Non-significant",1.01430223743498,"PRPSAP1"
0.385474819003104,17.1271012410541,3.05596141720881,0.0170007865593895,0.111880807786383,-3.16140531367713,"ATP6AP1",3,3.02648832365703,0.0154968716757091,0.096803413300278,-0.3854748190031,"Non-significant",1.01410932914469,"ATP6AP1"
0.299038088978953,16.3524223645876,3.03308975622277,0.0175795146058792,0.113076141336399,-3.19487038719825,"KIF2A",4,3.02513768063635,0.0155296020344042,0.0968895658634293,-0.299038088978953,"Non-significant",1.01372299004859,"KIF2A"
0.197300181064801,24.5832537981341,3.09921315815431,0.0159605724336186,0.108438630239565,-3.09823647606387,"H3-2",5,3.02383156189354,0.0155613216218401,0.096953108818696,-0.197300181064801,"Non-significant",1.01343826063212,"H3-2"
0.23642461164,20.2803998846914,2.91215440873712,0.0210035308575732,0.12597193888317,-3.37244305632038,"HM13",7,3.02315869306485,0.0155776887116826,0.096953108818696,-0.23642461164,"Non-significant",1.01343826063212,"HM13"
0.162885636404749,17.8533309807515,2.92194490962141,0.0207019120443073,0.124679060335952,-3.35803212250224,"CPM",8,3.02186856594518,0.0156091201497177,0.0969946528220555,-0.162885636404749,"Non-significant",1.01325220711401,"CPM"
-0.317621076740654,17.8642913538175,-2.88327823328958,0.0219202087034923,0.128164328830934,-3.41497841368717,"TTR",7,-3.02132913420284,0.0156222818462419,0.0969946528220555,0.31762107674065,"Non-significant",1.01325220711401,"TTR"
-0.189331838733825,16.4608190386502,-2.83161077242087,0.0236662356705473,0.133223676344295,-3.49119301073246,"COBLL1",11,-3.01970432978138,0.0156619953342673,0.097123355309226,0.189331838733825,"Non-significant",1.01267632248885,"COBLL1"
0.144780900898123,17.2706853153887,3.00837745412165,0.0182281874881745,0.114578664427349,-3.23107366520736,"DTNA",7,3.01224002419373,0.0158457874516219,0.097694622094446,-0.144780900898123,"Non-significant",1.0101293427192,"DTNA"
0.210291096170025,21.285479826866,2.84411059228636,0.0232309235185879,0.13190832932419,-3.47274293017457,"ERGIC1",10,3.01490160535212,0.0157799967130372,0.097694622094446,-0.210291096170025,"Non-significant",1.0101293427192,"ERGIC1"
0.200222772094925,19.9025565983543,3.28906681099499,0.0121296708432971,0.093378065740863,-2.82299380267265,"HLA-B",4,3.01262499082478,0.0158362540282344,0.097694622094446,-0.200222772094925,"Non-significant",1.0101293427192,"HLA-B"
0.223554980701202,20.1245205697821,2.76659670195579,0.0260714956069049,0.14144408433184,-3.58725701923281,"PLOD2",36,3.01246166983365,0.0158402978295,0.097694622094446,-0.223554980701199,"Non-significant",1.0101293427192,"PLOD2"
0.123831052625107,21.3379320111486,2.65319275086308,0.0308932928252815,0.155861887272279,-3.75510156538666,"UQCRC1",22,3.01208627406089,0.0158495966259559,0.097694622094446,-0.1238310526251,"Non-significant",1.0101293427192,"UQCRC1"
0.361808362338422,16.6741922335445,5.04946241609135,0.00121423881419298,0.0310872806510767,-0.509244348704049,"MFSD1",1,3.00975509832578,0.0159074681628787,0.0979333419028731,-0.361808362338422,"Non-significant",1.009069425263,"MFSD1"
0.0985228272956036,17.7784935398135,2.59443605451019,0.0337453536876175,0.163640975797015,-3.84212047550416,"MFN2",18,3.00652325294119,0.0159880613588197,0.0983112042208191,-0.0985228272956036,"Non-significant",1.00739698416189,"MFN2"
0.394634626811726,15.0068500619591,3.23559681506274,0.013098522845855,0.0964202055818621,-2.90015019371677,"MIF4GD",2,3.00162430178918,0.0161110352205188,0.0985373221579103,-0.394634626811724,"Non-significant",1.00639924425154,"MIF4GD"
0.268828876559354,17.2399694460228,2.85880686806358,0.0227297828839547,0.130952217606207,-3.45106000795374,"NT5E",8,3.00351993407229,0.0160633350717794,0.0985373221579103,-0.268828876559351,"Non-significant",1.00639924425154,"NT5E"
-0.114151134935671,20.1791344239471,-2.82927955927337,0.023748358043673,0.133512746979595,-3.4946347096691,"PCMT1",10,-3.00050739966575,0.0161392087213104,0.0985373221579103,0.114151134935671,"Non-significant",1.00639924425154,"PCMT1"
-0.294892260342124,15.6955546267772,-3.01060569765308,0.0181686787202324,0.114578664427349,-3.22780744709764,"PLEKHF1",4,-3.00046029823456,0.0161403979609712,0.0985373221579103,0.294892260342124,"Non-significant",1.00639924425154,"PLEKHF1"
-0.113037393318706,18.3431154844149,-3.85105722195202,0.00553780059718652,0.0600241268118776,-2.03333226536989,"SH3BGRL",5,-3.00351878322832,0.0160633639862478,0.0985373221579103,0.113037393318702,"Non-significant",1.00639924425154,"SH3BGRL"
-0.222139584223449,17.3190931793141,-3.58306145238351,0.00800402568452088,0.0728622693985922,-2.4046885163479,"SUGCT",3,-3.00092830265731,0.0161285855887963,0.0985373221579103,0.222139584223452,"Non-significant",1.00639924425154,"SUGCT"
0.272679622497925,17.9236860828644,3.26109475042182,0.0126266441715478,0.0945152828871134,-2.86331941642066,"EMC7",3,2.99630298706884,0.0162457221929902,0.0990373684066899,-0.272679622497925,"Non-significant",1.0042009081224,"EMC7"
-0.168026644338298,17.4620013138089,-2.85327315993372,0.0229171438207446,0.131110758923911,-3.45922325601867,"RAB17",9,-2.99570139625699,0.016261022177799,0.0990373684066899,0.168026644338301,"Non-significant",1.0042009081224,"RAB17"
0.193075020445082,17.1041257349679,3.30049558975622,0.0119326386422604,0.0924960292330366,-2.80654191680702,"AGTRAP",4,2.99186737217198,0.0163588824536522,0.0991279494671685,-0.193075020445075,"Non-significant",1.00380387742204,"AGTRAP"
-0.21290369958923,17.3464518650781,-3.19821763622789,0.0138243947195913,0.100036214123662,-2.95426307877982,"FHIT",4,-2.99207842227492,0.0163534797444343,0.0991279494671685,0.212903699589226,"Non-significant",1.00380387742204,"FHIT"
-0.130800068878649,17.1394191840451,-2.93266762127329,0.0203767729329172,0.123369905709828,-3.34225557755557,"OSBPL11",8,-2.99298938707843,0.0163301809870996,0.0991279494671685,0.130800068878649,"Non-significant",1.00380387742204,"OSBPL11"
0.380238718050997,17.0321454645558,3.26069609722556,0.0126338813616337,0.0945152828871134,-2.86389473249,"RETREG1",2,2.99222410105444,0.0163497515653583,0.0991279494671685,-0.380238718050997,"Non-significant",1.00380387742204,"RETREG1"
0.448512905226721,16.4255077262457,3.76986229049135,0.00618480555030562,0.0631293267024355,-2.14476157706267,"SYS1",1,2.99132500538487,0.0163727750781387,0.0991279494671685,-0.448512905226721,"Non-significant",1.00380387742204,"SYS1"
-0.0846603251980582,19.1835774959013,-2.46361987240652,0.0411080032629027,0.182243106319766,-4.03570342525743,"SNTB1",22,-2.98909235178945,0.0164300928746707,0.0993573937905621,0.0846603251980511,"Non-significant",1.00279980884646,"SNTB1"
0.570355392458275,16.3889856807051,2.89432144336151,0.0215647948464503,0.127355537695163,-3.39870605115008,"SLC1A4",3,2.98014239912691,0.0166619542901046,0.100640564519687,-0.570355392458275,"Non-significant",0.997226935818744,"SLC1A4"
0.176660665212545,20.0457134274934,2.77450721546396,0.0257657249999492,0.140380669967774,-3.57556044594339,"STT3B",12,2.97644705863061,0.0167586729184809,0.101105389918571,-0.176660665212552,"Non-significant",0.995225691594973,"STT3B"
-0.148184414980626,18.4125566439786,-2.77680308278071,0.0256776809284707,0.140199589786613,-3.57216612925465,"IBA57",11,-2.97181258421431,0.0168807934651579,0.101722190068019,0.148184414980626,"Non-significant",0.992584298081301,"IBA57"
0.153610599254026,18.9575777148455,2.69762944301587,0.0289023344212809,0.151003265638659,-3.68930425486799,"ASGR1",18,2.96909982938896,0.0169527026778911,0.102035325764813,-0.153610599254023,"Non-significant",0.991249444623646,"ASGR1"
-0.328875549262889,16.8993837614496,-3.41627032806694,0.0101183006922649,0.0835531984057907,-2.64071515564163,"CMC4",2,-2.96628043502701,0.0170277745688993,0.102270873938293,0.3288755492629,"Non-significant",0.990248032846239,"CMC4"
-0.103668363243123,22.7568853876072,-2.5656506132508,0.0352401847570059,0.167250846151439,-3.88474648900839,"ECH1",20,-2.9661289182085,0.0170318187246727,0.102270873938293,0.103668363243123,"Non-significant",0.990248032846239,"ECH1"
-0.165531784428072,17.2256142527631,-2.75423383046219,0.026556938473478,0.14256589426056,-3.60554075745129,"MYO7A",12,-2.95914778609263,0.0172192345468864,0.103275033929509,0.165531784428076,"Non-significant",0.986004653670224,"MYO7A"
-0.140972174042655,19.4145464792821,-2.7207843688431,0.0279179772876698,0.147591980480632,-3.65503077056381,"LYPLAL1",13,-2.95692176619673,0.0172794417985182,0.10339371256283,0.140972174042648,"Non-significant",0.985505870161723,"LYPLAL1"
