"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes"
-0.154223653554673,17.8034626063727,-4.28913578585556,0.0030723821031693,0.0238156164239608,-1.98218475615859,"AKAP3",1,-4.30515122025674,0.0030186512362895,0.0235884760778893,0.154223653554677,"Non-significant",1.62730011559349,"AKAP3"
0.23762329279262,17.9947140514083,4.32079903106358,0.00294928934966701,0.0232131758659945,-1.93848644640259,"BAK1",5,4.30390384453771,0.0030235133156361,0.0235884760778893,-0.237623292792623,"Non-significant",1.62730011559349,"BAK1"
0.237681641185475,19.3146126411789,4.27516283213914,0.00312847272960475,0.0241550435606399,-2.00151473288958,"BIRC2",3,4.30243560545899,0.00302924722110502,0.0235884760778893,-0.237681641185475,"Non-significant",1.62730011559349,"BIRC2"
-0.711826754293426,16.477054915702,-4.30521567149022,0.00300918552995871,0.0234679773952268,-1.95997489192733,"TXNDC9",1,-4.3032771882506,0.00302595914508247,0.0235884760778893,0.711826754293426,"Up in HBV",1.62730011559349,"TXNDC9"
-0.174279601396346,16.7356132996765,-4.22774236262747,0.00332729779511741,0.0248140751017794,-2.0673245475795,"PAH",38,-4.3000629885729,0.00303853804335611,0.0236248641790424,0.174279601396346,"Non-significant",1.62663067960016,"PAH"
0.196983296219667,17.1350279772746,4.30319295397383,0.00301705671752911,0.0234935497212769,-1.96276665989814,"ADHFE1",15,4.29383327303529,0.00306308079223851,0.0237795467876968,-0.196983296219674,"Non-significant",1.62379642681901,"ADHFE1"
0.184342520869642,23.1250931714711,4.31208162341581,0.00298263381112338,0.0233320406386961,-1.95050286507955,"HARS2",5,4.28610631402567,0.00309382258411496,0.0239818126368669,-0.184342520869649,"Non-significant",1.6201179943632,"HARS2"
-0.375801231130774,15.5571319066318,-4.26808994877457,0.00315728911329863,0.024185309685145,-2.01130996145138,"TGM2",44,-4.28381234499235,0.00310301373628509,0.0240166690995984,0.375801231130774,"Non-significant",1.61948722557484,"TGM2"
0.229654013025478,16.9103511308761,4.28400481098911,0.00309285074724074,0.0239380097169192,-1.98927960528588,"DECR2",16,4.28067283797805,0.00311564090455532,0.0240779741204004,-0.229654013025474,"Non-significant",1.61838005667267,"DECR2"
0.221452604500357,18.2575925289701,4.27247257132439,0.00313939952328968,0.024185309685145,-2.00523962473159,"ILF3",1,4.27866374678696,0.0031237508724981,0.0241042375018104,-0.22145260450035,"Non-significant",1.61790660216039,"ILF3"
0.124636534783267,19.4899757428883,4.25727845450276,0.0032018973041317,0.024308739962656,-2.02629667731775,"HDHD2",4,4.275098045844,0.00313820097006937,0.0241455189557184,-0.124636534783271,"Non-significant",1.61716345594254,"HDHD2"
0.371177164413599,15.1246429663219,4.25548419646764,0.00320936655720906,0.0243246211950838,-2.0287854716569,"UGGT1",56,4.27501462744685,0.00313853989553416,0.0241455189557184,-0.3711771644136,"Non-significant",1.61716345594254,"UGGT1"
-0.224717593927256,19.7962318370927,-4.29739128590665,0.00303975796675123,0.0236343491761388,-1.97077743485368,"KLC1",10,-4.26584301693791,0.00317604799249466,0.0243243436071896,0.224717593927249,"Non-significant",1.61395887034519,"KLC1"
0.492194317331702,16.3308985081312,4.26678881194615,0.00316262161441791,0.024185309685145,-2.01311268741813,"PEPD",19,4.26618536986766,0.00317463917447411,0.0243243436071896,-0.492194317331702,"Up in CTRL",1.61395887034519,"PEPD"
0.144939281492199,24.285637216055,4.24868291451529,0.00323785202885681,0.0244680221264866,-2.03822364252447,"TOMM40L",1,4.26663236971024,0.00317280074754102,0.0243243436071896,-0.144939281492199,"Non-significant",1.61395887034519,"TOMM40L"
-0.138146821166966,17.3630333655291,-4.32351488367254,0.00293898424554389,0.0232034620373496,-1.93474505220873,"ACBD3",11,-4.26181264513467,0.00319268466645934,0.0243827572707571,0.138146821166973,"Non-significant",1.61291718469935,"ACBD3"
-0.217739608235654,20.5729977792426,-4.23305049575293,0.00330437298437594,0.0247151640176423,-2.05994194418005,"EFTUD2",27,-4.26109735832022,0.00319564714716565,0.0243827572707571,0.21773960823565,"Non-significant",1.61291718469935,"EFTUD2"
-0.171281451351074,16.887021892153,-4.20412725760093,0.00343140485199276,0.0252991369023512,-2.10021742747852,"PPP2CB",2,-4.26053627780919,0.00319797305095349,0.0243827572707571,0.171281451351078,"Non-significant",1.61291718469935,"PPP2CB"
-0.136657352615071,20.3239803611158,-4.32209005548707,0.00294438575072724,0.0232102889071195,-1.93670778121802,"SLC30A1",11,-4.25918403125742,0.00320358623214301,0.0243892070887554,0.136657352615075,"Non-significant",1.61280231869307,"SLC30A1"
0.182623873958971,20.475671386181,4.31418541984222,0.00297454926565977,0.0233088615681912,-1.94760190380792,"DIS3",7,4.25566520480254,0.00321824322845678,0.0243918997878294,-0.182623873958974,"Non-significant",1.61275437290318,"DIS3"
-0.431883692844149,19.2235773492092,-4.2682839391256,0.0031564949136759,0.024185309685145,-2.01104120852356,"SERPINF1",7,-4.2556823163488,0.0032181717772109,0.0243918997878294,0.431883692844153,"Up in HBV",1.61275437290318,"SERPINF1"
-0.341971257724275,15.8918753476376,-4.24473899443349,0.00325449610574488,0.0245040761273997,-2.04369967615969,"ZNF598",2,-4.25699260832003,0.00321270562664965,0.0243918997878294,0.341971257724275,"Non-significant",1.61275437290318,"ZNF598"
0.393657228220182,16.743266735539,4.26369081046314,0.0031753577826815,0.0242103284891185,-2.01740594947068,"ATAD1",11,4.25381176422556,0.00322599271772214,0.0244144655974356,-0.393657228220174,"Up in CTRL",1.61235277744682,"ATAD1"
-0.253501536044801,16.7553980821778,-4.2283538017927,0.00332464831028567,0.0248140751017794,-2.06647394676353,"GUK1",3,-4.25112318761523,0.0032372701521741,0.0244636249608902,0.253501536044798,"Non-significant",1.61147918982353,"GUK1"
0.223746067751954,18.8310224500398,4.27470360330808,0.00313033500404696,0.0241550435606399,-2.00215050007786,"DAZAP1",6,4.24516871239484,0.00326239970263895,0.0245039069904875,-0.22374606775195,"Non-significant",1.6107646646505,"DAZAP1"
0.444798215108552,16.242733289393,4.23838431040248,0.00328151024544817,0.0246522854856282,-2.05252768155162,"NANP",2,4.2444325901871,0.00326552106124508,0.0245039069904875,-0.444798215108552,"Up in CTRL",1.6107646646505,"NANP"
-0.156846649787227,21.6476240307013,-4.22235112468197,0.00335075873870103,0.0249460055583908,-2.07482685557629,"RPL4",20,-4.24658859646913,0.00325638817605841,0.0245039069904875,0.156846649787227,"Non-significant",1.6107646646505,"RPL4"
-0.193713699567525,17.8177586300221,-4.25947362238248,0.00319278484152413,0.02430697507327,-2.02325241391502,"SERBP1",14,-4.2441903403481,0.00326654897723074,0.0245039069904875,0.193713699567525,"Non-significant",1.6107646646505,"SERBP1"
0.255774356263831,23.2929147170438,4.24978078130677,0.0032332353250814,0.0244680221264866,-2.0366996787602,"TNS3",16,4.24658181122757,0.00325641687483067,0.0245039069904875,-0.255774356263824,"Non-significant",1.6107646646505,"TNS3"
0.322612432085656,21.2425566380132,4.25712877152556,0.00320251969015445,0.024308739962656,-2.02650428316608,"CENPV",10,4.24071226451231,0.00328134605777945,0.0245498530131953,-0.322612432085652,"Non-significant",1.6099511037752,"CENPV"
-0.175175615303552,19.1223356860905,-4.2441494372833,0.00325699213577635,0.0245040761273997,-2.04451845286172,"PA2G4",16,-4.24049537561279,0.00328227120035683,0.0245498530131953,0.175175615303548,"Non-significant",1.6099511037752,"PA2G4"
0.463236500768204,16.714479863925,4.234129085386,0.0032997358007805,0.0247151640176423,-2.0584423236709,"BORCS8",1,4.23334518202312,0.00331292994364704,0.0246600055064287,-0.463236500768204,"Up in CTRL",1.60800683076497,"BORCS8"
-0.123874336463828,21.6964922063569,-4.08943552582557,0.00398997200751888,0.0276711952814827,-2.26109251527662,"FTCD",41,-4.23489890932219,0.00330624143520605,0.0246600055064287,0.123874336463825,"Non-significant",1.60800683076497,"FTCD"
-0.262284791607499,19.4856490579449,-4.2102923682441,0.00340388855652084,0.0252015830031268,-2.09162252976631,"SCARB1",2,-4.23256846556726,0.00331627908295992,0.0246600055064287,0.262284791607499,"Non-significant",1.60800683076497,"SCARB1"
0.164215373406371,18.0364988138144,4.17252214466493,0.00357631614653651,0.0260262210607123,-2.14436360316254,"TTC9C",2,4.23280846382738,0.00331524383649078,0.0246600055064287,-0.164215373406375,"Non-significant",1.60800683076497,"TTC9C"
0.182442516733396,18.6231541573832,4.23429748416447,0.00329901244262766,0.0247151640176423,-2.05820820491386,"RMDN3",16,4.23072314145214,0.003324250756209,0.0246834061955954,-0.182442516733399,"Non-significant",1.60759490987871,"RMDN3"
0.278048608818054,18.2413904609271,4.21068967501461,0.00340212353435405,0.0252015830031268,-2.09106882263155,"MRPL14",3,4.22886079503803,0.00333231710906178,0.0247074410579132,-0.27804860881805,"Non-significant",1.607172232015,"MRPL14"
0.170627097186394,17.5663473532246,4.26751593768295,0.00315964039839941,0.024185309685145,-2.0121052242286,"LCP1",11,4.22733271391425,0.0033389515704905,0.0247208049705201,-0.170627097186397,"Non-significant",1.60693739165106,"LCP1"
-0.204114442114495,20.0074099431587,-4.24739083327359,0.00324329462708612,0.0244730019353578,-2.04001741928457,"FKBP3",12,-4.22405942096664,0.00335321162478998,0.02479050675206,0.204114442114498,"Non-significant",1.60571459556481,"FKBP3"
-0.382654334078399,17.8409272797849,-4.22144023311313,0.00335474038783676,0.0249460055583908,-2.07609483879595,"NDUFA6",11,-4.21139716390501,0.00340900168834008,0.0251665983225798,0.382654334078399,"Up in HBV",1.59917548248783,"NDUFA6"
-0.569661236139824,15.1678189739101,-4.20710799611407,0.00341807105270519,0.025270016626647,-2.09606124719107,"YRDC",1,-4.20564018388153,0.00343470020725243,0.0253197784730597,0.569661236139824,"Up in HBV",1.5965400983525,"YRDC"
0.294665522504225,18.4243158821948,4.21702998525698,0.00337409118521128,0.0250534840399723,-2.08223568611022,"GNB2",11,4.20205893576499,0.00345079275523049,0.025401806814042,-0.294665522504229,"Non-significant",1.59513539119658,"GNB2"
-0.266439276372321,17.010910944869,-4.17741966135591,0.00355343177178126,0.0259334621175933,-2.13751344255936,"PABPN1",3,-4.19695260009684,0.00347388035287093,0.025498381471001,0.266439276372328,"Non-significant",1.59348738586102,"PABPN1"
0.160160653911198,19.7893962107285,4.18805239257499,0.00350429471157472,0.0256965410601942,-2.12265314503155,"SPCS2",4,4.19715184386514,0.0034729763568562,0.025498381471001,-0.160160653911202,"Non-significant",1.59348738586102,"SPCS2"
0.34398451022933,16.2686046045087,4.19539702941697,0.00347078445038546,0.0255122604140402,-2.11239766250105,"RAB10",18,4.19559758200991,0.00348003504532044,0.0255069617361882,-0.343984510229326,"Non-significant",1.59334126933185,"RAB10"
0.140854584202327,17.9197965400737,4.13870677729944,0.00373876158910065,0.0268267942353982,-2.19175378301954,"PDIA5",24,4.1912423935084,0.00349989739191376,0.0256158441445362,-0.140854584202323,"Non-significant",1.59149132781132,"PDIA5"
0.28550314931265,20.5339277520729,4.1781185403214,0.00355017915241573,0.0259334621175933,-2.1365361972447,"CTSD",21,4.18480837433505,0.00352946639904222,0.0257899003280138,-0.28550314931265,"Non-significant",1.58855033630631,"CTSD"
0.253942462088979,17.3981801142893,4.19793361697579,0.0034592922157617,0.0254643726271034,-2.10885754981383,"REPS1",5,4.1838788222755,0.0035337607759847,0.0257899003280138,-0.253942462088975,"Non-significant",1.58855033630631,"REPS1"
-0.23907669070843,18.442958242572,-4.20401678452111,0.00343190011927907,0.0252991369023512,-2.10037148947542,"IDH3A",10,-4.17745872350344,0.00356357612297936,0.0259335070343704,0.239076690708426,"Non-significant",1.58613874884247,"IDH3A"
-0.179329896097123,21.1952110117431,-4.12950799067082,0.00378432604856521,0.0270366489844254,-2.20467323374173,"VPS11",2,-4.1778208700209,0.00356188703362101,0.0259335070343704,0.179329896097126,"Non-significant",1.58613874884247,"VPS11"
-0.14779504077633,21.0456243053726,-4.10364928726085,0.00391567333394197,0.0275551372440813,-2.24105477558062,"DPCD",2,-4.17530274674029,0.00357364986357194,0.0259698759972074,0.147795040776323,"Non-significant",1.58553012406562,"DPCD"
0.416406095049894,16.4415611313341,4.16527234730006,0.00361048644686039,0.0262003527122521,-2.15451013926029,"CBR3",3,4.17153533994267,0.00359132734961893,0.0260613201711354,-0.416406095049897,"Up in CTRL",1.5840035882966,"CBR3"
-0.237726585900077,20.7721513194646,-4.17309383083983,0.00357363661940257,0.0260262210607123,-2.14356380997715,"SYNPO",16,-4.16990598188803,0.00359900207179915,0.0260800206789298,0.237726585900077,"Non-significant",1.58369206858653,"SYNPO"
0.126915008177374,19.8108087028086,4.12578380625288,0.00380294427573065,0.0270366489844254,-2.2099071369927,"FMO3",20,4.16173142368302,0.00363777648681806,0.0263174082640618,-0.126915008177374,"Non-significant",1.57975688223278,"FMO3"
0.172779915049695,21.0785445657178,4.18770241721493,0.00350590024628921,0.0256965410601942,-2.12314201488472,"SFXN4",5,4.16083637717588,0.0036420494626575,0.0263174082640618,-0.172779915049698,"Non-significant",1.57975688223278,"SFXN4"
0.353109384107176,15.6936566846863,4.16769060313474,0.00359904926721062,0.0261544546179681,-2.15112481464318,"HSD17B8",12,4.15843709930051,0.00365353060917932,0.0263260036571288,-0.353109384107174,"Non-significant",1.57961506270871,"HSD17B8"
-0.1195459595559,21.0461939284645,-4.14099729570434,0.00372750881854719,0.0267836167355161,-2.18853866385478,"PACS1",4,-4.15890413244043,0.00365129265934781,0.0263260036571288,0.1195459595559,"Non-significant",1.57961506270871,"PACS1"
-0.264143938874994,18.796202051497,-4.14989141740863,0.00368416160101579,0.0265841618487966,-2.1760613143733,"KDM4A",1,-4.15295503730806,0.00367991151705901,0.0264416114062836,0.264143938874998,"Non-significant",1.57771208157928,"KDM4A"
0.297663304017799,17.0137171206592,4.17758685496195,0.00355265334933981,0.0259334621175933,-2.13727964875302,"NUP62",8,4.15394219311513,0.00367514586392644,0.0264416114062836,-0.297663304017799,"Non-significant",1.57771208157928,"NUP62"
0.181320139902923,20.1580448513644,4.10642609784149,0.00390133436567142,0.0274920476787534,-2.23714348739398,"CES2",28,4.14700713354618,0.0037087684636998,0.0265285911880554,-0.181320139902923,"Non-significant",1.57628581279563,"CES2"
0.140422437478019,17.7418215786837,4.12935144659403,0.00378510665976889,0.0270366489844254,-2.20489319876876,"ELAC2",1,4.14692594578046,0.00370916405244836,0.0265285911880554,-0.140422437478023,"Non-significant",1.57628581279563,"ELAC2"
-0.253036594953826,15.8296988353653,-4.12361263936344,0.00381384441568257,0.0270366489844254,-2.21295935628653,"H3-3A;H3-4;H3C1;H3C15",2,-4.1461887261187,0.0037127582663502,0.0265285911880554,0.253036594953825,"Non-significant",1.57628581279563,"H3-3A;H3-4;H3C1;H3C15"
-0.2399030483516,20.9161881418808,-4.12326937031777,0.00381557086918592,0.0270366489844254,-2.2134419834213,"UROS",2,-4.1487119163949,0.00370047245817744,0.0265285911880554,0.2399030483516,"Non-significant",1.57628581279563,"UROS"
-0.231986575397926,16.9231781344684,-4.15832121353664,0.00364358242974632,0.0263657251917711,-2.16424566273613,"MISP3",5,-4.14244157104939,0.00373108559716097,0.0266223625035921,0.231986575397926,"Non-significant",1.57475340728558,"MISP3"
0.742834269527576,15.4245232590174,4.14397744997121,0.00371292306313323,0.0267163352897182,-2.18435663427209,"CTSA",12,4.13980622977707,0.00374403390496943,0.0266775452058824,-0.742834269527574,"Up in CTRL",1.57385413549716,"CTSA"
0.290689343269253,17.8148823602157,4.12842808856063,0.00378971456787011,0.0270366489844254,-2.20619070842096,"MTMR12",1,4.13042129710827,0.00379054311736449,0.026971374949147,-0.290689343269246,"Non-significant",1.56909691348011,"MTMR12"
-0.1764232198794,18.3351677323695,-4.15678898308216,0.00365092198840132,0.0263815210348321,-2.16639257204938,"RHOC",12,-4.12833725592954,0.00380095598307782,0.0270042250459544,0.1764232198794,"Non-significant",1.56856828137464,"RHOC"
-0.1884697042643,17.4863422635272,-4.08804009793509,0.00399734829031097,0.0276711952814827,-2.26306123007087,"TCOF1",3,-4.12738652070368,0.00380571662590561,0.0270042250459544,0.1884697042643,"Non-significant",1.56856828137464,"TCOF1"
0.28611312126867,18.7600023388056,4.12455380726519,0.00380911521079052,0.0270366489844254,-2.21163618420435,"CBX1",4,4.12538182552613,0.00381577602771834,0.0270381027116441,-0.286113121268677,"Non-significant",1.56802378650158,"CBX1"
-0.815104151636877,14.9129739545145,-4.12123911678026,0.00382579928844771,0.0270716309262773,-2.21629680425198,"FAM241B",1,-4.11912731891709,0.00384734667199691,0.0272241017620141,0.815104151636874,"Up in HBV",1.56504644054321,"FAM241B"
0.145845201832998,21.1697205485363,4.1006579964971,0.00393118386471002,0.0276262866096929,-2.24526937807855,"TRIM38",1,4.11636989151307,0.00386135522736173,0.0272854880430699,-0.145845201832998,"Non-significant",1.5640682737842,"TRIM38"
0.266863184515898,17.5894613187871,4.09548784906264,0.00395814971796688,0.0276637895589051,-2.25255684823676,"RETREG1",2,4.11504513476843,0.00386810507463523,0.0272954835335639,-0.266863184515902,"Non-significant",1.56390920785743,"RETREG1"
0.167523248954279,17.5412348217814,3.97709762596215,0.00463391766602575,0.0298337982109416,-2.42044499845684,"FLNA",142,4.11399610866617,0.00387345911914981,0.0272956155007857,-0.167523248954275,"Non-significant",1.56390710815117,"FLNA"
-0.427600332129177,16.4860465561734,-4.12380050663088,0.00381289990633786,0.0270366489844254,-2.21269522692164,"GIGYF2",8,-4.11131153683677,0.00388719737899342,0.027326203763375,0.427600332129174,"Up in HBV",1.56342069758407,"GIGYF2"
-0.167660207907574,18.5641620829855,-4.09800945663872,0.00394497281859236,0.027647234164272,-2.24900210366926,"PPWD1",1,-4.1091954742484,0.00389806358443334,0.027326203763375,0.167660207907574,"Non-significant",1.56342069758407,"PPWD1"
-0.211920231155929,20.0665070592587,-4.1487055505284,0.00368990938381078,0.0265881357853183,-2.17772429373827,"TMEM126A",7,-4.10898132130128,0.00389916511869893,0.027326203763375,0.211920231155922,"Non-significant",1.56342069758407,"TMEM126A"
0.241086638642503,19.6309569884141,4.08493652480215,0.00401380699444057,0.0277120601667449,-2.26744082533038,"WDR7",2,4.10935048436167,0.00389726647276091,0.027326203763375,-0.2410866386425,"Non-significant",1.56342069758407,"WDR7"
-0.2163735947832,23.9985023840859,-4.12380002834909,0.00381290231059401,0.0270366489844254,-2.21269589934896,"SIGMAR1",5,-4.10635940605827,0.00391267884244861,0.0273833993953038,0.2163735947832,"Non-significant",1.5625126392195,"SIGMAR1"
-0.150576930441375,19.578293383058,-4.11701473878277,0.00384717725019276,0.0271853022265002,-2.22223872626939,"AMDHD1",14,-4.09569567147892,0.00396816747500634,0.027528094680044,0.150576930441375,"Non-significant",1.56022384667346,"AMDHD1"
-0.273041557590084,18.1154219261344,-4.09186579693625,0.00397716074065964,0.0276711952814827,-2.25766445900585,"APBA1",1,-4.09437134216953,0.00397511801845593,0.027528094680044,0.273041557590076,"Non-significant",1.56022384667346,"APBA1"
-0.244664236897648,20.1837930252289,-4.11433139721631,0.00386082394635521,0.0272441038752459,-2.22601435909927,"EEFSEC",11,-4.09521970604941,0.00397066398847061,0.027528094680044,0.244664236897652,"Non-significant",1.56022384667346,"EEFSEC"
-0.291563033024453,15.8841511763738,-4.09226448825672,0.00397506328933715,0.0276711952814827,-2.25710215756467,"JTB",1,-4.09413130810765,0.00397637921508415,0.027528094680044,0.291563033024449,"Non-significant",1.56022384667346,"JTB"
0.382602744626523,16.1692630536642,4.09680190712532,0.00395127703338774,0.027653533929975,-2.25070429179018,"MRM3",1,4.0967633732808,0.00396257340635102,0.027528094680044,-0.382602744626526,"Up in CTRL",1.56022384667346,"MRM3"
0.232280028674598,16.8403494798956,4.07264303543513,0.00407972724540409,0.027915388121449,-2.28480192281144,"OSGEPL1",2,4.0989163578186,0.00395131917069767,0.027528094680044,-0.232280028674602,"Non-significant",1.56022384667346,"OSGEPL1"
0.213086195235004,22.571084719371,4.08870137885496,0.00399385089241941,0.0276711952814827,-2.26212823969344,"PICALM",1,4.09453256819203,0.00397427114194147,0.027528094680044,-0.213086195235,"Non-significant",1.56022384667346,"PICALM"
0.232850133849997,17.1078402386844,4.08967959804797,0.00398868335101324,0.0276711952814827,-2.26074819821216,"RBSN",1,4.09412736901078,0.00397639991566703,0.027528094680044,-0.23285013385,"Non-significant",1.56022384667346,"RBSN"
0.412515820073402,17.6119522430144,4.07718400862453,0.00405524181363087,0.0278643117701504,-2.27838662403307,"CRYZ",41,4.08711799902593,0.00401342121084524,0.0277165615768122,-0.412515820073398,"Up in CTRL",1.55726064782788,"CRYZ"
0.212938430928951,18.9730621603175,4.05750619520593,0.00416251187298675,0.0282058420426493,-2.30620731993969,"LEAP2",3,4.08692252735435,0.00401445897740771,0.0277165615768122,-0.212938430928951,"Non-significant",1.55726064782788,"LEAP2"
-0.13156580326887,19.2136168056191,-4.1588879348223,0.00364087183259632,0.0263657251917711,-2.16345167617507,"ECHDC2",10,-4.08148903410058,0.00404342245925625,0.0278096687569568,0.131565803268874,"Non-significant",1.55580418401907,"ECHDC2"
0.203093838883476,17.5901239305455,4.04792119224573,0.00421587389059669,0.0284168785563803,-2.31977815067791,"MCL1",3,4.08031920828177,0.00404968788583519,0.0278096687569568,-0.203093838883476,"Non-significant",1.55580418401907,"MCL1"
0.350864855865701,16.64849470532,4.07232421636836,0.00408145236803046,0.027915388121449,-2.28525244495009,"RABGEF1",2,4.0822584720603,0.00403930718967962,0.0278096687569568,-0.350864855865698,"Non-significant",1.55580418401907,"RABGEF1"
0.200740970272918,18.6528934775664,4.07673699214664,0.00405764508771736,0.0278643117701504,-2.27901802305961,"SLC4A2",4,4.08100567989727,0.0040460099620368,0.0278096687569568,-0.200740970272925,"Non-significant",1.55580418401907,"SLC4A2"
-0.159776872989621,17.4952002600115,-4.0219186631731,0.00436440701731962,0.0289978003903989,-2.35665749393773,"GLMN",2,-4.07887699884,0.00405742666432561,0.0278139913263251,0.159776872989628,"Non-significant",1.55573668511572,"GLMN"
-0.161172029830574,17.6003122006983,-4.06517215890245,0.00412036068761593,0.0279943761989948,-2.29536270643722,"KRT73",1,-4.07716622525599,0.00406662734794588,0.0278139913263251,0.161172029830578,"Non-significant",1.55573668511572,"KRT73"
-0.236881867761745,22.5806667114316,-4.07546544887478,0.004064489679057,0.027873899729297,-2.28081419658597,"VPS53",4,-4.07776903412946,0.00406338281106455,0.0278139913263251,0.236881867761745,"Non-significant",1.55573668511572,"VPS53"
0.456025181039475,18.4525829742268,4.07000612583848,0.00409401931886535,0.027931860204574,-2.28852855574868,"RAB20",3,4.07432839721971,0.00408193938061595,0.0278814444208694,-0.456025181039475,"Up in CTRL",1.55468473101291,"RAB20"
-0.150234561710576,18.6255652626359,-4.00892431124587,0.00444075100212441,0.0292016479779801,-2.37512223521192,"GDAP1",3,-4.06917277887867,0.00410991776767338,0.0280351190658894,0.150234561710576,"Non-significant",1.55229759510146,"GDAP1"
-0.127709364823026,18.1774129842037,-4.05117498772262,0.0041976765344401,0.0283315476915508,-2.31516987068203,"ADAM9",4,-4.06541702074583,0.00413043038003545,0.0280403004112509,0.127709364823026,"Non-significant",1.55221733784341,"ADAM9"
0.278457119736402,17.0045024835287,4.08343557236073,0.0040217931303744,0.0277159344486657,-2.26955937043827,"GNPNAT1",6,4.06565367984388,0.00412913455936163,0.0280403004112509,-0.278457119736402,"Non-significant",1.55221733784341,"GNPNAT1"
-0.168287174574573,20.7869543422447,-4.0579285036827,0.00416017768628874,0.0282058420426493,-2.30560969142033,"SFN",4,-4.06502078250769,0.00413260095975042,0.0280403004112509,0.168287174574573,"Non-significant",1.55221733784341,"SFN"
-0.310844633945955,16.7291863828817,-4.06559911588761,0.00411802671878567,0.0279943761989948,-2.29475895384286,"ZFP36",1,-4.06685734470654,0.00412255074542421,0.0280403004112509,0.310844633945951,"Non-significant",1.55221733784341,"ZFP36"
0.223522497926048,19.0190990944117,4.01313921510942,0.00441583038561852,0.0291010133374547,-2.3691303926707,"ABAT",48,4.05752761012768,0.00417388209613803,0.0280544662097502,-0.223522497926051,"Non-significant",1.55199799017084,"ABAT"
-0.153323544892224,19.2767665156431,-3.99880473188597,0.00450120718869204,0.0293797395854063,-2.38951801059999,"APIP",3,-4.05603228318707,0.0041821735113948,0.0280544662097502,0.153323544892224,"Non-significant",1.55199799017084,"APIP"
-0.132575843499197,18.8812498629845,-4.03887526463931,0.00426691554615014,0.0286288189234613,-2.33259739381754,"GID8",4,-4.05175730470312,0.00420597646264237,0.0280544662097502,0.132575843499197,"Non-significant",1.55199799017084,"GID8"
-0.37086772906882,17.0704574514733,-4.0520463912088,0.00419281754528528,0.0283315476915508,-2.31393596957518,"IP6K1",1,-4.05211632705941,0.00420397179678173,0.0280544662097502,0.370867729068824,"Non-significant",1.55199799017084,"IP6K1"
0.169531619915826,21.4164076301065,4.04592713217169,0.00422706823669109,0.0284174521667695,-2.32260301856557,"IYD",1,4.05632864991416,0.0041805287738459,0.0280544662097502,-0.169531619915826,"Non-significant",1.55199799017084,"IYD"
0.178068875049675,19.1121348504398,4.08279566260855,0.00402520314608261,0.0277159344486657,-2.27046267753223,"LDLR",12,4.05617847885889,0.00418136208596521,0.0280544662097502,-0.178068875049675,"Non-significant",1.55199799017084,"LDLR"
-0.181879614330455,17.1289155133947,-4.02055815019048,0.00437233320825497,0.0290096368727869,-2.35858967156928,"MICOS10",2,-4.0636317630517,0.00414021973775492,0.0280544662097502,0.181879614330452,"Non-significant",1.55199799017084,"MICOS10"
-0.973371609691077,16.0307810748005,-4.0655256766855,0.00411842807351677,0.0279943761989948,-2.29486280116412,"OGA",8,-4.06104224165896,0.00415446398191498,0.0280544662097502,0.973371609691077,"Up in HBV",1.55199799017084,"OGA"
-0.446600027197633,16.5985625349623,-4.06986603472465,0.00409478013163224,0.027931860204574,-2.28872656764322,"PRMT1",10,-4.06096751834977,0.00415487580250748,0.0280544662097502,0.446600027197626,"Up in HBV",1.55199799017084,"PRMT1"
-0.133881631518225,20.1492742625797,-4.09242845346674,0.00397420104291245,0.0276711952814827,-2.25687091273642,"TBC1D5",5,-4.05244500548631,0.00420213747015668,0.0280544662097502,0.133881631518225,"Non-significant",1.55199799017084,"TBC1D5"
-0.286759446261229,21.1021673117946,-4.05280317568626,0.00418860262507677,0.0283315476915508,-2.31286445346536,"TFCP2",1,-4.05471497788503,0.00418949261781874,0.0280544662097502,0.286759446261229,"Non-significant",1.55199799017084,"TFCP2"
-0.157051270874419,19.8317348386605,-3.99881788851681,0.00450112801225417,0.0293797395854063,-2.38949928531881,"UBE2D2;UBE2D3",3,-4.05317805581732,0.00419804950379944,0.0280544662097502,0.157051270874426,"Non-significant",1.55199799017084,"UBE2D2;UBE2D3"
0.174874275295998,16.868140428022,4.01247303691202,0.00441975906239294,0.0291010133374547,-2.37007725922898,"UBQLN4",2,4.05905535128024,0.00416542935619145,0.0280544662097502,-0.174874275295998,"Non-significant",1.55199799017084,"UBQLN4"
-0.242795349641028,18.0098475954035,-4.0245201295051,0.00434929449011705,0.0289349682853561,-2.35296364393223,"SF3B4",3,-4.04588684323707,0.00423890271193193,0.0282372737945882,0.242795349641025,"Non-significant",1.54917723513862,"SF3B4"
-0.151479117935502,18.5998811801841,-3.98466625106678,0.00458717053183894,0.0297816807625482,-2.40965438004675,"FIBP",3,-4.04274506262645,0.00425663906317688,0.0282840417192738,0.151479117935498,"Non-significant",1.54845853083842,"FIBP"
0.143372880797727,20.3627228174265,3.9777229621453,0.00463003583750907,0.0298337982109416,-2.41955315881866,"LAMTOR2",3,4.04268472448746,0.00425698047768586,0.0282840417192738,-0.143372880797727,"Non-significant",1.54845853083842,"LAMTOR2"
